,XYL
2017-09-15,58.05093765258789
2017-09-18,58.3810920715332
2017-09-19,58.536991119384766
2017-09-20,58.729583740234375
2017-09-21,58.62870407104492
2017-09-22,59.380706787109375
2017-09-25,59.114742279052734
2017-09-26,58.0876350402832
2017-09-27,57.775814056396484
2017-09-28,57.27142333984375
2017-09-29,57.43650436401367
2017-10-02,58.06928634643555
2017-10-03,58.62870407104492
2017-10-04,59.169776916503906
2017-10-05,59.12393569946289
2017-10-06,59.20645523071289
2017-10-09,59.288997650146484
2017-10-10,59.27065658569336
2017-10-11,58.977195739746094
2017-10-12,59.49992370605469
2017-10-13,59.344017028808594
2017-10-16,60.49036407470703
2017-10-17,57.98674774169922
2017-10-18,58.3994255065918
2017-10-19,58.59200668334961
2017-10-20,58.90382385253906
2017-10-23,58.3994255065918
2017-10-24,59.45408248901367
2017-10-25,59.178955078125
2017-10-26,59.43572998046875
2017-10-27,59.48158264160156
2017-10-30,59.27983093261719
2017-10-31,61.01309585571289
2017-11-01,60.829193115234375
2017-11-02,61.66600799560547
2017-11-03,61.21541976928711
2017-11-06,61.18782043457031
2017-11-07,61.252174377441406
2017-11-08,61.197021484375
2017-11-09,60.94872283935547
2017-11-10,60.921146392822266
2017-11-13,60.71884536743164
2017-11-14,61.00390625
2017-11-15,60.599300384521484
2017-11-16,61.13264465332031
2017-11-17,61.077484130859375
2017-11-20,61.60162353515625
2017-11-21,61.98783874511719
2017-11-22,61.93266296386719
2017-11-24,62.245330810546875
2017-11-27,62.19932556152344
2017-11-28,63.00852584838867
2017-11-29,62.714298248291016
2017-11-30,63.762611389160156
2017-12-01,63.45914077758789
2017-12-04,63.238441467285156
2017-12-05,62.38325500488281
2017-12-06,62.511993408203125
2017-12-07,62.87980651855469
2017-12-08,62.70509338378906
2017-12-11,61.8682861328125
2017-12-12,62.10737609863281
2017-12-13,62.06140899658203
2017-12-14,61.334930419921875
2017-12-15,62.13497543334961
2017-12-18,62.43843460083008
2017-12-19,62.401641845703125
2017-12-20,62.3648567199707
2017-12-21,62.30049514770508
2017-12-22,62.14417266845703
2017-12-26,62.07059097290039
2017-12-27,62.74189376831055
2017-12-28,62.760276794433594
2017-12-29,62.714298248291016
2018-01-02,62.594757080078125
2018-01-03,63.358001708984375
2018-01-04,63.781005859375
2018-01-05,63.66145706176758
2018-01-08,63.891334533691406
2018-01-09,63.90973663330078
2018-01-10,63.449954986572266
2018-01-11,64.3419189453125
2018-01-12,64.79251098632812
2018-01-16,64.86608123779297
2018-01-17,65.30745697021484
2018-01-18,65.3902359008789
2018-01-19,66.12588500976562
2018-01-22,66.80635833740234
2018-01-23,66.76958465576172
2018-01-24,66.7328109741211
2018-01-25,67.34890747070312
2018-01-26,68.4247817993164
2018-01-29,67.5052261352539
2018-01-30,67.19257354736328
2018-01-31,66.44774627685547
2018-02-01,68.82020568847656
2018-02-02,69.5742416381836
2018-02-05,66.8155746459961
2018-02-06,65.592529296875
2018-02-07,66.0155258178711
2018-02-08,64.59021759033203
2018-02-09,65.1235580444336
2018-02-12,66.14427185058594
2018-02-13,66.91670227050781
2018-02-14,67.60838317871094
2018-02-15,68.91793823242188
2018-02-16,69.37906646728516
2018-02-20,68.91793823242188
2018-02-21,69.33293914794922
2018-02-22,69.21305847167969
2018-02-23,70.02459716796875
2018-02-26,70.32894134521484
2018-02-27,69.85861206054688
2018-02-28,68.77960968017578
2018-03-01,67.57148742675781
2018-03-02,67.79283905029297
2018-03-05,68.11559295654297
2018-03-06,69.42515563964844
2018-03-07,70.43960571289062
2018-03-08,71.18661499023438
2018-03-09,73.29852294921875
2018-03-12,72.01661682128906
2018-03-13,71.91517639160156
2018-03-14,71.1128158569336
2018-03-15,71.60160827636719
2018-03-16,72.34860229492188
2018-03-19,72.09039306640625
2018-03-20,72.87428283691406
2018-03-21,73.16940307617188
2018-03-22,71.36182403564453
2018-03-23,69.80327606201172
2018-03-26,71.82294464111328
2018-03-27,70.38427734375
2018-03-28,69.9139175415039
2018-03-29,70.9376220703125
2018-04-02,69.25914764404297
2018-04-03,70.73471069335938
2018-04-04,70.7900619506836
2018-04-05,71.56473541259766
2018-04-06,69.53583526611328
2018-04-09,69.82172393798828
2018-04-10,70.80850982666016
2018-04-11,70.264404296875
2018-04-12,71.12206268310547
2018-04-13,70.8546142578125
2018-04-16,71.73995971679688
2018-04-17,72.74517059326172
2018-04-18,73.0587387084961
2018-04-19,72.62528991699219
2018-04-20,73.10481262207031
2018-04-23,72.4039535522461
2018-04-24,69.61882781982422
2018-04-25,69.65572357177734
2018-04-26,68.91793823242188
2018-04-27,67.9772720336914
2018-04-30,67.23025512695312
2018-05-01,64.89704132080078
2018-05-02,63.52292251586914
2018-05-03,64.21459197998047
2018-05-04,64.62960052490234
2018-05-07,64.57424926757812
2018-05-08,65.33968353271484
2018-05-09,66.32648468017578
2018-05-10,66.96282196044922
2018-05-11,67.81127166748047
2018-05-14,67.75594329833984
2018-05-15,66.46480560302734
2018-05-16,65.89305114746094
2018-05-17,65.91149139404297
2018-05-18,66.0682601928711
2018-05-21,67.35015106201172
2018-05-22,66.49248504638672
2018-05-23,66.17802429199219
2018-05-24,66.60348510742188
2018-05-25,66.03926086425781
2018-05-29,65.25308990478516
2018-05-30,66.12251281738281
2018-05-31,65.11437225341797
2018-06-01,66.44623565673828
2018-06-04,66.09477996826172
2018-06-05,66.27976989746094
2018-06-06,67.16767120361328
2018-06-07,67.62088012695312
2018-06-08,67.76887512207031
2018-06-11,66.4277572631836
2018-06-12,66.030029296875
2018-06-13,66.27976989746094
2018-06-14,66.34452819824219
2018-06-15,65.99302673339844
2018-06-18,66.21500396728516
2018-06-19,63.643733978271484
2018-06-20,64.14319610595703
2018-06-21,61.51641845703125
2018-06-22,61.46090316772461
2018-06-25,61.294437408447266
2018-06-26,61.581153869628906
2018-06-27,61.4146728515625
2018-06-28,61.34994888305664
2018-06-29,62.32109832763672
2018-07-02,62.506072998046875
2018-07-03,62.02512741088867
2018-07-05,62.08061599731445
2018-07-06,61.79389190673828
2018-07-09,62.93153762817383
2018-07-10,63.070281982421875
2018-07-11,61.69214630126953
2018-07-12,62.95930099487305
2018-07-13,63.375518798828125
2018-07-16,62.33958435058594
2018-07-17,62.709556579589844
2018-07-18,63.070281982421875
2018-07-19,63.43100357055664
2018-07-20,64.3466796875
2018-07-23,62.70033645629883
2018-07-24,63.17201232910156
2018-07-25,63.893455505371094
2018-07-26,65.04037475585938
2018-07-27,64.92011260986328
2018-07-30,64.77213287353516
2018-07-31,70.81185150146484
2018-08-01,69.29498291015625
2018-08-02,69.39673614501953
2018-08-03,70.29389953613281
2018-08-06,70.35865783691406
2018-08-07,70.95986938476562
2018-08-08,71.08934783935547
2018-08-09,70.93209838867188
2018-08-10,70.10894775390625
2018-08-13,69.29498291015625
2018-08-14,69.13774108886719
2018-08-15,68.73078155517578
2018-08-16,69.1469955444336
2018-08-17,69.76670837402344
2018-08-20,70.1181640625
2018-08-21,70.44187927246094
2018-08-22,69.66495513916016
2018-08-23,69.2764892578125
2018-08-24,69.84994506835938
2018-08-27,70.8858413696289
2018-08-28,70.682373046875
2018-08-29,71.28523254394531
2018-08-30,70.40414428710938
2018-08-31,70.40414428710938
2018-09-04,70.1722640991211
2018-09-05,72.07357025146484
2018-09-06,72.72281646728516
2018-09-07,72.96394348144531
2018-09-10,74.10472106933594
2018-09-11,74.0119857788086
2018-09-12,74.21603393554688
2018-09-13,74.92089080810547
2018-09-14,75.06002807617188
2018-09-17,75.62578582763672
2018-09-18,75.93185424804688
2018-09-19,75.4402847290039
2018-09-20,75.48664093017578
2018-09-21,75.3289566040039
2018-09-24,74.25308990478516
2018-09-25,74.32731628417969
2018-09-26,74.32731628417969
2018-09-27,74.4664535522461
2018-09-28,74.07691192626953
2018-10-01,74.79105377197266
2018-10-02,74.57772827148438
2018-10-03,74.76322937011719
2018-10-04,74.4664535522461
2018-10-05,73.55752563476562
2018-10-08,72.10139465332031
2018-10-09,69.02220153808594
2018-10-10,66.9075698852539
2018-10-11,64.03241729736328
2018-10-12,64.70948028564453
2018-10-15,64.66309356689453
2018-10-16,66.54586791992188
2018-10-17,66.16557312011719
2018-10-18,64.82075500488281
2018-10-19,64.24574279785156
2018-10-22,64.31993865966797
2018-10-23,63.40175247192383
2018-10-24,61.147979736328125
2018-10-25,62.001258850097656
2018-10-26,61.69520568847656
2018-10-29,60.93466567993164
2018-10-30,60.40601348876953
2018-10-31,61.0201416015625
2018-11-01,63.96971893310547
2018-11-02,63.29047393798828
2018-11-05,63.74639892578125
2018-11-06,64.99324798583984
2018-11-07,66.52849578857422
2018-11-08,66.5843505859375
2018-11-09,65.95161437988281
2018-11-12,64.19300842285156
2018-11-13,63.997623443603516
2018-11-14,63.40210723876953
2018-11-15,65.55152130126953
2018-11-16,65.94232940673828
2018-11-19,64.62104034423828
2018-11-20,62.54610824584961
2018-11-21,63.52309036254883
2018-11-23,63.29047393798828
2018-11-26,64.73268127441406
2018-11-27,64.6768798828125
2018-11-28,66.18423461914062
2018-11-29,66.3424072265625
2018-11-30,67.90560913085938
2018-12-03,67.27289581298828
2018-12-04,63.309078216552734
2018-12-06,62.18321990966797
2018-12-07,61.12247848510742
2018-12-10,61.31787109375
2018-12-11,60.87126159667969
2018-12-12,61.066654205322266
2018-12-13,61.02943420410156
2018-12-14,60.889869689941406
2018-12-17,59.82912826538086
2018-12-18,59.912879943847656
2018-12-19,60.60142517089844
2018-12-20,59.41973114013672
2018-12-21,59.02893829345703
2018-12-24,57.11215591430664
2018-12-26,59.801212310791016
2018-12-27,60.806121826171875
2018-12-28,60.75960159301758
2018-12-31,62.080875396728516
2019-01-02,61.88547134399414
2019-01-03,59.76400375366211
2019-01-04,62.28556823730469
2019-01-07,61.364402770996094
2019-01-08,61.94129180908203
2019-01-09,62.946197509765625
2019-01-10,64.11859130859375
2019-01-11,64.50008392333984
2019-01-14,64.3512191772461
2019-01-15,64.0627670288086
2019-01-16,64.17442321777344
2019-01-17,65.27236938476562
2019-01-18,66.25865936279297
2019-01-22,64.45356750488281
2019-01-23,63.634735107421875
2019-01-24,63.85805892944336
2019-01-25,65.0025405883789
2019-01-28,64.52799224853516
2019-01-29,65.58871459960938
2019-01-30,66.98442840576172
2019-01-31,66.30517578125
2019-02-01,65.27236938476562
2019-02-04,65.4305419921875
2019-02-05,65.82137298583984
2019-02-06,66.5843505859375
2019-02-07,65.47706604003906
2019-02-08,65.68177795410156
2019-02-11,66.44475555419922
2019-02-12,67.83116912841797
2019-02-13,67.8498306274414
2019-02-14,67.66313934326172
2019-02-15,69.01676177978516
2019-02-19,68.39128112792969
2019-02-20,69.14745330810547
2019-02-21,69.38084411621094
2019-02-22,69.82893371582031
2019-02-25,70.25837707519531
2019-02-26,70.36105346679688
2019-02-27,71.22925567626953
2019-02-28,70.52910614013672
2019-03-01,71.29460906982422
2019-03-04,71.18257904052734
2019-03-05,71.12657165527344
2019-03-06,70.80915832519531
2019-03-07,70.31438446044922
2019-03-08,70.09033966064453
2019-03-11,71.78005981445312
2019-03-12,71.59333038330078
2019-03-13,72.172119140625
2019-03-14,71.41594696044922
2019-03-15,71.6400146484375
2019-03-18,73.12434387207031
2019-03-19,73.21770477294922
2019-03-20,72.98429107666016
2019-03-21,73.98320007324219
2019-03-22,71.9387435913086
2019-03-25,71.7520523071289
2019-03-26,72.90962982177734
2019-03-27,72.79759979248047
2019-03-28,73.81514739990234
2019-03-29,73.78714752197266
2019-04-01,75.20613861083984
2019-04-02,74.72068786621094
2019-04-03,74.39395141601562
2019-04-04,74.68336486816406
2019-04-05,75.00077056884766
2019-04-08,75.92498016357422
2019-04-09,74.28192901611328
2019-04-10,74.09525299072266
2019-04-11,75.5235595703125
2019-04-12,76.89585876464844
2019-04-15,76.42908477783203
2019-04-16,76.96119689941406
2019-04-17,77.26927185058594
2019-04-18,77.41864013671875
2019-04-22,77.94141387939453
2019-04-23,77.54933166503906
2019-04-24,77.54933166503906
2019-04-25,76.71849060058594
2019-04-26,77.586669921875
2019-04-29,78.24949645996094
2019-04-30,77.85740661621094
2019-05-01,77.75471496582031
2019-05-02,74.25393676757812
2019-05-03,76.82115936279297
2019-05-06,74.75806427001953
2019-05-07,73.90850830078125
2019-05-08,73.87118530273438
2019-05-09,73.82450103759766
2019-05-10,72.98429107666016
2019-05-13,71.69603729248047
2019-05-14,70.49174499511719
2019-05-15,71.36927795410156
2019-05-16,71.19192504882812
2019-05-17,70.22105407714844
2019-05-20,69.54885864257812
2019-05-21,70.7344741821289
2019-05-22,70.41707611083984
2019-05-23,69.14745330810547
2019-05-24,69.01676177978516
2019-05-28,69.30615234375
2019-05-29,69.27806854248047
2019-05-30,69.42792510986328
2019-05-31,69.51220703125
2019-06-03,70.91704559326172
2019-06-04,72.49049377441406
2019-06-05,73.8766098022461
2019-06-06,74.1294937133789
2019-06-07,74.51347351074219
2019-06-10,75.2814712524414
2019-06-11,74.92558288574219
2019-06-12,75.12226867675781
2019-06-13,75.9464340209961
2019-06-14,75.93708038330078
2019-06-17,75.43133544921875
2019-06-18,76.04008483886719
2019-06-19,76.35852813720703
2019-06-20,78.0162582397461
2019-06-21,76.57396697998047
2019-06-24,76.89238739013672
2019-06-25,76.38663482666016
2019-06-26,76.1618423461914
2019-06-27,76.66761016845703
2019-06-28,78.33467864990234
2019-07-01,79.05585479736328
2019-07-02,77.89448547363281
2019-07-03,78.04434967041016
2019-07-05,77.58544158935547
2019-07-08,76.51774597167969
2019-07-09,75.8434066772461
2019-07-10,75.29084777832031
2019-07-11,76.00263977050781
2019-07-12,77.26702117919922
2019-07-15,76.71442413330078
2019-07-16,77.37938690185547
2019-07-17,76.14312744140625
2019-07-18,75.35639190673828
2019-07-19,75.74039459228516
2019-07-22,75.23464965820312
2019-07-23,76.59264373779297
2019-07-24,77.11715698242188
2019-07-25,76.4896469116211
2019-07-26,76.31169891357422
2019-07-29,75.75912475585938
2019-07-30,75.97454071044922
2019-07-31,75.19718170166016
2019-08-01,73.81106567382812
2019-08-02,72.61223602294922
2019-08-05,69.86809539794922
2019-08-06,71.01072692871094
2019-08-07,71.19803619384766
2019-08-08,72.31254577636719
2019-08-09,71.94728088378906
2019-08-12,70.95455169677734
2019-08-13,72.15332794189453
2019-08-14,70.13032531738281
2019-08-15,70.38322448730469
2019-08-16,71.71314239501953
2019-08-19,72.0221939086914
2019-08-20,71.21673583984375
2019-08-21,71.15119934082031
2019-08-22,70.77656555175781
2019-08-23,69.06265258789062
2019-08-26,69.36235046386719
2019-08-27,69.56838989257812
2019-08-28,70.46101379394531
2019-08-29,71.7764663696289
2019-08-30,71.98320007324219
2019-09-03,70.13215637207031
2019-09-04,70.7616958618164
2019-09-05,73.05433654785156
2019-09-06,73.65568542480469
2019-09-09,72.81944274902344
2019-09-10,73.61809539794922
2019-09-11,74.50135040283203
2019-09-12,73.35498809814453
2019-09-13,73.91876983642578
2019-09-16,73.34559631347656
2019-09-17,73.59929656982422
2019-09-18,73.65568542480469
2019-09-19,73.24224853515625
2019-09-20,72.80062866210938
2019-09-23,72.85701751708984
2019-09-24,72.21809387207031
2019-09-25,73.8154067993164
2019-09-26,74.53889465332031
2019-09-27,75.29059600830078
2019-09-30,74.81140899658203
2019-10-01,72.1899185180664
2019-10-02,70.10398864746094
2019-10-03,70.58317565917969
2019-10-04,71.38182830810547
2019-10-07,71.0059814453125
2019-10-08,68.99523162841797
2019-10-09,70.06637573242188
2019-10-10,70.87445068359375
2019-10-11,72.94159698486328
2019-10-14,72.35902404785156
2019-10-15,73.30802917480469
2019-10-16,73.4583511352539
2019-10-17,74.0503158569336
2019-10-18,74.96170806884766
2019-10-21,76.11744689941406
2019-10-22,76.36175537109375
2019-10-23,76.67181396484375
2019-10-24,77.02886199951172
2019-10-25,78.26915740966797
2019-10-28,78.9550552368164
2019-10-29,79.65035247802734
2019-10-30,79.20747375488281
2019-10-31,72.26293182373047
2019-11-01,74.55267333984375
2019-11-04,74.10980224609375
2019-11-05,75.07091522216797
2019-11-06,73.68577575683594
2019-11-07,72.85657501220703
2019-11-08,72.8659896850586
2019-11-11,71.4337387084961
2019-11-12,72.2158203125
2019-11-13,71.39604187011719
2019-11-14,72.09330749511719
2019-11-15,73.07329559326172
2019-11-18,72.84713745117188
2019-11-19,73.49732208251953
2019-11-20,72.99791717529297
2019-11-21,72.9602279663086
2019-11-22,72.45140075683594
2019-11-25,72.16870880126953
2019-11-26,72.69639587402344
2019-11-27,73.12982177734375
2019-11-29,73.03559875488281
2019-12-02,72.13103485107422
2019-12-03,71.17933654785156
2019-12-04,71.028564453125
2019-12-05,70.58570098876953
2019-12-06,70.9720230102539
2019-12-09,71.04741668701172
2019-12-10,71.4337387084961
2019-12-11,72.39486694335938
2019-12-12,73.17694854736328
2019-12-13,73.23350524902344
2019-12-16,72.8188705444336
2019-12-17,73.47846221923828
2019-12-18,73.41251373291016
2019-12-19,73.11096954345703
2019-12-20,74.07210540771484
2019-12-23,74.39247131347656
2019-12-24,74.10039520263672
2019-12-26,74.06266784667969
2019-12-27,74.28881072998047
2019-12-30,74.1946029663086
2019-12-31,74.2417221069336
2020-01-02,75.24051666259766
2020-01-03,75.68340301513672
2020-01-06,75.19340515136719
2020-01-07,74.91069793701172
2020-01-08,75.16512298583984
2020-01-09,75.50434875488281
2020-01-10,75.32533264160156
2020-01-13,76.58797454833984
2020-01-14,76.67277526855469
2020-01-15,77.6904296875
2020-01-16,78.35945892333984
2020-01-17,78.64213562011719
2020-01-21,77.64331817626953
2020-01-22,77.46429443359375
2020-01-23,77.60562896728516
2020-01-24,76.77642822265625
2020-01-27,75.58915710449219
2020-01-28,76.57855987548828
2020-01-29,78.36886596679688
2020-01-30,78.8305892944336
2020-01-31,76.946044921875
2020-02-03,78.52906036376953
2020-02-04,81.51605987548828
2020-02-05,82.55257415771484
2020-02-06,78.32173919677734
2020-02-07,79.33941650390625
2020-02-10,80.77167510986328
2020-02-11,82.20393371582031
2020-02-12,83.98482513427734
2020-02-13,82.0248794555664
2020-02-14,83.0519790649414
2020-02-18,82.9671630859375
2020-02-19,82.88235473632812
2020-02-20,83.54196166992188
2020-02-21,83.4100341796875
2020-02-24,81.44068908691406
2020-02-25,79.46192169189453
2020-02-26,79.32958984375
2020-02-27,76.23883056640625
2020-02-28,73.10078430175781
2020-03-02,77.77947235107422
2020-03-03,75.5015640258789
2020-03-04,80.64339447021484
2020-03-05,77.94015502929688
2020-03-06,76.76813507080078
2020-03-09,71.77751922607422
2020-03-10,72.58096313476562
2020-03-11,69.22552490234375
2020-03-12,61.267059326171875
2020-03-13,68.16691589355469
2020-03-16,61.484439849853516
2020-03-17,67.88336944580078
2020-03-18,61.900306701660156
2020-03-19,60.92677688598633
2020-03-20,56.60727310180664
2020-03-23,53.5354118347168
2020-03-24,58.601627349853516
2020-03-25,60.35966873168945
2020-03-26,64.28221130371094
2020-03-27,61.9097785949707
2020-03-30,62.60920715332031
2020-03-31,61.56005859375
2020-04-01,56.493858337402344
2020-04-02,59.92487716674805
2020-04-03,57.183841705322266
2020-04-06,61.616764068603516
2020-04-07,62.561954498291016
2020-04-08,65.30298614501953
2020-04-09,65.53927612304688
2020-04-13,64.45233917236328
2020-04-14,66.54120635986328
2020-04-15,63.44099426269531
2020-04-16,62.93059158325195
2020-04-17,65.77558135986328
2020-04-20,65.46368408203125
2020-04-21,64.34835815429688
2020-04-22,65.38806915283203
2020-04-23,64.27275848388672
2020-04-24,64.76423645019531
2020-04-27,66.89089965820312
2020-04-28,69.4334716796875
2020-04-29,69.74539184570312
2020-04-30,67.95896911621094
2020-05-01,65.49205017089844
2020-05-04,64.79259490966797
2020-05-05,61.484439849853516
2020-05-06,59.60352325439453
2020-05-07,60.0666618347168
2020-05-08,59.546810150146484
2020-05-11,59.102569580078125
2020-05-12,55.83222961425781
2020-05-13,55.01935577392578
2020-05-14,55.71879959106445
2020-05-15,55.000450134277344
2020-05-18,58.62051773071289
2020-05-19,57.25
2020-05-20,58.6772346496582
2020-05-21,58.57326126098633
2020-05-22,58.80956268310547
2020-05-26,61.6734733581543
2020-05-27,65.34599304199219
2020-05-28,64.68171691894531
2020-05-29,62.95458221435547
2020-06-01,62.63192367553711
2020-06-02,64.43498992919922
2020-06-03,66.50375366210938
2020-06-04,66.78840637207031
2020-06-05,69.03748321533203
2020-06-08,68.61044311523438
2020-06-09,66.68402862548828
2020-06-10,65.01385498046875
2020-06-11,60.54420852661133
2020-06-12,60.885841369628906
2020-06-15,61.22745895385742
2020-06-16,63.48603057861328
2020-06-17,63.64733123779297
2020-06-18,63.021018981933594
2020-06-19,61.95817184448242
2020-06-22,61.99614334106445
2020-06-23,60.971248626708984
2020-06-24,59.263099670410156
2020-06-25,58.98789978027344
2020-06-26,59.936866760253906
2020-06-29,60.980735778808594
2020-06-30,61.645015716552734
2020-07-01,60.401859283447266
2020-07-02,62.0815315246582
2020-07-06,63.723270416259766
2020-07-07,62.71733474731445
2020-07-08,62.38520431518555
2020-07-09,63.12539291381836
2020-07-10,63.11591720581055
2020-07-13,63.90354919433594
2020-07-14,69.58788299560547
2020-07-15,71.15367889404297
2020-07-16,70.9354248046875
2020-07-17,70.46092987060547
2020-07-20,70.385009765625
2020-07-21,70.63174438476562
2020-07-22,70.62225341796875
2020-07-23,70.80257415771484
2020-07-24,70.46092987060547
2020-07-27,71.41938018798828
2020-07-28,70.54632568359375
2020-07-29,73.23190307617188
2020-07-30,70.85950469970703
2020-07-31,69.25574493408203
2020-08-03,69.86307525634766
2020-08-04,70.0244140625
2020-08-05,72.15009307861328
2020-08-06,71.92236328125
2020-08-07,73.21295928955078
2020-08-10,74.96855163574219
2020-08-11,76.20218658447266
2020-08-12,76.01239776611328
2020-08-13,75.42405700683594
2020-08-14,75.55689239501953
2020-08-17,75.17730712890625
2020-08-18,75.28170013427734
2020-08-19,75.3291244506836
2020-08-20,75.3291244506836
2020-08-21,75.3481216430664
2020-08-24,77.24605560302734
2020-08-25,76.80953979492188
2020-08-26,76.82855224609375
2020-08-27,77.31410217285156
2020-08-28,78.04716491699219
2020-08-31,76.3335189819336
2020-09-01,77.80915832519531
2020-09-02,79.18962097167969
2020-09-03,77.74251556396484
2020-09-04,77.94245910644531
2020-09-08,77.44738006591797
2020-09-09,79.4085693359375
2020-09-10,78.08525848388672
2020-09-11,80.4938735961914
2020-09-14,80.1701889038086
2020-09-15,80.360595703125
2020-09-16,81.12222290039062
2020-09-17,81.73149871826172
2020-09-18,81.48397827148438
2020-09-21,79.4561767578125
2020-09-22,79.90362548828125
2020-09-23,78.47557067871094
2020-09-24,78.25660705566406
2020-09-25,79.07533264160156
2020-09-28,79.83696746826172
2020-09-29,79.75128936767578
2020-09-30,80.08451080322266
2020-10-01,78.5993423461914
2020-10-02,80.379638671875
2020-10-05,82.17897033691406
2020-10-06,82.35984802246094
2020-10-07,83.96876525878906
2020-10-08,85.52057647705078
2020-10-09,86.24412536621094
2020-10-12,87.46272277832031
2020-10-13,85.57769775390625
2020-10-14,86.46308898925781
2020-10-15,86.60589599609375
2020-10-16,87.12950134277344
2020-10-19,86.082275390625
2020-10-20,87.0914306640625
2020-10-21,86.41548919677734
2020-10-22,86.50116729736328
2020-10-23,87.19615173339844
2020-10-26,85.74907684326172
2020-10-27,84.78750610351562
2020-10-28,83.15955352783203
2020-10-29,82.69306945800781
2020-10-30,82.9596176147461
2020-11-02,84.34004974365234
2020-11-03,87.21519470214844
2020-11-04,82.85203552246094
2020-11-05,86.70917510986328
2020-11-06,86.9574203491211
2020-11-09,89.2965087890625
2020-11-10,90.80500030517578
2020-11-11,89.55430603027344
2020-11-12,88.17948150634766
2020-11-13,90.69042205810547
2020-11-16,92.98179626464844
2020-11-17,91.60698699951172
2020-11-18,90.68089294433594
2020-11-19,90.0984878540039
2020-11-20,90.10804748535156
2020-11-23,90.41355895996094
2020-11-24,93.10591125488281
2020-11-25,92.31348419189453
2020-11-27,92.74311828613281
2020-11-30,91.6260757446289
2020-12-01,92.67627716064453
2020-12-02,91.78837585449219
2020-12-03,92.37077331542969
2020-12-04,93.95561981201172
2020-12-07,93.75514221191406
2020-12-08,94.16566467285156
2020-12-09,94.07019805908203
2020-12-10,93.76468658447266
2020-12-11,94.0224609375
2020-12-14,92.74311828613281
2020-12-15,95.25407409667969
2020-12-16,94.53803253173828
2020-12-17,95.23497009277344
2020-12-18,95.52140808105469
2020-12-21,96.16107177734375
2020-12-22,94.90081787109375
2020-12-23,95.21586608886719
2020-12-24,95.71234893798828
2020-12-28,95.82691955566406
2020-12-29,95.00582885742188
2020-12-30,96.21834564208984
2020-12-31,97.18262481689453
2021-01-04,95.17768096923828
2021-01-05,95.0631332397461
2021-01-06,99.07301330566406
2021-01-07,103.56983184814453
2021-01-08,102.51962280273438
2021-01-11,101.22116088867188
2021-01-12,101.03976440429688
2021-01-13,100.44783782958984
2021-01-14,100.75333404541016
2021-01-15,98.81523132324219
2021-01-19,99.54083251953125
2021-01-20,99.2926254272461
2021-01-21,98.47152709960938
2021-01-22,97.95597839355469
2021-01-25,96.42841339111328
2021-01-26,94.73851013183594
2021-01-27,93.51644134521484
2021-01-28,94.60485076904297
2021-01-29,92.21800231933594
2021-02-01,92.74311828613281
2021-02-02,92.78130340576172
2021-02-03,90.81454467773438
2021-02-04,92.77175903320312
2021-02-05,93.74557495117188
2021-02-08,96.39019775390625
2021-02-09,96.60980224609375
2021-02-10,96.56205749511719
2021-02-11,94.4616470336914
2021-02-12,94.63348388671875
2021-02-16,94.49983215332031
2021-02-17,94.01152801513672
2021-02-18,92.68069458007812
2021-02-19,95.49555206298828
2021-02-22,95.24662780761719
2021-02-23,94.64344024658203
2021-02-24,96.78811645507812
2021-02-25,95.74449920654297
2021-02-26,95.32323455810547
2021-03-01,97.87960815429688
2021-03-02,97.62109375
2021-03-03,96.83599090576172
2021-03-04,94.30835723876953
2021-03-05,95.97429656982422
2021-03-08,96.62535095214844
2021-03-09,95.75407409667969
2021-03-10,96.70195007324219
2021-03-11,96.7593994140625
2021-03-12,97.53492736816406
2021-03-15,99.63172912597656
2021-03-16,98.19556427001953
2021-03-17,99.92852783203125
2021-03-18,99.737060546875
2021-03-19,99.58385467529297
2021-03-22,98.07109832763672
2021-03-23,96.12749481201172
2021-03-24,96.8072738647461
2021-03-25,97.59237670898438
2021-03-26,100.30194091796875
2021-03-29,99.8327865600586
2021-03-30,100.41681671142578
2021-03-31,100.7040786743164
2021-04-01,100.18704986572266
2021-04-05,101.89131164550781
2021-04-06,101.97747039794922
2021-04-07,101.4317398071289
2021-04-08,101.23066711425781
2021-04-09,103.4040756225586
2021-04-12,103.79661560058594
2021-04-13,102.55194854736328
2021-04-14,103.21258544921875
2021-04-15,103.4423599243164
2021-04-16,103.98809051513672
2021-04-19,103.60513305664062
2021-04-20,103.01150512695312
2021-04-21,104.82108306884766
2021-04-22,104.43812561035156
2021-04-23,105.77853393554688
2021-04-26,105.74024200439453
2021-04-27,106.62108612060547
2021-04-28,106.52533721923828
2021-04-29,107.49236297607422
2021-04-30,105.94129943847656
2021-05-03,106.8508529663086
2021-05-04,111.01573181152344
2021-05-05,112.36576843261719
2021-05-06,113.69659423828125
2021-05-07,114.26148223876953
2021-05-10,114.70191955566406
2021-05-11,112.6242446899414
2021-05-12,108.17214965820312
2021-05-13,110.92000579833984
2021-05-14,113.36148071289062
2021-05-17,112.53810119628906
2021-05-18,110.240234375
2021-05-19,108.3636474609375
2021-05-20,108.96681213378906
2021-05-21,110.55618286132812
2021-05-24,110.96786499023438
2021-05-25,111.80086517333984
2021-05-26,112.15596771240234
2021-05-27,112.86618041992188
2021-05-28,113.36524963378906
2021-06-01,114.47855377197266
2021-06-02,113.98908233642578
2021-06-03,113.7299575805664
