,NWS
2017-09-25,12.536088943481445
2017-09-26,12.35173511505127
2017-09-27,12.490001678466797
2017-09-28,12.582175254821777
2017-09-29,12.582175254821777
2017-10-02,12.628267288208008
2017-10-03,12.628267288208008
2017-10-04,12.628267288208008
2017-10-05,12.628267288208008
2017-10-06,12.582175254821777
2017-10-09,12.490001678466797
2017-10-10,12.766530990600586
2017-10-11,12.674355506896973
2017-10-12,12.766530990600586
2017-10-13,12.950885772705078
2017-10-16,12.950885772705078
2017-10-17,12.858708381652832
2017-10-18,12.996975898742676
2017-10-19,12.812621116638184
2017-10-20,12.996975898742676
2017-10-23,12.904797554016113
2017-10-24,12.858708381652832
2017-10-25,12.904797554016113
2017-10-26,12.904797554016113
2017-10-27,12.858708381652832
2017-10-30,13.04306411743164
2017-10-31,12.812621116638184
2017-11-01,12.950885772705078
2017-11-02,12.950885772705078
2017-11-03,13.089152336120605
2017-11-06,13.411770820617676
2017-11-07,13.273506164550781
2017-11-08,13.319597244262695
2017-11-09,13.5961275100708
2017-11-10,14.33354377746582
2017-11-13,14.379631996154785
2017-11-14,14.33354377746582
2017-11-15,14.33354377746582
2017-11-16,14.74834156036377
2017-11-17,14.932696342468262
2017-11-20,14.702251434326172
2017-11-21,14.702251434326172
2017-11-22,14.656161308288574
2017-11-24,14.656161308288574
2017-11-27,14.702251434326172
2017-11-28,15.070959091186523
2017-11-29,15.163137435913086
2017-11-30,15.117048263549805
2017-12-01,15.163137435913086
2017-12-04,15.43967056274414
2017-12-05,15.2553129196167
2017-12-06,15.2553129196167
2017-12-07,15.2553129196167
2017-12-08,15.485755920410156
2017-12-11,15.577935218811035
2017-12-12,15.2553129196167
2017-12-13,15.209227561950684
2017-12-14,15.163137435913086
2017-12-15,15.070959091186523
2017-12-18,15.30140495300293
2017-12-19,15.34749698638916
2017-12-20,15.30140495300293
2017-12-21,15.34749698638916
2017-12-22,15.485755920410156
2017-12-26,15.30140495300293
2017-12-27,15.34749698638916
2017-12-28,15.34749698638916
2017-12-29,15.30140495300293
2018-01-02,15.485755920410156
2018-01-03,15.577935218811035
2018-01-04,15.6055908203125
2018-01-05,15.854467391967773
2018-01-08,15.854467391967773
2018-01-09,15.900551795959473
2018-01-10,15.808380126953125
2018-01-11,16.130996704101562
2018-01-12,16.17708969116211
2018-01-16,15.94664192199707
2018-01-17,16.17708969116211
2018-01-18,16.0388240814209
2018-01-19,16.17708969116211
2018-01-22,16.17708969116211
2018-01-23,15.9927339553833
2018-01-24,16.0388240814209
2018-01-25,15.94664192199707
2018-01-26,16.130996704101562
2018-01-29,15.9927339553833
2018-01-30,15.94664192199707
2018-01-31,16.08490562438965
2018-02-01,15.808380126953125
2018-02-02,15.43967056274414
2018-02-05,14.8405179977417
2018-02-06,15.209227561950684
2018-02-07,15.024869918823242
2018-02-08,14.610074043273926
2018-02-09,14.74834156036377
2018-02-12,14.886603355407715
2018-02-13,15.2553129196167
2018-02-14,15.39358139038086
2018-02-15,15.30140495300293
2018-02-16,15.163137435913086
2018-02-20,14.8405179977417
2018-02-21,14.886603355407715
2018-02-22,15.209227561950684
2018-02-23,15.43967056274414
2018-02-26,15.577935218811035
2018-02-27,15.39358139038086
2018-02-28,15.117048263549805
2018-03-01,14.8405179977417
2018-03-02,14.886603355407715
2018-03-05,15.117048263549805
2018-03-06,15.30140495300293
2018-03-07,15.209227561950684
2018-03-08,15.117048263549805
2018-03-09,15.485755920410156
2018-03-12,15.531845092773438
2018-03-13,15.439122200012207
2018-03-14,15.439122200012207
2018-03-15,15.53184700012207
2018-03-16,15.763664245605469
2018-03-19,15.53184700012207
2018-03-20,15.53184700012207
2018-03-21,15.670936584472656
2018-03-22,15.485482215881348
2018-03-23,14.836390495300293
2018-03-26,14.929118156433105
2018-03-27,14.790026664733887
2018-03-28,14.650935173034668
2018-03-29,14.929118156433105
2018-04-02,14.51184368133545
2018-04-03,14.836390495300293
2018-04-04,14.836390495300293
2018-04-05,14.836390495300293
2018-04-06,14.650935173034668
2018-04-09,14.69729995727539
2018-04-10,15.021846771240234
2018-04-11,14.836390495300293
2018-04-12,14.929118156433105
2018-04-13,14.743661880493164
2018-04-16,15.021846771240234
2018-04-17,15.068206787109375
2018-04-18,15.068206787109375
2018-04-19,15.207298278808594
2018-04-20,15.160935401916504
2018-04-23,15.160935401916504
2018-04-24,14.975480079650879
2018-04-25,14.975480079650879
2018-04-26,15.021846771240234
2018-04-27,15.068206787109375
2018-04-30,15.068206787109375
2018-05-01,15.021846771240234
2018-05-02,14.69729995727539
2018-05-03,15.021846771240234
2018-05-04,15.160935401916504
2018-05-07,15.392756462097168
2018-05-08,15.392756462097168
2018-05-09,15.439122200012207
2018-05-10,15.466936111450195
2018-05-11,14.372751235961914
2018-05-14,15.068206787109375
2018-05-15,15.068206787109375
2018-05-16,15.068206787109375
2018-05-17,15.021846771240234
2018-05-18,14.929118156433105
2018-05-21,15.021846771240234
2018-05-22,14.882753372192383
2018-05-23,14.836390495300293
2018-05-24,14.836390495300293
2018-05-25,14.882753372192383
2018-05-29,14.419116020202637
2018-05-30,14.725117683410645
2018-05-31,14.32638931274414
2018-06-01,14.465479850769043
2018-06-04,14.51184368133545
2018-06-05,14.882753372192383
2018-06-06,14.929118156433105
2018-06-07,14.929118156433105
2018-06-08,14.975480079650879
2018-06-11,15.021846771240234
2018-06-12,15.207298278808594
2018-06-13,14.929118156433105
2018-06-14,14.975480079650879
2018-06-15,15.068206787109375
2018-06-18,15.114571571350098
2018-06-19,14.929118156433105
2018-06-20,14.975480079650879
2018-06-21,14.836390495300293
2018-06-22,14.882753372192383
2018-06-25,14.604572296142578
2018-06-26,14.558206558227539
2018-06-27,14.604572296142578
2018-06-28,14.650935173034668
2018-06-29,14.69729995727539
2018-07-02,14.32638931274414
2018-07-03,14.419116020202637
2018-07-05,14.372751235961914
2018-07-06,14.465479850769043
2018-07-09,14.558206558227539
2018-07-10,14.882753372192383
2018-07-11,14.650935173034668
2018-07-12,14.604572296142578
2018-07-13,14.650935173034668
2018-07-16,14.51184368133545
2018-07-17,14.419116020202637
2018-07-18,14.51184368133545
2018-07-19,14.465479850769043
2018-07-20,14.372751235961914
2018-07-23,14.372751235961914
2018-07-24,14.140934944152832
2018-07-25,14.280023574829102
2018-07-26,14.140934944152832
2018-07-27,14.001843452453613
2018-07-30,14.048205375671387
2018-07-31,14.187297821044922
2018-08-01,14.140934944152832
2018-08-02,14.094571113586426
2018-08-03,14.187297821044922
2018-08-06,14.233662605285645
2018-08-07,14.187297821044922
2018-08-08,14.187297821044922
2018-08-09,14.280023574829102
2018-08-10,12.471840858459473
2018-08-13,12.935476303100586
2018-08-14,13.120933532714844
2018-08-15,13.074569702148438
2018-08-16,13.260025024414062
2018-08-17,13.399116516113281
2018-08-20,13.028204917907715
2018-08-21,13.028204917907715
2018-08-22,13.16729736328125
2018-08-23,12.84274959564209
2018-08-24,12.84274959564209
2018-08-27,12.79638671875
2018-08-28,12.750022888183594
2018-08-29,12.84274959564209
2018-08-30,12.703660011291504
2018-08-31,12.610932350158691
2018-09-04,12.42547607421875
2018-09-05,12.42547607421875
2018-09-06,12.193655967712402
2018-09-07,12.147294044494629
2018-09-10,12.100929260253906
2018-09-11,12.147652626037598
2018-09-12,12.054208755493164
2018-09-13,12.19437313079834
2018-09-14,12.007486343383789
2018-09-17,11.914043426513672
2018-09-18,12.054208755493164
2018-09-19,12.100930213928223
2018-09-20,12.241095542907715
2018-09-21,12.334540367126465
2018-09-24,12.381261825561523
2018-09-25,12.474703788757324
2018-09-26,12.5214262008667
2018-09-27,12.474703788757324
2018-09-28,12.708313941955566
2018-10-01,12.642902374267578
2018-10-02,12.51208209991455
2018-10-03,12.829789161682129
2018-10-04,12.764378547668457
2018-10-05,12.74569034576416
2018-10-08,12.736346244812012
2018-10-09,12.829789161682129
2018-10-10,12.297163009643555
2018-10-11,12.166342735290527
2018-10-12,12.334540367126465
2018-10-15,12.4186372756958
2018-10-16,12.568148612976074
2018-10-17,12.624215126037598
2018-10-18,12.540115356445312
2018-10-19,12.502738952636719
2018-10-22,12.5214262008667
2018-10-23,12.36257266998291
2018-10-24,12.166342735290527
2018-10-25,12.175684928894043
2018-10-26,11.998141288757324
2018-10-29,11.857976913452148
2018-10-30,12.175684928894043
2018-10-31,12.465360641479492
2018-11-01,12.43733024597168
2018-11-02,12.484047889709473
2018-11-05,12.484047889709473
2018-11-06,12.586836814880371
2018-11-07,12.708313941955566
2018-11-08,13.371764183044434
2018-11-09,13.45586109161377
2018-11-12,12.979299545288086
2018-11-13,12.997987747192383
2018-11-14,13.138153076171875
2018-11-15,12.94192123413086
2018-11-16,12.969955444335938
2018-11-19,12.755032539367676
2018-11-20,12.100930213928223
2018-11-21,12.138306617736816
2018-11-23,12.110273361206055
2018-11-26,12.540115356445312
2018-11-27,12.39995002746582
2018-11-28,12.633559226989746
2018-11-29,12.708313941955566
2018-11-30,12.5214262008667
2018-12-03,12.792410850524902
2018-12-04,12.39995002746582
2018-12-06,12.016830444335938
2018-12-07,11.876667022705078
2018-12-10,11.951421737670898
2018-12-11,11.829944610595703
2018-12-12,12.119621276855469
2018-12-13,11.970109939575195
2018-12-14,11.643060684204102
2018-12-17,11.46551513671875
2018-12-18,11.362727165222168
2018-12-19,11.222562789916992
2018-12-20,10.811409950256348
2018-12-21,10.512391090393066
2018-12-24,10.334850311279297
2018-12-26,10.615179061889648
2018-12-27,10.633868217468262
2018-12-28,10.708624839782715
2018-12-31,10.792722702026367
2019-01-02,10.848786354064941
2019-01-03,10.708624839782715
2019-01-04,11.175840377807617
2019-01-07,11.400104522705078
2019-01-08,11.512237548828125
2019-01-09,11.558958053588867
2019-01-10,11.558958053588867
2019-01-11,11.66174602508545
2019-01-14,11.633712768554688
2019-01-15,11.689778327941895
2019-01-16,11.717812538146973
2019-01-17,11.773879051208496
2019-01-18,11.8486328125
2019-01-22,11.680434226989746
2019-01-23,11.549612998962402
2019-01-24,11.736502647399902
2019-01-25,11.960766792297363
2019-01-28,11.942075729370117
2019-01-29,12.016830444335938
2019-01-30,11.988799095153809
2019-01-31,12.082242965698242
2019-02-01,12.016830444335938
2019-02-04,12.138306617736816
2019-02-05,12.259783744812012
2019-02-06,12.213062286376953
2019-02-07,11.97945499420166
2019-02-08,11.839287757873535
2019-02-11,11.596335411071777
2019-02-12,11.801913261413574
2019-02-13,11.829944610595703
2019-02-14,11.857976913452148
2019-02-15,12.082242965698242
2019-02-19,12.166342735290527
2019-02-20,12.287816047668457
2019-02-21,12.19437313079834
2019-02-22,12.343884468078613
2019-02-25,12.39995002746582
2019-02-26,12.446671485900879
2019-02-27,12.446671485900879
2019-02-28,12.43733024597168
2019-03-01,12.670936584472656
2019-03-04,12.670936584472656
2019-03-05,12.540115356445312
2019-03-06,12.484047889709473
2019-03-07,12.287816047668457
2019-03-08,12.19437313079834
2019-03-11,12.4186372756958
2019-03-12,12.29624080657959
2019-03-13,12.20208740234375
2019-03-14,12.032614707946777
2019-03-15,11.994954109191895
2019-03-18,11.985541343688965
2019-03-19,11.881972312927246
2019-03-20,11.872556686401367
2019-03-21,12.098520278930664
2019-03-22,11.900803565979004
2019-03-25,11.853726387023926
2019-03-26,11.768990516662598
2019-03-27,11.665424346923828
2019-03-28,11.72191333770752
2019-03-29,11.759574890136719
2019-04-01,11.872556686401367
2019-04-02,11.75015926361084
2019-04-03,11.816065788269043
2019-04-04,11.844310760498047
2019-04-05,11.900803565979004
2019-04-08,11.891388893127441
2019-04-09,11.891388893127441
2019-04-10,12.013784408569336
2019-04-11,11.900803565979004
2019-04-12,12.004368782043457
2019-04-15,11.91021728515625
2019-04-16,12.004368782043457
2019-04-17,11.96670913696289
2019-04-18,11.891388893127441
2019-04-22,11.787821769714355
2019-04-23,11.863142013549805
2019-04-24,11.881972312927246
2019-04-25,11.731330871582031
2019-04-26,11.834896087646484
2019-04-29,11.787821769714355
2019-04-30,11.759574890136719
2019-05-01,11.712498664855957
2019-05-02,11.646592140197754
2019-05-03,11.703083992004395
2019-05-06,11.458287239074707
2019-05-07,11.053434371948242
2019-05-08,10.931036949157715
2019-05-09,10.978113174438477
2019-05-10,11.32647705078125
2019-05-13,10.902791023254395
2019-05-14,10.968698501586914
2019-05-15,11.044020652770996
2019-05-16,10.996944427490234
2019-05-17,10.883960723876953
2019-05-20,11.119341850280762
2019-05-21,11.307646751403809
2019-05-22,11.288814544677734
2019-05-23,11.29823112487793
2019-05-24,11.354721069335938
2019-05-28,11.288814544677734
2019-05-29,11.17583179473877
2019-05-30,11.081681251525879
2019-05-31,10.968698501586914
2019-06-03,11.034603118896484
2019-06-04,11.194664001464844
2019-06-05,11.269984245300293
2019-06-06,11.23232364654541
2019-06-07,11.364136695861816
2019-06-10,11.411211967468262
2019-06-11,11.42062759399414
2019-06-12,11.364136695861816
2019-06-13,11.448872566223145
2019-06-14,11.495949745178223
2019-06-17,11.872556686401367
2019-06-18,12.42805290222168
2019-06-19,12.917643547058105
2019-06-20,13.13419246673584
2019-06-21,13.105947494506836
2019-06-24,12.927058219909668
2019-06-25,12.861151695251465
2019-06-26,12.898813247680664
2019-06-27,13.049456596374512
2019-06-28,13.143607139587402
2019-07-01,13.171852111816406
2019-07-02,13.096531867980957
2019-07-03,13.087118148803711
2019-07-05,13.096531867980957
2019-07-08,12.90822696685791
2019-07-09,12.898813247680664
2019-07-10,12.889396667480469
2019-07-11,12.842320442199707
2019-07-12,12.927058219909668
2019-07-15,12.94588851928711
2019-07-16,13.068286895751953
2019-07-17,12.738754272460938
2019-07-18,12.861151695251465
2019-07-19,12.719924926757812
2019-07-22,12.795247077941895
2019-07-23,12.861151695251465
2019-07-24,13.021209716796875
2019-07-25,12.861151695251465
2019-07-26,12.898813247680664
2019-07-29,12.85173511505127
2019-07-30,12.879982948303223
2019-07-31,12.672847747802734
2019-08-01,12.559865951538086
2019-08-02,12.522204399108887
2019-08-05,12.324485778808594
2019-08-06,12.42805290222168
2019-08-07,12.352730751037598
2019-08-08,12.578696250915527
2019-08-09,13.247175216674805
2019-08-12,13.557875633239746
2019-08-13,13.614367485046387
2019-08-14,12.94588851928711
2019-08-15,13.171852111816406
2019-08-16,13.313080787658691
2019-08-19,13.520215034484863
2019-08-20,13.454309463500977
2019-08-21,13.614367485046387
2019-08-22,13.623784065246582
2019-08-23,13.13419246673584
2019-08-26,13.2189302444458
2019-08-27,13.105947494506836
2019-08-28,13.303666114807129
2019-08-29,13.360157012939453
2019-08-30,13.331910133361816
2019-09-03,13.115363121032715
2019-09-04,13.369571685791016
2019-09-05,13.501385688781738
2019-09-06,13.661445617675781
2019-09-09,13.887408256530762
2019-09-10,14.06751823425293
2019-09-11,14.095956802368164
2019-09-12,14.048559188842773
2019-09-13,14.124396324157715
2019-09-16,13.726256370544434
2019-09-17,13.85897159576416
2019-09-18,13.84001350402832
2019-09-19,13.60302448272705
2019-09-20,13.574585914611816
2019-09-23,13.640942573547363
2019-09-24,13.517709732055664
2019-09-25,13.621983528137207
2019-09-26,13.489270210266113
2019-09-27,13.432394027709961
2019-09-30,13.555627822875977
2019-10-01,13.508230209350586
2019-10-02,13.32812213897705
2019-10-03,13.242805480957031
2019-10-04,13.384997367858887
2019-10-07,13.21436595916748
2019-10-08,12.512886047363281
2019-10-09,12.664557456970215
2019-10-10,12.768832206726074
2019-10-11,13.04373836517334
2019-10-14,13.081653594970703
2019-10-15,12.929983139038086
2019-10-16,13.148011207580566
2019-10-17,13.185929298400879
2019-10-18,13.072175979614258
2019-10-21,13.27124309539795
2019-10-22,13.4513521194458
2019-10-23,13.508230209350586
2019-10-24,13.489270210266113
2019-10-25,13.470314025878906
2019-10-28,13.555627822875977
2019-10-29,13.584066390991211
2019-10-30,13.290203094482422
2019-10-31,13.384997367858887
2019-11-01,13.441874504089355
2019-11-04,13.489270210266113
2019-11-05,13.4513521194458
2019-11-06,13.252284049987793
2019-11-07,13.072175979614258
2019-11-08,12.541324615478516
2019-11-11,12.664557456970215
2019-11-12,12.617162704467773
2019-11-13,12.617162704467773
2019-11-14,12.512886047363281
2019-11-15,12.626641273498535
2019-11-18,12.56976318359375
2019-11-19,12.579242706298828
2019-11-20,12.456009864807129
2019-11-21,12.22850227355957
2019-11-22,12.304338455200195
2019-11-25,12.48444938659668
2019-11-26,12.626641273498535
2019-11-27,12.683517456054688
2019-11-29,12.48444938659668
2019-12-02,12.48444938659668
2019-12-03,12.237983703613281
2019-12-04,12.389655113220215
2019-12-05,12.58872127532959
2019-12-06,12.778311729431152
2019-12-09,12.787790298461914
2019-12-10,12.749873161315918
2019-12-11,12.835187911987305
2019-12-12,13.299681663513184
2019-12-13,13.185929298400879
2019-12-16,13.356558799743652
2019-12-17,13.4229154586792
2019-12-18,13.631463050842285
2019-12-19,13.565108299255371
2019-12-20,13.565108299255371
2019-12-23,13.565108299255371
2019-12-24,13.546149253845215
2019-12-26,13.77365493774414
2019-12-27,13.716779708862305
2019-12-30,13.707298278808594
2019-12-31,13.754697799682617
2020-01-02,14.039080619812012
2020-01-03,14.048559188842773
2020-01-06,14.0011625289917
2020-01-07,14.15283489227295
2020-01-08,14.190752983093262
2020-01-09,14.039080619812012
2020-01-10,13.953765869140625
2020-01-13,14.124396324157715
2020-01-14,14.26658821105957
2020-01-15,14.351901054382324
2020-01-16,14.456175804138184
2020-01-17,14.437216758728027
2020-01-21,14.06751823425293
2020-01-22,14.020119667053223
2020-01-23,13.94428539276123
2020-01-24,13.60302448272705
2020-01-27,13.366039276123047
2020-01-28,13.195408821105957
2020-01-29,13.072175979614258
2020-01-30,13.280723571777344
2020-01-31,13.242805480957031
2020-02-03,13.290203094482422
2020-02-04,13.413435935974121
2020-02-05,13.650422096252441
2020-02-06,13.972723007202148
2020-02-07,13.688339233398438
2020-02-10,13.347078323364258
2020-02-11,13.726256370544434
2020-02-12,14.029601097106934
2020-02-13,14.039080619812012
2020-02-14,14.200228691101074
2020-02-18,14.143354415893555
2020-02-19,14.26658821105957
2020-02-20,14.200228691101074
2020-02-21,14.020119667053223
2020-02-24,13.299681663513184
2020-02-25,12.550803184509277
2020-02-26,12.067354202270508
2020-02-27,11.640777587890625
2020-02-28,11.79244613647461
2020-03-02,12.000995635986328
2020-03-03,11.46066665649414
2020-03-04,11.470148086547852
2020-03-05,10.740227699279785
2020-03-06,10.673872947692871
2020-03-09,9.943954467773438
2020-03-10,10.585190773010254
2020-03-11,9.905670166015625
2020-03-12,9.015595436096191
2020-03-13,10.154508590698242
2020-03-16,9.838674545288086
2020-03-17,10.259786605834961
2020-03-18,8.766757011413574
2020-03-19,8.919889450073242
2020-03-20,8.336077690124512
2020-03-23,7.790546894073486
2020-03-24,8.27865219116211
2020-03-25,8.240368843078613
2020-03-26,8.766757011413574
2020-03-27,8.058525085449219
2020-03-30,8.479636192321777
2020-03-31,8.60405445098877
2020-04-01,8.221227645874023
2020-04-02,7.819258213043213
2020-04-03,7.886251926422119
2020-04-06,8.594486236572266
2020-04-07,8.613627433776855
2020-04-08,8.747615814208984
2020-04-09,9.274003028869629
2020-04-13,9.168725967407227
2020-04-14,9.254862785339355
2020-04-15,8.728473663330078
2020-04-16,8.326504707336426
2020-04-17,8.776329040527344
2020-04-20,8.632769584655762
2020-04-21,8.249940872192383
2020-04-22,8.27865219116211
2020-04-23,8.441354751586914
2020-04-24,8.60405445098877
2020-04-27,9.187868118286133
2020-04-28,9.484559059143066
2020-04-29,10.34592342376709
2020-04-30,9.781251907348633
2020-05-01,9.283575057983398
2020-05-04,9.484559059143066
2020-05-05,9.38885498046875
2020-05-06,9.561124801635742
2020-05-07,9.503701210021973
2020-05-08,10.767033576965332
2020-05-11,10.508623123168945
2020-05-12,10.336352348327637
2020-05-13,10.460771560668945
2020-05-14,10.527764320373535
2020-05-15,10.537335395812988
2020-05-18,10.795744895935059
2020-05-19,10.795744895935059
2020-05-20,11.149860382080078
2020-05-21,11.054153442382812
2020-05-22,11.130719184875488
2020-05-26,11.484835624694824
2020-05-27,11.771957397460938
2020-05-28,11.50397777557373
2020-05-29,11.733674049377441
2020-06-01,11.714531898498535
2020-06-02,11.791097640991211
2020-06-03,12.413192749023438
2020-06-04,12.288773536682129
2020-06-05,12.48018741607666
2020-06-08,12.84387493133545
2020-06-09,12.365339279174805
2020-06-10,11.905943870544434
2020-06-11,10.948875427246094
2020-06-12,11.24556827545166
2020-06-15,11.331703186035156
2020-06-16,11.59968376159668
2020-06-17,11.84852123260498
2020-06-18,11.465692520141602
2020-06-19,11.369986534118652
2020-06-22,11.475263595581055
2020-06-23,11.551830291748047
2020-06-24,11.188143730163574
2020-06-25,11.264710426330566
2020-06-26,11.04458236694336
2020-06-29,11.226426124572754
2020-06-30,11.436982154846191
2020-07-01,11.59968376159668
2020-07-02,11.580543518066406
2020-07-06,11.685819625854492
2020-07-07,11.513547897338867
2020-07-08,11.369986534118652
2020-07-09,11.226426124572754
2020-07-10,11.465692520141602
2020-07-13,11.446553230285645
2020-07-14,11.84852123260498
2020-07-15,12.173925399780273
2020-07-16,12.24091911315918
2020-07-17,12.250493049621582
2020-07-20,12.183497428894043
2020-07-21,12.212209701538086
2020-07-22,12.298343658447266
2020-07-23,12.183497428894043
2020-07-24,12.164355278015137
2020-07-27,12.355769157409668
2020-07-28,12.183497428894043
2020-07-29,12.307914733886719
2020-07-30,12.365339279174805
2020-07-31,12.212209701538086
2020-08-03,12.422762870788574
2020-08-04,12.805591583251953
2020-08-05,12.738597869873047
2020-08-06,12.920440673828125
2020-08-07,13.705236434936523
2020-08-10,14.308191299438477
2020-08-11,14.298619270324707
2020-08-12,14.604883193969727
2020-08-13,14.767583847045898
2020-08-14,14.767583847045898
2020-08-17,14.537887573242188
2020-08-18,14.633593559265137
2020-08-19,14.595311164855957
2020-08-20,14.537887573242188
2020-08-21,14.001928329467773
2020-08-24,14.212482452392578
2020-08-25,14.317761421203613
2020-08-26,14.33690071105957
2020-08-27,14.375186920166016
2020-08-28,14.585740089416504
2020-08-31,14.423038482666016
2020-09-01,14.451751708984375
2020-09-02,14.547457695007324
2020-09-03,14.509174346923828
2020-09-04,14.289050102233887
2020-09-08,13.982786178588867
2020-09-09,14.499605178833008
2020-09-10,14.222055435180664
2020-09-11,14.403898239135742
2020-09-14,14.547457695007324
2020-09-15,14.672698974609375
2020-09-16,14.43184757232666
2020-09-17,14.60526180267334
2020-09-18,14.913552284240723
2020-09-21,13.940511703491211
2020-09-22,14.13319206237793
2020-09-23,13.641854286193848
2020-09-24,13.458806037902832
2020-09-25,13.478074073791504
2020-09-28,13.757462501525879
2020-09-29,13.26612663269043
2020-09-30,13.468441009521484
2020-10-01,13.632220268249512
2020-10-02,13.6514892578125
2020-10-05,13.795998573303223
2020-10-06,13.69965934753418
2020-10-07,13.641854286193848
2020-10-08,13.815268516540527
2020-10-09,13.641854286193848
2020-10-12,13.632220268249512
2020-10-13,13.709291458129883
2020-10-14,13.603317260742188
2020-10-15,13.381733894348145
2020-10-16,13.429903984069824
2020-10-19,13.179418563842773
2020-10-20,13.295026779174805
2020-10-21,13.352831840515137
2020-10-22,13.362466812133789
2020-10-23,13.401001930236816
2020-10-26,13.09271240234375
2020-10-27,12.861494064331055
2020-10-28,12.408692359924316
2020-10-29,12.485763549804688
2020-10-30,12.543570518493652
2020-11-02,12.707347869873047
2020-11-03,12.890396118164062
2020-11-04,12.880762100219727
2020-11-05,13.391368865966797
2020-11-06,14.585993766784668
2020-11-09,15.250743865966797
2020-11-10,15.876957893371582
2020-11-11,16.60915184020996
2020-11-12,15.982934951782227
2020-11-13,16.55134391784668
2020-11-16,16.955976486206055
2020-11-17,17.15829086303711
2020-11-18,16.984878540039062
2020-11-19,16.984878540039062
2020-11-20,16.91744041442871
2020-11-23,17.28353500366211
2020-11-24,17.514753341674805
2020-11-25,17.350971221923828
2020-11-27,17.15829086303711
2020-11-30,17.15829086303711
2020-12-01,17.582189559936523
2020-12-02,17.765241622924805
2020-12-03,17.890480041503906
2020-12-04,17.98682403564453
2020-12-07,17.79414176940918
2020-12-08,17.765241622924805
2020-12-09,17.611095428466797
2020-12-10,17.582189559936523
2020-12-11,17.206464767456055
2020-12-14,16.984878540039062
2020-12-15,17.360607147216797
2020-12-16,16.994516372680664
2020-12-17,16.94634437561035
2020-12-18,16.65732192993164
2020-12-21,16.869272232055664
2020-12-22,16.87890625
2020-12-23,16.859636306762695
2020-12-24,17.033050537109375
2020-12-28,17.42804527282715
2020-12-29,17.196828842163086
2020-12-30,17.2546329498291
2020-12-31,17.1197566986084
2021-01-04,17.302804946899414
2021-01-05,17.39914321899414
2021-01-06,18.1216983795166
2021-01-07,17.611095428466797
2021-01-08,17.4954833984375
2021-01-11,17.601459503173828
2021-01-12,17.40877914428711
2021-01-13,17.302804946899414
2021-01-14,17.65926170349121
2021-01-15,17.649629592895508
2021-01-19,17.65926170349121
2021-01-20,17.948287963867188
2021-01-21,18.054262161254883
2021-01-22,17.572555541992188
2021-01-25,17.67853355407715
2021-01-26,18.06389617919922
2021-01-27,18.32401466369629
2021-01-28,18.208406448364258
2021-01-29,18.189136505126953
2021-02-01,18.102434158325195
2021-02-02,18.526330947875977
2021-02-03,18.555233001708984
2021-02-04,18.902063369750977
2021-02-05,20.058149337768555
2021-02-08,20.616924285888672
2021-02-09,21.16606903076172
2021-02-10,21.78265380859375
2021-02-11,22.12947654724121
2021-02-12,22.64008140563965
2021-02-16,22.35106086730957
2021-02-17,22.06203842163086
2021-02-18,21.763378143310547
2021-02-19,21.589967727661133
2021-02-22,22.26435661315918
2021-02-23,22.235450744628906
2021-02-24,22.389598846435547
2021-02-25,21.82118797302246
2021-02-26,22.081308364868164
2021-03-01,22.861665725708008
2021-03-02,22.254718780517578
2021-03-03,22.2065486907959
2021-03-04,21.936792373657227
2021-03-05,22.64008140563965
2021-03-08,22.379962921142578
2021-03-09,22.929105758666992
2021-03-10,23.47825050354004
2021-03-11,23.613126754760742
2021-03-12,24.017759323120117
2021-03-15,23.815441131591797
2021-03-16,24.39583396911621
2021-03-17,24.105636596679688
2021-03-18,24.37648582458496
2021-03-19,24.308773040771484
2021-03-22,23.921844482421875
2021-03-23,23.380146026611328
2021-03-24,22.91583251953125
2021-03-25,23.621978759765625
2021-03-26,23.225374221801758
2021-03-29,22.625635147094727
2021-03-30,23.051258087158203
2021-03-31,22.693349838256836
2021-04-01,23.215700149536133
2021-04-05,23.718706130981445
2021-04-06,23.738056182861328
2021-04-07,23.563940048217773
2021-04-08,23.892826080322266
2021-04-09,23.82511329650879
2021-04-12,23.97021484375
2021-04-13,23.46720314025879
2021-04-14,23.77674674987793
2021-04-15,23.98955726623535
2021-04-16,24.086288452148438
2021-04-19,24.06694221496582
2021-04-20,23.90250015258789
2021-04-21,24.57962417602539
2021-04-22,24.27008056640625
2021-04-23,24.076618194580078
2021-04-26,24.0089054107666
2021-04-27,23.79609489440918
2021-04-28,23.51556968688965
2021-04-29,23.660667419433594
2021-04-30,23.51556968688965
2021-05-03,23.573612213134766
2021-05-04,22.799753189086914
2021-05-05,23.273740768432617
2021-05-06,23.157663345336914
2021-05-07,24.540931701660156
2021-05-10,24.434526443481445
2021-05-11,24.802108764648438
2021-05-12,23.447856903076172
2021-05-13,23.563940048217773
2021-05-14,24.105636596679688
2021-05-17,24.289426803588867
2021-05-18,24.095964431762695
2021-05-19,23.81544303894043
2021-05-20,24.850473403930664
2021-05-21,24.42485237121582
2021-05-24,24.753742218017578
2021-05-25,24.637662887573242
2021-05-26,24.860145568847656
2021-05-27,25.10197639465332
2021-05-28,24.850473403930664
2021-06-01,24.26041030883789
2021-06-02,23.738056182861328
2021-06-03,23.68001365661621
2021-06-04,23.97021484375
2021-06-07,23.563940048217773
2021-06-08,24.453874588012695
2021-06-09,24.434526443481445
