,EMN
2021-05-18,112.2602310180664
2021-05-19,110.28964233398438
2021-05-20,108.51351165771484
2021-05-21,110.30733489990234
2021-05-24,111.57097625732422
2021-05-25,109.37950134277344
2021-05-26,109.27345275878906
2021-05-27,110.55477142333984
2021-05-28,110.81101989746094
2021-06-01,114.90235900878906
2021-06-02,112.92296600341797
2021-06-03,113.9745101928711
2021-06-04,114.26612854003906
2021-06-07,112.96714782714844
2021-06-08,113.50618743896484
2021-06-09,111.9951171875
2021-06-10,110.43104553222656
2021-06-11,110.74915313720703
2021-06-14,108.49224090576172
2021-06-15,108.74991607666016
2021-06-16,107.94133758544922
2021-06-17,103.93396759033203
2021-06-18,101.42823791503906
2021-06-21,105.77327728271484
2021-06-22,104.76030731201172
2021-06-23,104.0139389038086
2021-06-24,104.14722442626953
2021-06-25,103.76513671875
2021-06-28,102.70774841308594
2021-06-29,103.16091918945312
2021-06-30,103.73848724365234
2021-07-01,103.88953399658203
2021-07-02,103.70291900634766
2021-07-06,100.46861267089844
2021-07-07,101.40160369873047
2021-07-08,99.09136962890625
2021-07-09,102.13908386230469
2021-07-12,102.38787841796875
2021-07-13,100.88624572753906
2021-07-14,100.73517608642578
2021-07-15,100.30866241455078
2021-07-16,97.02989959716797
2021-07-19,93.91108703613281
2021-07-20,96.13247680664062
2021-07-21,97.59857940673828
2021-07-22,96.19467163085938
2021-07-23,97.78518676757812
2021-07-26,99.33126831054688
2021-07-27,98.49603271484375
2021-07-28,98.73592376708984
2021-07-29,100.19316864013672
2021-07-30,100.1576156616211
2021-08-02,99.4112319946289
2021-08-03,99.31348419189453
2021-08-04,96.8699722290039
2021-08-05,98.2650146484375
2021-08-06,100.24646759033203
2021-08-09,100.23758697509766
2021-08-10,101.69479370117188
2021-08-11,103.73848724365234
2021-08-12,103.35639953613281
2021-08-13,102.80550384521484
2021-08-16,101.94361114501953
2021-08-17,100.42417907714844
2021-08-18,98.86034393310547
2021-08-19,97.50971984863281
2021-08-20,97.65190887451172
2021-08-23,99.32238006591797
2021-08-24,100.43306732177734
2021-08-25,101.16167449951172
2021-08-26,99.97102355957031
2021-08-27,102.42341613769531
2021-08-30,100.92176818847656
2021-08-31,100.54859161376953
2021-09-01,100.19316864013672
2021-09-02,100.65520477294922
2021-09-03,100.01544952392578
2021-09-07,99.4912109375
2021-09-08,97.10987091064453
2021-09-09,97.18099212646484
2021-09-10,97.26981353759766
2021-09-13,97.91844940185547
2021-09-14,93.43878173828125
2021-09-15,94.78892517089844
2021-09-16,93.8500747680664
2021-09-17,92.17801666259766
2021-09-20,89.10214233398438
2021-09-21,88.681884765625
2021-09-22,89.56709289550781
2021-09-23,91.04244995117188
2021-09-24,91.38221740722656
2021-09-27,94.33292388916016
2021-09-28,93.51031494140625
2021-09-29,92.99169158935547
2021-09-30,90.07676696777344
2021-10-01,91.65046691894531
2021-10-04,91.30174255371094
2021-10-05,93.54606628417969
2021-10-06,92.2048568725586
2021-10-07,93.87689971923828
2021-10-08,94.08255767822266
2021-10-11,93.58183288574219
2021-10-12,93.12580108642578
2021-10-13,92.83075714111328
2021-10-14,95.94239807128906
2021-10-15,96.00499725341797
2021-10-18,95.65625
2021-10-19,95.88874816894531
2021-10-20,96.7918472290039
2021-10-21,96.05864715576172
2021-10-22,96.18379974365234
2021-10-25,97.2746810913086
2021-10-26,97.14949035644531
2021-10-27,94.37763214111328
2021-10-28,98.39236450195312
2021-10-29,93.01851654052734
2021-11-01,94.30610656738281
2021-11-02,97.73069763183594
2021-11-03,97.9542465209961
2021-11-04,96.60405731201172
2021-11-05,99.9928970336914
2021-11-08,99.35803985595703
2021-11-09,100.44892120361328
2021-11-10,100.1806640625
2021-11-11,102.99724578857422
2021-11-12,103.5963134765625
2021-11-15,102.92570495605469
2021-11-16,102.53228759765625
2021-11-17,101.80803680419922
2021-11-18,101.67388916015625
2021-11-19,101.19998168945312
2021-11-22,102.7289810180664
2021-11-23,104.33847045898438
2021-11-24,101.07482147216797
2021-11-26,98.80368041992188
2021-11-29,98.5175552368164
2021-11-30,93.25101470947266
2021-12-01,91.82929992675781
2021-12-02,94.0378646850586
2021-12-03,96.35369873046875
2021-12-06,97.7664566040039
2021-12-07,101.54871368408203
2021-12-08,104.61564636230469
2021-12-09,103.94503784179688
2021-12-10,104.8839111328125
2021-12-13,102.64852905273438
2021-12-14,104.29573059082031
2021-12-15,106.14094543457031
2021-12-16,108.10319519042969
2021-12-17,106.8250503540039
2021-12-20,104.19671630859375
2021-12-21,103.75566864013672
2021-12-22,104.55675506591797
2021-12-23,105.66388702392578
2021-12-27,107.10406494140625
2021-12-28,107.83317565917969
2021-12-29,108.2562026977539
2021-12-30,107.7431411743164
2021-12-31,108.83229064941406
2022-01-03,107.68013000488281
2022-01-04,109.95742797851562
2022-01-05,109.93941497802734
2022-01-06,109.94841766357422
2022-01-07,110.18244934082031
2022-01-10,107.68914031982422
2022-01-11,109.27333068847656
2022-01-12,110.61449432373047
2022-01-13,113.83689880371094
2022-01-14,114.80001068115234
2022-01-18,114.9350357055664
2022-01-19,114.77301025390625
2022-01-20,109.96642303466797
2022-01-21,108.09417724609375
2022-01-24,107.32910919189453
2022-01-25,106.93305206298828
2022-01-26,107.21208190917969
2022-01-27,106.69902801513672
2022-01-28,106.37496948242188
2022-01-31,107.050048828125
2022-02-01,107.86016082763672
2022-02-02,108.99430084228516
2022-02-03,109.01231384277344
2022-02-04,107.31108856201172
2022-02-07,106.60002136230469
2022-02-08,109.3903579711914
2022-02-09,110.48847198486328
2022-02-10,110.36245727539062
2022-02-11,109.7503890991211
2022-02-14,108.63426208496094
2022-02-15,111.29856872558594
2022-02-16,111.85664367675781
2022-02-17,109.65138244628906
2022-02-18,109.16532135009766
2022-02-22,109.00331115722656
2022-02-23,107.14006805419922
2022-02-24,106.00594329833984
2022-02-25,108.73326110839844
2022-02-28,106.6360092163086
2022-03-01,103.15258026123047
2022-03-02,105.53787994384766
2022-03-03,105.7809066772461
2022-03-04,103.38661193847656
2022-03-07,94.75455474853516
2022-03-08,94.54752349853516
2022-03-09,97.85093688964844
2022-03-10,96.2127456665039
2022-03-11,94.88957977294922
2022-03-14,96.17700958251953
2022-03-15,96.1044921875
2022-03-16,97.10179138183594
2022-03-17,97.27405548095703
2022-03-18,97.82711029052734
2022-03-21,99.4681396484375
2022-03-22,100.14813232421875
2022-03-23,99.15081024169922
2022-03-24,100.31132507324219
2022-03-25,100.35665893554688
2022-03-28,99.98492431640625
2022-03-29,103.04940032958984
2022-03-30,103.62964630126953
2022-03-31,101.5987548828125
2022-04-01,100.98223876953125
2022-04-04,101.1907730102539
2022-04-05,99.71294403076172
2022-04-06,98.1625747680664
2022-04-07,96.97486877441406
2022-04-08,98.09003448486328
2022-04-11,97.47351837158203
2022-04-12,97.45537567138672
2022-04-13,98.27135467529297
2022-04-14,97.83618927001953
2022-04-18,98.66123962402344
2022-04-19,99.34121704101562
2022-04-20,100.63771057128906
2022-04-21,100.14813232421875
2022-04-22,96.48526763916016
2022-04-25,95.97755432128906
2022-04-26,94.25492858886719
2022-04-27,95.3156967163086
2022-04-28,97.3647232055664
2022-04-29,93.0853500366211
2022-05-02,92.3509750366211
2022-05-03,95.1524887084961
2022-05-04,97.9631118774414
2022-05-05,95.8052978515625
2022-05-06,96.0047607421875
2022-05-09,93.76533508300781
2022-05-10,92.60482788085938
2022-05-11,92.3509750366211
2022-05-12,91.59844970703125
2022-05-13,93.42987060546875
2022-05-16,93.70186614990234
2022-05-17,96.92046356201172
2022-05-18,94.49065399169922
2022-05-19,93.55681610107422
2022-05-20,92.4416275024414
2022-05-23,93.62932586669922
2022-05-24,93.99200439453125
2022-05-25,94.95304107666016
2022-05-26,97.89056396484375
2022-05-27,99.39559936523438
2022-05-31,99.8761215209961
2022-06-01,99.4046859741211
2022-06-02,101.00944519042969
2022-06-03,99.93053436279297
2022-06-06,100.98223876953125
2022-06-07,101.80729675292969
2022-06-08,99.06015014648438
2022-06-09,98.38017272949219
2022-06-10,92.65016174316406
2022-06-13,88.66999053955078
2022-06-14,87.93899536132812
2022-06-15,86.85163116455078
2022-06-16,79.90714263916016
2022-06-17,80.10819244384766
2022-06-21,82.5113296508789
2022-06-22,81.36001586914062
2022-06-23,78.94772338867188
2022-06-24,84.47588348388672
2022-06-27,84.38451385498047
2022-06-28,83.75403594970703
2022-06-29,83.34282684326172
2022-06-30,82.02704620361328
2022-07-01,81.27777862548828
2022-07-05,80.73865509033203
2022-07-06,81.07674407958984
2022-07-07,82.94992065429688
2022-07-08,82.41083526611328
2022-07-11,81.93567657470703
2022-07-12,82.88597869873047
2022-07-13,80.939697265625
2022-07-14,79.07563781738281
2022-07-15,81.02192687988281
2022-07-18,81.31431579589844
2022-07-19,84.22004699707031
2022-07-20,84.3936538696289
2022-07-21,85.08809661865234
2022-07-22,85.04240417480469
2022-07-25,86.09323120117188
2022-07-26,84.82310485839844
2022-07-27,86.79680633544922
2022-07-28,86.95214080810547
2022-07-29,87.65572357177734
2022-08-01,85.94700622558594
2022-08-02,85.1794662475586
2022-08-03,85.31653594970703
2022-08-04,85.7094497680664
2022-08-05,86.92473602294922
2022-08-08,87.61002349853516
2022-08-09,86.98868560791016
2022-08-10,89.48321533203125
2022-08-11,90.62541198730469
2022-08-12,92.44376373291016
2022-08-15,92.32496643066406
2022-08-16,93.11993408203125
2022-08-17,91.12796020507812
2022-08-18,91.72189331054688
2022-08-19,90.10458374023438
2022-08-22,86.7693862915039
2022-08-23,88.60601806640625
2022-08-24,88.28621673583984
2022-08-25,90.46092987060547
2022-08-26,86.84249114990234
2022-08-29,86.83336639404297
2022-08-30,85.35308074951172
2022-08-31,83.15096282958984
2022-09-01,82.60271453857422
2022-09-02,81.7986068725586
2022-09-06,81.9448013305664
2022-09-07,83.5530014038086
2022-09-08,83.9276351928711
2022-09-09,85.57237243652344
2022-09-12,86.6871566772461
2022-09-13,76.85523986816406
2022-09-14,75.72108459472656
2022-09-15,74.96497344970703
2022-09-16,72.96406555175781
2022-09-19,73.48963928222656
2022-09-20,71.30432891845703
2022-09-21,69.7183609008789
2022-09-22,68.91615295410156
2022-09-23,67.02588653564453
2022-09-26,65.8364028930664
2022-09-27,65.33847045898438
2022-09-28,66.97978210449219
2022-09-29,65.29236602783203
2022-09-30,65.513671875
2022-10-03,68.66718292236328
2022-10-04,71.3504409790039
2022-10-05,70.61276245117188
2022-10-06,68.99913787841797
2022-10-07,66.74925231933594
2022-10-10,66.1867904663086
2022-10-11,66.54640197753906
2022-10-12,66.03925323486328
2022-10-13,68.17848205566406
2022-10-14,66.62017059326172
2022-10-17,68.17848205566406
2022-10-18,69.46016693115234
2022-10-19,67.44081115722656
2022-10-20,66.72159576416016
2022-10-21,68.51966094970703
2022-10-24,68.21536254882812
2022-10-25,69.57081604003906
2022-10-26,69.8566665649414
2022-10-27,69.6722412109375
2022-10-28,70.2531509399414
2022-10-31,70.82483673095703
2022-11-01,72.7335433959961
2022-11-02,70.05950927734375
2022-11-03,70.2531509399414
2022-11-04,73.99679565429688
2022-11-07,74.31029510498047
2022-11-08,75.82251739501953
2022-11-09,73.02861785888672
2022-11-10,78.49652862548828
2022-11-11,82.51679992675781
2022-11-14,80.7371826171875
2022-11-15,80.10094451904297
2022-11-16,78.11849212646484
2022-11-17,76.75379943847656
2022-11-18,77.68510437011719
2022-11-21,78.05393981933594
2022-11-22,80.11017608642578
2022-11-23,80.11017608642578
2022-11-25,80.20238494873047
2022-11-28,77.8879623413086
2022-11-29,78.6072006225586
2022-11-30,79.87044525146484
2022-12-01,79.6860122680664
2022-12-02,80.7002944946289
2022-12-05,79.37252044677734
2022-12-06,78.47808837890625
2022-12-07,78.14614868164062
2022-12-08,78.61640930175781
2022-12-09,78.53341674804688
2022-12-12,79.74134063720703
2022-12-13,81.235107421875
2022-12-14,80.32329559326172
2022-12-15,76.61092376708984
2022-12-16,76.60161590576172
2022-12-19,75.09432220458984
2022-12-20,75.28971099853516
2022-12-21,76.07127380371094
2022-12-22,75.72701263427734
2022-12-23,76.46205139160156
2022-12-27,76.80631256103516
2022-12-28,74.57328796386719
2022-12-29,76.47134399414062
2022-12-30,75.77355194091797
2023-01-03,76.41552734375
2023-01-04,80.03487396240234
2023-01-05,79.72783660888672
2023-01-06,82.53770446777344
2023-01-09,82.39813995361328
2023-01-10,83.39368438720703
2023-01-11,85.12427520751953
2023-01-12,84.9102783203125
2023-01-13,85.02192687988281
2023-01-17,83.2262191772461
2023-01-18,82.1283187866211
2023-01-19,80.96528625488281
2023-01-20,83.57046508789062
2023-01-23,84.54741668701172
2023-01-24,84.30551147460938
2023-01-25,84.48229217529297
2023-01-26,85.36618041992188
2023-01-27,80.77921295166016
2023-01-30,80.33259582519531
2023-01-31,82.0352783203125
2023-02-01,83.43090057373047
2023-02-02,85.11497497558594
2023-02-03,83.92403411865234
2023-02-06,83.72864532470703
2023-02-07,84.46367645263672
2023-02-08,83.2262191772461
2023-02-09,80.9280776977539
2023-02-10,80.8629379272461
2023-02-13,82.35160827636719
2023-02-14,82.2120590209961
2023-02-15,82.8912582397461
2023-02-16,80.8629379272461
2023-02-17,80.99320983886719
2023-02-21,76.73187255859375
2023-02-22,77.58786010742188
2023-02-23,78.07168579101562
2023-02-24,78.00654602050781
2023-02-27,78.9462661743164
2023-02-28,79.27191925048828
2023-03-01,80.36052703857422
2023-03-02,80.8629379272461
2023-03-03,81.18859100341797
2023-03-06,78.18334197998047
2023-03-07,76.68534088134766
2023-03-08,78.611328125
2023-03-09,76.85282897949219
2023-03-10,75.13154602050781
2023-03-13,74.14530181884766
2023-03-14,77.88545227050781
2023-03-15,75.33876037597656
2023-03-16,77.02088928222656
2023-03-17,74.44602966308594
2023-03-20,76.24091339111328
2023-03-21,76.6731948852539
2023-03-22,74.7279281616211
2023-03-23,73.98554992675781
2023-03-24,74.78431701660156
2023-03-27,75.77104187011719
2023-03-28,76.81415557861328
2023-03-29,77.6035385131836
2023-03-30,77.84786224365234
2023-03-31,79.25748443603516
2023-04-03,79.32325744628906
2023-04-04,77.15245819091797
2023-04-05,76.96453094482422
2023-04-06,76.052978515625
2023-04-10,76.99270629882812
2023-04-11,77.44377899169922
2023-04-12,78.00762939453125
2023-04-13,78.3553237915039
2023-04-14,77.8290786743164
2023-04-17,78.29894256591797
2023-04-18,77.52835083007812
2023-04-19,77.62232971191406
2023-04-20,76.86113739013672
2023-04-21,76.42886352539062
2023-04-24,77.26522827148438
2023-04-25,75.04744720458984
2023-04-26,75.19780731201172
2023-04-27,75.70527648925781
2023-04-28,79.19169616699219
2023-05-01,77.52835083007812
2023-05-02,75.5643081665039
2023-05-03,74.78431701660156
2023-05-04,74.08890533447266
2023-05-05,76.07176208496094
2023-05-08,75.88381958007812
2023-05-09,75.30118560791016
2023-05-10,74.56818389892578
2023-05-11,74.06071472167969
2023-05-12,73.95735168457031
2023-05-15,75.32937622070312
2023-05-16,74.06071472167969
2023-05-17,76.1187515258789
2023-05-18,78.3553237915039
2023-05-19,77.48136138916016
2023-05-22,77.85725402832031
2023-05-23,77.50016784667969
2023-05-24,76.34428405761719
2023-05-25,75.78044128417969
2023-05-26,76.41006469726562
2023-05-30,75.02864837646484
2023-05-31,72.44437408447266
2023-06-01,73.0645980834961
2023-06-02,77.5941390991211
2023-06-05,77.26522827148438
2023-06-06,77.50016784667969
2023-06-07,78.70301818847656
2023-06-08,75.57369995117188
2023-06-09,75.63008880615234
2023-06-12,75.84622192382812
2023-06-13,77.47197723388672
2023-06-14,77.77559661865234
2023-06-15,78.75289154052734
2023-06-16,78.43976593017578
2023-06-20,76.1530990600586
2023-06-21,75.34659576416016
2023-06-22,74.40725708007812
2023-06-23,74.53060150146484
2023-06-26,76.56108856201172
2023-06-27,77.52890014648438
2023-06-28,78.2594985961914
2023-06-29,78.6675033569336
2023-06-30,79.43605041503906
2023-07-03,81.37165832519531
2023-07-05,78.56312561035156
2023-07-06,78.03177642822266
2023-07-07,80.61260223388672
2023-07-10,79.73018646240234
2023-07-11,80.4228286743164
2023-07-12,83.82913208007812
2023-07-13,83.85759735107422
2023-07-14,82.47229766845703
2023-07-17,82.08329010009766
2023-07-18,83.48754119873047
2023-07-19,83.82913208007812
2023-07-20,83.0985336303711
2023-07-21,82.76644897460938
2023-07-24,82.07379913330078
2023-07-25,84.05684661865234
2023-07-26,83.51602172851562
2023-07-27,83.12699127197266
2023-07-28,81.98841094970703
2023-07-31,81.20087432861328
2023-08-01,81.36216735839844
2023-08-02,80.32794952392578
2023-08-03,79.10396575927734
2023-08-04,80.10971069335938
2023-08-07,80.57463836669922
2023-08-08,79.85354614257812
2023-08-09,80.05278778076172
2023-08-10,81.27678680419922
2023-08-11,80.06226348876953
2023-08-14,79.86302947998047
2023-08-15,77.83252716064453
2023-08-16,77.13038635253906
2023-08-17,78.9236831665039
2023-08-18,79.35065460205078
2023-08-21,79.11344146728516
2023-08-22,77.87997436523438
2023-08-23,77.86099243164062
2023-08-24,77.6617431640625
2023-08-25,77.73764038085938
2023-08-28,79.25576782226562
2023-08-29,80.17613220214844
2023-08-30,80.83082580566406
2023-08-31,80.66004180908203
2023-09-01,81.56143188476562
2023-09-05,77.67121887207031
2023-09-06,78.47772979736328
2023-09-07,76.16258239746094
2023-09-08,75.46044158935547
2023-09-11,75.52687072753906
2023-09-12,75.26119232177734
2023-09-13,73.98028564453125
2023-09-14,76.3287124633789
2023-09-15,75.72482299804688
2023-09-18,75.19761657714844
2023-09-19,75.44684600830078
2023-09-20,75.16886138916016
2023-09-21,73.49140930175781
2023-09-22,72.62873077392578
2023-09-25,73.11758422851562
2023-09-26,71.65101623535156
2023-09-27,71.54557800292969
2023-09-28,73.7022933959961
2023-09-29,73.53935241699219
2023-10-02,72.35075378417969
2023-10-03,72.07278442382812
2023-10-04,72.66707611083984
2023-10-05,70.55828094482422
2023-10-06,70.85541534423828
2023-10-09,69.69558715820312
2023-10-10,71.0950698852539
2023-10-11,71.15258026123047
2023-10-12,70.09817504882812
2023-10-13,69.6380844116211
2023-10-16,70.35698699951172
2023-10-17,71.34429168701172
2023-10-18,69.67642974853516
2023-10-19,68.56451416015625
2023-10-20,68.33446502685547
2023-10-23,66.83914184570312
2023-10-24,67.749755859375
2023-10-25,66.16815185546875
2023-10-26,67.19379425048828
2023-10-27,69.57097625732422
2023-10-30,72.07278442382812
2023-10-31,71.63184356689453
2023-11-01,71.38262176513672
2023-11-02,72.0536117553711
2023-11-03,73.83648681640625
2023-11-06,73.10799407958984
2023-11-07,72.65748596191406
2023-11-08,72.97380065917969
2023-11-09,73.01214599609375
2023-11-10,73.93234252929688
2023-11-13,73.65435791015625
2023-11-14,76.46288299560547
2023-11-15,77.75692749023438
2023-11-16,78.40874481201172
2023-11-17,78.14033508300781
2023-11-20,78.5333480834961
2023-11-21,77.98697662353516
2023-11-22,78.0540771484375
2023-11-24,78.49501037597656
2023-11-27,78.57168579101562
2023-11-28,78.94551849365234
2023-11-29,79.7411117553711
2023-11-30,80.35457611083984
2023-12-01,81.91699981689453
2023-12-04,81.36103057861328
2023-12-05,80.10535430908203
2023-12-06,80.15328979492188
2023-12-07,81.54316711425781
2023-12-08,81.33228302001953
2023-12-11,81.97451782226562
2023-12-12,81.20768737792969
2023-12-13,83.55610656738281
2023-12-14,85.96204376220703
2023-12-15,85.57513427734375
2023-12-18,84.95608520507812
2023-12-19,85.91368865966797
2023-12-20,85.12051391601562
2023-12-21,86.21353912353516
2023-12-22,86.79391479492188
2023-12-26,87.35492706298828
2023-12-27,87.75151824951172
2023-12-28,87.50969696044922
2023-12-29,86.8809585571289
2024-01-02,86.45536041259766
2024-01-03,85.13018798828125
2024-01-04,85.42037200927734
2024-01-05,86.2715835571289
2024-01-08,85.95238494873047
2024-01-09,84.92706298828125
2024-01-10,84.87870025634766
2024-01-11,84.22095489501953
2024-01-12,84.08553314208984
2024-01-16,83.46647644042969
2024-01-17,82.90544891357422
2024-01-18,84.14356231689453
2024-01-19,83.91141510009766
2024-01-22,84.53047943115234
2024-01-23,83.8243637084961
2024-01-24,81.05795288085938
2024-01-25,81.85111999511719
2024-01-26,82.14129638671875
2024-01-29,81.2804183959961
2024-01-30,82.30573272705078
2024-01-31,80.81612396240234
2024-02-01,82.08326721191406
2024-02-02,79.897216796875
2024-02-05,79.82950592041016
2024-02-06,79.9068832397461
2024-02-07,80.2551040649414
2024-02-08,80.27445220947266
2024-02-09,79.6457290649414
2024-02-12,81.0772933959961
2024-02-13,79.43292236328125
2024-02-14,79.43292236328125
2024-02-15,82.46050262451172
2024-02-16,82.40245819091797
2024-02-20,81.74472045898438
2024-02-21,82.90544891357422
2024-02-22,83.58255767822266
2024-02-23,83.7760009765625
2024-02-26,83.70829010009766
2024-02-27,83.33106231689453
2024-02-28,83.65991973876953
2024-02-29,84.86902618408203
2024-03-01,84.24029541015625
2024-03-04,85.32365417480469
2024-03-05,84.44342803955078
2024-03-06,84.24029541015625
2024-03-07,86.28125
2024-03-08,86.8809585571289
2024-03-11,88.67042541503906
2024-03-12,89.0283203125
2024-03-13,89.97625732421875
2024-03-14,89.00048065185547
2024-03-15,90.06407928466797
2024-03-18,90.06407928466797
2024-03-19,90.8154296875
2024-03-20,91.40088653564453
2024-03-21,93.15728759765625
2024-03-22,92.96212768554688
2024-03-25,96.85547637939453
2024-03-26,95.93824768066406
2024-03-27,97.167724609375
2024-03-28,97.79222106933594
2024-04-01,97.87028503417969
2024-04-02,97.99713897705078
2024-04-03,99.54861450195312
2024-04-04,97.25553894042969
2024-04-05,97.41166687011719
2024-04-08,98.09471130371094
2024-04-09,99.48030853271484
2024-04-10,98.21180725097656
2024-04-11,97.59706115722656
2024-04-12,95.60649108886719
2024-04-15,94.96247100830078
2024-04-16,94.06475830078125
2024-04-17,93.64517974853516
2024-04-18,93.69396209716797
2024-04-19,94.08427429199219
2024-04-22,94.70877075195312
2024-04-23,94.45507049560547
2024-04-24,94.02572631835938
2024-04-25,93.80130004882812
2024-04-26,93.24510955810547
2024-04-29,94.98198699951172
2024-04-30,92.1522445678711
2024-05-01,92.46448516845703
2024-05-02,93.59638214111328
2024-05-03,95.13810729980469
2024-05-06,96.35782623291016
2024-05-07,98.1922836303711
2024-05-08,98.31914520263672
2024-05-09,98.6411361694336
2024-05-10,98.58259582519531
2024-05-13,98.57283782958984
2024-05-14,98.28987121582031
2024-05-15,98.36792755126953
2024-05-16,97.64585876464844
2024-05-17,97.9483413696289
2024-05-20,98.17276763916016
2024-05-21,97.52876281738281
2024-05-22,97.01158905029297
2024-05-23,96.65056610107422
2024-05-24,97.8019790649414
2024-05-28,98.28987121582031
2024-05-29,96.06509399414062
2024-05-30,98.377685546875
2024-05-31,98.87533569335938
2024-06-03,96.20169830322266
2024-06-04,95.13810729980469
2024-06-05,96.04558563232422
2024-06-06,98.56307983398438
2024-06-07,100.797607421875
2024-06-10,100.70002746582031
2024-06-11,100.99275970458984
2024-06-12,101.3733139038086
2024-06-13,100.08528900146484
2024-06-14,97.09941864013672
2024-06-17,97.65034484863281
2024-06-18,97.3945541381836
2024-06-20,96.48947143554688
2024-06-21,97.01087951660156
2024-06-24,99.0177993774414
2024-06-25,96.36157989501953
2024-06-26,96.60752868652344
2024-06-27,95.60406494140625
2024-06-28,96.38126373291016
2024-07-01,93.62666320800781
2024-07-02,93.80374908447266
2024-07-03,94.31531524658203
2024-07-05,92.967529296875
2024-07-08,94.197265625
2024-07-09,93.12493896484375
2024-07-10,94.54158020019531
2024-07-11,96.73542022705078
2024-07-12,97.04039764404297
2024-07-15,96.05661010742188
2024-07-16,98.555419921875
2024-07-17,98.8013687133789
2024-07-18,97.85693359375
2024-07-19,95.5745620727539
2024-07-22,95.73196411132812
2024-07-23,95.85985565185547
2024-07-24,94.8170394897461
2024-07-25,95.5647201538086
2024-07-26,99.09651184082031
2024-07-29,99.60807037353516
2024-07-30,101.59530639648438
2024-07-31,101.65434265136719
2024-08-01,100.05076599121094
2024-08-02,95.90904235839844
2024-08-05,92.66255950927734
2024-08-06,93.89228820800781
2024-08-07,92.29855346679688
2024-08-08,93.9119644165039
2024-08-09,93.51844787597656
2024-08-12,93.03639221191406
2024-08-13,94.0792007446289
2024-08-14,94.05952453613281
2024-08-15,96.80429077148438
2024-08-16,96.16482543945312
2024-08-19,96.01726531982422
2024-08-20,95.7417984008789
2024-08-21,97.42406463623047
2024-08-22,97.12894439697266
2024-08-23,99.16536712646484
2024-08-26,99.39163208007812
2024-08-27,98.98828887939453
2024-08-28,98.43737030029297
2024-08-29,99.36212158203125
2024-08-30,100.70990753173828
2024-09-03,98.66364288330078
2024-09-04,97.63066101074219
2024-09-05,96.42061614990234
2024-09-06,95.59423828125
2024-09-09,96.42061614990234
2024-09-10,96.59769439697266
2024-09-11,97.32569122314453
2024-09-12,98.00450897216797
2024-09-13,101.42807006835938
2024-09-16,104.49202728271484
2024-09-17,105.03739166259766
2024-09-18,105.48359680175781
2024-09-19,107.34776306152344
2024-09-20,105.73149108886719
2024-09-23,107.09986877441406
2024-09-24,109.6482162475586
2024-09-25,109.40032196044922
2024-09-26,112.81132507324219
2024-09-27,111.43304443359375
2024-09-30,111.00666809082031
2024-10-01,109.69778442382812
2024-10-02,109.22183990478516
2024-10-03,107.02054595947266
2024-10-04,108.08152770996094
2024-10-07,108.34925079345703
2024-10-08,107.35767364501953
2024-10-09,108.79546356201172
2024-10-10,109.18217468261719
2024-10-11,109.63829803466797
2024-10-14,109.47964477539062
2024-10-15,109.3904037475586
2024-10-16,107.80388641357422
2024-10-17,108.5277328491211
2024-10-18,107.92286682128906
2024-10-21,106.91146850585938
2024-10-22,106.15786743164062
2024-10-23,106.07855224609375
2024-10-24,105.82073974609375
2024-10-25,104.54161071777344
2024-10-28,105.8009033203125
2024-10-29,103.95657348632812
2024-10-30,104.10531616210938
2024-10-31,104.2044677734375
2024-11-01,100.22826385498047
2024-11-04,99.20694732666016
2024-11-05,100.02994537353516
2024-11-06,102.80635070800781
2024-11-07,102.66753387451172
2024-11-08,100.61497497558594
2024-11-11,101.50739288330078
2024-11-12,99.64323425292969
2024-11-13,99.92086791992188
2024-11-14,99.90104675292969
2024-11-15,100.75379943847656
2024-11-18,103.13357543945312
2024-11-19,100.47615814208984
2024-11-20,100.51582336425781
2024-11-21,102.7270278930664
2024-11-22,104.70025634765625
2024-11-25,104.94815063476562
2024-11-26,104.08548736572266
2024-11-27,103.35172271728516
2024-11-29,103.83759307861328
2024-12-02,103.3913803100586
2024-12-03,102.07259368896484
2024-12-04,101.08101654052734
2024-12-05,100.6546401977539
2024-12-06,100.21834564208984
2024-12-09,99.2366943359375
2024-12-10,98.48309326171875
2024-12-11,98.49301147460938
2024-12-12,98.89955139160156
2024-12-13,97.67000579833984
2024-12-16,96.45999908447266
2024-12-17,95.3499984741211
