,DE
2017-09-08,105.02742004394531
2017-09-11,105.59148406982422
2017-09-12,104.99159240722656
2017-09-13,105.090087890625
2017-09-14,105.98544311523438
2017-09-15,106.55848693847656
2017-09-18,107.346435546875
2017-09-19,110.20266723632812
2017-09-20,110.98164367675781
2017-09-21,111.72480773925781
2017-09-22,110.80258178710938
2017-09-25,110.82047271728516
2017-09-26,110.38174438476562
2017-09-27,110.41757202148438
2017-09-28,111.26333618164062
2017-09-29,112.99986267089844
2017-10-02,114.52944946289062
2017-10-03,115.25823974609375
2017-10-04,115.46517181396484
2017-10-05,115.17725372314453
2017-10-06,115.28521728515625
2017-10-09,115.74411010742188
2017-10-10,115.39319610595703
2017-10-11,114.96131134033203
2017-10-12,115.6181411743164
2017-10-13,115.08729553222656
2017-10-16,114.91632843017578
2017-10-17,115.78910064697266
2017-10-18,115.81607818603516
2017-10-19,115.63614654541016
2017-10-20,116.20296478271484
2017-10-23,116.598876953125
2017-10-24,117.88550567626953
2017-10-25,117.47161102294922
2017-10-26,118.89324188232422
2017-10-27,119.89195251464844
2017-10-30,119.03718566894531
2017-10-31,119.55908203125
2017-11-01,120.80970764160156
2017-11-02,120.96266174316406
2017-11-03,121.4935302734375
2017-11-06,121.74542236328125
2017-11-07,122.10535430908203
2017-11-08,121.14263916015625
2017-11-09,118.11942291259766
2017-11-10,118.97421264648438
2017-11-13,118.6863021850586
2017-11-14,119.55908203125
2017-11-15,119.01017761230469
2017-11-16,121.11559295654297
2017-11-17,122.15933227539062
2017-11-20,123.19403839111328
2017-11-21,125.27250671386719
2017-11-22,130.68896484375
2017-11-24,130.91392517089844
2017-11-27,133.8560791015625
2017-11-28,134.40493774414062
2017-11-29,133.55917358398438
2017-11-30,134.83685302734375
2017-12-01,134.90882873535156
2017-12-04,135.8355255126953
2017-12-05,135.56564331054688
2017-12-06,134.468017578125
2017-12-07,135.96151733398438
2017-12-08,136.38442993164062
2017-12-11,136.1594696044922
2017-12-12,135.92555236816406
2017-12-13,136.71730041503906
2017-12-14,134.4589080810547
2017-12-15,135.74559020996094
2017-12-18,138.59783935546875
2017-12-19,138.99368286132812
2017-12-20,138.8946990966797
2017-12-21,140.23536682128906
2017-12-22,141.73793029785156
2017-12-26,142.83567810058594
2017-12-27,142.68267822265625
2017-12-28,142.42979431152344
2017-12-29,141.35504150390625
2018-01-02,142.7097625732422
2018-01-03,143.3600311279297
2018-01-04,144.1819305419922
2018-01-05,144.79612731933594
2018-01-08,145.50958251953125
2018-01-09,149.56480407714844
2018-01-10,148.96871948242188
2018-01-11,151.24472045898438
2018-01-12,152.90658569335938
2018-01-16,151.3169403076172
2018-01-17,151.2176055908203
2018-01-18,151.64210510253906
2018-01-19,153.8278045654297
2018-01-22,153.8820037841797
2018-01-23,152.3285369873047
2018-01-24,153.17750549316406
2018-01-25,152.75302124023438
2018-01-26,154.884521484375
2018-01-29,152.7981414794922
2018-01-30,152.19305419921875
2018-01-31,150.30543518066406
2018-02-01,151.59698486328125
2018-02-02,148.98680114746094
2018-02-05,141.81564331054688
2018-02-06,146.205078125
2018-02-07,145.8076629638672
2018-02-08,138.78097534179688
2018-02-09,139.9280242919922
2018-02-12,143.79356384277344
2018-02-13,145.68121337890625
2018-02-14,147.4694366455078
2018-02-15,150.6576690673828
2018-02-16,153.0330047607422
2018-02-20,148.815185546875
2018-02-21,146.3946533203125
2018-02-22,148.2642822265625
2018-02-23,150.14288330078125
2018-02-26,151.24472045898438
2018-02-27,147.74041748046875
2018-02-28,145.2928466796875
2018-03-01,141.62596130371094
2018-03-02,138.46487426757812
2018-03-05,142.2852783203125
2018-03-06,143.16134643554688
2018-03-07,142.61044311523438
2018-03-08,145.46446228027344
2018-03-09,151.66920471191406
2018-03-12,148.1468505859375
2018-03-13,145.69927978515625
2018-03-14,144.69671630859375
2018-03-15,144.14581298828125
2018-03-16,148.0113983154297
2018-03-19,144.0825653076172
2018-03-20,144.498046875
2018-03-21,142.74586486816406
2018-03-22,136.90237426757812
2018-03-23,133.66905212402344
2018-03-26,138.49197387695312
2018-03-27,137.42625427246094
2018-03-28,137.3536834716797
2018-03-29,140.8356170654297
2018-04-02,137.6619873046875
2018-04-03,138.7681884765625
2018-04-04,134.71507263183594
2018-04-05,137.2267303466797
2018-04-06,131.83157348632812
2018-04-09,129.6282196044922
2018-04-10,134.20724487304688
2018-04-11,130.94300842285156
2018-04-12,136.2474365234375
2018-04-13,135.9935760498047
2018-04-16,135.0868377685547
2018-04-17,135.24095153808594
2018-04-18,135.8031768798828
2018-04-19,134.28892517089844
2018-04-20,133.25523376464844
2018-04-23,132.42100524902344
2018-04-24,125.23049926757812
2018-04-25,125.1307601928711
2018-04-26,123.61652374267578
2018-04-27,124.7318115234375
2018-04-30,122.70974731445312
2018-05-01,122.74601745605469
2018-05-02,122.18386840820312
2018-05-03,124.10614776611328
2018-05-04,124.49604797363281
2018-05-07,127.14370727539062
2018-05-08,128.8212127685547
2018-05-09,131.62307739257812
2018-05-10,132.93783569335938
2018-05-11,133.5816650390625
2018-05-14,133.06475830078125
2018-05-15,131.95855712890625
2018-05-16,133.6088104248047
2018-05-17,133.11915588378906
2018-05-18,140.77215576171875
2018-05-21,143.5648651123047
2018-05-22,140.62704467773438
2018-05-23,141.97808837890625
2018-05-24,143.42884826660156
2018-05-25,144.17242431640625
2018-05-29,140.55445861816406
2018-05-30,140.61793518066406
2018-05-31,135.5673828125
2018-06-01,139.08555603027344
2018-06-04,137.4080810546875
2018-06-05,140.0467071533203
2018-06-06,143.76434326171875
2018-06-07,143.8550567626953
2018-06-08,142.46768188476562
2018-06-11,142.0687255859375
2018-06-12,142.89390563964844
2018-06-13,139.0402069091797
2018-06-14,136.17494201660156
2018-06-15,134.8782958984375
2018-06-18,134.0077667236328
2018-06-19,129.0116424560547
2018-06-20,130.88864135742188
2018-06-21,128.766845703125
2018-06-22,129.81866455078125
2018-06-25,126.62690734863281
2018-06-26,126.62690734863281
2018-06-27,126.382080078125
2018-06-28,127.04728698730469
2018-06-29,127.39358520507812
2018-07-02,128.6328582763672
2018-07-03,127.79451751708984
2018-07-05,127.3024673461914
2018-07-06,127.55760192871094
2018-07-09,131.60357666015625
2018-07-10,131.72201538085938
2018-07-11,128.86981201171875
2018-07-12,128.3048553466797
2018-07-13,125.37060546875
2018-07-16,124.17684936523438
2018-07-17,125.75330352783203
2018-07-18,126.85592651367188
2018-07-19,127.84917449951172
2018-07-20,124.99696350097656
2018-07-23,123.50252532958984
2018-07-24,127.43000793457031
2018-07-25,128.77871704101562
2018-07-26,130.06353759765625
2018-07-27,128.3048553466797
2018-07-30,125.93553924560547
2018-07-31,131.9407501220703
2018-08-01,129.31631469726562
2018-08-02,129.4803466796875
2018-08-03,130.6376190185547
2018-08-06,131.1570587158203
2018-08-07,133.15269470214844
2018-08-08,131.95896911621094
2018-08-09,127.42094421386719
2018-08-10,124.88761901855469
2018-08-13,124.76004028320312
2018-08-14,126.34561157226562
2018-08-15,123.65740203857422
2018-08-16,125.16101837158203
2018-08-17,128.11349487304688
2018-08-20,128.05880737304688
2018-08-21,131.06593322753906
2018-08-22,129.95420837402344
2018-08-23,128.651123046875
2018-08-24,131.91342163085938
2018-08-27,133.22560119628906
2018-08-28,133.4989776611328
2018-08-29,133.03421020507812
2018-08-30,130.6011962890625
2018-08-31,131.03860473632812
2018-09-04,129.12496948242188
2018-09-05,132.0227813720703
2018-09-06,132.22325134277344
2018-09-07,134.52871704101562
2018-09-10,135.4217529296875
2018-09-11,135.4126434326172
2018-09-12,134.66542053222656
2018-09-13,135.65867614746094
2018-09-14,134.64718627929688
2018-09-17,135.81358337402344
2018-09-18,135.81358337402344
2018-09-19,138.8662872314453
2018-09-20,140.39723205566406
2018-09-21,139.2490234375
2018-09-24,138.10081481933594
2018-09-25,137.8638916015625
2018-09-26,138.8025360107422
2018-09-27,138.4272003173828
2018-09-28,137.6125030517578
2018-10-01,138.09765625
2018-10-02,141.7226104736328
2018-10-03,144.82586669921875
2018-10-04,144.9174041748047
2018-10-05,143.16896057128906
2018-10-08,140.8072509765625
2018-10-09,137.72230529785156
2018-10-10,134.9852752685547
2018-10-11,134.07904052734375
2018-10-12,135.86404418945312
2018-10-15,135.8915557861328
2018-10-16,139.10458374023438
2018-10-17,138.81166076660156
2018-10-18,134.74725341796875
2018-10-19,133.56642150878906
2018-10-22,133.13613891601562
2018-10-23,127.81769561767578
2018-10-24,122.56322479248047
2018-10-25,125.20875549316406
2018-10-26,121.74854278564453
2018-10-29,119.51499938964844
2018-10-30,121.5288314819336
2018-10-31,123.98213958740234
2018-11-01,128.7513885498047
2018-11-02,129.73086547851562
2018-11-05,130.58216857910156
2018-11-06,133.16358947753906
2018-11-07,135.87315368652344
2018-11-08,134.2620849609375
2018-11-09,132.5594482421875
2018-11-12,132.33981323242188
2018-11-13,134.77474975585938
2018-11-14,134.76556396484375
2018-11-15,134.28956604003906
2018-11-16,135.36058044433594
2018-11-19,130.50894165039062
2018-11-20,126.80155944824219
2018-11-21,129.8773193359375
2018-11-23,130.75613403320312
2018-11-26,136.32176208496094
2018-11-27,135.30564880371094
2018-11-28,139.15036010742188
2018-11-29,137.2829132080078
2018-11-30,141.77757263183594
2018-12-03,148.4874725341797
2018-12-04,138.765869140625
2018-12-06,141.32901000976562
2018-12-07,134.80215454101562
2018-12-10,134.5916290283203
2018-12-11,134.56414794921875
2018-12-12,135.6077423095703
2018-12-13,135.76333618164062
2018-12-14,136.40414428710938
2018-12-17,133.72206115722656
2018-12-18,136.60556030273438
2018-12-19,133.72206115722656
2018-12-20,132.40383911132812
2018-12-21,130.89344787597656
2018-12-24,125.75801849365234
2018-12-26,131.14974975585938
2018-12-27,134.30787658691406
2018-12-28,133.68214416503906
2018-12-31,137.26161193847656
2019-01-02,136.27706909179688
2019-01-03,132.5503692626953
2019-01-04,139.5712432861328
2019-01-07,141.853271484375
2019-01-08,144.39292907714844
2019-01-09,142.00967407226562
2019-01-10,146.41726684570312
2019-01-11,145.64434814453125
2019-01-14,144.8437957763672
2019-01-15,144.51251220703125
2019-01-16,144.8437957763672
2019-01-17,147.29144287109375
2019-01-18,151.4690399169922
2019-01-22,146.15963745117188
2019-01-23,145.02786254882812
2019-01-24,145.7823944091797
2019-01-25,148.6072998046875
2019-01-28,143.9972686767578
2019-01-29,147.66873168945312
2019-01-30,149.9047088623047
2019-01-31,150.90774536132812
2019-02-01,150.79733276367188
2019-02-04,151.37701416015625
2019-02-05,151.10096740722656
2019-02-06,150.61328125
2019-02-07,148.8833465576172
2019-02-08,149.75750732421875
2019-02-11,149.01220703125
2019-02-12,152.00270080566406
2019-02-13,149.71148681640625
2019-02-14,149.45388793945312
2019-02-15,146.2976531982422
2019-02-19,144.70578002929688
2019-02-20,147.1166229248047
2019-02-21,149.84951782226562
2019-02-22,152.720458984375
2019-02-25,151.69912719726562
2019-02-26,150.7237091064453
2019-02-27,150.53048706054688
2019-02-28,150.94454956054688
2019-03-01,150.2728271484375
2019-03-04,152.5824432373047
2019-03-05,148.561279296875
2019-03-06,145.60755920410156
2019-03-07,145.4051055908203
2019-03-08,146.31605529785156
2019-03-11,147.61351013183594
2019-03-12,146.4357452392578
2019-03-13,146.93260192871094
2019-03-14,145.16587829589844
2019-03-15,145.5247039794922
2019-03-18,147.50311279296875
2019-03-19,148.11961364746094
2019-03-20,146.9141845703125
2019-03-21,146.97857666015625
2019-03-22,143.49114990234375
2019-03-25,144.7702178955078
2019-03-26,145.01866149902344
2019-03-27,145.63516235351562
2019-03-28,146.1621856689453
2019-03-29,147.78948974609375
2019-04-01,149.7034454345703
2019-04-02,149.89759826660156
2019-04-03,151.07188415527344
2019-04-04,151.85780334472656
2019-04-05,152.58822631835938
2019-04-08,152.5604705810547
2019-04-09,146.85560607910156
2019-04-10,146.6707305908203
2019-04-11,148.08534240722656
2019-04-12,149.28738403320312
2019-04-15,150.2397003173828
2019-04-16,152.1536407470703
2019-04-17,152.97653198242188
2019-04-18,156.30517578125
2019-04-22,156.3975830078125
2019-04-23,155.11239624023438
2019-04-24,152.8470916748047
2019-04-25,149.61099243164062
2019-04-26,152.56968688964844
2019-04-29,153.75320434570312
2019-04-30,153.1430206298828
2019-05-01,152.13511657714844
2019-05-02,151.74685668945312
2019-05-03,154.32650756835938
2019-05-06,148.1038360595703
2019-05-07,145.8663330078125
2019-05-08,143.8599090576172
2019-05-09,143.7582244873047
2019-05-10,144.2852325439453
2019-05-13,135.25181579589844
2019-05-14,136.0191650390625
2019-05-15,133.9203643798828
2019-05-16,134.9836883544922
2019-05-17,124.65579223632812
2019-05-20,125.16432189941406
2019-05-21,128.4189453125
2019-05-22,128.3172607421875
2019-05-23,126.1814193725586
2019-05-24,128.4744110107422
2019-05-28,127.19845581054688
2019-05-29,130.4900665283203
2019-05-30,130.9985809326172
2019-05-31,129.60243225097656
2019-06-03,132.4872283935547
2019-06-04,134.64157104492188
2019-06-05,135.19630432128906
2019-06-06,135.4459991455078
2019-06-07,137.49859619140625
2019-06-10,138.5156707763672
2019-06-11,138.69129943847656
2019-06-12,137.57257080078125
2019-06-13,140.10601806640625
2019-06-14,140.08750915527344
2019-06-17,142.7318572998047
2019-06-18,147.36419677734375
2019-06-19,147.8819580078125
2019-06-20,150.48934936523438
2019-06-21,151.89474487304688
2019-06-24,154.29876708984375
2019-06-25,153.77169799804688
2019-06-26,153.59603881835938
2019-06-27,153.09446716308594
2019-06-28,153.921142578125
2019-07-01,153.39170837402344
2019-07-02,153.38238525390625
2019-07-03,153.53103637695312
2019-07-05,151.79405212402344
2019-07-08,152.23062133789062
2019-07-09,151.72900390625
2019-07-10,149.3697509765625
2019-07-11,149.78773498535156
2019-07-12,153.60531616210938
2019-07-15,154.19052124023438
2019-07-16,154.32984924316406
2019-07-17,151.47821044921875
2019-07-18,151.62689208984375
2019-07-19,153.82826232910156
2019-07-22,153.39170837402344
2019-07-23,156.37335205078125
2019-07-24,155.2865447998047
2019-07-25,155.03579711914062
2019-07-26,158.26820373535156
2019-07-29,158.1474151611328
2019-07-30,157.9337921142578
2019-07-31,153.8654022216797
2019-08-01,149.74130249023438
2019-08-02,147.4098663330078
2019-08-05,140.31333923339844
2019-08-06,141.9110107421875
2019-08-07,140.48057556152344
2019-08-08,144.02880859375
2019-08-09,143.82444763183594
2019-08-12,136.58863830566406
2019-08-13,136.70013427734375
2019-08-14,132.98468017578125
2019-08-15,133.4862823486328
2019-08-16,138.6135711669922
2019-08-19,141.54876708984375
2019-08-20,141.27943420410156
2019-08-21,143.84304809570312
2019-08-22,144.31674194335938
2019-08-23,136.560791015625
2019-08-26,140.08119201660156
2019-08-27,139.4216766357422
2019-08-28,141.8552703857422
2019-08-29,145.34779357910156
2019-08-30,143.8894805908203
2019-09-03,140.09048461914062
2019-09-04,140.92640686035156
2019-09-05,145.18060302734375
2019-09-06,145.3849334716797
2019-09-09,147.09400939941406
2019-09-10,152.3699493408203
2019-09-11,153.4010009765625
2019-09-12,151.6454315185547
2019-09-13,153.65176391601562
2019-09-16,152.88079833984375
2019-09-17,152.32351684570312
2019-09-18,153.61463928222656
2019-09-19,152.74148559570312
2019-09-20,152.39776611328125
2019-09-23,153.45675659179688
2019-09-24,154.15335083007812
2019-09-25,153.43812561035156
2019-09-26,154.57138061523438
2019-09-27,155.14051818847656
2019-09-30,157.39869689941406
2019-10-01,154.43133544921875
2019-10-02,152.33184814453125
2019-10-03,153.8061981201172
2019-10-04,156.4748992919922
2019-10-07,155.4111328125
2019-10-08,153.93682861328125
2019-10-09,155.29913330078125
2019-10-10,156.57754516601562
2019-10-11,159.5168914794922
2019-10-14,157.6319580078125
2019-10-15,161.0938262939453
2019-10-16,159.61949157714844
2019-10-17,160.6272735595703
2019-10-18,162.28822326660156
2019-10-21,162.39089965820312
2019-10-22,163.4359893798828
2019-10-23,163.2960205078125
2019-10-24,160.5993194580078
2019-10-25,161.53240966796875
2019-10-28,161.75637817382812
2019-10-29,162.4655303955078
2019-10-30,162.1949462890625
2019-10-31,162.4935302734375
2019-11-01,164.33175659179688
2019-11-04,167.121826171875
2019-11-05,166.95384216308594
2019-11-06,164.2010955810547
2019-11-07,165.9927215576172
2019-11-08,166.4312744140625
2019-11-11,167.77499389648438
2019-11-12,164.5930938720703
2019-11-13,163.92123413085938
2019-11-14,162.7174835205078
2019-11-15,162.81080627441406
2019-11-18,163.21205139160156
2019-11-19,162.0363006591797
2019-11-20,160.56198120117188
2019-11-21,164.25714111328125
2019-11-22,163.65060424804688
2019-11-25,164.79833984375
2019-11-26,164.83567810058594
2019-11-27,157.75326538085938
2019-11-29,156.81082153320312
2019-12-02,154.23541259765625
2019-12-03,152.5651092529297
2019-12-04,154.21673583984375
2019-12-05,153.57290649414062
2019-12-06,154.1607666015625
2019-12-09,156.6708526611328
2019-12-10,158.537109375
2019-12-11,158.35047912597656
2019-12-12,162.1949462890625
2019-12-13,160.9632110595703
2019-12-16,161.28981018066406
2019-12-17,162.21356201171875
2019-12-18,161.0658721923828
2019-12-19,161.20579528808594
2019-12-20,162.9694061279297
2019-12-23,163.34268188476562
2019-12-24,162.8294677734375
2019-12-26,163.10939025878906
2019-12-27,164.0518341064453
2019-12-30,163.2177734375
2019-12-31,162.37428283691406
2020-01-02,165.74813842773438
2020-01-03,164.52044677734375
2020-01-06,165.7012481689453
2020-01-07,162.82420349121094
2020-01-08,164.84840393066406
2020-01-09,166.44163513183594
2020-01-10,162.5336151123047
2020-01-13,163.7613525390625
2020-01-14,162.758544921875
2020-01-15,162.05563354492188
2020-01-16,164.44544982910156
2020-01-17,165.1295928955078
2020-01-21,161.71829223632812
2020-01-22,160.40626525878906
2020-01-23,161.24969482421875
2020-01-24,159.4315643310547
2020-01-27,153.02134704589844
2020-01-28,152.74014282226562
2020-01-29,150.09735107421875
2020-01-30,150.9876708984375
2020-01-31,148.61663818359375
2020-02-03,148.3448486328125
2020-02-04,154.0990753173828
2020-02-05,157.77279663085938
2020-02-06,158.250732421875
2020-02-07,156.92935180664062
2020-02-10,157.66969299316406
2020-02-11,159.562744140625
2020-02-12,161.03411865234375
2020-02-13,160.03134155273438
2020-02-14,157.51039123535156
2020-02-18,155.85159301757812
2020-02-19,154.56765747070312
2020-02-20,155.41111755371094
2020-02-21,166.2823028564453
2020-02-24,161.06228637695312
2020-02-25,156.17958068847656
2020-02-26,156.43264770507812
2020-02-27,149.9380645751953
2020-02-28,146.64857482910156
2020-03-02,153.62110900878906
2020-03-03,147.86688232421875
2020-03-04,152.82452392578125
2020-03-05,149.07586669921875
2020-03-06,153.7335662841797
2020-03-09,140.57569885253906
2020-03-10,145.252197265625
2020-03-11,136.71453857421875
2020-03-12,122.19776916503906
2020-03-13,130.22933959960938
2020-03-16,112.50743103027344
2020-03-17,118.74898529052734
2020-03-18,107.03433990478516
2020-03-19,112.14190673828125
2020-03-20,104.61643981933594
2020-03-23,104.1666030883789
2020-03-24,118.0835952758789
2020-03-25,120.41715240478516
2020-03-26,130.35118103027344
2020-03-27,126.62122344970703
2020-03-30,133.1054229736328
2020-03-31,130.2120361328125
2020-04-01,125.98033142089844
2020-04-02,131.36187744140625
2020-04-03,127.7238998413086
2020-04-06,135.23541259765625
2020-04-07,134.60397338867188
2020-04-08,138.32672119140625
2020-04-09,137.3654327392578
2020-04-13,131.75772094726562
2020-04-14,130.1837921142578
2020-04-15,127.52594757080078
2020-04-16,122.47435760498047
2020-04-17,130.49484252929688
2020-04-20,129.40151977539062
2020-04-21,126.34789276123047
2020-04-22,128.37420654296875
2020-04-23,129.22242736816406
2020-04-24,130.65501403808594
2020-04-27,131.6634521484375
2020-04-28,133.4164276123047
2020-04-29,138.6377410888672
2020-04-30,136.71511840820312
2020-05-01,130.24029541015625
2020-05-04,125.29230499267578
2020-05-05,127.37521362304688
2020-05-06,124.5289535522461
2020-05-07,128.17630004882812
2020-05-08,129.11880493164062
2020-05-11,127.13015747070312
2020-05-12,122.56857299804688
2020-05-13,118.58191680908203
2020-05-14,119.50555419921875
2020-05-15,118.76100158691406
2020-05-18,129.9669952392578
2020-05-19,128.3176727294922
2020-05-20,134.12326049804688
2020-05-21,134.59451293945312
2020-05-22,132.6153564453125
2020-05-26,139.51425170898438
2020-05-27,144.53762817382812
2020-05-28,144.34913635253906
2020-05-29,143.3689727783203
2020-06-01,140.5603790283203
2020-06-02,144.15121459960938
2020-06-03,149.24061584472656
2020-06-04,151.87008666992188
2020-06-05,157.12905883789062
2020-06-08,159.0988006591797
2020-06-09,155.32894897460938
2020-06-10,151.73812866210938
2020-06-11,142.39825439453125
2020-06-12,146.05502319335938
2020-06-15,146.5262451171875
2020-06-16,149.19346618652344
2020-06-17,146.56390380859375
2020-06-18,145.96072387695312
2020-06-19,145.96072387695312
2020-06-22,145.66859436035156
2020-06-23,145.1031036376953
2020-06-24,141.83273315429688
2020-06-25,145.56491088867188
2020-06-26,140.46615600585938
2020-06-29,145.61001586914062
2020-06-30,148.8687286376953
2020-07-01,148.5845184326172
2020-07-02,149.57919311523438
2020-07-06,151.77696228027344
2020-07-07,150.33705139160156
2020-07-08,150.03392028808594
2020-07-09,149.3423614501953
2020-07-10,150.70651245117188
2020-07-13,155.1967315673828
2020-07-14,160.62478637695312
2020-07-15,163.3056640625
2020-07-16,164.28140258789062
2020-07-17,167.20852661132812
2020-07-20,164.65078735351562
2020-07-21,166.3938751220703
2020-07-22,166.24224853515625
2020-07-23,167.4169464111328
2020-07-24,166.10963439941406
2020-07-27,166.72537231445312
2020-07-28,166.5264892578125
2020-07-29,170.75144958496094
2020-07-30,168.6578826904297
2020-07-31,167.01905822753906
2020-08-03,168.260009765625
2020-08-04,168.72421264648438
2020-08-05,173.18601989746094
2020-08-06,171.70822143554688
2020-08-07,173.83018493652344
2020-08-10,179.90240478515625
2020-08-11,183.0379638671875
2020-08-12,182.17593383789062
2020-08-13,179.51400756835938
2020-08-14,181.05813598632812
2020-08-17,182.82008361816406
2020-08-18,182.0054168701172
2020-08-19,181.87278747558594
2020-08-20,181.02969360351562
2020-08-21,188.9869842529297
2020-08-24,194.57611083984375
2020-08-25,194.76559448242188
2020-08-26,199.8905029296875
2020-08-27,198.77267456054688
2020-08-28,198.83895874023438
2020-08-31,198.99050903320312
2020-09-01,206.21847534179688
2020-09-02,205.6690216064453
2020-09-03,199.70103454589844
2020-09-04,200.20310974121094
2020-09-08,199.1610565185547
2020-09-09,204.16285705566406
2020-09-10,203.77439880371094
2020-09-11,204.57965087890625
2020-09-14,206.8247528076172
2020-09-15,204.39967346191406
2020-09-16,204.0491485595703
2020-09-17,208.34988403320312
2020-09-18,210.27293395996094
2020-09-21,202.92184448242188
2020-09-22,206.11428833007812
2020-09-23,203.2439422607422
2020-09-24,205.11012268066406
2020-09-25,207.6962432861328
2020-09-28,210.2066192626953
2020-09-29,209.29408264160156
2020-09-30,210.67237854003906
2020-10-01,208.21044921875
2020-10-02,213.67613220214844
2020-10-05,215.73886108398438
2020-10-06,214.94041442871094
2020-10-07,219.17039489746094
2020-10-08,222.658935546875
2020-10-09,223.2007598876953
2020-10-12,224.82620239257812
2020-10-13,225.49160766601562
2020-10-14,226.6798095703125
2020-10-15,226.46116638183594
2020-10-16,228.19119262695312
2020-10-19,226.39462280273438
2020-10-20,227.0600128173828
2020-10-21,224.712158203125
2020-10-22,225.1684112548828
2020-10-23,227.68739318847656
2020-10-26,222.6684112548828
2020-10-27,217.2122344970703
2020-10-28,212.3263702392578
2020-10-29,216.74647521972656
2020-10-30,214.74078369140625
2020-11-02,220.24449157714844
2020-11-03,228.09613037109375
2020-11-04,221.7654266357422
2020-11-05,233.85650634765625
2020-11-06,235.3964385986328
2020-11-09,236.56561279296875
2020-11-10,241.41343688964844
2020-11-11,237.0219268798828
2020-11-12,235.7481231689453
2020-11-13,239.34121704101562
2020-11-16,246.28982543945312
2020-11-17,245.44383239746094
2020-11-18,244.60731506347656
2020-11-19,242.9533233642578
2020-11-20,245.7765350341797
2020-11-23,248.20042419433594
2020-11-24,248.5806884765625
2020-11-25,243.75184631347656
2020-11-27,248.99900817871094
2020-11-30,248.6852264404297
2020-12-01,242.51609802246094
2020-12-02,246.19480895996094
2020-12-03,240.1872100830078
2020-12-04,240.86215209960938
2020-12-07,239.5503692626953
2020-12-08,240.11122131347656
2020-12-09,242.23095703125
2020-12-10,240.919189453125
2020-12-11,243.12449645996094
2020-12-14,240.22525024414062
2020-12-15,249.0369110107422
2020-12-16,248.20997619628906
2020-12-17,251.45135498046875
2020-12-18,257.31640625
2020-12-21,254.5121307373047
2020-12-22,255.94757080078125
2020-12-23,254.69273376464844
2020-12-24,255.9000244140625
2020-12-28,254.27455139160156
2020-12-29,252.22134399414062
2020-12-30,253.7179412841797
2020-12-31,256.48248291015625
2021-01-04,255.13839721679688
2021-01-05,261.46826171875
2021-01-06,276.79718017578125
2021-01-07,285.72943115234375
2021-01-08,280.1813049316406
2021-01-11,281.14410400390625
2021-01-12,287.9792175292969
2021-01-13,287.1498718261719
2021-01-14,288.7037353515625
2021-01-15,281.6016845703125
2021-01-19,281.2108459472656
2021-01-20,286.8829345703125
2021-01-21,291.22991943359375
2021-01-22,290.9153747558594
2021-01-25,284.2709045410156
2021-01-26,282.1832580566406
2021-01-27,267.6169738769531
2021-01-28,279.2756652832031
2021-01-29,275.3099670410156
2021-02-01,278.56072998046875
2021-02-02,288.4081115722656
2021-02-03,287.0736083984375
2021-02-04,294.8238220214844
2021-02-05,294.7951965332031
2021-02-08,302.2309265136719
2021-02-09,300.6007385253906
2021-02-10,298.98968505859375
2021-02-11,299.77142333984375
2021-02-12,298.3795471191406
2021-02-16,302.27850341796875
2021-02-17,297.5025329589844
2021-02-18,286.2251892089844
2021-02-19,314.5855712890625
2021-02-22,321.7447204589844
2021-02-23,321.6494140625
2021-02-24,329.5140380859375
2021-02-25,331.7733459472656
2021-02-26,332.81243896484375
2021-03-01,342.717041015625
2021-03-02,335.0240783691406
2021-03-03,327.03546142578125
2021-03-04,322.1641540527344
2021-03-05,333.4892272949219
2021-03-08,337.17852783203125
2021-03-09,336.21563720703125
2021-03-10,344.34722900390625
2021-03-11,347.4357604980469
2021-03-12,352.23089599609375
2021-03-15,356.88299560546875
2021-03-16,356.0726623535156
2021-03-17,361.5445251464844
2021-03-18,362.6408386230469
2021-03-19,355.08123779296875
2021-03-22,354.2328186035156
2021-03-23,340.7914123535156
2021-03-24,344.0517272949219
2021-03-25,349.66650390625
2021-03-26,354.9001770019531
2021-03-29,350.7819519042969
2021-03-30,357.3280334472656
2021-03-31,357.5382080078125
2021-04-01,355.6078186035156
2021-04-05,358.1784362792969
2021-04-06,358.9429626464844
2021-04-07,358.15936279296875
2021-04-08,357.4712829589844
2021-04-09,360.27130126953125
2021-04-12,361.4753723144531
2021-04-13,361.8671875
2021-04-14,364.5715637207031
2021-04-15,365.18316650390625
2021-04-16,366.0719909667969
2021-04-19,363.8262939453125
2021-04-20,353.8399353027344
2021-04-21,358.9334716796875
2021-04-22,352.0146484375
2021-04-23,359.57373046875
2021-04-26,363.5682067871094
2021-04-27,365.3934020996094
2021-04-28,362.947021484375
2021-04-29,359.68841552734375
2021-04-30,354.39422607421875
2021-05-03,357.1846008300781
2021-05-04,362.73675537109375
2021-05-05,362.0487365722656
2021-05-06,372.60845947265625
2021-05-07,376.7272033691406
2021-05-10,374.0323181152344
2021-05-11,366.1961975097656
2021-05-12,357.0508728027344
2021-05-13,361.3320007324219
2021-05-14,366.9607238769531
2021-05-17,366.5306091308594
2021-05-18,353.28564453125
2021-05-19,342.5157775878906
2021-05-20,339.4577941894531
2021-05-21,343.7867431640625
2021-05-24,343.41400146484375
2021-05-25,344.68505859375
2021-05-26,341.86590576171875
2021-05-27,346.1375427246094
2021-05-28,345.0768127441406
