,HPQ
2014-06-30,11.080061912536621
2014-07-01,11.244551658630371
2014-07-02,11.145857810974121
2014-07-03,11.185334205627441
2014-07-07,11.142569541931152
2014-07-08,11.020844459533691
2014-07-09,11.070191383361816
2014-07-10,11.135986328125
2014-07-11,11.175467491149902
2014-07-14,11.234681129455566
2014-07-15,11.234681129455566
2014-07-16,11.455099105834961
2014-07-17,11.32679557800293
2014-07-18,11.451807975769043
2014-07-21,11.356405258178711
2014-07-22,11.563664436340332
2014-07-23,11.507735252380371
2014-07-24,11.527477264404297
2014-07-25,11.655776023864746
2014-07-28,11.71170425415039
2014-07-29,11.823556900024414
2014-07-30,11.879484176635742
2014-07-31,11.714994430541992
2014-08-01,11.576824188232422
2014-08-04,11.62287712097168
2014-08-05,11.537344932556152
2014-08-06,11.527477264404297
2014-08-07,11.455099105834961
2014-08-08,11.570240020751953
2014-08-11,11.580109596252441
2014-08-12,11.553793907165527
2014-08-13,11.613014221191406
2014-08-14,11.708412170410156
2014-08-15,11.537344932556152
2014-08-18,11.626169204711914
2014-08-19,11.67222785949707
2014-08-20,11.553793907165527
2014-08-21,12.17227840423584
2014-08-22,12.11963939666748
2014-08-25,12.2216215133667
2014-08-26,12.445329666137695
2014-08-27,12.553897857666016
2014-08-28,12.497966766357422
2014-08-29,12.501254081726074
2014-09-02,12.517708778381348
2014-09-03,12.524286270141602
2014-09-04,12.38940143585205
2014-09-05,12.363082885742188
2014-09-08,12.316829681396484
2014-09-09,12.154943466186523
2014-09-10,12.234233856201172
2014-09-11,12.145028114318848
2014-09-12,12.078950881958008
2014-09-15,11.976533889770508
2014-09-16,11.979835510253906
2014-09-17,12.1152982711792
2014-09-18,12.22762680053711
2014-09-19,12.154943466186523
2014-09-22,12.049216270446777
2014-09-23,11.824555397033691
2014-09-24,11.877411842346191
2014-09-25,11.652754783630371
2014-09-26,11.68578815460205
2014-09-29,11.553631782531738
2014-09-30,11.718832015991211
2014-10-01,11.414876937866211
2014-10-02,11.401662826538086
2014-10-03,11.629624366760254
2014-10-06,12.18136978149414
2014-10-07,11.636231422424316
2014-10-08,11.867502212524414
2014-10-09,11.338882446289062
2014-10-10,11.067968368530273
2014-10-13,10.80035400390625
2014-10-14,10.651678085327148
2014-10-15,10.836695671081543
2014-10-16,11.233160972595215
2014-10-17,11.28602409362793
2014-10-20,11.173690795898438
2014-10-21,11.477645874023438
2014-10-22,11.395048141479492
2014-10-23,11.54372501373291
2014-10-24,11.540422439575195
2014-10-27,11.66266918182373
2014-10-28,11.741958618164062
2014-10-29,11.689094543457031
2014-10-30,11.669271469116211
2014-10-31,11.854289054870605
2014-11-03,11.847679138183594
2014-11-04,11.860896110534668
2014-11-05,11.95340347290039
2014-11-06,11.94349479675293
2014-11-07,12.01948356628418
2014-11-10,12.191280364990234
2014-11-11,12.145028114318848
2014-11-12,12.062431335449219
2014-11-13,12.012876510620117
2014-11-14,12.197891235351562
2014-11-17,12.359783172607422
2014-11-18,12.38951587677002
2014-11-19,12.28378963470459
2014-11-20,12.201193809509277
2014-11-21,12.310223579406738
2014-11-24,12.38951587677002
2014-11-25,12.432463645935059
2014-11-26,12.937956809997559
2014-11-28,12.904918670654297
2014-12-01,12.739729881286621
2014-12-02,12.868576049804688
2014-12-03,12.901613235473633
2014-12-04,12.908224105834961
2014-12-05,13.066808700561523
2014-12-08,12.75830078125
2014-12-09,12.672052383422852
2014-12-10,12.393401145935059
2014-12-11,12.761618614196777
2014-12-12,12.609024047851562
2014-12-15,12.476330757141113
2014-12-16,12.380130767822266
2014-12-17,12.821328163146973
2014-12-18,13.209452629089355
2014-12-19,13.235987663269043
2014-12-22,13.20281982421875
2014-12-23,13.388588905334473
2014-12-24,13.4483003616333
2014-12-26,13.501371383666992
2014-12-29,13.50468921661377
2014-12-30,13.508008003234863
2014-12-31,13.312292098999023
2015-01-02,13.34878158569336
2015-01-05,13.126520156860352
2015-01-06,13.02700138092041
2015-01-07,13.17959976196289
2015-01-08,13.494738578796387
2015-01-09,13.491419792175293
2015-01-12,13.242622375488281
2015-01-13,13.206135749816895
2015-01-14,13.090027809143066
2015-01-15,12.668733596801758
2015-01-16,12.71849536895752
2015-01-20,12.811376571655273
2015-01-21,12.794795036315918
2015-01-22,13.289071083068848
2015-01-23,13.295701026916504
2015-01-26,12.884357452392578
2015-01-27,12.393401145935059
2015-01-28,12.32705307006836
2015-01-29,12.51945686340332
2015-01-30,11.985369682312012
2015-02-02,12.098158836364746
2015-02-03,12.529406547546387
2015-02-04,12.572534561157227
2015-02-05,12.589120864868164
2015-02-06,12.589120864868164
2015-02-09,12.486284255981445
2015-02-10,12.569214820861816
2015-02-11,12.665416717529297
2015-02-12,12.728446006774902
2015-02-13,12.791476249694824
2015-02-17,12.781521797180176
2015-02-18,12.655467987060547
2015-02-19,12.731764793395996
2015-02-20,12.735077857971191
2015-02-23,12.668733596801758
2015-02-24,12.7682523727417
2015-02-25,11.501046180725098
2015-02-26,11.2821044921875
2015-02-27,11.557440757751465
2015-03-02,11.583977699279785
2015-03-03,11.467877388000488
2015-03-04,11.341816902160645
2015-03-05,11.278787612915039
2015-03-06,11.006769180297852
2015-03-09,10.983437538146973
2015-03-10,10.890103340148926
2015-03-11,10.870101928710938
2015-03-12,10.906768798828125
2015-03-13,10.810102462768555
2015-03-16,10.793435096740723
2015-03-17,10.810102462768555
2015-03-18,11.010107040405273
2015-03-19,10.946772575378418
2015-03-20,11.093439102172852
2015-03-23,11.150106430053711
2015-03-24,11.103439331054688
2015-03-25,10.733436584472656
2015-03-26,10.6701021194458
2015-03-27,10.496766090393066
2015-03-30,10.523431777954102
2015-03-31,10.38676643371582
2015-04-01,10.430096626281738
2015-04-02,10.466763496398926
2015-04-06,10.610102653503418
2015-04-07,10.473432540893555
2015-04-08,10.50676441192627
2015-04-09,10.516764640808105
2015-04-10,10.703434944152832
2015-04-13,10.900103569030762
2015-04-14,10.84010124206543
2015-04-15,11.013440132141113
2015-04-16,10.936772346496582
2015-04-17,10.843436241149902
2015-04-20,11.136770248413086
2015-04-21,11.070106506347656
2015-04-22,11.1701078414917
2015-04-23,11.12677001953125
2015-04-24,11.086771965026855
2015-04-27,11.023439407348633
2015-04-28,11.080108642578125
2015-04-29,11.106769561767578
2015-04-30,10.990105628967285
2015-05-01,11.266773223876953
2015-05-04,11.216771125793457
2015-05-05,11.053435325622559
2015-05-06,10.833436012268066
2015-05-07,10.940103530883789
2015-05-08,11.136770248413086
2015-05-11,11.233439445495605
2015-05-12,10.973434448242188
2015-05-13,11.100103378295898
2015-05-14,11.233439445495605
2015-05-15,11.200105667114258
2015-05-18,11.083439826965332
2015-05-19,11.133439064025879
2015-05-20,11.023439407348633
2015-05-21,11.276776313781738
2015-05-22,11.58677864074707
2015-05-26,11.12677001953125
2015-05-27,11.26010513305664
2015-05-28,11.216771125793457
2015-05-29,11.133439064025879
2015-06-01,11.25344181060791
2015-06-02,11.293440818786621
2015-06-03,11.320106506347656
2015-06-04,11.100103378295898
2015-06-05,10.973434448242188
2015-06-08,10.955340385437012
2015-06-09,10.918474197387695
2015-06-10,11.029068946838379
2015-06-11,10.898366928100586
2015-06-12,10.861506462097168
2015-06-15,10.626917839050293
2015-06-16,10.60680866241455
2015-06-17,10.794477462768555
2015-06-18,10.750911712646484
2015-06-19,10.657075881958008
2015-06-22,10.623563766479492
2015-06-23,10.600106239318848
2015-06-24,10.56994342803955
2015-06-25,10.459352493286133
2015-06-26,10.231465339660645
2015-06-29,10.043792724609375
2015-06-30,10.057194709777832
2015-07-01,10.22811222076416
2015-07-02,10.285083770751953
2015-07-06,10.244868278503418
2015-07-07,10.32194709777832
2015-07-08,10.204654693603516
2015-07-09,10.18454360961914
2015-07-10,10.271678924560547
2015-07-13,10.301840782165527
2015-07-14,10.224762916564941
2015-07-15,10.22141170501709
2015-07-16,10.17113971710205
2015-07-17,10.174491882324219
2015-07-20,10.204654693603516
2015-07-21,10.275032043457031
2015-07-22,10.31189250946045
2015-07-23,10.466056823730469
2015-07-24,10.325301170349121
2015-07-27,10.137628555297852
2015-07-28,10.144331932067871
2015-07-29,10.154382705688477
2015-07-30,10.261626243591309
2015-07-31,10.22811222076416
2015-08-03,10.060548782348633
2015-08-04,9.97341537475586
2015-08-05,10.154382705688477
2015-08-06,10.100765228271484
2015-08-07,9.856119155883789
2015-08-10,10.13427734375
2015-08-11,9.825960159301758
2015-08-12,9.752229690551758
2015-08-13,9.534400939941406
2015-08-14,9.621528625488281
2015-08-17,9.588021278381348
2015-08-18,9.514290809631348
2015-08-19,9.296457290649414
2015-08-20,9.165755271911621
2015-08-21,9.205972671508789
2015-08-24,8.914408683776855
2015-08-25,8.609443664550781
2015-08-26,9.081975936889648
2015-08-27,9.313211441040039
2015-08-28,9.393640518188477
2015-08-31,9.40369701385498
2015-09-01,9.319915771484375
2015-09-02,9.383587837219238
2015-09-03,9.427153587341309
2015-09-04,9.102057456970215
2015-09-08,9.304401397705078
2015-09-09,9.193111419677734
2015-09-10,9.216717720031738
2015-09-11,9.156017303466797
2015-09-14,9.118921279907227
2015-09-15,9.142528533935547
2015-09-16,9.601171493530273
2015-09-17,9.29765796661377
2015-09-18,8.950301170349121
2015-09-21,8.916577339172363
2015-09-22,8.650158882141113
2015-09-23,8.596202850341797
2015-09-24,8.518637657165527
2015-09-25,8.434328079223633
2015-09-28,8.285941123962402
2015-09-29,8.312919616699219
2015-09-30,8.63667106628418
2015-10-01,8.548986434936523
2015-10-02,8.791800498962402
2015-10-05,9.166131973266602
2015-10-06,9.442667961120605
2015-10-07,9.446040153503418
2015-10-08,9.840607643127441
2015-10-09,9.881077766418457
2015-10-12,9.881077766418457
2015-10-13,9.85746955871582
2015-10-14,9.921547889709473
2015-10-15,9.702343940734863
2015-10-16,9.732694625854492
2015-10-19,9.773159980773926
2015-10-20,9.631523132324219
2015-10-21,9.520234107971191
2015-10-22,9.702343940734863
2015-10-23,9.790024757385254
2015-10-26,9.466276168823242
2015-10-27,9.257189750671387
2015-10-28,9.43592357635498
2015-10-29,9.230208396911621
2015-10-30,9.091938972473145
2015-11-02,10.270134925842285
2015-11-03,10.61172866821289
2015-11-04,10.50034236907959
2015-11-05,10.433507919311523
2015-11-06,10.40380859375
2015-11-09,10.299838066101074
2015-11-10,10.485491752624512
2015-11-11,10.336973190307617
2015-11-12,9.883986473083496
2015-11-13,9.735465049743652
2015-11-16,9.913687705993652
2015-11-17,9.861706733703613
2015-11-18,10.129044532775879
2015-11-19,10.24043083190918
2015-11-20,10.440935134887695
2015-11-23,10.567176818847656
2015-11-24,10.871641159057617
2015-11-25,9.386445045471191
2015-11-27,9.364168167114258
2015-11-30,9.31218433380127
2015-12-01,9.46070384979248
2015-12-02,8.874051094055176
2015-12-03,9.022570610046387
2015-12-04,9.14881420135498
2015-12-07,9.114307403564453
2015-12-08,9.144311904907227
2015-12-09,9.08430004119873
2015-12-10,9.271841049194336
2015-12-11,9.159313201904297
2015-12-14,9.121809005737305
2015-12-15,9.159313201904297
2015-12-16,9.196821212768555
2015-12-17,8.92676830291748
2015-12-18,8.634210586547852
2015-12-21,8.574199676513672
2015-12-22,8.746733665466309
2015-12-23,8.814247131347656
2015-12-24,8.79924201965332
2015-12-28,8.724230766296387
2015-12-29,8.896763801574707
2015-12-30,8.881760597229004
2015-12-31,8.881760597229004
2016-01-04,8.701723098754883
2016-01-05,8.784242630004883
2016-01-06,8.4691801071167
2016-01-07,8.079102516174316
2016-01-08,7.9365715980529785
2016-01-11,7.989083766937256
2016-01-12,8.116609573364258
2016-01-13,7.9365715980529785
2016-01-14,7.966578960418701
2016-01-15,7.584003925323486
2016-01-19,7.321451663970947
2016-01-20,7.163922309875488
2016-01-21,7.456477165222168
2016-01-22,7.351457595825195
2016-01-25,7.1189093589782715
2016-01-26,7.231433868408203
2016-01-27,7.216430187225342
2016-01-28,7.1114091873168945
2016-01-29,7.283943176269531
2016-02-01,7.478982448577881
2016-02-02,7.411467552185059
2016-02-03,7.238934516906738
2016-02-04,7.396464824676514
2016-02-05,7.43397331237793
2016-02-08,7.028892517089844
2016-02-09,6.89386510848999
2016-02-10,6.961381912231445
2016-02-11,6.7663421630859375
2016-02-12,7.06640100479126
2016-02-16,7.3589582443237305
2016-02-17,7.56149959564209
2016-02-18,7.891566753387451
2016-02-19,7.741532802581787
2016-02-22,8.011588096618652
2016-02-23,7.734033584594727
2016-02-24,8.116609573364258
2016-02-25,7.7565388679504395
2016-02-26,7.981584072113037
2016-02-29,8.019088745117188
2016-03-01,8.199124336242676
2016-03-02,8.176620483398438
2016-03-03,8.334152221679688
2016-03-04,8.386664390563965
2016-03-07,8.579338073730469
2016-03-08,8.382112503051758
2016-03-09,8.61726188659668
2016-03-10,8.662779808044434
2016-03-11,8.875175476074219
2016-03-14,8.700708389282227
2016-03-15,8.64760684967041
2016-03-16,8.814491271972656
2016-03-17,8.890344619750977
2016-03-18,9.23928451538086
2016-03-21,9.262040138244629
2016-03-22,9.299973487854004
2016-03-23,9.117916107177734
2016-03-24,9.155842781066895
2016-03-28,9.155842781066895
2016-03-29,9.315140724182129
2016-03-30,9.330314636230469
2016-03-31,9.34548568725586
2016-04-01,9.299973487854004
2016-04-04,9.178601264953613
2016-04-05,9.06481647491455
2016-04-06,9.315140724182129
2016-04-07,9.095160484313965
2016-04-08,9.148258209228516
2016-04-11,9.201358795166016
2016-04-12,9.26962661743164
2016-04-13,9.588225364685059
2016-04-14,9.519952774047852
2016-04-15,9.497197151184082
2016-04-18,9.610980033874512
2016-04-19,9.694424629211426
2016-04-20,9.709596633911133
2016-04-21,9.550294876098633
2016-04-22,9.56546688079834
2016-04-25,9.535125732421875
2016-04-26,9.65649700164795
2016-04-27,9.679254531860352
2016-04-28,9.535125732421875
2016-04-29,9.30755615234375
2016-05-02,9.193775177001953
2016-05-03,8.882762908935547
2016-05-04,8.791735649108887
2016-05-05,8.68553352355957
2016-05-06,8.791735649108887
2016-05-09,8.670364379882812
2016-05-10,8.806902885437012
2016-05-11,8.86759090423584
2016-05-12,8.76898193359375
2016-05-13,8.723464012145996
2016-05-16,8.829662322998047
2016-05-17,8.746220588684082
2016-05-18,8.776561737060547
2016-05-19,8.677948951721191
2016-05-20,8.84483528137207
2016-05-23,8.85241985321045
2016-05-24,9.034473419189453
2016-05-25,9.254457473754883
2016-05-26,9.89165210723877
2016-05-27,9.990263938903809
2016-05-31,10.14955997467041
2016-06-01,10.195074081420898
2016-06-02,10.270931243896484
2016-06-03,10.195074081420898
2016-06-06,10.369544982910156
2016-06-07,10.384714126586914
2016-06-08,10.521256446838379
2016-06-09,10.49850082397461
2016-06-10,10.240586280822754
2016-06-13,9.975692749023438
2016-06-14,9.991003036499023
2016-06-15,9.95272445678711
2016-06-16,9.937410354614258
2016-06-17,10.044597625732422
2016-06-20,10.006318092346191
2016-06-21,10.205371856689453
2016-06-22,9.654144287109375
2016-06-23,9.914443969726562
2016-06-24,9.386185646057129
2016-06-27,8.842612266540527
2016-06-28,9.02635669708252
2016-06-29,9.324938774108887
2016-06-30,9.608206748962402
2016-07-01,9.746015548706055
2016-07-05,9.462746620178223
2016-07-06,9.646488189697266
2016-07-07,9.837890625
2016-07-08,10.013972282409668
2016-07-11,10.07521915435791
2016-07-12,10.503952026367188
2016-07-13,10.572855949401855
2016-07-14,10.565200805664062
2016-07-15,10.603482246398926
2016-07-18,10.672385215759277
2016-07-19,10.756598472595215
2016-07-20,10.840814590454102
2016-07-21,10.718318939208984
2016-07-22,10.802533149719238
2016-07-25,10.840814590454102
2016-07-26,10.856127738952637
2016-07-27,10.710661888122559
2016-07-28,10.672385215759277
2016-07-29,10.72597599029541
2016-08-01,10.856127738952637
2016-08-02,10.764254570007324
2016-08-03,10.95565414428711
2016-08-04,10.833157539367676
2016-08-05,10.932686805725098
2016-08-08,10.917375564575195
2016-08-09,10.909714698791504
2016-08-10,10.86378288269043
2016-08-11,10.947998046875
2016-08-12,10.932686805725098
2016-08-15,11.116429328918457
2016-08-16,11.032212257385254
2016-08-17,11.101118087768555
2016-08-18,11.108774185180664
2016-08-19,11.03986930847168
2016-08-22,11.001588821411133
2016-08-23,11.154706954956055
2016-08-24,11.024559020996094
2016-08-25,11.001588821411133
2016-08-26,11.016899108886719
2016-08-29,11.047526359558105
2016-08-30,11.00924301147461
2016-08-31,11.001588821411133
2016-09-01,11.101118087768555
2016-09-02,11.093461036682129
2016-09-06,11.200645446777344
2016-09-07,11.24657917022705
2016-09-08,11.200645446777344
2016-09-09,10.771910667419434
2016-09-12,11.192095756530762
2016-09-13,10.952651977539062
2016-09-14,11.02216911315918
2016-09-15,11.199822425842285
2016-09-16,11.222992897033691
2016-09-19,11.24616527557373
2016-09-20,11.230716705322266
2016-09-21,11.578296661376953
2016-09-22,11.678709983825684
2016-09-23,11.655536651611328
2016-09-26,11.601469993591309
2016-09-27,11.848639488220215
2016-09-28,11.964497566223145
2016-09-29,11.887258529663086
2016-09-30,11.99539566040039
2016-10-03,12.088081359863281
2016-10-04,11.864086151123047
2016-10-05,12.072632789611816
2016-10-06,12.04946231842041
2016-10-07,12.034015655517578
2016-10-10,12.04173755645752
2016-10-11,11.92587661743164
2016-10-12,11.856363296508789
2016-10-13,11.701881408691406
2016-10-14,11.184370994567871
2016-10-17,10.836791038513184
2016-10-18,10.975825309753418
2016-10-19,10.9063081741333
2016-10-20,10.890857696533203
2016-10-21,10.659141540527344
2016-10-24,10.790448188781738
2016-10-25,10.736379623413086
2016-10-26,10.744101524353027
2016-10-27,10.805895805358887
2016-10-28,10.883135795593262
2016-10-31,11.192095756530762
2016-11-01,11.083961486816406
2016-11-02,11.315681457519531
2016-11-03,11.230716705322266
2016-11-04,11.362025260925293
2016-11-07,11.624643325805664
2016-11-08,11.802297592163086
2016-11-09,12.026288032531738
2016-11-10,11.964497566223145
2016-11-11,12.219390869140625
2016-11-14,12.435661315917969
2016-11-15,12.258010864257812
2016-11-16,12.203943252563477
2016-11-17,12.273460388183594
2016-11-18,12.258010864257812
2016-11-21,12.358423233032227
2016-11-22,12.319804191589355
2016-11-23,11.485608100891113
2016-11-25,11.725055694580078
2016-11-28,11.64781379699707
2016-11-29,11.701881408691406
2016-11-30,11.894980430603027
2016-12-01,11.632366180419922
2016-12-02,11.678709983825684
2016-12-05,12.010846138000488
2016-12-06,12.04946231842041
2016-12-07,12.474281311035156
2016-12-08,12.482007026672363
2016-12-09,12.188496589660645
2016-12-12,12.331045150756836
2016-12-13,12.32325553894043
2016-12-14,12.159672737121582
2016-12-15,12.081774711608887
2016-12-16,11.7234525680542
2016-12-19,11.777979850769043
2016-12-20,11.746821403503418
2016-12-21,11.793559074401855
2016-12-22,11.793559074401855
2016-12-23,11.762398719787598
2016-12-27,11.8480863571167
2016-12-28,11.637762069702148
2016-12-29,11.637762069702148
2016-12-30,11.559869766235352
2017-01-03,11.567660331726074
2017-01-04,11.746821403503418
2017-01-05,11.739031791687012
2017-01-06,11.684502601623535
2017-01-09,11.43523120880127
2017-01-10,11.443021774291992
2017-01-11,11.637762069702148
2017-01-12,11.520919799804688
2017-01-13,11.505341529846191
2017-01-17,11.35733699798584
2017-01-18,11.35733699798584
2017-01-19,11.57544994354248
2017-01-20,11.474183082580566
2017-01-23,11.42744255065918
2017-01-24,11.816927909851074
2017-01-25,11.832507133483887
2017-01-26,11.520919799804688
2017-01-27,11.52871036529541
2017-01-30,11.559869766235352
2017-01-31,11.7234525680542
2017-02-01,11.676712036132812
2017-02-02,11.8480863571167
2017-02-03,11.894824028015137
2017-02-06,11.887035369873047
2017-02-07,12.019460678100586
2017-02-08,12.081774711608887
2017-02-09,12.1830415725708
2017-02-10,12.245360374450684
2017-02-13,12.49462890625
2017-02-14,12.510210990905762
2017-02-15,12.447888374328613
2017-02-16,12.401153564453125
2017-02-17,12.42452335357666
2017-02-21,12.56473445892334
2017-02-22,12.6192626953125
2017-02-23,13.709820747375488
2017-02-24,13.748762130737305
2017-02-27,13.748762130737305
2017-02-28,13.530659675598145
2017-03-01,13.725398063659668
2017-03-02,13.491704940795898
2017-03-03,13.5150728225708
2017-03-06,13.580227851867676
2017-03-07,13.556679725646973
2017-03-08,13.595930099487305
2017-03-09,13.627326011657715
2017-03-10,13.650877952575684
2017-03-13,13.729376792907715
2017-03-14,13.713676452636719
2017-03-15,13.79217529296875
2017-03-16,13.854970932006836
2017-03-17,13.784323692321777
2017-03-20,13.784323692321777
2017-03-21,13.462478637695312
2017-03-22,13.525285720825195
2017-03-23,13.509578704833984
2017-03-24,13.525285720825195
2017-03-27,13.50173568725586
2017-03-28,13.548829078674316
2017-03-29,13.548829078674316
2017-03-30,13.854970932006836
2017-03-31,14.035516738891602
2017-04-03,13.80787467956543
2017-04-04,13.909921646118164
2017-04-05,13.886373519897461
2017-04-06,13.784323692321777
2017-04-07,13.635178565979004
2017-04-10,13.627326011657715
2017-04-11,13.768627166748047
2017-04-12,14.145418167114258
2017-04-13,14.286715507507324
2017-04-17,14.286715507507324
2017-04-18,14.302413940429688
2017-04-19,14.428009986877441
2017-04-20,14.537911415100098
2017-04-21,14.357367515563965
2017-04-24,14.553607940673828
2017-04-25,14.608559608459473
2017-04-26,14.624256134033203
2017-04-27,14.73415470123291
2017-04-28,14.773408889770508
2017-05-01,14.85975456237793
2017-05-02,14.836201667785645
2017-05-03,14.76555347442627
2017-05-04,14.749855041503906
2017-05-05,14.8440580368042
2017-05-08,15.158047676086426
2017-05-09,15.103099822998047
2017-05-10,15.197297096252441
2017-05-11,15.118800163269043
2017-05-12,15.150195121765137
2017-05-15,15.197297096252441
2017-05-16,15.283638954162598
2017-05-17,14.883304595947266
2017-05-18,14.7420072555542
2017-05-19,14.914700508117676
2017-05-22,15.00105094909668
2017-05-23,14.883304595947266
2017-05-24,14.922554969787598
2017-05-25,14.420159339904785
2017-05-26,14.498658180236816
2017-05-30,14.867597579956055
2017-05-31,14.726304054260254
2017-06-01,14.875450134277344
2017-06-02,14.898999214172363
2017-06-05,14.757701873779297
2017-06-06,14.33381462097168
2017-06-07,14.318114280700684
2017-06-08,14.349513053894043
2017-06-09,13.972723960876465
2017-06-12,14.046276092529297
2017-06-13,14.0304536819458
2017-06-14,13.761557579040527
2017-06-15,13.658736228942871
2017-06-16,13.722005844116211
2017-06-19,13.990910530090332
2017-06-20,14.101635932922363
2017-06-21,14.006731033325195
2017-06-22,14.006731033325195
2017-06-23,14.077913284301758
2017-06-26,14.362628936767578
2017-06-27,14.054184913635254
2017-06-28,14.25981616973877
2017-06-29,13.896003723144531
2017-06-30,13.824825286865234
2017-07-03,13.888092994689941
2017-07-05,13.959274291992188
2017-07-06,13.595468521118164
2017-07-07,13.722005844116211
2017-07-10,14.133270263671875
2017-07-11,14.18863582611084
2017-07-12,14.267727851867676
2017-07-13,14.299363136291504
2017-07-14,14.568264961242676
2017-07-17,14.607808113098145
2017-07-18,14.544537544250488
2017-07-19,14.789714813232422
2017-07-20,14.979525566101074
2017-07-21,15.14561939239502
2017-07-24,15.216798782348633
2017-07-25,15.35124397277832
2017-07-26,15.232617378234863
2017-07-27,15.193070411682129
2017-07-28,15.1614351272583
2017-07-31,15.106071472167969
2017-08-01,15.137707710266113
2017-08-02,15.106071472167969
2017-08-03,15.311707496643066
2017-08-04,15.319615364074707
2017-08-07,15.280067443847656
2017-08-08,15.280067443847656
2017-08-09,15.280067443847656
2017-08-10,14.947894096374512
2017-08-11,14.947894096374512
2017-08-14,15.106071472167969
2017-08-15,15.05861759185791
2017-08-16,15.003254890441895
2017-08-17,14.742262840270996
2017-08-18,14.639448165893555
2017-08-21,14.686899185180664
2017-08-22,15.042803764343262
2017-08-23,14.916260719299316
2017-08-24,15.35124397277832
2017-08-25,15.272159576416016
2017-08-28,15.169340133666992
2017-08-29,15.193070411682129
2017-08-30,15.1614351272583
2017-08-31,15.090256690979004
2017-09-01,15.311707496643066
2017-09-05,15.216798782348633
2017-09-06,15.319615364074707
2017-09-07,15.248434066772461
2017-09-08,15.121891975402832
2017-09-11,15.280067443847656
2017-09-12,15.513408660888672
2017-09-13,15.35413646697998
2017-09-14,15.497478485107422
2017-09-15,15.505441665649414
2017-09-18,15.601006507873535
2017-09-19,15.52137279510498
2017-09-20,15.608968734741211
2017-09-21,15.744359016418457
2017-09-22,15.879738807678223
2017-09-25,15.808062553405762
2017-09-26,15.831957817077637
2017-09-27,15.823988914489746
2017-09-28,15.903632164001465
2017-09-29,15.89566421508789
2017-10-02,16.023090362548828
2017-10-03,15.999198913574219
2017-10-04,16.134578704833984
2017-10-05,16.20625877380371
2017-10-06,16.389421463012695
2017-10-09,16.381458282470703
2017-10-10,16.381458282470703
2017-10-11,16.254039764404297
2017-10-12,16.246076583862305
2017-10-13,17.289323806762695
2017-10-16,17.353036880493164
2017-10-17,17.161907196044922
2017-10-18,17.297292709350586
2017-10-19,17.488414764404297
2017-10-20,17.536203384399414
2017-10-23,17.61583709716797
2017-10-24,17.480453491210938
2017-10-25,17.257469177246094
2017-10-26,17.138015747070312
2017-10-27,17.122079849243164
2017-10-30,17.034488677978516
2017-10-31,17.161907196044922
2017-11-01,17.098190307617188
2017-11-02,17.074304580688477
2017-11-03,17.098190307617188
2017-11-06,17.074304580688477
2017-11-07,17.026519775390625
2017-11-08,17.058378219604492
2017-11-09,16.994667053222656
2017-11-10,16.907060623168945
2017-11-13,16.85928726196289
2017-11-14,17.010595321655273
2017-11-15,17.010595321655273
2017-11-16,17.17783546447754
2017-11-17,17.32118034362793
2017-11-20,17.61583709716797
2017-11-21,17.886606216430664
2017-11-22,16.994667053222656
2017-11-24,16.91502571105957
2017-11-27,16.922990798950195
2017-11-28,17.249509811401367
2017-11-29,17.066341400146484
2017-11-30,17.0822696685791
2017-12-01,17.0504150390625
2017-12-04,16.787609100341797
2017-12-05,16.779645919799805
2017-12-06,16.739824295043945
2017-12-07,16.70000457763672
2017-12-08,16.779645919799805
2017-12-11,16.962810516357422
2017-12-12,16.817720413208008
2017-12-13,16.713510513305664
2017-12-14,16.625333786010742
2017-12-15,16.769622802734375
2017-12-18,17.066219329833984
2017-12-19,17.170429229736328
2017-12-20,17.202489852905273
2017-12-21,17.034151077270508
2017-12-22,17.04216957092285
2017-12-26,17.018117904663086
2017-12-27,17.05018424987793
2017-12-28,16.95398712158203
2017-12-29,16.84177017211914
2018-01-02,17.09026527404785
2018-01-03,17.130342483520508
2018-01-04,17.258604049682617
2018-01-05,17.434959411621094
2018-01-08,17.507104873657227
2018-01-09,17.48305320739746
2018-01-10,17.675437927246094
2018-01-11,17.964017868041992
2018-01-12,18.37283706665039
2018-01-16,18.34077262878418
2018-01-17,18.805707931518555
2018-01-18,18.669429779052734
2018-01-19,18.99809455871582
2018-01-22,19.118330001831055
2018-01-23,19.086267471313477
2018-01-24,18.966028213500977
2018-01-25,18.6934871673584
2018-01-26,19.16642951965332
2018-01-29,19.086267471313477
2018-01-30,18.789674758911133
2018-01-31,18.6934871673584
2018-02-01,18.677448272705078
2018-02-02,18.020132064819336
2018-02-05,17.066219329833984
2018-02-06,17.17844581604004
2018-02-07,17.002092361450195
2018-02-08,15.968019485473633
2018-02-09,16.120323181152344
2018-02-12,16.360801696777344
2018-02-13,16.49707794189453
2018-02-14,17.066219329833984
2018-02-15,17.194475173950195
2018-02-16,17.15439796447754
2018-02-20,17.146381378173828
2018-02-21,16.97002601623535
2018-02-22,17.146381378173828
2018-02-23,17.739566802978516
2018-02-26,18.805707931518555
2018-02-27,18.853803634643555
2018-02-28,18.749589920043945
2018-03-01,18.717533111572266
2018-03-02,18.89388084411621
2018-03-05,18.990076065063477
2018-03-06,19.198495864868164
2018-03-07,19.27064323425293
2018-03-08,19.198495864868164
2018-03-09,19.759613037109375
2018-03-12,19.1023006439209
2018-03-13,19.04505157470703
