,MTCH
2018-01-30,33.054649353027344
2018-01-31,33.2545166015625
2018-02-01,33.55908203125
2018-02-02,33.035614013671875
2018-02-05,32.19806671142578
2018-02-06,31.655559539794922
2018-02-07,34.29193878173828
2018-02-08,31.979158401489258
2018-02-09,33.98737335205078
2018-02-12,36.15739059448242
2018-02-13,37.68972396850586
2018-02-14,39.88829040527344
2018-02-15,39.38385772705078
2018-02-16,39.55517578125
2018-02-20,40.06912612915039
2018-02-21,39.88829040527344
2018-02-22,38.9841194152832
2018-02-23,39.87877655029297
2018-02-26,39.57421112060547
2018-02-27,38.13705062866211
2018-02-28,38.11801528930664
2018-03-01,37.4232292175293
2018-03-02,38.85087203979492
2018-03-05,39.69793701171875
2018-03-06,40.373687744140625
2018-03-07,41.69663619995117
2018-03-08,42.2201042175293
2018-03-09,42.629364013671875
2018-03-12,43.40028762817383
2018-03-13,43.23849105834961
2018-03-14,44.53288269042969
2018-03-15,44.45674133300781
2018-03-16,44.22832107543945
2018-03-19,43.4478759765625
2018-03-20,44.39011764526367
2018-03-21,43.49546432495117
2018-03-22,42.06782531738281
2018-03-23,42.391422271728516
2018-03-26,44.21880340576172
2018-03-27,42.09637451171875
2018-03-28,41.0779914855957
2018-03-29,42.29624557495117
2018-04-02,40.68777084350586
2018-04-03,40.135746002197266
2018-04-04,40.50693893432617
2018-04-05,40.70680618286133
