,CMCSA
2019-11-07,39.458621978759766
2019-11-08,39.891170501708984
2019-11-11,39.94413375854492
2019-11-12,39.926490783691406
2019-11-13,39.9000129699707
2019-11-14,40.120689392089844
2019-11-15,39.335052490234375
2019-11-18,39.379188537597656
2019-11-19,39.55573654174805
2019-11-20,39.034908294677734
2019-11-21,39.15849304199219
2019-11-22,39.54690170288086
2019-11-25,38.26691818237305
2019-11-26,38.44347381591797
2019-11-27,39.21146011352539
2019-11-29,38.97312545776367
2019-12-02,38.51409912109375
2019-12-03,38.531742095947266
2019-12-04,38.408164978027344
2019-12-05,38.87601852416992
2019-12-06,39.05257797241211
2019-12-09,38.74360275268555
2019-12-10,37.75493621826172
2019-12-11,37.13701629638672
2019-12-12,37.9667854309082
2019-12-13,38.469966888427734
2019-12-16,38.42580795288086
2019-12-17,38.3022346496582
2019-12-18,38.12568664550781
2019-12-19,38.522918701171875
2019-12-20,38.920162200927734
2019-12-23,38.928985595703125
2019-12-24,39.30856704711914
2019-12-26,39.69697189331055
2019-12-27,39.81172180175781
2019-12-30,39.882354736328125
2019-12-31,39.69697189331055
2020-01-02,40.05006790161133
2020-01-03,39.73227310180664
2020-01-06,39.432151794433594
2020-01-07,39.848995208740234
2020-01-08,40.25697708129883
2020-01-09,40.36339569091797
2020-01-10,39.893341064453125
2020-01-13,40.62061309814453
2020-01-14,40.82460403442383
2020-01-15,41.046329498291016
2020-01-16,41.569602966308594
2020-01-17,42.128360748291016
2020-01-21,41.95097732543945
2020-01-22,42.07515335083008
2020-01-23,40.48756790161133
2020-01-24,39.54743957519531
2020-01-27,39.0241584777832
2020-01-28,39.05964279174805
2020-01-29,38.42106628417969
2020-01-30,39.14833450317383
2020-01-31,38.30577087402344
2020-02-03,37.83570861816406
2020-02-04,39.272499084472656
2020-02-05,39.54743957519531
2020-02-06,39.55630874633789
2020-02-07,39.680484771728516
2020-02-10,39.60953140258789
2020-02-11,39.724822998046875
2020-02-12,40.815731048583984
2020-02-13,40.860076904296875
2020-02-14,40.87781524658203
2020-02-18,40.93103790283203
2020-02-19,40.771392822265625
2020-02-20,40.815731048583984
2020-02-21,40.63834762573242
2020-02-24,39.55630874633789
2020-02-25,38.28802490234375
2020-02-26,37.445465087890625
2020-02-27,36.407772064208984
2020-02-28,35.857887268066406
2020-03-02,37.71154022216797
2020-03-03,36.753665924072266
2020-03-04,37.69378662109375
2020-03-05,36.15944290161133
2020-03-06,35.80467224121094
2020-03-09,33.59626007080078
2020-03-10,34.67829513549805
2020-03-11,33.62287139892578
2020-03-12,30.98873519897461
2020-03-13,34.882286071777344
2020-03-16,31.964338302612305
2020-03-17,33.8978157043457
2020-03-18,31.645050048828125
2020-03-19,31.875640869140625
2020-03-20,29.596281051635742
2020-03-23,30.305810928344727
2020-03-24,30.72266387939453
2020-03-25,29.773666381835938
2020-03-26,32.58518600463867
2020-03-27,30.660579681396484
2020-03-30,31.476539611816406
2020-03-31,30.690959930419922
2020-04-01,28.94127082824707
2020-04-02,30.682039260864258
2020-04-03,30.307106018066406
2020-04-06,32.34246063232422
2020-04-07,32.976261138916016
2020-04-08,33.63686752319336
2020-04-09,33.92253494262695
2020-04-13,33.19944381713867
2020-04-14,34.38673782348633
2020-04-15,33.17266845703125
2020-04-16,33.770774841308594
2020-04-17,33.99394607543945
2020-04-20,33.2172966003418
2020-04-21,31.87824821472168
2020-04-22,31.896108627319336
2020-04-23,32.21747970581055
2020-04-24,33.17266845703125
2020-04-27,34.11000442504883
2020-04-28,33.99394607543945
2020-04-29,34.815223693847656
2020-04-30,33.59223556518555
2020-05-01,33.01197814941406
2020-05-04,32.333534240722656
2020-05-05,32.18177032470703
2020-05-06,31.36941146850586
2020-05-07,31.762195587158203
2020-05-08,32.61026382446289
2020-05-11,32.279964447021484
2020-05-12,31.556880950927734
2020-05-13,31.217662811279297
2020-05-14,31.92288589477539
2020-05-15,32.06571960449219
2020-05-18,34.00287628173828
2020-05-19,34.11000442504883
2020-05-20,34.966983795166016
2020-05-21,34.77059555053711
2020-05-22,34.583126068115234
2020-05-26,35.27943801879883
2020-05-27,35.64544677734375
2020-05-28,35.306209564208984
2020-05-29,35.35084533691406
2020-06-01,35.86861801147461
2020-06-02,36.40422821044922
2020-06-03,36.868431091308594
2020-06-04,36.85950469970703
2020-06-05,37.573665618896484
2020-06-08,38.49315643310547
2020-06-09,37.62723159790039
2020-06-10,36.921993255615234
2020-06-11,35.03840255737305
2020-06-12,35.22587203979492
2020-06-15,35.55617141723633
2020-06-16,35.48474884033203
2020-06-17,35.01163101196289
2020-06-18,35.208011627197266
2020-06-19,34.90449905395508
2020-06-22,34.31531524658203
2020-06-23,34.99376678466797
2020-06-24,34.422447204589844
2020-06-25,34.43138122558594
2020-06-26,34.50278091430664
2020-06-29,34.76167297363281
2020-06-30,35.004127502441406
2020-07-01,35.650691986083984
2020-07-02,35.24658966064453
2020-07-06,36.216434478759766
2020-07-07,35.982948303222656
2020-07-08,35.68661117553711
2020-07-09,35.28250503540039
2020-07-10,36.37807083129883
2020-07-13,36.4050178527832
2020-07-14,36.979732513427734
2020-07-15,37.680171966552734
2020-07-16,37.84181594848633
2020-07-17,37.87773132324219
2020-07-20,37.67118835449219
2020-07-21,38.22795867919922
2020-07-22,38.22795867919922
2020-07-23,38.15612030029297
2020-07-24,38.92839050292969
2020-07-27,39.11697769165039
2020-07-28,38.802677154541016
2020-07-29,39.42229461669922
2020-07-30,39.21575164794922
2020-07-31,38.43449783325195
2020-08-03,38.5063362121582
2020-08-04,38.802677154541016
2020-08-05,37.97651290893555
2020-08-06,38.497352600097656
2020-08-07,38.4434814453125
2020-08-10,38.632057189941406
2020-08-11,38.60512161254883
2020-08-12,38.91941833496094
2020-08-13,38.96432113647461
2020-08-14,39.3055534362793
2020-08-17,39.09003448486328
2020-08-18,39.099021911621094
2020-08-19,38.901458740234375
2020-08-20,38.85655975341797
2020-08-21,38.67695617675781
2020-08-24,39.33250427246094
2020-08-25,38.98228073120117
2020-08-26,39.69169616699219
2020-08-27,39.99701690673828
2020-08-28,40.01498794555664
2020-08-31,40.23948669433594
2020-09-01,40.45499801635742
2020-09-02,40.5627555847168
2020-09-03,39.907222747802734
2020-09-04,39.89823913574219
2020-09-08,39.34147644042969
2020-09-09,40.05089569091797
2020-09-10,39.53005599975586
2020-09-11,40.1137580871582
2020-09-14,40.65255355834961
2020-09-15,41.7211799621582
2020-09-16,42.03548812866211
2020-09-17,40.930946350097656
2020-09-18,40.64356994628906
2020-09-21,40.12274169921875
2020-09-22,41.47872543334961
2020-09-23,40.73337936401367
2020-09-24,41.03870391845703
2020-09-25,41.44281005859375
2020-09-28,41.99058532714844
2020-09-29,41.48770523071289
2020-09-30,41.541587829589844
2020-10-01,41.703224182128906
2020-10-02,40.544803619384766
2020-10-05,41.137489318847656
2020-10-06,40.171775817871094
2020-10-07,40.577903747558594
2020-10-08,40.884769439697266
2020-10-09,40.478633880615234
2020-10-12,41.507530212402344
2020-10-13,41.417274475097656
2020-10-14,40.86672592163086
2020-10-15,40.71329879760742
2020-10-16,41.11942672729492
2020-10-19,40.00931930541992
2020-10-20,39.955169677734375
2020-10-21,40.1807975769043
2020-10-22,40.71329879760742
2020-10-23,40.66816329956055
2020-10-26,39.503902435302734
2020-10-27,39.206058502197266
2020-10-28,37.88835906982422
2020-10-29,38.86309814453125
2020-10-30,38.12302780151367
2020-11-02,37.364906311035156
2020-11-03,38.46598815917969
2020-11-04,39.44071960449219
2020-11-05,40.027374267578125
2020-11-06,40.189823150634766
2020-11-09,42.581539154052734
2020-11-10,43.11402893066406
2020-11-11,43.023773193359375
2020-11-12,43.303558349609375
2020-11-13,44.224143981933594
2020-11-16,44.711517333984375
2020-11-17,44.92811965942383
2020-11-18,44.350502014160156
2020-11-19,44.65736770629883
2020-11-20,44.37758255004883
2020-11-23,44.955204010009766
2020-11-24,47.23862075805664
2020-11-25,46.75123596191406
2020-11-27,46.706111907958984
2020-11-30,45.343292236328125
2020-12-01,46.047264099121094
2020-12-02,46.074344635009766
2020-12-03,46.56170654296875
2020-12-04,46.65195846557617
2020-12-07,46.86858367919922
2020-12-08,46.399253845214844
2020-12-09,46.26387405395508
2020-12-10,45.559898376464844
2020-12-11,45.966033935546875
2020-12-14,46.02019500732422
2020-12-15,46.4895133972168
2020-12-16,46.41730880737305
2020-12-17,46.354129791259766
2020-12-18,45.938968658447266
2020-12-21,45.46062088012695
2020-12-22,45.144737243652344
2020-12-23,45.162784576416016
2020-12-24,45.46965026855469
2020-12-28,46.12848663330078
2020-12-29,46.52561950683594
2020-12-30,46.21875
2020-12-31,47.29276657104492
2021-01-04,45.586971282958984
2021-01-05,45.314971923828125
2021-01-06,45.840843200683594
2021-01-07,45.9315071105957
2021-01-08,46.729373931884766
2021-01-11,46.711238861083984
2021-01-12,45.34217834472656
2021-01-13,45.47817611694336
2021-01-14,44.95230484008789
2021-01-15,44.1453971862793
2021-01-19,44.29045104980469
2021-01-20,44.31765365600586
2021-01-21,44.544315338134766
2021-01-22,44.136322021484375
2021-01-25,44.39925003051758
2021-01-26,45.414710998535156
2021-01-27,43.900577545166016
2021-01-28,46.78376770019531
2021-01-29,44.9432487487793
2021-02-01,45.46910858154297
2021-02-02,46.40297317504883
2021-02-03,45.759246826171875
2021-02-04,46.647769927978516
2021-02-05,46.33950424194336
2021-02-08,47.010433197021484
2021-02-09,47.79923629760742
2021-02-10,47.82643127441406
2021-02-11,48.26163101196289
2021-02-12,48.26163101196289
2021-02-16,47.90802764892578
2021-02-17,48.04403305053711
2021-02-18,47.65416717529297
2021-02-19,47.237098693847656
2021-02-22,47.59975814819336
2021-02-23,48.36136245727539
2021-02-24,48.415767669677734
2021-02-25,47.36404037475586
2021-02-26,47.79923629760742
2021-03-01,49.36774826049805
2021-03-02,49.18642807006836
2021-03-03,48.714962005615234
2021-03-04,48.89628982543945
2021-03-05,49.94802474975586
2021-03-08,50.30162048339844
2021-03-09,50.383216857910156
2021-03-10,51.870140075683594
2021-03-11,51.580013275146484
2021-03-12,51.7613410949707
2021-03-15,52.16027069091797
2021-03-16,52.622676849365234
2021-03-17,52.13307571411133
2021-03-18,50.65522384643555
2021-03-19,50.28348922729492
2021-03-22,51.10854721069336
2021-03-23,50.90001678466797
2021-03-24,50.70054626464844
2021-03-25,51.045082092285156
2021-03-26,50.02962112426758
2021-03-29,50.03868865966797
2021-03-30,49.84829330444336
2021-03-31,49.05949401855469
2021-04-01,49.63975524902344
2021-04-05,49.68508529663086
2021-04-06,49.9492301940918
2021-04-07,49.730621337890625
2021-04-08,49.48470687866211
2021-04-09,48.792484283447266
2021-04-12,48.56477737426758
2021-04-13,49.0748405456543
2021-04-14,48.54656982421875
2021-04-15,49.311649322509766
2021-04-16,50.19514465332031
2021-04-19,49.311649322509766
2021-04-20,49.32987594604492
2021-04-21,49.785282135009766
2021-04-22,49.54846954345703
2021-04-23,49.53936004638672
2021-04-26,49.47559356689453
2021-04-27,49.45738220214844
2021-04-28,49.27521896362305
2021-04-29,51.37010192871094
2021-04-30,51.14239501953125
2021-05-03,51.52493667602539
2021-05-04,51.57958984375
2021-05-05,51.37921142578125
2021-05-06,51.89836502075195
2021-05-07,52.9276008605957
2021-05-10,52.381099700927734
2021-05-11,52.37199783325195
2021-05-12,51.57047653198242
2021-05-13,52.27180480957031
2021-05-14,53.4467658996582
2021-05-17,50.51393508911133
2021-05-18,50.049407958984375
2021-05-19,49.40272903442383
2021-05-20,50.13138961791992
2021-05-21,50.16782760620117
2021-05-24,50.69609832763672
2021-05-25,50.73252868652344
2021-05-26,51.779972076416016
2021-05-27,52.22626876831055
2021-05-28,52.22626876831055
2021-06-01,51.87105178833008
2021-06-02,51.63423538208008
2021-06-03,51.360984802246094
2021-06-04,51.916587829589844
2021-06-07,51.84373092651367
2021-06-08,51.397422790527344
2021-06-09,51.242584228515625
2021-06-10,51.55226135253906
2021-06-11,51.807289123535156
2021-06-14,52.17161560058594
2021-06-15,52.20805358886719
2021-06-16,52.02588653564453
2021-06-17,52.39021301269531
2021-06-18,51.6524543762207
2021-06-21,52.17161560058594
2021-06-22,52.49040222167969
2021-06-23,50.53214645385742
2021-06-24,51.060420989990234
2021-06-25,51.38831329345703
2021-06-28,51.09685516357422
2021-06-29,51.49761199951172
2021-06-30,51.934810638427734
2021-07-01,52.59970474243164
2021-07-02,53.2099494934082
2021-07-06,52.74343490600586
2021-07-07,53.20995330810547
2021-07-08,53.26483917236328
2021-07-09,53.081886291503906
2021-07-12,53.29228210449219
2021-07-13,52.88979721069336
2021-07-14,52.84405517578125
2021-07-15,53.00870895385742
2021-07-16,52.642822265625
2021-07-19,51.801265716552734
2021-07-20,52.21289825439453
2021-07-21,52.88064956665039
2021-07-22,52.86235809326172
2021-07-23,53.383750915527344
2021-07-26,53.694759368896484
2021-07-27,53.56669616699219
2021-07-28,53.03615188598633
2021-07-29,53.15507507324219
2021-07-30,53.81367874145508
2021-08-02,53.48436737060547
2021-08-03,53.26483917236328
2021-08-04,53.027008056640625
2021-08-05,53.365455627441406
2021-08-06,53.685611724853516
2021-08-09,53.31057357788086
2021-08-10,53.46607971191406
2021-08-11,54.05150604248047
2021-08-12,53.99661636352539
2021-08-13,54.26189041137695
2021-08-16,54.19786071777344
2021-08-17,54.39909744262695
2021-08-18,53.99661636352539
2021-08-19,53.93259048461914
2021-08-20,54.34422302246094
2021-08-23,54.700965881347656
2021-08-24,54.4539909362793
2021-08-25,54.40824890136719
2021-08-26,53.96917724609375
2021-08-27,54.33507537841797
2021-08-30,54.61863708496094
2021-08-31,55.50593185424805
2021-09-01,55.92670822143555
2021-09-02,56.48469924926758
2021-09-03,56.45724868774414
2021-09-07,55.1583366394043
2021-09-08,55.011962890625
2021-09-09,54.48143005371094
2021-09-10,54.24359893798828
2021-09-13,54.856475830078125
2021-09-14,50.849945068359375
2021-09-15,52.13972473144531
2021-09-16,52.395835876464844
2021-09-17,52.24034118652344
2021-09-20,51.67320251464844
2021-09-21,51.27987289428711
2021-09-22,51.24327850341797
2021-09-23,51.3804817199707
2021-09-24,51.444515228271484
2021-09-27,51.490257263183594
2021-09-28,50.08156967163086
2021-09-29,51.16094970703125
2021-09-30,51.16094970703125
2021-10-01,52.33180618286133
2021-10-04,51.9384765625
2021-10-05,52.17736053466797
2021-10-06,52.27842330932617
2021-10-07,52.73781204223633
2021-10-08,50.257118225097656
2021-10-11,47.978546142578125
2021-10-12,48.07961654663086
2021-10-13,48.41036605834961
2021-10-14,49.60477828979492
2021-10-15,49.63233947753906
2021-10-18,48.8973274230957
2021-10-19,49.83447265625
2021-10-20,50.26629638671875
2021-10-21,49.64152908325195
2021-10-22,49.816104888916016
2021-10-25,49.68747329711914
2021-10-26,49.393455505371094
2021-10-27,48.18067932128906
2021-10-28,47.684532165527344
2021-10-29,47.252716064453125
2021-11-01,48.01529312133789
2021-11-02,48.36443328857422
2021-11-03,48.64925003051758
2021-11-04,48.447120666503906
2021-11-05,49.5220947265625
2021-11-08,49.14539337158203
2021-11-09,49.384273529052734
2021-11-10,49.7701530456543
2021-11-11,49.30158996582031
2021-11-12,49.154579162597656
2021-11-15,49.04433059692383
2021-11-16,48.80543899536133
2021-11-17,49.36589813232422
2021-11-18,48.49306106567383
2021-11-19,47.69371795654297
2021-11-22,47.32621765136719
2021-11-23,47.813167572021484
2021-11-24,47.666160583496094
2021-11-26,46.94951629638672
2021-11-29,47.34458923339844
2021-11-30,45.92047882080078
2021-12-01,45.09358215332031
2021-12-02,47.3170166015625
2021-12-03,47.574275970458984
2021-12-06,48.09797668457031
2021-12-07,45.55297088623047
2021-12-08,44.9649543762207
2021-12-09,43.92673873901367
2021-12-10,44.5147590637207
2021-12-13,43.83485412597656
2021-12-14,44.7995719909668
2021-12-15,44.26668930053711
2021-12-16,44.873077392578125
2021-12-17,44.79038619995117
2021-12-20,44.468814849853516
2021-12-21,44.89145278930664
2021-12-22,45.047645568847656
2021-12-23,45.96642303466797
2021-12-27,46.370689392089844
2021-12-28,46.407440185546875
2021-12-29,46.48093795776367
2021-12-30,46.48093795776367
2021-12-31,46.242061614990234
2022-01-03,46.61875915527344
2022-01-04,46.34175491333008
2022-01-05,46.36945724487305
2022-01-06,46.63722610473633
2022-01-07,46.21248245239258
2022-01-10,46.64645767211914
2022-01-11,47.21891403198242
2022-01-12,47.04348373413086
2022-01-13,47.348182678222656
2022-01-14,47.71751022338867
2022-01-18,46.332523345947266
2022-01-19,46.47102737426758
2022-01-20,46.36945724487305
2022-01-21,45.917022705078125
2022-01-24,46.230953216552734
2022-01-25,45.86162567138672
2022-01-26,44.74440002441406
2022-01-27,44.32890319824219
2022-01-28,45.90779495239258
2022-01-31,46.15709686279297
2022-02-01,46.110931396484375
2022-02-02,46.15709686279297
2022-02-03,45.833927154541016
2022-02-04,45.54769515991211
2022-02-07,45.11373519897461
2022-02-08,45.43689727783203
2022-02-09,45.953956604003906
2022-02-10,45.16913604736328
2022-02-11,43.968807220458984
2022-02-14,43.76567840576172
2022-02-15,44.3658332824707
2022-02-16,44.40277862548828
2022-02-17,43.183982849121094
2022-02-18,43.06394577026367
2022-02-22,43.3409423828125
2022-02-23,41.669734954833984
2022-02-24,42.48224639892578
2022-02-25,43.46097946166992
2022-02-28,43.174747467041016
2022-03-01,42.83311462402344
2022-03-02,42.82388687133789
2022-03-03,43.50714111328125
2022-03-04,43.590248107910156
2022-03-07,42.75001907348633
2022-03-08,42.593055725097656
2022-03-09,42.58381271362305
2022-03-10,41.90978240966797
2022-03-11,41.56816101074219
2022-03-14,41.52199172973633
2022-03-15,42.048282623291016
2022-03-16,42.68537902832031
2022-03-17,42.91621780395508
2022-03-18,43.31325149536133
2022-03-21,43.09164810180664
2022-03-22,43.5994758605957
2022-03-23,42.95315170288086
2022-03-24,43.21167755126953
2022-03-25,43.516380310058594
2022-03-28,43.88570785522461
2022-03-29,44.116539001464844
2022-03-30,44.03342819213867
2022-03-31,43.23014450073242
2022-04-01,44.04267120361328
2022-04-04,44.421241760253906
2022-04-05,44.4490966796875
2022-04-06,44.31909942626953
2022-04-07,43.780548095703125
2022-04-08,44.03125
2022-04-11,44.20767593383789
2022-04-12,43.8734016418457
2022-04-13,44.48623275756836
2022-04-14,44.1798210144043
2022-04-18,43.51126480102539
2022-04-19,44.67194366455078
2022-04-20,44.0126838684082
2022-04-21,43.58555603027344
2022-04-22,42.13703155517578
2022-04-25,42.44345474243164
2022-04-26,41.38492202758789
2022-04-27,41.27349853515625
2022-04-28,38.72001266479492
2022-04-29,36.91865158081055
2022-05-02,37.55934524536133
2022-05-03,37.48505783081055
2022-05-04,38.64573287963867
2022-05-05,37.49435043334961
2022-05-06,37.141502380371094
2022-05-09,36.91865158081055
2022-05-10,37.420066833496094
2022-05-11,36.99293518066406
2022-05-12,38.43217086791992
2022-05-13,38.515743255615234
2022-05-16,38.87786865234375
2022-05-17,39.7785530090332
2022-05-18,39.119293212890625
2022-05-19,39.017147064208984
2022-05-20,39.00786209106445
2022-05-23,39.81569290161133
2022-05-24,39.99210739135742
2022-05-25,40.577091217041016
2022-05-26,40.97636795043945
2022-05-27,41.00421905517578
2022-05-31,41.11564254760742
2022-06-01,40.79065704345703
2022-06-02,40.669944763183594
2022-06-03,39.86211395263672
2022-06-06,39.25856399536133
2022-06-07,39.58355712890625
2022-06-08,39.7785530090332
2022-06-09,39.165714263916016
2022-06-10,38.65501022338867
2022-06-13,37.327213287353516
2022-06-14,36.99293518066406
2022-06-15,37.2622184753418
2022-06-16,35.20085525512695
2022-06-17,35.94369125366211
2022-06-21,35.730125427246094
2022-06-22,36.1201171875
2022-06-23,36.315101623535156
2022-06-24,36.74222946166992
2022-06-27,36.98365020751953
2022-06-28,36.33367156982422
2022-06-29,36.51939010620117
2022-06-30,36.435813903808594
2022-07-01,37.41077423095703
2022-07-05,37.2331657409668
2022-07-06,37.2331657409668
2022-07-07,37.33599090576172
2022-07-08,37.35468673706055
2022-07-11,36.61619567871094
2022-07-12,37.15838623046875
2022-07-13,37.2799072265625
2022-07-14,36.99946212768555
2022-07-15,38.23340606689453
2022-07-18,37.896881103515625
2022-07-19,38.61667251586914
2022-07-20,39.09341812133789
2022-07-21,39.51408004760742
2022-07-22,39.82257080078125
2022-07-25,39.701045989990234
2022-07-26,39.93474578857422
2022-07-27,40.5423698425293
2022-07-28,36.84054946899414
2022-07-29,35.07377624511719
2022-08-01,35.06442642211914
2022-08-02,35.22334289550781
2022-08-03,35.9711799621582
2022-08-04,36.391841888427734
2022-08-05,35.774879455566406
2022-08-08,36.074012756347656
2022-08-09,35.67204284667969
2022-08-10,36.419891357421875
2022-08-11,36.83120346069336
2022-08-12,37.392086029052734
2022-08-15,37.92491912841797
2022-08-16,37.728614807128906
2022-08-17,36.70032501220703
2022-08-18,36.09271240234375
2022-08-19,36.158145904541016
2022-08-22,35.16725158691406
2022-08-23,34.812034606933594
2022-08-24,34.69050598144531
2022-08-25,35.148555755615234
2022-08-26,34.40071105957031
2022-08-29,33.92396926879883
2022-08-30,33.39112854003906
2022-08-31,33.830482482910156
2022-09-01,34.49419403076172
2022-09-02,33.42852020263672
2022-09-06,32.47502517700195
2022-09-07,32.699371337890625
2022-09-08,32.129146575927734
2022-09-09,33.120033264160156
2022-09-12,33.36308670043945
2022-09-13,31.278470993041992
2022-09-14,32.22262954711914
2022-09-15,31.78326988220215
2022-09-16,32.26936721801758
2022-09-19,32.21327209472656
2022-09-20,31.633699417114258
2022-09-21,30.568029403686523
2022-09-22,30.3530216217041
2022-09-23,29.764095306396484
2022-09-26,28.876033782958984
2022-09-27,28.287109375
2022-09-28,29.12843132019043
2022-09-29,28.446025848388672
2022-09-30,27.417743682861328
2022-10-03,28.632986068725586
2022-10-04,29.227149963378906
2022-10-05,28.991371154785156
2022-10-06,28.340620040893555
2022-10-07,27.60498809814453
2022-10-10,27.47295379638672
2022-10-11,27.048551559448242
2022-10-12,27.0579833984375
2022-10-13,28.510379791259766
2022-10-14,28.340620040893555
2022-10-17,29.066822052001953
2022-10-18,29.00080108642578
2022-10-19,28.661279678344727
2022-10-20,28.727298736572266
2022-10-21,28.746158599853516
2022-10-24,29.312028884887695
2022-10-25,29.764726638793945
2022-10-26,29.7081356048584
2022-10-27,30.15140151977539
2022-10-28,30.13254165649414
2022-10-31,29.934484481811523
2022-11-01,29.764726638793945
2022-11-02,29.151700973510742
2022-11-03,28.651845932006836
2022-11-04,29.23657989501953
2022-11-07,29.80245018005371
2022-11-08,30.085386276245117
2022-11-09,29.604393005371094
2022-11-10,30.90589714050293
2022-11-11,32.08478927612305
2022-11-14,32.188533782958984
2022-11-15,32.32999801635742
2022-11-16,32.04706573486328
2022-11-17,32.31113815307617
2022-11-18,32.5374870300293
2022-11-21,32.39601135253906
2022-11-22,33.103355407714844
2022-11-23,33.50889587402344
2022-11-25,33.6220703125
2022-11-28,33.56548309326172
2022-11-29,33.461734771728516
2022-11-30,34.55575180053711
2022-12-01,34.21623229980469
2022-12-02,33.82012176513672
2022-12-05,33.150508880615234
2022-12-06,32.7921257019043
2022-12-07,32.650665283203125
2022-12-08,32.980751037597656
2022-12-09,33.31084060668945
2022-12-12,34.44257736206055
2022-12-13,34.62176513671875
2022-12-14,33.33913040161133
2022-12-15,32.641231536865234
2022-12-16,32.52805709838867
2022-12-19,32.04706573486328
2022-12-20,32.452606201171875
2022-12-21,33.084495544433594
2022-12-22,32.83928680419922
2022-12-23,33.141075134277344
2022-12-27,33.0090446472168
2022-12-28,32.650665283203125
2022-12-29,33.05619430541992
2022-12-30,32.980751037597656
2023-01-03,33.80763626098633
2023-01-04,34.7771110534668
2023-01-05,35.14778518676758
2023-01-06,36.0126953125
2023-01-09,35.68954086303711
2023-01-10,36.00319290161133
2023-01-11,36.06972122192383
2023-01-12,36.77305603027344
2023-01-13,37.00117111206055
2023-01-17,37.010677337646484
2023-01-18,36.38337707519531
2023-01-19,36.25031280517578
2023-01-20,37.41936492919922
2023-01-23,38.265262603759766
2023-01-24,37.780540466308594
2023-01-25,38.11320114135742
2023-01-26,38.407840728759766
2023-01-27,37.637969970703125
2023-01-30,37.29581069946289
2023-01-31,37.400360107421875
2023-02-01,37.989646911621094
2023-02-02,39.07316207885742
2023-02-03,37.989646911621094
2023-02-06,37.552433013916016
2023-02-07,37.704498291015625
2023-02-08,36.8395881652832
2023-02-09,36.02219772338867
2023-02-10,36.459407806396484
2023-02-13,37.153236389160156
2023-02-14,37.12472915649414
2023-02-15,37.46689224243164
2023-02-16,37.75203323364258
2023-02-17,37.1817512512207
2023-02-21,35.96516799926758
2023-02-22,36.12675094604492
2023-02-23,35.822608947753906
2023-02-24,35.16679000854492
2023-02-27,35.49945068359375
2023-02-28,35.328365325927734
2023-03-01,34.815128326416016
2023-03-02,35.1192741394043
2023-03-03,35.385398864746094
2023-03-06,35.24283218383789
2023-03-07,34.39692306518555
2023-03-08,34.12129592895508
2023-03-09,33.71260070800781
2023-03-10,33.56052780151367
2023-03-13,33.7506103515625
2023-03-14,33.532012939453125
2023-03-15,34.11178970336914
2023-03-16,34.4444465637207
2023-03-17,34.24485397338867
2023-03-20,34.625030517578125
2023-03-21,35.15728759765625
2023-03-22,34.406429290771484
2023-03-23,34.187828063964844
2023-03-24,34.14030075073242
2023-03-27,34.596519470214844
2023-03-28,34.644046783447266
2023-03-29,35.1192741394043
2023-03-30,35.30936050415039
2023-03-31,36.031700134277344
2023-04-03,36.12675094604492
2023-04-04,36.17463684082031
2023-04-05,36.31829833984375
2023-04-06,36.098018646240234
2023-04-10,36.61520767211914
2023-04-11,36.75887680053711
2023-04-12,36.050132751464844
2023-04-13,36.44281005859375
2023-04-14,36.35660934448242
2023-04-17,36.48112487792969
2023-04-18,36.65351867675781
2023-04-19,36.63436508178711
2023-04-20,36.13633346557617
2023-04-21,36.14590835571289
2023-04-24,35.63829040527344
2023-04-25,35.34138870239258
2023-04-26,34.977439880371094
2023-04-27,38.56903839111328
2023-04-28,39.62257385253906
2023-05-01,39.88117599487305
2023-05-02,39.45976257324219
2023-05-03,39.1628532409668
2023-05-04,38.521156311035156
2023-05-05,38.722286224365234
2023-05-08,38.875526428222656
2023-05-09,37.946495056152344
2023-05-10,38.17635726928711
2023-05-11,38.66482162475586
2023-05-12,38.51156997680664
2023-05-15,38.50199508666992
2023-05-16,38.06142807006836
2023-05-17,38.588191986083984
2023-05-18,39.56511306762695
2023-05-19,39.44060516357422
2023-05-22,39.49807357788086
2023-05-23,38.67439270019531
2023-05-24,38.29129409790039
2023-05-25,37.438880920410156
2023-05-26,37.81241226196289
2023-05-30,37.50592041015625
2023-05-31,37.68790054321289
2023-06-01,37.3909912109375
2023-06-02,37.5346565246582
2023-06-05,38.109317779541016
2023-06-06,37.79325485229492
2023-06-07,38.645660400390625
2023-06-08,38.760597229003906
2023-06-09,38.53072738647461
2023-06-12,38.97129821777344
2023-06-13,38.96172332763672
2023-06-14,39.114967346191406
2023-06-15,39.718353271484375
2023-06-16,39.45976257324219
2023-06-20,38.92341232299805
2023-06-21,38.904258728027344
2023-06-22,38.86595153808594
2023-06-23,38.39664840698242
2023-06-26,38.84679412841797
2023-06-27,39.727928161621094
2023-06-28,39.909908294677734
2023-06-29,39.718353271484375
2023-06-30,39.79497528076172
2023-07-03,40.2772216796875
2023-07-05,40.00716018676758
2023-07-06,39.74674987792969
2023-07-07,39.95893478393555
2023-07-10,40.3640251159668
2023-07-11,40.518341064453125
2023-07-12,40.83662796020508
2023-07-13,41.0488166809082
2023-07-14,40.518341064453125
2023-07-17,40.59550476074219
2023-07-18,40.93307876586914
2023-07-19,41.1934928894043
2023-07-20,41.67573547363281
2023-07-21,41.36709976196289
2023-07-24,41.75289535522461
2023-07-25,41.76253890991211
