,PARA
2020-08-04,23.605634689331055
2020-08-05,23.11663246154785
2020-08-06,23.90793228149414
2020-08-07,23.303340911865234
2020-08-10,23.392250061035156
2020-08-11,23.570070266723633
2020-08-12,23.330015182495117
2020-08-13,23.7301082611084
2020-08-14,24.414716720581055
2020-08-17,24.210224151611328
2020-08-18,23.979055404663086
2020-08-19,24.290241241455078
2020-08-20,23.7301082611084
2020-08-21,23.570070266723633
2020-08-24,24.574752807617188
2020-08-25,24.51251792907715
2020-08-26,24.797033309936523
2020-08-27,25.134889602661133
2020-08-28,24.885942459106445
2020-08-31,24.761465072631836
2020-09-01,24.628101348876953
2020-09-02,25.170452117919922
2020-09-03,25.11710548400879
2020-09-04,25.561655044555664
2020-09-08,25.526092529296875
2020-09-09,25.526092529296875
2020-09-10,26.0506591796875
2020-09-11,26.032880783081055
2020-09-14,26.651432037353516
2020-09-15,27.010009765625
2020-09-16,27.503061294555664
2020-09-17,27.126550674438477
2020-09-18,27.036907196044922
2020-09-21,25.98805809020996
2020-09-22,26.364566802978516
2020-09-23,25.83565902709961
2020-09-24,26.131492614746094
2020-09-25,26.472137451171875
2020-09-28,26.750041961669922
2020-09-29,25.961164474487305
2020-09-30,25.10953712463379
2020-10-01,24.813711166381836
2020-10-02,25.07368278503418
2020-10-05,25.450191497802734
2020-10-06,25.503978729248047
2020-10-07,25.8625545501709
2020-10-08,26.54385757446289
2020-10-09,25.925312042236328
2020-10-12,25.396400451660156
2020-10-13,24.607526779174805
2020-10-14,24.5089168548584
2020-10-15,24.948177337646484
2020-10-16,25.04678726196289
2020-10-19,24.320663452148438
2020-10-20,24.616491317749023
2020-10-21,25.521907806396484
2020-10-22,26.086668014526367
2020-10-23,26.248029708862305
2020-10-26,25.772911071777344
2020-10-27,25.28882598876953
2020-10-28,24.921283721923828
2020-10-29,25.217111587524414
2020-10-30,25.61155128479004
2020-11-02,26.53489112854004
2020-11-03,27.010009765625
2020-11-04,26.68729019165039
2020-11-05,28.04989242553711
2020-11-06,26.265953063964844
2020-11-09,26.041841506958008
2020-11-10,26.95622444152832
2020-11-11,27.07276153564453
2020-11-12,26.22113609313965
2020-11-13,27.07276153564453
2020-11-16,28.596723556518555
2020-11-17,28.94634246826172
2020-11-18,29.31388282775879
2020-11-19,29.968290328979492
2020-11-20,30.47031021118164
2020-11-23,31.03506851196289
2020-11-24,30.936450958251953
2020-11-25,31.214357376098633
2020-11-27,31.438474655151367
2020-11-30,31.626726150512695
2020-12-01,32.594886779785156
2020-12-02,32.60384750366211
2020-12-03,32.801063537597656
2020-12-04,33.12379455566406
2020-12-07,33.00724792480469
2020-12-08,32.854862213134766
2020-12-09,32.666603088378906
2020-12-10,32.15563201904297
2020-12-11,31.91358757019043
2020-12-14,31.29083251953125
2020-12-15,31.715024948120117
2020-12-16,32.39192581176758
2020-12-17,32.67171859741211
2020-12-18,31.823333740234375
2020-12-21,31.453289031982422
2020-12-22,31.489395141601562
2020-12-23,32.446083068847656
2020-12-24,32.48218536376953
2020-12-28,33.150062561035156
2020-12-29,33.14103317260742
2020-12-30,33.30348587036133
2020-12-31,33.628395080566406
2021-01-04,33.032737731933594
2021-01-05,33.38471984863281
2021-01-06,36.28185272216797
2021-01-07,36.20964813232422
2021-01-08,36.155494689941406
2021-01-11,37.05802917480469
2021-01-12,37.707855224609375
2021-01-13,38.917240142822266
2021-01-14,41.51654815673828
2021-01-15,40.884769439697266
2021-01-19,39.485843658447266
2021-01-20,39.133853912353516
2021-01-21,40.713287353515625
2021-01-22,41.137474060058594
2021-01-25,43.05987548828125
2021-01-26,46.85954284667969
2021-01-27,50.54188537597656
2021-01-28,45.67722702026367
2021-01-29,43.772884368896484
2021-02-01,47.229583740234375
2021-02-02,45.361331939697266
2021-02-03,46.98590087890625
2021-02-04,46.98590087890625
2021-02-05,48.772918701171875
2021-02-08,49.188079833984375
2021-02-09,49.66642761230469
2021-02-10,51.05632019042969
2021-02-11,51.62492370605469
2021-02-12,52.626731872558594
2021-02-16,53.37583541870117
2021-02-17,55.05455017089844
2021-02-18,56.09246826171875
2021-02-19,56.579830169677734
2021-02-22,59.69356918334961
2021-02-23,58.096092224121094
2021-02-24,59.206199645996094
2021-02-25,56.40834045410156
2021-02-26,58.20439147949219
2021-03-01,60.587074279785156
2021-03-02,62.02210998535156
2021-03-03,63.9986572265625
2021-03-04,64.87409973144531
2021-03-05,67.00408172607422
2021-03-08,75.50596618652344
2021-03-09,71.89584350585938
2021-03-10,74.8110122680664
2021-03-11,77.87059783935547
2021-03-12,85.92555236816406
2021-03-15,87.18357849121094
2021-03-16,87.10212707519531
2021-03-17,83.5724105834961
2021-03-18,87.57273864746094
2021-03-19,88.10672760009766
2021-03-22,90.81282806396484
2021-03-23,82.58590698242188
2021-03-24,63.44408416748047
2021-03-25,60.050140380859375
2021-03-26,43.65060806274414
2021-03-29,40.73634719848633
2021-03-30,42.1844367980957
2021-03-31,40.81779861450195
2021-04-01,40.401485443115234
2021-04-05,38.826683044433594
2021-04-06,40.13901901245117
2021-04-07,39.72269058227539
2021-04-08,38.27460861206055
2021-04-09,37.90353775024414
2021-04-12,35.99388122558594
2021-04-13,36.64552307128906
2021-04-14,36.401161193847656
2021-04-15,35.52326202392578
2021-04-16,35.613765716552734
2021-04-19,34.75396728515625
2021-04-20,34.31953430175781
2021-04-21,36.97134017944336
2021-04-22,36.86273193359375
2021-04-23,37.74968719482422
2021-04-26,37.84923553466797
2021-04-27,38.7452392578125
2021-04-28,37.49626922607422
2021-04-29,37.55961227416992
2021-04-30,37.125186920166016
2021-05-03,35.89432907104492
2021-05-04,36.17489242553711
2021-05-05,35.38750076293945
2021-05-06,34.5276985168457
2021-05-07,35.649967193603516
2021-05-10,35.54135513305664
2021-05-11,35.73141860961914
2021-05-12,35.35129928588867
2021-05-13,34.8535270690918
2021-05-14,35.21554183959961
2021-05-17,34.76301193237305
2021-05-18,36.34684753417969
2021-05-19,35.92147445678711
2021-05-20,37.577720642089844
2021-05-21,38.14790725708008
2021-05-24,37.5958251953125
2021-05-25,37.01658630371094
2021-05-26,38.428470611572266
2021-05-27,39.05296325683594
2021-05-28,38.39226531982422
2021-06-01,38.55518341064453
2021-06-02,38.53708267211914
2021-06-03,37.63202667236328
2021-06-04,37.74063491821289
2021-06-07,37.77682876586914
2021-06-08,37.722530364990234
2021-06-09,38.23841094970703
2021-06-10,37.56866455078125
2021-06-11,38.32890701293945
2021-06-14,38.80221939086914
2021-06-15,37.92842102050781
2021-06-16,38.05585479736328
2021-06-17,36.5813102722168
2021-06-18,36.43567657470703
2021-06-21,37.28216552734375
2021-06-22,37.091026306152344
2021-06-23,38.08315658569336
2021-06-24,39.020668029785156
2021-06-25,39.88536834716797
2021-06-28,41.869632720947266
2021-06-29,40.62264633178711
2021-06-30,41.14146041870117
2021-07-01,40.913909912109375
2021-07-02,40.1948356628418
2021-07-06,39.020668029785156
2021-07-07,38.95695877075195
2021-07-08,37.73727035522461
2021-07-09,38.92964553833008
2021-07-12,39.539493560791016
2021-07-13,38.7567138671875
2021-07-14,38.128662109375
2021-07-15,37.582542419433594
2021-07-16,36.672325134277344
2021-07-19,36.2900390625
2021-07-20,36.76335525512695
2021-07-21,37.591651916503906
2021-07-22,37.20024490356445
2021-07-23,37.309478759765625
2021-07-26,38.37442398071289
2021-07-27,37.6280517578125
2021-07-28,37.91021728515625
2021-07-29,37.94662857055664
2021-07-30,37.2548713684082
2021-08-02,37.172950744628906
2021-08-03,35.015750885009766
2021-08-04,35.30702209472656
2021-08-05,37.819190979003906
2021-08-06,37.77367401123047
2021-08-09,36.672325134277344
2021-08-10,37.091026306152344
2021-08-11,37.154747009277344
2021-08-12,36.37196350097656
2021-08-13,35.64379119873047
2021-08-16,35.06126022338867
2021-08-17,35.52547073364258
2021-08-18,36.83616638183594
2021-08-19,36.080692291259766
2021-08-20,36.144405364990234
2021-08-23,36.708740234375
2021-08-24,37.04551696777344
2021-08-25,37.29127502441406
2021-08-26,36.37196350097656
2021-08-27,37.21845245361328
2021-08-30,36.61772537231445
2021-08-31,37.72816848754883
2021-09-01,37.6917610168457
2021-09-02,37.810089111328125
2021-09-03,37.57343292236328
2021-09-07,37.88291549682617
2021-09-08,37.23666000366211
2021-09-09,36.717838287353516
2021-09-10,36.08979797363281
2021-09-13,36.745155334472656
2021-09-14,35.637203216552734
2021-09-15,36.964908599853516
2021-09-16,37.01984786987305
2021-09-17,36.61696243286133
2021-09-20,35.5822639465332
2021-09-21,35.39914321899414
2021-09-22,35.89360046386719
2021-09-23,36.68104934692383
2021-09-24,36.61696243286133
2021-09-27,37.028995513916016
2021-09-28,36.83671569824219
2021-09-29,36.73598861694336
2021-09-30,36.17744445800781
2021-10-01,36.5345573425293
2021-10-04,35.81118392944336
2021-10-05,36.232383728027344
2021-10-06,35.86611557006836
2021-10-07,36.479618072509766
2021-10-08,36.45214080810547
2021-10-11,36.04925537109375
2021-10-12,35.847808837890625
2021-10-13,36.04925537109375
2021-10-14,36.14081573486328
2021-10-15,35.637203216552734
2021-10-18,35.28010177612305
2021-10-19,35.774559020996094
2021-10-20,35.59142303466797
2021-10-21,34.59336853027344
2021-10-22,34.34613800048828
2021-10-25,34.437705993652344
2021-10-26,33.95241165161133
2021-10-27,32.80784225463867
2021-10-28,33.89746856689453
2021-10-29,33.16495132446289
2021-11-01,34.10807800292969
2021-11-02,34.21794891357422
2021-11-03,34.38276290893555
2021-11-04,32.87192916870117
2021-11-05,33.27482223510742
2021-11-08,32.816993713378906
2021-11-09,32.50567626953125
2021-11-10,32.40494918823242
2021-11-11,32.59724426269531
2021-11-12,32.230979919433594
2021-11-15,32.762062072753906
2021-11-16,32.185211181640625
2021-11-17,32.12110137939453
2021-11-18,31.34280014038086
2021-11-19,30.820873260498047
2021-11-22,30.710996627807617
2021-11-23,30.170761108398438
2021-11-24,30.436304092407227
2021-11-26,29.85944366455078
2021-11-29,29.557273864746094
2021-11-30,28.339458465576172
2021-12-01,27.19489288330078
2021-12-02,27.06669807434082
2021-12-03,28.44933319091797
2021-12-06,28.4951171875
2021-12-07,28.73318862915039
2021-12-08,29.154388427734375
2021-12-09,28.44933319091797
2021-12-10,28.58668327331543
2021-12-13,27.771753311157227
2021-12-14,27.319503784179688
2021-12-15,27.282583236694336
2021-12-16,27.448713302612305
2021-12-17,27.245662689208984
2021-12-20,26.470380783081055
2021-12-21,27.088762283325195
2021-12-22,26.931861877441406
2021-12-23,28.2239990234375
2021-12-27,27.799440383911133
2021-12-28,27.799440383911133
2021-12-29,27.67945671081543
2021-12-30,28.722396850585938
2021-12-31,27.854816436767578
2022-01-03,29.756107330322266
2022-01-04,30.503694534301758
2022-01-05,30.199129104614258
2022-01-06,30.199129104614258
2022-01-07,32.66341781616211
2022-01-10,32.22040557861328
2022-01-11,32.26654815673828
2022-01-12,32.275779724121094
2022-01-13,33.40177917480469
2022-01-14,33.98324203491211
2022-01-18,32.49728775024414
2022-01-19,32.368064880371094
2022-01-20,31.13131332397461
2022-01-21,28.842378616333008
2022-01-24,30.042226791381836
2022-01-25,30.328344345092773
2022-01-26,29.230022430419922
2022-01-27,28.990049362182617
2022-01-28,30.429866790771484
2022-01-31,30.872886657714844
2022-02-01,31.103626251220703
2022-02-02,30.245269775390625
2022-02-03,30.549846649169922
2022-02-04,30.835966110229492
2022-02-07,31.380510330200195
2022-02-08,31.869674682617188
2022-02-09,33.02336883544922
2022-02-10,33.11566925048828
2022-02-11,33.226417541503906
2022-02-14,32.331153869628906
2022-02-15,33.217193603515625
2022-02-16,27.301044464111328
2022-02-17,27.088762283325195
2022-02-18,26.193492889404297
2022-02-22,25.704328536987305
2022-02-23,26.211957931518555
2022-02-24,26.81187629699707
2022-02-25,27.282583236694336
2022-02-28,28.251689910888672
2022-03-01,29.774566650390625
2022-03-02,32.52497482299805
2022-03-03,32.709564208984375
2022-03-04,31.44511604309082
2022-03-07,30.937490463256836
2022-03-08,31.14977264404297
2022-03-09,31.140544891357422
2022-03-10,30.66983413696289
2022-03-11,30.106830596923828
2022-03-14,33.25884246826172
2022-03-15,32.7381591796875
2022-03-16,33.705142974853516
2022-03-17,34.281620025634766
2022-03-18,34.48617172241211
2022-03-21,33.84461975097656
2022-03-22,34.80230712890625
2022-03-23,34.97896957397461
2022-03-24,35.23001480102539
2022-03-25,35.778594970703125
2022-03-28,34.96037292480469
2022-03-29,35.49966049194336
2022-03-30,35.42527389526367
2022-03-31,35.155635833740234
2022-04-01,34.774410247802734
2022-04-04,35.07194519042969
2022-04-05,34.25372314453125
2022-04-06,33.333229064941406
2022-04-07,32.83113479614258
2022-04-08,33.416908264160156
2022-04-11,33.389007568359375
2022-04-12,33.52848434448242
2022-04-13,33.69584655761719
2022-04-14,33.853912353515625
2022-04-18,33.44480514526367
2022-04-19,33.733036041259766
2022-04-20,30.832073211669922
2022-04-21,30.041746139526367
2022-04-22,28.860898971557617
2022-04-25,29.00967025756836
2022-04-26,27.30813980102539
2022-04-27,26.89902687072754
2022-04-28,27.01060676574707
2022-04-29,27.07569694519043
2022-05-02,28.14495849609375
2022-05-03,27.78233528137207
2022-05-04,28.061277389526367
2022-05-05,27.63357162475586
2022-05-06,25.95063591003418
2022-05-09,25.513633728027344
2022-05-10,25.495037078857422
2022-05-11,24.8162841796875
2022-05-12,25.21609878540039
2022-05-13,26.3597469329834
2022-05-16,26.052919387817383
2022-05-17,30.051042556762695
2022-05-18,29.335098266601562
2022-05-19,29.958065032958984
2022-05-20,30.34857177734375
2022-05-23,30.766984939575195
2022-05-24,29.567548751831055
2022-05-25,30.078935623168945
2022-05-26,30.125429153442383
2022-05-27,31.529420852661133
2022-05-31,31.919937133789062
2022-06-01,30.078935623168945
2022-06-02,29.223522186279297
2022-06-03,28.63774871826172
2022-06-06,28.2844295501709
2022-06-07,28.41459846496582
2022-06-08,28.58196449279785
2022-06-09,27.10358428955078
2022-06-10,26.11800193786621
2022-06-13,23.998062133789062
2022-06-14,23.847900390625
2022-06-15,24.073144912719727
2022-06-16,22.759212493896484
2022-06-17,23.050155639648438
2022-06-21,23.08769416809082
2022-06-22,22.937532424926758
2022-06-23,23.01261329650879
2022-06-24,24.17638397216797
2022-06-27,24.382858276367188
2022-06-28,23.988677978515625
2022-06-29,23.538185119628906
2022-06-30,23.162776947021484
2022-07-01,23.660192489624023
2022-07-05,23.64142608642578
2022-07-06,23.5194149017334
2022-07-07,24.30777359008789
2022-07-08,23.988677978515625
2022-07-11,22.68412971496582
2022-07-12,23.54757308959961
2022-07-13,23.48187828063965
2022-07-14,22.637205123901367
2022-07-15,23.463102340698242
2022-07-18,23.01261329650879
2022-07-19,23.510028839111328
2022-07-20,24.411014556884766
2022-07-21,24.420398712158203
2022-07-22,23.716508865356445
2022-07-25,23.782201766967773
2022-07-26,22.655975341796875
2022-07-27,23.02199935913086
2022-07-28,22.853063583374023
2022-07-29,22.19609832763672
2022-08-01,22.665359497070312
2022-08-02,22.965688705444336
2022-08-03,23.500646591186523
2022-08-04,23.754045486450195
2022-08-05,22.768596649169922
2022-08-08,23.660192489624023
2022-08-09,23.172163009643555
2022-08-10,23.54757308959961
2022-08-11,24.213924407958984
2022-08-12,24.5799503326416
2022-08-15,24.927202224731445
2022-08-16,25.527856826782227
2022-08-17,24.683185577392578
2022-08-18,24.37347412109375
2022-08-19,24.30777359008789
2022-08-22,23.050155639648438
2022-08-23,22.99384307861328
2022-08-24,23.472492218017578
2022-08-25,24.345319747924805
2022-08-26,23.369251251220703
2022-08-29,22.843677520751953
2022-08-30,22.58089256286621
2022-08-31,21.95208168029785
2022-09-01,22.017778396606445
2022-09-02,21.698680877685547
2022-09-06,21.492204666137695
2022-09-07,21.54851531982422
2022-09-08,21.313884735107422
2022-09-09,22.205486297607422
2022-09-12,22.768596649169922
2022-09-13,21.144948959350586
2022-09-14,20.79395866394043
2022-09-15,21.86591148376465
2022-09-16,21.562347412109375
2022-09-19,21.913341522216797
2022-09-20,21.448514938354492
2022-09-21,20.30067253112793
2022-09-22,19.797897338867188
2022-09-23,19.133853912353516
2022-09-26,18.650054931640625
2022-09-27,18.403411865234375
2022-09-28,18.811323165893555
2022-09-29,17.976530075073242
2022-09-30,18.061906814575195
2022-10-03,18.612112045288086
2022-10-04,19.03899574279785
2022-10-05,18.564678192138672
2022-10-06,18.147279739379883
2022-10-07,17.691940307617188
2022-10-10,17.606563568115234
2022-10-11,17.303003311157227
2022-10-12,17.58759117126465
2022-10-13,18.1662540435791
2022-10-14,17.805776596069336
2022-10-17,18.299062728881836
2022-10-18,18.58365249633789
2022-10-19,18.099851608276367
2022-10-20,18.128311157226562
2022-10-21,18.232656478881836
2022-10-24,18.109336853027344
2022-10-25,18.6595401763916
2022-10-26,18.346498489379883
2022-10-27,17.454784393310547
2022-10-28,18.042932510375977
2022-10-31,17.378890991210938
2022-11-01,18.185224533081055
2022-11-02,15.927491188049316
2022-11-03,15.377281188964844
2022-11-04,14.770159721374512
2022-11-07,15.52906322479248
2022-11-08,15.728277206420898
2022-11-09,14.732215881347656
2022-11-10,15.718791961669922
2022-11-11,17.843719482421875
2022-11-14,17.5401611328125
2022-11-15,18.44135856628418
2022-11-16,17.20813751220703
2022-11-17,17.46426773071289
2022-11-18,17.70142364501953
2022-11-21,17.568618774414062
2022-11-22,18.156766891479492
2022-11-23,18.650054931640625
2022-11-25,18.88721466064453
2022-11-28,18.251630783081055
2022-11-29,18.735429763793945
2022-11-30,19.048479080200195
2022-12-01,19.133853912353516
2022-12-02,19.333070755004883
2022-12-05,18.50775909423828
2022-12-06,17.217622756958008
2022-12-07,17.084819793701172
2022-12-08,17.170194625854492
2022-12-09,18.042932510375977
2022-12-12,18.6595401763916
2022-12-13,18.6595401763916
2022-12-14,18.592317581176758
2022-12-15,16.95972442626953
2022-12-16,16.62360191345215
2022-12-19,16.249069213867188
2022-12-20,16.210657119750977
2022-12-21,16.210657119750977
2022-12-22,16.268280029296875
2022-12-23,15.999378204345703
2022-12-27,15.8649320602417
2022-12-28,15.471189498901367
2022-12-29,16.10502052307129
2022-12-30,16.210657119750977
2023-01-03,16.393123626708984
2023-01-04,17.766420364379883
2023-01-05,17.920072555541992
2023-01-06,18.27540397644043
2023-01-09,18.774782180786133
2023-01-10,19.101301193237305
2023-01-11,19.206937789916992
2023-01-12,19.42781639099121
2023-01-13,19.264556884765625
2023-01-17,19.82155990600586
2023-01-18,19.22614860534668
2023-01-19,18.793989181518555
2023-01-20,19.495044708251953
2023-01-23,20.320941925048828
2023-01-24,20.004026412963867
2023-01-25,21.060409545898438
2023-01-26,21.52137565612793
2023-01-27,22.15520477294922
2023-01-30,21.71344757080078
2023-01-31,22.24163818359375
2023-02-01,23.432464599609375
2023-02-02,24.248762130737305
2023-02-03,23.624534606933594
2023-02-06,23.10594940185547
2023-02-07,22.424104690551758
2023-02-08,21.53097915649414
2023-02-09,20.925960540771484
2023-02-10,20.733888626098633
2023-02-13,21.425338745117188
2023-02-14,21.559789657592773
2023-02-15,23.56691551208496
2023-02-16,22.568157196044922
2023-02-17,22.750621795654297
2023-02-21,22.0207576751709
2023-02-22,22.37608528137207
2023-02-23,22.51053237915039
2023-02-24,21.41573715209961
2023-02-27,21.21406364440918
2023-02-28,20.57063102722168
2023-03-01,20.858736038208008
2023-03-02,21.463756561279297
2023-03-03,21.694238662719727
2023-03-06,21.166046142578125
2023-03-07,20.628252029418945
2023-03-08,21.002788543701172
2023-03-09,20.032838821411133
2023-03-10,19.101301193237305
2023-03-13,18.6307315826416
2023-03-14,18.870817184448242
2023-03-15,19.014867782592773
2023-03-16,19.178129196166992
2023-03-17,19.148969650268555
2023-03-20,19.440574645996094
2023-03-21,20.65561294555664
2023-03-22,20.111278533935547
2023-03-23,20.15987777709961
2023-03-24,19.664142608642578
2023-03-27,20.179319381713867
2023-03-28,20.81113624572754
2023-03-29,20.908340454101562
2023-03-30,21.102745056152344
2023-03-31,21.68596076965332
2023-04-03,21.180509567260742
2023-04-04,21.005544662475586
2023-04-05,20.4126033782959
2023-04-06,21.05414390563965
2023-04-10,21.67624282836914
2023-04-11,22.24001693725586
2023-04-12,21.51099967956543
2023-04-13,21.520715713500977
2023-04-14,20.976383209228516
2023-04-17,21.4623966217041
2023-04-18,21.20966911315918
2023-04-19,21.928970336914062
2023-04-20,21.530439376831055
2023-04-21,21.899808883666992
2023-04-24,21.948413848876953
2023-04-25,21.355472564697266
2023-04-26,21.044422149658203
2023-04-27,22.434425354003906
2023-04-28,22.677431106567383
2023-05-01,22.78435516357422
2023-05-02,22.346940994262695
2023-05-03,22.249736785888672
2023-05-04,15.941272735595703
2023-05-05,16.388404846191406
2023-05-08,16.514768600463867
2023-05-09,16.06763458251953
2023-05-10,15.406657218933105
2023-05-11,14.940083503723145
2023-05-12,14.599872589111328
2023-05-15,15.367774963378906
2023-05-16,14.531830787658691
2023-05-17,15.134488105773926
2023-05-18,15.270573616027832
2023-05-19,14.74567699432373
2023-05-22,14.570712089538574
2023-05-23,14.502670288085938
2023-05-24,14.23050308227539
2023-05-25,13.686164855957031
2023-05-26,14.492950439453125
2023-05-30,15.416377067565918
2023-05-31,14.784558296203613
2023-06-01,14.959524154663086
2023-06-02,14.969243049621582
2023-06-05,14.706796646118164
2023-06-06,15.348336219787598
2023-06-07,15.941272735595703
2023-06-08,16.116239547729492
2023-06-09,15.649664878845215
2023-06-12,16.04819679260254
2023-06-13,16.155120849609375
2023-06-14,16.184368133544922
2023-06-15,16.116121292114258
2023-06-16,15.872381210327148
2023-06-20,15.277653694152832
2023-06-21,15.345901489257812
2023-06-22,15.16065788269043
2023-06-23,14.97541332244873
2023-06-26,15.180156707763672
2023-06-27,15.48239517211914
2023-06-28,15.345901489257812
2023-06-29,15.589641571044922
2023-06-30,15.51164436340332
2023-07-03,15.911378860473633
2023-07-05,15.745635032653809
2023-07-06,16.057621002197266
2023-07-07,15.882131576538086
2023-07-10,15.833380699157715
2023-07-11,16.408611297607422
2023-07-12,16.125871658325195
2023-07-13,16.398860931396484
2023-07-14,15.560391426086426
2023-07-17,14.97541332244873
2023-07-18,15.131409645080566
2023-07-19,15.638389587402344
2023-07-20,15.501893997192383
2023-07-21,15.131409645080566
2023-07-24,15.09241008758545
2023-07-25,14.721925735473633
2023-07-26,15.102160453796387
2023-07-27,14.66342830657959
2023-07-28,14.946166038513184
2023-07-31,15.628639221191406
2023-08-01,15.657886505126953
2023-08-02,15.16065788269043
2023-08-03,14.712175369262695
2023-08-04,15.238655090332031
2023-08-07,15.687137603759766
2023-08-08,15.940627098083496
2023-08-09,15.228904724121094
2023-08-10,15.082662582397461
2023-08-11,14.887669563293457
2023-08-14,14.556180953979492
2023-08-15,14.985164642333984
2023-08-16,14.614678382873535
2023-08-17,14.18569564819336
2023-08-18,14.439186096191406
2023-08-21,14.273443222045898
2023-08-22,14.175946235656738
2023-08-23,14.624427795410156
2023-08-24,14.361187934875488
2023-08-25,14.078449249267578
2023-08-28,14.370938301086426
2023-08-29,14.585431098937988
2023-08-30,14.721925735473633
2023-08-31,14.712175369262695
2023-09-01,13.308229446411133
2023-09-05,13.308229446411133
2023-09-06,13.064488410949707
2023-09-07,12.694005012512207
2023-09-08,13.31797981262207
2023-09-11,13.210734367370605
2023-09-12,13.171735763549805
2023-09-13,13.03524112701416
2023-09-14,13.495192527770996
2023-09-15,13.759421348571777
2023-09-18,13.30925464630127
2023-09-19,13.30925464630127
2023-09-20,12.956950187683105
2023-09-21,13.015668869018555
2023-09-22,12.369778633117676
2023-09-25,12.389350891113281
2023-09-26,12.193626403808594
2023-09-27,12.50678539276123
2023-09-28,12.545928955078125
2023-09-29,12.624218940734863
2023-10-02,12.320847511291504
2023-10-03,11.733674049377441
2023-10-04,11.577095031738281
2023-10-05,11.420515060424805
2023-10-06,11.567307472229004
2023-10-09,11.704315185546875
2023-10-10,12.164268493652344
2023-10-11,11.880467414855957
2023-10-12,11.479231834411621
2023-10-13,11.645598411560059
2023-10-16,11.997902870178223
2023-10-17,12.193626403808594
2023-10-18,11.929398536682129
2023-10-19,11.528162002563477
2023-10-20,11.254150390625
2023-10-23,10.950776100158691
2023-10-24,10.911632537841797
2023-10-25,10.706119537353516
2023-10-26,10.666976928710938
2023-10-27,10.471251487731934
2023-10-30,10.764839172363281
2023-10-31,10.647403717041016
2023-11-01,10.569114685058594
2023-11-02,11.665169715881348
2023-11-03,13.46583366394043
2023-11-06,12.418707847595215
2023-11-07,12.565502166748047
2023-11-08,11.567307472229004
2023-11-09,11.870681762695312
2023-11-10,11.841322898864746
2023-11-13,11.743459701538086
2023-11-14,12.252345085144043
2023-11-15,12.888447761535645
2023-11-16,12.487212181091309
2023-11-17,12.90802001953125
2023-11-20,13.63219928741455
2023-11-21,13.759421348571777
2023-11-22,13.857283592224121
2023-11-24,13.906213760375977
2023-11-27,13.847496032714844
2023-11-28,13.612627983093262
2023-11-29,14.10193920135498
2023-11-30,14.062792778015137
2023-12-01,15.442649841308594
2023-12-04,15.609016418457031
2023-12-05,15.178421974182129
2023-12-06,14.894621849060059
2023-12-07,14.708683967590332
2023-12-08,16.489774703979492
2023-12-11,15.892815589904785
2023-12-12,14.943553924560547
2023-12-13,15.393717765808105
2023-12-14,16.4049129486084
2023-12-15,15.972945213317871
2023-12-18,15.226822853088379
2023-12-19,15.531164169311523
2023-12-20,15.217005729675293
2023-12-21,14.794856071472168
2023-12-22,14.726134300231934
2023-12-26,14.745769500732422
2023-12-27,14.716317176818848
2023-12-28,14.873394966125488
2023-12-29,14.51996898651123
2024-01-02,14.137088775634766
2024-01-03,13.930923461914062
2024-01-04,14.225446701049805
2024-01-05,14.382524490356445
2024-01-08,14.421794891357422
2024-01-09,13.970192909240723
2024-01-10,13.862201690673828
2024-01-11,13.1062593460083
2024-01-12,13.086626052856445
2024-01-16,12.98845100402832
2024-01-17,12.762649536132812
2024-01-18,12.870641708374023
2024-01-19,13.155345916748047
2024-01-22,13.498956680297852
2024-01-23,13.430234909057617
2024-01-24,13.116077423095703
2024-01-25,13.705122947692871
2024-01-26,13.548044204711914
2024-01-29,13.498956680297852
2024-01-30,13.430234909057617
2024-01-31,14.323620796203613
2024-02-01,14.41197681427002
2024-02-02,14.166542053222656
2024-02-05,13.76402759552002
2024-02-06,13.734574317932129
2024-02-07,12.615387916564941
2024-02-08,12.772467613220215
2024-02-09,12.664475440979004
2024-02-12,13.165164947509766
2024-02-13,12.762649536132812
2024-02-14,12.949180603027344
2024-02-15,12.360135078430176
2024-02-16,11.78090763092041
2024-02-20,11.731820106506348
2024-02-21,11.584559440612793
2024-02-22,11.496203422546387
2024-02-23,11.005331039428711
2024-02-26,10.88752269744873
2024-02-27,11.044601440429688
2024-02-28,10.858070373535156
2024-02-29,10.838435173034668
2024-03-01,10.750078201293945
2024-03-04,10.111946105957031
2024-03-05,10.023589134216309
2024-03-06,10.308295249938965
2024-03-07,10.60281753540039
2024-03-08,10.73044490814209
2024-03-11,11.407844543457031
2024-03-12,11.378393173217773
2024-03-13,11.466751098632812
2024-03-14,11.101943016052246
2024-03-15,11.052645683288574
2024-03-18,11.04278564453125
2024-03-19,11.032925605773926
2024-03-20,12.33439826965332
2024-03-21,11.654082298278809
2024-03-22,11.092084884643555
2024-03-25,11.289277076721191
2024-03-26,11.21039867401123
2024-03-27,11.535767555236816
2024-03-28,11.604784965515137
2024-04-01,11.585065841674805
2024-04-02,11.594925880432129
2024-04-03,13.330221176147461
2024-04-04,12.196362495422363
2024-04-05,11.80197811126709
2024-04-08,10.904751777648926
2024-04-09,10.816014289855957
2024-04-10,10.352612495422363
2024-04-11,11.11180305480957
2024-04-12,10.80615520477295
2024-04-15,10.746997833251953
2024-04-16,10.283595085144043
2024-04-17,10.658260345458984
2024-04-18,10.816014289855957
