,CFG
2018-06-08,31.586071014404297
2018-06-11,31.488250732421875
2018-06-12,31.75911521911621
2018-06-13,31.480722427368164
2018-06-14,31.149669647216797
2018-06-15,31.375391006469727
2018-06-18,31.488250732421875
2018-06-19,31.41301727294922
2018-06-20,31.518354415893555
2018-06-21,31.54844856262207
2018-06-22,30.984142303466797
2018-06-25,30.735836029052734
2018-06-26,30.201635360717773
2018-06-27,29.765241622924805
2018-06-28,29.727617263793945
2018-06-29,29.268646240234375
2018-07-02,29.62981414794922
2018-07-03,29.31378173828125
2018-07-05,29.479324340820312
2018-07-06,29.60723304748535
2018-07-09,30.472505569458008
2018-07-10,30.12639617919922
2018-07-11,29.938295364379883
2018-07-12,29.772764205932617
2018-07-13,29.614763259887695
2018-07-16,30.081253051757812
2018-07-17,30.12639617919922
2018-07-18,30.878801345825195
2018-07-19,30.592885971069336
2018-07-20,30.24678421020508
2018-07-23,30.495071411132812
2018-07-24,30.12639617919922
2018-07-25,30.03611183166504
2018-07-26,30.066205978393555
2018-07-27,30.171537399291992
2018-07-30,30.14896774291992
2018-07-31,30.13382148742676
2018-08-01,30.239870071411133
2018-08-02,30.520143508911133
2018-08-03,30.618623733520508
2018-08-06,30.39894676208496
2018-08-07,30.61106300354004
2018-08-08,31.065549850463867
2018-08-09,30.74740219116211
2018-08-10,30.504993438720703
2018-08-13,30.17926788330078
2018-08-14,30.60347366333008
2018-08-15,30.111093521118164
2018-08-16,30.648923873901367
2018-08-17,30.82314682006836
2018-08-20,30.94434356689453
2018-08-21,31.26251792907715
2018-08-22,31.24735641479492
2018-08-23,31.08828353881836
2018-08-24,31.02011489868164
2018-08-27,31.38370704650879
2018-08-28,31.43673515319824
2018-08-29,31.156463623046875
2018-08-30,30.99737548828125
2018-08-31,31.179182052612305
2018-09-04,31.232206344604492
2018-09-05,31.42158889770508
2018-09-06,31.201904296875
2018-09-07,31.065549850463867
2018-09-10,30.87618064880371
2018-09-11,31.08070945739746
2018-09-12,30.57317352294922
2018-09-13,30.12624168395996
2018-09-14,30.406518936157227
2018-09-17,30.217138290405273
2018-09-18,30.156543731689453
2018-09-19,30.618623733520508
2018-09-20,31.08070945739746
2018-09-21,31.042829513549805
2018-09-24,30.61106300354004
2018-09-25,30.406518936157227
2018-09-26,29.853534698486328
2018-09-27,29.489927291870117
2018-09-28,29.217226028442383
2018-10-01,29.05814552307129
2018-10-02,28.83847999572754
2018-10-03,29.41417694091797
2018-10-04,29.618701934814453
2018-10-05,29.376306533813477
2018-10-08,29.717185974121097
2018-10-09,29.520233154296875
2018-10-10,28.906654357910156
2018-10-11,28.020357131958008
2018-10-12,27.35375213623047
2018-10-15,27.15679931640625
2018-10-16,27.05073928833008
2018-10-17,27.18709373474121
2018-10-18,26.452308654785156
2018-10-19,27.550697326660156
2018-10-22,27.096195220947266
2018-10-23,27.45223045349121
2018-10-24,26.53563690185547
2018-10-25,27.18709373474121
2018-10-26,27.16437339782715
2018-10-29,27.391624450683594
2018-10-30,27.727441787719727
2018-10-31,28.50590705871582
2018-11-01,28.551700592041016
2018-11-02,28.63565444946289
2018-11-05,28.79593276977539
2018-11-06,28.79593276977539
2018-11-07,29.10885238647461
2018-11-08,29.23095703125
2018-11-09,29.047792434692383
2018-11-12,28.711971282958984
2018-11-13,28.765403747558594
2018-11-14,27.635847091674805
2018-11-15,27.918237686157227
2018-11-16,27.674013137817383
2018-11-19,27.43741798400879
2018-11-20,26.88790702819824
2018-11-21,27.09397315979004
2018-11-23,26.85737991333008
2018-11-26,27.521371841430664
2018-11-27,27.513734817504883
2018-11-28,27.803754806518555
2018-11-29,27.498470306396484
2018-11-30,27.750337600708008
2018-12-03,27.89533805847168
2018-12-04,26.28496360778809
2018-12-06,25.781253814697266
2018-12-07,25.19357681274414
2018-12-10,24.460891723632812
2018-12-11,24.17850875854492
2018-12-12,24.140350341796875
2018-12-13,23.56793785095215
2018-12-14,23.09474754333496
2018-12-17,22.957372665405273
2018-12-18,22.751306533813477
2018-12-19,22.133102416992188
2018-12-20,22.01862335205078
2018-12-21,21.766765594482425
2018-12-24,21.32410430908203
2018-12-26,22.5070743560791
2018-12-27,22.575769424438477
2018-12-28,22.568134307861328
2018-12-31,22.69024658203125
2019-01-02,23.28555679321289
2019-01-03,23.178699493408203
2019-01-04,24.132713317871097
2019-01-07,24.430362701416016
2019-01-08,24.430362701416016
2019-01-09,24.750919342041016
2019-01-10,24.605907440185547
2019-01-11,24.903560638427734
2019-01-14,25.231739044189453
2019-01-15,25.26226234436035
2019-01-16,25.910999298095703
2019-01-17,25.872838973999023
2019-01-18,27.040546417236328
2019-01-22,26.84974479675293
2019-01-23,26.67420959472656
2019-01-24,26.82685279846191
2019-01-25,27.048175811767575
2019-01-28,26.971858978271484
2019-01-29,26.75052070617676
2019-01-30,26.627286911010746
2019-01-31,26.126630783081055
2019-02-01,26.33459854125977
2019-02-04,26.53485679626465
2019-02-05,26.480947494506836
2019-02-06,26.588775634765625
2019-02-07,27.405235290527344
2019-02-08,27.20497131347656
2019-02-11,27.305099487304688
2019-02-12,27.744136810302734
2019-02-13,27.967514038085938
2019-02-14,27.651716232299805
2019-02-15,28.26791000366211
2019-02-19,28.56060028076172
2019-02-20,29.007343292236328
2019-02-21,28.67613410949707
2019-02-22,28.67613410949707
2019-02-25,28.52978515625
2019-02-26,28.26019859313965
2019-02-27,28.52209091186523
2019-02-28,28.4527645111084
2019-03-01,28.49897575378418
2019-03-04,28.38343620300293
2019-03-05,28.14466667175293
2019-03-06,27.52077293395996
2019-03-07,26.896869659423828
2019-03-08,26.773635864257812
2019-03-11,27.0355167388916
2019-03-12,27.004711151123047
2019-03-13,27.34361457824707
2019-03-14,27.528472900390625
2019-03-15,27.62860679626465
2019-03-18,28.036834716796875
2019-03-19,27.528472900390625
2019-03-20,26.38850975036621
2019-03-21,25.6336727142334
2019-03-22,24.47060775756836
2019-03-25,24.34737014770508
2019-03-26,24.817224502563477
2019-03-27,24.640066146850582
2019-03-28,24.97897148132324
2019-03-29,25.03289031982422
2019-04-01,25.995689392089844
2019-04-02,26.195953369140625
2019-04-03,26.303789138793945
2019-04-04,26.72742080688477
2019-04-05,26.634994506835938
2019-04-08,26.70431137084961
2019-04-09,26.15743827819824
2019-04-10,26.27298164367676
2019-04-11,26.465538024902344
2019-04-12,27.004711151123047
2019-04-15,26.53485679626465
2019-04-16,26.881471633911133
2019-04-17,26.958494186401367
2019-04-18,27.23578453063965
2019-04-22,27.49766540527344
2019-04-23,27.805757522583008
2019-04-24,27.58238983154297
2019-04-25,27.513072967529297
2019-04-26,27.705631256103516
2019-04-29,28.029129028320312
2019-04-30,28.13015365600586
2019-05-01,27.889257431030273
2019-05-02,28.169002532958984
2019-05-03,28.596399307250977
2019-05-06,28.43320655822754
2019-05-07,27.897031784057617
2019-05-08,27.71830368041992
2019-05-09,27.83485412597656
2019-05-10,28.013586044311523
2019-05-13,26.824663162231445
2019-05-14,27.127721786499023
2019-05-15,26.583770751953125
2019-05-16,27.01116180419922
2019-05-17,27.01116180419922
2019-05-20,27.08109664916992
2019-05-21,27.407472610473633
2019-05-22,27.10441017150879
2019-05-23,26.436126708984375
2019-05-24,26.76249122619629
2019-05-28,26.234085083007812
2019-05-29,26.381732940673828
2019-05-30,26.047588348388672
2019-05-31,25.317134857177734
2019-06-03,25.721210479736328
2019-06-04,26.8402042388916
2019-06-05,26.66147804260254
2019-06-06,26.739187240600582
2019-06-07,26.311790466308594
2019-06-10,26.77803421020508
2019-06-11,27.07332420349121
2019-06-12,27.00339126586914
2019-06-13,27.10441017150879
2019-06-14,27.174346923828125
2019-06-17,26.715877532958984
2019-06-18,27.42302131652832
2019-06-19,26.941221237182617
2019-06-20,27.166582107543945
2019-06-21,27.03447723388672
2019-06-24,26.77803421020508
2019-06-25,26.68479347229004
2019-06-26,26.723644256591797
2019-06-27,27.018938064575195
2019-06-28,27.4774112701416
2019-07-01,27.66390037536621
2019-07-02,27.213197708129883
2019-07-03,27.59397315979004
2019-07-05,27.889257431030273
2019-07-08,27.66390037536621
2019-07-09,27.96696662902832
2019-07-10,27.189891815185547
2019-07-11,27.63282585144043
2019-07-12,27.780471801757812
2019-07-15,27.259830474853516
2019-07-16,27.151031494140625
2019-07-17,26.69255828857422
2019-07-18,26.902372360229492
2019-07-19,28.619705200195312
2019-07-22,28.425437927246097
2019-07-23,28.876140594482425
2019-07-24,29.23359489440918
2019-07-25,28.76735496520996
2019-07-26,29.280229568481445
2019-07-29,29.16365623474121
2019-07-30,29.532426834106445
2019-07-31,29.234275817871097
2019-08-01,27.994604110717773
2019-08-02,27.861217498779297
2019-08-05,27.16292953491211
2019-08-06,27.288463592529297
2019-08-07,26.072330474853516
2019-08-08,26.2841739654541
2019-08-09,26.13509750366211
2019-08-12,25.64080047607422
2019-08-13,25.99386978149414
2019-08-14,24.88758087158203
2019-08-15,24.652204513549805
2019-08-16,25.42111587524414
2019-08-19,25.852642059326172
2019-08-20,25.342653274536133
2019-08-21,25.57802963256836
2019-08-22,25.711410522460938
2019-08-23,24.92681312561035
2019-08-26,25.27203369140625
2019-08-27,25.02096366882324
2019-08-28,25.782028198242188
2019-08-29,26.276323318481445
2019-08-30,26.47248077392578
2019-09-03,25.805570602416992
2019-09-04,26.08802604675293
2019-09-05,26.833393096923828
2019-09-06,26.786319732666016
2019-09-09,28.025989532470703
2019-09-10,28.46536636352539
2019-09-11,28.410444259643555
2019-09-12,28.535985946655273
2019-09-13,28.896894454956055
2019-09-16,28.99889755249023
2019-09-17,28.559520721435547
2019-09-18,28.72428321838379
2019-09-19,28.379053115844727
2019-09-20,28.15152931213379
2019-09-23,28.1436824798584
2019-09-24,27.672914505004883
2019-09-25,27.93183708190918
2019-09-26,27.58661460876465
2019-09-27,27.759227752685547
2019-09-30,27.75137710571289
2019-10-01,26.833393096923828
2019-10-02,26.2841739654541
2019-10-03,26.229249954223633
2019-10-04,26.488170623779297
2019-10-07,26.629398345947266
2019-10-08,25.562339782714844
2019-10-09,25.884031295776367
2019-10-10,26.49601936340332
2019-10-11,27.053081512451172
2019-10-14,27.115854263305664
2019-10-15,27.555233001708984
2019-10-16,27.563077926635746
2019-10-17,27.468923568725582
2019-10-18,27.712142944335938
2019-10-21,27.9161434173584
2019-10-22,28.19860458374023
2019-10-23,28.2299861907959
2019-10-24,27.9161434173584
2019-10-25,28.127988815307617
2019-10-28,28.379053115844727
2019-10-29,28.315656661987305
2019-10-30,28.133392333984375
2019-10-31,27.86394691467285
2019-11-01,28.569255828857425
2019-11-04,29.440996170043945
2019-11-05,30.035371780395508
2019-11-06,29.86101531982422
2019-11-07,30.265195846557617
2019-11-08,30.52670669555664
2019-11-11,30.41575813293457
2019-11-12,30.42368507385254
2019-11-13,30.035371780395508
2019-11-14,29.773839950561523
2019-11-15,30.11461639404297
2019-11-18,30.11461639404297
2019-11-19,30.138391494750977
2019-11-20,30.11461639404297
2019-11-21,30.201791763305664
2019-11-22,30.582185745239254
2019-11-25,30.701051712036133
2019-11-26,30.502931594848633
2019-11-27,30.629728317260746
2019-11-29,30.47916030883789
2019-12-02,30.360286712646484
2019-12-03,29.92441749572754
2019-12-04,30.3999080657959
2019-12-05,30.558406829833984
2019-12-06,30.930879592895508
2019-12-09,30.867475509643555
2019-12-10,31.168622970581055
2019-12-11,31.018049240112305
2019-12-12,32.143394470214844
2019-12-13,31.79469871520996
2019-12-16,31.929420471191406
2019-12-17,32.1196174621582
2019-12-18,32.01658630371094
2019-12-19,31.945266723632812
2019-12-20,32.12753677368164
2019-12-23,32.048282623291016
2019-12-24,32.10376739501953
2019-12-26,32.29396057128906
2019-12-27,32.07999038696289
2019-12-30,32.04035949707031
2019-12-31,32.18301010131836
2020-01-02,32.29396057128906
2020-01-03,31.628271102905273
2020-01-06,31.461856842041016
2020-01-07,31.263729095458984
2020-01-08,31.5093936920166
2020-01-09,31.715442657470703
2020-01-10,31.31919860839844
2020-01-13,31.588647842407227
2020-01-14,31.707517623901367
2020-01-15,30.891258239746097
2020-01-16,31.374679565429688
2020-01-17,32.38905715942383
2020-01-21,31.77091407775879
2020-01-22,31.818470001220703
2020-01-23,31.588647842407227
2020-01-24,31.010129928588867
2020-01-27,30.193857192993164
2020-01-28,30.434072494506836
2020-01-29,30.121803283691406
2020-01-30,30.35400390625
2020-01-31,29.849563598632812
2020-02-03,30.169843673706055
2020-02-04,30.658262252807617
2020-02-05,31.635087966918945
2020-02-06,31.002561569213867
2020-02-07,30.76235008239746
2020-02-10,30.81840133666992
2020-02-11,31.226747512817383
2020-02-12,31.13066291809082
2020-02-13,31.18670654296875
2020-02-14,30.962514877319336
2020-02-18,30.394031524658203
2020-02-19,30.706298828125
2020-02-20,31.050596237182617
2020-02-21,30.113798141479492
2020-02-24,28.87272834777832
2020-02-25,27.575620651245117
2020-02-26,26.97510528564453
2020-02-27,25.97425079345703
2020-02-28,25.373733520507812
2020-03-02,26.67885398864746
2020-03-03,24.94136619567871
2020-03-04,25.389747619628903
2020-03-05,23.8364200592041
2020-03-06,22.403188705444336
2020-03-09,18.223609924316406
2020-03-10,20.345430374145508
2020-03-11,18.688003540039062
2020-03-12,17.014570236206055
2020-03-13,18.94422721862793
2020-03-16,14.82069492340088
2020-03-17,15.301105499267578
2020-03-18,12.266507148742676
2020-03-19,13.907913208007812
2020-03-20,14.02801513671875
2020-03-23,12.70688533782959
2020-03-24,14.252208709716797
2020-03-25,14.18014430999756
2020-03-26,16.5902099609375
2020-03-27,15.981693267822266
2020-03-30,15.733475685119627
2020-03-31,15.060901641845703
2020-04-01,13.851862907409668
2020-04-02,13.947949409484863
2020-04-03,13.563615798950195
2020-04-06,15.044885635375977
2020-04-07,15.637393951416016
2020-04-08,16.438081741333008
2020-04-09,17.703163146972656
2020-04-13,16.966535568237305
2020-04-14,16.277944564819336
2020-04-15,14.876744270324709
2020-04-16,13.763789176940918
2020-04-17,15.909629821777344
2020-04-20,16.253923416137695
2020-04-21,15.445235252380373
2020-04-22,15.677430152893066
2020-04-23,16.213886260986328
2020-04-24,16.494129180908203
2020-04-27,17.95938491821289
2020-04-28,18.16309928894043
2020-04-29,19.01054573059082
2020-04-30,18.244585037231445
2020-05-01,17.454174041748047
2020-05-04,17.2749080657959
2020-05-05,17.258607864379883
2020-05-06,16.737104415893555
2020-05-07,17.31564712524414
2020-05-08,18.08976173400879
2020-05-11,17.1771240234375
2020-05-12,16.40300941467285
2020-05-13,15.751128196716309
2020-05-14,16.419309616088867
2020-05-15,16.231897354125977
2020-05-18,17.584548950195312
2020-05-19,16.84303092956543
2020-05-20,17.65789222717285
2020-05-21,17.397140502929688
2020-05-22,17.3400936126709
2020-05-26,19.4831600189209
2020-05-27,20.88471221923828
2020-05-28,20.094303131103516
2020-05-29,19.63798713684082
2020-06-01,20.151338577270508
2020-06-02,20.46912956237793
2020-06-03,21.854387283325195
2020-06-04,23.190744400024418
2020-06-05,23.83448028564453
2020-06-08,24.77971649169922
2020-06-09,24.046342849731445
2020-06-10,22.204774856567383
2020-06-11,19.9476261138916
2020-06-12,21.03952980041504
2020-06-15,21.71586227416992
2020-06-16,22.196626663208008
2020-06-17,21.48770523071289
2020-06-18,21.308429718017575
2020-06-19,20.656551361083984
2020-06-22,20.721738815307617
2020-06-23,21.02323532104492
2020-06-24,19.621686935424805
2020-06-25,20.58321189880371
2020-06-26,18.87202262878418
2020-06-29,19.17351722717285
2020-06-30,20.56691551208496
2020-07-01,19.743913650512695
2020-07-02,19.360937118530273
2020-07-06,19.77651023864746
2020-07-07,19.149072647094727
2020-07-08,19.279447555541992
2020-07-09,18.521631240844727
2020-07-10,19.703174591064453
2020-07-13,19.857994079589844
2020-07-14,19.46686363220215
2020-07-15,20.738037109375
2020-07-16,20.738037109375
2020-07-17,20.49357795715332
2020-07-20,20.102449417114254
2020-07-21,20.819517135620117
2020-07-22,20.78693199157715
2020-07-23,21.226945877075195
2020-07-24,20.843965530395508
2020-07-27,20.25727272033691
2020-07-28,20.017200469970703
2020-07-29,20.98577308654785
2020-07-30,20.51390266418457
2020-07-31,20.538738250732425
2020-08-03,20.05859375
2020-08-04,20.042030334472656
2020-08-05,20.588409423828125
2020-08-06,20.49734687805176
2020-08-07,21.052000045776367
2020-08-10,21.424524307250977
2020-08-11,22.061967849731445
2020-08-12,21.92951011657715
2020-08-13,21.267242431640625
2020-08-14,21.441083908081055
2020-08-17,21.060279846191406
2020-08-18,20.49734687805176
2020-08-19,20.530458450317383
2020-08-20,20.116535186767575
2020-08-21,20.025476455688477
2020-08-24,20.886428833007812
2020-08-25,21.143062591552734
2020-08-26,20.994050979614254
2020-08-27,21.532148361206055
2020-08-28,21.763940811157227
2020-08-31,21.416250228881836
2020-09-01,21.66460227966309
2020-09-02,22.17786407470703
2020-09-03,22.15302848815918
2020-09-04,22.64973258972168
2020-09-08,22.03713035583496
2020-09-09,22.459327697753903
2020-09-10,22.11990737915039
2020-09-11,22.442773818969727
2020-09-14,23.1712703704834
2020-09-15,22.09507942199707
2020-09-16,22.864973068237305
2020-09-17,22.757349014282227
2020-09-18,22.48416328430176
2020-09-21,21.383136749267575
2020-09-22,20.290388107299805
2020-09-23,19.82679557800293
2020-09-24,19.727453231811523
2020-09-25,20.22415351867676
2020-09-28,20.977495193481445
2020-09-29,20.51390266418457
2020-09-30,20.92782211303711
2020-10-01,21.052000045776367
2020-10-02,21.697715759277344
2020-10-05,22.749073028564453
2020-10-06,22.459327697753903
2020-10-07,23.27889060974121
2020-10-08,23.643142700195312
2020-10-09,23.146438598632812
2020-10-12,23.56863594055176
2020-10-13,23.19610595703125
2020-10-14,22.83185386657715
2020-10-15,23.09676742553711
2020-10-16,22.02884864807129
2020-10-19,22.05368995666504
2020-10-20,22.864973068237305
2020-10-21,22.80702018737793
2020-10-22,23.89149475097656
2020-10-23,24.11501121520996
2020-10-26,23.47757339477539
2020-10-27,22.37798500061035
2020-10-28,21.723257064819336
2020-10-29,22.419946670532227
2020-10-30,22.87321662902832
2020-11-02,23.52793312072754
2020-11-03,24.35053443908691
2020-11-04,22.42834091186523
2020-11-05,24.26659393310547
2020-11-06,23.25933265686035
2020-11-09,27.13728904724121
2020-11-10,27.531797409057617
2020-11-11,26.59168815612793
2020-11-12,25.75230407714844
2020-11-13,26.65044212341309
2020-11-16,27.733251571655273
2020-11-17,27.758434295654297
2020-11-18,27.288373947143555
2020-11-19,27.540197372436523
2020-11-20,27.095319747924805
2020-11-23,27.909523010253903
2020-11-24,29.428810119628903
2020-11-25,29.126630783081055
2020-11-27,28.656574249267575
2020-11-30,27.414281845092773
2020-12-01,28.220090866088867
2020-12-02,28.841238021850582
2020-12-03,29.03429794311523
2020-12-04,29.73937606811523
2020-12-07,29.638648986816406
2020-12-08,29.873682022094727
2020-12-09,30.0583438873291
2020-12-10,30.21782684326172
2020-12-11,29.68901634216309
2020-12-14,29.059478759765625
2020-12-15,29.62186813354492
2020-12-16,29.697412490844727
2020-12-17,29.19378089904785
2020-12-18,28.715328216552734
2020-12-21,29.176990509033203
2020-12-22,28.740516662597656
2020-12-23,29.68062400817871
2020-12-24,29.479167938232425
2020-12-28,29.470773696899418
2020-12-29,29.27771377563477
2020-12-30,29.71419334411621
2020-12-31,30.016374588012695
2021-01-04,29.814918518066406
2021-01-05,30.46124839782715
2021-01-06,32.57649230957031
2021-01-07,33.71805953979492
2021-01-08,33.20603561401367
2021-01-11,33.432674407958984
2021-01-12,33.827178955078125
2021-01-13,33.78520965576172
2021-01-14,34.7924690246582
2021-01-15,34.10417938232422
2021-01-19,34.272056579589844
2021-01-20,33.65090560913086
2021-01-21,32.668819427490234
2021-01-22,32.22395324707031
2021-01-25,31.938566207885746
2021-01-26,31.09917640686035
2021-01-27,29.55471420288086
2021-01-28,31.23348045349121
2021-01-29,30.587158203125
2021-02-01,31.23348045349121
2021-02-02,32.2429313659668
2021-02-03,32.90458297729492
2021-02-04,33.86313247680664
2021-02-05,33.88010025024414
2021-02-08,34.33816909790039
2021-02-09,34.43148422241211
2021-02-10,34.2448616027832
2021-02-11,33.90555191040039
2021-02-12,34.372100830078125
2021-02-16,35.65299987792969
2021-02-17,35.48333740234375
2021-02-18,34.69445037841797
2021-02-19,36.0601692199707
2021-02-22,36.67940902709961
2021-02-23,37.70581817626953
2021-02-24,39.342994689941406
2021-02-25,37.493751525878906
2021-02-26,36.849063873291016
2021-03-01,37.57857894897461
2021-03-02,37.714298248291016
2021-03-03,37.841548919677734
2021-03-04,37.05265045166016
2021-03-05,37.57857894897461
2021-03-08,38.910377502441406
2021-03-09,37.374996185302734
2021-03-10,37.85001754760742
2021-03-11,37.8585090637207
2021-03-12,38.57954025268555
2021-03-15,38.12147521972656
2021-03-16,37.27320098876953
2021-03-17,37.90092468261719
2021-03-18,38.49471282958984
2021-03-19,37.78216171264648
2021-03-22,36.849063873291016
2021-03-23,35.8565788269043
2021-03-24,35.831138610839844
2021-03-25,37.40892028808594
2021-03-26,38.18085861206055
2021-03-29,36.78968048095703
2021-03-30,37.98575210571289
2021-03-31,37.45133972167969
2021-04-01,38.12147521972656
2021-04-05,38.09601974487305
2021-04-06,38.01968002319336
2021-04-07,38.16389083862305
2021-04-08,37.926368713378906
2021-04-09,38.48623275756836
2021-04-12,38.952781677246094
2021-04-13,37.98575210571289
2021-04-14,38.61347579956055
2021-04-15,37.90092468261719
2021-04-16,38.028167724609375
2021-04-19,37.841548919677734
2021-04-20,36.22982406616211
2021-04-21,37.35802459716797
2021-04-22,36.62850570678711
2021-04-23,38.11298751831055
2021-04-26,38.80009460449219
2021-04-27,39.105472564697266
2021-04-28,39.507564544677734
2021-04-29,40.23474884033203
2021-04-30,39.593109130859375
2021-05-03,40.07220458984375
2021-05-04,41.115928649902344
2021-05-05,41.65489959716797
2021-05-06,42.048439025878906
2021-05-07,42.29652786254883
2021-05-10,42.219539642333984
2021-05-11,41.91154861450195
2021-05-12,41.06459045410156
2021-05-13,42.330753326416016
2021-05-14,43.177711486816406
2021-05-17,43.40869903564453
2021-05-18,42.46764373779297
2021-05-19,41.87733840942383
2021-05-20,41.57789993286133
2021-05-21,42.25375747680664
2021-05-24,42.19387435913086
2021-05-25,41.38969421386719
2021-05-26,41.99710464477539
2021-05-27,42.85262680053711
2021-05-28,42.69007110595703
2021-06-01,43.07504653930664
2021-06-02,42.71573638916016
2021-06-03,43.03227233886719
2021-06-04,42.70718002319336
2021-06-07,42.69007110595703
2021-06-08,42.44197463989258
2021-06-09,41.44102096557617
2021-06-10,40.42295837402344
2021-06-11,40.9362678527832
2021-06-14,40.29463577270508
2021-06-15,40.825050354003906
2021-06-16,40.97904586791992
2021-06-17,38.72904968261719
2021-06-18,37.856422424316406
2021-06-21,38.92581558227539
2021-06-22,39.00281524658203
2021-06-23,39.28512954711914
2021-06-24,39.83266067504883
2021-06-25,40.49140930175781
2021-06-28,39.37923431396485
2021-06-29,39.13969039916992
2021-06-30,39.24235534667969
2021-07-01,39.73855209350586
2021-07-02,39.39634704589844
2021-07-06,38.24140167236328
2021-07-07,37.99331283569336
2021-07-08,37.24901580810547
2021-07-09,38.76326751708984
2021-07-12,39.24235534667969
2021-07-13,38.36119079589844
2021-07-14,38.1644172668457
2021-07-15,38.40394973754883
2021-07-16,36.78703689575195
2021-07-19,35.247100830078125
2021-07-20,36.50471496582031
2021-07-21,37.642547607421875
2021-07-22,37.20623779296875
2021-07-23,37.32600784301758
2021-07-26,37.82221221923828
2021-07-27,37.91630935668945
2021-07-28,37.04369354248047
2021-07-29,36.991886138916016
2021-07-30,36.39622497558594
2021-08-02,36.07680892944336
2021-08-03,37.009151458740234
2021-08-04,36.38758850097656
2021-08-05,37.233612060546875
2021-08-06,37.95877456665039
2021-08-09,37.881072998046875
2021-08-10,38.45084762573242
2021-08-11,39.1414680480957
2021-08-12,39.1069450378418
2021-08-13,38.64940643310547
2021-08-16,38.21775817871094
2021-08-17,37.39763259887695
2021-08-18,37.02642822265625
2021-08-19,36.154510498046875
2021-08-20,36.551612854003906
2021-08-23,36.95735931396485
2021-08-24,37.55303192138672
2021-08-25,38.329986572265625
2021-08-26,37.725685119628906
2021-08-27,38.62350845336914
2021-08-30,37.51849365234375
2021-08-31,37.80338287353515
2021-09-01,37.29404067993164
2021-09-02,37.54439163208008
2021-09-03,37.18181228637695
2021-09-07,37.04369354248047
2021-09-08,36.81059646606445
2021-09-09,37.32857131958008
2021-09-10,36.991886138916016
2021-09-13,37.976043701171875
2021-09-14,36.92282485961914
2021-09-15,37.760223388671875
2021-09-16,37.74294662475586
2021-09-17,37.70841598510742
2021-09-20,36.56024932861328
2021-09-21,36.08543014526367
2021-09-22,36.84513473510742
2021-09-23,38.77889633178711
2021-09-24,39.12421798706055
2021-09-27,40.67813873291016
2021-09-28,40.876686096191406
2021-09-29,41.42919158935547
2021-09-30,40.557273864746094
2021-10-01,41.67091751098633
2021-10-04,41.66228103637695
2021-10-05,42.292484283447266
2021-10-06,41.921268463134766
2021-10-07,42.00759506225586
2021-10-08,42.34427261352539
2021-10-11,41.72270584106445
2021-10-12,41.67091751098633
2021-10-13,40.97165298461914
2021-10-14,41.36875915527344
2021-10-15,41.51551818847656
2021-10-18,41.765872955322266
2021-10-19,42.38743591308594
2021-10-20,43.92409133911133
2021-10-21,42.698219299316406
2021-10-22,43.406124114990234
2021-10-25,43.43202209472656
2021-10-26,42.83634567260742
2021-10-27,41.10113906860352
2021-10-28,41.69303131103515
2021-10-29,41.24040985107422
2021-11-01,41.762657165527344
2021-11-02,41.10114669799805
2021-11-03,42.18916702270508
2021-11-04,41.63209533691406
2021-11-05,41.59728240966797
2021-11-08,41.70172882080078
2021-11-09,41.63209533691406
2021-11-10,41.79747772216797
2021-11-11,42.75493621826172
2021-11-12,42.963836669921875
2021-11-15,43.47737884521485
2021-11-16,43.712398529052734
2021-11-17,43.56442642211914
2021-11-18,43.64275741577149
2021-11-19,43.18144989013672
2021-11-22,43.75592422485352
2021-11-23,44.252052307128906
2021-11-24,44.4261474609375
2021-11-26,42.26750564575195
2021-11-29,42.45899963378906
2021-11-30,41.14466857910156
2021-12-01,40.49184799194336
2021-12-02,41.84099960327149
2021-12-03,40.343875885009766
2021-12-06,41.39708709716797
2021-12-07,42.06730651855469
2021-12-08,41.4318962097168
2021-12-09,41.23170471191406
2021-12-10,41.257816314697266
2021-12-13,40.29165267944336
2021-12-14,40.97928237915039
2021-12-15,41.04021835327149
2021-12-16,41.01410675048828
2021-12-17,39.569210052490234
2021-12-20,38.72490310668945
2021-12-21,39.89126968383789
2021-12-22,40.16108322143555
2021-12-23,40.58759689331055
2021-12-27,41.083740234375
2021-12-28,41.170772552490234
2021-12-29,41.170772552490234
2021-12-30,41.14466857910156
2021-12-31,41.127254486083984
2022-01-03,42.772342681884766
2022-01-04,44.71337890625
2022-01-05,44.3739128112793
2022-01-06,46.8284912109375
2022-01-07,47.19405746459961
2022-01-10,46.93294906616211
2022-01-11,47.47260284423828
2022-01-12,48.0557861328125
2022-01-13,48.48229217529297
2022-01-14,49.048057556152344
2022-01-18,48.456180572509766
2022-01-19,47.31593322753906
2022-01-20,45.40100860595703
2022-01-21,44.06056213378906
2022-01-24,44.478363037109375
2022-01-25,44.92227554321289
2022-01-26,45.37489318847656
2022-01-27,45.08766174316406
2022-01-28,45.34199142456055
2022-01-31,45.14027786254883
2022-02-01,46.43827819824219
2022-02-02,46.60490798950195
2022-02-03,46.455814361572266
2022-02-04,47.40299224853515
2022-02-07,47.56085586547851
2022-02-08,48.5606575012207
2022-02-09,48.50803756713867
2022-02-10,48.23616027832031
2022-02-11,47.77134323120117
2022-02-14,47.06095504760742
2022-02-15,48.36771774291992
2022-02-16,48.43788146972656
2022-02-17,46.561058044433594
2022-02-18,46.701377868652344
