,SCHW
2017-09-15,36.455257415771484
2017-09-18,36.854164123535156
2017-09-19,37.20774841308594
2017-09-20,37.724517822265625
2017-09-21,38.150634765625
2017-09-22,38.56767272949219
2017-09-25,38.53140640258789
2017-09-26,38.830596923828125
2017-09-27,39.92760467529297
2017-09-28,39.55589294433594
2017-09-29,39.65562438964844
2017-10-02,39.92760467529297
2017-10-03,40.30839157104492
2017-10-04,40.145198822021484
2017-10-05,40.96116256713867
2017-10-06,41.10621643066406
2017-10-09,41.1696891784668
2017-10-10,40.87956237792969
2017-10-11,41.07902526855469
2017-10-12,40.82516860961914
2017-10-13,40.553184509277344
2017-10-16,40.31745910644531
2017-10-17,39.338314056396484
2017-10-18,39.41990661621094
2017-10-19,39.2295036315918
2017-10-20,40.507835388183594
2017-10-23,40.31745910644531
2017-10-24,40.97023010253906
2017-10-25,40.48065948486328
2017-10-26,41.11527633666992
2017-10-27,40.71638107299805
2017-10-30,40.66197204589844
2017-10-31,40.65290832519531
2017-11-01,40.10893249511719
2017-11-02,40.85236358642578
2017-11-03,40.634769439697266
2017-11-06,40.48065948486328
2017-11-07,40.02734375
2017-11-08,40.145198822021484
2017-11-09,39.96354293823242
2017-11-10,40.208770751953125
2017-11-13,40.50849914550781
2017-11-14,40.499412536621094
2017-11-15,40.45400619506836
2017-11-16,40.54484176635742
2017-11-17,40.58116912841797
2017-11-20,40.98080825805664
2017-11-21,41.852725982666016
2017-11-22,41.598419189453125
2017-11-24,41.58026123046875
2017-11-27,41.571170806884766
2017-11-28,42.815486907958984
2017-11-29,43.97807312011719
2017-11-30,44.314125061035156
2017-12-01,44.9589958190918
2017-12-04,46.820926666259766
2017-12-05,46.12156295776367
2017-12-06,45.903587341308594
2017-12-07,46.39404296875
2017-12-08,46.67561340332031
2017-12-11,46.06707763671875
2017-12-12,46.83001708984375
2017-12-13,45.712852478027344
2017-12-14,45.59476852416992
2017-12-15,46.57569885253906
2017-12-18,46.993507385253906
2017-12-19,47.05707550048828
2017-12-20,47.05707550048828
2017-12-21,47.48395919799805
2017-12-22,47.30231475830078
2017-12-26,47.111572265625
2017-12-27,47.09341049194336
2017-12-28,47.265968322753906
2017-12-29,46.65743637084961
2018-01-02,46.721012115478516
2018-01-03,46.79368209838867
2018-01-04,47.05707550048828
2018-01-05,47.23871994018555
2018-01-08,47.447628021240234
2018-01-09,48.44671630859375
2018-01-10,48.64653396606445
2018-01-11,49.200584411621094
2018-01-12,50.308658599853516
2018-01-16,50.43581008911133
2018-01-17,50.9444465637207
2018-01-18,50.25416564941406
2018-01-19,50.3903923034668
2018-01-22,50.35407638549805
2018-01-23,50.245079040527344
2018-01-24,50.308658599853516
2018-01-25,49.209659576416016
2018-01-26,49.29140090942383
2018-01-29,49.091583251953125
2018-01-30,48.31955337524414
2018-01-31,48.44671630859375
2018-02-01,49.8726806640625
2018-02-02,48.44671630859375
2018-02-05,46.584774017333984
2018-02-06,48.01076126098633
2018-02-07,47.256900787353516
2018-02-08,44.49956512451172
2018-02-09,45.609771728515625
2018-02-12,46.3559684753418
2018-02-13,46.547080993652344
2018-02-14,47.68459701538086
2018-02-15,47.62090301513672
2018-02-16,47.47529220581055
2018-02-20,47.62999725341797
2018-02-21,47.59359359741211
2018-02-22,47.347904205322266
2018-02-23,47.993995666503906
2018-02-26,48.894920349121094
2018-02-27,48.958614349365234
2018-02-28,48.24880599975586
2018-03-01,47.366085052490234
2018-03-02,47.89391326904297
2018-03-05,48.78571319580078
2018-03-06,49.804927825927734
2018-03-07,50.441925048828125
2018-03-08,50.87874221801758
2018-03-09,52.50765609741211
2018-03-12,52.562255859375
2018-03-13,51.579444885253906
2018-03-14,50.90604019165039
2018-03-15,50.5875358581543
2018-03-16,50.69674301147461
2018-03-19,50.660335540771484
2018-03-20,50.9333381652832
2018-03-21,50.81504440307617
2018-03-22,48.594608306884766
2018-03-23,46.7017936706543
2018-03-26,48.19420623779297
2018-03-27,46.89287567138672
2018-03-28,46.319576263427734
2018-03-29,47.52080535888672
2018-04-02,45.8736686706543
2018-04-03,46.547080993652344
2018-04-04,47.093082427978516
2018-04-05,47.63910675048828
2018-04-06,45.600677490234375
2018-04-09,45.69166564941406
2018-04-10,46.874698638916016
2018-04-11,46.33778381347656
2018-04-12,47.07489013671875
2018-04-13,46.446998596191406
2018-04-16,48.30340576171875
2018-04-17,48.78571319580078
2018-04-18,47.484397888183594
2018-04-19,48.84941101074219
2018-04-20,50.04153060913086
2018-04-23,50.387325286865234
2018-04-24,49.58653259277344
2018-04-25,49.68663024902344
2018-04-26,50.64213180541992
2018-04-27,50.951541900634766
2018-04-30,50.66943359375
2018-05-01,50.60573959350586
2018-05-02,50.64213180541992
2018-05-03,50.05062484741211
2018-05-04,51.04255294799805
2018-05-07,51.84336471557617
2018-05-08,52.14365768432617
2018-05-09,53.444969177246094
2018-05-10,53.78225326538086
2018-05-11,54.20157241821289
2018-05-14,53.718448638916016
2018-05-15,53.618160247802734
2018-05-16,53.67287063598633
2018-05-17,54.073951721191406
2018-05-18,53.909873962402344
2018-05-21,54.1833381652832
2018-05-22,54.32007598876953
2018-05-23,53.718448638916016
2018-05-24,52.99830627441406
2018-05-25,52.23258590698242
2018-05-29,50.26361846923828
2018-05-30,51.05667495727539
2018-05-31,50.7011604309082
2018-06-01,51.71300506591797
2018-06-04,51.831504821777344
2018-06-05,51.32102584838867
2018-06-06,52.825111389160156
2018-06-07,52.26905822753906
2018-06-08,52.62456512451172
2018-06-11,52.33286666870117
2018-06-12,52.2417106628418
2018-06-13,52.287288665771484
2018-06-14,51.60361099243164
2018-06-15,51.12960433959961
2018-06-18,50.57353973388672
2018-06-19,50.382118225097656
2018-06-20,50.62823486328125
2018-06-21,50.418582916259766
2018-06-22,50.044837951660156
2018-06-25,48.68660354614258
2018-06-26,48.376670837402344
2018-06-27,47.31015396118164
2018-06-28,47.13694381713867
2018-06-29,46.58089065551758
2018-07-02,46.763206481933594
2018-07-03,45.79695510864258
2018-07-05,45.10416030883789
2018-07-06,46.17069625854492
2018-07-09,47.31015396118164
2018-07-10,46.59001541137695
2018-07-11,46.006614685058594
2018-07-12,46.26185989379883
2018-07-13,46.143348693847656
2018-07-16,46.544437408447266
2018-07-17,48.20348358154297
2018-07-18,49.42498016357422
2018-07-19,48.20348358154297
2018-07-20,47.53804016113281
2018-07-23,47.957359313964844
2018-07-24,48.18526077270508
2018-07-25,48.25817108154297
2018-07-26,47.99382019042969
2018-07-27,47.90265655517578
2018-07-30,46.78144454956055
2018-07-31,46.544437408447266
2018-08-01,46.38035583496094
2018-08-02,45.69668960571289
2018-08-03,45.842533111572266
2018-08-06,45.942806243896484
2018-08-07,46.29831314086914
2018-08-08,46.03395462036133
2018-08-09,46.362972259521484
2018-08-10,46.2532958984375
2018-08-13,45.796348571777344
2018-08-14,46.18018341064453
2018-08-15,45.9151611328125
2018-08-16,46.72854232788086
2018-08-17,46.518333435058594
2018-08-20,46.99358367919922
2018-08-21,45.85117721557617
2018-08-22,46.545753479003906
2018-08-23,45.85117721557617
2018-08-24,46.19847106933594
2018-08-27,46.9478759765625
2018-08-28,46.82906723022461
2018-08-29,46.911319732666016
2018-08-30,46.20761489868164
2018-08-31,46.41781234741211
2018-09-04,46.90217590332031
2018-09-05,46.171051025390625
2018-09-06,45.247989654541016
2018-09-07,45.84203338623047
2018-09-10,46.26244354248047
2018-09-11,46.591461181640625
2018-09-12,46.34469223022461
2018-09-13,46.079654693603516
2018-09-14,46.755958557128906
2018-09-17,45.98826599121094
2018-09-18,46.26244354248047
2018-09-19,47.514495849609375
2018-09-20,47.587608337402344
2018-09-21,47.37742233276367
2018-09-24,47.121517181396484
2018-09-25,47.176353454589844
2018-09-26,46.35383605957031
2018-09-27,46.171051025390625
2018-09-28,44.918983459472656
2018-10-01,45.284542083740234
2018-10-02,45.5587272644043
2018-10-03,46.426944732666016
2018-10-04,47.231201171875
2018-10-05,47.04841232299805
2018-10-08,47.22205352783203
2018-10-09,47.67900085449219
2018-10-10,45.32110595703125
2018-10-11,43.98678970336914
2018-10-12,44.79103469848633
2018-10-15,43.538963317871094
2018-10-16,44.078182220458984
2018-10-17,43.904537200927734
2018-10-18,42.67988967895508
2018-10-19,42.798702239990234
2018-10-22,41.67457962036133
2018-10-23,40.70582962036133
2018-10-24,38.90541076660156
2018-10-25,39.462913513183594
2018-10-26,39.472049713134766
2018-10-29,39.93814468383789
2018-10-30,41.647159576416016
2018-10-31,42.259483337402344
2018-11-01,42.39656448364258
2018-11-02,42.57022476196289
2018-11-05,43.209957122802734
2018-11-06,43.64864730834961
2018-11-07,44.39805221557617
2018-11-08,44.5629997253418
2018-11-09,43.655784606933594
2018-11-12,42.821895599365234
2018-11-13,43.115135192871094
2018-11-14,42.941036224365234
2018-11-15,43.36255645751953
2018-11-16,43.03267288208008
2018-11-19,42.12546920776367
2018-11-20,40.80589294433594
2018-11-21,41.117454528808594
2018-11-23,40.393524169921875
2018-11-26,41.319053649902344
2018-11-27,41.538978576660156
2018-11-28,41.84138488769531
2018-11-29,40.46683120727539
2018-11-30,41.05330276489258
2018-12-03,41.658111572265625
2018-12-04,39.413002014160156
2018-12-06,39.037288665771484
2018-12-07,38.001800537109375
2018-12-10,37.66273880004883
2018-12-11,37.80021286010742
2018-12-12,38.37751770019531
2018-12-13,37.965145111083984
2018-12-14,37.74520492553711
2018-12-17,37.29618835449219
2018-12-18,37.067108154296875
2018-12-19,36.39815139770508
2018-12-20,36.306514739990234
2018-12-21,35.866661071777344
2018-12-24,35.05109786987305
2018-12-26,37.16789627075195
2018-12-27,37.626102447509766
2018-12-28,37.626102447509766
2018-12-31,38.05678176879883
2019-01-02,38.10260009765625
2019-01-03,37.314517974853516
2019-01-04,38.89067077636719
2019-01-07,39.165584564208984
2019-01-08,39.660423278808594
2019-01-09,40.16442108154297
2019-01-10,40.05445861816406
2019-01-11,40.1552734375
2019-01-14,40.136940002441406
2019-01-15,40.549312591552734
2019-01-16,42.794403076171875
2019-01-17,42.996009826660156
2019-01-18,43.96736145019531
2019-01-22,43.50001907348633
2019-01-23,43.36255645751953
2019-01-24,43.41754150390625
2019-01-25,43.95819854736328
2019-01-28,43.54581832885742
2019-01-29,43.72911071777344
2019-01-30,42.950191497802734
2019-01-31,42.85856246948242
2019-02-01,43.096805572509766
2019-02-04,43.252586364746094
2019-02-05,42.693607330322266
2019-02-06,42.253746032714844
2019-02-07,41.40152359008789
2019-02-08,41.01665115356445
2019-02-11,40.99833297729492
2019-02-12,42.04298782348633
2019-02-13,42.29132080078125
2019-02-14,41.656681060791016
2019-02-15,42.640830993652344
2019-02-19,43.28468322753906
2019-02-20,42.723628997802734
2019-02-21,42.05217742919922
2019-02-22,42.46608352661133
2019-02-25,42.318912506103516
2019-02-26,42.82480239868164
2019-02-27,42.83399200439453
2019-02-28,42.318912506103516
2019-03-01,43.05474090576172
2019-03-04,41.98779296875
2019-03-05,42.19934844970703
2019-03-06,41.629085540771484
2019-03-07,40.48855972290039
2019-03-08,39.964290618896484
2019-03-11,40.27702331542969
2019-03-12,40.46097183227539
2019-03-13,40.84727478027344
2019-03-14,41.6658821105957
2019-03-15,41.80384826660156
2019-03-18,42.21774673461914
2019-03-19,42.07057571411133
2019-03-20,40.985233306884766
2019-03-21,40.295413970947266
2019-03-22,38.44664764404297
2019-03-25,38.47426223754883
2019-03-26,39.13649368286133
2019-03-27,38.547828674316406
2019-03-28,39.2652587890625
2019-03-29,39.32965087890625
2019-04-01,40.589744567871094
2019-04-02,40.81968307495117
2019-04-03,41.04962158203125
2019-04-04,41.27037811279297
2019-04-05,40.97604751586914
2019-04-08,41.18759536743164
2019-04-09,40.884071350097656
2019-04-10,40.718509674072266
2019-04-11,40.70930862426758
2019-04-12,41.71186828613281
2019-04-15,41.417537689208984
2019-04-16,41.99699783325195
2019-04-17,42.40169906616211
2019-04-18,41.89582443237305
2019-04-22,41.80384826660156
2019-04-23,41.9050178527832
2019-04-24,41.45432662963867
2019-04-25,41.675079345703125
2019-04-26,41.29796600341797
2019-04-29,42.21774673461914
2019-04-30,42.10737228393555
2019-05-01,41.9050178527832
2019-05-02,42.19934844970703
2019-05-03,42.53046798706055
2019-05-06,42.548858642578125
2019-05-07,42.0153923034668
2019-05-08,41.92341613769531
2019-05-09,42.1441535949707
2019-05-10,42.171749114990234
2019-05-13,40.295413970947266
2019-05-14,40.94176483154297
2019-05-15,39.464385986328125
2019-05-16,40.38774490356445
2019-05-17,39.898353576660156
2019-05-20,40.21229553222656
2019-05-21,40.646297454833984
2019-05-22,40.23077392578125
2019-05-23,39.279720306396484
2019-05-24,39.935298919677734
2019-05-28,39.510555267333984
2019-05-29,39.49208068847656
2019-05-30,39.28894805908203
2019-05-31,38.42098617553711
2019-06-03,38.43946075439453
2019-06-04,40.48007583618164
2019-06-05,40.4246711730957
2019-06-06,40.56318283081055
2019-06-07,39.70445251464844
2019-06-10,39.990699768066406
2019-06-11,39.56595230102539
2019-06-12,38.87342834472656
2019-06-13,39.1135139465332
2019-06-14,37.866973876953125
2019-06-17,37.49763488769531
2019-06-18,37.77463912963867
2019-06-19,36.83280944824219
2019-06-20,36.962074279785156
2019-06-21,37.5161018371582
2019-06-24,36.14952087402344
2019-06-25,36.223392486572266
2019-06-26,36.629661560058594
2019-06-27,37.11905288696289
2019-06-28,37.10981750488281
2019-07-01,37.636131286621094
2019-07-02,37.10981750488281
2019-07-03,37.34989929199219
2019-07-05,37.72846221923828
2019-07-08,36.925148010253906
2019-07-09,37.183685302734375
2019-07-10,36.620445251464844
2019-07-11,37.35912322998047
2019-07-12,37.054412841796875
2019-07-15,37.21138381958008
2019-07-16,38.43946075439453
2019-07-17,38.051639556884766
2019-07-18,38.30095672607422
2019-07-19,39.4459228515625
2019-07-22,39.852195739746094
2019-07-23,40.19384002685547
2019-07-24,40.886356353759766
2019-07-25,40.69245147705078
2019-07-26,40.67398452758789
2019-07-29,40.36004638671875
2019-07-30,39.722923278808594
2019-07-31,39.9076042175293
2019-08-01,38.125511169433594
2019-08-02,37.62689208984375
2019-08-05,35.86328125
2019-08-06,36.38959884643555
2019-08-07,34.69986343383789
2019-08-08,34.7369499206543
2019-08-09,34.19896697998047
2019-08-12,33.77229690551758
2019-08-13,34.950286865234375
2019-08-14,33.93925476074219
2019-08-15,33.91142272949219
2019-08-16,34.44940948486328
2019-08-19,34.96883773803711
2019-08-20,34.616371154785156
2019-08-21,34.8853645324707
2019-08-22,35.12651824951172
2019-08-23,33.92997360229492
2019-08-26,34.013458251953125
2019-08-27,33.5033073425293
2019-08-28,34.069114685058594
2019-08-29,35.024497985839844
2019-08-30,35.4975471496582
2019-09-03,35.21001434326172
2019-09-04,35.86856460571289
2019-09-05,36.7497444152832
2019-09-06,37.00947189331055
2019-09-09,38.122528076171875
2019-09-10,38.910945892333984
2019-09-11,39.66228485107422
2019-09-12,39.9498176574707
2019-09-13,40.45997619628906
2019-09-16,40.44141387939453
2019-09-17,39.986915588378906
2019-09-18,40.09822082519531
2019-09-19,39.8106803894043
2019-09-20,39.68082809448242
2019-09-23,39.49530792236328
2019-09-24,38.762550354003906
2019-09-25,38.771820068359375
2019-09-26,37.92774200439453
2019-09-27,38.410064697265625
2019-09-30,38.799644470214844
2019-10-01,35.024497985839844
2019-10-02,33.865047454833984
2019-10-03,32.557193756103516
2019-10-04,33.08589553833008
2019-10-07,32.8818473815918
2019-10-08,32.67777633666992
2019-10-09,33.08589553833008
2019-10-10,33.52184295654297
2019-10-11,34.57926559448242
2019-10-14,34.98739242553711
2019-10-15,36.86105728149414
2019-10-16,36.19321060180664
2019-10-17,36.59206771850586
2019-10-18,37.04656982421875
2019-10-21,37.937015533447266
2019-10-22,37.955562591552734
2019-10-23,38.37297058105469
2019-10-24,38.020503997802734
2019-10-25,38.01121520996094
2019-10-28,38.475006103515625
2019-10-29,37.992671966552734
2019-10-30,38.308040618896484
2019-10-31,37.76079559326172
2019-11-01,38.753265380859375
2019-11-04,40.08895492553711
2019-11-05,40.27445602416992
2019-11-06,39.95908737182617
2019-11-07,40.50851058959961
2019-11-08,40.545753479003906
2019-11-11,40.25708770751953
2019-11-12,40.489898681640625
2019-11-13,39.86597442626953
2019-11-14,40.39677047729492
2019-11-15,41.30005645751953
2019-11-18,41.14175033569336
2019-11-19,41.34663009643555
2019-11-20,41.67256164550781
2019-11-21,44.726993560791016
2019-11-22,44.88529586791992
2019-11-25,45.91896057128906
2019-11-26,45.85378646850586
2019-11-27,46.412513732910156
2019-11-29,46.09589767456055
2019-12-02,46.16109085083008
2019-12-03,45.31367111206055
2019-12-04,45.65821838378906
2019-12-05,45.38816452026367
2019-12-06,45.58372497558594
2019-12-09,45.58372497558594
2019-12-10,45.807228088378906
2019-12-11,46.189022064208984
2019-12-12,47.557926177978516
2019-12-13,46.514957427978516
2019-12-16,46.30077362060547
2019-12-17,46.086578369140625
2019-12-18,45.31367111206055
2019-12-19,44.88529586791992
2019-12-20,44.8108024597168
2019-12-23,45.3602180480957
2019-12-24,45.3602180480957
2019-12-26,45.2298469543457
2019-12-27,45.01567077636719
2019-12-30,44.53144073486328
2019-12-31,44.28931427001953
2020-01-02,44.91323471069336
2020-01-03,43.77713394165039
2020-01-06,44.08444595336914
2020-01-07,44.345176696777344
2020-01-08,44.615238189697266
2020-01-09,44.80148696899414
2020-01-10,44.512794494628906
2020-01-13,44.71768569946289
2020-01-14,44.428985595703125
2020-01-15,43.87956237792969
2020-01-16,45.63027572631836
2020-01-17,45.01567077636719
2020-01-21,45.11811065673828
2020-01-22,45.565093994140625
2020-01-23,45.09016799926758
2020-01-24,43.90751647949219
2020-01-27,42.613094329833984
2020-01-28,43.1159553527832
2020-01-29,42.79001998901367
2020-01-30,43.94474411010742
2020-01-31,42.41753387451172
2020-02-03,42.53859329223633
2020-02-04,43.842315673828125
2020-02-05,44.96910858154297
2020-02-06,44.54074478149414
2020-02-07,44.05649948120117
2020-02-10,43.55364227294922
2020-02-11,44.3917350769043
2020-02-12,44.50349807739258
2020-02-13,44.20437240600586
2020-02-14,44.14828872680664
2020-02-18,43.68091583251953
2020-02-19,44.34458923339844
2020-02-20,45.41020202636719
2020-02-21,43.17613983154297
2020-02-24,40.94209671020508
2020-02-25,38.885643005371094
2020-02-26,38.717376708984375
2020-02-27,39.17540740966797
2020-02-28,38.09109878540039
2020-03-02,39.2408447265625
2020-03-03,35.800960540771484
2020-03-04,34.735347747802734
2020-03-05,32.52933120727539
2020-03-06,31.90304946899414
2020-03-09,28.2949161529541
2020-03-10,30.79069709777832
2020-03-11,30.31397247314453
2020-03-12,26.574970245361328
2020-03-13,31.660018920898438
2020-03-16,28.565988540649414
2020-03-17,31.4824161529541
2020-03-18,30.304622650146484
2020-03-19,29.7437744140625
2020-03-20,28.743587493896484
2020-03-23,26.64040756225586
2020-03-24,28.715551376342773
2020-03-25,31.940444946289062
2020-03-26,31.931093215942383
2020-03-27,31.416976928710938
2020-03-30,32.090003967285156
2020-03-31,31.426326751708984
2020-04-01,30.809391021728516
2020-04-02,32.146095275878906
2020-04-03,31.40763282775879
2020-04-06,33.72581481933594
2020-04-07,32.66019821166992
2020-04-08,34.109066009521484
2020-04-09,34.15579605102539
2020-04-13,32.501285552978516
2020-04-14,33.84733200073242
2020-04-15,32.407814025878906
2020-04-16,32.342376708984375
2020-04-17,33.45474624633789
2020-04-20,34.20252990722656
2020-04-21,33.59495544433594
2020-04-22,33.529518127441406
2020-04-23,33.31452178955078
2020-04-24,33.090187072753906
2020-04-27,34.43622589111328
2020-04-28,34.66056442260742
2020-04-29,36.258995056152344
2020-04-30,35.25880432128906
2020-05-01,34.07167053222656
2020-05-04,33.305171966552734
2020-05-05,32.6228141784668
2020-05-06,32.3143424987793
2020-05-07,33.047264099121094
2020-05-08,34.30638122558594
2020-05-11,33.67681884765625
2020-05-12,32.248573303222656
2020-05-13,31.14918327331543
2020-05-14,31.384096145629883
2020-05-15,30.594797134399414
2020-05-18,32.145198822021484
2020-05-19,30.99884033203125
2020-05-20,31.656599044799805
2020-05-21,31.214962005615234
2020-05-22,30.848501205444336
2020-05-26,32.417701721191406
2020-05-27,34.85137939453125
2020-05-28,33.8365592956543
2020-05-29,33.742591857910156
2020-06-01,34.30638122558594
2020-06-02,34.89836120605469
2020-06-03,37.125308990478516
2020-06-04,39.16434097290039
2020-06-05,40.235530853271484
2020-06-08,39.2958869934082
2020-06-09,37.754878997802734
2020-06-10,35.8192138671875
2020-06-11,33.97751235961914
2020-06-12,34.353370666503906
2020-06-15,34.43793487548828
2020-06-16,34.6916389465332
2020-06-17,34.45672607421875
2020-06-18,34.654056549072266
2020-06-19,34.45672607421875
2020-06-22,34.22181701660156
2020-06-23,33.72380828857422
2020-06-24,31.75994873046875
2020-06-25,32.02305221557617
2020-06-26,29.83368682861328
2020-06-29,30.773324966430664
2020-06-30,31.703575134277344
2020-07-01,31.02703094482422
2020-07-02,31.37469482421875
2020-07-06,32.145198822021484
2020-07-07,31.844526290893555
2020-07-08,32.3519287109375
2020-07-09,31.83512306213379
2020-07-10,32.6995964050293
2020-07-13,32.3519287109375
2020-07-14,32.46467590332031
2020-07-15,33.5076904296875
2020-07-16,32.81235122680664
2020-07-17,31.42168426513672
2020-07-20,31.79753875732422
2020-07-21,33.113040924072266
2020-07-22,32.75597381591797
2020-07-23,33.084842681884766
2020-07-24,32.83114242553711
2020-07-27,31.79753875732422
2020-07-28,31.628406524658203
2020-07-29,32.02305221557617
2020-07-30,31.553234100341797
2020-07-31,31.14918327331543
2020-08-03,31.327714920043945
2020-08-04,31.90089225769043
2020-08-05,32.13581085205078
2020-08-06,31.30454444885254
2020-08-07,32.154693603515625
2020-08-10,31.92799186706543
2020-08-11,33.023746490478516
2020-08-12,32.910396575927734
2020-08-13,32.693138122558594
2020-08-14,33.1087646484375
2020-08-17,32.70258331298828
2020-08-18,33.014305114746094
2020-08-19,33.73220443725586
2020-08-20,32.636451721191406
2020-08-21,32.541988372802734
2020-08-24,33.174888610839844
2020-08-25,33.58106231689453
2020-08-26,33.4582633972168
2020-08-27,34.08171463012695
2020-08-28,34.27064514160156
2020-08-31,33.562171936035156
2020-09-01,33.81722640991211
2020-09-02,33.97780990600586
2020-09-03,33.42992401123047
2020-09-04,34.1950798034668
2020-09-08,32.740360260009766
2020-09-09,33.08987045288086
2020-09-10,32.740360260009766
2020-09-11,33.288246154785156
2020-09-14,33.751102447509766
2020-09-15,32.82537841796875
2020-09-16,33.751102447509766
2020-09-17,33.82666778564453
2020-09-18,34.034481048583984
2020-09-21,33.288246154785156
2020-09-22,33.03318405151367
2020-09-23,32.853721618652344
2020-09-24,32.45698165893555
2020-09-25,33.00484848022461
2020-09-28,34.1950798034668
2020-09-29,33.79832458496094
2020-09-30,34.22340774536133
2020-10-01,35.640323638916016
2020-10-02,35.58365249633789
2020-10-05,34.89408493041992
2020-10-06,34.7146110534668
2020-10-07,35.68756103515625
2020-10-08,35.64977264404297
2020-10-09,36.11263656616211
2020-10-12,36.33934783935547
2020-10-13,35.52696990966797
2020-10-14,35.06411361694336
2020-10-15,36.868324279785156
2020-10-16,37.11392593383789
2020-10-19,36.73609161376953
2020-10-20,36.962791442871094
2020-10-21,36.77387237548828
2020-10-22,37.90740966796875
2020-10-23,38.1152229309082
2020-10-26,36.9816780090332
2020-10-27,36.33934783935547
2020-10-28,36.037071228027344
2020-10-29,38.07743453979492
2020-10-30,38.8331298828125
2020-11-02,38.97481918334961
2020-11-03,40.20283126831055
2020-11-04,38.57809066772461
2020-11-05,39.154293060302734
2020-11-06,38.852020263671875
2020-11-09,42.46989822387695
2020-11-10,43.84904861450195
2020-11-11,43.669559478759766
2020-11-12,42.4083137512207
2020-11-13,43.62214660644531
2020-11-16,44.46614074707031
2020-11-17,46.37224197387695
2020-11-18,45.234256744384766
2020-11-19,44.64631271362305
2020-11-20,44.20061111450195
2020-11-23,45.7463493347168
2020-11-24,47.216224670410156
2020-11-25,47.178287506103516
2020-11-27,47.13087844848633
2020-11-30,46.2584342956543
2020-12-01,47.4343376159668
2020-12-02,48.23091506958008
2020-12-03,48.43006134033203
2020-12-04,48.35420227050781
2020-12-07,48.13608169555664
2020-12-08,47.93694305419922
2020-12-09,47.93694305419922
2020-12-10,47.51020050048828
2020-12-11,46.874839782714844
2020-12-14,47.26364517211914
2020-12-15,48.411094665527344
2020-12-16,49.00852584838867
2020-12-17,49.10335922241211
2020-12-18,49.29302215576172
2020-12-21,49.07490921020508
2020-12-22,48.97059631347656
2020-12-23,49.64390182495117
2020-12-24,49.3688850402832
2020-12-28,50.20339584350586
2020-12-29,49.82406997680664
2020-12-30,49.70079803466797
2020-12-31,50.2982292175293
2021-01-04,50.0327033996582
2021-01-05,50.04218292236328
2021-01-06,54.44232940673828
2021-01-07,56.00703430175781
2021-01-08,55.93117904663086
2021-01-11,57.13552474975586
2021-01-12,58.03641891479492
2021-01-13,56.43377685546875
2021-01-14,56.26308059692383
2021-01-15,55.71306610107422
2021-01-19,56.16823959350586
2021-01-20,55.580299377441406
2021-01-21,55.6656494140625
2021-01-22,55.381160736083984
2021-01-25,54.1293830871582
2021-01-26,53.304359436035156
2021-01-27,50.53530502319336
2021-01-28,50.9620475769043
2021-01-29,48.875762939453125
2021-02-01,50.611167907714844
2021-02-02,51.7206916809082
2021-02-03,50.69650650024414
2021-02-04,52.34656524658203
2021-02-05,52.85865020751953
2021-02-08,52.96297073364258
2021-02-09,53.361270904541016
2021-02-10,52.82072448730469
2021-02-11,53.21079635620117
2021-02-12,55.36091613769531
2021-02-16,57.98672866821289
2021-02-17,58.31970977783203
2021-02-18,58.91908264160156
2021-02-19,58.900054931640625
2021-02-22,59.88949203491211
2021-02-23,59.62310791015625
2021-02-24,61.30704879760742
2021-02-25,60.03219985961914
2021-02-26,58.71929168701172
2021-03-01,60.983577728271484
2021-03-02,60.69816589355469
2021-03-03,61.80176544189453
2021-03-04,61.621002197265625
2021-03-05,61.858848571777344
2021-03-08,61.326080322265625
2021-03-09,60.650596618652344
2021-03-10,61.868370056152344
2021-03-11,63.1812744140625
2021-03-12,64.36097717285156
2021-03-15,63.114681243896484
2021-03-16,62.286983489990234
2021-03-17,62.505794525146484
2021-03-18,62.85780715942383
2021-03-19,62.83878707885742
2021-03-22,61.621002197265625
2021-03-23,60.2795524597168
2021-03-24,61.00261688232422
2021-03-25,61.963504791259766
2021-03-26,62.51531219482422
2021-03-29,60.99309158325195
2021-03-30,61.61149597167969
2021-03-31,62.01107406616211
2021-04-01,63.20982360839844
2021-04-05,64.83667755126953
2021-04-06,64.02801513671875
2021-04-07,63.790164947509766
2021-04-08,63.590362548828125
2021-04-09,64.28489685058594
2021-04-12,64.4180679321289
2021-04-13,63.36203384399414
2021-04-14,64.16120147705078
2021-04-15,62.31551742553711
2021-04-16,61.59245300292969
2021-04-19,62.677040100097656
2021-04-20,60.5935173034668
2021-04-21,62.22038269042969
2021-04-22,61.64954376220703
2021-04-23,63.87578201293945
2021-04-26,64.47515869140625
2021-04-27,66.25424194335938
2021-04-28,66.46354675292969
2021-04-29,68.22359466552734
2021-04-30,66.97727966308594
2021-05-03,67.49103546142578
2021-05-04,66.68234252929688
2021-05-05,67.52909088134766
2021-05-06,68.04283142089844
2021-05-07,68.26164245605469
2021-05-10,67.64324188232422
2021-05-11,67.19611358642578
2021-05-12,65.759521484375
2021-05-13,67.1807861328125
2021-05-14,69.87068939208984
2021-05-17,69.63220977783203
2021-05-18,67.62908935546875
2021-05-19,67.92479705810547
2021-05-20,67.47647857666016
2021-05-21,68.84049224853516
2021-05-24,69.26021575927734
2021-05-25,68.32542419433594
2021-05-26,68.23001861572266
2021-05-27,70.44300079345703
2021-05-28,70.44300079345703
2021-06-01,71.19656372070312
