,TFC
2021-05-17,52.311431884765625
2021-05-18,51.61136245727539
2021-05-19,50.928157806396484
2021-05-20,50.826942443847656
2021-05-21,51.34988784790039
2021-05-24,51.628231048583984
2021-05-25,50.65825271606445
2021-05-26,51.130584716796875
2021-05-27,52.41265106201172
2021-05-28,52.109004974365234
2021-06-01,51.87282943725586
2021-06-02,51.26554489135742
2021-06-03,51.282405853271484
2021-06-04,50.76789855957031
2021-06-07,50.65825271606445
2021-06-08,50.46426010131836
2021-06-09,49.30027389526367
2021-06-10,48.777339935302734
2021-06-11,48.912288665771484
2021-06-14,47.81578826904297
2021-06-15,48.25438690185547
2021-06-16,48.75202178955078
2021-06-17,45.825225830078125
2021-06-18,44.54316329956055
2021-06-21,45.968605041503906
2021-06-22,45.85052490234375
2021-06-23,46.0782585144043
2021-06-24,46.660247802734375
2021-06-25,47.343448638916016
2021-06-28,46.56746292114258
2021-06-29,46.64338302612305
2021-06-30,46.812068939208984
2021-07-01,47.4868278503418
2021-07-02,47.25910186767578
2021-07-06,45.90113067626953
2021-07-07,45.276973724365234
2021-07-08,44.686546325683594
2021-07-09,46.56746292114258
2021-07-12,46.89641189575195
2021-07-13,46.14573287963867
2021-07-14,45.90956115722656
2021-07-15,47.11570739746094
2021-07-16,45.875823974609375
2021-07-19,44.01177978515625
2021-07-20,45.605918884277344
2021-07-21,46.62651062011719
2021-07-22,45.825225830078125
2021-07-23,45.934871673583984
2021-07-26,46.30598831176758
2021-07-27,46.34817123413086
2021-07-28,46.45781326293945
2021-07-29,46.660247802734375
2021-07-30,45.90956115722656
2021-08-02,45.66495895385742
2021-08-03,46.65181350708008
2021-08-04,46.04452133178711
2021-08-05,46.854244232177734
2021-08-06,47.739871978759766
2021-08-09,47.841094970703125
2021-08-10,48.88698196411133
2021-08-11,49.64609909057617
2021-08-12,49.75664520263672
2021-08-13,48.79570007324219
2021-08-16,48.532081604003906
2021-08-17,47.78373336791992
2021-08-18,47.247982025146484
2021-08-19,46.80577850341797
2021-08-20,47.26498794555664
2021-08-23,47.69019317626953
2021-08-24,48.22593688964844
2021-08-25,48.948768615722656
2021-08-26,48.45554733276367
2021-08-27,49.29743194580078
2021-08-30,48.29397964477539
2021-08-31,48.52357864379883
2021-09-01,47.80924606323242
2021-09-02,48.13238525390625
2021-09-03,48.00482940673828
2021-09-07,47.63916015625
2021-09-08,47.31601333618164
2021-09-09,47.39255142211914
2021-09-10,46.94184112548828
2021-09-13,47.8177490234375
2021-09-14,46.457115173339844
2021-09-15,47.26498794555664
2021-09-16,47.009864807128906
2021-09-17,47.05239486694336
2021-09-20,45.64924240112305
2021-09-21,45.6407356262207
2021-09-22,46.5506591796875
2021-09-23,48.54908752441406
2021-09-24,49.32294845581055
2021-09-27,51.151302337646484
2021-09-28,50.33491516113281
2021-09-29,50.5305061340332
2021-09-30,49.87570571899414
2021-10-01,51.2108268737793
2021-10-04,51.066261291503906
2021-10-05,51.26185607910156
2021-10-06,51.1342887878418
2021-10-07,51.465946197509766
2021-10-08,51.72956466674805
2021-10-11,51.21932601928711
2021-10-12,51.21932601928711
2021-10-13,50.955711364746094
2021-10-14,51.567996978759766
2021-10-15,52.163272857666016
2021-10-18,52.52043151855469
2021-10-19,53.20925521850586
2021-10-20,54.32327651977539
2021-10-21,54.06815719604492
2021-10-22,54.79949951171875
2021-10-25,54.9100456237793
2021-10-26,54.79949951171875
2021-10-27,53.583431243896484
2021-10-28,54.331783294677734
2021-10-29,53.974609375
2021-11-01,54.790992736816406
2021-11-02,54.68043899536133
2021-11-03,55.394771575927734
2021-11-04,54.22122573852539
2021-11-05,54.671932220458984
2021-11-08,55.08012390136719
2021-11-09,55.05461120605469
2021-11-10,54.73761749267578
2021-11-11,54.352081298828125
2021-11-12,53.71809005737305
2021-11-15,54.215003967285156
2021-11-16,54.44631576538086
2021-11-17,53.48676300048828
2021-11-18,53.00698471069336
2021-11-19,51.95319366455078
2021-11-22,53.22117614746094
2021-11-23,53.898006439208984
2021-11-24,53.8808708190918
2021-11-26,51.473411560058594
2021-11-29,52.31302261352539
2021-11-30,50.81371307373047
2021-12-01,49.99123001098633
2021-12-02,51.73042678833008
2021-12-03,50.10261535644531
2021-12-06,50.97650146484375
2021-12-07,51.90178298950195
2021-12-08,51.19924545288086
2021-12-09,51.07929992675781
2021-12-10,50.88224411010742
2021-12-13,49.691375732421875
2021-12-14,50.2568359375
2021-12-15,50.179718017578125
2021-12-16,50.70233917236328
2021-12-17,48.928871154785156
2021-12-20,47.69514846801758
2021-12-21,48.93742752075195
2021-12-22,49.125919342041016
2021-12-23,49.494319915771484
2021-12-27,50.085472106933594
2021-12-28,50.29109573364258
2021-12-29,50.35963439941406
2021-12-30,50.11974334716797
2021-12-31,50.16258239746094
2022-01-03,51.74757385253906
2022-01-04,53.4182243347168
2022-01-05,52.835628509521484
2022-01-06,54.81472396850586
2022-01-07,55.68861389160156
2022-01-10,55.93706512451172
2022-01-11,56.254066467285156
2022-01-12,56.82807922363281
2022-01-13,57.20504379272461
2022-01-14,57.753360748291016
2022-01-18,57.54774856567383
2022-01-19,55.32876968383789
2022-01-20,54.077911376953125
2022-01-21,52.6642951965332
2022-01-24,53.37538528442383
2022-01-25,54.00081253051758
2022-01-26,53.86372756958008
2022-01-27,53.041255950927734
2022-01-28,53.61527633666992
2022-01-31,53.82089614868164
2022-02-01,54.848995208740234
2022-02-02,55.32020568847656
2022-02-03,54.24070358276367
2022-02-04,54.81472396850586
2022-02-07,55.01177978515625
2022-02-08,56.416847229003906
2022-02-09,56.116981506347656
2022-02-10,55.771751403808594
2022-02-11,54.87416458129883
2022-02-14,54.373573303222656
2022-02-15,55.92710876464844
2022-02-16,55.84942626953125
2022-02-17,53.98518753051758
2022-02-18,53.78668975830078
2022-02-22,53.66585922241211
2022-02-23,52.30220031738281
2022-02-24,51.10253143310547
2022-02-25,54.34768295288086
2022-02-28,53.700382232666016
2022-03-01,50.187679290771484
2022-03-02,52.3798713684082
2022-03-03,52.25905227661133
2022-03-04,50.88676452636719
2022-03-07,48.530574798583984
2022-03-08,49.065677642822266
2022-03-09,50.50700759887695
2022-03-10,49.75613784790039
2022-03-11,49.31596755981445
2022-03-14,49.963279724121094
2022-03-15,50.07547378540039
2022-03-16,51.53406524658203
2022-03-17,50.78319549560547
2022-03-18,50.541534423828125
2022-03-21,50.59331512451172
2022-03-22,51.53406524658203
2022-03-23,50.213565826416016
2022-03-24,50.74004364013672
2022-03-25,51.879295349121094
2022-03-28,51.40460968017578
2022-03-29,52.267677307128906
2022-03-30,50.69688415527344
2022-03-31,48.936222076416016
2022-04-01,47.75381088256836
2022-04-04,47.7020263671875
2022-04-05,47.779701232910156
2022-04-06,47.244598388671875
2022-04-07,46.50236129760742
2022-04-08,46.493717193603516
2022-04-11,46.29521560668945
2022-04-12,45.47529983520508
2022-04-13,44.87976837158203
2022-04-14,45.00060272216797
2022-04-18,45.44940948486328
2022-04-19,44.88840103149414
2022-04-20,45.37173080444336
2022-04-21,44.9747200012207
2022-04-22,43.92177200317383
2022-04-25,43.87861251831055
2022-04-26,43.611061096191406
2022-04-27,43.611061096191406
2022-04-28,43.36940002441406
2022-04-29,41.72956085205078
2022-05-02,42.238773345947266
2022-05-03,42.81703186035156
2022-05-04,43.809566497802734
2022-05-05,42.6789436340332
2022-05-06,42.34233856201172
2022-05-09,41.919437408447266
2022-05-10,40.961421966552734
2022-05-11,40.4349479675293
2022-05-12,40.52214813232422
2022-05-13,40.38262939453125
2022-05-16,40.21695327758789
2022-05-17,41.76040267944336
2022-05-18,40.42622756958008
2022-05-19,40.21695327758789
2022-05-20,39.83326721191406
2022-05-23,41.219757080078125
2022-05-24,40.81863784790039
2022-05-25,41.52495574951172
2022-05-26,42.21384811401367
2022-05-27,42.84169006347656
2022-05-31,43.37361526489258
2022-06-01,42.6585693359375
2022-06-02,43.3823356628418
2022-06-03,42.80680847167969
2022-06-06,43.164337158203125
2022-06-07,43.391056060791016
2022-06-08,42.77193069458008
2022-06-09,41.60344696044922
2022-06-10,40.06870651245117
2022-06-13,40.67039489746094
2022-06-14,40.321598052978516
2022-06-15,40.61807632446289
2022-06-16,39.97278594970703
2022-06-17,40.36518859863281
2022-06-21,41.027915954589844
2022-06-22,41.18487548828125
2022-06-23,40.86223220825195
2022-06-24,42.920169830322266
2022-06-27,42.35336685180664
2022-06-28,42.1789665222168
2022-06-29,41.333126068115234
2022-06-30,41.359275817871094
2022-07-01,42.030723571777344
2022-07-05,42.414398193359375
2022-07-06,41.551116943359375
2022-07-07,41.86504364013672
2022-07-08,41.59471893310547
2022-07-11,41.333126068115234
2022-07-12,41.16743469238281
2022-07-13,40.20823287963867
2022-07-14,39.414710998535156
2022-07-15,41.34183883666992
2022-07-18,41.07151412963867
2022-07-19,42.126644134521484
2022-07-20,41.8737678527832
2022-07-21,42.16152572631836
2022-07-22,41.9784049987793
2022-07-25,42.82425308227539
2022-07-26,42.266170501708984
2022-07-27,43.20793151855469
2022-07-28,43.216651916503906
2022-07-29,44.01018142700195
2022-08-01,43.861934661865234
2022-08-02,43.26897048950195
2022-08-03,43.94914627075195
2022-08-04,42.963768005371094
2022-08-05,43.687538146972656
2022-08-08,43.3823356628418
2022-08-09,43.41721725463867
2022-08-10,44.38513946533203
2022-08-11,44.94898986816406
2022-08-12,45.59211730957031
2022-08-15,45.3013916015625
2022-08-16,45.8211784362793
2022-08-17,45.10757064819336
2022-08-18,45.327816009521484
2022-08-19,44.60539627075195
2022-08-22,43.47770309448242
2022-08-23,43.407222747802734
2022-08-24,43.266265869140625
2022-08-25,43.724388122558594
2022-08-26,42.45573425292969
2022-08-29,42.23548126220703
2022-08-30,41.75092697143555
2022-08-31,41.26637649536133
2022-09-01,41.29280471801758
2022-09-02,40.95802307128906
2022-09-06,40.54395294189453
2022-09-07,41.49543762207031
2022-09-08,42.3323974609375
2022-09-09,42.71123123168945
2022-09-12,43.64509582519531
2022-09-13,41.50425338745117
2022-09-14,41.7156867980957
2022-09-15,42.394065856933594
2022-09-16,41.95355987548828
2022-09-19,42.279537200927734
2022-09-20,41.6628303527832
2022-09-21,40.52633285522461
2022-09-22,39.46912384033203
2022-09-23,39.06385803222656
2022-09-26,38.25333023071289
2022-09-27,37.91855239868164
2022-09-28,38.98457336425781
2022-09-29,38.73788833618164
2022-09-30,38.35905456542969
2022-10-03,39.38983154296875
2022-10-04,41.01969528198242
2022-10-05,40.402992248535156
2022-10-06,39.53960037231445
2022-10-07,38.350242614746094
2022-10-10,38.15642547607422
2022-10-11,37.381134033203125
2022-10-12,37.06397247314453
2022-10-13,38.834800720214844
2022-10-14,37.8833122253418
2022-10-17,39.14314651489258
2022-10-18,38.20928192138672
2022-10-19,37.38994598388672
2022-10-20,35.61030960083008
2022-10-21,36.57060623168945
2022-10-24,37.583770751953125
2022-10-25,38.63216018676758
2022-10-26,38.9493293762207
2022-10-27,38.92289733886719
2022-10-28,39.68937301635742
2022-10-31,39.46031188964844
2022-11-01,39.48674392700195
2022-11-02,38.6938362121582
2022-11-03,37.583770751953125
2022-11-04,38.46477508544922
2022-11-07,38.7466926574707
2022-11-08,39.196014404296875
2022-11-09,38.05497741699219
2022-11-10,41.041263580322266
2022-11-11,42.12880325317383
2022-11-14,41.050174713134766
2022-11-15,41.29977798461914
2022-11-16,40.586631774902344
2022-11-17,40.22114944458008
2022-11-18,40.702518463134766
2022-11-21,41.121490478515625
2022-11-22,41.37999725341797
2022-11-23,41.388916015625
2022-11-25,41.82571792602539
2022-11-28,40.39942932128906
2022-11-29,40.925376892089844
2022-11-30,41.7276611328125
2022-12-01,41.20172119140625
2022-12-02,40.16766357421875
2022-12-05,37.96583938598633
2022-12-06,37.34184646606445
2022-12-07,37.29727554321289
2022-12-08,37.493385314941406
2022-12-09,37.5112190246582
2022-12-12,38.74137878417969
2022-12-13,38.500694274902344
2022-12-14,37.636016845703125
2022-12-15,36.98527145385742
2022-12-16,36.81589889526367
2022-12-19,36.65544128417969
2022-12-20,36.65544128417969
2022-12-21,37.217041015625
2022-12-22,37.86778259277344
2022-12-23,37.96583938598633
2022-12-27,38.18869400024414
2022-12-28,37.93018341064453
2022-12-29,38.50960922241211
2022-12-30,38.358070373535156
2023-01-03,38.89292526245117
2023-01-04,39.98046112060547
2023-01-05,39.6149787902832
2023-01-06,40.88080596923828
2023-01-09,40.82731246948242
2023-01-10,41.00559997558594
2023-01-11,41.3354377746582
2023-01-12,42.0574836730957
2023-01-13,42.40514373779297
2023-01-17,42.03074264526367
2023-01-18,40.773834228515625
2023-01-19,42.52994918823242
2023-01-20,42.717140197753906
2023-01-23,43.537254333496094
2023-01-24,43.09154510498047
2023-01-25,43.4837646484375
2023-01-26,43.55508041381836
2023-01-27,43.537254333496094
2023-01-30,43.189598083496094
2023-01-31,44.02754211425781
2023-02-01,44.24148178100586
2023-02-02,44.91896057128906
2023-02-03,44.65153503417969
2023-02-06,44.214744567871094
2023-02-07,44.59804916381836
2023-02-08,43.91164779663086
2023-02-09,43.1818962097168
2023-02-10,43.58732223510742
2023-02-13,44.23598861694336
2023-02-14,43.983726501464844
2023-02-15,44.05580520629883
2023-02-16,43.208919525146484
2023-02-17,43.68642044067383
2023-02-21,42.47015380859375
2023-02-22,42.416099548339844
2023-02-23,42.05572509765625
2023-02-24,42.416099548339844
2023-02-27,42.47015380859375
2023-02-28,42.298980712890625
2023-03-01,42.0737419128418
2023-03-02,40.992618560791016
2023-03-03,41.65931701660156
2023-03-06,41.569217681884766
2023-03-07,39.71329116821289
2023-03-08,39.433998107910156
2023-03-09,37.49698257446289
2023-03-10,34.99238204956055
2023-03-13,29.046199798583984
2023-03-14,28.721858978271484
2023-03-15,28.92006492614746
2023-03-16,29.676851272583008
2023-03-17,27.532623291015625
2023-03-20,27.84795379638672
2023-03-21,30.3615665435791
2023-03-22,29.271432876586914
2023-03-23,29.343505859375
2023-03-24,29.631805419921875
2023-03-27,29.802988052368164
2023-03-28,30.109302520751953
2023-03-29,31.0552921295166
2023-03-30,30.496700286865234
2023-03-31,30.721940994262695
2023-04-03,29.848033905029297
2023-04-04,28.784929275512695
2023-04-05,28.847990036010742
2023-04-06,29.496667861938477
2023-04-10,29.88406753540039
2023-04-11,30.3615665435791
2023-04-12,29.92010498046875
2023-04-13,30.48769760131836
2023-04-14,29.956146240234375
2023-04-17,30.866086959838867
2023-04-18,30.496700286865234
2023-04-19,31.34358787536621
2023-04-20,30.163362503051758
2023-04-21,28.352476119995117
2023-04-24,28.667802810668945
2023-04-25,27.415504455566406
2023-04-26,27.568662643432617
2023-04-27,28.271394729614258
2023-04-28,29.35251808166504
2023-05-01,28.397523880004883
2023-05-02,26.23527717590332
2023-05-03,25.343347549438477
2023-05-04,23.613548278808594
2023-05-05,25.84787368774414
2023-05-08,25.901927947998047
2023-05-09,25.766788482666016
2023-05-10,25.136137008666992
2023-05-11,24.631208419799805
2023-05-12,25.06268882751465
2023-05-15,25.58597755432129
2023-05-16,24.943342208862305
2023-05-17,26.5499267578125
2023-05-18,27.39453125
2023-05-19,27.26600456237793
2023-05-22,28.073883056640625
2023-05-23,28.229951858520508
2023-05-24,27.90863609313965
2023-05-25,28.02798080444336
2023-05-26,28.184049606323242
2023-05-30,28.542089462280273
2023-05-31,27.972898483276367
2023-06-01,28.42274284362793
2023-06-02,29.450958251953125
2023-06-05,29.138822555541992
2023-06-06,30.341461181640625
2023-06-07,30.736225128173828
2023-06-08,30.433269500732422
2023-06-09,29.95588493347168
2023-06-12,29.331607818603516
2023-06-13,29.744731903076172
2023-06-14,29.12045669555664
2023-06-15,29.579484939575195
2023-06-16,29.28570556640625
2023-06-20,28.780780792236328
2023-06-21,28.918489456176758
2023-06-22,28.10142707824707
2023-06-23,27.541418075561523
2023-06-26,27.624042510986328
2023-06-27,27.99125862121582
2023-06-28,27.972898483276367
2023-06-29,28.128969192504883
2023-06-30,27.862733840942383
2023-07-03,28.817501068115234
2023-07-05,28.450284957885742
2023-07-06,28.29421615600586
2023-07-07,29.267349243164062
2023-07-10,29.551939010620117
2023-07-11,29.818174362182617
2023-07-12,30.313920974731445
2023-07-13,30.864749908447266
2023-07-14,30.387365341186523
2023-07-17,30.69032096862793
2023-07-18,31.681806564331055
2023-07-19,32.67329788208008
2023-07-20,30.35064125061035
2023-07-21,30.341461181640625
2023-07-24,30.75458335876465
2023-07-25,29.90998077392578
2023-07-26,30.626054763793945
2023-07-27,29.368330001831055
2023-07-28,30.30473518371582
2023-07-31,30.497529983520508
2023-08-01,30.11195182800293
2023-08-02,29.662107467651367
2023-08-03,29.634565353393555
2023-08-04,29.441774368286133
2023-08-07,29.9283390045166
2023-08-08,29.75391387939453
2023-08-09,28.890947341918945
2023-08-10,29.376352310180664
2023-08-11,29.61905288696289
2023-08-14,28.536226272583008
2023-08-15,27.63075828552246
2023-08-16,27.164024353027344
2023-08-17,27.042673110961914
2023-08-18,26.865312576293945
2023-08-21,26.70662498474121
2023-08-22,26.183876037597656
2023-08-23,26.58527183532715
2023-08-24,26.93998908996582
2023-08-25,26.893314361572266
2023-08-28,27.416059494018555
2023-08-29,28.312192916870117
2023-08-30,28.237516403198242
2023-08-31,28.517559051513672
2023-09-01,28.84427261352539
2023-09-05,28.414875030517578
2023-09-06,27.74277687072754
2023-09-07,27.32271385192871
2023-09-08,27.798782348632812
2023-09-11,28.106830596923828
2023-09-12,28.01348114013672
2023-09-13,26.715959548950195
2023-09-14,27.46273422241211
2023-09-15,27.070676803588867
2023-09-18,26.762630462646484
2023-09-19,26.697288513183594
2023-09-20,26.48259162902832
2023-09-21,26.286563873291016
2023-09-22,26.20254898071289
2023-09-25,26.921321868896484
2023-09-26,26.370573043823242
2023-09-27,26.10919952392578
2023-09-28,26.351903915405273
2023-09-29,26.70662498474121
2023-10-02,25.791818618774414
2023-10-03,25.38109588623047
2023-10-04,25.362422943115234
2023-10-05,25.465106964111328
2023-10-06,25.502443313598633
2023-10-09,25.605127334594727
2023-10-10,27.304044723510742
2023-10-11,27.640092849731445
2023-10-12,26.958660125732422
2023-10-13,26.519927978515625
2023-10-16,27.070676803588867
2023-10-17,27.83612060546875
2023-10-18,26.827974319458008
2023-10-19,26.193214416503906
2023-10-20,25.35308837890625
2023-10-23,25.23173713684082
2023-10-24,25.726476669311523
2023-10-25,26.09986686706543
2023-10-26,26.613277435302734
2023-10-27,25.782485961914062
2023-10-30,26.30522918701172
2023-10-31,26.473255157470703
2023-11-01,26.5946044921875
2023-11-02,27.976144790649414
2023-11-03,29.114980697631836
2023-11-06,28.694915771484375
2023-11-07,28.489553451538086
2023-11-08,28.37753677368164
2023-11-09,27.68424415588379
2023-11-10,27.91217613220215
2023-11-13,27.874187469482422
2023-11-14,29.422224044799805
2023-11-15,30.305463790893555
2023-11-16,29.868593215942383
2023-11-17,30.362443923950195
2023-11-20,30.428926467895508
2023-11-21,29.992055892944336
2023-11-22,29.906579971313477
2023-11-24,30.1820011138916
2023-11-27,29.85909652709961
2023-11-28,29.97306251525879
2023-11-29,30.514402389526367
2023-11-30,30.523897171020508
2023-12-01,31.597076416015625
2023-12-04,31.60657501220703
2023-12-05,31.48311424255371
2023-12-06,31.378643035888672
2023-12-07,32.252376556396484
2023-12-08,32.60377502441406
2023-12-11,32.69874572753906
2023-12-12,32.38534164428711
2023-12-13,33.70545196533203
2023-12-14,35.747337341308594
2023-12-15,34.85460662841797
2023-12-18,34.5127067565918
2023-12-19,34.873600006103516
2023-12-20,33.9903678894043
2023-12-21,34.65517044067383
2023-12-22,34.911590576171875
2023-12-26,35.243995666503906
2023-12-27,35.367454528808594
2023-12-28,35.414939880371094
2023-12-29,35.063541412353516
2024-01-02,35.62387466430664
2024-01-03,34.67416000366211
2024-01-04,35.11103057861328
2024-01-05,35.7093505859375
2024-01-08,36.089237213134766
2024-01-09,35.78533172607422
2024-01-10,35.83281707763672
2024-01-11,35.462425231933594
2024-01-12,34.89259719848633
2024-01-16,34.36075210571289
2024-01-17,33.980865478515625
2024-01-18,34.170806884765625
2024-01-19,35.58588790893555
2024-01-22,35.14901351928711
2024-01-23,34.968570709228516
2024-01-24,35.661865234375
2024-01-25,35.62387466430664
2024-01-26,35.93728256225586
2024-01-29,36.17470932006836
2024-01-30,36.25069046020508
2024-01-31,35.19650650024414
2024-02-01,34.6646614074707
2024-02-02,34.94008255004883
2024-02-05,34.42723083496094
2024-02-06,34.42723083496094
2024-02-07,34.19929885864258
2024-02-08,34.21857452392578
2024-02-09,34.53657531738281
2024-02-12,34.70038986206055
2024-02-13,33.66930389404297
2024-02-14,34.12220764160156
2024-02-15,35.00875473022461
2024-02-16,34.787113189697266
2024-02-20,34.26675796508789
2024-02-21,34.4691162109375
2024-02-22,34.34384536743164
2024-02-23,33.95839309692383
2024-02-26,33.27421188354492
2024-02-27,33.61148452758789
2024-02-28,33.54403305053711
2024-02-29,33.707847595214844
2024-03-01,33.977664947509766
2024-03-04,34.85456848144531
2024-03-05,35.721839904785156
2024-03-06,35.91456604003906
2024-03-07,35.57728958129883
2024-03-08,36.0783805847168
2024-03-11,35.87602233886719
2024-03-12,35.58692932128906
2024-03-13,35.1243896484375
2024-03-14,33.746395111083984
2024-03-15,33.59221267700195
2024-03-18,33.65966796875
2024-03-19,34.40166091918945
2024-03-20,35.48093032836914
2024-03-21,36.66619873046875
2024-03-22,36.31929016113281
2024-03-25,36.23256301879883
2024-03-26,36.23256301879883
2024-03-27,37.186561584472656
2024-03-28,37.562374114990234
2024-04-01,36.97455978393555
2024-04-02,36.51201629638672
2024-04-03,36.5698356628418
2024-04-04,36.56019592285156
2024-04-05,36.704742431640625
2024-04-08,37.437103271484375
2024-04-09,37.55274200439453
2024-04-10,36.136199951171875
2024-04-11,35.94347381591797
2024-04-12,35.43274688720703
2024-04-15,35.36529541015625
2024-04-16,34.34384536743164
2024-04-17,34.36311721801758
2024-04-18,34.41130065917969
2024-04-19,35.4616584777832
2024-04-22,36.67583465576172
2024-04-23,37.427467346191406
2024-04-24,37.37928771972656
2024-04-25,36.589111328125
2024-04-26,36.78183364868164
2024-04-29,36.916744232177734
2024-04-30,36.184383392333984
2024-05-01,36.66619873046875
2024-05-02,36.95528793334961
2024-05-03,37.437103271484375
2024-05-06,37.98637390136719
2024-05-07,37.68764877319336
2024-05-08,37.957462310791016
2024-05-09,38.182064056396484
2024-05-10,38.54338073730469
2024-05-13,38.26018524169922
2024-05-14,38.46525573730469
2024-05-15,39.23670959472656
2024-05-16,39.20741271972656
2024-05-17,39.03164291381836
2024-05-20,38.113704681396484
2024-05-21,38.61173629760742
2024-05-22,37.976993560791016
2024-05-23,37.342254638671875
2024-05-24,37.49850082397461
2024-05-28,36.8637580871582
2024-05-29,36.58056640625
2024-05-30,36.2485466003418
2024-05-31,36.8637580871582
2024-06-03,36.23878479003906
2024-06-04,35.78958511352539
2024-06-05,35.77005386352539
2024-06-06,35.564979553222656
2024-06-07,35.32084655761719
2024-06-10,35.174373626708984
2024-06-11,34.84235382080078
2024-06-12,35.94582748413086
2024-06-13,35.50639343261719
2024-06-14,34.57869338989258
2024-06-17,34.959537506103516
2024-06-18,35.71146011352539
2024-06-20,35.77005386352539
2024-06-21,35.92629623413086
2024-06-24,36.58056640625
2024-06-25,36.18019104003906
2024-06-26,36.02394485473633
2024-06-27,36.95164489746094
2024-06-28,37.93793487548828
2024-07-01,38.32854461669922
2024-07-02,38.63126754760742
2024-07-03,37.957462310791016
2024-07-05,37.32272720336914
2024-07-08,37.352020263671875
2024-07-09,37.996524810791016
2024-07-10,38.33830642700195
2024-07-11,39.44178009033203
2024-07-12,39.5589599609375
2024-07-15,40.428070068359375
2024-07-16,41.44364929199219
2024-07-17,42.088157653808594
2024-07-18,41.44364929199219
2024-07-19,41.41436004638672
2024-07-22,42.752193450927734
2024-07-23,43.11351013183594
2024-07-24,42.586185455322266
2024-07-25,43.08421325683594
2024-07-26,43.377166748046875
2024-07-29,43.416229248046875
2024-07-30,43.88496017456055
2024-07-31,43.640830993652344
2024-08-01,42.3322868347168
2024-08-02,41.13116455078125
2024-08-05,40.213233947753906
2024-08-06,40.67219924926758
2024-08-07,40.135108947753906
2024-08-08,41.08233642578125
2024-08-09,41.092227935791016
2024-08-12,40.75605392456055
2024-08-13,41.220760345458984
2024-08-14,41.428401947021484
2024-08-15,41.89310836791992
2024-08-16,42.051307678222656
2024-08-19,42.466583251953125
2024-08-20,41.78434753417969
2024-08-21,41.61626052856445
2024-08-22,41.39873504638672
2024-08-23,43.34656524658203
2024-08-26,43.7222900390625
2024-08-27,43.415775299072266
2024-08-28,43.445438385009766
2024-08-29,43.415775299072266
2024-08-30,43.9595832824707
2024-09-03,43.7222900390625
2024-09-04,43.1290397644043
2024-09-05,42.66433334350586
2024-09-06,41.58660125732422
2024-09-09,42.12051773071289
2024-09-10,41.44817352294922
2024-09-11,41.18121337890625
2024-09-12,41.16143798828125
2024-09-13,41.369075775146484
2024-09-16,41.65581130981445
2024-09-17,41.408626556396484
2024-09-18,41.54705047607422
2024-09-19,42.446807861328125
2024-09-20,41.84367370605469
2024-09-23,41.71513366699219
2024-09-24,41.50749969482422
2024-09-25,41.260311126708984
2024-09-26,41.85356140136719
2024-09-27,42.041419982910156
2024-09-30,42.28860855102539
2024-10-01,41.25042724609375
2024-10-02,41.299861907958984
2024-10-03,41.023014068603516
2024-10-04,41.91288375854492
2024-10-07,41.52727508544922
2024-10-08,41.65581130981445
2024-10-09,42.150184631347656
2024-10-10,42.01176071166992
2024-10-11,42.77309036254883
2024-10-14,43.0993766784668
2024-10-15,43.415775299072266
2024-10-16,44.0287971496582
2024-10-17,42.466583251953125
2024-10-18,43.17847442626953
2024-10-21,41.95243453979492
2024-10-22,42.90162658691406
2024-10-23,42.95106506347656
2024-10-24,42.93128967285156
2024-10-25,42.150184631347656
2024-10-28,42.80275344848633
2024-10-29,42.60500717163086
2024-10-30,42.82252883911133
2024-10-31,42.56545639038086
2024-11-01,42.338043212890625
2024-11-04,41.59648513793945
2024-11-05,41.84367370605469
2024-11-06,46.47099685668945
2024-11-07,45.68000030517578
2024-11-08,45.220001220703125
2024-11-11,46.439998626708984
2024-11-12,46.65999984741211
2024-11-13,46.5099983215332
2024-11-14,46.25
2024-11-15,46.54999923706055
2024-11-18,46.790000915527344
2024-11-19,46.630001068115234
2024-11-20,46.18000030517578
2024-11-21,46.810001373291016
2024-11-22,47.959999084472656
2024-11-25,48.099998474121094
2024-11-26,47.70000076293945
2024-11-27,47.75
2024-11-29,47.68000030517578
2024-12-02,46.97999954223633
2024-12-03,46.43000030517578
2024-12-04,46.220001220703125
2024-12-05,47.16999816894531
2024-12-06,47.2599983215332
2024-12-09,46.79999923706055
2024-12-10,46.459999084472656
2024-12-11,45.65999984741211
2024-12-12,45.720001220703125
2024-12-13,45.779998779296875
2024-12-16,45.290000915527344
2024-12-17,45.130001068115234
