,STX
2018-05-16,44.85002899169922
2018-05-17,44.58563232421875
2018-05-18,42.538414001464844
2018-05-21,43.24851608276367
2018-05-22,43.82263946533203
2018-05-23,44.026611328125
2018-05-24,44.026611328125
2018-05-25,43.41472244262695
2018-05-29,43.24851608276367
2018-05-30,43.837745666503906
2018-05-31,42.568626403808594
2018-06-01,43.73954391479492
2018-06-04,43.41472244262695
2018-06-05,44.706512451171875
2018-06-06,44.32123565673828
2018-06-07,41.7225456237793
2018-06-08,42.28910827636719
2018-06-11,43.769775390625
2018-06-12,43.13520812988281
2018-06-13,43.021888732910156
2018-06-14,44.6309700012207
2018-06-15,44.13992691040039
2018-06-18,44.555419921875
2018-06-19,44.249977111816406
2018-06-20,44.349239349365234
2018-06-21,44.62413024902344
2018-06-22,44.456153869628906
2018-06-25,42.63116455078125
2018-06-26,43.1504020690918
2018-06-27,42.52426528930664
2018-06-28,43.0358772277832
2018-06-29,43.11985778808594
2018-07-02,43.9903564453125
2018-07-03,43.44820785522461
2018-07-05,44.75395202636719
2018-07-06,44.73868179321289
2018-07-09,44.8608512878418
2018-07-10,44.96775436401367
2018-07-11,43.70783233642578
2018-07-12,45.067020416259766
2018-07-13,45.067020416259766
2018-07-16,44.63176727294922
2018-07-17,44.36450958251953
2018-07-18,44.36450958251953
2018-07-19,43.66201400756836
2018-07-20,43.12750244140625
2018-07-23,43.02823257446289
2018-07-24,42.54716873168945
2018-07-25,43.096946716308594
2018-07-26,43.93690490722656
2018-07-27,41.76068115234375
2018-07-30,41.233802795410156
2018-07-31,40.18004608154297
2018-08-01,40.52367401123047
2018-08-02,40.79090881347656
2018-08-03,41.14216995239258
2018-08-06,41.4094352722168
2018-08-07,41.898128509521484
2018-08-08,42.027931213378906
2018-08-09,38.95831298828125
2018-08-10,38.85139846801758
2018-08-13,38.9506721496582
2018-08-14,40.645843505859375
2018-08-15,40.386226654052734
2018-08-16,40.50839614868164
2018-08-17,41.43233108520508
2018-08-20,41.646141052246094
2018-08-21,41.85231018066406
2018-08-22,42.24174880981445
2018-08-23,42.54716873168945
2018-08-24,42.57008361816406
2018-08-27,43.0358772277832
2018-08-28,43.11222839355469
2018-08-29,42.74570083618164
2018-08-30,40.57712173461914
2018-08-31,40.88255310058594
2018-09-04,37.72892761230469
2018-09-05,37.69838333129883
2018-09-06,37.713661193847656
2018-09-07,38.026737213134766
2018-09-10,38.400882720947266
2018-09-11,37.40058517456055
2018-09-12,37.774749755859375
2018-09-13,36.8126220703125
2018-09-14,36.87370681762695
2018-09-17,36.60645294189453
2018-09-18,37.1248664855957
2018-09-19,37.20998764038086
2018-09-20,37.9295768737793
2018-09-21,38.13075637817383
2018-09-24,38.03017044067383
2018-09-25,37.51948928833008
2018-09-26,36.420753479003906
2018-09-27,36.03388214111328
2018-09-28,36.63739776611328
2018-10-01,36.35111999511719
2018-10-02,36.31242370605469
2018-10-03,36.97785949707031
2018-10-04,36.09578323364258
2018-10-05,36.21957015991211
2018-10-08,35.46903610229492
2018-10-09,34.045318603515625
2018-10-10,33.78224563598633
2018-10-11,33.534637451171875
2018-10-12,33.26382827758789
2018-10-15,33.08586120605469
2018-10-16,34.130428314208984
2018-10-17,34.13816833496094
2018-10-18,33.859615325927734
2018-10-19,33.89830780029297
2018-10-22,33.73580551147461
2018-10-23,33.63522720336914
2018-10-24,32.25019836425781
2018-10-25,32.969791412353516
2018-10-26,30.021780014038086
2018-10-29,29.27124786376953
2018-10-30,30.060466766357422
2018-10-31,31.128259658813477
2018-11-01,33.25607681274414
2018-11-02,34.25423049926758
2018-11-05,34.7803840637207
2018-11-06,35.144046783447266
2018-11-07,35.438079833984375
2018-11-08,35.07441711425781
2018-11-09,33.294769287109375
2018-11-12,32.412696838378906
2018-11-13,32.92337417602539
2018-11-14,33.05490493774414
2018-11-15,33.936988830566406
2018-11-16,33.503692626953125
2018-11-19,32.544227600097656
2018-11-20,32.59839630126953
2018-11-21,32.915626525878906
2018-11-23,33.232872009277344
2018-11-26,33.98341751098633
2018-11-27,34.114952087402344
2018-11-28,34.12269973754883
2018-11-29,33.00075149536133
2018-11-30,33.34119415283203
2018-12-03,34.63337707519531
2018-12-04,32.16509246826172
2018-12-06,32.22699737548828
2018-12-07,30.8729190826416
2018-12-10,30.80328369140625
2018-12-11,30.563413619995117
2018-12-12,30.950288772583008
2018-12-13,30.486038208007812
2018-12-14,29.82834243774414
2018-12-17,28.96173667907715
2018-12-18,29.378841400146484
2018-12-19,28.47378921508789
2018-12-20,28.788591384887695
2018-12-21,28.615455627441406
2018-12-24,28.4344425201416
2018-12-26,29.83530044555664
2018-12-27,30.25241470336914
2018-12-28,30.181583404541016
2018-12-31,30.370466232299805
2019-01-02,30.756105422973633
2019-01-03,28.74137306213379
2019-01-04,30.016319274902344
2019-01-07,30.819061279296875
2019-01-08,30.80332374572754
2019-01-09,31.590320587158203
2019-01-10,31.952346801757812
2019-01-11,32.00743103027344
2019-01-14,31.574581146240234
2019-01-15,31.20469093322754
2019-01-16,31.25978660583496
2019-01-17,30.480649948120117
2019-01-18,31.661161422729492
2019-01-22,30.28389549255371
2019-01-23,30.504261016845703
2019-01-24,32.24353790283203
2019-01-25,34.36057662963867
2019-01-28,34.045780181884766
2019-01-29,33.66014099121094
2019-01-30,34.42354202270508
2019-01-31,34.8485221862793
2019-02-01,35.61978530883789
2019-02-04,35.85588455200195
2019-02-05,35.52534484863281
2019-02-06,35.596168518066406
2019-02-07,34.99017333984375
2019-02-08,35.4308967590332
2019-02-11,35.139713287353516
2019-02-12,35.72209548950195
2019-02-13,35.99754333496094
2019-02-14,36.021148681640625
2019-02-15,35.97393798828125
2019-02-19,36.115596771240234
2019-02-20,36.115596771240234
2019-02-21,35.501731872558594
2019-02-22,36.99705123901367
2019-02-25,37.81552505493164
2019-02-26,37.36693572998047
2019-02-27,36.847503662109375
2019-02-28,36.64289855957031
2019-03-01,36.47761535644531
2019-03-04,36.53270721435547
2019-03-05,36.430397033691406
2019-03-06,36.40678787231445
2019-03-07,35.564693450927734
2019-03-08,36.375308990478516
2019-03-11,38.27198791503906
2019-03-12,37.83913040161133
2019-03-13,37.52433395385742
2019-03-14,37.138702392578125
2019-03-15,37.52433395385742
2019-03-18,37.9020881652832
2019-03-19,37.686790466308594
2019-03-20,36.8494758605957
2019-03-21,39.05837631225586
2019-03-22,37.42362976074219
2019-03-25,37.34388732910156
2019-03-26,37.646915435791016
2019-03-27,36.538475036621094
2019-03-28,36.674041748046875
2019-03-29,38.18916702270508
2019-04-01,38.619781494140625
2019-04-02,38.882930755615234
2019-04-03,39.55278396606445
2019-04-04,39.249752044677734
2019-04-05,39.257720947265625
2019-04-08,39.3693733215332
2019-04-09,39.00254440307617
2019-04-10,39.6405029296875
2019-04-11,39.449127197265625
2019-04-12,39.608604431152344
2019-04-15,39.38532638549805
2019-04-16,40.38212203979492
2019-04-17,40.10301208496094
2019-04-18,40.270469665527344
2019-04-22,39.02647018432617
2019-04-23,38.452327728271484
2019-04-24,37.47146987915039
2019-04-25,36.73784255981445
2019-04-26,35.876609802246094
2019-04-29,35.836734771728516
2019-04-30,38.53207015991211
2019-05-01,38.52408981323242
2019-05-02,38.5878791809082
2019-05-03,39.55278396606445
2019-05-06,39.3693733215332
2019-05-07,38.723445892333984
2019-05-08,39.10622024536133
2019-05-09,37.933990478515625
2019-05-10,37.79843521118164
2019-05-13,35.119049072265625
2019-05-14,35.597503662109375
2019-05-15,36.35506820678711
2019-05-16,36.42683410644531
2019-05-17,36.060020446777344
2019-05-20,35.66130828857422
2019-05-21,36.809608459472656
2019-05-22,35.6533317565918
2019-05-23,34.87981414794922
2019-05-24,34.44123077392578
2019-05-28,33.99466323852539
2019-05-29,34.87183380126953
2019-05-30,35.023353576660156
2019-05-31,33.3726692199707
2019-06-03,33.906944274902344
2019-06-04,35.21474075317383
2019-06-05,35.12701416015625
2019-06-06,35.406124114990234
2019-06-07,34.73627471923828
2019-06-10,35.047279357910156
2019-06-11,34.91969680786133
2019-06-12,34.80006790161133
2019-06-13,35.53371047973633
2019-06-14,35.29448318481445
2019-06-17,35.374229431152344
2019-06-18,36.830291748046875
2019-06-19,36.75748062133789
2019-06-20,37.364173889160156
2019-06-21,37.58258056640625
2019-06-24,38.27826690673828
2019-06-25,37.380348205566406
2019-06-26,38.22163772583008
2019-06-27,37.79290771484375
2019-06-28,38.116477966308594
2019-07-01,38.43195343017578
2019-07-02,38.35106658935547
2019-07-03,38.44813537597656
2019-07-05,38.22163772583008
2019-07-08,37.687747955322266
2019-07-09,37.24283981323242
2019-07-10,38.21355438232422
2019-07-11,37.74436569213867
2019-07-12,38.520938873291016
2019-07-15,39.10335922241211
2019-07-16,38.310611724853516
2019-07-17,38.0194091796875
2019-07-18,38.31871032714844
2019-07-19,38.262088775634766
2019-07-22,38.31871032714844
2019-07-23,38.60991668701172
2019-07-24,39.58062744140625
2019-07-25,38.89303970336914
2019-07-26,38.67464065551758
2019-07-29,38.407684326171875
2019-07-30,38.37533187866211
2019-07-31,37.461246490478516
2019-08-01,37.42080307006836
2019-08-02,36.344932556152344
2019-08-05,35.94856643676758
2019-08-06,36.142696380615234
2019-08-07,36.061805725097656
2019-08-08,36.514801025390625
2019-08-09,36.304481506347656
2019-08-12,36.25594711303711
2019-08-13,37.072959899902344
2019-08-14,36.102256774902344
2019-08-15,36.061805725097656
2019-08-16,37.2347412109375
2019-08-19,37.55831527709961
2019-08-20,37.50977325439453
2019-08-21,38.21355438232422
2019-08-22,38.488582611083984
2019-08-23,37.954681396484375
2019-08-26,38.07602310180664
2019-08-27,37.970863342285156
2019-08-28,38.140743255615234
2019-08-29,39.57253646850586
2019-08-30,40.61604690551758
2019-09-03,40.171142578125
2019-09-04,42.2015380859375
2019-09-05,43.76276397705078
2019-09-06,43.948814392089844
2019-09-09,44.31283187866211
2019-09-10,44.75773620605469
2019-09-11,45.46958541870117
2019-09-12,45.54238510131836
2019-09-13,45.421051025390625
2019-09-16,45.057029724121094
2019-09-17,45.34015655517578
2019-09-18,45.90640640258789
2019-09-19,42.82440948486328
2019-09-20,42.387596130371094
2019-09-23,42.67070388793945
2019-09-24,42.45785140991211
2019-09-25,43.456668853759766
2019-09-26,43.931522369384766
2019-09-27,44.0543212890625
2019-09-30,44.03793716430664
2019-10-01,43.27655029296875
2019-10-02,42.77714157104492
2019-10-03,43.4648551940918
2019-10-04,43.9478759765625
2019-10-07,43.898765563964844
2019-10-08,41.925689697265625
2019-10-09,42.711647033691406
2019-10-10,43.30929946899414
2019-10-11,44.0543212890625
2019-10-14,44.111629486083984
2019-10-15,44.97945022583008
2019-10-16,44.94670867919922
2019-10-17,45.17593765258789
2019-10-18,45.0121955871582
2019-10-21,45.42155075073242
2019-10-22,45.73265838623047
2019-10-23,45.929141998291016
2019-10-24,46.043758392333984
2019-10-25,46.600467681884766
2019-10-28,47.280006408691406
2019-10-29,47.460113525390625
2019-10-30,47.36187744140625
2019-10-31,47.50923156738281
2019-11-01,47.17356872558594
2019-11-04,47.5501708984375
2019-11-05,47.21449661254883
2019-11-06,47.35368347167969
2019-11-07,47.582923889160156
2019-11-08,48.131446838378906
2019-11-11,47.68935775756836
2019-11-12,47.460113525390625
2019-11-13,47.59111022949219
2019-11-14,47.6566047668457
2019-11-15,48.36887741088867
2019-11-18,49.195762634277344
2019-11-19,48.83552932739258
2019-11-20,48.80278778076172
2019-11-21,48.696353912353516
2019-11-22,48.532615661621094
2019-11-25,48.9992790222168
2019-11-26,48.5162353515625
2019-11-27,49.31856918334961
2019-11-29,48.8600959777832
2019-12-02,48.57355499267578
2019-12-03,47.6566047668457
2019-12-04,48.008644104003906
2019-12-05,47.967708587646484
2019-12-06,48.29519271850586
2019-12-09,46.764217376708984
2019-12-10,47.17356872558594
2019-12-11,47.43555450439453
2019-12-12,48.34431457519531
2019-12-13,48.10688781738281
2019-12-16,48.352500915527344
2019-12-17,48.44255447387695
2019-12-18,48.1396369934082
2019-12-19,47.85308837890625
2019-12-20,48.81096649169922
2019-12-23,49.42499542236328
2019-12-24,49.23465347290039
2019-12-26,49.590518951416016
2019-12-27,49.30913543701172
2019-12-30,49.069122314453125
2019-12-31,49.242919921875
2020-01-02,50.07053756713867
2020-01-03,48.754634857177734
2020-01-06,48.1753044128418
2020-01-07,48.754634857177734
2020-01-08,49.135337829589844
2020-01-09,50.03742218017578
2020-01-10,49.640174865722656
2020-01-13,50.47607421875
2020-01-14,50.302268981933594
2020-01-15,50.07880783081055
2020-01-16,50.922969818115234
2020-01-17,50.55055236816406
2020-01-21,50.525718688964844
2020-01-22,50.70779800415039
2020-01-23,51.94093322753906
2020-01-24,52.32991409301758
2020-01-27,50.21123123168945
2020-01-28,51.28711700439453
2020-01-29,48.83739471435547
2020-01-30,48.31599807739258
2020-01-31,47.165618896484375
2020-02-03,47.96012878417969
2020-02-04,48.80428695678711
2020-02-05,45.29520797729492
2020-02-06,45.65108871459961
2020-02-07,44.773807525634766
2020-02-10,45.46900177001953
2020-02-11,46.139373779296875
2020-02-12,46.52835464477539
2020-02-13,46.180763244628906
2020-02-14,44.68278121948242
2020-02-18,44.8565788269043
2020-02-19,44.6496696472168
2020-02-20,45.311763763427734
2020-02-21,44.724159240722656
2020-02-24,43.068931579589844
2020-02-25,41.72820281982422
2020-02-26,42.27443313598633
2020-02-27,40.0233268737793
2020-02-28,39.68400192260742
2020-03-02,41.68682098388672
2020-03-03,41.554412841796875
2020-03-04,42.57236862182617
2020-03-05,41.604061126708984
2020-03-06,40.768165588378906
2020-03-09,37.499107360839844
2020-03-10,39.64262771606445
2020-03-11,37.515663146972656
2020-03-12,36.8701171875
2020-03-13,40.49506378173828
2020-03-16,33.90727233886719
2020-03-17,37.36669158935547
2020-03-18,35.57904815673828
2020-03-19,35.305938720703125
2020-03-20,33.708648681640625
2020-03-23,33.75001907348633
2020-03-24,36.55061340332031
2020-03-25,37.44209671020508
2020-03-26,40.34360122680664
2020-03-27,40.34360122680664
2020-03-30,41.941532135009766
2020-03-31,41.04164505004883
2020-04-01,40.2510871887207
2020-04-02,40.01560592651367
2020-04-03,38.48495101928711
2020-04-06,40.90707778930664
2020-04-07,41.26871871948242
2020-04-08,42.9171142578125
2020-04-09,43.102134704589844
2020-04-13,42.816192626953125
2020-04-14,43.25352096557617
2020-04-15,42.24429702758789
2020-04-16,42.58070373535156
2020-04-17,43.287166595458984
2020-04-20,42.74890899658203
2020-04-21,41.83220672607422
2020-04-22,42.673221588134766
2020-04-23,40.27631378173828
2020-04-24,40.89867401123047
2020-04-27,41.23507308959961
2020-04-28,41.20143508911133
2020-04-29,42.94234848022461
2020-04-30,42.008819580078125
2020-05-01,40.12492370605469
2020-05-04,39.05683517456055
2020-05-05,39.31755828857422
2020-05-06,39.96513748168945
2020-05-07,40.974369049072266
2020-05-08,42.94234848022461
2020-05-11,41.93313217163086
2020-05-12,40.890262603759766
2020-05-13,39.88945388793945
2020-05-14,40.427696228027344
2020-05-15,40.175392150878906
2020-05-18,41.5294303894043
2020-05-19,42.19382858276367
2020-05-20,43.606754302978516
2020-05-21,43.11054229736328
2020-05-22,42.85823440551758
2020-05-26,43.06009292602539
2020-05-27,43.74130630493164
2020-05-28,43.194644927978516
2020-05-29,44.60755920410156
2020-06-01,43.85905075073242
2020-06-02,44.31320571899414
2020-06-03,44.674835205078125
2020-06-04,45.45697784423828
2020-06-05,45.7429313659668
2020-06-08,46.78579330444336
2020-06-09,46.11298370361328
2020-06-10,46.53348922729492
2020-06-11,43.11054229736328
2020-06-12,42.563880920410156
2020-06-15,42.673221588134766
2020-06-16,43.463775634765625
2020-06-17,42.9087028503418
2020-06-18,41.74809646606445
2020-06-19,43.77494812011719
2020-06-22,42.816192626953125
2020-06-23,41.632057189941406
2020-06-24,40.56718826293945
2020-06-25,40.66089630126953
2020-06-26,40.013458251953125
2020-06-29,40.68644714355469
2020-06-30,41.24018478393555
2020-07-01,40.294578552246094
2020-07-02,40.32865905761719
2020-07-06,40.91646194458008
2020-07-07,40.13272476196289
2020-07-08,39.664180755615234
2020-07-09,39.851593017578125
2020-07-10,40.362735748291016
2020-07-13,40.32014083862305
2020-07-14,40.362735748291016
2020-07-15,41.095367431640625
2020-07-16,41.316856384277344
2020-07-17,41.12092208862305
2020-07-20,41.393524169921875
2020-07-21,42.10060501098633
2020-07-22,42.143192291259766
2020-07-23,42.594696044921875
2020-07-24,40.924983978271484
2020-07-27,42.236907958984375
2020-07-28,41.37649154663086
2020-07-29,37.74742126464844
2020-07-30,37.82408905029297
2020-07-31,38.522647857666016
2020-08-03,38.13076400756836
2020-08-04,38.66746139526367
2020-08-05,38.44597625732422
2020-08-06,38.301143646240234
2020-08-07,38.59931182861328
2020-08-10,39.246761322021484
2020-08-11,38.99970245361328
2020-08-12,38.88044357299805
2020-08-13,38.250038146972656
2020-08-14,38.394859313964844
2020-08-17,38.250038146972656
2020-08-18,38.3863410949707
2020-08-19,38.675987243652344
2020-08-20,38.36930847167969
2020-08-21,38.19892501831055
2020-08-24,38.854881286621094
2020-08-25,38.71006393432617
2020-08-26,38.95710372924805
2020-08-27,38.803768157958984
2020-08-28,39.69826126098633
2020-08-31,40.882389068603516
2020-09-01,40.0986442565918
2020-09-02,41.393524169921875
2020-09-03,40.11567687988281
2020-09-04,40.04753112792969
2020-09-08,38.923030853271484
2020-09-09,39.383056640625
2020-09-10,39.12748718261719
2020-09-11,39.64714431762695
2020-09-14,40.59274673461914
2020-09-15,40.32865905761719
2020-09-16,41.46167755126953
2020-09-17,41.86206817626953
2020-09-18,41.58945846557617
2020-09-21,41.08684539794922
2020-09-22,41.199100494384766
2020-09-23,41.12137985229492
2020-09-24,40.94866943359375
2020-09-25,41.63950729370117
2020-09-28,42.88298416137695
2020-09-29,43.23703384399414
2020-09-30,42.54621505737305
2020-10-01,42.364871978759766
2020-10-02,42.08854293823242
2020-10-05,42.40804672241211
2020-10-06,42.8311767578125
2020-10-07,43.56517791748047
2020-10-08,44.32508850097656
2020-10-09,44.01422119140625
2020-10-12,44.29054641723633
2020-10-13,44.195556640625
2020-10-14,44.07465744018555
2020-10-15,44.34235763549805
2020-10-16,44.420074462890625
2020-10-19,45.033180236816406
2020-10-20,44.80865478515625
2020-10-21,44.635955810546875
2020-10-22,44.72231674194336
2020-10-23,43.81560134887695
2020-10-26,42.278526306152344
2020-10-27,41.933109283447266
2020-10-28,41.22500991821289
2020-10-29,41.15592575073242
2020-10-30,41.294097900390625
2020-11-02,41.94174575805664
2020-11-03,43.478824615478516
2020-11-04,43.58245086669922
2020-11-05,45.55130386352539
2020-11-06,46.1903190612793
2020-11-09,46.760250091552734
2020-11-10,47.25245666503906
2020-11-11,47.17475128173828
2020-11-12,45.93125915527344
2020-11-13,47.24382781982422
2020-11-16,48.30596923828125
2020-11-17,47.93464660644531
2020-11-18,47.70149612426758
2020-11-19,48.288692474365234
2020-11-20,48.02101135253906
2020-11-23,49.152225494384766
2020-11-24,50.55978775024414
2020-11-25,50.378448486328125
2020-11-27,50.49934005737305
2020-11-30,50.784305572509766
2020-12-01,52.06233596801758
2020-12-02,52.84815216064453
2020-12-03,53.83258056640625
2020-12-04,55.32648468017578
2020-12-07,54.59248352050781
2020-12-08,55.14514923095703
2020-12-09,54.86016845703125
2020-12-10,55.97413635253906
2020-12-11,55.92231369018555
2020-12-14,55.818702697753906
2020-12-15,56.97583770751953
2020-12-16,57.26078796386719
2020-12-17,57.1744384765625
2020-12-18,55.887786865234375
2020-12-21,56.17274856567383
2020-12-22,55.588157653808594
2020-12-23,54.994842529296875
2020-12-24,54.925045013427734
2020-12-28,54.549861907958984
2020-12-29,53.01422882080078
2020-12-30,52.87461853027344
2020-12-31,54.235755920410156
2021-01-04,52.42091369628906
2021-01-05,52.490718841552734
2021-01-06,52.2376823425293
2021-01-07,52.447086334228516
2021-01-08,51.47859573364258
2021-01-11,51.234283447265625
2021-01-12,51.5047607421875
2021-01-13,52.25513458251953
2021-01-14,52.31621551513672
2021-01-15,52.79610061645508
2021-01-19,53.41558837890625
2021-01-20,53.590087890625
2021-01-21,54.91632080078125
2021-01-22,52.351112365722656
2021-01-25,53.38941192626953
2021-01-26,56.591552734375
2021-01-27,62.5770263671875
2021-01-28,58.15336227416992
2021-01-29,57.6909294128418
2021-02-01,58.23188400268555
2021-02-02,58.26677703857422
2021-02-03,58.860107421875
2021-02-04,59.08695602416992
2021-02-05,60.58769607543945
2021-02-08,62.30655288696289
2021-02-09,63.135440826416016
2021-02-10,61.940101623535156
2021-02-11,63.22269058227539
2021-02-12,63.00455856323242
2021-02-16,61.94881057739258
2021-02-17,62.30655288696289
2021-02-18,63.231414794921875
2021-02-19,63.81601333618164
2021-02-22,64.11266326904297
2021-02-23,63.00455856323242
2021-02-24,64.86302185058594
2021-02-25,63.56296920776367
2021-02-26,63.89454650878906
2021-03-01,64.40059661865234
2021-03-02,63.275047302246094
2021-03-03,66.25907135009766
2021-03-04,62.48104476928711
2021-03-05,64.02540588378906
2021-03-08,65.05498504638672
2021-03-09,65.56975555419922
2021-03-10,65.37781524658203
2021-03-11,67.40206146240234
2021-03-12,66.9919662475586
2021-03-15,65.79662322998047
2021-03-16,65.85769653320312
2021-03-17,68.03900146484375
2021-03-18,64.45294952392578
2021-03-19,65.11605834960938
2021-03-22,66.25907135009766
2021-03-23,63.908687591552734
2021-03-24,62.79074478149414
2021-03-25,64.24320983886719
2021-03-26,66.91926574707031
2021-03-29,66.22383880615234
2021-03-30,66.63758850097656
2021-03-31,67.5618667602539
2021-04-01,69.09357452392578
2021-04-05,69.71857452392578
2021-04-06,69.2960433959961
2021-04-07,69.50730895996094
2021-04-08,70.42279815673828
2021-04-09,70.88936614990234
2021-04-12,70.34356689453125
2021-04-13,70.40519714355469
2021-04-14,70.66929626464844
2021-04-15,71.59358215332031
2021-04-16,72.24498748779297
2021-04-19,72.473876953125
2021-04-20,72.54430389404297
2021-04-21,73.83831024169922
2021-04-22,74.01436614990234
2021-04-23,78.4774169921875
2021-04-26,82.10417175292969
2021-04-27,82.94924926757812
2021-04-28,83.80314636230469
2021-04-29,85.23800659179688
2021-04-30,81.72566223144531
2021-05-03,80.63410186767578
2021-05-04,77.88762664794922
2021-05-05,77.8436050415039
2021-05-06,79.21684265136719
2021-05-07,80.59889221191406
2021-05-10,79.21684265136719
2021-05-11,76.94642639160156
2021-05-12,74.86223602294922
2021-05-13,77.27456665039062
2021-05-14,86.888427734375
2021-05-17,92.44036102294922
2021-05-18,89.72647094726562
2021-05-19,88.29856872558594
2021-05-20,85.86851501464844
2021-05-21,83.2965316772461
2021-05-24,87.048095703125
2021-05-25,82.9240493774414
2021-05-26,85.84191131591797
2021-05-27,85.52263641357422
2021-05-28,84.91954040527344
2021-06-01,87.13677978515625
2021-06-02,86.941650390625
2021-06-03,86.53367614746094
2021-06-04,87.9083480834961
2021-06-07,87.49152374267578
2021-06-08,89.42493438720703
2021-06-09,88.0946044921875
2021-06-10,86.43612670898438
2021-06-11,85.82417297363281
2021-06-14,83.95283508300781
2021-06-15,83.31428527832031
2021-06-16,82.2056655883789
2021-06-17,78.7734146118164
2021-06-18,75.65157318115234
2021-06-21,75.6604232788086
2021-06-22,74.94203186035156
2021-06-23,75.17263793945312
2021-06-24,76.61827087402344
2021-06-25,76.71583557128906
2021-06-28,76.45863342285156
2021-06-29,77.7623519897461
2021-06-30,77.98407745361328
2021-07-01,76.82225799560547
2021-07-02,77.18588256835938
2021-07-06,75.9442367553711
2021-07-07,77.88651275634766
2021-07-08,76.71583557128906
2021-07-09,78.01068115234375
2021-07-12,78.91532135009766
2021-07-13,78.48961639404297
2021-07-14,79.48291778564453
2021-07-15,76.40541076660156
2021-07-16,74.90657806396484
2021-07-19,74.75581359863281
2021-07-20,75.820068359375
2021-07-21,73.25695037841797
2021-07-22,73.73587799072266
2021-07-23,75.81120300292969
2021-07-26,76.51183319091797
2021-07-27,75.54513549804688
2021-07-28,76.80450439453125
2021-07-29,77.33663940429688
2021-07-30,77.95747375488281
2021-08-02,78.48961639404297
2021-08-03,80.19242858886719
2021-08-04,79.21684265136719
2021-08-05,80.61811828613281
2021-08-06,81.72674560546875
2021-08-09,82.05489349365234
2021-08-10,82.27661895751953
2021-08-11,83.4827880859375
2021-08-12,80.55604553222656
2021-08-13,80.12146759033203
2021-08-16,80.44964599609375
2021-08-17,80.00618743896484
2021-08-18,78.95964813232422
2021-08-19,78.17031860351562
2021-08-20,79.32328796386719
2021-08-23,81.29217529296875
2021-08-24,76.33447265625
2021-08-25,77.06170654296875
2021-08-26,75.15489196777344
2021-08-27,76.54730987548828
2021-08-30,77.01737213134766
2021-08-31,77.68253326416016
2021-09-01,77.32779693603516
2021-09-02,79.3764877319336
2021-09-03,80.1037368774414
2021-09-07,78.099365234375
2021-09-08,74.79127502441406
2021-09-09,77.46080780029297
2021-09-10,74.42765045166016
2021-09-13,74.44539642333984
2021-09-14,73.37226867675781
2021-09-15,74.80901336669922
2021-09-16,75.22584533691406
2021-09-17,74.26802062988281
2021-09-20,73.5673599243164
2021-09-21,72.93254089355469
2021-09-22,74.15748596191406
2021-09-23,76.03511810302734
2021-09-24,76.9649887084961
2021-09-27,77.70710754394531
2021-09-28,75.28406524658203
2021-09-29,74.30052947998047
2021-09-30,73.7819595336914
2021-10-01,75.47183227539062
2021-10-04,75.23041534423828
2021-10-05,76.13346862792969
2021-10-06,72.07421112060547
2021-10-07,73.12030792236328
2021-10-08,71.46621704101562
2021-10-11,72.98619842529297
2021-10-12,70.64364624023438
2021-10-13,71.14433288574219
2021-10-14,73.76409149169922
2021-10-15,73.30807495117188
2021-10-18,72.63748931884766
2021-10-19,72.53020477294922
2021-10-20,72.00269317626953
2021-10-21,73.53160858154297
2021-10-22,77.99320983886719
2021-10-25,79.71886444091797
2021-10-26,78.74425506591797
2021-10-27,78.70849609375
2021-10-28,80.06756591796875
2021-10-29,79.63838958740234
2021-11-01,82.16871643066406
2021-11-02,82.0971908569336
2021-11-03,83.56352233886719
2021-11-04,85.20869445800781
2021-11-05,86.5051498413086
2021-11-08,87.3724136352539
2021-11-09,88.77619171142578
2021-11-10,88.5347671508789
2021-11-11,94.11402893066406
2021-11-12,96.67118835449219
2021-11-15,94.47166442871094
2021-11-16,92.68345642089844
2021-11-17,90.20675659179688
2021-11-18,90.52863311767578
2021-11-19,90.10840606689453
2021-11-22,90.85945892333984
2021-11-23,90.82369995117188
2021-11-24,90.34087371826172
2021-11-26,88.17713928222656
2021-11-29,93.04108428955078
2021-11-30,91.79827880859375
2021-12-01,92.84439086914062
2021-12-02,93.97990417480469
2021-12-03,94.2481460571289
2021-12-06,92.62085723876953
2021-12-07,97.02881622314453
2021-12-08,94.5074234008789
2021-12-09,92.03074645996094
2021-12-10,92.90696716308594
2021-12-13,90.9131088256836
2021-12-14,91.59264373779297
2021-12-15,93.46131896972656
2021-12-16,93.53285217285156
2021-12-17,93.44343566894531
2021-12-20,93.99778747558594
2021-12-21,98.30928802490234
2021-12-22,99.29039764404297
2021-12-23,100.28950500488281
2021-12-27,102.2607421875
2021-12-28,102.4677505493164
2021-12-29,103.51187896728516
2021-12-30,102.41375732421875
2021-12-31,101.69369506835938
2022-01-03,101.85569763183594
2022-01-04,104.42998504638672
2022-01-05,103.25086212158203
2022-01-06,101.15359497070312
2022-01-07,99.87545776367188
2022-01-10,102.98982238769531
2022-01-11,100.55953979492188
2022-01-12,101.91870880126953
2022-01-13,99.76744079589844
2022-01-14,98.29126739501953
2022-01-18,94.92489624023438
2022-01-19,92.13456726074219
2022-01-20,90.39737701416016
2022-01-21,85.97786712646484
2022-01-24,87.45404052734375
2022-01-25,85.3117904663086
2022-01-26,86.68894958496094
2022-01-27,93.32271575927734
2022-01-28,96.32905578613281
