,NOC
2021-06-17,348.5839538574219
2021-06-18,347.15625
2021-06-21,352.92352294921875
2021-06-22,352.24273681640625
2021-06-23,350.07769775390625
2021-06-24,349.5104675292969
2021-06-25,352.9424133300781
2021-06-28,350.0115051269531
2021-06-29,340.6517028808594
2021-06-30,343.6014404296875
2021-07-01,347.5628662109375
2021-07-02,349.056640625
2021-07-06,347.59112548828125
2021-07-07,351.0042724609375
2021-07-08,349.7562255859375
2021-07-09,351.53375244140625
2021-07-12,350.125
2021-07-13,347.345458984375
2021-07-14,344.0836181640625
2021-07-15,344.25372314453125
2021-07-16,343.0152893066406
2021-07-19,335.63140869140625
2021-07-20,340.33026123046875
2021-07-21,341.73895263671875
2021-07-22,339.6590270996094
2021-07-23,341.59710693359375
2021-07-26,338.71356201171875
2021-07-27,342.4386291503906
2021-07-28,340.46258544921875
2021-07-29,345.7098083496094
2021-07-30,343.21380615234375
2021-08-02,342.0981750488281
2021-08-03,344.5563049316406
2021-08-04,337.75860595703125
2021-08-05,339.1484680175781
2021-08-06,342.35345458984375
2021-08-09,341.29449462890625
2021-08-10,342.892333984375
2021-08-11,346.12579345703125
2021-08-12,344.0080261230469
2021-08-13,343.29888916015625
2021-08-16,348.50830078125
2021-08-17,348.5177307128906
2021-08-18,343.34619140625
2021-08-19,341.3891906738281
2021-08-20,343.19488525390625
2021-08-23,343.1192932128906
2021-08-24,342.97747802734375
2021-08-25,342.8734130859375
2021-08-26,346.7497863769531
2021-08-27,346.4173889160156
2021-08-30,349.0570983886719
2021-08-31,349.133056640625
2021-09-01,346.5504150390625
2021-09-02,349.7026672363281
2021-09-03,347.4524841308594
2021-09-07,340.7584228515625
2021-09-08,342.20166015625
2021-09-09,338.764404296875
2021-09-10,336.21978759765625
2021-09-13,335.8399658203125
2021-09-14,333.96942138671875
2021-09-15,337.77691650390625
2021-09-16,332.0039978027344
2021-09-17,332.55462646484375
2021-09-20,331.1968688964844
2021-09-21,327.7121887207031
2021-09-22,330.9215087890625
2021-09-23,333.1907958984375
2021-09-24,337.7389831542969
2021-09-27,339.1727600097656
2021-09-28,340.2076721191406
2021-09-29,344.65142822265625
2021-09-30,341.9642639160156
2021-10-01,342.6954040527344
2021-10-04,347.20550537109375
2021-10-05,351.20294189453125
2021-10-06,358.2673034667969
2021-10-07,363.3755798339844
2021-10-08,370.0411376953125
2021-10-11,373.30743408203125
2021-10-12,370.3734436035156
2021-10-13,369.0726623535156
2021-10-14,370.2500305175781
2021-10-15,375.3963317871094
2021-10-18,374.0005798339844
2021-10-19,379.1374206542969
2021-10-20,380.6376647949219
2021-10-21,382.43212890625
2021-10-22,385.698486328125
2021-10-25,386.0877990722656
2021-10-26,376.5452880859375
2021-10-27,368.5503845214844
2021-10-28,340.530517578125
2021-10-29,339.1822204589844
2021-11-01,336.9319152832031
2021-11-02,335.36517333984375
2021-11-03,336.2292785644531
2021-11-04,338.6505126953125
2021-11-05,345.97119140625
2021-11-08,344.9267272949219
2021-11-09,346.11358642578125
2021-11-10,343.8157958984375
2021-11-11,341.764892578125
2021-11-12,341.489501953125
2021-11-15,341.8218078613281
2021-11-16,336.69451904296875
2021-11-17,336.0868225097656
2021-11-18,333.6751403808594
2021-11-19,335.2987365722656
2021-11-22,344.8128356933594
2021-11-23,345.8192443847656
2021-11-24,343.1226806640625
2021-11-26,337.5724182128906
2021-11-29,339.8707580566406
2021-11-30,332.632568359375
2021-12-01,329.94329833984375
2021-12-02,336.2277526855469
2021-12-03,341.2535095214844
2021-12-06,347.0898742675781
2021-12-07,345.85968017578125
2021-12-08,347.21380615234375
2021-12-09,350.80908203125
2021-12-10,353.8607177734375
2021-12-13,359.8401184082031
2021-12-14,358.78155517578125
2021-12-15,361.26104736328125
2021-12-16,361.1656799316406
2021-12-17,359.9640808105469
2021-12-20,352.80218505859375
2021-12-21,360.9464111328125
2021-12-22,362.20513916015625
2021-12-23,363.50213623046875
2021-12-27,366.4012451171875
2021-12-28,367.4692687988281
2021-12-29,367.14508056640625
2021-12-30,366.70635986328125
2021-12-31,369.12872314453125
2022-01-03,367.66009521484375
2022-01-04,378.5888671875
2022-01-05,376.6815490722656
2022-01-06,378.8558654785156
2022-01-07,381.8598937988281
2022-01-10,383.58599853515625
2022-01-11,382.03155517578125
2022-01-12,377.19647216796875
2022-01-13,379.1800842285156
2022-01-14,384.7494201660156
2022-01-18,383.0137939453125
2022-01-19,383.0328063964844
2022-01-20,378.9893493652344
2022-01-21,380.3244934082031
2022-01-24,384.3774719238281
2022-01-25,384.4919128417969
2022-01-26,384.53961181640625
2022-01-27,356.6549072265625
2022-01-28,362.57708740234375
2022-01-31,352.7545166015625
2022-02-01,353.4029846191406
2022-02-02,353.78448486328125
2022-02-03,356.4832763671875
2022-02-04,352.6114196777344
2022-02-07,355.8634338378906
2022-02-08,361.7378845214844
2022-02-09,366.5443115234375
2022-02-10,364.312744140625
2022-02-11,380.81085205078125
2022-02-14,372.49505615234375
2022-02-15,366.9352722167969
2022-02-16,375.4132385253906
2022-02-17,379.6569519042969
2022-02-18,373.1148681640625
2022-02-22,372.6190185546875
2022-02-23,368.1845397949219
2022-02-24,377.15838623046875
2022-02-25,392.23822021484375
2022-02-28,423.3265686035156
2022-03-01,436.6926574707031
2022-03-02,434.0979309082031
2022-03-03,430.5553894042969
2022-03-04,448.6319580078125
2022-03-07,457.6128845214844
2022-03-08,430.0957336425781
2022-03-09,430.7755126953125
2022-03-10,425.6914367675781
2022-03-11,417.73504638671875
2022-03-14,422.63726806640625
2022-03-15,428.76495361328125
2022-03-16,406.3701477050781
2022-03-17,410.55419921875
2022-03-18,409.74041748046875
2022-03-21,427.5968322753906
2022-03-22,427.3095703125
2022-03-23,427.9032287597656
2022-03-24,435.2276916503906
2022-03-25,438.6840515136719
2022-03-28,427.78826904296875
2022-03-29,427.31915283203125
2022-03-30,434.0404357910156
2022-03-31,428.1904602050781
2022-04-01,435.4383239746094
2022-04-04,433.0447082519531
2022-04-05,434.6915588378906
2022-04-06,441.82452392578125
2022-04-07,450.7384033203125
2022-04-08,443.9309387207031
2022-04-11,442.4756164550781
2022-04-12,443.5671081542969
2022-04-13,444.7543029785156
2022-04-14,447.3203125
2022-04-18,445.7691345214844
2022-04-19,444.64898681640625
2022-04-20,443.68194580078125
2022-04-21,424.5807800292969
2022-04-22,428.3627624511719
2022-04-25,425.1265563964844
2022-04-26,423.68084716796875
2022-04-27,421.057373046875
2022-04-28,426.2276916503906
2022-04-29,420.70318603515625
2022-05-02,419.95635986328125
2022-05-03,432.0489196777344
2022-05-04,442.8872985839844
2022-05-05,446.8031921386719
2022-05-06,448.75640869140625
2022-05-09,434.6628112792969
2022-05-10,430.8233947753906
2022-05-11,427.4819641113281
2022-05-12,431.5989685058594
2022-05-13,433.56170654296875
2022-05-16,438.58831787109375
2022-05-17,439.73724365234375
2022-05-18,435.514892578125
2022-05-19,429.4159851074219
2022-05-20,424.4659423828125
2022-05-23,437.33404541015625
2022-05-24,451.0542907714844
2022-05-25,447.7224426269531
2022-05-26,447.54046630859375
2022-05-27,452.4032287597656
2022-05-31,449.7219543457031
2022-06-01,446.14703369140625
2022-06-02,444.8208312988281
2022-06-03,459.7164611816406
2022-06-06,460.1872863769531
2022-06-07,472.8725891113281
2022-06-08,454.0273132324219
2022-06-09,444.868896484375
2022-06-10,445.73382568359375
2022-06-13,442.7162170410156
2022-06-14,436.73876953125
2022-06-15,440.5732116699219
2022-06-16,431.5108642578125
2022-06-17,426.619384765625
2022-06-21,445.68572998046875
2022-06-22,440.7269592285156
2022-06-23,438.4493713378906
2022-06-24,445.61846923828125
2022-06-27,448.6168212890625
2022-06-28,446.55072021484375
2022-06-29,443.80218505859375
2022-06-30,459.90863037109375
2022-07-01,467.4044189453125
2022-07-05,446.2527160644531
2022-07-06,463.0799255371094
2022-07-07,460.6870422363281
2022-07-08,461.6961364746094
2022-07-11,456.9679260253906
2022-07-12,450.596435546875
2022-07-13,447.05999755859375
2022-07-14,441.0921325683594
2022-07-15,443.2159729003906
2022-07-18,431.7415466308594
2022-07-19,439.5545349121094
2022-07-20,438.2859802246094
2022-07-21,436.10455322265625
2022-07-22,434.23052978515625
2022-07-25,435.6432189941406
2022-07-26,427.3113098144531
2022-07-27,428.42608642578125
2022-07-28,436.73876953125
2022-07-29,460.2257385253906
2022-08-01,457.0832824707031
2022-08-02,462.2919006347656
2022-08-03,462.964599609375
2022-08-04,459.3992919921875
2022-08-05,458.966796875
2022-08-08,451.7208557128906
2022-08-09,455.2573547363281
2022-08-10,454.69036865234375
2022-08-11,451.970703125
2022-08-12,460.87921142578125
2022-08-15,467.8849182128906
2022-08-16,466.56842041015625
2022-08-17,473.3050842285156
2022-08-18,473.6606140136719
2022-08-19,471.6136474609375
2022-08-22,465.3094482421875
2022-08-23,464.050537109375
2022-08-24,469.8262023925781
2022-08-25,475.1982421875
2022-08-26,467.84967041015625
2022-08-29,468.50543212890625
2022-08-30,463.79925537109375
2022-08-31,460.9639587402344
2022-09-01,463.2110290527344
2022-09-02,459.9610290527344
2022-09-06,462.65167236328125
2022-09-07,470.4052734375
2022-09-08,472.2857971191406
2022-09-09,473.90594482421875
2022-09-12,465.12042236328125
2022-09-13,452.2266845703125
2022-09-14,467.60858154296875
2022-09-15,467.8014221191406
2022-09-16,467.9171142578125
2022-09-19,470.6849670410156
2022-09-20,476.4036865234375
2022-09-21,475.31396484375
2022-09-22,478.77606201171875
2022-09-23,461.7643737792969
2022-09-26,457.47296142578125
2022-09-27,457.2510986328125
2022-09-28,466.4609375
2022-09-29,453.7215270996094
2022-09-30,453.5671691894531
2022-10-03,468.4089660644531
2022-10-04,472.81622314453125
2022-10-05,467.1938781738281
2022-10-06,467.9460754394531
2022-10-07,478.41925048828125
2022-10-10,485.8835144042969
2022-10-11,489.2395935058594
2022-10-12,474.84136962890625
2022-10-13,483.5787048339844
2022-10-14,447.655517578125
2022-10-17,458.1672668457031
2022-10-18,488.7477111816406
2022-10-19,492.71136474609375
2022-10-20,494.1868896484375
2022-10-21,504.0427551269531
2022-10-24,507.22540283203125
2022-10-25,507.9871826171875
2022-10-26,512.076171875
2022-10-27,516.4351806640625
2022-10-28,528.5863037109375
2022-10-31,529.4542236328125
2022-11-01,516.7918701171875
2022-11-02,511.4106750488281
2022-11-03,506.7913513183594
2022-11-04,504.1490173339844
2022-11-07,515.721435546875
2022-11-08,521.6620483398438
2022-11-09,514.1495971679688
2022-11-10,512.65478515625
2022-11-11,475.1499938964844
2022-11-14,464.5804443359375
2022-11-15,482.8843078613281
2022-11-16,487.1372985839844
2022-11-17,500.3685607910156
2022-11-18,501.88262939453125
2022-11-21,509.0672912597656
2022-11-22,505.96197509765625
2022-11-23,503.7342834472656
2022-11-25,510.7201843261719
2022-11-28,507.8658447265625
2022-11-29,511.2232360839844
2022-11-30,516.0031127929688
2022-12-01,513.1101684570312
2022-12-02,527.9141235351562
2022-12-05,523.8793334960938
2022-12-06,514.5711669921875
2022-12-07,522.698974609375
2022-12-08,523.0277709960938
2022-12-09,511.7942199707031
2022-12-12,517.8318481445312
2022-12-13,508.5527648925781
2022-12-14,514.5421142578125
2022-12-15,511.35882568359375
2022-12-16,512.694091796875
2022-12-19,515.2581176757812
2022-12-20,512.40380859375
2022-12-21,521.3248291015625
2022-12-22,514.1454467773438
2022-12-23,517.4351806640625
2022-12-27,523.6471557617188
2022-12-28,522.8923950195312
2022-12-29,524.4307861328125
2022-12-30,527.9237060546875
2023-01-03,522.81494140625
2023-01-04,509.38494873046875
2023-01-05,511.38787841796875
2023-01-06,504.5179138183594
2023-01-09,479.35107421875
2023-01-10,479.71875
2023-01-11,476.95147705078125
2023-01-12,472.1619567871094
2023-01-13,446.4725646972656
2023-01-17,440.8025207519531
2023-01-18,431.60076904296875
2023-01-19,427.9723205566406
2023-01-20,436.1484069824219
2023-01-23,436.2548522949219
2023-01-24,444.4212646484375
2023-01-25,448.2722473144531
2023-01-26,429.0947265625
2023-01-27,423.4634094238281
2023-01-30,425.04058837890625
2023-01-31,433.5166015625
2023-02-01,428.2432861328125
2023-02-02,426.5693054199219
2023-02-03,426.3565368652344
2023-02-06,434.40673828125
2023-02-07,437.4933776855469
2023-02-08,441.276611328125
2023-02-09,439.1382751464844
2023-02-10,448.82373046875
2023-02-13,449.2301330566406
2023-02-14,452.35546875
2023-02-15,445.9984436035156
2023-02-16,450.2655029296875
2023-02-17,455.3743591308594
2023-02-21,458.5867004394531
2023-02-22,463.2117614746094
2023-02-23,460.82183837890625
2023-02-24,457.3064270019531
2023-02-27,456.4906921386719
2023-02-28,450.702880859375
2023-03-01,449.1878967285156
2023-03-02,454.7427062988281
2023-03-03,453.8783874511719
2023-03-06,456.6363525390625
2023-03-07,458.5591735839844
2023-03-08,451.8099060058594
2023-03-09,445.779296875
2023-03-10,446.4979248046875
2023-03-13,444.5168762207031
2023-03-14,440.5547180175781
2023-03-15,435.9322509765625
2023-03-16,437.1461486816406
2023-03-17,430.78533935546875
2023-03-20,436.2818603515625
2023-03-21,436.9810485839844
2023-03-22,430.78533935546875
2023-03-23,431.60107421875
2023-03-24,442.09881591796875
2023-03-27,445.0121154785156
2023-03-28,445.7404479980469
2023-03-29,448.2362060546875
2023-03-30,447.66326904296875
2023-03-31,448.38189697265625
2023-04-03,455.6360778808594
2023-04-04,454.5776062011719
2023-04-05,457.3064270019531
2023-04-06,456.8014831542969
2023-04-10,462.7738037109375
2023-04-11,454.7427062988281
2023-04-12,459.1127014160156
2023-04-13,460.4625244140625
2023-04-14,458.91845703125
2023-04-17,461.07427978515625
2023-04-18,465.619140625
2023-04-19,463.2884521484375
2023-04-20,460.48193359375
2023-04-21,458.355224609375
2023-04-24,457.316162109375
2023-04-25,452.0235595703125
2023-04-26,436.1167297363281
2023-04-27,444.4586486816406
2023-04-28,447.94488525390625
2023-05-01,449.3529968261719
2023-05-02,435.8448486328125
2023-05-03,430.89215087890625
2023-05-04,429.4549255371094
2023-05-05,433.902587890625
2023-05-08,429.4646301269531
2023-05-09,429.5325927734375
2023-05-10,430.2318115234375
2023-05-11,423.2592468261719
2023-05-12,426.08514404296875
2023-05-15,426.67755126953125
2023-05-16,423.0455627441406
2023-05-17,434.4173278808594
2023-05-18,430.78533935546875
2023-05-19,430.5036926269531
2023-05-22,430.2706604003906
2023-05-23,430.2318115234375
2023-05-24,428.687744140625
2023-05-25,420.9868469238281
2023-05-26,427.501953125
2023-05-30,427.345947265625
2023-05-31,424.7418212890625
2023-06-01,427.6872863769531
2023-06-02,432.87591552734375
2023-06-05,434.55352783203125
2023-06-06,437.0406188964844
2023-06-07,442.1610107421875
2023-06-08,444.2287292480469
2023-06-09,443.0485534667969
2023-06-12,442.3170471191406
2023-06-13,440.0152893066406
2023-06-14,436.84552001953125
2023-06-15,441.69287109375
2023-06-16,447.03765869140625
2023-06-20,443.1265563964844
2023-06-21,451.0559387207031
2023-06-22,446.7547607421875
2023-06-23,442.84368896484375
2023-06-26,436.96258544921875
2023-06-27,437.3721923828125
2023-06-28,431.73486328125
2023-06-29,440.0835876464844
2023-06-30,444.5505676269531
2023-07-03,446.8523254394531
2023-07-05,447.7203063964844
2023-07-06,444.72613525390625
2023-07-07,441.28326416015625
2023-07-10,441.4197692871094
2023-07-11,449.37835693359375
2023-07-12,442.1610107421875
2023-07-13,445.75018310546875
2023-07-14,439.51788330078125
2023-07-17,443.029052734375
2023-07-18,431.75433349609375
2023-07-19,431.36419677734375
2023-07-20,443.1460876464844
2023-07-21,442.22930908203125
2023-07-24,441.0491638183594
2023-07-25,445.90625
2023-07-26,445.87701416015625
2023-07-27,434.3194274902344
2023-07-28,438.58160400390625
2023-07-31,434.01708984375
2023-08-01,437.0893249511719
2023-08-02,436.4261474609375
2023-08-03,431.6860656738281
2023-08-04,427.7165222167969
2023-08-07,425.8829650878906
2023-08-08,422.2157287597656
2023-08-09,424.80035400390625
2023-08-10,419.650634765625
2023-08-11,420.4114074707031
2023-08-14,418.8508605957031
2023-08-15,412.72589111328125
2023-08-16,416.74420166015625
2023-08-17,418.5778503417969
2023-08-18,419.55316162109375
2023-08-21,422.9862365722656
2023-08-22,426.9265441894531
2023-08-23,423.7957458496094
2023-08-24,421.5135192871094
2023-08-25,420.7788391113281
2023-08-28,422.3363037109375
2023-08-29,421.2686462402344
2023-08-30,425.9117126464844
2023-08-31,424.2366638183594
2023-09-01,426.71490478515625
2023-09-05,422.26776123046875
2023-09-06,414.9798278808594
2023-09-07,422.1795959472656
2023-09-08,414.07867431640625
2023-09-11,416.3120422363281
2023-09-12,415.41082763671875
2023-09-13,417.59521484375
2023-09-14,423.482421875
2023-09-15,424.6285095214844
2023-09-18,431.5147705078125
2023-09-19,427.0577697753906
2023-09-20,431.1817321777344
2023-09-21,428.17449951171875
2023-09-22,416.21405029296875
2023-09-25,416.87042236328125
2023-09-26,417.8597412109375
2023-09-27,428.30181884765625
2023-09-28,430.5156555175781
2023-09-29,431.1915283203125
2023-10-02,433.1800231933594
2023-10-03,425.43170166015625
2023-10-04,413.65740966796875
2023-10-05,411.48284912109375
2023-10-06,414.5879821777344
2023-10-09,461.96923828125
2023-10-10,455.6119079589844
2023-10-11,463.6932678222656
2023-10-12,467.5527038574219
2023-10-13,480.1302185058594
2023-10-16,479.07232666015625
2023-10-17,479.0037841796875
2023-10-18,480.727783203125
2023-10-19,479.9245300292969
2023-10-20,475.771240234375
2023-10-23,470.7754821777344
2023-10-24,468.65960693359375
2023-10-25,473.381103515625
2023-10-26,468.01312255859375
2023-10-27,463.3994140625
2023-10-30,459.09912109375
2023-10-31,461.7929382324219
2023-11-01,458.687744140625
2023-11-02,466.044189453125
2023-11-03,460.9602355957031
2023-11-06,461.3717346191406
2023-11-07,458.13916015625
2023-11-08,451.0667419433594
2023-11-09,451.66424560546875
2023-11-10,453.7997131347656
2023-11-13,454.8870544433594
2023-11-14,457.2869567871094
2023-11-15,455.48455810546875
2023-11-16,454.3972473144531
2023-11-17,454.6813659667969
2023-11-20,456.2975769042969
2023-11-21,461.4402770996094
2023-11-22,461.8125
2023-11-24,463.72039794921875
2023-11-27,460.6422119140625
2023-11-28,462.3042297363281
2023-11-29,459.6784362792969
2023-11-30,467.30023193359375
2023-12-01,471.90283203125
2023-12-04,472.3846740722656
2023-12-05,468.7262268066406
2023-12-06,472.3453369140625
2023-12-07,469.58184814453125
2023-12-08,468.3721923828125
2023-12-11,470.84063720703125
2023-12-12,471.32257080078125
2023-12-13,476.9873046875
2023-12-14,455.990478515625
2023-12-15,453.4236145019531
2023-12-18,457.7213439941406
2023-12-19,456.482177734375
2023-12-20,449.59796142578125
2023-12-21,451.6238708496094
2023-12-22,455.4692077636719
2023-12-26,456.8165283203125
2023-12-27,456.54119873046875
2023-12-28,457.97698974609375
2023-12-29,460.3963317871094
2024-01-02,462.3140869140625
2024-01-03,467.02484130859375
2024-01-04,463.927001953125
2024-01-05,462.1174011230469
2024-01-08,467.3985900878906
2024-01-09,464.418701171875
2024-01-10,464.143310546875
2024-01-11,459.60955810546875
2024-01-12,473.1222839355469
2024-01-16,469.9949035644531
2024-01-17,466.0414123535156
2024-01-18,466.7789611816406
2024-01-19,462.6976623535156
2024-01-22,458.9014892578125
2024-01-23,460.17999267578125
2024-01-24,456.24615478515625
2024-01-25,427.3619689941406
2024-01-26,430.71551513671875
2024-01-29,431.05975341796875
2024-01-30,436.1639099121094
2024-01-31,439.3699951171875
2024-02-01,438.83892822265625
2024-02-02,439.1929626464844
2024-02-05,434.9640808105469
2024-02-06,440.7566833496094
2024-02-07,446.3918762207031
2024-02-08,443.7561950683594
2024-02-09,447.39501953125
2024-02-12,444.0020446777344
2024-02-13,438.7897644042969
2024-02-14,438.9864196777344
2024-02-15,442.556396484375
2024-02-16,443.5005187988281
2024-02-20,446.4017333984375
2024-02-21,452.3909912109375
2024-02-22,449.4897766113281
2024-02-23,455.33575439453125
2024-02-26,453.5977478027344
2024-02-27,452.6300048828125
2024-02-28,453.212646484375
2024-02-29,455.25677490234375
2024-03-01,449.2132568359375
2024-03-04,454.3285217285156
2024-03-05,452.5312805175781
2024-03-06,455.30615234375
2024-03-07,450.69451904296875
2024-03-08,453.7557678222656
2024-03-11,453.5088806152344
2024-03-12,453.10400390625
2024-03-13,452.50164794921875
2024-03-14,455.0987548828125
2024-03-15,455.9776306152344
2024-03-18,456.6096496582031
2024-03-19,461.635986328125
2024-03-20,464.8651428222656
2024-03-21,461.6458740234375
2024-03-22,462.89013671875
2024-03-25,463.4530334472656
2024-03-26,464.03564453125
2024-03-27,471.3924865722656
2024-03-28,472.6762390136719
2024-04-01,465.4576416015625
2024-04-02,460.5299987792969
2024-04-03,451.2969055175781
2024-04-04,453.73602294921875
2024-04-05,448.81829833984375
2024-04-08,450.6549987792969
2024-04-09,448.9762878417969
2024-04-10,452.1856384277344
2024-04-11,452.1066589355469
2024-04-12,450.40814208984375
2024-04-15,445.6484069824219
2024-04-16,444.72015380859375
2024-04-17,446.3988952636719
2024-04-18,446.8432922363281
2024-04-19,456.7972412109375
2024-04-22,465.09228515625
2024-04-23,468.7459716796875
2024-04-24,468.6373596191406
2024-04-25,481.9587097167969
2024-04-26,474.44384765625
2024-04-29,480.1417236328125
2024-04-30,478.96661376953125
2024-05-01,480.28985595703125
2024-05-02,469.0619812011719
2024-05-03,463.2258605957031
2024-05-06,462.9987487792969
2024-05-07,467.8276062011719
2024-05-08,465.71435546875
2024-05-09,467.5115966796875
2024-05-10,468.8644714355469
2024-05-13,470.69134521484375
2024-05-14,468.14361572265625
2024-05-15,463.77886962890625
2024-05-16,464.805908203125
2024-05-17,464.3417663574219
2024-05-20,463.0777587890625
2024-05-21,466.000732421875
2024-05-22,468.755859375
2024-05-23,461.369384765625
2024-05-24,462.6389465332031
2024-05-28,451.7978210449219
2024-05-29,442.7618713378906
2024-05-30,442.8907775878906
2024-05-31,447.1062316894531
2024-06-03,445.6779479980469
2024-06-04,444.74560546875
2024-06-05,438.7745056152344
2024-06-06,441.1649475097656
2024-06-07,436.4634704589844
2024-06-10,432.2281494140625
2024-06-11,426.3265380859375
2024-06-12,423.67822265625
2024-06-13,419.9785461425781
2024-06-14,420.6430969238281
2024-06-17,426.286865234375
2024-06-18,422.3689270019531
2024-06-20,430.94866943359375
2024-06-21,428.57806396484375
2024-06-24,427.1696472167969
2024-06-25,424.9974365234375
2024-06-26,427.9829406738281
2024-06-27,431.3751525878906
2024-06-28,432.4067077636719
2024-07-01,431.46441650390625
2024-07-02,433.8151550292969
2024-07-03,433.5374450683594
2024-07-05,431.1966247558594
2024-07-08,426.7530517578125
2024-07-09,420.2860412597656
2024-07-10,422.775634765625
2024-07-11,428.5086364746094
2024-07-12,428.72686767578125
2024-07-15,428.40948486328125
2024-07-16,431.6231384277344
2024-07-17,436.5924072265625
2024-07-18,436.0369567871094
2024-07-19,434.38055419921875
2024-07-22,434.53924560546875
2024-07-23,438.705078125
2024-07-24,438.52655029296875
2024-07-25,466.7453308105469
2024-07-26,476.3962097167969
2024-07-29,473.41070556640625
2024-07-30,482.77398681640625
2024-07-31,480.3835754394531
2024-08-01,489.35009765625
2024-08-02,490.5304260253906
2024-08-05,488.6260070800781
2024-08-06,482.5755920410156
2024-08-07,485.7694091796875
2024-08-08,487.3266906738281
2024-08-09,490.3221435546875
2024-08-12,497.5826110839844
2024-08-13,498.2967834472656
2024-08-14,500.8954772949219
2024-08-15,499.6060485839844
2024-08-16,502.5419921875
2024-08-19,500.76654052734375
2024-08-20,503.9107971191406
2024-08-21,502.7403564453125
2024-08-22,505.48785400390625
2024-08-23,505.2002258300781
2024-08-26,507.8385925292969
2024-08-27,508.2749938964844
2024-08-28,509.3858947753906
2024-08-29,515.1288452148438
2024-08-30,518.95751953125
2024-09-03,520.4910278320312
2024-09-04,521.476806640625
2024-09-05,517.2048950195312
2024-09-06,512.8333740234375
2024-09-09,522.004638671875
2024-09-10,517.7824096679688
2024-09-11,513.7594604492188
2024-09-12,516.3584594726562
2024-09-13,517.59326171875
2024-09-16,519.0770263671875
2024-09-17,518.5591430664062
2024-09-18,519.4354858398438
2024-09-19,520.0628051757812
2024-09-20,522.9207153320312
2024-09-23,530.8970336914062
2024-09-24,527.6307983398438
2024-09-25,525.88818359375
2024-09-26,522.1041870117188
2024-09-27,524.57373046875
2024-09-30,525.848388671875
2024-10-01,541.5918579101562
2024-10-02,536.6029052734375
2024-10-03,535.318359375
2024-10-04,534.4818725585938
2024-10-07,531.7235107421875
2024-10-08,530.4091186523438
2024-10-09,529.9908447265625
2024-10-10,524.8724975585938
2024-10-11,526.4757080078125
2024-10-14,531.8231201171875
2024-10-15,524.713134765625
2024-10-16,529.1942138671875
2024-10-17,525.748779296875
2024-10-18,528.556884765625
2024-10-21,527.4217529296875
2024-10-22,518.011474609375
2024-10-23,514.2274780273438
2024-10-24,521.476806640625
2024-10-25,517.1650390625
2024-10-28,509.995361328125
2024-10-29,501.9294128417969
2024-10-30,503.2139892578125
2024-10-31,506.8785095214844
2024-11-01,504.8172302246094
2024-11-04,505.30517578125
2024-11-05,510.7422180175781
2024-11-06,520.9391479492188
2024-11-07,518.389892578125
2024-11-08,526.7644653320312
2024-11-11,531.4547119140625
2024-11-12,529.1544189453125
2024-11-13,518.2305297851562
2024-11-14,498.2350158691406
2024-11-15,491.9117431640625
2024-11-18,486.62408447265625
2024-11-19,488.9542236328125
2024-11-20,489.91021728515625
2024-11-21,494.3215637207031
2024-11-22,494.7796325683594
2024-11-25,483.2284240722656
2024-11-26,486.3751220703125
2024-11-27,487.02239990234375
2024-11-29,487.5899963378906
2024-12-02,484.75
2024-12-03,485.2099914550781
2024-12-04,486.6199951171875
2024-12-05,479.57000732421875
2024-12-06,473.6499938964844
2024-12-09,479.1700134277344
2024-12-10,480.17999267578125
2024-12-11,475.6199951171875
2024-12-12,481.510009765625
2024-12-13,480.0
2024-12-16,482.6000061035156
2024-12-17,480.2900085449219
