,AVB
2021-06-11,191.02513122558594
2021-06-14,190.64242553710938
2021-06-15,187.75889587402344
2021-06-16,186.61968994140625
2021-06-17,186.9134521484375
2021-06-18,183.42471313476562
2021-06-21,188.76458740234375
2021-06-22,188.30178833007812
2021-06-23,189.30746459960938
2021-06-24,188.70228576660156
2021-06-25,190.40213012695312
2021-06-28,189.0137481689453
2021-06-29,188.58334350585938
2021-06-30,187.13072204589844
2021-07-01,188.76268005371094
2021-07-02,189.49795532226562
2021-07-06,191.48863220214844
2021-07-07,193.4434051513672
2021-07-08,194.82431030273438
2021-07-09,198.01654052734375
2021-07-12,200.8321533203125
2021-07-13,198.3662872314453
2021-07-14,200.92184448242188
2021-07-15,201.69297790527344
2021-07-16,202.53587341308594
2021-07-19,200.1147918701172
2021-07-20,205.10939025878906
2021-07-21,204.6072235107422
2021-07-22,201.2625732421875
2021-07-23,203.3698272705078
2021-07-26,202.831787109375
2021-07-27,204.69691467285156
2021-07-28,203.95266723632812
2021-07-29,206.16751098632812
2021-07-30,204.2933807373047
2021-08-02,205.1721649169922
2021-08-03,205.25283813476562
2021-08-04,204.33822631835938
2021-08-05,205.51290893554688
2021-08-06,205.2707977294922
2021-08-09,204.03334045410156
2021-08-10,199.76513671875
2021-08-11,199.24502563476562
2021-08-12,199.3346710205078
2021-08-13,201.35226440429688
2021-08-16,201.8543701171875
2021-08-17,201.38812255859375
2021-08-18,199.8457794189453
2021-08-19,200.8142547607422
2021-08-20,201.4239501953125
2021-08-23,200.09689331054688
2021-08-24,198.87738037109375
2021-08-25,199.29881286621094
2021-08-26,201.20877075195312
2021-08-27,202.31170654296875
2021-08-30,204.6431121826172
2021-08-31,205.86257934570312
2021-09-01,208.57061767578125
2021-09-02,208.94723510742188
2021-09-03,208.79478454589844
2021-09-07,204.0782012939453
2021-09-08,206.6785888671875
2021-09-09,202.6524658203125
2021-09-10,200.45558166503906
2021-09-13,200.5990447998047
2021-09-14,201.11907958984375
2021-09-15,201.5315704345703
2021-09-16,200.57211303710938
2021-09-17,197.17367553710938
2021-09-20,197.70269775390625
2021-09-21,197.90896606445312
2021-09-22,200.3927459716797
2021-09-23,203.79122924804688
2021-09-24,203.0200958251953
2021-09-27,198.7607879638672
2021-09-28,199.2001953125
2021-09-29,201.75575256347656
2021-09-30,198.74288940429688
2021-10-01,201.19046020507812
2021-10-04,203.02389526367188
2021-10-05,202.72586059570312
2021-10-06,204.4328155517578
2021-10-07,204.15284729003906
2021-10-08,202.17494201660156
2021-10-11,202.13877868652344
2021-10-12,204.56832885742188
2021-10-13,206.1940460205078
2021-10-14,209.88800048828125
2021-10-15,208.29843139648438
2021-10-18,207.72940063476562
2021-10-19,206.3746795654297
2021-10-20,210.43890380859375
2021-10-21,209.54478454589844
2021-10-22,210.22216796875
2021-10-25,210.231201171875
2021-10-26,211.71240234375
2021-10-27,213.7174530029297
2021-10-28,216.03860473632812
2021-10-29,213.76260375976562
2021-11-01,212.33560180664062
2021-11-02,212.7871856689453
2021-11-03,213.80776977539062
2021-11-04,211.08920288085938
2021-11-05,214.81027221679688
2021-11-08,215.29800415039062
2021-11-09,216.87855529785156
2021-11-10,217.0862579345703
2021-11-11,217.68238830566406
2021-11-12,217.67335510253906
2021-11-15,221.66534423828125
2021-11-16,218.4681396484375
2021-11-17,220.28350830078125
2021-11-18,222.2885284423828
2021-11-19,218.57650756835938
2021-11-22,215.29800415039062
2021-11-23,219.226806640625
2021-11-24,222.95689392089844
2021-11-26,216.210205078125
2021-11-29,217.46560668945312
2021-11-30,215.7405548095703
2021-12-01,207.8197479248047
2021-12-02,215.33412170410156
2021-12-03,214.91868591308594
2021-12-06,217.5378875732422
2021-12-07,217.87203979492188
2021-12-08,221.69247436523438
2021-12-09,219.03712463378906
2021-12-10,221.15957641601562
2021-12-13,224.04974365234375
2021-12-14,220.590576171875
2021-12-15,224.7993621826172
2021-12-16,222.098876953125
2021-12-17,220.85252380371094
2021-12-20,218.16102600097656
2021-12-21,221.43051147460938
2021-12-22,223.24591064453125
2021-12-23,221.9724578857422
2021-12-27,225.5218963623047
2021-12-28,226.16314697265625
2021-12-29,228.09593200683594
2021-12-30,228.3686065673828
2021-12-31,229.5774383544922
2022-01-03,229.6046905517578
2022-01-04,231.87696838378906
2022-01-05,228.2686004638672
2022-01-06,228.97755432128906
2022-01-07,226.1963348388672
2022-01-10,225.9873046875
2022-01-11,226.50538635253906
2022-01-12,227.87779235839844
2022-01-13,228.19593811035156
2022-01-14,226.02366638183594
2022-01-18,225.38743591308594
2022-01-19,223.560546875
2022-01-20,221.19741821289062
2022-01-21,219.95223999023438
2022-01-24,218.4889373779297
2022-01-25,219.49778747558594
2022-01-26,218.58889770507812
2022-01-27,215.59866333007812
2022-01-28,221.18836975097656
2022-01-31,221.97909545898438
2022-02-01,222.20631408691406
2022-02-02,228.70489501953125
2022-02-03,227.4142608642578
2022-02-04,224.76939392089844
2022-02-07,222.1063232421875
2022-02-08,218.57984924316406
2022-02-09,226.0872802734375
2022-02-10,219.95223999023438
2022-02-11,218.74343872070312
2022-02-14,216.4530029296875
2022-02-15,218.09811401367188
2022-02-16,218.0163116455078
2022-02-17,214.6261444091797
2022-02-18,213.67178344726562
2022-02-22,214.7261199951172
2022-02-23,213.0264892578125
2022-02-24,214.83518981933594
2022-02-25,221.8155059814453
2022-02-28,216.8529510498047
2022-03-01,212.8447265625
2022-03-02,218.7525177001953
2022-03-03,220.9520263671875
2022-03-04,224.80572509765625
2022-03-07,222.2972412109375
2022-03-08,218.08900451660156
2022-03-09,222.18814086914062
2022-03-10,221.78822326660156
2022-03-11,219.1524200439453
2022-03-14,217.5164337158203
2022-03-15,218.33445739746094
2022-03-16,220.8702392578125
2022-03-17,223.560546875
2022-03-18,223.0243377685547
2022-03-21,222.52442932128906
2022-03-22,220.92478942871094
2022-03-23,219.4432830810547
2022-03-24,221.0429229736328
2022-03-25,224.71485900878906
2022-03-28,227.21434020996094
2022-03-29,234.7308807373047
2022-03-30,230.41429138183594
2022-03-31,227.14028930664062
2022-04-01,232.6914520263672
2022-04-04,229.55465698242188
2022-04-05,228.1188507080078
2022-04-06,233.15789794921875
2022-04-07,228.0273895263672
2022-04-08,228.27432250976562
2022-04-11,225.20152282714844
2022-04-12,225.411865234375
2022-04-13,226.45443725585938
2022-04-14,225.53073120117188
2022-04-18,223.18959045410156
2022-04-19,225.8142547607422
2022-04-20,231.83181762695312
2022-04-21,234.12728881835938
2022-04-22,229.4083251953125
2022-04-25,227.18603515625
2022-04-26,223.46392822265625
2022-04-27,220.19906616210938
2022-04-28,219.0284423828125
2022-04-29,208.03587341308594
2022-05-02,202.2469940185547
2022-05-03,203.4267120361328
2022-05-04,203.46331787109375
2022-05-05,198.19564819335938
2022-05-06,194.27232360839844
2022-05-09,186.3068084716797
2022-05-10,182.98709106445312
2022-05-11,186.08734130859375
2022-05-12,186.64517211914062
2022-05-13,189.49851989746094
2022-05-16,187.34024047851562
2022-05-17,190.0746612548828
2022-05-18,184.33145141601562
2022-05-19,182.31948852539062
2022-05-20,183.77357482910156
2022-05-23,186.73663330078125
2022-05-24,187.48655700683594
2022-05-25,187.42251586914062
2022-05-26,187.8889617919922
2022-05-27,192.8822479248047
2022-05-31,190.1844024658203
2022-06-01,189.8277587890625
2022-06-02,191.1080780029297
2022-06-03,187.49569702148438
2022-06-06,183.63641357421875
2022-06-07,187.34024047851562
2022-06-08,183.3529052734375
2022-06-09,178.21328735351562
2022-06-10,177.82003784179688
2022-06-13,170.7965087890625
2022-06-14,169.36070251464844
2022-06-15,171.54641723632812
2022-06-16,170.45814514160156
2022-06-17,174.6649169921875
2022-06-21,175.03990173339844
2022-06-22,175.48797607421875
2022-06-23,179.69480895996094
2022-06-24,178.46932983398438
2022-06-27,181.77996826171875
2022-06-28,180.21607971191406
2022-06-29,179.8565216064453
2022-06-30,179.09129333496094
2022-07-01,180.9352264404297
2022-07-05,179.054443359375
2022-07-06,178.87924194335938
2022-07-07,177.5608367919922
2022-07-08,175.68923950195312
2022-07-11,175.6800537109375
2022-07-12,176.40838623046875
2022-07-13,175.6800537109375
2022-07-14,174.38006591796875
2022-07-15,177.74522399902344
2022-07-18,176.3162078857422
2022-07-19,180.2068634033203
2022-07-20,179.44163513183594
2022-07-21,180.75082397460938
2022-07-22,182.77914428710938
2022-07-25,182.12454223632812
2022-07-26,182.12454223632812
2022-07-27,186.31947326660156
2022-07-28,195.6774444580078
2022-07-29,197.24476623535156
2022-08-01,191.55625915527344
2022-08-02,188.61517333984375
2022-08-03,186.28262329101562
2022-08-04,187.8960418701172
2022-08-05,188.91941833496094
2022-08-08,190.33001708984375
2022-08-09,193.9994354248047
2022-08-10,197.04193115234375
2022-08-11,198.2957763671875
2022-08-12,201.1354217529297
2022-08-15,201.3382568359375
2022-08-16,202.13116455078125
2022-08-17,203.03469848632812
2022-08-18,199.62342834472656
2022-08-19,198.2035675048828
2022-08-22,193.9164581298828
2022-08-23,190.5420684814453
2022-08-24,193.58456420898438
2022-08-25,196.73765563964844
2022-08-26,192.9852752685547
2022-08-29,189.62933349609375
2022-08-30,187.2598876953125
2022-08-31,185.2315673828125
2022-09-01,188.04354858398438
2022-09-02,186.70669555664062
2022-09-06,190.9661865234375
2022-09-07,194.02708435058594
2022-09-08,195.29940795898438
2022-09-09,197.7241668701172
2022-09-12,197.50289916992188
2022-09-13,191.6300048828125
2022-09-14,189.076171875
2022-09-15,185.6095733642578
2022-09-16,186.2180938720703
2022-09-19,184.0514373779297
2022-09-20,177.82821655273438
2022-09-21,174.22332763671875
2022-09-22,173.77159118652344
2022-09-23,174.0850372314453
2022-09-26,169.81634521484375
2022-09-27,167.6128692626953
2022-09-28,171.86314392089844
2022-09-29,168.77586364746094
2022-09-30,171.27728271484375
2022-10-03,173.53692626953125
2022-10-04,174.96893310546875
2022-10-05,169.7150421142578
2022-10-06,165.17718505859375
2022-10-07,160.20225524902344
2022-10-10,158.88177490234375
2022-10-11,162.46189880371094
2022-10-12,159.63499450683594
2022-10-13,163.54054260253906
2022-10-14,157.69151306152344
2022-10-17,163.08489990234375
2022-10-18,165.29808044433594
2022-10-19,161.1972198486328
2022-10-20,159.96974182128906
2022-10-21,162.62925720214844
2022-10-24,161.05772399902344
2022-10-25,166.26515197753906
2022-10-26,162.3223876953125
2022-10-27,160.25802612304688
2022-10-28,163.2894744873047
2022-10-31,162.8431396484375
2022-11-01,163.001220703125
2022-11-02,159.17935180664062
2022-11-03,158.17506408691406
2022-11-04,155.56204223632812
2022-11-07,150.66152954101562
2022-11-08,149.759521484375
2022-11-09,147.8346405029297
2022-11-10,159.7744903564453
2022-11-11,155.39466857910156
2022-11-14,154.7344512939453
2022-11-15,157.12425231933594
2022-11-16,154.4368896484375
2022-11-17,153.55348205566406
2022-11-18,157.328857421875
2022-11-21,156.86390686035156
2022-11-22,157.05918884277344
2022-11-23,156.70582580566406
2022-11-25,158.13787841796875
2022-11-28,156.28736877441406
2022-11-29,158.81668090820312
2022-11-30,162.6385498046875
2022-12-01,161.96900939941406
2022-12-02,160.471923828125
2022-12-05,158.3610382080078
2022-12-06,155.1901092529297
2022-12-07,156.19439697265625
2022-12-08,157.7100830078125
2022-12-09,157.69151306152344
2022-12-12,159.52340698242188
2022-12-13,161.24371337890625
2022-12-14,160.0162811279297
2022-12-15,156.95687866210938
2022-12-16,153.43260192871094
2022-12-19,150.84747314453125
2022-12-20,149.9083251953125
2022-12-21,150.98695373535156
2022-12-22,150.50343322753906
2022-12-23,151.60069274902344
2022-12-27,151.38682556152344
2022-12-28,149.78741455078125
2022-12-29,152.7551727294922
2022-12-30,151.6939239501953
2023-01-03,151.6751251220703
2023-01-04,154.32359313964844
2023-01-05,148.36927795410156
2023-01-06,153.67556762695312
2023-01-09,152.58612060546875
2023-01-10,153.07449340820312
2023-01-11,159.54534912109375
2023-01-12,159.91162109375
2023-01-13,157.6388397216797
2023-01-17,159.66741943359375
2023-01-18,158.39015197753906
2023-01-19,158.43711853027344
2023-01-20,159.98675537109375
2023-01-23,159.99615478515625
2023-01-24,162.56005859375
2023-01-25,162.8136444091797
2023-01-26,162.8981475830078
2023-01-27,166.72056579589844
2023-01-30,162.7291259765625
2023-01-31,166.64544677734375
2023-02-01,167.1901397705078
2023-02-02,173.27593994140625
2023-02-03,169.2844696044922
2023-02-06,167.91329956054688
2023-02-07,168.77732849121094
2023-02-08,170.5523681640625
2023-02-09,169.3971710205078
2023-02-10,169.31263732910156
2023-02-13,170.16729736328125
2023-02-14,169.12481689453125
2023-02-15,170.12033081054688
2023-02-16,169.1623992919922
2023-02-17,168.3640899658203
2023-02-21,165.16152954101562
2023-02-22,165.83775329589844
2023-02-23,167.01171875
2023-02-24,164.35386657714844
2023-02-27,162.700927734375
2023-02-28,162.02476501464844
2023-03-01,157.9769287109375
2023-03-02,159.36688232421875
2023-03-03,162.17498779296875
2023-03-06,164.0720977783203
2023-03-07,160.36244201660156
2023-03-08,163.13294982910156
2023-03-09,160.5784149169922
2023-03-10,155.45997619628906
2023-03-13,158.1365966796875
2023-03-14,159.8552703857422
2023-03-15,159.59228515625
2023-03-16,155.39422607421875
2023-03-17,151.68450927734375
2023-03-20,152.76455688476562
2023-03-21,151.2806854248047
2023-03-22,146.3125
2023-03-23,144.6971435546875
2023-03-24,148.13449096679688
2023-03-27,148.96095275878906
2023-03-28,147.74945068359375
2023-03-29,152.33253479003906
2023-03-30,154.90383911132812
2023-03-31,159.45816040039062
2023-04-03,158.52833557128906
2023-04-04,157.77874755859375
2023-04-05,157.8072509765625
2023-04-06,159.5814971923828
2023-04-10,159.989501953125
2023-04-11,161.58352661132812
2023-04-12,161.38424682617188
2023-04-13,161.36529541015625
2023-04-14,161.16603088378906
2023-04-17,165.1131134033203
2023-04-18,164.44894409179688
2023-04-19,166.28964233398438
2023-04-20,164.36354064941406
2023-04-21,164.45843505859375
2023-04-24,164.22122192382812
2023-04-25,162.80747985839844
2023-04-26,162.3046112060547
2023-04-27,168.5572967529297
2023-04-28,171.13807678222656
2023-05-01,172.3715362548828
2023-05-02,169.12660217285156
2023-05-03,168.69964599609375
2023-05-04,169.1455841064453
2023-05-05,170.54981994628906
2023-05-08,171.1286163330078
2023-05-09,170.14183044433594
2023-05-10,170.92935180664062
2023-05-11,171.1286163330078
2023-05-12,170.9578094482422
2023-05-15,169.515625
2023-05-16,166.30862426757812
2023-05-17,168.1018829345703
2023-05-18,166.92535400390625
2023-05-19,167.21949768066406
2023-05-22,167.6749267578125
2023-05-23,166.17579650878906
2023-05-24,163.24395751953125
2023-05-25,161.7448272705078
2023-05-26,162.94032287597656
2023-05-30,163.8891143798828
2023-05-31,165.07516479492188
2023-06-01,167.6464385986328
2023-06-02,171.9256134033203
2023-06-05,172.21975708007812
2023-06-06,173.69992065429688
2023-06-07,176.58432006835938
2023-06-08,176.85946655273438
2023-06-09,178.67172241210938
2023-06-12,177.931640625
2023-06-13,179.4022979736328
2023-06-14,180.42701721191406
2023-06-15,180.77809143066406
2023-06-16,182.5998077392578
2023-06-20,180.4649658203125
2023-06-21,179.68695068359375
2023-06-22,175.52163696289062
2023-06-23,172.08689880371094
2023-06-26,176.49891662597656
2023-06-27,178.2921905517578
2023-06-28,177.20103454589844
2023-06-29,180.00584411621094
2023-06-30,181.1833038330078
2023-07-03,182.36073303222656
2023-07-05,182.02569580078125
2023-07-06,184.18911743164062
2023-07-07,182.90640258789062
2023-07-10,184.09339904785156
2023-07-11,185.87393188476562
2023-07-12,186.027099609375
2023-07-13,187.35772705078125
2023-07-14,189.4541473388672
2023-07-17,185.77822875976562
2023-07-18,184.80181884765625
2023-07-19,186.12281799316406
2023-07-20,188.3820037841797
2023-07-21,188.93722534179688
2023-07-24,188.08523559570312
2023-07-25,184.2370147705078
2023-07-26,183.55734252929688
2023-07-27,178.41677856445312
2023-07-28,178.17745971679688
2023-07-31,180.5897674560547
2023-08-01,179.84310913085938
2023-08-02,178.16787719726562
2023-08-03,176.5117950439453
2023-08-04,176.9521484375
2023-08-07,179.83355712890625
2023-08-08,177.51693725585938
2023-08-09,177.41163635253906
2023-08-10,177.25845336914062
2023-08-11,179.2783203125
2023-08-14,174.9322967529297
2023-08-15,172.74012756347656
2023-08-16,172.25193786621094
2023-08-17,171.3616485595703
2023-08-18,171.64883422851562
2023-08-21,170.00233459472656
2023-08-22,170.0980682373047
2023-08-23,172.9315948486328
2023-08-24,173.1326141357422
2023-08-25,173.6973876953125
2023-08-28,174.50152587890625
2023-08-29,176.06187438964844
2023-08-30,177.24891662597656
2023-08-31,175.96615600585938
2023-09-01,173.6016845703125
2023-09-05,172.09877014160156
2023-09-06,171.70626831054688
2023-09-07,173.47723388671875
2023-09-08,171.6201171875
2023-09-11,171.85943603515625
2023-09-12,173.21878051757812
2023-09-13,172.30935668945312
2023-09-14,175.6215362548828
2023-09-15,176.03314208984375
2023-09-18,174.2047576904297
2023-09-19,173.50595092773438
2023-09-20,174.87484741210938
2023-09-21,171.84030151367188
2023-09-22,170.05020141601562
2023-09-25,170.00233459472656
2023-09-26,167.4942626953125
2023-09-27,165.07235717773438
2023-09-28,165.55563354492188
2023-09-29,165.99058532714844
2023-10-02,162.46275329589844
2023-10-03,161.80552673339844
2023-10-04,162.66574096679688
2023-10-05,164.5601043701172
2023-10-06,166.2418670654297
2023-10-09,168.3778839111328
2023-10-10,168.16525268554688
2023-10-11,171.48040771484375
2023-10-12,170.73619079589844
2023-10-13,170.51390075683594
2023-10-16,172.31161499023438
2023-10-17,173.27813720703125
2023-10-18,169.57635498046875
2023-10-19,167.25672912597656
2023-10-20,163.931884765625
2023-10-23,161.24496459960938
2023-10-24,163.63226318359375
2023-10-25,159.6501922607422
2023-10-26,162.1631317138672
2023-10-27,157.1468963623047
2023-10-30,157.20486450195312
2023-10-31,160.19143676757812
2023-11-01,158.38404846191406
2023-11-02,162.29844665527344
2023-11-03,165.5846405029297
2023-11-06,163.45828247070312
2023-11-07,161.78619384765625
2023-11-08,163.3326416015625
2023-11-09,160.8003387451172
2023-11-10,162.56907653808594
2023-11-13,159.75650024414062
2023-11-14,166.1162109375
2023-11-15,165.23667907714844
2023-11-16,164.13485717773438
2023-11-17,163.38095092773438
2023-11-20,165.4396514892578
2023-11-21,165.03372192382812
2023-11-22,166.7444610595703
2023-11-24,167.56600952148438
2023-11-27,166.12588500976562
2023-11-28,166.4061737060547
2023-11-29,165.11102294921875
2023-11-30,167.15040588378906
2023-12-01,171.98301696777344
2023-12-04,171.78970336914062
2023-12-05,169.87599182128906
2023-12-06,169.1317596435547
2023-12-07,169.5087127685547
2023-12-08,169.8663330078125
2023-12-11,169.53770446777344
2023-12-12,168.97711181640625
2023-12-13,177.82080078125
2023-12-14,185.03106689453125
2023-12-15,181.59991455078125
2023-12-18,183.484619140625
2023-12-19,183.25267028808594
2023-12-20,179.9664764404297
2023-12-21,180.4014129638672
2023-12-22,181.01998901367188
2023-12-26,181.92852783203125
2023-12-27,183.14634704589844
2023-12-28,184.8623809814453
2023-12-29,182.54183959960938
2024-01-02,183.46810913085938
2024-01-03,178.71005249023438
2024-01-04,179.00253295898438
2024-01-05,178.10552978515625
2024-01-08,179.9287872314453
2024-01-09,178.5345458984375
2024-01-10,179.11956787109375
2024-01-11,178.1835174560547
2024-01-12,177.97879028320312
2024-01-16,175.6484832763672
2024-01-17,173.9227294921875
2024-01-18,173.06471252441406
2024-01-19,175.92149353027344
2024-01-22,176.69175720214844
2024-01-23,175.1024932861328
2024-01-24,171.63143920898438
2024-01-25,171.7191925048828
2024-01-26,173.06471252441406
2024-01-29,173.82521057128906
2024-01-30,173.98123168945312
2024-01-31,174.53697204589844
2024-02-01,173.69845581054688
2024-02-02,170.68568420410156
2024-02-05,165.74237060546875
2024-02-06,168.43341064453125
2024-02-07,169.086669921875
2024-02-08,170.16893005371094
2024-02-09,170.2664337158203
2024-02-12,170.003173828125
2024-02-13,167.80938720703125
2024-02-14,168.88192749023438
2024-02-15,173.3572235107422
2024-02-16,172.69419860839844
2024-02-20,171.93370056152344
2024-02-21,173.8154754638672
2024-02-22,171.7191925048828
2024-02-23,171.0171661376953
2024-02-26,169.2816619873047
2024-02-27,170.012939453125
2024-02-28,171.96295166015625
2024-02-29,172.60646057128906
2024-03-01,173.688720703125
2024-03-04,180.5430450439453
2024-03-05,179.1488037109375
2024-03-06,179.6363067626953
2024-03-07,180.40655517578125
2024-03-08,182.27857971191406
2024-03-11,180.07505798339844
2024-03-12,179.23655700683594
2024-03-13,181.58631896972656
2024-03-14,177.82278442382812
2024-03-15,179.226806640625
2024-03-18,177.98854064941406
2024-03-19,177.6082763671875
2024-03-20,179.0902862548828
2024-03-21,180.17254638671875
2024-03-22,178.593017578125
2024-03-25,177.46202087402344
2024-03-26,176.15550231933594
2024-03-27,180.80128479003906
2024-03-28,182.64187622070312
2024-04-01,178.4685516357422
2024-04-02,177.02166748046875
2024-04-03,177.3366241455078
2024-04-04,177.3366241455078
2024-04-05,178.23233032226562
2024-04-08,183.2521209716797
2024-04-09,185.8899688720703
2024-04-10,183.1733856201172
2024-04-11,183.02574157714844
2024-04-12,180.88986206054688
2024-04-15,177.8779754638672
2024-04-16,176.16534423828125
2024-04-17,178.1043701171875
2024-04-18,179.1575469970703
2024-04-19,181.23435974121094
2024-04-22,183.93125915527344
2024-04-23,185.693115234375
2024-04-24,188.33096313476562
2024-04-25,188.31129455566406
2024-04-26,188.43923950195312
2024-04-29,188.01600646972656
2024-04-30,186.5888214111328
2024-05-01,184.97459411621094
2024-05-02,189.42352294921875
2024-05-03,189.77784729003906
2024-05-06,192.11058044433594
2024-05-07,192.80941772460938
2024-05-08,191.83499145507812
2024-05-09,194.03976440429688
2024-05-10,193.793701171875
2024-05-13,193.8921356201172
2024-05-14,194.38426208496094
2024-05-15,195.33900451660156
2024-05-16,194.93545532226562
2024-05-17,195.7622528076172
2024-05-20,194.30552673339844
2024-05-21,195.34886169433594
2024-05-22,194.49253845214844
2024-05-23,190.90977478027344
2024-05-24,192.26806640625
2024-05-28,189.22666931152344
2024-05-29,185.6242218017578
2024-05-30,186.99237060546875
2024-05-31,189.64990234375
2024-06-03,191.40191650390625
2024-06-04,193.8330535888672
2024-06-05,195.3586883544922
2024-06-06,195.15200805664062
2024-06-07,194.10867309570312
2024-06-10,196.20516967773438
2024-06-11,194.0988311767578
2024-06-12,195.63427734375
2024-06-13,196.76620483398438
2024-06-14,198.71507263183594
2024-06-17,198.42962646484375
2024-06-18,199.217041015625
2024-06-20,198.75442504882812
2024-06-21,200.68362426757812
2024-06-24,203.1639862060547
2024-06-25,201.0773162841797
2024-06-26,200.6737823486328
2024-06-27,203.0557098388672
2024-06-28,205.32843017578125
2024-07-01,202.77783203125
2024-07-02,202.65872192382812
2024-07-03,199.43325805664062
2024-07-05,201.73574829101562
2024-07-08,201.5868682861328
2024-07-09,202.28160095214844
2024-07-10,202.18235778808594
2024-07-11,201.32884216308594
2024-07-12,200.38601684570312
2024-07-15,201.67620849609375
2024-07-16,203.95883178710938
2024-07-17,206.43997192382812
2024-07-18,207.07513427734375
2024-07-19,205.80479431152344
2024-07-22,207.69046020507812
2024-07-23,206.61862182617188
2024-07-24,204.5046844482422
2024-07-25,201.299072265625
2024-07-26,204.9215087890625
2024-07-29,206.7476348876953
2024-07-30,204.58409118652344
2024-07-31,203.373291015625
2024-08-01,211.4220733642578
2024-08-02,208.43479919433594
2024-08-05,202.5297088623047
2024-08-06,207.581298828125
2024-08-07,206.33079528808594
2024-08-08,206.81710815429688
2024-08-09,208.87149047851562
2024-08-12,207.77978515625
2024-08-13,210.15174865722656
2024-08-14,211.90838623046875
2024-08-15,213.0596160888672
2024-08-16,213.58563232421875
2024-08-19,214.4093475341797
2024-08-20,214.94528198242188
2024-08-21,215.4018096923828
2024-08-22,216.37442016601562
2024-08-23,220.05641174316406
2024-08-26,218.26007080078125
2024-08-27,219.73883056640625
2024-08-28,221.3863067626953
2024-08-29,221.46568298339844
2024-08-30,224.02621459960938
2024-09-03,225.4255828857422
2024-09-04,225.4454345703125
2024-09-05,224.8102569580078
2024-09-06,221.9123077392578
2024-09-09,223.7880401611328
2024-09-10,227.6288299560547
2024-09-11,228.21437072753906
2024-09-12,229.95115661621094
2024-09-13,232.97813415527344
2024-09-16,231.10240173339844
2024-09-17,229.0480194091797
2024-09-18,228.6708984375
2024-09-19,228.80984497070312
2024-09-20,228.3235321044922
2024-09-23,231.41006469726562
2024-09-24,228.41285705566406
2024-09-25,227.9166259765625
2024-09-26,224.8201904296875
2024-09-27,223.52999877929688
2024-09-30,225.25
2024-10-01,222.19000244140625
2024-10-02,223.10000610351562
2024-10-03,220.6999969482422
2024-10-04,221.02000427246094
2024-10-07,218.0
2024-10-08,218.5
2024-10-09,218.47000122070312
2024-10-10,216.89999389648438
2024-10-11,219.6199951171875
2024-10-14,221.6300048828125
2024-10-15,223.63999938964844
2024-10-16,225.69000244140625
2024-10-17,225.47000122070312
2024-10-18,227.13999938964844
2024-10-21,224.14999389648438
2024-10-22,224.72000122070312
2024-10-23,229.5399932861328
2024-10-24,229.77000427246094
2024-10-25,226.35000610351562
2024-10-28,228.8000030517578
2024-10-29,227.6199951171875
2024-10-30,227.75999450683594
2024-10-31,221.61000061035156
2024-11-01,216.27999877929688
2024-11-04,218.5
2024-11-05,226.3800048828125
2024-11-06,224.92999267578125
2024-11-07,228.0399932861328
2024-11-08,233.75
2024-11-11,232.2100067138672
2024-11-12,230.2100067138672
2024-11-13,233.11000061035156
2024-11-14,227.92999267578125
2024-11-15,229.41000366210938
2024-11-18,229.22000122070312
2024-11-19,229.3800048828125
2024-11-20,228.13999938964844
2024-11-21,230.6300048828125
2024-11-22,231.94000244140625
2024-11-25,232.89999389648438
2024-11-26,235.38999938964844
2024-11-27,237.80999755859375
2024-11-29,235.35000610351562
2024-12-02,230.8000030517578
2024-12-03,228.4199981689453
2024-12-04,227.8000030517578
2024-12-05,226.39999389648438
2024-12-06,226.5500030517578
2024-12-09,226.99000549316406
2024-12-10,225.0500030517578
2024-12-11,226.16000366210938
2024-12-12,227.92999267578125
2024-12-13,226.4199981689453
2024-12-16,227.5
2024-12-17,226.94000244140625
