,CHD
2017-12-21,45.466556549072266
2017-12-22,45.971744537353516
2017-12-26,46.07278823852539
2017-12-27,45.98093032836914
2017-12-28,46.091156005859375
2017-12-29,46.081974029541016
2018-01-02,45.40226364135742
2018-01-03,45.10834884643555
2018-01-04,45.8707160949707
2018-01-05,45.990108489990234
2018-01-08,46.3299674987793
2018-01-09,46.28404998779297
2018-01-10,45.73292922973633
2018-01-11,45.3471565246582
2018-01-12,45.02567672729492
2018-01-16,45.2369384765625
2018-01-17,45.78805160522461
2018-01-18,45.43901062011719
2018-01-19,45.84315490722656
2018-01-22,46.02685546875
2018-01-23,45.7972297668457
2018-01-24,45.10834884643555
2018-01-25,45.31960678100586
2018-01-26,45.10834884643555
2018-01-29,44.94300842285156
2018-01-30,45.099151611328125
2018-01-31,44.869529724121094
2018-02-01,44.53886032104492
2018-02-02,42.554874420166016
2018-02-05,43.55603790283203
2018-02-06,43.969383239746094
2018-02-07,43.510128021240234
2018-02-08,43.51931381225586
2018-02-09,44.603153228759766
2018-02-12,44.66744613647461
2018-02-13,44.67664337158203
2018-02-14,45.09920883178711
2018-02-15,45.86500930786133
2018-02-16,45.929603576660156
2018-02-20,44.63788986206055
2018-02-21,44.2319221496582
2018-02-22,44.444122314453125
2018-02-23,45.320648193359375
2018-02-26,46.12336349487305
2018-02-27,45.643577575683594
2018-02-28,45.38523864746094
2018-03-01,45.2929801940918
