,APD
2017-09-18,126.82086181640625
2017-09-19,126.44275665283203
2017-09-20,126.84603118896484
2017-09-21,126.90483856201172
2017-09-22,126.24116516113281
2017-09-25,127.3081283569336
2017-09-26,126.84603118896484
2017-09-27,127.13172912597656
2017-09-28,127.14852142333984
2017-09-29,127.04769897460938
2017-10-02,127.87105560302734
2017-10-03,128.7028045654297
2017-10-04,128.4591522216797
2017-10-05,128.80360412597656
2017-10-06,129.59829711914062
2017-10-09,129.12484741210938
2017-10-10,129.50527954101562
2017-10-11,129.28549194335938
2017-10-12,129.632080078125
2017-10-13,129.73355102539062
2017-10-16,129.53065490722656
2017-10-17,129.74200439453125
2017-10-18,129.5137176513672
2017-10-19,129.22630310058594
2017-10-20,130.37603759765625
2017-10-23,129.85189819335938
2017-10-24,130.06326293945312
2017-10-25,130.68881225585938
2017-10-26,136.43748474121094
2017-10-27,136.00634765625
2017-10-30,135.2200927734375
2017-10-31,134.78048706054688
2017-11-01,135.1947784423828
2017-11-02,134.76361083984375
2017-11-03,134.62832641601562
2017-11-06,134.24794006347656
2017-11-07,135.06797790527344
2017-11-08,136.05702209472656
2017-11-09,135.7273712158203
2017-11-10,135.51602172851562
2017-11-13,137.5956268310547
2017-11-14,137.07997131347656
2017-11-15,135.98944091796875
2017-11-16,136.25991821289062
2017-11-17,136.59811401367188
2017-11-20,136.58963012695312
2017-11-21,137.1983642578125
2017-11-22,136.63189697265625
2017-11-24,136.58119201660156
2017-11-27,136.05702209472656
2017-11-28,138.00143432617188
2017-11-29,137.4773406982422
2017-11-30,137.8323974609375
2017-12-01,136.6488037109375
2017-12-04,137.2913360595703
2017-12-05,136.93624877929688
2017-12-06,135.617431640625
2017-12-07,136.09085083007812
2017-12-08,136.0401611328125
2017-12-11,137.8999786376953
2017-12-12,137.70555114746094
2017-12-13,137.367431640625
2017-12-14,135.71041870117188
2017-12-15,135.617431640625
2017-12-18,137.07156372070312
2017-12-19,137.39276123046875
2017-12-20,137.6548614501953
2017-12-21,137.93380737304688
2017-12-22,138.15359497070312
2017-12-26,137.79856872558594
2017-12-27,138.36495971679688
2017-12-28,139.16806030273438
2017-12-29,139.51670837402344
2018-01-02,140.7326202392578
2018-01-03,141.49789428710938
2018-01-04,142.04208374023438
2018-01-05,143.23252868652344
2018-01-08,143.3855743408203
2018-01-09,143.751220703125
2018-01-10,143.14747619628906
2018-01-11,144.52496337890625
2018-01-12,144.67803955078125
2018-01-16,141.78697204589844
2018-01-17,143.3260498046875
2018-01-18,141.91456604003906
2018-01-19,142.67979431152344
2018-01-22,143.3600616455078
2018-01-23,144.21038818359375
2018-01-24,145.2392120361328
2018-01-25,147.95166015625
2018-01-26,144.42291259765625
2018-01-29,141.71900939941406
2018-01-30,143.1049346923828
2018-01-31,143.16445922851562
2018-02-01,141.82098388671875
2018-02-02,138.4623565673828
2018-02-05,132.92691040039062
2018-02-06,136.2345428466797
2018-02-07,134.52549743652344
2018-02-08,129.9253692626953
2018-02-09,134.4234619140625
2018-02-12,135.77537536621094
2018-02-13,135.5713653564453
2018-02-14,137.1273651123047
2018-02-15,139.10853576660156
2018-02-16,139.13406372070312
2018-02-20,138.52186584472656
2018-02-21,136.69371032714844
2018-02-22,138.23280334472656
2018-02-23,139.6782684326172
2018-02-26,140.6731414794922
2018-02-27,139.1170654296875
2018-02-28,136.71925354003906
2018-03-01,136.75323486328125
2018-03-02,135.8519287109375
2018-03-05,138.8364715576172
2018-03-06,139.61875915527344
2018-03-07,139.8993377685547
2018-03-08,142.06761169433594
2018-03-09,145.48580932617188
2018-03-12,145.29876708984375
2018-03-13,145.34124755859375
2018-03-14,143.6831817626953
2018-03-15,143.7681884765625
2018-03-16,144.17633056640625
2018-03-19,141.72750854492188
2018-03-20,140.86016845703125
2018-03-21,141.35336303710938
2018-03-22,137.0593719482422
2018-03-23,134.38092041015625
2018-03-26,136.8467559814453
2018-03-27,134.8826141357422
2018-03-28,134.4999542236328
2018-03-29,136.16964721679688
2018-04-02,134.04612731933594
2018-04-03,136.38372802734375
2018-04-04,138.8240509033203
2018-04-05,140.51943969726562
2018-04-06,136.96595764160156
2018-04-09,137.1971435546875
2018-04-10,139.73165893554688
2018-04-11,138.37876892089844
2018-04-12,139.60321044921875
2018-04-13,139.54324340820312
2018-04-16,141.64962768554688
2018-04-17,143.97012329101562
2018-04-18,144.16702270507812
2018-04-19,142.8227081298828
2018-04-20,142.368896484375
2018-04-23,142.23191833496094
2018-04-24,140.4252166748047
2018-04-25,141.76956176757812
2018-04-26,142.385986328125
2018-04-27,141.298583984375
2018-04-30,138.96099853515625
2018-05-01,139.13226318359375
2018-05-02,138.44728088378906
2018-05-03,137.36842346191406
2018-05-04,139.36343383789062
2018-05-07,139.95428466796875
2018-05-08,140.00567626953125
2018-05-09,141.187255859375
2018-05-10,141.7866668701172
2018-05-11,142.385986328125
2018-05-14,142.78846740722656
2018-05-15,142.2062225341797
2018-05-16,142.60008239746094
2018-05-17,142.79705810546875
2018-05-18,144.05572509765625
2018-05-21,145.08323669433594
2018-05-22,143.6019287109375
2018-05-23,142.98541259765625
2018-05-24,142.2147674560547
2018-05-25,141.28146362304688
2018-05-29,138.54148864746094
2018-05-30,139.59463500976562
2018-05-31,138.20753479003906
2018-06-01,140.03134155273438
2018-06-04,140.0227813720703
2018-06-05,141.170166015625
2018-06-06,143.6190643310547
2018-06-07,143.6104736328125
2018-06-08,144.2869110107422
2018-06-11,144.2269744873047
2018-06-12,143.8502655029297
2018-06-13,142.2147674560547
2018-06-14,141.89797973632812
2018-06-15,140.5792999267578
2018-06-18,139.86012268066406
2018-06-19,136.61485290527344
2018-06-20,134.9280548095703
2018-06-21,133.9776611328125
2018-06-22,135.35621643066406
2018-06-25,133.36968994140625
2018-06-26,133.45530700683594
2018-06-27,132.85594177246094
2018-06-28,133.6008758544922
2018-06-29,134.290771484375
2018-07-02,134.0838165283203
2018-07-03,133.66123962402344
2018-07-05,134.34251403808594
2018-07-06,135.0755157470703
2018-07-09,136.1533966064453
2018-07-10,137.67970275878906
2018-07-11,135.73948669433594
2018-07-12,136.17926025390625
2018-07-13,135.67050170898438
2018-07-16,134.13555908203125
2018-07-17,134.696044921875
2018-07-18,134.4718475341797
2018-07-19,133.1438446044922
2018-07-20,133.10072326660156
2018-07-23,132.68682861328125
2018-07-24,133.9113006591797
2018-07-25,135.64462280273438
2018-07-26,139.30950927734375
2018-07-27,139.04222106933594
2018-07-30,139.03355407714844
2018-07-31,141.56883239746094
2018-08-01,139.73207092285156
2018-08-02,137.9643096923828
2018-08-03,137.9384307861328
2018-08-06,138.8007354736328
2018-08-07,138.76622009277344
2018-08-08,138.53341674804688
2018-08-09,138.38681030273438
2018-08-10,136.13612365722656
2018-08-13,140.07701110839844
2018-08-14,141.70680236816406
2018-08-15,141.60333251953125
2018-08-16,142.0430908203125
2018-08-17,143.67286682128906
2018-08-20,144.0006103515625
2018-08-21,143.23309326171875
2018-08-22,141.73265075683594
2018-08-23,141.7843780517578
2018-08-24,143.1210174560547
2018-08-27,144.25927734375
2018-08-28,144.0178680419922
2018-08-29,145.12161254882812
2018-08-30,143.7764129638672
2018-08-31,143.39691162109375
2018-09-04,141.71539306640625
2018-09-05,142.62086486816406
2018-09-06,143.1986541748047
2018-09-07,142.1552276611328
2018-09-10,143.1986541748047
2018-09-11,143.6987762451172
2018-09-12,143.35389709472656
2018-09-13,144.55252075195312
2018-09-14,145.39761352539062
2018-09-17,145.518310546875
2018-09-18,145.46656799316406
2018-09-19,145.8804473876953
2018-09-20,146.95838928222656
2018-09-21,147.12222290039062
2018-09-24,146.46685791015625
2018-09-25,145.59593200683594
2018-09-26,144.6990509033203
2018-09-27,145.31996154785156
2018-09-28,144.99880981445312
2018-10-01,147.06463623046875
2018-10-02,147.7503662109375
2018-10-03,147.32504272460938
2018-10-04,147.29904174804688
2018-10-05,146.5872802734375
2018-10-08,146.93443298339844
2018-10-09,142.62921142578125
2018-10-10,139.4002227783203
2018-10-11,136.3535614013672
2018-10-12,137.3778076171875
2018-10-15,136.01507568359375
2018-10-16,138.61038208007812
2018-10-17,138.42808532714844
2018-10-18,136.00637817382812
2018-10-19,134.8866424560547
2018-10-22,133.06385803222656
2018-10-23,131.97018432617188
2018-10-24,129.2533416748047
2018-10-25,131.48406982421875
2018-10-26,129.70474243164062
2018-10-29,131.03277587890625
2018-10-30,133.4805145263672
2018-10-31,133.9752655029297
2018-11-01,134.86061096191406
2018-11-02,135.26852416992188
2018-11-05,136.59664916992188
2018-11-06,137.22157287597656
2018-11-07,139.7300567626953
2018-11-08,139.96444702148438
2018-11-09,138.7926025390625
2018-11-12,136.70077514648438
2018-11-13,137.1868438720703
2018-11-14,136.45779418945312
2018-11-15,139.4349365234375
2018-11-16,142.22991943359375
2018-11-19,138.783935546875
2018-11-20,136.7615203857422
2018-11-21,138.16770935058594
2018-11-23,136.70077514648438
2018-11-26,137.6468963623047
2018-11-27,135.64181518554688
2018-11-28,137.71630859375
2018-11-29,138.19369506835938
2018-11-30,139.63458251953125
2018-12-03,144.62564086914062
2018-12-04,142.28196716308594
2018-12-06,140.068603515625
2018-12-07,136.41436767578125
2018-12-10,136.3448944091797
2018-12-11,135.34669494628906
2018-12-12,136.89170837402344
2018-12-13,136.51846313476562
2018-12-14,134.89535522460938
2018-12-17,133.5065460205078
2018-12-18,134.3311309814453
2018-12-19,133.75828552246094
2018-12-20,134.1401824951172
2018-12-21,134.7043914794922
2018-12-24,130.0953369140625
2018-12-26,136.20599365234375
2018-12-27,138.66241455078125
2018-12-28,139.48703002929688
2018-12-31,139.8803253173828
2019-01-02,139.47833251953125
2019-01-03,135.7376708984375
2019-01-04,141.2437286376953
2019-01-07,139.77540588378906
2019-01-08,138.16734313964844
2019-01-09,137.03114318847656
2019-01-10,137.38949584960938
2019-01-11,137.03114318847656
2019-01-14,135.5716094970703
2019-01-15,135.53662109375
2019-01-16,135.13461303710938
2019-01-17,136.32321166992188
2019-01-18,138.63052368164062
2019-01-22,137.83518981933594
2019-01-23,136.47183227539062
2019-01-24,136.77767944335938
2019-01-25,140.63194274902344
2019-01-28,139.740478515625
2019-01-29,142.66831970214844
2019-01-30,143.3150634765625
2019-01-31,143.6734161376953
2019-02-01,144.98439025878906
2019-02-04,145.84962463378906
2019-02-05,146.75852966308594
2019-02-06,148.4977569580078
2019-02-07,145.2727813720703
2019-02-08,144.9930877685547
2019-02-11,146.42642211914062
2019-02-12,149.73007202148438
2019-02-13,150.2981719970703
2019-02-14,149.9922332763672
2019-02-15,152.14224243164062
2019-02-19,153.04248046875
2019-02-20,155.25360107421875
2019-02-21,156.15377807617188
2019-02-22,157.42105102539062
2019-02-25,158.33876037597656
2019-02-26,158.58346557617188
2019-02-27,158.714599609375
2019-02-28,158.34747314453125
2019-03-01,157.403564453125
2019-03-04,157.927978515625
2019-03-05,156.62576293945312
2019-03-06,157.5784149169922
2019-03-07,157.0102996826172
2019-03-08,158.5048065185547
2019-03-11,160.76844787597656
2019-03-12,160.85585021972656
2019-03-13,161.7734832763672
2019-03-14,161.86964416503906
2019-03-15,161.5549774169922
2019-03-18,162.0094451904297
2019-03-19,161.5987091064453
2019-03-20,161.38018798828125
2019-03-21,163.6001434326172
2019-03-22,162.82228088378906
2019-03-25,162.49014282226562
2019-03-26,163.57391357421875
2019-03-27,164.00218200683594
2019-03-28,166.2045440673828
2019-03-29,167.9192657470703
2019-04-01,168.3853302001953
2019-04-02,167.49722290039062
2019-04-03,168.58755493164062
2019-04-04,168.63157653808594
2019-04-05,169.88021850585938
2019-04-08,169.73953247070312
2019-04-09,169.0800018310547
2019-04-10,169.7483367919922
2019-04-11,170.19680786132812
2019-04-12,170.73318481445312
2019-04-15,170.5309295654297
2019-04-16,173.31845092773438
2019-04-17,173.89004516601562
2019-04-18,174.19778442382812
2019-04-22,172.89637756347656
2019-04-23,172.94033813476562
2019-04-24,175.3585662841797
2019-04-25,175.51678466796875
2019-04-26,178.12844848632812
2019-04-29,179.00782775878906
2019-04-30,180.9599151611328
2019-05-01,177.75912475585938
2019-05-02,182.5955047607422
2019-05-03,184.29266357421875
2019-05-06,181.1358642578125
2019-05-07,176.89735412597656
2019-05-08,180.53782653808594
2019-05-09,179.7728271484375
2019-05-10,183.15826416015625
2019-05-13,179.8695526123047
2019-05-14,180.94236755371094
2019-05-15,180.28286743164062
2019-05-16,184.1607208251953
2019-05-17,184.5915985107422
2019-05-20,180.62574768066406
2019-05-21,182.00636291503906
2019-05-22,181.37322998046875
2019-05-23,179.57057189941406
2019-05-24,179.8168182373047
2019-05-28,177.83824157714844
2019-05-29,178.48898315429688
2019-05-30,179.59695434570312
2019-05-31,179.025390625
2019-06-03,183.74745178222656
2019-06-04,187.87158203125
2019-06-05,191.0635986328125
2019-06-06,194.765625
2019-06-07,196.1461944580078
2019-06-10,194.62490844726562
2019-06-11,192.6200408935547
2019-06-12,193.41143798828125
2019-06-13,193.61370849609375
2019-06-14,192.79592895507812
2019-06-17,190.7030487060547
2019-06-18,192.50570678710938
2019-06-19,193.79835510253906
2019-06-20,195.25807189941406
2019-06-21,195.33721923828125
2019-06-24,196.65623474121094
2019-06-25,197.58828735351562
2019-06-26,196.91123962402344
2019-06-27,196.53311157226562
2019-06-28,200.09535217285156
2019-07-01,202.2609405517578
2019-07-02,203.54270935058594
2019-07-03,204.54150390625
2019-07-05,203.816650390625
2019-07-08,201.81019592285156
2019-07-09,199.81246948242188
2019-07-10,199.99810791015625
2019-07-11,201.32403564453125
2019-07-12,200.7936553955078
2019-07-15,201.235595703125
2019-07-16,200.74063110351562
2019-07-17,200.14837646484375
2019-07-18,199.36166381835938
2019-07-19,198.46888732910156
2019-07-22,199.77713012695312
2019-07-23,202.2963409423828
2019-07-24,198.76063537597656
2019-07-25,201.22679138183594
2019-07-26,203.79017639160156
2019-07-29,204.35592651367188
2019-07-30,204.90394592285156
2019-07-31,201.77479553222656
2019-08-01,200.09535217285156
2019-08-02,196.97509765625
2019-08-05,194.51773071289062
2019-08-06,195.7198944091797
2019-08-07,197.5319366455078
2019-08-08,201.51844787597656
2019-08-09,203.18911743164062
2019-08-12,200.7671356201172
2019-08-13,203.01231384277344
2019-08-14,196.7540740966797
2019-08-15,200.06881713867188
2019-08-16,202.2079315185547
2019-08-19,202.0399932861328
2019-08-20,199.52960205078125
2019-08-21,202.10182189941406
2019-08-22,199.13185119628906
2019-08-23,195.0304412841797
2019-08-26,196.9308624267578
2019-08-27,199.36166381835938
2019-08-28,199.58262634277344
2019-08-29,198.3893585205078
2019-08-30,199.69760131835938
2019-09-03,199.3793182373047
2019-09-04,201.02345275878906
2019-09-05,198.5043182373047
2019-09-06,199.40585327148438
2019-09-09,191.2471923828125
2019-09-10,188.96665954589844
2019-09-11,191.22950744628906
2019-09-12,195.0569610595703
2019-09-13,196.4447021484375
2019-09-16,190.25718688964844
2019-09-17,195.8524627685547
2019-09-18,195.89663696289062
2019-09-19,196.48007202148438
2019-09-20,195.8347930908203
2019-09-23,194.871337890625
2019-09-24,194.82711791992188
2019-09-25,195.02159118652344
2019-09-26,197.3728485107422
2019-09-27,195.40167236328125
2019-09-30,197.143310546875
2019-10-01,192.36265563964844
2019-10-02,187.02224731445312
2019-10-03,187.34214782714844
2019-10-04,190.05235290527344
2019-10-07,190.12344360351562
2019-10-08,184.6141357421875
2019-10-09,188.15074157714844
2019-10-10,190.75436401367188
2019-10-11,193.08245849609375
2019-10-14,190.0345458984375
2019-10-15,191.24305725097656
2019-10-16,190.34561157226562
2019-10-17,190.48773193359375
2019-10-18,190.94094848632812
2019-10-21,189.71470642089844
2019-10-22,183.91217041015625
2019-10-23,186.657958984375
2019-10-24,187.91082763671875
2019-10-25,189.5013885498047
2019-10-28,187.91976928710938
2019-10-29,193.5534210205078
2019-10-30,192.58480834960938
2019-10-31,189.5013885498047
2019-11-01,189.76797485351562
2019-11-04,190.5321807861328
2019-11-05,192.45155334472656
2019-11-06,194.46864318847656
2019-11-07,202.22607421875
2019-11-08,207.81529235839844
2019-11-11,208.8460693359375
2019-11-12,210.60548400878906
2019-11-13,211.0586700439453
2019-11-14,211.64512634277344
2019-11-15,214.07989501953125
2019-11-18,214.31979370117188
2019-11-19,214.42645263671875
2019-11-20,211.39634704589844
2019-11-21,211.1653289794922
2019-11-22,211.1297607421875
2019-11-25,208.58839416503906
2019-11-26,208.28627014160156
2019-11-27,209.74356079101562
2019-11-29,210.0012664794922
2019-12-02,205.23838806152344
2019-12-03,204.10098266601562
2019-12-04,203.4167938232422
2019-12-05,204.78526306152344
2019-12-06,206.18031311035156
2019-12-09,205.1051025390625
2019-12-10,203.93218994140625
2019-12-11,203.93218994140625
2019-12-12,206.5091094970703
2019-12-13,205.03402709960938
2019-12-16,208.32180786132812
2019-12-17,209.3614959716797
2019-12-18,207.13998413085938
2019-12-19,207.0955810546875
2019-12-20,208.81944274902344
2019-12-23,208.94384765625
2019-12-24,208.86387634277344
2019-12-26,209.77911376953125
2019-12-27,209.2548370361328
2019-12-30,209.1126708984375
2019-12-31,209.84490966796875
2020-01-02,206.40689086914062
2020-01-03,201.81689453125
2020-01-06,201.72756958007812
2020-01-07,202.58485412597656
2020-01-08,203.68328857421875
2020-01-09,208.51434326171875
2020-01-10,207.1748809814453
2020-01-13,211.51483154296875
2020-01-14,209.4252471923828
2020-01-15,210.2646484375
2020-01-16,210.5414581298828
2020-01-17,211.63986206054688
2020-01-21,211.80056762695312
2020-01-22,212.5685577392578
2020-01-23,211.8988037109375
2020-01-24,217.84619140625
2020-01-27,208.487548828125
2020-01-28,211.148681640625
2020-01-29,211.88096618652344
2020-01-30,215.57794189453125
2020-01-31,213.16690063476562
2020-02-03,217.00674438476562
2020-02-04,220.6501922607422
2020-02-05,223.49880981445312
2020-02-06,224.19534301757812
2020-02-07,223.17733764648438
2020-02-10,224.7758026123047
2020-02-11,225.40090942382812
2020-02-12,226.91006469726562
2020-02-13,227.6066131591797
2020-02-14,228.61569213867188
2020-02-18,228.37460327148438
2020-02-19,228.44601440429688
2020-02-20,228.0709686279297
2020-02-21,227.6869659423828
2020-02-24,219.25709533691406
2020-02-25,210.29139709472656
2020-02-26,210.3182373046875
2020-02-27,200.1112823486328
2020-02-28,196.11065673828125
2020-03-02,205.96934509277344
2020-03-03,203.0313720703125
2020-03-04,211.8184051513672
2020-03-05,208.96084594726562
2020-03-06,205.12989807128906
2020-03-09,183.1979522705078
2020-03-10,191.618896484375
2020-03-11,185.56439208984375
2020-03-12,167.64193725585938
2020-03-13,184.27845764160156
2020-03-16,161.05166625976562
2020-03-17,183.1533203125
2020-03-18,180.00103759765625
2020-03-19,170.5977783203125
2020-03-20,168.91001892089844
2020-03-23,157.8190155029297
2020-03-24,173.61611938476562
2020-03-25,170.69602966308594
2020-03-26,179.79563903808594
2020-03-27,172.49984741210938
2020-03-30,184.43028259277344
2020-03-31,179.41482543945312
2020-04-01,170.12989807128906
2020-04-02,174.82177734375
2020-04-03,167.7211151123047
2020-04-06,174.24656677246094
2020-04-07,181.58998107910156
2020-04-08,193.93084716796875
2020-04-09,197.1306915283203
2020-04-13,194.3173828125
2020-04-14,198.4519500732422
2020-04-15,192.18714904785156
2020-04-16,191.34225463867188
2020-04-17,199.09014892578125
2020-04-20,192.6815185546875
2020-04-21,186.40771484375
2020-04-22,192.74441528320312
2020-04-23,189.89517211914062
2020-04-24,194.84767150878906
2020-04-27,199.7732391357422
2020-04-28,200.9956512451172
2020-04-29,207.3323974609375
2020-04-30,202.75733947753906
2020-05-01,199.76425170898438
2020-05-04,200.75296020507812
2020-05-05,201.6068878173828
2020-05-06,200.7799530029297
2020-05-07,203.8539276123047
2020-05-08,209.85809326171875
2020-05-11,209.13006591796875
2020-05-12,206.9638671875
2020-05-13,202.99099731445312
2020-05-14,202.79330444335938
2020-05-15,204.96844482421875
2020-05-18,214.77468872070312
2020-05-19,212.1501007080078
2020-05-20,215.53868103027344
2020-05-21,211.70965576171875
2020-05-22,210.64004516601562
2020-05-26,213.7410125732422
2020-05-27,211.36810302734375
2020-05-28,216.32960510253906
2020-05-29,217.2014923095703
2020-06-01,218.0553741455078
2020-06-02,220.48220825195312
2020-06-03,223.32254028320312
2020-06-04,219.2867889404297
2020-06-05,223.43038940429688
2020-06-08,224.32916259765625
2020-06-09,225.48863220214844
2020-06-10,222.78318786621094
2020-06-11,209.49853515625
2020-06-12,211.26026916503906
2020-06-15,213.0309600830078
2020-06-16,213.9567413330078
2020-06-17,213.42642211914062
2020-06-18,214.01966857910156
2020-06-19,211.68267822265625
2020-06-22,212.54559326171875
2020-06-23,214.9005126953125
2020-06-24,209.55247497558594
2020-06-25,213.2915802001953
2020-06-26,212.14109802246094
2020-06-29,214.4690704345703
2020-06-30,218.25643920898438
2020-07-01,220.3263397216797
2020-07-02,223.64370727539062
2020-07-06,224.990478515625
2020-07-07,239.6518096923828
2020-07-08,243.8639678955078
2020-07-09,245.50009155273438
2020-07-10,246.937255859375
2020-07-13,247.98585510253906
2020-07-14,253.98764038085938
2020-07-15,254.87353515625
2020-07-16,259.5918884277344
2020-07-17,265.7474365234375
2020-07-20,262.91827392578125
2020-07-21,262.4844055175781
2020-07-22,267.1124572753906
2020-07-23,265.069580078125
2020-07-24,263.50579833984375
2020-07-27,266.3892517089844
2020-07-28,261.4720153808594
2020-07-29,261.0924377441406
2020-07-30,257.440673828125
2020-07-31,259.0857238769531
2020-08-03,251.65567016601562
2020-08-04,252.71324157714844
2020-08-05,257.2689208984375
2020-08-06,255.7954559326172
2020-08-07,254.62046813964844
2020-08-10,254.21365356445312
2020-08-11,254.53904724121094
2020-08-12,257.9739074707031
2020-08-13,260.6042785644531
2020-08-14,261.9691467285156
2020-08-17,261.73406982421875
2020-08-18,258.83270263671875
2020-08-19,259.375
2020-08-20,258.5794982910156
2020-08-21,258.9139709472656
2020-08-24,260.0076599121094
2020-08-25,261.60760498046875
2020-08-26,265.7113037109375
2020-08-27,264.61761474609375
2020-08-28,268.2423095703125
2020-08-31,264.1746826171875
2020-09-01,273.6385498046875
2020-09-02,280.4901428222656
2020-09-03,268.62188720703125
2020-09-04,269.7517395019531
2020-09-08,266.21746826171875
2020-09-09,274.12664794921875
2020-09-10,266.85931396484375
2020-09-11,271.4600830078125
2020-09-14,274.7593994140625
2020-09-15,274.8226623535156
2020-09-16,273.39453125
2020-09-17,272.96063232421875
2020-09-18,267.383544921875
2020-09-21,262.8369445800781
2020-09-22,265.25030517578125
2020-09-23,258.0010070800781
2020-09-24,262.122802734375
2020-09-25,262.7735900878906
2020-09-28,264.5452880859375
2020-09-29,265.6209411621094
2020-09-30,270.46990966796875
2020-10-01,267.5732421875
2020-10-02,268.8172607421875
2020-10-05,272.7035827636719
2020-10-06,268.96258544921875
2020-10-07,274.32904052734375
2020-10-08,272.1043701171875
2020-10-09,272.9579162597656
2020-10-12,275.02825927734375
2020-10-13,273.41192626953125
2020-10-14,270.5152893066406
2020-10-15,268.74462890625
2020-10-16,270.7241516113281
2020-10-19,267.1101379394531
2020-10-20,267.4097595214844
2020-10-21,266.29290771484375
2020-10-22,265.3757629394531
2020-10-23,266.96484375
2020-10-26,260.06365966796875
2020-10-27,257.4303894042969
2020-10-28,247.8777618408203
2020-10-29,251.31919860839844
2020-10-30,250.8379669189453
2020-11-02,260.3269958496094
2020-11-03,262.46099853515625
2020-11-04,262.6879577636719
2020-11-05,275.4459533691406
2020-11-06,278.5152282714844
2020-11-09,283.9179992675781
2020-11-10,281.46630859375
2020-11-11,255.01498413085938
2020-11-12,240.91307067871094
2020-11-13,239.60552978515625
2020-11-16,241.93914794921875
2020-11-17,241.80294799804688
2020-11-18,243.083251953125
2020-11-19,245.4986572265625
2020-11-20,245.60765075683594
2020-11-23,249.9481201171875
2020-11-24,257.90252685546875
2020-11-25,252.5450897216797
2020-11-27,252.28175354003906
2020-11-30,254.37930297851562
2020-12-01,257.1398620605469
2020-12-02,248.69497680664062
2020-12-03,242.67469787597656
2020-12-04,248.5860137939453
2020-12-07,244.4271697998047
2020-12-08,243.56459045410156
2020-12-09,245.68939208984375
2020-12-10,244.1002960205078
2020-12-11,242.7745361328125
2020-12-14,240.99473571777344
2020-12-15,245.18087768554688
2020-12-16,244.17295837402344
2020-12-17,243.90054321289062
2020-12-18,244.76318359375
2020-12-21,240.16845703125
2020-12-22,239.7325897216797
2020-12-23,241.76658630371094
2020-12-24,243.67349243164062
2020-12-28,243.90054321289062
2020-12-29,244.0186004638672
2020-12-30,246.17059326171875
2020-12-31,249.32810974121094
2021-01-04,244.74708557128906
2021-01-05,257.69622802734375
2021-01-06,264.6133728027344
2021-01-07,260.3426208496094
2021-01-08,260.7532043457031
2021-01-11,258.3714599609375
2021-01-12,258.3076477050781
2021-01-13,265.252197265625
2021-01-14,261.2186584472656
2021-01-15,261.8209533691406
2021-01-19,260.6802673339844
2021-01-20,261.5015563964844
2021-01-21,257.8969421386719
2021-01-22,258.8003845214844
2021-01-25,254.62091064453125
2021-01-26,253.6809844970703
2021-01-27,246.3713836669922
2021-01-28,251.7371826171875
2021-01-29,243.4330291748047
2021-02-01,245.4314727783203
2021-02-02,249.9942626953125
2021-02-03,252.41253662109375
2021-02-04,234.25267028808594
2021-02-05,231.01312255859375
2021-02-08,231.4602813720703
2021-02-09,232.1903076171875
2021-02-10,231.40553283691406
2021-02-11,235.15611267089844
2021-02-12,237.7660369873047
2021-02-16,237.93028259277344
2021-02-17,237.27322387695312
2021-02-18,239.68238830566406
2021-02-19,240.80482482910156
2021-02-22,242.264892578125
2021-02-23,240.30291748046875
2021-02-24,240.239013671875
2021-02-25,237.6109161376953
2021-02-26,233.26715087890625
2021-03-01,238.3500518798828
2021-03-02,242.7394561767578
2021-03-03,239.3994598388672
2021-03-04,234.00625610351562
2021-03-05,240.7501220703125
2021-03-08,243.54251098632812
2021-03-09,244.1173858642578
2021-03-10,247.8679962158203
2021-03-11,248.8444061279297
2021-03-12,249.36460876464844
2021-03-15,249.0908203125
2021-03-16,250.50531005859375
2021-03-17,247.0010528564453
2021-03-18,245.50448608398438
2021-03-19,251.3173828125
2021-03-22,254.43836975097656
2021-03-23,250.66952514648438
2021-03-24,253.69924926757812
2021-03-25,253.02391052246094
2021-03-26,262.10382080078125
2021-03-29,259.1380310058594
2021-03-30,257.8969421386719
2021-03-31,258.10797119140625
2021-04-01,261.3739929199219
2021-04-05,265.6033935546875
2021-04-06,264.2362976074219
2021-04-07,259.1629333496094
2021-04-08,259.7318115234375
2021-04-09,260.87860107421875
2021-04-12,259.520751953125
2021-04-13,261.5665588378906
2021-04-14,259.520751953125
2021-04-15,263.438232421875
2021-04-16,263.740966796875
2021-04-19,260.91534423828125
2021-04-20,261.04376220703125
2021-04-21,264.7959289550781
2021-04-22,261.2271728515625
2021-04-23,266.3280944824219
2021-04-26,266.218017578125
2021-04-27,265.8602294921875
2021-04-28,265.6767272949219
2021-04-29,268.16290283203125
2021-04-30,264.6583251953125
2021-05-03,266.2271728515625
2021-05-04,266.300537109375
2021-05-05,268.42901611328125
2021-05-06,269.4014892578125
2021-05-07,266.5574035644531
2021-05-10,269.2913818359375
2021-05-11,275.906005859375
2021-05-12,268.951904296875
2021-05-13,275.0252380371094
2021-05-14,276.1903991699219
2021-05-17,276.7408142089844
2021-05-18,274.8876647949219
2021-05-19,273.63995361328125
2021-05-20,272.52984619140625
2021-05-21,273.56658935546875
2021-05-24,274.8326416015625
2021-05-25,276.1903991699219
2021-05-26,272.841796875
2021-05-27,273.6492004394531
2021-05-28,274.9151611328125
2021-06-01,277.55731201171875
2021-06-02,280.419677734375
2021-06-03,278.9976806640625
2021-06-04,279.5940246582031
2021-06-07,276.88763427734375
2021-06-08,274.87847900390625
2021-06-09,272.7959289550781
2021-06-10,273.94268798828125
