,CLX
2017-09-19,112.1923828125
2017-09-20,110.4383544921875
2017-09-21,107.14241790771484
2017-09-22,105.91868591308594
2017-09-25,106.4408187866211
2017-09-26,107.11795043945312
2017-09-27,105.51078033447266
2017-09-28,106.08184814453125
2017-09-29,107.61558532714844
2017-10-02,105.6331558227539
2017-10-03,105.91868591308594
2017-10-04,107.10978698730469
2017-10-05,105.20892333984375
2017-10-06,105.35578155517578
2017-10-09,104.27886962890625
2017-10-10,105.4210433959961
2017-10-11,106.49794006347656
2017-10-12,106.6529312133789
2017-10-13,107.10978698730469
2017-10-16,107.5340347290039
2017-10-17,107.58295440673828
2017-10-18,106.8405532836914
2017-10-19,106.15526580810547
2017-10-20,104.23809814453125
2017-10-23,104.89076232910156
2017-10-24,104.4637222290039
2017-10-25,104.36517333984375
2017-10-26,104.99748229980469
2017-10-27,104.31591033935547
2017-10-30,102.91167449951172
2017-10-31,103.90530395507812
2017-11-01,105.12891387939453
2017-11-02,106.16358184814453
2017-11-03,105.20279693603516
2017-11-06,104.89076232910156
2017-11-07,106.50849151611328
2017-11-08,107.61707305908203
2017-11-09,107.31326293945312
2017-11-10,108.43830871582031
2017-11-13,110.92649841308594
2017-11-14,111.1153793334961
2017-11-15,109.03777313232422
2017-11-16,110.48304748535156
2017-11-17,109.63721466064453
2017-11-20,110.52410125732422
2017-11-21,110.98397064208984
2017-11-22,110.81973266601562
2017-11-24,111.18109130859375
2017-11-27,111.41099548339844
2017-11-28,112.47035217285156
2017-11-29,114.32620239257812
2017-11-30,114.38369750976562
2017-12-01,114.67113494873047
2017-12-04,117.42211151123047
2017-12-05,118.79353332519531
2017-12-06,119.11378479003906
2017-12-07,118.44859313964844
2017-12-08,119.26158142089844
2017-12-11,119.11378479003906
2017-12-12,119.19587707519531
2017-12-13,120.39482116699219
2017-12-14,120.10739135742188
2017-12-15,121.23249053955078
2017-12-18,121.61836242675781
2017-12-19,121.57734680175781
2017-12-20,121.85649871826172
2017-12-21,122.17682647705078
2017-12-22,122.78450775146484
2017-12-26,122.924072265625
2017-12-27,122.59559631347656
2017-12-28,122.35748291015625
2017-12-29,122.14397430419922
2018-01-02,119.06449890136719
2018-01-03,117.783447265625
2018-01-04,119.63933563232422
2018-01-05,119.67216491699219
2018-01-08,120.2552261352539
2018-01-09,120.02531433105469
2018-01-10,118.60462188720703
2018-01-11,116.60091400146484
2018-01-12,115.7551040649414
2018-01-16,116.94584655761719
2018-01-17,118.51427459716797
2018-01-18,117.5453109741211
2018-01-19,118.13654327392578
2018-01-22,118.64569854736328
2018-01-23,118.54659271240234
2018-01-24,117.49757385253906
2018-01-25,120.70243072509766
2018-01-26,117.8197021484375
2018-01-29,116.43204498291016
2018-01-30,117.09281158447266
2018-01-31,117.03501892089844
2018-02-01,115.9116439819336
2018-02-02,108.13077545166016
2018-02-05,104.90116119384766
2018-02-06,107.89952087402344
2018-02-07,105.57848358154297
2018-02-08,105.52892303466797
2018-02-09,106.38794708251953
2018-02-12,105.68584442138672
2018-02-13,106.16492462158203
2018-02-14,106.38794708251953
2018-02-15,108.22991943359375
2018-02-16,108.78331756591797
2018-02-20,106.37142944335938
2018-02-21,104.31471252441406
2018-02-22,105.14895629882812
2018-02-23,106.9083251953125
2018-02-26,108.63467407226562
2018-02-27,107.53609466552734
2018-02-28,106.61921691894531
2018-03-01,107.18917083740234
2018-03-02,108.15556335449219
2018-03-05,109.7992935180664
2018-03-06,109.30371856689453
2018-03-07,107.83343505859375
2018-03-08,109.84061431884766
2018-03-09,108.67593383789062
2018-03-12,107.68474578857422
2018-03-13,108.362060546875
2018-03-14,106.19798278808594
2018-03-15,105.01679992675781
2018-03-16,106.13188934326172
2018-03-19,106.15666961669922
2018-03-20,105.8262710571289
2018-03-21,103.09223175048828
2018-03-22,103.6704330444336
2018-03-23,102.75359344482422
2018-03-26,102.60489654541016
2018-03-27,104.38903045654297
2018-03-28,107.63521575927734
2018-03-29,109.94800567626953
2018-04-02,106.2970962524414
2018-04-03,106.00799560546875
2018-04-04,107.42044067382812
2018-04-05,107.58563232421875
2018-04-06,106.1484146118164
2018-04-09,105.7023696899414
2018-04-10,104.89289855957031
2018-04-11,104.39730834960938
2018-04-12,102.97660064697266
2018-04-13,103.68693542480469
2018-04-16,105.04158020019531
2018-04-17,104.76900482177734
2018-04-18,104.66988372802734
2018-04-19,98.42537689208984
2018-04-20,94.89010620117188
2018-04-23,94.82405853271484
2018-04-24,95.75696563720703
2018-04-25,96.97306823730469
2018-04-26,96.7481918334961
2018-04-27,98.54737091064453
2018-04-30,97.62278747558594
2018-05-01,97.3062744140625
2018-05-02,96.62324523925781
2018-05-03,98.69731903076172
2018-05-04,100.19662475585938
2018-05-07,100.64640045166016
2018-05-08,98.88055419921875
2018-05-09,100.22996520996094
2018-05-10,100.2132797241211
2018-05-11,100.40487670898438
2018-05-14,99.15543365478516
2018-05-15,97.78937530517578
2018-05-16,98.60567474365234
2018-05-17,98.56403350830078
2018-05-18,97.73107147216797
2018-05-21,99.13042449951172
2018-05-22,99.58856964111328
2018-05-23,99.4886245727539
2018-05-24,99.69686126708984
2018-05-25,102.10409545898438
2018-05-29,103.40350341796875
2018-05-30,105.02777862548828
2018-05-31,100.64640045166016
2018-06-01,100.32156372070312
2018-06-04,100.97960662841797
2018-06-05,101.1212158203125
2018-06-06,101.56266784667969
2018-06-07,103.74502563476562
2018-06-08,105.57754516601562
2018-06-11,106.55209350585938
2018-06-12,106.29388427734375
2018-06-13,105.77742767333984
2018-06-14,106.52710723876953
2018-06-15,107.3267593383789
2018-06-18,105.72747802734375
2018-06-19,106.25224304199219
2018-06-20,105.62753295898438
2018-06-21,105.74412536621094
2018-06-22,107.37676239013672
2018-06-25,110.29207611083984
2018-06-26,109.25923156738281
2018-06-27,108.80945587158203
2018-06-28,111.49988555908203
2018-06-29,112.65770721435547
2018-07-02,111.2166748046875
2018-07-03,110.64192199707031
2018-07-05,112.44110870361328
2018-07-06,112.81597900390625
2018-07-09,109.8672866821289
2018-07-10,110.35038757324219
2018-07-11,111.01676177978516
2018-07-12,111.15836334228516
2018-07-13,111.99967193603516
2018-07-16,111.7830810546875
2018-07-17,112.46611022949219
2018-07-18,107.89315032958984
2018-07-19,108.56786346435547
2018-07-20,109.78398132324219
2018-07-23,108.85940551757812
2018-07-24,107.97647094726562
2018-07-25,108.54288482666016
2018-07-26,109.75067138671875
2018-07-27,110.55029296875
2018-07-30,112.1329345703125
2018-07-31,113.39974975585938
2018-08-01,112.5523910522461
2018-08-02,119.49884033203125
2018-08-03,120.0357666015625
2018-08-06,120.40489196777344
2018-08-07,118.69344329833984
2018-08-08,118.17330932617188
2018-08-09,117.62796783447266
2018-08-10,117.62796783447266
2018-08-13,118.47531127929688
2018-08-14,118.99549102783203
2018-08-15,121.6213607788086
2018-08-16,123.13141632080078
2018-08-17,123.76905059814453
2018-08-20,124.35629272460938
2018-08-21,122.9469223022461
2018-08-22,121.78076934814453
2018-08-23,122.38480377197266
2018-08-24,122.20861053466797
2018-08-27,121.37806701660156
2018-08-28,121.42000579833984
2018-08-29,121.4619369506836
2018-08-30,121.64649200439453
2018-08-31,121.62973022460938
2018-09-04,122.58611297607422
2018-09-05,124.54925537109375
2018-09-06,125.60630798339844
2018-09-07,126.46206665039062
2018-09-10,126.31104278564453
2018-09-11,125.97544860839844
2018-09-12,126.54595184326172
2018-09-13,126.8563461303711
2018-09-14,126.99897003173828
2018-09-17,127.46038818359375
2018-09-18,127.39327239990234
2018-09-19,126.3948974609375
2018-09-20,127.41844940185547
2018-09-21,127.91339111328125
2018-09-24,125.79928588867188
2018-09-25,125.53924560546875
2018-09-26,126.151611328125
2018-09-27,125.2372055053711
2018-09-28,126.1851806640625
2018-10-01,126.20197296142578
2018-10-02,127.73719787597656
2018-10-03,123.50057220458984
2018-10-04,122.97206115722656
2018-10-05,125.48884582519531
2018-10-08,125.7405776977539
2018-10-09,126.09295654296875
2018-10-10,123.78583526611328
2018-10-11,119.28069305419922
2018-10-12,121.51228332519531
2018-10-15,122.9971923828125
2018-10-16,124.7422103881836
2018-10-17,125.36302947998047
2018-10-18,125.0023193359375
2018-10-19,127.99730682373047
2018-10-22,126.55435943603516
2018-10-23,125.95028686523438
2018-10-24,128.32449340820312
2018-10-25,127.17512512207031
2018-10-26,124.01234436035156
2018-10-29,125.63988494873047
2018-10-30,129.03421020507812
2018-10-31,125.34432983398438
2018-11-01,129.80258178710938
2018-11-02,130.19940185546875
2018-11-05,132.52980041503906
2018-11-06,133.49237060546875
2018-11-07,133.9736328125
2018-11-08,133.1884307861328
2018-11-09,134.05812072753906
2018-11-12,136.00010681152344
2018-11-13,134.97842407226562
2018-11-14,135.24859619140625
2018-11-15,135.69613647460938
2018-11-16,136.80223083496094
2018-11-19,137.11460876464844
2018-11-20,135.44285583496094
2018-11-21,134.851806640625
2018-11-23,137.4861602783203
2018-11-26,137.90835571289062
2018-11-27,140.4667510986328
2018-11-28,139.6730499267578
2018-11-29,140.20498657226562
2018-11-30,139.84193420410156
2018-12-03,139.5632781982422
2018-12-04,138.16165161132812
2018-12-06,138.27142333984375
2018-12-07,137.18222045898438
2018-12-10,136.95423889160156
2018-12-11,140.27252197265625
2018-12-12,138.3389434814453
2018-12-13,139.385986328125
2018-12-14,138.9130859375
2018-12-17,132.34405517578125
2018-12-18,131.2970733642578
2018-12-19,130.74822998046875
2018-12-20,129.65899658203125
2018-12-21,130.4611053466797
2018-12-24,122.74376678466797
2018-12-26,127.35393524169922
2018-12-27,129.338134765625
2018-12-28,129.2874755859375
2018-12-31,130.14878845214844
2019-01-02,127.60724639892578
2019-01-03,128.36715698242188
2019-01-04,129.23681640625
2019-01-07,130.77354431152344
2019-01-08,127.61563110351562
2019-01-09,127.44679260253906
2019-01-10,129.27906799316406
2019-01-11,129.48170471191406
2019-01-14,127.64942932128906
2019-01-15,128.86529541015625
2019-01-16,128.25738525390625
2019-01-17,128.32493591308594
2019-01-18,130.34291076660156
2019-01-22,128.44822692871094
2019-01-23,128.89002990722656
2019-01-24,126.74048614501953
2019-01-25,125.48299407958984
2019-01-28,124.67585754394531
2019-01-29,124.02162170410156
2019-01-30,123.74978637695312
2019-01-31,126.06926727294922
2019-02-01,127.32675170898438
2019-02-04,134.56561279296875
2019-02-05,129.79066467285156
2019-02-06,130.69976806640625
2019-02-07,130.15602111816406
2019-02-08,132.254638671875
2019-02-11,132.11019897460938
2019-02-12,131.60890197753906
2019-02-13,132.806884765625
2019-02-14,132.8408660888672
2019-02-15,132.7814178466797
2019-02-19,132.55197143554688
2019-02-20,131.9317626953125
2019-02-21,135.0414276123047
2019-02-22,135.585205078125
2019-02-25,133.90293884277344
2019-02-26,134.268310546875
2019-02-27,133.2232208251953
2019-02-28,134.268310546875
2019-03-01,134.07284545898438
2019-03-04,134.21730041503906
2019-03-05,133.189208984375
2019-03-06,133.25721740722656
2019-03-07,133.48660278320312
2019-03-08,134.0983123779297
2019-03-11,135.1519012451172
2019-03-12,135.25384521484375
2019-03-13,136.05247497558594
2019-03-14,135.79759216308594
2019-03-15,136.51129150390625
2019-03-18,135.49172973632812
2019-03-19,133.28262329101562
2019-03-20,132.5009765625
2019-03-21,134.2937469482422
2019-03-22,134.35321044921875
2019-03-25,134.37020874023438
2019-03-26,135.8995819091797
2019-03-27,136.2224578857422
2019-03-28,137.05506896972656
2019-03-29,136.3328857421875
2019-04-01,134.70156860351562
2019-04-02,133.9368896484375
2019-04-03,133.34217834472656
2019-04-04,133.36764526367188
2019-04-05,132.20367431640625
2019-04-08,130.32598876953125
2019-04-09,129.94361877441406
2019-04-10,130.66580200195312
2019-04-11,131.9742431640625
2019-04-12,132.11019897460938
2019-04-15,131.22653198242188
2019-04-16,129.4337921142578
2019-04-17,130.00306701660156
2019-04-18,130.40237426757812
2019-04-22,131.27749633789062
2019-04-23,131.2604217529297
2019-04-24,131.85037231445312
2019-04-25,132.59413146972656
2019-04-26,134.70591735839844
2019-04-29,133.697021484375
2019-04-30,136.56109619140625
2019-05-01,126.66936492919922
2019-05-02,127.16523742675781
2019-05-03,126.68646240234375
2019-05-06,126.746337890625
2019-05-07,126.92584228515625
2019-05-08,127.23360443115234
2019-05-09,125.6434326171875
2019-05-10,126.69499969482422
2019-05-13,127.50720977783203
2019-05-14,125.87423706054688
2019-05-15,126.80615234375
2019-05-16,127.14813995361328
2019-05-17,125.72035217285156
2019-05-20,125.43822479248047
2019-05-21,126.68646240234375
2019-05-22,128.7554473876953
2019-05-23,128.99485778808594
2019-05-24,127.92616271972656
2019-05-28,125.5322494506836
2019-05-29,126.01952362060547
2019-05-30,127.93468475341797
2019-05-31,127.22508239746094
2019-06-03,130.4482421875
2019-06-04,130.6363525390625
2019-06-05,132.85919189453125
2019-06-06,135.90284729003906
2019-06-07,133.9107666015625
2019-06-10,134.04754638671875
2019-06-11,133.48333740234375
2019-06-12,134.15872192382812
2019-06-13,133.3550567626953
2019-06-14,134.1245574951172
2019-06-17,132.3633270263672
2019-06-18,131.3544921875
2019-06-19,130.87576293945312
2019-06-20,132.1581573486328
2019-06-21,132.44882202148438
2019-06-24,132.69674682617188
2019-06-25,133.17550659179688
2019-06-26,129.65309143066406
2019-06-27,130.1831817626953
2019-06-28,130.90135192871094
2019-07-01,130.6363525390625
2019-07-02,131.799072265625
2019-07-03,134.18435668945312
2019-07-05,133.17550659179688
2019-07-08,134.1245574951172
2019-07-09,132.90196228027344
2019-07-10,132.0982666015625
2019-07-11,132.722412109375
2019-07-12,135.1333465576172
2019-07-15,135.5352020263672
2019-07-16,136.74069213867188
2019-07-17,136.432861328125
2019-07-18,138.54457092285156
2019-07-19,138.3821563720703
2019-07-22,138.1513214111328
2019-07-23,140.55374145507812
2019-07-24,139.8612518310547
2019-07-25,139.82704162597656
2019-07-26,142.20379638671875
2019-07-29,141.38304138183594
2019-07-30,142.123046875
2019-07-31,139.9116668701172
2019-08-01,134.35301208496094
2019-08-02,135.0070037841797
2019-08-05,133.39791870117188
2019-08-06,132.7869873046875
2019-08-07,135.63514709472656
2019-08-08,136.7967529296875
2019-08-09,136.18582153320312
2019-08-12,136.4525604248047
2019-08-13,136.7795867919922
2019-08-14,135.34255981445312
2019-08-15,136.7709503173828
2019-08-16,138.44888305664062
2019-08-19,139.5072021484375
2019-08-20,136.7967529296875
2019-08-21,136.0137481689453
2019-08-22,136.94300842285156
2019-08-23,134.17233276367188
2019-08-26,135.05862426757812
2019-08-27,136.51278686523438
2019-08-28,137.65721130371094
2019-08-29,137.02911376953125
2019-08-30,136.0911865234375
2019-09-03,139.696533203125
2019-09-04,141.4260711669922
2019-09-05,139.56748962402344
2019-09-06,139.42977905273438
2019-09-09,136.23745727539062
2019-09-10,136.19444274902344
2019-09-11,136.75372314453125
2019-09-12,137.8465118408203
2019-09-13,136.7623748779297
2019-09-16,132.31373596191406
2019-09-17,133.83677673339844
2019-09-18,134.06048583984375
2019-09-19,132.69236755371094
2019-09-20,130.6013946533203
2019-09-23,129.26766967773438
2019-09-24,129.93026733398438
2019-09-25,129.7323760986328
2019-09-26,129.5774688720703
2019-09-27,131.37586975097656
2019-09-30,130.67884826660156
2019-10-01,130.17120361328125
2019-10-02,128.51046752929688
2019-10-03,126.50562286376953
2019-10-04,130.25723266601562
2019-10-07,130.06788635253906
2019-10-08,128.897705078125
2019-10-09,129.1644287109375
2019-10-10,129.71510314941406
2019-10-11,129.284912109375
2019-10-14,127.9684066772461
2019-10-15,127.52955627441406
2019-10-16,127.78770446777344
2019-10-17,128.55349731445312
2019-10-18,128.8116455078125
2019-10-21,128.26953125
2019-10-22,127.72744750976562
2019-10-23,128.90631103515625
2019-10-24,129.7237091064453
2019-10-25,130.27442932128906
2019-10-28,129.7323760986328
2019-10-29,129.5157012939453
2019-10-30,130.67691040039062
2019-10-31,127.9819107055664
2019-11-01,127.41864013671875
2019-11-04,126.95068359375
2019-11-05,128.10324096679688
2019-11-06,128.81381225585938
2019-11-07,127.40131378173828
2019-11-08,128.25051879882812
2019-11-11,127.27999114990234
2019-11-12,125.96280670166016
2019-11-13,127.63522338867188
2019-11-14,126.76004028320312
2019-11-15,125.91079711914062
2019-11-18,126.29210662841797
2019-11-19,126.95935821533203
2019-11-20,126.84668731689453
2019-11-21,125.66818237304688
2019-11-22,126.74272918701172
2019-11-25,125.86749267578125
2019-11-26,128.41513061523438
2019-11-27,129.07376098632812
2019-11-29,128.44984436035156
2019-12-02,129.05641174316406
2019-12-03,128.20718383789062
2019-12-04,130.24362182617188
2019-12-05,130.66824340820312
2019-12-06,131.595458984375
2019-12-09,132.3666534423828
2019-12-10,132.08937072753906
2019-12-11,131.82940673828125
2019-12-12,131.9420623779297
2019-12-13,131.45675659179688
2019-12-16,131.36141967773438
2019-12-17,130.05296325683594
2019-12-18,129.8276824951172
2019-12-19,131.26614379882812
2019-12-20,132.28871154785156
2019-12-23,132.01138305664062
2019-12-24,132.13272094726562
2019-12-26,132.53131103515625
2019-12-27,133.04258728027344
2019-12-30,132.4793243408203
2019-12-31,133.05123901367188
2020-01-02,132.24534606933594
2020-01-03,132.50534057617188
2020-01-06,132.90394592285156
2020-01-07,131.30084228515625
2020-01-08,131.69073486328125
2020-01-09,132.41000366210938
2020-01-10,133.16392517089844
2020-01-13,135.3563232421875
2020-01-14,135.3996124267578
2020-01-15,135.76353454589844
2020-01-16,136.16221618652344
2020-01-17,136.65615844726562
2020-01-21,137.86929321289062
2020-01-22,138.32861328125
2020-01-23,137.84336853027344
2020-01-24,137.15870666503906
2020-01-27,138.61456298828125
2020-01-28,136.14585876464844
2020-01-29,135.3956298828125
2020-01-30,135.96263122558594
2020-01-31,137.2274932861328
2020-02-03,135.94522094726562
2020-02-04,142.73199462890625
2020-02-05,144.23245239257812
2020-02-06,143.99691772460938
2020-02-07,145.00880432128906
2020-02-10,146.25624084472656
2020-02-11,143.72647094726562
2020-02-12,143.2641143798828
2020-02-13,143.73516845703125
2020-02-14,143.7875213623047
2020-02-18,143.77882385253906
2020-02-19,143.79627990722656
2020-02-20,143.21177673339844
2020-02-21,143.6217803955078
2020-02-24,145.84622192382812
2020-02-25,146.42198181152344
2020-02-26,146.57904052734375
2020-02-27,147.16342163085938
2020-02-28,139.06817626953125
2020-03-02,150.0509033203125
2020-03-03,146.43942260742188
2020-03-04,150.49583435058594
2020-03-05,153.4006805419922
2020-03-06,151.1413116455078
2020-03-09,152.57200622558594
2020-03-10,152.6591796875
2020-03-11,147.77410888671875
2020-03-12,138.44007873535156
2020-03-13,146.3521728515625
2020-03-16,152.3887939453125
2020-03-17,172.61831665039062
2020-03-18,166.57301330566406
2020-03-19,167.29705810546875
2020-03-20,154.75279235839844
2020-03-23,148.41964721679688
2020-03-24,146.83201599121094
2020-03-25,144.51156616210938
2020-03-26,151.01052856445312
2020-03-27,151.08026123046875
2020-03-30,152.20559692382812
2020-03-31,151.13262939453125
2020-04-01,152.3625946044922
2020-04-02,156.75924682617188
2020-04-03,154.8749542236328
2020-04-06,158.22470092773438
2020-04-07,158.32940673828125
2020-04-08,157.92813110351562
2020-04-09,160.69345092773438
2020-04-13,161.79258728027344
2020-04-14,169.55642700195312
2020-04-15,170.66424560546875
2020-04-16,171.40577697753906
2020-04-17,168.7974853515625
2020-04-20,167.8640594482422
2020-04-21,167.33778381347656
2020-04-22,168.3553009033203
2020-04-23,166.59213256835938
2020-04-24,167.23251342773438
2020-04-27,165.82901000976562
2020-04-28,163.9781951904297
2020-04-29,161.337890625
2020-04-30,163.5395965576172
2020-05-01,169.03944396972656
2020-05-04,174.793701171875
2020-05-05,178.486572265625
2020-05-06,175.2498321533203
2020-05-07,177.1796112060547
2020-05-08,178.98655700683594
2020-05-11,180.5303955078125
2020-05-12,180.41635131835938
2020-05-13,181.34617614746094
2020-05-14,180.88124084472656
2020-05-15,184.056640625
2020-05-18,178.89886474609375
2020-05-19,176.9427490234375
2020-05-20,179.1532440185547
2020-05-21,174.90773010253906
2020-05-22,174.19723510742188
2020-05-26,172.9165496826172
2020-05-27,175.4340362548828
2020-05-28,179.78480529785156
2020-05-29,180.9163360595703
2020-06-01,179.12689208984375
2020-06-02,181.36370849609375
2020-06-03,180.67076110839844
2020-06-04,179.16201782226562
2020-06-05,173.30250549316406
2020-06-08,174.34637451171875
2020-06-09,177.24977111816406
2020-06-10,181.83740234375
2020-06-11,179.75848388671875
2020-06-12,179.92514038085938
2020-06-15,182.47769165039062
2020-06-16,183.0917205810547
2020-06-17,185.96006774902344
2020-06-18,188.23191833496094
2020-06-19,190.90731811523438
2020-06-22,190.25819396972656
2020-06-23,187.1705780029297
2020-06-24,185.98638916015625
2020-06-25,188.52139282226562
2020-06-26,188.854736328125
2020-06-29,190.8546600341797
2020-06-30,192.4248046875
2020-07-01,192.60025024414062
2020-07-02,194.8721160888672
2020-07-06,194.22303771972656
2020-07-07,196.3194580078125
2020-07-08,197.86329650878906
2020-07-09,201.31053161621094
2020-07-10,201.53860473632812
2020-07-13,198.012451171875
2020-07-14,202.2052764892578
2020-07-15,197.80184936523438
2020-07-16,199.91583251953125
2020-07-17,200.328125
2020-07-20,199.7667694091797
2020-07-21,198.88079833984375
2020-07-22,199.60008239746094
2020-07-23,199.85446166992188
2020-07-24,199.15272521972656
2020-07-27,201.06495666503906
2020-07-28,201.45278930664062
2020-07-29,203.61231994628906
2020-07-30,203.8415069580078
2020-07-31,208.4690704345703
2020-08-03,204.45851135253906
2020-08-04,209.55320739746094
2020-08-05,209.0419921875
2020-08-06,208.1517333984375
2020-08-07,209.3328399658203
2020-08-10,205.6925048828125
2020-08-11,195.94378662109375
2020-08-12,200.04248046875
2020-08-13,198.05923461914062
2020-08-14,197.66259765625
2020-08-17,199.89259338378906
2020-08-18,201.11785888671875
2020-08-19,200.9151611328125
2020-08-20,201.232421875
2020-08-21,199.49600219726562
2020-08-24,196.6753692626953
2020-08-25,193.18490600585938
2020-08-26,194.17210388183594
2020-08-27,194.52467346191406
2020-08-28,191.38674926757812
2020-08-31,197.00152587890625
2020-09-01,193.99581909179688
2020-09-02,197.2130889892578
2020-09-03,191.02537536621094
2020-09-04,187.3233184814453
2020-09-08,187.74644470214844
2020-09-09,193.9164581298828
2020-09-10,189.48287963867188
2020-09-11,188.6278533935547
2020-09-14,191.67764282226562
2020-09-15,184.74070739746094
2020-09-16,182.76626586914062
2020-09-17,182.3256072998047
2020-09-18,183.471435546875
2020-09-21,183.806396484375
2020-09-22,187.19993591308594
2020-09-23,187.06771850585938
2020-09-24,188.3546142578125
2020-09-25,186.43309020996094
2020-09-28,186.83851623535156
2020-09-29,185.46348571777344
2020-09-30,185.25196838378906
2020-10-01,186.55645751953125
2020-10-02,184.41455078125
2020-10-05,184.31764221191406
2020-10-06,186.1157684326172
2020-10-07,189.62388610839844
2020-10-08,187.62303161621094
2020-10-09,189.3241729736328
2020-10-12,189.87954711914062
2020-10-13,194.94773864746094
2020-10-14,192.9733428955078
2020-10-15,192.47972106933594
2020-10-16,189.50047302246094
2020-10-19,187.30569458007812
2020-10-20,185.63978576660156
2020-10-21,186.29205322265625
2020-10-22,184.8905792236328
2020-10-23,186.10693359375
2020-10-26,187.5084228515625
2020-10-27,188.78648376464844
2020-10-28,184.99630737304688
2020-10-29,183.982666015625
2020-10-30,182.6781463623047
2020-11-02,190.41717529296875
2020-11-03,188.05157470703125
2020-11-04,188.6629180908203
2020-11-05,188.69837951660156
2020-11-06,193.2169189453125
2020-11-09,172.68846130371094
2020-11-10,175.53253173828125
2020-11-11,179.49288940429688
2020-11-12,183.86968994140625
2020-11-13,183.73683166503906
2020-11-16,183.9937286376953
2020-11-17,185.26072692871094
2020-11-18,181.61041259765625
2020-11-19,179.38661193847656
2020-11-20,179.90048217773438
2020-11-23,179.2448272705078
2020-11-24,176.79063415527344
2020-11-25,177.86268615722656
2020-11-27,179.9359130859375
2020-11-30,179.82073974609375
2020-12-01,180.04220581054688
2020-12-02,178.7132568359375
2020-12-03,178.2879638671875
2020-12-04,177.18051147460938
2020-12-07,177.73863220214844
2020-12-08,179.74986267089844
2020-12-09,177.65003967285156
2020-12-10,177.72979736328125
2020-12-11,178.73095703125
2020-12-14,179.30682373046875
2020-12-15,179.8916015625
2020-12-16,180.24600219726562
2020-12-17,179.2714080810547
2020-12-18,180.00677490234375
2020-12-21,179.36886596679688
2020-12-22,178.42970275878906
2020-12-23,179.26255798339844
2020-12-24,180.56495666503906
2020-12-28,179.19168090820312
2020-12-29,178.7575225830078
2020-12-30,178.11964416503906
2020-12-31,178.89930725097656
2021-01-04,177.58802795410156
2021-01-05,177.20701599121094
2021-01-06,174.90347290039062
2021-01-07,174.03518676757812
2021-01-08,175.284423828125
2021-01-11,171.64303588867188
2021-01-12,172.09490966796875
2021-01-13,171.65191650390625
2021-01-14,173.2555389404297
2021-01-15,175.00091552734375
2021-01-19,174.10606384277344
2021-01-20,174.47817993164062
2021-01-21,174.72628784179688
2021-01-22,179.28028869628906
2021-01-25,187.79466247558594
2021-01-26,189.7006378173828
2021-01-27,197.88577270507812
2021-01-28,186.6546173095703
2021-01-29,186.55665588378906
2021-02-01,187.05538940429688
2021-02-02,181.89852905273438
2021-02-03,182.21914672851562
2021-02-04,170.69406127929688
2021-02-05,170.33779907226562
2021-02-08,169.22450256347656
2021-02-09,166.86422729492188
2021-02-10,166.22300720214844
2021-02-11,164.0052490234375
2021-02-12,165.63514709472656
2021-02-16,163.3016357421875
2021-02-17,167.22940063476562
2021-02-18,168.91275024414062
2021-02-19,166.59707641601562
2021-02-22,167.2383575439453
2021-02-23,166.87318420410156
2021-02-24,163.24819946289062
2021-02-25,161.42234802246094
2021-02-26,161.2530975341797
2021-03-01,160.1130828857422
2021-03-02,159.44509887695312
2021-03-03,160.31793212890625
2021-03-04,158.6880340576172
2021-03-05,164.1833953857422
2021-03-08,167.22940063476562
2021-03-09,165.3412322998047
2021-03-10,168.58319091796875
2021-03-11,166.37437438964844
2021-03-12,168.324951171875
2021-03-15,167.8529052734375
2021-03-16,168.3605194091797
2021-03-17,168.8592987060547
2021-03-18,164.29917907714844
2021-03-19,165.7776641845703
2021-03-22,168.7257080078125
2021-03-23,171.6826629638672
2021-03-24,168.52976989746094
2021-03-25,169.91029357910156
2021-03-26,169.44715881347656
2021-03-29,173.8558807373047
2021-03-30,172.64459228515625
2021-03-31,171.7895965576172
2021-04-01,171.74502563476562
2021-04-05,173.1433563232422
2021-04-06,172.82272338867188
2021-04-07,172.78707885742188
2021-04-08,171.78065490722656
2021-04-09,169.3402557373047
2021-04-12,169.91029357910156
2021-04-13,168.08445739746094
2021-04-14,167.9597625732422
2021-04-15,170.80093383789062
2021-04-16,169.87464904785156
2021-04-19,169.18887329101562
2021-04-20,174.22373962402344
2021-04-21,175.49588012695312
2021-04-22,174.7613067626953
2021-04-23,168.91114807128906
2021-04-26,168.26612854003906
2021-04-27,166.91329956054688
2021-04-28,165.80242919921875
2021-04-29,166.58181762695312
2021-04-30,163.49996948242188
2021-05-03,161.82464599609375
2021-05-04,163.58953857421875
2021-05-05,164.94235229492188
2021-05-06,165.3902587890625
2021-05-07,163.9568634033203
2021-05-10,168.41839599609375
2021-05-11,166.58181762695312
2021-05-12,163.03407287597656
2021-05-13,163.61643981933594
2021-05-14,162.44281005859375
2021-05-17,161.86940002441406
2021-05-18,162.74740600585938
2021-05-19,161.8515167236328
2021-05-20,162.1471405029297
2021-05-21,159.78201293945312
2021-05-24,160.20309448242188
2021-05-25,160.05075073242188
2021-05-26,159.1190643310547
2021-05-27,158.10670471191406
2021-05-28,158.3306427001953
2021-06-01,158.26795959472656
2021-06-02,159.36094665527344
2021-06-03,160.1134796142578
2021-06-04,160.37330627441406
2021-06-07,160.04185485839844
2021-06-08,157.45269775390625
2021-06-09,157.40789794921875
