,ROL
2021-05-28,32.6515007019043
2021-06-01,32.33543014526367
2021-06-02,32.48867416381836
2021-06-03,31.693700790405273
2021-06-04,31.789478302001953
2021-06-07,31.415935516357422
2021-06-08,31.72243309020996
2021-06-09,31.655384063720703
2021-06-10,31.789478302001953
2021-06-11,31.913991928100586
2021-06-14,32.220489501953125
2021-06-15,32.36416244506836
2021-06-16,31.770328521728516
2021-06-17,31.961881637573242
2021-06-18,31.693700790405273
2021-06-21,32.30669021606445
2021-06-22,32.50782775878906
2021-06-23,32.20132827758789
2021-06-24,32.46952438354492
2021-06-25,32.603614807128906
2021-06-28,32.53656768798828
2021-06-29,32.96757507324219
2021-06-30,32.756858825683594
2021-07-01,33.149566650390625
2021-07-02,33.197452545166016
2021-07-06,33.47521209716797
2021-07-07,34.078636169433594
2021-07-08,33.532676696777344
2021-07-09,33.896644592285156
2021-07-12,33.867916107177734
2021-07-13,33.848758697509766
2021-07-14,33.867916107177734
2021-07-15,34.03073501586914
2021-07-16,34.452171325683594
2021-07-19,34.73950958251953
2021-07-20,35.74520492553711
2021-07-21,35.82183074951172
2021-07-22,36.05170440673828
2021-07-23,36.30073165893555
2021-07-26,35.7930908203125
2021-07-27,35.58237838745117
2021-07-28,35.285465240478516
2021-07-29,36.23369216918945
2021-07-30,36.712589263916016
2021-08-02,36.913726806640625
2021-08-03,37.3447380065918
2021-08-04,37.35432434082031
2021-08-05,36.78921127319336
2021-08-06,36.54976272583008
2021-08-09,36.16583251953125
2021-08-10,35.877891540527344
2021-08-11,35.887481689453125
2021-08-12,35.69552230834961
2021-08-13,35.657127380371094
2021-08-16,36.069847106933594
2021-08-17,36.42498779296875
2021-08-18,36.309810638427734
2021-08-19,37.212032318115234
2021-08-20,37.7495231628418
2021-08-23,36.837703704833984
2021-08-24,36.520965576171875
2021-08-25,36.68412780761719
2021-08-26,36.799312591552734
2021-08-27,37.058467864990234
2021-08-30,37.58635711669922
2021-08-31,37.35600280761719
2021-09-01,37.35600280761719
2021-09-02,37.999080657958984
2021-09-03,38.1142578125
2021-09-07,37.01047134399414
2021-09-08,37.65354537963867
2021-09-09,37.02967071533203
2021-09-10,37.38480758666992
2021-09-13,36.3865966796875
2021-09-14,36.21382522583008
2021-09-15,35.70512390136719
2021-09-16,36.13704299926758
2021-09-17,35.64752960205078
2021-09-20,35.58993911743164
2021-09-21,35.887481689453125
2021-09-22,36.03145980834961
2021-09-23,36.0218620300293
2021-09-24,35.98346710205078
2021-09-27,35.11003494262695
2021-09-28,34.2462043762207
2021-09-29,34.6013298034668
2021-09-30,33.91026306152344
2021-10-01,34.19821548461914
2021-10-04,34.0350456237793
2021-10-05,34.46696472167969
2021-10-06,34.91807174682617
2021-10-07,35.263607025146484
2021-10-08,35.215614318847656
2021-10-11,34.6589241027832
2021-10-12,34.59173583984375
2021-10-13,35.11003494262695
2021-10-14,35.70512390136719
2021-10-15,35.80109786987305
2021-10-18,36.58815002441406
2021-10-19,36.78011703491211
2021-10-20,36.88569259643555
2021-10-21,37.039268493652344
2021-10-22,37.51917266845703
2021-10-25,37.6727409362793
2021-10-26,37.7495231628418
2021-10-27,33.670318603515625
2021-10-28,33.42076110839844
2021-10-29,33.81428146362305
2021-11-01,32.82567596435547
2021-11-02,33.71831130981445
2021-11-03,33.708702087402344
2021-11-04,34.83168411254883
2021-11-05,34.41897201538086
2021-11-08,34.31339645385742
2021-11-09,34.19763946533203
2021-11-10,34.496673583984375
2021-11-11,34.371273040771484
2021-11-12,34.71855545043945
2021-11-15,34.61244201660156
2021-11-16,34.76678466796875
2021-11-17,34.689613342285156
2021-11-18,34.380916595458984
2021-11-19,34.16868591308594
2021-11-22,33.995052337646484
2021-11-23,34.631744384765625
2021-11-24,34.728206634521484
2021-11-26,34.207279205322266
2021-11-29,34.08186721801758
2021-11-30,32.104286193847656
2021-12-01,30.811630249023438
2021-12-02,31.129972457885742
2021-12-03,30.64763832092285
2021-12-06,31.05279541015625
2021-12-07,31.34220314025879
2021-12-08,31.901708602905273
2021-12-09,31.110679626464844
2021-12-10,30.78269386291504
2021-12-13,31.168556213378906
2021-12-14,31.197498321533203
2021-12-15,31.371135711669922
2021-12-16,31.776304244995117
2021-12-17,31.6123046875
2021-12-20,31.03350257873535
2021-12-21,31.429019927978516
2021-12-22,31.486900329589844
2021-12-23,31.621952056884766
2021-12-27,31.930654525756836
2021-12-28,32.335811614990234
2021-12-29,32.3647575378418
2021-12-30,32.451568603515625
2021-12-31,33.001441955566406
2022-01-03,32.41299057006836
2022-01-04,32.69274139404297
2022-01-05,31.73771858215332
2022-01-06,32.3647575378418
2022-01-07,32.49980545043945
2022-01-10,32.586631774902344
2022-01-11,32.41299057006836
2022-01-12,32.67344665527344
2022-01-13,32.31652069091797
2022-01-14,31.457962036132812
2022-01-18,30.589754104614258
2022-01-19,30.85986328125
2022-01-20,30.531875610351562
2022-01-21,30.21353530883789
2022-01-24,30.773042678833008
2022-01-25,30.155658721923828
2022-01-26,28.650766372680664
2022-01-27,27.946548461914062
2022-01-28,28.901573181152344
2022-01-31,29.760141372680664
2022-02-01,29.93377685546875
2022-02-02,30.348587036132812
2022-02-03,29.634729385375977
2022-02-04,29.374271392822266
2022-02-07,29.412853240966797
2022-02-08,29.335681915283203
2022-02-09,30.34225082397461
2022-02-10,29.935752868652344
2022-02-11,29.742177963256836
2022-02-14,29.848648071289062
2022-02-15,30.293853759765625
2022-02-16,30.361608505249023
2022-02-17,30.187395095825195
2022-02-18,30.129322052001953
2022-02-22,29.993824005126953
2022-02-23,29.335681915283203
2022-02-24,30.584213256835938
2022-02-25,31.097177505493164
2022-02-28,31.581106185913086
2022-03-01,32.09406661987305
2022-03-02,32.984500885009766
2022-03-03,32.403778076171875
2022-03-04,32.916744232177734
2022-03-07,32.86835479736328
2022-03-08,31.523038864135742
2022-03-09,31.6682186126709
2022-03-10,31.552066802978516
2022-03-11,31.164926528930664
2022-03-14,32.28764724731445
2022-03-15,32.355384826660156
2022-03-16,32.67478561401367
2022-03-17,33.14903259277344
2022-03-18,33.10063552856445
2022-03-21,32.742530822753906
2022-03-22,32.62638854980469
2022-03-23,32.3457145690918
2022-03-24,32.461856842041016
2022-03-25,32.723182678222656
2022-03-28,33.31356430053711
2022-03-29,34.02009963989258
2022-03-30,34.30077362060547
2022-03-31,33.92331314086914
2022-04-01,33.6910285949707
2022-04-04,33.962032318115234
2022-04-05,33.729740142822266
2022-04-06,33.86524200439453
2022-04-07,34.39756393432617
2022-04-08,34.252384185791016
2022-04-11,34.41692352294922
2022-04-12,34.29110336303711
2022-04-13,34.33948516845703
2022-04-14,33.77814483642578
2022-04-18,33.187744140625
2022-04-19,33.47810363769531
2022-04-20,33.47810363769531
2022-04-21,33.400672912597656
2022-04-22,32.50056457519531
2022-04-25,32.32635498046875
2022-04-26,31.6682186126709
2022-04-27,32.43281555175781
2022-04-28,33.323246002197266
2022-04-29,32.461856842041016
2022-05-02,32.132781982421875
2022-05-03,31.658533096313477
2022-05-04,32.974815368652344
2022-05-05,32.3457145690918
2022-05-06,32.936100006103516
2022-05-09,32.6254768371582
2022-05-10,31.916858673095703
2022-05-11,32.22748565673828
2022-05-12,32.25660705566406
2022-05-13,33.052589416503906
2022-05-16,33.79032516479492
2022-05-17,34.35333251953125
2022-05-18,33.39234161376953
2022-05-19,33.32438659667969
2022-05-20,34.24655532836914
2022-05-23,34.1786003112793
2022-05-24,34.16889572143555
2022-05-25,34.28538513183594
2022-05-26,35.188140869140625
2022-05-27,35.537593841552734
2022-05-31,34.42128372192383
2022-06-01,33.965049743652344
2022-06-02,33.77091598510742
2022-06-03,33.89710235595703
2022-06-06,34.013587951660156
2022-06-07,34.460113525390625
2022-06-08,33.8194465637207
2022-06-09,33.15936279296875
2022-06-10,32.945804595947266
2022-06-13,32.01392364501953
2022-06-14,31.81978416442871
2022-06-15,31.810077667236328
2022-06-16,31.08205223083496
2022-06-17,30.849082946777344
2022-06-21,31.499454498291016
2022-06-22,32.08187484741211
2022-06-23,33.149658203125
2022-06-24,34.081539154052734
2022-06-27,34.24655532836914
2022-06-28,33.49911117553711
2022-06-29,33.94563293457031
2022-06-30,33.89710235595703
2022-07-01,33.97475814819336
2022-07-05,33.95534133911133
2022-07-06,34.83868408203125
2022-07-07,35.518184661865234
2022-07-08,35.63466262817383
2022-07-11,35.867637634277344
2022-07-12,34.84840393066406
2022-07-13,34.29508972167969
2022-07-14,34.13006591796875
2022-07-15,34.557186126708984
2022-07-18,34.14948272705078
2022-07-19,35.372581481933594
2022-07-20,35.372581481933594
2022-07-21,35.48906707763672
2022-07-22,35.401695251464844
2022-07-25,35.421119689941406
2022-07-26,35.159027099609375
2022-07-27,34.324214935302734
2022-07-28,37.440185546875
2022-07-29,37.440185546875
2022-08-01,37.954654693603516
2022-08-02,37.4013557434082
2022-08-03,37.13926315307617
2022-08-04,36.634498596191406
2022-08-05,36.498600006103516
2022-08-08,36.67332458496094
2022-08-09,36.0504264831543
2022-08-10,36.33268356323242
2022-08-11,35.67084503173828
2022-08-12,35.9822998046875
2022-08-15,35.91415786743164
2022-08-16,36.488399505615234
2022-08-17,36.0504264831543
2022-08-18,36.196414947509766
2022-08-19,35.56378936767578
2022-08-22,35.42752456665039
2022-08-23,34.8532829284668
2022-08-24,34.639163970947266
2022-08-25,34.71702575683594
2022-08-26,33.55881881713867
2022-08-29,33.130577087402344
2022-08-30,32.945648193359375
2022-08-31,32.85805892944336
2022-09-01,33.24736785888672
2022-09-02,32.838592529296875
2022-09-06,34.8240852355957
2022-09-07,34.9992790222168
2022-09-08,35.26206588745117
2022-09-09,35.154998779296875
2022-09-12,35.291263580322266
2022-09-13,34.97008514404297
2022-09-14,35.359397888183594
2022-09-15,34.84355545043945
2022-09-16,34.61969757080078
2022-09-19,35.26206588745117
2022-09-20,34.80461502075195
2022-09-21,34.55156707763672
2022-09-22,33.96760559082031
2022-09-23,33.850799560546875
2022-09-26,33.70481491088867
2022-09-27,33.42256164550781
2022-09-28,33.96760559082031
2022-09-29,34.20119094848633
2022-09-30,33.75347900390625
2022-10-03,34.43477249145508
2022-10-04,36.10882568359375
2022-10-05,35.700042724609375
2022-10-06,36.13801574707031
2022-10-07,35.193939208984375
2022-10-10,35.4761848449707
2022-10-11,35.38859176635742
2022-10-12,35.23286819458008
2022-10-13,35.09660720825195
2022-10-14,34.08439254760742
2022-10-17,35.174468994140625
2022-10-18,35.690311431884766
2022-10-19,35.89469909667969
2022-10-20,35.028480529785156
2022-10-21,35.456722259521484
2022-10-24,35.310733795166016
2022-10-25,34.97981262207031
2022-10-26,38.49336624145508
2022-10-27,39.92409133911133
2022-10-28,40.75138473510742
2022-10-31,40.955772399902344
2022-11-01,41.07257080078125
2022-11-02,40.75138473510742
2022-11-03,41.1601676940918
2022-11-04,40.790313720703125
2022-11-07,40.63459014892578
2022-11-08,40.87791442871094
2022-11-09,40.565494537353516
2022-11-10,41.024356842041016
2022-11-11,40.60454177856445
2022-11-14,40.88767623901367
2022-11-15,40.48738479614258
2022-11-16,41.03411865234375
2022-11-17,40.8486213684082
2022-11-18,41.45392608642578
2022-11-21,41.121986389160156
2022-11-22,38.603118896484375
2022-11-23,38.77885437011719
2022-11-25,39.042457580566406
2022-11-28,38.83742904663086
2022-11-29,38.886253356933594
2022-11-30,39.48179244995117
2022-12-01,39.43297576904297
2022-12-02,39.52083969116211
2022-12-05,38.66169738769531
2022-12-06,38.28093719482422
2022-12-07,38.54454040527344
2022-12-08,38.31023025512695
2022-12-09,37.5975227355957
2022-12-12,37.43155288696289
2022-12-13,37.39249801635742
2022-12-14,37.226531982421875
2022-12-15,36.308799743652344
2022-12-16,35.888980865478516
2022-12-19,36.06472396850586
2022-12-20,36.24045944213867
2022-12-21,36.50406265258789
2022-12-22,36.094017028808594
2022-12-23,36.24045944213867
2022-12-27,36.142826080322266
2022-12-28,35.6742057800293
2022-12-29,35.79135513305664
2022-12-30,35.6742057800293
2023-01-03,35.683963775634766
2023-01-04,36.06472396850586
2023-01-05,35.449649810791016
2023-01-06,35.6644401550293
2023-01-09,35.6644401550293
2023-01-10,35.6351432800293
2023-01-11,36.82624435424805
2023-01-12,36.66027069091797
2023-01-13,36.884822845458984
2023-01-17,36.34785461425781
2023-01-18,35.810882568359375
2023-01-19,34.98102951049805
2023-01-20,35.254390716552734
2023-01-23,35.2934455871582
2023-01-24,35.45941162109375
2023-01-25,35.478939056396484
2023-01-26,35.28368377685547
2023-01-27,35.16652297973633
2023-01-30,34.83457946777344
2023-01-31,35.53752136230469
2023-02-01,35.478939056396484
2023-02-02,35.254390716552734
2023-02-03,34.83457946777344
2023-02-06,34.81504821777344
2023-02-07,34.88339614868164
2023-02-08,34.69789505004883
2023-02-09,34.69789505004883
2023-02-10,35.21723937988281
2023-02-13,35.22704315185547
2023-02-14,34.923274993896484
2023-02-15,35.187843322753906
2023-02-16,35.45241165161133
2023-02-17,35.56999969482422
2023-02-21,34.66850280761719
2023-02-22,34.70769500732422
2023-02-23,34.58031463623047
2023-02-24,34.413726806640625
2023-02-27,34.394134521484375
2023-02-28,34.492122650146484
2023-03-01,33.855194091796875
2023-03-02,34.25694274902344
2023-03-03,34.60970687866211
2023-03-06,34.60970687866211
2023-03-07,34.403926849365234
2023-03-08,34.32554244995117
2023-03-09,34.109962463378906
2023-03-10,33.97277069091797
2023-03-13,34.3353385925293
2023-03-14,35.1192512512207
2023-03-15,35.42301559448242
2023-03-16,35.75618362426758
2023-03-17,35.34461975097656
2023-03-20,35.824771881103516
2023-03-21,36.030548095703125
2023-03-22,35.64839172363281
2023-03-23,35.44261169433594
2023-03-24,35.88356399536133
2023-03-27,36.001155853271484
2023-03-28,36.10892868041992
2023-03-29,36.26572036743164
2023-03-30,36.451900482177734
2023-03-31,36.775264739990234
2023-04-03,36.696868896484375
2023-04-04,36.76546859741211
2023-04-05,37.784549713134766
2023-04-06,38.000118255615234
2023-04-10,37.774749755859375
2023-04-11,37.92173767089844
2023-04-12,38.38227844238281
2023-04-13,38.509666442871094
2023-04-14,38.01972198486328
2023-04-17,38.186302185058594
2023-04-18,38.41168212890625
2023-04-19,38.36268615722656
2023-04-20,39.09760665893555
2023-04-21,38.833030700683594
2023-04-24,39.10740280151367
2023-04-25,38.92123031616211
2023-04-26,38.52927017211914
2023-04-27,40.7634162902832
2023-04-28,41.40034103393555
2023-05-01,40.4400520324707
2023-05-02,40.96919250488281
2023-05-03,40.812416076660156
2023-05-04,40.99858856201172
2023-05-05,40.92999267578125
2023-05-08,40.83200454711914
2023-05-09,40.86149597167969
2023-05-10,41.549564361572266
2023-05-11,41.6773567199707
2023-05-12,41.854286193847656
2023-05-15,41.60854721069336
2023-05-16,41.26450729370117
2023-05-17,40.94995880126953
2023-05-18,40.45848083496094
2023-05-19,40.35036087036133
2023-05-22,39.996490478515625
2023-05-23,39.160980224609375
2023-05-24,39.21996307373047
2023-05-25,38.76779556274414
2023-05-26,38.65967559814453
2023-05-30,38.748138427734375
2023-05-31,38.64984893798828
2023-06-01,39.53450393676758
2023-06-02,39.93751525878906
2023-06-05,40.46831130981445
2023-06-06,40.684566497802734
2023-06-07,40.44866180419922
2023-06-08,40.40933609008789
2023-06-09,40.10462188720703
2023-06-12,40.26189422607422
2023-06-13,40.19308853149414
2023-06-14,40.19308853149414
2023-06-15,40.930301666259766
2023-06-16,40.389678955078125
2023-06-20,40.212745666503906
2023-06-21,40.517459869384766
2023-06-22,40.890987396240234
2023-06-23,40.684566497802734
2023-06-26,40.95978927612305
2023-06-27,41.5692253112793
2023-06-28,41.64786148071289
2023-06-29,41.7756462097168
2023-06-30,42.10002136230469
2023-07-03,41.598716735839844
2023-07-05,42.28678512573242
2023-07-06,42.73894500732422
2023-07-07,42.42439651489258
2023-07-10,42.54235076904297
2023-07-11,42.9551887512207
2023-07-12,43.171443939208984
2023-07-13,43.27956771850586
2023-07-14,43.78087615966797
2023-07-17,43.83002471923828
2023-07-18,43.72189712524414
2023-07-19,43.60394287109375
2023-07-20,43.613773345947266
2023-07-21,43.7612190246582
2023-07-24,43.98729705810547
2023-07-25,44.06593704223633
2023-07-26,44.03644561767578
2023-07-27,40.1242790222168
2023-07-28,39.93751525878906
2023-07-31,40.13410949707031
2023-08-01,39.93751525878906
2023-08-02,40.59609603881836
2023-08-03,39.996490478515625
2023-08-04,39.593482971191406
2023-08-07,39.7310905456543
2023-08-08,39.760589599609375
2023-08-09,40.19447708129883
2023-08-10,40.204345703125
2023-08-11,40.460731506347656
2023-08-14,40.796016693115234
2023-08-15,40.362117767333984
2023-08-16,40.805877685546875
2023-08-17,39.770450592041016
2023-08-18,39.75072479248047
2023-08-21,39.306968688964844
2023-08-22,38.79418182373047
2023-08-23,39.0604362487793
2023-08-24,38.49834442138672
2023-08-25,38.82376480102539
2023-08-28,39.22807693481445
2023-08-29,39.22807693481445
2023-08-30,39.49433135986328
2023-08-31,39.02098846435547
2023-09-01,38.82376480102539
2023-09-05,37.44319152832031
2023-09-06,37.551666259765625
2023-09-07,35.22440719604492
2023-09-08,35.60899353027344
2023-09-11,35.618858337402344
2023-09-12,35.53010559082031
2023-09-13,36.14150619506836
2023-09-14,36.5556755065918
2023-09-15,36.51622772216797
2023-09-18,37.66999816894531
2023-09-19,37.67985916137695
2023-09-20,38.14333724975586
2023-09-21,37.41360092163086
2023-09-22,36.910682678222656
2023-09-25,36.743038177490234
2023-09-26,36.64442825317383
2023-09-27,36.92053985595703
2023-09-28,37.12763214111328
2023-09-29,36.81207275390625
2023-10-02,36.11191940307617
2023-10-03,35.76677703857422
2023-10-04,35.46107864379883
2023-10-05,35.36246871948242
2023-10-06,35.57941436767578
2023-10-09,35.885108947753906
2023-10-10,36.11191940307617
2023-10-11,35.81608200073242
2023-10-12,35.263851165771484
2023-10-13,35.41176986694336
2023-10-16,35.93441390991211
2023-10-17,36.00344467163086
2023-10-18,35.421630859375
2023-10-19,32.463253021240234
2023-10-20,32.591453552246094
2023-10-23,32.709781646728516
2023-10-24,33.192989349365234
2023-10-25,33.85369110107422
2023-10-26,35.21454620361328
2023-10-27,35.59913635253906
2023-10-30,36.33872985839844
2023-10-31,37.08818435668945
2023-11-01,36.70359802246094
2023-11-02,37.167076110839844
2023-11-03,37.59110641479492
2023-11-06,37.472774505615234
2023-11-07,37.67985916137695
2023-11-08,37.5615234375
2023-11-09,37.482322692871094
2023-11-10,38.016937255859375
2023-11-13,38.3436393737793
2023-11-14,39.086158752441406
2023-11-15,38.640647888183594
2023-11-16,39.244564056396484
2023-11-17,39.04655838012695
2023-11-20,39.37326431274414
2023-11-21,39.68017578125
2023-11-22,39.62077331542969
2023-11-24,39.729679107666016
2023-11-27,39.86827850341797
2023-11-28,39.57127380371094
2023-11-29,39.78907775878906
2023-11-30,40.33359146118164
2023-12-01,40.50189208984375
2023-12-04,40.71969985961914
2023-12-05,40.58110046386719
2023-12-06,40.937503814697266
2023-12-07,40.94740676879883
2023-12-08,41.01670837402344
2023-12-11,41.21471405029297
2023-12-12,41.63051986694336
2023-12-13,43.03636169433594
2023-12-14,42.31364440917969
2023-12-15,41.72952651977539
2023-12-18,42.214637756347656
2023-12-19,42.0958366394043
2023-12-20,41.91762924194336
2023-12-21,42.38294219970703
2023-12-22,42.551246643066406
2023-12-26,42.838356018066406
2023-12-27,43.20466232299805
2023-12-28,43.33336639404297
2023-12-29,43.23435974121094
2024-01-02,42.838356018066406
2024-01-03,41.818626403808594
2024-01-04,42.36314392089844
2024-01-05,42.274044036865234
2024-01-08,42.442344665527344
2024-01-09,42.63044738769531
2024-01-10,42.858154296875
2024-01-11,43.41256332397461
2024-01-12,43.31356430053711
2024-01-16,43.2442626953125
2024-01-17,42.937355041503906
2024-01-18,43.28386688232422
2024-01-19,43.68977355957031
2024-01-22,43.64027404785156
2024-01-23,43.77887725830078
2024-01-24,42.858154296875
2024-01-25,42.58094787597656
2024-01-26,42.79874801635742
2024-01-29,42.81855392456055
2024-01-30,43.115562438964844
2024-01-31,42.87795639038086
2024-02-01,43.79867935180664
2024-02-02,43.58087158203125
2024-02-05,43.08586120605469
2024-02-06,43.57097244262695
2024-02-07,43.75907516479492
2024-02-08,43.29376220703125
2024-02-09,43.04625701904297
2024-02-12,43.1353645324707
2024-02-13,43.41256332397461
2024-02-14,43.80857467651367
2024-02-15,41.30381774902344
2024-02-16,40.640499114990234
2024-02-20,40.690181732177734
2024-02-21,41.10751724243164
2024-02-22,41.564598083496094
2024-02-23,42.30984115600586
2024-02-26,42.65761947631836
2024-02-27,42.41913986206055
2024-02-28,43.19419479370117
2024-02-29,43.790382385253906
2024-03-01,43.720829010009766
2024-03-04,44.79397964477539
2024-03-05,43.999053955078125
2024-03-06,44.525691986083984
2024-03-07,44.952964782714844
2024-03-08,45.1616325378418
2024-03-11,45.439849853515625
2024-03-12,45.499473571777344
2024-03-13,45.97642517089844
2024-03-14,45.648521423339844
2024-03-15,46.05591583251953
2024-03-18,46.36395263671875
2024-03-19,46.71173095703125
2024-03-20,46.532875061035156
2024-03-21,46.22483825683594
2024-03-22,46.24471664428711
2024-03-25,45.6087760925293
2024-03-26,45.549156188964844
2024-03-27,46.4036979675293
2024-03-28,45.97642517089844
2024-04-01,45.4299201965332
2024-04-02,45.241119384765625
2024-04-03,45.18150329589844
2024-04-04,44.28721237182617
2024-04-05,45.08213806152344
2024-04-08,44.78404235839844
2024-04-09,44.72441864013672
2024-04-10,44.8635368347168
2024-04-11,44.35676574707031
2024-04-12,44.068607330322266
2024-04-15,43.005393981933594
2024-04-16,43.03520965576172
2024-04-17,42.73711013793945
2024-04-18,42.17072677612305
2024-04-19,42.24028396606445
2024-04-22,42.19060134887695
2024-04-23,42.379398345947266
2024-04-24,42.597999572753906
2024-04-25,43.98911666870117
2024-04-26,44.61511993408203
2024-04-29,44.48594284057617
2024-04-30,44.277278900146484
2024-05-01,44.396514892578125
2024-05-02,44.45613479614258
2024-05-03,45.8273811340332
2024-05-06,46.8011589050293
2024-05-07,46.90052795410156
2024-05-08,46.34408187866211
2024-05-09,46.86244583129883
2024-05-10,46.483642578125
2024-05-13,46.26433181762695
2024-05-14,46.772727966308594
2024-05-15,47.02194595336914
2024-05-16,46.92226028442383
2024-05-17,45.98521041870117
2024-05-20,46.64313888549805
2024-05-21,46.35404968261719
2024-05-22,45.965274810791016
2024-05-23,45.23756408691406
2024-05-24,46.045021057128906
2024-05-28,46.01511764526367
2024-05-29,45.20765686035156
2024-05-30,45.716060638427734
2024-05-31,45.54658889770508
2024-06-03,45.89549255371094
2024-06-04,47.15153884887695
2024-06-05,47.30106735229492
2024-06-06,47.261192321777344
2024-06-07,46.423828125
2024-06-10,46.64313888549805
2024-06-11,47.18144607543945
2024-06-12,47.76959228515625
2024-06-13,47.709781646728516
2024-06-14,48.34777069091797
2024-06-17,49.09541702270508
2024-06-18,49.593849182128906
2024-06-20,49.19510269165039
2024-06-21,49.19510269165039
2024-06-24,49.76331329345703
2024-06-25,49.7035026550293
2024-06-26,49.284820556640625
2024-06-27,49.19510269165039
2024-06-28,48.636863708496094
2024-07-01,48.1683349609375
2024-07-02,48.99573516845703
2024-07-03,50.13215637207031
2024-07-05,50.2418098449707
2024-07-08,49.76331329345703
2024-07-09,49.58388137817383
2024-07-10,49.44431686401367
2024-07-11,49.21504211425781
2024-07-12,49.25491714477539
2024-07-15,48.1683349609375
2024-07-16,49.105384826660156
2024-07-17,49.18513488769531
2024-07-18,49.09541702270508
2024-07-19,49.284820556640625
2024-07-22,50.491024017333984
2024-07-23,49.79322052001953
2024-07-24,49.79322052001953
2024-07-25,46.58332824707031
2024-07-26,45.78583908081055
2024-07-29,47.430660247802734
2024-07-30,47.819435119628906
2024-07-31,47.75962448120117
2024-08-01,47.251224517822266
2024-08-02,47.859310150146484
2024-08-05,47.48050308227539
2024-08-06,47.69981002807617
2024-08-07,47.24125671386719
2024-08-08,47.460567474365234
2024-08-09,47.6400032043457
2024-08-12,47.779998779296875
2024-08-13,48.47999954223633
2024-08-14,48.5
2024-08-15,49.04999923706055
2024-08-16,48.18000030517578
2024-08-19,49.130001068115234
2024-08-20,49.5
2024-08-21,50.04999923706055
2024-08-22,50.25
2024-08-23,50.13999938964844
2024-08-26,49.70000076293945
2024-08-27,49.560001373291016
2024-08-28,50.25
2024-08-29,50.099998474121094
2024-08-30,50.18000030517578
2024-09-03,50.4900016784668
2024-09-04,50.72999954223633
2024-09-05,50.310001373291016
2024-09-06,49.59000015258789
2024-09-09,49.65999984741211
2024-09-10,51.130001068115234
2024-09-11,49.630001068115234
2024-09-12,50.150001525878906
2024-09-13,50.470001220703125
2024-09-16,50.90999984741211
2024-09-17,51.400001525878906
2024-09-18,50.25
2024-09-19,50.099998474121094
2024-09-20,50.150001525878906
2024-09-23,50.5
2024-09-24,50.72999954223633
2024-09-25,50.7599983215332
2024-09-26,50.04999923706055
2024-09-27,49.95000076293945
2024-09-30,50.58000183105469
2024-10-01,50.5099983215332
2024-10-02,50.369998931884766
2024-10-03,49.72999954223633
2024-10-04,49.81999969482422
2024-10-07,48.70000076293945
2024-10-08,49.29999923706055
2024-10-09,49.83000183105469
2024-10-10,49.25
2024-10-11,49.65999984741211
2024-10-14,50.15999984741211
2024-10-15,49.970001220703125
2024-10-16,49.150001525878906
2024-10-17,49.459999084472656
2024-10-18,50.13999938964844
2024-10-21,49.84000015258789
2024-10-22,49.529998779296875
2024-10-23,49.75
2024-10-24,46.47999954223633
2024-10-25,46.540000915527344
2024-10-28,47.2599983215332
2024-10-29,47.31999969482422
2024-10-30,46.810001373291016
2024-10-31,47.13999938964844
2024-11-01,47.33000183105469
2024-11-04,47.86000061035156
2024-11-05,48.54999923706055
2024-11-06,48.619998931884766
2024-11-07,49.040000915527344
2024-11-08,50.18000030517578
2024-11-11,50.880001068115234
2024-11-12,51.08000183105469
2024-11-13,51.290000915527344
2024-11-14,50.11000061035156
2024-11-15,49.90999984741211
2024-11-18,50.04999923706055
2024-11-19,49.5099983215332
2024-11-20,49.439998626708984
2024-11-21,49.630001068115234
2024-11-22,50.630001068115234
2024-11-25,51.22999954223633
2024-11-26,51.59000015258789
2024-11-27,51.15999984741211
2024-11-29,50.33000183105469
2024-12-02,49.86000061035156
2024-12-03,49.65999984741211
2024-12-04,49.65999984741211
2024-12-05,48.849998474121094
2024-12-06,49.41999816894531
2024-12-09,48.68000030517578
2024-12-10,49.130001068115234
2024-12-11,49.0099983215332
2024-12-12,48.77000045776367
2024-12-13,48.77000045776367
2024-12-16,48.54999923706055
2024-12-17,48.220001220703125
