,ROST
2021-06-03,114.51517486572266
2021-06-04,114.5055923461914
2021-06-07,114.53921508789062
2021-06-08,115.54798889160156
2021-06-09,115.37505340576172
2021-06-10,113.33830261230469
2021-06-11,115.36546325683594
2021-06-14,114.53921508789062
2021-06-15,114.06844329833984
2021-06-16,114.30863189697266
2021-06-17,113.58807373046875
2021-06-18,110.73468780517578
2021-06-21,114.72175598144531
2021-06-22,115.6728744506836
2021-06-23,116.13404846191406
2021-06-24,118.33412170410156
2021-06-25,118.7184066772461
2021-06-28,116.99870300292969
2021-06-29,117.3637924194336
2021-06-30,119.13154602050781
2021-07-01,120.08267211914062
2021-07-02,121.29320526123047
2021-07-06,121.55260467529297
2021-07-07,119.21800994873047
2021-07-08,116.89300537109375
2021-07-09,119.87129211425781
2021-07-12,119.22760009765625
2021-07-13,117.85377502441406
2021-07-14,119.98660278320312
2021-07-15,118.84332275390625
2021-07-16,114.79861450195312
2021-07-19,111.00370025634766
2021-07-20,113.9339370727539
2021-07-21,116.8738021850586
2021-07-22,116.44147491455078
2021-07-23,116.90263366699219
2021-07-26,117.58474731445312
2021-07-27,116.85459899902344
2021-07-28,116.4222640991211
2021-07-29,117.76728820800781
2021-07-30,117.87297821044922
2021-08-02,116.2589340209961
2021-08-03,117.2100601196289
2021-08-04,114.03963470458984
2021-08-05,115.93228912353516
2021-08-06,118.25727081298828
2021-08-09,116.69126892089844
2021-08-10,120.80323028564453
2021-08-11,122.25393676757812
2021-08-12,120.50540161132812
2021-08-13,119.76563262939453
2021-08-16,119.900146484375
2021-08-17,116.01875305175781
2021-08-18,119.1795883178711
2021-08-19,121.6102523803711
2021-08-20,118.28610229492188
2021-08-23,119.56388854980469
2021-08-24,118.9297866821289
2021-08-25,119.1123275756836
2021-08-26,114.56803894042969
2021-08-27,114.22217559814453
2021-08-30,113.82825469970703
2021-08-31,113.75139617919922
2021-09-01,112.91557312011719
2021-09-02,112.3679428100586
2021-09-03,111.12074279785156
2021-09-07,110.29249572753906
2021-09-08,110.032470703125
2021-09-09,110.05172729492188
2021-09-10,108.64562225341797
2021-09-13,109.35831451416016
2021-09-14,108.27001953125
2021-09-15,108.74192810058594
2021-09-16,109.45462036132812
2021-09-17,110.38880920410156
2021-09-20,108.95381927490234
2021-09-21,109.62796783447266
2021-09-22,109.97467803955078
2021-09-23,111.29409790039062
2021-09-24,111.7082290649414
2021-09-27,112.29570770263672
2021-09-28,110.32139587402344
2021-09-29,110.72587585449219
2021-09-30,104.831787109375
2021-10-01,106.98912048339844
2021-10-04,106.1416015625
2021-10-05,104.32135772705078
2021-10-06,101.97144317626953
2021-10-07,103.92652130126953
2021-10-08,103.88797760009766
2021-10-11,101.64400482177734
2021-10-12,102.27963256835938
2021-10-13,102.70337677001953
2021-10-14,104.14801788330078
2021-10-15,104.69698333740234
2021-10-18,105.45781707763672
2021-10-19,104.6488265991211
2021-10-20,105.15926361083984
2021-10-21,106.6231460571289
2021-10-22,106.3149642944336
2021-10-25,108.94417572021484
2021-10-26,109.6568603515625
2021-10-27,106.57499694824219
2021-10-28,108.79972076416016
2021-10-29,109.02123260498047
2021-11-01,109.80132293701172
2021-11-02,110.31175994873047
2021-11-03,112.99877166748047
2021-11-04,113.2491683959961
2021-11-05,115.23312377929688
2021-11-08,114.24115753173828
2021-11-09,114.86715698242188
2021-11-10,114.28929138183594
2021-11-11,111.20743560791016
2021-11-12,111.23632049560547
2021-11-15,111.18816375732422
2021-11-16,110.7740249633789
2021-11-17,112.2186508178711
2021-11-18,115.1079330444336
2021-11-19,108.6167221069336
2021-11-22,107.06614685058594
2021-11-23,111.16889953613281
2021-11-24,111.2459716796875
2021-11-26,105.948974609375
2021-11-29,107.53807830810547
2021-11-30,105.06294250488281
2021-12-01,100.99874114990234
2021-12-02,106.47866821289062
2021-12-03,106.12234497070312
2021-12-06,108.80184173583984
2021-12-07,109.20735931396484
2021-12-08,109.2363510131836
2021-12-09,108.65699768066406
2021-12-10,108.97563934326172
2021-12-13,105.90508270263672
2021-12-14,105.82784271240234
2021-12-15,105.0746841430664
2021-12-16,105.50918579101562
2021-12-17,104.35049438476562
2021-12-20,102.216552734375
2021-12-21,104.81397247314453
2021-12-22,105.27745056152344
2021-12-23,106.36856842041016
2021-12-27,108.50251007080078
2021-12-28,108.29973602294922
2021-12-29,109.4101333618164
2021-12-30,110.33710479736328
2021-12-31,110.34675598144531
2022-01-03,109.26531219482422
2022-01-04,109.26531219482422
2022-01-05,105.8857650756836
2022-01-06,105.67333984375
2022-01-07,101.3764877319336
2022-01-10,99.57085418701172
2022-01-11,103.24974060058594
2022-01-12,101.81100463867188
2022-01-13,101.12545776367188
2022-01-14,98.75011444091797
2022-01-18,95.79544830322266
2022-01-19,95.62163543701172
2022-01-20,94.07669830322266
2022-01-21,92.14552307128906
2022-01-24,94.86847686767578
2022-01-25,93.28492736816406
2022-01-26,91.49858856201172
2022-01-27,91.60481262207031
2022-01-28,92.47383880615234
2022-01-31,94.38567352294922
2022-02-01,95.14850616455078
2022-02-02,93.98014068603516
2022-02-03,91.13166809082031
2022-02-04,90.91924285888672
2022-02-07,90.1371078491211
2022-02-08,92.1938247680664
2022-02-09,94.06704711914062
2022-02-10,93.24629974365234
2022-02-11,91.02545166015625
2022-02-14,91.02545166015625
2022-02-15,92.87937927246094
2022-02-16,92.40625
2022-02-17,88.59217834472656
2022-02-18,90.25299072265625
2022-02-22,89.0653305053711
2022-02-23,84.99057006835938
2022-02-24,87.52040100097656
2022-02-25,89.53848266601562
2022-02-28,88.24456787109375
2022-03-01,86.4679183959961
2022-03-02,91.73031616210938
2022-03-03,90.3109359741211
2022-03-04,86.36170196533203
2022-03-07,82.19038391113281
2022-03-08,82.90491485595703
2022-03-09,85.52163696289062
2022-03-10,86.51618194580078
2022-03-11,84.7395248413086
2022-03-14,83.10188293457031
2022-03-15,84.74918365478516
2022-03-16,88.50894165039062
2022-03-17,89.35198211669922
2022-03-18,90.4372787475586
2022-03-21,88.24730682373047
2022-03-22,88.83840942382812
2022-03-23,86.95854187011719
2022-03-24,87.61746215820312
2022-03-25,87.42365264892578
2022-03-28,88.72210693359375
2022-03-29,92.58845520019531
2022-03-30,89.73957824707031
2022-03-31,87.65621948242188
2022-04-01,87.80156707763672
2022-04-04,90.28221893310547
2022-04-05,90.2628402709961
2022-04-06,91.27062225341797
2022-04-07,92.3946533203125
2022-04-08,93.83846282958984
2022-04-11,96.61949920654297
2022-04-12,99.02265930175781
2022-04-13,99.73971557617188
2022-04-14,99.88507843017578
2022-04-18,101.25135803222656
2022-04-19,104.03240966796875
2022-04-20,105.04987335205078
2022-04-21,103.85799407958984
2022-04-22,100.25328826904297
2022-04-25,102.33665466308594
2022-04-26,99.83660888671875
2022-04-27,98.11180114746094
2022-04-28,100.9412841796875
2022-04-29,96.67765045166016
2022-05-02,98.17960357666016
2022-05-03,97.33659362792969
2022-05-04,100.69903564453125
2022-05-05,96.79393005371094
2022-05-06,93.25706481933594
2022-05-09,90.5147933959961
2022-05-10,86.84224700927734
2022-05-11,85.12710571289062
2022-05-12,86.35774993896484
2022-05-13,89.20662689208984
2022-05-16,88.9643783569336
2022-05-17,90.1756362915039
2022-05-18,89.92369079589844
2022-05-19,89.82679748535156
2022-05-20,69.64241790771484
2022-05-23,76.30917358398438
2022-05-24,75.20450592041016
2022-05-25,78.83827209472656
2022-05-26,84.29376983642578
2022-05-27,84.60385131835938
2022-05-31,82.38481903076172
2022-06-01,80.09797668457031
2022-06-02,80.63093566894531
2022-06-03,80.15612030029297
2022-06-06,79.10565948486328
2022-06-07,78.30807495117188
2022-06-08,78.83332061767578
2022-06-09,77.57860565185547
2022-06-10,75.08860778808594
2022-06-13,72.78343200683594
2022-06-14,71.97613525390625
2022-06-15,73.92143249511719
2022-06-16,71.5968017578125
2022-06-17,72.71533203125
2022-06-21,73.0460433959961
2022-06-22,70.81867980957031
2022-06-23,71.95668029785156
2022-06-24,75.40958404541016
2022-06-27,74.25212860107422
2022-06-28,70.78948974609375
2022-06-29,69.84602355957031
2022-06-30,68.30924224853516
2022-07-01,69.42777252197266
2022-07-05,71.80104064941406
2022-07-06,71.96640014648438
2022-07-07,74.44666290283203
2022-07-08,73.39619445800781
2022-07-11,72.5597152709961
2022-07-12,73.01686096191406
2022-07-13,74.24240112304688
2022-07-14,74.86489868164062
2022-07-15,75.8472671508789
2022-07-18,76.95610046386719
2022-07-19,78.95002746582031
2022-07-20,80.2242202758789
2022-07-21,81.32330322265625
2022-07-22,80.9634017944336
2022-07-25,80.37010192871094
2022-07-26,75.82782745361328
2022-07-27,78.07463836669922
2022-07-28,79.17374420166016
2022-07-29,79.0375747680664
2022-08-01,80.04914093017578
2022-08-02,77.64668273925781
2022-08-03,82.26676940917969
2022-08-04,81.46920013427734
2022-08-05,81.92635345458984
2022-08-08,82.97679901123047
2022-08-09,82.1500473022461
2022-08-10,83.822998046875
2022-08-11,85.73912811279297
2022-08-12,87.65524291992188
2022-08-15,87.69416809082031
2022-08-16,90.10633850097656
2022-08-17,90.28141784667969
2022-08-18,89.48382568359375
2022-08-19,88.52091217041016
2022-08-22,85.70023345947266
2022-08-23,85.55433654785156
2022-08-24,88.08322143554688
2022-08-25,88.42366790771484
2022-08-26,84.87347412109375
2022-08-29,84.58168029785156
2022-08-30,83.96891021728516
2022-08-31,83.91053771972656
2022-09-01,86.08928680419922
2022-09-02,85.29866027832031
2022-09-06,84.64469909667969
2022-09-07,89.93500518798828
2022-09-08,90.0521240234375
2022-09-09,91.27220916748047
2022-09-12,92.70703887939453
2022-09-13,87.70956420898438
2022-09-14,87.31912231445312
2022-09-15,87.416748046875
2022-09-16,88.09021759033203
2022-09-19,88.5685043334961
2022-09-20,86.18689727783203
2022-09-21,85.74764251708984
2022-09-22,84.51780700683594
2022-09-23,82.4192886352539
2022-09-26,80.94539642333984
2022-09-27,82.38023376464844
2022-09-28,84.92777252197266
2022-09-29,82.01908874511719
2022-09-30,82.25334930419922
2022-10-03,83.90289306640625
2022-10-04,87.24105072021484
2022-10-05,87.67052459716797
2022-10-06,86.12833404541016
2022-10-07,84.7813491821289
2022-10-10,83.81504821777344
2022-10-11,84.07858276367188
2022-10-12,82.48758697509766
2022-10-13,83.40508270263672
2022-10-14,79.50080871582031
2022-10-17,82.19477081298828
2022-10-18,82.63399505615234
2022-10-19,81.6579360961914
2022-10-20,80.51593017578125
2022-10-21,83.03419494628906
2022-10-24,85.00584411621094
2022-10-25,90.84274291992188
2022-10-26,91.15508270263672
2022-10-27,92.33612060546875
2022-10-28,93.06817626953125
2022-10-31,93.40005493164062
2022-11-01,92.4142074584961
2022-11-02,90.38397979736328
2022-11-03,90.09117126464844
2022-11-04,91.63334655761719
2022-11-07,90.91107177734375
2022-11-08,89.8862075805664
2022-11-09,89.1346206665039
2022-11-10,94.80558776855469
2022-11-11,93.86854553222656
2022-11-14,92.36540222167969
2022-11-15,95.45955657958984
2022-11-16,94.19065856933594
2022-11-17,95.58643341064453
2022-11-18,105.01525115966797
2022-11-21,109.612548828125
2022-11-22,112.511474609375
2022-11-23,113.25328826904297
2022-11-25,113.16544342041016
2022-11-28,113.58516693115234
2022-11-29,113.9950942993164
2022-11-30,114.85404205322266
2022-12-01,115.15663146972656
2022-12-02,116.1522216796875
2022-12-05,114.85065460205078
2022-12-06,114.03839111328125
2022-12-07,112.8934097290039
2022-12-08,114.6353530883789
2022-12-09,112.43345642089844
2022-12-12,113.9013900756836
2022-12-13,115.01701354980469
2022-12-14,114.90937042236328
2022-12-15,111.25910949707031
2022-12-16,111.51356506347656
2022-12-19,112.46282196044922
2022-12-20,111.9050064086914
2022-12-21,112.6683349609375
2022-12-22,111.5233383178711
2022-12-23,113.01084899902344
2022-12-27,112.58024597167969
2022-12-28,111.84629821777344
2022-12-29,113.38272094726562
2022-12-30,113.58822631835938
2023-01-03,113.35336303710938
2023-01-04,115.4476089477539
2023-01-05,115.868408203125
2023-01-06,118.97063446044922
2023-01-09,116.19134521484375
2023-01-10,117.22869110107422
2023-01-11,116.98403930664062
2023-01-12,116.21092987060547
2023-01-13,117.44398498535156
2023-01-17,117.1993408203125
2023-01-18,114.87023162841797
2023-01-19,113.27507781982422
2023-01-20,113.25550079345703
2023-01-23,113.304443359375
2023-01-24,115.20294952392578
2023-01-25,117.62992095947266
2023-01-26,118.12902069091797
2023-01-27,116.92532348632812
2023-01-30,116.4555892944336
2023-01-31,115.66290283203125
2023-02-01,115.98583984375
2023-02-02,113.6078109741211
2023-02-03,112.85425567626953
2023-02-06,113.23592376708984
2023-02-07,112.04200744628906
2023-02-08,112.04200744628906
2023-02-09,112.56067657470703
2023-02-10,112.71725463867188
2023-02-13,114.28304290771484
2023-02-14,114.30262756347656
2023-02-15,114.14603424072266
2023-02-16,112.85425567626953
2023-02-17,113.21635437011719
2023-02-21,110.49578857421875
2023-02-22,110.25114440917969
2023-02-23,109.10614776611328
2023-02-24,109.07679748535156
2023-02-27,108.54833984375
2023-02-28,108.17647552490234
2023-03-01,108.30369567871094
2023-03-02,108.63642883300781
2023-03-03,110.02606201171875
2023-03-06,109.99669647216797
2023-03-07,107.51101684570312
2023-03-08,106.70854187011719
2023-03-09,103.3029556274414
2023-03-10,101.94266510009766
2023-03-13,101.50578308105469
2023-03-14,101.79049682617188
2023-03-15,100.4356460571289
2023-03-16,101.35851287841797
2023-03-17,100.20001220703125
2023-03-20,100.27855682373047
2023-03-21,102.24211120605469
2023-03-22,100.73999786376953
2023-03-23,99.77784729003906
2023-03-24,99.48332214355469
2023-03-27,98.79608154296875
2023-03-28,101.26033020019531
2023-03-29,100.60254669189453
2023-03-30,101.25052642822266
2023-03-31,104.19584655761719
2023-04-03,106.65028381347656
2023-04-04,106.5521011352539
2023-04-05,104.51984405517578
2023-04-06,104.28421020507812
2023-04-10,104.69654846191406
2023-04-11,103.21405792236328
2023-04-12,101.014892578125
2023-04-13,102.29121398925781
2023-04-14,102.69373321533203
2023-04-17,102.28138732910156
2023-04-18,101.8003158569336
2023-04-19,102.35993194580078
2023-04-20,104.09767150878906
2023-04-21,104.38238525390625
2023-04-24,104.47074127197266
2023-04-25,102.1439437866211
2023-04-26,102.79190826416016
2023-04-27,103.62641906738281
2023-04-28,104.78492736816406
2023-05-01,103.8227767944336
2023-05-02,102.86063385009766
2023-05-03,102.09484100341797
2023-05-04,100.95600128173828
2023-05-05,102.53665924072266
2023-05-08,102.9195327758789
2023-05-09,102.18321228027344
2023-05-10,100.09202575683594
2023-05-11,100.66146087646484
2023-05-12,102.6053695678711
2023-05-15,102.48755645751953
2023-05-16,101.05416107177734
2023-05-17,101.89849853515625
2023-05-18,103.45950317382812
2023-05-19,102.8508071899414
2023-05-22,102.71337127685547
2023-05-23,100.0232925415039
2023-05-24,99.61094665527344
2023-05-25,100.47491455078125
2023-05-26,101.48615264892578
2023-05-30,101.37815856933594
2023-05-31,101.73159790039062
2023-06-01,99.06116485595703
2023-06-02,101.41743469238281
2023-06-05,101.55038452148438
2023-06-06,102.11182403564453
2023-06-07,100.45707702636719
2023-06-08,101.68827819824219
2023-06-09,101.73754119873047
2023-06-12,104.771240234375
2023-06-13,104.8303451538086
2023-06-14,104.64319610595703
2023-06-15,106.258544921875
2023-06-16,106.21914672851562
2023-06-20,105.66756439208984
2023-06-21,105.628173828125
2023-06-22,106.33734130859375
2023-06-23,107.02682495117188
2023-06-26,105.99260711669922
2023-06-27,107.28291320800781
2023-06-28,106.71163940429688
2023-06-29,107.2336654663086
2023-06-30,110.44465637207031
2023-07-03,109.45970153808594
2023-07-05,108.95736694335938
2023-07-06,107.68675994873047
2023-07-07,105.84485626220703
2023-07-10,107.9330062866211
2023-07-11,109.3316650390625
2023-07-12,109.84384155273438
2023-07-13,109.804443359375
2023-07-14,109.9029312133789
2023-07-17,108.59292602539062
2023-07-18,110.22798919677734
2023-07-19,110.92731475830078
2023-07-20,110.51361083984375
2023-07-21,110.3461685180664
2023-07-24,111.00609588623047
2023-07-25,110.81895446777344
2023-07-26,111.7743911743164
2023-07-27,111.7743911743164
2023-07-28,112.88739776611328
2023-07-31,112.91693878173828
2023-08-01,112.2767105102539
2023-08-02,110.09008026123047
2023-08-03,110.89775848388672
2023-08-04,110.89775848388672
2023-08-07,111.75467681884766
2023-08-08,111.47889709472656
2023-08-09,111.33113861083984
2023-08-10,112.16836547851562
2023-08-11,111.68572998046875
2023-08-14,112.4047622680664
2023-08-15,112.29641723632812
2023-08-16,113.49807739257812
2023-08-17,111.3606948852539
2023-08-18,116.93562316894531
2023-08-21,117.36900329589844
2023-08-22,116.01959991455078
2023-08-23,120.0481185913086
2023-08-24,117.07351684570312
2023-08-25,117.21141052246094
2023-08-28,118.12743377685547
2023-08-29,119.2010498046875
2023-08-30,119.82158660888672
2023-08-31,119.97917938232422
2023-09-01,120.20140075683594
2023-09-05,119.12482452392578
2023-09-06,118.47295379638672
2023-09-07,117.94947814941406
2023-09-08,117.89022064208984
2023-09-11,116.93215942382812
2023-09-12,116.9420394897461
2023-09-13,115.38150024414062
2023-09-14,116.34943389892578
2023-09-15,116.7148666381836
2023-09-18,116.22103881835938
2023-09-19,114.86790466308594
2023-09-20,113.53451538085938
2023-09-21,111.73692321777344
2023-09-22,110.28504180908203
2023-09-25,108.31954193115234
2023-09-26,108.20103454589844
2023-09-27,107.57877349853516
2023-09-28,110.43318939208984
2023-09-29,111.55915832519531
2023-10-02,113.06044006347656
2023-10-03,110.53196716308594
2023-10-04,110.6109619140625
2023-10-05,110.34429931640625
2023-10-06,110.99617004394531
2023-10-09,111.67767333984375
2023-10-10,111.7072982788086
2023-10-11,112.2702865600586
2023-10-12,111.80606842041016
2023-10-13,110.66035461425781
2023-10-16,114.95679473876953
2023-10-17,116.54696655273438
2023-10-18,115.79632568359375
2023-10-19,114.82839965820312
2023-10-20,114.23578643798828
2023-10-23,113.00118255615234
2023-10-24,114.3839340209961
2023-10-25,114.11725616455078
2023-10-26,112.88265228271484
2023-10-27,111.40113067626953
2023-10-30,113.28759002685547
2023-10-31,114.54196166992188
2023-11-01,114.55184936523438
2023-11-02,116.86302947998047
2023-11-03,119.75695037841797
2023-11-06,120.635986328125
2023-11-07,121.64342498779297
2023-11-08,121.27798461914062
2023-11-09,120.8631591796875
2023-11-10,121.81134033203125
2023-11-13,120.853271484375
2023-11-14,123.26322937011719
2023-11-15,122.44345092773438
2023-11-16,118.67048645019531
2023-11-17,127.23373413085938
2023-11-20,127.83621978759766
2023-11-21,129.11033630371094
2023-11-22,129.3671112060547
2023-11-24,129.4757843017578
2023-11-27,129.4757843017578
2023-11-28,128.6955108642578
2023-11-29,127.60903930664062
2023-11-30,128.77452087402344
2023-12-01,130.51283264160156
2023-12-04,131.34954833984375
2023-12-05,130.94358825683594
2023-12-06,131.1317138671875
2023-12-07,130.36927795410156
2023-12-08,130.78515625
2023-12-11,133.9636688232422
2023-12-12,134.12210083007812
2023-12-13,136.4193572998047
2023-12-14,133.27053833007812
2023-12-15,132.62692260742188
2023-12-18,133.71612548828125
2023-12-19,134.53797912597656
2023-12-20,133.29034423828125
2023-12-21,134.54791259765625
2023-12-22,135.0825958251953
2023-12-26,135.65692138671875
2023-12-27,136.06289672851562
2023-12-28,136.84515380859375
2023-12-29,137.0332794189453
2024-01-02,136.3302459716797
2024-01-03,133.44879150390625
2024-01-04,133.94387817382812
2024-01-05,133.18141174316406
2024-01-08,134.47857666015625
2024-01-09,134.56768798828125
2024-01-10,134.6271209716797
2024-01-11,135.42916870117188
2024-01-12,135.2410430908203
2024-01-16,135.73614501953125
2024-01-17,134.27064514160156
2024-01-18,136.12229919433594
2024-01-19,136.28073120117188
2024-01-22,136.87486267089844
2024-01-23,137.51849365234375
2024-01-24,137.3699493408203
2024-01-25,139.4295654296875
2024-01-26,140.3702392578125
2024-01-29,141.5386962890625
2024-01-30,141.11288452148438
2024-01-31,138.90475463867188
2024-02-01,141.70701599121094
2024-02-02,142.27142333984375
2024-02-05,141.35055541992188
2024-02-06,140.76632690429688
2024-02-07,141.8456573486328
2024-02-08,144.6280975341797
2024-02-09,144.43995666503906
2024-02-12,143.98446655273438
2024-02-13,143.51907348632812
2024-02-14,143.07350158691406
2024-02-15,142.97447204589844
2024-02-16,142.66749572753906
2024-02-20,143.03387451171875
2024-02-21,143.40025329589844
2024-02-22,145.4598388671875
2024-02-23,146.5787811279297
2024-02-26,146.39064025878906
2024-02-27,148.15318298339844
2024-02-28,148.9750518798828
2024-02-29,147.4996795654297
2024-03-01,148.16311645507812
2024-03-04,148.4898681640625
2024-03-05,147.7075958251953
2024-03-06,146.6678924560547
2024-03-07,144.58848571777344
2024-03-08,144.31124877929688
2024-03-11,144.43995666503906
2024-03-12,145.0538787841797
2024-03-13,145.64801025390625
2024-03-14,144.9511260986328
2024-03-15,144.05772399902344
2024-03-18,143.25364685058594
2024-03-19,145.3581085205078
2024-03-20,145.9040985107422
2024-03-21,146.11256408691406
2024-03-22,144.30589294433594
2024-03-25,143.53160095214844
2024-03-26,143.5117645263672
2024-03-27,146.11256408691406
2024-03-28,145.68572998046875
2024-04-01,144.0279541015625
2024-04-02,142.6282501220703
2024-04-03,140.48406982421875
2024-04-04,138.6873321533203
2024-04-05,138.50863647460938
2024-04-08,139.2432403564453
2024-04-09,138.8957977294922
2024-04-10,137.2777099609375
2024-04-11,138.91563415527344
2024-04-12,134.9945526123047
2024-04-15,132.67166137695312
2024-04-16,132.85037231445312
2024-04-17,131.81797790527344
2024-04-18,130.83522033691406
2024-04-19,132.36395263671875
2024-04-22,132.79080200195312
2024-04-23,132.1157684326172
2024-04-24,131.63929748535156
2024-04-25,131.18264770507812
2024-04-26,132.63197326660156
2024-04-29,130.10064697265625
2024-04-30,128.60169982910156
2024-05-01,126.88436126708984
2024-05-02,126.74537658691406
2024-05-03,129.8822479248047
2024-05-06,131.51022338867188
2024-05-07,130.61683654785156
2024-05-08,131.78819274902344
2024-05-09,133.8827362060547
2024-05-10,132.5029296875
2024-05-13,132.62205505371094
2024-05-14,131.88746643066406
2024-05-15,132.02642822265625
2024-05-16,133.35662841796875
2024-05-17,131.361328125
2024-05-20,130.55728149414062
2024-05-21,131.33155822753906
2024-05-22,130.54734802246094
2024-05-23,130.89479064941406
2024-05-24,141.089599609375
2024-05-28,136.63247680664062
2024-05-29,138.08180236816406
2024-05-30,138.8163604736328
2024-05-31,138.7369384765625
2024-06-03,140.186279296875
2024-06-04,139.9083251953125
2024-06-05,143.28343200683594
2024-06-06,143.0948028564453
2024-06-07,143.22386169433594
2024-06-10,143.70033264160156
2024-06-11,143.887451171875
2024-06-12,143.6983642578125
2024-06-13,144.9523162841797
2024-06-14,145.23097229003906
2024-06-17,149.65968322753906
2024-06-18,147.97776794433594
2024-06-20,146.66409301757812
2024-06-21,148.57489013671875
2024-06-24,148.5350799560547
2024-06-25,147.74888610839844
2024-06-26,148.0275421142578
2024-06-27,145.38026428222656
2024-06-28,144.62391662597656
2024-07-01,144.5443115234375
2024-07-02,143.70831298828125
2024-07-03,143.3102264404297
2024-07-05,144.85281372070312
2024-07-08,145.9873504638672
2024-07-09,146.12667846679688
2024-07-10,147.3209228515625
2024-07-11,150.07765197753906
2024-07-12,151.00320434570312
2024-07-15,147.3706817626953
2024-07-16,148.1569061279297
2024-07-17,146.8929901123047
2024-07-18,143.80784606933594
2024-07-19,142.8126220703125
2024-07-22,144.225830078125
2024-07-23,143.09127807617188
2024-07-24,141.4093780517578
2024-07-25,140.43408203125
2024-07-26,140.2350311279297
2024-07-29,141.23023986816406
2024-07-30,142.06622314453125
2024-07-31,142.54391479492188
2024-08-01,142.2951202392578
2024-08-02,139.5682373046875
2024-08-05,135.40826416015625
2024-08-06,136.3238525390625
2024-08-07,135.67698669433594
2024-08-08,138.5531463623047
2024-08-09,138.9711151123047
2024-08-12,139.99618530273438
2024-08-13,140.9714813232422
2024-08-14,140.6629638671875
2024-08-15,147.09202575683594
2024-08-16,146.69393920898438
2024-08-19,146.69393920898438
2024-08-20,146.9925079345703
2024-08-21,153.2125701904297
2024-08-22,151.7894287109375
2024-08-23,154.46653747558594
2024-08-26,153.47132873535156
2024-08-27,152.59555053710938
2024-08-28,149.1819610595703
2024-08-29,151.07286071777344
2024-08-30,149.88858032226562
2024-09-03,150.9534454345703
2024-09-04,151.03306579589844
2024-09-05,152.4064483642578
2024-09-06,149.8089599609375
2024-09-09,150.0677032470703
2024-09-10,150.43482971191406
2024-09-11,150.7740478515625
2024-09-12,152.32037353515625
2024-09-13,154.88433837890625
2024-09-16,152.80923461914062
2024-09-17,149.96595764160156
2024-09-18,150.37496948242188
2024-09-19,154.0762481689453
2024-09-20,153.94654846191406
2024-09-23,149.62673950195312
2024-09-24,151.91136169433594
2024-09-25,152.71945190429688
2024-09-26,152.46006774902344
2024-09-27,151.20301818847656
2024-09-30,150.15548706054688
2024-10-01,147.84095764160156
2024-10-02,147.3820343017578
2024-10-03,146.4342803955078
2024-10-04,145.2371063232422
2024-10-07,139.7899627685547
2024-10-08,141.48597717285156
2024-10-09,142.05462646484375
2024-10-10,140.6978302001953
2024-10-11,143.0223388671875
2024-10-14,142.98243713378906
2024-10-15,145.90553283691406
2024-10-16,147.4319305419922
2024-10-17,148.83860778808594
2024-10-18,149.54693603515625
2024-10-21,146.9430694580078
2024-10-22,145.40670776367188
2024-10-23,144.89791870117188
2024-10-24,144.03994750976562
2024-10-25,143.88031005859375
2024-10-28,142.82281494140625
2024-10-29,138.68258666992188
2024-10-30,139.26121520996094
2024-10-31,139.3909149169922
2024-11-01,139.7301025390625
2024-11-04,140.32870483398438
2024-11-05,141.98480224609375
2024-11-06,138.26356506347656
2024-11-07,141.7054443359375
2024-11-08,143.06224060058594
2024-11-11,142.02468872070312
2024-11-12,139.97952270507812
2024-11-13,140.12918090820312
2024-11-14,141.99476623535156
2024-11-15,140.35862731933594
2024-11-18,140.96719360351562
2024-11-19,138.93199157714844
2024-11-20,138.9918670654297
2024-11-21,142.623291015625
2024-11-22,145.74591064453125
2024-11-25,152.92893981933594
2024-11-26,154.01638793945312
2024-11-27,154.52517700195312
2024-11-29,154.50521850585938
2024-12-02,155.99171447753906
2024-12-03,153.35794067382812
2024-12-04,154.11614990234375
2024-12-05,156.2411346435547
2024-12-06,156.11143493652344
2024-12-09,155.87200927734375
2024-12-10,155.77000427246094
2024-12-11,153.83999633789062
2024-12-12,153.8800048828125
2024-12-13,153.52999877929688
2024-12-16,149.9199981689453
2024-12-17,150.85000610351562
