,ELV
2017-09-18,169.34088134765625
2017-09-19,166.08218383789062
2017-09-20,167.95867919921875
2017-09-21,167.96783447265625
2017-09-22,167.3820343017578
2017-09-25,166.1371307373047
2017-09-26,168.6818084716797
2017-09-27,170.66815185546875
2017-09-28,173.71629333496094
2017-09-29,173.8078155517578
2017-10-02,174.9337158203125
2017-10-03,176.8741912841797
2017-10-04,177.04815673828125
2017-10-05,176.59048461914062
2017-10-06,176.86509704589844
2017-10-09,174.5950164794922
2017-10-10,172.67279052734375
2017-10-11,173.81692504882812
2017-10-12,173.67967224121094
2017-10-13,168.26991271972656
2017-10-16,168.2058868408203
2017-10-17,171.40960693359375
2017-10-18,175.5561065673828
2017-10-19,176.8468017578125
2017-10-20,178.2106475830078
2017-10-23,179.08023071289062
2017-10-24,178.72325134277344
2017-10-25,188.2978515625
2017-10-26,189.39633178710938
2017-10-27,193.4513702392578
2017-10-30,191.73046875
2017-10-31,191.50164794921875
2017-11-01,191.79454040527344
2017-11-02,192.76487731933594
2017-11-03,193.87237548828125
2017-11-06,197.9915313720703
2017-11-07,199.06246948242188
2017-11-08,198.51329040527344
2017-11-09,197.69862365722656
2017-11-10,199.7947540283203
2017-11-13,199.96865844726562
2017-11-14,199.95956420898438
2017-11-15,199.730712890625
2017-11-16,202.1930389404297
2017-11-17,202.13807678222656
2017-11-20,200.92066955566406
2017-11-21,201.3966064453125
2017-11-22,201.7627716064453
2017-11-24,201.7353057861328
2017-11-27,201.40579223632812
2017-11-28,203.46534729003906
2017-11-29,208.069580078125
2017-11-30,215.0720977783203
2017-12-01,212.67376708984375
2017-12-04,206.5315399169922
2017-12-05,205.191162109375
2017-12-06,204.47496032714844
2017-12-07,205.328857421875
2017-12-08,206.43978881835938
2017-12-11,207.5139923095703
2017-12-12,210.02040100097656
2017-12-13,213.05941772460938
2017-12-14,208.52391052246094
2017-12-15,207.68849182128906
2017-12-18,208.4320831298828
2017-12-19,209.32269287109375
2017-12-20,209.25840759277344
2017-12-21,206.65093994140625
2017-12-22,207.1283721923828
2017-12-26,206.97230529785156
2017-12-27,206.79786682128906
2017-12-28,208.45046997070312
2017-12-29,206.586669921875
2018-01-02,207.4956512451172
2018-01-03,210.38768005371094
2018-01-04,211.36090087890625
2018-01-05,215.1527557373047
2018-01-08,212.83909606933594
2018-01-09,215.44651794433594
2018-01-10,214.73963928222656
2018-01-11,215.75872802734375
2018-01-12,220.1841278076172
2018-01-16,221.95603942871094
2018-01-17,228.75018310546875
2018-01-18,229.20921325683594
2018-01-19,229.58560180664062
2018-01-22,229.9895782470703
2018-01-23,229.9895782470703
2018-01-24,232.2757110595703
2018-01-25,230.77000427246094
2018-01-26,237.0499725341797
2018-01-29,235.97576904296875
2018-01-30,223.50772094726562
2018-01-31,227.5565948486328
2018-02-01,223.95755004882812
2018-02-02,219.59645080566406
2018-02-05,211.58126831054688
2018-02-06,215.60263061523438
2018-02-07,218.9170684814453
2018-02-08,211.6914520263672
2018-02-09,212.73806762695312
2018-02-12,213.71128845214844
2018-02-13,214.3356170654297
2018-02-14,215.7770538330078
2018-02-15,213.05941772460938
2018-02-16,215.7770538330078
2018-02-20,213.2063446044922
2018-02-21,213.0319061279297
2018-02-22,214.54678344726562
2018-02-23,215.9790802001953
2018-02-26,218.71507263183594
2018-02-27,217.7877655029297
2018-02-28,216.1076202392578
2018-03-01,213.04110717773438
2018-03-02,213.9959259033203
2018-03-05,213.04110717773438
2018-03-06,213.6929473876953
2018-03-07,212.87582397460938
2018-03-08,210.73883056640625
2018-03-09,214.4324493408203
2018-03-12,211.72442626953125
2018-03-13,212.05604553222656
2018-03-14,210.9599151611328
2018-03-15,211.8533935546875
2018-03-16,210.1124725341797
2018-03-19,210.001953125
2018-03-20,211.83499145507812
2018-03-21,208.15975952148438
2018-03-22,201.5830535888672
2018-03-23,198.61715698242188
2018-03-26,203.63719177246094
2018-03-27,202.1265411376953
2018-03-28,204.00555419921875
2018-03-29,202.3660125732422
2018-04-02,202.7621307373047
2018-04-03,209.55982971191406
2018-04-04,210.39804077148438
2018-04-05,212.52578735351562
2018-04-06,207.04522705078125
2018-04-09,205.28594970703125
2018-04-10,207.20181274414062
2018-04-11,202.9370880126953
2018-04-12,203.06607055664062
2018-04-13,204.50302124023438
2018-04-16,207.49656677246094
2018-04-17,211.41128540039062
2018-04-18,212.4521026611328
2018-04-19,209.7071990966797
2018-04-20,208.2334442138672
2018-04-23,209.2742919921875
2018-04-24,207.2478790283203
2018-04-25,219.99591064453125
2018-04-26,218.3010711669922
2018-04-27,220.2814483642578
2018-04-30,217.3708038330078
2018-05-01,216.94705200195312
2018-05-02,211.09805297851562
2018-05-03,212.56265258789062
2018-05-04,214.782470703125
2018-05-07,211.1717987060547
2018-05-08,206.41883850097656
2018-05-09,204.27272033691406
2018-05-10,207.86500549316406
2018-05-11,213.74163818359375
2018-05-14,213.98114013671875
2018-05-15,212.65475463867188
2018-05-16,214.06402587890625
2018-05-17,213.5021514892578
2018-05-18,213.57586669921875
2018-05-21,215.21539306640625
2018-05-22,215.4733123779297
2018-05-23,213.75083923339844
2018-05-24,212.4244384765625
2018-05-25,214.05484008789062
2018-05-29,211.19940185546875
2018-05-30,213.3087615966797
2018-05-31,203.95028686523438
2018-06-01,204.02406311035156
2018-06-04,207.4689483642578
2018-06-05,209.89141845703125
2018-06-06,209.88221740722656
2018-06-07,212.17410278320312
2018-06-08,210.98194885253906
2018-06-11,214.70623779296875
2018-06-12,214.10557556152344
2018-06-13,218.3751220703125
2018-06-14,223.40245056152344
2018-06-15,226.56300354003906
2018-06-18,225.5279541015625
2018-06-19,225.94387817382812
2018-06-20,225.44483947753906
2018-06-21,224.6408233642578
2018-06-22,226.24880981445312
2018-06-25,224.88108825683594
2018-06-26,222.9680938720703
2018-06-27,222.29351806640625
2018-06-28,221.11981201171875
2018-06-29,219.973876953125
2018-07-02,220.19570922851562
2018-07-03,220.62074279785156
2018-07-05,221.84066772460938
2018-07-06,223.78135681152344
2018-07-09,229.82521057128906
2018-07-10,230.59231567382812
2018-07-11,230.64772033691406
2018-07-12,231.57191467285156
2018-07-13,231.50718688964844
2018-07-16,229.44630432128906
2018-07-17,227.36703491210938
2018-07-18,229.76980590820312
2018-07-19,229.7789764404297
2018-07-20,229.66815185546875
2018-07-23,229.95465087890625
2018-07-24,227.41322326660156
2018-07-25,229.12286376953125
2018-07-26,228.33738708496094
2018-07-27,230.55531311035156
2018-07-30,233.07826232910156
2018-07-31,233.808349609375
2018-08-01,233.13368225097656
2018-08-02,237.0705108642578
2018-08-03,238.3828125
2018-08-06,238.5491485595703
2018-08-07,238.4012908935547
2018-08-08,240.7763214111328
2018-08-09,241.3216094970703
2018-08-10,240.3142547607422
2018-08-13,242.99424743652344
2018-08-14,244.8703155517578
2018-08-15,244.13101196289062
2018-08-16,246.31198120117188
2018-08-17,243.92767333984375
2018-08-20,243.20680236816406
2018-08-21,242.68006896972656
2018-08-22,242.99424743652344
2018-08-23,244.23263549804688
2018-08-24,245.24911499023438
2018-08-27,246.0347137451172
2018-08-28,246.47828674316406
2018-08-29,246.86643981933594
2018-08-30,244.9073028564453
2018-08-31,244.64849853515625
2018-09-04,243.6966552734375
2018-09-05,247.53184509277344
2018-09-06,250.34121704101562
2018-09-07,251.9722442626953
2018-09-10,243.34457397460938
2018-09-11,244.80877685546875
2018-09-12,246.81976318359375
2018-09-13,250.5265655517578
2018-09-14,250.93429565429688
2018-09-17,249.86863708496094
2018-09-18,251.1103973388672
2018-09-19,251.92593383789062
2018-09-20,254.02951049804688
2018-09-21,252.54676818847656
2018-09-24,253.2047882080078
2018-09-25,250.4431610107422
2018-09-26,249.71109008789062
2018-09-27,251.73133850097656
2018-09-28,253.96463012695312
2018-10-01,255.9570770263672
2018-10-02,255.88291931152344
2018-10-03,255.9941864013672
2018-10-04,254.83580017089844
2018-10-05,255.6976318359375
2018-10-08,257.0599060058594
2018-10-09,258.71875
2018-10-10,252.66732788085938
2018-10-11,248.83998107910156
2018-10-12,251.51817321777344
2018-10-15,247.78350830078125
2018-10-16,258.014404296875
2018-10-17,259.08929443359375
2018-10-18,260.5813903808594
2018-10-19,258.6908264160156
2018-10-22,255.5215606689453
2018-10-23,254.00169372558594
2018-10-24,245.9763946533203
2018-10-25,251.07330322265625
2018-10-26,246.27294921875
2018-10-29,244.20639038085938
2018-10-30,246.0320281982422
2018-10-31,255.37322998046875
2018-11-01,246.43984985351562
2018-11-02,248.35806274414062
2018-11-05,249.45159912109375
2018-11-06,252.07424926757812
2018-11-07,268.69000244140625
2018-11-08,266.30841064453125
2018-11-09,266.021240234375
2018-11-12,261.952880859375
2018-11-13,259.71026611328125
2018-11-14,259.5712585449219
2018-11-15,263.31512451171875
2018-11-16,265.3446350097656
2018-11-19,261.1374816894531
2018-11-20,257.4953918457031
2018-11-21,258.5054626464844
2018-11-23,260.1643371582031
2018-11-26,260.71112060546875
2018-11-27,261.4060974121094
2018-11-28,269.950439453125
2018-11-29,270.75665283203125
2018-11-30,268.810546875
2018-12-03,274.5376281738281
2018-12-04,272.1406555175781
2018-12-06,267.021484375
2018-12-07,260.6295166015625
2018-12-10,257.0341491699219
2018-12-11,256.6439208984375
2018-12-12,258.79937744140625
2018-12-13,260.5552673339844
2018-12-14,256.03070068359375
2018-12-17,247.7713623046875
2018-12-18,240.96131896972656
2018-12-19,239.33544921875
2018-12-20,234.22561645507812
2018-12-21,234.08627319335938
2018-12-24,231.33627319335938
2018-12-26,240.99847412109375
2018-12-27,242.37353515625
2018-12-28,240.70120239257812
2018-12-31,243.99932861328125
2019-01-02,236.92921447753906
2019-01-03,230.79736328125
2019-01-04,232.1817169189453
2019-01-07,232.59051513671875
2019-01-08,231.7635955810547
2019-01-09,233.51954650878906
2019-01-10,234.374267578125
2019-01-11,238.4342803955078
2019-01-14,237.02210998535156
2019-01-15,241.88107299804688
2019-01-16,243.33973693847656
2019-01-17,243.3118896484375
2019-01-18,247.24183654785156
2019-01-22,245.8018035888672
2019-01-23,249.08128356933594
2019-01-24,246.75868225097656
2019-01-25,253.3363494873047
2019-01-28,250.85581970214844
2019-01-29,253.36424255371094
2019-01-30,276.4513854980469
2019-01-31,281.50555419921875
2019-02-01,281.7750549316406
2019-02-04,282.6297302246094
2019-02-05,282.01654052734375
2019-02-06,289.2725524902344
2019-02-07,286.1973571777344
2019-02-08,282.6668701171875
2019-02-11,280.73443603515625
2019-02-12,284.7015075683594
2019-02-13,284.01409912109375
2019-02-14,286.3087463378906
2019-02-15,289.4768981933594
2019-02-19,289.4953918457031
2019-02-20,290.7497863769531
2019-02-21,289.21673583984375
2019-02-22,294.3172912597656
2019-02-25,292.0968017578125
2019-02-26,294.902587890625
2019-02-27,284.3577575683594
2019-02-28,279.39654541015625
2019-03-01,285.8536071777344
2019-03-04,271.8340759277344
2019-03-05,277.50128173828125
2019-03-06,273.57135009765625
2019-03-07,270.7470703125
2019-03-08,274.11029052734375
2019-03-11,274.9742736816406
2019-03-12,275.91253662109375
2019-03-13,282.072265625
2019-03-14,283.7817077636719
2019-03-15,282.24481201171875
2019-03-18,287.1164855957031
2019-03-19,286.8929138183594
2019-03-20,282.2541198730469
2019-03-21,283.9774169921875
2019-03-22,280.8568115234375
2019-03-25,277.3543701171875
2019-03-26,268.55169677734375
2019-03-27,263.6148681640625
2019-03-28,263.00927734375
2019-03-29,267.3221435546875
2019-04-01,268.5796813964844
2019-04-02,268.4585266113281
2019-04-03,267.95556640625
2019-04-04,271.25311279296875
2019-04-05,273.218505859375
2019-04-08,269.6694641113281
2019-04-09,270.2284240722656
2019-04-10,268.3096008300781
2019-04-11,257.36444091796875
2019-04-12,235.530029296875
2019-04-15,244.8730010986328
2019-04-16,228.33883666992188
2019-04-17,220.0670928955078
2019-04-18,223.2062225341797
2019-04-22,227.2862091064453
2019-04-23,233.4713897705078
2019-04-24,233.80674743652344
2019-04-25,238.3804168701172
2019-04-26,248.15184020996094
2019-04-29,248.0493927001953
2019-04-30,245.0127410888672
2019-05-01,242.86093139648438
2019-05-02,243.67135620117188
2019-05-03,243.77377319335938
2019-05-06,250.29428100585938
2019-05-07,246.7453155517578
2019-05-08,246.52171325683594
2019-05-09,247.82582092285156
2019-05-10,249.93104553222656
2019-05-13,243.3080596923828
2019-05-14,243.42909240722656
2019-05-15,240.93270874023438
2019-05-16,245.74859619140625
2019-05-17,246.91297912597656
2019-05-20,248.06793212890625
2019-05-21,258.0816650390625
2019-05-22,258.1561584472656
2019-05-23,258.6964416503906
2019-05-24,258.2586669921875
2019-05-28,253.6104278564453
2019-05-29,256.6937255859375
2019-05-30,258.7896423339844
2019-05-31,258.9386291503906
2019-06-03,257.50421142578125
2019-06-04,260.6432800292969
2019-06-05,257.95123291015625
2019-06-06,258.49151611328125
2019-06-07,259.82745361328125
2019-06-10,263.5735168457031
2019-06-11,264.7973937988281
2019-06-12,262.6020202636719
2019-06-13,266.3387145996094
2019-06-14,266.5442810058594
2019-06-17,268.5341491699219
2019-06-18,269.3562316894531
2019-06-19,271.9158935546875
2019-06-20,272.06536865234375
2019-06-21,274.4288330078125
2019-06-24,271.41143798828125
2019-06-25,266.4134521484375
2019-06-26,260.4906311035156
2019-06-27,263.83514404296875
2019-06-28,263.63885498046875
2019-07-01,264.115478515625
2019-07-02,262.1909484863281
2019-07-03,264.17138671875
2019-07-05,265.3671875
2019-07-08,266.00238037109375
2019-07-09,265.4606018066406
2019-07-10,268.97314453125
2019-07-11,283.8829650878906
2019-07-12,290.048583984375
2019-07-15,286.6575012207031
2019-07-16,285.3122253417969
2019-07-17,284.6396179199219
2019-07-18,284.5274963378906
2019-07-19,282.2387390136719
2019-07-22,281.921142578125
2019-07-23,282.67779541015625
2019-07-24,269.89801025390625
2019-07-25,274.60638427734375
2019-07-26,280.2395935058594
2019-07-29,278.6887512207031
2019-07-30,279.9219970703125
2019-07-31,275.22283935546875
2019-08-01,273.6722106933594
2019-08-02,271.44879150390625
2019-08-05,264.9560852050781
2019-08-06,271.8878173828125
2019-08-07,267.6466064453125
2019-08-08,269.65509033203125
2019-08-09,268.42193603515625
2019-08-12,263.4427795410156
2019-08-13,268.0203552246094
2019-08-14,254.94155883789062
2019-08-15,256.07183837890625
2019-08-16,257.4078674316406
2019-08-19,255.41810607910156
2019-08-20,249.02813720703125
2019-08-21,250.25193786621094
2019-08-22,243.88070678710938
2019-08-23,243.24545288085938
2019-08-26,243.3668975830078
2019-08-27,234.76300048828125
2019-08-28,237.1078338623047
2019-08-29,242.6943359375
2019-08-30,244.31048583984375
2019-09-03,241.11549377441406
2019-09-04,237.5001678466797
2019-09-05,234.68824768066406
2019-09-06,232.96932983398438
2019-09-09,234.72190856933594
2019-09-10,236.72752380371094
2019-09-11,234.1221160888672
2019-09-12,232.57566833496094
2019-09-13,237.18675231933594
2019-09-16,242.34133911132812
2019-09-17,241.1323699951172
2019-09-18,235.97775268554688
2019-09-19,239.4079132080078
2019-09-20,236.25892639160156
2019-09-23,235.6122589111328
2019-09-24,232.6038818359375
2019-09-25,228.6769256591797
2019-09-26,223.8035430908203
2019-09-27,222.7632293701172
2019-09-30,225.02188110351562
2019-10-01,223.4661102294922
2019-10-02,222.9600372314453
2019-10-03,223.26930236816406
2019-10-04,226.6057586669922
2019-10-07,225.89349365234375
2019-10-08,220.72950744628906
2019-10-09,223.2880401611328
2019-10-10,222.33212280273438
2019-10-11,222.63201904296875
2019-10-14,220.07347106933594
2019-10-15,233.30670166015625
2019-10-16,229.63290405273438
2019-10-17,233.59725952148438
2019-10-18,233.7378387451172
2019-10-21,237.1773681640625
2019-10-22,243.90646362304688
2019-10-23,246.96177673339844
2019-10-24,243.19418334960938
2019-10-25,246.54940795898438
2019-10-28,250.8605499267578
2019-10-29,255.51837158203125
2019-10-30,256.28692626953125
2019-10-31,252.18191528320312
2019-11-01,253.74710083007812
2019-11-04,254.65611267089844
2019-11-05,255.85574340820312
2019-11-06,259.90447998046875
2019-11-07,262.20062255859375
2019-11-08,264.3749084472656
2019-11-11,261.6195068359375
2019-11-12,265.85577392578125
2019-11-13,265.9213562011719
2019-11-14,264.3000183105469
2019-11-15,279.1171569824219
2019-11-18,275.5369873046875
2019-11-19,274.33734130859375
2019-11-20,274.31866455078125
2019-11-21,275.2839660644531
2019-11-22,273.5032043457031
2019-11-25,275.4338684082031
2019-11-26,269.20147705078125
2019-11-27,271.2727355957031
2019-11-29,270.5323181152344
2019-12-02,269.37957763671875
2019-12-03,268.2174987792969
2019-12-04,270.0877990722656
2019-12-05,269.07275390625
2019-12-06,268.1046447753906
2019-12-09,265.3414611816406
2019-12-10,266.7701721191406
2019-12-11,263.71575927734375
2019-12-12,267.30584716796875
2019-12-13,267.0238342285156
2019-12-16,274.222900390625
2019-12-17,273.2454833984375
2019-12-18,275.53875732421875
2019-12-19,280.275390625
2019-12-20,284.7678527832031
2019-12-23,284.93695068359375
2019-12-24,286.177490234375
2019-12-26,286.4219055175781
2019-12-27,287.9820556640625
2019-12-30,286.93890380859375
2019-12-31,283.856201171875
2020-01-02,282.7659606933594
2020-01-03,279.0161437988281
2020-01-06,282.3711853027344
2020-01-07,281.5159912109375
2020-01-08,288.978271484375
2020-01-09,287.97265625
2020-01-10,289.2226257324219
2020-01-13,278.884521484375
2020-01-14,279.0161437988281
2020-01-15,283.40509033203125
2020-01-16,286.6944885253906
2020-01-17,287.0140380859375
2020-01-21,287.577880859375
2020-01-22,285.24713134765625
2020-01-23,286.0835876464844
2020-01-24,279.3919982910156
2020-01-27,266.71380615234375
2020-01-28,272.8507385253906
2020-01-29,256.4884338378906
2020-01-30,249.89083862304688
2020-01-31,249.31752014160156
2020-02-03,250.39828491210938
2020-02-04,256.92071533203125
2020-02-05,270.0406799316406
2020-02-06,265.3414611816406
2020-02-07,259.8435974121094
2020-02-10,259.90936279296875
2020-02-11,263.0672912597656
2020-02-12,278.1890869140625
2020-02-13,280.8862609863281
2020-02-14,279.89959716796875
2020-02-18,284.25091552734375
2020-02-19,285.7640686035156
2020-02-20,276.2529296875
2020-02-21,276.9766845703125
2020-02-24,260.8022155761719
2020-02-25,251.3099822998047
2020-02-26,252.01480102539062
2020-02-27,242.3439483642578
2020-02-28,241.62033081054688
2020-03-02,254.94708251953125
2020-03-03,240.9530487060547
2020-03-04,278.58380126953125
2020-03-05,269.8809814453125
2020-03-06,265.21002197265625
2020-03-09,253.5844268798828
2020-03-10,268.83770751953125
2020-03-11,264.7400817871094
2020-03-12,240.79327392578125
2020-03-13,255.01861572265625
2020-03-16,211.3426513671875
2020-03-17,224.81336975097656
2020-03-18,195.23065185546875
2020-03-19,189.4857940673828
2020-03-20,180.7317352294922
2020-03-23,164.7800750732422
2020-03-24,185.6842041015625
2020-03-25,204.1073455810547
2020-03-26,222.3135223388672
2020-03-27,210.3238525390625
2020-03-30,217.51199340820312
2020-03-31,214.17262268066406
2020-04-01,202.1546630859375
2020-04-02,199.4095916748047
2020-04-03,191.77809143066406
2020-04-06,212.92745971679688
2020-04-07,211.35211181640625
2020-04-08,233.02029418945312
2020-04-09,228.71868896484375
2020-04-13,226.89810180664062
2020-04-14,237.7274627685547
2020-04-15,236.27471923828125
2020-04-16,256.4336242675781
2020-04-17,252.6414031982422
2020-04-20,248.28330993652344
2020-04-21,235.23709106445312
2020-04-22,248.056884765625
2020-04-23,246.72677612304688
2020-04-24,249.15115356445312
2020-04-27,254.75450134277344
2020-04-28,253.01878356933594
2020-04-29,264.70654296875
2020-04-30,264.8197937011719
2020-05-01,254.2922821044922
2020-05-04,255.64120483398438
2020-05-05,259.4805603027344
2020-05-06,255.28274536132812
2020-05-07,250.66989135742188
2020-05-08,258.782470703125
2020-05-11,256.93359375
2020-05-12,257.4901123046875
2020-05-13,252.62255859375
2020-05-14,257.79193115234375
2020-05-15,262.32940673828125
2020-05-18,264.0934143066406
2020-05-19,265.1687927246094
2020-05-20,264.1311340332031
2020-05-21,262.8859558105469
2020-05-22,261.4048767089844
2020-05-26,267.3573913574219
2020-05-27,270.9703369140625
2020-05-28,274.8567810058594
2020-05-29,277.4414978027344
2020-06-01,273.5927734375
2020-06-02,277.5263671875
2020-06-03,272.8758239746094
2020-06-04,266.10272216796875
2020-06-05,271.5739440917969
2020-06-08,283.55419921875
2020-06-09,275.3875732421875
2020-06-10,273.0501403808594
2020-06-11,250.33851623535156
2020-06-12,251.4740753173828
2020-06-15,248.2471466064453
2020-06-16,253.07337951660156
2020-06-17,251.45516967773438
2020-06-18,251.27540588378906
2020-06-19,252.1269989013672
2020-06-22,250.97254943847656
2020-06-23,254.54965209960938
2020-06-24,243.49667358398438
2020-06-25,246.9885711669922
2020-06-26,241.92575073242188
2020-06-29,245.35142517089844
2020-06-30,248.8622589111328
2020-07-01,254.25624084472656
2020-07-02,252.66641235351562
2020-07-06,254.55911254882812
2020-07-07,250.66970825195312
2020-07-08,248.44589233398438
2020-07-09,241.31065368652344
2020-07-10,241.31065368652344
2020-07-13,243.75210571289062
2020-07-14,249.32598876953125
2020-07-15,252.93142700195312
2020-07-16,249.91268920898438
2020-07-17,252.0702667236328
2020-07-20,245.095947265625
2020-07-21,251.44569396972656
2020-07-22,253.69796752929688
2020-07-23,255.43911743164062
2020-07-24,255.9691162109375
2020-07-27,249.81800842285156
2020-07-28,250.99147033691406
2020-07-29,266.4448547363281
2020-07-30,262.30938720703125
2020-07-31,259.1014404296875
2020-08-03,256.215087890625
2020-08-04,256.34765625
2020-08-05,260.85205078125
2020-08-06,256.9059753417969
2020-08-07,261.807861328125
2020-08-10,263.88031005859375
2020-08-11,265.2808532714844
2020-08-12,267.97784423828125
2020-08-13,267.1734619140625
2020-08-14,268.025146484375
2020-08-17,267.9115295410156
2020-08-18,267.2870788574219
2020-08-19,268.18609619140625
2020-08-20,266.6246337890625
2020-08-21,269.35003662109375
2020-08-24,264.1736755371094
2020-08-25,261.6280212402344
2020-08-26,255.70407104492188
2020-08-27,259.8490295410156
2020-08-28,262.39453125
2020-08-31,266.406982421875
2020-09-01,258.420166015625
2020-09-02,264.940185546875
2020-09-03,262.12957763671875
2020-09-04,261.39154052734375
2020-09-08,252.86517333984375
2020-09-09,253.96682739257812
2020-09-10,247.71786499023438
2020-09-11,245.04920959472656
2020-09-14,252.2384033203125
2020-09-15,247.06256103515625
2020-09-16,250.3579864501953
2020-09-17,249.76922607421875
2020-09-18,250.89930725097656
2020-09-21,244.74530029296875
2020-09-22,234.99197387695312
2020-09-23,233.36801147460938
2020-09-24,236.2645721435547
2020-09-25,242.40907287597656
2020-09-28,244.12803649902344
2020-09-29,246.72067260742188
2020-09-30,255.07794189453125
2020-10-01,256.5784912109375
2020-10-02,261.1750183105469
2020-10-05,270.4630126953125
2020-10-06,269.3708190917969
2020-10-07,278.3739013671875
2020-10-08,278.5353698730469
2020-10-09,279.5990295410156
2020-10-12,283.5497741699219
2020-10-13,282.4765930175781
2020-10-14,277.6331481933594
2020-10-15,280.0643615722656
2020-10-16,281.9352722167969
2020-10-19,277.5096740722656
2020-10-20,276.5409851074219
2020-10-21,281.260986328125
2020-10-22,289.8177490234375
2020-10-23,295.1264953613281
2020-10-26,284.67034912109375
2020-10-27,283.8441467285156
2020-10-28,271.4221496582031
2020-10-29,259.5130920410156
2020-10-30,259.07611083984375
2020-11-02,264.251953125
2020-11-03,278.69677734375
2020-11-04,311.3662109375
2020-11-05,303.5217590332031
2020-11-06,297.5577392578125
2020-11-09,306.1904602050781
2020-11-10,312.03106689453125
2020-11-11,307.10211181640625
2020-11-12,313.3226318359375
2020-11-13,316.20965576171875
2020-11-16,316.39013671875
2020-11-17,313.2466735839844
2020-11-18,306.16192626953125
2020-11-19,296.1617431640625
2020-11-20,290.2450866699219
2020-11-23,295.0316467285156
2020-11-24,298.1465148925781
2020-11-25,293.50250244140625
2020-11-27,297.0638732910156
2020-11-30,295.8482971191406
2020-12-01,298.1085205078125
2020-12-02,302.4296875
2020-12-03,306.7792663574219
2020-12-04,307.9126892089844
2020-12-07,304.07421875
2020-12-08,307.36029052734375
2020-12-09,303.3121032714844
2020-12-10,298.844970703125
2020-12-11,296.6065673828125
2020-12-14,295.36834716796875
2020-12-15,298.3401184082031
2020-12-16,295.501708984375
2020-12-17,299.1593017578125
2020-12-18,293.97772216796875
2020-12-21,291.8251037597656
2020-12-22,288.891357421875
2020-12-23,293.70147705078125
2020-12-24,294.00634765625
2020-12-28,298.02581787109375
2020-12-29,299.3974304199219
2020-12-30,299.1307067871094
2020-12-31,305.83624267578125
2021-01-04,303.44549560546875
2021-01-05,300.130859375
2021-01-06,312.7227478027344
2021-01-07,321.3523864746094
2021-01-08,321.066650390625
2021-01-11,322.67633056640625
2021-01-12,318.8758850097656
2021-01-13,314.7325134277344
2021-01-14,307.1983337402344
2021-01-15,310.9131164550781
2021-01-19,308.312744140625
2021-01-20,306.245849609375
2021-01-21,306.4172668457031
2021-01-22,299.1688232421875
2021-01-25,300.3879699707031
2021-01-26,297.67340087890625
2021-01-27,276.38519287109375
2021-01-28,286.2339172363281
2021-01-29,282.8716735839844
2021-02-01,278.6616516113281
2021-02-02,284.7861633300781
2021-02-03,284.1860656738281
2021-02-04,280.3760986328125
2021-02-05,277.03289794921875
2021-02-08,274.0324401855469
2021-02-09,284.5099792480469
2021-02-10,284.0050964355469
2021-02-11,278.9283447265625
2021-02-12,276.87091064453125
2021-02-16,275.86126708984375
2021-02-17,276.46136474609375
2021-02-18,282.2524719238281
2021-02-19,280.9571533203125
2021-02-22,281.64288330078125
2021-02-23,290.11053466796875
2021-02-24,291.2630920410156
2021-02-25,285.976806640625
2021-02-26,288.7866516113281
2021-03-01,296.68280029296875
2021-03-02,296.8542785644531
2021-03-03,299.75933837890625
2021-03-04,306.21722412109375
2021-03-05,317.751953125
2021-03-08,323.4573974609375
2021-03-09,318.98480224609375
2021-03-10,318.7458801269531
2021-03-11,320.1698913574219
2021-03-12,326.57293701171875
2021-03-15,327.61456298828125
2021-03-16,328.3408508300781
2021-03-17,326.7640380859375
2021-03-18,337.6587219238281
2021-03-19,338.43280029296875
2021-03-22,335.57537841796875
2021-03-23,336.2347412109375
2021-03-24,344.8740539550781
2021-03-25,350.6081237792969
2021-03-26,354.8513488769531
2021-03-29,352.997314453125
2021-03-30,347.95135498046875
2021-03-31,343.03924560546875
2021-04-01,338.0792541503906
2021-04-05,339.15911865234375
2021-04-06,336.6552734375
2021-04-07,336.57879638671875
2021-04-08,337.2478332519531
2021-04-09,345.0078430175781
2021-04-12,343.4883117675781
2021-04-13,343.10601806640625
2021-04-14,346.5465087890625
2021-04-15,356.0841064453125
2021-04-16,358.97027587890625
2021-04-19,362.8311462402344
2021-04-20,364.9527893066406
2021-04-21,367.78155517578125
2021-04-22,362.9458923339844
2021-04-23,365.0196533203125
2021-04-26,360.7764892578125
2021-04-27,360.1552734375
2021-04-28,358.64532470703125
2021-04-29,366.0517578125
2021-04-30,362.57318115234375
2021-05-03,369.4444274902344
2021-05-04,374.3088684082031
2021-05-05,371.8718566894531
2021-05-06,371.4895935058594
2021-05-07,378.99163818359375
2021-05-10,384.08538818359375
2021-05-11,377.0038146972656
2021-05-12,372.8753662109375
2021-05-13,377.9212646484375
2021-05-14,376.46868896484375
2021-05-17,376.2106018066406
2021-05-18,376.0003662109375
2021-05-19,375.9908142089844
2021-05-20,373.79278564453125
2021-05-21,378.5233459472656
2021-05-24,376.8605041503906
2021-05-25,377.63458251953125
2021-05-26,377.3861083984375
2021-05-27,380.2054138183594
2021-05-28,380.5684509277344
2021-06-01,376.7457580566406
2021-06-02,376.029052734375
2021-06-03,378.1029357910156
2021-06-04,375.77099609375
2021-06-07,371.852783203125
2021-06-08,374.5285949707031
2021-06-09,369.9185485839844
2021-06-10,368.4520568847656
2021-06-11,367.9153747558594
