,CAH
2017-09-18,53.08633804321289
2017-09-19,52.445220947265625
2017-09-20,52.80141067504883
2017-09-21,52.848873138427734
2017-09-22,52.761837005615234
2017-09-25,53.300045013427734
2017-09-26,53.67997360229492
2017-09-27,53.933258056640625
2017-09-28,53.00718688964844
2017-09-29,53.33556365966797
2017-10-02,54.387596130371094
2017-10-03,53.877498626708984
2017-10-04,53.81375503540039
2017-10-05,53.90940856933594
2017-10-06,52.50667190551758
2017-10-09,51.741546630859375
2017-10-10,52.426971435546875
2017-10-11,52.4588508605957
2017-10-12,52.86532211303711
2017-10-13,51.77342987060547
2017-10-16,51.51041793823242
2017-10-17,51.86906814575195
2017-10-18,51.56620407104492
2017-10-19,52.72187042236328
2017-10-20,53.16819381713867
2017-10-23,53.120361328125
2017-10-24,52.9529914855957
2017-10-25,53.439170837402344
2017-10-26,51.60605239868164
2017-10-27,49.42225646972656
2017-10-30,49.175201416015625
2017-10-31,49.334598541259766
2017-11-01,49.557735443115234
2017-11-02,48.67307662963867
2017-11-03,48.92015075683594
2017-11-06,48.019527435302734
2017-11-07,48.03548049926758
2017-11-08,48.60932159423828
2017-11-09,48.266597747802734
2017-11-10,46.664634704589844
2017-11-13,46.489288330078125
2017-11-14,45.48506546020508
2017-11-15,45.293785095214844
2017-11-16,45.76401138305664
2017-11-17,45.83573913574219
2017-11-20,43.83525466918945
2017-11-21,44.40909194946289
2017-11-22,45.405357360839844
2017-11-24,44.92715072631836
2017-11-27,44.54458999633789
2017-11-28,45.875587463378906
2017-11-29,47.1109504699707
2017-11-30,47.17470932006836
2017-12-01,46.943572998046875
2017-12-04,48.633235931396484
2017-12-05,48.09923553466797
2017-12-06,47.59711456298828
2017-12-07,46.62477111816406
2017-12-08,46.93560791015625
2017-12-11,48.011558532714844
2017-12-12,48.02750015258789
2017-12-13,48.27457046508789
2017-12-14,48.09923553466797
2017-12-15,50.362728118896484
2017-12-18,49.725128173828125
2017-12-19,50.21927261352539
2017-12-20,50.577919006347656
2017-12-21,49.956260681152344
2017-12-22,49.80482482910156
2017-12-26,49.94827651977539
2017-12-27,49.65338897705078
2017-12-28,49.52587890625
2017-12-29,49.19826126098633
2018-01-02,50.772090911865234
2018-01-03,50.47499084472656
2018-01-04,51.117366790771484
2018-01-05,50.764060974121094
2018-01-08,52.37001419067383
2018-01-09,53.87958526611328
2018-01-10,54.65045166015625
2018-01-11,55.49357986450195
2018-01-12,57.40465545654297
2018-01-16,58.27989959716797
2018-01-17,58.33610153198242
2018-01-18,57.58131408691406
2018-01-19,57.74191665649414
2018-01-22,59.02667236328125
2018-01-23,58.78577423095703
2018-01-24,59.97416687011719
2018-01-25,59.41209030151367
2018-01-26,60.19900131225586
2018-01-29,60.40779495239258
2018-01-30,59.31574249267578
2018-01-31,57.64555740356445
2018-02-01,55.453426361083984
2018-02-02,54.16867446899414
2018-02-05,51.66339111328125
2018-02-06,52.54665756225586
2018-02-07,52.3057746887207
2018-02-08,53.502197265625
2018-02-09,53.57447052001953
2018-02-12,54.626365661621094
2018-02-13,52.74740982055664
2018-02-14,54.072303771972656
2018-02-15,54.68257141113281
2018-02-16,55.67827224731445
2018-02-20,55.27677917480469
2018-02-21,55.252681732177734
2018-02-22,54.46577072143555
2018-02-23,55.6541748046875
2018-02-26,56.66592025756836
2018-02-27,56.240360260009766
2018-02-28,55.57387161254883
2018-03-01,54.827110290527344
2018-03-02,55.35708236694336
2018-03-05,56.52943420410156
2018-03-06,56.14398956298828
2018-03-07,56.240360260009766
2018-03-08,56.54548263549805
2018-03-09,57.13968276977539
2018-03-12,58.10325241088867
2018-03-13,58.03097915649414
2018-03-14,57.84629440307617
2018-03-15,56.77030944824219
2018-03-16,56.97105026245117
2018-03-19,56.20018005371094
2018-03-20,52.5225715637207
2018-03-21,52.74740982055664
2018-03-22,51.27796173095703
2018-03-23,49.55157470703125
2018-03-26,49.864723205566406
2018-03-27,49.158111572265625
2018-03-28,50.234107971191406
2018-03-29,50.70490264892578
2018-04-02,49.35396194458008
2018-04-03,49.5723762512207
2018-04-04,50.91522979736328
2018-04-05,51.643287658691406
2018-04-06,50.470314025878906
2018-04-09,50.55929946899414
2018-04-10,52.047760009765625
2018-04-11,51.74845504760742
2018-04-12,50.365142822265625
2018-04-13,48.87668228149414
2018-04-16,50.38941955566406
2018-04-17,51.117469787597656
2018-04-18,51.68373489379883
2018-04-19,50.40558624267578
2018-04-20,50.21144104003906
2018-04-23,50.33279037475586
2018-04-24,50.446041107177734
2018-04-25,51.42486572265625
2018-04-26,51.92642593383789
2018-04-27,53.244998931884766
2018-04-30,51.91022491455078
2018-05-01,51.449127197265625
2018-05-02,52.29853820800781
2018-05-03,41.09458923339844
2018-05-04,42.88237380981445
2018-05-07,42.6882209777832
2018-05-08,42.469810485839844
2018-05-09,42.680137634277344
2018-05-10,44.28185272216797
2018-05-11,44.7348747253418
2018-05-14,44.621604919433594
2018-05-15,43.69941329956055
2018-05-16,44.09579086303711
2018-05-17,43.95018005371094
2018-05-18,43.141231536865234
2018-05-21,42.97945022583008
2018-05-22,42.73675537109375
2018-05-23,42.623504638671875
2018-05-24,42.42127227783203
2018-05-25,42.42127227783203
2018-05-29,41.86309051513672
2018-05-30,42.43743896484375
2018-05-31,42.13813781738281
2018-06-01,42.59923553466797
2018-06-04,42.58305358886719
2018-06-05,42.720577239990234
2018-06-06,43.31111526489258
2018-06-07,42.83382797241211
2018-06-08,43.157413482666016
2018-06-11,43.52952575683594
2018-06-12,43.3192024230957
2018-06-13,43.84501266479492
2018-06-14,44.18478012084961
2018-06-15,44.28994369506836
2018-06-18,42.8742790222168
2018-06-19,43.76412582397461
2018-06-20,43.885459899902344
2018-06-21,43.31111526489258
2018-06-22,43.66704559326172
2018-06-25,43.14932632446289
2018-06-26,43.133140563964844
2018-06-27,42.817657470703125
2018-06-28,40.74673843383789
2018-06-29,39.877811431884766
2018-07-02,40.13915252685547
2018-07-03,40.42498016357422
2018-07-05,40.86598587036133
2018-07-06,40.7843132019043
2018-07-09,41.04564666748047
2018-07-10,40.97214126586914
2018-07-11,40.80064010620117
2018-07-12,41.04564666748047
2018-07-13,41.48663330078125
2018-07-16,41.413143157958984
2018-07-17,40.80881118774414
2018-07-18,40.41681671142578
2018-07-19,40.01664733886719
2018-07-20,39.853309631347656
2018-07-23,40.14731979370117
2018-07-24,40.171810150146484
2018-07-25,40.35963439941406
2018-07-26,40.24531555175781
2018-07-27,40.27798080444336
2018-07-30,40.96397399902344
2018-07-31,40.79247283935547
2018-08-01,40.86598587036133
2018-08-02,40.81697082519531
2018-08-03,41.078311920166016
2018-08-06,40.8741455078125
2018-08-07,41.48663330078125
2018-08-08,39.98397445678711
2018-08-09,40.318809509277344
2018-08-10,39.526649475097656
2018-08-13,40.06564712524414
2018-08-14,40.97214126586914
2018-08-15,41.0374755859375
2018-08-16,41.20081329345703
2018-08-17,42.38497543334961
2018-08-20,42.26247787475586
2018-08-21,42.188987731933594
2018-08-22,41.8623046875
2018-08-23,41.91947937011719
2018-08-24,42.32781219482422
2018-08-27,42.85047912597656
2018-08-28,42.67081069946289
2018-08-29,42.695308685302734
2018-08-30,42.834144592285156
2018-08-31,42.62181091308594
2018-09-04,41.83781433105469
2018-09-05,42.76064682006836
2018-09-06,42.55647659301758
2018-09-07,42.97297668457031
2018-09-10,43.18531036376953
2018-09-11,42.57279968261719
2018-09-12,43.23430633544922
2018-09-13,43.23430633544922
2018-09-14,42.54831314086914
2018-09-17,42.9566535949707
2018-09-18,43.77330780029297
2018-09-19,44.050968170166016
2018-09-20,45.055477142333984
2018-09-21,44.86764907836914
2018-09-24,44.0264778137207
2018-09-25,43.55280685424805
2018-09-26,43.79780578613281
2018-09-27,44.14897918701172
2018-09-28,44.49172592163086
2018-10-01,44.44229507446289
2018-10-02,44.47524642944336
2018-10-03,44.46700668334961
2018-10-04,44.15392303466797
2018-10-05,44.318702697753906
2018-10-08,44.854251861572266
2018-10-09,44.804813385009766
2018-10-10,44.67299270629883
2018-10-11,42.45664596557617
2018-10-12,42.539039611816406
2018-10-15,42.45664596557617
2018-10-16,43.37942886352539
2018-10-17,44.09624481201172
2018-10-18,44.01385498046875
2018-10-19,43.82434844970703
2018-10-22,42.85212707519531
2018-10-23,42.703826904296875
2018-10-24,40.86647033691406
2018-10-25,41.72334671020508
2018-10-26,41.13013458251953
2018-10-29,41.39378356933594
2018-10-30,42.48960494995117
2018-10-31,41.69038391113281
2018-11-01,43.34647750854492
2018-11-02,42.38249206542969
2018-11-05,42.91804122924805
2018-11-06,43.28056716918945
2018-11-07,44.20335006713867
2018-11-08,46.24668502807617
2018-11-09,45.57106018066406
2018-11-12,46.08189392089844
2018-11-13,46.741031646728516
2018-11-14,47.21889877319336
2018-11-15,47.48255920410156
2018-11-16,45.69464874267578
2018-11-19,44.961360931396484
2018-11-20,43.593658447265625
2018-11-21,43.7584342956543
2018-11-23,43.56893539428711
2018-11-26,43.980899810791016
2018-11-27,44.76361846923828
2018-11-28,45.21677780151367
2018-11-29,45.33213424682617
2018-11-30,45.17558288574219
2018-12-03,46.304351806640625
2018-12-04,45.373321533203125
2018-12-06,45.15910720825195
2018-12-07,44.41757583618164
2018-12-10,43.709007263183594
2018-12-11,44.11272430419922
2018-12-12,44.2692756652832
2018-12-13,43.16521453857422
2018-12-14,41.245487213134766
2018-12-17,39.49053192138672
2018-12-18,38.765480041503906
2018-12-19,38.007469177246094
2018-12-20,37.32362747192383
2018-12-21,36.61503601074219
2018-12-24,35.37092208862305
2018-12-26,36.722145080566406
2018-12-27,36.73039245605469
2018-12-28,36.73039245605469
2018-12-31,37.143463134765625
2019-01-02,37.534889221191406
2019-01-03,36.77702713012695
2019-01-04,37.40997314453125
2019-01-07,38.142845153808594
2019-01-08,38.7258186340332
2019-01-09,38.79244613647461
2019-01-10,39.633583068847656
2019-01-11,39.633583068847656
2019-01-14,39.37541580200195
2019-01-15,39.66690444946289
2019-01-16,40.32481384277344
2019-01-17,40.11660385131836
2019-01-18,40.8494873046875
2019-01-22,40.51637268066406
2019-01-23,40.6995735168457
2019-01-24,40.40809631347656
2019-01-25,41.099334716796875
2019-01-28,40.9244499206543
2019-01-29,41.090999603271484
2019-01-30,40.60797119140625
2019-01-31,41.61567306518555
2019-02-01,41.090999603271484
2019-02-04,41.565711975097656
2019-02-05,41.807220458984375
2019-02-06,42.298580169677734
2019-02-07,45.18012237548828
2019-02-08,43.86426544189453
2019-02-11,44.297332763671875
2019-02-12,45.413307189941406
2019-02-13,45.84636306762695
2019-02-14,46.221126556396484
2019-02-15,46.2044792175293
2019-02-19,47.29545974731445
2019-02-20,46.562591552734375
2019-02-21,45.596527099609375
2019-02-22,45.721439361572266
2019-02-25,45.454952239990234
2019-02-26,44.6387825012207
2019-02-27,44.66376876831055
2019-02-28,45.25507354736328
2019-03-01,44.18074417114258
2019-03-04,42.39019012451172
2019-03-05,41.52407455444336
2019-03-06,40.16658020019531
2019-03-07,39.55862808227539
2019-03-08,39.72520446777344
2019-03-11,40.682918548583984
2019-03-12,41.08268356323242
2019-03-13,42.18199157714844
2019-03-14,42.30690002441406
2019-03-15,41.86552047729492
2019-03-18,41.61567306518555
2019-03-19,42.09870529174805
2019-03-20,41.10765838623047
2019-03-21,41.773902893066406
2019-03-22,40.50804138183594
2019-03-25,39.60860061645508
2019-03-26,39.800140380859375
2019-03-27,40.024993896484375
2019-03-28,39.908409118652344
2019-03-29,40.50226974487305
2019-04-01,41.31820297241211
2019-04-02,39.669517517089844
2019-04-03,39.60222625732422
2019-04-04,39.42557907104492
2019-04-05,39.947105407714844
2019-04-08,39.99757766723633
2019-04-09,39.82093048095703
2019-04-10,39.48446273803711
2019-04-11,39.013404846191406
2019-04-12,39.35828399658203
2019-04-15,39.60222625732422
2019-04-16,39.324642181396484
2019-04-17,37.75164794921875
2019-04-18,38.693756103515625
2019-04-22,38.07130432128906
2019-04-23,38.76105880737305
2019-04-24,39.181640625
2019-04-25,39.40876007080078
2019-04-26,39.963932037353516
2019-04-29,39.90504837036133
2019-04-30,40.973323822021484
2019-05-01,40.03962707519531
2019-05-02,40.998565673828125
2019-05-03,41.688323974609375
2019-05-06,41.58738327026367
2019-05-07,41.16679763793945
2019-05-08,41.81450653076172
2019-05-09,42.176204681396484
2019-05-10,41.091087341308594
2019-05-13,38.75263977050781
2019-05-14,38.77787780761719
2019-05-15,38.84517288208008
2019-05-16,38.04606246948242
2019-05-17,37.87782669067383
2019-05-20,38.676944732666016
2019-05-21,39.450809478759766
2019-05-22,39.40034866333008
2019-05-23,38.61806106567383
2019-05-24,38.65169906616211
2019-05-28,38.256351470947266
2019-05-29,36.742244720458984
2019-05-30,36.11137008666992
2019-05-31,35.387969970703125
2019-06-03,36.10295486450195
2019-06-04,36.96936798095703
2019-06-05,36.422603607177734
2019-06-06,35.99361801147461
2019-06-07,36.88525390625
2019-06-10,37.01142883300781
2019-06-11,37.54977035522461
2019-06-12,37.19647979736328
2019-06-13,38.0797119140625
2019-06-14,37.1460075378418
2019-06-17,37.39836120605469
2019-06-18,37.46565246582031
2019-06-19,37.88623809814453
2019-06-20,37.65912628173828
2019-06-21,37.600250244140625
2019-06-24,37.86100387573242
2019-06-25,38.48347854614258
2019-06-26,38.382530212402344
2019-06-27,39.20687484741211
2019-06-28,40.032169342041016
2019-07-01,40.42314147949219
2019-07-02,40.09165573120117
2019-07-03,40.79711151123047
2019-07-05,40.99260330200195
2019-07-08,40.3636474609375
2019-07-09,40.11716079711914
2019-07-10,40.3381462097168
2019-07-11,41.01809310913086
2019-07-12,40.44863510131836
2019-07-15,40.37214279174805
2019-07-16,39.76868438720703
2019-07-17,38.306793212890625
2019-07-18,38.40877914428711
2019-07-19,38.23878860473633
2019-07-22,37.84782028198242
2019-07-23,37.73732376098633
2019-07-24,38.03480911254883
2019-07-25,38.17080307006836
2019-07-26,38.34928512573242
2019-07-29,38.93573760986328
2019-07-30,39.445709228515625
2019-07-31,38.86774444580078
2019-08-01,39.666690826416016
2019-08-02,39.19072723388672
2019-08-05,38.714759826660156
2019-08-06,36.47941207885742
2019-08-07,36.33491897583008
2019-08-08,37.30385971069336
2019-08-09,37.69483184814453
2019-08-12,37.21036148071289
2019-08-13,37.9668083190918
2019-08-14,36.045955657958984
2019-08-15,35.69746780395508
2019-08-16,36.708900451660156
2019-08-19,36.955379486083984
2019-08-20,37.193355560302734
2019-08-21,37.0318717956543
2019-08-22,37.193355560302734
2019-08-23,36.368919372558594
2019-08-26,37.25285720825195
2019-08-27,35.637977600097656
2019-08-28,35.47648620605469
2019-08-29,35.92695617675781
2019-08-30,36.65790939331055
2019-09-03,36.802398681640625
2019-09-04,37.69483184814453
2019-09-05,37.720333099365234
2019-09-06,38.61276626586914
2019-09-09,39.79417419433594
2019-09-10,40.754615783691406
2019-09-11,41.5450553894043
2019-09-12,41.2050895690918
2019-09-13,40.984100341796875
2019-09-16,41.570556640625
2019-09-17,41.01809310913086
2019-09-18,40.69512176513672
2019-09-19,40.81411361694336
2019-09-20,40.703617095947266
2019-09-23,40.09165573120117
2019-09-24,39.9981689453125
2019-09-25,40.51662826538086
2019-09-26,40.202152252197266
2019-09-27,40.431640625
2019-09-30,40.51835250854492
2019-10-01,40.595638275146484
2019-10-02,39.29052734375
2019-10-03,39.33346176147461
2019-10-04,39.556697845458984
2019-10-07,39.15314865112305
2019-10-08,38.603633880615234
2019-10-09,38.89556884765625
2019-10-10,39.53953552246094
2019-10-11,40.28653335571289
2019-10-14,40.166324615478516
2019-10-15,41.12797927856445
2019-10-16,42.132564544677734
2019-10-17,43.97001647949219
2019-10-18,44.25336837768555
2019-10-21,43.28312301635742
2019-10-22,43.566463470458984
2019-10-23,42.9482536315918
2019-10-24,42.6649169921875
2019-10-25,42.97401809692383
2019-10-28,43.17149353027344
2019-10-29,43.987186431884766
2019-10-30,43.068458557128906
2019-10-31,42.45884323120117
2019-11-01,43.308876037597656
2019-11-04,44.42509841918945
2019-11-05,44.21900939941406
2019-11-06,44.158912658691406
2019-11-07,45.678688049316406
2019-11-08,46.15092086791992
2019-11-11,46.090816497802734
2019-11-12,46.391334533691406
2019-11-13,47.04388427734375
2019-11-14,47.00954055786133
2019-11-15,48.28889083862305
2019-11-18,48.09140396118164
2019-11-19,47.80805969238281
2019-11-20,47.576236724853516
2019-11-21,47.37015151977539
2019-11-22,47.8166389465332
2019-11-25,48.38332748413086
2019-11-26,46.54588317871094
2019-11-27,47.413089752197266
2019-11-29,47.24995040893555
2019-12-02,46.91508865356445
2019-12-03,46.82063674926758
2019-12-04,47.03529357910156
2019-12-05,46.58022689819336
2019-12-06,47.11256790161133
2019-12-09,46.657501220703125
2019-12-10,46.21101760864258
2019-12-11,46.60598373413086
2019-12-12,46.93226623535156
2019-12-13,46.07364273071289
2019-12-16,46.10798263549805
2019-12-17,44.27912139892578
2019-12-18,43.87557601928711
2019-12-19,43.45484924316406
2019-12-20,44.47660446166992
2019-12-23,43.90133285522461
2019-12-24,44.03870391845703
2019-12-26,43.935672760009766
2019-12-27,44.21900939941406
2019-12-30,43.592220306396484
2019-12-31,43.84447479248047
2020-01-02,43.41972351074219
2020-01-03,42.786930084228516
2020-01-06,43.142330169677734
2020-01-07,43.15966796875
2020-01-08,43.39372253417969
2020-01-09,43.60176467895508
2020-01-10,43.887813568115234
2020-01-13,43.72311782836914
2020-01-14,45.465450286865234
2020-01-15,46.644344329833984
2020-01-16,47.17311477661133
2020-01-17,46.74836730957031
2020-01-21,46.817710876464844
2020-01-22,47.953269958496094
2020-01-23,47.56319046020508
2020-01-24,46.65301513671875
2020-01-27,46.271610260009766
2020-01-28,46.635677337646484
2020-01-29,46.58366775512695
2020-01-30,46.1935920715332
2020-01-31,44.39057922363281
2020-02-03,44.433921813964844
2020-02-04,44.71997833251953
2020-02-05,45.664825439453125
2020-02-06,50.50175476074219
2020-02-07,50.48442840576172
2020-02-10,51.30791473388672
2020-02-11,51.49861145019531
2020-02-12,52.122745513916016
2020-02-13,51.48994445800781
2020-02-14,51.68064498901367
2020-02-18,51.151878356933594
2020-02-19,51.44660568237305
2020-02-20,52.374114990234375
2020-02-21,51.767337799072266
2020-02-24,50.39773178100586
2020-02-25,48.05728530883789
2020-02-26,47.68455123901367
2020-02-27,45.292083740234375
2020-02-28,45.17940139770508
2020-03-02,46.826377868652344
2020-03-03,45.907535552978516
2020-03-04,47.35515213012695
2020-03-05,45.491458892822266
2020-03-06,44.44258499145508
2020-03-09,41.54736328125
2020-03-10,43.09032440185547
2020-03-11,42.17148208618164
2020-03-12,36.745094299316406
2020-03-13,41.27864456176758
2020-03-16,38.3314094543457
2020-03-17,41.39999771118164
2020-03-18,39.61431121826172
2020-03-19,37.95867156982422
2020-03-20,37.55992889404297
2020-03-23,35.54019546508789
2020-03-24,37.74195861816406
2020-03-25,36.62374496459961
2020-03-26,39.354270935058594
2020-03-27,38.47010803222656
2020-03-30,41.98944091796875
2020-03-31,41.972808837890625
2020-04-01,41.77143859863281
2020-04-02,40.64200973510742
2020-04-03,40.80836486816406
2020-04-06,43.207305908203125
2020-04-07,41.9202880859375
2020-04-08,43.2510871887207
2020-04-09,44.15287780761719
2020-04-13,42.9271354675293
2020-04-14,44.38050842285156
2020-04-15,43.83768844604492
2020-04-16,43.82893371582031
2020-04-17,44.853302001953125
2020-04-20,44.42428970336914
2020-04-21,42.26173782348633
2020-04-22,42.93589401245117
2020-04-23,43.1810417175293
2020-04-24,44.05656051635742
2020-04-27,45.46617126464844
2020-04-28,45.04590606689453
2020-04-29,44.96711349487305
2020-04-30,43.321128845214844
2020-05-01,41.517539978027344
2020-05-04,41.16733169555664
2020-05-05,41.54380416870117
2020-05-06,41.500038146972656
2020-05-07,42.480621337890625
2020-05-08,43.67134094238281
2020-05-11,46.61310577392578
2020-05-12,43.863948822021484
2020-05-13,41.675113677978516
2020-05-14,41.4124755859375
2020-05-15,42.857093811035156
2020-05-18,45.71131896972656
2020-05-19,45.14223098754883
2020-05-20,46.359214782714844
2020-05-21,46.56058120727539
2020-05-22,46.91954803466797
2020-05-26,46.052772521972656
2020-05-27,47.059635162353516
2020-05-28,47.60245895385742
2020-05-29,47.882625579833984
2020-06-01,47.89138412475586
2020-06-02,48.82819366455078
2020-06-03,49.572391510009766
2020-06-04,49.45857620239258
2020-06-05,50.14148712158203
2020-06-08,51.92756271362305
2020-06-09,50.47418975830078
2020-06-10,48.565547943115234
2020-06-11,45.956459045410156
2020-06-12,46.30668258666992
2020-06-15,46.80572509765625
2020-06-16,47.71628189086914
2020-06-17,46.980838775634766
2020-06-18,46.499290466308594
2020-06-19,47.112159729003906
2020-06-22,47.12091827392578
2020-06-23,46.823246002197266
2020-06-24,45.53621292114258
2020-06-25,45.413639068603516
2020-06-26,44.2579460144043
2020-06-29,45.50119400024414
2020-06-30,46.12515640258789
2020-07-01,45.674415588378906
2020-07-02,45.78047180175781
2020-07-06,45.727447509765625
2020-07-07,44.38408279418945
2020-07-08,44.445953369140625
2020-07-09,43.19979476928711
2020-07-10,43.6240119934082
2020-07-13,44.07475662231445
2020-07-14,45.01156997680664
2020-07-15,46.036766052246094
2020-07-16,46.32842254638672
2020-07-17,46.95591735839844
2020-07-20,46.97358703613281
2020-07-21,49.483558654785156
2020-07-22,49.63380813598633
2020-07-23,49.978485107421875
2020-07-24,49.934295654296875
2020-07-27,50.800411224365234
2020-07-28,50.005001068115234
2020-07-29,50.99485397338867
2020-07-30,49.91661834716797
2020-07-31,48.27276611328125
2020-08-03,51.29533767700195
2020-08-04,51.1097412109375
2020-08-05,50.906463623046875
2020-08-06,46.93824005126953
2020-08-07,46.46983337402344
2020-08-10,46.89405059814453
2020-08-11,46.876373291015625
2020-08-12,47.56573486328125
2020-08-13,46.33726119995117
2020-08-14,47.44200134277344
2020-08-17,46.602394104003906
2020-08-18,46.00141143798828
2020-08-19,45.639060974121094
2020-08-20,44.3310432434082
2020-08-21,44.05707550048828
2020-08-24,44.01288986206055
2020-08-25,44.684566497802734
2020-08-26,45.02925491333008
2020-08-27,44.78178024291992
2020-08-28,44.63154220581055
2020-08-31,44.86132049560547
2020-09-01,43.60634231567383
2020-09-02,45.06459426879883
2020-09-03,44.207313537597656
2020-09-04,43.942176818847656
2020-09-08,43.54447937011719
2020-09-09,43.78310012817383
2020-09-10,42.89930725097656
2020-09-11,42.757896423339844
2020-09-14,41.582454681396484
2020-09-15,41.14056396484375
2020-09-16,41.723854064941406
2020-09-17,41.803401947021484
2020-09-18,42.13924026489258
2020-09-21,41.626644134521484
2020-09-22,41.60896682739258
2020-09-23,39.99162673950195
2020-09-24,40.486549377441406
2020-09-25,41.91828918457031
2020-09-28,42.02434539794922
2020-09-29,41.44104766845703
2020-09-30,41.928646087646484
2020-10-01,41.15169906616211
2020-10-02,41.34817123413086
2020-10-05,42.10725784301758
2020-10-06,41.49998092651367
2020-10-07,42.10725784301758
2020-10-08,43.4736328125
2020-10-09,42.89314651489258
2020-10-12,43.152122497558594
2020-10-13,42.7949104309082
2020-10-14,43.196773529052734
2020-10-15,43.687957763671875
2020-10-16,43.57186508178711
2020-10-19,42.77705383300781
2020-10-20,42.60736083984375
2020-10-21,42.714534759521484
2020-10-22,43.554012298583984
2020-10-23,44.06304168701172
2020-10-26,42.89314651489258
2020-10-27,42.4019660949707
2020-10-28,41.044532775878906
2020-10-29,40.731971740722656
2020-10-30,40.89271545410156
2020-11-02,42.43769073486328
2020-11-03,43.57186508178711
2020-11-04,44.15235137939453
2020-11-05,47.38518142700195
2020-11-06,47.010101318359375
2020-11-09,49.483848571777344
2020-11-10,51.234222412109375
2020-11-11,50.216148376464844
2020-11-12,50.0107536315918
2020-11-13,51.28780746459961
2020-11-16,52.216575622558594
2020-11-17,48.83192443847656
2020-11-18,47.617374420166016
2020-11-19,46.69752883911133
2020-11-20,46.31351852416992
2020-11-23,46.69752883911133
2020-11-24,48.197872161865234
2020-11-25,48.01924514770508
2020-11-27,48.02817916870117
2020-11-30,48.75155258178711
2020-12-01,48.25144577026367
2020-12-02,49.69818115234375
2020-12-03,49.501705169677734
2020-12-04,50.89486312866211
2020-12-07,49.47491455078125
2020-12-08,50.430477142333984
2020-12-09,50.14470672607422
2020-12-10,49.519561767578125
2020-12-11,48.47469711303711
2020-12-14,47.82277297973633
2020-12-15,49.0462532043457
2020-12-16,48.43898391723633
2020-12-17,48.42111587524414
2020-12-18,49.081974029541016
2020-12-21,48.24251174926758
2020-12-22,47.894222259521484
2020-12-23,48.09962463378906
2020-12-24,48.0460319519043
2020-12-28,47.9210090637207
2020-12-29,47.77812576293945
2020-12-30,47.76919937133789
2020-12-31,48.27027893066406
2021-01-04,47.70250701904297
2021-01-05,47.87373733520508
2021-01-06,49.622135162353516
2021-01-07,50.74868392944336
2021-01-08,50.38819122314453
2021-01-11,50.23497772216797
2021-01-12,50.460296630859375
2021-01-13,49.92856216430664
2021-01-14,49.91954803466797
2021-01-15,49.96460723876953
2021-01-19,49.39683151245117
2021-01-20,49.19855880737305
2021-01-21,49.63114547729492
2021-01-22,49.91954803466797
2021-01-25,49.5951042175293
2021-01-26,50.00065231323242
2021-01-27,49.829429626464844
2021-01-28,50.0817756652832
2021-01-29,48.423500061035156
2021-02-01,49.09941864013672
2021-02-02,49.15349578857422
2021-02-03,49.027320861816406
2021-02-04,50.45127487182617
2021-02-05,48.901145935058594
2021-02-08,47.68447494506836
2021-02-09,47.72053146362305
2021-02-10,47.81966018676758
2021-02-11,47.233856201171875
2021-02-12,46.738182067871094
2021-02-16,46.639041900634766
2021-02-17,46.61200714111328
2021-02-18,46.296573638916016
2021-02-19,46.864349365234375
2021-02-22,46.98152160644531
2021-02-23,46.84632873535156
2021-02-24,47.360023498535156
2021-02-25,46.99052047729492
2021-02-26,46.43175506591797
2021-03-01,47.54027557373047
2021-03-02,47.738548278808594
2021-03-03,47.990901947021484
2021-03-04,47.04460525512695
2021-03-05,48.20719528198242
2021-03-08,49.29769515991211
2021-03-09,48.94621658325195
2021-03-10,50.62250900268555
2021-03-11,50.21695327758789
2021-03-12,51.685970306396484
2021-03-15,52.27177429199219
2021-03-16,51.61387252807617
2021-03-17,52.21770477294922
2021-03-18,52.52412414550781
2021-03-19,52.884620666503906
2021-03-22,53.29917907714844
2021-03-23,52.001407623291016
2021-03-24,53.272151947021484
2021-03-25,54.42572784423828
2021-03-26,55.75056076049805
2021-03-29,56.29130172729492
2021-03-30,56.12907409667969
2021-03-31,55.18077850341797
2021-04-01,55.29886245727539
2021-04-05,54.99003219604492
2021-04-06,54.71753692626953
2021-04-07,55.13536071777344
2021-04-08,53.81829071044922
2021-04-09,54.544952392578125
2021-04-12,55.280696868896484
2021-04-13,54.6266975402832
2021-04-14,55.24436569213867
2021-04-15,55.2897834777832
2021-04-16,55.68944549560547
2021-04-19,55.616783142089844
2021-04-20,55.453277587890625
2021-04-21,56.05277633666992
2021-04-22,55.12628173828125
2021-04-23,55.7802734375
2021-04-26,54.9355354309082
2021-04-27,54.28153991699219
2021-04-28,54.57219696044922
2021-04-29,55.09903335571289
2021-04-30,54.80837631225586
2021-05-03,55.90743637084961
2021-05-04,56.3343505859375
2021-05-05,55.253448486328125
2021-05-06,51.356727600097656
2021-05-07,52.828216552734375
2021-05-10,52.982635498046875
2021-05-11,51.02064895629883
2021-05-12,50.693660736083984
2021-05-13,50.95706558227539
2021-05-14,51.17506790161133
2021-05-17,51.274986267089844
2021-05-18,51.11148452758789
2021-05-19,50.81172561645508
2021-05-20,51.81997299194336
2021-05-21,52.08338928222656
2021-05-24,51.438472747802734
2021-05-25,50.52106857299805
2021-05-26,50.93889617919922
2021-05-27,50.92981719970703
2021-05-28,50.92981719970703
2021-06-01,50.46656799316406
2021-06-02,51.03881072998047
2021-06-03,51.184146881103516
