,MKTX
2021-06-03,428.44488525390625
2021-06-04,434.25128173828125
2021-06-07,432.66943359375
2021-06-08,425.11737060546875
2021-06-09,418.2307434082031
2021-06-10,417.5267028808594
2021-06-11,425.21380615234375
2021-06-14,438.5722961425781
2021-06-15,436.4599609375
2021-06-16,433.4120788574219
2021-06-17,444.725830078125
2021-06-18,433.5857238769531
2021-06-21,439.04486083984375
2021-06-22,441.562255859375
2021-06-23,441.5718688964844
2021-06-24,444.6968994140625
2021-06-25,451.35205078125
2021-06-28,452.9530944824219
2021-06-29,455.38372802734375
2021-06-30,447.1370849609375
2021-07-01,447.735107421875
2021-07-02,447.4072570800781
2021-07-06,455.0557556152344
2021-07-07,434.1065673828125
2021-07-08,442.72930908203125
2021-07-09,444.4172668457031
2021-07-12,445.429931640625
2021-07-13,442.7099914550781
2021-07-14,443.1536560058594
2021-07-15,438.5337219238281
2021-07-16,442.79681396484375
2021-07-19,446.2593688964844
2021-07-20,444.15679931640625
2021-07-21,439.67181396484375
2021-07-22,447.9376525878906
2021-07-23,458.32537841796875
2021-07-26,450.3779296875
2021-07-27,450.1560974121094
2021-07-28,454.22625732421875
2021-07-29,458.8945007324219
2021-07-30,458.30609130859375
2021-08-02,462.9646911621094
2021-08-03,463.54425048828125
2021-08-04,475.31781005859375
2021-08-05,473.9656677246094
2021-08-06,469.10748291015625
2021-08-09,468.0836486816406
2021-08-10,451.57757568359375
2021-08-11,446.6999816894531
2021-08-12,447.4823913574219
2021-08-13,447.5886535644531
2021-08-16,453.99212646484375
2021-08-17,458.3190612792969
2021-08-18,446.0626525878906
2021-08-19,456.1362609863281
2021-08-20,459.2558898925781
2021-08-23,460.49212646484375
2021-08-24,464.3265686035156
2021-08-25,456.1941833496094
2021-08-26,460.2507629394531
2021-08-27,468.2092590332031
2021-08-30,461.2068786621094
2021-08-31,459.6615905761719
2021-09-01,463.1578674316406
2021-09-02,463.09027099609375
2021-09-03,458.9854736328125
2021-09-07,435.882568359375
2021-09-08,436.4138488769531
2021-09-09,428.4747009277344
2021-09-10,423.5102233886719
2021-09-13,417.3192138671875
2021-09-14,411.6787414550781
2021-09-15,411.244140625
2021-09-16,413.0116271972656
2021-09-17,411.44696044921875
2021-09-20,410.9447021484375
2021-09-21,407.40008544921875
2021-09-22,411.10888671875
2021-09-23,410.57763671875
2021-09-24,409.51519775390625
2021-09-27,402.9668884277344
2021-09-28,404.55084228515625
2021-09-29,409.1868896484375
2021-09-30,406.31842041015625
2021-10-01,403.54638671875
2021-10-04,403.54638671875
2021-10-05,416.7879638671875
2021-10-06,398.3405456542969
2021-10-07,405.49737548828125
2021-10-08,396.1384582519531
2021-10-11,389.1940002441406
2021-10-12,384.2102966308594
2021-10-13,386.4123840332031
2021-10-14,389.3968200683594
2021-10-15,391.90802001953125
2021-10-18,391.164306640625
2021-10-19,397.1429138183594
2021-10-20,391.8307800292969
2021-10-21,396.6986389160156
2021-10-22,401.2380065917969
2021-10-25,393.3374938964844
2021-10-26,390.7200622558594
2021-10-27,389.6866760253906
2021-10-28,391.2223205566406
2021-10-29,394.7089538574219
2021-11-01,394.6510314941406
2021-11-02,393.83837890625
2021-11-03,391.3521728515625
2021-11-04,375.86407470703125
2021-11-05,375.65130615234375
2021-11-08,377.34423828125
2021-11-09,374.5677795410156
2021-11-10,376.0672607421875
2021-11-11,370.2434997558594
2021-11-12,376.1446533203125
2021-11-15,376.5799255371094
2021-11-16,379.78204345703125
2021-11-17,370.349853515625
2021-11-18,354.87152099609375
2021-11-19,348.0610046386719
2021-11-22,355.2778015136719
2021-11-23,350.92449951171875
2021-11-24,349.6378479003906
2021-11-26,348.7672424316406
2021-11-29,341.4537048339844
2021-11-30,341.1925048828125
2021-12-01,332.5245361328125
2021-12-02,339.6252746582031
2021-12-03,337.7000732421875
2021-12-06,350.1989440917969
2021-12-07,368.2700500488281
2021-12-08,372.3233947753906
2021-12-09,367.3993835449219
2021-12-10,373.2618103027344
2021-12-13,388.7692565917969
2021-12-14,382.5295104980469
2021-12-15,400.7069091796875
2021-12-16,395.0670166015625
2021-12-17,397.0404968261719
2021-12-20,390.3074035644531
2021-12-21,398.143310546875
2021-12-22,395.6861572265625
2021-12-23,397.2823486328125
2021-12-27,400.1264343261719
2021-12-28,400.67791748046875
2021-12-29,397.9305114746094
2021-12-30,399.2074890136719
2021-12-31,397.86279296875
2022-01-03,383.89349365234375
2022-01-04,381.513671875
2022-01-05,366.67376708984375
2022-01-06,361.1789245605469
2022-01-07,366.39324951171875
2022-01-10,368.395751953125
2022-01-11,368.13458251953125
2022-01-12,359.2635498046875
2022-01-13,352.056396484375
2022-01-14,359.4280090332031
2022-01-18,353.0140686035156
2022-01-19,361.2466735839844
2022-01-20,357.25128173828125
2022-01-21,352.69488525390625
2022-01-24,353.3139953613281
2022-01-25,340.5345764160156
2022-01-26,321.8057556152344
2022-01-27,319.3582458496094
2022-01-28,324.3790588378906
2022-01-31,333.2500915527344
2022-02-01,339.28668212890625
2022-02-02,333.03729248046875
2022-02-03,338.5128173828125
2022-02-04,354.7554016113281
2022-02-07,358.2767333984375
2022-02-08,356.7647705078125
2022-02-09,359.56585693359375
2022-02-10,358.451171875
2022-02-11,366.369873046875
2022-02-14,358.9358215332031
2022-02-15,370.0917053222656
2022-02-16,363.2489318847656
2022-02-17,363.3458557128906
2022-02-18,360.5642395019531
2022-02-22,361.6690673828125
2022-02-23,357.0846252441406
2022-02-24,365.400634765625
2022-02-25,367.64923095703125
2022-02-28,369.69427490234375
2022-03-01,368.20172119140625
2022-03-02,366.9126281738281
2022-03-03,349.582763671875
2022-03-04,356.9974060058594
2022-03-07,343.09857177734375
2022-03-08,330.4695129394531
2022-03-09,337.7193603515625
2022-03-10,332.2527770996094
2022-03-11,332.04937744140625
2022-03-14,333.2608337402344
2022-03-15,336.8179931640625
2022-03-16,343.5057067871094
2022-03-17,343.4378356933594
2022-03-18,342.95318603515625
2022-03-21,337.95196533203125
2022-03-22,341.60595703125
2022-03-23,335.94561767578125
2022-03-24,342.7206115722656
2022-03-25,341.0632629394531
2022-03-28,348.6717224121094
2022-03-29,346.31640625
2022-03-30,336.2364196777344
2022-03-31,329.7328186035156
2022-04-01,328.9962158203125
2022-04-04,334.8795471191406
2022-04-05,298.13592529296875
2022-04-06,278.9741516113281
2022-04-07,278.4023132324219
2022-04-08,272.4124755859375
2022-04-11,272.1992492675781
2022-04-12,265.5212707519531
2022-04-13,263.2241516113281
2022-04-14,257.2827453613281
2022-04-18,249.2090301513672
2022-04-19,255.59625244140625
2022-04-20,265.5018005371094
2022-04-21,264.484130859375
2022-04-22,257.74798583984375
2022-04-25,259.7058410644531
2022-04-26,252.78549194335938
2022-04-27,253.23135375976562
2022-04-28,263.1756591796875
2022-04-29,255.4993133544922
2022-05-02,253.40585327148438
2022-05-03,257.6138610839844
2022-05-04,272.8327941894531
2022-05-05,268.1971130371094
2022-05-06,257.5749816894531
2022-05-09,249.77114868164062
2022-05-10,248.3231201171875
2022-05-11,245.844970703125
2022-05-12,250.0141143798828
2022-05-13,255.96173095703125
2022-05-16,250.63607788085938
2022-05-17,252.9781951904297
2022-05-18,243.13352966308594
2022-05-19,260.3933410644531
2022-05-20,271.44305419921875
2022-05-23,274.8833923339844
2022-05-24,271.16119384765625
2022-05-25,268.7510681152344
2022-05-26,274.17388916015625
2022-05-27,279.78143310546875
2022-05-31,273.7463073730469
2022-06-01,269.1107177734375
2022-06-02,279.2955017089844
2022-06-03,270.6364440917969
2022-06-06,273.50335693359375
2022-06-07,276.4771728515625
2022-06-08,273.09515380859375
2022-06-09,266.2923583984375
2022-06-10,266.17572021484375
2022-06-13,260.23779296875
2022-06-14,260.9181213378906
2022-06-15,262.4341735839844
2022-06-16,261.5400695800781
2022-06-17,256.7684020996094
2022-06-21,258.2552185058594
2022-06-22,261.46234130859375
2022-06-23,265.04840087890625
2022-06-24,269.8200988769531
2022-06-27,264.3389587402344
2022-06-28,258.1483459472656
2022-06-29,253.1531219482422
2022-06-30,248.79933166503906
2022-07-01,250.5097198486328
2022-07-05,257.3126220703125
2022-07-06,252.31736755371094
2022-07-07,260.04339599609375
2022-07-08,258.6148681640625
2022-07-11,254.4845428466797
2022-07-12,249.44076538085938
2022-07-13,252.15211486816406
2022-07-14,252.968505859375
2022-07-15,259.0618896484375
2022-07-18,259.4020690917969
2022-07-19,267.00177001953125
2022-07-20,259.8782653808594
2022-07-21,263.04644775390625
2022-07-22,263.21160888671875
2022-07-25,257.2543029785156
2022-07-26,249.149169921875
2022-07-27,250.956787109375
2022-07-28,259.85882568359375
2022-07-29,263.15325927734375
2022-08-01,261.81219482421875
2022-08-02,264.8230285644531
2022-08-03,259.5614318847656
2022-08-04,262.5234680175781
2022-08-05,257.4567565917969
2022-08-08,262.0168151855469
2022-08-09,258.4311828613281
2022-08-10,262.8157958984375
2022-08-11,259.171630859375
2022-08-12,263.91680908203125
2022-08-15,269.49017333984375
2022-08-16,270.4061279296875
2022-08-17,267.2198791503906
2022-08-18,265.5439758300781
2022-08-19,255.5859832763672
2022-08-22,251.4546661376953
2022-08-23,245.29669189453125
2022-08-24,247.5182342529297
2022-08-25,249.42800903320312
2022-08-26,238.67098999023438
2022-08-29,236.2642822265625
2022-08-30,237.74533081054688
2022-08-31,242.21768188476562
2022-09-01,244.87770080566406
2022-09-02,243.5038299560547
2022-09-06,236.36175537109375
2022-09-07,241.36997985839844
2022-09-08,250.35362243652344
2022-09-09,259.1131896972656
2022-09-12,257.2619323730469
2022-09-13,254.83570861816406
2022-09-14,256.1900634765625
2022-09-15,250.22698974609375
2022-09-16,245.63772583007812
2022-09-19,232.41555786132812
2022-09-20,229.75552368164062
2022-09-21,228.38169860839844
2022-09-22,222.05804443359375
2022-09-23,221.64881896972656
2022-09-26,219.6123809814453
2022-09-27,213.44464111328125
2022-09-28,217.43954467773438
2022-09-29,218.8426513671875
2022-09-30,216.78671264648438
2022-10-03,225.6534423828125
2022-10-04,230.08682250976562
2022-10-05,233.399658203125
2022-10-06,232.14271545410156
2022-10-07,229.5801544189453
2022-10-10,226.84219360351562
2022-10-11,225.6632080078125
2022-10-12,231.07093811035156
2022-10-13,232.77606201171875
2022-10-14,223.8800811767578
2022-10-17,229.8140106201172
2022-10-18,234.97813415527344
2022-10-19,227.48526000976562
2022-10-20,225.54629516601562
2022-10-21,236.79046630859375
2022-10-24,235.66995239257812
2022-10-25,240.44436645507812
2022-10-26,232.1914520263672
2022-10-27,231.70428466796875
2022-10-28,238.30072021484375
2022-10-31,237.78431701660156
2022-11-01,233.1232147216797
2022-11-02,226.79116821289062
2022-11-03,223.6446533203125
2022-11-04,228.64779663085938
2022-11-07,232.7519073486328
2022-11-08,241.25326538085938
2022-11-09,246.16842651367188
2022-11-10,271.1350402832031
2022-11-11,276.8319396972656
2022-11-14,260.50347900390625
2022-11-15,258.6566162109375
2022-11-16,256.2528076171875
2022-11-17,250.65365600585938
2022-11-18,253.8587188720703
2022-11-21,250.0380096435547
2022-11-22,250.4288787841797
2022-11-23,250.94677734375
2022-11-25,250.97608947753906
2022-11-28,248.80677795410156
2022-11-29,250.23342895507812
2022-11-30,261.8031311035156
2022-12-01,267.0309753417969
2022-12-02,274.7408752441406
2022-12-05,278.2781982421875
2022-12-06,278.5420227050781
2022-12-07,268.8583068847656
2022-12-08,276.6951599121094
2022-12-09,274.5160217285156
2022-12-12,280.20318603515625
2022-12-13,282.8317565917969
2022-12-14,279.01104736328125
2022-12-15,272.1806640625
2022-12-16,272.2295227050781
2022-12-19,265.2818603515625
2022-12-20,260.5621032714844
2022-12-21,271.63348388671875
2022-12-22,275.3271179199219
2022-12-23,274.43798828125
2022-12-27,273.46075439453125
2022-12-28,270.1383972167969
2022-12-29,276.86126708984375
2022-12-30,272.5226745605469
2023-01-03,278.3661193847656
2023-01-04,280.22271728515625
2023-01-05,291.421142578125
2023-01-06,306.8310852050781
2023-01-09,311.81463623046875
2023-01-10,313.78851318359375
2023-01-11,319.788330078125
2023-01-12,316.2216796875
2023-01-13,321.5081481933594
2023-01-17,320.5505065917969
2023-01-18,321.27362060546875
2023-01-19,319.6612854003906
2023-01-20,328.3092041015625
2023-01-23,326.41351318359375
2023-01-24,321.99676513671875
2023-01-25,354.9859924316406
2023-01-26,360.9173583984375
2023-01-27,363.868408203125
2023-01-30,358.77740478515625
2023-01-31,355.54296875
2023-02-01,368.3927307128906
2023-02-02,371.2655944824219
2023-02-03,338.00274658203125
2023-02-06,342.7126770019531
2023-02-07,348.43109130859375
2023-02-08,347.6379699707031
2023-02-09,344.9745788574219
2023-02-10,342.89874267578125
2023-02-13,346.50213623046875
2023-02-14,348.6661071777344
2023-02-15,351.0650939941406
2023-02-16,352.0540771484375
2023-02-17,347.77508544921875
2023-02-21,347.8533935546875
2023-02-22,344.12274169921875
2023-02-23,340.61724853515625
2023-02-24,339.403076171875
2023-02-27,335.2415466308594
2023-02-28,334.3406982421875
2023-03-01,340.0395202636719
2023-03-02,347.3931579589844
2023-03-03,361.82623291015625
2023-03-06,359.2804260253906
2023-03-07,351.828857421875
2023-03-08,351.6134338378906
2023-03-09,345.99298095703125
2023-03-10,339.5107727050781
2023-03-13,356.74432373046875
2023-03-14,363.7846374511719
2023-03-15,371.9607849121094
2023-03-16,380.2642517089844
2023-03-17,381.6546936035156
2023-03-20,378.5408630371094
2023-03-21,376.4943542480469
2023-03-22,369.6009521484375
2023-03-23,375.2312316894531
2023-03-24,377.953369140625
2023-03-27,373.1553649902344
2023-03-28,374.5751953125
2023-03-29,376.51397705078125
2023-03-30,379.784423828125
2023-03-31,383.1429748535156
2023-04-03,381.0573425292969
2023-04-04,384.1221923828125
2023-04-05,330.70794677734375
2023-04-06,336.14239501953125
2023-04-10,328.7104187011719
2023-04-11,331.32489013671875
2023-04-12,330.5610656738281
2023-04-13,333.4105224609375
2023-04-14,329.0042419433594
2023-04-17,333.10699462890625
2023-04-18,329.8266906738281
2023-04-19,328.81817626953125
2023-04-20,325.77288818359375
2023-04-21,320.201416015625
2023-04-24,313.5037841796875
2023-04-25,309.1856384277344
2023-04-26,304.0743408203125
2023-04-27,306.6397399902344
2023-04-28,311.74127197265625
2023-05-01,310.6837463378906
2023-05-02,312.42669677734375
2023-05-03,292.3437805175781
2023-05-04,290.90435791015625
2023-05-05,294.07684326171875
2023-05-08,293.2543640136719
2023-05-09,294.2358703613281
2023-05-10,295.6198425292969
2023-05-11,294.70703125
2023-05-12,293.7059020996094
2023-05-15,288.150390625
2023-05-16,286.079345703125
2023-05-17,284.31256103515625
2023-05-18,282.7126159667969
2023-05-19,279.3361511230469
2023-05-22,281.3090515136719
2023-05-23,273.3487854003906
2023-05-24,271.05194091796875
2023-05-25,269.5698547363281
2023-05-26,274.12420654296875
2023-05-30,273.7708435058594
2023-05-31,267.3810119628906
2023-06-01,272.21014404296875
2023-06-02,276.3130187988281
2023-06-05,268.833740234375
2023-06-06,261.41326904296875
2023-06-07,266.5467224121094
2023-06-08,271.3267822265625
2023-06-09,271.542724609375
2023-06-12,265.31976318359375
2023-06-13,263.0328063964844
2023-06-14,271.05194091796875
2023-06-15,275.0369873046875
2023-06-16,272.0334777832031
2023-06-20,269.40301513671875
2023-06-21,261.97271728515625
2023-06-22,260.5396423339844
2023-06-23,258.1447448730469
2023-06-26,257.9091796875
2023-06-27,254.5817413330078
2023-06-28,253.1290740966797
2023-06-29,257.1435546875
2023-06-30,256.59393310546875
2023-07-03,257.3104248046875
2023-07-05,253.61001586914062
2023-07-06,245.9736328125
2023-07-07,243.51980590820312
2023-07-10,242.63641357421875
2023-07-11,242.40084838867188
2023-07-12,246.1503143310547
2023-07-13,247.4753875732422
2023-07-14,245.91473388671875
2023-07-17,250.58688354492188
2023-07-18,252.20643615722656
2023-07-19,256.319091796875
2023-07-20,261.97271728515625
2023-07-21,265.6142578125
2023-07-24,266.3013000488281
2023-07-25,264.4658203125
2023-07-26,269.3146667480469
2023-07-27,264.52471923828125
2023-07-28,265.96759033203125
2023-07-31,264.2498779296875
2023-08-01,258.44329833984375
2023-08-02,257.1638488769531
2023-08-03,244.75347900390625
2023-08-04,239.00592041015625
2023-08-07,240.51170349121094
2023-08-08,233.27804565429688
2023-08-09,234.80352783203125
2023-08-10,232.88436889648438
2023-08-11,230.5420379638672
2023-08-14,233.23867797851562
2023-08-15,228.88864135742188
2023-08-16,241.44664001464844
2023-08-17,245.23570251464844
2023-08-18,244.27122497558594
2023-08-21,246.37734985351562
2023-08-22,245.37351989746094
2023-08-23,246.46592712402344
2023-08-24,241.41714477539062
2023-08-25,240.67901611328125
2023-08-28,241.9879608154297
2023-08-29,242.4505157470703
2023-08-30,239.4192657470703
2023-08-31,237.11630249023438
2023-09-01,235.05938720703125
2023-09-05,238.18905639648438
2023-09-06,225.2373504638672
2023-09-07,223.69219970703125
2023-09-08,223.04266357421875
2023-09-11,221.21209716796875
2023-09-12,218.5449981689453
2023-09-13,216.97032165527344
2023-09-14,225.41452026367188
2023-09-15,221.07431030273438
2023-09-18,223.52488708496094
2023-09-19,220.6019287109375
2023-09-20,219.73583984375
2023-09-21,211.61643981933594
2023-09-22,212.55140686035156
2023-09-25,207.9454803466797
2023-09-26,202.44395446777344
2023-09-27,198.5860137939453
2023-09-28,206.1149139404297
2023-09-29,210.25827026367188
2023-10-02,206.62667846679688
2023-10-03,201.5188446044922
2023-10-04,209.9039764404297
2023-10-05,222.03880310058594
2023-10-06,234.95111083984375
2023-10-09,233.45518493652344
2023-10-10,229.97122192382812
2023-10-11,232.84500122070312
2023-10-12,236.64390563964844
2023-10-13,235.00033569335938
2023-10-16,238.208740234375
2023-10-17,236.88995361328125
2023-10-18,232.6973876953125
2023-10-19,231.1128387451172
2023-10-20,231.6541748046875
2023-10-23,231.56556701660156
2023-10-24,232.18560791015625
2023-10-25,210.69131469726562
2023-10-26,209.23475646972656
2023-10-27,202.74905395507812
2023-10-30,210.7602081298828
2023-10-31,210.36654663085938
2023-11-01,213.80130004882812
2023-11-02,217.89544677734375
2023-11-03,216.5865020751953
2023-11-06,216.61602783203125
2023-11-07,213.80194091796875
2023-11-08,220.20028686523438
2023-11-09,224.0017852783203
2023-11-10,220.1311798095703
2023-11-13,218.70932006835938
2023-11-14,225.29527282714844
2023-11-15,224.68309020996094
2023-11-16,223.84378051757812
2023-11-17,225.30516052246094
2023-11-20,225.6704864501953
2023-11-21,230.79510498046875
2023-11-22,231.26904296875
2023-11-24,228.4845733642578
2023-11-27,227.37869262695312
2023-11-28,228.0797576904297
2023-11-29,234.10287475585938
2023-11-30,237.09471130371094
2023-12-01,237.1440887451172
2023-12-04,235.5543670654297
2023-12-05,248.10423278808594
2023-12-06,258.7483825683594
2023-12-07,257.59320068359375
2023-12-08,258.3830871582031
2023-12-11,259.95306396484375
2023-12-12,260.4467468261719
2023-12-13,267.7140197753906
2023-12-14,280.579833984375
2023-12-15,275.682373046875
2023-12-18,278.397705078125
2023-12-19,278.3483581542969
2023-12-20,274.9319152832031
2023-12-21,282.0807189941406
2023-12-22,284.55908203125
2023-12-26,287.92608642578125
2023-12-27,292.1028137207031
2023-12-28,292.6853942871094
2023-12-29,289.160400390625
2024-01-02,282.84100341796875
2024-01-03,275.4552307128906
2024-01-04,271.92034912109375
2024-01-05,272.6905517578125
2024-01-08,273.9840393066406
2024-01-09,268.9482727050781
2024-01-10,268.5730285644531
2024-01-11,266.8154602050781
2024-01-12,265.59112548828125
2024-01-16,265.61083984375
2024-01-17,261.26629638671875
2024-01-18,261.3847961425781
2024-01-19,262.5794982910156
2024-01-22,263.01397705078125
2024-01-23,268.9877624511719
2024-01-24,271.4266357421875
2024-01-25,269.92578125
2024-01-26,273.016357421875
2024-01-29,274.8529357910156
2024-01-30,270.87371826171875
2024-01-31,222.6687774658203
2024-02-01,216.20130920410156
2024-02-02,221.87889099121094
2024-02-05,218.501953125
2024-02-06,218.4723358154297
2024-02-07,223.5574493408203
2024-02-08,221.3654022216797
2024-02-09,220.50637817382812
2024-02-12,223.83392333984375
2024-02-13,217.2957305908203
2024-02-14,214.18515014648438
2024-02-15,218.43495178222656
2024-02-16,216.98863220214844
2024-02-20,211.9760284423828
2024-02-21,212.98648071289062
2024-02-22,211.55006408691406
2024-02-23,212.9072265625
2024-02-26,211.9165802001953
2024-02-27,211.96612548828125
2024-02-28,210.59902954101562
2024-02-29,211.41136169433594
2024-03-01,216.09706115722656
2024-03-04,212.75863647460938
2024-03-05,209.31121826171875
2024-03-06,205.8241729736328
2024-03-07,207.12191772460938
2024-03-08,213.10533142089844
2024-03-11,221.08987426757812
2024-03-12,220.59454345703125
2024-03-13,222.8333740234375
2024-03-14,214.60121154785156
2024-03-15,216.40415954589844
2024-03-18,217.41461181640625
2024-03-19,216.4735107421875
2024-03-20,214.68045043945312
2024-03-21,221.71395874023438
2024-03-22,219.62371826171875
2024-03-25,217.5631866455078
2024-03-26,212.51097106933594
2024-03-27,215.71072387695312
2024-03-28,217.19667053222656
2024-04-01,214.5318603515625
2024-04-02,212.35247802734375
2024-04-03,212.92703247070312
2024-04-04,222.68478393554688
2024-04-05,223.2791748046875
2024-04-08,222.2191925048828
2024-04-09,224.37876892089844
2024-04-10,220.109130859375
2024-04-11,215.74041748046875
2024-04-12,211.0052032470703
2024-04-15,203.02069091796875
2024-04-16,200.8710174560547
2024-04-17,200.0388641357422
2024-04-18,201.2474365234375
2024-04-19,202.09939575195312
2024-04-22,202.5154571533203
2024-04-23,202.85227966308594
2024-04-24,202.30743408203125
2024-04-25,199.69216918945312
2024-04-26,199.9001922607422
2024-04-29,202.18856811523438
2024-04-30,198.21609497070312
2024-05-01,204.30850219726562
2024-05-02,207.1615447998047
2024-05-03,201.9111785888672
2024-05-06,203.8726348876953
2024-05-07,199.00860595703125
2024-05-08,200.31626892089844
2024-05-09,202.90182495117188
2024-05-10,204.17971801757812
2024-05-13,204.00140380859375
2024-05-14,202.50555419921875
2024-05-15,214.8785858154297
2024-05-16,214.5714874267578
2024-05-17,212.6991729736328
2024-05-20,213.68983459472656
2024-05-21,216.264404296875
2024-05-22,218.10337829589844
2024-05-23,213.2126922607422
2024-05-24,215.598388671875
2024-05-28,205.1211700439453
2024-05-29,199.21653747558594
2024-05-30,196.50279235839844
2024-05-31,197.74534606933594
2024-06-03,197.81492614746094
2024-06-04,198.31195068359375
2024-06-05,195.2502899169922
2024-06-06,204.74342346191406
2024-06-07,197.57635498046875
2024-06-10,195.9063720703125
2024-06-11,194.31588745117188
2024-06-12,199.912353515625
2024-06-13,198.12307739257812
2024-06-14,199.0276641845703
2024-06-17,198.1727752685547
2024-06-18,194.4451141357422
2024-06-20,197.90438842773438
2024-06-21,193.2522735595703
2024-06-24,195.1210479736328
2024-06-25,192.8944091796875
2024-06-26,194.9322052001953
2024-06-27,198.49087524414062
2024-06-28,199.3358154296875
2024-07-01,192.23834228515625
2024-07-02,192.64590454101562
2024-07-03,199.8129425048828
2024-07-05,203.4312744140625
2024-07-08,203.18276977539062
2024-07-09,203.18276977539062
2024-07-10,205.7076416015625
2024-07-11,212.656005859375
2024-07-12,211.58245849609375
2024-07-15,218.33201599121094
2024-07-16,220.3201141357422
2024-07-17,223.2724151611328
2024-07-18,219.97218322753906
2024-07-19,217.85487365722656
2024-07-22,221.25450134277344
2024-07-23,219.9324188232422
2024-07-24,216.7415313720703
2024-07-25,219.54473876953125
2024-07-26,224.28634643554688
2024-07-29,221.900634765625
2024-07-30,222.68592834472656
2024-07-31,222.19883728027344
2024-08-01,219.90260314941406
2024-08-02,233.23275756835938
2024-08-05,221.5725860595703
2024-08-06,233.18304443359375
2024-08-07,227.9643096923828
2024-08-08,230.50906372070312
2024-08-09,234.65423583984375
2024-08-12,233.55084228515625
2024-08-13,239.6045684814453
2024-08-14,239.51510620117188
2024-08-15,232.50709533691406
2024-08-16,232.60650634765625
2024-08-19,233.79934692382812
2024-08-20,229.813232421875
2024-08-21,231.97723388671875
2024-08-22,234.86923217773438
2024-08-23,235.16839599609375
2024-08-26,236.1157684326172
2024-08-27,234.94900512695312
2024-08-28,236.96340942382812
2024-08-29,245.3501739501953
2024-08-30,241.72024536132812
2024-09-03,240.48365783691406
2024-09-04,241.19171142578125
2024-09-05,257.3070373535156
2024-09-06,256.1402893066406
2024-09-09,257.087646484375
2024-09-10,257.23724365234375
2024-09-11,254.7042694091797
2024-09-12,255.70150756835938
2024-09-13,256.4195251464844
2024-09-16,258.2843322753906
2024-09-17,257.66607666015625
2024-09-18,259.1120300292969
2024-09-19,258.6134033203125
2024-09-20,256.5591125488281
2024-09-23,256.77850341796875
2024-09-24,260.2289733886719
2024-09-25,253.67710876464844
2024-09-26,253.48764038085938
2024-09-27,254.13583374023438
2024-09-30,255.49209594726562
2024-10-01,255.14305114746094
2024-10-02,254.2156219482422
2024-10-03,273.1830749511719
2024-10-04,272.89385986328125
2024-10-07,273.0035705566406
2024-10-08,275.127685546875
2024-10-09,274.6490173339844
2024-10-10,275.6661682128906
2024-10-11,277.3315734863281
2024-10-14,283.7138977050781
2024-10-15,287.4635009765625
2024-10-16,291.6518859863281
2024-10-17,289.9765319824219
2024-10-18,288.0318908691406
2024-10-21,286.30670166015625
2024-10-22,289.4280700683594
2024-10-23,288.0917663574219
2024-10-24,289.4878845214844
2024-10-25,285.65850830078125
2024-10-28,287.9920349121094
2024-10-29,291.5222473144531
2024-10-30,292.7987060546875
2024-10-31,288.62030029296875
2024-11-01,286.6058654785156
2024-11-04,286.8053283691406
2024-11-05,278.378662109375
2024-11-06,274.1104736328125
2024-11-07,273.6517639160156
2024-11-08,273.9210205078125
2024-11-11,273.4822082519531
2024-11-12,270.87945556640625
2024-11-13,266.3918762207031
2024-11-14,264.2478332519531
2024-11-15,260.927001953125
2024-11-18,266.59130859375
2024-11-19,267.07000732421875
2024-11-20,265.44000244140625
2024-11-21,260.30999755859375
2024-11-22,260.3500061035156
2024-11-25,263.79998779296875
2024-11-26,261.0199890136719
2024-11-27,261.7099914550781
2024-11-29,258.69000244140625
2024-12-02,263.4700012207031
2024-12-03,262.7900085449219
2024-12-04,248.38999938964844
2024-12-05,243.9600067138672
2024-12-06,239.92999267578125
2024-12-09,240.97000122070312
2024-12-10,240.07000732421875
2024-12-11,234.86000061035156
2024-12-12,236.2100067138672
2024-12-13,233.72999572753906
2024-12-16,232.9199981689453
2024-12-17,234.89999389648438
