,TMUS
2018-09-13,67.19113159179688
2018-09-14,66.9654541015625
2018-09-17,66.15106964111328
2018-09-18,67.200927734375
2018-09-19,67.06356811523438
2018-09-20,67.82889556884766
2018-09-21,67.77001953125
2018-09-24,67.62284088134766
2018-09-25,68.14286804199219
2018-09-26,67.49529266357422
2018-09-27,69.16329193115234
2018-09-28,68.85912322998047
2018-10-01,68.92781829833984
2018-10-02,68.40779113769531
2018-10-03,67.68171691894531
2018-10-04,67.65227508544922
2018-10-05,67.29906463623047
2018-10-08,67.52472686767578
2018-10-09,67.17150115966797
2018-10-10,65.37593841552734
2018-10-11,64.9638442993164
2018-10-12,67.09300231933594
2018-10-15,66.3473129272461
2018-10-16,67.64246368408203
2018-10-17,67.77982330322266
2018-10-18,67.47566223144531
2018-10-19,68.4372329711914
2018-10-22,68.20174407958984
2018-10-23,67.97607421875
2018-10-24,64.4732666015625
2018-10-25,65.07177734375
2018-10-26,63.88455581665039
2018-10-29,63.68832015991211
2018-10-30,62.71694564819336
2018-10-31,67.25981140136719
2018-11-01,67.5835952758789
2018-11-02,67.22056579589844
2018-11-05,67.5934066772461
2018-11-06,67.47566223144531
2018-11-07,69.01611328125
2018-11-08,68.4372329711914
2018-11-09,67.38736724853516
2018-11-12,66.61222839355469
2018-11-13,67.12244415283203
2018-11-14,66.83789825439453
2018-11-15,66.79866027832031
2018-11-16,67.83869934082031
2018-11-19,66.72015380859375
2018-11-20,65.31707763671875
2018-11-21,65.52311706542969
2018-11-23,65.80766296386719
2018-11-26,66.21976470947266
2018-11-27,66.21976470947266
2018-11-28,67.62284088134766
2018-11-29,67.38736724853516
2018-11-30,67.16168212890625
2018-12-03,66.52392578125
2018-12-04,65.31707763671875
2018-12-06,66.03333282470703
2018-12-07,64.4536361694336
2018-12-10,64.49288177490234
2018-12-11,64.2966537475586
2018-12-12,64.85591125488281
2018-12-13,65.11103057861328
2018-12-14,64.41438293457031
2018-12-17,63.5901985168457
2018-12-18,63.560768127441406
2018-12-19,63.64907455444336
2018-12-20,63.0505485534668
2018-12-21,60.764404296875
2018-12-24,59.65566635131836
2018-12-26,61.82407760620117
2018-12-27,61.47085189819336
2018-12-28,62.049747467041016
2018-12-31,62.412784576416016
2019-01-02,64.03173065185547
2019-01-03,63.796241760253906
2019-01-04,66.21976470947266
2019-01-07,67.15187072753906
2019-01-08,66.49449157714844
2019-01-09,66.4454345703125
2019-01-10,66.68091583251953
2019-01-11,67.70133972167969
2019-01-14,66.63185119628906
2019-01-15,65.8763427734375
2019-01-16,65.43482208251953
2019-01-17,65.00309753417969
2019-01-18,65.69973754882812
2019-01-22,65.57218170166016
2019-01-23,66.52392578125
2019-01-24,67.36773681640625
2019-01-25,67.19113159179688
2019-01-28,66.3473129272461
2019-01-29,66.5042953491211
2019-01-30,67.03413391113281
2019-01-31,68.30967712402344
2019-02-01,68.31947326660156
2019-02-04,68.1036148071289
2019-02-05,65.591796875
2019-02-06,65.68011474609375
2019-02-07,66.99488830566406
2019-02-08,67.09300231933594
2019-02-11,67.15187072753906
2019-02-12,68.2900390625
2019-02-13,67.77001953125
2019-02-14,69.17310333251953
2019-02-15,70.69393920898438
2019-02-19,71.15508270263672
2019-02-20,71.3807601928711
2019-02-21,72.0283432006836
2019-02-22,71.82229614257812
2019-02-25,71.67510986328125
2019-02-26,71.1648941040039
2019-02-27,70.76261138916016
2019-02-28,70.85092163085938
2019-03-01,70.97846984863281
2019-03-04,70.30146026611328
2019-03-05,70.06599426269531
2019-03-06,69.44783782958984
2019-03-07,69.97767639160156
2019-03-08,69.3202896118164
2019-03-11,70.12484741210938
2019-03-12,70.35051727294922
2019-03-13,70.89016723632812
2019-03-14,70.97846984863281
2019-03-15,72.077392578125
2019-03-18,72.29325866699219
2019-03-19,71.22377014160156
2019-03-20,70.70374298095703
2019-03-21,70.89998626708984
2019-03-22,70.54676818847656
2019-03-25,70.94903564453125
2019-03-26,71.95965576171875
2019-03-27,70.8803482055664
2019-03-28,67.84851837158203
2019-03-29,67.79944610595703
2019-04-01,68.65308380126953
2019-04-02,68.41761016845703
2019-04-03,67.70133972167969
2019-04-04,68.73158264160156
2019-04-05,69.02592468261719
2019-04-08,69.88936614990234
2019-04-09,70.0757827758789
2019-04-10,70.80186462402344
2019-04-11,71.62604522705078
2019-04-12,72.32268524169922
2019-04-15,72.40119171142578
2019-04-16,72.7053451538086
2019-04-17,71.09622192382812
2019-04-18,72.36193084716797
2019-04-22,72.33250427246094
2019-04-23,72.36193084716797
2019-04-24,71.94983673095703
2019-04-25,71.34150695800781
2019-04-26,71.54756927490234
2019-04-29,72.21475219726562
2019-04-30,71.6162338256836
2019-05-01,72.19513702392578
2019-05-02,72.22457122802734
2019-05-03,73.33329772949219
2019-05-06,73.0585708618164
2019-05-07,72.60723876953125
2019-05-08,71.26301574707031
2019-05-09,72.85252380371094
2019-05-10,73.81407928466797
2019-05-13,72.03814697265625
2019-05-14,72.21475219726562
2019-05-15,73.22537231445312
2019-05-16,73.96125030517578
2019-05-17,73.95145416259766
2019-05-20,76.81648254394531
2019-05-21,75.69795227050781
2019-05-22,74.91300201416016
2019-05-23,74.57940673828125
2019-05-24,75.81568145751953
2019-05-28,74.4813003540039
2019-05-29,74.6971435546875
2019-05-30,74.59901428222656
2019-05-31,72.05776977539062
2019-06-03,72.803466796875
2019-06-04,74.26542663574219
2019-06-05,74.85414123535156
2019-06-06,74.5205307006836
2019-06-07,75.58020782470703
2019-06-10,75.22698211669922
2019-06-11,74.03975677490234
2019-06-12,73.96125030517578
2019-06-13,73.04875183105469
2019-06-14,73.49029541015625
2019-06-17,73.85332489013672
2019-06-18,75.00131225585938
2019-06-19,76.80667114257812
2019-06-20,76.4632568359375
2019-06-21,74.27522277832031
2019-06-24,74.11824035644531
2019-06-25,73.17632293701172
2019-06-26,71.6653060913086
2019-06-27,71.91059112548828
2019-06-28,72.74459838867188
2019-07-01,72.75440979003906
2019-07-02,74.05938720703125
2019-07-03,74.39297485351562
2019-07-05,74.7952651977539
2019-07-08,74.20655822753906
2019-07-09,73.73558807373047
2019-07-10,77.15008544921875
2019-07-11,76.78704833984375
2019-07-12,77.95464324951172
2019-07-15,77.81729125976562
2019-07-16,77.5523681640625
2019-07-17,77.44444274902344
2019-07-18,76.50251007080078
2019-07-19,75.9726791381836
2019-07-22,76.1983413696289
2019-07-23,76.66930389404297
2019-07-24,79.09281921386719
2019-07-25,78.40599822998047
2019-07-26,82.66431427001953
2019-07-29,80.82950592041016
2019-07-30,79.76982879638672
2019-07-31,78.22938537597656
2019-08-01,77.81729125976562
2019-08-02,76.26703643798828
2019-08-05,74.7560043334961
2019-08-06,75.82550048828125
2019-08-07,75.04055786132812
2019-08-08,76.43383026123047
2019-08-09,76.06097412109375
2019-08-12,75.49189758300781
2019-08-13,76.15909576416016
2019-08-14,75.48208618164062
2019-08-15,75.81568145751953
2019-08-16,76.28665924072266
2019-08-19,76.75762176513672
2019-08-20,76.21796417236328
2019-08-21,76.70856475830078
2019-08-22,76.32589721679688
2019-08-23,75.04055786132812
2019-08-26,76.5908203125
2019-08-27,75.66851043701172
2019-08-28,75.60963439941406
2019-08-29,76.54176330566406
2019-08-30,76.58100128173828
2019-09-03,75.6783218383789
2019-09-04,76.1492919921875
2019-09-05,76.36515045166016
2019-09-06,77.6603012084961
2019-09-09,77.64067077636719
2019-09-10,76.90479278564453
2019-09-11,78.23919677734375
2019-09-12,78.19014739990234
2019-09-13,77.90559387207031
2019-09-16,78.06257629394531
2019-09-17,78.70035552978516
2019-09-18,78.61205291748047
2019-09-19,79.47547912597656
2019-09-20,79.07320404052734
2019-09-23,78.45506286621094
2019-09-24,77.8663558959961
2019-09-25,78.3078842163086
2019-09-26,77.51313018798828
2019-09-27,76.10022735595703
2019-09-30,77.28746032714844
2019-10-01,76.7281723022461
2019-10-02,74.97187805175781
2019-10-03,75.58020782470703
2019-10-04,76.52212524414062
2019-10-07,77.00291442871094
2019-10-08,76.1492919921875
2019-10-09,76.32589721679688
2019-10-10,76.8263168334961
2019-10-11,78.03314971923828
2019-10-14,77.15008544921875
2019-10-15,78.23919677734375
2019-10-16,78.5041275024414
2019-10-17,79.52454376220703
2019-10-18,80.0641860961914
2019-10-21,80.54496765136719
2019-10-22,80.13287353515625
2019-10-23,79.82870483398438
2019-10-24,79.94645690917969
2019-10-25,80.08381652832031
2019-10-28,80.83932495117188
2019-10-29,80.23098754882812
2019-10-30,81.70276641845703
2019-10-31,81.10424041748047
2019-11-01,80.91781616210938
2019-11-04,79.39698791503906
2019-11-05,79.93663787841797
2019-11-06,80.31929779052734
2019-11-07,80.31929779052734
2019-11-08,79.41661834716797
2019-11-11,78.12145233154297
