,STE
2017-09-18,80.75495910644531
2017-09-19,80.91326904296875
2017-09-20,81.08085632324219
2017-09-21,80.78291320800781
2017-09-22,81.04361724853516
2017-09-25,80.54082489013672
2017-09-26,80.8015365600586
2017-09-27,81.5743637084961
2017-09-28,81.62091064453125
2017-09-29,82.30992126464844
2017-10-02,82.682373046875
2017-10-03,83.46450805664062
2017-10-04,84.09765625
2017-10-05,84.74942016601562
2017-10-06,84.27455139160156
2017-10-09,83.71588897705078
2017-10-10,83.70658111572266
2017-10-11,83.79969024658203
2017-10-12,84.35835266113281
2017-10-13,83.32482147216797
2017-10-16,84.42353820800781
2017-10-17,84.53527069091797
2017-10-18,84.26525115966797
2017-10-19,84.35835266113281
2017-10-20,84.95428466796875
2017-10-23,84.98219299316406
2017-10-24,84.94496154785156
2017-10-25,84.79595947265625
2017-10-26,84.91702270507812
2017-10-27,86.40679168701172
2017-10-30,85.78295135498047
2017-10-31,86.90027618408203
2017-11-01,83.10134887695312
2017-11-02,81.67676544189453
2017-11-03,82.52406311035156
2017-11-06,81.19256591796875
2017-11-07,81.29499816894531
2017-11-08,81.64881896972656
2017-11-09,82.0771255493164
2017-11-10,80.86669158935547
2017-11-13,81.4998779296875
2017-11-14,82.17955780029297
2017-11-15,81.5743637084961
2017-11-16,81.83503723144531
2017-11-17,81.79780578613281
2017-11-20,82.0678482055664
2017-11-21,82.76862335205078
2017-11-22,82.13326263427734
2017-11-24,82.6751937866211
2017-11-27,82.64716339111328
2017-11-28,83.0956802368164
2017-11-29,83.57221221923828
2017-11-30,84.0580825805664
2017-12-01,83.76841735839844
2017-12-04,83.60025024414062
2017-12-05,83.23583221435547
2017-12-06,83.16107177734375
2017-12-07,82.91812133789062
2017-12-08,82.64716339111328
2017-12-11,82.0678482055664
2017-12-12,82.13326263427734
2017-12-13,82.1612777709961
2017-12-14,81.82489013671875
2017-12-15,83.33860778808594
2017-12-18,83.24516296386719
2017-12-19,84.07679748535156
2017-12-20,83.43205261230469
2017-12-21,82.46026611328125
2017-12-22,82.34814453125
2017-12-26,82.10521697998047
2017-12-27,82.53502655029297
2017-12-28,82.4789810180664
2017-12-29,81.7314453125
2018-01-02,82.51632690429688
2018-01-03,81.42310333251953
2018-01-04,80.90917205810547
2018-01-05,81.24556732177734
2018-01-08,82.9835433959961
2018-01-09,84.0580825805664
2018-01-10,84.15153503417969
2018-01-11,84.49725341796875
2018-01-12,85.65591430664062
2018-01-16,85.69327545166016
2018-01-17,85.87081909179688
2018-01-18,85.43163299560547
2018-01-19,85.92687225341797
2018-01-22,85.82408905029297
2018-01-23,85.59984588623047
2018-01-24,85.6839370727539
2018-01-25,85.82408905029297
2018-01-26,86.05770874023438
2018-01-29,86.63701629638672
2018-01-30,86.25392150878906
2018-01-31,84.95509338378906
2018-02-01,85.39427947998047
2018-02-02,84.65611267089844
2018-02-05,82.30144500732422
2018-02-06,82.53502655029297
2018-02-07,80.51671600341797
2018-02-08,78.66663360595703
2018-02-09,79.95608520507812
2018-02-12,80.22705078125
2018-02-13,80.03083801269531
2018-02-14,82.53502655029297
2018-02-15,83.61891174316406
2018-02-16,84.1982650756836
2018-02-20,83.63761138916016
2018-02-21,84.20757293701172
2018-02-22,84.6934814453125
2018-02-23,85.75869750976562
2018-02-26,86.4781723022461
2018-02-27,86.2812728881836
2018-02-28,85.59689331054688
2018-03-01,84.49059295654297
2018-03-02,84.15308380126953
2018-03-05,85.2406005859375
2018-03-06,87.3313217163086
2018-03-07,86.96569061279297
2018-03-08,87.6125717163086
2018-03-09,89.25328063964844
2018-03-12,89.8626708984375
2018-03-13,89.08450317382812
2018-03-14,88.98137664794922
2018-03-15,89.1407699584961
2018-03-16,89.32828521728516
2018-03-19,88.7845230102539
2018-03-20,88.72826385498047
2018-03-21,87.95011138916016
2018-03-22,86.30940246582031
2018-03-23,84.08746337890625
2018-03-26,85.81251525878906
2018-03-27,84.77185821533203
2018-03-28,85.50314331054688
2018-03-29,87.5282211303711
2018-04-02,85.33436584472656
2018-04-03,86.68443298339844
2018-04-04,87.07818603515625
2018-04-05,88.31572723388672
2018-04-06,86.487548828125
2018-04-09,87.2844467163086
2018-04-10,88.36261749267578
2018-04-11,87.89382934570312
2018-04-12,88.49388122558594
2018-04-13,88.51262664794922
2018-04-16,89.90017700195312
2018-04-17,90.90332794189453
2018-04-18,90.8095703125
2018-04-19,90.2095718383789
2018-04-20,90.0407943725586
2018-04-23,90.40643310546875
2018-04-24,89.31889343261719
2018-04-25,89.15953063964844
2018-04-26,89.93768310546875
2018-04-27,89.4501724243164
2018-04-30,88.6157455444336
2018-05-01,89.15953063964844
2018-05-02,88.97200012207031
2018-05-03,88.54074096679688
2018-05-04,90.5282974243164
2018-05-07,90.97833251953125
2018-05-08,91.97212982177734
2018-05-09,94.70973205566406
2018-05-10,96.25665283203125
2018-05-11,97.22232055664062
2018-05-14,96.1910171508789
2018-05-15,94.91598510742188
2018-05-16,96.49104309082031
2018-05-17,96.81917572021484
2018-05-18,96.99732208251953
2018-05-21,98.12232971191406
2018-05-22,97.57857513427734
2018-05-23,98.14108276367188
2018-05-24,97.96295928955078
2018-05-25,97.21294403076172
2018-05-29,97.47541809082031
2018-05-30,98.0379638671875
2018-05-31,97.35356903076172
2018-06-01,98.0379638671875
2018-06-04,98.56297302246094
2018-06-05,99.02237701416016
2018-06-06,99.65989685058594
2018-06-07,98.44692993164062
2018-06-08,100.20527648925781
2018-06-11,100.4403305053711
2018-06-12,99.72571563720703
2018-06-13,99.07691955566406
2018-06-14,100.26168823242188
2018-06-15,99.7351303100586
2018-06-18,101.11732482910156
2018-06-19,100.37451934814453
2018-06-20,100.58136749267578
2018-06-21,100.4403305053711
2018-06-22,100.12065124511719
2018-06-25,98.72904205322266
2018-06-26,98.49396514892578
2018-06-27,97.03653717041016
2018-06-28,97.28102111816406
2018-06-29,98.73844909667969
2018-07-02,100.31809997558594
2018-07-03,99.92317199707031
2018-07-05,100.29928588867188
2018-07-06,102.1328353881836
2018-07-09,102.4995346069336
2018-07-10,103.12953186035156
2018-07-11,102.71583557128906
2018-07-12,103.59024047851562
2018-07-13,103.78772735595703
2018-07-16,103.16712951660156
2018-07-17,103.61848449707031
2018-07-18,103.89114379882812
2018-07-19,104.66217041015625
2018-07-20,105.27334594726562
2018-07-23,105.79989624023438
2018-07-24,105.96915435791016
2018-07-25,106.40170288085938
2018-07-26,106.72139739990234
2018-07-27,106.08198547363281
2018-07-30,105.49900817871094
2018-07-31,107.63345336914062
2018-08-01,108.14118957519531
2018-08-02,109.44819641113281
2018-08-03,109.77727508544922
2018-08-06,109.26012420654297
2018-08-07,108.62074279785156
2018-08-08,106.61795043945312
2018-08-09,107.8873062133789
2018-08-10,107.97195434570312
2018-08-13,107.45478057861328
2018-08-14,107.69925689697266
2018-08-15,106.2512435913086
2018-08-16,106.580322265625
2018-08-17,107.29495239257812
2018-08-20,107.4736099243164
2018-08-21,108.15999603271484
2018-08-22,108.54551696777344
2018-08-23,108.48909759521484
2018-08-24,108.08479309082031
2018-08-27,108.21641540527344
2018-08-28,108.38619232177734
2018-08-29,108.4427490234375
2018-08-30,107.73546600341797
2018-08-31,107.90518188476562
2018-09-04,107.30164337158203
2018-09-05,106.5377426147461
2018-09-06,106.88671875
2018-09-07,106.86782836914062
2018-09-10,106.63207244873047
2018-09-11,107.35822296142578
2018-09-12,106.89612579345703
2018-09-13,106.66036224365234
2018-09-14,108.68795013427734
2018-09-17,106.66036224365234
2018-09-18,108.0278091430664
2018-09-19,107.12248229980469
2018-09-20,107.75430297851562
2018-09-21,107.48080444335938
2018-09-24,107.61286163330078
2018-09-25,107.9617919921875
2018-09-26,107.13188934326172
2018-09-27,107.00929260253906
2018-09-28,107.8863525390625
2018-10-01,107.6600112915039
2018-10-02,106.3680191040039
2018-10-03,104.92513275146484
2018-10-04,103.08615112304688
2018-10-05,102.78438568115234
2018-10-08,101.57726287841797
2018-10-09,101.57726287841797
2018-10-10,98.9932632446289
2018-10-11,98.79524230957031
2018-10-12,100.05891418457031
2018-10-15,100.37956237792969
2018-10-16,103.95378112792969
2018-10-17,103.74628448486328
2018-10-18,102.45433044433594
2018-10-19,100.60591125488281
2018-10-22,99.662841796875
2018-10-23,99.40819549560547
2018-10-24,100.33242797851562
2018-10-25,101.66213989257812
2018-10-26,99.79487609863281
2018-10-29,101.7941665649414
2018-10-30,101.69042205810547
2018-10-31,103.08615112304688
2018-11-01,105.40609741210938
2018-11-02,105.50041961669922
2018-11-05,105.66072845458984
2018-11-06,110.7721176147461
2018-11-07,113.06375885009766
2018-11-08,113.82764434814453
2018-11-09,113.49755096435547
2018-11-12,113.11091613769531
2018-11-13,111.79063415527344
2018-11-14,109.78189849853516
2018-11-15,111.42283630371094
2018-11-16,111.63032531738281
2018-11-19,109.15946960449219
2018-11-20,106.26427459716797
2018-11-21,106.80181884765625
2018-11-23,106.90557098388672
2018-11-26,107.54683685302734
2018-11-27,108.5967788696289
2018-11-28,112.5600357055664
2018-11-29,113.07080078125
2018-11-30,112.63568115234375
2018-12-03,113.79911804199219
2018-12-04,112.73975372314453
2018-12-06,111.72765350341797
2018-12-07,107.77384185791016
2018-12-10,108.87106323242188
2018-12-11,108.36029815673828
2018-12-12,110.67772674560547
2018-12-13,108.2468032836914
2018-12-14,107.026611328125
2018-12-17,104.56732177734375
2018-12-18,103.1768798828125
2018-12-19,102.2877426147461
2018-12-20,99.34603881835938
2018-12-21,97.25565338134766
2018-12-24,94.19097900390625
2018-12-26,97.74749755859375
2018-12-27,99.10958099365234
2018-12-28,99.51629638671875
2018-12-31,101.06754302978516
2019-01-02,98.50421905517578
2019-01-03,95.98818969726562
2019-01-04,98.28666687011719
2019-01-07,98.50421905517578
2019-01-08,100.93512725830078
2019-01-09,101.72966766357422
2019-01-10,103.12957000732422
2019-01-11,104.04708862304688
2019-01-14,101.99452209472656
2019-01-15,103.72550201416016
2019-01-16,105.22943878173828
2019-01-17,106.55368041992188
2019-01-18,106.695556640625
2019-01-22,106.60095977783203
2019-01-23,107.31036376953125
2019-01-24,108.54002380371094
2019-01-25,109.84532928466797
2019-01-28,108.75758361816406
2019-01-29,107.81169128417969
2019-01-30,107.4900894165039
2019-01-31,107.88735961914062
2019-02-01,108.52111053466797
2019-02-04,109.21160888671875
2019-02-05,111.71818542480469
2019-02-06,112.1722183227539
2019-02-07,112.70189666748047
2019-02-08,112.1722183227539
2019-02-11,113.37348175048828
2019-02-12,114.26262664794922
2019-02-13,113.68561553955078
2019-02-14,114.48961639404297
2019-02-15,115.66251373291016
2019-02-19,115.88008117675781
2019-02-20,116.20166778564453
2019-02-21,115.75709533691406
2019-02-22,115.76654815673828
2019-02-25,115.35982513427734
2019-02-26,114.3543930053711
2019-02-27,114.41130828857422
2019-02-28,114.73381805419922
2019-03-01,116.28936767578125
2019-03-04,115.74873352050781
2019-03-05,115.03734588623047
2019-03-06,113.880126953125
2019-03-07,113.63352966308594
2019-03-08,113.03594970703125
2019-03-11,114.7527847290039
2019-03-12,115.93843078613281
2019-03-13,116.48857879638672
2019-03-14,117.19049835205078
2019-03-15,117.02924346923828
2019-03-18,116.88697052001953
2019-03-19,116.96283721923828
2019-03-20,116.87747955322266
2019-03-21,118.71764373779297
2019-03-22,116.68780517578125
2019-03-25,116.13763427734375
2019-03-26,116.89645385742188
2019-03-27,118.82196807861328
2019-03-28,120.14990234375
2019-03-29,121.43988037109375
2019-04-01,120.87078094482422
2019-04-02,120.03606414794922
2019-04-03,119.49542236328125
2019-04-04,119.33415985107422
2019-04-05,119.01166534423828
2019-04-08,119.06859588623047
2019-04-09,119.22982025146484
2019-04-10,119.91277313232422
2019-04-11,121.50629425048828
2019-04-12,122.03746795654297
2019-04-15,122.05644226074219
2019-04-16,118.75556182861328
2019-04-17,114.28799438476562
2019-04-18,116.50755310058594
2019-04-22,116.90593719482422
2019-04-23,119.24880981445312
2019-04-24,121.04151153564453
2019-04-25,121.40196228027344
2019-04-26,122.46429443359375
2019-04-29,123.62151336669922
2019-04-30,124.23804473876953
2019-05-01,124.73126983642578
2019-05-02,125.16761016845703
2019-05-03,126.37222290039062
2019-05-06,127.112060546875
2019-05-07,124.22857666015625
2019-05-08,123.5076904296875
2019-05-09,123.22311401367188
2019-05-10,122.578125
2019-05-13,118.63224792480469
2019-05-14,123.91555786132812
2019-05-15,124.65540313720703
2019-05-16,126.83700561523438
2019-05-17,126.48605346679688
2019-05-20,127.82347106933594
2019-05-21,128.80992126464844
2019-05-22,129.10401916503906
2019-05-23,127.8614273071289
2019-05-24,128.15545654296875
2019-05-28,127.0267105102539
2019-05-29,126.54296112060547
2019-05-30,126.48605346679688
2019-05-31,126.79904174804688
2019-06-03,127.16899108886719
2019-06-04,128.9237518310547
2019-06-05,129.92921447753906
2019-06-06,130.16632080078125
2019-06-07,130.91571044921875
2019-06-10,133.64747619628906
2019-06-11,133.54286193847656
2019-06-12,135.38743591308594
2019-06-13,134.85499572753906
2019-06-14,133.52381896972656
2019-06-17,135.63465881347656
2019-06-18,135.8914031982422
2019-06-19,137.9166717529297
2019-06-20,138.18289184570312
2019-06-21,137.79299926757812
2019-06-24,138.1543426513672
2019-06-25,138.88648986816406
2019-06-26,138.20187377929688
2019-06-27,139.33331298828125
2019-06-28,141.55828857421875
2019-07-01,142.5186004638672
2019-07-02,143.54550170898438
2019-07-03,145.5232391357422
2019-07-05,145.26651000976562
2019-07-08,144.59140014648438
2019-07-09,144.99073791503906
2019-07-10,142.3379669189453
2019-07-11,142.83236694335938
2019-07-12,140.7025146484375
2019-07-15,141.41558837890625
2019-07-16,141.06385803222656
2019-07-17,140.56939697265625
2019-07-18,140.597900390625
2019-07-19,139.05758666992188
2019-07-22,139.97991943359375
2019-07-23,140.0274658203125
2019-07-24,141.06385803222656
2019-07-25,140.62643432617188
2019-07-26,142.09071350097656
2019-07-29,142.9464569091797
2019-07-30,142.16676330566406
2019-07-31,141.53929138183594
2019-08-01,141.7578887939453
2019-08-02,140.61695861816406
2019-08-05,137.4982452392578
2019-08-06,144.8291015625
2019-08-07,145.4091033935547
2019-08-08,147.01593017578125
2019-08-09,146.3694305419922
2019-08-12,146.6356658935547
2019-08-13,147.75759887695312
2019-08-14,144.2300567626953
2019-08-15,144.49630737304688
2019-08-16,145.2284698486328
2019-08-19,145.67530822753906
2019-08-20,143.65957641601562
2019-08-21,143.7261505126953
2019-08-22,143.75465393066406
2019-08-23,141.1588897705078
2019-08-26,142.26185607910156
2019-08-27,145.4946746826172
2019-08-28,145.4376678466797
2019-08-29,147.51043701171875
2019-08-30,146.80679321289062
2019-09-03,144.7245330810547
2019-09-04,144.87660217285156
2019-09-05,145.95103454589844
2019-09-06,146.8923797607422
2019-09-09,138.46694946289062
2019-09-10,134.97857666015625
2019-09-11,137.73304748535156
2019-09-12,141.002197265625
2019-09-13,137.36131286621094
2019-09-16,137.56149291992188
2019-09-17,138.67662048339844
2019-09-18,137.66635131835938
2019-09-19,138.95301818847656
2019-09-20,139.7822265625
2019-09-23,139.50582885742188
2019-09-24,139.92518615722656
2019-09-25,139.82989501953125
2019-09-26,138.2763214111328
2019-09-27,135.1310577392578
2019-09-30,137.71397399902344
2019-10-01,134.02545166015625
2019-10-02,132.49095153808594
2019-10-03,134.58779907226562
2019-10-04,135.9698028564453
2019-10-07,135.25497436523438
2019-10-08,131.56646728515625
2019-10-09,132.9008026123047
2019-10-10,133.14859008789062
2019-10-11,134.08265686035156
2019-10-14,133.51077270507812
2019-10-15,136.38912963867188
2019-10-16,135.7219696044922
2019-10-17,136.43679809570312
2019-10-18,136.64649963378906
2019-10-21,133.95875549316406
2019-10-22,130.4989776611328
2019-10-23,131.38536071777344
2019-10-24,130.94692993164062
2019-10-25,131.53787231445312
2019-10-28,132.9198455810547
2019-10-29,134.81654357910156
2019-10-30,135.98886108398438
2019-10-31,134.93092346191406
2019-11-01,135.4741973876953
2019-11-04,133.93966674804688
2019-11-05,138.6575469970703
2019-11-06,138.6671142578125
2019-11-07,138.38116455078125
2019-11-08,139.00070190429688
2019-11-11,137.90463256835938
2019-11-12,138.77195739746094
2019-11-13,138.78143310546875
2019-11-14,139.8584442138672
2019-11-15,141.7742156982422
2019-11-18,142.3746795654297
2019-11-19,144.7669677734375
2019-11-20,144.74786376953125
2019-11-21,143.75668334960938
2019-11-22,144.7669677734375
2019-11-25,144.74781799316406
2019-11-26,144.97714233398438
2019-11-27,145.875244140625
2019-11-29,144.40391540527344
2019-12-02,143.5440216064453
2019-12-03,145.30198669433594
2019-12-04,147.20330810546875
2019-12-05,146.13319396972656
2019-12-06,147.42306518554688
2019-12-09,145.74147033691406
2019-12-10,147.07911682128906
2019-12-11,146.8306884765625
2019-12-12,146.8115692138672
2019-12-13,145.15869140625
2019-12-16,144.03131103515625
2019-12-17,144.7669677734375
2019-12-18,142.60768127441406
2019-12-19,141.77647399902344
2019-12-20,143.16183471679688
2019-12-23,144.7286834716797
2019-12-24,145.2542266845703
2019-12-26,144.60455322265625
2019-12-27,145.04400634765625
2019-12-30,145.16824340820312
2019-12-31,145.62686157226562
2020-01-02,144.93893432617188
2020-01-03,143.91659545898438
2020-01-06,144.86251831054688
2020-01-07,144.30831909179688
2020-01-08,144.22235107421875
2020-01-09,145.01536560058594
2020-01-10,144.2796630859375
2020-01-13,144.78604125976562
2020-01-14,145.6172637939453
2020-01-15,145.77017211914062
2020-01-16,147.26063537597656
2020-01-17,147.26063537597656
2020-01-21,146.95489501953125
2020-01-22,145.9803466796875
2020-01-23,145.04400634765625
2020-01-24,144.5471954345703
2020-01-27,143.41978454589844
2020-01-28,144.3179168701172
2020-01-29,144.7669677734375
2020-01-30,146.4772186279297
2020-01-31,143.97393798828125
2020-02-03,144.27015686035156
2020-02-04,145.4261932373047
2020-02-05,146.10455322265625
2020-02-06,147.3752899169922
2020-02-07,146.05679321289062
2020-02-10,147.0217742919922
2020-02-11,155.037841796875
2020-02-12,160.35006713867188
2020-02-13,159.5570068359375
2020-02-14,160.99974060058594
2020-02-18,160.44558715820312
2020-02-19,160.76084899902344
2020-02-20,160.7799530029297
2020-02-21,160.46469116210938
2020-02-24,160.34982299804688
2020-02-25,157.86973571777344
2020-02-26,158.4155731201172
2020-02-27,156.6728515625
2020-02-28,151.88511657714844
2020-03-02,156.4622039794922
2020-03-03,154.19277954101562
2020-03-04,157.46759033203125
2020-03-05,151.42552185058594
2020-03-06,150.3626251220703
2020-03-09,139.32217407226562
2020-03-10,144.6748504638672
2020-03-11,139.08279418945312
2020-03-12,125.49530792236328
2020-03-13,130.5032196044922
2020-03-16,115.3836898803711
2020-03-17,125.08358764648438
2020-03-18,117.5668716430664
2020-03-19,116.0730972290039
2020-03-20,110.78746032714844
2020-03-23,103.18460845947266
2020-03-24,113.09513092041016
2020-03-25,112.81745910644531
2020-03-26,124.10687255859375
2020-03-27,124.23136901855469
2020-03-30,134.04615783691406
2020-03-31,134.0269775390625
2020-04-01,131.85337829589844
2020-04-02,133.6248321533203
2020-04-03,132.83004760742188
2020-04-06,142.3384552001953
2020-04-07,142.44375610351562
2020-04-08,142.91299438476562
2020-04-09,146.20692443847656
2020-04-13,143.16195678710938
2020-04-14,150.48712158203125
2020-04-15,148.17942810058594
2020-04-16,143.9470977783203
2020-04-17,148.3900909423828
2020-04-20,150.7648162841797
2020-04-21,141.50538635253906
2020-04-22,144.47373962402344
2020-04-23,143.10446166992188
2020-04-24,141.54367065429688
2020-04-27,143.31512451171875
2020-04-28,140.0020751953125
2020-04-29,140.6244354248047
2020-04-30,136.44955444335938
2020-05-01,135.39627075195312
2020-05-04,133.61526489257812
2020-05-05,135.645263671875
2020-05-06,135.0037078857422
2020-05-07,137.75184631347656
2020-05-08,141.95541381835938
2020-05-11,146.29312133789062
2020-05-12,142.80763244628906
2020-05-13,140.81591796875
2020-05-14,144.4833221435547
2020-05-15,144.89511108398438
2020-05-18,152.7660369873047
2020-05-19,150.95628356933594
2020-05-20,151.32020568847656
2020-05-21,149.6636505126953
2020-05-22,150.7935028076172
2020-05-26,151.94256591796875
2020-05-27,153.18736267089844
2020-05-28,155.897216796875
2020-05-29,158.84642028808594
2020-06-01,158.6166229248047
2020-06-02,157.45799255371094
2020-06-03,156.241943359375
2020-06-04,153.80979919433594
2020-06-05,156.95053100585938
2020-06-08,158.4059600830078
2020-06-09,154.7002716064453
2020-06-10,152.86184692382812
2020-06-11,143.32174682617188
2020-06-12,145.71157836914062
2020-06-15,147.659912109375
2020-06-16,148.66761779785156
2020-06-17,148.70602416992188
2020-06-18,147.18960571289062
2020-06-19,146.11468505859375
2020-06-22,147.00723266601562
2020-06-23,148.5812530517578
2020-06-24,143.04344177246094
2020-06-25,143.14898681640625
2020-06-26,142.36195373535156
2020-06-29,143.6576385498047
2020-06-30,147.26637268066406
2020-07-01,148.07260131835938
2020-07-02,147.8134765625
2020-07-06,147.46795654296875
2020-07-07,145.67318725585938
2020-07-08,144.75180053710938
2020-07-09,144.3870849609375
2020-07-10,144.4542694091797
2020-07-13,144.1183624267578
2020-07-14,147.15121459960938
2020-07-15,151.24940490722656
2020-07-16,150.77915954589844
2020-07-17,153.52403259277344
2020-07-20,151.1150665283203
2020-07-21,150.83673095703125
2020-07-22,151.4893798828125
2020-07-23,151.67172241210938
2020-07-24,150.05929565429688
2020-07-27,151.34536743164062
2020-07-28,150.7886962890625
2020-07-29,155.22286987304688
2020-07-30,154.64697265625
2020-07-31,153.2073516845703
2020-08-03,154.58941650390625
2020-08-04,151.64292907714844
2020-08-05,151.32618713378906
2020-08-06,149.70420837402344
2020-08-07,148.01502990722656
2020-08-10,149.60821533203125
2020-08-11,152.33395385742188
2020-08-12,154.0518798828125
2020-08-13,152.7946319580078
2020-08-14,152.31471252441406
2020-08-17,151.74850463867188
2020-08-18,151.40298461914062
2020-08-19,150.644775390625
2020-08-20,148.4373016357422
2020-08-21,147.28558349609375
2020-08-24,146.95925903320312
2020-08-25,148.37008666992188
2020-08-26,148.44711303710938
2020-08-27,151.00669860839844
2020-08-28,151.68992614746094
2020-08-31,153.61439514160156
2020-09-01,152.77725219726562
2020-09-02,157.37684631347656
2020-09-03,154.42271423339844
2020-09-04,151.95933532714844
2020-09-08,153.01783752441406
2020-09-09,156.86683654785156
2020-09-10,155.971923828125
2020-09-11,156.15478515625
2020-09-14,160.86021423339844
2020-09-15,163.23695373535156
2020-09-16,163.73731994628906
2020-09-17,165.036376953125
2020-09-18,169.27032470703125
2020-09-21,165.55599975585938
2020-09-22,163.1888427734375
2020-09-23,159.41685485839844
2020-09-24,160.94679260253906
2020-09-25,163.7854461669922
2020-09-28,166.43162536621094
2020-09-29,166.2969207763672
2020-09-30,169.53973388671875
2020-10-01,167.88465881347656
2020-10-02,166.152587890625
2020-10-05,168.12521362304688
2020-10-06,174.17779541015625
2020-10-07,178.29623413085938
2020-10-08,179.70114135742188
2020-10-09,181.3369598388672
2020-10-12,184.5797576904297
2020-10-13,180.59605407714844
2020-10-14,179.53753662109375
2020-10-15,180.2592315673828
2020-10-16,181.7507781982422
2020-10-19,179.39321899414062
2020-10-20,179.30662536621094
2020-10-21,178.93133544921875
2020-10-22,181.0867919921875
2020-10-23,180.46131896972656
2020-10-26,179.38357543945312
2020-10-27,178.35400390625
2020-10-28,171.8780059814453
2020-10-29,170.63673400878906
2020-10-30,170.50198364257812
2020-11-02,174.71669006347656
2020-11-03,169.72256469726562
2020-11-04,170.91580200195312
2020-11-05,172.3976287841797
2020-11-06,174.81289672851562
2020-11-09,182.87661743164062
2020-11-10,182.32809448242188
2020-11-11,182.03939819335938
2020-11-12,181.88546752929688
2020-11-13,185.51316833496094
2020-11-16,188.19784545898438
2020-11-17,187.8418426513672
2020-11-18,184.6952667236328
2020-11-19,187.3799285888672
2020-11-20,188.65011596679688
2020-11-23,182.32479858398438
2020-11-24,183.8097686767578
2020-11-25,182.5176544189453
2020-11-27,184.83181762695312
2020-11-30,186.8759765625
2020-12-01,186.9916534423828
2020-12-02,185.90206909179688
2020-12-03,185.79605102539062
2020-12-04,186.56741333007812
2020-12-07,180.91705322265625
2020-12-08,182.32479858398438
2020-12-09,181.51483154296875
2020-12-10,182.97084045410156
2020-12-11,179.55746459960938
2020-12-14,179.66358947753906
2020-12-15,181.50523376464844
2020-12-16,175.25704956054688
2020-12-17,176.10556030273438
2020-12-18,178.2847137451172
2020-12-21,177.53260803222656
2020-12-22,176.05738830566406
2020-12-23,177.57118225097656
2020-12-24,179.528564453125
2020-12-28,179.0753631591797
2020-12-29,178.9500732421875
2020-12-30,179.6249542236328
2020-12-31,182.75869750976562
2021-01-04,181.7462921142578
2021-01-05,184.9571075439453
2021-01-06,188.25479125976562
2021-01-07,192.6420135498047
2021-01-08,195.55392456054688
2021-01-11,193.28802490234375
2021-01-12,185.18853759765625
2021-01-13,187.15557861328125
2021-01-14,183.0479736328125
2021-01-15,177.7833251953125
2021-01-19,181.95840454101562
2021-01-20,182.74905395507812
2021-01-21,181.59201049804688
2021-01-22,182.006591796875
2021-01-25,183.59762573242188
2021-01-26,186.2684783935547
2021-01-27,185.4199676513672
2021-01-28,184.34002685546875
2021-01-29,180.4156494140625
2021-02-01,179.6539306640625
2021-02-02,184.24362182617188
2021-02-03,176.32733154296875
2021-02-04,178.96932983398438
2021-02-05,176.626220703125
2021-02-08,177.2722930908203
2021-02-09,176.23095703125
2021-02-10,176.7419891357422
2021-02-11,175.81629943847656
2021-02-12,176.45269775390625
2021-02-16,175.97061157226562
2021-02-17,178.38111877441406
2021-02-18,175.353515625
2021-02-19,172.33546447753906
2021-02-22,169.3367462158203
2021-02-23,167.45225524902344
2021-02-24,167.297607421875
2021-02-25,167.18162536621094
2021-02-26,168.93081665039062
2021-03-01,171.8011016845703
2021-03-02,171.8011016845703
2021-03-03,165.8865966796875
2021-03-04,165.4517059326172
2021-03-05,171.20193481445312
2021-03-08,166.85304260253906
2021-03-09,173.01881408691406
2021-03-10,173.94659423828125
2021-03-11,175.45420837402344
2021-03-12,177.87026977539062
2021-03-15,180.77923583984375
2021-03-16,180.59555053710938
2021-03-17,180.73086547851562
2021-03-18,180.72119140625
2021-03-19,180.9531707763672
2021-03-22,180.28634643554688
2021-03-23,179.57118225097656
2021-03-24,181.446044921875
2021-03-25,184.43226623535156
2021-03-26,187.17689514160156
2021-03-29,186.2974853515625
2021-03-30,183.64950561523438
2021-03-31,184.08436584472656
2021-04-01,187.00296020507812
2021-04-05,189.30303955078125
2021-04-06,187.96939086914062
2021-04-07,187.28321838378906
2021-04-08,191.5065155029297
2021-04-09,192.46327209472656
2021-04-12,193.8839111328125
2021-04-13,196.09703063964844
2021-04-14,197.96221923828125
2021-04-15,199.7694091796875
2021-04-16,201.1514129638672
2021-04-19,201.6249542236328
2021-04-20,202.3594512939453
2021-04-21,205.38436889648438
2021-04-22,205.24905395507812
2021-04-23,207.60711669921875
2021-04-26,209.2017059326172
2021-04-27,205.29737854003906
2021-04-28,203.79942321777344
2021-04-29,205.83856201171875
2021-04-30,203.9346923828125
2021-05-03,206.3024444580078
2021-05-04,204.8624725341797
2021-05-05,202.39810180664062
2021-05-06,203.24853515625
2021-05-07,204.3986053466797
2021-05-10,200.66818237304688
2021-05-11,197.77857971191406
2021-05-12,191.10061645507812
2021-05-13,192.3086395263672
2021-05-14,191.13925170898438
2021-05-17,189.96987915039062
2021-05-18,189.37069702148438
2021-05-19,183.04061889648438
2021-05-20,182.9439697265625
2021-05-21,184.13267517089844
2021-05-24,183.6204833984375
2021-05-25,184.93482971191406
2021-05-26,187.6504669189453
2021-05-27,184.8614501953125
2021-05-28,184.8323516845703
2021-06-01,182.4790802001953
2021-06-02,185.14230346679688
2021-06-03,183.96080017089844
2021-06-04,187.49551391601562
2021-06-07,187.70860290527344
