,ODFL
2018-01-30,47.57139205932617
2018-01-31,47.45796203613281
2018-02-01,47.71720886230469
2018-02-02,47.01725387573242
2018-02-05,45.12800598144531
2018-02-06,45.49418258666992
2018-02-07,46.0191650390625
2018-02-08,42.68138122558594
2018-02-09,42.172630310058594
2018-02-12,42.79481887817383
2018-02-13,43.941959381103516
2018-02-14,44.88820266723633
2018-02-15,44.217411041259766
2018-02-16,44.27898025512695
2018-02-20,43.82205581665039
2018-02-21,44.266021728515625
2018-02-22,45.08587646484375
2018-02-23,45.209022521972656
2018-02-26,45.627052307128906
2018-02-27,44.991905212402344
2018-02-28,45.017822265625
2018-03-01,44.66461181640625
2018-03-02,44.97569274902344
2018-03-05,44.85894012451172
2018-03-06,45.238433837890625
2018-03-07,46.06879425048828
2018-03-08,46.224483489990234
2018-03-09,47.87224578857422
2018-03-12,47.96954345703125
2018-03-13,48.151187896728516
2018-03-14,47.34028244018555
2018-03-15,47.71979522705078
2018-03-16,47.706825256347656
2018-03-19,47.96306228637695
2018-03-20,48.64097213745117
2018-03-21,48.83882522583008
2018-03-22,47.56409454345703
2018-03-23,46.623443603515625
2018-03-26,47.89170455932617
2018-03-27,46.30234146118164
2018-03-28,46.09474563598633
2018-03-29,47.67112731933594
2018-04-02,45.919593811035156
2018-04-03,46.88618087768555
2018-04-04,47.4440803527832
2018-04-05,47.04511260986328
2018-04-06,45.68281173706055
2018-04-09,45.465492248535156
2018-04-10,46.24394989013672
2018-04-11,46.35098648071289
2018-04-12,47.15864562988281
2018-04-13,46.7239990234375
2018-04-16,47.901424407958984
2018-04-17,48.51446533203125
2018-04-18,48.975059509277344
2018-04-19,48.618263244628906
2018-04-20,48.170650482177734
2018-04-23,48.160926818847656
2018-04-24,46.17583465576172
2018-04-25,45.99744415283203
2018-04-26,43.11711502075195
2018-04-27,43.46092987060547
2018-04-30,43.41877365112305
2018-05-01,42.734378814697266
2018-05-02,43.15280532836914
2018-05-03,43.19497299194336
2018-05-04,43.56473922729492
2018-05-07,44.73892593383789
2018-05-08,45.87094497680664
2018-05-09,46.95753860473633
2018-05-10,47.05485534667969
2018-05-11,47.710052490234375
2018-05-14,47.447330474853516
2018-05-15,46.9218635559082
2018-05-16,47.23973083496094
2018-05-17,47.47327423095703
2018-05-18,47.765193939208984
2018-05-21,49.01398468017578
2018-05-22,48.09603500366211
2018-05-23,48.62473678588867
2018-05-24,49.80216979980469
2018-05-25,50.01300811767578
2018-05-29,50.178428649902344
2018-05-30,51.385047912597656
2018-05-31,50.58713150024414
2018-06-01,51.6899528503418
2018-06-04,49.99029541015625
2018-06-05,50.12015151977539
2018-06-06,51.14599609375
2018-06-07,51.35700225830078
2018-06-08,52.149112701416016
2018-06-11,52.48998260498047
2018-06-12,52.98341369628906
2018-06-13,52.574378967285156
2018-06-14,52.03224563598633
2018-06-15,52.46399688720703
2018-06-18,52.25947952270508
2018-06-19,51.811500549316406
2018-06-20,52.93797302246094
2018-06-21,52.201053619384766
2018-06-22,51.22715377807617
2018-06-25,49.75981903076172
2018-06-26,49.636444091796875
2018-06-27,48.733970642089844
2018-06-28,48.66255187988281
2018-06-29,48.357391357421875
2018-07-02,48.40933609008789
2018-07-03,47.86396026611328
2018-07-05,47.50361633300781
2018-07-06,47.84770965576172
2018-07-09,49.31507110595703
2018-07-10,48.05224609375
2018-07-11,47.360774993896484
2018-07-12,47.873687744140625
2018-07-13,48.139888763427734
2018-07-16,46.40634536743164
2018-07-17,47.32505798339844
2018-07-18,48.13338851928711
2018-07-19,48.4190673828125
2018-07-20,48.4028434753418
2018-07-23,49.02289581298828
2018-07-24,46.266754150390625
2018-07-25,48.032752990722656
2018-07-26,46.80240249633789
2018-07-27,46.69852066040039
2018-07-30,46.41933822631836
2018-07-31,47.65620422363281
2018-08-01,46.828372955322266
2018-08-02,47.99379348754883
2018-08-03,47.312076568603516
2018-08-06,47.55229949951172
2018-08-07,47.57827377319336
2018-08-08,47.78603744506836
2018-08-09,47.753578186035156
2018-08-10,47.58476638793945
2018-08-13,46.83161926269531
2018-08-14,47.17572784423828
2018-08-15,47.052364349365234
2018-08-16,47.45491027832031
2018-08-17,47.65620422363281
2018-08-20,48.234039306640625
2018-08-21,48.55867385864258
2018-08-22,48.34764862060547
2018-08-23,47.961341857910156
2018-08-24,47.610740661621094
2018-08-27,48.42881774902344
2018-08-28,48.42881774902344
2018-08-29,49.65592575073242
2018-08-30,49.72409439086914
2018-08-31,49.4741325378418
2018-09-04,50.15261459350586
2018-09-05,51.588706970214844
2018-09-06,53.72334671020508
2018-09-07,53.668113708496094
2018-09-10,54.4478874206543
2018-09-11,54.59408950805664
2018-09-12,54.132720947265625
2018-09-13,54.0579948425293
2018-09-14,53.8988037109375
2018-09-17,52.6771354675293
2018-09-18,52.91107177734375
2018-09-19,52.36198425292969
2018-09-20,51.397010803222656
2018-09-21,50.93564987182617
2018-09-24,51.38077163696289
2018-09-25,51.98509216308594
2018-09-26,52.47571563720703
2018-09-27,52.202789306640625
2018-09-28,52.39447021484375
2018-10-01,52.5016975402832
2018-10-02,50.7894287109375
2018-10-03,50.942134857177734
2018-10-04,50.1883659362793
2018-10-05,49.34359359741211
2018-10-08,48.979705810546875
2018-10-09,48.21617889404297
2018-10-10,45.162052154541016
2018-10-11,44.28805160522461
2018-10-12,44.37252426147461
2018-10-15,44.05085754394531
2018-10-16,45.162052154541016
2018-10-17,44.06061553955078
2018-10-18,42.93642807006836
2018-10-19,42.90719985961914
2018-10-22,42.6082763671875
2018-10-23,41.72453689575195
2018-10-24,40.12922668457031
2018-10-25,40.52238464355469
2018-10-26,40.415157318115234
2018-10-29,39.18701934814453
2018-10-30,41.00649642944336
2018-10-31,42.37434387207031
2018-11-01,43.40105438232422
2018-11-02,43.40431213378906
2018-11-05,43.45629119873047
2018-11-06,44.43100357055664
2018-11-07,45.59416961669922
2018-11-08,44.817649841308594
2018-11-09,43.85918045043945
2018-11-12,43.02741241455078
2018-11-13,42.731746673583984
2018-11-14,43.28733444213867
2018-11-15,44.21982192993164
2018-11-16,43.74870300292969
2018-11-19,43.63823318481445
2018-11-20,41.24692153930664
2018-11-21,42.1339225769043
2018-11-23,41.935726165771484
2018-11-26,43.332828521728516
2018-11-27,43.09889221191406
2018-11-28,44.61294174194336
2018-11-29,43.86568069458008
2018-11-30,44.42451477050781
2018-12-03,44.021629333496094
2018-12-04,42.130672454833984
2018-12-06,43.64299774169922
2018-12-07,41.873748779296875
2018-12-10,42.19896697998047
2018-12-11,42.18270492553711
2018-12-12,42.355079650878906
2018-12-13,41.14847183227539
2018-12-14,40.14350128173828
2018-12-17,40.46547317504883
2018-12-18,40.77445983886719
2018-12-19,39.64263153076172
2018-12-20,39.27512741088867
2018-12-21,38.81003952026367
2018-12-24,37.590415954589844
2018-12-26,39.17756271362305
2018-12-27,40.091461181640625
2018-12-28,39.87680435180664
2018-12-31,40.16300964355469
2019-01-02,40.14024353027344
2019-01-03,38.66694259643555
2019-01-04,40.00039291381836
2019-01-07,40.46223449707031
2019-01-08,41.6623420715332
2019-01-09,41.681846618652344
2019-01-10,41.65256881713867
2019-01-11,41.57777404785156
2019-01-14,40.95331573486328
2019-01-15,40.93381118774414
2019-01-16,41.207008361816406
2019-01-17,42.355079650878906
2019-01-18,44.43656539916992
2019-01-22,43.223453521728516
2019-01-23,42.58599090576172
2019-01-24,42.794151306152344
2019-01-25,43.763336181640625
2019-01-28,44.124351501464844
2019-01-29,44.410560607910156
2019-01-30,45.373252868652344
2019-01-31,44.20890808105469
2019-02-01,44.88539123535156
2019-02-04,45.98468017578125
2019-02-05,46.098506927490234
2019-02-06,45.20411682128906
2019-02-07,46.50505828857422
2019-02-08,46.10176467895508
2019-02-11,45.724491119384766
2019-02-12,46.14079284667969
2019-02-13,46.833534240722656
2019-02-14,47.116485595703125
2019-02-15,47.604339599609375
2019-02-19,48.632083892822266
2019-02-20,49.598018646240234
2019-02-21,49.43540573120117
2019-02-22,49.389869689941406
2019-02-25,49.4256477355957
2019-02-26,49.11015701293945
2019-02-27,48.93453598022461
2019-02-28,49.035369873046875
2019-03-01,49.63379669189453
2019-03-04,48.33935546875
2019-03-05,47.49930191040039
2019-03-06,47.02391815185547
2019-03-07,45.86803436279297
2019-03-08,46.46714401245117
2019-03-11,47.6328010559082
2019-03-12,47.655601501464844
2019-03-13,48.38495635986328
2019-03-14,48.09189987182617
2019-03-15,47.89981460571289
2019-03-18,48.61287307739258
2019-03-19,46.903438568115234
2019-03-20,46.522491455078125
2019-03-21,47.479766845703125
2019-03-22,46.470401763916016
2019-03-25,46.29783248901367
2019-03-26,47.03043746948242
2019-03-27,46.85136413574219
2019-03-28,47.372318267822266
2019-03-29,47.014156341552734
2019-04-01,48.60311508178711
2019-04-02,48.38169479370117
2019-04-03,48.821266174316406
2019-04-04,49.52783203125
2019-04-05,49.410606384277344
2019-04-08,49.7166748046875
2019-04-09,49.05244827270508
2019-04-10,48.941734313964844
2019-04-11,49.912044525146484
2019-04-12,50.05856704711914
2019-04-15,49.64504623413086
2019-04-16,50.41346740722656
2019-04-17,51.146087646484375
2019-04-18,50.54372024536133
2019-04-22,50.752098083496094
2019-04-23,50.41020965576172
2019-04-24,51.751712799072266
2019-04-25,49.57341384887695
2019-04-26,50.100887298583984
2019-04-29,48.77243423461914
2019-04-30,48.60637283325195
2019-05-01,48.502174377441406
2019-05-02,48.85707092285156
2019-05-03,49.912044525146484
2019-05-06,50.04553985595703
2019-05-07,48.1016731262207
2019-05-08,47.408138275146484
2019-05-09,47.60349655151367
2019-05-10,47.662109375
2019-05-13,46.19038009643555
2019-05-14,46.98158645629883
2019-05-15,47.23882293701172
2019-05-16,47.610008239746094
2019-05-17,47.58070373535156
2019-05-20,47.83793258666992
2019-05-21,47.50255584716797
2019-05-22,46.799259185791016
2019-05-23,45.48055648803711
2019-05-24,45.0898323059082
2019-05-28,44.633975982666016
2019-05-29,43.71577072143555
2019-05-30,43.69949722290039
2019-05-31,43.1231689453125
2019-06-03,42.865943908691406
2019-06-04,44.08854675292969
2019-06-05,44.241783142089844
2019-06-06,44.137451171875
2019-06-07,44.391746520996094
2019-06-10,45.340476989746094
2019-06-11,45.88493728637695
2019-06-12,46.29574203491211
2019-06-13,46.12946319580078
2019-06-14,46.308780670166016
2019-06-17,45.278533935546875
2019-06-18,45.91427993774414
2019-06-19,46.30552291870117
2019-06-20,47.46290969848633
2019-06-21,47.590065002441406
2019-06-24,46.46527862548828
2019-06-25,46.31529235839844
2019-06-26,46.78804016113281
2019-06-27,48.010643005371094
2019-06-28,48.662696838378906
2019-07-01,48.89417266845703
2019-07-02,48.43773651123047
2019-07-03,48.7507209777832
2019-07-05,48.9170036315918
2019-07-08,47.96174240112305
2019-07-09,47.70744323730469
2019-07-10,46.48157501220703
2019-07-11,46.55656814575195
2019-07-12,48.88764953613281
2019-07-15,48.4703369140625
2019-07-16,50.03199768066406
2019-07-17,50.0776481628418
2019-07-18,50.1135139465332
2019-07-19,50.59928894042969
2019-07-22,50.918792724609375
2019-07-23,52.40872573852539
2019-07-24,53.47809982299805
2019-07-25,53.14881896972656
2019-07-26,53.74217987060547
2019-07-29,53.64111328125
2019-07-30,53.882381439208984
2019-07-31,54.43987274169922
2019-08-01,54.26708221435547
2019-08-02,54.13993453979492
2019-08-05,52.84886932373047
2019-08-06,53.77804183959961
2019-08-07,54.289913177490234
2019-08-08,55.02346420288086
2019-08-09,53.817176818847656
2019-08-12,54.13993453979492
2019-08-13,56.00480270385742
2019-08-14,54.16602325439453
2019-08-15,52.88473129272461
2019-08-16,54.019290924072266
2019-08-19,54.068206787109375
2019-08-20,53.54004669189453
2019-08-21,53.967132568359375
2019-08-22,53.72914123535156
2019-08-23,51.81536865234375
2019-08-26,52.47068405151367
2019-08-27,52.00445556640625
2019-08-28,52.31093215942383
2019-08-29,52.83908462524414
2019-08-30,53.390079498291016
2019-09-03,52.02912902832031
2019-09-04,52.645965576171875
2019-09-05,53.745811462402344
2019-09-06,53.76865005493164
2019-09-09,54.506248474121094
2019-09-10,56.265350341796875
2019-09-11,56.989891052246094
2019-09-12,56.692893981933594
2019-09-13,56.76142501831055
2019-09-16,56.86586380004883
2019-09-17,56.78753662109375
2019-09-18,56.75163269042969
2019-09-19,55.85086441040039
2019-09-20,55.36784362792969
2019-09-23,55.57999038696289
2019-09-24,54.75428009033203
2019-09-25,56.53950500488281
2019-09-26,56.95724105834961
2019-09-27,56.15439224243164
2019-09-30,55.472286224365234
2019-10-01,54.019954681396484
2019-10-02,52.7895622253418
2019-10-03,53.16162872314453
2019-10-04,53.11918640136719
2019-10-07,53.719703674316406
2019-10-08,52.79935836791992
2019-10-09,53.97752380371094
2019-10-10,54.4083251953125
2019-10-11,55.80844497680664
2019-10-14,55.88677215576172
2019-10-15,56.48075485229492
2019-10-16,57.29666519165039
2019-10-17,57.57080841064453
2019-10-18,58.265968322753906
2019-10-21,58.70981979370117
2019-10-22,59.085147857666016
2019-10-23,59.71828842163086
2019-10-24,59.99897003173828
2019-10-25,60.89973068237305
2019-10-28,61.15104675292969
2019-10-29,61.73849868774414
2019-10-30,60.50810241699219
2019-10-31,59.42456817626953
2019-11-01,61.39581298828125
2019-11-04,62.117088317871094
2019-11-05,62.7502326965332
2019-11-06,63.0341682434082
2019-11-07,63.45191955566406
2019-11-08,63.37358856201172
2019-11-11,63.76522445678711
2019-11-12,63.85008239746094
2019-11-13,63.494327545166016
2019-11-14,63.66405487060547
2019-11-15,62.96236038208008
2019-11-18,63.017845153808594
2019-11-19,63.31157684326172
2019-11-20,62.371639251708984
2019-11-21,62.146453857421875
2019-11-22,61.86904525756836
2019-11-25,62.600101470947266
2019-11-26,63.334415435791016
2019-11-27,63.833770751953125
2019-11-29,62.52830123901367
2019-12-02,60.7952995300293
2019-12-03,59.39064407348633
2019-12-04,59.38085174560547
2019-12-05,60.060298919677734
2019-12-06,60.207313537597656
2019-12-09,61.04029846191406
2019-12-10,61.25590133666992
2019-12-11,60.661373138427734
2019-12-12,61.242828369140625
2019-12-13,60.89330291748047
2019-12-16,60.76262664794922
2019-12-17,60.981502532958984
2019-12-18,60.64177322387695
2019-12-19,60.71036911010742
2019-12-20,61.474761962890625
2019-12-23,61.19710922241211
2019-12-24,61.409423828125
2019-12-26,61.494361877441406
2019-12-27,61.716495513916016
2019-12-30,61.549896240234375
2019-12-31,61.99414825439453
2020-01-02,62.729148864746094
2020-01-03,61.98108673095703
2020-01-06,61.4911003112793
2020-01-07,61.66748809814453
2020-01-08,61.958221435546875
2020-01-09,63.37919998168945
2020-01-10,64.34285736083984
2020-01-13,65.53192138671875
2020-01-14,66.6393051147461
2020-01-15,67.31550598144531
2020-01-16,68.26934051513672
2020-01-17,68.08967590332031
2020-01-21,67.10318756103516
2020-01-22,66.247314453125
2020-01-23,67.08684539794922
2020-01-24,66.79285430908203
2020-01-27,65.55804443359375
2020-01-28,65.783447265625
2020-01-29,66.2864990234375
2020-01-30,66.51190948486328
2020-01-31,64.10112762451172
2020-02-03,64.95697784423828
2020-02-04,66.74712371826172
2020-02-05,67.60297393798828
2020-02-06,71.1635971069336
2020-02-07,72.05864715576172
2020-02-10,71.93452453613281
2020-02-11,71.6829833984375
2020-02-12,72.80343627929688
2020-02-13,72.83938598632812
2020-02-14,72.48985290527344
2020-02-18,72.69564056396484
2020-02-19,73.5123062133789
2020-02-20,73.73442840576172
2020-02-21,72.69892120361328
2020-02-24,70.68994140625
2020-02-25,68.24974822998047
2020-02-26,67.38411712646484
2020-02-27,64.74466705322266
2020-02-28,63.30734634399414
2020-03-02,65.35880279541016
2020-03-03,63.511016845703125
2020-03-04,67.37989807128906
2020-03-05,65.91475677490234
2020-03-06,64.89763641357422
2020-03-09,59.42301559448242
2020-03-10,62.38599395751953
2020-03-11,58.867061614990234
2020-03-12,54.73982620239258
2020-03-13,58.19009017944336
2020-03-16,52.65004348754883
2020-03-17,55.71113204956055
2020-03-18,55.27290344238281
2020-03-19,53.01304626464844
2020-03-20,55.16497802734375
2020-03-23,56.204952239990234
2020-03-24,61.440853118896484
2020-03-25,66.48543548583984
2020-03-26,68.9725570678711
2020-03-27,62.95341873168945
2020-03-30,66.06356811523438
2020-03-31,64.3907470703125
2020-04-01,60.01005935668945
2020-04-02,60.93231201171875
2020-04-03,60.09836196899414
2020-04-06,67.785400390625
2020-04-07,69.97329711914062
2020-04-08,67.84427642822266
2020-04-09,66.29901885986328
2020-04-13,63.71869659423828
2020-04-14,65.4896011352539
2020-04-15,65.12660217285156
2020-04-16,66.79938507080078
2020-04-17,67.03483581542969
2020-04-20,63.71869659423828
2020-04-21,60.91268539428711
2020-04-22,62.9141731262207
2020-04-23,69.29143524169922
2020-04-24,69.47785186767578
2020-04-27,69.95368194580078
2020-04-28,70.88084411621094
2020-04-29,72.90193939208984
2020-04-30,71.27330780029297
2020-05-01,72.12686920166016
2020-05-04,72.63704681396484
2020-05-05,75.36943817138672
2020-05-06,74.70719909667969
2020-05-07,73.44157409667969
2020-05-08,74.9377670288086
2020-05-11,76.40454864501953
2020-05-12,75.81095886230469
2020-05-13,73.36797332763672
2020-05-14,72.67627716064453
2020-05-15,73.11779022216797
2020-05-18,75.76679992675781
2020-05-19,75.2222900390625
2020-05-20,76.28678894042969
2020-05-21,76.48301696777344
2020-05-22,77.89582824707031
2020-05-26,80.54975891113281
2020-05-27,81.82029724121094
2020-05-28,81.3248519897461
2020-05-29,83.92967987060547
2020-06-01,82.41388702392578
2020-06-02,81.29931640625
2020-06-03,81.75102233886719
2020-06-04,81.47606658935547
2020-06-05,83.2878646850586
2020-06-08,81.93268585205078
2020-06-09,80.46463012695312
2020-06-10,81.1667251586914
2020-06-11,77.20931243896484
2020-06-12,77.51863098144531
2020-06-15,79.62992095947266
2020-06-16,79.67411804199219
2020-06-17,80.20929718017578
2020-06-18,80.85740661621094
2020-06-19,82.59062957763672
2020-06-22,80.27804565429688
2020-06-23,80.99981689453125
2020-06-24,80.1994857788086
2020-06-25,80.0374526977539
2020-06-26,80.03255462646484
2020-06-29,80.85252380371094
2020-06-30,83.26821899414062
2020-07-01,82.66429138183594
2020-07-02,83.89668273925781
2020-07-06,86.35658264160156
2020-07-07,86.23385620117188
2020-07-08,86.84265899658203
2020-07-09,86.62171936035156
2020-07-10,86.84761047363281
2020-07-13,84.59391784667969
2020-07-14,87.26493835449219
2020-07-15,88.06524658203125
2020-07-16,88.85577392578125
2020-07-17,91.53661346435547
2020-07-20,92.10616302490234
2020-07-21,92.03253173828125
2020-07-22,91.44822692871094
2020-07-23,90.40240478515625
2020-07-24,89.4793472290039
2020-07-27,90.97686767578125
2020-07-28,89.55790710449219
2020-07-29,89.51862335205078
2020-07-30,88.48260498046875
2020-07-31,89.76410675048828
2020-08-03,89.56771087646484
2020-08-04,90.83939361572266
2020-08-05,91.03087615966797
2020-08-06,91.90978240966797
2020-08-07,91.31565856933594
2020-08-10,91.80667114257812
2020-08-11,92.28292083740234
2020-08-12,94.44331359863281
2020-08-13,94.51696014404297
2020-08-14,94.05543518066406
2020-08-17,94.8950424194336
2020-08-18,95.94084930419922
2020-08-19,96.23055267333984
2020-08-20,96.14707946777344
2020-08-21,96.84919738769531
2020-08-24,97.6249771118164
2020-08-25,97.05543518066406
2020-08-26,97.70843505859375
2020-08-27,97.74282836914062
2020-08-28,98.35655212402344
2020-08-31,99.2697982788086
2020-09-01,100.30167388916016
2020-09-02,100.04617309570312
2020-09-03,97.64340209960938
2020-09-04,96.43466186523438
2020-09-08,95.46177673339844
2020-09-09,97.8006591796875
2020-09-10,95.60426330566406
2020-09-11,96.1300277709961
2020-09-14,94.9065170288086
2020-09-15,97.0243148803711
2020-09-16,93.39804077148438
2020-09-17,93.60442352294922
2020-09-18,90.44496154785156
2020-09-21,87.76212310791016
2020-09-22,88.79889678955078
2020-09-23,89.51628875732422
2020-09-24,90.37616729736328
2020-09-25,89.62930297851562
2020-09-28,92.05663299560547
2020-09-29,90.95597839355469
2020-09-30,88.89715576171875
2020-10-01,89.80618286132812
2020-10-02,90.68573760986328
2020-10-05,92.60203552246094
2020-10-06,92.92142486572266
2020-10-07,94.79841613769531
2020-10-08,96.85232543945312
2020-10-09,98.1544189453125
2020-10-12,98.64580535888672
2020-10-13,98.57207489013672
2020-10-14,99.50566864013672
2020-10-15,100.24271392822266
2020-10-16,98.5573501586914
2020-10-19,96.74913024902344
2020-10-20,97.83993530273438
2020-10-21,96.44447326660156
2020-10-22,96.3855209350586
2020-10-23,98.57697296142578
2020-10-26,97.4910888671875
2020-10-27,93.15726470947266
2020-10-28,91.71759033203125
2020-10-29,93.53072357177734
2020-10-30,93.54053497314453
2020-11-02,95.20133972167969
2020-11-03,97.35841369628906
2020-11-04,98.46888732910156
2020-11-05,101.3040542602539
2020-11-06,101.7217025756836
2020-11-09,97.9234848022461
2020-11-10,97.03411102294922
2020-11-11,97.28963470458984
2020-11-12,96.93093872070312
2020-11-13,99.62359619140625
2020-11-16,101.27456665039062
2020-11-17,101.1861343383789
2020-11-18,100.48348236083984
2020-11-19,100.98958587646484
2020-11-20,101.0337905883789
2020-11-23,99.37299346923828
2020-11-24,99.97737884521484
2020-11-25,99.70220947265625
2020-11-27,99.25015258789062
2020-11-30,99.92330932617188
2020-12-01,103.77351379394531
2020-12-02,100.71991729736328
2020-12-03,101.79187774658203
2020-12-04,102.89334869384766
2020-12-07,102.31802368164062
2020-12-08,103.33097076416016
2020-12-09,99.70697021484375
2020-12-10,97.70565032958984
2020-12-11,98.73333740234375
2020-12-14,96.05836486816406
2020-12-15,97.49913024902344
2020-12-16,95.88628387451172
2020-12-17,96.4074935913086
2020-12-18,98.11868286132812
2020-12-21,97.27294158935547
2020-12-22,97.68598175048828
2020-12-23,96.78611755371094
2020-12-24,97.48439025878906
2020-12-28,95.84201049804688
2020-12-29,95.4584732055664
2020-12-30,95.20768737792969
2020-12-31,95.97476959228516
2021-01-04,93.7669448852539
2021-01-05,94.28816986083984
2021-01-06,95.05034637451172
2021-01-07,99.30868530273438
2021-01-08,101.0788803100586
2021-01-11,99.49552154541016
2021-01-12,99.99217987060547
2021-01-13,98.81694030761719
2021-01-14,102.03773498535156
2021-01-15,101.97872924804688
2021-01-19,102.03773498535156
2021-01-20,102.75074768066406
2021-01-21,102.14099884033203
2021-01-22,100.61174011230469
2021-01-25,103.81285858154297
2021-01-26,102.052490234375
