,SYF
2021-08-10,46.22356414794922
2021-08-11,47.21939849853515
2021-08-12,47.59745407104492
2021-08-13,47.77265167236328
2021-08-16,47.44991683959961
2021-08-17,46.73992538452149
2021-08-18,46.05759048461914
2021-08-19,45.19084548950195
2021-08-20,45.36603164672851
2021-08-23,45.83628463745117
2021-08-24,46.29732131958008
2021-08-25,47.41304397583008
2021-08-26,46.813697814941406
2021-08-27,47.90174102783203
2021-08-30,45.50434494018555
2021-08-31,45.8731689453125
2021-09-01,44.80357360839844
2021-09-02,44.545387268066406
2021-09-03,43.68785858154297
2021-09-07,43.04239654541016
2021-09-08,42.12033462524414
2021-09-09,42.9502067565918
2021-09-10,43.632537841796875
2021-09-13,44.895774841308594
2021-09-14,43.96448516845703
2021-09-15,44.480857849121094
2021-09-16,44.895774841308594
2021-09-17,44.66526412963867
2021-09-20,43.59565353393555
2021-09-21,43.826175689697266
2021-09-22,44.582275390625
2021-09-23,45.9561653137207
2021-09-24,46.31576919555664
2021-09-27,47.689666748046875
2021-09-28,46.72148513793945
2021-09-29,46.60161590576172
2021-09-30,45.07096862792969
2021-10-01,46.02070617675781
2021-10-04,45.75330352783203
2021-10-05,46.251224517822266
2021-10-06,45.96538162231445
2021-10-07,45.75330352783203
2021-10-08,46.05759048461914
2021-10-11,45.2369499206543
2021-10-12,45.81784439086914
2021-10-13,44.628379821777344
2021-10-14,45.70720672607422
2021-10-15,46.2696647644043
2021-10-18,47.03498840332031
2021-10-19,48.279788970947266
2021-10-20,47.89250946044922
2021-10-21,45.264610290527344
2021-10-22,45.3568115234375
2021-10-25,45.0801887512207
2021-10-26,45.135520935058594
2021-10-27,43.04239654541016
2021-10-28,43.21760177612305
2021-10-29,43.032318115234375
2021-11-01,43.884620666503906
2021-11-02,43.89388656616211
2021-11-03,44.653560638427734
2021-11-04,44.45900344848633
2021-11-05,45.57071304321289
2021-11-08,45.635555267333984
2021-11-09,45.681888580322266
2021-11-10,45.84864044189453
2021-11-11,46.05244445800781
2021-11-12,46.48787307739258
2021-11-15,46.441551208496094
2021-11-16,45.96907043457031
2021-11-17,45.01486587524414
2021-11-18,44.79252243041992
2021-11-19,44.35710144042969
2021-11-22,44.79252243041992
2021-11-23,46.05244445800781
2021-11-24,46.1080436706543
2021-11-26,44.17182159423828
2021-11-29,43.65301513671875
2021-11-30,41.49445724487305
2021-12-01,40.54024124145508
2021-12-02,42.28191375732422
2021-12-03,41.94840240478515
2021-12-06,42.93041229248047
2021-12-07,44.08843994140625
2021-12-08,43.829044342041016
2021-12-09,44.36636734008789
2021-12-10,44.34783554077149
2021-12-13,42.93041229248047
2021-12-14,43.38435745239258
2021-12-15,43.28245162963867
2021-12-16,44.116233825683594
2021-12-17,43.21759796142578
2021-12-20,40.966400146484375
2021-12-21,42.735862731933594
2021-12-22,42.56911087036133
2021-12-23,42.76365661621094
2021-12-27,42.78218078613281
2021-12-28,43.04158401489258
2021-12-29,42.884090423583984
2021-12-30,42.856292724609375
2021-12-31,42.97673797607422
2022-01-03,43.541847229003906
2022-01-04,44.61650085449219
2022-01-05,43.45846939086914
2022-01-06,44.06064224243164
2022-01-07,44.662818908691406
2022-01-10,44.74619674682617
2022-01-11,45.17234802246094
2022-01-12,45.4224853515625
2022-01-13,45.82084274291992
2022-01-14,45.08897018432617
2022-01-18,43.76419448852539
2022-01-19,42.28191375732422
2022-01-20,41.83723831176758
2022-01-21,41.15167999267578
2022-01-24,41.62415313720703
2022-01-25,42.708065032958984
2022-01-26,42.03178024291992
2022-01-27,41.15167999267578
2022-01-28,38.372406005859375
2022-01-31,39.45633316040039
2022-02-01,39.7249870300293
2022-02-02,39.558231353759766
2022-02-03,39.14133834838867
2022-02-04,39.372947692871094
2022-02-07,39.734249114990234
2022-02-08,40.74405288696289
2022-02-09,41.58202362060547
2022-02-10,41.08855819702149
2022-02-11,40.77198791503906
2022-02-14,40.99544143676758
2022-02-15,41.70306015014648
2022-02-16,41.7589225769043
2022-02-17,40.65094375610352
2022-02-18,40.427486419677734
2022-02-22,39.766414642333984
2022-02-23,38.732913970947266
2022-02-24,38.397735595703125
2022-02-25,40.21333694458008
2022-02-28,39.83159255981445
2022-03-01,36.74972152709961
2022-03-02,37.01972961425781
2022-03-03,36.20969009399414
2022-03-04,34.710655212402344
2022-03-07,32.36433029174805
2022-03-08,32.64365768432617
2022-03-09,33.70509338378906
2022-03-10,32.988162994384766
2022-03-11,32.62503433227539
2022-03-14,33.03470993041992
2022-03-15,33.649227142333984
2022-03-16,35.07377624511719
2022-03-17,34.86894226074219
2022-03-18,34.99929428100586
2022-03-21,33.8726921081543
2022-03-22,35.00859832763672
2022-03-23,33.8354377746582
2022-03-24,33.89130401611328
2022-03-25,34.142696380615234
2022-03-28,33.379215240478516
2022-03-29,34.22649002075195
2022-03-30,33.267478942871094
2022-03-31,32.41089630126953
2022-04-01,32.73676681518555
2022-04-04,33.11850357055664
2022-04-05,32.83918380737305
2022-04-06,33.304725646972656
2022-04-07,33.192996978759766
2022-04-08,34.11476516723633
2022-04-11,34.00303649902344
2022-04-12,34.328914642333984
2022-04-13,34.88755798339844
2022-04-14,35.101715087890625
2022-04-18,37.27112579345703
2022-04-19,37.89495086669922
2022-04-20,37.69011306762695
2022-04-21,37.05698013305664
2022-04-22,35.3624153137207
2022-04-25,35.65104293823242
2022-04-26,34.9248046875
2022-04-27,34.28235626220703
2022-04-28,35.44620895385742
2022-04-29,34.47226333618164
2022-05-02,34.9592399597168
2022-05-03,35.858272552490234
2022-05-04,37.59077835083008
2022-05-05,36.832218170166016
2022-05-06,35.633506774902344
2022-05-09,34.67829513549805
2022-05-10,33.86353302001953
2022-05-11,33.08625411987305
2022-05-12,30.932323455810547
2022-05-13,31.419294357299805
2022-05-16,31.05406379699707
2022-05-17,33.15180587768555
2022-05-18,30.979150772094727
2022-05-19,30.492168426513672
2022-05-20,30.39851951599121
2022-05-23,31.93436813354492
2022-05-24,30.81994247436523
2022-05-25,31.784526824951172
2022-05-26,32.94577407836914
2022-05-27,33.844810485839844
2022-05-31,34.68765640258789
2022-06-01,33.591957092285156
2022-06-02,33.91972351074219
2022-06-03,33.189266204833984
2022-06-06,33.51704025268555
2022-06-07,34.06019973754883
2022-06-08,32.739749908447266
2022-06-09,31.700244903564453
2022-06-10,29.508848190307617
2022-06-13,27.813804626464844
2022-06-14,27.63587188720703
2022-06-15,28.534900665283203
2022-06-16,27.083341598510746
2022-06-17,27.991735458374023
2022-06-21,27.364286422729492
2022-06-22,27.19571876525879
2022-06-23,26.42779541015625
2022-06-24,27.663963317871097
2022-06-27,27.57967758178711
2022-06-28,27.120800018310547
2022-06-29,26.718107223510746
2022-06-30,25.865901947021484
2022-07-01,26.7742977142334
2022-07-05,27.102067947387695
2022-07-06,26.74620246887207
2022-07-07,27.61713981628418
2022-07-08,27.795072555541992
2022-07-11,27.86063003540039
2022-07-12,28.525535583496097
2022-07-13,28.113481521606445
2022-07-14,28.076017379760746
2022-07-15,29.39647102355957
2022-07-18,29.480756759643555
2022-07-19,30.801210403442383
2022-07-20,31.185169219970703
2022-07-21,30.5858211517334
2022-07-22,30.60454750061035
2022-07-25,30.735652923583984
2022-07-26,29.73361015319824
2022-07-27,30.51089859008789
2022-07-28,30.5858211517334
2022-07-29,31.57611083984375
2022-08-01,31.82132339477539
2022-08-02,30.95363426208496
2022-08-03,32.06653594970703
2022-08-04,31.840185165405273
2022-08-05,31.972227096557617
2022-08-08,32.47208786010742
2022-08-09,31.972227096557617
2022-08-10,33.632137298583984
2022-08-11,34.05655288696289
2022-08-12,34.084842681884766
2022-08-15,33.717018127441406
2022-08-16,33.98109817504883
2022-08-17,33.19829177856445
2022-08-18,33.35862731933594
2022-08-19,32.35890579223633
2022-08-22,31.48179626464844
2022-08-23,32.06653594970703
2022-08-24,32.37777328491211
2022-08-25,33.13227462768555
2022-08-26,31.73643684387207
2022-08-29,30.868762969970703
2022-08-30,31.085681915283203
2022-08-31,30.887617111206055
2022-09-01,30.227426528930664
2022-09-02,30.15197372436523
2022-09-06,29.23713493347168
2022-09-07,30.133113861083984
2022-09-08,30.746152877807617
2022-09-09,31.519515991210938
2022-09-12,32.34947967529297
2022-09-13,29.80301856994629
2022-09-14,29.935054779052734
2022-09-15,30.746152877807617
2022-09-16,30.66126823425293
2022-09-19,30.849891662597656
2022-09-20,29.840742111206055
2022-09-21,28.888174057006836
2022-09-22,28.039356231689453
2022-09-23,27.605518341064453
2022-09-26,26.605792999267575
2022-09-27,26.51148223876953
2022-09-28,27.341440200805664
2022-09-29,27.19997215270996
2022-09-30,26.586933135986328
2022-10-03,28.16196632385254
2022-10-04,29.87846946716309
2022-10-05,29.944486618041992
2022-10-06,29.69927215576172
2022-10-07,29.08623504638672
2022-10-10,29.246566772460938
2022-10-11,29.161684036254883
2022-10-12,29.51064682006836
2022-10-13,30.53866195678711
2022-10-14,29.633255004882812
2022-10-17,30.340600967407227
2022-10-18,30.736717224121097
2022-10-19,29.79358291625977
2022-10-20,29.765291213989254
2022-10-21,30.56695556640625
2022-10-24,31.18942070007324
2022-10-25,32.9625129699707
2022-10-26,33.05682373046875
2022-10-27,33.075687408447266
2022-10-28,34.075401306152344
2022-10-31,33.75269317626953
2022-11-01,34.075408935546875
2022-11-02,33.16419982910156
2022-11-03,32.29096221923828
2022-11-04,33.24013900756836
2022-11-07,34.360172271728516
2022-11-08,34.25575637817383
2022-11-09,33.230648040771484
2022-11-10,36.76158142089844
2022-11-11,38.185340881347656
2022-11-14,35.831382751464844
2022-11-15,34.094390869140625
2022-11-16,33.40149688720703
2022-11-17,33.648284912109375
2022-11-18,34.06591796875
2022-11-21,34.455078125
2022-11-22,34.66389846801758
2022-11-23,34.96763229370117
2022-11-25,35.166961669921875
2022-11-28,34.5689811706543
2022-11-29,35.38527297973633
2022-11-30,35.67002868652344
2022-12-01,34.113380432128906
2022-12-02,33.505897521972656
2022-12-05,32.642154693603516
2022-12-06,32.87944793701172
2022-12-07,32.869956970214844
2022-12-08,33.14522171020508
2022-12-09,33.3255615234375
2022-12-12,33.76218032836914
2022-12-13,33.59132766723633
2022-12-14,32.604183197021484
2022-12-15,31.882814407348633
2022-12-16,31.522125244140625
2022-12-19,30.73431396484375
2022-12-20,30.990589141845703
2022-12-21,31.58856201171875
2022-12-22,30.69634437561035
2022-12-23,31.08550453186035
2022-12-27,30.905162811279297
2022-12-28,30.46854019165039
2022-12-29,31.170936584472656
2022-12-30,31.189916610717773
2023-01-03,30.743804931640625
2023-01-04,31.4177188873291
2023-01-05,30.354642868041992
2023-01-06,31.132965087890625
2023-01-09,30.648887634277344
2023-01-10,31.170936584472656
2023-01-11,32.04417419433594
2023-01-12,31.873319625854492
2023-01-13,31.7689151763916
2023-01-17,31.958740234375
2023-01-18,31.522125244140625
2023-01-19,30.92414665222168
2023-01-20,33.61031723022461
2023-01-23,32.80351257324219
2023-01-24,33.57234573364258
2023-01-25,35.00560760498047
2023-01-26,34.6923713684082
2023-01-27,35.176456451416016
2023-01-30,34.312705993652344
2023-01-31,34.86322784423828
2023-02-01,33.515403747558594
2023-02-02,35.869354248046875
2023-02-03,35.38230895996094
2023-02-06,34.78066635131836
2023-02-07,35.28681182861328
2023-02-08,34.790218353271484
2023-02-09,34.60877227783203
2023-02-10,34.78066635131836
2023-02-13,35.36320877075195
2023-02-14,34.6851692199707
2023-02-15,34.866615295410156
2023-02-16,34.045326232910156
2023-02-17,34.15992736816406
2023-02-21,33.424583435058594
2023-02-22,33.854331970214844
2023-02-23,34.30316925048828
2023-02-24,34.188575744628906
2023-02-27,33.902076721191406
2023-02-28,34.10262680053711
2023-03-01,34.360469818115234
2023-03-02,34.13127517700195
2023-03-03,34.74246597290039
2023-03-06,34.00712966918945
2023-03-07,33.090335845947266
2023-03-08,32.92799377441406
2023-03-09,31.73425674438477
2023-03-10,30.68376922607422
2023-03-13,27.93340110778809
2023-03-14,29.088937759399418
2023-03-15,27.599157333374023
2023-03-16,27.84745407104492
2023-03-17,27.207612991333008
2023-03-20,27.16941261291504
2023-03-21,28.55414390563965
2023-03-22,27.637357711791992
2023-03-23,26.749217987060547
2023-03-24,26.77787208557129
2023-03-27,27.045265197753903
2023-03-28,26.89246368408203
2023-03-29,27.360408782958984
2023-03-30,27.264911651611328
2023-03-31,27.771055221557617
2023-04-03,28.05755043029785
2023-04-04,27.627805709838867
2023-04-05,27.217161178588867
2023-04-06,27.331762313842773
2023-04-10,27.5036563873291
2023-04-11,28.50639915466309
2023-04-12,28.2007999420166
2023-04-13,28.429996490478516
2023-04-14,28.45864486694336
2023-04-17,28.61144638061523
2023-04-18,28.888391494750977
2023-04-19,29.40408515930176
2023-04-20,28.515947341918945
2023-04-21,28.382244110107425
2023-04-24,28.24854850769043
2023-04-25,27.828353881835938
2023-04-26,27.828353881835938
2023-04-27,28.028902053833008
2023-04-28,28.181699752807617
2023-05-01,27.787078857421875
2023-05-02,26.506969451904297
2023-05-03,26.670589447021484
2023-05-04,25.7562255859375
2023-05-05,26.314468383789062
2023-05-08,26.37221908569336
2023-05-09,26.42996406555176
2023-05-10,26.10272216796875
2023-05-11,26.381845474243164
2023-05-12,26.06422233581543
2023-05-15,26.92083740234375
2023-05-16,26.83421516418457
2023-05-17,27.68120384216309
2023-05-18,28.874692916870117
2023-05-19,28.89394187927246
2023-05-22,29.21156311035156
2023-05-23,29.51955795288086
2023-05-24,28.93243980407715
2023-05-25,28.874692916870117
2023-05-26,29.74093246459961
2023-05-30,30.058557510375977
2023-05-31,29.79867935180664
2023-06-01,30.366552352905273
2023-06-02,31.8006649017334
2023-06-05,31.4830379486084
2023-06-06,32.52252960205078
2023-06-07,32.91714859008789
2023-06-08,32.50327682495117
2023-06-09,32.42627716064453
2023-06-12,32.47440719604492
2023-06-13,32.859397888183594
2023-06-14,32.28190994262695
2023-06-15,32.18565368652344
2023-06-16,31.66591453552246
2023-06-20,31.4830379486084
2023-06-21,31.57929229736328
2023-06-22,31.45416259765625
2023-06-23,31.473413467407227
2023-06-26,31.357919692993164
2023-06-27,32.11827850341797
2023-06-28,32.58027267456055
2023-06-29,32.79202651977539
2023-06-30,32.64765167236328
2023-07-03,33.090396881103516
2023-07-05,32.47440719604492
2023-07-06,32.18565368652344
2023-07-07,32.349281311035156
2023-07-10,32.6765251159668
2023-07-11,33.41764450073242
2023-07-12,33.562015533447266
2023-07-13,34.332000732421875
2023-07-14,33.59089660644531
2023-07-17,34.178009033203125
2023-07-18,34.81325149536133
2023-07-19,34.7555046081543
2023-07-20,33.58126449584961
2023-07-21,33.3695182800293
2023-07-24,34.495635986328125
2023-07-25,33.84113693237305
2023-07-26,33.55239486694336
2023-07-27,33.42726516723633
2023-07-28,33.53390884399414
2023-07-31,33.485435485839844
2023-08-01,33.659942626953125
2023-08-02,33.09764862060547
2023-08-03,33.25276184082031
2023-08-04,33.31093215942383
2023-08-07,33.689029693603516
2023-08-08,33.776275634765625
2023-08-09,33.34971618652344
2023-08-10,33.34971618652344
2023-08-11,33.70841979980469
2023-08-14,33.184898376464844
2023-08-15,32.45779800415039
2023-08-16,31.86642265319824
2023-08-17,32.05062484741211
2023-08-18,32.157264709472656
2023-08-21,31.90520477294922
2023-08-22,30.819400787353516
2023-08-23,31.05207061767578
2023-08-24,30.974515914916992
2023-08-25,30.87756729125977
2023-08-28,31.00359535217285
2023-08-29,31.5465030670166
2023-08-30,31.37199592590332
2023-08-31,31.294435501098633
2023-09-01,31.662837982177734
2023-09-05,30.829090118408203
2023-09-06,30.76123046875
2023-09-07,29.975961685180664
2023-09-08,30.32497215270996
2023-09-11,30.732147216796875
2023-09-12,31.294435501098633
2023-09-13,30.829090118408203
2023-09-14,31.304136276245117
2023-09-15,31.52711296081543
2023-09-18,31.15871238708496
2023-09-19,31.381690979003903
2023-09-20,31.17810440063477
2023-09-21,30.838788986206055
2023-09-22,30.42191696166992
2023-09-25,30.47039031982422
2023-09-26,30.140771865844727
2023-09-27,29.258554458618164
2023-09-28,29.927488327026367
2023-09-29,29.636648178100582
2023-10-02,29.44275665283203
2023-10-03,28.211530685424805
2023-10-04,28.15336227416992
2023-10-05,27.833436965942383
2023-10-06,28.42481231689453
2023-10-09,28.46359062194824
2023-10-10,28.928936004638672
2023-10-11,28.754430770874023
2023-10-12,28.53145408630371
2023-10-13,27.98855209350586
2023-10-16,28.74473571777344
2023-10-17,29.568784713745117
2023-10-18,28.987104415893555
2023-10-19,27.881908416748047
2023-10-20,27.50381851196289
2023-10-23,27.746185302734375
2023-10-24,26.53434944152832
2023-10-25,26.85427474975586
2023-10-26,27.145112991333008
2023-10-27,27.232364654541016
2023-10-30,27.465038299560547
2023-10-31,27.43569564819336
2023-11-01,27.35744857788086
2023-11-02,28.44313621520996
2023-11-03,29.48970413208008
2023-11-06,28.863719940185547
2023-11-07,28.70722770690918
2023-11-08,28.67788314819336
2023-11-09,28.511606216430664
2023-11-10,28.922407150268555
2023-11-13,28.81481552124023
2023-11-14,29.63641929626465
2023-11-15,29.108245849609375
2023-11-16,28.2768611907959
2023-11-17,29.225616455078125
2023-11-20,29.166933059692383
2023-11-21,28.824596405029297
2023-11-22,29.029998779296875
2023-11-24,29.176713943481445
2023-11-27,28.746349334716797
2023-11-28,30.213499069213867
2023-11-29,30.53627014160156
2023-11-30,31.65130615234375
2023-12-01,33.089115142822266
2023-12-04,33.226051330566406
2023-12-05,33.2358283996582
2023-12-06,33.5488166809082
2023-12-07,34.13568115234375
2023-12-08,34.51713943481445
2023-12-11,34.67363739013672
2023-12-12,34.82034683227539
2023-12-13,36.02341079711914
2023-12-14,36.913482666015625
2023-12-15,36.30705642700195
2023-12-18,36.727638244628906
2023-12-19,37.39274978637695
2023-12-20,36.5124626159668
2023-12-21,37.21669387817383
2023-12-22,37.109100341796875
2023-12-26,37.4318733215332
2023-12-27,37.51012420654297
2023-12-28,37.529685974121094
2023-12-29,37.3536262512207
2024-01-02,37.128665924072266
2024-01-03,36.62983322143555
2024-01-04,36.62005233764648
2024-01-05,37.969825744628906
2024-01-08,38.34150695800781
2024-01-09,37.656837463378906
2024-01-10,37.109100341796875
2024-01-11,37.13844680786133
2024-01-12,35.925601959228516
2024-01-16,36.15056228637695
2024-01-17,35.671295166015625
2024-01-18,34.98662567138672
2024-01-19,36.10165786743164
2024-01-22,36.94282531738281
2024-01-23,36.62005233764648
2024-01-24,37.13844680786133
2024-01-25,37.617713928222656
2024-01-26,38.67406463623047
2024-01-29,38.36106872558594
2024-01-30,38.830562591552734
2024-01-31,38.01873779296875
2024-02-01,37.764427185058594
2024-02-02,38.34526824951172
2024-02-05,38.1582145690918
2024-02-06,38.18775177001953
2024-02-07,37.93178939819336
2024-02-08,38.2763557434082
2024-02-09,38.12868881225586
2024-02-12,38.916263580322266
2024-02-13,38.0499267578125
2024-02-14,38.7193717956543
2024-02-15,39.23129653930664
2024-02-16,38.94580078125
2024-02-20,39.85151672363281
2024-02-21,39.044246673583984
2024-02-22,39.08362579345703
2024-02-23,39.49710464477539
2024-02-26,39.30020904541016
2024-02-27,40.37328338623047
2024-02-28,40.23545837402344
2024-02-29,40.658782958984375
2024-03-01,40.41266632080078
2024-03-04,39.99918746948242
2024-03-05,40.21576690673828
2024-03-06,40.61940383911133
2024-03-07,40.924591064453125
2024-03-08,41.485740661621094
2024-03-11,41.87953186035156
2024-03-12,42.46037292480469
2024-03-13,42.804935455322266
2024-03-14,42.57851028442383
2024-03-15,41.13132858276367
2024-03-18,41.10179901123047
2024-03-19,41.46604919433594
2024-03-20,42.71633529663086
2024-03-21,41.98782730102539
2024-03-22,40.904903411865234
2024-03-25,40.67847442626953
2024-03-26,40.93444061279297
2024-03-27,41.623565673828125
2024-03-28,42.45052337646485
2024-04-01,41.10179901123047
2024-04-02,40.36344146728515
2024-04-03,40.5701789855957
2024-04-04,40.55049133300781
2024-04-05,40.63909149169922
2024-04-08,41.849998474121094
2024-04-09,41.67279052734375
2024-04-10,40.79661178588867
2024-04-11,40.64894104003906
2024-04-12,39.7826042175293
2024-04-15,39.841670989990234
2024-04-16,39.30020904541016
2024-04-17,39.06393814086914
2024-04-18,40.16654586791992
2024-04-19,40.924591064453125
2024-04-22,41.49559020996094
2024-04-23,42.19456481933594
2024-04-24,44.32102966308594
2024-04-25,43.96661758422851
2024-04-26,43.976463317871094
2024-04-29,44.00599670410156
2024-04-30,43.29717254638672
2024-05-01,43.27748489379883
2024-05-02,44.547454833984375
2024-05-03,45.14142227172851
2024-05-06,45.77498626708984
2024-05-07,44.81474304199219
2024-05-08,45.15132522583008
2024-05-09,45.63639068603515
2024-05-10,45.27011489868164
2024-05-13,44.4583625793457
2024-05-14,44.72564697265625
2024-05-15,43.696102142333984
2024-05-16,43.04273986816406
2024-05-17,43.49811553955078
2024-05-20,43.72580337524414
2024-05-21,44.34946823120117
2024-05-22,43.10213851928711
2024-05-23,42.42898178100586
2024-05-24,42.89425277709961
2024-05-28,42.785362243652344
2024-05-29,41.95380783081055
2024-05-30,42.55767059326172
2024-05-31,43.35952377319336
2024-06-03,43.1219367980957
2024-06-04,42.09239959716797
2024-06-05,42.36958312988281
2024-06-06,42.62696838378906
2024-06-07,43.260528564453125
2024-06-10,43.89409255981445
2024-06-11,42.04290008544922
2024-06-12,43.211036682128906
2024-06-13,42.4190788269043
2024-06-14,41.2707405090332
2024-06-17,42.65666580200195
2024-06-18,43.19123458862305
2024-06-20,44.4781608581543
2024-06-21,44.02278900146485
2024-06-24,45.062225341796875
2024-06-25,44.70584487915039
2024-06-26,44.42866516113281
2024-06-27,43.78520202636719
2024-06-28,46.71543502807617
2024-07-01,47.626182556152344
2024-07-02,47.5469856262207
2024-07-03,46.88372421264648
2024-07-05,46.44814682006836
2024-07-08,47.19060516357422
2024-07-09,47.962764739990234
2024-07-10,47.60638427734375
2024-07-11,48.566627502441406
2024-07-12,48.61612701416016
2024-07-15,50.20993423461914
2024-07-16,51.18997573852539
2024-07-17,51.69485092163086
2024-07-18,50.31882858276367
2024-07-19,49.46747589111328
2024-07-22,50.01194763183594
2024-07-23,50.29903030395508
2024-07-24,49.37838363647461
2024-07-25,49.87335586547851
2024-07-26,50.26932907104492
2024-07-29,50.00204086303711
2024-07-30,50.47721862792969
2024-07-31,50.27922821044922
2024-08-01,48.0716552734375
2024-08-02,44.537559509277344
2024-08-05,43.57194519042969
2024-08-06,44.10950469970703
2024-08-07,44.09954833984375
2024-08-08,45.552940368652344
2024-08-09,46.359275817871094
2024-08-12,45.44343948364258
2024-08-13,45.53303146362305
2024-08-14,46.110408782958984
2024-08-15,45.68235397338867
2024-08-16,46.40904998779297
2024-08-19,47.41448211669922
2024-08-20,46.89683151245117
2024-08-21,47.0262451171875
2024-08-22,46.986427307128906
2024-08-23,48.380088806152344
2024-08-26,48.648868560791016
2024-08-27,48.589141845703125
2024-08-28,49.295928955078125
2024-08-29,49.55474853515625
2024-08-30,50.03257751464844
2024-09-03,49.07692337036133
2024-09-04,48.9674186706543
2024-09-05,48.44977188110352
2024-09-06,47.19547653198242
2024-09-09,47.95203399658203
2024-09-10,45.94117736816406
2024-09-11,45.6325798034668
2024-09-12,46.20000076293945
2024-09-13,46.916744232177734
2024-09-16,47.11583709716797
2024-09-17,48.9674186706543
2024-09-18,48.66877746582031
2024-09-19,50.799095153808594
2024-09-20,50.351131439208984
2024-09-23,49.47511291503906
2024-09-24,47.99185562133789
2024-09-25,47.981903076171875
2024-09-26,48.81809997558594
2024-09-27,49.42534255981445
2024-09-30,49.654300689697266
2024-10-01,48.78823471069336
2024-10-02,49.35565948486328
2024-10-03,49.33574676513672
2024-10-04,51.62533950805664
2024-10-07,51.33665084838867
2024-10-08,50.958370208740234
2024-10-09,51.764705657958984
2024-10-10,51.34660720825195
2024-10-11,52.90950393676758
2024-10-14,53.44705581665039
2024-10-15,53.04887008666992
2024-10-16,56.26425552368164
2024-10-17,56.44343948364258
2024-10-18,56.164703369140625
2024-10-21,55.55746841430664
2024-10-22,55.41809844970703
2024-10-23,54.75113296508789
2024-10-24,55.009952545166016
2024-10-25,54.90045547485352
2024-10-28,56.53303146362305
2024-10-29,55.49773788452149
2024-10-30,56.055206298828125
2024-10-31,54.89049530029297
2024-11-01,55.0
2024-11-04,55.060001373291016
2024-11-05,56.81999969482422
2024-11-06,67.51000213623047
2024-11-07,64.63999938964844
2024-11-08,63.790000915527344
2024-11-11,65.5999984741211
2024-11-12,65.12000274658203
2024-11-13,65.12999725341797
2024-11-14,64.88999938964844
2024-11-15,64.9800033569336
2024-11-18,64.05000305175781
2024-11-19,63.650001525878906
2024-11-20,64.4000015258789
2024-11-21,65.13999938964844
2024-11-22,65.98999786376953
2024-11-25,67.04000091552734
2024-11-26,67.26000213623047
2024-11-27,67.22000122070312
2024-11-29,67.5199966430664
2024-12-02,67.08999633789062
2024-12-03,67.13999938964844
2024-12-04,66.81999969482422
2024-12-05,66.91999816894531
2024-12-06,67.91999816894531
2024-12-09,67.93000030517578
2024-12-10,66.87000274658203
2024-12-11,68.52999877929688
2024-12-12,68.52999877929688
2024-12-13,68.05999755859375
2024-12-16,68.55000305175781
2024-12-17,67.19000244140625
