,DPZ
2019-06-04,266.6492614746094
2019-06-05,267.907470703125
2019-06-06,269.46600341796875
2019-06-07,269.46600341796875
2019-06-10,265.37237548828125
2019-06-11,263.01580810546875
2019-06-12,264.77142333984375
2019-06-13,264.71502685546875
2019-06-14,264.1126708984375
2019-06-17,265.3831481933594
2019-06-18,265.7126159667969
2019-06-19,264.14093017578125
2019-06-20,265.2137756347656
2019-06-21,263.8116149902344
2019-06-24,258.2027893066406
2019-06-25,260.8095703125
2019-06-26,259.6143798828125
2019-06-27,261.5623779296875
2019-06-28,261.8823547363281
2019-07-01,255.12550354003906
2019-07-02,257.67578125
2019-07-03,264.4044494628906
2019-07-05,261.86358642578125
2019-07-08,260.8754577636719
2019-07-09,263.5009765625
2019-07-10,259.125
2019-07-11,261.28009033203125
2019-07-12,265.48675537109375
2019-07-15,254.01498413085938
2019-07-16,232.0126495361328
2019-07-17,238.1013641357422
2019-07-18,237.79083251953125
2019-07-19,242.73150634765625
2019-07-22,240.35057067871094
2019-07-23,242.52442932128906
2019-07-24,246.75930786132812
2019-07-25,245.3100128173828
2019-07-26,243.79490661621094
2019-07-29,237.6026153564453
2019-07-30,232.963134765625
2019-07-31,230.12107849121094
2019-08-01,231.3445281982422
2019-08-02,230.3280792236328
2019-08-05,225.5945281982422
2019-08-06,228.2200927734375
2019-08-07,231.25982666015625
2019-08-08,232.2102508544922
2019-08-09,233.22665405273438
2019-08-12,225.86741638183594
2019-08-13,226.42266845703125
2019-08-14,222.28189086914062
2019-08-15,219.16700744628906
2019-08-16,221.1055908203125
2019-08-19,218.34825134277344
2019-08-20,218.7340850830078
2019-08-21,217.877685546875
2019-08-22,218.18824768066406
2019-08-23,212.82412719726562
2019-08-26,214.2733917236328
2019-08-27,209.34214782714844
2019-08-28,212.5417938232422
2019-08-29,211.98654174804688
2019-08-30,213.47344970703125
2019-09-03,213.50167846679688
2019-09-04,224.97340393066406
2019-09-05,230.40342712402344
2019-09-06,223.3642120361328
2019-09-09,225.1051788330078
2019-09-10,229.21768188476562
2019-09-11,234.41238403320312
2019-09-12,232.85557556152344
2019-09-13,231.2138214111328
2019-09-16,230.9684600830078
2019-09-17,229.78907775878906
2019-09-18,231.1665802001953
2019-09-19,233.06309509277344
2019-09-20,233.63873291015625
2019-09-23,232.35545349121094
2019-09-24,229.25125122070312
2019-09-25,227.81703186035156
2019-09-26,225.93942260742188
2019-09-27,226.88296508789062
2019-09-30,230.77976989746094
2019-10-01,231.89315795898438
2019-10-02,228.10009765625
2019-10-03,229.60975646972656
2019-10-04,228.45867919921875
2019-10-07,228.53416442871094
2019-10-08,239.16778564453125
2019-10-09,234.176513671875
2019-10-10,240.38497924804688
2019-10-11,243.2344512939453
2019-10-14,237.96006774902344
2019-10-15,241.29078674316406
2019-10-16,241.50778198242188
2019-10-17,241.97012329101562
2019-10-18,241.262451171875
2019-10-21,242.9796905517578
2019-10-22,244.3195343017578
2019-10-23,241.54551696777344
2019-10-24,248.71641540527344
2019-10-25,256.40625
2019-10-28,254.24560546875
2019-10-29,248.32009887695312
2019-10-30,255.6042938232422
2019-10-31,256.2835998535156
2019-11-01,254.056884765625
2019-11-04,254.08511352539062
2019-11-05,260.7087707519531
2019-11-06,262.1335144042969
2019-11-07,266.7190856933594
2019-11-08,264.8132019042969
2019-11-11,264.84149169921875
2019-11-12,262.19012451171875
2019-11-13,263.624267578125
2019-11-14,262.9261169433594
2019-11-15,265.5207824707031
2019-11-18,268.54010009765625
2019-11-19,269.6063537597656
2019-11-20,271.9651184082031
2019-11-21,268.01171875
2019-11-22,269.6252136230469
2019-11-25,276.4563903808594
2019-11-26,272.81439208984375
2019-11-27,278.65478515625
2019-11-29,277.6829833984375
2019-12-02,277.44708251953125
2019-12-03,268.0494384765625
2019-12-04,269.8516540527344
2019-12-05,270.6725158691406
2019-12-06,270.3895263671875
2019-12-09,270.2008056640625
2019-12-10,269.134521484375
2019-12-11,277.0414733886719
2019-12-12,280.5212707519531
2019-12-13,278.8948059082031
2019-12-16,276.2659606933594
2019-12-17,275.8877258300781
2019-12-18,268.8616943359375
2019-12-19,276.1241455078125
2019-12-20,276.1241455078125
2019-12-23,272.5969543457031
2019-12-24,273.8924560546875
2019-12-26,276.35107421875
2019-12-27,276.41729736328125
2019-12-30,277.3061828613281
2019-12-31,277.8073425292969
2020-01-02,277.447998046875
2020-01-03,278.6489562988281
2020-01-06,277.9681396484375
2020-01-07,275.9822692871094
2020-01-08,274.762451171875
2020-01-09,273.19268798828125
2020-01-10,273.37237548828125
2020-01-13,268.5590515136719
2020-01-14,269.6181945800781
2020-01-15,272.8805847167969
2020-01-16,271.73638916015625
2020-01-17,270.894775390625
2020-01-21,269.6087341308594
2020-01-22,270.36529541015625
2020-01-23,272.3605041503906
2020-01-24,269.59930419921875
2020-01-27,267.50946044921875
2020-01-28,268.7292785644531
2020-01-29,269.9490966796875
2020-01-30,267.0461730957031
2020-01-31,266.431396484375
2020-02-03,256.0294494628906
2020-02-04,258.535400390625
2020-02-05,262.89471435546875
2020-02-06,264.2186584472656
2020-02-07,260.5306701660156
2020-02-10,259.9066162109375
2020-02-11,260.7575988769531
2020-02-12,265.7506103515625
2020-02-13,270.4787292480469
2020-02-14,275.7458190917969
2020-02-18,279.6986083984375
2020-02-19,280.9468688964844
2020-02-20,352.8714294433594
2020-02-21,351.73681640625
2020-02-24,343.2733459472656
2020-02-25,348.6161804199219
2020-02-26,346.7343444824219
2020-02-27,328.9471130371094
2020-02-28,321.0037841796875
2020-03-02,328.6255798339844
2020-03-03,321.0132141113281
2020-03-04,323.3016662597656
2020-03-05,314.9233703613281
2020-03-06,318.11962890625
2020-03-09,318.3654479980469
2020-03-10,325.2496032714844
2020-03-11,314.57342529296875
2020-03-12,300.5736999511719
2020-03-13,300.1187438964844
2020-03-16,271.3893127441406
2020-03-17,283.16156005859375
2020-03-18,274.8773498535156
2020-03-19,306.2892761230469
2020-03-20,284.3085632324219
2020-03-23,306.9811706542969
2020-03-24,325.6443786621094
2020-03-25,304.6872863769531
2020-03-26,320.8577575683594
2020-03-27,321.0757141113281
2020-03-30,328.6680908203125
2020-03-31,307.1707763671875
2020-04-01,316.36492919921875
2020-04-02,316.0616455078125
2020-04-03,311.11376953125
2020-04-06,320.8672790527344
2020-04-07,316.5450134277344
2020-04-08,325.9002685546875
2020-04-09,325.7201843261719
2020-04-13,336.6205139160156
2020-04-14,339.57781982421875
2020-04-15,336.1276550292969
2020-04-16,341.6725158691406
2020-04-17,344.0422668457031
2020-04-20,351.16064453125
2020-04-21,346.1748962402344
2020-04-22,363.7386474609375
2020-04-23,350.3644104003906
2020-04-24,348.1369323730469
2020-04-27,343.1512145996094
2020-04-28,337.4451599121094
2020-04-29,343.1322937011719
2020-04-30,343.05645751953125
2020-05-01,338.66790771484375
2020-05-04,340.3739929199219
2020-05-05,352.0894775390625
2020-05-06,352.8857421875
2020-05-07,348.0232238769531
2020-05-08,349.8619689941406
2020-05-11,357.80499267578125
2020-05-12,358.2315979003906
2020-05-13,364.8854675292969
2020-05-14,356.4021911621094
2020-05-15,356.43060302734375
2020-05-18,345.4924621582031
2020-05-19,350.715087890625
2020-05-20,357.5680847167969
2020-05-21,355.6723937988281
2020-05-22,352.6961975097656
2020-05-26,341.3787536621094
2020-05-27,354.46856689453125
2020-05-28,346.4876403808594
2020-05-29,365.7196044921875
2020-06-01,363.5775146484375
2020-06-02,364.7906799316406
2020-06-03,369.79541015625
2020-06-04,362.8192443847656
2020-06-05,356.7813720703125
2020-06-08,356.2221984863281
2020-06-09,362.2884521484375
2020-06-10,371.8617248535156
2020-06-11,362.8287353515625
2020-06-12,359.1624755859375
2020-06-15,358.94403076171875
2020-06-16,356.0376281738281
2020-06-17,361.55596923828125
2020-06-18,356.6930236816406
2020-06-19,359.409423828125
2020-06-22,365.3170471191406
2020-06-23,358.5926513671875
2020-06-24,356.62652587890625
2020-06-25,354.9359436035156
2020-06-26,347.4421691894531
2020-06-29,350.63336181640625
2020-06-30,350.88983154296875
2020-07-01,356.844970703125
2020-07-02,355.3063049316406
2020-07-06,365.6685485839844
2020-07-07,362.0023498535156
2020-07-08,364.8517150878906
2020-07-09,366.1434631347656
2020-07-10,378.31024169921875
2020-07-13,381.2260437011719
2020-07-14,382.0998840332031
2020-07-15,392.9084167480469
2020-07-16,387.0577087402344
2020-07-17,370.6263732910156
2020-07-20,371.7756652832031
2020-07-21,368.33740234375
2020-07-22,369.58172607421875
2020-07-23,362.17340087890625
2020-07-24,367.4826354980469
2020-07-27,370.0470275878906
2020-07-28,366.0674743652344
2020-07-29,365.8109130859375
2020-07-30,365.22210693359375
2020-07-31,367.1976623535156
2020-08-03,367.59661865234375
2020-08-04,372.1840515136719
2020-08-05,373.68475341796875
2020-08-06,372.8393859863281
2020-08-07,369.58172607421875
2020-08-10,366.5518493652344
2020-08-11,369.1352233886719
2020-08-12,372.9533996582031
2020-08-13,379.0035705566406
2020-08-14,378.9560546875
2020-08-17,388.8339538574219
2020-08-18,390.79046630859375
2020-08-19,393.430908203125
2020-08-20,397.324951171875
2020-08-21,398.626220703125
2020-08-24,397.9518127441406
2020-08-25,398.3032531738281
2020-08-26,397.0970153808594
2020-08-27,395.4158935546875
2020-08-28,395.0929260253906
2020-08-31,388.4254455566406
2020-09-01,389.55572509765625
2020-09-02,383.3345947265625
2020-09-03,377.5408630371094
2020-09-04,362.63861083984375
2020-09-08,357.4242858886719
2020-09-09,362.8856506347656
2020-09-10,369.43914794921875
2020-09-11,374.8625183105469
2020-09-14,369.74249267578125
2020-09-15,370.69415283203125
2020-09-16,367.3252868652344
2020-09-17,375.97601318359375
2020-09-18,378.3741455078125
2020-09-21,385.3974914550781
2020-09-22,393.75311279296875
2020-09-23,393.5532531738281
2020-09-24,393.3247985839844
2020-09-25,397.8739013671875
2020-09-28,401.1666259765625
2020-09-29,402.9938659667969
2020-09-30,404.7259216308594
2020-10-01,406.3532409667969
2020-10-02,412.8150634765625
2020-10-05,404.40228271484375
2020-10-06,406.8671569824219
2020-10-07,410.21697998046875
2020-10-08,381.6288757324219
2020-10-09,372.0550842285156
2020-10-12,373.6062316894531
2020-10-13,388.0145568847656
2020-10-14,383.72259521484375
2020-10-15,382.4187316894531
2020-10-16,380.144287109375
2020-10-19,375.8046569824219
2020-10-20,375.34783935546875
2020-10-21,371.1034851074219
2020-10-22,372.8068542480469
2020-10-23,375.0528564453125
2020-10-26,375.5381774902344
2020-10-27,377.84124755859375
2020-10-28,365.4410095214844
2020-10-29,368.0294494628906
2020-10-30,360.0354919433594
2020-11-02,357.8561706542969
2020-11-03,364.7176818847656
2020-11-04,373.5491943359375
2020-11-05,377.07037353515625
2020-11-06,380.5248718261719
2020-11-09,358.3509826660156
2020-11-10,363.2236328125
2020-11-11,375.5952453613281
2020-11-12,371.67437744140625
2020-11-13,370.77032470703125
2020-11-16,366.2212829589844
2020-11-17,365.8882141113281
2020-11-18,363.975341796875
2020-11-19,366.43072509765625
2020-11-20,370.73223876953125
2020-11-23,368.495849609375
2020-11-24,364.613037109375
2020-11-25,364.90802001953125
2020-11-27,371.5982971191406
2020-11-30,373.5967102050781
2020-12-01,372.8163757324219
2020-12-02,369.0858154296875
2020-12-03,364.8509826660156
2020-12-04,364.479736328125
2020-12-07,365.9643249511719
2020-12-08,368.0009765625
2020-12-09,366.3641052246094
2020-12-10,367.391845703125
2020-12-11,364.8414306640625
2020-12-14,365.4517517089844
2020-12-15,366.83441162109375
2020-12-16,364.7746887207031
2020-12-17,376.8282775878906
2020-12-18,378.306396484375
2020-12-21,378.7546081542969
2020-12-22,380.2231140136719
2020-12-23,385.0198059082031
2020-12-24,378.325439453125
2020-12-28,381.6153869628906
2020-12-29,366.529296875
2020-12-30,366.7772216796875
2020-12-31,365.6710205078125
2021-01-04,361.8947448730469
2021-01-05,363.6493225097656
2021-01-06,367.01568603515625
2021-01-07,365.4136047363281
2021-01-08,370.79193115234375
2021-01-11,372.42254638671875
2021-01-12,367.61639404296875
2021-01-13,364.145263671875
2021-01-14,356.45916748046875
2021-01-15,357.8228454589844
2021-01-19,355.3625793457031
2021-01-20,361.41796875
2021-01-21,363.4396057128906
2021-01-22,362.7243957519531
2021-01-25,360.9316101074219
2021-01-26,361.2654113769531
2021-01-27,359.4249267578125
2021-01-28,354.3612976074219
2021-01-29,353.56024169921875
2021-02-01,354.1895751953125
2021-02-02,359.720458984375
2021-02-03,356.010986328125
2021-02-04,355.6962585449219
2021-02-05,359.7300720214844
2021-02-08,362.42877197265625
2021-02-09,365.1942138671875
2021-02-10,364.3359680175781
2021-02-11,367.330322265625
2021-02-12,367.3016662597656
2021-02-16,360.3880615234375
2021-02-17,359.0243835449219
2021-02-18,359.6443176269531
2021-02-19,354.22772216796875
2021-02-22,348.219970703125
2021-02-23,349.7266845703125
2021-02-24,347.6764221191406
2021-02-25,323.2735900878906
2021-02-26,330.4352111816406
2021-03-01,329.05242919921875
2021-03-02,327.0975341796875
2021-03-03,317.2944641113281
2021-03-04,315.1965026855469
2021-03-05,314.9199523925781
2021-03-08,318.0382385253906
2021-03-09,337.6539611816406
2021-03-10,341.325439453125
2021-03-11,341.7449951171875
2021-03-12,345.2634582519531
2021-03-15,347.0418701171875
2021-03-16,349.94842529296875
2021-03-17,347.3096008300781
2021-03-18,347.8546142578125
2021-03-19,347.73980712890625
2021-03-22,353.11322021484375
2021-03-23,357.98944091796875
2021-03-24,350.1492919921875
2021-03-25,351.46875
2021-03-26,355.5225524902344
2021-03-29,355.7520751953125
2021-03-30,351.9754333496094
2021-03-31,351.6503601074219
2021-04-01,356.99505615234375
2021-04-05,355.3314208984375
2021-04-06,363.97467041015625
2021-04-07,365.5235595703125
2021-04-08,367.0725402832031
2021-04-09,373.22039794921875
2021-04-12,373.4784851074219
2021-04-13,377.59942626953125
2021-04-14,373.4976806640625
2021-04-15,375.7445068359375
2021-04-16,377.5037536621094
2021-04-19,380.4964599609375
2021-04-20,380.5824279785156
2021-04-21,377.47503662109375
2021-04-22,381.26129150390625
2021-04-23,380.2573547363281
2021-04-26,382.64764404296875
2021-04-27,383.43170166015625
2021-04-28,386.22357177734375
2021-04-29,397.7256774902344
2021-04-30,403.80657958984375
2021-05-03,414.5628662109375
2021-05-04,414.9453430175781
2021-05-05,412.9374694824219
2021-05-06,411.15911865234375
2021-05-07,413.49200439453125
2021-05-10,412.1534423828125
2021-05-11,403.80657958984375
2021-05-12,406.77056884765625
2021-05-13,403.8639221191406
2021-05-14,408.5393371582031
2021-05-17,413.8648681640625
2021-05-18,413.8648681640625
2021-05-19,412.9947814941406
2021-05-20,410.116943359375
2021-05-21,408.8835144042969
2021-05-24,402.4297180175781
2021-05-25,402.5635986328125
2021-05-26,402.22894287109375
2021-05-27,405.364990234375
2021-05-28,408.13775634765625
2021-06-01,404.43768310546875
2021-06-02,407.4971923828125
2021-06-03,406.4645690917969
2021-06-04,412.22039794921875
2021-06-07,418.70294189453125
2021-06-08,423.90411376953125
2021-06-09,423.28271484375
2021-06-10,428.7516784667969
2021-06-11,433.0828552246094
2021-06-14,429.3845520019531
2021-06-15,427.08514404296875
2021-06-16,428.8384704589844
2021-06-17,438.0458679199219
2021-06-18,440.91064453125
2021-06-21,440.2111511230469
2021-06-22,440.5561218261719
2021-06-23,437.6147155761719
2021-06-24,440.5465393066406
2021-06-25,438.793212890625
2021-06-28,444.11065673828125
2021-06-29,444.0340270996094
2021-06-30,446.9466552734375
2021-07-01,446.4963684082031
2021-07-02,454.3719482421875
2021-07-06,456.6426696777344
2021-07-07,458.14697265625
2021-07-08,454.6689758300781
2021-07-09,457.55291748046875
2021-07-12,459.99603271484375
2021-07-13,465.3327331542969
2021-07-14,464.9878234863281
2021-07-15,464.52789306640625
2021-07-16,462.4583435058594
2021-07-19,458.4438781738281
2021-07-20,455.0714111328125
2021-07-21,450.66412353515625
2021-07-22,516.2464599609375
2021-07-23,503.43646240234375
2021-07-26,511.9349060058594
2021-07-27,515.4703369140625
2021-07-28,502.5934753417969
2021-07-29,504.1263122558594
2021-07-30,503.4749450683594
2021-08-02,508.1408996582031
2021-08-03,517.8272705078125
2021-08-04,514.1959838867188
2021-08-05,513.0463256835938
2021-08-06,511.091796875
2021-08-09,507.2881774902344
2021-08-10,497.189697265625
2021-08-11,493.74053955078125
2021-08-12,494.84234619140625
2021-08-13,495.3597412109375
2021-08-16,491.690185546875
2021-08-17,505.6402587890625
2021-08-18,503.599365234375
2021-08-19,496.6053161621094
2021-08-20,488.1739807128906
2021-08-23,488.1739807128906
2021-08-24,480.5665588378906
2021-08-25,490.6842041015625
2021-08-26,489.1991271972656
2021-08-27,490.42547607421875
2021-08-30,495.5800476074219
2021-08-31,495.2351989746094
2021-09-01,493.8076171875
2021-09-02,495.61846923828125
2021-09-03,492.94537353515625
2021-09-07,492.4854736328125
2021-09-08,499.5275573730469
2021-09-09,494.4974365234375
2021-09-10,489.4673767089844
2021-09-13,489.6877136230469
2021-09-14,486.6161193847656
2021-09-15,485.2723083496094
2021-09-16,490.6955871582031
2021-09-17,483.3333740234375
2021-09-20,477.11346435546875
2021-09-21,478.15972900390625
2021-09-22,475.63519287109375
2021-09-23,473.03399658203125
2021-09-24,470.1831970214844
2021-09-27,467.6779479980469
2021-09-28,465.4510192871094
2021-09-29,463.6177062988281
2021-09-30,457.820068359375
2021-10-01,456.0058898925781
2021-10-04,452.01287841796875
2021-10-05,455.5739440917969
2021-10-06,463.2913513183594
2021-10-07,463.3392028808594
2021-10-08,461.04522705078125
2021-10-11,460.2388610839844
2021-10-12,460.7860107421875
2021-10-13,457.1673278808594
2021-10-14,458.3191833496094
2021-10-15,436.65484619140625
2021-10-18,441.444580078125
2021-10-19,446.69512939453125
2021-10-20,440.1775817871094
2021-10-21,449.18115234375
2021-10-22,445.6969299316406
2021-10-25,447.5301818847656
2021-10-26,447.0885925292969
2021-10-27,460.9972229003906
2021-10-28,460.0948791503906
2021-10-29,469.34808349609375
2021-11-01,467.82183837890625
2021-11-02,467.3323669433594
2021-11-03,465.7869567871094
2021-11-04,488.93902587890625
2021-11-05,475.9807434082031
2021-11-08,476.73907470703125
2021-11-09,478.4860534667969
2021-11-10,475.280029296875
2021-11-11,486.6161193847656
2021-11-12,492.7017517089844
2021-11-15,496.5604553222656
2021-11-16,504.1721496582031
2021-11-17,510.1521301269531
2021-11-18,515.2875366210938
2021-11-19,514.0972290039062
2021-11-22,511.9566955566406
2021-11-23,510.5649719238281
2021-11-24,512.5518188476562
2021-11-26,508.61627197265625
2021-11-29,512.5230102539062
2021-11-30,503.1068115234375
2021-12-01,491.1179504394531
2021-12-02,503.9322204589844
2021-12-03,500.831787109375
2021-12-06,496.3300476074219
2021-12-07,515.8634643554688
2021-12-08,512.7342529296875
2021-12-09,509.0098571777344
2021-12-10,512.9740600585938
2021-12-13,515.7962646484375
2021-12-14,503.036376953125
2021-12-15,503.77679443359375
2021-12-16,511.7384338378906
2021-12-17,508.0652770996094
2021-12-20,510.2095031738281
2021-12-21,509.5845642089844
2021-12-22,514.2672729492188
2021-12-23,524.85400390625
2021-12-27,535.7869262695312
2021-12-28,536.3253173828125
2021-12-29,540.7775268554688
2021-12-30,535.9791870117188
2021-12-31,542.6332397460938
2022-01-03,531.9502563476562
2022-01-04,514.7001342773438
2022-01-05,500.5171813964844
2022-01-06,504.248046875
2022-01-07,488.88232421875
2022-01-10,483.3245544433594
2022-01-11,467.71856689453125
2022-01-12,468.1706237792969
2022-01-13,462.8916320800781
2022-01-14,454.85302734375
2022-01-18,448.52593994140625
2022-01-19,451.34332275390625
2022-01-20,434.8815612792969
2022-01-21,418.0928649902344
2022-01-24,438.698974609375
2022-01-25,419.5831604003906
2022-01-26,407.4099426269531
2022-01-27,413.06390380859375
2022-01-28,424.0545349121094
2022-01-31,437.1700744628906
2022-02-01,440.6796875
2022-02-02,434.56427001953125
2022-02-03,426.7276306152344
2022-02-04,421.22747802734375
2022-02-07,417.66015625
2022-02-08,421.86212158203125
2022-02-09,427.6602783203125
2022-02-10,421.7178955078125
2022-02-11,414.92926025390625
2022-02-14,414.15045166015625
2022-02-15,415.390869140625
2022-02-16,416.6793518066406
2022-02-17,413.97735595703125
2022-02-18,418.87164306640625
2022-02-22,405.8811340332031
2022-02-23,386.6308288574219
2022-02-24,401.36181640625
2022-02-25,413.44854736328125
2022-02-28,415.5928039550781
2022-03-01,415.5928039550781
2022-03-02,406.9772644042969
2022-03-03,387.1885070800781
2022-03-04,397.80401611328125
2022-03-07,384.6885070800781
2022-03-08,378.03448486328125
2022-03-09,381.9192199707031
2022-03-10,378.0249328613281
2022-03-11,371.5152282714844
2022-03-14,372.3927307128906
2022-03-15,375.9895324707031
2022-03-16,390.9940490722656
2022-03-17,394.8415832519531
2022-03-18,400.8202209472656
2022-03-21,385.76751708984375
2022-03-22,382.6625061035156
2022-03-23,379.8757019042969
2022-03-24,379.162109375
2022-03-25,380.6470947265625
2022-03-28,384.8226013183594
2022-03-29,397.300537109375
2022-03-30,391.7654113769531
2022-03-31,392.4790344238281
2022-04-01,383.0
2022-04-04,389.3740539550781
2022-04-05,377.2045593261719
2022-04-06,377.1370544433594
2022-04-07,383.212158203125
2022-04-08,380.6952819824219
2022-04-11,374.0705871582031
2022-04-12,374.6974792480469
2022-04-13,378.1591796875
2022-04-14,373.41485595703125
2022-04-18,365.94158935546875
2022-04-19,380.0106506347656
2022-04-20,382.3345642089844
2022-04-21,377.04058837890625
2022-04-22,365.30511474609375
2022-04-25,364.6590576171875
2022-04-26,356.5299987792969
2022-04-27,359.59649658203125
2022-04-28,341.2458801269531
2022-04-29,325.93280029296875
2022-05-02,338.5843811035156
2022-05-03,331.5643310546875
2022-05-04,340.5902099609375
2022-05-05,329.4910888671875
2022-05-06,329.5875549316406
2022-05-09,321.68994140625
2022-05-10,323.7342224121094
2022-05-11,313.5222473144531
2022-05-12,316.1451721191406
2022-05-13,328.7678527832031
2022-05-16,324.43817138671875
2022-05-17,324.4477844238281
2022-05-18,316.30908203125
2022-05-19,324.4188537597656
2022-05-20,329.4910888671875
2022-05-23,330.7639465332031
2022-05-24,329.9539794921875
2022-05-25,339.9826965332031
2022-05-26,342.9140625
2022-05-27,352.8464050292969
2022-05-31,350.2042236328125
2022-06-01,347.967041015625
2022-06-02,359.55792236328125
2022-06-03,354.97747802734375
2022-06-06,363.8009033203125
2022-06-07,371.52484130859375
2022-06-08,370.2905578613281
2022-06-09,371.6791076660156
2022-06-10,366.9154968261719
2022-06-13,367.0408630371094
2022-06-14,364.7198486328125
2022-06-15,372.73699951171875
2022-06-16,367.0602111816406
2022-06-17,366.6927185058594
2022-06-21,373.64605712890625
2022-06-22,376.9342346191406
2022-06-23,385.02880859375
2022-06-24,383.4910888671875
2022-06-27,384.4969177246094
2022-06-28,377.8529357910156
2022-06-29,376.2379455566406
2022-06-30,376.8858642578125
2022-07-01,390.3284606933594
2022-07-05,383.7425537109375
2022-07-06,384.48724365234375
2022-07-07,392.1949462890625
2022-07-08,388.1428527832031
2022-07-11,384.177734375
2022-07-12,378.6072998046875
2022-07-13,388.1622009277344
2022-07-14,386.0152282714844
2022-07-15,393.2200622558594
2022-07-18,393.4232177734375
2022-07-19,396.74029541015625
2022-07-20,397.3398742675781
2022-07-21,392.2916259765625
2022-07-22,386.1312561035156
2022-07-25,375.2223815917969
2022-07-26,374.0233154296875
2022-07-27,380.0579833984375
2022-07-28,376.9922180175781
2022-07-29,379.20684814453125
2022-08-01,377.2823791503906
2022-08-02,378.2011413574219
2022-08-03,378.0464172363281
2022-08-04,378.4621887207031
2022-08-05,375.1644287109375
2022-08-08,381.8953857421875
2022-08-09,379.6421203613281
2022-08-10,392.3980712890625
2022-08-11,390.83135986328125
2022-08-12,398.6744689941406
2022-08-15,397.3398742675781
2022-08-16,397.40753173828125
2022-08-17,398.4327087402344
2022-08-18,403.2295227050781
2022-08-19,391.86614990234375
2022-08-22,388.0074462890625
2022-08-23,379.5453796386719
2022-08-24,383.89727783203125
2022-08-25,393.57794189453125
2022-08-26,377.43707275390625
2022-08-29,366.0544738769531
2022-08-30,367.8531799316406
2022-08-31,359.6232604980469
2022-09-01,359.3910827636719
2022-09-02,353.7626647949219
2022-09-06,350.83233642578125
2022-09-07,350.6775817871094
2022-09-08,350.0877380371094
2022-09-09,355.03924560546875
2022-09-12,352.4474182128906
2022-09-13,338.8500671386719
2022-09-14,330.1188049316406
2022-09-15,339.0732421875
2022-09-16,332.728515625
2022-09-19,323.036865234375
2022-09-20,322.4256591796875
2022-09-21,323.2502746582031
2022-09-22,310.58026123046875
2022-09-23,320.14581298828125
2022-09-26,315.0428466796875
2022-09-27,304.8079528808594
2022-09-28,311.5892333984375
2022-09-29,306.9034118652344
2022-09-30,300.93707275390625
2022-10-03,306.9907531738281
2022-10-04,320.7375793457031
2022-10-05,325.12261962890625
2022-10-06,314.5384216308594
2022-10-07,305.1280517578125
2022-10-10,300.4229431152344
2022-10-11,294.4371337890625
2022-10-12,292.7491149902344
2022-10-13,323.3084716796875
2022-10-14,307.86383056640625
2022-10-17,311.56976318359375
2022-10-18,319.0786437988281
2022-10-19,313.74285888671875
2022-10-20,309.9593505859375
2022-10-21,311.95782470703125
2022-10-24,313.5100402832031
2022-10-25,319.0592956542969
2022-10-26,312.4040832519531
2022-10-27,321.6010437011719
2022-10-28,324.802490234375
2022-10-31,322.3189392089844
2022-11-01,323.48309326171875
2022-11-02,328.90618896484375
2022-11-03,341.5567626953125
2022-11-04,348.910400390625
2022-11-07,337.5404052734375
2022-11-08,327.412109375
2022-11-09,328.4307861328125
2022-11-10,347.13507080078125
2022-11-11,355.5752868652344
2022-11-14,359.17449951171875
2022-11-15,355.7887268066406
2022-11-16,353.58648681640625
2022-11-17,355.7790832519531
2022-11-18,356.9043884277344
2022-11-21,366.54754638671875
2022-11-22,364.84014892578125
2022-11-23,380.042236328125
2022-11-25,377.4422302246094
2022-11-28,370.8744201660156
2022-11-29,371.62139892578125
2022-11-30,377.1220397949219
2022-12-01,374.0660705566406
2022-12-02,371.3302917480469
2022-12-05,369.8751525878906
2022-12-06,358.3304443359375
2022-12-07,361.0274353027344
2022-12-08,363.7438659667969
2022-12-09,351.8208312988281
2022-12-12,352.4999694824219
2022-12-13,351.06414794921875
2022-12-14,356.87353515625
2022-12-15,347.38580322265625
2022-12-16,347.6194152832031
2022-12-19,346.7435607910156
2022-12-20,344.21356201171875
2022-12-21,348.6897888183594
2022-12-22,342.7344055175781
2022-12-23,343.5226135253906
2022-12-27,344.86553955078125
2022-12-28,335.144287109375
2022-12-29,340.3892517089844
2022-12-30,337.08074951171875
2023-01-03,330.1425476074219
2023-01-04,335.12481689453125
2023-01-05,329.71435546875
2023-01-06,333.4024658203125
2023-01-09,324.8975524902344
2023-01-10,330.59014892578125
2023-01-11,340.4378967285156
2023-01-12,328.53692626953125
2023-01-13,328.3617858886719
2023-01-17,334.9302062988281
2023-01-18,337.15863037109375
2023-01-19,339.46484375
2023-01-20,338.6766357421875
2023-01-23,336.15631103515625
2023-01-24,330.2106628417969
2023-01-25,341.2066955566406
2023-01-26,344.5152282714844
2023-01-27,345.6148376464844
2023-01-30,339.114501953125
2023-01-31,343.503173828125
2023-02-01,350.1105041503906
2023-02-02,350.7721862792969
2023-02-03,349.945068359375
2023-02-06,346.4030456542969
2023-02-07,347.5902099609375
2023-02-08,344.07733154296875
2023-02-09,345.4201965332031
2023-02-10,344.53460693359375
2023-02-13,345.4980773925781
2023-02-14,338.22900390625
2023-02-15,350.4122009277344
2023-02-16,347.2301330566406
2023-02-17,347.745849609375
2023-02-21,340.8077392578125
2023-02-22,339.08526611328125
2023-02-23,299.5775451660156
2023-02-24,289.4670715332031
2023-02-27,287.6766357421875
