,CB
2018-03-14,123.84127807617188
2018-03-15,124.1052017211914
2018-03-16,124.0348129272461
2018-03-19,123.43653106689453
2018-03-20,124.33392333984375
2018-03-21,123.40133666992188
2018-03-22,121.09626770019531
2018-03-23,118.39527893066406
2018-03-26,120.55082702636719
2018-03-27,120.26925659179688
2018-03-28,122.27686309814453
2018-03-29,120.9591064453125
2018-04-02,117.89019012451172
2018-04-03,119.46446228027344
2018-04-04,120.437255859375
2018-04-05,120.07470703125
2018-04-06,118.62425231933594
2018-04-09,118.65080261230469
2018-04-10,119.55290222167969
2018-04-11,118.56234741210938
2018-04-12,119.19912719726562
2018-04-13,118.5093002319336
2018-04-16,120.09234619140625
2018-04-17,120.587646484375
2018-04-18,120.72914123535156
2018-04-19,121.7108154296875
2018-04-20,121.7638931274414
2018-04-23,122.3033447265625
2018-04-24,120.36652374267578
2018-04-25,121.39244079589844
2018-04-26,120.63185119628906
2018-04-27,121.4366683959961
2018-04-30,119.98624420166016
2018-05-01,120.2161865234375
2018-05-02,117.37725067138672
2018-05-03,115.13973999023438
2018-05-04,117.40380859375
2018-05-07,117.3684310913086
2018-05-08,117.48340606689453
2018-05-09,119.11954498291016
2018-05-10,119.8712158203125
2018-05-11,120.4284439086914
2018-05-14,119.43791198730469
2018-05-15,118.93379974365234
2018-05-16,119.01341247558594
2018-05-17,118.90727996826172
2018-05-18,118.10247039794922
2018-05-21,118.4120101928711
2018-05-22,119.5882797241211
2018-05-23,118.34127044677734
2018-05-24,118.0140380859375
2018-05-25,118.04940795898438
2018-05-29,114.90094757080078
2018-05-30,117.0146713256836
2018-05-31,115.58192443847656
2018-06-01,115.66153717041016
2018-06-04,116.54596710205078
2018-06-05,115.81187438964844
2018-06-06,116.1656494140625
2018-06-07,116.94390869140625
2018-06-08,118.08480072021484
2018-06-11,117.62489318847656
2018-06-12,117.02352142333984
2018-06-13,117.37725067138672
2018-06-14,115.06013488769531
2018-06-15,115.74996948242188
2018-06-18,114.47645568847656
2018-06-19,114.66218566894531
2018-06-20,112.06204223632812
2018-06-21,111.13692474365234
2018-06-22,111.5283203125
2018-06-25,111.28816986083984
2018-06-26,110.80781555175781
2018-06-27,111.36820220947266
2018-06-28,112.66690826416016
2018-06-29,112.98713684082031
2018-07-02,112.80033874511719
2018-07-03,113.48530578613281
2018-07-05,114.08126831054688
2018-07-06,114.91741180419922
2018-07-09,117.49700164794922
2018-07-10,118.7601318359375
2018-07-11,117.28353881835938
2018-07-12,117.8795166015625
2018-07-13,117.54150390625
2018-07-16,118.6355972290039
2018-07-17,118.64453125
2018-07-18,120.08554077148438
2018-07-19,118.40435791015625
2018-07-20,118.51109313964844
2018-07-23,119.14265441894531
2018-07-24,119.69412994384766
2018-07-25,120.63700866699219
2018-07-26,122.0958480834961
2018-07-27,122.65625
2018-07-30,124.39973449707031
2018-07-31,124.28409576416016
2018-08-01,123.15437316894531
2018-08-02,122.43388366699219
2018-08-03,123.4745864868164
2018-08-06,123.37677764892578
2018-08-07,123.33229064941406
2018-08-08,122.29153442382812
2018-08-09,121.93573760986328
2018-08-10,120.87718963623047
2018-08-13,120.06771850585938
2018-08-14,118.40435791015625
2018-08-15,118.02184295654297
2018-08-16,119.56069946289062
2018-08-17,119.23158264160156
2018-08-20,119.9521255493164
2018-08-21,120.11219787597656
2018-08-22,118.4221420288086
2018-08-23,118.60001373291016
2018-08-24,120.1922836303711
2018-08-27,121.42872619628906
2018-08-28,121.2952880859375
2018-08-29,121.32197570800781
2018-08-30,120.21894836425781
2018-08-31,120.2990493774414
2018-09-04,121.15296936035156
2018-09-05,122.11366271972656
2018-09-06,122.16699981689453
2018-09-07,121.51766967773438
2018-09-10,120.49468994140625
2018-09-11,120.58364868164062
2018-09-12,119.7830810546875
2018-09-13,121.21522521972656
2018-09-14,122.8519515991211
2018-09-17,123.05653381347656
2018-09-18,123.32337951660156
2018-09-19,124.63987731933594
2018-09-20,125.18536376953125
2018-09-21,125.06014251708984
2018-09-24,122.5743179321289
2018-09-25,121.09001922607422
2018-09-26,119.64144897460938
2018-09-27,119.25689697265625
2018-09-28,119.49834442138672
2018-10-01,119.07808685302734
2018-10-02,119.4357681274414
2018-10-03,119.3105697631836
2018-10-04,120.2405014038086
2018-10-05,120.23158264160156
2018-10-08,121.75167083740234
2018-10-09,122.13616943359375
2018-10-10,118.42530822753906
2018-10-11,113.40003967285156
2018-10-12,112.89034271240234
2018-10-15,111.45072174072266
2018-10-16,111.67426300048828
2018-10-17,113.67724609375
2018-10-18,113.99913787841797
2018-10-19,114.7055435180664
2018-10-22,113.67724609375
2018-10-23,113.33741760253906
2018-10-24,111.77262878417969
2018-10-25,110.5923080444336
2018-10-26,110.37769317626953
2018-10-29,110.00214385986328
2018-10-30,112.10346221923828
2018-10-31,111.69214630126953
2018-11-01,112.23757934570312
2018-11-02,112.87247467041016
2018-11-05,114.98272705078125
2018-11-06,116.59224700927734
2018-11-07,117.75470733642578
2018-11-08,117.8172836303711
2018-11-09,117.28972625732422
2018-11-12,113.73088073730469
2018-11-13,114.07066345214844
2018-11-14,113.31061553955078
2018-11-15,116.33293151855469
2018-11-16,118.51473999023438
2018-11-19,120.1153335571289
2018-11-20,118.88134765625
2018-11-21,118.38955688476562
2018-11-23,117.4148941040039
2018-11-26,119.3105697631836
2018-11-27,119.15853881835938
2018-11-28,120.93798065185547
2018-11-29,120.0080337524414
2018-11-30,119.58778381347656
2018-12-03,119.38208770751953
2018-12-04,118.32698822021484
2018-12-06,117.56690979003906
2018-12-07,117.1019515991211
2018-12-10,116.4581298828125
2018-12-11,114.38361358642578
2018-12-12,115.036376953125
2018-12-13,115.48345947265625
2018-12-14,114.56246948242188
2018-12-17,114.12431335449219
2018-12-18,112.49690246582031
2018-12-19,113.24803161621094
2018-12-20,111.72810363769531
2018-12-21,112.32168579101562
2018-12-24,108.09465789794922
2018-12-26,112.44757080078125
2018-12-27,115.28057861328125
2018-12-28,114.94779205322266
2018-12-31,116.17993927001953
2019-01-02,114.48014831542969
2019-01-03,112.12381744384766
2019-01-04,115.47842407226562
2019-01-07,114.54310607910156
2019-01-08,113.66172790527344
2019-01-09,115.08272552490234
2019-01-10,116.4947280883789
2019-01-11,116.48574829101562
2019-01-14,117.67289733886719
2019-01-15,119.12086486816406
2019-01-16,119.57955169677734
2019-01-17,119.4896240234375
2019-01-18,120.14617919921875
2019-01-22,117.95170593261719
2019-01-23,118.77011108398438
2019-01-24,119.08489227294922
2019-01-25,118.97695922851562
2019-01-28,118.7071762084961
2019-01-29,118.17655181884766
2019-01-30,119.43563079833984
2019-01-31,119.66048431396484
2019-02-01,120.12818145751953
2019-02-04,120.45189666748047
2019-02-05,120.97357177734375
2019-02-06,116.80950927734375
2019-02-07,117.47502136230469
2019-02-08,117.23219299316406
2019-02-11,117.43008422851562
2019-02-12,118.93199157714844
2019-02-13,119.17485046386719
2019-02-14,117.56497955322266
2019-02-15,119.80439758300781
2019-02-19,120.29903411865234
2019-02-20,121.24333953857422
2019-02-21,121.15345764160156
2019-02-22,120.97357177734375
2019-02-25,121.74699401855469
2019-02-26,121.567138671875
2019-02-27,119.64253234863281
2019-02-28,120.4249267578125
2019-03-01,120.62278747558594
2019-03-04,120.12818145751953
2019-03-05,120.10116577148438
2019-03-06,119.87632751464844
2019-03-07,119.32771301269531
2019-03-08,119.03992462158203
2019-03-11,119.9842758178711
2019-03-12,120.60482788085938
2019-03-13,120.9825439453125
2019-03-14,121.77400970458984
2019-03-15,122.62841033935547
2019-03-18,123.55474853515625
2019-03-19,122.04381561279297
2019-03-20,121.16243743896484
2019-03-21,123.13370513916016
2019-03-22,123.5406265258789
2019-03-25,123.58584594726562
2019-03-26,124.18267059326172
2019-03-27,125.548095703125
2019-03-28,125.76515197753906
2019-03-29,126.66940307617188
2019-04-01,127.91728973388672
2019-04-02,126.51566314697266
2019-04-03,124.64384460449219
2019-04-04,123.67630004882812
2019-04-05,124.41779327392578
2019-04-08,124.02896118164062
2019-04-09,123.49544525146484
2019-04-10,124.2550277709961
2019-04-11,124.779541015625
2019-04-12,125.84651184082031
2019-04-15,125.65662384033203
2019-04-16,126.78699493408203
2019-04-17,124.59858703613281
2019-04-18,125.38536834716797
2019-04-22,124.82469940185547
2019-04-23,125.3310546875
2019-04-24,127.09442138671875
2019-04-25,128.1433563232422
2019-04-26,129.291748046875
2019-04-29,129.87954711914062
2019-04-30,131.29922485351562
2019-05-01,130.42208862304688
2019-05-02,130.51254272460938
2019-05-03,131.1636199951172
2019-05-06,130.96466064453125
2019-05-07,129.11993408203125
2019-05-08,129.1108856201172
2019-05-09,128.99334716796875
2019-05-10,130.87420654296875
2019-05-13,129.62635803222656
2019-05-14,130.1056365966797
2019-05-15,129.9157257080078
2019-05-16,131.67904663085938
2019-05-17,131.10934448242188
2019-05-20,131.79660034179688
2019-05-21,132.21255493164062
2019-05-22,133.84927368164062
2019-05-23,132.99020385742188
2019-05-24,133.98489379882812
2019-05-28,132.43862915039062
2019-05-29,131.98651123046875
2019-05-30,131.82371520996094
2019-05-31,132.0859375
2019-06-03,133.6593780517578
2019-06-04,133.24337768554688
2019-06-05,135.115234375
2019-06-06,134.42800903320312
2019-06-07,135.13328552246094
2019-06-10,134.7263946533203
2019-06-11,134.38275146484375
2019-06-12,134.52745056152344
2019-06-13,134.59075927734375
2019-06-14,135.8748321533203
2019-06-17,134.18382263183594
2019-06-18,133.93968200683594
2019-06-19,135.1424102783203
2019-06-20,135.74215698242188
2019-06-21,135.99664306640625
2019-06-24,136.3965301513672
2019-06-25,137.1781463623047
2019-06-26,133.59735107421875
2019-06-27,133.74278259277344
2019-06-28,133.86093139648438
2019-07-01,134.36080932617188
2019-07-02,134.88790893554688
2019-07-03,136.551025390625
2019-07-05,135.97850036621094
2019-07-08,135.80581665039062
2019-07-09,135.6422119140625
2019-07-10,135.55130004882812
2019-07-11,135.23326110839844
2019-07-12,135.7512969970703
2019-07-15,137.55982971191406
2019-07-16,137.63253784179688
2019-07-17,136.73281860351562
2019-07-18,136.89637756347656
2019-07-19,134.7606658935547
2019-07-22,134.31532287597656
2019-07-23,133.36109924316406
2019-07-24,137.75975036621094
2019-07-25,137.2417449951172
2019-07-26,139.02308654785156
2019-07-29,139.3048095703125
2019-07-30,139.33201599121094
2019-07-31,138.90489196777344
2019-08-01,137.37808227539062
2019-08-02,138.3868408203125
2019-08-05,134.95150756835938
2019-08-06,138.2232666015625
2019-08-07,140.09544372558594
2019-08-08,143.3944854736328
2019-08-09,145.06671142578125
2019-08-12,142.72193908691406
2019-08-13,144.34877014160156
2019-08-14,138.76856994628906
2019-08-15,139.89549255371094
2019-08-16,141.23150634765625
2019-08-19,141.54052734375
2019-08-20,140.5771484375
2019-08-21,140.82249450683594
2019-08-22,141.06790161132812
2019-08-23,139.25025939941406
2019-08-26,141.05880737304688
2019-08-27,141.349609375
2019-08-28,142.68563842773438
2019-08-29,143.0218963623047
2019-08-30,142.03121948242188
2019-09-03,144.10340881347656
2019-09-04,145.27578735351562
2019-09-05,145.98463439941406
2019-09-06,146.34820556640625
2019-09-09,145.64840698242188
2019-09-10,144.7941131591797
2019-09-11,145.17579650878906
2019-09-12,145.50299072265625
2019-09-13,144.4759979248047
2019-09-16,144.09434509277344
2019-09-17,145.15760803222656
2019-09-18,144.94859313964844
2019-09-19,144.72943115234375
2019-09-20,143.980712890625
2019-09-23,144.00808715820312
2019-09-24,145.0399169921875
2019-09-25,144.99424743652344
2019-09-26,146.5191650390625
2019-09-27,146.56480407714844
2019-09-30,147.4139862060547
2019-10-01,144.84815979003906
2019-10-02,143.18624877929688
2019-10-03,142.8575439453125
2019-10-04,147.9801788330078
2019-10-07,145.78866577148438
2019-10-08,141.97183227539062
2019-10-09,143.1771240234375
2019-10-10,141.8896484375
2019-10-11,141.6248779296875
2019-10-14,141.935302734375
2019-10-15,141.72525024414062
2019-10-16,141.2139434814453
2019-10-17,139.7255401611328
2019-10-18,139.42420959472656
2019-10-21,139.98123168945312
2019-10-22,135.59823608398438
2019-10-23,137.1140594482422
2019-10-24,137.9906463623047
2019-10-25,136.1826629638672
2019-10-28,135.36082458496094
2019-10-29,135.71694946289062
2019-10-30,140.0451202392578
2019-10-31,139.1776580810547
2019-11-01,137.3697052001953
2019-11-04,134.88601684570312
2019-11-05,135.89955139160156
2019-11-06,138.9585418701172
2019-11-07,139.63421630859375
2019-11-08,138.3467559814453
2019-11-11,138.1732635498047
2019-11-12,138.2462921142578
2019-11-13,139.07725524902344
2019-11-14,138.2006378173828
2019-11-15,138.14584350585938
2019-11-18,139.54290771484375
2019-11-19,139.55206298828125
2019-11-20,139.2598419189453
2019-11-21,136.94053649902344
2019-11-22,137.99974060058594
2019-11-25,136.94053649902344
2019-11-26,138.5841522216797
2019-11-27,138.86721801757812
2019-11-29,138.31935119628906
2019-12-02,136.7670440673828
2019-12-03,136.40182495117188
2019-12-04,137.9358673095703
2019-12-05,137.2327117919922
2019-12-06,138.97679138183594
2019-12-09,139.707275390625
2019-12-10,139.6707763671875
2019-12-11,138.76678466796875
2019-12-12,140.3282012939453
2019-12-13,141.20481872558594
2019-12-16,142.0174560546875
2019-12-17,142.6292724609375
2019-12-18,141.17742919921875
2019-12-19,141.76466369628906
2019-12-20,142.7189483642578
2019-12-23,141.48941040039062
2019-12-24,141.2507781982422
2019-12-26,141.99403381347656
2019-12-27,142.9758758544922
2019-12-30,142.5078582763672
2019-12-31,142.8290557861328
2020-01-02,143.15936279296875
2020-01-03,142.9391326904297
2020-01-06,144.11366271972656
2020-01-07,141.2324676513672
2020-01-08,140.2689971923828
2020-01-09,141.25997924804688
2020-01-10,138.54397583007812
2020-01-13,138.46142578125
2020-01-14,138.33290100097656
2020-01-15,138.81922912597656
2020-01-16,140.07632446289062
2020-01-17,141.02142333984375
2020-01-21,140.1497344970703
2020-01-22,141.14987182617188
2020-01-23,139.5532989501953
2020-01-24,139.47988891601562
2020-01-27,137.98426818847656
2020-01-28,138.5164794921875
2020-01-29,138.4522247314453
2020-01-30,141.434326171875
2020-01-31,139.46156311035156
2020-02-03,140.59933471679688
2020-02-04,141.58114624023438
2020-02-05,151.7019500732422
2020-02-06,149.765869140625
2020-02-07,149.3162841796875
2020-02-10,149.88519287109375
2020-02-11,150.6100311279297
2020-02-12,150.380615234375
2020-02-13,151.24314880371094
2020-02-14,150.9954071044922
2020-02-18,150.02281188964844
2020-02-19,150.67428588867188
2020-02-20,149.70164489746094
2020-02-21,150.25221252441406
