,DG
2018-03-12,82.09225463867188
2018-03-13,82.94459533691406
2018-03-14,82.63887023925781
2018-03-15,86.56700134277344
2018-03-16,88.4106216430664
2018-03-19,87.12284851074219
2018-03-20,86.53922271728516
2018-03-21,86.14082336425781
2018-03-22,85.00129699707031
2018-03-23,83.43560791015625
2018-03-26,85.8351058959961
2018-03-27,85.63129425048828
2018-03-28,86.10379028320312
2018-03-29,86.66890716552734
2018-04-02,86.5577163696289
2018-04-03,86.44657135009766
2018-04-04,88.01226043701172
2018-04-05,89.30926513671875
2018-04-06,87.98446655273438
2018-04-09,88.93229675292969
2018-04-10,89.6199951171875
2018-04-11,89.46202850341797
2018-04-12,90.03816223144531
2018-04-13,89.47129821777344
2018-04-16,90.20545196533203
2018-04-17,92.80744171142578
2018-04-18,93.09552764892578
2018-04-19,91.99896240234375
2018-04-20,89.52706146240234
2018-04-23,90.14968872070312
2018-04-24,89.97312927246094
2018-04-25,90.37272644042969
2018-04-26,92.02681732177734
2018-04-27,91.40421295166016
2018-04-30,89.70364379882812
2018-05-01,89.71292877197266
2018-05-02,89.58281707763672
2018-05-03,89.4898910522461
2018-05-04,88.79295349121094
2018-05-07,87.35255432128906
2018-05-08,87.24103546142578
2018-05-09,86.90648651123047
2018-05-10,86.36750793457031
2018-05-11,86.99943542480469
2018-05-14,87.09233093261719
2018-05-15,87.35255432128906
2018-05-16,89.3969497680664
2018-05-17,89.833740234375
2018-05-18,89.88949584960938
2018-05-21,90.3355484008789
2018-05-22,89.59213256835938
2018-05-23,89.47129821777344
2018-05-24,90.0567398071289
2018-05-25,89.78726959228516
2018-05-29,89.43414306640625
2018-05-30,89.69434356689453
2018-05-31,81.29362487792969
2018-06-01,82.94776916503906
2018-06-04,84.56468963623047
2018-06-05,87.51981353759766
2018-06-06,87.93798828125
2018-06-07,87.1852798461914
2018-06-08,88.18891143798828
2018-06-11,89.13676452636719
2018-06-12,89.84302520751953
2018-06-13,89.88949584960938
2018-06-14,89.51776885986328
2018-06-15,90.44705200195312
2018-06-18,91.013916015625
2018-06-19,90.53997039794922
2018-06-20,91.07894897460938
2018-06-21,91.70159912109375
2018-06-22,93.06763458251953
2018-06-25,93.3464126586914
2018-06-26,92.67733001708984
2018-06-27,91.69229125976562
2018-06-28,92.11975860595703
2018-06-29,91.62725067138672
2018-07-02,91.12542724609375
2018-07-03,91.16259765625
2018-07-05,91.18118286132812
2018-07-06,91.6551284790039
2018-07-09,91.70171356201172
2018-07-10,93.21161651611328
2018-07-11,92.28890228271484
2018-07-12,91.85086822509766
2018-07-13,92.73626708984375
2018-07-16,92.39142608642578
2018-07-17,92.64307403564453
2018-07-18,92.35413360595703
2018-07-19,92.4566421508789
2018-07-20,91.49668884277344
2018-07-23,92.01861572265625
2018-07-24,91.88811492919922
2018-07-25,92.03726196289062
2018-07-26,92.41938018798828
2018-07-27,90.80696868896484
2018-07-30,91.4687271118164
2018-07-31,91.4780502319336
2018-08-01,90.08000183105469
2018-08-02,91.5992202758789
2018-08-03,91.55259704589844
2018-08-06,91.96269226074219
2018-08-07,94.05973815917969
2018-08-08,94.86128234863281
2018-08-09,95.97972106933594
2018-08-10,95.37391662597656
2018-08-13,95.50437927246094
2018-08-14,97.95560455322266
2018-08-15,97.051513671875
2018-08-16,97.75057220458984
2018-08-17,99.14859771728516
2018-08-20,100.22042083740234
2018-08-21,100.28565216064453
2018-08-22,99.97808837890625
2018-08-23,100.7330093383789
2018-08-24,100.66779327392578
2018-08-27,99.90353393554688
2018-08-28,99.57732391357422
2018-08-29,99.44683837890625
2018-08-30,98.47753143310547
2018-08-31,100.40682220458984
2018-09-04,102.35472869873047
2018-09-05,103.51044464111328
2018-09-06,103.5663833618164
2018-09-07,103.28677368164062
2018-09-10,103.87395477294922
2018-09-11,103.5943374633789
2018-09-12,103.17491912841797
2018-09-13,102.08446502685547
2018-09-14,101.50659942626953
2018-09-17,99.95944213867188
2018-09-18,101.73030090332031
2018-09-19,101.89804077148438
2018-09-20,102.11241912841797
2018-09-21,100.90080261230469
2018-09-24,99.99671173095703
2018-09-25,100.95671844482422
2018-09-26,102.07515716552734
2018-09-27,101.7489242553711
2018-09-28,101.87010955810547
2018-10-01,102.07515716552734
2018-10-02,100.16450500488281
2018-10-03,97.78782653808594
2018-10-04,97.35911560058594
2018-10-05,96.97593688964844
2018-10-08,98.46196746826172
2018-10-09,98.22830200195312
2018-10-10,98.67691040039062
2018-10-11,95.29360961914062
2018-10-12,97.91053009033203
2018-10-15,99.43396759033203
2018-10-16,103.69579315185547
2018-10-17,102.59294891357422
2018-10-18,101.79853820800781
2018-10-19,102.3873519897461
2018-10-22,102.82662200927734
2018-10-23,103.17242431640625
2018-10-24,103.72386932373047
2018-10-25,103.77993774414062
2018-10-26,100.7798080444336
2018-10-29,102.73316955566406
2018-10-30,105.09772491455078
2018-10-31,104.0976791381836
2018-11-01,105.7800064086914
2018-11-02,104.78931427001953
2018-11-05,106.63050079345703
2018-11-06,106.91088104248047
2018-11-07,108.35955047607422
2018-11-08,109.8455810546875
2018-11-09,108.50910949707031
2018-11-12,108.19134521484375
2018-11-13,107.79878234863281
2018-11-14,106.82678985595703
2018-11-15,104.47154998779297
2018-11-16,104.13508605957031
2018-11-19,103.2845687866211
2018-11-20,98.40587615966797
2018-11-21,98.32176971435547
2018-11-23,98.9386215209961
2018-11-26,100.64897155761719
2018-11-27,100.5835189819336
2018-11-28,103.1443862915039
2018-11-29,103.63973236083984
2018-11-30,103.73318481445312
2018-12-03,104.39677429199219
2018-12-04,97.29367065429688
2018-12-06,99.70499420166016
2018-12-07,95.98521423339844
2018-12-10,98.73299407958984
2018-12-11,99.59284973144531
2018-12-12,98.96664428710938
2018-12-13,99.21900177001953
2018-12-14,98.11614990234375
2018-12-17,96.37775421142578
2018-12-18,97.52733612060547
2018-12-19,96.2843017578125
2018-12-20,93.77951049804688
2018-12-21,93.21875
2018-12-24,92.38694763183594
2018-12-26,99.02273559570312
2018-12-27,99.49938201904297
2018-12-28,100.06949615478516
2018-12-31,101.01346588134766
2019-01-02,100.66765594482422
2019-01-03,100.78914642333984
2019-01-04,101.65834045410156
2019-01-07,105.83786010742188
2019-01-08,106.34392547607422
2019-01-09,108.23690795898438
2019-01-10,109.1927490234375
2019-01-11,108.7616958618164
2019-01-14,105.98784637451172
2019-01-15,105.11630249023438
2019-01-16,105.15377807617188
2019-01-17,105.21002960205078
2019-01-18,106.39078521728516
2019-01-22,105.80039978027344
2019-01-23,106.44700622558594
2019-01-24,106.59693145751953
2019-01-25,107.01866912841797
2019-01-28,106.94367218017578
2019-01-29,107.5809326171875
2019-01-30,108.03074645996094
2019-01-31,108.17131042480469
2019-02-01,107.80582427978516
2019-02-04,109.30521392822266
2019-02-05,108.74293518066406
2019-02-06,109.03343963623047
2019-02-07,109.98931884765625
2019-02-08,109.00533294677734
2019-02-11,109.87684631347656
2019-02-12,110.58907318115234
2019-02-13,111.42311096191406
2019-02-14,111.06697845458984
2019-02-15,111.51681518554688
2019-02-19,111.65737915039062
2019-02-20,111.50743865966797
2019-02-21,111.0107650756836
2019-02-22,110.93579864501953
2019-02-25,111.29190063476562
2019-02-26,110.93579864501953
2019-02-27,110.739013671875
2019-02-28,111.0107650756836
2019-03-01,111.98538208007812
2019-03-04,111.39498138427734
2019-03-05,112.08845520019531
2019-03-06,111.76982879638672
2019-03-07,111.40435028076172
2019-03-08,111.24505615234375
2019-03-11,112.18215942382812
2019-03-12,112.08845520019531
2019-03-13,113.0911636352539
2019-03-14,104.6196517944336
2019-03-15,106.72815704345703
2019-03-18,109.2021484375
2019-03-19,109.86747741699219
2019-03-20,109.7643814086914
2019-03-21,110.41101837158203
2019-03-22,110.08300018310547
2019-03-25,111.28253173828125
2019-03-26,111.30128479003906
2019-03-27,111.24505615234375
2019-03-28,111.85417938232422
2019-03-29,111.79794311523438
2019-04-01,110.88893127441406
2019-04-02,110.47660064697266
2019-04-03,110.739013671875
2019-04-04,112.60386657714844
2019-04-05,114.8716812133789
2019-04-08,114.9092788696289
2019-04-09,114.08243560791016
2019-04-10,114.44889068603516
2019-04-11,115.01264190673828
2019-04-12,114.98442840576172
2019-04-15,116.36559295654297
2019-04-16,116.22464752197266
2019-04-17,116.78840637207031
2019-04-18,116.08372497558594
2019-04-22,116.09312438964844
2019-04-23,116.7226333618164
2019-04-24,118.42327117919922
2019-04-25,118.74270629882812
2019-04-26,117.69038391113281
2019-04-29,117.54006958007812
2019-04-30,118.47021484375
2019-05-01,116.33743286132812
2019-05-02,117.09845733642578
2019-05-03,117.16424560546875
2019-05-06,116.84477233886719
2019-05-07,114.86229705810547
2019-05-08,114.8904800415039
2019-05-09,115.52936553955078
2019-05-10,114.47705078125
2019-05-13,111.11339569091797
2019-05-14,110.19264221191406
2019-05-15,110.90670776367188
2019-05-16,112.4852066040039
2019-05-17,112.9267807006836
2019-05-20,112.57915496826172
2019-05-21,114.20458221435547
2019-05-22,114.67439270019531
2019-05-23,113.34961700439453
2019-05-24,114.58981323242188
2019-05-28,112.710693359375
2019-05-29,111.34830474853516
2019-05-30,119.32525634765625
2019-05-31,119.58830261230469
2019-06-03,121.20438385009766
2019-06-04,122.14395141601562
2019-06-05,122.51976776123047
2019-06-06,123.5157241821289
2019-06-07,125.10357666015625
2019-06-10,126.81361389160156
2019-06-11,127.32095336914062
2019-06-12,127.81891632080078
2019-06-13,127.74378204345703
2019-06-14,127.49011993408203
2019-06-17,127.6874008178711
2019-06-18,128.7678985595703
2019-06-19,129.8202362060547
2019-06-20,130.42153930664062
2019-06-21,130.3933563232422
2019-06-24,128.8524932861328
2019-06-25,127.790771484375
2019-06-26,128.22293090820312
2019-06-27,128.2135772705078
2019-06-28,126.99212646484375
2019-07-01,127.65919494628906
2019-07-02,128.82427978515625
2019-07-03,130.6846160888672
2019-07-05,131.49267578125
2019-07-08,130.49444580078125
2019-07-09,131.41732788085938
2019-07-10,132.7168731689453
2019-07-11,132.18011474609375
2019-07-12,133.27255249023438
2019-07-15,133.9694366455078
2019-07-16,135.79632568359375
2019-07-17,136.52146911621094
2019-07-18,134.49673461914062
2019-07-19,133.0464630126953
2019-07-22,129.9953155517578
2019-07-23,129.22314453125
2019-07-24,131.04063415527344
2019-07-25,129.6939697265625
2019-07-26,129.9293975830078
2019-07-29,127.88587951660156
2019-07-30,126.37905883789062
2019-07-31,126.20958709716797
2019-08-01,124.44856262207031
2019-08-02,125.89884185791016
2019-08-05,124.91944122314453
2019-08-06,126.62396240234375
2019-08-07,126.74637603759766
2019-08-08,129.3831787109375
2019-08-09,127.67871856689453
2019-08-12,127.07596588134766
2019-08-13,127.49030303955078
2019-08-14,126.04950714111328
2019-08-15,126.01183319091797
2019-08-16,127.9894790649414
2019-08-19,130.05181884765625
2019-08-20,129.2136688232422
2019-08-21,130.70159912109375
2019-08-22,131.59628295898438
2019-08-23,129.00656127929688
2019-08-26,131.10653686523438
2019-08-27,130.6639404296875
2019-08-28,132.8110809326172
