,TXT
2017-09-15,51.10222625732422
2017-09-18,51.94386672973633
2017-09-19,52.221099853515625
2017-09-20,52.59735870361328
2017-09-21,52.537960052490234
2017-09-22,52.56764602661133
2017-09-25,52.547847747802734
2017-09-26,52.60726547241211
2017-09-27,53.42909240722656
2017-09-28,53.05283737182617
2017-09-29,53.349884033203125
2017-10-02,54.03309631347656
2017-10-03,53.963783264160156
2017-10-04,54.44895553588867
2017-10-05,55.102474212646484
2017-10-06,54.94404220581055
2017-10-09,54.785614013671875
2017-10-10,53.86476516723633
2017-10-11,53.38949203491211
2017-10-12,53.02312469482422
2017-10-13,52.73598098754883
2017-10-16,52.81520080566406
2017-10-17,52.547847747802734
2017-10-18,53.04292297363281
2017-10-19,52.577552795410156
2017-10-20,53.21125411987305
2017-10-23,53.171653747558594
2017-10-24,53.88456344604492
2017-10-25,53.181556701660156
2017-10-26,53.23106384277344
2017-10-27,52.50824737548828
2017-10-30,52.08247375488281
2017-10-31,52.221099853515625
2017-11-01,52.87459945678711
2017-11-02,53.74595260620117
2017-11-03,54.01329040527344
2017-11-06,53.89447784423828
2017-11-07,53.74595260620117
2017-11-08,54.31033706665039
2017-11-09,53.86476516723633
2017-11-10,53.73604202270508
2017-11-13,53.171653747558594
2017-11-14,53.04292297363281
2017-11-15,51.95375442504883
2017-11-16,52.379520416259766
2017-11-17,52.4488410949707
2017-11-20,52.95382308959961
2017-11-21,53.16175079345703
2017-11-22,53.003334045410156
2017-11-24,52.775596618652344
2017-11-27,52.95382308959961
2017-11-28,53.78554916381836
2017-11-29,54.30043411254883
2017-11-30,55.1618766784668
2017-12-01,54.349945068359375
2017-12-04,54.63710021972656
2017-12-05,53.47860336303711
2017-12-06,53.38949203491211
2017-12-07,54.25094223022461
2017-12-08,54.30043411254883
2017-12-11,54.09250259399414
2017-12-12,54.03309631347656
2017-12-13,54.08259963989258
2017-12-14,53.86467742919922
2017-12-15,54.69672393798828
2017-12-18,55.65752410888672
2017-12-19,55.816017150878906
2017-12-20,56.45985794067383
2017-12-21,56.63814926147461
2017-12-22,56.222137451171875
2017-12-26,56.34100341796875
2017-12-27,56.430137634277344
2017-12-28,56.45985794067383
2017-12-29,56.05374526977539
2018-01-02,56.757022857666016
2018-01-03,57.08388900756836
2018-01-04,57.034366607666016
2018-01-05,57.94564437866211
2018-01-08,57.79706573486328
2018-01-09,57.8961181640625
2018-01-10,57.846588134765625
2018-01-11,58.530052185058594
2018-01-12,59.58000946044922
2018-01-16,58.222991943359375
2018-01-17,58.60929870605469
2018-01-18,58.252708435058594
2018-01-19,58.341854095458984
2018-01-22,58.530052185058594
2018-01-23,58.53995895385742
2018-01-24,59.144187927246094
2018-01-25,59.956398010253906
2018-01-26,60.28328323364258
2018-01-29,60.639869689941406
2018-01-30,59.609718322753906
2018-01-31,58.11402893066406
2018-02-01,59.27294921875
2018-02-02,58.500335693359375
2018-02-05,56.12308120727539
2018-02-06,56.55891036987305
2018-02-07,57.36122512817383
2018-02-08,55.013694763183594
2018-02-09,55.776397705078125
2018-02-12,57.004642486572266
2018-02-13,57.004642486572266
2018-02-14,58.242801666259766
2018-02-15,59.11445617675781
2018-02-16,59.75830078125
2018-02-20,59.490867614746094
2018-02-21,58.95596694946289
2018-02-22,58.95596694946289
2018-02-23,58.71826171875
2018-02-26,60.45165252685547
2018-02-27,59.67906188964844
2018-02-28,59.2828483581543
2018-03-01,57.68810272216797
2018-03-02,57.11360549926758
2018-03-05,57.8267822265625
2018-03-06,58.03478240966797
2018-03-07,57.96546173095703
2018-03-08,58.490440368652344
2018-03-09,59.847904205322266
2018-03-12,58.46070098876953
2018-03-13,58.36162185668945
2018-03-14,58.54988098144531
2018-03-15,58.46070098876953
2018-03-16,58.292274475097656
2018-03-19,58.4012565612793
2018-03-20,58.57961654663086
2018-03-21,58.757965087890625
2018-03-22,57.023956298828125
2018-03-23,56.43934631347656
2018-03-26,57.76710510253906
2018-03-27,56.924869537353516
2018-03-28,57.073509216308594
2018-03-29,58.43097686767578
2018-04-02,57.123046875
2018-04-03,57.64820098876953
2018-04-04,57.74728775024414
2018-04-05,59.03540802001953
2018-04-06,57.341026306152344
2018-04-09,57.192405700683594
2018-04-10,57.846370697021484
2018-04-11,58.1039924621582
2018-04-12,58.510257720947266
2018-04-13,57.98509979248047
2018-04-16,58.88677215576172
2018-04-17,59.39210510253906
2018-04-18,63.40509033203125
2018-04-19,64.88147735595703
2018-04-20,64.990478515625
2018-04-23,64.11852264404297
2018-04-24,63.68254852294922
2018-04-25,62.87992858886719
2018-04-26,63.03847885131836
2018-04-27,62.34487533569336
2018-04-30,61.571998596191406
2018-05-01,61.532371520996094
2018-05-02,61.86925506591797
2018-05-03,61.99807357788086
2018-05-04,62.424137115478516
2018-05-07,63.29610061645508
2018-05-08,64.30677032470703
2018-05-09,64.57429504394531
2018-05-10,65.03999328613281
2018-05-11,65.18864440917969
2018-05-14,64.9310073852539
2018-05-15,64.79230499267578
2018-05-16,65.0499267578125
2018-05-17,65.63453674316406
2018-05-18,65.71381378173828
2018-05-21,66.38756561279297
2018-05-22,65.8723373413086
2018-05-23,66.06058502197266
2018-05-24,66.28849029541016
2018-05-25,65.95159149169922
2018-05-29,65.22830200195312
2018-05-30,66.29841613769531
2018-05-31,65.97142791748047
2018-06-01,66.58573150634766
2018-06-04,66.69474029541016
2018-06-05,67.7054214477539
2018-06-06,68.23056030273438
2018-06-07,68.02249145507812
2018-06-08,68.68637084960938
2018-06-11,68.27021026611328
2018-06-12,67.47753143310547
2018-06-13,67.19017791748047
2018-06-14,66.89282989501953
2018-06-15,66.81354522705078
2018-06-18,66.85316467285156
2018-06-19,65.71336364746094
2018-06-20,66.15939331054688
2018-06-21,66.0899887084961
2018-06-22,66.46664428710938
2018-06-25,65.14839935302734
2018-06-26,65.4061050415039
2018-06-27,64.86099243164062
2018-06-28,65.12859344482422
2018-06-29,65.32682037353516
2018-07-02,65.55480194091797
2018-07-03,65.3565444946289
2018-07-05,65.465576171875
2018-07-06,65.1087646484375
2018-07-09,66.25847625732422
2018-07-10,66.2783203125
2018-07-11,65.38627624511719
2018-07-12,66.11972045898438
2018-07-13,66.70451354980469
2018-07-16,66.0899887084961
2018-07-17,66.19901275634766
2018-07-18,65.85213470458984
2018-07-19,66.39724731445312
2018-07-20,66.26839447021484
2018-07-23,65.93142700195312
2018-07-24,66.40715026855469
2018-07-25,66.38734436035156
2018-07-26,67.32893371582031
2018-07-27,66.43690490722656
2018-07-30,66.05036926269531
2018-07-31,67.66593170166016
2018-08-01,66.90274810791016
2018-08-02,66.96221923828125
2018-08-03,66.40715026855469
2018-08-06,66.35761260986328
2018-08-07,66.5756607055664
2018-08-08,66.40715026855469
2018-08-09,65.62415313720703
2018-08-10,65.16822052001953
2018-08-13,64.8114013671875
2018-08-14,65.44575500488281
2018-08-15,64.8708724975586
2018-08-16,65.6142578125
2018-08-17,66.06025695800781
2018-08-20,67.0514144897461
2018-08-21,68.30028533935547
2018-08-22,67.82451629638672
2018-08-23,67.69567108154297
2018-08-24,68.02272033691406
2018-08-27,68.62736511230469
2018-08-28,68.80574798583984
2018-08-29,68.99407958984375
2018-08-30,68.75619506835938
2018-08-31,68.419189453125
2018-09-04,68.85531616210938
2018-09-05,69.21211242675781
2018-09-06,68.99407958984375
2018-09-07,68.53813171386719
2018-09-10,69.24185180664062
2018-09-11,69.37074279785156
2018-09-12,69.1229248046875
2018-09-13,69.26171875
2018-09-14,69.96564483642578
2018-09-17,70.30274200439453
2018-09-18,70.94715881347656
2018-09-19,71.10579681396484
2018-09-20,70.18374633789062
2018-09-21,71.20491790771484
2018-09-24,70.74887084960938
2018-09-25,71.68082427978516
2018-09-26,70.90750122070312
2018-09-27,70.88768005371094
2018-09-28,70.85791778564453
2018-10-01,71.1553726196289
2018-10-02,71.20491790771484
2018-10-03,71.09587097167969
2018-10-04,70.9867935180664
2018-10-05,70.44154357910156
2018-10-08,71.08596801757812
2018-10-09,69.7276840209961
2018-10-10,66.80294036865234
2018-10-11,64.51274108886719
2018-10-12,64.51274108886719
2018-10-15,65.24641418457031
2018-10-16,66.18826293945312
2018-10-17,64.22522735595703
2018-10-18,56.99765396118164
2018-10-19,56.26398849487305
2018-10-22,55.778194427490234
2018-10-23,54.75700378417969
2018-10-24,52.44697189331055
2018-10-25,53.170711517333984
2018-10-26,52.95259475708008
2018-10-29,51.862022399902344
2018-10-30,52.99225616455078
2018-10-31,53.170711517333984
2018-11-01,54.53889846801758
2018-11-02,53.61686706542969
2018-11-05,54.360435485839844
2018-11-06,55.33203887939453
2018-11-07,56.71013259887695
2018-11-08,56.24416732788086
2018-11-09,56.392887115478516
2018-11-12,54.667781829833984
2018-11-13,55.4212760925293
2018-11-14,55.53033447265625
2018-11-15,56.57133865356445
2018-11-16,56.11526870727539
2018-11-19,55.33203887939453
2018-11-20,54.201805114746094
2018-11-21,54.350528717041016
2018-11-23,54.628116607666016
2018-11-26,55.054447174072266
2018-11-27,54.509159088134766
2018-11-28,55.66912841796875
2018-11-29,55.48076248168945
2018-11-30,55.659217834472656
2018-12-03,56.24416732788086
2018-12-04,53.98369216918945
2018-12-06,52.5560302734375
2018-12-07,50.78134536743164
2018-12-10,50.76151657104492
2018-12-11,49.86922836303711
2018-12-12,50.57315444946289
2018-12-13,49.56148910522461
2018-12-14,49.065574645996094
2018-12-17,48.401058197021484
2018-12-18,48.5399169921875
2018-12-19,46.81413269042969
2018-12-20,45.366065979003906
2018-12-21,45.1379508972168
2018-12-24,43.79898452758789
2018-12-26,44.899906158447266
2018-12-27,45.52476501464844
2018-12-28,45.27680587768555
2018-12-31,45.61402893066406
2019-01-02,45.71321105957031
2019-01-03,44.55278015136719
2019-01-04,46.49675750732422
2019-01-07,46.050437927246094
2019-01-08,47.16127395629883
2019-01-09,46.89347839355469
2019-01-10,47.52824020385742
2019-01-11,47.61751937866211
2019-01-14,47.62743377685547
2019-01-15,47.75636672973633
2019-01-16,47.63734817504883
2019-01-17,48.222530364990234
2019-01-18,48.99614334106445
2019-01-22,48.05390930175781
2019-01-23,48.76802444458008
2019-01-24,51.495548248291016
2019-01-25,52.169986724853516
2019-01-28,52.368343353271484
2019-01-29,52.31875228881836
2019-01-30,53.04280090332031
2019-01-31,52.79484176635742
2019-02-01,53.072547912597656
2019-02-04,53.22132873535156
2019-02-05,53.93544387817383
2019-02-06,53.66764831542969
2019-02-07,52.63615036010742
2019-02-08,52.150142669677734
2019-02-11,52.31875228881836
2019-02-12,53.35026168823242
2019-02-13,54.10405349731445
2019-02-14,53.55854034423828
2019-02-15,54.3718376159668
2019-02-19,54.15363693237305
2019-02-20,54.54044723510742
2019-02-21,54.2429084777832
2019-02-22,54.60988235473633
2019-02-25,54.58012390136719
2019-02-26,54.034610748291016
2019-02-27,54.27265930175781
2019-02-28,53.8560905456543
2019-03-01,53.98502731323242
2019-03-04,53.67757034301758
2019-03-05,53.201480865478516
2019-03-06,52.417938232421875
2019-03-07,51.485626220703125
2019-03-08,50.68224334716797
2019-03-11,51.65424728393555
2019-03-12,51.505462646484375
2019-03-13,51.93196105957031
2019-03-14,51.376312255859375
2019-03-15,51.376312255859375
2019-03-18,52.12046813964844
2019-03-19,51.62436294555664
2019-03-20,51.00920867919922
2019-03-21,51.4556999206543
2019-03-22,49.58042526245117
2019-03-25,49.51096725463867
2019-03-26,49.61018753051758
2019-03-27,49.391910552978516
2019-03-28,49.70941162109375
2019-03-29,50.26505661010742
2019-04-01,51.17787170410156
2019-04-02,50.46348571777344
2019-04-03,50.0765266418457
2019-04-04,50.731380462646484
2019-04-05,51.058815002441406
2019-04-08,51.09850311279297
2019-04-09,50.04677200317383
2019-04-10,50.06660842895508
2019-04-11,50.37419509887695
2019-04-12,51.23740768432617
2019-04-15,51.00920867919922
2019-04-16,51.733516693115234
2019-04-17,53.80720901489258
2019-04-18,54.72004699707031
2019-04-22,53.49962615966797
2019-04-23,53.85682678222656
2019-04-24,53.80720901489258
2019-04-25,52.92416000366211
2019-04-26,53.18212127685547
2019-04-29,53.07299041748047
2019-04-30,52.58680725097656
2019-05-01,52.44789505004883
2019-05-02,52.080780029296875
2019-05-03,52.88446807861328
2019-05-06,52.77531814575195
2019-05-07,51.356468200683594
2019-05-08,51.336631774902344
2019-05-09,50.44364547729492
2019-05-10,51.08857727050781
2019-05-13,48.71721649169922
2019-05-14,49.699493408203125
2019-05-15,49.699493408203125
2019-05-16,50.582550048828125
2019-05-17,48.71721649169922
2019-05-20,48.26079177856445
2019-05-21,49.03471755981445
2019-05-22,48.3203239440918
2019-05-23,47.06022262573242
2019-05-24,47.189212799072266
2019-05-28,46.425228118896484
2019-05-29,46.08787155151367
2019-05-30,45.78028106689453
2019-05-31,44.946834564208984
2019-06-03,45.94895935058594
2019-06-04,48.01274490356445
2019-06-05,48.16157531738281
2019-06-06,48.00281524658203
2019-06-07,48.72713088989258
2019-06-10,49.18354415893555
2019-06-11,48.280635833740234
2019-06-12,48.369937896728516
2019-06-13,49.362545013427734
2019-06-14,49.08461380004883
2019-06-17,48.905948638916016
2019-06-18,50.5933952331543
2019-06-19,50.633094787597656
2019-06-20,52.082305908203125
2019-06-21,51.52643585205078
2019-06-24,51.42718505859375
2019-06-25,51.22866439819336
2019-06-26,51.01028060913086
2019-06-27,51.486732482910156
2019-06-28,52.64809036254883
2019-07-01,52.7374267578125
2019-07-02,52.47934341430664
2019-07-03,52.49920654296875
2019-07-05,52.757286071777344
2019-07-08,52.29075241088867
2019-07-09,52.94587707519531
2019-07-10,52.032676696777344
2019-07-11,52.13193130493164
2019-07-12,53.2138786315918
2019-07-15,53.03520965576172
2019-07-16,53.630767822265625
2019-07-17,48.518829345703125
2019-07-18,48.48904800415039
2019-07-19,48.77690505981445
2019-07-22,49.41218185424805
2019-07-23,50.672786712646484
2019-07-24,51.72495651245117
2019-07-25,50.41471481323242
2019-07-26,49.670265197753906
2019-07-29,49.49159622192383
2019-07-30,49.968040466308594
2019-07-31,48.93572235107422
2019-08-01,47.65526580810547
2019-08-02,46.68250274658203
2019-08-05,46.3053092956543
2019-08-06,47.12917709350586
2019-08-07,46.75198745727539
2019-08-08,47.89348220825195
2019-08-09,46.42442321777344
2019-08-12,45.054622650146484
2019-08-13,45.054622650146484
2019-08-14,42.8609504699707
2019-08-15,43.039615631103516
2019-08-16,44.032230377197266
2019-08-19,44.86602020263672
2019-08-20,44.42927169799805
2019-08-21,44.746910095214844
2019-08-22,44.528541564941406
2019-08-23,42.75175857543945
2019-08-26,42.989990234375
2019-08-27,42.453983306884766
2019-08-28,43.079315185546875
2019-08-29,44.26054000854492
2019-08-30,44.667503356933594
2019-09-03,43.31755447387695
2019-09-04,44.121559143066406
2019-09-05,45.94797134399414
2019-09-06,46.136558532714844
2019-09-09,47.595699310302734
2019-09-10,49.858856201171875
2019-09-11,50.80183410644531
2019-09-12,50.533729553222656
2019-09-13,51.0401611328125
2019-09-16,52.23175048828125
2019-09-17,52.47007369995117
2019-09-18,51.923927307128906
2019-09-19,51.06995391845703
2019-09-20,50.57344055175781
2019-09-23,50.38478088378906
2019-09-24,50.23583221435547
2019-09-25,50.67273712158203
2019-09-26,50.02729797363281
2019-09-27,48.855560302734375
2019-09-30,48.61723709106445
2019-10-01,47.56467056274414
2019-10-02,46.3730583190918
2019-10-03,46.92913818359375
2019-10-04,47.21710968017578
2019-10-07,47.25682830810547
2019-10-08,46.01557922363281
2019-10-09,46.43263244628906
2019-10-10,47.12773513793945
2019-10-11,48.5179328918457
2019-10-14,49.2031135559082
2019-10-15,50.275543212890625
2019-10-16,50.11666488647461
2019-10-17,47.41571044921875
2019-10-18,45.68788146972656
2019-10-21,46.87948989868164
2019-10-22,46.3134880065918
2019-10-23,46.46242904663086
2019-10-24,46.42271041870117
2019-10-25,46.92913818359375
2019-10-28,46.70075988769531
2019-10-29,46.78019332885742
2019-10-30,46.35320281982422
2019-10-31,45.767333984375
2019-11-01,46.86956024169922
2019-11-04,47.832763671875
2019-11-05,46.9688606262207
2019-11-06,46.60144805908203
2019-11-07,46.800048828125
2019-11-08,46.28369903564453
2019-11-11,45.83684158325195
2019-11-12,46.08509063720703
2019-11-13,45.92621612548828
2019-11-14,46.01557922363281
2019-11-15,46.73053741455078
2019-11-18,46.204246520996094
2019-11-19,46.293617248535156
2019-11-20,45.66802978515625
2019-11-21,45.89642333984375
2019-11-22,45.955997467041016
2019-11-25,46.333335876464844
2019-11-26,46.670963287353516
2019-11-27,46.40285110473633
2019-11-29,45.91627883911133
2019-12-02,45.71767807006836
2019-12-03,44.972930908203125
2019-12-04,44.72467803955078
2019-12-05,44.65517044067383
2019-12-06,44.853763580322266
2019-12-09,44.09909439086914
2019-12-10,43.83098220825195
2019-12-11,43.64230728149414
2019-12-12,44.119171142578125
2019-12-13,43.16545104980469
2019-12-16,43.79133224487305
2019-12-17,44.14896774291992
2019-12-18,43.53303909301758
2019-12-19,44.377471923828125
2019-12-20,44.903995513916016
2019-12-23,45.27157211303711
2019-12-24,44.745033264160156
2019-12-26,44.75497817993164
2019-12-27,44.069496154785156
2019-12-30,44.198646545410156
2019-12-31,44.30792999267578
2020-01-02,45.18214416503906
2020-01-03,44.44701385498047
2020-01-06,44.48674011230469
2020-01-07,44.46686935424805
2020-01-08,43.8807373046875
2020-01-09,44.85432052612305
2020-01-10,43.99995803833008
2020-01-13,44.745033264160156
2020-01-14,45.05301284790039
2020-01-15,45.04307556152344
2020-01-16,45.69875717163086
2020-01-17,45.81797409057617
2020-01-21,45.20203399658203
2020-01-22,44.28805160522461
2020-01-23,44.80464553833008
2020-01-24,44.40727233886719
2020-01-27,44.40727233886719
2020-01-28,45.40072250366211
2020-01-29,46.791561126708984
2020-01-30,46.62266540527344
2020-01-31,45.62921905517578
2020-02-03,45.98685836791992
2020-02-04,50.5666618347168
2020-02-05,50.596473693847656
2020-02-06,50.348106384277344
2020-02-07,50.41764831542969
2020-02-10,50.129547119140625
2020-02-11,49.17584228515625
2020-02-12,48.857940673828125
2020-02-13,47.68566131591797
2020-02-14,47.765140533447266
2020-02-18,47.3280143737793
2020-02-19,46.92070007324219
2020-02-20,47.318084716796875
2020-02-21,47.04984664916992
2020-02-24,45.57954406738281
2020-02-25,42.85749053955078
2020-02-26,41.5759391784668
2020-02-27,40.61227798461914
2020-02-28,40.33411407470703
2020-03-02,41.4964599609375
2020-03-03,40.23477554321289
2020-03-04,40.71162796020508
2020-03-05,36.92657470703125
2020-03-06,35.73443603515625
2020-03-09,30.82678985595703
2020-03-10,33.866756439208984
2020-03-11,30.04196548461914
2020-03-12,24.912363052368164
2020-03-13,28.948440551757812
2020-03-16,26.74152183532715
2020-03-17,27.9344539642334
2020-03-18,25.6380615234375
2020-03-19,25.30006980895996
2020-03-20,22.15867805480957
2020-03-23,21.532392501831055
2020-03-24,22.844615936279297
2020-03-25,25.87664794921875
2020-03-26,29.057796478271484
2020-03-27,26.53276252746582
2020-03-30,27.506988525390625
2020-03-31,26.512874603271484
2020-04-01,24.713544845581055
2020-04-02,24.355661392211914
2020-04-03,24.703598022460938
2020-04-06,27.178930282592773
2020-04-07,26.463172912597656
2020-04-08,27.725692749023438
2020-04-09,29.266559600830078
2020-04-13,27.27834129333496
2020-04-14,27.288288116455078
2020-04-15,25.737472534179688
2020-04-16,24.584308624267578
2020-04-17,27.586517333984375
2020-04-20,26.512874603271484
2020-04-21,25.995943069458008
2020-04-22,26.453231811523438
2020-04-23,27.656105041503906
2020-04-24,26.870758056640625
2020-04-27,27.994096755981445
2020-04-28,28.84903335571289
2020-04-29,29.843143463134766
2020-04-30,26.2047061920166
2020-05-01,26.06553077697754
2020-05-04,25.488948822021484
2020-05-05,25.15094757080078
2020-05-06,24.922306060791016
2020-05-07,25.528711318969727
2020-05-08,27.1391658782959
2020-05-11,25.667884826660156
2020-05-12,24.69365692138672
2020-05-13,23.242258071899414
2020-05-14,23.82878303527832
2020-05-15,24.057432174682617
2020-05-18,27.029815673828125
2020-05-19,26.333946228027344
2020-05-20,27.168989181518555
2020-05-21,26.791229248046875
2020-05-22,26.751462936401367
2020-05-26,29.843143463134766
2020-05-27,31.264719009399414
2020-05-28,30.837251663208008
2020-05-29,30.787548065185547
2020-06-01,31.364126205444336
2020-06-02,31.712066650390625
2020-06-03,34.535343170166016
2020-06-04,36.752201080322266
2020-06-05,38.8895263671875
2020-06-08,40.31110763549805
2020-06-09,38.283119201660156
2020-06-10,35.15167999267578
2020-06-11,31.46145248413086
2020-06-12,33.96802520751953
2020-06-15,33.659671783447266
2020-06-16,34.79360580444336
2020-06-17,34.40568161010742
2020-06-18,34.823429107666016
2020-06-19,34.32609939575195
2020-06-22,33.90834045410156
2020-06-23,33.79893493652344
2020-06-24,32.25718307495117
2020-06-25,32.82415771484375
2020-06-26,31.690229415893555
2020-06-29,33.19218063354492
2020-06-30,32.73462677001953
2020-07-01,31.749906539916992
2020-07-02,32.27709197998047
2020-07-06,33.0429801940918
2020-07-07,31.322200775146484
2020-07-08,31.541027069091797
2020-07-09,29.969444274902344
2020-07-10,30.894487380981445
2020-07-13,31.85931968688965
2020-07-14,32.43623352050781
2020-07-15,33.48063278198242
2020-07-16,33.3314323425293
2020-07-17,33.26180648803711
2020-07-20,32.814212799072266
2020-07-21,33.82876968383789
2020-07-22,34.166954040527344
2020-07-23,34.42557144165039
2020-07-24,34.166954040527344
2020-07-27,33.99786376953125
2020-07-28,34.017757415771484
2020-07-29,34.08738708496094
2020-07-30,34.95274353027344
2020-07-31,34.75381088256836
2020-08-03,35.708709716796875
2020-08-04,35.71864700317383
2020-08-05,36.30550765991211
2020-08-06,36.83268356323242
2020-08-07,37.3797492980957
2020-08-10,38.652931213378906
2020-08-11,38.473880767822266
2020-08-12,37.98649215698242
2020-08-13,37.19075393676758
2020-08-14,38.28489685058594
2020-08-17,37.63835906982422
2020-08-18,37.041561126708984
2020-08-19,37.5090446472168
2020-08-20,37.22059631347656
2020-08-21,37.399635314941406
2020-08-24,39.08064270019531
2020-08-25,38.45399475097656
2020-08-26,38.623085021972656
2020-08-27,39.110469818115234
2020-08-28,39.75701141357422
2020-08-31,39.219886779785156
2020-09-01,39.19004440307617
2020-09-02,40.39359664916992
2020-09-03,38.802120208740234
2020-09-04,38.73250198364258
2020-09-08,38.06607437133789
2020-09-09,38.32467269897461
2020-09-10,38.33464050292969
2020-09-11,38.55358123779297
2020-09-14,39.1407356262207
2020-09-15,38.881988525390625
2020-09-16,39.41938781738281
2020-09-17,38.92179870605469
2020-09-18,37.46882247924805
2020-09-21,35.49834442138672
2020-09-22,35.42869186401367
2020-09-23,34.632537841796875
2020-09-24,34.51311111450195
2020-09-25,35.10027313232422
2020-09-28,36.63286590576172
2020-09-29,36.59305953979492
2020-09-30,35.91632843017578
2020-10-01,34.941043853759766
2020-10-02,35.54811096191406
2020-10-05,36.2248420715332
2020-10-06,35.54811096191406
2020-10-07,36.2646484375
2020-10-08,36.841854095458984
2020-10-09,36.58310317993164
2020-10-12,36.69258499145508
2020-10-13,35.81680679321289
2020-10-14,35.81680679321289
2020-10-15,36.16513442993164
2020-10-16,36.0954704284668
2020-10-19,35.31922149658203
2020-10-20,34.81167221069336
2020-10-21,34.36384201049805
2020-10-22,34.69225311279297
2020-10-23,35.020652770996094
2020-10-26,33.84633255004883
2020-10-27,32.791439056396484
2020-10-28,31.93558120727539
2020-10-29,33.90604782104492
2020-10-30,35.62772750854492
2020-11-02,37.538482666015625
2020-11-03,39.25020980834961
2020-11-04,37.876853942871094
2020-11-05,38.58344268798828
2020-11-06,38.64314651489258
2020-11-09,42.2855339050293
2020-11-10,43.67879104614258
2020-11-11,41.648616790771484
2020-11-12,41.35005187988281
2020-11-13,43.32052993774414
2020-11-16,45.539798736572266
2020-11-17,45.38056182861328
2020-11-18,45.78858947753906
2020-11-19,45.231292724609375
2020-11-20,44.5943717956543
2020-11-23,46.24638366699219
2020-11-24,48.25666809082031
2020-11-25,46.972877502441406
2020-11-27,46.64445877075195
2020-11-30,44.882965087890625
2020-12-01,45.41041564941406
2020-12-02,45.90802001953125
2020-12-03,47.092288970947266
2020-12-04,47.56998062133789
2020-12-07,47.470462799072266
2020-12-08,47.928253173828125
2020-12-09,47.83867645263672
2020-12-10,47.81876754760742
2020-12-11,47.420528411865234
2020-12-14,46.534446716308594
2020-12-15,47.848636627197266
2020-12-16,46.534446716308594
2020-12-17,46.78334426879883
2020-12-18,47.16167068481445
2020-12-21,46.91277313232422
2020-12-22,46.61408996582031
2020-12-23,48.097537994384766
2020-12-24,47.85858917236328
2020-12-28,47.49021911621094
2020-12-29,47.30105972290039
2020-12-30,48.226966857910156
2020-12-31,48.117462158203125
2021-01-04,46.176025390625
2021-01-05,46.82316589355469
2021-01-06,47.390655517578125
2021-01-07,48.58538055419922
2021-01-08,48.20704650878906
2021-01-11,48.376304626464844
2021-01-12,49.53120422363281
2021-01-13,48.72477340698242
2021-01-14,49.96926498413086
2021-01-15,48.72477340698242
2021-01-19,49.152870178222656
2021-01-20,49.4117317199707
2021-01-21,48.94380187988281
2021-01-22,49.511295318603516
2021-01-25,49.74028396606445
2021-01-26,49.37191390991211
2021-01-27,45.68818283081055
2021-01-28,46.70369338989258
2021-01-29,45.06094741821289
2021-02-01,45.140602111816406
2021-02-02,45.69813537597656
2021-02-03,46.096370697021484
2021-02-04,47.07206344604492
2021-02-05,47.848636627197266
2021-02-08,49.52124786376953
2021-02-09,49.063270568847656
2021-02-10,49.10309982299805
2021-02-11,50.417293548583984
2021-02-12,50.66618728637695
2021-02-16,51.07439041137695
2021-02-17,50.556671142578125
2021-02-18,48.814369201660156
2021-02-19,50.5865364074707
2021-02-22,50.38742446899414
2021-02-23,51.970436096191406
2021-02-24,53.24480056762695
2021-02-25,50.347591400146484
2021-02-26,50.11861038208008
2021-03-01,51.333248138427734
2021-03-02,51.20380783081055
2021-03-03,50.84539794921875
2021-03-04,49.78010177612305
2021-03-05,51.68170166015625
2021-03-08,51.89077377319336
2021-03-09,50.76575469970703
2021-03-10,52.518009185791016
2021-03-11,53.006038665771484
2021-03-12,54.83864212036133
2021-03-15,55.077674865722656
2021-03-16,53.693260192871094
2021-03-17,55.207157135009766
2021-03-18,55.12747573852539
2021-03-19,55.0876350402832
2021-03-22,54.20121383666992
2021-03-23,51.9702262878418
2021-03-24,52.35865783691406
2021-03-25,53.95222091674805
2021-03-26,54.480098724365234
2021-03-29,53.74306869506836
2021-03-30,55.067718505859375
2021-03-31,55.85454177856445
2021-04-01,56.800724029541016
2021-04-05,57.328590393066406
2021-04-06,56.65133285522461
2021-04-07,56.84056091308594
2021-04-08,57.657264709472656
2021-04-09,58.145294189453125
2021-04-12,58.19509506225586
2021-04-13,57.67718505859375
2021-04-14,58.33453369140625
2021-04-15,57.69710159301758
2021-04-16,58.304656982421875
2021-04-19,58.82257080078125
2021-04-20,57.98593521118164
2021-04-21,58.961997985839844
2021-04-22,58.852447509765625
2021-04-23,60.187049865722656
2021-04-26,60.65517044067383
2021-04-27,60.93404006958008
2021-04-28,61.501747131347656
2021-04-29,62.88615798950195
2021-04-30,63.981746673583984
2021-05-03,65.29643249511719
2021-05-04,65.23666381835938
2021-05-05,65.43585205078125
2021-05-06,67.03939056396484
2021-05-07,67.80630493164062
2021-05-10,67.77641296386719
2021-05-11,66.86011505126953
2021-05-12,64.05145263671875
2021-05-13,66.44180297851562
2021-05-14,67.71664428710938
2021-05-17,68.01545715332031
2021-05-18,66.11312103271484
2021-05-19,66.23265075683594
2021-05-20,66.89996337890625
2021-05-21,66.34221649169922
2021-05-24,67.13899993896484
2021-05-25,66.62107849121094
2021-05-26,67.1589126586914
2021-05-27,68.25447082519531
2021-05-28,68.19474029541016
2021-06-01,68.78236389160156
2021-06-02,68.2744140625
