,HD
2021-06-10,282.9908447265625
2021-06-11,285.2488098144531
2021-06-14,283.91790771484375
2021-06-15,281.2835998535156
2021-06-16,277.91497802734375
2021-06-17,278.22705078125
2021-06-18,277.7589416503906
2021-06-21,282.3392028808594
2021-06-22,287.02947998046875
2021-06-23,286.07489013671875
2021-06-24,286.2309265136719
2021-06-25,287.8739929199219
2021-06-28,288.4705505371094
2021-06-29,292.1053771972656
2021-06-30,292.7020568847656
2021-07-01,295.1343994140625
2021-07-02,296.1991271972656
2021-07-06,293.0415954589844
2021-07-07,296.91510009765625
2021-07-08,292.3807678222656
2021-07-09,295.6391906738281
2021-07-12,295.3179931640625
2021-07-13,291.0130615234375
2021-07-14,293.00494384765625
2021-07-15,296.2082824707031
2021-07-16,295.1343994140625
2021-07-19,292.68365478515625
2021-07-20,298.6315002441406
2021-07-21,299.55859375
2021-07-22,299.8339538574219
2021-07-23,305.50640869140625
2021-07-26,303.9827575683594
2021-07-27,300.3846130371094
2021-07-28,298.7875671386719
2021-07-29,300.5406188964844
2021-07-30,301.23822021484375
2021-08-02,300.3479309082031
2021-08-03,304.6802673339844
2021-08-04,303.1841735839844
2021-08-05,305.7541809082031
2021-08-06,302.7527770996094
2021-08-09,301.761474609375
2021-08-10,304.258056640625
2021-08-11,309.3248291015625
2021-08-12,306.5894775390625
2021-08-13,304.1112365722656
2021-08-16,307.5349426269531
2021-08-17,294.40924072265625
2021-08-18,295.1435852050781
2021-08-19,296.3826904296875
2021-08-20,302.2019958496094
2021-08-23,300.8251953125
2021-08-24,298.2184143066406
2021-08-25,297.2822265625
2021-08-26,295.07928466796875
2021-08-27,296.8232727050781
2021-08-30,300.23779296875
2021-08-31,299.3932800292969
2021-09-01,298.5722961425781
2021-09-02,302.3546447753906
2021-09-03,304.7532653808594
2021-09-07,303.470947265625
2021-09-08,305.897216796875
2021-09-09,306.0725402832031
2021-09-10,306.2386169433594
2021-09-13,309.467529296875
2021-09-14,307.3179931640625
2021-09-15,307.5486145019531
2021-09-16,310.334716796875
2021-09-17,309.6705017089844
2021-09-20,305.5559387207031
2021-09-21,308.332763671875
2021-09-22,309.91033935546875
2021-09-23,309.8918151855469
2021-09-24,311.3495178222656
2021-09-27,314.9658508300781
2021-09-28,307.9452819824219
2021-09-29,310.8329162597656
2021-09-30,302.8343811035156
2021-10-01,304.31048583984375
2021-10-04,301.1830139160156
2021-10-05,303.9599304199219
2021-10-06,304.771728515625
2021-10-07,311.3403015136719
2021-10-08,308.4434814453125
2021-10-11,310.8697509765625
2021-10-12,311.63543701171875
2021-10-13,312.078369140625
2021-10-14,317.4013977050781
2021-10-15,323.268798828125
2021-10-18,327.5124816894531
2021-10-19,330.2616271972656
2021-10-20,330.48309326171875
2021-10-21,336.37811279296875
2021-10-22,337.64202880859375
2021-10-25,342.50384521484375
2021-10-26,340.6033630371094
2021-10-27,343.481689453125
2021-10-28,342.7898254394531
2021-10-29,342.9466857910156
2021-11-01,338.09405517578125
2021-11-02,338.84136962890625
2021-11-03,340.39117431640625
2021-11-04,343.3525695800781
2021-11-05,339.8653259277344
2021-11-08,340.0406188964844
2021-11-09,341.94110107421875
2021-11-10,340.0314025878906
2021-11-11,339.1549987792969
2021-11-12,343.76776123046875
2021-11-15,342.33770751953125
2021-11-16,361.94183349609375
2021-11-17,364.26666259765625
2021-11-18,374.4146728515625
2021-11-19,377.0346984863281
2021-11-22,377.126953125
2021-11-23,376.73944091796875
2021-11-24,380.18975830078125
2021-11-26,371.5085754394531
2021-11-29,375.30950927734375
2021-11-30,369.5804748535156
2021-12-01,370.9330139160156
2021-12-02,377.74169921875
2021-12-03,377.7787780761719
2021-12-06,385.0877990722656
2021-12-07,385.532470703125
2021-12-08,380.9654235839844
2021-12-09,381.048828125
2021-12-10,384.8098449707031
2021-12-13,375.39801025390625
2021-12-14,372.58197021484375
2021-12-15,377.7787780761719
2021-12-16,370.1085510253906
2021-12-17,359.4090881347656
2021-12-20,360.72454833984375
2021-12-21,361.7156982421875
2021-12-22,366.50494384765625
2021-12-23,367.8297424316406
2021-12-27,374.3326721191406
2021-12-28,376.3058776855469
2021-12-29,380.585693359375
2021-12-30,379.7519226074219
2021-12-31,384.44854736328125
2022-01-03,378.5477294921875
2022-01-04,382.43841552734375
2022-01-05,377.2508239746094
2022-01-06,375.8797607421875
2022-01-07,364.62451171875
2022-01-10,358.9273681640625
2022-01-11,358.195556640625
2022-01-12,360.72454833984375
2022-01-13,358.4827575683594
2022-01-14,344.6058349609375
2022-01-18,339.7146301269531
2022-01-19,333.20233154296875
2022-01-20,323.8368225097656
2022-01-21,323.3921813964844
2022-01-24,337.0190124511719
2022-01-25,332.54461669921875
2022-01-26,330.9698486328125
2022-01-27,330.18243408203125
2022-01-28,339.5479736328125
2022-01-31,339.95550537109375
2022-02-01,341.548828125
2022-02-02,346.20843505859375
2022-02-03,337.9453430175781
2022-02-04,333.183837890625
2022-02-07,331.03466796875
2022-02-08,334.82354736328125
2022-02-09,337.5376892089844
2022-02-10,328.941162109375
2022-02-11,324.49456787109375
2022-02-14,325.67095947265625
2022-02-15,327.24591064453125
2022-02-16,324.3092956542969
2022-02-17,322.317626953125
2022-02-18,321.326416015625
2022-02-22,292.88720703125
2022-02-23,285.7357482910156
2022-02-24,290.1729431152344
2022-02-25,293.3318176269531
2022-02-28,292.57220458984375
2022-03-01,296.666748046875
2022-03-02,303.26239013671875
2022-03-03,300.4740905761719
2022-03-04,300.3814392089844
2022-03-07,299.00115966796875
2022-03-08,293.41522216796875
2022-03-09,295.6146240234375
2022-03-10,296.30426025390625
2022-03-11,295.2325134277344
2022-03-14,296.6956481933594
2022-03-15,306.18292236328125
2022-03-16,308.3916320800781
2022-03-17,313.470703125
2022-03-18,317.55267333984375
2022-03-21,306.9564514160156
2022-03-22,307.29193115234375
2022-03-23,295.474853515625
2022-03-24,294.2912902832031
2022-03-25,289.538330078125
2022-03-28,292.89324951171875
2022-03-29,296.08990478515625
2022-03-30,287.4693603515625
2022-03-31,278.9606628417969
2022-04-01,281.3464660644531
2022-04-04,284.7853698730469
2022-04-05,284.11431884765625
2022-04-06,278.2244567871094
2022-04-07,282.14794921875
2022-04-08,289.9390869140625
2022-04-11,285.8477478027344
2022-04-12,285.44708251953125
2022-04-13,289.29595947265625
2022-04-14,283.79742431640625
2022-04-18,279.7807922363281
2022-04-19,286.8542175292969
2022-04-20,293.6948547363281
2022-04-21,289.2400207519531
2022-04-22,279.6875305175781
2022-04-25,284.1889343261719
2022-04-26,279.5477600097656
2022-04-27,281.0762023925781
2022-04-28,290.54486083984375
2022-04-29,279.9578552246094
2022-05-02,286.0807189941406
2022-05-03,284.20751953125
2022-05-04,293.85321044921875
2022-05-05,278.755615234375
2022-05-06,274.2822570800781
2022-05-09,276.8171691894531
2022-05-10,271.3465881347656
2022-05-11,263.7046203613281
2022-05-12,269.9767150878906
2022-05-13,275.88525390625
2022-05-16,275.84796142578125
2022-05-17,280.47039794921875
2022-05-18,265.7735290527344
2022-05-19,268.1780090332031
2022-05-20,267.6468200683594
2022-05-23,266.565673828125
2022-05-24,268.3271179199219
2022-05-25,273.5926208496094
2022-05-26,282.203857421875
2022-05-27,287.4693603515625
2022-05-31,282.14794921875
2022-06-01,278.7154541015625
2022-06-02,286.85589599609375
2022-06-03,286.11492919921875
2022-06-06,284.9989318847656
2022-06-07,283.0107421875
2022-06-08,279.0343017578125
2022-06-09,281.219482421875
2022-06-10,271.2596740722656
2022-06-13,265.55767822265625
2022-06-14,261.3467712402344
2022-06-15,262.3409118652344
2022-06-16,256.4606018066406
2022-06-17,253.9003143310547
2022-06-21,252.46548461914062
2022-06-22,252.2591094970703
2022-06-23,258.2987976074219
2022-06-24,265.4075622558594
2022-06-27,265.1167907714844
2022-06-28,253.35635375976562
2022-06-29,256.8450927734375
2022-06-30,257.22021484375
2022-07-01,261.73126220703125
2022-07-05,266.0921630859375
2022-07-06,265.9515380859375
2022-07-07,268.8681640625
2022-07-08,268.6618347167969
2022-07-11,268.5868225097656
2022-07-12,267.3957824707031
2022-07-13,269.32769775390625
2022-07-14,271.4847717285156
2022-07-15,274.2326354980469
2022-07-18,274.8328552246094
2022-07-19,281.1913146972656
2022-07-20,283.5077209472656
2022-07-21,286.0399475097656
2022-07-22,287.5310974121094
2022-07-25,287.1184387207031
2022-07-26,279.6439208984375
2022-07-27,280.3285217285156
2022-07-28,281.0038146972656
2022-07-29,282.2323303222656
2022-08-01,286.8089599609375
2022-08-02,282.01666259765625
2022-08-03,287.3247985839844
2022-08-04,288.0750427246094
2022-08-05,290.43841552734375
2022-08-08,292.5766296386719
2022-08-09,286.2369079589844
2022-08-10,292.2109375
2022-08-11,291.376220703125
2022-08-12,295.3150939941406
2022-08-15,295.0525207519531
2022-08-16,307.0286865234375
2022-08-17,305.5094299316406
2022-08-18,304.99359130859375
2022-08-19,301.3454284667969
2022-08-22,292.8017578125
2022-08-23,287.82183837890625
2022-08-24,288.9566345214844
2022-08-25,290.5227355957031
2022-08-26,279.56890869140625
2022-08-29,277.8995361328125
2022-08-30,274.87969970703125
2022-08-31,272.25555419921875
2022-09-01,276.9281005859375
2022-09-02,275.5404357910156
2022-09-06,273.3127746582031
2022-09-07,280.79833984375
2022-09-08,283.0920715332031
2022-09-09,282.9693908691406
2022-09-12,280.8643798828125
2022-09-13,262.3533935546875
2022-09-14,260.8525390625
2022-09-15,256.321533203125
2022-09-16,260.5032958984375
2022-09-19,264.7038879394531
2022-09-20,258.8041687011719
2022-09-21,256.34991455078125
2022-09-22,254.0560760498047
2022-09-23,255.75514221191406
2022-09-26,251.63949584960938
2022-09-27,253.6312713623047
2022-09-28,266.3746337890625
2022-09-29,262.73095703125
2022-09-30,260.47491455078125
2022-10-03,267.800048828125
2022-10-04,273.33160400390625
2022-10-05,273.6053771972656
2022-10-06,274.1151428222656
2022-10-07,268.38531494140625
2022-10-10,266.6295166015625
2022-10-11,267.03546142578125
2022-10-12,264.79827880859375
2022-10-13,266.9787902832031
2022-10-14,260.9374694824219
2022-10-17,265.496826171875
2022-10-18,269.08380126953125
2022-10-19,260.0502014160156
2022-10-20,254.3581085205078
2022-10-21,260.087890625
2022-10-24,267.38470458984375
2022-10-25,273.9924011230469
2022-10-26,273.8885803222656
2022-10-27,274.7475891113281
2022-10-28,281.9121398925781
2022-10-31,279.5334167480469
2022-11-01,279.46734619140625
2022-11-02,272.54815673828125
2022-11-03,265.72332763671875
2022-11-04,268.11151123046875
2022-11-07,274.0018310546875
2022-11-08,274.82305908203125
2022-11-09,270.6791076660156
2022-11-10,294.2308044433594
2022-11-11,297.2891845703125
2022-11-14,289.7187194824219
2022-11-15,294.44793701171875
2022-11-16,297.2608642578125
2022-11-17,293.9853820800781
2022-11-18,295.6278076171875
2022-11-21,299.02606201171875
2022-11-22,306.6720886230469
2022-11-23,303.4909973144531
2022-11-25,308.0881042480469
2022-11-28,301.0461730957031
2022-11-29,298.2520751953125
2022-11-30,307.68218994140625
2022-12-01,310.607177734375
2022-12-02,311.4808349609375
2022-12-05,303.9690246582031
2022-12-06,301.4714050292969
2022-12-07,304.03546142578125
2022-12-08,307.77716064453125
2022-12-09,304.348876953125
2022-12-12,311.4714050292969
2022-12-13,316.1343078613281
2022-12-14,316.64703369140625
2022-12-15,311.1105041503906
2022-12-16,307.0649108886719
2022-12-19,301.357421875
2022-12-20,298.99273681640625
2022-12-21,303.28521728515625
2022-12-22,300.2083435058594
2022-12-23,302.6869812011719
2022-12-27,303.4656982421875
2022-12-28,299.83795166015625
2022-12-29,304.28240966796875
2022-12-30,299.9613952636719
2023-01-03,300.0089111328125
2023-01-04,303.63665771484375
2023-01-05,299.591064453125
2023-01-06,301.54736328125
2023-01-09,301.8133239746094
2023-01-10,304.4913330078125
2023-01-11,312.4400329589844
2023-01-12,313.2662353515625
2023-01-13,314.53875732421875
2023-01-17,311.04400634765625
2023-01-18,307.39727783203125
2023-01-19,295.2320861816406
2023-01-20,299.14471435546875
2023-01-23,299.6005554199219
2023-01-24,301.6993103027344
2023-01-25,301.29095458984375
2023-01-26,298.0145568847656
2023-01-27,300.7496643066406
2023-01-30,298.4230041503906
2023-01-31,307.8531799316406
2023-02-01,311.5758361816406
2023-02-02,322.6868896484375
2023-02-03,314.8141784667969
2023-02-06,312.6964111328125
2023-02-07,308.8313293457031
2023-02-08,304.6432800292969
2023-02-09,299.6670227050781
2023-02-10,300.6072082519531
2023-02-13,307.2453918457031
2023-02-14,302.402099609375
2023-02-15,304.54827880859375
2023-02-16,305.0705871582031
2023-02-17,301.94622802734375
2023-02-21,280.626220703125
2023-02-22,281.38592529296875
2023-02-23,284.2444763183594
2023-02-24,281.72784423828125
2023-02-27,281.11053466796875
2023-02-28,281.6138916015625
2023-03-01,276.1533203125
2023-03-02,278.27105712890625
2023-03-03,283.427734375
2023-03-06,283.1998291015625
2023-03-07,276.06781005859375
2023-03-08,278.82269287109375
2023-03-09,275.4843444824219
2023-03-10,273.86773681640625
2023-03-13,274.0686340332031
2023-03-14,273.15997314453125
2023-03-15,275.4556579589844
2023-03-16,274.26953125
2023-03-17,275.8573913574219
2023-03-20,276.6895751953125
2023-03-21,276.8522033691406
2023-03-22,270.3285217285156
2023-03-23,271.57208251953125
2023-03-24,270.7207946777344
2023-03-27,269.04681396484375
2023-03-28,268.6163635253906
2023-03-29,271.0459289550781
2023-03-30,272.9591064453125
2023-03-31,282.294921875
2023-04-03,284.7915344238281
2023-04-04,282.141845703125
2023-04-05,276.125244140625
2023-04-06,276.06781005859375
2023-04-10,278.5165710449219
2023-04-11,281.0035400390625
2023-04-12,277.8182678222656
2023-04-13,279.4540100097656
2023-04-14,279.49224853515625
2023-04-17,282.562744140625
2023-04-18,285.9584655761719
2023-04-19,284.00714111328125
2023-04-20,285.59503173828125
2023-04-21,287.0010986328125
2023-04-24,288.5315856933594
2023-04-25,283.45233154296875
2023-04-26,275.5513000488281
2023-04-27,281.1566467285156
2023-04-28,287.4793701171875
2023-05-01,284.7627868652344
2023-05-02,281.49139404296875
2023-05-03,280.34356689453125
2023-05-04,273.33209228515625
2023-05-05,277.033935546875
2023-05-08,275.4173583984375
2023-05-09,277.95220947265625
2023-05-10,276.46954345703125
2023-05-11,275.1878356933594
2023-05-12,277.8470153808594
2023-05-15,276.0008544921875
2023-05-16,270.0606994628906
2023-05-17,279.68353271484375
2023-05-18,282.3331604003906
2023-05-19,278.23919677734375
2023-05-22,278.02874755859375
2023-05-23,282.1227722167969
2023-05-24,278.44964599609375
2023-05-25,274.2886657714844
2023-05-26,280.1044006347656
2023-05-30,279.693115234375
2023-05-31,273.08404541015625
2023-06-01,277.84332275390625
2023-06-02,285.11724853515625
2023-06-05,282.381103515625
2023-06-06,285.1750183105469
2023-06-07,290.66656494140625
2023-06-08,290.0788879394531
2023-06-09,286.47564697265625
2023-06-12,289.8572692871094
2023-06-13,289.1058044433594
2023-06-14,288.7493591308594
2023-06-15,290.974853515625
2023-06-16,289.39483642578125
2023-06-20,290.3871765136719
2023-06-21,289.7031555175781
2023-06-22,290.16558837890625
2023-06-23,289.8091125488281
2023-06-26,296.6302490234375
2023-06-27,302.2662658691406
2023-06-28,295.3006896972656
2023-06-29,296.5627746582031
2023-06-30,299.2796325683594
2023-07-03,298.6822814941406
2023-07-05,299.43377685546875
2023-07-06,290.974853515625
2023-07-07,291.7359313964844
2023-07-10,298.93280029296875
2023-07-11,302.189208984375
2023-07-12,305.90802001953125
2023-07-13,303.0948486328125
2023-07-14,304.92535400390625
2023-07-17,304.49176025390625
2023-07-18,305.1758728027344
2023-07-19,307.79638671875
2023-07-20,307.42059326171875
2023-07-21,308.7501220703125
2023-07-24,313.2204284667969
2023-07-25,313.2397155761719
2023-07-26,317.5365905761719
2023-07-27,317.6522216796875
2023-07-28,319.2514953613281
2023-07-31,321.6311340332031
2023-08-01,319.9259338378906
2023-08-02,316.4864807128906
2023-08-03,317.7871398925781
2023-08-04,314.4921569824219
2023-08-07,317.1319885253906
2023-08-08,315.8216857910156
2023-08-09,316.2070617675781
2023-08-10,317.35357666015625
2023-08-11,319.00103759765625
2023-08-14,317.8834228515625
2023-08-15,319.99334716796875
2023-08-16,320.850830078125
2023-08-17,315.3110656738281
2023-08-18,315.3977966308594
2023-08-21,312.2088317871094
2023-08-22,312.613525390625
2023-08-23,314.1646423339844
2023-08-24,310.7926025390625
2023-08-25,311.0527038574219
2023-08-28,313.9911804199219
2023-08-29,317.3343200683594
2023-08-30,320.57269287109375
2023-08-31,320.2527160644531
2023-09-01,322.9481506347656
2023-09-05,317.80938720703125
2023-09-06,316.08355712890625
2023-09-07,318.4299621582031
2023-09-08,318.71112060546875
2023-09-11,318.3814392089844
2023-09-12,316.35504150390625
2023-09-13,315.9671936035156
2023-09-14,319.6031494140625
2023-09-15,311.6234436035156
2023-09-18,307.609375
2023-09-19,305.0400085449219
2023-09-20,301.404052734375
2023-09-21,297.4288024902344
2023-09-22,296.4301452636719
2023-09-25,297.1670227050781
2023-09-26,293.337158203125
2023-09-27,292.6390686035156
2023-09-28,294.2582092285156
2023-09-29,292.9687194824219
2023-10-02,290.7095947265625
2023-10-03,283.0596008300781
2023-10-04,283.4959411621094
2023-10-05,282.8269348144531
2023-10-06,283.9128112792969
2023-10-09,286.37554931640625
2023-10-10,290.1181335449219
2023-10-11,288.98370361328125
2023-10-12,284.10675048828125
2023-10-13,283.0401916503906
2023-10-16,288.2856140136719
2023-10-17,286.93792724609375
2023-10-18,281.4112548828125
2023-10-19,278.046875
2023-10-20,277.69781494140625
2023-10-23,276.3985595703125
2023-10-24,274.692138671875
2023-10-25,272.3844909667969
2023-10-26,269.5436096191406
2023-10-27,268.05047607421875
2023-10-30,272.91778564453125
2023-10-31,276.0301513671875
2023-11-01,277.9111328125
2023-11-02,285.57080078125
2023-11-03,286.617919921875
2023-11-06,285.6095886230469
2023-11-07,285.8034973144531
2023-11-08,286.91851806640625
2023-11-09,279.1134033203125
2023-11-10,282.72021484375
2023-11-13,279.30731201171875
2023-11-14,294.3940124511719
2023-11-15,298.8153076171875
2023-11-16,297.1184997558594
2023-11-17,297.92327880859375
2023-11-20,298.8153076171875
2023-11-21,296.0519714355469
2023-11-22,299.79461669921875
2023-11-24,301.24896240234375
2023-11-27,301.4622802734375
2023-11-28,303.8086242675781
2023-11-29,303.5841064453125
2023-11-30,305.99505615234375
2023-12-01,311.9785461425781
2023-12-04,316.2733459472656
2023-12-05,315.7657775878906
2023-12-06,318.3133239746094
2023-12-07,318.3719482421875
2023-12-08,318.6647644042969
2023-12-11,323.4085693359375
2023-12-12,325.23382568359375
2023-12-13,335.19000244140625
2023-12-14,343.39892578125
2023-12-15,345.53656005859375
2023-12-18,342.4228210449219
2023-12-19,343.6527404785156
2023-12-20,340.3242492675781
2023-12-21,340.6268615722656
2023-12-22,340.25592041015625
2023-12-26,340.9587097167969
2023-12-27,340.1973571777344
2023-12-28,339.0553283691406
2023-12-29,338.2646789550781
2024-01-02,336.829833984375
2024-01-03,330.1728515625
2024-01-04,330.4949951171875
2024-01-05,334.7409973144531
2024-01-08,339.6116943359375
2024-01-09,337.9132995605469
2024-01-10,348.2696533203125
2024-01-11,348.0060729980469
2024-01-12,347.2056884765625
2024-01-16,349.8606262207031
2024-01-17,347.1959228515625
2024-01-18,349.34332275390625
2024-01-19,353.7455139160156
2024-01-22,348.1622619628906
2024-01-23,342.3935546875
2024-01-24,338.96746826171875
2024-01-25,342.5789794921875
2024-01-26,346.80548095703125
2024-01-29,347.1959228515625
2024-01-30,348.56243896484375
2024-01-31,344.5214538574219
2024-02-01,351.46142578125
2024-02-02,348.6893615722656
2024-02-05,346.6493225097656
2024-02-06,347.7327880859375
2024-02-07,354.018798828125
2024-02-08,355.024169921875
2024-02-09,354.4677734375
2024-02-12,356.71282958984375
2024-02-13,349.0407409667969
2024-02-14,349.66546630859375
2024-02-15,352.4472961425781
2024-02-16,353.6869201660156
2024-02-20,353.90167236328125
2024-02-21,355.4244079589844
2024-02-22,362.4620056152344
2024-02-23,363.06719970703125
2024-02-26,362.7157897949219
2024-02-27,366.58111572265625
2024-02-28,368.58209228515625
2024-02-29,371.5103759765625
2024-03-01,375.25860595703125
2024-03-04,371.276123046875
2024-03-05,369.40203857421875
2024-03-06,370.61962890625
2024-03-07,369.74566650390625
2024-03-08,366.6035461425781
2024-03-11,364.80657958984375
2024-03-12,367.7720031738281
2024-03-13,372.1416015625
2024-03-14,368.48883056640625
2024-03-15,366.4856872558594
2024-03-18,365.1895446777344
2024-03-19,372.5539855957031
2024-03-20,377.4636535644531
2024-03-21,388.0587158203125
2024-03-22,383.22760009765625
2024-03-25,376.5799560546875
2024-03-26,373.0646057128906
2024-03-27,378.91693115234375
2024-03-28,376.6683349609375
2024-04-01,361.379638671875
2024-04-02,356.4405212402344
2024-04-03,353.39654541015625
2024-04-04,351.2166748046875
2024-04-05,351.40325927734375
2024-04-08,355.5076904296875
2024-04-09,354.88909912109375
2024-04-10,344.2253723144531
2024-04-11,341.0929870605469
2024-04-12,336.6742858886719
2024-04-15,331.8235778808594
2024-04-16,328.77960205078125
2024-04-17,326.81573486328125
2024-04-18,326.8746643066406
2024-04-19,329.29998779296875
2024-04-22,330.0364685058594
2024-04-23,332.8742370605469
2024-04-24,326.9924621582031
2024-04-25,325.9811096191406
2024-04-26,329.0348815917969
2024-04-29,330.7139587402344
2024-04-30,328.18060302734375
2024-05-01,325.9712829589844
2024-05-02,329.4669189453125
2024-05-03,336.6546630859375
2024-05-06,336.10479736328125
2024-05-07,334.5337219238281
2024-05-08,332.7073059082031
2024-05-09,341.1617126464844
2024-05-10,340.1699523925781
2024-05-13,334.7987976074219
2024-05-14,334.3471374511719
2024-05-15,342.3695068359375
2024-05-16,336.536865234375
2024-05-17,337.9901123046875
2024-05-20,331.7155456542969
2024-05-21,330.07574462890625
2024-05-22,324.6161804199219
2024-05-23,320.9830627441406
2024-05-24,319.22540283203125
2024-05-28,322.7603759765625
2024-05-29,320.0207824707031
2024-05-30,325.47869873046875
2024-05-31,331.104736328125
2024-06-03,324.3218688964844
2024-06-04,324.5690612792969
2024-06-05,326.54656982421875
2024-06-06,327.37713623046875
2024-06-07,323.3529052734375
2024-06-10,328.8207092285156
2024-06-11,331.9451904296875
2024-06-12,340.2705383300781
2024-06-13,343.9684753417969
2024-06-14,342.94012451171875
2024-06-17,345.57025146484375
2024-06-18,349.8910827636719
2024-06-20,349.4659423828125
2024-06-21,351.79937744140625
2024-06-24,346.9347229003906
2024-06-25,334.5159606933594
2024-06-26,337.9765930175781
2024-06-27,337.6502685546875
2024-06-28,340.3693542480469
2024-07-01,332.4098815917969
2024-07-02,331.20361328125
2024-07-03,329.8885803222656
2024-07-05,330.8179931640625
2024-07-08,335.78155517578125
2024-07-09,333.2997741699219
2024-07-10,340.31005859375
2024-07-11,349.81201171875
2024-07-12,355.7247619628906
2024-07-15,354.42950439453125
2024-07-16,364.9696350097656
2024-07-17,367.70849609375
2024-07-18,361.96380615234375
2024-07-19,359.27435302734375
2024-07-22,359.1656188964844
2024-07-23,355.576416015625
2024-07-24,346.3711242675781
2024-07-25,349.317626953125
2024-07-26,355.4676818847656
2024-07-29,357.6033935546875
2024-07-30,359.6006774902344
2024-07-31,364.0204162597656
2024-08-01,354.5481262207031
2024-08-02,351.4335632324219
2024-08-05,346.07452392578125
2024-08-06,349.9306640625
2024-08-07,338.550048828125
2024-08-08,344.42327880859375
2024-08-09,344.71990966796875
2024-08-12,341.9217224121094
2024-08-13,346.13385009765625
2024-08-14,351.6609802246094
2024-08-15,356.0213928222656
2024-08-16,357.989013671875
2024-08-19,358.9876403808594
2024-08-20,363.1404113769531
2024-08-21,366.2945556640625
2024-08-22,361.25189208984375
2024-08-23,371.36688232421875
2024-08-26,369.90350341796875
2024-08-27,368.9839782714844
2024-08-28,368.4994812011719
2024-08-29,365.1371765136719
2024-08-30,366.56964111328125
2024-09-03,362.829345703125
2024-09-04,362.7597351074219
2024-09-05,359.9544982910156
2024-09-06,358.1639099121094
2024-09-09,363.6052551269531
2024-09-10,368.9272155761719
2024-09-11,368.5492248535156
2024-09-12,372.46856689453125
2024-09-13,377.99945068359375
2024-09-16,380.0088806152344
2024-09-17,381.232421875
2024-09-18,381.9984130859375
2024-09-19,388.29522705078125
2024-09-20,387.8177490234375
2024-09-23,389.90673828125
2024-09-24,398.5611877441406
2024-09-25,394.8507080078125
2024-09-26,394.6219482421875
2024-09-27,397.4371032714844
2024-09-30,403.077392578125
2024-10-01,406.9072265625
2024-10-02,409.10565185546875
2024-10-03,409.4239501953125
2024-10-04,406.2208251953125
2024-10-07,405.92242431640625
2024-10-08,412.0103454589844
2024-10-09,413.8904724121094
2024-10-10,407.81243896484375
2024-10-11,409.7422790527344
2024-10-14,413.2438659667969
2024-10-15,413.40301513671875
2024-10-16,416.4171447753906
2024-10-17,413.42291259765625
2024-10-18,412.8260498046875
2024-10-21,404.2710876464844
2024-10-22,399.7449645996094
2024-10-23,397.5465393066406
2024-10-24,400.5705871582031
2024-10-25,396.8203430175781
2024-10-28,400.7795104980469
2024-10-29,393.0004577636719
2024-10-30,390.46380615234375
2024-10-31,391.6873779296875
2024-11-01,390.533447265625
2024-11-04,393.4978332519531
2024-11-05,397.9941711425781
2024-11-06,386.3355407714844
2024-11-07,397.3475646972656
2024-11-08,403.7737121582031
2024-11-11,406.1512145996094
2024-11-12,400.9684753417969
2024-11-13,408.041259765625
2024-11-14,403.59466552734375
2024-11-15,406.0417785644531
2024-11-18,408.2899475097656
2024-11-19,404.66900634765625
2024-11-20,397.9046325683594
2024-11-21,408.2998962402344
2024-11-22,417.79986572265625
2024-11-25,426.4244689941406
2024-11-26,427.2699890136719
2024-11-27,427.19000244140625
2024-11-29,429.1300048828125
2024-12-02,426.9599914550781
2024-12-03,429.3500061035156
2024-12-04,427.9200134277344
2024-12-05,426.5400085449219
2024-12-06,431.3699951171875
2024-12-09,429.17999267578125
2024-12-10,422.5899963378906
2024-12-11,421.3800048828125
2024-12-12,414.4200134277344
2024-12-13,416.9800109863281
2024-12-16,410.7099914550781
2024-12-17,408.4700012207031
