,IFF
2017-09-18,119.5799560546875
2017-09-19,119.97816467285156
2017-09-20,120.30170440673828
2017-09-21,119.2729721069336
2017-09-22,120.21498107910156
2017-09-25,120.78185272216797
2017-09-26,119.8982162475586
2017-09-27,117.55577087402344
2017-09-28,118.87283325195312
2017-09-29,119.13130950927734
2017-10-02,120.43173217773438
2017-10-03,121.63217163085938
2017-10-04,122.24896240234375
2017-10-05,122.7491455078125
2017-10-06,121.39873504638672
2017-10-09,122.02389526367188
2017-10-10,123.5910873413086
2017-10-11,123.14928436279297
2017-10-12,123.03254699707031
2017-10-13,123.5244369506836
2017-10-16,124.85821533203125
2017-10-17,123.85783386230469
2017-10-18,122.77421569824219
2017-10-19,123.47441101074219
2017-10-20,125.3416519165039
2017-10-23,125.17495727539062
2017-10-24,124.24967193603516
2017-10-25,124.37471771240234
2017-10-26,125.04161834716797
2017-10-27,123.84120178222656
2017-10-30,122.3490219116211
2017-10-31,122.890869140625
2017-11-01,123.64109802246094
2017-11-02,123.54107666015625
2017-11-03,123.63279724121094
2017-11-06,122.08226013183594
2017-11-07,125.03326416015625
2017-11-08,122.98255157470703
2017-11-09,122.32402801513672
2017-11-10,122.3490219116211
2017-11-13,124.80815887451172
2017-11-14,125.5833969116211
2017-11-15,123.33268737792969
2017-11-16,123.8661880493164
2017-11-17,123.99958038330078
2017-11-20,124.99156951904297
2017-11-21,126.46707916259766
2017-11-22,125.85856628417969
2017-11-24,127.02556610107422
2017-11-27,126.26697540283203
2017-11-28,128.7511749267578
2017-11-29,128.8428192138672
2017-11-30,129.57643127441406
2017-12-01,128.95953369140625
2017-12-04,128.6594696044922
2017-12-05,129.1846160888672
2017-12-06,128.2092742919922
2017-12-07,127.75910949707031
2017-12-08,127.57573699951172
2017-12-11,126.95890808105469
2017-12-12,126.92559051513672
2017-12-13,127.57573699951172
2017-12-14,126.4003677368164
2017-12-15,128.51771545410156
2017-12-18,128.6594696044922
2017-12-19,128.70947265625
2017-12-20,127.60077667236328
2017-12-21,126.59209442138672
2017-12-22,127.13396453857422
2017-12-26,126.90892028808594
2017-12-27,127.47570037841797
2017-12-28,128.76531982421875
2017-12-29,127.79397583007812
2018-01-02,129.4268341064453
2018-01-03,130.41497802734375
2018-01-04,128.75694274902344
2018-01-05,131.36119079589844
2018-01-08,130.4903564453125
2018-01-09,129.17564392089844
2018-01-10,128.77369689941406
2018-01-11,128.5643310546875
2018-01-12,128.70669555664062
2018-01-16,127.7353286743164
2018-01-17,131.09327697753906
2018-01-18,129.90415954589844
2018-01-19,129.95437622070312
2018-01-22,128.1707763671875
2018-01-23,128.12887573242188
2018-01-24,128.00328063964844
2018-01-25,129.669677734375
2018-01-26,128.53085327148438
2018-01-29,126.36196899414062
2018-01-30,125.53300476074219
2018-01-31,125.85955810546875
2018-02-01,123.92523193359375
2018-02-02,122.3676528930664
2018-02-05,118.03834533691406
2018-02-06,119.2525863647461
2018-02-07,119.49540710449219
2018-02-08,115.5596923828125
2018-02-09,117.56941986083984
2018-02-12,119.26092529296875
2018-02-13,119.79686737060547
2018-02-14,121.29584503173828
2018-02-15,120.60075378417969
2018-02-16,118.76686096191406
2018-02-20,119.22746276855469
2018-02-21,118.44029235839844
2018-02-22,119.46192932128906
2018-02-23,122.10808563232422
2018-02-26,121.78150177001953
2018-02-27,119.39495086669922
2018-02-28,118.28120422363281
2018-03-01,115.87792205810547
2018-03-02,115.42574310302734
2018-03-05,116.03701782226562
2018-03-06,116.92463684082031
2018-03-07,116.66504669189453
2018-03-08,116.39707946777344
2018-03-09,118.08026885986328
2018-03-12,118.95112609863281
2018-03-13,118.3146743774414
2018-03-14,116.63993072509766
2018-03-15,116.42221069335938
2018-03-16,116.17935943603516
2018-03-19,115.42574310302734
2018-03-20,113.56670379638672
2018-03-21,113.9519271850586
2018-03-22,111.58207702636719
2018-03-23,111.61577606201172
2018-03-26,114.31776428222656
2018-03-27,113.97265625
2018-03-28,113.68647003173828
2018-03-29,115.24368286132812
2018-04-02,112.87836456298828
2018-04-03,113.92211151123047
2018-04-04,115.33631134033203
2018-04-05,116.39688110351562
2018-04-06,113.91374969482422
2018-04-09,114.36827850341797
2018-04-10,115.34468078613281
2018-04-11,114.86492919921875
2018-04-12,115.60564422607422
2018-04-13,115.89183807373047
2018-04-16,118.23187255859375
2018-04-17,119.5955581665039
2018-04-18,120.40361022949219
2018-04-19,119.2167739868164
2018-04-20,119.19149017333984
2018-04-23,118.69487762451172
2018-04-24,116.43896484375
2018-04-25,118.05510711669922
2018-04-26,119.5702896118164
2018-04-27,120.20999145507812
2018-04-30,118.90528106689453
2018-05-01,119.57867431640625
2018-05-02,117.92888641357422
2018-05-03,117.91206359863281
2018-05-04,119.65443420410156
2018-05-07,106.80938720703125
2018-05-08,106.47267150878906
2018-05-09,109.7554931640625
2018-05-10,107.27232360839844
2018-05-11,107.42384338378906
2018-05-14,106.312744140625
2018-05-15,104.33463287353516
2018-05-16,104.42721557617188
2018-05-17,105.27739715576172
2018-05-18,106.36324310302734
2018-05-21,105.24373626708984
2018-05-22,105.19322204589844
2018-05-23,105.34474182128906
2018-05-24,105.18478393554688
2018-05-25,105.5467529296875
2018-05-29,104.46931457519531
2018-05-30,105.05854034423828
2018-05-31,102.80265045166016
2018-06-01,104.3935546875
2018-06-04,104.83126831054688
2018-06-05,104.7386703491211
2018-06-06,105.72350311279297
2018-06-07,106.24540710449219
2018-06-08,106.40534210205078
2018-06-11,105.6898422241211
2018-06-12,104.7386703491211
2018-06-13,103.98108673095703
2018-06-14,104.8060073852539
2018-06-15,106.23697662353516
2018-06-18,105.68143463134766
2018-06-19,105.47943115234375
2018-06-20,105.65617370605469
2018-06-21,104.94068145751953
2018-06-22,105.4654769897461
2018-06-25,104.65292358398438
2018-06-26,104.28047943115234
2018-06-27,104.21277618408203
2018-06-28,104.70368957519531
2018-06-29,104.92375946044922
2018-07-02,104.58517456054688
2018-07-03,104.0688705444336
2018-07-05,105.38084411621094
2018-07-06,105.98181915283203
2018-07-09,106.42194366455078
2018-07-10,109.13898468017578
2018-07-11,108.14866638183594
2018-07-12,108.47879028320312
2018-07-13,108.56340789794922
2018-07-16,107.81857299804688
2018-07-17,109.18133544921875
2018-07-18,108.53802490234375
2018-07-19,109.95155334472656
2018-07-20,109.13898468017578
2018-07-23,107.67467498779297
2018-07-24,108.74117279052734
2018-07-25,109.30828857421875
2018-07-26,111.11119079589844
2018-07-27,111.06887817382812
2018-07-30,110.33244323730469
2018-07-31,112.37235260009766
2018-08-01,112.05075073242188
2018-08-02,111.87297821044922
2018-08-03,113.59122467041016
2018-08-06,113.50658416748047
2018-08-07,113.6166000366211
2018-08-08,113.64202117919922
2018-08-09,113.80284881591797
2018-08-10,112.07611846923828
2018-08-13,111.09424591064453
2018-08-14,111.13656616210938
2018-08-15,111.01807403564453
2018-08-16,111.40740966796875
2018-08-17,111.86450958251953
2018-08-20,113.16801452636719
2018-08-21,112.66014862060547
2018-08-22,111.39051055908203
2018-08-23,110.73876190185547
2018-08-24,111.48363494873047
2018-08-27,111.07733154296875
2018-08-28,110.37478637695312
2018-08-29,110.26476287841797
2018-08-30,109.93466186523438
2018-08-31,110.28167724609375
2018-09-04,109.6891860961914
2018-09-05,108.10635375976562
2018-09-06,109.93466186523438
2018-09-07,107.5477066040039
2018-09-10,108.89353942871094
2018-09-11,107.75931549072266
2018-09-12,111.00959777832031
2018-09-13,116.15591430664062
2018-09-14,115.53800964355469
2018-09-17,115.52955627441406
2018-09-18,117.0193099975586
2018-09-19,116.39293670654297
2018-09-20,118.42436218261719
2018-09-21,119.51348114013672
2018-09-24,117.98188781738281
2018-09-25,116.60350036621094
2018-09-26,116.57794952392578
2018-09-27,117.87979125976562
2018-09-28,118.37332153320312
2018-10-01,117.8117446899414
2018-10-02,118.61156463623047
2018-10-03,116.1100082397461
2018-10-04,116.90131378173828
2018-10-05,117.90534210205078
2018-10-08,118.65409088134766
2018-10-09,116.98639678955078
2018-10-10,114.01683807373047
2018-10-11,112.85115051269531
2018-10-12,111.39614868164062
2018-10-15,112.00029754638672
2018-10-16,117.02042388916016
2018-10-17,117.61602020263672
2018-10-18,116.45030975341797
2018-10-19,118.37332153320312
2018-10-22,118.87530517578125
2018-10-23,118.88380432128906
2018-10-24,116.86730194091797
2018-10-25,118.89232635498047
2018-10-26,119.23269653320312
2018-10-29,118.9433822631836
2018-10-30,122.85739135742188
2018-10-31,123.087158203125
2018-11-01,124.39749908447266
2018-11-02,124.21026611328125
2018-11-05,124.25284576416016
2018-11-06,126.51612854003906
2018-11-07,123.47003936767578
2018-11-08,125.2653579711914
2018-11-09,124.09967803955078
2018-11-12,121.67469787597656
2018-11-13,121.63214111328125
2018-11-14,120.33879852294922
2018-11-15,121.2237319946289
2018-11-16,121.7342300415039
2018-11-19,119.62406921386719
2018-11-20,117.59903717041016
2018-11-21,118.6881332397461
2018-11-23,118.90087890625
2018-11-26,118.99445343017578
2018-11-27,119.14762115478516
2018-11-28,119.6156005859375
2018-11-29,120.46646118164062
2018-11-30,120.50902557373047
2018-12-03,120.6451187133789
2018-12-04,117.6330795288086
2018-12-06,118.06696319580078
2018-12-07,116.5694580078125
2018-12-10,117.16506958007812
2018-12-11,117.224609375
2018-12-12,116.33971405029297
2018-12-13,115.31867218017578
2018-12-14,115.29313659667969
2018-12-17,112.36613464355469
2018-12-18,112.69798278808594
2018-12-19,111.7705307006836
2018-12-20,109.18390655517578
2018-12-21,109.09030151367188
2018-12-24,106.31646728515625
2018-12-26,110.860107421875
2018-12-27,113.30731964111328
2018-12-28,113.14473724365234
2018-12-31,114.89029693603516
2019-01-02,115.1555404663086
2019-01-03,112.31471252441406
2019-01-04,116.48185729980469
2019-01-07,117.81670379638672
2019-01-08,117.30325317382812
2019-01-09,116.86687469482422
2019-01-10,116.13101959228516
2019-01-11,115.47215270996094
2019-01-14,114.21431732177734
2019-01-15,114.30845642089844
2019-01-16,114.97587585449219
2019-01-17,115.9427719116211
2019-01-18,118.13327026367188
2019-01-22,118.14180755615234
2019-01-23,117.51720428466797
2019-01-24,117.40595245361328
2019-01-25,117.9107894897461
2019-01-28,117.20060729980469
2019-01-29,118.88628387451172
2019-01-30,119.4253158569336
2019-01-31,121.31634521484375
2019-02-01,121.17940521240234
2019-02-04,121.80409240722656
2019-02-05,123.01912689208984
2019-02-06,122.64262390136719
2019-02-07,121.74414825439453
2019-02-08,121.30777740478516
2019-02-11,122.5228500366211
2019-02-12,124.82459259033203
2019-02-13,124.25984191894531
2019-02-14,113.51268768310547
2019-02-15,112.95648956298828
2019-02-19,109.61939239501953
2019-02-20,111.21092987060547
2019-02-21,110.15846252441406
2019-02-22,109.7220687866211
2019-02-25,108.9177474975586
2019-02-26,107.81392669677734
2019-02-27,108.96907043457031
2019-02-28,109.09744262695312
2019-03-01,109.41401672363281
2019-03-04,109.49105072021484
2019-03-05,108.59259033203125
2019-03-06,108.4728012084961
2019-03-07,106.53899383544922
2019-03-08,107.30052947998047
2019-03-11,108.10485076904297
2019-03-12,107.96794891357422
2019-03-13,107.33475494384766
2019-03-14,106.92403411865234
2019-03-15,106.6074447631836
2019-03-18,106.89837646484375
2019-03-19,105.72610473632812
2019-03-20,104.85333251953125
2019-03-21,108.20753479003906
2019-03-22,107.31250762939453
2019-03-25,106.46906280517578
2019-03-26,107.85469055175781
2019-03-27,109.14563751220703
2019-03-28,111.63288879394531
2019-03-29,110.8410873413086
2019-04-01,112.57955169677734
2019-04-02,112.33858489990234
2019-04-03,112.53654479980469
2019-04-04,113.48323822021484
2019-04-05,113.7930679321289
2019-04-08,113.56070709228516
2019-04-09,112.9066162109375
2019-04-10,112.30416107177734
2019-04-11,112.86356353759766
2019-04-12,114.90327453613281
2019-04-15,115.3249740600586
2019-04-16,116.4782485961914
2019-04-17,116.15120697021484
2019-04-18,117.04623413085938
2019-04-22,116.40076446533203
2019-04-23,117.37332916259766
2019-04-24,117.29581451416016
2019-04-25,117.41631317138672
2019-04-26,118.39746856689453
2019-04-29,118.25975036621094
2019-04-30,118.5867691040039
2019-05-01,118.61262512207031
2019-05-02,119.32691955566406
2019-05-03,120.41134643554688
2019-05-06,118.52655029296875
2019-05-07,116.18560791015625
2019-05-08,116.3147201538086
2019-05-09,117.05487823486328
2019-05-10,117.15817260742188
2019-05-13,115.73808288574219
2019-05-14,117.05487823486328
2019-05-15,116.69339752197266
2019-05-16,117.87246704101562
2019-05-17,117.62288665771484
2019-05-20,116.00486755371094
2019-05-21,116.01349639892578
2019-05-22,116.96019744873047
2019-05-23,116.65035247802734
2019-05-24,115.9360580444336
2019-05-28,115.82417297363281
2019-05-29,115.6434326171875
2019-05-30,116.33192443847656
2019-05-31,116.54708862304688
2019-06-03,119.73147583007812
2019-06-04,123.45800018310547
2019-06-05,121.47850799560547
2019-06-06,127.8214111328125
2019-06-07,130.23117065429688
2019-06-10,130.2397918701172
2019-06-11,130.9454803466797
2019-06-12,130.47218322753906
2019-06-13,129.01768493652344
2019-06-14,128.05374145507812
2019-06-17,126.99519348144531
2019-06-18,127.22758483886719
2019-06-19,128.19143676757812
2019-06-20,129.71481323242188
2019-06-21,125.97875213623047
2019-06-24,126.80899047851562
2019-06-25,127.59600067138672
2019-06-26,125.35606384277344
2019-06-27,124.16263580322266
2019-06-28,125.47718048095703
2019-07-01,124.43936157226562
2019-07-02,123.47940063476562
2019-07-03,126.29007720947266
2019-07-05,125.50309753417969
2019-07-08,123.44480895996094
2019-07-09,122.80487823486328
2019-07-10,123.27185821533203
2019-07-11,123.39293670654297
2019-07-12,123.89453125
2019-07-15,125.17449188232422
2019-07-16,125.23499298095703
2019-07-17,123.74752044677734
2019-07-18,123.75616455078125
2019-07-19,123.17672729492188
2019-07-22,122.86543273925781
2019-07-23,125.55502319335938
2019-07-24,126.2295913696289
2019-07-25,125.8663101196289
2019-07-26,126.5408935546875
2019-07-29,124.46529388427734
2019-07-30,126.09117889404297
2019-07-31,124.52587127685547
2019-08-01,123.75616455078125
2019-08-02,124.37886047363281
2019-08-05,122.34651184082031
2019-08-06,102.83611297607422
2019-08-07,105.11923217773438
2019-08-08,105.55164337158203
2019-08-09,105.97540283203125
2019-08-12,103.84795379638672
2019-08-13,102.66312408447266
2019-08-14,97.72500610351562
2019-08-15,95.65807342529297
2019-08-16,97.53473663330078
2019-08-19,97.84606170654297
2019-08-20,95.16512298583984
2019-08-21,95.55427551269531
2019-08-22,93.2279281616211
2019-08-23,92.1036605834961
2019-08-26,94.02354431152344
2019-08-27,92.82144927978516
2019-08-28,93.71221160888672
2019-08-29,94.05814361572266
2019-08-30,94.914306640625
2019-09-03,94.39541625976562
2019-09-04,96.77369689941406
2019-09-05,99.02223205566406
2019-09-06,101.92802429199219
2019-09-09,103.71823120117188
2019-09-10,107.11698150634766
2019-09-11,110.23033142089844
2019-09-12,109.91899108886719
2019-09-13,110.09196472167969
2019-09-16,105.53434753417969
2019-09-17,105.70730590820312
2019-09-18,106.36457061767578
2019-09-19,106.25214385986328
2019-09-20,104.56410217285156
2019-09-23,106.83512878417969
2019-09-24,105.01656341552734
2019-09-25,106.25215911865234
2019-09-26,104.24212646484375
2019-09-27,105.12098693847656
2019-09-30,106.75682830810547
2019-10-01,105.8257827758789
2019-10-02,101.79706573486328
2019-10-03,102.60628509521484
2019-10-04,103.67655181884766
2019-10-07,103.02396392822266
2019-10-08,99.29977416992188
2019-10-09,100.15251159667969
2019-10-10,100.9095230102539
2019-10-11,102.80641174316406
2019-10-14,102.9630355834961
2019-10-15,103.7026596069336
2019-10-16,103.68524932861328
2019-10-17,103.93758392333984
2019-10-18,102.53666687011719
2019-10-21,103.01524353027344
2019-10-22,103.65045166015625
2019-10-23,104.43356323242188
2019-10-24,104.16382598876953
2019-10-25,104.38135528564453
2019-10-28,104.58149719238281
2019-10-29,106.35657501220703
2019-10-30,107.30501556396484
2019-10-31,106.1651382446289
2019-11-01,105.9301986694336
2019-11-04,107.9054183959961
2019-11-05,116.9983139038086
2019-11-06,115.73661804199219
2019-11-07,116.0933837890625
2019-11-08,115.56259155273438
2019-11-11,114.17908477783203
2019-11-12,113.60478210449219
2019-11-13,115.44945526123047
2019-11-14,116.51101684570312
2019-11-15,116.5284194946289
2019-11-18,117.4855728149414
2019-11-19,119.10404205322266
2019-11-20,118.68634796142578
2019-11-21,119.10404205322266
2019-11-22,121.83626556396484
2019-11-25,123.0457763671875
2019-11-26,123.45470428466797
2019-11-27,123.05445861816406
2019-11-29,122.88912200927734
2019-12-02,122.28874206542969
2019-12-03,122.8630142211914
2019-12-04,121.83626556396484
2019-12-05,123.3589859008789
2019-12-06,123.59394073486328
2019-12-09,116.43272399902344
2019-12-10,116.58934783935547
2019-12-11,117.06790161132812
2019-12-12,117.12016296386719
2019-12-13,116.58063507080078
2019-12-16,104.4161605834961
2019-12-17,105.35592651367188
2019-12-18,106.57410430908203
2019-12-19,107.3224105834961
2019-12-20,106.85255432128906
2019-12-23,107.85317993164062
2019-12-24,108.84514617919922
2019-12-26,110.54339599609375
2019-12-27,111.47130584716797
2019-12-30,111.1386489868164
2019-12-31,112.94195556640625
2020-01-02,111.65513610839844
2020-01-03,110.60468292236328
2020-01-06,109.87809753417969
2020-01-07,109.69427490234375
2020-01-08,108.6700668334961
2020-01-09,108.23238372802734
2020-01-10,110.28953552246094
2020-01-13,111.48880767822266
2020-01-14,113.18707275390625
2020-01-15,113.74730682373047
2020-01-16,116.53977966308594
2020-01-17,118.07170867919922
2020-01-21,118.00163269042969
2020-01-22,118.96459197998047
2020-01-23,119.09589385986328
2020-01-24,118.8682861328125
2020-01-27,117.28382873535156
2020-01-28,118.57066345214844
2020-01-29,118.22051239013672
2020-01-30,116.39971160888672
2020-01-31,114.77149200439453
2020-02-03,118.91203308105469
2020-02-04,122.544921875
2020-02-05,124.8908920288086
2020-02-06,124.48825073242188
2020-02-07,122.55367279052734
2020-02-10,121.73078918457031
2020-02-11,120.78536224365234
2020-02-12,122.01966094970703
2020-02-13,119.69992065429688
2020-02-14,118.93834686279297
2020-02-18,118.03668975830078
2020-02-19,117.5289535522461
2020-02-20,116.15460205078125
2020-02-21,115.70816802978516
2020-02-24,111.97028350830078
2020-02-25,108.4949951171875
2020-02-26,108.05730438232422
2020-02-27,106.99810028076172
2020-02-28,104.8533935546875
2020-03-02,107.28697967529297
2020-03-03,107.068115234375
2020-03-04,111.83021545410156
2020-03-05,109.27410125732422
2020-03-06,107.435791015625
2020-03-09,98.67320251464844
2020-03-10,103.79419708251953
2020-03-11,97.41265106201172
2020-03-12,87.48580932617188
2020-03-13,95.43428039550781
2020-03-16,88.84263610839844
2020-03-17,95.83696746826172
2020-03-18,94.90030670166016
2020-03-19,94.03367614746094
2020-03-20,89.64800262451172
2020-03-23,82.53113555908203
2020-03-24,88.36992645263672
2020-03-25,92.22399139404297
2020-03-26,101.02569580078125
2020-03-27,97.20693969726562
2020-03-30,95.25785827636719
2020-03-31,90.02798461914062
2020-04-01,88.83735656738281
2020-04-02,87.47036743164062
2020-04-03,87.22342681884766
2020-04-06,96.1309585571289
2020-04-07,100.55828857421875
2020-04-08,106.93468475341797
2020-04-09,112.33212280273438
2020-04-13,105.89401245117188
2020-04-14,107.92244720458984
2020-04-15,103.5215835571289
2020-04-16,105.7352523803711
2020-04-17,110.34777069091797
2020-04-20,106.31730651855469
2020-04-21,107.74605560302734
2020-04-22,109.60694122314453
2020-04-23,108.61919403076172
2020-04-24,111.55602264404297
2020-04-27,115.12787628173828
2020-04-28,116.15973663330078
2020-04-29,117.56200408935547
2020-04-30,115.56001281738281
2020-05-01,111.67948150634766
2020-05-04,112.79955291748047
2020-05-05,113.68148040771484
2020-05-06,115.80694580078125
2020-05-07,114.89856719970703
2020-05-08,118.5938720703125
2020-05-11,116.97111511230469
2020-05-12,117.58846282958984
2020-05-13,114.06952667236328
2020-05-14,111.16796112060547
2020-05-15,113.081787109375
2020-05-18,116.32728576660156
2020-05-19,113.62857818603516
2020-05-20,114.89856719970703
2020-05-21,113.75203704833984
2020-05-22,114.14007568359375
2020-05-26,117.4120864868164
2020-05-27,120.14610290527344
2020-05-28,118.44393157958984
2020-05-29,117.46500396728516
2020-06-01,115.55119323730469
2020-06-02,118.11763000488281
2020-06-03,120.65762329101562
2020-06-04,119.73158264160156
2020-06-05,121.58361053466797
2020-06-08,119.56398010253906
2020-06-09,118.68206024169922
2020-06-10,117.75602722167969
2020-06-11,111.34436798095703
2020-06-12,111.87350463867188
2020-06-15,112.30565643310547
2020-06-16,113.81375885009766
2020-06-17,113.46098327636719
2020-06-18,113.35516357421875
2020-06-19,111.20323944091797
2020-06-22,110.3036880493164
2020-06-23,108.75148010253906
2020-06-24,108.3166732788086
2020-06-25,108.60948944091797
2020-06-26,105.63691711425781
2020-06-29,108.14807891845703
2020-06-30,108.6627197265625
2020-07-01,110.18008422851562
2020-07-02,112.58475494384766
2020-07-06,113.75602722167969
2020-07-07,112.735595703125
2020-07-08,109.47019958496094
2020-07-09,108.520751953125
2020-07-10,111.13837432861328
2020-07-13,110.49063873291016
2020-07-14,112.70010375976562
2020-07-15,115.10478210449219
2020-07-16,115.00717163085938
2020-07-17,116.231689453125
2020-07-20,114.21744537353516
2020-07-21,113.52531433105469
2020-07-22,114.06659698486328
2020-07-23,114.01335906982422
2020-07-24,112.5315170288086
2020-07-27,114.27955627441406
2020-07-28,113.8802490234375
2020-07-29,113.79151916503906
2020-07-30,110.46400451660156
2020-07-31,111.759521484375
2020-08-03,110.50838470458984
2020-08-04,111.70628356933594
2020-08-05,112.17657470703125
2020-08-06,111.25375366210938
2020-08-07,112.51376342773438
2020-08-10,115.84126281738281
2020-08-11,111.17388916015625
2020-08-12,112.69121551513672
2020-08-13,109.86063385009766
2020-08-14,109.29273986816406
2020-08-17,109.39923095703125
2020-08-18,108.80471801757812
2020-08-19,108.2368392944336
2020-08-20,107.09214782714844
2020-08-21,106.96791076660156
2020-08-24,109.04429626464844
2020-08-25,109.03540802001953
2020-08-26,110.82782745361328
2020-08-27,109.65655517578125
2020-08-28,110.44627380371094
2020-08-31,109.84288787841797
2020-09-01,110.68583679199219
2020-09-02,111.76840209960938
2020-09-03,109.92273712158203
2020-09-04,109.24836730957031
2020-09-08,107.92625427246094
2020-09-09,108.25454711914062
2020-09-10,106.79934692382812
2020-09-11,107.39385223388672
2020-09-14,109.1241455078125
2020-09-15,110.24219512939453
2020-09-16,110.24219512939453
2020-09-17,110.1889419555664
2020-09-18,108.73373413085938
2020-09-21,106.86145782470703
2020-09-22,107.02117156982422
2020-09-23,103.69908905029297
2020-09-24,104.08309173583984
2020-09-25,106.24423217773438
2020-09-28,108.41429901123047
2020-09-29,108.50360870361328
2020-09-30,109.35198211669922
2020-10-01,107.24442291259766
2020-10-02,106.4228286743164
2020-10-05,105.69947814941406
2020-10-06,102.97570037841797
2020-10-07,104.04737854003906
2020-10-08,103.77051544189453
2020-10-09,106.63717651367188
2020-10-12,105.94952392578125
2020-10-13,104.63675689697266
2020-10-14,104.40457153320312
2020-10-15,103.60084533691406
2020-10-16,103.83303833007812
2020-10-19,101.40398406982422
2020-10-20,101.4486312866211
2020-10-21,98.63558959960938
2020-10-22,99.88583374023438
2020-10-23,98.74275207519531
2020-10-26,97.2960205078125
2020-10-27,94.32222747802734
2020-10-28,90.58934783935547
2020-10-29,91.9110336303711
2020-10-30,91.6788558959961
2020-11-02,93.83106994628906
2020-11-03,95.76001739501953
2020-11-04,93.7863998413086
2020-11-05,96.0457763671875
2020-11-06,96.94775390625
2020-11-09,100.359130859375
2020-11-10,100.41272735595703
2020-11-11,97.51927947998047
2020-11-12,98.11762237548828
2020-11-13,100.17160034179688
2020-11-16,102.48455810546875
2020-11-17,102.26129150390625
2020-11-18,100.3680648803711
2020-11-19,99.97512817382812
2020-11-20,100.07335662841797
2020-11-23,99.37680053710938
2020-11-24,102.81497955322266
2020-11-25,100.37699890136719
2020-11-27,100.79672241210938
2020-11-30,100.10908508300781
2020-12-01,99.6804428100586
2020-12-02,100.4752197265625
2020-12-03,100.5913314819336
2020-12-04,103.59192657470703
2020-12-07,102.61851501464844
2020-12-08,103.08290100097656
2020-12-09,102.89535522460938
2020-12-10,100.54666137695312
2020-12-11,99.16246795654297
2020-12-14,97.56395721435547
2020-12-15,99.06423950195312
2020-12-16,100.12694549560547
2020-12-17,101.43077850341797
2020-12-18,102.06483459472656
2020-12-21,102.06483459472656
2020-12-22,102.66314697265625
2020-12-23,98.70702362060547
2020-12-24,98.97679901123047
2020-12-28,98.23039245605469
2020-12-29,99.85812377929688
2020-12-30,100.05596160888672
2020-12-31,97.87965393066406
2021-01-04,94.49830627441406
2021-01-05,97.11527252197266
2021-01-06,101.54879760742188
2021-01-07,106.7017822265625
2021-01-08,107.01653289794922
2021-01-11,110.1191177368164
2021-01-12,113.29364013671875
2021-01-13,109.28278350830078
2021-01-14,107.86188507080078
2021-01-15,105.86543273925781
2021-01-19,108.22160339355469
2021-01-20,107.98779296875
2021-01-21,104.31864166259766
2021-01-22,104.14776611328125
2021-01-25,104.61541748046875
2021-01-26,102.32220458984375
2021-01-27,99.7682113647461
2021-01-28,103.43731689453125
2021-01-29,101.06318664550781
2021-02-01,117.04371643066406
2021-02-02,111.71987915039062
2021-02-03,115.3530502319336
2021-02-04,114.15699005126953
2021-02-05,114.26488494873047
2021-02-08,114.43574523925781
2021-02-09,115.06524658203125
2021-02-10,121.91790008544922
2021-02-11,122.99708557128906
2021-02-12,120.55997467041016
2021-02-16,123.10501098632812
2021-02-17,123.80644226074219
2021-02-18,124.05826568603516
2021-02-19,125.45215606689453
2021-02-22,126.40542602539062
2021-02-23,124.9305419921875
2021-02-24,124.23810577392578
2021-02-25,122.8711929321289
2021-02-26,121.86396789550781
2021-03-01,125.13740539550781
2021-03-02,123.33881378173828
2021-03-03,118.46460723876953
2021-03-04,117.70921325683594
2021-03-05,120.25422668457031
2021-03-08,118.01498413085938
2021-03-09,118.08690643310547
2021-03-10,121.66610717773438
2021-03-11,122.18772888183594
2021-03-12,121.26143646240234
2021-03-15,123.01506042480469
2021-03-16,122.9161376953125
2021-03-17,123.96833801269531
2021-03-18,123.8154067993164
2021-03-19,123.48267364501953
2021-03-22,123.47369384765625
2021-03-23,122.30462646484375
2021-03-24,122.69131469726562
2021-03-25,126.08283996582031
2021-03-26,127.0866928100586
2021-03-29,127.80120086669922
2021-03-30,126.39033508300781
2021-03-31,126.26371002197266
2021-04-01,125.57637786865234
2021-04-05,125.71202850341797
2021-04-06,127.45748901367188
2021-04-07,125.25983428955078
2021-04-08,125.15129089355469
2021-04-09,126.86966705322266
2021-04-12,127.05958557128906
2021-04-13,127.33090209960938
2021-04-14,127.47560119628906
2021-04-15,128.32577514648438
2021-04-16,129.20303344726562
2021-04-19,129.25726318359375
2021-04-20,128.262451171875
2021-04-21,130.10745239257812
2021-04-22,128.868408203125
2021-04-23,130.722412109375
2021-04-26,130.68624877929688
2021-04-27,128.95884704589844
2021-04-28,130.03506469726562
2021-04-29,130.35157775878906
2021-04-30,128.5789337158203
2021-05-03,130.34255981445312
2021-05-04,131.5906219482422
2021-05-05,130.83998107910156
2021-05-06,132.5041046142578
2021-05-07,132.44981384277344
2021-05-10,129.06735229492188
2021-05-11,125.42259979248047
2021-05-12,122.35668182373047
2021-05-13,125.39546966552734
2021-05-14,127.71075439453125
2021-05-17,129.10354614257812
2021-05-18,128.44329833984375
2021-05-19,128.35287475585938
2021-05-20,126.0556869506836
2021-05-21,127.10480499267578
2021-05-24,128.29859924316406
2021-05-25,128.08154296875
2021-05-26,128.15391540527344
2021-05-27,129.1849365234375
2021-05-28,128.12677001953125
2021-06-01,128.70558166503906
2021-06-02,129.93557739257812
2021-06-03,129.06735229492188
2021-06-04,129.32965087890625
