,AFL
2017-09-15,34.89836502075195
2017-09-18,35.041648864746094
2017-09-19,35.24814987182617
2017-09-20,35.36614990234375
2017-09-21,35.24393844604492
2017-09-22,35.37458038330078
2017-09-25,35.50943374633789
2017-09-26,35.206016540527344
2017-09-27,35.30714797973633
2017-09-28,34.68343734741211
2017-09-29,34.29993438720703
2017-10-02,34.54436111450195
2017-10-03,34.6539421081543
2017-10-04,34.60757827758789
2017-10-05,34.76350402832031
2017-10-06,34.67079162597656
2017-10-09,34.801429748535156
2017-10-10,35.239723205566406
2017-10-11,35.349281311035156
2017-10-12,35.37458038330078
2017-10-13,35.40407943725586
2017-10-16,35.47571563720703
2017-10-17,35.29871368408203
2017-10-18,35.29871368408203
2017-10-19,35.589508056640625
2017-10-20,35.336639404296875
2017-10-23,35.53471374511719
2017-10-24,35.6358528137207
2017-10-25,35.42936325073242
2017-10-26,35.24393844604492
2017-10-27,35.37458038330078
2017-10-30,35.32822036743164
2017-10-31,35.35350036621094
2017-11-01,35.52206802368164
2017-11-02,35.57265853881836
2017-11-03,35.391448974609375
2017-11-06,35.64006805419922
2017-11-07,35.319793701171875
2017-11-08,35.39564895629883
2017-11-09,35.43357849121094
2017-11-10,35.16385269165039
2017-11-13,35.56843185424805
2017-11-14,35.704010009765625
2017-11-15,35.77605056762695
2017-11-16,35.72095489501953
2017-11-17,35.526058197021484
2017-11-20,35.87771987915039
2017-11-21,36.047203063964844
2017-11-22,36.034481048583984
2017-11-24,36.013309478759766
2017-11-27,36.199710845947266
2017-11-28,36.55138397216797
2017-11-29,36.94116973876953
2017-11-30,37.1318359375
2017-12-01,37.1148796081543
2017-12-04,37.343666076660156
2017-12-05,37.216575622558594
2017-12-06,37.119117736816406
2017-12-07,37.258941650390625
2017-12-08,37.35215377807617
2017-12-11,37.48773193359375
2017-12-12,37.60636520385742
2017-12-13,37.49195861816406
2017-12-14,37.46230697631836
2017-12-15,37.81820297241211
2017-12-18,37.407222747802734
2017-12-19,37.275882720947266
2017-12-20,37.01319122314453
2017-12-21,36.907291412353516
2017-12-22,36.94965362548828
2017-12-26,37.1318359375
2017-12-27,37.16147994995117
2017-12-28,37.381805419921875
2017-12-29,37.19115447998047
2018-01-02,37.27164840698242
2018-01-03,37.381805419921875
2018-01-04,37.767364501953125
2018-01-05,38.017337799072266
2018-01-08,38.11479187011719
2018-01-09,38.13172149658203
2018-01-10,38.44525146484375
2018-01-11,38.84775924682617
2018-01-12,35.98788070678711
2018-01-16,36.60222244262695
2018-01-17,37.20809555053711
2018-01-18,36.6234130859375
2018-01-19,36.784400939941406
2018-01-22,37.153018951416016
2018-01-23,37.318241119384766
2018-01-24,37.46653366088867
2018-01-25,37.88599395751953
2018-01-26,38.551177978515625
2018-01-29,37.94107437133789
2018-01-30,37.52585220336914
2018-01-31,37.36908721923828
2018-02-01,38.00039291381836
2018-02-02,37.686859130859375
2018-02-05,36.525970458984375
2018-02-06,36.2759895324707
2018-02-07,36.26750946044922
2018-02-08,35.2718620300293
2018-02-09,35.915855407714844
2018-02-12,36.06837463378906
2018-02-13,36.466636657714844
2018-02-14,37.13606262207031
2018-02-15,37.46230697631836
2018-02-16,37.98345184326172
2018-02-20,37.893951416015625
2018-02-21,37.876888275146484
2018-02-22,37.72774124145508
2018-02-23,38.17095184326172
2018-02-26,38.678070068359375
2018-02-27,38.349937438964844
2018-02-28,37.876888275146484
2018-03-01,37.356990814208984
2018-03-02,37.29306411743164
2018-03-05,37.60841751098633
2018-03-06,37.83427810668945
2018-03-07,37.83001708984375
2018-03-08,38.349937438964844
2018-03-09,39.07014465332031
2018-03-12,38.70790481567383
2018-03-13,38.67381286621094
2018-03-14,38.44368362426758
2018-03-15,38.36272430419922
2018-03-16,38.56301498413086
2018-03-19,38.09850311279297
2018-03-20,38.7206916809082
2018-03-21,38.66954803466797
2018-03-22,37.81723403930664
2018-03-23,36.9478759765625
2018-03-26,37.578590393066406
2018-03-27,37.058677673339844
2018-03-28,37.118343353271484
2018-03-29,37.29732894897461
2018-04-02,36.624000549316406
2018-04-03,37.237667083740234
2018-04-04,37.70643997192383
2018-04-05,37.24618911743164
2018-04-06,36.96491241455078
2018-04-09,37.15242385864258
2018-04-10,37.82576370239258
2018-04-11,37.66382598876953
2018-04-12,38.05588912963867
2018-04-13,37.97917556762695
2018-04-16,38.158172607421875
2018-04-17,38.50762176513672
2018-04-18,38.37125015258789
2018-04-19,38.550228118896484
2018-04-20,38.59284210205078
2018-04-23,38.60988998413086
2018-04-24,38.49909210205078
2018-04-25,38.703643798828125
2018-04-26,38.933773040771484
2018-04-27,39.112770080566406
2018-04-30,38.84001541137695
2018-05-01,38.69512176513672
2018-05-02,38.396812438964844
2018-05-03,37.88542556762695
2018-05-04,38.192264556884766
2018-05-07,38.00475311279297
2018-05-08,38.20079040527344
2018-05-09,38.141117095947266
2018-05-10,38.652503967285156
2018-05-11,38.550228118896484
2018-05-14,38.558753967285156
2018-05-15,38.4394416809082
2018-05-16,38.703643798828125
2018-05-17,38.80592346191406
2018-05-18,38.68659591674805
2018-05-21,38.993438720703125
2018-05-22,39.07058334350586
2018-05-23,38.839141845703125
2018-05-24,38.839141845703125
2018-05-25,38.864864349365234
2018-05-29,38.20481491088867
2018-05-30,39.05344009399414
2018-05-31,38.624847412109375
2018-06-01,38.91628646850586
2018-06-04,38.94199752807617
2018-06-05,38.95915985107422
2018-06-06,39.173439025878906
2018-06-07,39.15630340576172
2018-06-08,39.33631896972656
2018-06-11,39.216304779052734
2018-06-12,39.20773696899414
2018-06-13,39.15630340576172
2018-06-14,39.15630340576172
2018-06-15,39.216304779052734
2018-06-18,38.71913146972656
2018-06-19,38.57341003417969
2018-06-20,38.33340072631836
2018-06-21,38.084808349609375
2018-06-22,37.87908935546875
2018-06-25,37.78479766845703
2018-06-26,37.71622848510742
2018-06-27,37.21049118041992
2018-06-28,37.03904724121094
2018-06-29,36.87618637084961
2018-07-02,36.76474380493164
2018-07-03,36.7733154296875
2018-07-05,36.89332580566406
2018-07-06,36.781890869140625
2018-07-09,37.16761779785156
2018-07-10,37.0476188659668
2018-07-11,36.421875
2018-07-12,36.413307189941406
2018-07-13,36.51615905761719
2018-07-16,36.67045974731445
2018-07-17,36.80760955810547
2018-07-18,37.081905364990234
2018-07-19,36.76474380493164
2018-07-20,36.910457611083984
2018-07-23,37.27048873901367
2018-07-24,37.44191360473633
2018-07-25,37.52764129638672
2018-07-26,38.06766891479492
2018-07-27,39.696327209472656
2018-07-30,39.71347427368164
2018-07-31,39.89348602294922
2018-08-01,40.05633544921875
2018-08-02,39.73918533325195
2018-08-03,39.93633270263672
2018-08-06,39.97919464111328
2018-08-07,40.030635833740234
2018-08-08,40.176353454589844
2018-08-09,40.082061767578125
2018-08-10,39.84205627441406
2018-08-13,39.687747955322266
2018-08-14,39.86775588989258
2018-08-15,39.67919158935547
2018-08-16,39.859188079833984
2018-08-17,40.082061767578125
2018-08-20,40.09920883178711
2018-08-21,40.44400405883789
2018-08-22,40.16816329956055
2018-08-23,39.98714065551758
2018-08-24,40.22850036621094
2018-08-27,40.487098693847656
2018-08-28,40.32331848144531
2018-08-29,40.46123504638672
2018-08-30,40.090579986572266
2018-08-31,39.85784912109375
2018-09-04,40.14229965209961
2018-09-05,40.581912994384766
2018-09-06,40.41813278198242
2018-09-07,40.3577995300293
2018-09-10,40.314701080322266
2018-09-11,40.19403076171875
2018-09-12,39.918190002441406
2018-09-13,40.25436782836914
2018-09-14,40.6939697265625
2018-09-17,40.55605697631836
2018-09-18,40.737083435058594
2018-09-19,41.09909439086914
2018-09-20,41.280113220214844
2018-09-21,41.409423828125
2018-09-24,41.1163444519043
2018-09-25,41.1163444519043
2018-09-26,40.54743576049805
2018-09-27,40.55605697631836
2018-09-28,40.573299407958984
2018-10-01,40.650875091552734
2018-10-02,40.59053039550781
2018-10-03,40.40089797973633
2018-10-04,40.16816329956055
2018-10-05,40.081966400146484
2018-10-08,40.62501907348633
2018-10-09,40.866371154785156
2018-10-10,39.93543243408203
2018-10-11,38.349388122558594
2018-10-12,37.97011947631836
2018-10-15,37.77186584472656
2018-10-16,38.08217239379883
2018-10-17,38.547645568847656
2018-10-18,38.099422454833984
2018-10-19,38.332157135009766
2018-10-22,38.16837692260742
2018-10-23,38.1511344909668
2018-10-24,36.806453704833984
2018-10-25,36.366851806640625
2018-10-26,35.94447326660156
2018-10-29,36.444427490234375
2018-10-30,37.18572235107422
2018-10-31,37.12538528442383
2018-11-01,36.95298385620117
2018-11-02,36.97883987426758
2018-11-05,37.67705154418945
2018-11-06,37.918399810791016
2018-11-07,38.84071350097656
2018-11-08,38.97001266479492
2018-11-09,38.823482513427734
2018-11-12,38.30630111694336
2018-11-13,38.24595642089844
2018-11-14,37.88392639160156
2018-11-15,38.159759521484375
2018-11-16,38.41835021972656
2018-11-19,39.10793685913086
2018-11-20,38.39704132080078
2018-11-21,38.48373031616211
2018-11-23,38.55309295654297
2018-11-26,38.6744499206543
2018-11-27,38.622440338134766
2018-11-28,39.324668884277344
2018-11-29,39.359352111816406
2018-11-30,39.65411376953125
2018-12-03,39.94019317626953
2018-12-04,38.39704132080078
2018-12-06,37.755489349365234
2018-12-07,37.49540710449219
2018-12-10,37.313358306884766
2018-12-11,36.96657943725586
2018-12-12,37.191978454589844
2018-12-13,39.662776947021484
2018-12-14,38.6744499206543
2018-12-17,38.42304611206055
2018-12-18,38.61376953125
2018-12-19,38.128273010253906
2018-12-20,37.625450134277344
2018-12-21,37.47807693481445
2018-12-24,36.69783020019531
2018-12-26,38.26699447631836
2018-12-27,38.995216369628906
2018-12-28,38.96922302246094
2018-12-31,39.49806213378906
2019-01-02,39.46337890625
2019-01-03,38.466392517089844
2019-01-04,38.943206787109375
2019-01-07,39.151268005371094
2019-01-08,39.27264404296875
2019-01-09,39.18595504760742
2019-01-10,39.68011474609375
2019-01-11,39.61075973510742
2019-01-14,39.81882095336914
2019-01-15,40.226295471191406
2019-01-16,40.581748962402344
2019-01-17,41.02388381958008
2019-01-18,41.35332489013672
2019-01-22,41.08456802368164
2019-01-23,41.30130386352539
2019-01-24,41.03255081176758
2019-01-25,41.2406120300293
2019-01-28,41.04989242553711
2019-01-29,40.84182357788086
2019-01-30,41.07589340209961
2019-01-31,41.35332489013672
2019-02-01,41.5613899230957
2019-02-04,41.6307373046875
2019-02-05,41.80413818359375
2019-02-06,41.96018600463867
2019-02-07,42.00353240966797
2019-02-08,41.76945495605469
2019-02-11,41.84748458862305
2019-02-12,42.428340911865234
2019-02-13,42.49768829345703
2019-02-14,42.13357162475586
2019-02-15,42.72309494018555
2019-02-19,42.70565414428711
2019-02-20,42.81897735595703
2019-02-21,42.62721252441406
2019-02-22,42.49644470214844
2019-02-25,42.67951583862305
2019-02-26,42.635929107666016
2019-02-27,42.70565414428711
2019-02-28,42.83642578125
2019-03-01,42.86256790161133
2019-03-04,42.76668167114258
2019-03-05,42.84514617919922
2019-03-06,42.6707878112793
2019-03-07,42.391845703125
2019-03-08,42.32209014892578
2019-03-11,42.7754020690918
2019-03-12,42.853843688964844
2019-03-13,43.054351806640625
2019-03-14,43.3245964050293
2019-03-15,43.54252243041992
2019-03-18,43.80403137207031
2019-03-19,43.673274993896484
2019-03-20,43.11537551879883
2019-03-21,43.559959411621094
2019-03-22,43.11537551879883
2019-03-25,43.16767883300781
2019-03-26,43.43791198730469
2019-03-27,43.42918395996094
2019-03-28,43.3245964050293
2019-03-29,43.586090087890625
2019-04-01,43.48149490356445
2019-04-02,42.932315826416016
2019-04-03,42.505165100097656
2019-04-04,42.52259826660156
2019-04-05,42.71437454223633
2019-04-08,42.81897735595703
2019-04-09,42.74924850463867
2019-04-10,42.89743423461914
2019-04-11,43.036922454833984
2019-04-12,43.15896224975586
2019-04-15,42.6707878112793
2019-04-16,43.228694915771484
2019-04-17,42.74924850463867
2019-04-18,42.6446418762207
2019-04-22,42.33082580566406
2019-04-23,42.635929107666016
2019-04-24,42.61848068237305
2019-04-25,42.87128829956055
2019-04-26,43.176395416259766
2019-04-29,43.34202575683594
2019-04-30,43.91735076904297
2019-05-01,43.77788543701172
2019-05-02,43.80403137207031
2019-05-03,44.01323699951172
2019-05-06,44.039398193359375
2019-05-07,43.68199157714844
2019-05-08,43.795310974121094
2019-05-09,44.01323699951172
2019-05-10,44.69318771362305
2019-05-13,43.99580383300781
2019-05-14,44.57115173339844
2019-05-15,44.72806167602539
2019-05-16,45.268524169921875
2019-05-17,45.48645782470703
2019-05-20,45.46900939941406
2019-05-21,45.52159881591797
2019-05-22,45.749412536621094
2019-05-23,45.14480209350586
2019-05-24,45.57416534423828
2019-05-28,44.95203399658203
2019-05-29,45.0659294128418
2019-05-30,45.18861770629883
2019-05-31,44.95203399658203
2019-06-03,45.94221115112305
2019-06-04,46.441673278808594
2019-06-05,47.107627868652344
2019-06-06,47.16019058227539
2019-06-07,47.79986572265625
2019-06-10,47.624610900878906
2019-06-11,47.35297775268555
2019-06-12,47.650901794433594
2019-06-13,47.729766845703125
2019-06-14,48.229225158691406
2019-06-17,47.79986572265625
2019-06-18,48.124080657958984
2019-06-19,48.316856384277344
2019-06-20,48.49211120605469
2019-06-21,48.15037536621094
2019-06-24,48.211708068847656
2019-06-25,48.15037536621094
2019-06-26,47.52822494506836
2019-06-27,47.79986572265625
2019-06-28,48.0276985168457
2019-07-01,48.91271209716797
2019-07-02,49.25445556640625
2019-07-03,49.81525421142578
2019-07-05,49.78021240234375
2019-07-08,49.640010833740234
2019-07-09,49.53485870361328
2019-07-10,49.5173225402832
2019-07-11,49.38589096069336
2019-07-12,49.850318908691406
2019-07-15,49.569908142089844
2019-07-16,49.16682434082031
2019-07-17,48.75498580932617
2019-07-18,49.184349060058594
2019-07-19,48.194175720214844
2019-07-22,48.24674606323242
2019-07-23,48.36067199707031
2019-07-24,47.247825622558594
2019-07-25,47.116390228271484
2019-07-26,47.22153854370117
2019-07-29,46.40662384033203
2019-07-30,46.336517333984375
2019-07-31,46.12621307373047
2019-08-01,45.83704376220703
2019-08-02,46.029823303222656
2019-08-05,45.00459289550781
2019-08-06,45.591697692871094
2019-08-07,45.66178894042969
2019-08-08,46.336517333984375
2019-08-09,46.336517333984375
2019-08-12,45.8458137512207
2019-08-13,46.3715705871582
2019-08-14,44.93450164794922
2019-08-15,45.62674331665039
2019-08-16,46.13497543334961
2019-08-19,46.16127395629883
2019-08-20,45.676841735839844
2019-08-21,43.14021682739258
2019-08-22,43.60702133178711
2019-08-23,42.59413528442383
2019-08-26,43.11378479003906
2019-08-27,43.14021682739258
2019-08-28,43.263519287109375
2019-08-29,43.68628692626953
2019-08-30,44.197139739990234
2019-09-03,44.373294830322266
2019-09-04,44.73442077636719
2019-09-05,45.03387451171875
2019-09-06,45.42141342163086
2019-09-09,44.989837646484375
2019-09-10,44.8929443359375
2019-09-11,45.27168273925781
2019-09-12,45.333343505859375
2019-09-13,45.597572326660156
2019-09-16,45.72087860107422
2019-09-17,46.187686920166016
2019-09-18,46.3374137878418
2019-09-19,46.29338455200195
2019-09-20,45.77373123168945
2019-09-23,46.10841751098633
2019-09-24,46.17007064819336
2019-09-25,45.94987487792969
2019-09-26,45.72087860107422
2019-09-27,45.703269958496094
2019-09-30,46.08199691772461
2019-10-01,45.39498519897461
2019-10-02,44.54945373535156
2019-10-03,45.077919006347656
2019-10-04,45.888221740722656
2019-10-07,45.75611114501953
2019-10-08,44.954612731933594
2019-10-09,45.359764099121094
2019-10-10,45.86178970336914
2019-10-11,46.187686920166016
2019-10-14,46.24934005737305
2019-10-15,46.531185150146484
2019-10-16,46.3814582824707
2019-10-17,46.37264633178711
2019-10-18,46.42549514770508
2019-10-21,46.59284591674805
2019-10-22,46.17007064819336
2019-10-23,46.214115142822266
2019-10-24,46.29338455200195
2019-10-25,46.909915924072266
2019-10-28,47.1301155090332
2019-10-29,47.191768646240234
2019-10-30,46.99800491333008
2019-10-31,46.82184600830078
2019-11-01,47.21819305419922
2019-11-04,47.077274322509766
2019-11-05,46.628074645996094
2019-11-06,47.29746627807617
2019-11-07,47.69380569458008
2019-11-08,47.68498992919922
2019-11-11,47.58811569213867
2019-11-12,47.53525924682617
2019-11-13,47.68498992919922
2019-11-14,47.72023391723633
2019-11-15,47.913997650146484
2019-11-18,47.90519332885742
2019-11-19,47.86979675292969
2019-11-20,47.914039611816406
2019-11-21,47.683902740478516
2019-11-22,47.790122985839844
2019-11-25,48.064517974853516
2019-11-26,48.44514083862305
2019-11-27,48.524803161621094
2019-11-29,48.54251480102539
2019-12-02,46.630550384521484
2019-12-03,45.789642333984375
2019-12-04,46.32074737548828
2019-12-05,46.66596221923828
2019-12-06,46.90496063232422
2019-12-09,46.958072662353516
2019-12-10,47.0554313659668
2019-12-11,46.958072662353516
2019-12-12,47.710453033447266
2019-12-13,47.06428527832031
2019-12-16,46.97576904296875
2019-12-17,47.01117706298828
2019-12-18,46.83415222167969
2019-12-19,46.90496063232422
2019-12-20,47.037723541259766
2019-12-23,46.506629943847656
2019-12-24,46.70137023925781
2019-12-26,46.577449798583984
2019-12-27,46.577449798583984
2019-12-30,46.68366622924805
2019-12-31,46.825294494628906
2020-01-02,47.22361755371094
2020-01-03,46.8961067199707
2020-01-06,46.76333236694336
2020-01-07,46.32074737548828
2020-01-08,46.462371826171875
2020-01-09,46.47121810913086
2020-01-10,46.09059524536133
2020-01-13,46.47121810913086
2020-01-14,46.20568084716797
2020-01-15,46.294189453125
2020-01-16,46.72791290283203
2020-01-17,47.28557586669922
2020-01-21,46.77218246459961
2020-01-22,46.49777603149414
2020-01-23,46.52433395385742
2020-01-24,46.37384033203125
2020-01-27,45.8781623840332
2020-01-28,46.35615539550781
2020-01-29,46.36500549316406
2020-01-30,46.94920349121094
2020-01-31,45.64802551269531
2020-02-03,46.0374870300293
2020-02-04,46.179115295410156
2020-02-05,47.16165542602539
2020-02-06,46.68366622924805
2020-02-07,46.85185241699219
2020-02-10,46.68366622924805
2020-02-11,46.860694885253906
2020-02-12,46.38270950317383
2020-02-13,46.435813903808594
2020-02-14,46.74563217163086
2020-02-18,46.16720199584961
2020-02-19,45.87354278564453
2020-02-20,45.82014083862305
2020-02-21,45.855751037597656
2020-02-24,43.80900955200195
2020-02-25,42.447486877441406
2020-02-26,41.42411422729492
2020-02-27,39.51087188720703
2020-02-28,38.13154983520508
2020-03-02,40.3028564453125
2020-03-03,38.55868911743164
2020-03-04,39.64434051513672
2020-03-05,37.00139617919922
2020-03-06,36.28948211669922
2020-03-09,33.45075225830078
2020-03-10,34.90126419067383
2020-03-11,32.8723258972168
2020-03-12,27.960166931152344
2020-03-13,30.870088577270508
2020-03-16,25.797746658325195
2020-03-17,26.83001136779785
2020-03-18,22.487377166748047
2020-03-19,23.93788719177246
2020-03-20,23.786611557006836
2020-03-23,22.861125946044922
2020-03-24,25.904531478881836
2020-03-25,32.685455322265625
2020-03-26,31.831167221069336
2020-03-27,31.501907348632812
2020-03-30,32.26720428466797
2020-03-31,30.469646453857422
2020-04-01,28.387310028076172
2020-04-02,28.32501792907715
2020-04-03,28.841150283813477
2020-04-06,31.341718673706055
2020-04-07,31.777767181396484
2020-04-08,33.61093521118164
2020-04-09,33.88679504394531
2020-04-13,33.17489242553711
2020-04-14,33.61982727050781
2020-04-15,31.81336212158203
2020-04-16,31.18155288696289
2020-04-17,32.462982177734375
2020-04-20,32.1693115234375
2020-04-21,30.78110122680664
2020-04-22,31.56419563293457
2020-04-23,31.18155288696289
2020-04-24,32.29389953613281
2020-04-27,33.165992736816406
2020-04-28,33.62873458862305
2020-04-29,34.87456512451172
2020-04-30,33.1392936706543
2020-05-01,32.58757019042969
2020-05-04,31.81336212158203
2020-05-05,31.964649200439453
2020-05-06,30.505239486694336
2020-05-07,31.920148849487305
2020-05-08,32.26720428466797
2020-05-11,31.510805130004883
2020-05-12,29.944612503051758
2020-05-13,28.46739959716797
2020-05-14,29.152606964111328
2020-05-15,29.357282638549805
2020-05-18,30.92348289489746
2020-05-19,30.169910430908203
2020-05-20,31.219526290893555
2020-05-21,31.264373779296875
2020-05-22,31.12981605529785
2020-05-26,32.50239562988281
2020-05-27,33.34568786621094
2020-05-28,32.861244201660156
2020-05-29,32.71770477294922
2020-06-01,33.166259765625
2020-06-02,33.40848922729492
2020-06-03,34.27867889404297
2020-06-04,35.283451080322266
2020-06-05,36.35997772216797
2020-06-08,37.76845169067383
2020-06-09,36.06393814086914
2020-06-10,35.068145751953125
2020-06-11,31.991046905517578
2020-06-12,32.870216369628906
2020-06-15,33.30082321166992
2020-06-16,33.507171630859375
2020-06-17,33.00478744506836
2020-06-18,33.2918586730957
2020-06-19,32.83433151245117
2020-06-22,32.708736419677734
2020-06-23,32.64594268798828
2020-06-24,31.551454544067383
2020-06-25,32.1435546875
2020-06-26,31.111873626708984
2020-06-29,31.784711837768555
2020-06-30,32.32296371459961
2020-07-01,31.74882698059082
2020-07-02,31.6322021484375
2020-07-06,32.314002990722656
2020-07-07,31.05804443359375
2020-07-08,31.75780487060547
2020-07-09,30.474931716918945
2020-07-10,31.28232192993164
2020-07-13,31.291297912597656
2020-07-14,31.982074737548828
2020-07-15,32.54725646972656
2020-07-16,32.62799072265625
2020-07-17,32.493431091308594
2020-07-20,32.278114318847656
2020-07-21,32.75358963012695
2020-07-22,32.888160705566406
2020-07-23,33.184207916259766
2020-07-24,32.986839294433594
2020-07-27,32.68181610107422
2020-07-28,32.55622100830078
2020-07-29,32.744625091552734
2020-07-30,31.659116744995117
2020-07-31,31.910303115844727
2020-08-03,31.721906661987305
2020-08-04,31.452775955200195
2020-08-05,31.892366409301758
2020-08-06,31.766765594482422
2020-08-07,32.7625617980957
2020-08-10,33.61482620239258
2020-08-11,34.11719512939453
2020-08-12,33.749385833740234
2020-08-13,33.86600875854492
2020-08-14,34.1530876159668
2020-08-17,33.6058464050293
2020-08-18,33.56968307495117
2020-08-19,33.47026443481445
2020-08-20,33.135841369628906
2020-08-21,32.91891098022461
2020-08-24,33.78662109375
2020-08-25,33.533531188964844
2020-08-26,32.94601821899414
2020-08-27,33.334686279296875
2020-08-28,33.56064987182617
2020-08-31,32.828521728515625
2020-09-01,33.17198944091797
2020-09-02,33.35276794433594
2020-09-03,33.388919830322266
2020-09-04,34.220489501953125
2020-09-08,33.388919830322266
2020-09-09,33.47930145263672
2020-09-10,32.72909927368164
2020-09-11,32.89179611206055
2020-09-14,33.50642776489258
2020-09-15,33.162960052490234
2020-09-16,33.632965087890625
2020-09-17,34.00354766845703
2020-09-18,34.1662483215332
2020-09-21,32.90986633300781
2020-09-22,32.87371063232422
2020-09-23,32.1958122253418
2020-09-24,32.241004943847656
2020-09-25,32.29524230957031
2020-09-28,32.83756637573242
2020-09-29,32.5573616027832
2020-09-30,32.85563659667969
2020-10-01,32.89179611206055
2020-10-02,33.334686279296875
2020-10-05,33.83181381225586
2020-10-06,33.777587890625
2020-10-07,34.26567459106445
2020-10-08,34.5639533996582
2020-10-09,34.437400817871094
2020-10-12,34.70856857299805
2020-10-13,33.632965087890625
2020-10-14,33.425071716308594
2020-10-15,33.66911315917969
2020-10-16,33.632965087890625
2020-10-19,32.97313690185547
2020-10-20,33.36180114746094
2020-10-21,33.126792907714844
2020-10-22,33.90412521362305
2020-10-23,34.21144485473633
2020-10-26,33.23526382446289
2020-10-27,31.960803985595703
2020-10-28,30.867128372192383
2020-10-29,30.93039321899414
2020-10-30,30.686357498168945
2020-11-02,32.10542678833008
2020-11-03,32.7562141418457
2020-11-04,33.01833724975586
2020-11-05,33.623924255371094
2020-11-06,33.35276794433594
2020-11-09,37.501529693603516
2020-11-10,37.82692337036133
2020-11-11,36.95016860961914
2020-11-12,36.43495559692383
2020-11-13,37.52864074707031
2020-11-16,39.074256896972656
2020-11-17,39.119747161865234
2020-11-18,38.99237823486328
2020-11-19,39.7747688293457
2020-11-20,39.893043518066406
2020-11-23,40.438899993896484
2020-11-24,41.9672966003418
2020-11-25,41.49422836303711
2020-11-27,41.194000244140625
2020-11-30,39.9658317565918
2020-12-01,40.666343688964844
2020-12-02,41.22129821777344
2020-12-03,41.56700897216797
2020-12-04,42.112857818603516
2020-12-07,41.09392547607422
2020-12-08,41.157615661621094
2020-12-09,41.048431396484375
2020-12-10,41.2576789855957
2020-12-11,40.793704986572266
2020-12-14,40.21146011352539
2020-12-15,40.82099914550781
2020-12-16,40.64814758300781
2020-12-17,40.76641845703125
2020-12-18,39.9294319152832
2020-12-21,39.656517028808594
2020-12-22,39.147029876708984
2020-12-23,39.6019172668457
2020-12-24,39.88395309448242
2020-12-28,39.95673370361328
2020-12-29,39.80206298828125
2020-12-30,40.03859329223633
2020-12-31,40.457096099853516
2021-01-04,39.292598724365234
2021-01-05,39.35627746582031
2021-01-06,40.87558364868164
2021-01-07,40.64814758300781
2021-01-08,40.47529220581055
2021-01-11,40.49348068237305
2021-01-12,42.012794494628906
2021-01-13,41.930904388427734
2021-01-14,42.6405143737793
2021-01-15,42.28572082519531
2021-01-19,42.804283142089844
2021-01-20,42.81337356567383
2021-01-21,42.14015579223633
2021-01-22,42.2402229309082
2021-01-25,42.36758041381836
2021-01-26,42.2402229309082
2021-01-27,41.07573699951172
2021-01-28,41.95820236206055
2021-01-29,41.10302734375
2021-02-01,41.49422836303711
2021-02-02,42.13105392456055
2021-02-03,41.74895477294922
2021-02-04,41.62158966064453
2021-02-05,41.34865951538086
2021-02-08,42.103759765625
2021-02-09,42.07646942138672
2021-02-10,42.47676467895508
2021-02-11,42.658714294433594
2021-02-12,42.686004638671875
2021-02-16,42.46611404418945
2021-02-17,43.09830093383789
2021-02-18,43.32735061645508
2021-02-19,44.05116271972656
2021-02-22,45.08646774291992
2021-02-23,45.13227081298828
2021-02-24,45.6728401184082
2021-02-25,44.57339096069336
2021-02-26,43.877079010009766
2021-03-01,44.63753128051758
2021-03-02,44.56422805786133
2021-03-03,44.8390998840332
2021-03-04,44.34434127807617
2021-03-05,45.76445388793945
2021-03-08,46.52491760253906
2021-03-09,45.993499755859375
2021-03-10,46.552398681640625
2021-03-11,46.73563766479492
2021-03-12,47.49609375
2021-03-15,47.77094650268555
2021-03-16,46.818092346191406
2021-03-17,47.340328216552734
2021-03-18,47.43196487426758
2021-03-19,46.87307357788086
2021-03-22,46.314186096191406
2021-03-23,45.35216522216797
2021-03-24,45.718650817871094
2021-03-25,46.854740142822266
2021-03-26,47.23954391479492
2021-03-29,47.03797912597656
2021-03-30,47.48693084716797
2021-03-31,46.89139175415039
2021-04-01,47.111270904541016
2021-04-05,47.13877868652344
2021-04-06,47.285369873046875
2021-04-07,47.386146545410156
2021-04-08,47.175418853759766
2021-04-09,47.312843322753906
2021-04-12,48.045814514160156
2021-04-13,47.90837860107422
2021-04-14,48.43977355957031
2021-04-15,48.40312957763672
2021-04-16,48.97118377685547
2021-04-19,49.07196044921875
2021-04-20,48.1832389831543
2021-04-21,49.01698684692383
2021-04-22,48.50391387939453
2021-04-23,48.89788055419922
2021-04-26,48.89788055419922
2021-04-27,49.044471740722656
2021-04-28,49.035308837890625
2021-04-29,49.676658630371094
2021-04-30,49.22771453857422
2021-05-03,49.95153045654297
2021-05-04,50.29051208496094
2021-05-05,50.73945617675781
2021-05-06,51.47241973876953
2021-05-07,51.40829086303711
2021-05-10,51.793087005615234
2021-05-11,50.59286880493164
2021-05-12,49.88738250732422
2021-05-13,50.84939956665039
2021-05-14,51.72895812988281
2021-05-17,51.69231033325195
2021-05-18,51.52641677856445
2021-05-19,51.38818359375
2021-05-20,51.28681182861328
2021-05-21,51.60015106201172
2021-05-24,51.95035171508789
2021-05-25,51.38818359375
2021-05-26,51.83976745605469
2021-05-27,52.36507797241211
2021-05-28,52.23605728149414
2021-06-01,52.72449493408203
2021-06-02,52.6692008972168
