,IPG
2021-06-01,29.623897552490234
2021-06-02,29.571605682373047
2021-06-03,29.641321182250977
2021-06-04,29.641332626342773
2021-06-07,29.377769470214844
2021-06-08,29.491981506347656
2021-06-09,29.448060989379883
2021-06-10,29.483196258544922
2021-06-11,30.01030921936035
2021-06-14,29.54469108581543
2021-06-15,29.641332626342773
2021-06-16,29.386560440063477
2021-06-17,28.490467071533203
2021-06-18,27.682226181030273
2021-06-21,28.455324172973633
2021-06-22,28.05999183654785
2021-06-23,28.147838592529297
2021-06-24,28.59589385986328
2021-06-25,28.736454010009766
2021-06-28,27.989707946777344
2021-06-29,27.91942596435547
2021-06-30,28.543182373046875
2021-07-01,29.123003005981445
2021-07-02,29.026363372802734
2021-07-06,28.455324172973633
2021-07-07,28.42896842956543
2021-07-08,28.05120277404785
2021-07-09,29.061504364013672
2021-07-12,28.99122428894043
2021-07-13,28.42896842956543
2021-07-14,28.543182373046875
2021-07-15,28.1654109954834
2021-07-16,27.6207275390625
2021-07-19,27.146324157714844
2021-07-20,27.47138214111328
2021-07-21,30.581348419189453
2021-07-22,29.966381072998047
2021-07-23,31.00303077697754
2021-07-26,31.301738739013672
2021-07-27,31.046958923339844
2021-07-28,30.9678897857666
2021-07-29,30.695554733276367
2021-07-30,31.064531326293945
2021-08-02,31.231454849243164
2021-08-03,31.65314292907715
2021-08-04,31.240234375
2021-08-05,32.0484733581543
2021-08-06,32.44381332397461
2021-08-09,31.96062660217285
2021-08-10,32.43503189086914
2021-08-11,32.9445686340332
2021-08-12,33.014854431152344
2021-08-13,32.96214294433594
2021-08-16,33.03242111206055
2021-08-17,32.900638580322266
2021-08-18,32.39109802246094
2021-08-19,31.71463394165039
2021-08-20,32.022125244140625
2021-08-23,32.51409149169922
2021-08-24,32.52287292480469
2021-08-25,32.61073684692383
2021-08-26,32.022125244140625
2021-08-27,32.36474609375
2021-08-30,32.101192474365234
2021-08-31,32.95085144042969
2021-09-01,32.88004684448242
2021-09-02,33.198673248291016
2021-09-03,33.01279830932617
2021-09-07,32.58797073364258
2021-09-08,32.88004684448242
2021-09-09,32.58797073364258
2021-09-10,32.00382995605469
2021-09-13,32.75613021850586
2021-09-14,32.764976501464844
2021-09-15,33.331424713134766
2021-09-16,32.80923843383789
2021-09-17,32.738441467285156
2021-09-20,32.05693054199219
2021-09-21,31.879926681518555
2021-09-22,32.738441467285156
2021-09-23,33.99522399902344
2021-09-24,34.41120147705078
2021-09-27,34.269596099853516
2021-09-28,33.225223541259766
2021-09-29,33.18096160888672
2021-09-30,32.45521545410156
2021-10-01,33.49074172973633
2021-10-04,33.163265228271484
2021-10-05,33.632354736328125
2021-10-06,33.10131072998047
2021-10-07,33.3845329284668
2021-10-08,32.95085144042969
2021-10-11,33.08361053466797
2021-10-12,32.641082763671875
2021-10-13,32.596839904785156
2021-10-14,33.720855712890625
2021-10-15,33.82706069946289
2021-10-18,33.773956298828125
2021-10-19,33.862457275390625
2021-10-20,33.641197204589844
2021-10-21,32.81809616088867
2021-10-22,32.71187973022461
2021-10-25,31.994977951049805
2021-10-26,32.37556076049805
2021-10-27,31.879926681518555
2021-10-28,32.44636154174805
2021-10-29,32.3667106628418
2021-11-01,32.57027816772461
2021-11-02,31.56130599975586
2021-11-03,31.711767196655273
2021-11-04,31.667510986328125
2021-11-05,32.233943939208984
2021-11-08,32.101192474365234
2021-11-09,31.88877296447754
2021-11-10,31.941883087158203
2021-11-11,32.738441467285156
2021-11-12,32.16313934326172
2021-11-15,31.977279663085938
2021-11-16,31.72945213317871
2021-11-17,31.764869689941406
2021-11-18,30.711641311645508
2021-11-19,30.401866912841797
2021-11-22,30.375324249267578
2021-11-23,30.543474197387695
2021-11-24,30.508081436157227
2021-11-26,29.906240463256836
2021-11-29,30.109804153442383
2021-11-30,29.610204696655273
2021-12-01,29.49422836303711
2021-12-02,30.76999282836914
2021-12-03,30.707534790039062
2021-12-06,30.98410415649414
2021-12-07,31.608596801757812
2021-12-08,32.331241607666016
2021-12-09,32.545352935791016
2021-12-10,33.044952392578125
2021-12-13,32.87543869018555
2021-12-14,32.69701385498047
2021-12-15,32.456138610839844
2021-12-16,32.67024612426758
2021-12-17,32.75054168701172
2021-12-20,31.68889045715332
2021-12-21,32.96464920043945
2021-12-22,32.73270034790039
2021-12-23,32.87543869018555
2021-12-27,33.80326843261719
2021-12-28,33.75865936279297
2021-12-29,33.70513916015625
2021-12-30,33.69621658325195
2021-12-31,33.410728454589844
2022-01-03,33.58916091918945
2022-01-04,34.25826644897461
2022-01-05,33.2233772277832
2022-01-06,33.722984313964844
2022-01-07,33.49102020263672
2022-01-10,33.30367660522461
2022-01-11,33.32151412963867
2022-01-12,33.678367614746094
2022-01-13,33.94601058959961
2022-01-14,33.954933166503906
2022-01-18,32.848670959472656
2022-01-19,32.545352935791016
2022-01-20,32.13496780395508
2022-01-21,31.53722381591797
2022-01-24,31.76919174194336
2022-01-25,31.421249389648438
2022-01-26,31.62644386291504
2022-01-27,30.038423538208008
2022-01-28,31.39448356628418
2022-01-31,31.706737518310547
2022-02-01,32.295555114746094
2022-02-02,32.19742202758789
2022-02-03,32.60780334472656
2022-02-04,32.40260696411133
2022-02-07,32.60780334472656
2022-02-08,33.205535888671875
2022-02-09,35.18608474731445
2022-02-10,32.09927749633789
2022-02-11,31.17145538330078
2022-02-14,31.296350479125977
2022-02-15,32.40260696411133
2022-02-16,32.652408599853516
2022-02-17,32.224178314208984
2022-02-18,32.21525192260742
2022-02-22,32.46506118774414
2022-02-23,31.929771423339844
2022-02-24,32.277713775634766
2022-02-25,33.437496185302734
2022-02-28,33.08684539794922
2022-03-01,31.891040802001953
2022-03-02,32.7361946105957
2022-03-03,32.23270034790039
2022-03-04,30.749189376831055
2022-03-07,28.950992584228516
2022-03-08,29.256681442260742
2022-03-09,30.37156105041504
2022-03-10,30.0838565826416
2022-03-11,29.66127586364746
2022-03-14,30.722209930419922
2022-03-15,31.324613571166992
2022-03-16,32.59234619140625
2022-03-17,32.754173278808594
2022-03-18,32.403533935546875
2022-03-21,32.25068283081055
2022-03-22,32.72720718383789
2022-03-23,31.585350036621094
2022-03-24,32.34059524536133
2022-03-25,32.77215576171875
2022-03-28,32.376556396484375
2022-03-29,33.43749237060547
2022-03-30,32.817115783691406
2022-03-31,31.873058319091797
2022-04-01,31.882049560546875
2022-04-04,31.576358795166016
2022-04-05,31.261672973632812
2022-04-06,30.982952117919922
2022-04-07,30.650283813476562
2022-04-08,30.695240020751953
2022-04-11,30.686248779296875
2022-04-12,30.452484130859375
2022-04-13,30.85707664489746
2022-04-14,31.009929656982422
2022-04-18,31.009929656982422
2022-04-19,31.962968826293945
2022-04-20,33.23969268798828
2022-04-21,32.28664779663086
2022-04-22,31.5134220123291
2022-04-25,31.540393829345703
2022-04-26,30.641298294067383
2022-04-27,30.578357696533203
2022-04-28,30.659276962280273
2022-04-29,29.328609466552734
2022-05-02,29.445491790771484
2022-05-03,29.868072509765625
2022-05-04,30.937992095947266
2022-05-05,29.805133819580078
2022-05-06,29.47246551513672
2022-05-09,29.193748474121094
2022-05-10,28.681255340576172
2022-05-11,27.836103439331055
2022-05-12,28.132810592651367
2022-05-13,28.879058837890625
2022-05-16,28.672266006469727
2022-05-17,29.499439239501953
2022-05-18,28.1597843170166
2022-05-19,27.611331939697266
2022-05-20,27.575368881225586
2022-05-23,28.06087875366211
2022-05-24,26.67626953125
2022-05-25,27.728212356567383
2022-05-26,28.429513931274414
2022-05-27,29.022916793823242
2022-05-31,28.97796058654785
2022-06-01,28.48345947265625
2022-06-02,28.690250396728516
2022-06-03,28.20028305053711
2022-06-06,28.418046951293945
2022-06-07,28.681177139282227
2022-06-08,27.900859832763672
2022-06-09,27.447187423706055
2022-06-10,26.26763916015625
2022-06-13,25.414731979370117
2022-06-14,25.20604705810547
2022-06-15,25.451026916503906
2022-06-16,24.126306533813477
2022-06-17,24.54368019104004
2022-06-21,24.688859939575195
2022-06-22,24.70700454711914
2022-06-23,24.44387435913086
2022-06-24,25.38751220703125
2022-06-27,25.405658721923828
2022-06-28,24.933841705322266
2022-06-29,24.897550582885742
2022-06-30,24.97920799255371
2022-07-01,25.233264923095703
2022-07-05,24.815889358520508
2022-07-06,24.79774284362793
2022-07-07,25.30585289001465
2022-07-08,25.56898307800293
2022-07-11,25.405658721923828
2022-07-12,25.36029624938965
2022-07-13,25.314924240112305
2022-07-14,24.951988220214844
2022-07-15,25.423809051513672
2022-07-18,25.868406295776367
2022-07-19,26.902780532836914
2022-07-20,27.156835556030273
2022-07-21,26.449106216430664
2022-07-22,26.75760841369629
2022-07-25,26.694091796875
2022-07-26,26.049875259399414
2022-07-27,26.784826278686523
2022-07-28,27.07517433166504
2022-07-29,27.102397918701172
2022-08-01,27.120542526245117
2022-08-02,26.6668701171875
2022-08-03,27.238496780395508
2022-08-04,26.830190658569336
2022-08-05,26.33115577697754
2022-08-08,26.60335350036621
2022-08-09,26.358369827270508
2022-08-10,27.011661529541016
2022-08-11,27.55607032775879
2022-08-12,27.52884864807129
2022-08-15,27.710317611694336
2022-08-16,27.85548973083496
2022-08-17,27.16590690612793
2022-08-18,27.256643295288086
2022-08-19,27.37459945678711
2022-08-22,26.068023681640625
2022-08-23,26.13153648376465
2022-08-24,26.122465133666992
2022-08-25,26.60335350036621
2022-08-26,25.895626068115234
2022-08-29,25.7050838470459
2022-08-30,25.650644302368164
2022-08-31,25.338951110839844
2022-09-01,25.183101654052734
2022-09-02,24.96308135986328
2022-09-06,24.752225875854492
2022-09-07,25.448957443237305
2022-09-08,25.403120040893555
2022-09-09,26.173189163208008
2022-09-12,26.75074577331543
2022-09-13,25.485626220703125
2022-09-14,25.29311180114746
2022-09-15,25.50396156311035
2022-09-16,25.027254104614258
2022-09-19,25.384784698486328
2022-09-20,24.6422176361084
2022-09-21,24.358028411865234
2022-09-22,24.073833465576172
2022-09-23,23.661298751831055
2022-09-26,23.21209144592285
2022-09-27,23.322101593017578
2022-09-28,24.02799415588379
2022-09-29,23.514617919921875
2022-09-30,23.46877670288086
2022-10-03,23.927154541015625
2022-10-04,24.926408767700195
2022-10-05,24.972248077392578
2022-10-06,24.68805694580078
2022-10-07,24.2663516998291
2022-10-10,24.193010330200195
2022-10-11,23.991323471069336
2022-10-12,24.284685134887695
2022-10-13,25.082260131835938
2022-10-14,25.183101654052734
2022-10-17,25.944002151489258
2022-10-18,26.86075210571289
2022-10-19,26.118186950683594
2022-10-20,25.806489944458008
2022-10-21,25.88899803161621
2022-10-24,26.723237991333008
2022-10-25,27.566648483276367
2022-10-26,27.63998794555664
2022-10-27,27.062437057495117
2022-10-28,27.722496032714844
2022-10-31,27.309959411621094
2022-11-01,27.337461471557617
2022-11-02,26.659069061279297
2022-11-03,26.34737205505371
2022-11-04,27.04410171508789
2022-11-07,27.37413215637207
2022-11-08,27.841672897338867
2022-11-09,27.41080093383789
2022-11-10,28.4833984375
2022-11-11,29.785186767578125
2022-11-14,29.748516082763672
2022-11-15,30.179384231567383
2022-11-16,29.83102035522461
2022-11-17,30.078542709350586
2022-11-18,30.34440040588379
2022-11-21,30.06937599182129
2022-11-22,31.004459381103516
2022-11-23,31.37115478515625
2022-11-25,31.627843856811523
2022-11-28,31.06863021850586
2022-11-29,31.45366668701172
2022-11-30,31.768022537231445
2022-12-01,31.860471725463867
2022-12-02,31.148561477661133
2022-12-05,30.538349151611328
2022-12-06,30.214750289916992
2022-12-07,29.67850112915039
2022-12-08,29.7247314453125
2022-12-09,29.650766372680664
2022-12-12,30.38117218017578
2022-12-13,30.95439910888672
2022-12-14,30.926664352416992
2022-12-15,30.159273147583008
2022-12-16,30.011343002319336
2022-12-19,29.74321937561035
2022-12-20,30.029836654663086
2022-12-21,30.418155670166016
2022-12-22,30.334943771362305
2022-12-23,30.89892578125
2022-12-27,31.06534767150879
2022-12-28,30.436643600463867
2022-12-29,31.046859741210938
2022-12-30,30.797225952148438
2023-01-03,31.241016387939453
2023-01-04,32.082374572753906
2023-01-05,32.5723876953125
2023-01-06,33.00693893432617
2023-01-09,32.86824417114258
2023-01-10,32.9976806640625
2023-01-11,33.265811920166016
2023-01-12,33.219581604003906
2023-01-13,33.247318267822266
2023-01-17,32.895992279052734
2023-01-18,32.92372131347656
2023-01-19,32.637107849121094
2023-01-20,33.51544952392578
2023-01-23,33.755828857421875
2023-01-24,33.728092193603516
2023-01-25,33.5709228515625
2023-01-26,33.265811920166016
2023-01-27,33.090145111083984
2023-01-30,33.23807907104492
2023-01-31,33.70960235595703
2023-02-01,34.27358627319336
2023-02-02,35.84534454345703
2023-02-03,36.15970230102539
2023-02-06,36.363101959228516
2023-02-07,36.02101516723633
2023-02-08,35.29060363769531
2023-02-09,34.3198127746582
2023-02-10,34.32905960083008
2023-02-13,34.7081298828125
2023-02-14,34.7451171875
2023-02-15,34.65265655517578
2023-02-16,34.39377975463867
2023-02-17,34.541709899902344
2023-02-21,33.82054901123047
2023-02-22,33.76507568359375
2023-02-23,33.8852653503418
2023-02-24,33.478458404541016
2023-02-27,33.23807907104492
2023-02-28,33.14482116699219
2023-03-01,33.17279815673828
2023-03-02,33.247398376464844
2023-03-03,33.294036865234375
2023-03-06,33.23807144165039
2023-03-07,32.60390090942383
2023-03-08,32.594573974609375
2023-03-09,31.941755294799805
2023-03-10,31.49410057067871
2023-03-13,30.971839904785156
2023-03-14,31.727251052856445
2023-03-15,30.981168746948242
2023-03-16,31.755231857299805
2023-03-17,31.4567928314209
2023-03-20,32.370750427246094
2023-03-21,33.00492477416992
2023-03-22,32.15625
2023-03-23,32.66918182373047
2023-03-24,32.67850875854492
2023-03-27,33.1168327331543
2023-03-28,32.86503219604492
2023-03-29,32.939640045166016
2023-03-30,34.002811431884766
2023-03-31,34.73024368286133
2023-04-03,35.038002014160156
2023-04-04,34.90744400024414
2023-04-05,34.534393310546875
2023-04-06,34.49709701538086
2023-04-10,34.57169723510742
2023-04-11,34.75822448730469
2023-04-12,34.92608642578125
2023-04-13,35.411048889160156
2023-04-14,35.32711410522461
2023-04-17,35.504302978515625
2023-04-18,35.82139587402344
2023-04-19,34.96339797973633
2023-04-20,34.78620147705078
2023-04-21,34.972721099853516
2023-04-24,34.851478576660156
2023-04-25,34.506412506103516
2023-04-26,34.08674621582031
2023-04-27,32.83705139160156
2023-04-28,33.32200622558594
2023-05-01,33.713706970214844
2023-05-02,33.23807144165039
2023-05-03,32.32411575317383
2023-05-04,31.913774490356445
2023-05-05,33.191436767578125
2023-05-08,33.69505310058594
2023-05-09,33.424591064453125
2023-05-10,33.44325256347656
2023-05-11,33.816287994384766
2023-05-12,34.29191970825195
2023-05-15,33.52718734741211
2023-05-16,33.74168014526367
2023-05-17,34.599674224853516
2023-05-18,35.82139587402344
2023-05-19,35.97993469238281
2023-05-22,35.99858856201172
2023-05-23,35.802738189697266
2023-05-24,35.0753059387207
2023-05-25,34.96339797973633
2023-05-26,35.16857147216797
2023-05-30,35.70014953613281
2023-05-31,34.68361282348633
2023-06-01,35.20587158203125
2023-06-02,36.063865661621094
2023-06-05,35.68781280517578
2023-06-06,36.195491790771484
2023-06-07,37.23904800415039
2023-06-08,37.474082946777344
2023-06-09,37.257850646972656
2023-06-12,37.511688232421875
2023-06-13,37.803131103515625
2023-06-14,37.73731994628906
2023-06-15,38.16038513183594
2023-06-16,37.643306732177734
2023-06-20,37.088623046875
2023-06-21,37.18263626098633
2023-06-22,36.63735580444336
2023-06-23,36.17668533325195
2023-06-26,36.627952575683594
2023-06-27,36.900596618652344
2023-06-28,36.515140533447266
2023-06-29,35.810035705566406
2023-06-30,36.27069854736328
2023-07-03,36.61855697631836
2023-07-05,35.941646575927734
2023-07-06,35.772422790527344
2023-07-07,35.669010162353516
2023-07-10,35.84763717651367
2023-07-11,36.5245361328125
2023-07-12,36.36471176147461
2023-07-13,37.05101776123047
2023-07-14,36.96640396118164
2023-07-17,37.87834548950195
2023-07-18,38.43302917480469
2023-07-19,35.405765533447266
2023-07-20,35.650203704833984
2023-07-21,30.902484893798828
2023-07-24,30.67685317993164
2023-07-25,30.159774780273438
2023-07-26,30.846078872680664
2023-07-27,31.447769165039062
2023-07-28,31.30674934387207
2023-07-31,32.18107986450195
2023-08-01,31.9272403717041
2023-08-02,31.76741600036621
2023-08-03,31.203336715698242
2023-08-04,31.89904022216797
2023-08-07,32.01185607910156
2023-08-08,31.30674934387207
2023-08-09,31.297344207763672
2023-08-10,31.278547286987305
2023-08-11,31.14692497253418
2023-08-14,31.015302658081055
2023-08-15,30.66744613647461
2023-08-16,30.36660385131836
2023-08-17,30.075162887573242
2023-08-18,30.413610458374023
2023-08-21,30.357206344604492
2023-08-22,30.32900047302246
2023-08-23,30.695653915405273
2023-08-24,30.376007080078125
2023-08-25,30.394811630249023
2023-08-28,30.592239379882812
2023-08-29,30.86488151550293
2023-08-30,30.949493408203125
2023-08-31,30.949493408203125
2023-09-01,30.940000534057617
2023-09-05,30.54138946533203
2023-09-06,30.75018882751465
2023-09-07,30.408517837524414
2023-09-08,30.133285522460938
2023-09-11,30.313610076904297
2023-09-12,30.294628143310547
2023-09-13,29.079805374145508
2023-09-14,29.46892738342285
2023-09-15,29.174713134765625
2023-09-18,28.89948081970215
2023-09-19,28.74762725830078
2023-09-20,28.301559448242188
2023-09-21,27.817527770996094
2023-09-22,27.38095474243164
2023-09-25,27.409423828125
2023-09-26,26.953866958618164
2023-09-27,27.26706314086914
2023-09-28,27.475862503051758
2023-09-29,27.20062828063965
2023-10-02,27.19113540649414
2023-10-03,26.754558563232422
2023-10-04,27.001323699951172
2023-10-05,26.90641212463379
2023-10-06,27.656187057495117
2023-10-09,27.8270206451416
2023-10-10,27.92192840576172
2023-10-11,27.656187057495117
2023-10-12,27.722620010375977
2023-10-13,27.399934768676758
2023-10-16,28.254106521606445
2023-10-17,28.557811737060547
2023-10-18,27.551786422729492
2023-10-19,27.08673858642578
2023-10-20,26.280019760131836
2023-10-23,26.76405143737793
2023-10-24,26.479328155517578
2023-10-25,26.280019760131836
2023-10-26,26.403400421142578
2023-10-27,26.15663719177246
2023-10-30,26.536272048950195
2023-10-31,26.953866958618164
2023-11-01,26.90641212463379
2023-11-02,27.599241256713867
2023-11-03,28.24461555480957
2023-11-06,27.912437438964844
2023-11-07,27.608732223510742
2023-11-08,27.504331588745117
2023-11-09,27.1816463470459
2023-11-10,27.504331588745117
2023-11-13,27.26706314086914
2023-11-14,28.349016189575195
2023-11-15,28.700172424316406
2023-11-16,28.311052322387695
2023-11-17,28.79508399963379
2023-11-20,28.956424713134766
2023-11-21,28.69068145751953
2023-11-22,28.918460845947266
2023-11-24,29.060823440551758
2023-11-27,28.80457305908203
2023-11-28,28.643230438232422
2023-11-29,29.079805374145508
2023-11-30,29.472904205322266
2023-12-01,30.0194091796875
2023-12-04,30.20157814025879
2023-12-05,29.549606323242188
2023-12-06,29.856416702270508
2023-12-07,29.559194564819336
2023-12-08,29.93311882019043
2023-12-11,30.297456741333008
2023-12-12,30.038583755493164
2023-12-13,30.20157814025879
2023-12-14,31.390466690063477
2023-12-15,31.495927810668945
2023-12-18,31.352113723754883
2023-12-19,31.62057113647461
2023-12-20,31.169944763183594
2023-12-21,31.610986709594727
2023-12-22,31.505516052246094
2023-12-26,31.745214462280273
2023-12-27,31.59181022644043
2023-12-28,31.58222198486328
2023-12-29,31.294588088989258
2024-01-02,31.735624313354492
2024-01-03,30.7960205078125
2024-01-04,30.863134384155273
2024-01-05,31.10283088684082
2024-01-08,31.860271453857422
2024-01-09,31.553457260131836
2024-01-10,31.237060546875
2024-01-11,31.160356521606445
2024-01-12,30.652206420898438
2024-01-16,30.49880027770996
2024-01-17,30.163227081298828
2024-01-18,30.460447311401367
2024-01-19,30.537151336669922
2024-01-22,30.78643226623535
2024-01-23,30.949424743652344
2024-01-24,30.901487350463867
2024-01-25,31.563047409057617
2024-01-26,31.62057113647461
2024-01-29,32.023258209228516
2024-01-30,31.89862060546875
2024-01-31,31.63016128540039
2024-02-01,31.831506729125977
2024-02-02,31.716449737548828
2024-02-05,31.553457260131836
2024-02-06,31.63016128540039
2024-02-07,30.91107749938965
2024-02-08,30.48921012878418
2024-02-09,29.511255264282227
2024-02-12,30.71932029724121
2024-02-13,30.393333435058594
2024-02-14,30.412508010864258
2024-02-15,31.064483642578125
2024-02-16,31.1124210357666
2024-02-20,31.256235122680664
2024-02-21,31.093244552612305
2024-02-22,31.1124210357666
2024-02-23,30.96860122680664
2024-02-26,30.949424743652344
2024-02-27,31.064483642578125
2024-02-28,30.431684494018555
2024-02-29,30.4219970703125
2024-03-01,30.228227615356445
2024-03-04,30.94517707824707
2024-03-05,30.80953598022461
2024-03-06,30.857980728149414
2024-03-07,31.5264892578125
2024-03-08,31.25520896911621
2024-03-11,31.92371940612793
2024-03-12,31.536174774169922
2024-03-13,32.00122833251953
2024-03-14,31.642749786376953
2024-03-15,31.381160736083984
2024-03-18,31.41991424560547
2024-03-19,31.235836029052734
2024-03-20,31.7880802154541
2024-03-21,32.059356689453125
2024-03-22,31.729948043823242
2024-03-25,31.400537490844727
2024-03-26,31.061439514160156
2024-03-27,31.74932289123535
2024-03-28,31.613685607910156
2024-04-01,31.487735748291016
2024-04-02,31.138946533203125
2024-04-03,31.148637771606445
2024-04-04,30.91611099243164
2024-04-05,30.480127334594727
2024-04-08,30.48981475830078
2024-04-09,30.76109504699707
2024-04-10,29.72442054748535
2024-04-11,29.956947326660156
2024-04-12,29.501585006713867
2024-04-15,29.472518920898438
2024-04-16,29.404699325561523
2024-04-17,29.327190399169922
2024-04-18,29.443452835083008
2024-04-19,29.763174057006836
2024-04-22,30.063522338867188
2024-04-23,30.02476692199707
2024-04-24,30.4219970703125
2024-04-25,30.189472198486328
2024-04-26,30.48981475830078
2024-04-29,30.451061248779297
2024-04-30,29.491897583007812
2024-05-01,29.55002784729004
2024-05-02,29.57909393310547
2024-05-03,29.763174057006836
2024-05-06,29.879438400268555
2024-05-07,29.995698928833008
2024-05-08,30.005390167236328
2024-05-09,30.228227615356445
2024-05-10,30.17978286743164
2024-05-13,30.4219970703125
2024-05-14,30.741718292236328
2024-05-15,30.780473709106445
2024-05-16,30.644832611083984
2024-05-17,30.7901611328125
2024-05-20,30.983930587768555
2024-05-21,30.49950408935547
2024-05-22,30.906421661376953
2024-05-23,30.4219970703125
2024-05-24,30.7126522064209
2024-05-28,30.218538284301758
2024-05-29,29.54033851623535
2024-05-30,29.830995559692383
2024-05-31,30.39293098449707
2024-06-03,30.034454345703125
2024-06-04,30.36741065979004
2024-06-05,30.132383346557617
2024-06-06,30.112796783447266
2024-06-07,30.083417892456055
2024-06-10,29.819015502929688
2024-06-11,29.652536392211914
2024-06-12,29.60357093811035
2024-06-13,29.280410766601562
2024-06-14,28.81035614013672
2024-06-17,28.967042922973633
2024-06-18,28.967042922973633
2024-06-20,28.702634811401367
2024-06-21,28.84952735900879
2024-06-24,28.89849281311035
2024-06-25,28.54595184326172
2024-06-26,28.526365280151367
2024-06-27,28.51657485961914
2024-06-28,28.487194061279297
2024-07-01,27.498125076293945
2024-07-02,27.977970123291016
2024-07-03,28.173826217651367
2024-07-05,27.752735137939453
2024-07-08,27.791906356811523
2024-07-09,27.919214248657227
2024-07-10,27.899629592895508
2024-07-11,28.291337966918945
2024-07-12,28.81035614013672
2024-07-15,28.88869857788086
2024-07-16,30.014869689941406
2024-07-17,29.574193954467773
2024-07-18,29.43709373474121
2024-07-19,29.03559112548828
2024-07-22,29.05517578125
2024-07-23,29.309789657592773
2024-07-24,28.95724868774414
2024-07-25,29.632951736450195
2024-07-26,30.338029861450195
2024-07-29,30.54368019104004
2024-07-30,31.307514190673828
2024-07-31,31.50337028503418
2024-08-01,30.318445205688477
2024-08-02,29.613365173339844
2024-08-05,28.918079376220703
2024-08-06,29.378337860107422
2024-08-07,29.251033782958984
2024-08-08,29.809221267700195
2024-08-09,29.779842376708984
2024-08-12,29.877769470214844
2024-08-13,30.054039001464844
2024-08-14,29.897356033325195
2024-08-15,30.426164627075195
2024-08-16,30.573055267333984
2024-08-19,30.71015739440918
2024-08-20,30.602436065673828
2024-08-21,30.9941463470459
2024-08-22,31.003938674926758
2024-08-23,31.532751083374023
2024-08-26,31.70901870727539
2024-08-27,31.816743850708008
2024-08-28,31.68943214416504
2024-08-29,31.70901870727539
2024-08-30,31.934253692626953
2024-09-03,31.607789993286133
2024-09-04,31.1329288482666
2024-09-05,31.123035430908203
2024-09-06,30.756999969482422
2024-09-09,30.72732162475586
2024-09-10,30.816356658935547
2024-09-11,30.59871482849121
2024-09-12,30.212892532348633
2024-09-13,30.51957130432129
2024-09-16,30.836143493652344
2024-09-17,30.89550018310547
2024-09-18,30.747106552124023
2024-09-19,31.1527156829834
2024-09-20,30.77678680419922
2024-09-23,30.964750289916992
2024-09-24,30.88560676574707
2024-09-25,30.390962600708008
2024-09-26,31.1527156829834
2024-09-27,31.28132438659668
2024-09-30,31.291215896606445
2024-10-01,30.88560676574707
2024-10-02,30.737213134765625
2024-10-03,30.489891052246094
2024-10-04,30.460214614868164
2024-10-07,30.331605911254883
2024-10-08,30.539358139038086
2024-10-09,30.6877498626709
2024-10-10,30.72732162475586
2024-10-11,31.05378532409668
2024-10-14,31.162609100341797
2024-10-15,31.291215896606445
2024-10-16,31.588003158569336
2024-10-17,31.716611862182617
2024-10-18,31.686931610107422
2024-10-21,31.28132438659668
2024-10-22,29.46103286743164
2024-10-23,29.718246459960938
2024-10-24,29.569852828979492
2024-10-25,29.480815887451172
2024-10-28,29.91610336303711
2024-10-29,29.708354949951172
2024-10-30,29.62921142578125
2024-10-31,29.085100173950195
2024-11-01,29.164243698120117
2024-11-04,29.184030532836914
2024-11-05,29.451139450073242
2024-11-06,30.054603576660156
2024-11-07,29.7479248046875
2024-11-08,29.510496139526367
2024-11-11,29.302745819091797
2024-11-12,28.936708450317383
2024-11-13,28.976280212402344
2024-11-14,28.887245178222656
2024-11-15,26.799842834472656
2024-11-18,27.225238800048828
2024-11-19,27.363739013671875
2024-11-20,28.076025009155273
2024-11-21,28.837778091430664
2024-11-22,29.263174057006836
2024-11-25,30.35139274597168
2024-11-26,30.301925659179688
2024-11-27,30.153533935546875
2024-11-29,30.479999542236328
2024-12-02,30.1200008392334
2024-12-03,29.899999618530273
2024-12-04,29.239999771118164
2024-12-05,29.479999542236328
2024-12-06,29.260000228881836
2024-12-09,30.299999237060547
2024-12-10,30.3799991607666
2024-12-11,30.100000381469727
2024-12-12,29.780000686645508
2024-12-13,29.889999389648438
2024-12-16,29.920000076293945
2024-12-17,29.170000076293945
