,STT
2021-05-20,75.00459289550781
2021-05-21,76.82160186767578
2021-05-24,76.964111328125
2021-05-25,76.02889251708984
2021-05-26,76.85723114013672
2021-05-27,77.48072052001953
2021-05-28,77.47180938720703
2021-06-01,78.36249542236328
2021-06-02,77.5519790649414
2021-06-03,77.56977081298828
2021-06-04,77.40054321289062
2021-06-07,76.964111328125
2021-06-08,76.6523666381836
2021-06-09,75.32526397705078
2021-06-10,74.49691772460938
2021-06-11,74.58598327636719
2021-06-14,75.52120208740234
2021-06-15,76.41188049316406
2021-06-16,77.67665100097656
2021-06-17,73.7309341430664
2021-06-18,70.23053741455078
2021-06-21,72.6888198852539
2021-06-22,71.86940002441406
2021-06-23,72.127685546875
2021-06-24,72.9114990234375
2021-06-25,74.13175201416016
2021-06-28,73.12525939941406
2021-06-29,73.21434020996094
2021-06-30,73.75214385986328
2021-07-01,75.13252258300781
2021-07-02,75.56278991699219
2021-07-06,73.4115219116211
2021-07-07,72.96334838867188
2021-07-08,71.3409423828125
2021-07-09,75.39247131347656
2021-07-12,75.58070373535156
2021-07-13,74.9353256225586
2021-07-14,73.92245483398438
2021-07-15,73.4742660522461
2021-07-16,75.59864044189453
2021-07-19,71.3768081665039
2021-07-20,74.22720336914062
2021-07-21,76.30675506591797
2021-07-22,76.09162902832031
2021-07-23,76.50393676757812
2021-07-26,77.23001861572266
2021-07-27,76.81768798828125
2021-07-28,77.30171203613281
2021-07-29,78.84343719482422
2021-07-30,78.10843658447266
2021-08-02,77.9919204711914
2021-08-03,78.897216796875
2021-08-04,77.61543273925781
2021-08-05,78.42214965820312
2021-08-06,80.67201232910156
2021-08-09,81.18292999267578
2021-08-10,81.81935119628906
2021-08-11,82.47369384765625
2021-08-12,81.9806900024414
2021-08-13,81.38013458251953
2021-08-16,80.72577667236328
2021-08-17,79.01376342773438
2021-08-18,78.29667663574219
2021-08-19,76.63839721679688
2021-08-20,77.16725158691406
2021-08-23,78.98687744140625
2021-08-24,80.28656005859375
2021-08-25,82.4647216796875
2021-08-26,82.91291046142578
2021-08-27,84.50840759277344
2021-08-30,82.9218521118164
2021-08-31,83.28040313720703
2021-09-01,82.34818267822266
2021-09-02,83.08320617675781
2021-09-03,83.26248931884766
2021-09-07,80.16108703613281
2021-09-08,78.26081085205078
2021-09-09,78.78070068359375
2021-09-10,78.48489379882812
2021-09-13,79.14820098876953
2021-09-14,77.5975112915039
2021-09-15,78.80757141113281
2021-09-16,78.02777099609375
2021-09-17,76.02887725830078
2021-09-20,73.90452575683594
2021-09-21,73.2232894897461
2021-09-22,74.53197479248047
2021-09-23,76.96109008789062
2021-09-24,76.85353088378906
2021-09-27,79.30059051513672
2021-09-28,77.8126220703125
2021-09-29,77.57061004638672
2021-09-30,76.4427490234375
2021-10-01,77.96762084960938
2021-10-04,77.70596313476562
2021-10-05,80.05192565917969
2021-10-06,79.82637023925781
2021-10-07,80.37677001953125
2021-10-08,82.28962707519531
2021-10-11,82.08211517333984
2021-10-12,81.77532958984375
2021-10-13,80.85497283935547
2021-10-14,82.74980163574219
2021-10-15,83.67015838623047
2021-10-18,85.52889251708984
2021-10-19,87.57710266113281
2021-10-20,89.66142272949219
2021-10-21,88.55158996582031
2021-10-22,89.6884994506836
2021-10-25,88.96664428710938
2021-10-26,88.66889953613281
2021-10-27,86.83724212646484
2021-10-28,89.16515350341797
2021-10-29,88.92154693603516
2021-11-01,89.62532806396484
2021-11-02,89.72459411621094
2021-11-03,89.86894989013672
2021-11-04,87.09888458251953
2021-11-05,86.32290649414062
2021-11-08,87.18911743164062
2021-11-09,86.64773559570312
2021-11-10,88.01924133300781
2021-11-11,88.85838317871094
2021-11-12,89.39073944091797
2021-11-15,90.1576919555664
2021-11-16,88.97567749023438
2021-11-17,86.7921142578125
2021-11-18,85.93492126464844
2021-11-19,85.49279022216797
2021-11-22,87.74855041503906
2021-11-23,88.60572814941406
2021-11-24,88.65985870361328
2021-11-26,84.22957611083984
2021-11-29,84.0852279663086
2021-11-30,80.27751922607422
2021-12-01,79.96172332763672
2021-12-02,83.36337280273438
2021-12-03,81.21588897705078
2021-12-06,84.46419525146484
2021-12-07,85.6281509399414
2021-12-08,83.83257293701172
2021-12-09,84.79802703857422
2021-12-10,84.37395477294922
2021-12-13,82.3437728881836
2021-12-14,83.10169219970703
2021-12-15,82.88516235351562
2021-12-16,83.63406372070312
2021-12-17,82.85809326171875
2021-12-20,81.29711151123047
2021-12-21,83.30021667480469
2021-12-22,83.54383087158203
2021-12-23,83.94085693359375
2021-12-27,84.62659454345703
2021-12-28,84.5453872680664
2021-12-29,84.62659454345703
2021-12-30,84.13031768798828
2021-12-31,84.4299087524414
2022-01-03,85.74629211425781
2022-01-04,89.25967407226562
2022-01-05,88.1974868774414
2022-01-06,89.80436706542969
2022-01-07,92.2918930053711
2022-01-10,91.87428283691406
2022-01-11,92.91828155517578
2022-01-12,93.80799865722656
2022-01-13,93.90786743164062
2022-01-14,94.20744323730469
2022-01-18,91.7017822265625
2022-01-19,85.22883605957031
2022-01-20,85.52841186523438
2022-01-21,82.60513305664062
2022-01-24,85.15618896484375
2022-01-25,85.45579528808594
2022-01-26,85.6282730102539
2022-01-27,84.53885650634766
2022-01-28,85.02001953125
2022-01-31,85.79170227050781
2022-02-01,87.616455078125
2022-02-02,88.57878875732422
2022-02-03,88.14301300048828
2022-02-04,89.77713775634766
2022-02-07,90.17660522460938
2022-02-08,92.4643783569336
2022-02-09,92.30097961425781
2022-02-10,92.0467529296875
2022-02-11,90.03135681152344
2022-02-14,89.58649444580078
2022-02-15,91.07537078857422
2022-02-16,91.0390625
2022-02-17,85.02001953125
2022-02-18,84.78398132324219
2022-02-22,83.9124526977539
2022-02-23,79.19163513183594
2022-02-24,77.60289764404297
2022-02-25,80.56248474121094
2022-02-28,77.46672821044922
2022-03-01,73.43586730957031
2022-03-02,76.20481872558594
2022-03-03,76.20481872558594
2022-03-04,73.09088897705078
2022-03-07,70.96651458740234
2022-03-08,72.046875
2022-03-09,75.87798309326172
2022-03-10,75.27879333496094
2022-03-11,74.52528381347656
2022-03-14,75.66917419433594
2022-03-15,76.2320327758789
2022-03-16,79.39134979248047
2022-03-17,79.93606567382812
2022-03-18,80.7349853515625
2022-03-21,80.21749877929688
2022-03-22,82.00596618652344
2022-03-23,79.4186019897461
2022-03-24,80.80760955810547
2022-03-25,82.18753814697266
2022-03-28,81.80622100830078
2022-03-29,83.49484252929688
2022-03-30,83.6219253540039
2022-03-31,79.5842514038086
2022-04-01,78.38756561279297
2022-04-04,78.41497039794922
2022-04-05,77.93081665039062
2022-04-06,76.46006774902344
2022-04-07,76.69758605957031
2022-04-08,76.8894271850586
2022-04-11,75.5648422241211
2022-04-12,75.13550567626953
2022-04-13,75.68358612060547
2022-04-14,69.25255584716797
2022-04-18,67.94624328613281
2022-04-19,68.43040466308594
2022-04-20,69.34391021728516
2022-04-21,68.12895965576172
2022-04-22,64.73985290527344
2022-04-25,64.81294250488281
2022-04-26,61.871463775634766
2022-04-27,61.076725006103516
2022-04-28,62.88544845581055
2022-04-29,61.17720031738281
2022-05-02,62.6479377746582
2022-05-03,63.862892150878906
2022-05-04,66.46636962890625
2022-05-05,65.05958557128906
2022-05-06,64.0638656616211
2022-05-09,63.259986877441406
2022-05-10,61.85319519042969
2022-05-11,60.57428741455078
2022-05-12,61.77098083496094
2022-05-13,63.22344970703125
2022-05-16,62.40129470825195
2022-05-17,63.634525299072266
2022-05-18,61.17720031738281
2022-05-19,60.25456237792969
2022-05-20,61.63395690917969
2022-05-23,63.69845962524414
2022-05-24,62.73014831542969
2022-05-25,63.3056640625
2022-05-26,64.84947967529297
2022-05-27,66.72216796875
2022-05-31,66.21973419189453
2022-06-01,63.89942932128906
2022-06-02,66.80436706542969
2022-06-03,65.13265991210938
2022-06-06,65.23314666748047
2022-06-07,66.69474792480469
2022-06-08,63.068153381347656
2022-06-09,62.24600601196289
2022-06-10,59.58770751953125
2022-06-13,57.614540100097656
2022-06-14,56.80152893066406
2022-06-15,58.40928649902344
2022-06-16,56.93854904174805
2022-06-17,56.40871810913086
2022-06-21,58.281394958496094
2022-06-22,57.85205841064453
2022-06-23,57.45011520385742
2022-06-24,60.53774642944336
2022-06-27,59.56943893432617
2022-06-28,58.911712646484375
2022-06-29,58.53718948364258
2022-06-30,56.822818756103516
2022-07-01,58.41736602783203
2022-07-05,58.13163375854492
2022-07-06,57.39427185058594
2022-07-07,58.71230697631836
2022-07-08,58.094764709472656
2022-07-11,57.79060363769531
2022-07-12,57.477230072021484
2022-07-13,56.16840744018555
2022-07-14,55.154541015625
2022-07-15,60.528045654296875
2022-07-18,59.8736457824707
2022-07-19,62.05807876586914
2022-07-20,61.726261138916016
2022-07-21,62.509708404541016
2022-07-22,62.823089599609375
2022-07-25,63.0443000793457
2022-07-26,61.74469757080078
2022-07-27,63.51435852050781
2022-07-28,64.49137115478516
2022-07-29,65.47758483886719
2022-08-01,64.850830078125
2022-08-02,63.80008316040039
2022-08-03,65.45915985107422
2022-08-04,64.82318878173828
2022-08-05,65.1273422241211
2022-08-08,64.7955322265625
2022-08-09,64.86925506591797
2022-08-10,66.84169006347656
2022-08-11,67.75418853759766
2022-08-12,69.06298828125
2022-08-15,68.62979888916016
2022-08-16,68.64823150634766
2022-08-17,68.16895294189453
2022-08-18,68.39015197753906
2022-08-19,66.60205841064453
2022-08-22,65.33010864257812
2022-08-23,65.22872161865234
2022-08-24,65.00750732421875
2022-08-25,66.05825805664062
2022-08-26,63.71713638305664
2022-08-29,63.3392448425293
2022-08-30,63.67105484008789
2022-08-31,62.99821853637695
2022-09-01,63.219417572021484
2022-09-02,62.380672454833984
2022-09-06,62.73090744018555
2022-09-07,64.27938079833984
2022-09-08,66.41770935058594
2022-09-09,67.28411102294922
2022-09-12,68.38094329833984
2022-09-13,66.48222351074219
2022-09-14,65.80940246582031
2022-09-15,65.80940246582031
2022-09-16,64.61119079589844
2022-09-19,65.32089233398438
2022-09-20,63.551231384277344
2022-09-21,62.463626861572266
2022-09-22,60.90595245361328
2022-09-23,58.64779281616211
2022-09-26,57.7076530456543
2022-09-27,56.481788635253906
2022-09-28,58.27910614013672
2022-09-29,56.88733673095703
2022-09-30,56.62660217285156
2022-10-03,58.768375396728516
2022-10-04,61.09638595581055
2022-10-05,60.928775787353516
2022-10-06,59.559898376464844
2022-10-07,57.83717346191406
2022-10-10,57.38087844848633
2022-10-11,56.62660217285156
2022-10-12,56.02132034301758
2022-10-13,59.13154602050781
2022-10-14,56.905967712402344
2022-10-17,59.42021560668945
2022-10-18,59.98825454711914
2022-10-19,60.127933502197266
2022-10-20,60.39798355102539
2022-10-21,64.36492156982422
2022-10-24,65.6686019897461
2022-10-25,67.09335327148438
2022-10-26,67.30753326416016
2022-10-27,68.07112121582031
2022-10-28,69.63555145263672
2022-10-31,68.90921020507812
2022-11-01,69.28168487548828
2022-11-02,68.79744720458984
2022-11-03,68.04318237304688
2022-11-04,70.25946044921875
2022-11-07,70.70642852783203
2022-11-08,70.91129302978516
2022-11-09,70.04527282714844
2022-11-10,74.3660659790039
2022-11-11,75.41832733154297
2022-11-14,73.56522369384766
2022-11-15,73.99359130859375
2022-11-16,73.4814224243164
2022-11-17,69.38411712646484
2022-11-18,70.38982391357422
2022-11-21,71.33966064453125
2022-11-22,71.32101440429688
2022-11-23,71.7493896484375
2022-11-25,71.75869750976562
2022-11-28,68.46222686767578
2022-11-29,68.84403228759766
2022-11-30,74.18912506103516
2022-12-01,73.30450439453125
2022-12-02,72.373291015625
2022-12-05,70.99510192871094
2022-12-06,69.24443817138672
2022-12-07,74.91547393798828
2022-12-08,72.74577331542969
2022-12-09,73.59315490722656
2022-12-12,74.73854064941406
2022-12-13,75.73493957519531
2022-12-14,74.39398956298828
2022-12-15,72.87612915039062
2022-12-16,72.35466003417969
2022-12-19,72.22428894042969
2022-12-20,72.62470245361328
2022-12-21,73.29518127441406
2022-12-22,72.49433898925781
2022-12-23,72.15911865234375
2022-12-27,71.8425064086914
2022-12-28,71.55381774902344
2022-12-29,72.95063018798828
2022-12-30,72.81920623779297
2023-01-03,73.59837341308594
2023-01-04,74.61222076416016
2023-01-05,73.88938903808594
2023-01-06,75.73873138427734
2023-01-09,75.95465087890625
2023-01-10,76.47096252441406
2023-01-11,77.29706573486328
2023-01-12,77.32522583007812
2023-01-13,77.88847351074219
2023-01-17,77.9166488647461
2023-01-18,76.54605865478516
2023-01-19,75.5885238647461
2023-01-20,79.11824798583984
2023-01-23,80.93944549560547
2023-01-24,81.6998291015625
2023-01-25,82.79817199707031
2023-01-26,84.70384979248047
2023-01-27,85.17321014404297
2023-01-30,84.62874603271484
2023-01-31,85.7364730834961
2023-02-01,86.62828826904297
2023-02-02,86.71277618408203
2023-02-03,85.50177764892578
2023-02-06,85.17321014404297
2023-02-07,87.00379943847656
2023-02-08,87.85806274414062
2023-02-09,86.86297607421875
2023-02-10,86.909912109375
2023-02-13,88.2710952758789
2023-02-14,87.84867095947266
2023-02-15,88.34620666503906
2023-02-16,87.55766296386719
2023-02-17,86.36544799804688
2023-02-21,83.7087631225586
2023-02-22,82.70429992675781
2023-02-23,81.7749252319336
2023-02-24,81.83124542236328
2023-02-27,83.37080383300781
2023-02-28,83.248779296875
2023-03-01,84.02794647216797
2023-03-02,83.33325958251953
2023-03-03,84.8822021484375
2023-03-06,84.65690612792969
2023-03-07,81.35248565673828
2023-03-08,81.28677368164062
2023-03-09,77.76644134521484
2023-03-10,74.97834777832031
2023-03-13,69.439697265625
2023-03-14,72.04004669189453
2023-03-15,69.18622589111328
2023-03-16,70.17192840576172
2023-03-17,67.37443542480469
2023-03-20,68.94215393066406
2023-03-21,72.02127075195312
2023-03-22,69.23316192626953
2023-03-23,68.23808288574219
2023-03-24,67.26178741455078
2023-03-27,68.89521026611328
2023-03-28,69.11112213134766
2023-03-29,70.82905578613281
2023-03-30,70.40662384033203
2023-03-31,71.65626525878906
2023-04-03,71.43852233886719
2023-04-04,70.6432876586914
2023-04-05,71.56157684326172
2023-04-06,72.1012191772461
2023-04-10,73.2088623046875
2023-04-11,74.39224243164062
2023-04-12,74.0419692993164
2023-04-13,74.6099853515625
2023-04-14,75.76498413085938
2023-04-17,68.80667114257812
2023-04-18,70.90836334228516
2023-04-19,71.277587890625
2023-04-20,70.99356079101562
2023-04-21,69.70604705810547
2023-04-24,69.55458068847656
2023-04-25,66.85646057128906
2023-04-26,66.09909057617188
2023-04-27,67.37714385986328
2023-04-28,68.4090576171875
2023-05-01,67.71796417236328
2023-05-02,66.5440444946289
2023-05-03,65.24705505371094
2023-05-04,63.29684066772461
2023-05-05,64.84943389892578
2023-05-08,65.3890609741211
2023-05-09,65.30386352539062
2023-05-10,64.84943389892578
2023-05-11,64.12047576904297
2023-05-12,62.993892669677734
2023-05-15,64.3760757446289
2023-05-16,63.10750198364258
2023-05-17,64.81156158447266
2023-05-18,65.37960052490234
2023-05-19,64.3760757446289
2023-05-22,64.84943389892578
2023-05-23,64.72637176513672
2023-05-24,63.457786560058594
2023-05-25,64.139404296875
2023-05-26,64.821044921875
2023-05-30,65.63520812988281
2023-05-31,64.39501190185547
2023-06-01,65.82454681396484
2023-06-02,67.73689270019531
2023-06-05,67.99251556396484
2023-06-06,70.29299926757812
2023-06-07,70.65274810791016
2023-06-08,69.61137390136719
2023-06-09,69.97113037109375
2023-06-12,69.17588806152344
2023-06-13,70.12259674072266
2023-06-14,69.29895782470703
2023-06-15,70.67169952392578
2023-06-16,69.83858489990234
2023-06-20,69.26109313964844
2023-06-21,69.13801574707031
2023-06-22,68.3617172241211
2023-06-23,67.28248596191406
2023-06-26,67.14046478271484
2023-06-27,68.72147369384766
2023-06-28,68.29545593261719
2023-06-29,69.24215698242188
2023-06-30,69.8819580078125
2023-07-03,70.98967742919922
2023-07-05,70.21619415283203
2023-07-06,69.56683349609375
2023-07-07,70.5504150390625
2023-07-10,71.14247131347656
2023-07-11,72.25019836425781
2023-07-12,72.42208099365234
2023-07-13,73.96907043457031
2023-07-14,65.03091430664062
2023-07-17,63.51256561279297
2023-07-18,65.21234893798828
2023-07-19,66.25321960449219
2023-07-20,67.16995239257812
2023-07-21,67.10311126708984
2023-07-24,68.0293960571289
2023-07-25,67.54238891601562
2023-07-26,68.24903106689453
2023-07-27,67.30364227294922
2023-07-28,67.9625473022461
2023-07-31,69.17530822753906
2023-08-01,68.87928009033203
2023-08-02,69.43314361572266
2023-08-03,69.7100830078125
2023-08-04,69.84376525878906
2023-08-07,70.56951904296875
2023-08-08,69.4522476196289
2023-08-09,68.97478485107422
2023-08-10,69.83421325683594
2023-08-11,70.35943603515625
2023-08-14,68.1248779296875
2023-08-15,66.42510223388672
2023-08-16,65.72801208496094
2023-08-17,65.22189331054688
2023-08-18,64.88766479492188
2023-08-21,64.38155364990234
2023-08-22,62.8823127746582
2023-08-23,64.50569915771484
2023-08-24,64.6966781616211
2023-08-25,64.50569915771484
2023-08-28,65.31739044189453
2023-08-29,65.4319839477539
2023-08-30,65.36512756347656
2023-08-31,65.6420669555664
2023-09-01,66.70203399658203
2023-09-05,66.92167663574219
2023-09-06,66.71159362792969
2023-09-07,66.37736511230469
2023-09-08,66.99807739257812
2023-09-11,68.17263793945312
2023-09-12,68.26812744140625
2023-09-13,68.03894805908203
2023-09-14,69.1275634765625
2023-09-15,68.61190032958984
2023-09-18,68.04850006103516
2023-09-19,67.37049865722656
2023-09-20,66.54924774169922
2023-09-21,65.71846771240234
2023-09-22,64.75397491455078
2023-09-25,64.56298828125
2023-09-26,63.818145751953125
2023-09-27,63.77040100097656
2023-09-28,64.5152359008789
2023-09-29,64.6020736694336
2023-10-02,63.859195709228516
2023-10-03,62.50849151611328
2023-10-04,62.19010925292969
2023-10-05,62.006797790527344
2023-10-06,62.87510681152344
2023-10-09,62.46024703979492
2023-10-10,63.13560104370117
2023-10-11,63.00053787231445
2023-10-12,61.83313751220703
2023-10-13,62.016448974609375
2023-10-16,63.28996276855469
2023-10-17,64.89151000976562
2023-10-18,66.2132568359375
2023-10-19,64.02320098876953
2023-10-20,62.57602310180664
2023-10-23,61.98750686645508
2023-10-24,62.46024703979492
2023-10-25,61.765602111816406
2023-10-26,62.38307571411133
2023-10-27,60.71398162841797
2023-10-30,61.63053512573242
2023-10-31,62.3541259765625
2023-11-01,62.46024703979492
2023-11-02,64.3319320678711
2023-11-03,65.37390899658203
2023-11-06,64.8529281616211
2023-11-07,64.19686126708984
2023-11-08,64.21615600585938
2023-11-09,64.17757415771484
2023-11-10,65.21953582763672
2023-11-13,64.68890380859375
2023-11-14,66.5123519897461
2023-11-15,67.2745361328125
2023-11-16,66.85002899169922
2023-11-17,67.71833801269531
2023-11-20,67.48677825927734
2023-11-21,66.61847686767578
2023-11-22,67.41925048828125
2023-11-24,67.90164947509766
2023-11-27,67.2841796875
2023-11-28,67.64115142822266
2023-11-29,69.21375274658203
2023-11-30,70.2557144165039
2023-12-01,71.31697845458984
2023-12-04,71.49065399169922
2023-12-05,70.64163208007812
2023-12-06,68.92432403564453
2023-12-07,70.60304260253906
2023-12-08,71.365234375
2023-12-11,71.97303771972656
2023-12-12,72.4747314453125
2023-12-13,73.91226196289062
2023-12-14,75.78395080566406
2023-12-15,74.8963394165039
2023-12-18,74.47184753417969
2023-12-19,74.944580078125
2023-12-20,73.37198638916016
2023-12-21,74.29817199707031
2023-12-22,74.47184753417969
2023-12-26,74.98316955566406
2023-12-27,75.22437286376953
2023-12-28,75.65852355957031
2023-12-29,75.39571380615234
2024-01-02,75.67799377441406
2024-01-03,75.23998260498047
2024-01-04,75.3178482055664
2024-01-05,76.125732421875
2024-01-08,76.33987426757812
2024-01-09,75.25944519042969
2024-01-10,74.55863952636719
2024-01-11,74.22769927978516
2024-01-12,74.47103881835938
2024-01-16,73.84809112548828
2024-01-17,72.69954681396484
2024-01-18,72.32966613769531
2024-01-19,73.83836364746094
2024-01-22,72.32966613769531
2024-01-23,71.97925567626953
2024-01-24,71.87218475341797
2024-01-25,72.68980407714844
2024-01-26,73.10834503173828
2024-01-29,72.84553527832031
2024-01-30,72.85527038574219
2024-01-31,71.9013900756836
2024-02-01,71.29792022705078
2024-02-02,71.4731216430664
2024-02-05,70.63603210449219
2024-02-06,70.51923370361328
2024-02-07,71.08377838134766
2024-02-08,70.46083068847656
2024-02-09,70.89884185791016
2024-02-12,71.63858032226562
2024-02-13,69.2149429321289
2024-02-14,69.59455108642578
2024-02-15,71.08377838134766
2024-02-16,70.55816650390625
2024-02-20,69.64321899414062
2024-02-21,70.22723388671875
2024-02-22,70.49002838134766
2024-02-23,71.6191177368164
2024-02-26,70.92804718017578
2024-02-27,71.52178192138672
2024-02-28,71.41471862792969
2024-02-29,71.76512145996094
2024-03-01,71.88192749023438
2024-03-04,72.02792358398438
2024-03-05,71.35631561279297
2024-03-06,69.92548370361328
2024-03-07,70.3245620727539
2024-03-08,70.49976348876953
2024-03-11,71.48285675048828
2024-03-12,70.57763671875
2024-03-13,70.9085693359375
2024-03-14,69.94496154785156
2024-03-15,70.56790161132812
2024-03-18,70.55816650390625
2024-03-19,70.68470764160156
2024-03-20,71.85272216796875
2024-03-21,73.90650177001953
2024-03-22,73.81889343261719
2024-03-25,73.63395690917969
2024-03-26,74.14983367919922
2024-03-27,74.83116912841797
2024-03-28,75.94102478027344
2024-04-01,75.87226867675781
2024-04-02,75.62672424316406
2024-04-03,75.94102478027344
2024-04-04,74.595458984375
2024-04-05,74.44813537597656
2024-04-08,75.02760314941406
2024-04-09,75.27315521240234
2024-04-10,73.04364013671875
2024-04-11,72.59184265136719
2024-04-12,74.4284896850586
2024-04-15,73.5936508178711
2024-04-16,71.71771240234375
2024-04-17,71.5114517211914
2024-04-18,71.73735809326172
2024-04-19,72.06147766113281
2024-04-22,73.18113708496094
2024-04-23,73.06327819824219
2024-04-24,72.9650650024414
2024-04-25,71.98290252685547
2024-04-26,72.08110809326172
2024-04-29,72.67041015625
2024-04-30,71.1971664428711
2024-05-01,71.80610656738281
2024-05-02,71.89450073242188
2024-05-03,73.06327819824219
2024-05-06,73.77043151855469
2024-05-07,74.00615692138672
2024-05-08,73.97669219970703
2024-05-09,74.89993286132812
2024-05-10,75.21421813964844
2024-05-13,74.80171203613281
2024-05-14,75.194580078125
2024-05-15,76.18656921386719
2024-05-16,76.24549102783203
2024-05-17,76.61872100830078
2024-05-20,75.77406311035156
2024-05-21,75.7052993774414
2024-05-22,75.12582397460938
2024-05-23,73.47578430175781
2024-05-24,74.04544067382812
2024-05-28,72.59184265136719
2024-05-29,72.51326751708984
2024-05-30,72.92577362060547
2024-05-31,74.24187469482422
2024-06-03,73.98651885986328
2024-06-04,73.31864166259766
2024-06-05,73.1614990234375
2024-06-06,73.17131805419922
2024-06-07,73.42668151855469
2024-06-10,73.02398681640625
2024-06-11,69.86141967773438
2024-06-12,70.85340881347656
2024-06-13,70.32303619384766
2024-06-14,69.64534759521484
2024-06-17,70.43107604980469
2024-06-18,71.07930755615234
2024-06-20,71.10877227783203
2024-06-21,70.95162200927734
2024-06-24,71.63914489746094
2024-06-25,71.28556060791016
2024-06-26,71.5605697631836
2024-06-27,71.74717712402344
2024-06-28,72.68022918701172
2024-07-01,72.92808532714844
2024-07-02,73.22550964355469
2024-07-03,73.50310516357422
2024-07-05,73.08671569824219
2024-07-08,72.7397232055664
2024-07-09,73.78069305419922
2024-07-10,74.84150695800781
2024-07-11,75.82300567626953
2024-07-12,77.8851318359375
2024-07-15,78.26187133789062
2024-07-16,84.09135437011719
2024-07-17,84.60688781738281
2024-07-18,83.6055679321289
2024-07-19,83.76419067382812
2024-07-22,83.27840423583984
2024-07-23,83.09003448486328
2024-07-24,82.2473373413086
2024-07-25,84.16075897216797
2024-07-26,84.55731964111328
2024-07-29,84.19049835205078
2024-07-30,84.96379089355469
2024-07-31,84.24006652832031
2024-08-01,82.91157531738281
2024-08-02,80.21495056152344
2024-08-05,76.44759368896484
2024-08-06,76.46741485595703
2024-08-07,75.82300567626953
2024-08-08,77.08209228515625
2024-08-09,77.53813934326172
2024-08-12,76.86398315429688
2024-08-13,78.12307739257812
2024-08-14,78.27178192138672
2024-08-15,79.85803985595703
2024-08-16,80.48262786865234
2024-08-19,80.3140869140625
2024-08-20,79.72915649414062
2024-08-21,80.10589599609375
2024-08-22,81.85076904296875
2024-08-23,83.31806182861328
2024-08-26,83.85342407226562
2024-08-27,84.74568939208984
2024-08-28,84.01203918457031
2024-08-29,85.16207885742188
2024-08-30,86.35176849365234
2024-09-03,85.24139404296875
2024-09-04,85.1719970703125
2024-09-05,84.45818328857422
2024-09-06,82.57450103759766
2024-09-09,82.94132232666016
2024-09-10,82.60424041748047
2024-09-11,81.88050842285156
2024-09-12,81.87059783935547
2024-09-13,82.56458282470703
2024-09-16,84.72586059570312
2024-09-17,85.94529724121094
2024-09-18,86.41126251220703
2024-09-19,88.54278564453125
2024-09-20,87.73974609375
2024-09-23,88.36432647705078
2024-09-24,88.14622497558594
2024-09-25,87.73974609375
2024-09-26,87.33325958251953
2024-09-27,87.44232177734375
2024-09-30,87.71000671386719
2024-10-01,86.6500015258789
2024-10-02,85.98999786376953
2024-10-03,85.95999908447266
2024-10-04,87.30999755859375
2024-10-07,87.47000122070312
2024-10-08,88.56999969482422
2024-10-09,88.86000061035156
2024-10-10,89.33999633789062
2024-10-11,89.83000183105469
2024-10-14,90.93000030517578
2024-10-15,91.81999969482422
2024-10-16,92.87999725341797
2024-10-17,92.55000305175781
2024-10-18,91.43000030517578
2024-10-21,90.19000244140625
2024-10-22,89.86000061035156
2024-10-23,91.43000030517578
2024-10-24,91.87000274658203
2024-10-25,90.37999725341797
2024-10-28,92.9800033569336
2024-10-29,92.81999969482422
2024-10-30,92.93000030517578
2024-10-31,92.80000305175781
2024-11-01,92.80000305175781
2024-11-04,92.26000213623047
2024-11-05,92.91000366210938
2024-11-06,96.80999755859375
2024-11-07,95.12000274658203
2024-11-08,94.77999877929688
2024-11-11,96.55000305175781
2024-11-12,95.19000244140625
2024-11-13,95.16999816894531
2024-11-14,94.18000030517578
2024-11-15,95.4800033569336
2024-11-18,96.12000274658203
2024-11-19,94.70999908447266
2024-11-20,95.30000305175781
2024-11-21,96.33999633789062
2024-11-22,97.5
2024-11-25,98.79000091552734
2024-11-26,98.80999755859375
2024-11-27,98.79000091552734
2024-11-29,98.51000213623047
2024-12-02,98.02999877929688
2024-12-03,97.7699966430664
2024-12-04,97.37000274658203
2024-12-05,98.5999984741211
2024-12-06,98.41000366210938
2024-12-09,99.43000030517578
2024-12-10,100.02999877929688
2024-12-11,99.2699966430664
2024-12-12,100.61000061035156
2024-12-13,100.45999908447266
2024-12-16,100.77999877929688
2024-12-17,98.69999694824219
