,LEN
2018-01-30,59.52247619628906
2018-01-31,58.39482879638672
2018-02-01,58.56258773803711
2018-02-02,55.934532165527344
2018-02-05,53.77245330810547
2018-02-06,56.32594299316406
2018-02-07,56.76396560668945
2018-02-08,55.086483001708984
2018-02-09,54.695068359375
2018-02-12,55.300819396972656
2018-02-13,55.878623962402344
2018-02-14,57.062171936035156
2018-02-15,56.288673400878906
2018-02-16,56.71736145019531
2018-02-20,55.12375259399414
2018-02-21,54.6671142578125
2018-02-22,54.4527702331543
2018-02-23,55.021244049072266
2018-02-26,55.4033317565918
2018-02-27,53.73517608642578
2018-02-28,52.728694915771484
2018-03-01,53.455596923828125
2018-03-02,53.56742858886719
2018-03-05,54.3409309387207
2018-03-06,55.142391204833984
2018-03-07,55.25422668457031
2018-03-08,54.6671142578125
2018-03-09,55.720191955566406
2018-03-12,56.316627502441406
2018-03-13,56.43777847290039
2018-03-14,55.82271194458008
2018-03-15,54.88145446777344
2018-03-16,55.1796760559082
2018-03-19,55.039894104003906
2018-03-20,54.862815856933594
2018-03-21,55.82271194458008
2018-03-22,54.68575668334961
2018-03-23,54.10794448852539
2018-03-26,55.1796760559082
2018-03-27,54.67643356323242
2018-03-28,54.76029968261719
2018-03-29,54.92805480957031
2018-04-02,52.961673736572266
2018-04-03,53.20397186279297
2018-04-04,58.543941497802734
2018-04-05,59.64363098144531
2018-04-06,57.38835525512695
2018-04-09,56.6428108215332
2018-04-10,55.99977493286133
2018-04-11,54.229095458984375
2018-04-12,52.887123107910156
2018-04-13,53.064186096191406
2018-04-16,53.24126434326172
2018-04-17,53.61402130126953
2018-04-18,53.7165412902832
2018-04-19,51.83403778076172
2018-04-20,50.902103424072266
2018-04-23,50.75299072265625
2018-04-24,49.86700439453125
2018-04-25,50.277366638183594
2018-04-26,50.63176345825195
2018-04-27,51.15401840209961
2018-04-30,49.32609558105469
2018-05-01,50.277366638183594
2018-05-02,49.66183853149414
2018-05-03,50.016239166259766
2018-05-04,50.771644592285156
2018-05-07,50.669063568115234
2018-05-08,50.7623176574707
2018-05-09,49.99757766723633
2018-05-10,50.53849411010742
2018-05-11,50.63176345825195
2018-05-14,50.63176345825195
2018-05-15,47.75929260253906
2018-05-16,47.53547286987305
2018-05-17,47.843231201171875
2018-05-18,48.524044036865234
2018-05-21,48.74787521362305
2018-05-22,47.44220733642578
2018-05-23,48.26292037963867
2018-05-24,47.992462158203125
2018-05-25,49.79240417480469
2018-05-29,49.69915008544922
2018-05-30,48.962371826171875
2018-05-31,48.25359344482422
2018-06-01,48.141666412353516
2018-06-04,48.561344146728516
2018-06-05,48.496070861816406
2018-06-06,48.76652526855469
2018-06-07,48.90641784667969
2018-06-08,50.36129379272461
2018-06-11,50.08152389526367
2018-06-12,50.9954833984375
2018-06-13,48.95304870605469
2018-06-14,49.49396514892578
