,CTAS
2020-12-29,79.72516632080078
2020-12-30,80.38158416748047
2020-12-31,81.1229019165039
2021-01-04,78.85993194580078
2021-01-05,80.07403564453125
2021-01-06,80.55599975585938
2021-01-07,81.49009704589844
2021-01-08,80.36320495605469
2021-01-11,77.91891479492188
2021-01-12,77.91204833984375
2021-01-13,77.072021484375
2021-01-14,75.0821762084961
2021-01-15,74.83659362792969
2021-01-19,73.91166687011719
2021-01-20,76.24120330810547
2021-01-21,76.0644760131836
2021-01-22,74.47167205810547
2021-01-25,75.30937957763672
2021-01-26,74.1687240600586
2021-01-27,73.03034973144531
2021-01-28,74.45789337158203
2021-01-29,73.0119857788086
2021-02-01,74.70348358154297
2021-02-02,76.01856994628906
2021-02-03,76.10807037353516
2021-02-04,77.63433837890625
2021-02-05,79.1766357421875
2021-02-08,80.13369750976562
2021-02-09,80.17729949951172
2021-02-10,80.09929656982422
2021-02-11,78.4455337524414
2021-02-12,78.76295471191406
2021-02-16,79.37477111816406
2021-02-17,77.99701690673828
2021-02-18,78.30524444580078
2021-02-19,79.00444793701172
2021-02-22,78.31672668457031
2021-02-23,77.44502258300781
2021-02-24,77.81301879882812
2021-02-25,75.45316314697266
2021-02-26,74.599853515625
2021-03-01,79.32415771484375
2021-03-02,78.75373840332031
2021-03-03,77.35301208496094
2021-03-04,75.1495590209961
2021-03-05,78.0522232055664
2021-03-08,78.33972930908203
2021-03-09,79.54495239257812
2021-03-10,81.20098876953125
2021-03-11,82.81105041503906
2021-03-12,82.40853881835938
2021-03-15,80.86978912353516
2021-03-16,80.0302734375
2021-03-17,78.94235229492188
2021-03-18,77.56460571289062
2021-03-19,76.60319519042969
2021-03-22,77.35761260986328
2021-03-23,76.59400177001953
2021-03-24,77.27021789550781
2021-03-25,77.5255126953125
2021-03-26,79.72206115722656
2021-03-29,78.47772216796875
2021-03-30,77.58302307128906
2021-03-31,78.50304412841797
2021-04-01,80.11307525634766
2021-04-05,81.4310073852539
2021-04-06,80.24188995361328
2021-04-07,80.5707778930664
2021-04-08,79.51737213134766
2021-04-09,81.07220458984375
2021-04-12,81.69090270996094
2021-04-13,81.76221466064453
2021-04-14,80.52017211914062
2021-04-15,80.92959594726562
2021-04-16,80.62139129638672
2021-04-19,79.06195068359375
2021-04-20,78.5927505493164
2021-04-21,79.9612808227539
2021-04-22,80.17057800292969
2021-04-23,81.35741424560547
2021-04-26,80.35456085205078
2021-04-27,80.5362777709961
2021-04-28,79.39778137207031
2021-04-29,80.74559020996094
2021-04-30,79.38395690917969
2021-05-03,80.64439392089844
2021-05-04,80.68118286132812
2021-05-05,80.17747497558594
2021-05-06,80.55928802490234
2021-05-07,82.9559326171875
2021-05-10,82.9720458984375
2021-05-11,81.57820129394531
2021-05-12,79.0665512084961
2021-05-13,81.95533752441406
2021-05-14,83.0853042602539
2021-05-17,81.68385314941406
2021-05-18,80.74644470214844
2021-05-19,79.46795654296875
2021-05-20,81.08522033691406
2021-05-21,80.84622192382812
2021-05-24,82.263916015625
2021-05-25,82.4866714477539
2021-05-26,82.18504333496094
2021-05-27,82.17342376708984
2021-05-28,82.0318832397461
2021-06-01,81.90194702148438
2021-06-02,81.73954010009766
2021-06-03,81.4146957397461
2021-06-04,81.7209701538086
2021-06-07,80.4679946899414
2021-06-08,80.61419677734375
2021-06-09,80.7186050415039
2021-06-10,81.46805572509766
2021-06-11,81.86946105957031
2021-06-14,81.96693420410156
2021-06-15,83.02033233642578
2021-06-16,82.79759216308594
2021-06-17,83.9229507446289
2021-06-18,82.33816528320312
2021-06-21,84.17818450927734
2021-06-22,86.89523315429688
2021-06-23,87.1922378540039
2021-06-24,87.66093444824219
2021-06-25,87.76766967773438
2021-06-28,88.07628631591797
2021-06-29,88.75611877441406
2021-06-30,88.63546752929688
2021-07-01,88.38487243652344
2021-07-02,88.9835205078125
2021-07-06,88.81645965576172
2021-07-07,90.40121459960938
2021-07-08,89.74919891357422
2021-07-09,90.10189819335938
2021-07-12,90.97201538085938
2021-07-13,88.39881134033203
2021-07-14,87.92777252197266
2021-07-15,85.65387725830078
2021-07-16,89.6146240234375
2021-07-19,87.84192657470703
2021-07-20,90.30608367919922
2021-07-21,90.99290466308594
2021-07-22,90.73997497558594
2021-07-23,91.73075103759766
2021-07-26,90.21326446533203
2021-07-27,90.22718048095703
2021-07-28,90.57756042480469
2021-07-29,91.22029876708984
2021-07-30,91.46159362792969
2021-08-02,90.34552001953125
2021-08-03,90.58915710449219
2021-08-04,89.98357391357422
2021-08-05,90.95576477050781
2021-08-06,90.79335021972656
2021-08-09,91.06018829345703
2021-08-10,90.68428039550781
2021-08-11,90.52186584472656
2021-08-12,90.39860534667969
2021-08-13,90.57537078857422
2021-08-16,91.50808715820312
2021-08-17,91.68718719482422
2021-08-18,90.30555725097656
2021-08-19,91.03358459472656
2021-08-20,91.13360595703125
2021-08-23,91.16151428222656
2021-08-24,90.92193603515625
2021-08-25,91.21501922607422
2021-08-26,90.72888946533203
2021-08-27,91.1056900024414
2021-08-30,91.5336685180664
2021-08-31,92.05467987060547
2021-09-01,92.13375854492188
2021-09-02,92.19656372070312
2021-09-03,92.23145294189453
2021-09-07,91.05218505859375
2021-09-08,92.64315032958984
2021-09-09,93.05252075195312
2021-09-10,93.90150451660156
2021-09-13,94.55741119384766
2021-09-14,92.13375854492188
2021-09-15,92.75016784667969
2021-09-16,92.93389129638672
2021-09-17,91.3778305053711
2021-09-20,91.54994201660156
2021-09-21,91.48016357421875
2021-09-22,92.1546859741211
2021-09-23,93.45258331298828
2021-09-24,93.38047790527344
2021-09-27,91.96629333496094
2021-09-28,89.79851531982422
2021-09-29,90.54048156738281
2021-09-30,88.54014587402344
2021-10-01,90.08924102783203
2021-10-04,89.80546569824219
2021-10-05,91.14291381835938
2021-10-06,92.09422302246094
2021-10-07,93.22463989257812
2021-10-08,93.68982696533203
2021-10-11,93.58981323242188
2021-10-12,93.96895599365234
2021-10-13,94.2782974243164
2021-10-14,96.85780334472656
2021-10-15,96.76708984375
2021-10-18,97.93938446044922
2021-10-19,98.59761810302734
2021-10-20,98.55110931396484
2021-10-21,98.76974487304688
2021-10-22,99.27912139892578
2021-10-25,99.6884994506836
2021-10-26,100.13275146484375
2021-10-27,98.37432098388672
2021-10-28,99.10002899169922
2021-10-29,100.73750305175781
2021-11-01,100.1839370727539
2021-11-02,101.25386047363281
2021-11-03,101.85862731933594
2021-11-04,102.47964477539062
2021-11-05,102.79598999023438
2021-11-08,101.612060546875
2021-11-09,101.63301086425781
2021-11-10,100.92591857910156
2021-11-11,100.94451904296875
2021-11-12,102.2382583618164
2021-11-15,102.315185546875
2021-11-16,103.34785461425781
2021-11-17,103.6275634765625
2021-11-18,103.21498107910156
2021-11-19,103.97723388671875
2021-11-22,103.42010498046875
2021-11-23,102.37113189697266
2021-11-24,102.93058013916016
2021-11-26,99.8372573852539
2021-11-29,101.3384780883789
2021-11-30,98.4153060913086
2021-12-01,97.35002899169922
2021-12-02,100.74170684814453
2021-12-03,99.59949493408203
2021-12-06,101.47599792480469
2021-12-07,103.9702377319336
2021-12-08,105.12646484375
2021-12-09,104.6952133178711
2021-12-10,106.86775970458984
2021-12-13,106.62998962402344
2021-12-14,104.5693130493164
2021-12-15,106.69525146484375
2021-12-16,106.01924896240234
2021-12-17,102.2196044921875
2021-12-20,100.22187805175781
2021-12-21,101.81865692138672
2021-12-22,99.97711944580078
2021-12-23,101.40140533447266
2021-12-27,103.05179595947266
2021-12-28,103.52268981933594
2021-12-29,103.7184829711914
2021-12-30,102.46204376220703
2021-12-31,103.30589294433594
2022-01-03,98.85820770263672
2022-01-04,99.09597778320312
2022-01-05,94.63665008544922
2022-01-06,93.9419937133789
2022-01-07,92.64127349853516
2022-01-10,93.06317901611328
2022-01-11,94.43151092529297
2022-01-12,94.69026184082031
2022-01-13,94.34760284423828
2022-01-14,92.64824676513672
2022-01-18,91.15869903564453
2022-01-19,90.40808868408203
2022-01-20,88.65047454833984
2022-01-21,88.46632385253906
2022-01-24,90.05377960205078
2022-01-25,88.86725616455078
2022-01-26,88.88591003417969
2022-01-27,88.0490493774414
2022-01-28,90.05144500732422
2022-01-31,91.26825714111328
2022-02-01,90.28687286376953
2022-02-02,91.2496109008789
2022-02-03,89.76472473144531
2022-02-04,89.0024642944336
2022-02-07,88.55022430419922
2022-02-08,89.4080581665039
2022-02-09,91.277587890625
2022-02-10,88.96516418457031
2022-02-11,87.53855895996094
2022-02-14,86.5850601196289
2022-02-15,88.27937316894531
2022-02-16,88.47101593017578
2022-02-17,86.61778259277344
2022-02-18,86.83511352539062
2022-02-22,86.46820831298828
2022-02-23,85.04500579833984
2022-02-24,87.40767669677734
2022-02-25,88.17888641357422
2022-02-28,87.71148681640625
2022-03-01,86.97067260742188
2022-03-02,89.03655242919922
2022-03-03,88.43362426757812
2022-03-04,88.559814453125
2022-03-07,86.70658111572266
2022-03-08,85.88631439208984
2022-03-09,87.44039154052734
2022-03-10,86.4097900390625
2022-03-11,86.30461883544922
2022-03-14,87.63904571533203
2022-03-15,89.29828643798828
2022-03-16,90.93885803222656
2022-03-17,92.30598449707031
2022-03-18,93.56562042236328
2022-03-21,91.44596099853516
2022-03-22,91.84326171875
2022-03-23,93.79230499267578
2022-03-24,95.91193389892578
2022-03-25,96.59201049804688
2022-03-28,98.91029357910156
2022-03-29,100.84297180175781
2022-03-30,100.95982360839844
2022-03-31,99.41275024414062
2022-04-01,99.05985260009766
2022-04-04,100.30780792236328
2022-04-05,100.81726837158203
2022-04-06,100.75884246826172
2022-04-07,101.48096466064453
2022-04-08,100.28443145751953
2022-04-11,97.68804931640625
2022-04-12,97.1645736694336
2022-04-13,98.00821685791016
2022-04-14,96.67378997802734
2022-04-18,96.55928802490234
2022-04-19,97.91004180908203
2022-04-20,98.49430084228516
2022-04-21,97.8936996459961
2022-04-22,95.34638977050781
2022-04-25,95.80677032470703
2022-04-26,93.38800048828125
2022-04-27,93.71284484863281
2022-04-28,95.97972869873047
2022-04-29,92.83880615234375
2022-05-02,91.48336791992188
2022-05-03,91.21463012695312
2022-05-04,93.71985626220703
2022-05-05,90.38031005859375
2022-05-06,89.72596740722656
2022-05-09,87.4567642211914
2022-05-10,88.39154815673828
2022-05-11,86.68789672851562
2022-05-12,85.80450439453125
2022-05-13,88.09130859375
2022-05-16,88.50370025634766
2022-05-17,89.34251403808594
2022-05-18,83.94178771972656
2022-05-19,84.06832122802734
2022-05-20,85.19766235351562
2022-05-23,86.75813293457031
2022-05-24,86.91277313232422
2022-05-25,86.14190673828125
2022-05-26,89.8392333984375
2022-05-27,92.9976577758789
2022-05-31,93.33035278320312
2022-06-01,91.56604766845703
2022-06-02,93.30692291259766
2022-06-03,92.8055191040039
2022-06-06,93.11714935302734
2022-06-07,94.56514739990234
2022-06-08,93.57170104980469
2022-06-09,91.59416961669922
2022-06-10,87.80781555175781
2022-06-13,83.84573364257812
2022-06-14,82.57814025878906
2022-06-15,83.14047241210938
2022-06-16,81.74636840820312
2022-06-17,81.38554382324219
2022-06-21,83.97928619384766
2022-06-22,84.16673278808594
2022-06-23,85.87950134277344
2022-06-24,88.84344482421875
2022-06-27,89.01448059082031
2022-06-28,87.0416488647461
2022-06-29,87.26656341552734
2022-06-30,87.5196304321289
2022-07-01,88.26469421386719
2022-07-05,87.94840240478516
2022-07-06,89.06367492675781
2022-07-07,89.24410247802734
2022-07-08,89.2862777709961
2022-07-11,89.21598052978516
2022-07-12,88.4404296875
2022-07-13,88.46622467041016
2022-07-14,90.70616912841797
2022-07-15,90.97561645507812
2022-07-18,88.78484344482422
2022-07-19,90.60306549072266
2022-07-20,91.8683090209961
2022-07-21,93.71930694580078
2022-07-22,92.95547485351562
2022-07-25,92.94141387939453
2022-07-26,93.21320343017578
2022-07-27,95.88427734375
2022-07-28,98.41240692138672
2022-07-29,99.69405364990234
2022-08-01,99.32854461669922
2022-08-02,99.05441284179688
2022-08-03,99.82994079589844
2022-08-04,100.09237670898438
2022-08-05,99.25357818603516
2022-08-08,99.72216796875
2022-08-09,99.51599884033203
2022-08-10,101.16783142089844
2022-08-11,100.66641235351562
2022-08-12,102.01728820800781
2022-08-15,103.14260864257812
2022-08-16,102.85599517822266
2022-08-17,103.15906524658203
2022-08-18,103.47386932373047
2022-08-19,102.55293273925781
2022-08-22,101.08930206298828
2022-08-23,100.55365753173828
2022-08-24,100.8144302368164
2022-08-25,101.80349731445312
2022-08-26,98.67652893066406
2022-08-29,97.73210906982422
2022-08-30,96.25203704833984
2022-08-31,95.58012390136719
2022-09-01,95.74458312988281
2022-09-02,95.33345031738281
2022-09-06,97.18001556396484
2022-09-07,100.59593200683594
2022-09-08,100.87786865234375
2022-09-09,101.33833312988281
2022-09-12,100.76510620117188
2022-09-13,96.00300598144531
2022-09-14,94.65214538574219
2022-09-15,93.6372299194336
2022-09-16,94.99044799804688
2022-09-19,95.81505584716797
2022-09-20,95.38276672363281
2022-09-21,93.93560028076172
2022-09-22,91.33489227294922
2022-09-23,91.59800720214844
2022-09-26,90.95428466796875
2022-09-27,90.10383605957031
2022-09-28,92.69279479980469
2022-09-29,91.51813507080078
2022-09-30,91.19861602783203
2022-10-03,94.17052459716797
2022-10-04,96.56214141845703
2022-10-05,96.77828979492188
2022-10-06,96.4658203125
2022-10-07,93.5996322631836
2022-10-10,93.43518829345703
2022-10-11,92.44612121582031
2022-10-12,91.03182220458984
2022-10-13,92.28636169433594
2022-10-14,89.59403228759766
2022-10-17,92.57533264160156
2022-10-18,94.46183776855469
2022-10-19,94.03192138671875
2022-10-20,92.25817108154297
2022-10-21,93.95909881591797
2022-10-24,95.45797729492188
2022-10-25,96.41413116455078
2022-10-26,96.76888275146484
2022-10-27,97.41494750976562
2022-10-28,100.46673583984375
2022-10-31,100.4455795288086
2022-11-01,100.61473846435547
2022-11-02,97.68746948242188
2022-11-03,96.5433578491211
2022-11-04,96.47286224365234
2022-11-07,98.6389389038086
2022-11-08,101.26080322265625
2022-11-09,98.67888641357422
2022-11-10,104.4300537109375
2022-11-11,104.27733612060547
2022-11-14,104.55292510986328
2022-11-15,104.77198028564453
2022-11-16,104.98396301269531
2022-11-17,104.4115982055664
2022-11-18,105.84606170654297
2022-11-21,105.91437530517578
2022-11-22,107.24755096435547
2022-11-23,107.2663803100586
2022-11-25,107.47129821777344
2022-11-28,107.01670837402344
2022-11-29,106.15697479248047
2022-11-30,108.76914978027344
2022-12-01,108.9269790649414
2022-12-02,108.94580078125
2022-12-05,108.21092224121094
2022-12-06,106.611572265625
2022-12-07,106.76703643798828
2022-12-08,107.20513916015625
2022-12-09,106.80943298339844
2022-12-12,107.7421875
2022-12-13,108.91989135742188
2022-12-14,108.18029022216797
2022-12-15,104.70132446289062
2022-12-16,104.8826904296875
2022-12-19,104.46577453613281
2022-12-20,104.56705474853516
2022-12-21,109.38391876220703
2022-12-22,106.58330535888672
2022-12-23,107.69978332519531
2022-12-27,108.12139892578125
2022-12-28,106.23941802978516
2022-12-29,107.63147735595703
2022-12-30,106.37602233886719
2023-01-03,105.75655364990234
2023-01-04,104.54114532470703
2023-01-05,102.11504364013672
2023-01-06,104.0959701538086
2023-01-09,103.94758605957031
2023-01-10,104.80966186523438
2023-01-11,106.92720794677734
2023-01-12,105.10645294189453
2023-01-13,105.74007415771484
2023-01-17,104.7884750366211
2023-01-18,103.21739196777344
2023-01-19,100.7159194946289
2023-01-20,102.82640075683594
2023-01-23,103.11376190185547
2023-01-24,103.69554138183594
2023-01-25,102.90176391601562
2023-01-26,103.89575958251953
2023-01-27,102.99596405029297
2023-01-30,102.70626831054688
2023-01-31,104.51995086669922
2023-02-01,105.13707733154297
2023-02-02,104.77198028564453
2023-02-03,104.20903778076172
2023-02-06,103.38227844238281
2023-02-07,104.36214447021484
2023-02-08,103.57542419433594
2023-02-09,103.18913269042969
2023-02-10,104.31266021728516
2023-02-13,105.52101135253906
2023-02-14,105.44486236572266
2023-02-15,105.81611633300781
2023-02-16,105.03789520263672
2023-02-17,105.68997955322266
2023-02-21,103.69326782226562
2023-02-22,104.13593292236328
2023-02-23,104.03834533691406
2023-02-24,103.53144073486328
2023-02-27,103.88841247558594
2023-02-28,104.3501205444336
2023-03-01,102.12970733642578
2023-03-02,103.59093475341797
2023-03-03,105.1545181274414
2023-03-06,105.80659484863281
2023-03-07,103.77417755126953
2023-03-08,104.52384185791016
2023-03-09,103.3505630493164
2023-03-10,101.9297866821289
2023-03-13,102.53903198242188
2023-03-14,105.1307144165039
2023-03-15,102.89125061035156
2023-03-16,103.66947174072266
2023-03-17,102.98406982421875
2023-03-20,105.1402359008789
2023-03-21,105.45674896240234
2023-03-22,103.77180480957031
2023-03-23,103.08401489257812
2023-03-24,103.84558868408203
2023-03-27,104.87606048583984
2023-03-28,105.578125
2023-03-29,110.6996078491211
2023-03-30,111.29219818115234
2023-03-31,110.11177062988281
2023-04-03,109.67863464355469
2023-04-04,108.26261901855469
2023-04-05,107.50819396972656
2023-04-06,107.50582885742188
2023-04-10,107.09648132324219
2023-04-11,107.15597534179688
2023-04-12,108.03176879882812
2023-04-13,109.42161560058594
2023-04-14,109.14317321777344
2023-04-17,109.9451904296875
2023-04-18,109.44541931152344
2023-04-19,108.12458801269531
2023-04-20,109.20980072021484
2023-04-21,109.44303131103516
2023-04-24,108.98847961425781
2023-04-25,106.38490295410156
2023-04-26,104.62617492675781
2023-04-27,107.28924560546875
2023-04-28,108.46727752685547
2023-05-01,110.0261001586914
2023-05-02,109.20743560791016
2023-05-03,109.00038146972656
2023-05-04,108.98133087158203
2023-05-05,110.98994445800781
2023-05-08,109.53109741210938
2023-05-09,109.84046936035156
2023-05-10,112.57493591308594
2023-05-11,112.86052703857422
2023-05-12,113.99722290039062
2023-05-15,112.72354888916016
2023-05-16,111.97856140136719
2023-05-17,111.82955932617188
2023-05-18,113.47814178466797
2023-05-19,113.0647964477539
2023-05-22,113.33875274658203
2023-05-23,110.68565368652344
2023-05-24,111.09660339355469
2023-05-25,111.55559539794922
2023-05-26,112.641845703125
2023-05-30,113.33155059814453
2023-05-31,113.46372985839844
2023-06-01,114.391357421875
2023-06-02,115.7275161743164
2023-06-05,116.37397766113281
2023-06-06,116.45808410644531
2023-06-07,114.64608764648438
2023-06-08,116.10962677001953
2023-06-09,115.45596313476562
2023-06-12,116.4412612915039
2023-06-13,116.13845825195312
2023-06-14,116.81614685058594
2023-06-15,118.32776641845703
2023-06-16,118.08262634277344
2023-06-20,116.41963195800781
2023-06-21,116.91470336914062
2023-06-22,117.0997314453125
2023-06-23,115.97505187988281
2023-06-26,116.64313507080078
2023-06-27,118.04178619384766
2023-06-28,117.5971908569336
2023-06-29,117.76301574707031
2023-06-30,119.45724487304688
2023-07-03,117.13819122314453
2023-07-05,116.97718048095703
2023-07-06,116.98197937011719
2023-07-07,115.4103012084961
2023-07-10,117.63323211669922
2023-07-11,118.41667938232422
2023-07-12,118.48876953125
2023-07-13,118.83242797851562
2023-07-14,119.28422546386719
2023-07-17,121.04094696044922
2023-07-18,121.05537414550781
2023-07-19,121.13467407226562
2023-07-20,121.86042785644531
2023-07-21,121.94214630126953
2023-07-24,122.69914245605469
2023-07-25,124.11221313476562
2023-07-26,124.12904357910156
2023-07-27,121.25243377685547
2023-07-28,120.79342651367188
2023-07-31,120.64923095703125
2023-08-01,121.06016540527344
2023-08-02,120.05323791503906
2023-08-03,119.41641235351562
2023-08-04,117.77743530273438
2023-08-07,118.81080627441406
2023-08-08,117.92642211914062
2023-08-09,118.27730560302734
2023-08-10,117.79425048828125
2023-08-11,117.75820922851562
2023-08-14,119.90629577636719
2023-08-15,118.74234008789062
2023-08-16,119.13356018066406
2023-08-17,117.59054565429688
2023-08-18,117.95989227294922
2023-08-21,118.100830078125
2023-08-22,118.0011978149414
2023-08-23,119.36441040039062
2023-08-24,118.55765533447266
2023-08-25,120.52835845947266
2023-08-28,121.27677917480469
2023-08-29,122.06652069091797
2023-08-30,122.95345306396484
2023-08-31,122.5112075805664
2023-09-01,122.77606964111328
2023-09-05,120.70574951171875
2023-09-06,120.46031951904297
2023-09-07,120.89042663574219
2023-09-08,120.31452178955078
2023-09-11,120.97547149658203
2023-09-12,124.36283111572266
2023-09-13,125.09182739257812
2023-09-14,127.17915344238281
2023-09-15,125.16229248046875
2023-09-18,125.07723999023438
2023-09-19,125.20116424560547
2023-09-20,125.02864074707031
2023-09-21,122.57437896728516
2023-09-22,122.65214538574219
2023-09-25,122.83924865722656
2023-09-26,116.36341094970703
2023-09-27,116.90042114257812
2023-09-28,117.583251953125
2023-09-29,116.8834228515625
2023-10-02,117.82138061523438
2023-10-03,116.84941101074219
2023-10-04,117.59539794921875
2023-10-05,117.0875473022461
2023-10-06,119.86012268066406
2023-10-09,122.03736114501953
2023-10-10,123.11141204833984
2023-10-11,124.53779602050781
2023-10-12,125.14041137695312
2023-10-13,124.56694793701172
2023-10-16,125.55108642578125
2023-10-17,124.96546936035156
2023-10-18,123.48805236816406
2023-10-19,122.18316650390625
2023-10-20,121.05809020996094
2023-10-23,121.37156677246094
2023-10-24,122.91215515136719
2023-10-25,121.8648452758789
2023-10-26,121.16258239746094
2023-10-27,120.62555694580078
2023-10-30,122.18072509765625
2023-10-31,123.22803497314453
2023-11-01,123.68487548828125
2023-11-02,124.19273376464844
2023-11-03,125.98118591308594
2023-11-06,126.04437255859375
2023-11-07,127.87899017333984
2023-11-08,128.10983276367188
2023-11-09,127.89598846435547
2023-11-10,129.63340759277344
2023-11-13,130.31137084960938
2023-11-14,134.15785217285156
2023-11-15,134.3296661376953
2023-11-16,135.85157775878906
2023-11-17,134.5088653564453
2023-11-20,135.21337890625
2023-11-21,135.80247497558594
2023-11-22,136.19033813476562
2023-11-24,136.2099609375
2023-11-27,136.17559814453125
2023-11-28,136.074951171875
2023-11-29,134.78134155273438
2023-11-30,135.80494689941406
2023-12-01,137.03225708007812
2023-12-04,136.24676513671875
2023-12-05,135.27227783203125
2023-12-06,135.23545837402344
2023-12-07,135.92767333984375
2023-12-08,135.8245849609375
2023-12-11,137.3636474609375
2023-12-12,138.57135009765625
2023-12-13,141.11932373046875
2023-12-14,138.3013458251953
2023-12-15,137.14520263671875
2023-12-18,137.62384033203125
2023-12-19,137.5330352783203
2023-12-20,135.90557861328125
2023-12-21,144.8135986328125
2023-12-22,146.11212158203125
2023-12-26,147.8770294189453
2023-12-27,148.80491638183594
2023-12-28,147.54811096191406
2023-12-29,147.9334716796875
2024-01-02,145.29470825195312
2024-01-03,142.43994140625
2024-01-04,142.95541381835938
2024-01-05,141.6986083984375
2024-01-08,143.38497924804688
2024-01-09,143.47825622558594
2024-01-10,144.09437561035156
2024-01-11,144.3962860107422
2024-01-12,145.56227111816406
2024-01-16,144.47486877441406
2024-01-17,144.55340576171875
2024-01-18,145.468994140625
2024-01-19,147.04734802246094
2024-01-22,147.6561279296875
2024-01-23,148.181396484375
2024-01-24,146.77734375
2024-01-25,146.91481018066406
2024-01-26,146.74295043945312
2024-01-29,147.77146911621094
2024-01-30,149.443115234375
2024-01-31,148.40234375
2024-02-01,151.58602905273438
2024-02-02,152.01806640625
2024-02-05,151.11474609375
2024-02-06,151.6719512939453
2024-02-07,152.58755493164062
2024-02-08,151.49276733398438
2024-02-09,151.75294494628906
2024-02-12,150.64100646972656
2024-02-13,148.7435302734375
2024-02-14,150.72640991210938
2024-02-15,152.78065490722656
2024-02-16,151.2159881591797
2024-02-20,151.2110595703125
2024-02-21,152.20004272460938
2024-02-22,154.2764129638672
2024-02-23,155.75250244140625
2024-02-26,155.95916748046875
2024-02-27,154.5347442626953
2024-02-28,155.16697692871094
2024-02-29,154.6479034423828
2024-03-01,154.58639526367188
2024-03-04,154.8029022216797
2024-03-05,153.85572814941406
2024-03-06,153.9565887451172
2024-03-07,154.59132385253906
2024-03-08,153.85081481933594
2024-03-11,153.62448120117188
2024-03-12,154.1780242919922
2024-03-13,153.33665466308594
2024-03-14,154.9160614013672
2024-03-15,154.34530639648438
2024-03-18,153.7499542236328
2024-03-19,154.41664123535156
2024-03-20,156.2174835205078
2024-03-21,157.98141479492188
2024-03-22,157.29995727539062
2024-03-25,156.38230895996094
2024-03-26,155.82632446289062
2024-03-27,168.6781768798828
2024-03-28,169.0201416015625
2024-04-01,167.42349243164062
2024-04-02,166.24261474609375
2024-04-03,167.0077362060547
2024-04-04,163.47987365722656
2024-04-05,165.73829650878906
2024-04-08,166.65591430664062
2024-04-09,166.72972106933594
2024-04-10,165.06668090820312
2024-04-11,165.10848999023438
2024-04-12,164.43931579589844
2024-04-15,163.53152465820312
2024-04-16,163.98419189453125
2024-04-17,164.46392822265625
2024-04-18,162.97061157226562
2024-04-19,162.68768310546875
2024-04-22,163.6004180908203
2024-04-23,163.92762756347656
2024-04-24,163.38638305664062
2024-04-25,163.66192626953125
2024-04-26,163.9029998779297
2024-04-29,163.8046112060547
2024-04-30,161.96194458007812
2024-05-01,163.2535400390625
2024-05-02,162.93370056152344
2024-05-03,165.8243865966797
2024-05-06,168.6929473876953
2024-05-07,170.4347381591797
2024-05-08,169.88365173339844
2024-05-09,171.2884063720703
2024-05-10,172.2773895263672
2024-05-13,169.77786254882812
2024-05-14,170.51925659179688
2024-05-15,171.6846466064453
2024-05-16,171.43173217773438
2024-05-17,171.62017822265625
2024-05-20,172.93931579589844
2024-05-21,173.5567169189453
2024-05-22,174.01295471191406
2024-05-23,172.5946502685547
2024-05-24,169.30674743652344
2024-05-28,166.21226501464844
2024-05-29,164.523681640625
2024-05-30,165.9394989013672
2024-05-31,168.1066436767578
2024-06-03,167.25863647460938
2024-06-04,169.22491455078125
2024-06-05,170.06053161621094
2024-06-06,169.1431121826172
2024-06-07,169.14805603027344
2024-06-10,169.6439666748047
2024-06-11,170.3332977294922
2024-06-12,171.70448303222656
2024-06-13,171.57554626464844
2024-06-14,172.50042724609375
2024-06-17,175.41390991210938
2024-06-18,176.29910278320312
2024-06-20,175.1833038330078
2024-06-21,175.67921447753906
2024-06-24,176.296630859375
2024-06-25,177.27108764648438
2024-06-26,175.42381286621094
2024-06-27,176.455322265625
2024-06-28,173.63357543945312
2024-07-01,172.10617065429688
2024-07-02,174.64524841308594
2024-07-03,174.2311553955078
2024-07-05,176.4751434326172
2024-07-08,176.30653381347656
2024-07-09,176.3710174560547
2024-07-10,177.47689819335938
2024-07-11,177.50665283203125
2024-07-12,178.96463012695312
2024-07-15,177.25125122070312
2024-07-16,179.8795928955078
2024-07-17,178.4736785888672
2024-07-18,188.19105529785156
2024-07-19,188.0894012451172
2024-07-22,191.434326171875
2024-07-23,187.4645538330078
2024-07-24,186.97113037109375
2024-07-25,187.16702270507812
2024-07-26,188.79112243652344
2024-07-29,189.65151977539062
2024-07-30,189.97634887695312
2024-07-31,189.4234161376953
2024-08-01,188.92005920410156
2024-08-02,187.64309692382812
2024-08-05,183.44520568847656
2024-08-06,184.82630920410156
2024-08-07,183.53445434570312
2024-08-08,186.07351684570312
2024-08-09,187.36785888671875
2024-08-12,188.35472106933594
2024-08-13,188.22825622558594
2024-08-14,189.22999572753906
2024-08-15,191.93499755859375
2024-08-16,191.21499633789062
2024-08-19,193.2449951171875
2024-08-20,193.6649932861328
2024-08-21,195.7375030517578
2024-08-22,196.16000366210938
2024-08-23,197.125
2024-08-26,198.4149932861328
2024-08-27,199.8975067138672
2024-08-28,199.44749450683594
2024-08-29,199.8125
2024-08-30,201.27999877929688
2024-09-03,199.85000610351562
2024-09-04,201.19500732421875
2024-09-05,199.72999572753906
2024-09-06,195.47500610351562
2024-09-09,201.17999267578125
2024-09-10,204.10499572753906
2024-09-11,204.95750427246094
2024-09-12,206.02000427246094
2024-09-13,207.77000427246094
2024-09-16,204.9499969482422
2024-09-17,203.77000427246094
2024-09-18,201.3800048828125
