,WTW
2020-10-21,198.11395263671875
2020-10-22,198.293701171875
2020-10-23,198.47354125976562
2020-10-26,192.35134887695312
2020-10-27,189.6640625
2020-10-28,183.48512268066406
2020-10-29,176.23690795898438
2020-10-30,172.66958618164062
2020-11-02,169.91604614257812
2020-11-03,170.8054962158203
2020-11-04,174.3444061279297
2020-11-05,176.68165588378906
2020-11-06,181.83865356445312
2020-11-09,185.46273803710938
2020-11-10,191.1496124267578
2020-11-11,192.03907775878906
2020-11-12,191.3294219970703
2020-11-13,195.6915740966797
2020-11-16,199.28729248046875
2020-11-17,198.83309936523438
2020-11-18,194.64126586914062
2020-11-19,193.4962921142578
2020-11-20,188.67996215820312
2020-11-23,192.9569549560547
2020-11-24,197.7638397216797
2020-11-25,198.18019104003906
2020-11-27,198.28427124023438
2020-11-30,196.9973907470703
2020-12-01,202.5802001953125
2020-12-02,201.06622314453125
2020-12-03,201.37844848632812
2020-12-04,202.95870971679688
2020-12-07,198.1896514892578
2020-12-08,199.52381896972656
2020-12-09,196.41075134277344
2020-12-10,195.70101928710938
2020-12-11,193.4111328125
2020-12-14,194.69801330566406
2020-12-15,198.71951293945312
2020-12-16,200.5836181640625
2020-12-17,200.82015991210938
2020-12-18,193.87478637695312
2020-12-21,196.54319763183594
2020-12-22,198.3504638671875
2020-12-23,197.59349060058594
2020-12-24,200.42271423339844
2020-12-28,196.7608184814453
2020-12-29,196.618896484375
2020-12-30,195.7263641357422
2020-12-31,200.03701782226562
2021-01-04,193.40965270996094
2021-01-05,191.79551696777344
2021-01-06,193.40965270996094
2021-01-07,194.88133239746094
2021-01-08,193.35264587402344
2021-01-11,189.1654510498047
2021-01-12,189.84909057617188
2021-01-13,193.95083618164062
2021-01-14,195.1186981201172
2021-01-15,196.21060180664062
2021-01-19,197.9671630859375
2021-01-20,199.64773559570312
2021-01-21,198.03363037109375
2021-01-22,196.06817626953125
2021-01-25,198.7457275390625
2021-01-26,199.6002197265625
2021-01-27,195.56494140625
2021-01-28,195.8878173828125
2021-01-29,192.6880340576172
2021-02-01,196.97019958496094
2021-02-02,200.45481872558594
2021-02-03,195.78335571289062
2021-02-04,198.72674560546875
2021-02-05,212.5986785888672
2021-02-08,214.29824829101562
2021-02-09,216.94729614257812
2021-02-10,214.23178100585938
2021-02-11,216.93780517578125
2021-02-12,215.93138122558594
2021-02-16,216.5864715576172
2021-02-17,218.27658081054688
2021-02-18,211.72515869140625
2021-02-19,213.6146240234375
2021-02-22,213.5386199951172
2021-02-23,214.65904235839844
2021-02-24,214.2412872314453
2021-02-25,212.9405059814453
2021-02-26,209.493896484375
2021-03-01,215.26670837402344
2021-03-02,215.63702392578125
2021-03-03,211.40232849121094
2021-03-04,210.73768615722656
2021-03-05,216.5010223388672
2021-03-08,213.85202026367188
2021-03-09,214.9439239501953
2021-03-10,212.90249633789062
2021-03-11,210.9845733642578
2021-03-12,211.5067596435547
2021-03-15,210.16798400878906
2021-03-16,210.88014221191406
2021-03-17,210.48133850097656
2021-03-18,209.9686279296875
2021-03-19,208.88621520996094
2021-03-22,209.64578247070312
2021-03-23,210.3009490966797
2021-03-24,212.43728637695312
2021-03-25,213.15887451171875
2021-03-26,217.77333068847656
2021-03-29,222.74867248535156
2021-03-30,221.24386596679688
2021-03-31,217.977294921875
2021-04-01,222.4629364013672
2021-04-05,224.4248046875
2021-04-06,225.50096130371094
2021-04-07,226.50096130371094
2021-04-08,225.77720642089844
2021-04-09,228.54852294921875
2021-04-12,232.33897399902344
2021-04-13,230.34854125976562
2021-04-14,225.44384765625
2021-04-15,226.64382934570312
2021-04-16,228.94854736328125
2021-04-19,226.67239379882812
2021-04-20,225.92955017089844
2021-04-21,224.51052856445312
2021-04-22,222.04388427734375
2021-04-23,221.79629516601562
2021-04-26,220.28204345703125
2021-04-27,224.99623107910156
2021-04-28,234.16751098632812
2021-04-29,236.3103485107422
2021-04-30,246.52920532226562
2021-05-03,248.55772399902344
2021-05-04,250.26248168945312
2021-05-05,250.64340209960938
2021-05-06,253.81478881835938
2021-05-07,257.2052001953125
2021-05-10,256.0718688964844
2021-05-11,251.6624755859375
2021-05-12,248.73873901367188
2021-05-13,250.60533142089844
2021-05-14,252.2338409423828
2021-05-17,253.32904052734375
2021-05-18,251.11012268066406
2021-05-19,249.38629150390625
2021-05-20,251.67196655273438
2021-05-21,250.29104614257812
2021-05-24,250.39578247070312
2021-05-25,249.12916564941406
2021-05-26,247.67201232910156
2021-05-27,249.23818969726562
2021-05-28,249.5915069580078
2021-06-01,248.07308959960938
2021-06-02,246.96531677246094
2021-06-03,247.08950805664062
2021-06-04,248.03497314453125
2021-06-07,245.41830444335938
2021-06-08,243.10728454589844
2021-06-09,243.04994201660156
2021-06-10,245.90538024902344
2021-06-11,245.895751953125
2021-06-14,244.58746337890625
2021-06-15,244.09088134765625
2021-06-16,226.4621124267578
2021-06-17,221.73500061035156
2021-06-18,215.0597686767578
2021-06-21,219.81549072265625
2021-06-22,220.03514099121094
2021-06-23,219.78684997558594
2021-06-24,222.0787811279297
2021-06-25,224.8959503173828
2021-06-28,220.95191955566406
2021-06-29,221.73500061035156
2021-06-30,219.66270446777344
2021-07-01,220.59857177734375
2021-07-02,221.26707458496094
2021-07-06,219.59585571289062
2021-07-07,220.37892150878906
2021-07-08,214.0570068359375
2021-07-09,217.9342041015625
2021-07-12,215.03109741210938
2021-07-13,213.91375732421875
2021-07-14,213.00656127929688
2021-07-15,211.9178924560547
2021-07-16,212.3476104736328
2021-07-19,206.35992431640625
2021-07-20,209.807373046875
2021-07-21,214.505859375
2021-07-22,216.14840698242188
2021-07-23,216.21524047851562
2021-07-26,196.79112243652344
2021-07-27,196.72425842285156
2021-07-28,192.52239990234375
2021-07-29,194.39414978027344
2021-07-30,196.80067443847656
2021-08-02,194.77613830566406
2021-08-03,203.35177612304688
2021-08-04,201.68057250976562
2021-08-05,207.7159881591797
2021-08-06,206.25489807128906
2021-08-09,208.0311737060547
2021-08-10,208.26034545898438
2021-08-11,212.0515594482422
2021-08-12,211.31625366210938
2021-08-13,209.3680877685547
2021-08-16,208.92880249023438
2021-08-17,206.29310607910156
2021-08-18,204.47866821289062
2021-08-19,204.66961669921875
2021-08-20,208.90016174316406
2021-08-23,208.02162170410156
2021-08-24,206.61776733398438
2021-08-25,206.62733459472656
2021-08-26,205.0802764892578
2021-08-27,209.42539978027344
2021-08-30,206.00660705566406
2021-08-31,210.78146362304688
2021-09-01,213.6272735595703
2021-09-02,219.70091247558594
2021-09-03,218.230224609375
2021-09-07,216.8741912841797
2021-09-08,215.7759552001953
2021-09-09,225.37344360351562
2021-09-10,225.89871215820312
2021-09-13,225.77452087402344
2021-09-14,223.7213134765625
2021-09-15,226.08966064453125
2021-09-16,223.51126098632812
2021-09-17,219.91098022460938
2021-09-20,216.59725952148438
2021-09-21,218.60267639160156
2021-09-22,220.541259765625
2021-09-23,222.93826293945312
2021-09-24,223.30113220214844
2021-09-27,221.15245056152344
2021-09-28,217.74319458007812
2021-09-29,219.4490509033203
2021-09-30,222.7744903564453
2021-10-01,230.8915557861328
2021-10-04,227.5182342529297
2021-10-05,232.9519805908203
2021-10-06,231.27488708496094
2021-10-07,231.43783569335938
2021-10-08,232.76986694335938
2021-10-11,232.54946899414062
2021-10-12,231.82110595703125
2021-10-13,233.78573608398438
2021-10-14,237.8107147216797
2021-10-15,236.62240600585938
2021-10-18,234.6961212158203
2021-10-19,237.76284790039062
2021-10-20,233.9678192138672
2021-10-21,236.58407592773438
2021-10-22,237.43698120117188
2021-10-25,234.6099090576172
2021-10-26,233.84320068359375
2021-10-27,230.2494659423828
2021-10-28,238.1653289794922
2021-10-29,232.185302734375
2021-11-01,227.71946716308594
2021-11-02,227.1636199951172
2021-11-03,225.06488037109375
2021-11-04,221.43276977539062
2021-11-05,221.67237854003906
2021-11-08,223.00445556640625
2021-11-09,223.65615844726562
2021-11-10,221.71072387695312
2021-11-11,220.70448303222656
2021-11-12,221.28904724121094
2021-11-15,219.80364990234375
2021-11-16,221.10696411132812
2021-11-17,220.12945556640625
2021-11-18,218.92198181152344
2021-11-19,223.10032653808594
2021-11-22,223.713623046875
2021-11-23,225.30450439453125
2021-11-24,226.29156494140625
2021-11-26,219.4490509033203
2021-11-29,220.7907257080078
2021-11-30,216.43028259277344
2021-12-01,217.54196166992188
2021-12-02,222.3048858642578
2021-12-03,221.2219696044922
2021-12-06,222.8128204345703
2021-12-07,221.95986938476562
2021-12-08,225.20864868164062
2021-12-09,222.66905212402344
2021-12-10,224.0299072265625
2021-12-13,222.276123046875
2021-12-14,222.49655151367188
2021-12-15,224.8732147216797
2021-12-16,223.4453125
2021-12-17,223.17697143554688
2021-12-20,222.2857208251953
2021-12-21,226.4065704345703
2021-12-22,227.1348876953125
2021-12-23,226.60781860351562
2021-12-27,229.0994873046875
2021-12-28,228.77362060546875
2021-12-29,228.49571228027344
2021-12-30,228.00531005859375
2021-12-31,228.36111450195312
2022-01-03,226.51490783691406
2022-01-04,229.49575805664062
2022-01-05,227.89955139160156
2022-01-06,225.33216857910156
2022-01-07,222.6590576171875
2022-01-10,223.67831420898438
2022-01-11,224.966796875
2022-01-12,224.78411865234375
2022-01-13,222.32249450683594
2022-01-14,220.3128204345703
2022-01-18,218.4281768798828
2022-01-19,217.85122680664062
2022-01-20,219.46665954589844
2022-01-21,216.96658325195312
2022-01-24,221.9667205810547
2022-01-25,217.93775939941406
2022-01-26,216.88006591796875
2022-01-27,214.41847229003906
2022-01-28,222.20709228515625
2022-01-31,224.966796875
2022-02-01,227.03414916992188
2022-02-02,228.7168731689453
2022-02-03,225.32260131835938
2022-02-04,228.7168731689453
2022-02-07,226.83224487304688
2022-02-08,216.48582458496094
2022-02-09,219.83204650878906
2022-02-10,217.87046813964844
2022-02-11,212.68768310546875
2022-02-14,210.44723510742188
2022-02-15,213.620361328125
2022-02-16,217.11080932617188
2022-02-17,214.59153747558594
2022-02-18,216.93775939941406
2022-02-22,214.620361328125
2022-02-23,208.48565673828125
2022-02-24,211.36070251464844
2022-02-25,215.0338897705078
2022-02-28,213.75498962402344
2022-03-01,210.51451110839844
2022-03-02,215.27427673339844
2022-03-03,216.10121154785156
2022-03-04,213.69729614257812
2022-03-07,209.2837371826172
2022-03-08,209.12026977539062
2022-03-09,216.40890502929688
2022-03-10,215.8896484375
2022-03-11,212.24533081054688
2022-03-14,211.6395721435547
2022-03-15,219.77435302734375
2022-03-16,221.6109619140625
2022-03-17,223.90907287597656
2022-03-18,226.9283905029297
2022-03-21,222.45712280273438
2022-03-22,225.3706512451172
2022-03-23,223.01478576660156
2022-03-24,225.66871643066406
2022-03-25,228.84188842773438
2022-03-28,231.59194946289062
2022-03-29,234.03431701660156
2022-03-30,231.56439208984375
2022-03-31,227.9077606201172
2022-04-01,229.10414123535156
2022-04-04,229.92420959472656
2022-04-05,231.03375244140625
2022-04-06,231.0240936279297
2022-04-07,231.95033264160156
2022-04-08,232.5677947998047
2022-04-11,229.89524841308594
2022-04-12,224.2800750732422
2022-04-13,225.6501007080078
2022-04-14,225.91058349609375
2022-04-18,225.00367736816406
2022-04-19,226.92364501953125
2022-04-20,231.43899536132812
2022-04-21,234.18869018554688
2022-04-22,229.0365753173828
2022-04-25,232.57745361328125
2022-04-26,226.88507080078125
2022-04-27,224.7432098388672
2022-04-28,220.84532165527344
2022-04-29,207.2993927001953
2022-05-02,204.038330078125
2022-05-03,206.46002197265625
2022-05-04,212.4032440185547
2022-05-05,208.52474975585938
2022-05-06,205.02243041992188
2022-05-09,200.45889282226562
2022-05-10,199.08883666992188
2022-05-11,194.54457092285156
2022-05-12,194.27442932128906
2022-05-13,198.58714294433594
2022-05-16,197.06275939941406
2022-05-17,199.91859436035156
2022-05-18,195.77957153320312
2022-05-19,193.26136779785156
2022-05-20,191.49578857421875
2022-05-23,196.85047912597656
2022-05-24,196.02073669433594
2022-05-25,194.96910095214844
2022-05-26,200.7869110107422
2022-05-27,207.28009033203125
2022-05-31,203.64276123046875
2022-06-01,201.13424682617188
2022-06-02,206.13197326660156
2022-06-03,199.35902404785156
2022-06-06,200.9412841796875
2022-06-07,202.4560546875
2022-06-08,199.13710021972656
2022-06-09,195.0655517578125
2022-06-10,192.47988891601562
2022-06-13,188.34085083007812
2022-06-14,188.0128173828125
2022-06-15,187.95492553710938
2022-06-16,184.114990234375
2022-06-17,187.10586547851562
2022-06-21,189.29600524902344
2022-06-22,190.3186798095703
2022-06-23,190.91690063476562
2022-06-24,197.7381134033203
2022-06-27,197.48727416992188
2022-06-28,191.96853637695312
2022-06-29,193.63487243652344
2022-06-30,191.23226928710938
2022-07-01,193.2183074951172
2022-07-05,194.5552520751953
2022-07-06,195.8244171142578
2022-07-07,195.0299530029297
2022-07-08,194.9912109375
2022-07-11,193.02455139160156
2022-07-12,190.69943237304688
2022-07-13,187.6767120361328
2022-07-14,187.21173095703125
2022-07-15,188.8199462890625
2022-07-18,185.66162109375
2022-07-19,192.278564453125
2022-07-20,193.6058349609375
2022-07-21,195.61123657226562
2022-07-22,195.872802734375
2022-07-25,195.2915802001953
2022-07-26,194.50680541992188
2022-07-27,196.851318359375
2022-07-28,198.24639892578125
2022-07-29,200.4843292236328
2022-08-01,197.461669921875
2022-08-02,199.108642578125
2022-08-03,201.8212890625
2022-08-04,203.53604125976562
2022-08-05,202.29600524902344
2022-08-08,204.10763549804688
2022-08-09,204.7664337158203
2022-08-10,208.65135192871094
2022-08-11,209.69766235351562
2022-08-12,212.94314575195312
2022-08-15,212.9528350830078
2022-08-16,212.61378479003906
2022-08-17,212.23594665527344
2022-08-18,213.88291931152344
2022-08-19,209.51356506347656
2022-08-22,205.01832580566406
2022-08-23,202.42193603515625
2022-08-24,203.19699096679688
2022-08-25,206.41342163085938
2022-08-26,201.32717895507812
2022-08-29,199.95150756835938
2022-08-30,199.86431884765625
2022-08-31,200.37774658203125
2022-09-01,200.62965393066406
2022-09-02,198.36265563964844
2022-09-06,198.52735900878906
2022-09-07,203.6910400390625
2022-09-08,204.65017700195312
2022-09-09,207.1303253173828
2022-09-12,208.3316192626953
2022-09-13,199.85458374023438
2022-09-14,200.54244995117188
2022-09-15,200.30026245117188
2022-09-16,199.57363891601562
2022-09-19,202.24754333496094
2022-09-20,201.85032653808594
2022-09-21,198.6242218017578
2022-09-22,197.05474853515625
2022-09-23,194.0902099609375
2022-09-26,197.17103576660156
2022-09-27,197.20008850097656
2022-09-28,200.45526123046875
2022-09-29,196.74942016601562
2022-09-30,195.446044921875
2022-10-03,201.0194091796875
2022-10-04,207.28334045410156
2022-10-05,206.8650665283203
2022-10-06,204.86138916015625
2022-10-07,199.32696533203125
2022-10-10,200.2899169921875
2022-10-11,196.55490112304688
2022-10-12,195.5530548095703
2022-10-13,201.3987579345703
2022-10-14,196.50625610351562
2022-10-17,201.40846252441406
2022-10-18,204.579345703125
2022-10-19,202.8577117919922
2022-10-20,199.86192321777344
2022-10-21,204.95867919921875
2022-10-24,206.3495635986328
2022-10-25,205.68817138671875
2022-10-26,205.18235778808594
2022-10-27,206.87481689453125
2022-10-28,215.31747436523438
2022-10-31,212.243896484375
2022-11-01,215.1521453857422
2022-11-02,214.11138916015625
2022-11-03,212.000732421875
2022-11-04,215.161865234375
2022-11-07,218.54672241210938
2022-11-08,219.51934814453125
2022-11-09,217.36978149414062
2022-11-10,225.7735595703125
2022-11-11,227.49517822265625
2022-11-14,226.04591369628906
2022-11-15,226.62950134277344
2022-11-16,227.05747985839844
2022-11-17,225.1705322265625
2022-11-18,226.36688232421875
2022-11-21,230.45204162597656
2022-11-22,232.58216857910156
2022-11-23,234.71229553222656
2022-11-25,237.3481903076172
2022-11-28,233.01988220214844
2022-11-29,231.97915649414062
2022-11-30,239.4296875
2022-12-01,239.86737060546875
2022-12-02,240.79141235351562
2022-12-05,239.9160614013672
2022-12-06,240.0522003173828
2022-12-07,237.51358032226562
2022-12-08,239.03089904785156
2022-12-09,237.84425354003906
2022-12-12,238.35977172851562
2022-12-13,240.28564453125
2022-12-14,238.91419982910156
2022-12-15,237.7373046875
2022-12-16,233.9827880859375
2022-12-19,232.76698303222656
2022-12-20,233.29225158691406
2022-12-21,236.93972778320312
2022-12-22,235.6752471923828
2022-12-23,237.7080841064453
2022-12-27,237.8928985595703
2022-12-28,235.13055419921875
2022-12-29,239.3467559814453
2022-12-30,238.70260620117188
2023-01-03,239.28817749023438
2023-01-04,240.56671142578125
2023-01-05,240.51791381835938
2023-01-06,247.33993530273438
2023-01-09,248.9307861328125
2023-01-10,247.29112243652344
2023-01-11,250.9998321533203
2023-01-12,248.6086883544922
2023-01-13,248.53060913085938
2023-01-17,246.1394805908203
2023-01-18,245.2513427734375
2023-01-19,245.67100524902344
2023-01-20,246.9690704345703
2023-01-23,247.50582885742188
2023-01-24,246.66651916503906
2023-01-25,247.4765625
2023-01-26,247.40826416015625
2023-01-27,244.5876922607422
2023-01-30,243.8069305419922
2023-01-31,248.08168029785156
2023-02-01,247.1447296142578
2023-02-02,248.63795471191406
2023-02-03,246.32493591308594
2023-02-06,247.63272094726562
2023-02-07,250.02383422851562
2023-02-08,250.9412384033203
2023-02-09,233.2274169921875
2023-02-10,238.81971740722656
2023-02-13,241.76715087890625
2023-02-14,235.67709350585938
2023-02-15,236.5847625732422
2023-02-16,236.5359649658203
2023-02-17,235.1012725830078
2023-02-21,231.43162536621094
2023-02-22,230.86557006835938
2023-02-23,231.4999542236328
2023-02-24,229.0600128173828
2023-02-27,230.93386840820312
2023-02-28,228.7281951904297
2023-03-01,226.80552673339844
2023-03-02,231.9098663330078
2023-03-03,235.06224060058594
2023-03-06,233.26644897460938
2023-03-07,232.07577514648438
2023-03-08,233.3347625732422
2023-03-09,228.87457275390625
2023-03-10,225.36109924316406
2023-03-13,222.02330017089844
2023-03-14,222.1306610107422
2023-03-15,214.4399871826172
2023-03-16,222.96022033691406
2023-03-17,217.97300720214844
2023-03-20,222.1306610107422
2023-03-21,224.2582550048828
2023-03-22,220.4812469482422
2023-03-23,220.7545166015625
2023-03-24,220.78379821777344
2023-03-27,221.98423767089844
2023-03-28,223.87762451171875
2023-03-29,224.86334228515625
2023-03-30,224.31480407714844
2023-03-31,227.62567138671875
2023-04-03,228.57582092285156
2023-04-04,229.43780517578125
2023-04-05,231.23036193847656
2023-04-06,231.8866729736328
2023-04-10,229.96678161621094
2023-04-11,231.99440002441406
2023-04-12,232.3470458984375
2023-04-13,232.0531768798828
2023-04-14,232.60171508789062
2023-04-17,233.10128784179688
2023-04-18,233.53228759765625
2023-04-19,232.98374938964844
2023-04-20,236.54928588867188
2023-04-21,236.32395935058594
2023-04-24,235.3444366455078
2023-04-25,234.6881561279297
2023-04-26,232.90538024902344
2023-04-27,221.1900634765625
2023-04-28,226.8616180419922
2023-05-01,228.4680633544922
2023-05-02,222.83572387695312
2023-05-03,221.5231170654297
2023-05-04,219.701171875
2023-05-05,223.15895080566406
2023-05-08,224.51071166992188
2023-05-09,224.1874542236328
2023-05-10,223.4038543701172
2023-05-11,223.66831970214844
2023-05-12,224.60865783691406
2023-05-15,225.0494842529297
2023-05-16,222.7377471923828
2023-05-17,222.19900512695312
2023-05-18,222.84552001953125
2023-05-19,224.97109985351562
2023-05-22,225.245361328125
2023-05-23,216.88009643554688
2023-05-24,216.1062469482422
2023-05-25,215.0973358154297
2023-05-26,216.4980926513672
2023-05-30,216.76255798339844
2023-05-31,214.3724822998047
2023-06-01,215.71446228027344
2023-06-02,219.936279296875
2023-06-05,219.0938720703125
2023-06-06,219.6424102783203
2023-06-07,219.91668701171875
2023-06-08,221.50352478027344
2023-06-09,221.08233642578125
2023-06-12,220.5435791015625
2023-06-13,221.5623016357422
2023-06-14,223.72708129882812
2023-06-15,227.90972900390625
2023-06-16,230.19204711914062
2023-06-20,227.8803253173828
2023-06-21,227.95872497558594
2023-06-22,230.5838623046875
2023-06-23,227.76278686523438
2023-06-26,227.0477294921875
2023-06-27,228.32113647460938
2023-06-28,227.94891357421875
2023-06-29,228.61741638183594
2023-06-30,231.51754760742188
2023-07-03,229.53170776367188
2023-07-05,228.07672119140625
2023-07-06,227.3394012451172
2023-07-07,226.9363250732422
2023-07-10,229.01063537597656
2023-07-11,231.10464477539062
2023-07-12,227.83096313476562
2023-07-13,227.74246215820312
2023-07-14,225.98272705078125
2023-07-17,225.75660705566406
2023-07-18,224.4884490966797
2023-07-19,222.88600158691406
2023-07-20,228.1848602294922
2023-07-21,229.63983154296875
2023-07-24,228.32247924804688
2023-07-25,229.05979919433594
2023-07-26,228.99098205566406
2023-07-27,208.66070556640625
2023-07-28,205.56399536132812
2023-07-31,207.75625610351562
2023-08-01,209.00479125976562
2023-08-02,209.55531311035156
2023-08-03,210.17465209960938
2023-08-04,209.1620635986328
2023-08-07,208.02169799804688
2023-08-08,199.99969482421875
2023-08-09,198.86912536621094
2023-08-10,197.7582550048828
2023-08-11,200.42242431640625
2023-08-14,198.4955596923828
2023-08-15,193.1770477294922
2023-08-16,193.1180419921875
2023-08-17,193.07872009277344
2023-08-18,195.57579040527344
2023-08-21,197.5222930908203
2023-08-22,197.0995635986328
2023-08-23,199.3410186767578
2023-08-24,201.68077087402344
2023-08-25,202.1231689453125
2023-08-28,203.00794982910156
2023-08-29,204.1188507080078
2023-08-30,205.0232696533203
2023-08-31,203.26353454589844
2023-09-01,204.35476684570312
2023-09-05,200.66818237304688
2023-09-06,201.08108520507812
2023-09-07,200.41258239746094
2023-09-08,199.3901824951172
2023-09-11,199.1444091796875
2023-09-12,200.13731384277344
2023-09-13,199.76376342773438
2023-09-14,201.75941467285156
2023-09-15,201.6021270751953
2023-09-18,204.82664489746094
2023-09-19,209.75192260742188
2023-09-20,211.14793395996094
2023-09-21,208.72952270507812
2023-09-22,209.34884643554688
2023-09-25,210.28280639648438
2023-09-26,209.63397216796875
2023-09-27,208.03152465820312
2023-09-28,209.12709045410156
2023-09-29,206.2450408935547
2023-10-02,205.43569946289062
2023-10-03,203.86634826660156
2023-10-04,205.8897247314453
2023-10-05,205.86997985839844
2023-10-06,206.46217346191406
2023-10-09,206.32400512695312
2023-10-10,205.7515411376953
2023-10-11,207.86373901367188
2023-10-12,207.6169891357422
2023-10-13,210.46945190429688
2023-10-16,212.2756805419922
2023-10-17,212.55203247070312
2023-10-18,208.67308044433594
2023-10-19,204.6658172607422
2023-10-20,203.17543029785156
2023-10-23,200.88558959960938
2023-10-24,205.18893432617188
2023-10-25,205.04090881347656
2023-10-26,226.10362243652344
2023-10-27,225.94569396972656
2023-10-30,229.76541137695312
2023-10-31,232.8251495361328
2023-11-01,232.3612518310547
2023-11-02,231.95657348632812
2023-11-03,233.19032287597656
2023-11-06,232.84487915039062
2023-11-07,233.407470703125
2023-11-08,231.02879333496094
2023-11-09,235.06565856933594
2023-11-10,237.08901977539062
2023-11-13,240.36587524414062
2023-11-14,239.19134521484375
2023-11-15,238.30303955078125
2023-11-16,239.4775848388672
2023-11-17,238.88536071777344
2023-11-20,238.75704956054688
2023-11-21,239.81314086914062
2023-11-22,241.29368591308594
2023-11-24,241.10614013671875
2023-11-27,241.85626220703125
2023-11-28,238.53005981445312
2023-11-29,237.64175415039062
2023-11-30,243.09991455078125
2023-12-01,242.22145080566406
2023-12-04,240.82977294921875
2023-12-05,239.81314086914062
2023-12-06,238.3622283935547
2023-12-07,239.56640625
2023-12-08,239.50718688964844
2023-12-11,241.6094970703125
2023-12-12,243.28741455078125
2023-12-13,244.38299560546875
2023-12-14,234.838623046875
2023-12-15,233.6542205810547
2023-12-18,235.61837768554688
2023-12-19,235.3716278076172
2023-12-20,232.4599609375
2023-12-21,235.253173828125
2023-12-22,236.9705810546875
2023-12-26,235.98355102539062
2023-12-27,236.1908416748047
2023-12-28,237.04266357421875
2023-12-29,238.90476989746094
2024-01-02,237.6666717529297
2024-01-03,238.34017944335938
2024-01-04,237.21104431152344
2024-01-05,236.596923828125
2024-01-08,239.8655242919922
2024-01-09,237.58740234375
2024-01-10,243.1044158935547
2024-01-11,244.7189178466797
2024-01-12,246.0362548828125
2024-01-16,243.45108032226562
2024-01-17,244.7189178466797
2024-01-18,245.4122314453125
2024-01-19,248.373779296875
2024-01-22,246.72959899902344
2024-01-23,248.6016082763672
2024-01-24,248.6016082763672
2024-01-25,248.3341827392578
2024-01-26,247.10597229003906
2024-01-29,244.0948944091797
2024-01-30,245.42213439941406
2024-01-31,243.9562530517578
2024-02-01,244.92689514160156
2024-02-02,248.06675720214844
2024-02-05,248.07664489746094
2024-02-06,265.89544677734375
2024-02-07,269.20367431640625
2024-02-08,267.5396423339844
2024-02-09,269.27301025390625
2024-02-12,269.6097717285156
2024-02-13,268.28253173828125
2024-02-14,272.5416259765625
2024-02-15,274.7998962402344
2024-02-16,274.671142578125
2024-02-20,273.0170593261719
2024-02-21,272.38311767578125
2024-02-22,274.740478515625
2024-02-23,274.9286804199219
2024-02-26,272.4029235839844
2024-02-27,272.44256591796875
2024-02-28,272.5614318847656
2024-02-29,270.015869140625
2024-03-01,268.5994567871094
2024-03-04,269.5008239746094
2024-03-05,269.14422607421875
2024-03-06,272.25433349609375
2024-03-07,271.74920654296875
2024-03-08,271.1053771972656
2024-03-11,269.3819580078125
2024-03-12,272.36334228515625
2024-03-13,272.2840576171875
2024-03-14,271.3926696777344
2024-03-15,269.3621520996094
2024-03-18,271.21435546875
2024-03-19,270.3427429199219
2024-03-20,272.09588623046875
2024-03-21,271.8977966308594
2024-03-22,270.61016845703125
2024-03-25,271.11529541015625
2024-03-26,271.5313415527344
2024-03-27,274.17449951171875
2024-03-28,273.26031494140625
2024-04-01,271.7101745605469
2024-04-02,266.11578369140625
2024-04-03,267.59637451171875
2024-04-04,264.6352233886719
2024-04-05,269.2259826660156
2024-04-08,265.698486328125
2024-04-09,263.4229431152344
2024-04-10,262.16094970703125
2024-04-11,258.6632385253906
2024-04-12,258.6632385253906
2024-04-15,256.854736328125
2024-04-16,255.56297302246094
2024-04-17,257.62982177734375
2024-04-18,261.3262939453125
2024-04-19,262.8465881347656
2024-04-22,263.49249267578125
2024-04-23,262.0119323730469
2024-04-24,262.806884765625
2024-04-25,255.29470825195312
2024-04-26,249.36245727539062
2024-04-29,250.8330841064453
2024-04-30,249.55125427246094
2024-05-01,253.08872985839844
2024-05-02,250.89271545410156
2024-05-03,250.3958740234375
2024-05-06,251.46905517578125
2024-05-07,253.24771118164062
2024-05-08,251.3597412109375
2024-05-09,253.99298095703125
2024-05-10,255.3046112060547
2024-05-13,252.07518005371094
2024-05-14,252.28384399414062
2024-05-15,254.0128631591797
2024-05-16,254.7581024169922
2024-05-17,255.7716522216797
2024-05-20,251.4988555908203
2024-05-21,252.28384399414062
2024-05-22,254.73822021484375
2024-05-23,250.90264892578125
2024-05-24,251.5982208251953
2024-05-28,249.0444793701172
2024-05-29,248.10047912597656
2024-05-30,249.7698516845703
2024-05-31,253.6750030517578
2024-06-03,253.42657470703125
2024-06-04,253.56568908691406
2024-06-05,252.005615234375
2024-06-06,252.9098663330078
2024-06-07,253.8737335205078
2024-06-10,254.00291442871094
2024-06-11,255.58282470703125
2024-06-12,254.2910919189453
2024-06-13,254.23147583007812
2024-06-14,253.66506958007812
2024-06-17,254.85748291015625
2024-06-18,253.86378479003906
2024-06-20,258.29559326171875
2024-06-21,260.7499694824219
2024-06-24,264.75445556640625
2024-06-25,261.4057922363281
2024-06-26,261.98211669921875
2024-06-27,262.3597106933594
2024-06-28,261.3527526855469
2024-07-01,258.64093017578125
2024-07-02,261.3128662109375
2024-07-03,259.5581359863281
2024-07-05,260.8243103027344
2024-07-08,258.9599304199219
2024-07-09,256.5671691894531
2024-07-10,257.38470458984375
2024-07-11,261.1932373046875
2024-07-12,263.4165344238281
2024-07-15,262.5391540527344
