,VMC
2019-03-19,109.56974792480469
2019-03-20,109.64579010009766
2019-03-21,111.67996215820312
2019-03-22,107.83975982666016
2019-03-25,109.3035888671875
2019-03-26,108.82831573486328
2019-03-27,109.40814208984375
2019-03-28,110.18760681152344
2019-03-29,112.54497528076172
2019-04-01,114.2464599609375
2019-04-02,114.60765075683594
2019-04-03,113.30541229248047
2019-04-04,113.73316192626953
2019-04-05,114.26545715332031
2019-04-08,114.72174072265625
2019-04-09,113.78068542480469
2019-04-10,113.83773040771484
2019-04-11,114.53162384033203
2019-04-12,116.10954284667969
2019-04-15,116.07150268554688
2019-04-16,116.51826477050781
2019-04-17,116.06198120117188
2019-04-18,116.72738647460938
2019-04-22,117.17412567138672
2019-04-23,117.03156280517578
2019-04-24,118.4478530883789
2019-04-25,115.72931671142578
2019-04-26,116.84146881103516
2019-04-29,116.97450256347656
2019-04-30,119.87369537353516
2019-05-01,117.63988494873047
2019-05-02,122.81090545654297
2019-05-03,122.14551544189453
2019-05-06,122.11701202392578
2019-05-07,123.3622055053711
2019-05-08,122.19306182861328
2019-05-09,122.0599594116211
2019-05-10,122.56375885009766
2019-05-13,121.4135971069336
2019-05-14,122.78238677978516
2019-05-15,123.40975952148438
2019-05-16,124.06564331054688
2019-05-17,123.52376556396484
2019-05-20,123.56180572509766
2019-05-21,125.05418395996094
2019-05-22,121.61322784423828
2019-05-23,119.13578033447266
2019-05-24,120.29826354980469
2019-05-28,119.8885269165039
2019-05-29,119.83136749267578
2019-05-30,121.09866333007812
2019-05-31,119.02143859863281
2019-06-03,122.27069091796875
2019-06-04,125.65328979492188
2019-06-05,127.10167694091797
2019-06-06,128.69290161132812
2019-06-07,128.04501342773438
2019-06-10,129.16937255859375
2019-06-11,124.79576873779297
2019-06-12,124.62422180175781
2019-06-13,125.98680877685547
2019-06-14,126.33937072753906
2019-06-17,127.22554779052734
2019-06-18,126.15831756591797
2019-06-19,125.34840393066406
2019-06-20,127.40657043457031
2019-06-21,128.5595245361328
2019-06-24,128.10215759277344
2019-06-25,128.0544891357422
2019-06-26,127.96874237060547
2019-06-27,129.0264129638672
2019-06-28,130.83685302734375
2019-07-01,131.02743530273438
2019-07-02,130.5986785888672
2019-07-03,133.3524169921875
2019-07-05,133.17140197753906
2019-07-08,131.55148315429688
2019-07-09,131.42764282226562
2019-07-10,130.4652557373047
2019-07-11,130.36044311523438
2019-07-12,129.3885040283203
2019-07-15,128.41659545898438
2019-07-16,131.14175415039062
2019-07-17,131.1036834716797
2019-07-18,129.98883056640625
2019-07-19,129.59815979003906
2019-07-22,128.20697021484375
2019-07-23,129.32183837890625
2019-07-24,131.0560302734375
2019-07-25,128.1593475341797
2019-07-26,130.3509063720703
2019-07-29,129.63626098632812
2019-07-30,133.70498657226562
2019-07-31,131.82785034179688
2019-08-01,130.3032684326172
2019-08-02,131.218017578125
2019-08-05,131.09413146972656
2019-08-06,131.60867309570312
2019-08-07,131.48483276367188
2019-08-08,132.7711639404297
2019-08-09,133.40005493164062
2019-08-12,132.80931091308594
2019-08-13,134.0575408935547
2019-08-14,132.58059692382812
2019-08-15,132.3137969970703
2019-08-16,135.04847717285156
2019-08-19,135.64878845214844
2019-08-20,135.55331420898438
2019-08-21,136.82333374023438
2019-08-22,136.89974975585938
2019-08-23,133.43333435058594
2019-08-26,132.57386779785156
2019-08-27,133.51931762695312
2019-08-28,133.51931762695312
2019-08-29,134.22593688964844
2019-08-30,134.88479614257812
2019-09-03,137.38677978515625
2019-09-04,136.6801300048828
2019-09-05,136.4223175048828
2019-09-06,138.47540283203125
2019-09-09,135.65830993652344
2019-09-10,135.73475646972656
2019-09-11,138.714111328125
2019-09-12,138.3799285888672
2019-09-13,140.92959594726562
2019-09-16,139.06744384765625
2019-09-17,141.43572998046875
2019-09-18,141.95135498046875
2019-09-19,143.5270538330078
2019-09-20,143.04954528808594
2019-09-23,143.03048706054688
2019-09-24,142.9158477783203
2019-09-25,144.08084106445312
2019-09-26,144.78753662109375
2019-09-27,142.3237762451172
2019-09-30,144.42465209960938
2019-10-01,142.3428955078125
2019-10-02,138.9337921142578
2019-10-03,138.75238037109375
2019-10-04,140.44259643554688
2019-10-07,140.97732543945312
2019-10-08,140.7099609375
2019-10-09,141.5789794921875
2019-10-10,141.80809020996094
2019-10-11,140.7958984375
2019-10-14,140.0606231689453
2019-10-15,140.36618041992188
2019-10-16,140.57627868652344
2019-10-17,141.07281494140625
2019-10-18,139.45899963378906
2019-10-21,140.0224151611328
2019-10-22,139.18203735351562
2019-10-23,137.97882080078125
2019-10-24,138.84780883789062
2019-10-25,140.4521026611328
2019-10-28,139.14385986328125
2019-10-29,137.76873779296875
2019-10-30,138.1220703125
2019-10-31,136.43182373046875
2019-11-01,137.1767120361328
2019-11-04,135.60104370117188
2019-11-05,134.6747283935547
2019-11-06,131.89588928222656
2019-11-07,131.21788024902344
2019-11-08,130.29156494140625
2019-11-11,130.37754821777344
2019-11-12,130.35842895507812
2019-11-13,132.3160858154297
2019-11-14,135.2095184326172
2019-11-15,134.187744140625
2019-11-18,134.36956787109375
2019-11-19,135.08734130859375
2019-11-20,134.70458984375
2019-11-21,134.5897216796875
2019-11-22,132.5225067138672
2019-11-25,134.2642822265625
2019-11-26,135.91998291015625
2019-11-27,137.58523559570312
2019-11-29,135.7764434814453
2019-12-02,135.49887084960938
2019-12-03,135.8721466064453
2019-12-04,135.33616638183594
2019-12-05,137.7575225830078
2019-12-06,137.33642578125
2019-12-09,136.34112548828125
2019-12-10,134.04420471191406
2019-12-11,136.28367614746094
2019-12-12,136.3697967529297
2019-12-13,136.85789489746094
2019-12-16,136.23585510253906
2019-12-17,136.8866424560547
2019-12-18,137.26942443847656
2019-12-19,135.62330627441406
2019-12-20,135.68072509765625
2019-12-23,134.33128356933594
2019-12-24,136.52293395996094
2019-12-26,137.47996520996094
2019-12-27,137.70970153808594
2019-12-30,136.4081268310547
2019-12-31,137.80535888671875
2020-01-02,136.58993530273438
2020-01-03,135.99655151367188
2020-01-06,135.75730895996094
2020-01-07,134.22604370117188
2020-01-08,135.2979278564453
2020-01-09,136.18797302246094
2020-01-10,137.0110321044922
2020-01-13,136.11138916015625
2020-01-14,133.4125518798828
2020-01-15,133.66136169433594
2020-01-16,133.86233520507812
2020-01-17,135.049072265625
2020-01-21,135.69032287597656
2020-01-22,135.61375427246094
2020-01-23,136.4368133544922
2020-01-24,134.4844512939453
2020-01-27,132.9148712158203
2020-01-28,135.2309112548828
2020-01-29,133.3551483154297
2020-01-30,136.27410888671875
2020-01-31,135.5467529296875
2020-02-03,138.34132385253906
2020-02-04,138.33181762695312
2020-02-05,142.03553771972656
2020-02-06,140.71481323242188
2020-02-07,141.3751983642578
2020-02-10,140.80096435546875
2020-02-11,138.00637817382812
2020-02-12,138.9251251220703
2020-02-13,138.84854125976562
2020-02-14,140.6573944091797
2020-02-18,131.27830505371094
2020-02-19,129.58433532714844
2020-02-20,129.95758056640625
2020-02-21,128.19662475585938
2020-02-24,124.62683868408203
2020-02-25,119.79066467285156
2020-02-26,116.12519836425781
2020-02-27,113.918212890625
2020-02-28,115.39591979980469
2020-03-02,120.75022888183594
2020-03-03,122.89965057373047
2020-03-04,129.2806396484375
2020-03-05,124.50209045410156
2020-03-06,122.28553009033203
2020-03-09,113.9374008178711
2020-03-10,118.02509307861328
2020-03-11,112.85311889648438
2020-03-12,102.7873764038086
2020-03-13,105.33019256591797
2020-03-16,91.15760803222656
2020-03-17,89.22888946533203
2020-03-18,73.51141357421875
2020-03-19,86.57093048095703
2020-03-20,81.2262191772461
2020-03-23,78.70260620117188
2020-03-24,81.98426818847656
2020-03-25,91.86766052246094
2020-03-26,98.08558654785156
2020-03-27,95.19731140136719
2020-03-30,97.74015045166016
2020-03-31,103.69898223876953
2020-04-01,102.7873764038086
2020-04-02,102.96012115478516
2020-04-03,95.19731140136719
2020-04-06,98.99716186523438
2020-04-07,103.55500793457031
2020-04-08,108.40077209472656
2020-04-09,108.5255126953125
2020-04-13,105.00395202636719
2020-04-14,107.92101287841797
2020-04-15,105.72362518310547
2020-04-16,101.93338012695312
2020-04-17,107.4988021850586
2020-04-20,103.63180541992188
2020-04-21,101.71269989013672
2020-04-22,100.65718841552734
2020-04-23,97.1068344116211
2020-04-24,97.90325927734375
2020-04-27,103.90047454833984
2020-04-28,106.28974914550781
2020-04-29,111.93193054199219
2020-04-30,108.40077209472656
2020-05-01,106.20341491699219
2020-05-04,107.21094512939453
2020-05-05,103.67018127441406
2020-05-06,96.25281524658203
2020-05-07,98.04718780517578
2020-05-08,97.02047729492188
2020-05-11,93.1822738647461
2020-05-12,94.73674774169922
2020-05-13,89.2864761352539
2020-05-14,92.94236755371094
2020-05-15,92.1843032836914
2020-05-18,97.14521026611328
2020-05-19,95.05339050292969
2020-05-20,97.36591339111328
2020-05-21,96.884521484375
2020-05-22,96.12390899658203
2020-05-26,100.83192443847656
2020-05-27,107.35955810546875
2020-05-28,106.26200103759766
2020-05-29,104.2883071899414
2020-06-01,103.34475708007812
2020-06-02,106.47380828857422
2020-06-03,113.92572021484375
2020-06-04,116.14973449707031
2020-06-05,119.50984191894531
2020-06-08,119.44245147705078
2020-06-09,113.63688659667969
2020-06-10,111.74982452392578
2020-06-11,105.02963256835938
2020-06-12,107.91796875
2020-06-15,109.01555633544922
2020-06-16,118.56632995605469
2020-06-17,114.5611572265625
2020-06-18,116.52521514892578
2020-06-19,115.5816879272461
2020-06-22,115.25434875488281
2020-06-23,115.18695831298828
2020-06-24,113.66577911376953
2020-06-25,112.5585708618164
2020-06-26,108.60155487060547
2020-06-29,111.7016830444336
2020-06-30,111.53803253173828
2020-07-01,111.64392852783203
2020-07-02,116.32304382324219
2020-07-06,119.12472534179688
2020-07-07,118.10416412353516
2020-07-08,114.68631744384766
2020-07-09,112.74150848388672
2020-07-10,114.36862182617188
2020-07-13,114.72481536865234
2020-07-14,116.3326644897461
2020-07-15,118.93217468261719
2020-07-16,119.60611724853516
2020-07-17,120.29933166503906
2020-07-20,120.45336151123047
2020-07-21,122.23450469970703
2020-07-22,122.41744232177734
2020-07-23,122.39818572998047
2020-07-24,122.5426025390625
2020-07-27,123.36095428466797
2020-07-28,116.01494598388672
2020-07-29,116.57337951660156
2020-07-30,115.22547149658203
2020-07-31,113.04959106445312
2020-08-03,113.1554946899414
2020-08-04,119.70240783691406
2020-08-05,121.83015441894531
2020-08-06,121.69535064697266
2020-08-07,125.23837280273438
2020-08-10,127.14469146728516
2020-08-11,128.28077697753906
2020-08-12,126.98100280761719
2020-08-13,124.81476593017578
2020-08-14,124.91104888916016
2020-08-17,125.19025421142578
2020-08-18,124.17667388916016
2020-08-19,122.6225357055664
2020-08-20,121.73446655273438
2020-08-21,121.46417236328125
2020-08-24,120.34441375732422
2020-08-25,120.18997192382812
2020-08-26,118.62618255615234
2020-08-27,119.7555923461914
2020-08-28,118.62618255615234
2020-08-31,115.8364486694336
2020-09-01,117.97944641113281
2020-09-02,121.04910278320312
2020-09-03,119.63008880615234
2020-09-04,120.6629638671875
2020-09-08,118.12422943115234
2020-09-09,117.43885040283203
2020-09-10,119.05091094970703
2020-09-11,121.60896301269531
2020-09-14,125.81768798828125
2020-09-15,126.8602066040039
2020-09-16,128.66534423828125
2020-09-17,129.109375
2020-09-18,126.83126068115234
2020-09-21,122.27503204345703
2020-09-22,123.97395324707031
2020-09-23,122.03369140625
2020-09-24,124.08011627197266
2020-09-25,125.95283508300781
2020-09-28,129.08042907714844
2020-09-29,128.09580993652344
2020-09-30,130.83726501464844
2020-10-01,129.71754455566406
2020-10-02,132.05355834960938
2020-10-05,136.63873291015625
2020-10-06,136.4071044921875
2020-10-07,141.39768981933594
2020-10-08,147.77833557128906
2020-10-09,145.54849243164062
2020-10-12,144.8824462890625
2020-10-13,140.83779907226562
2020-10-14,142.60430908203125
2020-10-15,140.770263671875
2020-10-16,141.33978271484375
2020-10-19,140.56753540039062
2020-10-20,140.4033966064453
2020-10-21,139.67945861816406
2020-10-22,139.804931640625
2020-10-23,140.36480712890625
2020-10-26,136.1947021484375
2020-10-27,137.16969299316406
2020-10-28,132.7099609375
2020-10-29,138.52110290527344
2020-10-30,139.8146209716797
2020-11-02,144.2550048828125
2020-11-03,144.95001220703125
2020-11-04,131.62881469726562
2020-11-05,132.70028686523438
2020-11-06,130.0167694091797
2020-11-09,130.972412109375
2020-11-10,135.16183471679688
2020-11-11,136.7256317138672
2020-11-12,134.21583557128906
2020-11-13,133.19261169433594
2020-11-16,136.89883422851562
2020-11-17,135.99891662597656
2020-11-18,136.26019287109375
2020-11-19,135.5828094482422
2020-11-20,134.88604736328125
2020-11-23,134.363525390625
2020-11-24,140.2470703125
2020-11-25,139.36648559570312
2020-11-27,137.73104858398438
2020-11-30,135.13766479492188
2020-12-01,138.71812438964844
2020-12-02,136.2892303466797
2020-12-03,139.89871215820312
2020-12-04,141.708251953125
2020-12-07,141.35987854003906
2020-12-08,139.78253173828125
2020-12-09,137.16978454589844
2020-12-10,133.3087158203125
2020-12-11,134.39256286621094
2020-12-14,131.06370544433594
2020-12-15,132.9990997314453
2020-12-16,133.24095153808594
2020-12-17,135.03121948242188
2020-12-18,140.52772521972656
2020-12-21,139.8696746826172
2020-12-22,138.64071655273438
2020-12-23,138.09881591796875
2020-12-24,138.59230041503906
2020-12-28,141.44703674316406
2020-12-29,138.15684509277344
2020-12-30,141.73733520507812
2020-12-31,143.517822265625
2021-01-04,141.79534912109375
2021-01-05,142.80178833007812
2021-01-06,155.56553649902344
2021-01-07,156.775146484375
2021-01-08,157.5686798095703
2021-01-11,157.73318481445312
2021-01-12,160.82977294921875
2021-01-13,156.37844848632812
2021-01-14,155.43011474609375
2021-01-15,155.72042846679688
2021-01-19,153.72695922851562
2021-01-20,155.43011474609375
2021-01-21,153.72695922851562
2021-01-22,153.25277709960938
2021-01-25,151.74317932128906
2021-01-26,145.63711547851562
2021-01-27,141.3115234375
2021-01-28,144.14683532714844
2021-01-29,144.32102966308594
2021-02-01,147.0885772705078
2021-02-02,147.02085876464844
2021-02-03,147.42730712890625
2021-02-04,148.20143127441406
2021-02-05,147.99827575683594
2021-02-08,149.1981658935547
2021-02-09,150.62066650390625
2021-02-10,154.0946807861328
2021-02-11,154.88819885253906
2021-02-12,159.1847381591797
2021-02-16,157.2009735107422
2021-02-17,156.64938354492188
2021-02-18,155.43011474609375
2021-02-19,159.0685577392578
2021-02-22,156.7558135986328
2021-02-23,160.62657165527344
2021-02-24,168.5228729248047
2021-02-25,162.84259033203125
2021-02-26,161.95034790039062
2021-03-01,166.77032470703125
2021-03-02,163.8415069580078
2021-03-03,165.12167358398438
2021-03-04,160.99026489257812
2021-03-05,162.3673553466797
2021-03-08,163.99668884277344
2021-03-09,162.7552947998047
2021-03-10,166.1690673828125
2021-03-11,166.7412872314453
2021-03-12,166.75099182128906
2021-03-15,167.2843475341797
2021-03-16,163.4729461669922
2021-03-17,163.5408935546875
2021-03-18,162.9783477783203
2021-03-19,160.28225708007812
2021-03-22,157.1497344970703
2021-03-23,153.6292724609375
2021-03-24,155.70472717285156
2021-03-25,160.5926055908203
2021-03-26,165.1992645263672
2021-03-29,165.74232482910156
2021-03-30,167.03221130371094
2021-03-31,163.6572265625
2021-04-01,161.3684539794922
2021-04-05,165.15072631835938
2021-04-06,165.48049926757812
2021-04-07,163.81240844726562
2021-04-08,165.20896911621094
2021-04-09,167.32315063476562
2021-04-12,169.0882110595703
2021-04-13,167.4298095703125
2021-04-14,168.82635498046875
2021-04-15,169.4761505126953
2021-04-16,170.3683624267578
2021-04-19,171.4060821533203
2021-04-20,169.24339294433594
2021-04-21,172.01707458496094
2021-04-22,170.79510498046875
2021-04-23,171.24122619628906
2021-04-26,174.06338500976562
2021-04-27,175.40174865722656
2021-04-28,173.6366729736328
2021-04-29,176.197021484375
2021-04-30,172.86085510253906
2021-05-03,174.2573699951172
2021-05-04,183.499755859375
2021-05-05,183.78099060058594
2021-05-06,185.4394073486328
2021-05-07,185.92434692382812
2021-05-10,185.00296020507812
2021-05-11,185.6624755859375
2021-05-12,182.48143005371094
2021-05-13,184.31443786621094
2021-05-14,185.41029357910156
2021-05-17,187.2820587158203
2021-05-18,184.32411193847656
2021-05-19,179.3683319091797
2021-05-20,179.1549530029297
2021-05-21,178.90280151367188
2021-05-24,179.09678649902344
2021-05-25,176.91468811035156
2021-05-26,178.37908935546875
2021-05-27,180.29348754882812
2021-05-28,178.1459197998047
2021-06-01,178.4374237060547
2021-06-02,175.39576721191406
2021-06-03,177.82521057128906
2021-06-04,174.53086853027344
2021-06-07,172.9371795654297
2021-06-08,173.94784545898438
2021-06-09,173.5785369873047
2021-06-10,168.21434020996094
2021-06-11,169.3221435546875
2021-06-14,166.88302612304688
2021-06-15,167.20367431640625
2021-06-16,165.57110595703125
2021-06-17,161.3633270263672
2021-06-18,161.15924072265625
2021-06-21,164.17176818847656
2021-06-22,165.10464477539062
2021-06-23,165.5225067138672
2021-06-24,170.93531799316406
2021-06-25,172.59701538085938
2021-06-28,171.9945831298828
2021-06-29,169.18612670898438
2021-06-30,169.156982421875
2021-07-01,168.92373657226562
2021-07-02,166.15414428710938
2021-07-06,166.20272827148438
2021-07-07,169.5165252685547
2021-07-08,167.99082946777344
2021-07-09,169.99266052246094
2021-07-12,169.80809020996094
2021-07-13,168.63221740722656
2021-07-14,170.9936065673828
2021-07-15,171.6738739013672
2021-07-16,170.40081787109375
2021-07-19,165.93063354492188
2021-07-20,169.41934204101562
2021-07-21,171.37261962890625
2021-07-22,171.0810546875
2021-07-23,173.112060546875
2021-07-26,171.02281188964844
2021-07-27,171.6738739013672
2021-07-28,177.81544494628906
2021-07-29,177.45590209960938
2021-07-30,174.90985107421875
2021-08-02,174.51144409179688
2021-08-03,175.74563598632812
2021-08-04,174.58920288085938
2021-08-05,172.7816925048828
2021-08-06,176.04685974121094
2021-08-09,178.05841064453125
2021-08-10,182.0524139404297
2021-08-11,187.95111083984375
2021-08-12,186.93075561523438
2021-08-13,184.43325805664062
2021-08-16,182.4897003173828
2021-08-17,180.32814025878906
2021-08-18,179.42257690429688
2021-08-19,178.4878387451172
2021-08-20,178.56573486328125
2021-08-23,180.074951171875
2021-08-24,181.46734619140625
2021-08-25,184.5928955078125
2021-08-26,182.59683227539062
2021-08-27,183.00576782226562
2021-08-30,181.14602661132812
2021-08-31,181.03892517089844
2021-09-01,180.96104431152344
2021-09-02,178.1859893798828
2021-09-03,175.5667724609375
2021-09-07,172.3925018310547
2021-09-08,171.37013244628906
2021-09-09,171.37013244628906
2021-09-10,173.01568603515625
2021-09-13,173.24935913085938
2021-09-14,171.1072540283203
2021-09-15,170.376953125
2021-09-16,167.99142456054688
2021-09-17,165.4111328125
2021-09-20,164.96319580078125
2021-09-21,167.04693603515625
2021-09-22,169.6661834716797
2021-09-23,174.00885009765625
2021-09-24,171.4285430908203
2021-09-27,173.54147338867188
2021-09-28,172.3438262939453
2021-09-29,169.18902587890625
2021-09-30,164.71006774902344
2021-10-01,168.39060974121094
2021-10-04,166.978759765625
2021-10-05,164.8269500732422
2021-10-06,170.11410522460938
2021-10-07,171.99331665039062
2021-10-08,170.82485961914062
2021-10-11,167.35850524902344
2021-10-12,166.33612060546875
2021-10-13,165.99533081054688
2021-10-14,171.64276123046875
2021-10-15,172.27566528320312
2021-10-18,175.79066467285156
2021-10-19,175.13833618164062
2021-10-20,180.82473754882812
2021-10-21,179.59786987304688
2021-10-22,180.28916931152344
2021-10-25,185.8489532470703
2021-10-26,184.15475463867188
2021-10-27,180.16259765625
2021-10-28,183.9015655517578
2021-10-29,185.11868286132812
2021-11-01,183.21023559570312
2021-11-02,189.8800506591797
2021-11-03,189.87034606933594
2021-11-04,188.87713623046875
2021-11-05,190.90243530273438
2021-11-08,200.3472900390625
2021-11-09,200.36676025390625
2021-11-10,195.01144409179688
2021-11-11,194.01824951171875
2021-11-12,196.95880126953125
2021-11-15,196.98809814453125
2021-11-16,197.97328186035156
2021-11-17,197.07589721679688
2021-11-18,193.72021484375
2021-11-19,191.3400421142578
2021-11-22,193.30078125
2021-11-23,195.08587646484375
2021-11-24,196.93930053710938
2021-11-26,192.60816955566406
2021-11-29,194.46160888671875
2021-11-30,186.94065856933594
2021-12-01,184.3458709716797
2021-12-02,191.0084228515625
2021-12-03,186.67726135253906
2021-12-06,192.73497009277344
2021-12-07,194.8615264892578
2021-12-08,195.60289001464844
2021-12-09,196.3832550048828
2021-12-10,200.42178344726562
2021-12-13,198.8707275390625
2021-12-14,199.13412475585938
2021-12-15,201.20211791992188
2021-12-16,200.31446838378906
2021-12-17,199.7194061279297
2021-12-20,193.90554809570312
2021-12-21,197.3880615234375
2021-12-22,200.64613342285156
2021-12-23,201.29969787597656
2021-12-27,202.40199279785156
2021-12-28,203.71885681152344
2021-12-29,203.84567260742188
2021-12-30,201.75816345214844
2021-12-31,202.4897918701172
2022-01-03,202.80191040039062
2022-01-04,205.36744689941406
2022-01-05,203.36770629882812
2022-01-06,204.80166625976562
2022-01-07,202.8214111328125
2022-01-10,195.1737060546875
2022-01-11,195.52487182617188
2022-01-12,197.905029296875
2022-01-13,194.18846130371094
2022-01-14,187.51620483398438
2022-01-18,185.91636657714844
2022-01-19,183.60452270507812
2022-01-20,183.60452270507812
2022-01-21,181.45846557617188
2022-01-24,184.1605224609375
2022-01-25,179.010009765625
2022-01-26,179.1563262939453
2022-01-27,178.71737670898438
2022-01-28,183.7996063232422
2022-01-31,185.64328002929688
2022-02-01,186.70651245117188
2022-02-02,185.3213348388672
2022-02-03,180.81463623046875
2022-02-04,179.5270233154297
2022-02-07,177.94676208496094
2022-02-08,181.0585174560547
2022-02-09,184.19956970214844
2022-02-10,184.30685424804688
2022-02-11,182.4144287109375
2022-02-14,179.3806915283203
2022-02-15,184.47268676757812
2022-02-16,187.0186767578125
2022-02-17,183.00949096679688
2022-02-18,180.765869140625
2022-02-22,178.57102966308594
2022-02-23,171.00132751464844
2022-02-24,172.8059539794922
2022-02-25,178.98074340820312
2022-02-28,177.38723754882812
2022-03-01,170.53421020507812
2022-03-02,174.25888061523438
2022-03-03,173.3497314453125
2022-03-04,173.13467407226562
2022-03-07,166.3695831298828
2022-03-08,167.1223602294922
2022-03-09,172.81202697753906
2022-03-10,171.4531707763672
2022-03-11,171.39451599121094
2022-03-14,173.93629455566406
2022-03-15,177.9346923828125
2022-03-16,177.22103881835938
2022-03-17,178.97096252441406
2022-03-18,179.3619842529297
2022-03-21,178.24755859375
2022-03-22,177.97384643554688
2022-03-23,173.36924743652344
2022-03-24,176.79087829589844
2022-03-25,180.57427978515625
2022-03-28,183.09646606445312
2022-03-29,187.04603576660156
2022-03-30,182.9302978515625
2022-03-31,179.58688354492188
2022-04-01,180.05612182617188
2022-04-04,179.33270263671875
2022-04-05,178.26710510253906
2022-04-06,174.99212646484375
2022-04-07,172.12771606445312
2022-04-08,172.9489288330078
2022-04-11,172.2254638671875
2022-04-12,171.57046508789062
2022-04-13,172.5187530517578
2022-04-14,170.85684204101562
2022-04-18,170.0942840576172
2022-04-19,173.24217224121094
2022-04-20,178.54083251953125
2022-04-21,177.30905151367188
2022-04-22,167.2494354248047
2022-04-25,172.06906127929688
2022-04-26,166.68243408203125
2022-04-27,168.23683166503906
2022-04-28,173.8971710205078
2022-04-29,168.43234252929688
2022-05-02,168.16842651367188
2022-05-03,172.9684295654297
2022-05-04,181.27813720703125
2022-05-05,173.11509704589844
2022-05-06,166.0763397216797
2022-05-09,159.30148315429688
2022-05-10,157.92303466796875
2022-05-11,154.56007385253906
2022-05-12,161.41311645507812
2022-05-13,164.25796508789062
2022-05-16,156.5446319580078
2022-05-17,161.18826293945312
2022-05-18,156.9356689453125
2022-05-19,156.72059631347656
2022-05-20,156.4468536376953
2022-05-23,160.23997497558594
2022-05-24,157.62977600097656
2022-05-25,157.05294799804688
2022-05-26,161.00253295898438
2022-05-27,166.32423400878906
2022-05-31,161.58078002929688
2022-06-01,161.25735473632812
2022-06-02,165.1187744140625
2022-06-03,162.62945556640625
2022-06-06,163.40370178222656
2022-06-07,165.89300537109375
2022-06-08,159.7578887939453
2022-06-09,157.86642456054688
2022-06-10,153.2307891845703
2022-06-13,149.91819763183594
2022-06-14,148.0266876220703
2022-06-15,148.4285430908203
2022-06-16,142.03860473632812
2022-06-17,141.76419067382812
2022-06-21,141.7838134765625
2022-06-22,140.9605255126953
2022-06-23,138.62803649902344
2022-06-24,142.91085815429688
2022-06-27,143.04806518554688
2022-06-28,140.5097198486328
2022-06-29,140.42152404785156
2022-06-30,139.2650604248047
2022-07-01,139.627685546875
2022-07-05,141.74459838867188
2022-07-06,142.74424743652344
2022-07-07,144.3417205810547
2022-07-08,143.4890899658203
2022-07-11,145.12574768066406
2022-07-12,145.527587890625
2022-07-13,143.37147521972656
2022-07-14,144.33192443847656
2022-07-15,145.75299072265625
2022-07-18,145.4393768310547
2022-07-19,149.52621459960938
2022-07-20,151.49607849121094
2022-07-21,153.33860778808594
2022-07-22,152.54473876953125
2022-07-25,153.27976989746094
2022-07-26,153.09359741210938
2022-07-27,157.39599609375
2022-07-28,159.659912109375
2022-07-29,162.0316162109375
2022-08-01,161.57101440429688
2022-08-02,160.70855712890625
2022-08-03,162.93325805664062
2022-08-04,167.02005004882812
2022-08-05,168.58816528320312
2022-08-08,168.7351837158203
2022-08-09,167.09844970703125
2022-08-10,171.03829956054688
2022-08-11,172.10653686523438
2022-08-12,174.6742706298828
2022-08-15,174.36062622070312
2022-08-16,175.22503662109375
2022-08-17,175.04823303222656
2022-08-18,174.6356658935547
2022-08-19,172.54347229003906
2022-08-22,169.11538696289062
2022-08-23,168.11349487304688
2022-08-24,168.10365295410156
2022-08-25,171.77731323242188
2022-08-26,166.1096954345703
2022-08-29,166.23739624023438
2022-08-30,163.81121826171875
2022-08-31,163.53616333007812
2022-09-01,163.2709503173828
2022-09-02,162.02349853515625
2022-09-06,161.4930419921875
2022-09-07,167.01333618164062
2022-09-08,167.7991485595703
2022-09-09,168.7617645263672
2022-09-12,168.26083374023438
2022-09-13,160.75637817382812
2022-09-14,157.37744140625
2022-09-15,159.34190368652344
2022-09-16,156.57196044921875
2022-09-19,160.07861328125
2022-09-20,159.3124542236328
2022-09-21,157.6229705810547
2022-09-22,156.1397705078125
2022-09-23,152.86883544921875
2022-09-26,151.21865844726562
2022-09-27,149.63720703125
2022-09-28,153.37962341308594
2022-09-29,154.98069763183594
2022-09-30,154.91195678710938
2022-10-03,157.55422973632812
2022-10-04,161.0510711669922
2022-10-05,161.1984100341797
2022-10-06,159.322265625
2022-10-07,154.69583129882812
2022-10-10,155.37359619140625
2022-10-11,153.4974822998047
2022-10-12,151.3365478515625
2022-10-13,152.5152130126953
2022-10-14,145.80641174316406
2022-10-17,151.29722595214844
2022-10-18,155.9629364013672
2022-10-19,152.02410888671875
2022-10-20,146.51364135742188
2022-10-21,152.67237854003906
2022-10-24,153.1536865234375
2022-10-25,159.40086364746094
2022-10-26,158.54629516601562
2022-10-27,159.18475341796875
2022-10-28,162.75035095214844
2022-10-31,160.79563903808594
2022-11-01,161.8663330078125
2022-11-02,160.01968383789062
2022-11-03,166.04092407226562
2022-11-04,167.13124084472656
2022-11-07,169.1055908203125
2022-11-08,169.4395294189453
2022-11-09,165.9427032470703
2022-11-10,176.87525939941406
2022-11-11,175.78492736816406
2022-11-14,172.43777465820312
2022-11-15,173.16627502441406
2022-11-16,174.0424041748047
2022-11-17,173.0087432861328
2022-11-18,176.1097869873047
2022-11-21,175.784912109375
2022-11-22,179.44711303710938
2022-11-23,179.44711303710938
2022-11-25,180.49061584472656
2022-11-28,176.88751220703125
2022-11-29,175.6766357421875
2022-11-30,180.48077392578125
2022-12-01,180.9730224609375
