,JKHY
2019-01-03,113.00907135009766
2019-01-04,115.62853240966797
2019-01-07,115.42345428466797
2019-01-08,117.38104248046875
2019-01-09,117.77256774902344
2019-01-10,117.57679748535156
2019-01-11,118.1361083984375
2019-01-14,117.86576843261719
2019-01-15,120.06574249267578
2019-01-16,121.23096466064453
2019-01-17,120.71826171875
2019-01-18,121.99535369873047
2019-01-22,120.7462387084961
2019-01-23,121.4546890258789
2019-01-24,122.25637817382812
2019-01-25,123.46823120117188
2019-01-28,123.40298461914062
2019-01-29,122.24707794189453
2019-01-30,124.03688049316406
2019-01-31,124.4936294555664
2019-02-01,125.86395263671875
2019-02-04,126.41394805908203
2019-02-05,126.58171844482422
2019-02-06,123.09535217285156
2019-02-07,122.84365844726562
2019-02-08,123.67328643798828
2019-02-11,122.51741027832031
2019-02-12,123.71060180664062
2019-02-13,124.47498321533203
2019-02-14,123.39364624023438
2019-02-15,124.71736145019531
2019-02-19,123.83175659179688
2019-02-20,123.82247161865234
2019-02-21,122.70384216308594
2019-02-22,123.57078552246094
2019-02-25,123.32838439941406
2019-02-26,123.87841033935547
2019-02-27,123.83175659179688
2019-02-28,124.00946044921875
2019-03-01,125.06597137451172
2019-03-04,124.336669921875
2019-03-05,124.35538482666016
2019-03-06,123.2520980834961
2019-03-07,122.48538970947266
2019-03-08,122.7939453125
2019-03-11,124.78548431396484
2019-03-12,125.5802001953125
2019-03-13,126.8799057006836
2019-03-14,127.01079559326172
2019-03-15,128.31985473632812
2019-03-18,129.15196228027344
2019-03-19,128.0767059326172
2019-03-20,126.28150939941406
2019-03-21,128.90884399414062
2019-03-22,126.94534301757812
2019-03-25,126.3936767578125
2019-03-26,128.2450408935547
2019-03-27,128.6658172607422
2019-03-28,129.18934631347656
2019-03-29,129.7222900390625
2019-04-01,131.21829223632812
2019-04-02,132.56471252441406
2019-04-03,133.32205200195312
2019-04-04,132.53665161132812
2019-04-05,132.72366333007812
2019-04-08,132.1813507080078
2019-04-09,132.02243041992188
2019-04-10,132.8265380859375
2019-04-11,133.82699584960938
2019-04-12,134.75259399414062
2019-04-15,134.6964874267578
2019-04-16,134.4907989501953
2019-04-17,134.48146057128906
2019-04-18,134.17295837402344
2019-04-22,135.10791015625
2019-04-23,136.85638427734375
2019-04-24,137.29583740234375
2019-04-25,137.72592163085938
2019-04-26,138.51136779785156
2019-04-29,138.96014404296875
2019-04-30,139.37152099609375
2019-05-01,131.54556274414062
2019-05-02,129.7877655029297
2019-05-03,128.63771057128906
2019-05-06,128.9649200439453
2019-05-07,126.23474884033203
2019-05-08,125.6737289428711
2019-05-09,125.20624542236328
2019-05-10,126.01034545898438
2019-05-13,124.30864715576172
2019-05-14,126.4217529296875
2019-05-15,126.06645965576172
2019-05-16,127.25391387939453
2019-05-17,126.9266128540039
2019-05-20,126.86117553710938
2019-05-21,127.80557250976562
2019-05-22,127.20538330078125
2019-05-23,124.045166015625
2019-05-24,124.24212646484375
2019-05-28,122.80736541748047
2019-05-29,123.25749969482422
2019-05-30,123.9889144897461
2019-05-31,123.05118560791016
2019-06-03,122.56355285644531
2019-06-04,124.41093444824219
2019-06-05,125.28303527832031
2019-06-06,125.07671356201172
2019-06-07,126.96160888671875
2019-06-10,128.39633178710938
2019-06-11,128.27442932128906
2019-06-12,129.96237182617188
2019-06-13,129.38095092773438
2019-06-14,129.2309112548828
2019-06-17,128.55572509765625
2019-06-18,128.7901611328125
2019-06-19,129.58731079101562
2019-06-20,129.99050903320312
2019-06-21,128.7901611328125
2019-06-24,128.38697814941406
2019-06-25,127.20538330078125
2019-06-26,126.0425796508789
2019-06-27,126.16448974609375
2019-06-28,125.58309173583984
2019-07-01,127.9275131225586
2019-07-02,127.47733306884766
2019-07-03,129.0434112548828
2019-07-05,128.6119842529297
2019-07-08,127.6461410522461
2019-07-09,128.17123413085938
2019-07-10,128.846435546875
2019-07-11,130.2436981201172
2019-07-12,131.20021057128906
2019-07-15,131.7534942626953
2019-07-16,131.71595764160156
2019-07-17,132.2692413330078
2019-07-18,133.72279357910156
2019-07-19,132.78500366210938
2019-07-22,130.1968231201172
2019-07-23,130.2061767578125
2019-07-24,127.99311828613281
2019-07-25,129.4090576171875
2019-07-26,131.52841186523438
2019-07-29,132.23170471191406
2019-07-30,130.45938110351562
2019-07-31,131.00326538085938
2019-08-01,131.725341796875
2019-08-02,130.13116455078125
2019-08-05,125.47055053710938
2019-08-06,127.41168975830078
2019-08-07,128.5463409423828
2019-08-08,132.05355834960938
2019-08-09,131.86599731445312
2019-08-12,129.70916748046875
2019-08-13,131.48155212402344
2019-08-14,129.57791137695312
2019-08-15,133.1038055419922
2019-08-16,133.08506774902344
2019-08-19,132.7193603515625
2019-08-20,132.00662231445312
2019-08-21,133.4976806640625
2019-08-22,134.0228271484375
2019-08-23,130.2061767578125
2019-08-26,131.63156127929688
2019-08-27,133.72279357910156
2019-08-28,133.71336364746094
2019-08-29,135.97332763671875
2019-08-30,135.93582153320312
2019-09-03,135.570068359375
2019-09-04,136.75167846679688
2019-09-05,139.26483154296875
2019-09-06,138.91690063476562
2019-09-09,138.70066833496094
2019-09-10,134.14028930664062
2019-09-11,136.35935974121094
2019-09-12,137.63812255859375
2019-09-13,136.53802490234375
2019-09-16,137.38424682617188
2019-09-17,138.42796325683594
2019-09-18,138.719482421875
2019-09-19,139.02975463867188
2019-09-20,138.86990356445312
2019-09-23,136.67906188964844
2019-09-24,138.06124877929688
2019-09-25,137.986083984375
2019-09-26,137.9766845703125
2019-09-27,135.13697814941406
2019-09-30,137.25262451171875
2019-10-01,137.52532958984375
2019-10-02,135.9174346923828
2019-10-03,135.8704071044922
2019-10-04,137.22442626953125
2019-10-07,136.161865234375
2019-10-08,133.78298950195312
2019-10-09,133.83937072753906
2019-10-10,134.2248992919922
2019-10-11,133.61373901367188
2019-10-14,133.5009002685547
2019-10-15,134.11212158203125
2019-10-16,135.11817932128906
2019-10-17,134.8361053466797
2019-10-18,134.91134643554688
2019-10-21,133.26583862304688
2019-10-22,130.8493194580078
2019-10-23,130.21934509277344
2019-10-24,130.7176971435547
2019-10-25,131.1971893310547
2019-10-28,132.34437561035156
2019-10-29,132.8897247314453
2019-10-30,133.03076171875
2019-10-31,133.1060028076172
2019-11-01,133.27523803710938
2019-11-04,134.19668579101562
2019-11-05,136.9423065185547
2019-11-06,138.68185424804688
2019-11-07,139.77255249023438
2019-11-08,140.58119201660156
2019-11-11,139.781982421875
2019-11-12,138.51258850097656
2019-11-13,139.4434814453125
2019-11-14,139.24600219726562
2019-11-15,140.76927185058594
2019-11-18,141.6625213623047
2019-11-19,142.085693359375
2019-11-20,141.3710479736328
2019-11-21,139.97000122070312
2019-11-22,140.5247802734375
2019-11-25,141.5779266357422
2019-11-26,142.72503662109375
2019-11-27,143.49609375
2019-11-29,143.24154663085938
2019-12-02,141.8274383544922
2019-12-03,141.55398559570312
2019-12-04,142.44964599609375
2019-12-05,142.0913848876953
2019-12-06,142.02536010742188
2019-12-09,140.3472900390625
2019-12-10,140.1964569091797
2019-12-11,137.2078857421875
2019-12-12,138.3863525390625
2019-12-13,137.50962829589844
2019-12-16,137.9998321533203
2019-12-17,138.5654754638672
2019-12-18,137.4342041015625
2019-12-19,137.7264404296875
2019-12-20,138.41465759277344
2019-12-23,137.94326782226562
2019-12-24,138.03758239746094
2019-12-26,137.74530029296875
2019-12-27,138.21665954589844
2019-12-30,137.06655883789062
2019-12-31,137.33045959472656
2020-01-02,137.5378875732422
2020-01-03,137.37762451171875
2020-01-06,138.32980346679688
2020-01-07,138.0941162109375
2020-01-08,138.31097412109375
2020-01-09,140.11155700683594
2020-01-10,137.17965698242188
2020-01-13,138.76345825195312
2020-01-14,138.6503448486328
2020-01-15,140.13986206054688
2020-01-16,140.72442626953125
2020-01-17,140.91293334960938
2020-01-21,141.04493713378906
2020-01-22,141.04493713378906
2020-01-23,143.6846160888672
2020-01-24,142.59107971191406
2020-01-27,140.507568359375
2020-01-28,141.45973205566406
2020-01-29,141.0355224609375
2020-01-30,144.30686950683594
2020-01-31,140.97889709472656
2020-02-03,143.2792510986328
2020-02-04,144.96681213378906
2020-02-05,154.5922393798828
2020-02-06,154.7996063232422
2020-02-07,155.8272705078125
2020-02-10,158.7403564453125
2020-02-11,158.4952392578125
2020-02-12,159.43798828125
2020-02-13,159.2777099609375
2020-02-14,162.22853088378906
2020-02-18,162.96388244628906
2020-02-19,163.86892700195312
2020-02-20,164.4722900390625
2020-02-21,161.2197723388672
2020-02-24,158.31610107421875
2020-02-25,154.37542724609375
2020-02-26,151.358642578125
2020-02-27,145.7020721435547
2020-02-28,143.45213317871094
2020-03-02,150.06031799316406
2020-03-03,149.17166137695312
2020-03-04,156.3660125732422
2020-03-05,155.9783935546875
2020-03-06,152.622314453125
2020-03-09,143.34814453125
2020-03-10,154.5036163330078
2020-03-11,152.2157745361328
2020-03-12,146.67587280273438
2020-03-13,152.11178588867188
2020-03-16,139.87855529785156
2020-03-17,147.65907287597656
2020-03-18,149.96575927734375
2020-03-19,140.4552459716797
2020-03-20,126.9930419921875
2020-03-23,122.53083038330078
2020-03-24,134.46151733398438
2020-03-25,134.1117401123047
2020-03-26,142.761962890625
2020-03-27,140.89013671875
2020-03-30,147.52671813964844
2020-03-31,146.76095581054688
2020-04-01,139.046630859375
2020-04-02,142.90380859375
2020-04-03,147.6779327392578
2020-04-06,158.2000732421875
2020-04-07,158.04879760742188
2020-04-08,160.12864685058594
2020-04-09,160.8660430908203
2020-04-13,154.21054077148438
2020-04-14,158.82400512695312
2020-04-15,154.30511474609375
2020-04-16,156.37548828125
2020-04-17,160.39337158203125
2020-04-20,157.56666564941406
2020-04-21,147.8386688232422
2020-04-22,150.92062377929688
2020-04-23,147.66848754882812
2020-04-24,150.41957092285156
2020-04-27,154.54141235351562
2020-04-28,151.5918426513672
2020-04-29,152.4710235595703
2020-04-30,154.61703491210938
2020-05-01,149.84288024902344
2020-05-04,153.18006896972656
2020-05-05,166.5761260986328
2020-05-06,168.75051879882812
2020-05-07,173.7705078125
2020-05-08,172.80618286132812
2020-05-11,176.5498809814453
2020-05-12,175.1412353515625
2020-05-13,174.9711151123047
2020-05-14,175.11288452148438
2020-05-15,179.42385864257812
2020-05-18,180.48269653320312
2020-05-19,178.440673828125
2020-05-20,180.06674194335938
2020-05-21,175.36814880371094
2020-05-22,176.71063232421875
2020-05-26,172.23895263671875
2020-05-27,167.46298217773438
2020-05-28,168.54324340820312
2020-05-29,171.3861541748047
2020-06-01,171.25344848632812
2020-06-02,173.03497314453125
2020-06-03,169.05496215820312
2020-06-04,168.7422637939453
2020-06-05,170.4479522705078
2020-06-08,167.05552673339844
2020-06-09,169.4908905029297
2020-06-10,172.78860473632812
2020-06-11,165.73826599121094
2020-06-12,163.2271270751953
2020-06-15,164.82859802246094
2020-06-16,166.67640686035156
2020-06-17,168.48638916015625
2020-06-18,170.39111328125
2020-06-19,171.7935333251953
2020-06-22,173.5750732421875
2020-06-23,172.580078125
2020-06-24,170.2774200439453
2020-06-25,170.80807495117188
2020-06-26,169.14027404785156
2020-06-29,171.9736328125
2020-06-30,174.3900604248047
2020-07-01,174.20053100585938
2020-07-02,174.84487915039062
2020-07-06,173.4708709716797
2020-07-07,170.4005889892578
2020-07-08,172.42849731445312
2020-07-09,172.7506866455078
2020-07-10,172.02099609375
2020-07-13,169.03604125976562
2020-07-14,170.62799072265625
2020-07-15,170.69432067871094
2020-07-16,169.45297241210938
2020-07-17,172.06837463378906
2020-07-20,173.2718963623047
2020-07-21,173.67930603027344
2020-07-22,174.4185028076172
2020-07-23,172.24844360351562
2020-07-24,170.18264770507812
2020-07-27,171.2344512939453
2020-07-28,167.2924041748047
2020-07-29,171.28187561035156
2020-07-30,169.14027404785156
2020-07-31,168.960205078125
2020-08-03,172.4664306640625
2020-08-04,170.18264770507812
2020-08-05,170.286865234375
2020-08-06,172.87380981445312
2020-08-07,174.3616485595703
2020-08-10,174.1531524658203
2020-08-11,173.30030822753906
2020-08-12,178.01943969726562
2020-08-13,181.9236297607422
2020-08-14,184.17897033691406
2020-08-17,188.6990966796875
2020-08-18,187.31558227539062
2020-08-19,163.1986846923828
2020-08-20,159.3892822265625
2020-08-21,157.16238403320312
2020-08-24,156.1010284423828
2020-08-25,157.66461181640625
2020-08-26,158.49851989746094
2020-08-27,157.16238403320312
2020-08-28,158.70697021484375
2020-08-31,156.75485229492188
2020-09-01,155.7504119873047
2020-09-02,162.1373748779297
2020-09-03,157.02023315429688
2020-09-04,154.6227569580078
2020-09-08,150.60372924804688
2020-09-09,152.6940155029297
2020-09-10,148.25689697265625
2020-09-11,148.0099334716797
2020-09-14,150.5657501220703
2020-09-15,151.8198699951172
2020-09-16,147.9053955078125
2020-09-17,153.69163513183594
2020-09-18,153.7581329345703
2020-09-21,151.26882934570312
2020-09-22,154.9838104248047
2020-09-23,151.4588623046875
2020-09-24,149.75814819335938
2020-09-25,152.9695587158203
2020-09-28,154.60374450683594
2020-09-29,154.0431671142578
2020-09-30,154.4802703857422
2020-10-01,155.38284301757812
2020-10-02,153.50157165527344
2020-10-05,154.00514221191406
2020-10-06,153.97665405273438
2020-10-07,156.23797607421875
2020-10-08,156.12396240234375
2020-10-09,156.2854766845703
2020-10-12,156.49452209472656
2020-10-13,153.8341522216797
2020-10-14,152.90301513671875
2020-10-15,154.2141876220703
2020-10-16,154.16668701171875
2020-10-19,150.18568420410156
2020-10-20,151.30685424804688
2020-10-21,151.05979919433594
2020-10-22,149.93865966796875
2020-10-23,150.4137420654297
2020-10-26,146.43270874023438
2020-10-27,143.6773681640625
2020-10-28,142.10964965820312
2020-10-29,141.8816375732422
2020-10-30,140.85546875
2020-11-02,144.19992065429688
2020-11-03,148.3614501953125
2020-11-04,154.3187255859375
2020-11-05,145.99566650390625
2020-11-06,149.3211212158203
2020-11-09,150.90777587890625
2020-11-10,152.51351928710938
2020-11-11,153.04554748535156
2020-11-12,151.87692260742188
2020-11-13,153.42559814453125
2020-11-16,151.09779357910156
2020-11-17,150.92678833007812
2020-11-18,150.7937774658203
2020-11-19,153.46360778808594
2020-11-20,152.18092346191406
2020-11-23,152.00991821289062
2020-11-24,149.29258728027344
2020-11-25,149.9956512451172
2020-11-27,149.92918395996094
2020-11-30,152.8365478515625
2020-12-01,153.70346069335938
2020-12-02,152.40780639648438
2020-12-03,150.53103637695312
2020-12-04,150.97885131835938
2020-12-07,150.98838806152344
2020-12-08,152.4268798828125
2020-12-09,149.5688934326172
2020-12-10,146.5584259033203
2020-12-11,148.4447479248047
2020-12-14,149.93087768554688
2020-12-15,151.09315490722656
2020-12-16,151.6361541748047
2020-12-17,155.05625915527344
2020-12-18,153.97972106933594
2020-12-21,150.7216033935547
2020-12-22,147.3967742919922
2020-12-23,148.54949951171875
2020-12-24,150.22622680664062
2020-12-28,152.15060424804688
2020-12-29,151.74098205566406
2020-12-30,151.23605346679688
2020-12-31,154.32269287109375
2021-01-04,151.15032958984375
2021-01-05,151.57901000976562
2021-01-06,153.84634399414062
2021-01-07,157.13307189941406
2021-01-08,159.04791259765625
2021-01-11,157.17117309570312
2021-01-12,152.79844665527344
2021-01-13,150.41673278808594
2021-01-14,146.67276000976562
2021-01-15,147.23483276367188
2021-01-19,148.43519592285156
2021-01-20,147.4348907470703
2021-01-21,145.8534698486328
2021-01-22,144.3291778564453
2021-01-25,145.28189086914062
2021-01-26,147.53968811035156
2021-01-27,142.56675720214844
2021-01-28,141.77606201171875
2021-01-29,137.93679809570312
2021-02-01,141.45213317871094
2021-02-02,144.11961364746094
2021-02-03,142.36668395996094
2021-02-04,146.12973022460938
2021-02-05,145.67250061035156
2021-02-08,150.7216033935547
2021-02-09,142.43336486816406
2021-02-10,141.72840881347656
2021-02-11,141.60459899902344
2021-02-12,138.74656677246094
2021-02-16,139.31813049316406
2021-02-17,141.833251953125
2021-02-18,145.48193359375
2021-02-19,143.74806213378906
2021-02-22,145.62481689453125
2021-02-23,142.24285888671875
2021-02-24,144.4625701904297
2021-02-25,144.15773010253906
2021-02-26,141.41403198242188
2021-03-01,144.91033935546875
2021-03-02,144.49114990234375
2021-03-03,145.081787109375
2021-03-04,140.3280029296875
2021-03-05,145.04893493652344
2021-03-08,144.30352783203125
2021-03-09,142.287109375
2021-03-10,142.8413848876953
2021-03-11,142.06729125976562
2021-03-12,144.0072479248047
2021-03-15,144.84823608398438
2021-03-16,144.37039184570312
2021-03-17,144.05502319335938
2021-03-18,141.81883239746094
2021-03-19,141.56080627441406
2021-03-22,142.61196899414062
2021-03-23,145.0966796875
2021-03-24,147.09400939941406
2021-03-25,146.00457763671875
2021-03-26,148.3076934814453
2021-03-29,149.47357177734375
2021-03-30,146.59707641601562
2021-03-31,144.99160766601562
2021-04-01,147.7342987060547
2021-04-05,150.27635192871094
2021-04-06,148.43194580078125
2021-04-07,147.38072204589844
2021-04-08,148.65176391601562
2021-04-09,148.814208984375
2021-04-12,148.85240173339844
2021-04-13,148.9193115234375
2021-04-14,146.98890686035156
2021-04-15,149.46401977539062
2021-04-16,151.7958221435547
2021-04-19,154.00338745117188
2021-04-20,156.58364868164062
2021-04-21,158.72427368164062
2021-04-22,159.794677734375
2021-04-23,162.069091796875
2021-04-26,160.73117065429688
2021-04-27,156.25869750976562
2021-04-28,156.31605529785156
2021-04-29,156.8607940673828
2021-04-30,155.60888671875
2021-05-03,156.66009521484375
2021-05-04,151.5377960205078
2021-05-05,150.82106018066406
2021-05-06,151.44224548339844
2021-05-07,149.2060089111328
2021-05-10,151.81495666503906
2021-05-11,149.37802124023438
2021-05-12,148.23126220703125
2021-05-13,150.97396850585938
2021-05-14,150.34326171875
2021-05-17,149.550048828125
2021-05-18,148.70907592773438
2021-05-19,146.76910400390625
2021-05-20,148.48927307128906
2021-05-21,148.61349487304688
2021-05-24,149.8558349609375
2021-05-25,149.47357177734375
2021-05-26,149.55958557128906
2021-05-27,149.10911560058594
2021-05-28,147.7480926513672
2021-06-01,147.4605255126953
2021-06-02,149.06118774414062
2021-06-03,149.3295440673828
2021-06-04,151.24652099609375
2021-06-07,149.7129364013672
2021-06-08,151.65866088867188
2021-06-09,153.08677673339844
2021-06-10,156.35511779785156
2021-06-11,155.81838989257812
2021-06-14,156.54684448242188
2021-06-15,157.10275268554688
2021-06-16,157.773681640625
2021-06-17,156.41265869140625
2021-06-18,157.71620178222656
2021-06-21,159.92066955566406
2021-06-22,158.82798767089844
2021-06-23,157.4957275390625
2021-06-24,157.6203155517578
2021-06-25,159.67144775390625
2021-06-28,158.37750244140625
2021-06-29,158.64588928222656
2021-06-30,156.7193603515625
2021-07-01,157.67782592773438
2021-07-02,158.93344116210938
2021-07-06,157.8695526123047
2021-07-07,159.88232421875
2021-07-08,159.661865234375
2021-07-09,160.42864990234375
2021-07-12,160.12193298339844
2021-07-13,159.80563354492188
2021-07-14,161.3200225830078
2021-07-15,163.55325317382812
2021-07-16,164.54046630859375
2021-07-19,163.2753143310547
2021-07-20,166.41905212402344
2021-07-21,165.93983459472656
2021-07-22,167.6171875
2021-07-23,168.94944763183594
2021-07-26,168.50857543945312
2021-07-27,168.8056640625
2021-07-28,164.78965759277344
2021-07-29,166.09320068359375
2021-07-30,166.8599853515625
2021-08-02,167.32003784179688
2021-08-03,168.52772521972656
2021-08-04,166.38072204589844
2021-08-05,166.23699951171875
2021-08-06,166.72576904296875
2021-08-09,165.70980834960938
2021-08-10,165.08680725097656
2021-08-11,166.49574279785156
2021-08-12,167.07086181640625
2021-08-13,169.76412963867188
2021-08-16,170.35836791992188
2021-08-17,171.16351318359375
2021-08-18,165.22097778320312
2021-08-19,168.96861267089844
2021-08-20,169.7737274169922
2021-08-23,169.1890411376953
2021-08-24,166.0165252685547
2021-08-25,166.24655151367188
2021-08-26,166.72576904296875
2021-08-27,168.62353515625
2021-08-30,168.99734497070312
2021-08-31,169.0548858642578
2021-09-01,169.9366912841797
2021-09-02,168.91110229492188
2021-09-03,168.4414825439453
2021-09-07,165.81524658203125
2021-09-08,166.52639770507812
2021-09-09,164.5754852294922
2021-09-10,162.45166015625
2021-09-13,161.87506103515625
2021-09-14,160.5968780517578
2021-09-15,163.28773498535156
2021-09-16,164.1526641845703
2021-09-17,162.18258666992188
2021-09-20,162.80723571777344
2021-09-21,161.288818359375
2021-09-22,162.18258666992188
2021-09-23,163.72979736328125
2021-09-24,164.70045471191406
2021-09-27,163.96044921875
2021-09-28,158.963134765625
2021-09-29,159.6839141845703
2021-09-30,157.6657257080078
2021-10-01,158.57870483398438
2021-10-04,156.80081176757812
2021-10-05,156.4644775390625
2021-10-06,156.82968139648438
2021-10-07,158.27122497558594
2021-10-08,159.5878143310547
2021-10-11,158.3961181640625
2021-10-12,157.40625
2021-10-13,158.4153594970703
2021-10-14,161.43296813964844
2021-10-15,163.43186950683594
2021-10-18,164.38331604003906
2021-10-19,164.2872314453125
2021-10-20,164.4121551513672
2021-10-21,165.52694702148438
2021-10-22,167.44898986816406
2021-10-25,167.2664031982422
2021-10-26,167.2664031982422
2021-10-27,158.28082275390625
2021-10-28,157.4639434814453
2021-10-29,159.9914093017578
2021-11-01,159.5589599609375
2021-11-02,153.09127807617188
2021-11-03,152.92788696289062
2021-11-04,152.4665985107422
2021-11-05,152.1782989501953
2021-11-08,154.82113647460938
2021-11-09,152.8413848876953
2021-11-10,155.45538330078125
2021-11-11,153.00479125976562
2021-11-12,151.59205627441406
2021-11-15,150.88092041015625
2021-11-16,151.49600219726562
2021-11-17,147.80564880371094
2021-11-18,145.88356018066406
2021-11-19,147.23863220214844
2021-11-22,147.2097930908203
2021-11-23,147.0752716064453
2021-11-24,146.8542022705078
2021-11-26,145.24929809570312
2021-11-29,146.37371826171875
2021-11-30,145.72019958496094
2021-12-01,142.1932373046875
2021-12-02,146.6759490966797
2021-12-03,148.4786834716797
2021-12-06,153.17344665527344
2021-12-07,151.70814514160156
2021-12-08,150.6959228515625
2021-12-09,150.92727661132812
2021-12-10,152.5564422607422
2021-12-13,156.67286682128906
2021-12-14,156.50897216796875
2021-12-15,154.16641235351562
2021-12-16,159.1600341796875
2021-12-17,158.33096313476562
2021-12-20,157.12594604492188
2021-12-21,159.08290100097656
2021-12-22,159.86378479003906
2021-12-23,159.4781494140625
2021-12-27,159.59385681152344
2021-12-28,161.35800170898438
2021-12-29,161.8014373779297
2021-12-30,161.68576049804688
2021-12-31,160.98202514648438
2022-01-03,165.32974243164062
2022-01-04,168.37608337402344
2022-01-05,166.69866943359375
2022-01-06,163.49813842773438
2022-01-07,163.64273071289062
2022-01-10,163.45956420898438
2022-01-11,163.63308715820312
2022-01-12,165.7250518798828
2022-01-13,162.14849853515625
2022-01-14,162.86187744140625
2022-01-18,159.4203338623047
2022-01-19,160.43252563476562
2022-01-20,157.21270751953125
2022-01-21,157.8489990234375
2022-01-24,157.3477020263672
2022-01-25,153.13490295410156
2022-01-26,151.1779327392578
2022-01-27,151.5635223388672
2022-01-28,159.59385681152344
2022-01-31,161.7725067138672
2022-02-01,162.63052368164062
2022-02-02,164.4139404296875
2022-02-03,160.99166870117188
2022-02-04,161.95570373535156
2022-02-07,161.3001708984375
2022-02-08,163.11251831054688
2022-02-09,168.74241638183594
2022-02-10,160.7602996826172
2022-02-11,161.3869171142578
2022-02-14,164.05723571777344
2022-02-15,162.86187744140625
2022-02-16,163.44027709960938
2022-02-17,164.22116088867188
2022-02-18,166.25523376464844
2022-02-22,163.2667236328125
2022-02-23,161.84967041015625
2022-02-24,163.95123291015625
2022-02-25,169.716064453125
2022-02-28,170.43907165527344
2022-03-01,172.67562866210938
2022-03-02,173.66856384277344
2022-03-03,176.84017944335938
2022-03-04,178.6621856689453
2022-03-07,177.5506134033203
2022-03-08,171.3742218017578
2022-03-09,171.13255310058594
2022-03-10,175.58848571777344
2022-03-11,177.2896728515625
2022-03-14,173.7809600830078
2022-03-15,173.00772094726562
2022-03-16,178.7395477294922
2022-03-17,178.0919189453125
2022-03-18,179.309814453125
2022-03-21,179.85107421875
2022-03-22,181.53292846679688
2022-03-23,181.8518829345703
2022-03-24,183.0021514892578
2022-03-25,186.87808227539062
2022-03-28,187.9993438720703
2022-03-29,191.21803283691406
2022-03-30,190.6670684814453
2022-03-31,190.46412658691406
2022-04-01,193.72146606445312
2022-04-04,193.9341278076172
2022-04-05,196.94017028808594
2022-04-06,196.9111785888672
2022-04-07,196.88218688964844
2022-04-08,193.8278045654297
2022-04-11,191.91400146484375
2022-04-12,194.02110290527344
2022-04-13,193.79879760742188
2022-04-14,193.78915405273438
2022-04-18,193.3638458251953
2022-04-19,195.42263793945312
2022-04-20,195.0457000732422
2022-04-21,196.843505859375
2022-04-22,190.71542358398438
2022-04-25,190.85073852539062
2022-04-26,187.13909912109375
2022-04-27,185.4185791015625
2022-04-28,188.125
2022-04-29,183.2437744140625
2022-05-02,183.99769592285156
2022-05-03,185.90185546875
2022-05-04,181.6779327392578
2022-05-05,179.90908813476562
2022-05-06,178.8072052001953
2022-05-09,171.40321350097656
2022-05-10,172.8917236328125
2022-05-11,172.22479248046875
2022-05-12,169.99200439453125
2022-05-13,169.5666961669922
2022-05-16,171.1519012451172
2022-05-17,173.7809600830078
2022-05-18,170.57196044921875
2022-05-19,172.16677856445312
2022-05-20,173.13336181640625
2022-05-23,176.25543212890625
2022-05-24,177.7052764892578
2022-05-25,177.77294921875
2022-05-26,180.86456298828125
2022-05-27,182.2892303466797
2022-05-31,182.3183135986328
2022-06-01,180.3896942138672
2022-06-02,181.76588439941406
2022-06-03,180.34120178222656
2022-06-06,180.6320037841797
2022-06-07,182.19235229492188
2022-06-08,180.55442810058594
2022-06-09,176.8910369873047
2022-06-10,174.88485717773438
2022-06-13,171.46371459960938
2022-06-14,171.64785766601562
2022-06-15,173.74124145507812
2022-06-16,166.28842163085938
2022-06-17,166.82142639160156
2022-06-21,169.12802124023438
2022-06-22,167.5677032470703
2022-06-23,172.25845336914062
2022-06-24,177.25927734375
2022-06-27,177.38526916503906
2022-06-28,174.8363800048828
2022-06-29,176.50332641601562
2022-06-30,174.46812438964844
2022-07-01,178.58705139160156
2022-07-05,178.11215209960938
2022-07-06,180.50599670410156
2022-07-07,180.27337646484375
2022-07-08,179.84695434570312
2022-07-11,180.90335083007812
2022-07-12,178.7227020263672
2022-07-13,179.43023681640625
2022-07-14,180.26368713378906
2022-07-15,184.1209259033203
2022-07-18,185.04164123535156
2022-07-19,188.4530792236328
2022-07-20,188.8213348388672
2022-07-21,192.5623321533203
2022-07-22,193.53147888183594
2022-07-25,191.29273986816406
2022-07-26,194.5394287109375
2022-07-27,196.50677490234375
2022-07-28,199.94729614257812
2022-07-29,201.36228942871094
2022-08-01,201.1199951171875
2022-08-02,199.24951171875
2022-08-03,201.67242431640625
2022-08-04,201.91470336914062
2022-08-05,204.56051635742188
2022-08-08,204.42483520507812
2022-08-09,202.79666137695312
2022-08-10,202.7094268798828
2022-08-11,200.50946044921875
2022-08-12,202.43807983398438
2022-08-15,203.97903442382812
2022-08-16,204.3376007080078
2022-08-17,191.2152099609375
2022-08-18,197.1949005126953
2022-08-19,197.97023010253906
2022-08-22,196.51651000976562
2022-08-23,194.7332305908203
2022-08-24,194.40371704101562
2022-08-25,194.00634765625
2022-08-26,191.37994384765625
2022-08-29,189.819580078125
2022-08-30,188.27865600585938
2022-08-31,186.27247619628906
2022-09-01,188.81166076660156
2022-09-02,185.29364013671875
2022-09-06,188.41433715820312
2022-09-07,190.7112579345703
2022-09-08,191.77996826171875
2022-09-09,194.529541015625
2022-09-12,194.48095703125
2022-09-13,188.58348083496094
2022-09-14,187.80621337890625
2022-09-15,187.37869262695312
2022-09-16,186.11566162109375
2022-09-19,187.7965087890625
2022-09-20,184.17251586914062
2022-09-21,182.909423828125
2022-09-22,181.4520721435547
