,VTR
2018-05-30,41.17009353637695
2018-05-31,41.057411193847656
2018-06-01,41.19261169433594
2018-06-04,41.305294036865234
2018-06-05,40.93722915649414
2018-06-06,40.81703567504883
2018-06-07,40.98229217529297
2018-06-08,41.19261169433594
2018-06-11,41.245201110839844
2018-06-12,41.44800567626953
2018-06-13,40.141014099121094
2018-06-14,40.869625091552734
2018-06-15,40.73442077636719
2018-06-18,40.30626678466797
2018-06-19,40.34382629394531
2018-06-20,41.12501525878906
2018-06-21,41.350372314453125
2018-06-22,41.831085205078125
2018-06-25,42.13154220581055
2018-06-26,41.89118957519531
2018-06-27,42.12403869628906
2018-06-28,43.14558792114258
2018-06-29,43.37407302856445
2018-07-02,43.313140869140625
2018-07-03,44.189002990722656
2018-07-05,44.7830696105957
2018-07-06,45.02677536010742
2018-07-09,44.46318817138672
2018-07-10,44.684051513671875
2018-07-11,44.470794677734375
2018-07-12,44.478416442871094
2018-07-13,44.33370590209961
2018-07-16,44.3946418762207
2018-07-17,44.11283874511719
2018-07-18,43.663490295410156
2018-07-19,44.2194709777832
2018-07-20,44.36418151855469
2018-07-23,44.15853500366211
2018-07-24,43.945289611816406
2018-07-25,44.31086349487305
2018-07-26,43.655879974365234
2018-07-27,41.96508026123047
2018-07-30,42.20880126953125
2018-07-31,42.9399528503418
2018-08-01,43.26744079589844
2018-08-02,43.02372741699219
2018-08-03,44.17376708984375
2018-08-06,44.1813850402832
2018-08-07,44.478416442871094
2018-08-08,44.097618103027344
2018-08-09,44.02144241333008
2018-08-10,43.38168716430664
2018-08-13,43.396915435791016
2018-08-14,43.77011489868164
2018-08-15,44.73736572265625
2018-08-16,44.85922622680664
2018-08-17,45.44566345214844
2018-08-20,45.247650146484375
2018-08-21,45.05724334716797
2018-08-22,45.087703704833984
2018-08-23,45.0953254699707
2018-08-24,44.72212600708008
