,FIS
2021-06-07,131.72515869140625
2021-06-08,132.6428985595703
2021-06-09,133.19358825683594
2021-06-10,133.78253173828125
2021-06-11,134.0309600830078
2021-06-14,134.81317138671875
2021-06-15,134.33462524414062
2021-06-16,132.8990936279297
2021-06-17,134.23342895507812
2021-06-18,132.3469696044922
2021-06-21,133.9573516845703
2021-06-22,134.28863525390625
2021-06-23,133.71810913085938
2021-06-24,134.13221740722656
2021-06-25,135.2456817626953
2021-06-28,132.08929443359375
2021-06-29,130.59852600097656
2021-06-30,130.36843872070312
2021-07-01,132.25494384765625
2021-07-02,133.9573516845703
2021-07-06,133.65371704101562
2021-07-07,134.00335693359375
2021-07-08,131.73040771484375
2021-07-09,132.8990936279297
2021-07-12,133.46963500976562
2021-07-13,134.56471252441406
2021-07-14,136.2119140625
2021-07-15,136.7364501953125
2021-07-16,136.6903839111328
2021-07-19,131.07705688476562
2021-07-20,133.27638244628906
2021-07-21,133.86532592773438
2021-07-22,134.4542694091797
2021-07-23,136.95729064941406
2021-07-26,136.58001708984375
2021-07-27,138.82534790039062
2021-07-28,136.8468780517578
2021-07-29,137.69349670410156
2021-07-30,137.1597442626953
2021-08-02,128.0218963623047
2021-08-03,119.99752044677734
2021-08-04,118.49756622314453
2021-08-05,119.18771362304688
2021-08-06,123.14470672607422
2021-08-09,123.37474060058594
2021-08-10,121.92998504638672
2021-08-11,123.19071197509766
2021-08-12,123.20911407470703
2021-08-13,123.36553955078125
2021-08-16,122.40852355957031
2021-08-17,123.58641052246094
2021-08-18,123.71524047851562
2021-08-19,118.5895767211914
2021-08-20,119.61103057861328
2021-08-23,119.32576751708984
2021-08-24,119.63861846923828
2021-08-25,119.63861846923828
2021-08-26,118.10186004638672
2021-08-27,118.3319091796875
2021-08-30,117.07121276855469
2021-08-31,117.57731628417969
2021-09-01,118.97607421875
2021-09-02,116.73991394042969
2021-09-03,115.38719177246094
2021-09-07,115.7000732421875
2021-09-08,119.62943267822266
2021-09-09,117.24811553955078
2021-09-10,114.25761413574219
2021-09-13,115.03291320800781
2021-09-14,113.91610717773438
2021-09-15,115.46672821044922
2021-09-16,115.74362182617188
2021-09-17,114.20222473144531
2021-09-20,113.6391830444336
2021-09-21,112.03319549560547
2021-09-22,112.6700439453125
2021-09-23,112.89156341552734
2021-09-24,112.63312530517578
2021-09-27,114.74679565429688
2021-09-28,112.82695770263672
2021-09-29,113.84225463867188
2021-09-30,112.31008911132812
2021-10-01,113.77764892578125
2021-10-04,111.71012878417969
2021-10-05,111.07327270507812
2021-10-06,111.793212890625
2021-10-07,111.95935821533203
2021-10-08,110.78714752197266
2021-10-11,106.94747924804688
2021-10-12,107.15054321289062
2021-10-13,107.78741455078125
2021-10-14,112.31008911132812
2021-10-15,115.18983459472656
2021-10-18,113.5561294555664
2021-10-19,114.4975814819336
2021-10-20,115.02369689941406
2021-10-21,114.84832000732422
2021-10-22,115.41134643554688
2021-10-25,113.01156616210938
2021-10-26,112.97463989257812
2021-10-27,105.41531372070312
2021-10-28,103.28319549560547
2021-10-29,102.21250915527344
2021-11-01,105.22148895263672
2021-11-02,100.7634048461914
2021-11-03,102.378662109375
2021-11-04,103.14473724365234
2021-11-05,104.90767669677734
2021-11-08,105.90448760986328
2021-11-09,106.57828521728516
2021-11-10,109.27342987060547
2021-11-11,110.21488189697266
2021-11-12,107.86125946044922
2021-11-15,106.76287078857422
2021-11-16,106.24600982666016
2021-11-17,101.93562316894531
2021-11-18,100.61573028564453
2021-11-19,101.47412872314453
2021-11-22,99.57273864746094
2021-11-23,100.29268646240234
2021-11-24,101.4002685546875
2021-11-26,99.69273376464844
2021-11-29,97.27449035644531
2021-11-30,96.45301818847656
2021-12-01,94.47782135009766
2021-12-02,97.58831024169922
2021-12-03,95.3454360961914
2021-12-06,98.78819274902344
2021-12-07,98.71435546875
2021-12-08,99.98809814453125
2021-12-09,96.9052963256836
2021-12-10,96.8126449584961
2021-12-13,97.04423522949219
2021-12-14,98.97123718261719
2021-12-15,98.96198272705078
2021-12-16,100.4906005859375
2021-12-17,100.0366439819336
2021-12-20,96.95161437988281
2021-12-21,101.8154067993164
2021-12-22,101.90805053710938
2021-12-23,101.02792358398438
2021-12-27,100.46280670166016
2021-12-28,101.25027465820312
2021-12-29,101.21321105957031
2021-12-30,101.8987808227539
2021-12-31,101.1205825805664
2022-01-03,105.50260925292969
2022-01-04,106.0862808227539
2022-01-05,107.95767211914062
2022-01-06,108.06886291503906
2022-01-07,108.98602294921875
2022-01-10,107.80945587158203
2022-01-11,108.90264892578125
2022-01-12,108.8655776977539
2022-01-13,108.80073547363281
2022-01-14,109.3565902709961
2022-01-18,106.07701873779297
2022-01-19,104.96528625488281
2022-01-20,104.87263488769531
2022-01-21,103.55709838867188
2022-01-24,103.56637573242188
2022-01-25,102.09332275390625
2022-01-26,100.97233581542969
2022-01-27,101.20394897460938
2022-01-28,108.763671875
2022-01-31,111.09829711914062
2022-02-01,112.75662994384766
2022-02-02,111.2743148803711
2022-02-03,106.9385986328125
2022-02-04,105.39144134521484
2022-02-07,105.70642852783203
2022-02-08,103.2606430053711
2022-02-09,106.53096008300781
2022-02-10,105.32660675048828
2022-02-11,103.68680572509766
2022-02-14,103.2977066040039
2022-02-15,95.2840347290039
2022-02-16,93.04204559326172
2022-02-17,90.3924331665039
2022-02-18,88.60441589355469
2022-02-22,88.39134216308594
2022-02-23,85.46378326416016
2022-02-24,88.73412322998047
2022-02-25,89.80877685546875
2022-02-28,88.2245864868164
2022-03-01,86.7793197631836
2022-03-02,88.24309539794922
2022-03-03,85.85289764404297
2022-03-04,83.81473541259766
2022-03-07,80.701904296875
2022-03-08,79.9051742553711
2022-03-09,85.21365356445312
2022-03-10,84.1893310546875
2022-03-11,83.19295501708984
2022-03-14,82.93221282958984
2022-03-15,86.22865295410156
2022-03-16,88.81737518310547
2022-03-17,88.64976501464844
2022-03-18,89.22710418701172
2022-03-21,88.43558502197266
2022-03-22,90.2607421875
2022-03-23,88.86392974853516
2022-03-24,89.77650451660156
2022-03-25,90.74494171142578
2022-03-28,90.93119812011719
2022-03-29,94.97256469726562
2022-03-30,94.0693130493164
2022-03-31,93.51060485839844
2022-04-01,96.25762939453125
2022-04-04,96.15519714355469
2022-04-05,96.4345474243164
2022-04-06,94.57217407226562
2022-04-07,94.5442123413086
2022-04-08,95.00981903076172
2022-04-11,94.90739440917969
2022-04-12,94.92601013183594
2022-04-13,94.51628875732422
2022-04-14,95.40093994140625
2022-04-18,95.4288558959961
2022-04-19,97.67304992675781
2022-04-20,95.91307830810547
2022-04-21,95.91307830810547
2022-04-22,93.09156036376953
2022-04-25,92.39317321777344
2022-04-26,88.71495056152344
2022-04-27,92.03931427001953
2022-04-28,96.64872741699219
2022-04-29,92.32799530029297
2022-05-02,90.79151916503906
2022-05-03,92.77494812011719
2022-05-04,97.1236343383789
2022-05-05,93.67820739746094
2022-05-06,91.5085220336914
2022-05-09,88.0351791381836
2022-05-10,88.22142791748047
2022-05-11,87.0201644897461
2022-05-12,87.48576354980469
2022-05-13,89.86032104492188
2022-05-16,89.67408752441406
2022-05-17,91.5364761352539
2022-05-18,90.07449340820312
2022-05-19,90.48420715332031
2022-05-20,92.82152557373047
2022-05-23,94.71184539794922
2022-05-24,93.59440612792969
2022-05-25,94.41386413574219
2022-05-26,97.03052520751953
2022-05-27,97.9244613647461
2022-05-31,97.30987548828125
2022-06-01,96.11795043945312
2022-06-02,98.88359832763672
2022-06-03,96.67666625976562
2022-06-06,98.05484008789062
2022-06-07,97.37505340576172
2022-06-08,96.62079620361328
2022-06-09,93.30001068115234
2022-06-10,91.48526000976562
2022-06-13,88.82864379882812
2022-06-14,89.09992980957031
2022-06-15,89.30570983886719
2022-06-16,84.84369659423828
2022-06-17,85.91008758544922
2022-06-21,86.96713256835938
2022-06-22,86.12525177001953
2022-06-23,86.9297103881836
2022-06-24,92.26167297363281
2022-06-27,90.49369812011719
2022-06-28,88.18318176269531
2022-06-29,88.46380615234375
2022-06-30,85.7510757446289
2022-07-01,87.53775024414062
2022-07-05,88.86605834960938
2022-07-06,88.69766998291016
2022-07-07,87.7996597290039
2022-07-08,88.28609466552734
2022-07-11,87.90257263183594
2022-07-12,87.92127227783203
2022-07-13,87.53775024414062
2022-07-14,86.21878051757812
2022-07-15,89.07185363769531
2022-07-18,88.0802993774414
2022-07-19,90.8304443359375
2022-07-20,91.07367706298828
2022-07-21,92.52359008789062
2022-07-22,92.62650299072266
2022-07-25,91.72847747802734
2022-07-26,90.82111358642578
2022-07-27,92.0745849609375
2022-07-28,94.41316223144531
2022-07-29,95.56375122070312
2022-08-01,96.62078857421875
2022-08-02,95.59181213378906
2022-08-03,97.40655517578125
2022-08-04,90.33468627929688
2022-08-05,91.08304595947266
2022-08-08,91.7471923828125
2022-08-09,91.68170166015625
2022-08-10,93.43096160888672
2022-08-11,94.02029418945312
2022-08-12,95.5263442993164
2022-08-15,96.15306091308594
2022-08-16,96.82657623291016
2022-08-17,95.03990936279297
2022-08-18,93.8238525390625
2022-08-19,93.63675689697266
2022-08-22,91.17657470703125
2022-08-23,89.38990783691406
2022-08-24,88.89411926269531
2022-08-25,89.96051025390625
2022-08-26,87.07937622070312
2022-08-29,87.07002258300781
2022-08-30,86.81745910644531
2022-08-31,85.47044372558594
2022-09-01,84.7782211303711
2022-09-02,84.16083526611328
2022-09-06,83.62763977050781
2022-09-07,85.0307846069336
2022-09-08,83.99246215820312
2022-09-09,85.5733413696289
2022-09-12,87.04195404052734
2022-09-13,83.52474212646484
2022-09-14,81.43871307373047
2022-09-15,80.5922622680664
2022-09-16,79.2473373413086
2022-09-19,77.48858642578125
2022-09-20,76.86784362792969
2022-09-21,75.66400146484375
2022-09-22,75.72042846679688
2022-09-23,75.51351928710938
2022-09-26,72.97413635253906
2022-09-27,72.23113250732422
2022-09-28,72.70138549804688
2022-09-29,72.01482391357422
2022-09-30,71.07430267333984
2022-10-03,71.79849243164062
2022-10-04,74.80814361572266
2022-10-05,74.86455535888672
2022-10-06,73.03056335449219
2022-10-07,72.51329803466797
2022-10-10,71.22479248046875
2022-10-11,69.86104583740234
2022-10-12,69.39080810546875
2022-10-13,71.47872924804688
2022-10-14,71.61039733886719
2022-10-17,72.44745635986328
2022-10-18,73.44439697265625
2022-10-19,72.16529846191406
2022-10-20,71.99600982666016
2022-10-21,73.19986724853516
2022-10-24,73.35975646972656
2022-10-25,75.19374084472656
2022-10-26,77.25344848632812
2022-10-27,78.13753509521484
2022-10-28,79.84927368164062
2022-10-31,78.05289459228516
2022-11-01,78.09991455078125
2022-11-02,74.74229431152344
2022-11-03,53.77833557128906
2022-11-04,56.59046936035156
2022-11-07,58.17051696777344
2022-11-08,58.94173812866211
2022-11-09,58.04825210571289
2022-11-10,60.19260787963867
2022-11-11,61.50933074951172
2022-11-14,60.681678771972656
2022-11-15,60.07034683227539
2022-11-16,58.236351013183594
2022-11-17,57.427513122558594
2022-11-18,57.75669860839844
2022-11-21,57.89777374267578
2022-11-22,61.31182098388672
2022-11-23,62.0078010559082
2022-11-25,62.05482864379883
2022-11-28,61.631587982177734
2022-11-29,63.51261520385742
2022-11-30,68.26219177246094
2022-12-01,68.82649230957031
2022-12-02,69.65412902832031
2022-12-05,68.53495025634766
2022-12-06,65.58174133300781
2022-12-07,65.11148834228516
2022-12-08,66.08683776855469
2022-12-09,66.5413589477539
2022-12-12,67.44094848632812
2022-12-13,69.12651062011719
2022-12-14,68.56779479980469
2022-12-15,66.08683776855469
2022-12-16,65.54706573486328
2022-12-19,63.77628707885742
2022-12-20,64.09825134277344
2022-12-21,63.274417877197266
2022-12-22,63.04716110229492
2022-12-23,63.36910629272461
2022-12-27,63.70053482055664
2022-12-28,63.01875305175781
2022-12-29,64.297119140625
2022-12-30,64.249755859375
2023-01-03,64.90315246582031
2023-01-04,65.59442138671875
2023-01-05,64.57173156738281
2023-01-06,65.62283325195312
2023-01-09,66.28567504882812
2023-01-10,65.3387451171875
2023-01-11,65.78380584716797
2023-01-12,65.6038818359375
2023-01-13,66.04894256591797
2023-01-17,67.62088012695312
2023-01-18,65.94478607177734
2023-01-19,67.26103210449219
2023-01-20,69.9976806640625
2023-01-23,70.5279769897461
2023-01-24,70.46168518066406
2023-01-25,70.28175354003906
2023-01-26,70.91622161865234
2023-01-27,71.33287048339844
2023-01-30,70.4427490234375
2023-01-31,71.05826568603516
2023-02-01,72.71540069580078
2023-02-02,73.68126678466797
2023-02-03,71.38967895507812
2023-02-06,69.21172332763672
2023-02-07,71.24764251708984
2023-02-08,69.46739959716797
2023-02-09,70.02608489990234
2023-02-10,71.42755889892578
2023-02-13,62.497928619384766
2023-02-14,64.21188354492188
2023-02-15,63.870994567871094
2023-02-16,65.49024963378906
2023-02-17,65.81221008300781
2023-02-21,63.549034118652344
2023-02-22,63.4732666015625
2023-02-23,62.66838455200195
2023-02-24,61.456302642822266
2023-02-27,61.09646224975586
2023-02-28,60.007476806640625
2023-03-01,59.51507568359375
2023-03-02,60.49988555908203
2023-03-03,60.53776168823242
2023-03-06,60.490421295166016
2023-03-07,59.3067512512207
2023-03-08,59.581356048583984
2023-03-09,57.060611724853516
2023-03-10,54.635345458984375
2023-03-13,47.569610595703125
2023-03-14,50.9115104675293
2023-03-15,49.24055862426758
2023-03-16,49.79435729980469
2023-03-17,49.30738830566406
2023-03-20,49.22146224975586
2023-03-21,50.691898345947266
2023-03-22,48.954105377197266
2023-03-23,47.71282958984375
2023-03-24,47.45502471923828
2023-03-27,47.94198226928711
2023-03-28,48.36212158203125
2023-03-29,49.14507293701172
2023-03-30,49.813453674316406
2023-03-31,51.875885009765625
2023-04-03,51.646724700927734
2023-04-04,50.55821990966797
2023-04-05,51.2934455871582
2023-04-06,52.92619705200195
2023-04-10,52.21962356567383
2023-04-11,53.47045135498047
2023-04-12,52.811622619628906
2023-04-13,54.138832092285156
2023-04-14,54.8167610168457
2023-04-17,55.41830825805664
2023-04-18,54.10063934326172
2023-04-19,53.47999572753906
2023-04-20,53.7378044128418
2023-04-21,53.7378044128418
2023-04-24,53.3367805480957
2023-04-25,52.78297424316406
2023-04-26,52.362850189208984
2023-04-27,53.76645278930664
2023-04-28,56.067588806152344
2023-05-01,54.1292839050293
2023-05-02,50.7300910949707
2023-05-03,50.47228240966797
2023-05-04,50.8255729675293
2023-05-05,53.231746673583984
2023-05-08,53.432254791259766
2023-05-09,53.13625717163086
2023-05-10,52.64929962158203
2023-05-11,52.51561737060547
2023-05-12,52.58245849609375
2023-05-15,53.02167892456055
2023-05-16,52.4296875
2023-05-17,53.45135498046875
2023-05-18,55.23688507080078
2023-05-19,54.27251052856445
2023-05-22,54.87405014038086
2023-05-23,53.269935607910156
2023-05-24,51.42711639404297
2023-05-25,50.87331008911133
2023-05-26,52.00001525878906
2023-05-30,51.53215026855469
2023-05-31,52.10505294799805
2023-06-01,52.51561737060547
2023-06-02,52.87845993041992
2023-06-05,52.22917556762695
2023-06-06,52.496524810791016
2023-06-07,52.572914123535156
2023-06-08,52.52471923828125
2023-06-09,52.68858337402344
2023-06-12,52.515071868896484
2023-06-13,53.209110260009766
2023-06-14,52.72713851928711
2023-06-15,52.1005859375
2023-06-16,52.80425262451172
2023-06-20,52.678951263427734
2023-06-21,51.686092376708984
2023-06-22,51.60898208618164
2023-06-23,50.847469329833984
2023-06-26,50.78000259399414
2023-06-27,50.52937316894531
2023-06-28,51.184844970703125
2023-06-29,51.01133728027344
2023-06-30,52.72713851928711
2023-07-03,55.908119201660156
2023-07-05,57.6431999206543
2023-07-06,56.95880889892578
2023-07-07,57.1323127746582
2023-07-10,56.2840576171875
2023-07-11,57.15159606933594
2023-07-12,57.103397369384766
2023-07-13,57.47932815551758
2023-07-14,57.03592300415039
2023-07-17,56.2551383972168
2023-07-18,57.99985885620117
2023-07-19,58.636051177978516
2023-07-20,58.97343063354492
2023-07-21,59.3397216796875
2023-07-24,59.609622955322266
2023-07-25,59.8795280456543
2023-07-26,59.272247314453125
2023-07-27,58.770999908447266
2023-07-28,57.49861145019531
2023-07-31,58.2022819519043
2023-08-01,58.867393493652344
2023-08-02,57.3636589050293
2023-08-03,55.223724365234375
2023-08-04,56.688907623291016
2023-08-07,56.226219177246094
2023-08-08,55.580379486083984
2023-08-09,55.69605255126953
2023-08-10,55.233367919921875
2023-08-11,54.25979232788086
2023-08-14,53.970619201660156
2023-08-15,53.864585876464844
2023-08-16,53.79710388183594
2023-08-17,54.03809356689453
2023-08-18,53.39225769042969
2023-08-21,53.67179489135742
2023-08-22,53.199466705322266
2023-08-23,53.28622055053711
2023-08-24,53.26694107055664
2023-08-25,52.76570510864258
2023-08-28,53.94169235229492
2023-08-29,53.71035385131836
2023-08-30,54.25979232788086
2023-08-31,53.84531021118164
2023-09-01,54.63572692871094
2023-09-05,53.633235931396484
2023-09-06,53.32477951049805
2023-09-07,52.92581558227539
2023-09-08,53.84051513671875
2023-09-11,54.02539825439453
2023-09-12,54.22001266479492
2023-09-13,53.76266860961914
2023-09-14,54.86224365234375
2023-09-15,55.36825180053711
2023-09-18,55.71855163574219
2023-09-19,56.66244125366211
2023-09-20,56.57486343383789
2023-09-21,55.51420974731445
2023-09-22,54.6092414855957
2023-09-25,54.47301483154297
2023-09-26,54.103240966796875
2023-09-27,54.04485321044922
2023-09-28,54.317317962646484
2023-09-29,53.782127380371094
2023-10-02,52.77985382080078
2023-10-03,52.303043365478516
2023-10-04,52.838233947753906
2023-10-05,52.69227600097656
2023-10-06,52.00138854980469
2023-10-09,50.882347106933594
2023-10-10,51.6705436706543
2023-10-11,51.69000244140625
2023-10-12,50.21092224121094
2023-10-13,50.42500305175781
2023-10-16,51.18400192260742
2023-10-17,52.16682052612305
2023-10-18,50.463924407958984
2023-10-19,50.0357666015625
2023-10-20,49.0432243347168
2023-10-23,48.245304107666016
2023-10-24,49.140533447265625
2023-10-25,47.534950256347656
2023-10-26,46.92191696166992
2023-10-27,45.890445709228516
2023-10-30,47.1068000793457
2023-10-31,47.78794860839844
2023-11-01,47.953372955322266
2023-11-02,49.977386474609375
2023-11-03,50.56122970581055
2023-11-06,50.327693939208984
2023-11-07,49.72438430786133
2023-11-08,51.573238372802734
2023-11-09,50.38607406616211
2023-11-10,50.999114990234375
2023-11-13,50.97965621948242
2023-11-14,52.458736419677734
2023-11-15,52.993927001953125
2023-11-16,52.449005126953125
2023-11-17,53.19827651977539
2023-11-20,53.32477951049805
2023-11-21,52.449005126953125
2023-11-22,52.96474075317383
2023-11-24,54.00593566894531
2023-11-27,54.48274230957031
2023-11-28,55.37797546386719
2023-11-29,56.613792419433594
2023-11-30,57.061405181884766
2023-12-01,58.2874870300293
2023-12-04,58.316680908203125
2023-12-05,57.9858283996582
2023-12-06,57.37278747558594
2023-12-07,57.84402084350586
2023-12-08,57.8636589050293
2023-12-11,57.64767837524414
2023-12-12,56.78374481201172
2023-12-13,58.90430450439453
2023-12-14,59.257728576660156
2023-12-15,58.3250732421875
2023-12-18,58.94356918334961
2023-12-19,58.82576370239258
2023-12-20,57.804752349853516
2023-12-21,58.619598388671875
2023-12-22,58.845394134521484
2023-12-26,59.16937255859375
2023-12-27,59.2969970703125
2023-12-28,59.689693450927734
2023-12-29,58.9730224609375
2024-01-02,59.856590270996094
2024-01-03,59.1104621887207
2024-01-04,59.463890075683594
2024-01-05,60.288551330566406
2024-01-08,62.19312286376953
2024-01-09,61.034671783447266
2024-01-10,61.3095588684082
2024-01-11,61.162296295166016
2024-01-12,60.661617279052734
2024-01-16,60.04311752319336
2024-01-17,58.70795440673828
2024-01-18,57.93238067626953
2024-01-19,58.7668571472168
2024-01-22,60.70088577270508
2024-01-23,59.32645034790039
2024-01-24,59.944942474365234
2024-01-25,61.11320877075195
2024-01-26,62.350196838378906
2024-01-29,62.34038543701172
2024-01-30,61.99678039550781
2024-01-31,61.12302780151367
2024-02-01,61.721885681152344
2024-02-02,61.15248107910156
2024-02-05,60.583072662353516
2024-02-06,60.49471664428711
2024-02-07,60.543800354003906
2024-02-08,60.3180046081543
2024-02-09,60.63216018676758
2024-02-12,61.18193435668945
2024-02-13,60.12165832519531
2024-02-14,61.496089935302734
2024-02-15,62.487648010253906
2024-02-16,62.487648010253906
2024-02-20,61.810245513916016
2024-02-21,62.291297912597656
2024-02-22,62.92942810058594
2024-02-23,63.106143951416016
2024-02-26,66.1004409790039
2024-02-27,65.75684356689453
2024-02-28,65.64884185791016
2024-02-29,67.92647552490234
2024-03-01,67.94611358642578
2024-03-04,68.18173217773438
2024-03-05,68.47624969482422
2024-03-06,68.55479431152344
2024-03-07,68.23900604248047
2024-03-08,68.73241424560547
2024-03-11,68.83110046386719
2024-03-12,68.63373565673828
2024-03-13,67.99230194091797
2024-03-14,67.32125091552734
2024-03-15,68.20940399169922
2024-03-18,68.38703155517578
2024-03-19,68.93965148925781
2024-03-20,69.76858520507812
2024-03-21,71.30803680419922
2024-03-22,69.59095764160156
2024-03-25,70.1534423828125
2024-03-26,71.3475112915039
2024-03-27,72.49223327636719
2024-03-28,73.2027359008789
2024-04-01,71.79158020019531
2024-04-02,72.72905731201172
2024-04-03,71.6534194946289
2024-04-04,70.95277404785156
2024-04-05,71.48566436767578
2024-04-08,72.11723327636719
2024-04-09,72.8968276977539
2024-04-10,71.67315673828125
2024-04-11,71.20935821533203
2024-04-12,70.01528930664062
2024-04-15,69.788330078125
2024-04-16,69.76858520507812
2024-04-17,69.4231948852539
2024-04-18,69.07781219482422
2024-04-19,69.79818725585938
2024-04-22,70.36067962646484
2024-04-23,70.95277404785156
2024-04-24,69.87713623046875
2024-04-25,69.54161834716797
2024-04-26,68.68307495117188
2024-04-29,68.52519226074219
2024-04-30,67.02520751953125
2024-05-01,66.31468963623047
2024-05-02,68.51531219482422
2024-05-03,69.788330078125
2024-05-06,69.5218734741211
2024-05-07,73.33102416992188
2024-05-08,73.07445526123047
2024-05-09,72.73892974853516
2024-05-10,73.65667724609375
2024-05-13,74.7520523071289
2024-05-14,75.38362884521484
2024-05-15,76.45926666259766
2024-05-16,76.5382080078125
2024-05-17,77.32767486572266
2024-05-20,76.69610595703125
2024-05-21,77.08096313476562
2024-05-22,76.22241973876953
2024-05-23,75.30467987060547
2024-05-24,76.76519012451172
2024-05-28,74.14022827148438
2024-05-29,73.49879455566406
2024-05-30,73.10405731201172
2024-05-31,74.88034057617188
2024-06-03,75.03823852539062
2024-06-04,75.06784057617188
2024-06-05,74.95929718017578
2024-06-06,75.3638916015625
2024-06-07,76.48887634277344
2024-06-10,76.62767028808594
2024-06-11,75.18019104003906
2024-06-12,76.29058074951172
2024-06-13,76.40955352783203
2024-06-14,75.9138412475586
2024-06-17,75.46769714355469
2024-06-18,76.38973236083984
2024-06-20,75.82461547851562
2024-06-21,75.30906677246094
2024-06-24,74.90258026123047
2024-06-25,74.55558013916016
2024-06-26,74.34738159179688
2024-06-27,73.99046325683594
2024-06-28,74.7142105102539
2024-07-01,73.633544921875
2024-07-02,74.5853271484375
2024-07-03,75.16035461425781
2024-07-05,74.77368927001953
2024-07-08,74.20857238769531
2024-07-09,73.08826446533203
2024-07-10,73.28655242919922
2024-07-11,74.93232727050781
2024-07-12,75.76512145996094
2024-07-15,75.4577865600586
2024-07-16,76.25093078613281
2024-07-17,76.59793090820312
2024-07-18,75.38838195800781
2024-07-19,74.60514831542969
2024-07-22,74.67455291748047
2024-07-23,74.45643615722656
2024-07-24,74.6844711303711
2024-07-25,73.87149047851562
2024-07-26,75.03146362304688
2024-07-29,75.07112121582031
2024-07-30,76.08238220214844
2024-07-31,76.17161560058594
2024-08-01,74.44652557373047
2024-08-02,73.7227783203125
2024-08-05,72.17615509033203
2024-08-06,75.88410186767578
2024-08-07,75.79486846923828
2024-08-08,75.77503967285156
2024-08-09,76.92509460449219
2024-08-12,75.47760772705078
2024-08-13,77.58936309814453
2024-08-14,77.42081451416016
2024-08-15,77.8074722290039
2024-08-16,78.3230209350586
2024-08-19,78.48164367675781
2024-08-20,77.84712219238281
2024-08-21,78.53121948242188
2024-08-22,78.02558898925781
2024-08-23,78.59070587158203
2024-08-26,79.69119262695312
2024-08-27,80.83133697509766
2024-08-28,80.54381561279297
2024-08-29,80.63304901123047
2024-08-30,81.74344635009766
2024-09-03,81.92191314697266
2024-09-04,81.69388580322266
2024-09-05,81.7632827758789
2024-09-06,80.66279602050781
2024-09-09,81.6839599609375
2024-09-10,83.06809997558594
2024-09-11,83.1776351928711
2024-09-12,83.89459991455078
2024-09-13,83.78506469726562
2024-09-16,84.67131042480469
2024-09-17,84.68126678466797
2024-09-18,84.07383728027344
2024-09-19,84.0539321899414
2024-09-20,83.70539855957031
2024-09-23,84.03401184082031
2024-09-24,83.67552947998047
2024-09-25,81.96278381347656
2024-09-26,82.59012603759766
2024-09-27,82.7793197631836
2024-09-30,83.3967056274414
2024-10-01,83.31704711914062
2024-10-02,83.1079330444336
2024-10-03,83.35688018798828
2024-10-04,84.27299499511719
2024-10-07,83.94438934326172
2024-10-08,85.54759979248047
2024-10-09,86.00566101074219
2024-10-10,86.1251449584961
2024-10-11,86.3840560913086
2024-10-14,87.41967010498047
2024-10-15,88.67435455322266
2024-10-16,89.4112319946289
2024-10-17,89.54067993164062
2024-10-18,90.56632995605469
2024-10-21,90.2775650024414
2024-10-22,89.13241577148438
2024-10-23,89.52076721191406
2024-10-24,89.9489517211914
2024-10-25,89.3415298461914
2024-10-28,90.48667907714844
2024-10-29,89.63030242919922
2024-10-30,90.33731079101562
2024-10-31,89.35148620605469
2024-11-01,88.72413635253906
2024-11-04,89.32160949707031
2024-11-05,86.2048110961914
2024-11-06,86.07536315917969
2024-11-07,86.31434631347656
2024-11-08,87.698486328125
2024-11-11,88.34574127197266
2024-11-12,87.2503890991211
2024-11-13,88.50506591796875
2024-11-14,88.08683776855469
2024-11-15,87.44953918457031
2024-11-18,88.04700469970703
2024-11-19,85.71688079833984
2024-11-20,85.53764343261719
2024-11-21,85.13932800292969
2024-11-22,85.71688079833984
2024-11-25,84.0539321899414
2024-11-26,84.5816879272461
2024-11-27,85.18911743164062
2024-11-29,84.94017028808594
2024-12-02,84.77088165283203
2024-12-03,84.88042449951172
2024-12-04,84.890380859375
2024-12-05,85.12936401367188
2024-12-06,84.97999572753906
2024-12-09,83.77999877929688
2024-12-10,84.83000183105469
2024-12-11,85.27999877929688
2024-12-12,84.91000366210938
2024-12-13,84.0999984741211
2024-12-16,83.05000305175781
2024-12-17,83.16999816894531
