,ED
2020-03-20,61.42597198486328
2020-03-23,55.29945755004883
2020-03-24,59.66586685180664
2020-03-25,60.021263122558594
2020-03-26,64.24383544921875
2020-03-27,65.9193115234375
2020-03-30,68.31407928466797
2020-03-31,66.00394439697266
2020-04-01,65.67391967773438
2020-04-02,66.79090881347656
2020-04-03,65.9193115234375
2020-04-06,68.58486938476562
2020-04-07,67.62865447998047
2020-04-08,70.93730926513672
2020-04-09,74.41521453857422
2020-04-13,71.79196166992188
2020-04-14,75.56604766845703
2020-04-15,73.5943832397461
2020-04-16,74.81292724609375
2020-04-17,75.78606414794922
2020-04-20,72.3250732421875
2020-04-21,70.64959716796875
2020-04-22,71.18272399902344
2020-04-23,69.20258331298828
2020-04-24,69.93033599853516
2020-04-27,69.95569610595703
2020-04-28,70.31956481933594
2020-04-29,68.77947998046875
2020-04-30,66.68091583251953
2020-05-01,65.3692855834961
2020-05-04,65.20851135253906
2020-05-05,65.61469268798828
2020-05-06,62.94068145751953
2020-05-07,62.67835235595703
2020-05-08,62.77143859863281
2020-05-11,61.468292236328125
2020-05-12,61.22454833984375
2020-05-13,61.11336135864258
2020-05-14,61.26731872558594
2020-05-15,60.172630310058594
2020-05-18,62.52446365356445
2020-05-19,60.61735534667969
2020-05-20,60.497615814208984
2020-05-21,59.79634475708008
2020-05-22,60.01869583129883
2020-05-26,60.88247299194336
2020-05-27,60.93378448486328
2020-05-28,62.55868148803711
2020-05-29,64.19212341308594
2020-06-01,64.20067596435547
2020-06-02,63.98688507080078
2020-06-03,64.71379852294922
2020-06-04,63.995426177978516
2020-06-05,64.42304992675781
2020-06-08,66.45843505859375
2020-06-09,65.59466552734375
2020-06-10,65.8084716796875
2020-06-11,63.85860061645508
2020-06-12,64.46578979492188
2020-06-15,64.65393829345703
2020-06-16,65.31245422363281
2020-06-17,64.38883972167969
2020-06-18,64.0296401977539
2020-06-19,61.096275329589844
2020-06-22,61.07917022705078
2020-06-23,60.66867446899414
2020-06-24,61.17322540283203
2020-06-25,60.39499282836914
2020-06-26,60.95942687988281
2020-06-29,62.1738395690918
2020-06-30,61.515316009521484
2020-07-01,62.51591491699219
2020-07-02,63.12311935424805
2020-07-06,62.51591491699219
2020-07-07,62.00278854370117
2020-07-08,61.94291687011719
2020-07-09,61.32717514038086
2020-07-10,61.98568344116211
2020-07-13,61.71202850341797
2020-07-14,61.720558166503906
2020-07-15,61.156131744384766
2020-07-16,61.43834686279297
2020-07-17,63.345462799072266
2020-07-20,62.652748107910156
2020-07-21,63.525062561035156
2020-07-22,64.790771484375
2020-07-23,65.20982360839844
2020-07-24,64.6368408203125
2020-07-27,63.935577392578125
2020-07-28,65.30390167236328
2020-07-29,65.59466552734375
2020-07-30,65.7999267578125
2020-07-31,65.70584869384766
2020-08-03,64.9190673828125
2020-08-04,64.91049194335938
2020-08-05,62.994834899902344
2020-08-06,63.21718215942383
2020-08-07,64.2348861694336
2020-08-10,64.46578979492188
2020-08-11,62.652748107910156
2020-08-12,63.507957458496094
2020-08-13,63.088905334472656
2020-08-14,62.883663177490234
2020-08-17,63.63624954223633
2020-08-18,63.38132095336914
2020-08-19,63.459102630615234
2020-08-20,62.56044387817383
2020-08-21,62.387630462646484
2020-08-24,64.21951293945312
2020-08-25,63.08753967285156
2020-08-26,61.160614013671875
2020-08-27,61.411190032958984
2020-08-28,61.28158187866211
2020-08-31,61.64448547363281
2020-09-01,60.18418884277344
2020-09-02,62.413543701171875
2020-09-03,62.56044387817383
2020-09-04,63.11346435546875
2020-09-08,62.90608596801758
2020-09-09,63.001136779785156
2020-09-10,62.88015365600586
2020-09-11,62.854217529296875
2020-09-14,64.1330795288086
2020-09-15,64.34910583496094
2020-09-16,65.39466094970703
2020-09-17,65.61071014404297
2020-09-18,63.83928680419922
2020-09-21,62.94063186645508
2020-09-22,63.68376159667969
2020-09-23,63.355403900146484
2020-09-24,63.882511138916016
2020-09-25,65.4724349975586
2020-09-28,65.94770050048828
2020-09-29,66.51798248291016
2020-09-30,67.22653198242188
2020-10-01,68.29801940917969
2020-10-02,68.9288101196289
2020-10-05,69.06706237792969
2020-10-06,69.7842788696289
2020-10-07,69.84476470947266
2020-10-08,71.08905029296875
2020-10-09,71.33099365234375
2020-10-12,71.62479400634766
2020-10-13,71.13225555419922
2020-10-14,71.06314086914062
2020-10-15,70.63109588623047
2020-10-16,70.59651184082031
2020-10-19,69.81018829345703
2020-10-20,69.6460189819336
2020-10-21,69.41270446777344
2020-10-22,70.37186431884766
2020-10-23,70.5101318359375
2020-10-26,71.49517822265625
2020-10-27,71.76304626464844
2020-10-28,69.26581573486328
2020-10-29,68.9288101196289
2020-10-30,67.82278442382812
2020-11-02,68.93745422363281
2020-11-03,70.26817321777344
2020-11-04,68.74736022949219
2020-11-05,68.89427185058594
2020-11-06,67.22653198242188
2020-11-09,68.50541687011719
2020-11-10,70.92488861083984
2020-11-11,70.61380004882812
2020-11-12,69.56825256347656
2020-11-13,70.53602600097656
2020-11-16,71.46926879882812
2020-11-17,69.11876678466797
2020-11-18,67.75823211669922
2020-11-19,67.24363708496094
2020-11-20,67.49656677246094
2020-11-23,67.65354919433594
2020-11-24,68.36000061035156
2020-11-25,68.60420227050781
2020-11-27,67.8279800415039
2020-11-30,66.5022964477539
2020-12-01,67.07791137695312
2020-12-02,67.18257141113281
2020-12-03,66.20577239990234
2020-12-04,65.68245697021484
2020-12-07,65.27254486083984
2020-12-08,65.0283432006836
2020-12-09,64.7492446899414
2020-12-10,63.973018646240234
2020-12-11,63.80733108520508
2020-12-14,63.1532096862793
2020-12-15,63.66777801513672
2020-12-16,62.57756805419922
2020-12-17,62.46418762207031
2020-12-18,62.05427551269531
2020-12-21,61.00767517089844
2020-12-22,60.74604415893555
2020-12-23,61.11233139038086
2020-12-24,61.4350471496582
2020-12-28,62.15022277832031
2020-12-29,61.71414566040039
2020-12-30,61.940895080566406
2020-12-31,63.031097412109375
2021-01-04,61.62693405151367
2021-01-05,60.93791198730469
2021-01-06,62.2374267578125
2021-01-07,60.972801208496094
2021-01-08,60.99024963378906
2021-01-11,59.94365692138672
2021-01-12,59.23720169067383
2021-01-13,60.71113967895508
2021-01-14,59.708152770996094
2021-01-15,60.70242691040039
2021-01-19,60.5977668762207
2021-01-20,60.998966217041016
2021-01-21,60.30995559692383
2021-01-22,60.030860900878906
2021-01-25,61.60947799682617
2021-01-26,61.29550552368164
2021-01-27,62.394412994384766
2021-01-28,61.23442840576172
2021-01-29,61.73158264160156
2021-02-01,61.705421447753906
2021-02-02,61.27806091308594
2021-02-03,61.49609375
2021-02-04,61.565860748291016
2021-02-05,62.35953140258789
2021-02-08,62.16765213012695
2021-02-09,62.22870635986328
2021-02-10,63.065975189208984
2021-02-11,62.63861083984375
2021-02-12,61.97578048706055
2021-02-16,61.76857376098633
2021-02-17,61.865570068359375
2021-02-18,61.74211502075195
2021-02-19,60.119632720947266
2021-02-22,59.93446350097656
2021-02-23,59.66992950439453
2021-02-24,58.7705192565918
2021-02-25,59.21139907836914
2021-02-26,57.88874816894531
2021-03-01,59.11441421508789
2021-03-02,59.14967727661133
2021-03-03,59.45828628540039
2021-03-04,59.04387664794922
2021-03-05,60.22545623779297
2021-03-08,61.28358840942383
2021-03-09,61.45113754272461
2021-03-10,62.05073547363281
2021-03-11,61.565738677978516
2021-03-12,62.5533561706543
2021-03-15,63.329307556152344
2021-03-16,63.558570861816406
2021-03-17,63.302860260009766
2021-03-18,63.68202209472656
2021-03-19,63.752559661865234
2021-03-22,63.53212356567383
2021-03-23,64.5814208984375
2021-03-24,64.74899291992188
2021-03-25,65.48966217041016
2021-03-26,65.63957214355469
2021-03-29,66.53015899658203
2021-03-30,65.58667755126953
2021-03-31,65.95702362060547
2021-04-01,65.50729370117188
2021-04-05,66.38026428222656
2021-04-06,66.74180603027344
2021-04-07,66.40670776367188
2021-04-08,66.23917388916016
2021-04-09,66.28327178955078
2021-04-12,66.41552734375
2021-04-13,66.9005126953125
2021-04-14,67.15621185302734
2021-04-15,68.06446075439453
2021-04-16,68.96388244628906
2021-04-19,69.08731842041016
2021-04-20,69.9690933227539
2021-04-21,69.09613037109375
2021-04-22,68.87570190429688
2021-04-23,68.29373168945312
2021-04-26,67.78229522705078
2021-04-27,67.18267822265625
2021-04-28,67.2003173828125
2021-04-29,67.64119720458984
2021-04-30,68.2584457397461
2021-05-03,68.55826568603516
2021-05-04,68.88450622558594
2021-05-05,67.79991149902344
2021-05-06,68.65525817871094
2021-05-07,68.85806274414062
2021-05-10,70.40998077392578
2021-05-11,69.96028900146484
2021-05-12,68.69052124023438
2021-05-13,69.9073715209961
2021-05-14,69.63404083251953
2021-05-17,69.42240905761719
2021-05-18,69.23091125488281
2021-05-19,69.44467163085938
2021-05-20,69.83650207519531
2021-05-21,70.3174057006836
2021-05-24,69.80087280273438
2021-05-25,69.29327392578125
2021-05-26,69.46248626708984
2021-05-27,68.45616149902344
2021-05-28,68.78565216064453
2021-06-01,68.0643081665039
2021-06-02,68.38492584228516
2021-06-03,68.80347442626953
2021-06-04,68.78565216064453
2021-06-07,68.8479995727539
2021-06-08,67.93964385986328
2021-06-09,68.46505737304688
2021-06-10,68.60753631591797
2021-06-11,68.77677154541016
2021-06-14,69.2398452758789
2021-06-15,69.2398452758789
2021-06-16,67.87730407714844
2021-06-17,67.93074798583984
2021-06-18,66.33666229248047
2021-06-21,66.96003723144531
2021-06-22,66.30994415283203
2021-06-23,65.42831420898438
2021-06-24,65.3927001953125
2021-06-25,65.78453063964844
2021-06-28,65.74000549316406
2021-06-29,64.16374206542969
2021-06-30,63.86985778808594
2021-07-01,64.60009002685547
2021-07-02,64.53775787353516
2021-07-06,64.9563217163086
2021-07-07,65.31253814697266
2021-07-08,65.33035278320312
2021-07-09,65.27692413330078
2021-07-12,65.33035278320312
2021-07-13,64.68025207519531
2021-07-14,65.17897033691406
2021-07-15,66.22089385986328
2021-07-16,66.72850036621094
2021-07-19,65.69546508789062
2021-07-20,65.51736450195312
2021-07-21,64.8138198852539
2021-07-22,65.04537200927734
2021-07-23,66.06060028076172
2021-07-26,65.86467742919922
2021-07-27,67.2628173828125
2021-07-28,66.42572021484375
2021-07-29,66.3633804321289
2021-07-30,65.69546508789062
2021-08-02,66.3455581665039
2021-08-03,66.65725708007812
2021-08-04,66.6750717163086
2021-08-05,67.0758056640625
2021-08-06,67.2539291381836
2021-08-09,67.74373626708984
2021-08-10,68.03759765625
2021-08-11,68.67878723144531
2021-08-12,68.79456329345703
2021-08-13,69.23091125488281
2021-08-16,69.68510437011719
2021-08-17,69.4737319946289
2021-08-18,68.89807891845703
2021-08-19,68.97903442382812
2021-08-20,69.212890625
2021-08-23,68.16952514648438
2021-08-24,67.4769515991211
2021-08-25,67.70182037353516
2021-08-26,67.65684509277344
2021-08-27,68.03460693359375
2021-08-30,68.08857727050781
2021-08-31,67.86370849609375
2021-09-01,68.7541732788086
2021-09-02,69.37478637695312
2021-09-03,68.62825775146484
2021-09-07,67.35102844238281
2021-09-08,69.1859130859375
2021-09-09,68.7001953125
2021-09-10,67.18012237548828
2021-09-13,66.92829132080078
2021-09-14,66.73040008544922
2021-09-15,66.55050659179688
2021-09-16,66.25369262695312
2021-09-17,65.7230224609375
2021-09-20,65.9388656616211
2021-09-21,65.70503234863281
2021-09-22,65.88491821289062
2021-09-23,65.75898742675781
2021-09-24,65.66004943847656
2021-09-27,65.23731231689453
2021-09-28,64.90452575683594
2021-09-29,66.0647964477539
2021-09-30,65.29129028320312
2021-10-01,64.40081787109375
2021-10-04,65.85794067382812
2021-10-05,65.69603729248047
2021-10-06,67.10819244384766
2021-10-07,66.90131378173828
2021-10-08,66.08280181884766
2021-10-11,66.48755645751953
2021-10-12,68.07959747314453
2021-10-13,68.40339660644531
2021-10-14,68.06159210205078
2021-10-15,66.98226165771484
2021-10-18,65.56110382080078
2021-10-19,66.316650390625
2021-10-20,67.91769409179688
2021-10-21,67.854736328125
2021-10-22,68.43936920166016
2021-10-25,68.25048065185547
2021-10-26,68.61026763916016
2021-10-27,68.34940338134766
2021-10-28,68.6192626953125
2021-10-29,67.8187255859375
2021-11-01,68.45736694335938
2021-11-02,68.7541732788086
2021-11-03,69.23988342285156
2021-11-04,68.61026763916016
2021-11-05,70.34620666503906
2021-11-08,69.30284118652344
2021-11-09,70.0044174194336
2021-11-10,70.121337890625
2021-11-11,69.77954864501953
2021-11-12,69.39279174804688
2021-11-15,70.84989166259766
2021-11-16,70.41841125488281
2021-11-17,70.40025329589844
2021-11-18,70.54558563232422
2021-11-19,70.8816909790039
2021-11-22,71.37222290039062
2021-11-23,71.91724395751953
2021-11-24,71.96267700195312
2021-11-26,71.46307373046875
2021-11-29,72.98915100097656
2021-11-30,70.52742004394531
2021-12-01,70.7999267578125
2021-12-02,71.4812240600586
2021-12-03,73.15266418457031
2021-12-06,73.89753723144531
2021-12-07,74.08831024169922
2021-12-08,74.0610580444336
2021-12-09,74.19732666015625
2021-12-10,75.04212188720703
2021-12-13,75.82333374023438
2021-12-14,75.5508041381836
2021-12-15,76.77714538574219
2021-12-16,76.93157958984375
2021-12-17,76.14128875732422
2021-12-20,76.34110260009766
2021-12-21,75.73249053955078
2021-12-22,76.16852569580078
2021-12-23,76.09585571289062
2021-12-27,76.05951690673828
2021-12-28,76.6681137084961
2021-12-29,77.30401611328125
2021-12-30,77.3766860961914
2021-12-31,77.50386810302734
2022-01-03,77.33126068115234
2022-01-04,77.18592834472656
2022-01-05,77.7127914428711
2022-01-06,77.54927825927734
2022-01-07,77.8218002319336
2022-01-10,77.0133285522461
2022-01-11,75.45999145507812
2022-01-12,75.5689926147461
2022-01-13,76.25028228759766
2022-01-14,75.8687515258789
2022-01-18,74.47891235351562
2022-01-19,74.62427520751953
2022-01-20,74.52434539794922
2022-01-21,75.0875473022461
2022-01-24,74.47891235351562
2022-01-25,74.31541442871094
2022-01-26,73.92479705810547
2022-01-27,75.17838287353516
2022-01-28,76.87705993652344
2022-01-31,78.53033447265625
2022-02-01,78.16698455810547
2022-02-02,79.16620635986328
2022-02-03,79.0208740234375
2022-02-04,78.20330810546875
2022-02-07,78.66658782958984
2022-02-08,78.50308227539062
2022-02-09,78.46674346923828
2022-02-10,76.33203887939453
2022-02-11,76.54096221923828
2022-02-14,75.41455841064453
2022-02-15,74.6166763305664
2022-02-16,74.35985565185547
2022-02-17,74.69920349121094
2022-02-18,77.5972900390625
2022-02-22,77.72569274902344
2022-02-23,77.40469360351562
2022-02-24,76.4050521850586
2022-02-25,78.81706237792969
2022-02-28,78.66114044189453
2022-03-01,78.30348205566406
2022-03-02,79.70668029785156
2022-03-03,80.9722900390625
2022-03-04,82.43050384521484
2022-03-07,82.66896057128906
2022-03-08,81.39417266845703
2022-03-09,81.05481719970703
2022-03-10,82.05448913574219
2022-03-11,81.93527221679688
2022-03-14,82.100341796875
2022-03-15,82.90741729736328
2022-03-16,82.21039581298828
2022-03-17,82.54972076416016
2022-03-18,81.34830474853516
2022-03-21,82.14619445800781
2022-03-22,81.88941192626953
2022-03-23,82.48554229736328
2022-03-24,83.83370208740234
2022-03-25,84.9984359741211
2022-03-28,85.33776092529297
2022-03-29,85.768798828125
2022-03-30,86.87853240966797
2022-03-31,86.83267211914062
2022-04-01,88.1441421508789
2022-04-04,87.5388412475586
2022-04-05,88.18083190917969
2022-04-06,90.24434661865234
2022-04-07,89.47396850585938
2022-04-08,89.79496002197266
2022-04-11,88.59353637695312
2022-04-12,89.69407653808594
2022-04-13,89.7857894897461
2022-04-14,89.9050064086914
2022-04-18,88.90535736083984
2022-04-19,89.88667297363281
2022-04-20,90.2535171508789
2022-04-21,90.05175018310547
2022-04-22,88.49266052246094
2022-04-25,88.089111328125
2022-04-26,87.27288818359375
2022-04-27,86.87853240966797
2022-04-28,87.52967834472656
2022-04-29,85.053466796875
2022-05-02,84.38396453857422
2022-05-03,84.631591796875
2022-05-04,85.75047302246094
2022-05-05,84.9801025390625
2022-05-06,86.1906967163086
2022-05-09,86.55753326416016
2022-05-10,84.97091674804688
2022-05-11,86.46582794189453
2022-05-12,86.53001403808594
2022-05-13,87.49299621582031
2022-05-16,87.16283416748047
2022-05-17,88.31884002685547
2022-05-18,88.05989837646484
2022-05-19,87.68997192382812
2022-05-20,88.60551452636719
2022-05-23,90.33491516113281
2022-05-24,92.84112548828125
2022-05-25,92.7763900756836
2022-05-26,92.36023712158203
2022-05-27,93.016845703125
2022-05-31,91.79610443115234
2022-06-01,91.2134780883789
2022-06-02,91.167236328125
2022-06-03,90.54761505126953
2022-06-06,90.72332000732422
2022-06-07,91.07475280761719
2022-06-08,89.74303436279297
2022-06-09,87.40328216552734
2022-06-10,87.99516296386719
2022-06-13,84.29594421386719
2022-06-14,82.1041488647461
2022-06-15,81.61402130126953
2022-06-16,81.07762145996094
2022-06-17,80.3470230102539
2022-06-21,81.57701873779297
2022-06-22,82.21512603759766
2022-06-23,84.44390106201172
2022-06-24,85.94209289550781
2022-06-27,86.52471923828125
2022-06-28,87.04261016845703
2022-06-29,87.59748840332031
2022-06-30,87.94891357421875
2022-07-01,89.92799377441406
2022-07-05,85.72013854980469
2022-07-06,86.09931182861328
2022-07-07,85.35945129394531
2022-07-08,85.05428314208984
2022-07-11,85.94209289550781
2022-07-12,85.84037017822266
2022-07-13,85.5721664428711
2022-07-14,85.85884857177734
2022-07-15,86.3767318725586
2022-07-18,84.73983764648438
2022-07-19,85.28546905517578
2022-07-20,83.82429504394531
2022-07-21,83.99075317382812
2022-07-22,85.48892974853516
2022-07-25,87.01486206054688
2022-07-26,88.18936920166016
2022-07-27,88.49455261230469
2022-07-28,91.07475280761719
2022-07-29,91.80534362792969
2022-08-01,90.93603515625
2022-08-02,90.67709350585938
2022-08-03,90.72332000732422
2022-08-04,90.10371398925781
2022-08-05,89.88175964355469
2022-08-08,91.09325408935547
2022-08-09,91.4724349975586
2022-08-10,91.54640197753906
2022-08-11,91.07475280761719
2022-08-12,91.65739440917969
2022-08-15,92.7486572265625
2022-08-16,93.2333755493164
2022-08-17,93.75537109375
2022-08-18,94.08161926269531
2022-08-19,93.72740173339844
2022-08-22,92.66476440429688
2022-08-23,92.05886840820312
2022-08-24,92.17071533203125
2022-08-25,92.71136474609375
2022-08-26,91.8444595336914
2022-08-29,92.47833251953125
2022-08-30,91.63009643554688
2022-08-31,91.10807800292969
2022-09-01,92.69271850585938
2022-09-02,91.7978515625
2022-09-06,91.11739349365234
2022-09-07,94.36125946044922
2022-09-08,93.82994842529297
2022-09-09,94.0070571899414
2022-09-12,95.00444793701172
2022-09-13,92.11478424072266
2022-09-14,93.18675994873047
2022-09-15,91.01486206054688
2022-09-16,90.80046844482422
2022-09-19,91.78852844238281
2022-09-20,90.76317596435547
2022-09-21,89.7098617553711
2022-09-22,89.87762451171875
2022-09-23,88.99209594726562
2022-09-26,86.84815979003906
2022-09-27,84.61099243164062
2022-09-28,84.6576156616211
2022-09-29,81.7120361328125
2022-09-30,79.94094848632812
2022-10-03,81.7120361328125
2022-10-04,83.06365203857422
2022-10-05,80.44432067871094
2022-10-06,78.30037689208984
2022-10-07,76.04456329345703
2022-10-10,75.96067810058594
2022-10-11,76.06321716308594
2022-10-12,74.07774353027344
2022-10-13,76.5759048461914
2022-10-14,76.35218048095703
2022-10-17,77.38685607910156
2022-10-18,79.2325210571289
2022-10-19,78.8037338256836
2022-10-20,77.75971984863281
2022-10-21,79.11134338378906
2022-10-24,78.94355773925781
2022-10-25,80.02484130859375
2022-10-26,79.92230987548828
2022-10-27,80.55616760253906
2022-10-28,82.44842529296875
2022-10-31,81.99166870117188
2022-11-01,82.04759979248047
2022-11-02,82.2247085571289
2022-11-03,82.70942687988281
2022-11-04,83.9305419921875
2022-11-07,81.70270538330078
2022-11-08,82.29928588867188
2022-11-09,81.72135925292969
2022-11-10,84.7787857055664
2022-11-11,83.0729751586914
2022-11-14,83.26870727539062
2022-11-15,84.35965728759766
2022-11-16,85.90199279785156
2022-11-17,85.40357208251953
2022-11-18,87.96162414550781
2022-11-21,88.54470825195312
2022-11-22,89.55101013183594
2022-11-23,90.91468811035156
2022-11-25,91.69526672363281
2022-11-28,90.79242706298828
2022-11-29,90.56672668457031
2022-11-30,92.203125
2022-12-01,92.0244369506836
2022-12-02,91.55419921875
2022-12-05,91.57301330566406
2022-12-06,91.75169372558594
2022-12-07,90.83943939208984
2022-12-08,91.7799072265625
2022-12-09,90.78302001953125
2022-12-12,92.49465942382812
2022-12-13,92.64514923095703
2022-12-14,92.57931518554688
2022-12-15,91.20623779296875
2022-12-16,89.50398254394531
2022-12-19,89.20304107666016
2022-12-20,88.9585189819336
2022-12-21,90.021240234375
2022-12-22,89.49458312988281
2022-12-23,90.14350128173828
2022-12-27,90.80183410644531
2022-12-28,90.2563705444336
2022-12-29,90.74540710449219
2022-12-30,89.63565826416016
2023-01-03,90.05887603759766
2023-01-04,90.83943939208984
2023-01-05,89.61685180664062
2023-01-06,92.00562286376953
2023-01-09,91.90217590332031
2023-01-10,92.2501449584961
2023-01-11,92.73918914794922
2023-01-12,91.7234878540039
2023-01-13,90.74540710449219
2023-01-17,89.80494689941406
2023-01-18,87.78295135498047
2023-01-19,86.9741439819336
2023-01-20,88.20614624023438
2023-01-23,87.98046112060547
2023-01-24,88.45067596435547
2023-01-25,88.82685852050781
2023-01-26,89.23125457763672
2023-01-27,89.25946807861328
2023-01-30,89.39115142822266
2023-01-31,89.63565826416016
2023-02-01,89.76731872558594
2023-02-02,89.49458312988281
2023-02-03,87.3973617553711
2023-02-06,87.98046112060547
2023-02-07,87.69830322265625
2023-02-08,86.30641174316406
2023-02-09,84.82048797607422
2023-02-10,86.86128997802734
2023-02-13,87.27510070800781
2023-02-14,86.43070983886719
2023-02-15,86.52557373046875
2023-02-16,86.9620132446289
2023-02-17,88.47051239013672
2023-02-21,87.97716522216797
2023-02-22,87.6735610961914
2023-02-23,86.8861083984375
2023-02-24,86.58251190185547
2023-02-27,86.19351959228516
2023-02-28,84.77039337158203
2023-03-01,83.63190460205078
2023-03-02,85.01708221435547
2023-03-03,86.04173278808594
2023-03-06,86.93354797363281
2023-03-07,86.01326751708984
2023-03-08,86.99047088623047
2023-03-09,86.6109619140625
2023-03-10,85.97531127929688
2023-03-13,88.03409576416016
2023-03-14,89.19155883789062
2023-03-15,90.7380142211914
2023-03-16,91.36419677734375
2023-03-17,90.72852325439453
2023-03-20,91.94291687011719
2023-03-21,88.41358947753906
2023-03-22,87.37944030761719
2023-03-23,87.02841186523438
2023-03-24,90.19721984863281
2023-03-27,89.72286224365234
2023-03-28,89.55207824707031
2023-03-29,90.23516845703125
2023-03-30,89.86517333984375
2023-03-31,90.76646423339844
2023-04-03,90.21619415283203
2023-04-04,91.0985336303711
2023-04-05,93.4609146118164
2023-04-06,93.89733123779297
2023-04-10,94.12503051757812
2023-04-11,94.03015899658203
2023-04-12,93.6316909790039
2023-04-13,93.05294799804688
2023-04-14,91.7247085571289
2023-04-17,92.85372161865234
2023-04-18,92.52164459228516
2023-04-19,93.10987854003906
2023-04-20,93.60322570800781
2023-04-21,93.96373748779297
2023-04-24,94.72274017333984
2023-04-25,95.25404357910156
2023-04-26,94.05862426757812
2023-04-27,94.09658813476562
2023-04-28,93.42295837402344
2023-05-01,94.03015899658203
2023-05-02,93.5178451538086
2023-05-03,93.01499938964844
2023-05-04,93.47039794921875
2023-05-05,94.39067840576172
2023-05-08,93.93528747558594
2023-05-09,93.70758819580078
2023-05-10,94.31478118896484
2023-05-11,93.8878402709961
2023-05-12,94.41914367675781
2023-05-15,93.43244171142578
2023-05-16,92.31321716308594
2023-05-17,91.73925018310547
2023-05-18,91.22267150878906
2023-05-19,91.06005096435547
2023-05-22,90.5434799194336
2023-05-23,89.80687713623047
2023-05-24,89.44337463378906
2023-05-25,89.1755142211914
2023-05-26,88.66851806640625
2023-05-30,88.54415130615234
2023-05-31,89.25205993652344
2023-06-01,87.83625793457031
2023-06-02,87.77886962890625
2023-06-05,88.91722869873047
2023-06-06,88.4006576538086
2023-06-07,89.48163604736328
2023-06-08,89.92168426513672
2023-06-09,89.4338150024414
2023-06-12,88.61112213134766
2023-06-13,88.03713989257812
2023-06-14,88.38153839111328
2023-06-15,88.98419189453125
2023-06-16,88.93636322021484
2023-06-20,88.02758026123047
2023-06-21,88.8885269165039
2023-06-22,88.12325286865234
2023-06-23,86.8031234741211
2023-06-26,87.70233154296875
2023-06-27,87.98931884765625
2023-06-28,86.20045471191406
2023-06-29,85.68388366699219
2023-06-30,86.47787475585938
2023-07-03,87.09967041015625
2023-07-05,88.82157135009766
2023-07-06,88.17108154296875
2023-07-07,88.03713989257812
2023-07-10,87.42491149902344
2023-07-11,88.5250244140625
2023-07-12,89.05116271972656
2023-07-13,89.70165252685547
2023-07-14,89.04159545898438
2023-07-17,88.41023254394531
2023-07-18,88.14237976074219
2023-07-19,89.4338150024414
2023-07-20,91.72968292236328
2023-07-21,92.91587829589844
2023-07-24,92.91587829589844
2023-07-25,93.47071075439453
2023-07-26,93.26982116699219
2023-07-27,91.59576416015625
2023-07-28,91.49052429199219
2023-07-31,90.74436950683594
2023-08-01,89.29032135009766
2023-08-02,89.28074645996094
2023-08-03,86.4109115600586
2023-08-04,85.4351577758789
2023-08-07,86.6883316040039
2023-08-08,87.23358917236328
2023-08-09,87.01356506347656
2023-08-10,86.48743438720703
2023-08-11,86.88921356201172
2023-08-14,85.67431640625
2023-08-15,84.64138793945312
2023-08-16,85.75154113769531
2023-08-17,85.19163513183594
2023-08-18,86.22456359863281
2023-08-21,85.63570404052734
2023-08-22,86.28247833251953
2023-08-23,86.91960906982422
2023-08-24,86.35970306396484
2023-08-25,86.7651596069336
2023-08-28,86.6010513305664
2023-08-29,86.95822143554688
2023-08-30,86.71688842773438
2023-08-31,85.87702941894531
2023-09-01,85.28817749023438
2023-09-05,83.51194763183594
2023-09-06,83.79190063476562
2023-09-07,85.44263458251953
2023-09-08,86.156982421875
2023-09-11,86.62035369873047
2023-09-12,87.07405853271484
2023-09-13,88.29039764404297
2023-09-14,89.17852020263672
2023-09-15,88.3193588256836
2023-09-18,88.39657592773438
2023-09-19,88.01044464111328
2023-09-20,88.32901000976562
2023-09-21,87.71118927001953
2023-09-22,87.68224334716797
2023-09-25,87.10302734375
2023-09-26,84.78619384765625
2023-09-27,83.6277847290039
2023-09-28,82.52729034423828
2023-09-29,82.56590270996094
2023-10-02,78.79141235351562
2023-10-03,80.29734802246094
2023-10-04,81.28199768066406
2023-10-05,81.82259368896484
2023-10-06,83.35748291015625
2023-10-09,84.51590728759766
2023-10-10,85.06615447998047
2023-10-11,85.38470458984375
2023-10-12,84.3421401977539
2023-10-13,84.96961212158203
2023-10-16,85.58743286132812
2023-10-17,85.81912231445312
2023-10-18,85.22059631347656
2023-10-19,84.6317367553711
2023-10-20,84.04288482666016
2023-10-23,83.58917236328125
2023-10-24,84.92134857177734
2023-10-25,85.24956512451172
2023-10-26,86.20525360107422
2023-10-27,84.43866729736328
2023-10-30,84.44832611083984
2023-10-31,84.74758911132812
2023-11-01,86.07010650634766
2023-11-02,87.03545379638672
2023-11-03,86.94857025146484
2023-11-06,87.40228271484375
2023-11-07,86.37902069091797
2023-11-08,85.60673522949219
2023-11-09,86.156982421875
2023-11-10,86.25352478027344
2023-11-13,85.30748748779297
2023-11-14,88.1718521118164
2023-11-15,88.22056579589844
2023-11-16,88.78563690185547
2023-11-17,89.00972747802734
2023-11-20,88.60053253173828
2023-11-21,88.162109375
2023-11-22,88.19132995605469
2023-11-24,88.6200180053711
2023-11-27,88.33747863769531
2023-11-28,88.4641342163086
2023-11-29,87.62625885009766
2023-11-30,87.79188537597656
2023-12-01,89.32150268554688
2023-12-04,89.62351989746094
2023-12-05,88.84410095214844
