,PAYC
2021-09-20,477.7779235839844
2021-09-21,486.2083435058594
2021-09-22,494.0266723632813
2021-09-23,504.6979064941406
2021-09-24,508.8637390136719
2021-09-27,500.5123596191406
2021-09-28,482.1412658691406
2021-09-29,488.6466369628906
2021-09-30,489.3870239257813
2021-10-01,499.1204223632813
2021-10-04,488.2517700195313
2021-10-05,491.6969604492187
2021-10-06,500.9763488769531
2021-10-07,505.1224365234375
2021-10-08,498.5774841308594
2021-10-11,495.2606506347656
2021-10-12,502.8717041015625
2021-10-13,509.7028503417969
2021-10-14,517.471923828125
2021-10-15,512.1115112304688
2021-10-18,514.480712890625
2021-10-19,512.0325317382812
2021-10-20,506.0503234863281
2021-10-21,527.076904296875
2021-10-22,528.9428100585938
2021-10-25,532.0127563476562
2021-10-26,530.2951049804688
2021-10-27,524.5103149414062
2021-10-28,530.4234619140625
2021-10-29,540.8182373046875
2021-11-01,539.5646362304688
2021-11-02,546.1292114257812
2021-11-03,505.7541809082031
2021-11-04,505.4284362792969
2021-11-05,497.9259643554687
2021-11-08,504.85589599609375
2021-11-09,500.818359375
2021-11-10,485.2902526855469
2021-11-11,481.7463073730469
2021-11-12,483.94769287109375
2021-11-15,477.86676025390625
2021-11-16,479.76214599609375
2021-11-17,470.9467468261719
2021-11-18,463.3752136230469
2021-11-19,464.4807739257813
2021-11-22,446.8994140625
2021-11-23,442.6151123046875
2021-11-24,446.49468994140625
2021-11-26,432.22027587890625
2021-11-29,441.6871948242187
2021-11-30,431.8648986816406
2021-12-01,416.6724548339844
2021-12-02,433.4443359375
2021-12-03,412.4671020507813
2021-12-06,413.2173767089844
2021-12-07,429.8017272949219
2021-12-08,430.1472473144531
2021-12-09,418.8836669921875
2021-12-10,414.3328247070313
2021-12-13,410.12750244140625
2021-12-14,399.9202575683594
2021-12-15,409.5648498535156
2021-12-16,394.2440185546875
2021-12-17,401.5984497070313
2021-12-20,395.3990478515625
2021-12-21,411.4010009765625
2021-12-22,416.3368225097656
2021-12-23,418.3901062011719
2021-12-27,420.8875732421875
2021-12-28,415.5865478515625
2021-12-29,411.8550109863281
2021-12-30,412.3387756347656
2021-12-31,409.8609924316406
2022-01-03,399.7425537109375
2022-01-04,386.8403015136719
2022-01-05,356.3072509765625
2022-01-06,352.25006103515625
2022-01-07,351.2332763671875
2022-01-10,359.3477478027344
2022-01-11,362.4869689941406
2022-01-12,353.47412109375
2022-01-13,338.1532897949219
2022-01-14,329.70318603515625
2022-01-18,318.5877380371094
2022-01-19,325.5274963378906
2022-01-20,324.0566101074219
2022-01-21,306.0210876464844
2022-01-24,322.10205078125
2022-01-25,300.759521484375
2022-01-26,298.18304443359375
2022-01-27,297.11688232421875
2022-01-28,313.1583557128906
2022-01-31,330.9963684082031
2022-02-01,333.7110900878906
2022-02-02,321.3814392089844
2022-02-03,310.6410217285156
2022-02-04,321.5788269042969
2022-02-07,324.3626403808594
2022-02-08,330.7101135253906
2022-02-09,360.2559814453125
2022-02-10,359.71307373046875
2022-02-11,345.0733337402344
2022-02-14,341.2826232910156
2022-02-15,343.7209777832031
2022-02-16,340.0585632324219
2022-02-17,323.5137023925781
2022-02-18,314.4811096191406
2022-02-22,316.56402587890625
2022-02-23,310.8483581542969
2022-02-24,320.3349914550781
2022-02-25,331.33203125
2022-02-28,334.8562316894531
2022-03-01,330.305419921875
2022-03-02,333.8591613769531
2022-03-03,319.79205322265625
2022-03-04,314.4515075683594
2022-03-07,297.4722900390625
2022-03-08,290.79901123046875
2022-03-09,307.2155456542969
2022-03-10,305.69537353515625
2022-03-11,299.3281555175781
2022-03-14,293.8395080566406
2022-03-15,302.08233642578125
2022-03-16,323.02008056640625
2022-03-17,338.7061462402344
2022-03-18,354.41192626953125
2022-03-21,347.35369873046875
2022-03-22,352.65478515625
2022-03-23,339.86114501953125
2022-03-24,344.3724365234375
2022-03-25,336.8799133300781
2022-03-28,343.60247802734375
2022-03-29,355.0931091308594
2022-03-30,342.8028869628906
2022-03-31,341.9341735839844
2022-04-01,346.4751281738281
2022-04-04,354.036865234375
2022-04-05,349.6044616699219
2022-04-06,330.7496337890625
2022-04-07,323.8592224121094
2022-04-08,319.5354309082031
2022-04-11,312.6647033691406
2022-04-12,313.3755187988281
2022-04-13,320.90753173828125
2022-04-14,315.260986328125
2022-04-18,304.4909973144531
2022-04-19,314.8759460449219
2022-04-20,307.8967590332031
2022-04-21,299.9895935058594
2022-04-22,292.1711730957031
2022-04-25,299.5650329589844
2022-04-26,281.14453125
2022-04-27,278.6865234375
2022-04-28,291.5492858886719
2022-04-29,277.8572998046875
2022-05-02,288.96295166015625
2022-05-03,284.75762939453125
2022-05-04,323.987548828125
2022-05-05,297.18603515625
2022-05-06,291.4505615234375
2022-05-09,276.5740051269531
2022-05-10,280.3350830078125
2022-05-11,262.72406005859375
2022-05-12,271.4604187011719
2022-05-13,284.8563232421875
2022-05-16,276.2185974121094
2022-05-17,278.0251159667969
2022-05-18,265.4881286621094
2022-05-19,266.19891357421875
2022-05-20,273.2373962402344
2022-05-23,270.8582763671875
2022-05-24,263.26702880859375
2022-05-25,271.33209228515625
2022-05-26,278.074462890625
2022-05-27,290.5028991699219
2022-05-31,280.6904602050781
2022-06-01,278.55816650390625
2022-06-02,299.20965576171875
2022-06-03,294.68841552734375
2022-06-06,298.1336364746094
2022-06-07,303.36566162109375
2022-06-08,307.99542236328125
2022-06-09,298.51861572265625
2022-06-10,290.6114501953125
2022-06-13,265.05377197265625
2022-06-14,266.9787902832031
2022-06-15,270.3055114746094
2022-06-16,256.63323974609375
2022-06-17,261.43084716796875
2022-06-21,268.4989318847656
2022-06-22,269.6638488769531
2022-06-23,282.4673767089844
2022-06-24,302.59564208984375
2022-06-27,296.2284240722656
2022-06-28,282.9609069824219
2022-06-29,280.53253173828125
2022-06-30,276.52459716796875
2022-07-01,287.432861328125
2022-07-05,309.26885986328125
2022-07-06,308.7259521484375
2022-07-07,321.82562255859375
2022-07-08,319.14056396484375
2022-07-11,315.83355712890625
2022-07-12,292.9905090332031
2022-07-13,291.5887756347656
2022-07-14,287.0083312988281
2022-07-15,297.95599365234375
2022-07-18,295.9322814941406
2022-07-19,307.49200439453125
2022-07-20,321.76641845703125
2022-07-21,326.7219543457031
2022-07-22,320.3646240234375
2022-07-25,312.97076416015625
2022-07-26,299.0220642089844
2022-07-27,316.0902404785156
2022-07-28,322.3784484863281
2022-07-29,326.2481384277344
2022-08-01,327.7979736328125
2022-08-02,333.5235290527344
2022-08-03,347.80780029296875
2022-08-04,356.1394958496094
2022-08-05,365.2608947753906
2022-08-08,363.2667846679687
2022-08-09,366.7218933105469
2022-08-10,372.4869079589844
2022-08-11,373.0496215820313
2022-08-12,388.8540954589844
2022-08-15,393.7899475097656
2022-08-16,391.8945617675781
2022-08-17,385.6655578613281
2022-08-18,382.0328369140625
2022-08-19,372.1710815429687
2022-08-22,363.1680908203125
2022-08-23,363.9578247070313
2022-08-24,366.6824340820313
2022-08-25,369.3379211425781
2022-08-26,355.97161865234375
2022-08-29,346.672607421875
2022-08-30,352.70416259765625
2022-08-31,346.69232177734375
2022-09-01,342.1217346191406
2022-09-02,340.038818359375
2022-09-06,341.4801330566406
2022-09-07,351.58868408203125
2022-09-08,359.88079833984375
2022-09-09,365.4188537597656
2022-09-12,370.8679809570313
2022-09-13,356.7317810058594
2022-09-14,359.3675231933594
2022-09-15,347.06744384765625
2022-09-16,345.11285400390625
2022-09-19,346.93914794921875
2022-09-20,342.4672546386719
2022-09-21,338.87396240234375
2022-09-22,324.24420166015625
2022-09-23,321.5690002441406
2022-09-26,316.81085205078125
2022-09-27,324.07635498046875
2022-09-28,337.39324951171875
2022-09-29,330.1375427246094
2022-09-30,325.7545166015625
2022-10-03,332.3192443847656
2022-10-04,345.1325378417969
2022-10-05,347.1562805175781
2022-10-06,349.0614929199219
2022-10-07,334.05657958984375
2022-10-10,319.8216552734375
2022-10-11,315.3202209472656
2022-10-12,307.37353515625
2022-10-13,309.4169616699219
2022-10-14,294.8957824707031
2022-10-17,311.60845947265625
2022-10-18,324.9154968261719
2022-10-19,316.3863525390625
2022-10-20,314.2244567871094
2022-10-21,318.8641662597656
2022-10-24,319.86114501953125
2022-10-25,332.83251953125
2022-10-26,326.7910461425781
2022-10-27,329.5255126953125
2022-10-28,337.2352600097656
2022-10-31,341.5590515136719
2022-11-01,338.311279296875
2022-11-02,312.38836669921875
2022-11-03,322.1415100097656
2022-11-04,302.2698974609375
2022-11-07,292.4080810546875
2022-11-08,300.94708251953125
2022-11-09,295.665771484375
2022-11-10,325.5176086425781
2022-11-11,335.9815673828125
2022-11-14,325.5867614746094
2022-11-15,342.7337951660156
2022-11-16,333.3557434082031
2022-11-17,314.2540283203125
2022-11-18,312.3291320800781
2022-11-21,311.0951232910156
2022-11-22,315.28076171875
2022-11-23,323.01019287109375
2022-11-25,322.9017028808594
2022-11-28,321.0556640625
2022-11-29,317.8473815917969
2022-11-30,334.7475891113281
2022-12-01,341.7762451171875
2022-12-02,335.50775146484375
2022-12-05,311.4208984375
2022-12-06,308.6568908691406
2022-12-07,305.0043029785156
2022-12-08,314.6686706542969
2022-12-09,310.0981750488281
2022-12-12,321.75653076171875
2022-12-13,324.5501708984375
2022-12-14,323.5137023925781
2022-12-15,310.8878173828125
2022-12-16,307.4031066894531
2022-12-19,305.61639404296875
2022-12-20,299.9204406738281
2022-12-21,306.37646484375
2022-12-22,299.89080810546875
2022-12-23,301.25311279296875
2022-12-27,297.7486877441406
2022-12-28,298.7456970214844
2022-12-29,307.8670959472656
2022-12-30,306.3271179199219
2023-01-03,300.7200622558594
2023-01-04,299.9993896484375
2023-01-05,290.8385009765625
2023-01-06,282.9708557128906
2023-01-09,288.8345947265625
2023-01-10,294.51080322265625
2023-01-11,300.3449401855469
2023-01-12,300.37457275390625
2023-01-13,300.5522155761719
2023-01-17,306.3172302246094
2023-01-18,307.7684020996094
2023-01-19,300.88787841796875
2023-01-20,309.4366760253906
2023-01-23,317.9361877441406
2023-01-24,315.8138122558594
2023-01-25,310.56207275390625
2023-01-26,317.33404541015625
2023-01-27,318.1040344238281
2023-01-30,311.70721435546875
2023-01-31,319.7821960449219
2023-02-01,336.3961486816406
2023-02-02,347.88677978515625
2023-02-03,333.1089172363281
2023-02-06,325.4584045410156
2023-02-07,340.0980529785156
2023-02-08,317.08721923828125
2023-02-09,318.3409118652344
2023-02-10,313.0201110839844
2023-02-13,318.60748291015625
2023-02-14,320.5225830078125
2023-02-15,315.89276123046875
2023-02-16,303.50384521484375
2023-02-17,299.9895935058594
2023-02-21,292.70428466796875
2023-02-22,295.1030578613281
2023-02-23,296.08038330078125
2023-02-24,289.6539306640625
2023-02-27,290.34490966796875
2023-02-28,285.34991455078125
2023-03-01,280.8582763671875
2023-03-02,283.6519470214844
2023-03-03,287.798095703125
2023-03-06,288.9727783203125
2023-03-07,283.7112121582031
2023-03-08,285.1228332519531
2023-03-09,282.0823669433594
2023-03-10,269.7724304199219
2023-03-13,271.0162658691406
2023-03-14,276.9096374511719
2023-03-15,274.3133850097656
2023-03-16,276.46539306640625
2023-03-17,273.38543701171875
2023-03-20,266.8997497558594
2023-03-21,273.79022216796875
2023-03-22,263.4249267578125
2023-03-23,268.8247375488281
2023-03-24,268.074462890625
2023-03-27,268.9826965332031
2023-03-28,269.5256652832031
2023-03-29,282.2008056640625
2023-03-30,292.4870910644531
2023-03-31,300.1080017089844
2023-04-03,294.7871398925781
2023-04-04,289.0221252441406
2023-04-05,281.934326171875
2023-04-06,285.73486328125
2023-04-10,290.6015930175781
2023-04-11,292.1119689941406
2023-04-12,290.43377685546875
2023-04-13,299.0418701171875
2023-04-14,299.2590026855469
2023-04-17,303.3064270019531
2023-04-18,301.34197998046875
2023-04-19,301.04583740234375
2023-04-20,295.9718322753906
2023-04-21,296.6923828125
2023-04-24,294.7082214355469
2023-04-25,285.0043640136719
2023-04-26,282.03302001953125
2023-04-27,285.19195556640625
2023-04-28,286.64306640625
2023-05-01,293.7309265136719
2023-05-02,285.0438537597656
2023-05-03,289.9303283691406
2023-05-04,276.39630126953125
2023-05-05,269.1307678222656
2023-05-08,270.8582763671875
2023-05-09,265.2906799316406
2023-05-10,269.6736755371094
2023-05-11,261.9047546386719
2023-05-12,265.0636901855469
2023-05-15,268.232421875
2023-05-16,261.8849792480469
2023-05-17,269.3084411621094
2023-05-18,278.6272888183594
2023-05-19,281.6973876953125
2023-05-22,285.4881286621094
2023-05-23,280.32525634765625
2023-05-24,277.2353820800781
2023-05-25,275.438720703125
2023-05-26,277.71728515625
2023-05-30,276.6002197265625
2023-05-31,276.9067077636719
2023-06-01,277.8753662109375
2023-06-02,289.94488525390625
2023-06-05,302.4097595214844
2023-06-06,303.9024353027344
2023-06-07,299.46405029296875
2023-06-08,301.5003662109375
2023-06-09,301.1939392089844
2023-06-12,308.9733581542969
2023-06-13,319.0263671875
2023-06-14,316.22894287109375
2023-06-15,320.22247314453125
2023-06-16,316.2388000488281
2023-06-20,318.7496032714844
2023-06-21,308.8448791503906
2023-06-22,303.2203674316406
2023-06-23,302.6767272949219
2023-06-26,307.2237548828125
2023-06-27,310.35723876953125
2023-06-28,308.6373291015625
2023-06-29,310.0706481933594
2023-06-30,317.5436096191406
2023-07-03,315.9422607421875
2023-07-05,314.232177734375
2023-07-06,320.15325927734375
2023-07-07,320.7760314941406
2023-07-10,331.01678466796875
2023-07-11,334.91143798828125
2023-07-12,336.9773864746094
2023-07-13,345.626708984375
2023-07-14,350.9250183105469
2023-07-17,354.8592529296875
2023-07-18,359.5644836425781
2023-07-19,361.2646789550781
2023-07-20,353.4950866699219
2023-07-21,346.15057373046875
2023-07-24,346.94146728515625
2023-07-25,349.74871826171875
2023-07-26,353.8806457519531
2023-07-27,356.93505859375
2023-07-28,364.22027587890625
2023-07-31,364.516845703125
2023-08-01,366.5135803222656
2023-08-02,296.17242431640625
2023-08-03,293.5331115722656
2023-08-04,287.0782775878906
2023-08-07,289.7372741699219
2023-08-08,288.20513916015625
2023-08-09,283.5790100097656
2023-08-10,288.15570068359375
2023-08-11,288.6400451660156
2023-08-14,290.8641662597656
2023-08-15,288.6004943847656
2023-08-16,287.4637145996094
2023-08-17,277.17352294921875
2023-08-18,278.0829772949219
2023-08-21,280.3861389160156
2023-08-22,283.5592041015625
2023-08-23,286.5345764160156
2023-08-24,281.3054504394531
2023-08-25,283.46820068359375
2023-08-28,284.71527099609375
2023-08-29,290.0503234863281
2023-08-30,290.66400146484375
2023-08-31,291.8319396972656
2023-09-01,292.77227783203125
2023-09-05,291.1192932128906
2023-09-06,290.1493225097656
2023-09-07,285.6556091308594
2023-09-08,281.409423828125
2023-09-11,283.03265380859375
2023-09-12,281.24114990234375
2023-09-13,276.5494689941406
2023-09-14,277.4798583984375
2023-09-15,275.0845947265625
2023-09-18,273.2831726074219
2023-09-19,274.0848693847656
2023-09-20,265.74090576171875
2023-09-21,259.0201110839844
2023-09-22,254.536376953125
2023-09-25,255.68453979492188
2023-09-26,251.01268005371097
2023-09-27,254.45716857910156
2023-09-28,254.83328247070312
2023-09-29,256.6248474121094
2023-10-02,257.3869934082031
2023-10-03,258.8716735839844
2023-10-04,258.5054626464844
2023-10-05,259.9208679199219
2023-10-06,267.5224914550781
2023-10-09,272.8773193359375
2023-10-10,272.1943359375
2023-10-11,275.2528076171875
2023-10-12,265.8003234863281
2023-10-13,262.26666259765625
2023-10-16,267.3740539550781
2023-10-17,272.4220275878906
2023-10-18,265.4934387207031
2023-10-19,262.7912902832031
2023-10-20,256.4466857910156
2023-10-23,255.02134704589844
2023-10-24,258.7825927734375
2023-10-25,245.5490264892578
2023-10-26,242.44105529785156
2023-10-27,237.88796997070312
2023-10-30,237.61083984375
2023-10-31,242.47073364257812
2023-11-01,149.15261840820312
2023-11-02,161.00048828125
2023-11-03,157.3976287841797
2023-11-06,159.24856567382812
2023-11-07,166.1276397705078
2023-11-08,165.81089782714844
2023-11-09,166.04844665527344
2023-11-10,169.4137725830078
2023-11-13,170.2451934814453
2023-11-14,174.48153686523438
2023-11-15,175.30308532714844
2023-11-16,171.87835693359375
2023-11-17,175.6890869140625
2023-11-20,180.5786895751953
2023-11-21,176.30276489257812
2023-11-22,175.6890869140625
2023-11-24,177.04302978515625
2023-11-27,174.68234252929688
2023-11-28,176.8148651123047
2023-11-29,179.82032775878906
2023-11-30,180.18731689453125
2023-12-01,184.2441864013672
2023-12-04,184.6905212402344
2023-12-05,180.64358520507812
2023-12-06,184.0061187744141
2023-12-07,183.7581329345703
2023-12-08,185.0575256347656
2023-12-11,187.69595336914065
2023-12-12,187.90426635742188
2023-12-13,196.5436553955078
2023-12-14,202.05859375
2023-12-15,201.1262054443359
2023-12-18,201.96929931640625
2023-12-19,206.2939453125
2023-12-20,202.3759765625
2023-12-21,204.92515563964844
2023-12-22,203.9332733154297
2023-12-26,204.64743041992188
2023-12-27,204.02252197265625
2023-12-28,205.8773651123047
2023-12-29,205.0441741943359
2024-01-02,202.94137573242188
2024-01-03,192.87364196777344
2024-01-04,194.9070281982422
2024-01-05,195.55174255371097
2024-01-08,202.4850921630859
2024-01-09,201.37417602539065
2024-01-10,200.36244201660156
2024-01-11,198.66629028320312
2024-01-12,195.96836853027344
2024-01-16,193.1613006591797
2024-01-17,190.63198852539065
2024-01-18,194.0540008544922
2024-01-19,192.02061462402344
2024-01-22,193.6274871826172
2024-01-23,195.6509552001953
2024-01-24,191.85198974609375
2024-01-25,191.2171936035156
2024-01-26,192.23883056640625
2024-01-29,194.33172607421875
2024-01-30,193.9349670410156
2024-01-31,188.69778442382812
2024-02-01,191.1576690673828
2024-02-02,193.4092712402344
2024-02-05,192.65542602539065
2024-02-06,196.05763244628903
2024-02-07,197.41651916503903
2024-02-08,194.16310119628903
2024-02-09,188.459716796875
2024-02-12,190.1459197998047
2024-02-13,185.45428466796875
2024-02-14,187.7157745361328
2024-02-15,192.80421447753903
2024-02-16,189.2730712890625
2024-02-20,188.50930786132812
2024-02-21,180.54441833496097
2024-02-22,180.23692321777344
2024-02-23,183.1729278564453
2024-02-26,178.62014770507812
2024-02-27,181.6156768798828
2024-02-28,182.1116180419922
2024-02-29,180.91140747070312
2024-03-01,183.6298370361328
2024-03-04,176.970458984375
2024-03-05,172.83566284179688
2024-03-06,174.81361389160156
2024-03-07,180.57843017578125
2024-03-08,180.12123107910156
2024-03-11,183.38133239746097
2024-03-12,185.70716857910156
2024-03-13,187.10861206054688
2024-03-14,188.64923095703125
2024-03-15,188.54981994628903
2024-03-18,190.44825744628903
2024-03-19,188.4305419921875
2024-03-20,190.1798553466797
2024-03-21,192.35659790039065
2024-03-22,191.3030242919922
2024-03-25,190.1003570556641
2024-03-26,189.44436645507812
2024-03-27,196.0242156982422
2024-03-28,197.80335998535156
2024-04-01,197.0778045654297
2024-04-02,196.47149658203125
2024-04-03,197.6045684814453
2024-04-04,196.5510101318359
2024-04-05,197.08773803710935
2024-04-08,200.63609313964844
2024-04-09,206.5599670410156
2024-04-10,202.07730102539065
2024-04-11,203.27996826171875
2024-04-12,196.79949951171875
2024-04-15,191.5614318847656
2024-04-16,188.9970703125
2024-04-17,185.72703552246097
2024-04-18,183.7490997314453
2024-04-19,182.1389312744141
2024-04-22,185.57794189453125
2024-04-23,186.9495849609375
2024-04-24,186.7706756591797
2024-04-25,185.44873046875
2024-04-26,187.74473571777344
2024-04-29,192.01866149902344
2024-04-30,186.8402404785156
2024-05-01,185.11080932617188
2024-05-02,165.70913696289062
2024-05-03,170.25143432617188
2024-05-06,173.38235473632812
2024-05-07,175.4000244140625
2024-05-08,171.2354278564453
2024-05-09,172.52755737304688
2024-05-10,172.3386993408203
2024-05-13,173.0245361328125
2024-05-14,173.451904296875
2024-05-15,176.3740997314453
2024-05-16,179.97215270996094
2024-05-17,181.1748046875
2024-05-20,179.1968536376953
2024-05-21,178.58062744140625
2024-05-22,179.57456970214844
2024-05-23,173.38235473632812
2024-05-24,170.0106201171875
2024-05-28,166.13587951660156
2024-05-29,162.94842529296875
2024-05-30,158.32662963867188
2024-05-31,144.75009155273438
2024-06-03,144.5807342529297
2024-06-04,146.05494689941406
2024-06-05,143.75401306152344
2024-06-06,144.6803436279297
2024-06-07,144.76004028320312
2024-06-10,145.7262420654297
2024-06-11,142.82765197753906
2024-06-12,143.59463500976562
2024-06-13,140.43707275390625
2024-06-14,142.2200469970703
2024-06-17,142.32960510253906
2024-06-18,140.9052276611328
2024-06-20,145.10865783691406
2024-06-21,146.82191467285156
2024-06-24,144.43133544921875
2024-06-25,140.98489379882812
2024-06-26,140.447021484375
2024-06-27,141.22396850585938
2024-06-28,142.47901916503906
2024-07-01,141.74192810058594
2024-07-02,141.6124267578125
2024-07-03,142.5487518310547
2024-07-05,141.40325927734375
2024-07-08,139.79957580566406
2024-07-09,139.61032104492188
2024-07-10,139.72984313964844
2024-07-11,143.9133758544922
2024-07-12,147.84786987304688
2024-07-15,155.49777221679688
2024-07-16,160.39846801757812
2024-07-17,160.04983520507812
2024-07-18,154.18292236328125
2024-07-19,157.47996520996094
2024-07-22,159.36256408691406
2024-07-23,164.77125549316406
2024-07-24,157.9580841064453
2024-07-25,162.2511749267578
2024-07-26,163.38668823242188
2024-07-29,163.58590698242188
2024-07-30,164.82106018066406
2024-07-31,166.13587951660156
2024-08-01,166.72357177734375
2024-08-02,163.6656036376953
2024-08-05,157.4500732421875
2024-08-06,157.77877807617188
2024-08-07,152.1409912109375
2024-08-08,158.665283203125
2024-08-09,157.42019653320312
2024-08-12,153.10719299316406
2024-08-13,156.03564453125
2024-08-14,154.5614471435547
2024-08-15,159.06373596191406
2024-08-16,159.3725128173828
2024-08-19,158.27682495117188
2024-08-20,157.92819213867188
2024-08-21,160.16937255859375
2024-08-22,159.511962890625
2024-08-23,162.58984375
2024-08-26,164.3419952392578
2024-08-27,162.83445739746094
2024-08-28,162.7745361328125
2024-08-29,163.28372192382812
2024-08-30,162.5149688720703
2024-09-03,161.0273895263672
2024-09-04,159.739501953125
2024-09-05,155.9656524658203
2024-09-06,154.6577911376953
2024-09-09,163.55328369140625
2024-09-10,167.34707641601562
2024-09-11,168.2256622314453
2024-09-12,167.27720642089844
2024-09-13,169.10423278808594
2024-09-16,168.814697265625
2024-09-17,168.7647705078125
2024-09-18,170.66168212890625
2024-09-19,172.6484375
2024-09-20,169.96282958984375
2024-09-23,172.29901123046875
2024-09-24,173.43716430664062
2024-09-25,167.5667266845703
2024-09-26,167.18734741210938
2024-09-27,167.52679443359375
2024-09-30,166.29879760742188
2024-10-01,166.03921508789062
2024-10-02,166.45852661132812
2024-10-03,166.288818359375
2024-10-04,167.69651794433594
2024-10-07,163.34361267089844
2024-10-08,159.67959594726562
2024-10-09,163.33363342285156
2024-10-10,163.7130126953125
2024-10-11,162.2354278564453
2024-10-14,164.411865234375
2024-10-15,164.6614532470703
2024-10-16,163.30369567871094
2024-10-17,164.98094177246094
2024-10-18,165.61990356445312
2024-10-21,167.54676818847656
2024-10-22,166.1290740966797
2024-10-23,164.12234497070312
2024-10-24,164.9110565185547
2024-10-25,164.36195373535156
2024-10-28,167.07752990722656
2024-10-29,167.2672119140625
2024-10-30,171.96954345703125
2024-10-31,208.68966674804688
2024-11-01,210.30702209472656
2024-11-04,211.11572265625
2024-11-05,218.1841735839844
2024-11-06,230.7137451171875
2024-11-07,226.82009887695312
2024-11-08,228.3775634765625
2024-11-11,227.3292694091797
2024-11-12,228.517333984375
2024-11-13,227.4291076660156
2024-11-14,224.30419921875
2024-11-15,219.52200317382812
2024-11-18,218.54359436035156
2024-11-19,216.5668182373047
2024-11-20,219.4221649169922
2024-11-21,226.65037536621097
2024-11-22,229.94500732421875
2024-11-25,234.6300048828125
2024-11-26,236.2400054931641
2024-11-27,234.9900054931641
2024-11-29,231.9199981689453
2024-12-02,232.41000366210935
2024-12-03,229.8800048828125
2024-12-04,231.7400054931641
2024-12-05,231.80999755859375
2024-12-06,236.47999572753903
2024-12-09,234.94000244140625
2024-12-10,235.66000366210935
2024-12-11,240.25
2024-12-12,240.0
2024-12-13,234.5
2024-12-16,232.05999755859375
2024-12-17,232.97000122070312
