,UDR
2020-06-23,31.699607849121094
2020-06-24,30.794147491455078
2020-06-25,31.13264274597168
2020-06-26,30.794147491455078
2020-06-29,31.13264274597168
2020-06-30,31.63190460205078
2020-07-01,32.90970993041992
2020-07-02,32.63892364501953
2020-07-06,32.2665901184082
2020-07-07,31.22572135925293
2020-07-08,30.912612915039062
2020-07-09,30.750232696533203
2020-07-10,30.92116928100586
2020-07-13,30.904075622558594
2020-07-14,31.271575927734375
2020-07-15,31.707439422607422
2020-07-16,31.416866302490234
2020-07-17,31.17755889892578
2020-07-20,30.562210083007812
2020-07-21,30.35709571838379
2020-07-22,31.16901206970215
2020-07-23,30.46820068359375
2020-07-24,30.331457138061523
2020-07-27,30.169071197509766
2020-07-28,30.66476821899414
2020-07-29,30.1263427734375
2020-07-30,30.85279083251953
2020-07-31,30.93825912475586
2020-08-03,30.01523780822754
2020-08-04,30.06651496887207
2020-08-05,30.35709571838379
2020-08-06,30.331457138061523
2020-08-07,30.67331886291504
2020-08-10,30.7416934967041
2020-08-11,30.587852478027344
2020-08-12,30.67331886291504
2020-08-13,29.664838790893555
2020-08-14,29.929771423339844
2020-08-17,29.955415725708008
2020-08-18,30.06651496887207
2020-08-19,29.211875915527344
2020-08-20,29.39989471435547
2020-08-21,29.12641143798828
2020-08-24,29.51099395751953
2020-08-25,29.58791160583496
2020-08-26,28.87856101989746
2020-08-27,29.85285758972168
2020-08-28,29.989601135253906
2020-08-31,29.75029945373535
2020-09-01,29.570817947387695
2020-09-02,30.057973861694336
2020-09-03,30.032339096069336
2020-09-04,30.17762565612793
2020-09-08,29.58791160583496
2020-09-09,29.442623138427734
2020-09-10,29.228961944580078
2020-09-11,28.7674503326416
2020-09-14,30.075061798095703
2020-09-15,29.74176025390625
2020-09-16,29.87849235534668
2020-09-17,29.707561492919922
2020-09-18,28.972566604614258
2020-09-21,27.4769344329834
2020-09-22,28.075183868408203
2020-09-23,27.348737716674805
2020-09-24,27.211992263793945
2020-09-25,27.699138641357422
2020-09-28,28.203388214111328
2020-09-29,27.62222671508789
2020-09-30,27.87007713317871
2020-10-01,28.887104034423828
2020-10-02,29.690473556518555
2020-10-05,30.00669288635254
2020-10-06,29.963960647583008
2020-10-07,30.092153549194336
2020-10-08,30.860652923583984
2020-10-09,30.62751007080078
2020-10-12,30.687957763671875
2020-10-13,29.72085952758789
2020-10-14,29.23731231689453
2020-10-15,29.194137573242188
2020-10-16,28.503360748291016
2020-10-19,27.75213050842285
2020-10-20,27.907560348510742
2020-10-21,27.993906021118164
2020-10-22,28.30476188659668
2020-10-23,28.313398361206055
2020-10-26,27.588075637817383
2020-10-27,26.845489501953125
2020-10-28,25.55890464782715
2020-10-29,25.83521270751953
2020-10-30,26.975006103515625
2020-11-02,28.313398361206055
2020-11-03,29.850383758544922
2020-11-04,29.556804656982422
2020-11-05,29.228679656982422
2020-11-06,28.943729400634766
2020-11-09,32.941627502441406
2020-11-10,34.4699821472168
2020-11-11,33.39927291870117
2020-11-12,32.91572570800781
2020-11-13,33.56332778930664
2020-11-16,34.77219772338867
2020-11-17,34.78083038330078
2020-11-18,33.34745788574219
2020-11-19,33.50288772583008
2020-11-20,33.874183654785156
2020-11-23,34.25410461425781
2020-11-24,34.65994644165039
2020-11-25,34.331817626953125
2020-11-27,33.86554718017578
2020-11-30,33.21793746948242
2020-12-01,33.356101989746094
2020-12-02,34.003700256347656
2020-12-03,34.539058685302734
2020-12-04,35.126224517822266
2020-12-07,35.0657844543457
2020-12-08,34.694480895996094
2020-12-09,34.2109375
2020-12-10,33.09706115722656
2020-12-11,32.93299865722656
2020-12-14,32.45808410644531
2020-12-15,33.148860931396484
2020-12-16,32.803470611572266
2020-12-17,33.148860931396484
2020-12-18,31.9572696685791
2020-12-21,31.896821975708008
2020-12-22,32.268123626708984
2020-12-23,31.974538803100586
2020-12-24,32.22494888305664
2020-12-28,32.829376220703125
2020-12-29,32.35446548461914
2020-12-30,32.78620529174805
2020-12-31,33.183406829833984
2021-01-04,31.819103240966797
2021-01-05,31.767303466796875
2021-01-06,32.95025634765625
2021-01-07,32.43218231201172
2021-01-08,32.58910369873047
2021-01-11,32.301395416259766
2021-01-12,32.719886779785156
2021-01-13,33.34760284423828
2021-01-14,33.766082763671875
2021-01-15,34.36764144897461
2021-01-19,33.72249221801758
2021-01-20,34.41123580932617
2021-01-21,34.23686218261719
2021-01-22,34.097381591796875
2021-01-25,34.010196685791016
2021-01-26,34.18456268310547
2021-01-27,33.26913070678711
2021-01-28,33.93172836303711
2021-01-29,33.52196502685547
2021-02-01,33.79222869873047
2021-02-02,33.879417419433594
2021-02-03,34.24558639526367
2021-02-04,34.64663314819336
2021-02-05,34.93433380126953
2021-02-08,35.710269927978516
2021-02-09,35.89335250854492
2021-02-10,36.3815803527832
2021-02-11,37.767791748046875
2021-02-12,37.2359733581543
2021-02-16,37.052886962890625
2021-02-17,36.8785285949707
2021-02-18,36.58209991455078
2021-02-19,36.80878448486328
2021-02-22,37.00058364868164
2021-02-23,37.90728759765625
2021-02-24,37.86370086669922
2021-02-25,36.948272705078125
2021-02-26,35.89335250854492
2021-03-01,36.695438385009766
2021-03-02,36.7128791809082
2021-03-03,37.218536376953125
2021-03-04,36.91339874267578
2021-03-05,37.09648132324219
2021-03-08,37.881134033203125
2021-03-09,37.419063568115234
2021-03-10,37.78523254394531
2021-03-11,38.011905670166016
2021-03-12,39.363250732421875
2021-03-15,39.75556945800781
2021-03-16,38.98836135864258
2021-03-17,39.40684127807617
2021-03-18,39.23247146606445
2021-03-19,37.78523254394531
2021-03-22,37.95088577270508
2021-03-23,38.099090576171875
2021-03-24,37.924720764160156
2021-03-25,38.6221923828125
2021-03-26,39.02323532104492
2021-03-29,38.71809005737305
2021-03-30,38.70937728881836
2021-03-31,38.238582611083984
2021-04-01,38.674503326416016
2021-04-05,38.19498825073242
2021-04-06,38.40422821044922
2021-04-07,38.90117263793945
2021-04-08,38.64890670776367
2021-04-09,38.72801971435547
2021-04-12,38.815914154052734
2021-04-13,39.03566360473633
2021-04-14,38.83349609375
2021-04-15,39.439998626708984
2021-04-16,39.57183837890625
2021-04-19,39.66852951049805
2021-04-20,40.275020599365234
2021-04-21,40.79362487792969
2021-04-22,40.56509017944336
2021-04-23,41.11885452270508
2021-04-26,41.14522171020508
2021-04-27,41.13643264770508
2021-04-28,40.25745391845703
2021-04-29,40.4420280456543
2021-04-30,40.82878494262695
2021-05-03,40.53872299194336
2021-05-04,40.05527877807617
2021-05-05,39.56304931640625
2021-05-06,40.32777404785156
2021-05-07,40.68814468383789
2021-05-10,41.01337432861328
2021-05-11,40.53872299194336
2021-05-12,39.41361999511719
2021-05-13,40.318973541259766
2021-05-14,40.77605056762695
2021-05-17,40.78483581542969
2021-05-18,40.63541030883789
2021-05-19,40.248661041259766
2021-05-20,40.83757781982422
2021-05-21,40.75846481323242
2021-05-24,41.28586196899414
2021-05-25,41.356170654296875
2021-05-26,41.364967346191406
2021-05-27,41.294647216796875
2021-05-28,41.865989685058594
2021-06-01,42.8416633605957
2021-06-02,43.46574401855469
2021-06-03,43.11414337158203
2021-06-04,43.096561431884766
2021-06-07,43.404212951660156
2021-06-08,43.58000564575195
2021-06-09,43.65911102294922
2021-06-10,44.11618423461914
2021-06-11,44.20408630371094
2021-06-14,44.054649353027344
2021-06-15,43.60637664794922
2021-06-16,43.25478744506836
2021-06-17,43.25478744506836
2021-06-18,42.39337921142578
2021-06-21,43.55364227294922
2021-06-22,43.47452163696289
2021-06-23,43.58000564575195
2021-06-24,43.60637664794922
2021-06-25,43.82612609863281
2021-06-28,43.755802154541016
2021-06-29,43.48332595825195
2021-06-30,43.052616119384766
2021-07-01,43.58879089355469
2021-07-02,43.703067779541016
2021-07-06,44.27439880371094
2021-07-07,44.81058120727539
2021-07-08,44.95122146606445
2021-07-09,45.99849319458008
2021-07-12,46.28177261352539
2021-07-13,45.94537353515625
2021-07-14,46.31718444824219
2021-07-15,46.71556091308594
2021-07-16,47.14048385620117
2021-07-19,46.66244125366211
2021-07-20,47.954925537109375
2021-07-21,48.11427688598633
2021-07-22,48.10542297363281
2021-07-23,48.62773513793945
2021-07-26,48.751670837402344
2021-07-27,48.8755989074707
2021-07-28,48.760528564453125
2021-07-29,49.21200942993164
2021-07-30,48.680850982666016
2021-08-02,48.680850982666016
2021-08-03,48.80479049682617
2021-08-04,48.56576156616211
2021-08-05,48.9287223815918
2021-08-06,48.583473205566406
2021-08-09,48.335594177246094
2021-08-10,47.5831184387207
2021-08-11,47.18475341796875
2021-08-12,47.12278366088867
2021-08-13,47.35294723510742
2021-08-16,47.31753921508789
2021-08-17,46.91917419433594
2021-08-18,46.582767486572266
2021-08-19,46.91917419433594
2021-08-20,46.998844146728516
2021-08-23,46.59161376953125
2021-08-24,46.14898681640625
2021-08-25,46.19325256347656
2021-08-26,46.46768569946289
2021-08-27,46.75096893310547
2021-08-30,47.32638931274414
2021-08-31,47.822147369384766
2021-09-01,48.946434020996094
2021-09-02,49.096927642822266
2021-09-03,49.017250061035156
2021-09-07,47.67164993286133
2021-09-08,48.247074127197266
2021-09-09,47.41492462158203
2021-09-10,46.69785690307617
2021-09-13,47.22016143798828
2021-09-14,47.32638931274414
2021-09-15,47.494598388671875
2021-09-16,47.5831184387207
2021-09-17,47.078514099121094
2021-09-20,47.04310989379883
2021-09-21,47.20244598388672
2021-09-22,47.485740661621094
2021-09-23,47.7867317199707
2021-09-24,47.406070709228516
2021-09-27,46.644737243652344
2021-09-28,46.644737243652344
2021-09-29,47.38835525512695
2021-09-30,46.90147018432617
2021-10-01,47.397212982177734
2021-10-04,47.57426071166992
2021-10-05,47.38835525512695
2021-10-06,47.80443572998047
2021-10-07,47.71798324584961
2021-10-08,47.27235412597656
2021-10-11,47.138671875
2021-10-12,47.771453857421875
2021-10-13,48.43989944458008
2021-10-14,49.08161163330078
2021-10-15,48.07448196411133
2021-10-18,48.475555419921875
2021-10-19,48.07448196411133
2021-10-20,48.76967239379883
2021-10-21,48.832061767578125
2021-10-22,49.01030731201172
2021-10-25,48.72510528564453
2021-10-26,49.14398956298828
2021-10-27,49.4202880859375
2021-10-28,50.1422119140625
2021-10-29,49.4915885925293
2021-11-01,49.04595947265625
2021-11-02,49.197471618652344
2021-11-03,49.17073440551758
2021-11-04,48.261653900146484
2021-11-05,48.84988021850586
2021-11-08,48.912269592285156
2021-11-09,49.215293884277344
2021-11-10,49.4202880859375
2021-11-11,49.79461669921875
2021-11-12,49.821353912353516
2021-11-15,50.74825668334961
2021-11-16,50.02634048461914
2021-11-17,50.195682525634766
2021-11-18,50.525447845458984
2021-11-19,50.04417419433594
2021-11-22,49.58071517944336
2021-11-23,50.543270111083984
2021-11-24,51.41669464111328
2021-11-26,49.634193420410156
2021-11-29,51.220638275146484
2021-11-30,50.56109619140625
2021-12-01,48.644901275634766
2021-12-02,50.48979949951172
2021-12-03,50.338279724121094
2021-12-06,51.220638275146484
2021-12-07,52.56643295288086
2021-12-08,52.664466857910156
2021-12-09,51.969295501708984
2021-12-10,52.031681060791016
2021-12-13,52.89619827270508
2021-12-14,52.21883773803711
2021-12-15,53.13683319091797
2021-12-16,52.307960510253906
2021-12-17,51.6573486328125
2021-12-20,51.41669464111328
2021-12-21,51.88908004760742
2021-12-22,52.4149169921875
2021-12-23,52.29905700683594
2021-12-27,52.967498779296875
2021-12-28,52.97640609741211
2021-12-29,53.31508255004883
2021-12-30,53.36856460571289
2021-12-31,53.46660614013672
2022-01-03,53.386390686035156
2022-01-04,54.17961120605469
2022-01-05,52.771419525146484
2022-01-06,52.789241790771484
2022-01-07,52.200077056884766
2022-01-10,52.02072525024414
2022-01-11,52.22698211669922
2022-01-12,52.82780456542969
2022-01-13,52.89058303833008
2022-01-14,52.531883239746094
2022-01-18,52.388397216796875
2022-01-19,51.52751159667969
2022-01-20,50.837005615234375
2022-01-21,50.51417922973633
2022-01-24,50.388633728027344
2022-01-25,50.2182502746582
2022-01-26,49.94025802612305
2022-01-27,48.97176742553711
2022-01-28,50.57695770263672
2022-01-31,50.971527099609375
2022-02-01,50.5321159362793
2022-02-02,51.97589111328125
2022-02-03,51.59028244018555
2022-02-04,51.11500930786133
2022-02-07,50.50521469116211
2022-02-08,49.94922637939453
2022-02-09,51.123966217041016
2022-02-10,49.411170959472656
2022-02-11,49.55465316772461
2022-02-14,48.97176742553711
2022-02-15,49.10627365112305
2022-02-16,49.38426971435547
2022-02-17,48.63099670410156
2022-02-18,48.639957427978516
2022-02-22,48.944862365722656
2022-02-23,48.290225982666016
2022-02-24,48.71171188354492
2022-02-25,50.25412368774414
2022-02-28,49.204917907714844
2022-03-01,48.70273208618164
2022-03-02,50.02993392944336
2022-03-03,50.46934509277344
2022-03-04,52.056602478027344
2022-03-07,51.65305709838867
2022-03-08,50.738372802734375
2022-03-09,51.35713577270508
2022-03-10,51.38402557373047
2022-03-11,50.792171478271484
2022-03-14,50.23618698120117
2022-03-15,51.02533721923828
2022-03-16,51.11500930786133
2022-03-17,51.53649139404297
2022-03-18,51.31229782104492
2022-03-21,50.908756256103516
2022-03-22,50.442440032958984
2022-03-23,50.00303268432617
2022-03-24,50.72043991088867
2022-03-25,51.47370529174805
2022-03-28,51.733760833740234
2022-03-29,53.374820709228516
2022-03-30,52.029693603515625
2022-03-31,51.446800231933594
2022-04-01,52.89058303833008
2022-04-04,52.06556701660156
2022-04-05,52.15523910522461
2022-04-06,53.41966247558594
2022-04-07,53.01612091064453
2022-04-08,53.0161247253418
2022-04-11,51.89695358276367
2022-04-12,52.04136276245117
2022-04-13,52.07746505737305
2022-04-14,51.96916198730469
2022-04-18,51.56301498413086
2022-04-19,52.34823226928711
2022-04-20,53.3049430847168
2022-04-21,53.65694046020508
2022-04-22,52.573875427246094
2022-04-25,52.16771697998047
2022-04-26,51.28321075439453
2022-04-27,50.50701904296875
2022-04-28,50.70558166503906
2022-04-29,48.02499008178711
2022-05-02,46.71628189086914
2022-05-03,46.77946853637695
2022-05-04,46.987056732177734
2022-05-05,45.678348541259766
2022-05-06,45.17292022705078
2022-05-09,43.042877197265625
2022-05-10,42.00494384765625
2022-05-11,42.81724166870117
2022-05-12,43.26852035522461
2022-05-13,44.026668548583984
2022-05-16,43.521236419677734
2022-05-17,43.8281135559082
2022-05-18,42.18545913696289
2022-05-19,41.77027893066406
2022-05-20,42.041046142578125
2022-05-23,43.13313674926758
2022-05-24,43.14216232299805
2022-05-25,43.015804290771484
2022-05-26,42.95262908935547
2022-05-27,43.85518264770508
2022-05-31,43.14216232299805
2022-06-01,43.25046920776367
2022-06-02,43.322669982910156
2022-06-03,43.14216232299805
2022-06-06,41.88760757446289
2022-06-07,42.69990921020508
2022-06-08,41.83346176147461
2022-06-09,40.80455017089844
2022-06-10,40.39839553833008
2022-06-13,38.27738571166992
2022-06-14,38.1961555480957
2022-06-15,38.7557373046875
2022-06-16,38.60231399536133
2022-06-17,39.28824996948242
2022-06-21,39.802703857421875
2022-06-22,40.14567565917969
2022-06-23,41.246795654296875
2022-06-24,41.6529541015625
2022-06-27,42.131309509277344
2022-06-28,41.74320602416992
2022-06-29,41.77930450439453
2022-06-30,41.55366516113281
2022-07-01,41.9327392578125
2022-07-05,41.34607696533203
2022-07-06,41.355098724365234
2022-07-07,41.192649841308594
2022-07-08,40.783084869384766
2022-07-11,40.52824783325195
2022-07-12,40.80128479003906
2022-07-13,40.391727447509766
2022-07-14,40.06407928466797
2022-07-15,40.619258880615234
2022-07-18,40.591957092285156
2022-07-19,41.347373962402344
2022-07-20,41.33826446533203
2022-07-21,41.58400344848633
2022-07-22,42.02086639404297
2022-07-25,41.92075729370117
2022-07-26,42.00266647338867
2022-07-27,42.32120895385742
2022-07-28,43.92304611206055
2022-07-29,44.05046844482422
2022-08-01,42.98560333251953
2022-08-02,42.184696197509766
2022-08-03,42.02086639404297
2022-08-04,42.466827392578125
2022-08-05,42.55784225463867
2022-08-08,42.87639236450195
2022-08-09,43.677310943603516
2022-08-10,44.760372161865234
2022-08-11,44.76947021484375
2022-08-12,45.624996185302734
2022-08-15,45.53398132324219
2022-08-16,45.86163330078125
2022-08-17,45.77971267700195
2022-08-18,44.969703674316406
2022-08-19,44.441829681396484
2022-08-22,43.44977951049805
2022-08-23,42.457733154296875
2022-08-24,42.95830535888672
2022-08-25,43.39516830444336
2022-08-26,42.193790435791016
2022-08-29,41.41108322143555
2022-08-30,40.82859420776367
2022-08-31,40.83769607543945
2022-09-01,41.43838119506836
2022-09-02,41.247257232666016
2022-09-06,41.93895721435547
2022-09-07,42.68526840209961
2022-09-08,42.92190170288086
2022-09-09,43.668212890625
2022-09-12,43.5043830871582
2022-09-13,42.02086639404297
2022-09-14,41.565799713134766
2022-09-15,40.846797943115234
2022-09-16,40.628360748291016
2022-09-19,39.81834411621094
2022-09-20,38.49864959716797
2022-09-21,38.22561264038086
2022-09-22,38.23470687866211
2022-09-23,38.562355041503906
2022-09-26,37.22446060180664
2022-09-27,36.90591812133789
2022-09-28,37.952571868896484
2022-09-29,37.38829040527344
2022-09-30,37.961669921875
2022-10-03,38.37123107910156
2022-10-04,38.580562591552734
2022-10-05,37.38829040527344
2022-10-06,36.21421813964844
2022-10-07,34.9553108215332
2022-10-10,34.771522521972656
2022-10-11,35.43314743041992
2022-10-12,35.06557846069336
2022-10-13,35.87422180175781
2022-10-14,34.5969352722168
2022-10-17,36.20502853393555
2022-10-18,36.7471809387207
2022-10-19,35.70881271362305
2022-10-20,35.73638153076172
2022-10-21,36.021240234375
2022-10-24,35.8558349609375
2022-10-25,37.280147552490234
2022-10-26,36.32448196411133
2022-10-27,36.085567474365234
2022-10-28,36.37042999267578
2022-10-31,36.535831451416016
2022-11-01,36.60934829711914
2022-11-02,35.6904411315918
2022-11-03,35.45151901245117
2022-11-04,35.322872161865234
2022-11-07,34.725582122802734
2022-11-08,34.560176849365234
2022-11-09,34.51423645019531
2022-11-10,37.39041519165039
2022-11-11,36.857452392578125
2022-11-14,36.1498908996582
2022-11-15,36.545021057128906
2022-11-16,36.43475341796875
2022-11-17,36.2509765625
2022-11-18,36.94015121459961
2022-11-21,37.041229248046875
2022-11-22,37.14231491088867
2022-11-23,36.866641998291016
2022-11-25,37.42717361450195
2022-11-28,36.682857513427734
2022-11-29,37.445556640625
2022-11-30,38.10717010498047
2022-12-01,37.565006256103516
2022-12-02,37.67527770996094
2022-12-05,36.9860954284668
2022-12-06,36.34286117553711
2022-12-07,36.21421813964844
2022-12-08,36.89421463012695
2022-12-09,36.65529251098633
2022-12-12,37.03204345703125
2022-12-13,37.57419967651367
2022-12-14,37.28934097290039
2022-12-15,37.096370697021484
2022-12-16,35.947731018066406
2022-12-19,35.332061767578125
2022-12-20,34.92774200439453
2022-12-21,35.16666030883789
2022-12-22,35.30449295043945
2022-12-23,35.607730865478516
2022-12-27,35.396385192871094
2022-12-28,34.8634147644043
2022-12-29,35.754756927490234
2022-12-30,35.589359283447266
2023-01-03,35.46071243286133
2023-01-04,36.06718826293945
2023-01-05,34.57855987548828
2023-01-06,35.92456817626953
2023-01-09,35.711063385009766
2023-01-10,35.82246398925781
2023-01-11,37.38197326660156
2023-01-12,37.558345794677734
2023-01-13,37.27058410644531
2023-01-17,37.567630767822266
2023-01-18,37.13134002685547
2023-01-19,36.76930618286133
2023-01-20,37.112770080566406
2023-01-23,37.06635665893555
2023-01-24,37.716156005859375
2023-01-25,37.68830490112305
2023-01-26,38.08747100830078
2023-01-27,38.96005630493164
2023-01-30,38.393802642822266
2023-01-31,39.53559112548828
2023-02-01,39.75838088989258
2023-02-02,41.225067138671875
2023-02-03,40.2689323425293
2023-02-06,39.62841796875
2023-02-07,40.72378921508789
2023-02-08,41.549964904785156
2023-02-09,40.770206451416016
2023-02-10,40.92801284790039
2023-02-13,41.27147674560547
2023-02-14,41.44786071777344
2023-02-15,41.791316986083984
2023-02-16,41.74490737915039
2023-02-17,41.540679931640625
2023-02-21,40.705223083496094
2023-02-22,40.91873550415039
2023-02-23,41.030128479003906
2023-02-24,40.501007080078125
2023-02-27,39.971885681152344
2023-02-28,39.767662048339844
2023-03-01,38.66300964355469
2023-03-02,39.09001541137695
2023-03-03,39.897613525390625
2023-03-06,39.80479049682617
2023-03-07,38.82081604003906
2023-03-08,39.071441650390625
2023-03-09,38.29169464111328
2023-03-10,37.05707550048828
2023-03-13,37.37268829345703
2023-03-14,37.725440979003906
2023-03-15,37.65117645263672
2023-03-16,37.08492660522461
2023-03-17,36.119503021240234
2023-03-20,36.574371337890625
2023-03-21,36.416561126708984
2023-03-22,35.441856384277344
2023-03-23,35.12623977661133
2023-03-24,35.92456817626953
2023-03-27,35.738914489746094
2023-03-28,35.61823654174805
2023-03-29,36.56508255004883
2023-03-30,37.01994323730469
2023-03-31,38.115318298339844
2023-04-03,37.97607421875
2023-04-04,37.85539627075195
2023-04-05,37.65117645263672
2023-04-06,38.15769577026367
2023-04-10,38.16707229614258
2023-04-11,38.22335433959961
2023-04-12,37.90443801879883
2023-04-13,37.707454681396484
2023-04-14,37.72622299194336
2023-04-17,38.71111297607422
2023-04-18,38.64545440673828
2023-04-19,39.048789978027344
2023-04-20,39.048789978027344
2023-04-21,38.954994201660156
2023-04-24,38.60792922973633
2023-04-25,38.326534271240234
2023-04-26,38.05451583862305
2023-04-27,38.54227066040039
2023-04-28,38.76739501953125
2023-05-01,38.664215087890625
2023-05-02,37.688697814941406
2023-05-03,37.69807434082031
2023-05-04,37.76373291015625
2023-05-05,38.76739501953125
2023-05-08,38.71111297607422
2023-05-09,38.22335433959961
2023-05-10,38.60792922973633
2023-05-11,38.78614807128906
2023-05-12,38.81429672241211
2023-05-15,38.69234848022461
2023-05-16,37.87629699707031
2023-05-17,38.02637481689453
2023-05-18,37.735595703125
2023-05-19,37.83877944946289
2023-05-22,38.12955856323242
2023-05-23,37.74497604370117
2023-05-24,36.99457931518555
2023-05-25,36.58185958862305
2023-05-26,36.7975959777832
2023-05-30,36.76945495605469
2023-05-31,37.2103157043457
2023-06-01,37.60427474975586
2023-06-02,38.60792922973633
2023-06-05,38.636077880859375
2023-06-06,38.954994201660156
2023-06-07,39.620967864990234
2023-06-08,39.48027038574219
2023-06-09,39.9117431640625
2023-06-12,39.84608459472656
2023-06-13,39.97740936279297
2023-06-14,40.43702697753906
2023-06-15,40.36198806762695
2023-06-16,40.72780227661133
2023-06-20,40.23067092895508
2023-06-21,39.81795120239258
2023-06-22,38.65483474731445
2023-06-23,37.735595703125
2023-06-26,38.9174690246582
2023-06-27,39.592830657958984
2023-06-28,39.564693450927734
2023-06-29,40.221282958984375
2023-06-30,40.29632568359375
2023-07-03,40.95292282104492
2023-07-05,40.699668884277344
2023-07-06,40.66214370727539
2023-07-07,40.39693832397461
2023-07-10,40.45376205444336
2023-07-11,41.03153610229492
2023-07-12,40.908409118652344
2023-07-13,41.126258850097656
2023-07-14,41.078895568847656
2023-07-17,40.57689666748047
2023-07-18,40.16961669921875
2023-07-19,40.50111770629883
2023-07-20,40.804222106933594
2023-07-21,40.98418426513672
2023-07-24,40.94629669189453
2023-07-25,40.018062591552734
2023-07-26,40.26432800292969
2023-07-27,38.46470260620117
2023-07-28,38.11425018310547
2023-07-31,38.72044372558594
2023-08-01,38.360511779785156
2023-08-02,38.33209991455078
2023-08-03,38.123722076416016
2023-08-04,37.915340423583984
2023-08-07,38.256317138671875
2023-08-08,37.593299865722656
2023-08-09,37.328094482421875
2023-08-10,37.36598587036133
2023-08-11,37.593299865722656
2023-08-14,36.968162536621094
2023-08-15,36.34303283691406
2023-08-16,36.1820182800293
2023-08-17,36.41880416870117
2023-08-18,36.38092041015625
2023-08-21,36.07782745361328
2023-08-22,36.16307067871094
2023-08-23,36.788204193115234
2023-08-24,36.67454528808594
2023-08-25,37.100772857666016
2023-08-28,37.375450134277344
2023-08-29,37.659603118896484
2023-08-30,38.1331901550293
2023-08-31,37.792213439941406
2023-09-01,37.63119125366211
2023-09-05,37.337562561035156
2023-09-06,37.00605392456055
2023-09-07,37.05341339111328
2023-09-08,36.61771774291992
2023-09-11,36.49457931518555
2023-09-12,36.68401336669922
2023-09-13,36.20095443725586
2023-09-14,36.409332275390625
2023-09-15,36.210426330566406
2023-09-18,35.93574905395508
2023-09-19,35.83156204223633
2023-09-20,35.92627716064453
2023-09-21,34.76125717163086
2023-09-22,34.31608581542969
2023-09-25,34.098236083984375
2023-09-26,33.823551177978516
2023-09-27,33.52045822143555
2023-09-28,33.78566360473633
2023-09-29,33.78566360473633
2023-10-02,33.28366470336914
2023-10-03,32.97110366821289
2023-10-04,33.50151443481445
2023-10-05,33.83302688598633
2023-10-06,34.30266189575195
2023-10-09,35.002323150634766
2023-10-10,34.657283782958984
2023-10-11,35.2802734375
2023-10-12,34.90647506713867
2023-10-13,34.647701263427734
2023-10-16,34.7243766784668
2023-10-17,34.90647506713867
2023-10-18,34.32183074951172
2023-10-19,33.727596282958984
2023-10-20,33.25796127319336
2023-10-23,32.721229553222656
2023-10-24,33.27712631225586
2023-10-25,32.57746887207031
2023-10-26,32.194087982177734
2023-10-27,30.24844741821289
2023-10-30,30.30595588684082
2023-10-31,30.48805809020996
2023-11-01,30.10468292236328
2023-11-02,30.919357299804688
2023-11-03,31.88738441467285
2023-11-06,31.168554306030273
2023-11-07,30.785175323486328
2023-11-08,31.379413604736328
2023-11-09,30.66057777404785
2023-11-10,31.398576736450195
2023-11-13,30.823514938354492
2023-11-14,32.28034591674805
2023-11-15,31.97364616394043
2023-11-16,31.628604888916016
2023-11-17,31.456085205078125
2023-11-20,31.86821746826172
2023-11-21,31.43691635131836
2023-11-22,31.753206253051758
2023-11-24,31.964061737060547
2023-11-27,31.896968841552734
2023-11-28,32.05990219116211
2023-11-29,31.906553268432617
2023-11-30,32.01198959350586
2023-12-01,32.970428466796875
2023-12-04,33.171695709228516
2023-12-05,33.10460662841797
2023-12-06,33.22920608520508
2023-12-07,33.54549026489258
2023-12-08,33.900115966796875
2023-12-11,33.52632522583008
2023-12-12,33.97679138183594
2023-12-13,35.577392578125
2023-12-14,36.75627136230469
2023-12-15,36.07577896118164
2023-12-18,36.23871612548828
2023-12-19,36.056610107421875
2023-12-20,35.50071716308594
2023-12-21,35.73073959350586
2023-12-22,36.085365295410156
2023-12-26,36.39206314086914
2023-12-27,36.73710632324219
2023-12-28,37.15882110595703
2023-12-29,36.698768615722656
2024-01-02,37.03422164916992
2024-01-03,36.094947814941406
2024-01-04,36.28664016723633
2024-01-05,36.24829864501953
2024-01-08,36.986297607421875
2024-01-09,36.947540283203125
2024-01-10,37.03474807739258
2024-01-11,37.306068420410156
2024-01-12,37.393272399902344
2024-01-16,37.15102767944336
2024-01-17,36.327388763427734
2024-01-18,36.056068420410156
2024-01-19,36.443668365478516
2024-01-22,36.666534423828125
2024-01-23,36.327388763427734
2024-01-24,35.57157897949219
2024-01-25,35.397159576416016
2024-01-26,35.55219650268555
2024-01-29,35.60064697265625
2024-01-30,35.34870910644531
2024-01-31,34.90297317504883
2024-02-01,35.377777099609375
2024-02-02,35.183982849121094
2024-02-05,34.331268310546875
2024-02-06,34.45724105834961
2024-02-07,34.22468185424805
2024-02-08,34.38941192626953
2024-02-09,34.27313232421875
2024-02-12,34.4669303894043
2024-02-13,33.54638671875
2024-02-14,33.78863525390625
2024-02-15,34.932044982910156
2024-02-16,34.961116790771484
2024-02-20,34.689796447753906
2024-02-21,35.17428970336914
2024-02-22,35.02894592285156
2024-02-23,34.73824691772461
2024-02-26,33.933982849121094
2024-02-27,33.99212646484375
2024-02-28,34.311893463134766
2024-02-29,34.39909744262695
2024-03-01,34.8254508972168
2024-03-04,36.123897552490234
2024-03-05,36.00762176513672
2024-03-06,36.09482955932617
2024-03-07,36.521183013916016
2024-03-08,36.9184684753418
