,NDAQ
2017-09-14,22.18355941772461
2017-09-15,22.198410034179688
2017-09-18,22.299381256103516
2017-09-19,22.664648056030273
2017-09-20,22.78937530517578
2017-09-21,22.59931755065918
2017-09-22,22.69434356689453
2017-09-25,22.902231216430664
2017-09-26,22.67949676513672
2017-09-27,22.905193328857422
2017-09-28,23.053678512573242
2017-09-29,23.035863876342773
2017-10-02,23.1011962890625
2017-10-03,23.089313507080078
2017-10-04,23.035863876342773
2017-10-05,23.059616088867188
2017-10-06,21.945985794067383
2017-10-09,22.124164581298828
2017-10-10,22.141986846923828
2017-10-11,22.45973777770996
2017-10-12,22.24592399597168
2017-10-13,22.0766544342041
2017-10-16,22.00834846496582
2017-10-17,22.18653106689453
2017-10-18,22.15386199951172
2017-10-19,21.660898208618164
2017-10-20,21.654958724975586
2017-10-23,21.824230194091797
2017-10-24,21.812347412109375
2017-10-25,21.512409210205078
2017-10-26,21.467863082885742
2017-10-27,21.482715606689453
2017-10-30,21.50053596496582
2017-10-31,21.57477569580078
2017-11-01,21.50350570678711
2017-11-02,21.729198455810547
2017-11-03,21.50053596496582
2017-11-06,21.372835159301758
2017-11-07,21.387678146362305
2017-11-08,21.60150146484375
2017-11-09,21.8955078125
2017-11-10,21.847984313964844
2017-11-13,22.394407272338867
2017-11-14,22.560712814331055
2017-11-15,22.548831939697266
2017-11-16,22.560712814331055
2017-11-17,22.55476951599121
2017-11-20,22.833921432495117
2017-11-21,22.937862396240234
2017-11-22,22.917070388793945
2017-11-24,22.94083023071289
2017-11-27,22.934890747070312
2017-11-28,23.2645263671875
2017-11-29,23.329862594604492
2017-11-30,23.508047103881836
2017-12-01,23.53774070739746
2017-12-04,23.439739227294922
2017-12-05,23.31501007080078
2017-12-06,23.25859260559082
2017-12-07,23.1011962890625
2017-12-08,23.39519500732422
2017-12-11,23.52585792541504
2017-12-12,23.54070472717285
2017-12-13,23.225919723510742
2017-12-14,23.118488311767578
2017-12-15,23.13042640686035
2017-12-18,22.96927833557129
2017-12-19,22.712642669677734
2017-12-20,22.396320343017578
2017-12-21,22.500764846801758
2017-12-22,22.706674575805664
2017-12-26,22.718608856201172
2017-12-27,22.78127670288086
2017-12-28,22.879751205444336
2017-12-29,22.92750358581543
2018-01-02,22.90064239501953
2018-01-03,23.17519187927246
2018-01-04,23.482561111450195
2018-01-05,23.63774299621582
2018-01-08,23.86155128479004
2018-01-09,23.924224853515625
2018-01-10,24.24054527282715
2018-01-11,24.01076316833496
2018-01-12,24.300228118896484
2018-01-16,23.998825073242188
2018-01-17,24.01076316833496
2018-01-18,23.822765350341797
2018-01-19,23.894380569458008
2018-01-22,24.061494827270508
2018-01-23,23.936161041259766
2018-01-24,24.222640991210938
2018-01-25,24.225624084472656
2018-01-26,24.279340744018555
2018-01-29,24.365880966186523
2018-01-30,24.425561904907227
2018-01-31,24.145050048828125
2018-02-01,24.282323837280273
2018-02-02,23.97494888305664
2018-02-05,23.118488311767578
2018-02-06,23.193092346191406
2018-02-07,23.058805465698242
2018-02-08,22.444061279296875
2018-02-09,22.712642669677734
2018-02-12,23.14535140991211
2018-02-13,23.425859451293945
2018-02-14,23.801870346069336
2018-02-15,23.98689079284668
2018-02-16,23.58104133605957
2018-02-20,23.515390396118164
2018-02-21,23.61087989807129
2018-02-22,23.336336135864258
2018-02-23,24.01673126220703
2018-02-26,24.368865966796875
2018-02-27,24.377817153930664
2018-02-28,24.09730339050293
2018-03-01,23.754117965698242
2018-03-02,24.049556732177734
2018-03-05,24.40168571472168
2018-03-06,25.040307998657227
2018-03-07,25.052244186401367
2018-03-08,25.323802947998047
2018-03-09,25.82215690612793
2018-03-12,25.63117218017578
2018-03-13,25.440187454223633
2018-03-14,25.177576065063477
2018-03-15,25.204561233520508
2018-03-16,25.171579360961914
2018-03-19,25.066661834716797
2018-03-20,25.22553825378418
2018-03-21,25.243528366088867
2018-03-22,24.5870361328125
2018-03-23,24.197336196899414
2018-03-26,25.03069496154785
2018-03-27,24.55706024169922
2018-03-28,25.027690887451172
2018-03-29,25.8460636138916
2018-04-02,25.63922882080078
2018-04-03,25.974964141845703
2018-04-04,25.8460636138916
2018-04-05,25.873044967651367
2018-04-06,25.540300369262695
2018-04-09,25.567279815673828
2018-04-10,25.76512336730957
2018-04-11,25.705175399780273
2018-04-12,25.965967178344727
2018-04-13,25.75912857055664
2018-04-16,25.77411460876465
2018-04-17,25.75013542175293
2018-04-18,25.675195693969727
2018-04-19,26.061899185180664
2018-04-20,26.205787658691406
2018-04-23,26.064891815185547
2018-04-24,25.855056762695312
2018-04-25,26.31669807434082
2018-04-26,26.427614212036133
2018-04-27,26.619464874267578
2018-04-30,26.47557830810547
2018-05-01,26.68242073059082
2018-05-02,26.352676391601562
2018-05-03,25.783113479614258
2018-05-04,26.289722442626953
2018-05-07,26.57750129699707
2018-05-08,26.487565994262695
2018-05-09,27.006168365478516
2018-05-10,27.090103149414062
2018-05-11,27.141067504882812
2018-05-14,27.09909439086914
2018-05-15,26.964200973510742
2018-05-16,27.05113410949707
2018-05-17,27.15005874633789
2018-05-18,27.000167846679688
2018-05-21,27.341909408569336
2018-05-22,27.431838989257812
2018-05-23,27.545745849609375
2018-05-24,27.761587142944336
2018-05-25,27.812538146972656
2018-05-29,27.6386775970459
2018-05-30,28.010395050048828
2018-05-31,27.536762237548828
2018-06-01,27.60570526123047
2018-06-04,27.911470413208008
2018-06-05,27.968420028686523
2018-06-06,28.439064025878906
2018-06-07,28.546977996826172
2018-06-08,28.517000198364258
2018-06-11,28.511011123657227
2018-06-12,28.573959350585938
2018-06-13,28.570968627929688
2018-06-14,28.540843963623047
2018-06-15,28.586023330688477
2018-06-18,28.372196197509766
2018-06-19,28.30594253540039
2018-06-20,28.27582359313965
2018-06-21,28.34810447692871
2018-06-22,28.188491821289062
2018-06-25,27.667482376098633
2018-06-26,27.601224899291992
2018-06-27,27.441614151000977
2018-06-28,27.571109771728516
2018-06-29,27.486787796020508
2018-07-02,27.60725212097168
2018-07-03,27.146482467651367
2018-07-05,27.203702926635742
2018-07-06,27.1374454498291
2018-07-09,27.459684371948242
2018-07-10,27.33319664001465
2018-07-11,27.519914627075195
2018-07-12,28.119220733642578
2018-07-13,28.04092788696289
2018-07-16,28.27582359313965
2018-07-17,28.444475173950195
2018-07-18,28.787796020507812
2018-07-19,28.610111236572266
2018-07-20,28.610111236572266
2018-07-23,28.763700485229492
2018-07-24,28.67937660217285
2018-07-25,28.34208106994629
2018-07-26,28.327024459838867
2018-07-27,28.81489372253418
2018-07-30,27.860225677490234
2018-07-31,27.52593994140625
2018-08-01,27.522926330566406
2018-08-02,27.631343841552734
2018-08-03,27.553043365478516
2018-08-06,27.688562393188477
2018-08-07,28.113201141357422
2018-08-08,27.99574851989746
2018-08-09,27.953584671020508
2018-08-10,27.74277114868164
2018-08-13,27.706634521484375
2018-08-14,27.875282287597656
2018-08-15,27.73674964904785
2018-08-16,27.9144344329834
2018-08-17,28.01983642578125
2018-08-20,28.05597496032715
2018-08-21,27.866247177124023
2018-08-22,27.96563148498535
2018-08-23,28.10115623474121
2018-08-24,28.528799057006836
2018-08-27,28.616138458251953
2018-08-28,28.640226364135742
2018-08-29,28.564939498901367
2018-08-30,28.45952606201172
2018-08-31,28.742624282836914
2018-09-04,29.134126663208008
2018-09-05,28.45952606201172
2018-09-06,28.031885147094727
2018-09-07,28.052967071533203
2018-09-10,28.128259658813477
2018-09-11,28.236669540405273
2018-09-12,27.562070846557617
2018-09-13,27.795089721679688
2018-09-14,27.45616340637207
2018-09-17,26.96895408630371
2018-09-18,27.262493133544922
2018-09-19,27.226173400878906
2018-09-20,27.189865112304688
2018-09-21,27.401687622070312
2018-09-24,27.201967239379883
2018-09-25,26.533191680908203
2018-09-26,26.00058937072754
2018-09-27,26.160974502563477
2018-09-28,25.964279174804688
2018-10-01,26.36675262451172
2018-10-02,26.00058937072754
2018-10-03,25.952171325683594
2018-10-04,25.973358154296875
2018-10-05,25.88257598876953
2018-10-08,25.70403289794922
2018-10-09,25.555742263793945
2018-10-10,24.805265426635742
2018-10-11,24.10320281982422
2018-10-12,24.215164184570312
2018-10-15,24.21214485168457
2018-10-16,24.79316520690918
2018-10-17,24.399763107299805
2018-10-18,24.19701385498047
2018-10-19,24.427001953125
2018-10-22,24.514755249023438
2018-10-23,24.70842933654785
2018-10-24,24.660011291503906
2018-10-25,25.295499801635742
2018-10-26,25.27129364013672
2018-10-29,25.443782806396484
2018-10-30,25.973358154296875
2018-10-31,26.23965835571289
2018-11-01,26.327415466308594
2018-11-02,26.327415466308594
2018-11-05,26.86001968383789
2018-11-06,27.11724090576172
2018-11-07,27.465242385864258
2018-11-08,27.64075469970703
2018-11-09,27.35630226135254
2018-11-12,26.81159210205078
2018-11-13,26.82672882080078
2018-11-14,25.99150848388672
2018-11-15,26.654237747192383
2018-11-16,26.85396385192871
2018-11-19,26.929615020751953
2018-11-20,26.457542419433594
2018-11-21,26.406091690063477
2018-11-23,26.587663650512695
2018-11-26,27.06276512145996
2018-11-27,27.071842193603516
2018-11-28,27.21407127380371
2018-11-29,27.353271484375
2018-11-30,27.634702682495117
2018-12-03,28.03718376159668
2018-12-04,27.35630226135254
2018-12-06,27.201967239379883
2018-12-07,26.436355590820312
2018-12-10,26.357677459716797
2018-12-11,26.421226501464844
2018-12-12,26.475692749023438
2018-12-13,26.466567993164062
2018-12-14,26.32058334350586
2018-12-17,25.928237915039062
2018-12-18,25.46898651123047
2018-12-19,25.24695587158203
2018-12-20,24.6386661529541
2018-12-21,24.182451248168945
2018-12-24,23.343017578125
2018-12-26,24.10945701599121
2018-12-27,24.541339874267578
2018-12-28,24.492673873901367
2018-12-31,24.808984756469727
2019-01-02,24.6356258392334
2019-01-03,23.972591400146484
2019-01-04,24.924562454223633
2019-01-07,24.273698806762695
2019-01-08,24.203739166259766
2019-01-09,24.32235336303711
2019-01-10,24.49875831604004
2019-01-11,24.54438018798828
2019-01-14,24.492673873901367
2019-01-15,24.647789001464844
2019-01-16,25.231748580932617
2019-01-17,25.073591232299805
2019-01-18,25.28649139404297
2019-01-22,25.365571975708008
2019-01-23,25.770082473754883
2019-01-24,25.849153518676758
2019-01-25,26.06205940246582
2019-01-28,26.177635192871094
2019-01-29,26.098560333251953
2019-01-30,26.3662052154541
2019-01-31,26.77679443359375
2019-02-01,26.576066970825195
2019-02-04,26.448318481445312
2019-02-05,26.402700424194336
2019-02-06,26.439199447631836
2019-02-07,26.405742645263672
2019-02-08,26.478736877441406
2019-02-11,26.36924171447754
2019-02-12,26.633848190307617
2019-02-13,26.7615909576416
2019-02-14,26.509145736694336
2019-02-15,26.691631317138672
2019-02-19,26.709880828857422
2019-02-20,26.788963317871094
2019-02-21,26.785919189453125
2019-02-22,27.08094024658203
2019-02-25,27.41550064086914
2019-02-26,27.707475662231445
2019-02-27,27.61623191833496
2019-02-28,27.850419998168945
2019-03-01,27.978164672851562
2019-03-04,27.418535232543945
2019-03-05,26.98969841003418
2019-03-06,26.664262771606445
2019-03-07,26.1472225189209
2019-03-08,25.37774085998535
2019-03-11,25.55413818359375
2019-03-12,25.49331283569336
2019-03-13,25.867406845092773
2019-03-14,25.6778564453125
2019-03-15,25.543338775634766
2019-03-18,25.754287719726562
2019-03-19,25.723716735839844
2019-03-20,25.48525047302246
2019-03-21,25.787921905517578
2019-03-22,25.64728355407715
2019-03-25,25.95912742614746
2019-03-26,26.237329483032227
2019-03-27,26.322940826416016
2019-03-28,26.518604278564453
2019-03-29,26.747892379760742
2019-04-01,27.026105880737305
2019-04-02,27.212602615356445
2019-04-03,27.301258087158203
2019-04-04,27.264572143554688
2019-04-05,27.08419418334961
2019-04-08,27.136167526245117
2019-04-09,26.81209945678711
2019-04-10,26.750953674316406
2019-04-11,26.607261657714844
2019-04-12,26.84267234802246
2019-04-15,27.04750633239746
2019-04-16,27.4388370513916
2019-04-17,27.57640838623047
2019-04-18,27.51220703125
2019-04-22,27.432720184326172
2019-04-23,27.408260345458984
2019-04-24,27.264572143554688
2019-04-25,27.34406089782715
2019-04-26,27.47246551513672
2019-04-29,27.958568572998047
2019-04-30,28.1878604888916
2019-05-01,28.22454833984375
2019-05-02,28.206201553344727
2019-05-03,28.163402557373047
2019-05-06,28.349899291992188
2019-05-07,27.790420532226562
2019-05-08,27.81793212890625
2019-05-09,27.86990737915039
2019-05-10,28.282638549804688
2019-05-13,27.790420532226562
2019-05-14,27.87296485900879
2019-05-15,27.747621536254883
2019-05-16,27.799592971801758
2019-05-17,27.606985092163086
2019-05-20,27.594757080078125
2019-05-21,27.906593322753906
2019-05-22,27.62532615661621
2019-05-23,27.52137565612793
2019-05-24,27.524442672729492
2019-05-28,27.506093978881836
2019-05-29,27.619211196899414
2019-05-30,27.713993072509766
2019-05-31,27.71092987060547
2019-06-03,27.73233413696289
2019-06-04,28.35906982421875
2019-06-05,29.40464973449707
2019-06-06,29.315988540649414
2019-06-07,29.39853286743164
2019-06-10,29.554452896118164
2019-06-11,29.12337875366211
2019-06-12,29.18147087097168
2019-06-13,29.322795867919922
2019-06-14,29.405750274658203
2019-06-17,29.239843368530273
2019-06-18,29.467199325561523
2019-06-19,29.651538848876953
2019-06-20,30.029449462890625
2019-06-21,30.198427200317383
2019-06-24,29.762147903442383
2019-06-25,30.10933494567871
2019-06-26,29.067790985107422
2019-06-27,29.547080993652344
2019-06-28,29.547080993652344
2019-07-01,29.848173141479492
2019-07-02,30.619340896606445
2019-07-03,31.160085678100586
2019-07-05,31.04640007019043
2019-07-08,30.981887817382812
2019-07-09,31.218456268310547
2019-07-10,31.651662826538086
2019-07-11,31.955833435058594
2019-07-12,32.03877639770508
2019-07-15,32.02035140991211
2019-07-16,31.734621047973633
2019-07-17,31.534914016723633
2019-07-18,31.688528060913086
2019-07-19,31.255325317382812
2019-07-22,31.27069091796875
2019-07-23,30.98802947998047
2019-07-24,30.17691993713379
2019-07-25,29.989498138427734
2019-07-26,30.127765655517578
2019-07-29,29.700700759887695
2019-07-30,29.740642547607422
2019-07-31,29.608530044555664
2019-08-01,30.001789093017578
2019-08-02,30.09396743774414
2019-08-05,28.990982055664062
2019-08-06,29.448766708374023
2019-08-07,29.531721115112305
2019-08-08,30.189207077026367
2019-08-09,30.275230407714844
2019-08-12,29.673053741455078
2019-08-13,30.087820053100586
2019-08-14,29.28592872619629
2019-08-15,29.795948028564453
2019-08-16,29.96492576599121
2019-08-19,30.54560089111328
2019-08-20,30.3889102935791
2019-08-21,30.5148868560791
2019-08-22,30.763748168945312
2019-08-23,29.961851119995117
2019-08-26,30.315181732177734
2019-08-27,30.19228744506836
2019-08-28,30.27216911315918
2019-08-29,30.65314483642578
2019-08-30,30.674640655517578
2019-09-03,30.57939910888672
2019-09-04,30.69614601135254
2019-09-05,31.34442138671875
2019-09-06,32.03263854980469
2019-09-09,31.59635353088379
2019-09-10,30.155412673950195
2019-09-11,30.164630889892578
2019-09-12,30.562877655029297
2019-09-13,30.723407745361328
2019-09-16,30.649320602416992
2019-09-17,31.714385986328125
2019-09-18,31.68043327331543
2019-09-19,31.390235900878906
2019-09-20,31.081527709960938
2019-09-23,30.94877815246582
2019-09-24,31.294536590576172
2019-09-25,31.723644256591797
2019-09-26,31.433452606201172
2019-09-27,30.896286010742188
2019-09-30,30.67093276977539
2019-10-01,30.436302185058594
2019-10-02,29.556459426879883
2019-10-03,29.988666534423828
2019-10-04,30.633880615234375
2019-10-07,30.565967559814453
2019-10-08,29.970144271850586
2019-10-09,30.047319412231445
2019-10-10,30.42703628540039
2019-10-11,30.658578872680664
2019-10-14,30.362213134765625
2019-10-15,30.229461669921875
2019-10-16,30.272686004638672
2019-10-17,30.356042861938477
2019-10-18,30.44556427001953
2019-10-21,30.303556442260742
2019-10-22,30.2109375
2019-10-23,31.276002883911133
2019-10-24,31.177215576171875
2019-10-25,30.38690757751465
2019-10-28,30.479520797729492
2019-10-29,30.451736450195312
2019-10-30,30.89011001586914
2019-10-31,30.800588607788086
2019-11-01,30.633880615234375
2019-11-04,30.436302185058594
2019-11-05,30.383821487426758
2019-11-06,30.846895217895508
2019-11-07,31.03520393371582
2019-11-08,31.07534408569336
2019-11-11,31.652645111083984
2019-11-12,31.62795639038086
2019-11-13,31.881099700927734
2019-11-14,31.878009796142578
2019-11-15,31.979881286621094
2019-11-18,32.29169464111328
2019-11-19,32.43678283691406
2019-11-20,32.63127899169922
2019-11-21,32.33490753173828
2019-11-22,32.22067642211914
2019-11-25,32.304039001464844
2019-11-26,32.3626823425293
2019-11-27,32.183631896972656
2019-11-29,32.35343551635742
2019-12-02,32.24846267700195
2019-12-03,32.254642486572266
2019-12-04,32.47999954223633
2019-12-05,32.31328582763672
2019-12-06,32.48617172241211
2019-12-09,32.304039001464844
2019-12-10,32.29476547241211
2019-12-11,32.07249450683594
2019-12-12,32.292686462402344
2019-12-13,32.40121841430664
2019-12-16,32.624507904052734
2019-12-17,32.87260437011719
2019-12-18,32.84779357910156
2019-12-19,33.188926696777344
2019-12-20,33.368797302246094
2019-12-23,33.23544692993164
2019-12-24,33.086578369140625
2019-12-26,33.4277229309082
2019-12-27,33.489742279052734
2019-12-30,33.188926696777344
2019-12-31,33.2137451171875
2020-01-02,33.43701934814453
2020-01-03,33.57967758178711
2020-01-06,33.55796813964844
2020-01-07,33.00284957885742
2020-01-08,32.81987762451172
2020-01-09,33.291255950927734
2020-01-10,33.13309860229492
2020-01-13,33.21063232421875
2020-01-14,33.04316329956055
2020-01-15,33.449432373046875
2020-01-16,33.58897018432617
2020-01-17,33.89910125732422
2020-01-21,33.880496978759766
2020-01-22,33.846378326416016
2020-01-23,33.99832534790039
2020-01-24,34.178199768066406
2020-01-27,34.04486083984375
2020-01-28,34.46661376953125
2020-01-29,35.769107818603516
2020-01-30,35.96139144897461
2020-01-31,36.11643981933594
2020-02-03,36.52890396118164
2020-02-04,36.80181121826172
2020-02-05,36.11954879760742
2020-02-06,35.927284240722656
2020-02-07,35.455894470214844
2020-02-10,35.89006805419922
2020-02-11,35.601646423339844
2020-02-12,35.37215805053711
2020-02-13,35.477603912353516
2020-02-14,36.03582000732422
2020-02-18,35.871456146240234
2020-02-19,35.747406005859375
2020-02-20,35.50551986694336
2020-02-21,35.71949768066406
2020-02-24,35.583045959472656
2020-02-25,34.860469818115234
2020-02-26,35.04964065551758
2020-02-27,33.32227325439453
2020-02-28,31.802703857421875
2020-03-02,34.15028762817383
2020-03-03,34.134788513183594
2020-03-04,36.088531494140625
2020-03-05,35.38457107543945
2020-03-06,34.26813888549805
2020-03-09,32.78577423095703
2020-03-10,32.46945571899414
2020-03-11,30.801008224487305
2020-03-12,27.616527557373047
2020-03-13,29.928544998168945
2020-03-16,26.582033157348633
2020-03-17,29.6107177734375
2020-03-18,28.532609939575195
2020-03-19,27.42022132873535
2020-03-20,25.083267211914062
2020-03-23,22.70269775390625
2020-03-24,25.85913848876953
2020-03-25,27.09616470336914
2020-03-26,29.233688354492188
2020-03-27,28.909639358520508
2020-03-30,30.984851837158203
2020-03-31,29.585792541503906
2020-04-01,28.75072479248047
2020-04-02,29.27731704711914
2020-04-03,29.6699275970459
2020-04-06,31.65477180480957
2020-04-07,31.452238082885742
2020-04-08,32.446224212646484
2020-04-09,33.627159118652344
2020-04-13,32.184486389160156
2020-04-14,33.51498794555664
2020-04-15,33.02890396118164
2020-04-16,33.74867630004883
2020-04-17,34.66165542602539
2020-04-20,34.206729888916016
2020-04-21,32.801448822021484
2020-04-22,32.602027893066406
2020-04-23,32.358978271484375
2020-04-24,32.91360855102539
2020-04-27,34.783180236816406
2020-04-28,34.652305603027344
2020-04-29,34.773834228515625
2020-04-30,34.172447204589844
2020-05-01,33.222084045410156
2020-05-04,33.06940460205078
2020-05-05,33.91070556640625
2020-05-06,32.91360855102539
2020-05-07,33.44332504272461
2020-05-08,33.52434539794922
2020-05-11,34.03846740722656
2020-05-12,33.80788040161133
2020-05-13,33.929412841796875
2020-05-14,34.11324691772461
2020-05-15,34.92338943481445
2020-05-18,35.814544677734375
2020-05-19,35.09477233886719
2020-05-20,35.74287796020508
2020-05-21,35.518531799316406
2020-05-22,35.939178466796875
2020-05-26,36.232086181640625
2020-05-27,35.89244079589844
2020-05-28,36.2601203918457
2020-05-29,36.91135787963867
2020-06-01,37.042232513427734
2020-06-02,37.15440368652344
2020-06-03,37.18555450439453
2020-06-04,36.746212005615234
2020-06-05,37.360050201416016
2020-06-08,37.79628372192383
2020-06-09,37.419246673583984
2020-06-10,37.39432907104492
2020-06-11,35.4326286315918
2020-06-12,36.027076721191406
2020-06-15,36.721656799316406
2020-06-16,37.0845832824707
2020-06-17,36.959434509277344
2020-06-18,37.322357177734375
2020-06-19,37.178443908691406
2020-06-22,37.45376968383789
2020-06-23,37.106483459472656
2020-06-24,36.067752838134766
2020-06-25,37.134639739990234
2020-06-26,36.2367057800293
2020-06-29,36.7779655456543
2020-06-30,37.378684997558594
2020-07-01,37.78228759765625
2020-07-02,37.56327438354492
2020-07-06,37.882408142089844
2020-07-07,37.69155502319336
2020-07-08,38.076377868652344
2020-07-09,37.794803619384766
2020-07-10,38.44557189941406
2020-07-13,38.48311996459961
2020-07-14,39.04627990722656
2020-07-15,39.684547424316406
2020-07-16,39.743995666503906
2020-07-17,40.18513870239258
2020-07-20,41.079952239990234
2020-07-21,40.98920822143555
2020-07-22,41.95597839355469
2020-07-23,41.11436462402344
2020-07-24,40.848419189453125
2020-07-27,40.83903121948242
2020-07-28,40.094398498535156
2020-07-29,40.98920822143555
2020-07-30,40.64191818237305
2020-07-31,41.08308410644531
2020-08-03,40.782718658447266
2020-08-04,40.57935333251953
2020-08-05,40.78584671020508
2020-08-06,40.89223098754883
2020-08-07,41.571144104003906
2020-08-10,41.15190505981445
2020-08-11,40.820255279541016
2020-08-12,40.804622650146484
2020-08-13,40.76081085205078
2020-08-14,40.43544006347656
2020-08-17,40.77021026611328
2020-08-18,40.68885803222656
2020-08-19,40.632537841796875
2020-08-20,40.817134857177734
2020-08-21,40.64817428588867
2020-08-24,41.16754913330078
2020-08-25,40.70450210571289
2020-08-26,41.4679069519043
2020-08-27,41.25202941894531
2020-08-28,41.2488899230957
2020-08-31,42.05609893798828
2020-09-01,42.18124008178711
2020-09-02,42.95091247558594
2020-09-03,41.69316864013672
2020-09-04,40.76395034790039
2020-09-08,39.559391021728516
2020-09-09,40.41978454589844
2020-09-10,39.2294921875
2020-09-11,39.477603912353516
2020-09-14,39.882747650146484
2020-09-15,40.25019836425781
2020-09-16,39.98011016845703
2020-09-17,39.08187484741211
2020-09-18,38.4568977355957
2020-09-21,38.331275939941406
2020-09-22,38.73012924194336
2020-09-23,37.60264587402344
2020-09-24,38.095726013183594
2020-09-25,38.953121185302734
2020-09-28,39.373958587646484
2020-09-29,38.120853424072266
2020-09-30,38.53855895996094
2020-10-01,38.91857147216797
2020-10-02,38.799232482910156
2020-10-05,39.2169303894043
2020-10-06,38.808650970458984
2020-10-07,38.62335205078125
2020-10-08,39.13213348388672
2020-10-09,39.276611328125
2020-10-12,39.691162109375
2020-10-13,39.691162109375
2020-10-14,40.09001922607422
2020-10-15,40.328712463378906
2020-10-16,40.47317886352539
2020-10-19,40.03663635253906
2020-10-20,40.5108642578125
2020-10-21,41.5723991394043
2020-10-22,40.85633850097656
2020-10-23,40.55170440673828
2020-10-26,40.00522232055664
2020-10-27,39.28916549682617
2020-10-28,38.23078536987305
2020-10-29,38.31871032714844
2020-10-30,37.99837112426758
2020-11-02,38.6861686706543
2020-11-03,39.2294921875
2020-11-04,40.60822677612305
2020-11-05,41.836204528808594
2020-11-06,41.833072662353516
2020-11-09,40.72756576538086
2020-11-10,39.92670440673828
2020-11-11,40.76211929321289
2020-11-12,39.83877182006836
2020-11-13,39.51528549194336
2020-11-16,39.42422103881836
2020-11-17,39.04732894897461
2020-11-18,38.54483413696289
2020-11-19,39.18238830566406
2020-11-20,39.67546844482422
2020-11-23,39.5749626159668
2020-11-24,39.97067642211914
2020-11-25,39.989524841308594
2020-11-27,39.9235725402832
2020-11-30,40.19680404663086
2020-12-01,40.7998046875
2020-12-02,40.62706756591797
2020-12-03,39.37549591064453
2020-12-04,39.50160217285156
2020-12-07,40.52933883666992
2020-12-08,40.55771255493164
2020-12-09,39.75381088256836
2020-12-10,39.40386962890625
2020-12-11,39.618247985839844
2020-12-14,39.1043815612793
2020-12-15,40.12896728515625
2020-12-16,40.069061279296875
2020-12-17,40.51042175292969
2020-12-18,40.54194641113281
2020-12-21,40.36856460571289
2020-12-22,40.951786041259766
2020-12-23,40.337032318115234
2020-12-24,40.548255920410156
2020-12-28,40.62076950073242
2020-12-29,40.712181091308594
2020-12-30,41.027442932128906
2020-12-31,41.847110748291016
2021-01-04,41.61697006225586
2021-01-05,41.60436248779297
2021-01-06,42.68569564819336
2021-01-07,43.127044677734375
2021-01-08,43.760711669921875
2021-01-11,44.41960525512695
2021-01-12,44.74116516113281
2021-01-13,44.920860290527344
2021-01-14,44.8073616027832
2021-01-15,44.14847946166992
2021-01-19,44.84834671020508
2021-01-20,45.2928581237793
2021-01-21,44.57722473144531
2021-01-22,44.26828384399414
2021-01-25,44.860958099365234
2021-01-26,44.492103576660156
2021-01-27,44.51417541503906
2021-01-28,43.83007049560547
2021-01-29,42.644710540771484
2021-02-01,43.697662353515625
2021-02-02,44.95869827270508
2021-02-03,44.816829681396484
2021-02-04,45.2613410949707
2021-02-05,44.9523811340332
2021-02-08,44.90824890136719
2021-02-09,45.122623443603516
2021-02-10,44.914554595947266
2021-02-11,44.88302230834961
2021-02-12,44.76323318481445
2021-02-16,45.393741607666016
2021-02-17,45.61441421508789
2021-02-18,45.674320220947266
2021-02-19,45.53245162963867
2021-02-22,44.64658737182617
2021-02-23,44.2430534362793
2021-02-24,44.76323318481445
2021-02-25,44.236759185791016
2021-02-26,43.59678268432617
2021-03-01,44.72539520263672
2021-03-02,44.3376350402832
2021-03-03,43.098670959472656
2021-03-04,43.50535583496094
2021-03-05,45.61757278442383
2021-03-08,45.70899963378906
2021-03-09,46.23231887817383
2021-03-10,45.57029342651367
2021-03-11,45.582942962646484
2021-03-12,45.68415832519531
2021-03-15,46.180809020996094
2021-03-16,46.01631164550781
2021-03-17,45.55764389038086
2021-03-18,45.84865188598633
2021-03-19,46.10171890258789
2021-03-22,46.53825378417969
2021-03-23,46.680599212646484
2021-03-24,46.604679107666016
2021-03-25,46.3642692565918
2021-03-26,47.677040100097656
2021-03-29,47.714988708496094
2021-03-30,46.642635345458984
2021-03-31,46.645809173583984
2021-04-01,47.71815872192383
2021-04-05,48.11356735229492
2021-04-06,48.29071044921875
2021-04-07,47.69601821899414
2021-04-08,48.56275177001953
2021-04-09,49.37888717651367
2021-04-12,49.37571716308594
2021-04-13,49.957759857177734
2021-04-14,49.80276107788086
2021-04-15,50.62837600708008
2021-04-16,50.66633605957031
2021-04-19,50.17919921875
2021-04-20,50.51133728027344
2021-04-21,50.3974609375
2021-04-22,50.52399826049805
2021-04-23,51.393898010253906
2021-04-26,50.62205123901367
2021-04-27,50.865623474121094
2021-04-28,50.50185012817383
2021-04-29,51.210426330566406
2021-04-30,51.099708557128906
2021-05-03,51.40022277832031
2021-05-04,51.73237228393555
2021-05-05,51.735530853271484
2021-05-06,51.745025634765625
2021-05-07,52.055023193359375
2021-05-10,51.72919845581055
2021-05-11,50.527156829833984
2021-05-12,50.093788146972656
2021-05-13,50.89725875854492
2021-05-14,51.99176025390625
2021-05-17,51.798797607421875
2021-05-18,51.22624206542969
2021-05-19,50.909915924072266
2021-05-20,51.707061767578125
2021-05-21,51.836761474609375
2021-05-24,52.16889572143555
2021-05-25,51.9759407043457
2021-05-26,52.33655548095703
2021-05-27,52.504207611083984
2021-05-28,52.972381591796875
