,INVH
2020-11-05,25.908382415771484
2020-11-06,25.908382415771484
2020-11-09,24.80265235900879
2020-11-10,25.216175079345703
2020-11-11,26.11514663696289
2020-11-12,25.827472686767575
2020-11-13,26.22302627563477
2020-11-16,26.17807388305664
2020-11-17,25.890405654907227
2020-11-18,25.431928634643555
2020-11-19,25.243141174316406
2020-11-20,25.395971298217773
2020-11-23,25.306074142456055
2020-11-24,25.710609436035156
2020-11-25,26.29494285583496
2020-11-27,25.85444450378418
2020-11-30,25.692628860473633
2020-12-01,26.29494285583496
2020-12-02,25.96232032775879
2020-12-03,26.41180992126465
2020-12-04,27.184926986694336
2020-12-07,26.64554023742676
2020-12-08,26.483726501464844
2020-12-09,26.241003036499023
2020-12-10,25.989294052124023
2020-12-11,26.034238815307617
2020-12-14,25.872426986694336
2020-12-15,26.366857528686523
2020-12-16,26.241003036499023
2020-12-17,26.32191276550293
2020-12-18,25.512834548950195
2020-12-21,25.791521072387695
2020-12-22,26.088178634643555
2020-12-23,25.746570587158203
2020-12-24,26.16908836364746
2020-12-28,26.375852584838867
2020-12-29,26.16908836364746
2020-12-30,26.546655654907227
2020-12-31,26.699481964111328
2021-01-04,25.692628860473633
2021-01-05,26.097169876098633
2021-01-06,26.160097122192383
2021-01-07,26.016258239746097
2021-01-08,26.366857528686523
2021-01-11,26.11514663696289
2021-01-12,25.827472686767575
2021-01-13,25.73758316040039
2021-01-14,26.02525329589844
2021-01-15,26.60059356689453
2021-01-19,26.46575164794922
2021-01-20,26.996139526367188
2021-01-21,27.05007553100586
2021-01-22,26.987152099609375
2021-01-25,26.67251205444336
2021-01-26,26.744430541992188
2021-01-27,25.80949592590332
2021-01-28,26.079191207885746
2021-01-29,26.5017032623291
2021-02-01,27.346742630004883
2021-02-02,27.20290756225586
2021-02-03,26.960182189941406
2021-02-04,27.06805992126465
2021-02-05,26.987152099609375
2021-02-08,27.05007553100586
2021-02-09,27.556367874145508
2021-02-10,27.619651794433594
2021-02-11,27.872793197631836
2021-02-12,28.026487350463867
2021-02-16,27.95416259765625
2021-02-17,27.43883514404297
2021-02-18,26.923511505126953
2021-02-19,27.104328155517575
2021-02-22,26.670366287231445
2021-02-23,26.986797332763672
2021-02-24,27.0048770904541
2021-02-25,26.860219955444336
2021-02-26,26.344900131225582
2021-03-01,26.507633209228516
2021-03-02,26.480512619018555
2021-03-03,25.90190315246582
2021-03-04,25.7120418548584
2021-03-05,25.693960189819336
2021-03-08,25.757246017456055
2021-03-09,26.109832763671875
2021-03-10,26.48954963684082
2021-03-11,26.860219955444336
2021-03-12,27.8818359375
2021-03-15,28.351959228515625
2021-03-16,28.144020080566406
2021-03-17,28.01744842529297
2021-03-18,28.10785675048828
2021-03-19,27.673892974853516
2021-03-22,28.10785675048828
2021-03-23,28.071693420410156
2021-03-24,28.11689186096191
2021-03-25,28.641263961791992
2021-03-26,29.201791763305664
2021-03-29,29.11138343811035
2021-03-30,29.156585693359375
2021-03-31,28.921527862548828
2021-04-01,29.53629493713379
2021-04-05,29.246990203857425
2021-04-06,29.699031829833984
2021-04-07,29.40068817138672
2021-04-08,29.319320678710938
2021-04-09,29.265071868896484
2021-04-12,29.38261032104492
2021-04-13,29.58150291442871
2021-04-14,29.454933166503903
2021-04-15,29.88889503479004
2021-04-16,30.14203834533691
2021-04-19,30.404224395751953
2021-04-20,30.72064971923828
2021-04-21,30.603107452392575
2021-04-22,30.585037231445312
2021-04-23,30.684480667114254
2021-04-26,30.603107452392575
2021-04-27,30.657360076904297
2021-04-28,30.874345779418945
2021-04-29,31.38966178894043
2021-04-30,31.697050094604492
2021-05-03,31.40774917602539
2021-05-04,31.51623916625977
2021-05-05,30.991872787475582
2021-05-06,31.570478439331055
2021-05-07,31.669933319091797
2021-05-10,31.95155906677246
2021-05-11,31.86979103088379
2021-05-12,31.11574935913086
2021-05-13,31.48822975158691
2021-05-14,31.897043228149418
2021-05-17,31.95155906677246
2021-05-18,31.851627349853516
2021-05-19,31.76077651977539
2021-05-20,32.34221267700195
2021-05-21,32.106014251708984
2021-05-24,32.751033782958984
2021-05-25,32.87821960449219
2021-05-26,32.869136810302734
2021-05-27,32.60567855834961
2021-05-28,32.950904846191406
2021-06-01,33.2143669128418
2021-06-02,33.523250579833984
2021-06-03,33.39605712890625
2021-06-04,33.53234100341797
2021-06-07,34.02292251586914
2021-06-08,33.968414306640625
2021-06-09,34.02292251586914
2021-06-10,34.4771614074707
2021-06-11,34.25912857055664
2021-06-14,34.34998321533203
2021-06-15,33.99565887451172
2021-06-16,33.75037384033203
2021-06-17,33.99565887451172
2021-06-18,33.16893768310547
2021-06-21,34.09560012817383
2021-06-22,33.968414306640625
2021-06-23,34.168277740478516
2021-06-24,34.10468292236328
2021-06-25,34.4771614074707
2021-06-28,34.26821517944336
2021-06-29,34.08651351928711
2021-06-30,33.877559661865234
2021-07-01,34.10468292236328
2021-07-02,34.404483795166016
2021-07-06,35.222129821777344
2021-07-07,35.43108367919922
2021-07-08,35.77630615234375
2021-07-09,36.24871826171875
2021-07-12,36.42133712768555
2021-07-13,35.99433517456055
2021-07-14,36.194210052490234
2021-07-15,36.18512344360352
2021-07-16,36.31230545043945
2021-07-19,35.64002990722656
2021-07-20,36.56669235229492
2021-07-21,36.266883850097656
2021-07-22,36.20328903198242
2021-07-23,36.81197738647461
2021-07-26,36.56669235229492
2021-07-27,36.97550582885742
2021-07-28,36.83014678955078
2021-07-29,36.920989990234375
2021-07-30,36.95734024047851
2021-08-02,36.893741607666016
2021-08-03,36.7120475769043
2021-08-04,36.721134185791016
2021-08-05,36.7302131652832
2021-08-06,36.44858169555664
2021-08-09,36.30260467529297
2021-08-10,35.49973678588867
2021-08-11,35.69133377075195
2021-08-12,35.782569885253906
2021-08-13,36.14750289916992
2021-08-16,36.165748596191406
2021-08-17,36.14750289916992
2021-08-18,36.59455490112305
2021-08-19,36.69491958618164
2021-08-20,36.932132720947266
2021-08-23,36.80440139770508
2021-08-24,36.5854377746582
2021-08-25,36.56719970703125
2021-08-26,36.76791000366211
2021-08-27,36.950382232666016
2021-08-30,37.680267333984375
2021-08-31,37.570777893066406
2021-09-01,38.25505065917969
2021-09-02,38.74772262573242
2021-09-03,38.273292541503906
2021-09-07,37.680267333984375
2021-09-08,38.090824127197266
2021-09-09,37.4977912902832
2021-09-10,36.75878143310547
2021-09-13,37.01424026489258
2021-09-14,37.02336502075195
2021-09-15,36.8591423034668
2021-09-16,36.92300796508789
2021-09-17,36.39384841918945
2021-09-20,36.37559509277344
2021-09-21,36.466827392578125
2021-09-22,36.968624114990234
2021-09-23,36.91387939453125
2021-09-24,36.14750289916992
2021-09-27,35.18040466308594
2021-09-28,35.16215896606445
2021-09-29,35.53622817993164
2021-09-30,34.97057342529297
2021-10-01,35.408504486083984
2021-10-04,35.344642639160156
2021-10-05,35.052677154541016
2021-10-06,35.262535095214844
2021-10-07,35.1712760925293
2021-10-08,35.1439208984375
2021-10-11,35.23515319824219
2021-10-12,35.581851959228516
2021-10-13,36.366477966308594
2021-10-14,36.75878143310547
2021-10-15,36.658424377441406
2021-10-18,36.740535736083984
2021-10-19,36.66754913330078
2021-10-20,36.932132720947266
2021-10-21,36.76791000366211
2021-10-22,37.29707717895508
2021-10-25,37.43392562866211
2021-10-26,37.3518180847168
2021-10-27,36.92300796508789
2021-10-28,37.76237487792969
2021-10-29,37.634647369384766
2021-11-01,37.51604461669922
2021-11-02,37.899227142333984
2021-11-03,37.862735748291016
2021-11-04,37.132850646972656
2021-11-05,37.24232864379883
2021-11-08,37.068260192871094
2021-11-09,37.13240051269531
2021-11-10,37.169036865234375
2021-11-11,37.15071487426758
2021-11-12,37.15988540649414
2021-11-15,37.46221923828125
2021-11-16,37.11406707763672
2021-11-17,37.10491180419922
2021-11-18,37.61796569824219
2021-11-19,37.48054122924805
2021-11-22,37.33395004272461
2021-11-23,37.70042037963867
2021-11-24,38.4425163269043
2021-11-26,37.70042037963867
2021-11-29,37.81036758422851
2021-11-30,37.04994583129883
2021-12-01,36.472755432128906
2021-12-02,37.87448501586914
2021-12-03,38.15851211547851
2021-12-06,38.7540168762207
2021-12-07,39.083831787109375
2021-12-08,39.651859283447266
2021-12-09,39.13880157470703
2021-12-10,39.1479606628418
2021-12-13,39.55109024047851
2021-12-14,38.60742950439453
2021-12-15,39.26707077026367
2021-12-16,38.96473693847656
2021-12-17,39.30371856689453
2021-12-20,38.95557403564453
2021-12-21,39.70683288574219
2021-12-22,40.293182373046875
2021-12-23,40.26569747924805
2021-12-27,40.79707336425781
2021-12-28,40.852046966552734
2021-12-29,41.3834228515625
2021-12-30,41.37425994873047
2021-12-31,41.53916931152344
2022-01-03,41.200199127197266
2022-01-04,41.34678268432617
2022-01-05,40.21072769165039
2022-01-06,40.08245849609375
2022-01-07,39.32203674316406
2022-01-10,39.06550979614258
2022-01-11,39.54192733764648
2022-01-12,39.816768646240234
2022-01-13,39.963356018066406
2022-01-14,39.75263977050781
2022-01-18,39.633541107177734
2022-01-19,39.25790786743164
2022-01-20,38.33258056640625
2022-01-21,38.36922454833984
2022-01-24,38.19515228271485
2022-01-25,37.65460586547851
2022-01-26,37.242332458496094
2022-01-27,36.74759292602539
2022-01-28,38.10353088378906
2022-01-31,38.460838317871094
2022-02-01,38.31425857543945
2022-02-02,39.028865814208984
2022-02-03,38.84563446044922
2022-02-04,38.87311553955078
2022-02-07,38.17683029174805
2022-02-08,38.28677749633789
2022-02-09,39.230430603027344
2022-02-10,38.680721282958984
2022-02-11,38.5241584777832
2022-02-14,38.12813949584961
2022-02-15,38.08208465576172
2022-02-16,37.25321960449219
2022-02-17,36.17568588256836
2022-02-18,35.56785202026367
2022-02-22,35.73361587524414
2022-02-23,34.46268081665039
2022-02-24,34.31532287597656
2022-02-25,35.95465087890625
2022-02-28,34.81264877319336
2022-03-01,34.49031448364258
2022-03-02,35.82572555541992
2022-03-03,35.59547424316406
2022-03-04,36.10200881958008
2022-03-07,35.23629379272461
2022-03-08,35.56785202026367
2022-03-09,36.25857162475586
2022-03-10,36.295413970947266
2022-03-11,36.332252502441406
2022-03-14,36.00991439819336
2022-03-15,36.378299713134766
2022-03-16,36.65458297729492
2022-03-17,37.48345947265625
2022-03-18,37.4742546081543
2022-03-21,37.354530334472656
2022-03-22,37.19796371459961
2022-03-23,36.52565383911133
2022-03-24,36.92167282104492
2022-03-25,37.271636962890625
2022-03-28,37.271636962890625
2022-03-29,38.20181655883789
2022-03-30,37.67686462402344
2022-03-31,37.00455856323242
2022-04-01,37.796592712402344
2022-04-04,37.17033767700195
2022-04-05,37.05060958862305
2022-04-06,37.64923858642578
2022-04-07,37.53871536254883
2022-04-08,37.99920654296875
2022-04-11,37.80580520629883
2022-04-12,38.14656066894531
2022-04-13,38.5241584777832
2022-04-14,38.634674072265625
2022-04-18,38.39522171020508
2022-04-19,39.63853454589844
2022-04-20,40.43977355957031
2022-04-21,40.30162811279297
2022-04-22,39.67536544799805
2022-04-25,39.42670822143555
2022-04-26,38.68993377685547
2022-04-27,38.41364288330078
2022-04-28,37.9439582824707
2022-04-29,36.67300796508789
2022-05-02,35.356021881103516
2022-05-03,35.43891525268555
2022-05-04,35.68756866455078
2022-05-05,35.107364654541016
2022-05-06,34.987632751464844
2022-05-09,33.18128204345703
2022-05-10,33.20907211303711
2022-05-11,33.19054412841797
2022-05-12,33.227596282958984
2022-05-13,34.20024871826172
2022-05-16,33.77413558959961
2022-05-17,34.135406494140625
2022-05-18,33.05158996582031
2022-05-19,33.116432189941406
2022-05-20,33.54254913330078
2022-05-23,34.01498794555664
2022-05-24,34.83015441894531
2022-05-25,34.83015441894531
2022-05-26,34.60783386230469
2022-05-27,35.7009162902832
2022-05-31,34.941322326660156
2022-06-01,35.23775100708008
2022-06-02,35.94175338745117
2022-06-03,35.469329833984375
2022-06-06,34.8116340637207
2022-06-07,35.385963439941406
2022-06-08,34.60783386230469
2022-06-09,33.95941162109375
2022-06-10,33.43138885498047
2022-06-13,31.44904136657715
2022-06-14,31.152612686157227
2022-06-15,31.71767807006836
2022-06-16,31.29155731201172
2022-06-17,31.27303695678711
2022-06-21,31.52313995361328
2022-06-22,31.541671752929688
2022-06-23,32.49580001831055
2022-06-24,32.89412307739258
2022-06-27,32.921913146972656
2022-06-28,33.144229888916016
2022-06-29,33.01454162597656
2022-06-30,32.958961486816406
2022-07-01,33.107177734375
2022-07-05,33.43138885498047
2022-07-06,33.70003128051758
2022-07-07,33.894561767578125
2022-07-08,33.78340148925781
2022-07-11,33.81119155883789
2022-07-12,32.338314056396484
2022-07-13,32.70885467529297
2022-07-14,32.49580001831055
2022-07-15,33.18128204345703
2022-07-18,32.958961486816406
2022-07-19,33.042335510253906
2022-07-20,33.07938766479492
2022-07-21,33.55181884765625
2022-07-22,33.76487731933594
2022-07-25,33.77413558959961
2022-07-26,33.91309356689453
2022-07-27,34.24656677246094
2022-07-28,35.7750244140625
2022-07-29,36.15481185913086
2022-08-01,35.673118591308594
2022-08-02,35.18216323852539
2022-08-03,34.89500427246094
2022-08-04,35.12657928466797
2022-08-05,35.08953094482422
2022-08-08,35.33177947998047
2022-08-09,35.82561492919922
2022-08-10,36.28216552734375
2022-08-11,36.2355842590332
2022-08-12,36.88779830932617
2022-08-15,37.0648307800293
2022-08-16,37.09278869628906
2022-08-17,37.01824569702149
2022-08-18,36.15171813964844
2022-08-19,36.13308334350586
2022-08-22,35.64857864379883
2022-08-23,34.93113708496094
2022-08-24,35.1081657409668
2022-08-25,35.620628356933594
2022-08-26,34.735469818115234
2022-08-29,34.21369552612305
2022-08-30,33.561466217041016
2022-08-31,33.8037223815918
2022-09-01,34.055294036865234
2022-09-02,33.98075485229492
2022-09-06,35.574039459228516
2022-09-07,36.22626495361328
2022-09-08,36.216941833496094
2022-09-09,36.85053253173828
2022-09-12,37.37230682373047
2022-09-13,36.25421142578125
2022-09-14,35.601985931396484
2022-09-15,34.66093444824219
2022-09-16,34.344139099121094
2022-09-19,34.22301483154297
2022-09-20,33.263309478759766
2022-09-21,32.48995590209961
2022-09-22,32.611087799072266
2022-09-23,32.6390380859375
2022-09-26,31.986820220947266
2022-09-27,31.586170196533203
2022-09-28,32.13590621948242
2022-09-29,31.56753921508789
2022-09-30,31.46504592895508
2022-10-03,32.54587173461914
2022-10-04,32.64836120605469
2022-10-05,31.92158889770508
2022-10-06,31.39982032775879
2022-10-07,30.14196014404297
2022-10-10,29.946298599243164
2022-10-11,30.719646453857425
2022-10-12,30.00220489501953
2022-10-13,30.27240943908691
2022-10-14,29.44315528869629
2022-10-17,30.617156982421875
2022-10-18,31.017810821533203
2022-10-19,30.281726837158203
2022-10-20,30.318994522094727
2022-10-21,30.84076881408691
2022-10-24,30.635791778564453
2022-10-25,31.64207649230957
2022-10-26,31.35323143005371
2022-10-27,28.93069648742676
2022-10-28,29.82516860961914
2022-10-31,29.527013778686523
2022-11-01,29.4897403717041
2022-11-02,29.312707901000977
2022-11-03,29.219539642333984
2022-11-04,28.912059783935547
2022-11-07,27.879819869995117
2022-11-08,28.25518035888672
2022-11-09,27.97365951538086
2022-11-10,30.300891876220703
2022-11-11,30.009986877441406
2022-11-14,29.371875762939453
2022-11-15,29.719083786010746
2022-11-16,29.259267807006836
2022-11-17,28.883909225463867
2022-11-18,29.34372329711914
2022-11-21,29.324953079223633
2022-11-22,29.63462829589844
2022-11-23,29.65339469909668
2022-11-25,29.766000747680664
2022-11-28,29.080970764160156
2022-11-29,29.953685760498047
2022-11-30,30.61994743347168
2022-12-01,30.357189178466797
2022-12-02,30.366579055786133
2022-12-05,30.169513702392575
2022-12-06,29.709699630737305
2022-12-07,30.197664260864254
2022-12-08,30.131977081298828
2022-12-09,29.644014358520508
2022-12-12,29.23111343383789
2022-12-13,30.075672149658203
2022-12-14,30.038135528564453
2022-12-15,29.296802520751953
2022-12-16,28.508548736572266
2022-12-19,27.917356491088867
2022-12-20,27.71091079711914
2022-12-21,27.936126708984375
2022-12-22,27.795366287231445
2022-12-23,28.058116912841797
2022-12-27,27.898590087890625
2022-12-28,27.316781997680664
2022-12-29,28.18010902404785
2022-12-30,27.814132690429688
2023-01-03,27.45754051208496
2023-01-04,27.889204025268555
2023-01-05,26.828813552856445
2023-01-06,27.907974243164062
2023-01-09,27.964275360107425
2023-01-10,27.97365951538086
2023-01-11,29.23111343383789
2023-01-12,29.475101470947266
2023-01-13,29.28741455078125
2023-01-17,29.68154525756836
2023-01-18,29.052820205688477
2023-01-19,29.0340518951416
2023-01-20,29.58770751953125
2023-01-23,29.522018432617188
2023-01-24,29.944297790527344
2023-01-25,30.10382843017578
2023-01-26,30.1413631439209
2023-01-27,30.54487037658691
2023-01-30,29.841073989868164
2023-01-31,30.497953414916992
2023-02-01,30.6668643951416
2023-02-02,31.82109832763672
2023-02-03,31.361278533935547
2023-02-06,30.99530601501465
2023-02-07,31.060991287231445
2023-02-08,31.02345848083496
2023-02-09,30.61994743347168
2023-02-10,30.65747833251953
2023-02-13,31.28179168701172
2023-02-14,31.27233123779297
2023-02-15,31.130441665649418
2023-02-16,30.827747344970703
2023-02-17,30.865583419799805
2023-02-21,30.506132125854492
2023-02-22,30.364242553710938
2023-02-23,30.44937515258789
2023-02-24,29.843982696533203
2023-02-27,29.63587760925293
2023-02-28,29.569665908813477
2023-03-01,28.718332290649418
2023-03-02,28.926437377929688
2023-03-03,30.108842849731445
2023-03-06,30.146678924560547
2023-03-07,29.408855438232425
2023-03-08,29.91965675354004
2023-03-09,29.579124450683594
2023-03-10,28.62373924255371
2023-03-13,29.446693420410156
2023-03-14,29.569665908813477
2023-03-15,29.75885009765625
2023-03-16,29.418317794799805
2023-03-17,28.8413028717041
2023-03-20,28.95481300354004
2023-03-21,28.557523727416992
2023-03-22,27.233226776123047
2023-03-23,27.129175186157227
2023-03-24,27.848079681396484
2023-03-27,27.93321418762207
2023-03-28,27.86699867248535
2023-03-29,28.595359802246097
2023-03-30,29.039947509765625
2023-03-31,29.54128646850586
2023-04-03,29.50345039367676
2023-04-04,29.560205459594727
2023-04-05,29.52236557006836
2023-04-06,29.787229537963867
2023-04-10,29.92911720275879
2023-04-11,30.193979263305664
2023-04-12,30.231813430786133
2023-04-13,30.46829414367676
2023-04-14,30.458839416503903
2023-04-17,31.215576171875
2023-04-18,31.319625854492188
2023-04-19,31.489900588989254
2023-04-20,31.395301818847656
2023-04-21,31.489900588989254
2023-04-24,31.073686599731445
2023-04-25,30.61964225769043
2023-04-26,30.402080535888672
2023-04-27,31.09260368347168
2023-04-28,31.56557273864746
2023-05-01,31.612863540649418
2023-05-02,31.830434799194336
2023-05-03,31.641246795654297
2023-05-04,31.57502555847168
2023-05-05,32.53041458129883
2023-05-08,32.52095413208008
2023-05-09,32.4542350769043
2023-05-10,32.86408233642578
2023-05-11,32.43517303466797
2023-05-12,32.41611099243164
2023-05-15,32.48283767700195
2023-05-16,31.653602600097656
2023-05-17,32.025325775146484
2023-05-18,31.968137741088867
2023-05-19,31.95861053466797
2023-05-22,32.06344985961914
2023-05-23,31.748918533325195
2023-05-24,31.396255493164062
2023-05-25,31.358129501342773
2023-05-26,31.825166702270508
2023-05-30,32.01579284667969
2023-05-31,32.292205810546875
2023-06-01,32.26361083984375
2023-06-02,32.87362289428711
2023-06-05,32.854549407958984
2023-06-06,32.597206115722656
2023-06-07,32.84502029418945
2023-06-08,33.12143325805664
2023-06-09,32.68299102783203
2023-06-12,32.034854888916016
2023-06-13,32.425636291503906
2023-06-14,32.444705963134766
2023-06-15,32.73064422607422
2023-06-16,32.78783416748047
2023-06-20,32.77830123901367
2023-06-21,32.578147888183594
2023-06-22,31.996732711791992
2023-06-23,31.20562744140625
2023-06-26,32.025325775146484
2023-06-27,32.473297119140625
2023-06-28,32.65439224243164
2023-06-29,32.53049087524414
2023-06-30,32.78783416748047
2023-07-03,33.22627258300781
2023-07-05,33.03564453125
2023-07-06,33.12143325805664
2023-07-07,33.11189651489258
2023-07-10,33.12143325805664
2023-07-11,33.597999572753906
2023-07-12,33.64565658569336
2023-07-13,33.836280822753906
2023-07-14,33.74097442626953
2023-07-17,33.674251556396484
2023-07-18,33.19767761230469
2023-07-19,33.64565658569336
2023-07-20,33.99831008911133
2023-07-21,34.446285247802734
2023-07-24,34.46534729003906
2023-07-25,33.88393020629883
2023-07-26,33.855342864990234
2023-07-27,33.2548713684082
2023-07-28,33.80768585205078
2023-07-31,33.836280822753906
2023-08-01,33.702842712402344
2023-08-02,33.779090881347656
2023-08-03,33.5122184753418
2023-08-04,33.130958557128906
2023-08-07,33.54390335083008
2023-08-08,33.56310272216797
2023-08-09,33.23659896850586
2023-08-10,33.15016555786133
2023-08-11,33.32302474975586
2023-08-14,33.09254455566406
2023-08-15,32.87167739868164
2023-08-16,32.71802520751953
2023-08-17,32.18984603881836
2023-08-18,32.13222885131836
2023-08-21,31.56564140319824
2023-08-22,31.872941970825195
2023-08-23,32.43952560424805
2023-08-24,32.26667404174805
2023-08-25,32.41072463989258
2023-08-28,32.41072463989258
2023-08-29,32.68921661376953
2023-08-30,33.02532958984375
2023-08-31,32.73723220825195
2023-09-01,32.82366180419922
2023-09-05,32.52595520019531
2023-09-06,32.61239242553711
2023-09-07,32.85247039794922
2023-09-08,32.53556823730469
2023-09-11,32.71802520751953
2023-09-12,32.967708587646484
2023-09-13,32.92929458618164
2023-09-14,33.75516891479492
2023-09-15,33.88961410522461
2023-09-18,33.30381774902344
2023-09-19,32.70841979980469
2023-09-20,32.61239242553711
2023-09-21,31.70008850097656
2023-09-22,31.38318252563477
2023-09-25,31.2103271484375
2023-09-26,30.73016929626465
2023-09-27,30.442073822021484
2023-09-28,30.499691009521484
2023-09-29,30.43246841430664
2023-10-02,30.048341751098633
2023-10-03,29.83707046508789
2023-10-04,30.317228317260746
2023-10-05,30.40365982055664
2023-10-06,30.701356887817383
2023-10-09,30.912626266479492
2023-10-10,30.682151794433594
2023-10-11,31.623262405395508
2023-10-12,31.36397171020508
2023-10-13,31.24873924255371
2023-10-16,31.39278984069824
2023-10-17,31.42159843444824
2023-10-18,30.922231674194336
2023-10-19,30.307626724243164
2023-10-20,29.952308654785156
2023-10-23,29.385723114013672
2023-10-24,29.875484466552734
2023-10-25,29.11683464050293
2023-10-26,27.89723014831543
2023-10-27,27.657150268554688
2023-10-30,28.10849952697754
2023-10-31,28.51183319091797
2023-11-01,28.5694522857666
2023-11-02,29.55858039855957
2023-11-03,30.701356887817383
2023-11-06,30.701358795166016
2023-11-07,30.246307373046875
2023-11-08,30.48835563659668
2023-11-09,30.217260360717773
2023-11-10,30.67231178283691
2023-11-13,30.507720947265625
2023-11-14,32.37632751464844
2023-11-15,32.18269348144531
2023-11-16,32.473148345947266
2023-11-17,32.463470458984375
2023-11-20,32.434417724609375
2023-11-21,32.1052360534668
2023-11-22,32.308555603027344
2023-11-24,32.29887008666992
2023-11-27,32.327919006347656
2023-11-28,32.231101989746094
2023-11-29,31.911596298217773
2023-11-30,32.29887008666992
2023-12-01,32.94755935668945
2023-12-04,32.71519470214844
2023-12-05,32.231101989746094
2023-12-06,31.911596298217773
2023-12-07,31.70827865600586
2023-12-08,32.02778244018555
2023-12-11,32.22141647338867
2023-12-12,32.473148345947266
2023-12-13,33.741477966308594
2023-12-14,34.167484283447266
2023-12-15,33.1218376159668
2023-12-18,33.179927825927734
2023-12-19,33.47038650512695
2023-12-20,32.88947677612305
2023-12-21,33.13151550292969
2023-12-22,33.14120101928711
2023-12-26,33.47310256958008
2023-12-27,33.590240478515625
2023-12-28,33.87333297729492
2023-12-29,33.29738998413086
2024-01-02,33.79523468017578
2024-01-03,33.25834274291992
2024-01-04,33.17048263549805
2024-01-05,33.0533447265625
2024-01-08,33.41453170776367
2024-01-09,33.09239196777344
2024-01-10,33.35595703125
2024-01-11,33.0533447265625
2024-01-12,32.994773864746094
2024-01-16,32.740966796875
2024-01-17,32.32121276855469
2024-01-18,32.26264190673828
2024-01-19,32.87763214111328
2024-01-22,33.36572265625
2024-01-23,32.92644119262695
2024-01-24,32.330970764160156
2024-01-25,32.46763610839844
2024-01-26,32.45787811279297
2024-01-29,32.52621078491211
2024-01-30,32.291927337646484
2024-01-31,32.14550018310547
2024-02-01,32.653114318847656
2024-02-02,32.23335647583008
2024-02-05,31.452415466308594
2024-02-06,31.940505981445312
2024-02-07,31.78431701660156
2024-02-08,31.91122055053711
2024-02-09,32.28216552734375
2024-02-12,32.116214752197266
2024-02-13,31.49146270751953
2024-02-14,31.559795379638672
2024-02-15,32.07716751098633
2024-02-16,31.920978546142575
2024-02-20,31.989315032958984
2024-02-21,32.4090690612793
2024-02-22,32.330970764160156
2024-02-23,32.487159729003906
2024-02-26,32.516448974609375
2024-02-27,32.73120880126953
2024-02-28,32.848350524902344
2024-02-29,33.25834274291992
2024-03-01,33.71714401245117
2024-03-04,34.5664176940918
2024-03-05,34.03927993774414
2024-03-06,34.08808898925781
2024-03-07,33.78548049926758
2024-03-08,34.283329010009766
2024-03-11,34.273563385009766
2024-03-12,34.361419677734375
2024-03-13,34.380943298339844
2024-03-14,34.03927993774414
2024-03-15,34.127140045166016
2024-03-18,33.79523468017578
2024-03-19,33.86357116699219
2024-03-20,34.0099983215332
2024-03-21,34.26380157470703
2024-03-22,33.765953063964844
2024-03-25,33.56095504760742
2024-03-26,33.453575134277344
2024-03-27,34.34921646118164
2024-03-28,35.048011779785156
2024-04-01,34.51653289794922
2024-04-02,34.24095153808594
2024-04-03,34.191741943359375
2024-04-04,33.85710906982422
2024-04-05,34.22127151489258
2024-04-08,34.78227233886719
2024-04-09,35.00864028930664
2024-04-10,34.31968688964844
2024-04-11,34.06379318237305
2024-04-12,33.384681701660156
2024-04-15,33.030364990234375
2024-04-16,32.51857376098633
2024-04-17,32.548099517822266
2024-04-18,32.87289047241211
2024-04-19,33.04020690917969
2024-04-22,33.246891021728516
2024-04-23,33.59136962890625
2024-04-24,33.768531799316406
2024-04-25,33.93584442138672
2024-04-26,34.17205810546875
2024-04-29,34.034271240234375
2024-04-30,33.66026306152344
2024-05-01,33.54216003417969
2024-05-02,33.95553207397461
2024-05-03,33.847267150878906
2024-05-06,34.25079345703125
2024-05-07,34.42795181274414
2024-05-08,34.152374267578125
2024-05-09,34.42795181274414
2024-05-10,34.231109619140625
2024-05-13,34.20158386230469
2024-05-14,34.42795181274414
2024-05-15,35.087379455566406
2024-05-16,34.65432357788086
2024-05-17,34.89053726196289
2024-05-20,34.870853424072266
2024-05-21,34.62479782104492
2024-05-22,34.42795181274414
2024-05-23,33.97521209716797
2024-05-24,33.93584442138672
2024-05-28,33.532318115234375
2024-05-29,33.246891021728516
2024-05-30,33.492942810058594
2024-05-31,34.24095153808594
2024-06-03,34.152374267578125
2024-06-04,34.3984260559082
2024-06-05,34.18190002441406
2024-06-06,34.30984878540039
2024-06-07,34.45747756958008
2024-06-10,34.752750396728516
2024-06-11,34.546058654785156
2024-06-12,34.496849060058594
2024-06-13,34.4771614074707
2024-06-14,34.93975067138672
2024-06-17,34.949588775634766
2024-06-18,35.166114807128906
2024-06-20,35.02832794189453
2024-06-21,34.86100769042969
2024-06-24,35.28422546386719
2024-06-25,34.97911834716797
2024-06-26,34.55590057373047
2024-06-27,35.0618896484375
2024-06-28,35.60755920410156
2024-07-01,35.4984245300293
2024-07-02,35.766300201416016
2024-07-03,35.72661209106445
2024-07-05,35.75638198852539
2024-07-08,35.845672607421875
2024-07-09,35.8159065246582
2024-07-10,35.557952880859375
2024-07-11,35.16109848022461
2024-07-12,35.091651916503906
2024-07-15,35.002357482910156
2024-07-16,35.54803466796875
2024-07-17,35.46866226196289
2024-07-18,35.63732147216797
2024-07-19,35.63732147216797
2024-07-22,36.01433181762695
2024-07-23,36.20283889770508
2024-07-24,35.68693161010742
