,LNT
2019-02-08,37.603328704833984
2019-02-11,37.536468505859375
2019-02-12,37.56155014038086
2019-02-13,37.51976013183594
2019-02-14,37.5030517578125
2019-02-15,37.586605072021484
2019-02-19,37.72867965698242
2019-02-20,37.74536895751953
2019-02-21,38.12976837158203
2019-02-22,38.17156219482422
2019-02-25,37.88744354248047
2019-02-26,37.987709045410156
2019-02-27,37.97935485839844
2019-02-28,38.330318450927734
2019-03-01,38.330318450927734
2019-03-04,38.67292404174805
2019-03-05,38.35538864135742
2019-03-06,38.455657958984375
2019-03-07,38.597721099853516
2019-03-08,38.64786148071289
2019-03-11,39.015533447265625
2019-03-12,39.39992904663086
2019-03-13,39.39157485961914
2019-03-14,39.21609878540039
2019-03-15,39.60883712768555
2019-03-18,39.3581428527832
2019-03-19,38.823341369628906
2019-03-20,38.923622131347656
2019-03-21,39.37485885620117
2019-03-22,39.73418426513672
2019-03-25,39.767608642578125
2019-03-26,39.99322509765625
2019-03-27,39.759254455566406
2019-03-28,39.19102478027344
2019-03-29,39.383216857910156
2019-04-01,39.14923858642578
2019-04-02,38.8985595703125
2019-04-03,38.881832122802734
2019-04-04,38.70634841918945
2019-04-05,39.05732727050781
2019-04-08,38.739776611328125
2019-04-09,38.80662536621094
2019-04-10,38.68128967285156
2019-04-11,38.965396881103516
2019-04-12,39.115814208984375
2019-04-15,39.04896926879883
2019-04-16,38.52251434326172
2019-04-17,38.35538864135742
2019-04-18,38.4222412109375
2019-04-22,38.38882064819336
2019-04-23,38.639503479003906
2019-04-24,39.00718688964844
2019-04-25,39.16595458984375
2019-04-26,39.25787353515625
2019-04-29,38.96738052368164
2019-04-30,39.76728057861328
2019-05-01,39.38837814331055
2019-05-02,39.30418014526367
2019-05-03,39.758853912353516
2019-05-06,39.683074951171875
2019-05-07,39.47258758544922
2019-05-08,38.8663444519043
2019-05-09,38.96738052368164
2019-05-10,39.72517395019531
2019-05-13,40.289306640625
2019-05-14,39.868316650390625
2019-05-15,39.834632873535156
2019-05-16,40.22195053100586
2019-05-17,40.499813079833984
2019-05-20,40.584007263183594
2019-05-21,40.482975006103516
2019-05-22,40.81135559082031
2019-05-23,41.063941955566406
2019-05-24,41.021854400634766
2019-05-28,40.120914459228516
2019-05-29,39.48100662231445
2019-05-30,39.48100662231445
2019-05-31,39.96092987060547
2019-06-03,40.415611267089844
2019-06-04,40.373512268066406
2019-06-05,41.3165397644043
2019-06-06,41.49335479736328
2019-06-07,41.25760269165039
2019-06-10,41.07236099243164
2019-06-11,40.592430114746094
2019-06-12,41.29127502441406
2019-06-13,41.45125961303711
2019-06-14,42.09958267211914
2019-06-17,41.762786865234375
2019-06-18,41.417579650878906
2019-06-19,41.804908752441406
2019-06-20,42.08274841308594
2019-06-21,42.065914154052734
2019-06-24,41.93962097167969
2019-06-25,41.91435623168945
2019-06-26,41.24076461791992
2019-06-27,41.19866180419922
2019-06-28,41.32496643066406
2019-07-01,41.24917984008789
2019-07-02,41.838565826416016
2019-07-03,42.25115203857422
2019-07-05,42.057498931884766
2019-07-08,42.040653228759766
2019-07-09,42.19221115112305
2019-07-10,42.4111328125
2019-07-11,42.34377670288086
2019-07-12,41.973289489746094
2019-07-15,42.09958267211914
2019-07-16,42.057498931884766
2019-07-17,42.32693862915039
2019-07-18,42.815284729003906
2019-07-19,42.040653228759766
2019-07-22,42.00697708129883
2019-07-23,41.754371643066406
2019-07-24,41.687015533447266
2019-07-25,41.585975646972656
2019-07-26,41.92277145385742
2019-07-29,42.225894927978516
2019-07-30,42.11989212036133
2019-07-31,42.0096549987793
2019-08-01,42.38277053833008
2019-08-02,42.50997543334961
2019-08-05,42.18772888183594
2019-08-06,42.77284622192383
2019-08-07,42.98484420776367
2019-08-08,43.536041259765625
2019-08-09,43.66325378417969
2019-08-12,43.569969177246094
2019-08-13,43.6208381652832
2019-08-14,43.12053298950195
2019-08-15,43.73107147216797
