,LRCX
2018-03-14,12.759927749633789
2018-03-15,12.785141944885254
2018-03-16,12.718660354614258
2018-03-19,12.469926834106445
2018-03-20,12.558758735656738
2018-03-21,12.853914260864258
2018-03-22,12.311745643615723
2018-03-23,11.613115310668945
2018-03-26,12.319768905639648
2018-03-27,11.612541198730469
2018-03-28,11.245171546936035
2018-03-29,11.643487930297852
2018-04-02,11.11106014251709
2018-04-03,11.346041679382324
2018-04-04,11.55809497833252
2018-04-05,11.176969528198242
2018-04-06,10.926515579223633
2018-04-09,11.068076133728027
2018-04-10,11.472126007080078
2018-04-11,11.511673927307129
2018-04-12,11.807400703430176
2018-04-13,11.676732063293457
2018-04-16,11.665840148925781
2018-04-17,12.169037818908691
2018-04-18,11.67845344543457
2018-04-19,10.911615371704102
2018-04-20,10.998732566833496
2018-04-23,10.995864868164062
2018-04-24,10.649702072143555
2018-04-25,10.698417663574219
2018-04-26,10.912192344665527
2018-04-27,10.732229232788086
2018-04-30,10.606142044067383
2018-05-01,10.911615371704102
2018-05-02,10.8617525100708
2018-05-03,10.856595039367676
2018-05-04,11.202762603759766
2018-05-07,11.088708877563477
2018-05-08,11.167799949645996
2018-05-09,11.446338653564453
2018-05-10,11.692205429077148
2018-05-11,11.55121898651123
2018-05-14,11.693353652954102
2018-05-15,11.587897300720215
2018-05-16,11.858409881591797
2018-05-17,11.65323257446289
2018-05-18,11.203904151916504
2018-05-21,11.454933166503906
2018-05-22,11.633172988891602
2018-05-23,11.652085304260254
2018-05-24,11.712836265563965
2018-05-25,11.578726768493652
2018-05-29,11.478431701660156
2018-05-30,11.567266464233398
2018-05-31,11.358078002929688
2018-06-01,11.615979194641113
2018-06-04,11.725444793701172
2018-06-05,12.225135803222656
2018-06-06,12.090065956115723
2018-06-07,11.437134742736816
2018-06-08,11.38868522644043
2018-06-11,11.127030372619629
2018-06-12,11.322060585021973
2018-06-13,11.180329322814941
2018-06-14,10.973183631896973
2018-06-15,10.806015968322754
2018-06-18,10.551023483276367
2018-06-19,10.499542236328125
2018-06-20,10.571617126464844
2018-06-21,10.663074493408203
2018-06-22,10.581306457519531
2018-06-25,10.35781192779541
2018-06-26,10.53467082977295
2018-06-27,10.28452205657959
2018-06-28,10.349333763122559
2018-06-29,10.469256401062012
2018-07-02,10.481369972229004
2018-07-03,10.130072593688965
2018-07-05,10.40687084197998
2018-07-06,10.530428886413574
2018-07-09,10.721827507019043
2018-07-10,10.684276580810547
2018-07-11,10.251816749572754
2018-07-12,10.3765869140625
2018-07-13,10.405056953430176
2018-07-16,10.405056953430176
2018-07-17,10.735152244567871
2018-07-18,10.982270240783691
2018-07-19,10.79511547088623
2018-07-20,10.769674301147461
2018-07-23,10.589787483215332
2018-07-24,10.501962661743164
2018-07-25,10.466226577758789
2018-07-26,10.736363410949707
2018-07-27,11.509215354919434
2018-07-30,11.377175331115723
2018-07-31,11.546768188476562
2018-08-01,11.283293724060059
2018-08-02,11.332355499267578
2018-08-03,11.343866348266602
2018-08-06,11.405644416809082
2018-08-07,11.26028060913086
2018-08-08,11.509215354919434
2018-08-09,11.174272537231445
2018-08-10,10.787239074707031
2018-08-13,10.790270805358887
2018-08-14,10.7018404006958
2018-08-15,10.468045234680176
2018-08-16,10.556474685668945
2018-08-17,10.291187286376953
2018-08-20,10.374162673950195
2018-08-21,10.562532424926758
2018-08-22,10.483189582824707
2018-08-23,10.464408874511719
2018-08-24,10.445634841918945
2018-08-27,10.672765731811523
2018-08-28,10.547389030456543
2018-08-29,10.455322265625
2018-08-30,10.446236610412598
2018-08-31,10.48379135131836
2018-09-04,10.415350914001465
2018-09-05,10.420195579528809
2018-09-06,9.693979263305664
2018-09-07,9.665513038635254
2018-09-10,9.658244132995605
2018-09-11,9.477717399597168
2018-09-12,9.170941352844238
2018-09-13,9.338661193847656
2018-09-14,9.359396934509277
2018-09-17,9.276453018188477
2018-09-18,9.370985984802246
2018-09-19,9.34292984008789
2018-09-20,9.47039794921875
2018-09-21,9.494791030883789
2018-09-24,9.43746280670166
2018-09-25,9.227049827575684
2018-09-26,9.075798034667969
2018-09-27,9.18313980102539
2018-09-28,9.252056121826172
2018-10-01,9.163012504577637
2018-10-02,9.214244842529297
2018-10-03,9.280721664428711
2018-10-04,9.087996482849121
2018-10-05,9.020297050476074
2018-10-08,8.909297943115234
2018-10-09,8.811105728149414
2018-10-10,8.525065422058105
2018-10-11,8.393328666687012
2018-10-12,8.758655548095703
2018-10-15,8.691567420959473
2018-10-16,8.859896659851074
2018-10-17,8.976384162902832
2018-10-18,8.848917007446289
2018-10-19,8.855627059936523
2018-10-22,8.798905372619629
2018-10-23,8.928204536437988
2018-10-24,8.496397972106934
2018-10-25,8.69461441040039
2018-10-26,8.483592987060547
2018-10-29,8.281107902526855
2018-10-30,8.493959426879883
2018-10-31,8.64399528503418
2018-11-01,9.26181697845459
2018-11-02,9.240469932556152
2018-11-05,9.002610206604004
2018-11-06,9.274622917175293
2018-11-07,9.251444816589355
2018-11-08,9.250837326049805
2018-11-09,9.01724910736084
2018-11-12,8.715962409973145
2018-11-13,8.779391288757324
2018-11-14,8.705594062805176
2018-11-15,8.928812026977539
2018-11-16,9.026394844055176
2018-11-19,8.766581535339355
2018-11-20,8.748897552490234
2018-11-21,8.814151763916016
2018-11-23,8.77878189086914
2018-11-26,8.953208923339844
2018-11-27,8.955038070678711
2018-11-28,9.382572174072266
2018-11-29,9.316094398498535
2018-11-30,9.572860717773438
2018-12-03,9.820476531982422
2018-12-04,9.798871994018555
2018-12-06,9.539648056030273
2018-12-07,9.035599708557129
2018-12-10,9.021848678588867
2018-12-11,9.052617073059082
2018-12-12,9.063089370727539
2018-12-13,9.083385467529297
2018-12-14,8.861469268798828
2018-12-17,8.881763458251953
2018-12-18,9.029051780700684
2018-12-19,8.58326244354248
2018-12-20,8.39931583404541
2018-12-21,8.324034690856934
2018-12-24,8.070046424865723
2018-12-26,8.564929962158203
2018-12-27,8.72465705871582
2018-12-28,8.864744186401367
2018-12-31,8.913839340209961
2019-01-02,9.053272247314453
2019-01-03,8.616644859313965
2019-01-04,9.037561416625977
2019-01-07,9.11807918548584
2019-01-08,8.963590621948242
2019-01-09,9.426400184631348
2019-01-10,9.463709831237793
2019-01-11,9.433600425720215
2019-01-14,9.192705154418945
2019-01-15,9.164555549621582
2019-01-16,9.082728385925293
2019-01-17,9.279764175415039
2019-01-18,9.65878677368164
2019-01-22,9.157355308532715
2019-01-23,9.120695114135742
2019-01-24,10.552332878112793
2019-01-25,10.833161354064941
2019-01-28,10.870471954345703
2019-01-29,10.800427436828613
2019-01-30,11.189268112182617
2019-01-31,11.100894927978516
2019-02-01,11.309715270996094
2019-02-04,11.335244178771973
2019-02-05,11.369937896728516
2019-02-06,11.593160629272461
2019-02-07,11.502825736999512
2019-02-08,11.475332260131836
2019-02-11,11.51591682434082
2019-02-12,11.733904838562012
2019-02-13,11.849115371704102
2019-02-14,11.870062828063965
2019-02-15,11.854351043701172
2019-02-19,11.803292274475098
2019-02-20,11.927667617797852
2019-02-21,11.705756187438965
2019-02-22,11.731940269470215
2019-02-25,11.756813049316406
2019-02-26,11.688737869262695
2019-02-27,11.599708557128906
2019-02-28,11.527046203613281
2019-03-01,11.57025146484375
2019-03-04,11.637022018432617
2019-03-05,11.360122680664062
2019-03-06,11.075364112854004
2019-03-07,10.94247817993164
2019-03-08,11.051797866821289
2019-03-11,11.259964942932129
2019-03-12,11.263239860534668
2019-03-13,11.155226707458496
2019-03-14,11.555849075317383
2019-03-15,11.939453125
2019-03-18,11.79609203338623
2019-03-19,11.812557220458984
2019-03-20,11.57479190826416
2019-03-21,12.10565185546875
2019-03-22,11.81914234161377
2019-03-25,11.795434951782227
2019-03-26,11.858657836914062
2019-03-27,11.699931144714355
2019-03-28,11.570840835571289
2019-03-29,11.790163040161133
2019-04-01,12.16492748260498
2019-04-02,12.135946273803711
2019-04-03,12.615427017211914
2019-04-04,12.581841468811035
2019-04-05,12.853196144104004
2019-04-08,12.749788284301758
2019-04-09,12.544297218322754
2019-04-10,12.569326400756836
2019-04-11,12.600285530090332
2019-04-12,12.782721519470215
2019-04-15,12.699076652526855
2019-04-16,12.81828784942627
2019-04-17,12.9282808303833
2019-04-18,12.828166961669922
2019-04-22,12.857806205749512
2019-04-23,12.828826904296875
2019-04-24,12.872298240661621
2019-04-25,13.507217407226562
2019-04-26,13.593496322631836
2019-04-29,13.575713157653809
2019-04-30,13.661993026733398
2019-05-01,13.433448791503906
2019-05-02,13.62313461303711
2019-05-03,13.685047149658203
2019-05-06,13.471651077270508
2019-05-07,13.168679237365723
2019-05-08,13.153534889221191
2019-05-09,13.082399368286133
2019-05-10,13.034318923950195
2019-05-13,12.402034759521484
2019-05-14,12.674703598022461
2019-05-15,12.87492847442627
2019-05-16,12.807750701904297
2019-05-17,12.787991523742676
2019-05-20,12.097085952758789
2019-05-21,12.310482025146484
2019-05-22,12.328268051147461
2019-05-23,12.214325904846191
2019-05-24,11.980507850646973
2019-05-28,11.784235954284668
2019-05-29,11.697299003601074
2019-05-30,11.764476776123047
2019-05-31,11.5003662109375
2019-06-03,11.356781959533691
2019-06-04,11.88303279876709
2019-06-05,12.008172035217285
2019-06-06,12.160971641540527
2019-06-07,12.295334815979004
2019-06-10,12.591059684753418
2019-06-11,13.27243423461914
2019-06-12,12.570793151855469
2019-06-13,12.592458724975586
2019-06-14,12.355551719665527
2019-06-17,12.055746078491211
2019-06-18,12.609930992126465
2019-06-19,12.678415298461914
2019-06-20,12.85592269897461
2019-06-21,12.790928840637207
2019-06-24,12.667933464050293
2019-06-25,12.287064552307129
2019-06-26,12.668632507324219
2019-06-27,13.007574081420898
2019-06-28,13.12707233428955
2019-07-01,13.371671676635742
2019-07-02,13.081645011901855
2019-07-03,12.918822288513184
2019-07-05,12.8335599899292
2019-07-08,12.677017211914062
2019-07-09,12.79442310333252
2019-07-10,12.874093055725098
2019-07-11,12.920914649963379
2019-07-12,13.364679336547852
2019-07-15,13.47020435333252
2019-07-16,13.264745712280273
2019-07-17,13.398228645324707
2019-07-18,13.853170394897461
2019-07-19,13.86994457244873
2019-07-22,14.480732917785645
2019-07-23,14.658937454223633
2019-07-24,15.16350269317627
2019-07-25,14.72812271118164
2019-07-26,14.72812271118164
2019-07-29,14.733017921447754
2019-07-30,14.767959594726562
2019-07-31,14.578571319580078
2019-08-01,14.379399299621582
2019-08-02,14.262694358825684
2019-08-05,13.524717330932617
2019-08-06,13.593900680541992
2019-08-07,13.727381706237793
2019-08-08,14.080297470092773
2019-08-09,13.649810791015625
2019-08-12,13.718996047973633
2019-08-13,14.37450885772705
2019-08-14,13.872039794921875
2019-08-15,13.902091979980469
2019-08-16,14.333978652954102
2019-08-19,14.539438247680664
2019-08-20,14.449289321899414
2019-08-21,14.53524112701416
2019-08-22,14.707856178283691
2019-08-23,14.004119873046875
2019-08-26,14.070511817932129
2019-08-27,13.960797309875488
2019-08-28,14.206085205078125
2019-08-29,14.512181282043457
2019-08-30,14.711350440979004
2019-09-03,14.881173133850098
2019-09-04,15.486370086669922
2019-09-05,15.845575332641602
2019-09-06,15.928037643432617
2019-09-09,16.09715461730957
2019-09-10,16.20897102355957
2019-09-11,16.353633880615234
2019-09-12,16.41373634338379
2019-09-13,16.461952209472656
2019-09-16,16.418624877929688
2019-09-17,16.54721450805664
2019-09-18,16.60731315612793
2019-09-19,16.55280113220215
2019-09-20,16.44447898864746
2019-09-23,16.64924430847168
2019-09-24,16.482919692993164
2019-09-25,16.884057998657227
2019-09-26,16.970020294189453
2019-09-27,16.07899284362793
2019-09-30,16.232097625732422
2019-10-01,16.181528091430664
2019-10-02,16.013671875
2019-10-03,16.087417602539062
2019-10-04,16.38381004333496
2019-10-07,16.304445266723633
2019-10-08,15.992597579956055
2019-10-09,16.373973846435547
2019-10-10,16.47863006591797
2019-10-11,16.652109146118164
2019-10-14,16.595216751098633
2019-10-15,17.000476837158203
2019-10-16,16.48845863342285
2019-10-17,16.582576751708984
2019-10-18,16.414012908935547
2019-10-21,16.748334884643555
2019-10-22,16.498992919921875
2019-10-23,16.377490997314453
2019-10-24,18.65452003479004
2019-10-25,18.967063903808594
2019-10-28,19.753704071044922
2019-10-29,19.419384002685547
2019-10-30,19.494539260864258
2019-10-31,19.036603927612305
2019-11-01,19.543703079223633
2019-11-04,19.5324649810791
2019-11-05,19.521928787231445
2019-11-06,19.350553512573242
2019-11-07,19.252220153808594
2019-11-08,19.15178680419922
2019-11-11,19.052047729492188
2019-11-12,18.964258193969727
2019-11-13,19.136337280273438
2019-11-14,19.3210506439209
2019-11-15,19.924375534057617
2019-11-18,19.855546951293945
2019-11-19,19.4383487701416
2019-11-20,19.253629684448242
2019-11-21,18.535120010375977
2019-11-22,18.400266647338867
2019-11-25,18.894020080566406
2019-11-26,18.93265151977539
2019-11-27,19.02957534790039
2019-11-29,18.740909576416016
2019-12-02,18.467693328857422
2019-12-03,18.1094913482666
2019-12-04,18.46277618408203
2019-12-05,18.599733352661133
2019-12-06,18.953720092773438
2019-12-09,18.824487686157227
2019-12-10,19.73958969116211
2019-12-11,20.209980010986328
2019-12-12,20.892454147338867
2019-12-13,20.690645217895508
2019-12-16,20.85943031311035
2019-12-17,21.32322120666504
2019-12-18,21.13608741760254
2019-12-19,21.522825241088867
2019-12-20,21.825164794921875
2019-12-23,21.60795021057129
2019-12-24,21.610151290893555
2019-12-26,21.642438888549805
2019-12-27,21.552913665771484
2019-12-30,21.467782974243164
2019-12-31,21.45751190185547
2020-01-02,21.860387802124023
2020-01-03,21.625560760498047
2020-01-06,21.22195053100586
2020-01-07,21.73930549621582
2020-01-08,22.01302719116211
2020-01-09,21.863323211669922
2020-01-10,21.599872589111328
2020-01-13,21.81635856628418
2020-01-14,22.071001052856445
2020-01-15,21.89341163635254
2020-01-16,22.45186424255371
2020-01-17,22.60230255126953
2020-01-21,22.652204513549805
2020-01-22,22.847402572631836
2020-01-23,22.92666244506836
2020-01-24,22.495159149169922
2020-01-27,21.559511184692383
2020-01-28,22.139245986938477
2020-01-29,21.884607315063477
2020-01-30,22.818788528442383
2020-01-31,21.88387107849121
2020-02-03,22.63459014892578
2020-02-04,23.879188537597656
2020-02-05,23.89533233642578
2020-02-06,23.74122428894043
2020-02-07,23.145343780517578
2020-02-10,23.47043800354004
2020-02-11,23.899002075195312
2020-02-12,24.555788040161133
2020-02-13,25.066543579101562
2020-02-14,24.89923095703125
2020-02-18,23.87478256225586
2020-02-19,24.499284744262695
2020-02-20,24.105941772460938
2020-02-21,23.24808692932129
2020-02-24,22.048988342285156
2020-02-25,21.444299697875977
