,SWKS
2018-04-19,81.9438705444336
2018-04-20,79.58715057373047
2018-04-23,77.3700942993164
2018-04-24,76.61070251464844
2018-04-25,76.6456298828125
2018-04-26,77.16060638427734
2018-04-27,76.00843048095703
2018-04-30,75.7291259765625
2018-05-01,79.34275817871094
2018-05-02,79.74427032470703
2018-05-03,80.5210952758789
2018-05-04,83.96890258789062
2018-05-07,83.21823120117188
2018-05-08,84.33551788330078
2018-05-09,83.40155029296875
2018-05-10,84.72828674316406
2018-05-11,84.6759262084961
2018-05-14,86.43035125732422
2018-05-15,85.44402313232422
2018-05-16,86.27325439453125
2018-05-17,87.03263092041016
2018-05-18,85.96774291992188
2018-05-21,86.56321716308594
2018-05-22,87.60530853271484
2018-05-23,87.62281799316406
2018-05-24,87.2024917602539
2018-05-25,87.89427947998047
2018-05-29,87.07987976074219
2018-05-30,87.37762451171875
2018-05-31,86.35304260253906
2018-06-01,88.41970825195312
2018-06-04,87.87678527832031
2018-06-05,87.14118194580078
2018-06-06,87.84175109863281
2018-06-07,89.75077819824219
2018-06-08,87.40391540527344
2018-06-11,87.27253723144531
2018-06-12,88.34089660644531
2018-06-13,87.9555892944336
2018-06-14,89.29541015625
2018-06-15,89.9346694946289
2018-06-18,88.53357696533203
2018-06-19,87.07987976074219
2018-06-20,87.5965576171875
2018-06-21,86.57198333740234
2018-06-22,86.3005142211914
2018-06-25,85.27591705322266
2018-06-26,85.64373779296875
2018-06-27,84.07621765136719
2018-06-28,84.55786895751953
2018-06-29,84.63666534423828
2018-07-02,84.99569702148438
2018-07-03,83.59458923339844
2018-07-05,87.27253723144531
2018-07-06,87.68412780761719
2018-07-09,87.94682312011719
2018-07-10,89.00642395019531
2018-07-11,86.3005142211914
2018-07-12,87.41264343261719
2018-07-13,87.2199935913086
2018-07-16,87.360107421875
2018-07-17,89.05022430419922
2018-07-18,89.34794616699219
2018-07-19,89.74202728271484
2018-07-20,84.9344253540039
2018-07-23,84.45278930664062
2018-07-24,82.72763061523438
2018-07-25,83.03412628173828
2018-07-26,83.60336303710938
2018-07-27,83.36689758300781
2018-07-30,82.69263458251953
2018-07-31,82.82396697998047
2018-08-01,82.87649536132812
2018-08-02,83.73469543457031
2018-08-03,83.72593688964844
2018-08-06,83.60285949707031
2018-08-07,84.4644775390625
2018-08-08,83.89300537109375
2018-08-09,82.93466186523438
2018-08-10,81.84446716308594
2018-08-13,82.47747039794922
2018-08-14,81.51914978027344
2018-08-15,80.54325866699219
2018-08-16,80.367431640625
2018-08-17,80.7542724609375
2018-08-20,79.98936462402344
2018-08-21,81.4927749633789
2018-08-22,81.52796173095703
2018-08-23,81.15869140625
2018-08-24,81.75655364990234
2018-08-27,82.31044006347656
2018-08-28,82.27527618408203
2018-08-29,81.78291320800781
2018-08-30,80.437744140625
2018-08-31,80.2707290649414
2018-09-04,79.12775421142578
2018-09-05,78.9079360961914
2018-09-06,77.94963073730469
2018-09-07,76.91215515136719
2018-09-10,76.63082885742188
2018-09-11,75.46149444580078
2018-09-12,74.17787170410156
2018-09-13,76.67478942871094
2018-09-14,77.13198852539062
2018-09-17,75.80439758300781
2018-09-18,76.32311248779297
2018-09-19,78.12545013427734
2018-09-20,80.54325866699219
2018-09-21,81.03560638427734
2018-09-24,81.923583984375
2018-09-25,80.64874267578125
2018-09-26,79.16291809082031
2018-09-27,79.07499694824219
2018-09-28,79.75196075439453
2018-10-01,80.4025650024414
2018-10-02,80.7806167602539
2018-10-03,81.28177642822266
2018-10-04,80.0509033203125
2018-10-05,76.97373962402344
2018-10-08,76.99131774902344
2018-10-09,77.8265151977539
2018-10-10,74.555908203125
2018-10-11,74.96035766601562
2018-10-12,76.67478942871094
2018-10-15,76.53411102294922
2018-10-16,77.98477935791016
2018-10-17,77.70343017578125
2018-10-18,75.81316375732422
2018-10-19,74.87245178222656
2018-10-22,74.90758514404297
2018-10-23,74.13391876220703
2018-10-24,69.7994613647461
2018-10-25,71.97107696533203
2018-10-26,71.2853012084961
2018-10-29,71.96228790283203
2018-10-30,74.43284606933594
2018-10-31,76.27914428710938
2018-11-01,78.67935943603516
2018-11-02,74.96910858154297
2018-11-05,72.97335815429688
2018-11-06,72.65684509277344
2018-11-07,72.66565704345703
2018-11-08,73.32505798339844
2018-11-09,67.39925384521484
2018-11-12,64.04071044921875
2018-11-13,63.372520446777344
2018-11-14,62.66915512084961
2018-11-15,64.30448150634766
2018-11-16,64.13743591308594
2018-11-19,62.211997985839844
2018-11-20,61.02508544921875
2018-11-21,61.82515335083008
2018-11-23,62.07130432128906
2018-11-26,62.71659851074219
2018-11-27,62.46909713745117
2018-11-28,63.80388641357422
2018-11-29,62.96411895751953
2018-11-30,64.3254165649414
2018-12-03,64.93533325195312
2018-12-04,62.548641204833984
2018-12-06,62.41606521606445
2018-12-07,59.72883224487305
2018-12-10,59.61393356323242
2018-12-11,60.56859588623047
2018-12-12,61.26692581176758
2018-12-13,61.54094696044922
2018-12-14,60.71885681152344
2018-12-17,60.48904800415039
2018-12-18,60.78075408935547
2018-12-19,58.65924835205078
2018-12-20,58.022804260253906
2018-12-21,57.00625991821289
2018-12-24,55.49468994140625
2018-12-26,58.968624114990234
2018-12-27,59.861427307128906
2018-12-28,59.41945266723633
2018-12-31,59.242652893066406
2019-01-02,60.07357406616211
2019-01-03,53.67374038696289
2019-01-04,56.246055603027344
2019-01-07,57.00625991821289
2019-01-08,57.62503433227539
2019-01-09,59.834903717041016
2019-01-10,60.630470275878906
2019-01-11,61.894527435302734
2019-01-14,60.41830825805664
2019-01-15,60.506717681884766
2019-01-16,60.81610107421875
2019-01-17,61.01941680908203
2019-01-18,61.938720703125
2019-01-22,60.90449523925781
2019-01-23,60.34761047363281
2019-01-24,61.90336227416992
2019-01-25,64.06023406982422
2019-01-28,64.25467681884766
2019-01-29,63.23813247680664
2019-01-30,65.34194946289062
2019-01-31,64.56405639648438
2019-02-01,65.37731170654297
2019-02-04,66.18171691894531
2019-02-05,67.14519500732422
2019-02-06,74.8621597290039
2019-02-07,72.09537506103516
2019-02-08,72.22795104980469
2019-02-11,72.3428726196289
2019-02-12,73.88096618652344
2019-02-13,73.3505859375
2019-02-14,73.9339828491211
2019-02-15,73.70415496826172
2019-02-19,73.03235626220703
2019-02-20,72.77601623535156
2019-02-21,72.27215576171875
2019-02-22,72.8555679321289
2019-02-25,73.16638946533203
2019-02-26,72.83781433105469
2019-02-27,72.14511108398438
2019-02-28,72.51811981201172
2019-03-01,72.80229187011719
2019-03-04,73.01542663574219
2019-03-05,72.71348571777344
2019-03-06,71.9231185913086
2019-03-07,70.59991455078125
2019-03-08,71.15939331054688
2019-03-11,72.3582763671875
2019-03-12,73.05094146728516
2019-03-13,72.61579132080078
2019-03-14,72.3138656616211
2019-03-15,74.38301086425781
2019-03-18,73.343994140625
2019-03-19,74.08106994628906
2019-03-20,72.59803771972656
2019-03-21,76.43438720703125
2019-03-22,73.343994140625
2019-03-25,72.33161926269531
2019-03-26,72.9266128540039
2019-03-27,71.56790161132812
2019-03-28,71.52349090576172
2019-03-29,73.24632263183594
2019-04-01,74.47180938720703
2019-04-02,74.73823547363281
2019-04-03,75.80388641357422
2019-04-04,75.9371109008789
2019-04-05,77.08267974853516
2019-04-08,77.8375244140625
2019-04-09,77.32247924804688
2019-04-10,78.19274139404297
2019-04-11,78.36148071289062
2019-04-12,80.52832794189453
2019-04-15,80.17310333251953
2019-04-16,83.08589935302734
2019-04-17,80.97233581542969
2019-04-18,79.9244384765625
2019-04-22,78.38811492919922
2019-04-23,79.24951934814453
2019-04-24,79.83561706542969
2019-04-25,78.6189956665039
2019-04-26,77.2780532836914
2019-04-29,77.08267974853516
2019-04-30,78.3082046508789
2019-05-01,78.57462310791016
2019-05-02,80.62601470947266
2019-05-03,77.7931137084961
2019-05-06,76.83403015136719
2019-05-07,74.19652557373047
2019-05-08,74.64944458007812
2019-05-09,74.27645111083984
2019-05-10,73.31735229492188
2019-05-13,68.05121612548828
2019-05-14,69.36553955078125
2019-05-15,69.93388366699219
2019-05-16,65.70677947998047
2019-05-17,62.5275764465332
2019-05-20,60.72395706176758
2019-05-21,62.26861572265625
2019-05-22,61.197181701660156
2019-05-23,61.125762939453125
2019-05-24,62.08112335205078
2019-05-28,60.72395706176758
2019-05-29,61.197181701660156
2019-05-30,60.95610427856445
2019-05-31,59.491798400878906
2019-06-03,59.75074005126953
2019-06-04,61.96507263183594
