,V
2017-09-19,100.44690704345703
2017-09-20,100.02758026123047
2017-09-21,100.35157775878906
2017-09-22,100.58978271484375
2017-09-25,98.16937255859375
2017-09-26,98.0931625366211
2017-09-27,98.99842834472656
2017-09-28,99.65592956542969
2017-09-29,100.28485870361328
2017-10-02,100.4754409790039
2017-10-03,100.61837768554688
2017-10-04,100.35157775878906
2017-10-05,101.23775482177734
2017-10-06,101.70470428466797
2017-10-09,101.97152709960938
2017-10-10,102.25740051269531
2017-10-11,103.33419799804688
2017-10-12,103.01973724365234
2017-10-13,103.54383850097656
2017-10-16,103.20079803466797
2017-10-17,102.4765853881836
2017-10-18,102.72432708740234
2017-10-19,101.98103332519531
2017-10-20,102.48609924316406
2017-10-23,102.467041015625
2017-10-24,103.30561065673828
2017-10-25,104.33474731445312
2017-10-26,104.63014221191406
2017-10-27,104.54439544677734
2017-10-30,104.8588638305664
2017-10-31,104.80169677734375
2017-11-01,105.8403549194336
2017-11-02,105.75460052490234
2017-11-03,106.11670684814453
2017-11-06,106.65032958984375
2017-11-07,106.81233978271484
2017-11-08,107.17444610595703
2017-11-09,106.8599853515625
2017-11-10,106.61221313476562
2017-11-13,106.15481567382812
2017-11-14,106.70751953125
2017-11-15,105.05897521972656
2017-11-16,105.98017120361328
2017-11-17,104.83463287353516
2017-11-20,104.95873260498047
2017-11-21,106.39063262939453
2017-11-22,105.78926086425781
2017-11-24,106.88703155517578
2017-11-27,107.27843475341797
2017-11-28,108.21393585205078
2017-11-29,104.87283325195312
2017-11-30,107.4789047241211
2017-12-01,105.70333099365234
2017-12-04,102.55315399169922
2017-12-05,103.65092468261719
2017-12-06,104.7582778930664
2017-12-07,106.34291076660156
2017-12-08,107.48844909667969
2017-12-11,107.26886749267578
2017-12-12,108.30940246582031
2017-12-13,108.16621398925781
2017-12-14,107.79390716552734
2017-12-15,108.6530532836914
2017-12-18,108.39531707763672
2017-12-19,107.04932403564453
2017-12-20,107.03024291992188
2017-12-21,107.30706024169922
2017-12-22,107.57434844970703
2017-12-26,107.86073303222656
2017-12-27,108.84396362304688
2017-12-28,109.15899658203125
2017-12-29,108.84396362304688
2018-01-02,109.3117446899414
2018-01-03,110.39999389648438
2018-01-04,110.81047821044922
2018-01-05,113.4642562866211
2018-01-08,113.92247009277344
2018-01-09,113.70291137695312
2018-01-10,113.5788345336914
2018-01-11,114.3997573852539
2018-01-12,114.63842010498047
2018-01-16,114.9247817993164
2018-01-17,116.44264221191406
2018-01-18,117.52132415771484
2018-01-19,117.12995147705078
2018-01-22,118.68595886230469
2018-01-23,118.99141693115234
2018-01-24,118.8959732055664
2018-01-25,119.5355453491211
2018-01-26,120.58560180664062
2018-01-29,119.17278289794922
2018-01-30,117.94135284423828
2018-01-31,118.59049224853516
2018-02-01,120.01283264160156
2018-02-02,115.42120361328125
2018-02-05,110.99183654785156
2018-02-06,114.52388763427734
2018-02-07,114.21839141845703
2018-02-08,108.69124603271484
2018-02-09,111.03956604003906
2018-02-12,113.09197235107422
2018-02-13,112.97743225097656
2018-02-14,115.34484100341797
2018-02-15,116.93223571777344
2018-02-16,116.52104187011719
2018-02-20,116.67402648925781
2018-02-21,115.16313171386719
2018-02-22,115.11532592773438
2018-02-23,117.55377960205078
2018-02-26,119.14118194580078
2018-02-27,117.97457122802734
2018-02-28,117.56336975097656
2018-03-01,115.13443756103516
2018-03-02,115.48825073242188
2018-03-05,116.54972839355469
2018-03-06,115.76555633544922
2018-03-07,116.52104187011719
2018-03-08,116.8748550415039
2018-03-09,119.0647201538086
2018-03-12,118.80651092529297
2018-03-13,117.81197357177734
2018-03-14,117.2191162109375
2018-03-15,118.01280212402344
2018-03-16,119.08383178710938
2018-03-19,117.8215560913086
2018-03-20,119.44719696044922
2018-03-21,117.83111572265625
2018-03-22,114.74237823486328
2018-03-23,111.88313293457031
2018-03-26,115.36396789550781
2018-03-27,112.26565551757812
2018-03-28,111.87358093261719
2018-03-29,114.38855743408203
2018-04-02,113.21236419677734
2018-04-03,113.9869384765625
2018-04-04,114.57023620605469
2018-04-05,115.889892578125
2018-04-06,112.55253601074219
2018-04-09,113.59485626220703
2018-04-10,115.44047546386719
2018-04-11,114.54157257080078
2018-04-12,115.77516174316406
2018-04-13,115.46914672851562
2018-04-16,116.54972839355469
2018-04-17,118.3857650756836
2018-04-18,119.0360336303711
2018-04-19,118.53877258300781
2018-04-20,118.76825714111328
2018-04-23,119.01686096191406
2018-04-24,115.9664077758789
2018-04-25,115.90901947021484
2018-04-26,121.52229309082031
2018-04-27,120.49909973144531
2018-04-30,121.3310546875
2018-05-01,121.93350219726562
2018-05-02,120.8529281616211
2018-05-03,121.61795806884766
2018-05-04,122.55504608154297
2018-05-07,123.60697174072266
2018-05-08,124.21898651123047
2018-05-09,125.11787414550781
2018-05-10,125.2708511352539
2018-05-11,126.05500793457031
2018-05-14,125.4717025756836
2018-05-15,125.36653137207031
2018-05-16,125.16569519042969
2018-05-17,124.44731903076172
2018-05-18,124.44731903076172
2018-05-21,125.14653015136719
2018-05-22,125.1944351196289
2018-05-23,126.31505584716797
2018-05-24,126.32459259033203
2018-05-25,125.74037170410156
2018-05-29,124.21743774414062
2018-05-30,125.12734985351562
2018-05-31,125.20396423339844
2018-06-01,125.3285140991211
2018-06-04,127.454833984375
2018-06-05,127.92414093017578
2018-06-06,130.5293731689453
2018-06-07,128.19235229492188
2018-06-08,129.0543670654297
2018-06-11,128.25938415527344
2018-06-12,129.16929626464844
2018-06-13,128.72866821289062
2018-06-14,129.30340576171875
2018-06-15,129.39918518066406
2018-06-18,130.4527130126953
2018-06-19,129.4087677001953
2018-06-20,129.78228759765625
2018-06-21,128.85321044921875
2018-06-22,129.61944580078125
2018-06-25,125.40513610839844
2018-06-26,126.95674133300781
2018-06-27,125.49132537841797
2018-06-28,127.13877868652344
2018-06-29,126.86103057861328
2018-07-02,126.90888977050781
2018-07-03,125.90318298339844
2018-07-05,127.6655502319336
2018-07-06,128.43174743652344
2018-07-09,129.80145263671875
2018-07-10,130.92208862304688
2018-07-11,132.32046508789062
2018-07-12,133.99661254882812
2018-07-13,133.53689575195312
2018-07-16,132.6173553466797
2018-07-17,133.74761962890625
2018-07-18,134.95440673828125
2018-07-19,134.2169189453125
2018-07-20,135.04061889648438
2018-07-23,134.12115478515625
2018-07-24,134.12115478515625
2018-07-25,136.6210174560547
2018-07-26,136.48690795898438
2018-07-27,134.77243041992188
2018-07-30,130.720947265625
2018-07-31,130.969970703125
2018-08-01,132.41624450683594
2018-08-02,133.0579833984375
2018-08-03,133.9199676513672
2018-08-06,133.8146209716797
2018-08-07,134.3605499267578
2018-08-08,134.74368286132812
2018-08-09,134.10194396972656
2018-08-10,133.83377075195312
2018-08-13,134.2935028076172
2018-08-14,134.8203125
2018-08-15,134.01577758789062
2018-08-16,134.91744995117188
2018-08-17,135.56973266601562
2018-08-20,135.19561767578125
2018-08-21,134.33233642578125
2018-08-22,135.387451171875
2018-08-23,136.308349609375
2018-08-24,138.32275390625
2018-08-27,139.47390747070312
2018-08-28,139.28201293945312
2018-08-29,141.0374755859375
2018-08-30,140.7593231201172
2018-08-31,140.9031219482422
2018-09-04,141.7760467529297
2018-09-05,136.85511779785156
2018-09-06,138.61056518554688
2018-09-07,137.36351013183594
2018-09-10,138.20770263671875
2018-09-11,139.56021118164062
2018-09-12,140.59617614746094
2018-09-13,141.6129913330078
2018-09-14,141.81442260742188
2018-09-17,140.22206115722656
2018-09-18,141.6129913330078
2018-09-19,141.41151428222656
2018-09-20,143.1573944091797
2018-09-21,143.93434143066406
2018-09-24,143.0326690673828
2018-09-25,143.48348999023438
2018-09-26,143.18614196777344
2018-09-27,143.90554809570312
2018-09-28,143.9727020263672
2018-10-01,144.64418029785156
2018-10-02,143.56982421875
2018-10-03,143.28204345703125
2018-10-04,140.7783966064453
2018-10-05,139.435546875
2018-10-08,136.10691833496094
2018-10-09,136.50975036621094
2018-10-10,129.99655151367188
2018-10-11,128.27952575683594
2018-10-12,134.3514404296875
2018-10-15,131.63682556152344
2018-10-16,135.9630126953125
2018-10-17,136.64410400390625
2018-10-18,133.61288452148438
2018-10-19,134.3706817626953
2018-10-22,134.90789794921875
2018-10-23,133.44981384277344
2018-10-24,128.7879180908203
2018-10-25,134.7927703857422
2018-10-26,132.1260528564453
2018-10-29,128.8550262451172
2018-10-30,127.34903717041016
2018-10-31,132.2316131591797
2018-11-01,135.09010314941406
2018-11-02,134.08290100097656
2018-11-05,134.1020965576172
2018-11-06,135.05172729492188
2018-11-07,138.879150390625
2018-11-08,139.31082153320312
2018-11-09,138.06375122070312
2018-11-12,134.02537536621094
2018-11-13,134.02537536621094
2018-11-14,133.80474853515625
2018-11-15,136.30322265625
2018-11-16,134.70803833007812
2018-11-19,129.4996337890625
2018-11-20,128.16383361816406
2018-11-21,129.17291259765625
2018-11-23,127.68338012695312
2018-11-26,130.63356018066406
2018-11-27,130.60472106933594
2018-11-28,135.86119079589844
2018-11-29,133.6702423095703
2018-11-30,136.17835998535156
2018-12-03,139.33990478515625
2018-12-04,133.22817993164062
2018-12-06,135.54412841796875
2018-12-07,131.75790405273438
2018-12-10,132.49781799316406
2018-12-11,131.4696044921875
2018-12-12,132.42095947265625
2018-12-13,132.1710968017578
2018-12-14,129.8167266845703
2018-12-17,126.27079772949219
2018-12-18,127.48157501220703
2018-12-19,126.13626098632812
2018-12-20,123.73384857177734
2018-12-21,119.40947723388672
2018-12-24,116.97826385498047
2018-12-26,125.1464614868164
2018-12-27,126.85692596435547
2018-12-28,125.82875061035156
2018-12-31,126.78971862792969
2019-01-02,127.73143005371094
2019-01-03,123.12841796875
2019-01-04,128.43295288085938
2019-01-07,130.74888610839844
2019-01-08,131.45999145507812
2019-01-09,133.00717163085938
2019-01-10,133.25697326660156
2019-01-11,132.67079162597656
2019-01-14,131.74827575683594
2019-01-15,131.9788818359375
2019-01-16,131.9788818359375
2019-01-17,131.9212646484375
2019-01-18,133.09361267089844
2019-01-22,132.66122436523438
2019-01-23,131.6617889404297
2019-01-24,132.32481384277344
2019-01-25,133.25697326660156
2019-01-28,130.68161010742188
2019-01-29,129.7302703857422
2019-01-30,132.22877502441406
2019-01-31,129.73988342285156
2019-02-01,134.67919921875
2019-02-04,135.97653198242188
2019-02-05,136.96629333496094
2019-02-06,135.96690368652344
2019-02-07,134.69845581054688
2019-02-08,134.9002685546875
2019-02-11,135.30380249023438
2019-02-12,136.4473876953125
2019-02-13,137.8888397216797
2019-02-14,137.81182861328125
2019-02-15,139.49644470214844
2019-02-19,139.0439910888672
2019-02-20,139.3231658935547
2019-02-21,138.62051391601562
2019-02-22,140.4206085205078
2019-02-25,140.60348510742188
2019-02-26,141.54690551757812
2019-02-27,141.72015380859375
2019-02-28,142.58651733398438
2019-03-01,143.88613891601562
2019-03-04,142.4325408935547
2019-03-05,142.4228973388672
2019-03-06,142.28811645507812
2019-03-07,141.3447265625
2019-03-08,141.84532165527344
2019-03-11,145.04129028320312
2019-03-12,146.06166076660156
2019-03-13,146.7740478515625
2019-03-14,148.4394073486328
2019-03-15,149.65235900878906
2019-03-18,149.17103576660156
2019-03-19,148.81484985351562
2019-03-20,148.0062255859375
2019-03-21,149.97964477539062
2019-03-22,147.3516082763672
2019-03-25,147.31314086914062
2019-03-26,149.49830627441406
2019-03-27,148.45864868164062
2019-03-28,148.89183044433594
2019-03-29,150.3550567626953
2019-04-01,151.3850860595703
2019-04-02,151.88565063476562
2019-04-03,152.54022216796875
2019-04-04,151.7509002685547
2019-04-05,151.76051330566406
2019-04-08,151.8567657470703
2019-04-09,151.6065216064453
2019-04-10,152.63650512695312
2019-04-11,151.96267700195312
2019-04-12,153.67613220214844
2019-04-15,154.44630432128906
2019-04-16,154.244140625
2019-04-17,154.44630432128906
2019-04-18,154.1767120361328
2019-04-22,154.4077911376953
2019-04-23,155.6207275390625
2019-04-24,155.45709228515625
2019-04-25,155.004638671875
2019-04-26,156.84326171875
2019-04-29,158.0177001953125
2019-04-30,158.2872314453125
2019-05-01,156.70848083496094
2019-05-02,155.10089111328125
2019-05-03,155.9865264892578
2019-05-06,156.21759033203125
2019-05-07,154.2248992919922
2019-05-08,154.7543182373047
2019-05-09,153.83984375
2019-05-10,154.70620727539062
2019-05-13,151.45248413085938
2019-05-14,154.2248992919922
2019-05-15,156.70848083496094
2019-05-16,158.95489501953125
2019-05-17,158.20289611816406
2019-05-20,157.60511779785156
2019-05-21,157.98110961914062
2019-05-22,158.3474884033203
2019-05-23,155.7154541015625
2019-05-24,156.80490112304688
2019-05-28,157.83651733398438
2019-05-29,156.89170837402344
2019-05-30,156.92062377929688
2019-05-31,155.5419464111328
2019-06-03,152.90988159179688
2019-06-04,156.50601196289062
2019-06-05,159.4562225341797
2019-06-06,160.93136596679688
2019-06-07,163.9490966796875
2019-06-10,164.69142150878906
2019-06-11,164.19972229003906
2019-06-12,165.43377685546875
2019-06-13,163.27418518066406
2019-06-14,163.5730743408203
2019-06-17,163.47662353515625
2019-06-18,163.20669555664062
2019-06-19,164.56613159179688
2019-06-20,167.50669860839844
2019-06-21,167.2174530029297
2019-06-24,167.6127471923828
2019-06-25,165.13494873046875
2019-06-26,164.92279052734375
2019-06-27,165.0867156982422
2019-06-28,167.323486328125
2019-07-01,167.69943237304688
2019-07-02,168.9914093017578
2019-07-03,170.5243682861328
2019-07-05,170.32186889648438
2019-07-08,169.86875915527344
2019-07-09,171.35348510742188
2019-07-10,172.87684631347656
2019-07-11,174.2555389404297
2019-07-12,173.8602294921875
2019-07-15,174.09164428710938
2019-07-16,172.87684631347656
2019-07-17,172.72256469726562
2019-07-18,174.05307006835938
2019-07-19,172.8093719482422
2019-07-22,174.09164428710938
2019-07-23,174.4097442626953
2019-07-24,176.75257873535156
2019-07-25,175.07504272460938
2019-07-26,177.09971618652344
2019-07-29,176.63690185546875
2019-07-30,175.01719665527344
2019-07-31,171.6138458251953
2019-08-01,172.74183654785156
2019-08-02,171.0546417236328
2019-08-05,162.8017578125
2019-08-06,166.29185485839844
2019-08-07,169.02999877929688
2019-08-08,173.44564819335938
2019-08-09,172.6261749267578
2019-08-12,170.0133819580078
2019-08-13,172.20193481445312
2019-08-14,167.2849578857422
2019-08-15,170.19113159179688
2019-08-16,172.08351135253906
2019-08-19,173.54144287109375
2019-08-20,173.0587158203125
2019-08-21,174.70004272460938
2019-08-22,173.8793487548828
2019-08-23,169.18698120117188
2019-08-26,171.46560668945312
2019-08-27,172.2283477783203
2019-08-28,172.5083465576172
2019-08-29,174.92213439941406
2019-08-30,174.58421325683594
2019-09-03,173.02008056640625
2019-09-04,175.50143432617188
2019-09-05,178.35934448242188
2019-09-06,179.33453369140625
2019-09-09,175.28904724121094
2019-09-10,170.26837158203125
2019-09-11,168.9456024169922
2019-09-12,171.84213256835938
2019-09-13,171.15664672851562
2019-09-16,170.03668212890625
2019-09-17,170.3649139404297
2019-09-18,169.2449188232422
2019-09-19,169.8917999267578
2019-09-20,168.05734252929688
2019-09-23,168.87802124023438
2019-09-24,168.4628143310547
2019-09-25,169.23524475097656
2019-09-26,169.59249877929688
2019-09-27,167.99937438964844
2019-09-30,166.07801818847656
2019-10-01,168.27935791015625
2019-10-02,163.97317504882812
2019-10-03,166.9083709716797
2019-10-04,169.91110229492188
2019-10-07,168.8683624267578
2019-10-08,166.47390747070312
2019-10-09,168.84906005859375
2019-10-10,168.84906005859375
2019-10-11,170.95384216308594
2019-10-14,171.24354553222656
2019-10-15,172.58558654785156
2019-10-16,171.73590087890625
2019-10-17,171.8035430908203
2019-10-18,169.6504364013672
2019-10-21,170.3455810546875
2019-10-22,164.96766662597656
2019-10-23,165.4118194580078
2019-10-24,170.0849151611328
2019-10-25,171.7166290283203
2019-10-28,173.6379852294922
2019-10-29,171.50421142578125
2019-10-30,173.06837463378906
2019-10-31,172.69178771972656
2019-11-01,174.69039916992188
2019-11-04,172.7786865234375
2019-11-05,170.2876739501953
2019-11-06,170.6738739013672
2019-11-07,172.27662658691406
2019-11-08,172.7980194091797
2019-11-11,173.34832763671875
2019-11-12,173.54144287109375
2019-11-13,173.22279357910156
2019-11-14,173.84181213378906
2019-11-15,173.8611602783203
2019-11-18,173.7547607421875
2019-11-19,176.76251220703125
2019-11-20,175.68902587890625
2019-11-21,173.9771728515625
2019-11-22,173.5709991455078
2019-11-25,175.02171325683594
2019-11-26,176.54977416992188
2019-11-27,178.30995178222656
2019-11-29,178.4453125
2019-12-02,175.81472778320312
2019-12-03,175.92111206054688
2019-12-04,174.6638641357422
2019-12-05,175.91143798828125
2019-12-06,176.18226623535156
2019-12-09,176.9075927734375
2019-12-10,176.26930236816406
2019-12-11,176.02752685546875
2019-12-12,176.6367950439453
2019-12-13,179.0546417236328
2019-12-16,180.1184539794922
2019-12-17,179.42213439941406
2019-12-18,178.822509765625
2019-12-19,180.40859985351562
2019-12-20,181.8206329345703
2019-12-23,180.93084716796875
2019-12-24,181.40478515625
2019-12-26,182.9424591064453
2019-12-27,183.1649169921875
2019-12-30,181.65618896484375
2019-12-31,181.72389221191406
2020-01-02,184.83807373046875
2020-01-03,183.3680419921875
2020-01-06,182.97149658203125
2020-01-07,182.48794555664062
2020-01-08,185.61175537109375
2020-01-09,186.8980712890625
2020-01-10,187.40097045898438
2020-01-13,188.9097137451172
2020-01-14,189.6060333251953
2020-01-15,193.23275756835938
2020-01-16,194.34500122070312
2020-01-17,197.97171020507812
2020-01-21,200.4765625
2020-01-22,201.06654357910156
2020-01-23,199.73190307617188
2020-01-24,198.26187133789062
2020-01-27,195.0606689453125
2020-01-28,196.18252563476562
2020-01-29,198.12646484375
2020-01-30,201.36631774902344
2020-01-31,192.43002319335938
2020-02-03,194.2095947265625
2020-02-04,196.86920166015625
2020-02-05,196.14381408691406
2020-02-06,196.36627197265625
2020-02-07,196.07615661621094
2020-02-10,199.21929931640625
2020-02-11,197.23666381835938
2020-02-12,200.62164306640625
2020-02-13,200.8734588623047
2020-02-14,203.67254638671875
2020-02-18,204.55389404296875
2020-02-19,206.5974884033203
2020-02-20,204.7960205078125
2020-02-21,202.2390899658203
2020-02-24,192.5343780517578
2020-02-25,182.4713592529297
2020-02-26,181.31881713867188
2020-02-27,174.34539794921875
2020-02-28,176.04029846191406
2020-03-02,186.27767944335938
2020-03-03,179.88539123535156
2020-03-04,188.176025390625
2020-03-05,181.07667541503906
2020-03-06,178.55848693847656
2020-03-09,165.7448272705078
2020-03-10,176.8538818359375
2020-03-11,167.50753784179688
2020-03-12,155.04257202148438
2020-03-13,170.29690551757812
2020-03-16,147.22650146484375
2020-03-17,152.92144775390625
2020-03-18,143.8075714111328
2020-03-19,147.4589385986328
2020-03-20,142.20953369140625
2020-03-23,131.46849060058594
2020-03-24,149.66720581054688
2020-03-25,156.68905639648438
2020-03-26,163.56564331054688
2020-03-27,156.47596740722656
2020-03-30,160.35980224609375
2020-03-31,156.04981994628906
2020-04-01,148.29188537597656
2020-04-02,152.43719482421875
2020-04-03,147.071533203125
2020-04-06,164.10801696777344
2020-04-07,163.28472900390625
2020-04-08,169.43495178222656
2020-04-09,168.22427368164062
2020-04-13,163.6721954345703
2020-04-14,169.12496948242188
2020-04-15,160.73753356933594
2020-04-16,157.30892944335938
2020-04-17,164.204833984375
2020-04-20,159.05226135253906
2020-04-21,155.4783935546875
2020-04-22,161.34768676757812
2020-04-23,161.144287109375
2020-04-24,162.05474853515625
2020-04-27,166.35498046875
2020-04-28,165.86105346679688
2020-04-29,176.0693359375
2020-04-30,173.09596252441406
2020-05-01,170.04510498046875
2020-05-04,170.60684204101562
2020-05-05,172.82479858398438
2020-05-06,173.15411376953125
2020-05-07,176.97012329101562
2020-05-08,179.26553344726562
2020-05-11,177.78367614746094
2020-05-12,173.82235717773438
2020-05-13,171.80442810058594
2020-05-14,175.50071716308594
2020-05-15,178.01344299316406
2020-05-18,185.66796875
2020-05-19,183.70823669433594
2020-05-20,188.07395935058594
2020-05-21,184.93064880371094
2020-05-22,185.1634979248047
2020-05-26,187.45303344726562
2020-05-27,187.06500244140625
2020-05-28,188.46197509765625
2020-05-29,189.41275024414062
2020-06-01,188.54928588867188
2020-06-02,190.4993133544922
2020-06-03,190.99412536621094
2020-06-04,187.86048889160156
2020-06-05,193.65234375
2020-06-08,193.64263916015625
2020-06-09,193.1381378173828
2020-06-10,194.49632263183594
2020-06-11,183.24258422851562
2020-06-12,186.5216827392578
2020-06-15,186.03659057617188
2020-06-16,187.1231689453125
2020-06-17,187.78285217285156
2020-06-18,188.12246704101562
2020-06-19,186.46348571777344
2020-06-22,189.14111328125
2020-06-23,192.06124877929688
2020-06-24,185.69705200195312
2020-06-25,188.19033813476562
2020-06-26,183.6209259033203
2020-06-29,185.66796875
2020-06-30,187.4044952392578
2020-07-01,187.99630737304688
2020-07-02,189.8299102783203
2020-07-06,191.85752868652344
2020-07-07,188.40377807617188
2020-07-08,189.247802734375
2020-07-09,186.47320556640625
2020-07-10,186.80303955078125
2020-07-13,183.37838745117188
2020-07-14,187.55972290039062
2020-07-15,190.6836395263672
2020-07-16,187.72467041015625
2020-07-17,189.26722717285156
2020-07-20,192.54637145996094
2020-07-21,190.61573791503906
2020-07-22,192.9247283935547
2020-07-23,191.53738403320312
2020-07-24,189.32542419433594
2020-07-27,191.032958984375
2020-07-28,190.86798095703125
2020-07-29,192.6530303955078
2020-07-30,188.26797485351562
2020-07-31,184.71717834472656
2020-08-03,184.99855041503906
2020-08-04,186.55078125
2020-08-05,190.2471160888672
2020-08-06,192.83738708496094
2020-08-07,190.4993133544922
2020-08-10,190.91647338867188
2020-08-11,191.8672332763672
2020-08-12,192.8082733154297
2020-08-13,191.97267150878906
2020-08-14,191.05934143066406
2020-08-17,193.77017211914062
2020-08-18,193.36209106445312
2020-08-19,195.28591918945312
2020-08-20,198.356201171875
2020-08-21,198.33680725097656
2020-08-24,200.5520782470703
2020-08-25,202.19415283203125
2020-08-26,204.29283142089844
2020-08-27,205.04098510742188
2020-08-28,209.58816528320312
2020-08-31,205.97373962402344
2020-09-01,207.29510498046875
2020-09-02,210.3363037109375
2020-09-03,203.02972412109375
2020-09-04,198.8517608642578
2020-09-08,194.4405975341797
2020-09-09,198.26878356933594
2020-09-10,195.82025146484375
2020-09-11,194.9846954345703
2020-09-14,199.16265869140625
2020-09-15,199.56103515625
2020-09-16,199.30841064453125
2020-09-17,199.44444274902344
2020-09-18,196.8599395751953
2020-09-21,191.84637451171875
2020-09-22,194.86813354492188
2020-09-23,189.82540893554688
2020-09-24,189.97117614746094
2020-09-25,191.65200805664062
2020-09-28,194.6349334716797
2020-09-29,193.7799072265625
2020-09-30,194.29486083984375
2020-10-01,197.57896423339844
2020-10-02,195.74258422851562
2020-10-05,197.76353454589844
2020-10-06,194.76121520996094
2020-10-07,196.72389221191406
2020-10-08,197.2194366455078
2020-10-09,200.77554321289062
2020-10-12,200.5423583984375
2020-10-13,198.52139282226562
2020-10-14,196.4615478515625
2020-10-15,193.8867645263672
2020-10-16,194.57662963867188
2020-10-19,191.3799591064453
2020-10-20,192.0892791748047
2020-10-21,192.79855346679688
2020-10-22,192.37106323242188
2020-10-23,192.39047241210938
2020-10-26,187.59071350097656
2020-10-27,184.66607666015625
2020-10-28,175.73690795898438
2020-10-29,179.62339782714844
2020-10-30,176.55307006835938
2020-11-02,179.4971160888672
2020-11-03,182.99488830566406
2020-11-04,188.46514892578125
2020-11-05,192.03094482421875
2020-11-06,192.83743286132812
2020-11-09,206.6441192626953
2020-11-10,207.2563018798828
2020-11-11,206.66360473632812
2020-11-12,202.65447998046875
2020-11-13,204.81468200683594
2020-11-16,206.9749755859375
2020-11-17,205.03854370117188
2020-11-18,202.23606872558594
2020-11-19,201.9830780029297
2020-11-20,198.3923797607422
2020-11-23,202.5572052001953
2020-11-24,204.03623962402344
2020-11-25,205.21368408203125
2020-11-27,205.3207244873047
2020-11-30,204.688232421875
2020-12-01,205.51535034179688
2020-12-02,204.5227813720703
2020-12-03,202.4501495361328
2020-12-04,206.9554901123047
2020-12-07,206.92628479003906
2020-12-08,207.0430908203125
2020-12-09,203.93893432617188
2020-12-10,202.02197265625
2020-12-11,200.6888885498047
2020-12-14,201.67166137695312
2020-12-15,202.75177001953125
2020-12-16,202.66421508789062
2020-12-17,205.49586486816406
2020-12-18,205.6223602294922
2020-12-21,203.38426208496094
2020-12-22,200.29962158203125
2020-12-23,199.77413940429688
2020-12-24,203.08261108398438
2020-12-28,206.9069061279297
2020-12-29,208.60000610351562
2020-12-30,212.48260498046875
2020-12-31,212.84263610839844
2021-01-04,211.8987579345703
2021-01-05,208.73623657226562
2021-01-06,206.89712524414062
2021-01-07,208.0550994873047
2021-01-08,209.65093994140625
2021-01-11,207.1598663330078
2021-01-12,203.23834228515625
2021-01-13,203.71514892578125
2021-01-14,196.4267120361328
2021-01-15,196.1639862060547
2021-01-19,196.2321014404297
2021-01-20,200.46502685546875
2021-01-21,199.61843872070312
2021-01-22,196.5824432373047
2021-01-25,195.5704345703125
2021-01-26,196.57272338867188
2021-01-27,189.72218322753906
2021-01-28,192.8847198486328
2021-01-29,188.04847717285156
2021-02-01,193.02093505859375
2021-02-02,197.1565704345703
2021-02-03,195.94020080566406
2021-02-04,203.61782836914062
2021-02-05,203.1507568359375
2021-02-08,201.3213653564453
2021-02-09,200.96131896972656
2021-02-10,200.88348388671875
2021-02-11,205.30813598632812
2021-02-12,204.62588500976562
2021-02-16,202.6182403564453
2021-02-17,202.2381134033203
2021-02-18,204.0314178466797
2021-02-19,199.5287628173828
2021-02-22,203.027587890625
2021-02-23,206.72128295898438
2021-02-24,213.85531616210938
2021-02-25,208.31961059570312
2021-02-26,206.9941864013672
2021-03-01,211.12646484375
2021-03-02,210.28829956054688
2021-03-03,209.3916778564453
2021-03-04,206.12677001953125
2021-03-05,209.93743896484375
2021-03-08,214.6739959716797
2021-03-09,214.76170349121094
2021-03-10,217.50030517578125
2021-03-11,220.40460205078125
2021-03-12,218.6600799560547
2021-03-15,217.59774780273438
2021-03-16,218.99142456054688
2021-03-17,217.3541259765625
2021-03-18,215.0540771484375
2021-03-19,201.6436309814453
2021-03-22,202.7156982421875
2021-03-23,202.86187744140625
2021-03-24,202.78390502929688
2021-03-25,202.6864776611328
2021-03-26,208.105224609375
2021-03-29,209.060302734375
2021-03-30,206.51661682128906
2021-03-31,206.3509521484375
2021-04-01,211.35060119628906
2021-04-05,213.47525024414062
2021-04-06,213.09512329101562
2021-04-07,213.69937133789062
2021-04-08,215.09304809570312
2021-04-09,216.86683654785156
2021-04-12,215.84349060058594
2021-04-13,215.40492248535156
2021-04-14,216.3405303955078
2021-04-15,220.53131103515625
2021-04-16,220.65798950195312
2021-04-19,220.05369567871094
2021-04-20,217.6074981689453
2021-04-21,221.67153930664062
2021-04-22,221.7885284423828
2021-04-23,224.1567840576172
2021-04-26,224.48814392089844
2021-04-27,224.069091796875
2021-04-28,227.51914978027344
2021-04-29,230.84249877929688
2021-04-30,227.62637329101562
2021-05-03,226.7004852294922
2021-05-04,226.13522338867188
2021-05-05,223.38687133789062
2021-05-06,225.44326782226562
2021-05-07,226.222900390625
2021-05-10,220.22918701171875
2021-05-11,219.7515869140625
2021-05-12,215.02479553222656
2021-05-13,218.37257385253906
2021-05-14,221.49578857421875
2021-05-17,221.00779724121094
2021-05-18,220.15869140625
2021-05-19,219.20216369628906
2021-05-20,221.00779724121094
2021-05-21,221.3298797607422
2021-05-24,223.81869506835938
2021-05-25,223.52584838867188
2021-05-26,221.62266540527344
2021-05-27,221.41770935058594
2021-05-28,221.84716796875
2021-06-01,221.1932373046875
2021-06-02,224.15057373046875
2021-06-03,222.63772583007812
2021-06-04,224.61903381347656
2021-06-07,225.77073669433594
2021-06-08,226.48318481445312
2021-06-09,226.73696899414062
