,WBA
2019-11-05,46.19496536254883
2019-11-06,44.896888732910156
2019-11-07,44.27803421020508
2019-11-08,44.70821762084961
2019-11-11,46.97984313964844
2019-11-12,47.334556579589844
2019-11-13,46.97984313964844
2019-11-14,46.745887756347656
2019-11-15,47.24618148803711
2019-11-18,47.0941162109375
2019-11-19,46.7215690612793
2019-11-20,46.63792419433594
2019-11-21,46.09050369262695
2019-11-22,46.075286865234375
2019-11-25,46.12851333618164
2019-11-26,45.337799072265625
2019-11-27,45.70273208618164
2019-11-29,45.31497573852539
2019-12-02,45.06406784057617
2019-12-03,44.8511848449707
2019-12-04,44.790348052978516
2019-12-05,44.934818267822266
2019-12-06,44.57747268676758
2019-12-09,44.6382942199707
2019-12-10,44.410194396972656
2019-12-11,44.10606384277344
2019-12-12,44.53944778442383
2019-12-13,44.007232666015625
2019-12-16,43.9463996887207
2019-12-17,43.40657043457031
2019-12-18,43.49021911621094
2019-12-19,43.90838623046875
2019-12-20,44.39499282836914
2019-12-23,44.53185272216797
2019-12-24,44.364585876464844
2019-12-26,44.78274917602539
2019-12-27,44.87398910522461
2019-12-30,44.790348052978516
2019-12-31,44.828372955322266
2020-01-02,44.91960906982422
2020-01-03,44.91960906982422
2020-01-06,45.307373046875
2020-01-07,45.07926940917969
2020-01-08,42.448577880859375
2020-01-09,41.574214935302734
2020-01-10,41.224464416503906
2020-01-13,41.102813720703125
2020-01-14,41.528594970703125
2020-01-15,41.38413619995117
2020-01-16,41.37652587890625
2020-01-17,41.368919372558594
2020-01-21,40.958351135253906
2020-01-22,40.6162109375
2020-01-23,40.524967193603516
2020-01-24,39.56697463989258
2020-01-27,39.71142578125
2020-01-28,40.12960433959961
2020-01-29,39.74944305419922
2020-01-30,39.49855041503906
2020-01-31,38.662193298339844
2020-02-03,38.73822784423828
2020-02-04,39.79506301879883
2020-02-05,40.28165817260742
2020-02-06,40.669437408447266
2020-02-07,40.4793586730957
2020-02-10,40.6162109375
2020-02-11,40.28927230834961
2020-02-12,41.4145393371582
2020-02-13,40.73025131225586
2020-02-14,40.18282699584961
2020-02-18,39.774810791015625
2020-02-19,39.93585968017578
2020-02-20,39.782474517822266
2020-02-21,39.46034622192383
2020-02-24,37.60429000854492
2020-02-25,36.43849563598633
2020-02-26,36.56121826171875
2020-02-27,35.46445846557617
2020-02-28,35.0963134765625
2020-03-02,36.898681640625
2020-03-03,35.3724250793457
2020-03-04,37.34352111816406
2020-03-05,37.41254425048828
2020-03-06,38.7393913269043
2020-03-09,37.15177536010742
2020-03-10,37.704002380371094
2020-03-11,35.334075927734375
2020-03-12,31.46090316772461
2020-03-13,35.42610168457031
2020-03-16,34.57477951049805
2020-03-17,38.04146194458008
2020-03-18,40.50342559814453
2020-03-19,37.236148834228516
2020-03-20,35.60250473022461
2020-03-23,33.44733810424805
2020-03-24,34.70516586303711
2020-03-25,31.78302574157715
2020-03-26,35.02729034423828
2020-03-27,33.746456146240234
2020-03-30,34.63613510131836
2020-03-31,35.088645935058594
2020-04-01,33.002506256103516
2020-04-02,30.924020767211914
2020-04-03,31.230812072753906
2020-04-06,32.69572067260742
2020-04-07,32.83376693725586
2020-04-08,33.048519134521484
2020-04-09,33.731117248535156
2020-04-13,33.83081817626953
2020-04-14,35.571834564208984
2020-04-15,33.31694793701172
2020-04-16,33.1558952331543
2020-04-17,34.12993240356445
2020-04-20,32.86445236206055
2020-04-21,32.63435745239258
2020-04-22,33.21725082397461
2020-04-23,33.36297607421875
2020-04-24,33.54704284667969
2020-04-27,34.07625198364258
2020-04-28,34.24498748779297
2020-04-29,34.78953170776367
2020-04-30,33.20191192626953
2020-05-01,31.951759338378906
2020-05-04,32.55766677856445
2020-05-05,32.22785949707031
2020-05-06,31.59895133972168
2020-05-07,31.184799194335938
2020-05-08,31.959426879882812
2020-05-11,31.9901065826416
2020-05-12,31.085084915161133
2020-05-13,29.413103103637695
2020-05-14,29.796594619750977
2020-05-15,29.45145034790039
2020-05-18,31.33819007873535
2020-05-19,30.847972869873047
2020-05-20,31.13496208190918
2020-05-21,30.83245849609375
2020-05-22,30.71611213684082
2020-05-26,32.7017936706543
2020-05-27,33.330078125
2020-05-28,32.445831298828125
2020-05-29,33.30680847167969
2020-06-01,33.5860481262207
2020-06-02,33.77996826171875
2020-06-03,33.826499938964844
2020-06-04,34.284141540527344
2020-06-05,35.1761360168457
2020-06-08,36.471492767333984
2020-06-09,35.121856689453125
2020-06-10,34.34619140625
2020-06-11,31.60811996459961
2020-06-12,32.11229705810547
2020-06-15,32.182106018066406
2020-06-16,32.69404220581055
2020-06-17,32.69404220581055
2020-06-18,32.56217575073242
2020-06-19,34.22985076904297
2020-06-22,33.53951644897461
2020-06-23,33.20598220825195
2020-06-24,31.93389129638672
2020-06-25,32.60871887207031
2020-06-26,31.93389129638672
2020-06-29,32.82590866088867
2020-06-30,32.88019943237305
2020-07-01,31.708951950073242
2020-07-02,32.56217575073242
2020-07-06,33.477455139160156
2020-07-07,32.74833297729492
2020-07-08,32.80263137817383
2020-07-09,30.25846290588379
2020-07-10,31.119449615478516
2020-07-13,30.70060157775879
2020-07-14,31.1117000579834
2020-07-15,31.553815841674805
2020-07-16,32.07351303100586
2020-07-17,32.12779998779297
2020-07-20,31.3831729888916
2020-07-21,31.344396591186523
2020-07-22,31.56157684326172
2020-07-23,31.29009437561035
2020-07-24,31.421958923339844
2020-07-27,30.902273178100586
2020-07-28,31.553815841674805
2020-07-29,31.926137924194336
2020-07-30,31.52280044555664
2020-07-31,31.57709312438965
2020-08-03,31.864084243774414
2020-08-04,31.747732162475586
2020-08-05,31.6546630859375
2020-08-06,31.716705322265625
2020-08-07,32.20537567138672
2020-08-10,33.2447624206543
2020-08-11,32.461341857910156
2020-08-12,32.43806838989258
2020-08-13,31.80202865600586
2020-08-14,32.50788497924805
2020-08-17,31.941650390625
2020-08-18,31.97930145263672
2020-08-19,31.579179763793945
2020-08-20,31.15550994873047
2020-08-21,30.95936393737793
2020-08-24,31.17905044555664
2020-08-25,30.99074363708496
2020-08-26,30.339540481567383
2020-08-27,30.86522102355957
2020-08-28,30.4101619720459
2020-08-31,29.82957649230957
2020-09-01,28.841007232666016
2020-09-02,29.16267967224121
2020-09-03,29.09991455078125
2020-09-04,28.943002700805664
2020-09-08,28.323184967041016
2020-09-09,27.73474884033203
2020-09-10,27.20124626159668
2020-09-11,27.22478675842285
2020-09-14,27.54645538330078
2020-09-15,27.671995162963867
2020-09-16,28.46440887451172
2020-09-17,29.194061279296875
2020-09-18,28.97438621520996
2020-09-21,28.07996940612793
2020-09-22,28.025047302246094
2020-09-23,27.50722885131836
2020-09-24,27.483688354492188
2020-09-25,27.79751968383789
2020-09-28,28.299650192260742
2020-09-29,27.7582950592041
2020-09-30,28.181961059570312
2020-10-01,28.14273452758789
2020-10-02,28.06428337097168
2020-10-05,28.731164932250977
2020-10-06,28.20549774169922
2020-10-07,28.629169464111328
2020-10-08,29.084224700927734
2020-10-09,28.511484146118164
2020-10-12,28.97438621520996
2020-10-13,28.385955810546875
2020-10-14,28.174118041992188
2020-10-15,29.531436920166016
2020-10-16,29.35097885131836
2020-10-19,29.005773544311523
2020-10-20,29.41374969482422
2020-10-21,29.33528709411621
2020-10-22,29.429433822631836
2020-10-23,29.84526824951172
2020-10-26,29.194061279296875
2020-10-27,28.24472999572754
2020-10-28,27.138477325439453
2020-10-29,26.298982620239258
2020-10-30,26.70696449279785
2020-11-02,28.07996940612793
2020-11-03,29.319595336914062
2020-11-04,28.480098724365234
2020-11-05,29.445133209228516
2020-11-06,29.272523880004883
2020-11-09,31.210426330566406
2020-11-10,33.2267951965332
2020-11-11,32.512821197509766
2020-11-12,31.987150192260742
2020-11-13,33.50923156738281
2020-11-16,34.59980010986328
2020-11-17,31.265350341796875
2020-11-18,30.35077476501465
2020-11-19,30.04909324645996
2020-11-20,29.795045852661133
2020-11-23,30.152307510375977
2020-11-24,30.581003189086914
2020-11-25,31.01765251159668
2020-11-27,30.962080001831055
2020-11-30,30.176111221313477
2020-12-01,30.53337287902832
2020-12-02,31.628952026367188
2020-12-03,33.994773864746094
2020-12-04,34.46316909790039
2020-12-07,33.685150146484375
2020-12-08,33.33583450317383
2020-12-09,33.16117477416992
2020-12-10,33.06591033935547
2020-12-11,32.970638275146484
2020-12-14,32.93095397949219
2020-12-15,32.81186294555664
2020-12-16,32.10529327392578
2020-12-17,32.454612731933594
2020-12-18,32.303768157958984
2020-12-21,32.28788757324219
2020-12-22,31.176429748535156
2020-12-23,31.65277099609375
2020-12-24,31.454286575317383
2020-12-28,31.486055374145508
2020-12-29,31.28757095336914
2020-12-30,31.232006072998047
2020-12-31,31.660707473754883
2021-01-04,32.867435455322266
2021-01-05,32.67689895629883
2021-01-06,34.1614875793457
2021-01-07,35.931880950927734
2021-01-08,35.892189025878906
2021-01-11,37.86899948120117
2021-01-12,38.075416564941406
2021-01-13,38.85343933105469
2021-01-14,39.155120849609375
2021-01-15,38.83755874633789
2021-01-19,38.22625732421875
2021-01-20,38.17862319946289
2021-01-21,37.36884689331055
2021-01-22,37.670528411865234
2021-01-25,37.96426773071289
2021-01-26,39.051910400390625
2021-01-27,40.631778717041016
2021-01-28,40.23482131958008
2021-01-29,39.893436431884766
2021-02-01,38.76611328125
2021-02-02,38.45648956298828
2021-02-03,38.82168960571289
2021-02-04,39.115421295166016
2021-02-05,39.544132232666016
2021-02-08,39.63939666748047
2021-02-09,39.69496536254883
2021-02-10,40.9731559753418
2021-02-11,39.79023742675781
2021-02-12,39.996646881103516
2021-02-16,39.012210845947266
2021-02-17,39.34565353393555
2021-02-18,39.20779800415039
2021-02-19,39.15971374511719
2021-02-22,39.15971374511719
2021-02-23,38.799049377441406
2021-02-24,39.40816879272461
2021-02-25,38.68684005737305
2021-02-26,38.41435241699219
2021-03-01,38.3502311706543
2021-03-02,38.021629333496094
2021-03-03,38.17390823364258
2021-03-04,37.55678176879883
2021-03-05,37.82928466796875
2021-03-08,38.85515213012695
2021-03-09,38.83912658691406
2021-03-10,40.49014663696289
2021-03-11,41.29161834716797
2021-03-12,42.646095275878906
2021-03-15,44.12080001831055
2021-03-16,43.848304748535156
2021-03-17,43.359397888183594
2021-03-18,42.23735809326172
2021-03-19,42.10911560058594
2021-03-22,42.56595230102539
2021-03-23,41.70036315917969
2021-03-24,41.5
2021-03-25,41.44389343261719
2021-03-26,41.70036315917969
2021-03-29,42.35757827758789
2021-03-30,42.46176528930664
2021-03-31,44.00058364868164
2021-04-01,43.8803596496582
2021-04-05,45.52336883544922
2021-04-06,44.64175796508789
2021-04-07,44.54558181762695
2021-04-08,43.91241455078125
2021-04-09,43.42351531982422
2021-04-12,43.84027862548828
2021-04-13,43.7601432800293
2021-04-14,43.65595245361328
2021-04-15,43.054847717285156
2021-04-16,42.718231201171875
2021-04-19,43.11094665527344
2021-04-20,42.75028991699219
2021-04-21,43.319332122802734
2021-04-22,42.14117431640625
2021-04-23,42.49382400512695
2021-04-26,42.26139450073242
2021-04-27,42.08507537841797
2021-04-28,41.996910095214844
2021-04-29,42.26940155029297
2021-04-30,42.55793380737305
2021-05-03,43.51970291137695
2021-05-04,43.37542724609375
2021-05-05,43.65595245361328
2021-05-06,43.6479377746582
2021-05-07,43.70403289794922
2021-05-10,44.16889190673828
2021-05-11,43.471614837646484
2021-05-12,42.50984191894531
2021-05-13,43.39146423339844
2021-05-14,43.848304748535156
2021-05-17,44.32115936279297
2021-05-18,44.28910446166992
2021-05-19,43.92844772338867
2021-05-20,44.13701248168945
2021-05-21,44.363346099853516
2021-05-24,44.322933197021484
2021-05-25,43.80557632446289
2021-05-26,42.04331970214844
2021-05-27,42.875946044921875
2021-05-28,42.56876754760742
2021-06-01,42.71427536010742
2021-06-02,43.514564514160156
2021-06-03,44.27442932128906
2021-06-04,44.33909606933594
2021-06-07,44.10467529296875
2021-06-08,43.6519889831543
2021-06-09,43.19121551513672
2021-06-10,44.71095657348633
2021-06-11,44.71095657348633
2021-06-14,43.99958419799805
2021-06-15,43.84599304199219
2021-06-16,43.09421157836914
2021-06-17,42.69002151489258
2021-06-18,41.097537994384766
2021-06-21,41.97865295410156
2021-06-22,41.84931945800781
2021-06-23,42.09991455078125
2021-06-24,42.11608123779297
2021-06-25,42.164581298828125
2021-06-28,42.20499801635742
2021-06-29,42.027164459228516
2021-06-30,42.528343200683594
2021-07-01,39.375709533691406
2021-07-02,38.93919372558594
2021-07-06,38.55925369262695
2021-07-07,38.389495849609375
2021-07-08,37.76704406738281
2021-07-09,38.324832916259766
2021-07-12,38.43799591064453
2021-07-13,38.2520751953125
2021-07-14,37.896392822265625
2021-07-15,37.387123107910156
2021-07-16,37.201194763183594
2021-07-19,36.84551239013672
2021-07-20,37.23352813720703
2021-07-21,37.72663116455078
2021-07-22,37.58113098144531
2021-07-23,37.613460540771484
2021-07-26,38.19548797607422
2021-07-27,37.8478889465332
2021-07-28,38.08231735229492
2021-07-29,38.025726318359375
2021-07-30,38.11465072631836
2021-08-02,37.85597610473633
2021-08-03,38.389495849609375
2021-08-04,37.62154769897461
2021-08-05,37.93680953979492
2021-08-06,38.0742301940918
2021-08-09,38.34907913208008
2021-08-10,39.14936447143555
2021-08-11,40.19215774536133
2021-08-12,39.868812561035156
2021-08-13,39.84456253051758
2021-08-16,39.723304748535156
2021-08-17,39.723304748535156
2021-08-18,39.626304626464844
2021-08-19,38.81650161743164
2021-08-20,39.42875671386719
2021-08-23,39.60017776489258
2021-08-24,39.46139907836914
2021-08-25,39.7144660949707
2021-08-26,39.05323791503906
2021-08-27,39.57569122314453
2021-08-30,39.698143005371094
2021-08-31,41.42875671386719
2021-09-01,41.053245544433594
2021-09-02,42.26957702636719
2021-09-03,41.86958312988281
2021-09-07,41.632850646972656
2021-09-08,41.70631790161133
2021-09-09,41.281822204589844
2021-09-10,40.36752700805664
2021-09-13,40.147117614746094
2021-09-14,39.36344528198242
2021-09-15,40.91447067260742
2021-09-16,40.76752853393555
2021-09-17,40.506309509277344
2021-09-20,39.51038360595703
2021-09-21,39.20018005371094
2021-09-22,39.1920166015625
2021-09-23,39.559364318847656
2021-09-24,39.43691635131836
2021-09-27,39.83692169189453
2021-09-28,39.257320404052734
2021-09-29,39.76344299316406
2021-09-30,38.40833282470703
2021-10-01,38.204254150390625
2021-10-04,38.11445236206055
2021-10-05,38.44099044799805
2021-10-06,38.294044494628906
2021-10-07,39.0614013671875
2021-10-08,38.677734375
2021-10-11,38.71037673950195
2021-10-12,38.71037673950195
2021-10-13,38.579769134521484
2021-10-14,41.44508361816406
2021-10-15,39.934879302978516
2021-10-18,39.51038360595703
2021-10-19,39.1920166015625
2021-10-20,39.50222396850586
2021-10-21,40.114463806152344
2021-10-22,40.000179290771484
2021-10-25,40.17978286743164
2021-10-26,39.43691635131836
2021-10-27,38.46548080444336
2021-10-28,38.449153900146484
2021-10-29,38.383846282958984
2021-11-01,38.628746032714844
2021-11-02,38.97977066040039
2021-11-03,40.18793487548828
2021-11-04,40.41651153564453
2021-11-05,40.97977828979492
2021-11-08,40.734886169433594
2021-11-09,40.081817626953125
2021-11-10,39.9756965637207
2021-11-11,40.76752853393555
2021-11-12,40.831825256347656
2021-11-15,40.568077087402344
2021-11-16,40.032325744628906
2021-11-17,39.405914306640625
2021-11-18,39.41416549682617
2021-11-19,38.72182083129883
2021-11-22,39.002052307128906
2021-11-23,39.05974578857422
2021-11-24,38.42510223388672
2021-11-26,37.83165740966797
2021-11-29,37.980018615722656
2021-11-30,36.925025939941406
2021-12-01,36.03487014770508
2021-12-02,36.77665710449219
2021-12-03,38.35092544555664
2021-12-06,39.809783935546875
2021-12-07,39.75209426879883
2021-12-08,39.97463607788086
2021-12-09,40.526859283447266
2021-12-10,40.798851013183594
2021-12-13,40.50213623046875
2021-12-14,40.65049743652344
2021-12-15,40.93073272705078
2021-12-16,40.60103988647461
2021-12-17,40.26310348510742
2021-12-20,40.24663162231445
2021-12-21,41.17799377441406
2021-12-22,41.54888916015625
2021-12-23,41.60658645629883
2021-12-27,41.81264114379883
2021-12-28,42.38959884643555
2021-12-29,43.065452575683594
2021-12-30,42.85116195678711
2021-12-31,42.991275787353516
2022-01-03,43.73307418823242
2022-01-04,44.07924270629883
2022-01-05,44.507835388183594
2022-01-06,43.2220573425293
2022-01-07,44.3759651184082
2022-01-10,44.28530502319336
2022-01-11,44.77983474731445
2022-01-12,44.43366241455078
2022-01-13,44.6644401550293
2022-01-14,44.755104064941406
2022-01-18,44.11221694946289
2022-01-19,44.12045669555664
2022-01-20,43.831974029541016
2022-01-21,43.271507263183594
2022-01-24,43.172607421875
2022-01-25,42.02694320678711
2022-01-26,41.01314926147461
2022-01-27,41.210960388183594
2022-01-28,41.59010314941406
2022-01-31,41.01314926147461
2022-02-01,41.00490951538086
2022-02-02,41.54888916015625
2022-02-03,40.798851013183594
2022-02-04,40.05705642700195
2022-02-07,40.46092224121094
2022-02-08,41.037879943847656
2022-02-09,41.202720642089844
2022-02-10,40.568077087402344
2022-02-11,40.13947677612305
2022-02-14,39.0350227355957
2022-02-15,39.809783935546875
2022-02-16,39.463619232177734
2022-02-17,38.97075653076172
2022-02-18,38.80425262451172
2022-02-22,38.121585845947266
2022-02-23,37.84684371948242
2022-02-24,37.688663482666016
2022-02-25,38.462913513183594
2022-02-28,38.371341705322266
2022-03-01,37.47220993041992
2022-03-02,38.42129135131836
2022-03-03,38.89583206176758
2022-03-04,39.728363037109375
2022-03-07,39.12061309814453
2022-03-08,39.520233154296875
2022-03-09,40.061370849609375
2022-03-10,40.01974868774414
2022-03-11,39.49525833129883
2022-03-14,39.88654327392578
2022-03-15,40.103004455566406
2022-03-16,39.445308685302734
2022-03-17,39.5285530090332
2022-03-18,39.42864990234375
2022-03-21,39.445308685302734
2022-03-22,39.4869270324707
2022-03-23,38.9124870300293
2022-03-24,39.14558410644531
2022-03-25,39.22883987426758
2022-03-28,39.2871208190918
2022-03-29,39.811614990234375
2022-03-30,39.511905670166016
2022-03-31,37.272396087646484
2022-04-01,36.514793395996094
2022-04-04,36.131832122802734
2022-04-05,36.20676040649414
2022-04-06,36.88943862915039
2022-04-07,37.55546188354492
2022-04-08,37.81353759765625
2022-04-11,36.989341735839844
2022-04-12,36.82283020019531
2022-04-13,37.13086700439453
2022-04-14,37.30569839477539
2022-04-18,37.047611236572266
2022-04-19,37.96339416503906
2022-04-20,38.745975494384766
2022-04-21,38.97075653076172
2022-04-22,37.91344451904297
2022-04-25,37.788570404052734
2022-04-26,37.355648040771484
2022-04-27,36.82283020019531
2022-04-28,37.07258605957031
2022-04-29,35.29930114746094
2022-05-02,35.39920425415039
2022-05-03,35.748863220214844
2022-05-04,37.014312744140625
2022-05-05,36.44818878173828
2022-05-06,36.62302780151367
2022-05-09,36.5064697265625
2022-05-10,36.05690383911133
2022-05-11,36.09019470214844
2022-05-12,35.93202209472656
2022-05-13,36.25670623779297
2022-05-16,36.756229400634766
2022-05-17,37.41392135620117
2022-05-18,34.27528381347656
2022-05-19,34.206214904785156
2022-05-20,34.50102615356445
2022-05-23,35.50337600708008
2022-05-24,35.44441604614258
2022-05-25,35.764488220214844
2022-05-26,36.25303268432617
2022-05-27,36.8173828125
2022-05-31,36.918460845947266
2022-06-01,36.43833541870117
2022-06-02,36.58153533935547
2022-06-03,36.337257385253906
2022-06-06,36.5478401184082
2022-06-07,36.219337463378906
2022-06-08,35.882415771484375
2022-06-09,35.14118194580078
2022-06-10,34.98957061767578
2022-06-13,33.928253173828125
2022-06-14,33.860870361328125
2022-06-15,34.307289123535156
2022-06-16,33.41444396972656
2022-06-17,33.11963653564453
2022-06-21,33.776641845703125
2022-06-22,34.07144546508789
2022-06-23,34.44206237792969
2022-06-24,35.08222198486328
2022-06-27,35.53706741333008
2022-06-28,34.50102615356445
2022-06-29,34.42521286010742
2022-06-30,31.923561096191406
2022-07-01,32.4794807434082
2022-07-05,32.43736267089844
2022-07-06,31.82246971130371
2022-07-07,32.184669494628906
2022-07-08,31.628747940063477
2022-07-11,31.527671813964844
2022-07-12,31.98252296447754
2022-07-13,31.36763572692871
2022-07-14,31.047555923461914
2022-07-15,32.033050537109375
2022-07-18,32.27732849121094
2022-07-19,32.5131721496582
2022-07-20,32.782711029052734
2022-07-21,32.39524841308594
2022-07-22,32.5637092590332
2022-07-25,32.63951873779297
2022-07-26,32.723751068115234
2022-07-27,33.03540802001953
2022-07-28,33.2207145690918
2022-07-29,33.37232971191406
2022-08-01,33.599754333496094
2022-08-02,32.8922119140625
2022-08-03,33.010135650634766
2022-08-04,32.833255767822266
2022-08-05,32.841670989990234
2022-08-08,33.25440979003906
2022-08-09,32.959598541259766
2022-08-10,33.608177185058594
2022-08-11,33.751373291015625
2022-08-12,34.18936538696289
2022-08-15,34.59367752075195
2022-08-16,35.41072082519531
2022-08-17,34.42521286010742
2022-08-18,32.59273147583008
2022-08-19,32.575679779052734
2022-08-22,31.800073623657227
2022-08-23,31.91087532043457
2022-08-24,31.339820861816406
2022-08-25,31.365388870239258
2022-08-26,30.683528900146484
2022-08-29,30.64944076538086
2022-08-30,29.984630584716797
2022-08-31,29.882354736328125
2022-09-01,30.052812576293945
2022-09-02,30.06134033203125
2022-09-06,30.103952407836914
2022-09-07,30.7517147064209
2022-09-08,30.64944076538086
2022-09-09,30.88808822631836
2022-09-12,31.220495223999023
2022-09-13,29.60960578918457
2022-09-14,29.635175704956055
2022-09-15,29.174922943115234
2022-09-16,29.209020614624023
2022-09-19,29.10674285888672
2022-09-20,28.970369338989258
2022-09-21,28.493070602416992
2022-09-22,28.399311065673828
2022-09-23,27.98167610168457
2022-09-26,27.862350463867188
2022-09-27,27.640748977661133
2022-09-28,28.297039031982422
2022-09-29,26.89070701599121
2022-09-30,26.762859344482422
2022-10-03,27.640748977661133
2022-10-04,28.4589786529541
2022-10-05,28.262939453125
2022-10-06,27.487329483032227
2022-10-07,26.012815475463867
2022-10-10,27.137880325317383
2022-10-11,27.794164657592773
2022-10-12,27.223108291625977
2022-10-13,28.680578231811523
2022-10-14,28.331127166748047
2022-10-17,28.12657356262207
2022-10-18,28.211801528930664
2022-10-19,28.4589786529541
2022-10-20,28.433408737182617
2022-10-21,29.234590530395508
2022-10-24,29.56698989868164
2022-10-25,30.2744197845459
2022-10-26,30.265892028808594
2022-10-27,30.402265548706055
2022-10-28,31.17787742614746
2022-10-31,31.109691619873047
2022-11-01,30.905136108398438
2022-11-02,30.521591186523438
2022-11-03,30.46192741394043
2022-11-04,31.595516204833984
2022-11-07,32.891048431396484
2022-11-08,32.635345458984375
2022-11-09,31.442100524902344
2022-11-10,32.805809020996094
2022-11-11,35.1667366027832
2022-11-14,34.95977020263672
2022-11-15,35.054630279541016
2022-11-16,34.830421447753906
2022-11-17,34.60620880126953
2022-11-18,34.278507232666016
2022-11-21,35.00288772583008
2022-11-22,36.0377082824707
2022-11-23,36.011837005615234
2022-11-25,35.92560577392578
2022-11-28,35.19260787963867
2022-11-29,35.42544174194336
2022-11-30,35.787628173828125
2022-12-01,35.62378692626953
2022-12-02,35.770381927490234
2022-12-05,35.53754806518555
2022-12-06,35.00288772583008
2022-12-07,35.054630279541016
2022-12-08,35.27022171020508
2022-12-09,34.86491012573242
2022-12-12,35.40819549560547
2022-12-13,35.382320404052734
2022-12-14,35.037384033203125
2022-12-15,34.08879089355469
2022-12-16,33.674869537353516
2022-12-19,33.90769958496094
2022-12-20,34.08879089355469
2022-12-21,33.286800384521484
2022-12-22,33.148826599121094
2022-12-23,33.312679290771484
2022-12-27,33.03672409057617
2022-12-28,32.40720748901367
2022-12-29,32.312347412109375
2022-12-30,32.217491149902344
2023-01-03,32.07088851928711
2023-01-04,32.3296012878418
2023-01-05,30.346189498901367
2023-01-06,31.57072639465332
2023-01-09,31.346513748168945
2023-01-10,31.648338317871094
2023-01-11,32.010520935058594
2023-01-12,31.613842010498047
2023-01-13,31.717323303222656
2023-01-17,31.329267501831055
2023-01-18,30.7083740234375
2023-01-19,30.53590202331543
2023-01-20,30.941211700439453
2023-01-23,31.622465133666992
2023-01-24,30.958459854125977
2023-01-25,31.28614616394043
2023-01-26,31.47586441040039
2023-01-27,32.05363845825195
2023-01-30,31.501745223999023
2023-01-31,31.786317825317383
2023-02-01,32.06226348876953
2023-02-02,32.519309997558594
2023-02-03,31.984651565551758
2023-02-06,31.28614616394043
2023-02-07,31.682830810546875
2023-02-08,31.527616500854492
2023-02-09,30.88084602355957
2023-02-10,31.518983840942383
2023-02-13,32.00189971923828
2023-02-14,31.69145393371582
2023-02-15,31.909896850585938
2023-02-16,31.73514747619629
2023-02-17,32.119598388671875
2023-02-21,31.595338821411133
2023-02-22,31.525440216064453
2023-02-23,31.639022827148438
2023-02-24,31.28078842163086
2023-02-27,30.922542572021484
2023-02-28,31.04486846923828
2023-03-01,30.756526947021484
2023-03-02,30.913803100585938
2023-03-03,31.534181594848633
2023-03-06,30.97496795654297
2023-03-07,29.830331802368164
2023-03-08,30.127416610717773
2023-03-09,29.087636947631836
2023-03-10,29.06142234802246
2023-03-13,29.332290649414062
2023-03-14,29.087636947631836
2023-03-15,29.30607795715332
2023-03-16,29.192489624023438
2023-03-17,28.75560760498047
2023-03-20,29.000255584716797
2023-03-21,29.30607795715332
2023-03-22,28.397361755371094
2023-03-23,28.248821258544922
2023-03-24,28.572114944458008
2023-03-27,28.781818389892578
2023-03-28,29.55073356628418
2023-03-29,29.83907699584961
2023-03-30,30.258481979370117
2023-03-31,30.214792251586914
2023-04-03,30.983707427978516
2023-04-04,31.324472427368164
2023-04-05,31.560388565063477
2023-04-06,31.2633113861084
2023-04-10,31.542917251586914
2023-04-11,31.726408004760742
2023-04-12,31.184673309326172
2023-04-13,31.2633113861084
2023-04-14,30.861379623413086
2023-04-17,31.40311050415039
2023-04-18,31.088558197021484
2023-04-19,30.43323516845703
2023-04-20,30.905067443847656
2023-04-21,30.817689895629883
2023-04-24,31.018657684326172
2023-04-25,30.485658645629883
2023-04-26,30.415756225585938
2023-04-27,30.669151306152344
2023-04-28,30.800214767456055
2023-05-01,30.24100685119629
2023-05-02,29.271127700805664
2023-05-03,27.925525665283203
2023-05-04,27.567283630371094
2023-05-05,28.10901641845703
2023-05-08,27.66339683532715
2023-05-09,27.471174240112305
2023-05-10,27.602235794067383
2023-05-11,27.235252380371094
2023-05-12,27.14787483215332
2023-05-15,27.523597717285156
2023-05-16,27.392532348632812
2023-05-17,27.99542808532715
2023-05-18,27.90672492980957
2023-05-19,27.747053146362305
2023-05-22,27.667219161987305
2023-05-23,28.03091049194336
2023-05-24,27.31239891052246
2023-05-25,26.58501434326172
2023-05-26,26.62049674987793
2023-05-30,26.549530029296875
2023-05-31,26.939836502075195
2023-06-01,26.895483016967773
2023-06-02,27.667219161987305
2023-06-05,27.72044563293457
2023-06-06,27.96881675720215
2023-06-07,28.323640823364258
2023-06-08,28.252676010131836
2023-06-09,27.871240615844727
2023-06-12,28.066394805908203
2023-06-13,28.341379165649414
2023-06-14,27.951078414916992
2023-06-15,28.40347671508789
2023-06-16,28.980056762695312
2023-06-20,28.73168182373047
2023-06-21,27.99542808532715
2023-06-22,28.288156509399414
2023-06-23,27.853498458862305
2023-06-26,28.022043228149414
2023-06-27,25.405229568481445
2023-06-28,25.795536041259766
2023-06-29,25.165727615356445
2023-06-30,25.272172927856445
2023-07-03,25.742311477661133
2023-07-05,25.9552059173584
2023-07-06,25.822147369384766
2023-07-07,25.813276290893555
2023-07-10,26.425342559814453
2023-07-11,27.117246627807617
2023-07-12,26.895483016967773
2023-07-13,26.38098907470703
2023-07-14,25.9019832611084
2023-07-17,25.831018447875977
2023-07-18,26.23906135559082
2023-07-19,26.549530029296875
2023-07-20,26.82451820373535
2023-07-21,27.01966667175293
2023-07-24,27.179336547851562
