,GOOG
2021-02-17,106.03450775146484
2021-02-18,105.48100280761719
2021-02-19,104.68087005615234
2021-02-22,102.8743667602539
2021-02-23,103.17229461669922
2021-02-24,104.38343811035156
2021-02-25,101.20436096191406
2021-02-26,101.47837829589844
2021-03-01,103.702880859375
2021-03-02,103.42040252685547
2021-03-03,100.97269439697266
2021-03-04,102.08769226074219
2021-03-05,105.04954528808594
2021-03-08,100.84615325927734
2021-03-09,102.26754760742188
2021-03-10,102.38363647460938
2021-03-11,105.35993957519531
2021-03-12,102.72689056396484
2021-03-15,102.95457458496094
2021-03-16,104.25141143798828
2021-03-17,104.17967987060547
2021-03-18,101.44649505615234
2021-03-19,101.79425048828125
2021-03-22,101.56455993652344
2021-03-23,102.28050231933594
2021-03-24,101.88690948486328
2021-03-25,101.85204315185547
2021-03-26,101.4131088256836
2021-03-29,102.4294662475586
2021-03-30,102.4090347290039
2021-03-31,103.06119537353516
2021-04-01,106.50481414794922
2021-04-05,110.87908935546875
2021-04-06,110.83924102783203
2021-04-07,112.08129119873047
2021-04-08,112.86646270751953
2021-04-09,113.88479614257812
2021-04-12,112.33587646484375
2021-04-13,112.95763397216797
2021-04-14,112.33834838867188
2021-04-15,114.42186737060547
2021-04-16,114.47666931152344
2021-04-19,114.70784759521484
2021-04-20,114.27091217041016
2021-04-21,114.25396728515625
2021-04-22,112.99002075195312
2021-04-23,115.35053253173828
2021-04-26,115.92048645019531
2021-04-27,114.94300079345703
2021-04-28,118.56947326660156
2021-04-29,121.05951690673828
2021-04-30,120.07455444335938
2021-05-03,119.32974243164062
2021-05-04,117.29106903076172
2021-05-05,117.41510772705078
2021-05-06,118.6412124633789
2021-05-07,119.50511169433594
2021-05-10,116.66381072998047
2021-05-11,115.02471160888672
2021-05-12,111.55318450927734
2021-05-13,112.6935806274414
2021-05-14,115.39337921142578
2021-05-17,115.65493774414062
2021-05-18,114.7591552734375
2021-05-19,115.022216796875
2021-05-20,117.38272857666016
2021-05-21,116.83519744873047
2021-05-24,119.9026870727539
2021-05-25,120.02224731445312
2021-05-26,121.2408676147461
2021-05-27,119.69541931152344
2021-05-28,120.14630889892578
2021-06-01,121.05553436279297
2021-06-02,120.63056182861328
2021-06-03,119.800048828125
2021-06-04,122.14910125732422
2021-06-07,122.863037109375
2021-06-08,123.69804382324219
2021-06-09,124.12400817871094
2021-06-10,125.62860870361328
2021-06-11,125.2464828491211
2021-06-14,125.8996353149414
2021-06-15,125.58177185058594
2021-06-16,125.2464828491211
2021-06-17,125.91856384277344
2021-06-18,125.11793518066406
2021-06-21,126.00225830078125
2021-06-22,126.54480743408203
2021-06-23,126.00874328613281
2021-06-24,126.82630157470703
2021-06-25,126.54032897949219
2021-06-28,126.3654556274414
2021-06-29,125.56732177734375
2021-06-30,124.86734008789062
2021-07-01,125.91606903076172
2021-07-02,128.25814819335938
2021-07-06,129.30638122558594
2021-07-07,129.61178588867188
2021-07-08,128.71450805664062
2021-07-09,129.110595703125
2021-07-12,130.09654235839844
2021-07-13,130.5255126953125
2021-07-14,131.609619140625
2021-07-15,130.79652404785156
2021-07-16,131.37347412109375
2021-07-19,128.79124450683594
2021-07-20,130.63214111328125
2021-07-21,132.12574768066406
2021-07-22,132.85116577148438
2021-07-23,137.3225860595703
2021-07-26,139.14454650878906
2021-07-27,136.30674743652344
2021-07-28,135.89321899414062
2021-07-29,136.05166625976562
2021-07-30,134.7368621826172
2021-08-02,135.50262451171875
2021-08-03,135.79208374023438
2021-08-04,135.54150390625
2021-08-05,136.44972229003906
2021-08-06,136.54537963867188
2021-08-09,137.50791931152344
2021-08-10,137.60208129882812
2021-08-11,137.196533203125
2021-08-12,137.89402770996094
2021-08-13,137.9104766845703
2021-08-16,138.4186553955078
2021-08-17,136.80892944335938
2021-08-18,136.0810546875
2021-08-19,136.42330932617188
2021-08-20,137.9413604736328
2021-08-23,140.59432983398438
2021-08-24,141.888671875
2021-08-25,142.43820190429688
2021-08-26,141.61416625976562
2021-08-27,144.03297424316406
2021-08-30,144.9486846923828
2021-08-31,144.94122314453125
2021-09-01,145.31983947753906
2021-09-02,143.70266723632812
2021-09-03,144.2566680908203
2021-09-07,144.9980010986328
2021-09-08,144.36477661132812
2021-09-09,144.39466857910156
2021-09-10,141.41290283203125
2021-09-13,142.9513702392578
2021-09-14,142.892578125
2021-09-15,144.68612670898438
2021-09-16,143.85659790039062
2021-09-17,140.95703125
2021-09-20,138.51927185058594
2021-09-21,139.14651489257812
2021-09-22,140.4339141845703
2021-09-23,141.31874084472656
2021-09-24,142.12232971191406
2021-09-27,140.99440002441406
2021-09-28,135.69642639160156
2021-09-29,134.03936767578125
2021-09-30,132.7883758544922
2021-10-01,135.9739227294922
2021-10-04,133.2860870361328
2021-10-05,135.68946838378906
2021-10-06,136.86224365234375
2021-10-07,138.68719482421875
2021-10-08,139.5545654296875
2021-10-11,138.35040283203125
2021-10-12,136.22354125976562
2021-10-13,137.4062957763672
2021-10-14,140.9057159423828
2021-10-15,141.1677703857422
2021-10-18,142.44866943359375
2021-10-19,143.3070831298828
2021-10-20,141.9051055908203
2021-10-21,142.26931762695312
2021-10-22,138.12869262695312
2021-10-25,138.27613830566406
2021-10-26,139.1719512939453
2021-10-27,145.90325927734375
2021-10-28,145.60581970214844
2021-10-29,147.73965454101562
2021-11-01,143.25926208496094
2021-11-02,145.3407745361328
2021-11-03,146.2644500732422
2021-11-04,148.1506805419922
2021-11-05,148.70669555664062
2021-11-08,148.8167724609375
2021-11-09,148.7141571044922
2021-11-10,146.10105895996094
2021-11-11,146.22259521484375
2021-11-12,149.1097412109375
2021-11-15,148.85316467285156
2021-11-16,148.5422821044922
2021-11-17,148.5283203125
2021-11-18,150.16941833496094
2021-11-19,149.41563415527344
2021-11-22,146.55194091796875
2021-11-23,146.23158264160156
2021-11-24,146.19223022460938
2021-11-26,142.29470825195312
2021-11-29,145.59088134765625
2021-11-30,141.94198608398438
2021-12-01,141.11097717285156
2021-12-02,143.2617645263672
2021-12-03,142.01023864746094
2021-12-06,143.2816619873047
2021-12-07,147.50648498535156
2021-12-08,148.1880340576172
2021-12-09,147.57574462890625
2021-12-10,148.14271545410156
2021-12-13,146.1792755126953
2021-12-14,144.45147705078125
2021-12-15,146.84088134765625
2021-12-16,144.3199462890625
2021-12-17,142.29173278808594
2021-12-20,141.89166259765625
2021-12-21,143.7041778564453
2021-12-22,146.42288208007812
2021-12-23,146.61569213867188
2021-12-27,147.5338897705078
2021-12-28,145.92369079589844
2021-12-29,145.97998046875
2021-12-30,145.4797821044922
2021-12-31,144.16152954101562
2022-01-03,144.55508422851562
2022-01-04,143.8994598388672
2022-01-05,137.16067504882812
2022-01-06,137.0585479736328
2022-01-07,136.5139923095703
2022-01-10,138.077880859375
2022-01-11,139.51620483398438
2022-01-12,141.14085388183594
2022-01-13,138.6328887939453
2022-01-14,139.28602600097656
2022-01-18,135.8025360107422
2022-01-19,135.16632080078125
2022-01-20,133.0285186767578
2022-01-21,129.62623596191406
2022-01-24,129.9052276611328
2022-01-25,126.28175354003906
2022-01-26,128.7772979736328
2022-01-27,128.65870666503906
2022-01-28,132.81228637695312
2022-01-31,135.21267700195312
2022-02-01,137.3848419189453
2022-02-02,147.50648498535156
2022-02-03,142.13978576660156
2022-02-04,142.50396728515625
2022-02-07,138.44056701660156
2022-02-08,138.714599609375
2022-02-09,140.9465789794922
2022-02-10,138.10626220703125
2022-02-11,133.6497802734375
2022-02-14,134.81558227539062
2022-02-15,135.9370574951172
2022-02-16,136.99525451660156
2022-02-17,131.83480834960938
2022-02-18,130.00038146972656
2022-02-22,128.939208984375
2022-02-23,127.12821197509766
2022-02-24,132.198486328125
2022-02-25,134.03787231445312
2022-02-28,134.4080810546875
2022-03-01,133.68765258789062
2022-03-02,134.26905822753906
2022-03-03,133.8271484375
2022-03-04,131.6489715576172
2022-03-07,126.01172637939453
2022-03-08,126.82280731201172
2022-03-09,133.38673400878906
2022-03-10,132.20697021484375
2022-03-11,130.00836181640625
2022-03-14,126.28723907470703
2022-03-15,129.1962890625
2022-03-16,133.2118682861328
2022-03-17,134.11859130859375
2022-03-18,136.31170654296875
2022-03-21,135.9898681640625
2022-03-22,139.7752685546875
2022-03-23,138.00762939453125
2022-03-24,140.80606079101562
2022-03-25,141.01483154296875
2022-03-28,141.44178771972656
2022-03-29,142.7371368408203
2022-03-30,142.1337890625
2022-03-31,139.14952087402344
2022-04-01,140.19625854492188
2022-04-04,143.1282196044922
2022-04-05,140.55796813964844
2022-04-06,136.6848602294922
2022-04-07,135.97640991210938
2022-04-08,133.53070068359375
2022-04-11,129.331787109375
2022-04-12,127.91487884521484
2022-04-13,129.81954956054688
2022-04-14,126.79740142822266
2022-04-18,127.50286865234375
2022-04-19,130.0636749267578
2022-04-20,127.7863540649414
2022-04-21,124.49018859863281
2022-04-22,119.18574523925781
2022-04-25,122.8087387084961
2022-04-26,119.07813262939453
2022-04-27,114.60870361328125
2022-04-28,118.98397827148438
2022-04-29,114.55489349365234
2022-05-02,116.73754119873047
2022-05-03,117.70657348632812
2022-05-04,122.13614654541016
2022-05-05,116.32852172851562
2022-05-06,115.24591064453125
2022-05-09,112.67913055419922
2022-05-10,114.17426300048828
2022-05-11,113.55299377441406
2022-05-12,112.755859375
2022-05-13,116.09835052490234
2022-05-16,114.38151550292969
2022-05-17,116.28368377685547
2022-05-18,111.99858093261719
2022-05-19,110.34900665283203
2022-05-20,108.921630859375
2022-05-23,111.2667007446289
2022-05-24,105.54676055908203
2022-05-25,105.4605712890625
2022-05-26,107.90827178955078
2022-05-27,112.39515686035156
2022-05-31,113.6307144165039
2022-06-01,113.72836303710938
2022-06-02,117.32444763183594
2022-06-03,114.15383911132812
2022-06-06,116.5915756225586
2022-06-07,116.8097915649414
2022-06-08,116.81825256347656
2022-06-09,114.5065689086914
2022-06-10,111.02855682373047
2022-06-13,106.49385833740234
2022-06-14,106.81021881103516
2022-06-15,109.99528503417969
2022-06-16,106.25421905517578
2022-06-17,107.47932434082031
2022-06-21,111.61396026611328
2022-06-22,111.63288879394531
2022-06-23,112.28106689453125
2022-06-24,118.11361694335938
2022-06-27,116.2049560546875
2022-06-28,112.1684799194336
2022-06-29,111.85459899902344
2022-06-30,108.98091888427734
2022-07-01,108.69046783447266
2022-07-05,113.47926330566406
2022-07-06,114.80101013183594
2022-07-07,118.87885284423828
2022-07-08,119.73827362060547
2022-07-11,116.1053237915039
2022-07-12,114.43830871582031
2022-07-13,111.78534698486328
2022-07-14,111.041015625
2022-07-15,112.36326599121094
2022-07-18,109.5165023803711
2022-07-19,114.20963287353516
2022-07-20,114.28933715820312
2022-07-21,114.62813568115234
2022-07-22,107.9720458984375
2022-07-25,107.82257843017578
2022-07-26,105.0625
2022-07-27,113.19328308105469
2022-07-28,114.17974090576172
2022-07-29,116.22239685058594
2022-08-01,115.06655883789062
2022-08-02,115.48505401611328
2022-08-03,118.35474395751953
2022-08-04,118.44441223144531
2022-08-05,117.79674530029297
2022-08-08,117.71703338623047
2022-08-09,117.07931518554688
2022-08-10,120.21804809570312
2022-08-11,119.39102172851562
2022-08-12,122.21088409423828
2022-08-15,122.44005584716797
2022-08-16,122.0713882446289
2022-08-17,119.88922882080078
2022-08-18,120.42729187011719
2022-08-19,117.69710540771484
2022-08-22,114.65802001953125
2022-08-23,114.35909271240234
2022-08-24,114.28933715820312
2022-08-25,117.27861022949219
2022-08-26,110.90151977539062
2022-08-29,109.94495391845703
2022-08-30,109.5165023803711
2022-08-31,108.75921630859375
2022-09-01,110.15421295166016
2022-09-02,108.2908935546875
2022-09-06,107.09519958496094
2022-09-07,110.08445739746094
2022-09-08,109.02825164794922
2022-09-09,111.37980651855469
2022-09-12,111.469482421875
2022-09-13,104.93295288085938
2022-09-14,105.490966796875
2022-09-15,103.52801513671875
2022-09-16,103.25897979736328
2022-09-19,103.47819519042969
2022-09-20,101.46542358398438
2022-09-21,99.65194702148438
2022-09-22,100.2099380493164
2022-09-23,98.81494140625
2022-09-26,98.45623779296875
2022-09-27,97.73880767822266
2022-09-28,100.37932586669922
2022-09-29,97.73880767822266
2022-09-30,95.8057632446289
2022-10-03,98.94448852539062
2022-10-04,102.0433578491211
2022-10-05,101.8540267944336
2022-10-06,101.87395477294922
2022-10-07,99.21351623535156
2022-10-10,98.3565902709961
2022-10-11,97.69895935058594
2022-10-12,97.94806671142578
2022-10-13,99.35301208496094
2022-10-14,96.83207702636719
2022-10-17,100.41918182373047
2022-10-18,101.02699279785156
2022-10-19,99.9309310913086
2022-10-20,100.17008209228516
2022-10-21,101.11668395996094
2022-10-24,102.6013412475586
2022-10-25,104.55432891845703
2022-10-26,94.48052215576172
2022-10-27,92.26847076416016
2022-10-28,96.23422241210938
2022-10-31,94.32109069824219
2022-11-01,90.17598724365234
2022-11-02,86.75827026367188
2022-11-03,83.19108581542969
2022-11-04,86.38958740234375
2022-11-07,88.3326187133789
2022-11-08,88.59168243408203
2022-11-09,87.08708953857422
2022-11-10,93.83284759521484
2022-11-11,96.3836898803711
2022-11-14,95.68618774414062
2022-11-15,98.36656188964844
2022-11-16,98.63558959960938
2022-11-17,98.14735412597656
2022-11-18,97.4498519897461
2022-11-21,95.48690795898438
2022-11-22,96.98153686523438
2022-11-23,98.46619415283203
2022-11-25,97.25056457519531
2022-11-28,95.90540313720703
2022-11-29,95.09830474853516
2022-11-30,101.08678436279297
2022-12-01,100.91739654541016
2022-12-02,100.46900177001953
2022-12-05,99.512451171875
2022-12-06,96.96160125732422
2022-12-07,94.80934143066406
2022-12-08,93.61363983154297
2022-12-09,92.73678588867188
2022-12-12,93.22502899169922
2022-12-13,95.5068359375
2022-12-14,94.96876525878906
2022-12-15,90.87348175048828
2022-12-16,90.53469848632812
2022-12-19,88.83082580566406
2022-12-20,89.3091049194336
2022-12-21,89.9268798828125
2022-12-22,87.94401550292969
2022-12-23,89.48845672607422
2022-12-27,87.61519622802734
2022-12-28,86.15045166015625
2022-12-29,88.63153839111328
2022-12-30,88.4123306274414
2023-01-03,89.37884521484375
2023-01-04,88.39240264892578
2023-01-05,86.45934295654297
2023-01-06,87.84437561035156
2023-01-09,88.4820785522461
2023-01-10,88.92050170898438
2023-01-11,91.92969512939453
2023-01-12,91.58094787597656
2023-01-13,92.46775817871094
2023-01-17,91.8300552368164
2023-01-18,91.45140075683594
2023-01-19,93.57379150390625
2023-01-20,98.92455291748047
2023-01-23,100.84764099121094
2023-01-24,98.85479736328125
2023-01-25,96.3836898803711
2023-01-26,98.80499267578125
2023-01-27,100.34943389892578
2023-01-30,97.59931182861328
2023-01-31,99.512451171875
2023-02-01,101.06685638427734
2023-02-02,108.41046905517578
2023-02-03,104.84329223632812
2023-02-06,103.09955596923828
2023-02-07,107.6531982421875
2023-02-08,99.64197540283203
2023-02-09,95.11823272705078
2023-02-10,94.52037811279297
2023-02-13,94.65987396240234
2023-02-14,94.61006164550781
2023-02-15,96.75235748291016
2023-02-16,95.43708801269531
2023-02-17,94.2513427734375
2023-02-21,91.72044372558594
2023-02-22,91.4713363647461
2023-02-23,90.74394226074219
2023-02-24,89.03009796142578
2023-02-27,89.77742004394531
2023-02-28,89.9767074584961
2023-03-01,90.18595123291016
2023-03-02,91.97950744628906
2023-03-03,93.68338012695312
2023-03-06,95.23780059814453
2023-03-07,93.83284759521484
2023-03-08,94.3111343383789
2023-03-09,92.32826232910156
2023-03-10,90.68416595458984
2023-03-13,91.33184051513672
2023-03-14,93.91255950927734
2023-03-15,96.20433044433594
2023-03-16,100.70814514160156
2023-03-17,102.09317016601562
2023-03-20,101.5650634765625
2023-03-21,105.4610595703125
2023-03-22,103.84687042236328
2023-03-23,105.87957000732422
2023-03-24,105.6802749633789
2023-03-27,102.69102478027344
2023-03-28,100.99710845947266
2023-03-29,101.53517150878906
2023-03-30,100.9572525024414
2023-03-31,103.6276626586914
2023-04-03,104.5344009399414
2023-04-04,104.74365234375
2023-04-05,104.57424926757812
2023-04-06,108.51011657714844
2023-04-10,106.56708526611328
2023-04-11,105.74006652832031
2023-04-12,104.84329223632812
2023-04-13,107.80265808105469
2023-04-14,109.06810760498047
2023-04-17,106.03898620605469
2023-04-18,104.74365234375
2023-04-19,104.64399719238281
2023-04-20,105.52085876464844
2023-04-21,105.53082275390625
2023-04-24,106.39769744873047
2023-04-25,104.2354736328125
2023-04-26,104.07604217529297
2023-04-27,107.98201751708984
2023-04-28,107.83255004882812
2023-05-01,107.32437133789062
2023-05-02,105.60057067871094
2023-05-03,105.74006652832031
2023-05-04,104.83332061767578
2023-05-05,105.83472442626953
2023-05-08,107.85247039794922
2023-05-09,107.55355834960938
2023-05-10,111.87801361083984
2023-05-11,116.48147583007812
2023-05-12,117.49781799316406
2023-05-15,116.54125213623047
2023-05-16,119.66004943847656
2023-05-17,121.04507446289062
2023-05-18,123.0777587890625
2023-05-19,122.8087387084961
2023-05-22,125.41935729980469
2023-05-23,122.84859466552734
2023-05-24,121.20450592041016
2023-05-25,123.90479278564453
2023-05-26,124.98092651367188
2023-05-30,124.19375610351562
2023-05-31,122.92831420898438
2023-06-01,123.92472839355469
2023-06-02,124.78165435791016
2023-06-05,126.1766357421875
2023-06-06,127.45205688476562
2023-06-07,122.49984741210938
2023-06-08,122.23080444335938
2023-06-09,122.43009948730469
2023-06-12,123.90479278564453
2023-06-13,123.9845199584961
2023-06-14,123.93468475341797
2023-06-15,125.33963775634766
2023-06-16,123.61582946777344
2023-06-20,123.40657806396484
2023-06-21,120.82585906982422
2023-06-22,123.42652130126953
2023-06-23,122.57955169677734
2023-06-26,118.66362762451172
2023-06-27,118.58391571044922
2023-06-28,120.6465072631836
2023-06-29,119.58032989501953
2023-06-30,120.53689575195312
2023-07-03,120.12836456298828
2023-07-05,122.19094848632812
2023-07-06,120.49703979492188
2023-07-07,119.70986938476562
2023-07-10,116.45158386230469
2023-07-11,117.28856658935547
2023-07-12,119.19172668457031
2023-07-13,124.3830795288086
2023-07-14,125.24996185302734
2023-07-17,124.61225128173828
2023-07-18,123.6357650756836
2023-07-19,122.34042358398438
2023-07-20,119.10205841064453
2023-07-21,119.87926483154297
2023-07-24,121.44363403320312
2023-07-25,122.35038757324219
2023-07-26,129.19578552246094
2023-07-27,129.40504455566406
2023-07-28,132.53378295898438
2023-07-31,132.63343811035156
2023-08-01,131.4178009033203
2023-08-02,128.17942810058594
2023-08-03,128.30897521972656
2023-08-04,128.0797882080078
2023-08-07,131.46762084960938
2023-08-08,131.36798095703125
2023-08-09,129.6840362548828
2023-08-10,129.7438201904297
2023-08-11,129.70396423339844
2023-08-14,131.3580322265625
2023-08-15,129.80360412597656
2023-08-16,128.6477508544922
2023-08-17,129.99293518066406
2023-08-18,127.65133666992188
2023-08-21,128.46839904785156
2023-08-22,129.22567749023438
2023-08-23,132.7330780029297
2023-08-24,129.95306396484375
2023-08-25,130.22210693359375
2023-08-28,131.3181610107422
2023-08-29,135.00491333007812
2023-08-30,136.43975830078125
2023-08-31,136.85826110839844
2023-09-01,136.31021118164062
2023-09-05,136.22055053710938
2023-09-06,134.8853302001953
2023-09-07,135.71237182617188
2023-09-08,136.70880126953125
2023-09-11,137.24685668945312
2023-09-12,135.5828399658203
2023-09-13,137.00770568847656
2023-09-14,138.4923858642578
2023-09-15,137.8048553466797
2023-09-18,138.46249389648438
2023-09-19,138.3329620361328
2023-09-20,134.10812377929688
2023-09-21,130.8896942138672
2023-09-22,130.7801055908203
2023-09-25,131.69679260253906
2023-09-26,128.98654174804688
2023-09-27,130.98934936523438
2023-09-28,132.6533660888672
2023-09-29,131.37794494628906
2023-10-02,134.68605041503906
2023-10-03,132.82275390625
2023-10-04,135.78213500976562
2023-10-05,135.5031280517578
2023-10-06,138.23330688476562
2023-10-09,139.00054931640625
2023-10-10,138.70164489746094
2023-10-11,141.1926727294922
2023-10-12,139.7877197265625
2023-10-13,138.08384704589844
2023-10-16,139.98703002929688
2023-10-17,140.4852294921875
2023-10-18,138.78135681152344
2023-10-19,138.482421875
2023-10-20,136.2504425048828
2023-10-23,137.4062957763672
2023-10-24,139.6183319091797
2023-10-25,126.21649169921875
2023-10-26,122.99805450439453
2023-10-27,122.95819854736328
2023-10-30,125.2997817993164
2023-10-31,124.85140228271484
2023-11-01,127.11326599121094
2023-11-02,128.11965942382812
2023-11-03,129.9032440185547
2023-11-06,130.97938537597656
2023-11-07,131.92596435546875
2023-11-08,132.78289794921875
2023-11-09,131.21852111816406
2023-11-10,133.5800323486328
2023-11-13,133.16152954101562
2023-11-14,134.94512939453125
2023-11-15,135.8917236328125
2023-11-16,138.20343017578125
2023-11-17,136.44972229003906
2023-11-20,137.42620849609375
2023-11-21,138.12371826171875
2023-11-22,139.51870727539062
2023-11-24,137.7251434326172
2023-11-27,137.55575561523438
2023-11-28,138.12371826171875
2023-11-29,135.91165161132812
2023-11-30,133.44053649902344
2023-12-01,132.8426971435547
2023-12-04,130.1623077392578
2023-12-05,131.916015625
2023-12-06,130.9594268798828
2023-12-07,137.95431518554688
2023-12-08,136.15078735351562
2023-12-11,134.21774291992188
2023-12-12,133.16152954101562
2023-12-13,133.4903564453125
2023-12-14,132.72311401367188
2023-12-15,133.36082458496094
2023-12-18,136.69882202148438
2023-12-19,137.60557556152344
2023-12-20,139.15997314453125
2023-12-21,141.29232788085938
2023-12-22,142.2090301513672
2023-12-26,142.3086700439453
2023-12-27,140.93362426757812
2023-12-28,140.77418518066406
2023-12-29,140.42543029785156
2024-01-02,139.0603485107422
2024-01-03,139.85748291015625
2024-01-04,137.5457763671875
2024-01-05,136.8981170654297
2024-01-08,140.02687072753906
2024-01-09,142.0496063232422
2024-01-10,143.28517150878906
2024-01-11,143.15562438964844
2024-01-12,143.7235870361328
2024-01-16,143.5641632080078
2024-01-17,142.37841796875
2024-01-18,144.4709014892578
2024-01-19,147.4402313232422
2024-01-22,147.18116760253906
2024-01-23,148.14768981933594
2024-01-24,149.8117218017578
2024-01-25,153.08993530273438
2024-01-26,153.23939514160156
2024-01-29,154.28564453125
2024-01-30,152.50204467773438
2024-01-31,141.29232788085938
2024-02-01,142.19908142089844
2024-02-02,143.0260772705078
2024-02-05,144.41111755371094
2024-02-06,144.88938903808594
2024-02-07,146.1548309326172
2024-02-08,146.69290161132812
2024-02-09,149.6821746826172
2024-02-12,148.19752502441406
2024-02-13,145.84596252441406
2024-02-14,146.61318969726562
2024-02-15,143.42466735839844
2024-02-16,141.25245666503906
2024-02-20,141.69088745117188
2024-02-21,143.32501220703125
2024-02-22,144.7997283935547
2024-02-23,144.7698211669922
2024-02-26,138.25323486328125
2024-02-27,139.59841918945312
2024-02-28,136.93797302246094
2024-02-29,139.27955627441406
2024-03-01,137.5856475830078
2024-03-04,133.7195281982422
2024-03-05,133.301025390625
2024-03-06,132.08538818359375
2024-03-07,134.7558135986328
2024-03-08,135.80203247070312
2024-03-11,138.44256591796875
2024-03-12,139.1201171875
2024-03-13,140.26602172851562
2024-03-14,143.82322692871094
2024-03-15,141.66099548339844
2024-03-18,147.94839477539062
2024-03-19,147.39041137695312
2024-03-20,149.14410400390625
2024-03-21,148.20748901367188
2024-03-22,151.22662353515625
2024-03-25,150.6088409423828
2024-03-26,151.15689086914062
2024-03-27,151.39602661132812
2024-03-28,151.71487426757812
2024-04-01,155.939697265625
2024-04-02,155.31195068359375
2024-04-03,155.81016540527344
2024-04-04,151.39602661132812
2024-04-05,153.3888702392578
2024-04-08,155.58099365234375
2024-04-09,157.57382202148438
2024-04-10,157.09555053710938
2024-04-11,160.21432495117188
2024-04-12,158.6200714111328
2024-04-15,155.7703094482422
2024-04-16,155.4414825439453
2024-04-17,156.31834411621094
2024-04-18,156.89625549316406
2024-04-19,155.16249084472656
2024-04-22,157.38449096679688
2024-04-23,159.3474578857422
2024-04-24,160.52322387695312
2024-04-25,157.38449096679688
2024-04-26,173.06814575195312
2024-04-29,167.2988739013672
2024-04-30,164.05055236816406
2024-05-01,164.9772186279297
2024-05-02,167.8568878173828
2024-05-03,168.38499450683594
2024-05-06,169.2219696044922
2024-05-07,172.36068725585938
2024-05-08,170.54721069335938
2024-05-09,170.96571350097656
2024-05-10,169.68031311035156
2024-05-13,170.2881317138672
2024-05-14,171.314453125
2024-05-15,173.25746154785156
2024-05-16,174.80191040039062
2024-05-17,176.65525817871094
2024-05-20,177.82107543945312
2024-05-21,178.89720153808594
2024-05-22,177.3627166748047
2024-05-23,174.43324279785156
2024-05-24,175.69869995117188
2024-05-28,177.38265991210938
2024-05-29,176.76486206054688
2024-05-30,172.93861389160156
2024-05-31,173.33717346191406
2024-06-03,173.7955322265625
2024-06-04,174.5030059814453
2024-06-05,176.43606567382812
2024-06-06,177.71145629882812
2024-06-07,175.32005310058594
2024-06-10,176.19790649414062
2024-06-11,177.75408935546875
2024-06-12,179.1207275390625
2024-06-13,176.30764770507812
2024-06-14,177.9336395263672
2024-06-17,178.34263610839844
2024-06-18,176.01834106445312
2024-06-20,177.2752685546875
2024-06-21,179.81900024414062
2024-06-24,180.34771728515625
2024-06-25,185.12600708007812
2024-06-26,184.91650390625
2024-06-27,186.4028778076172
2024-06-28,182.97128295898438
2024-07-01,184.03868103027344
2024-07-02,186.1534881591797
2024-07-03,186.93157958984375
2024-07-05,191.4904022216797
2024-07-08,190.01400756835938
2024-07-09,189.97410583496094
2024-07-10,192.18869018554688
2024-07-11,186.841796875
2024-07-12,186.3230743408203
2024-07-15,187.7296142578125
2024-07-16,185.04620361328125
2024-07-17,182.17323303222656
2024-07-18,178.7815704345703
2024-07-19,178.95114135742188
2024-07-22,182.90145874023438
2024-07-23,183.15086364746094
2024-07-24,173.94342041015625
2024-07-25,168.74618530273438
2024-07-26,168.267333984375
2024-07-29,170.71136474609375
2024-07-30,171.43955993652344
2024-07-31,172.72640991210938
2024-08-01,172.0281219482422
2024-08-02,167.98802185058594
2024-08-05,160.2470245361328
2024-08-06,160.14724731445312
2024-08-07,160.3567352294922
2024-08-08,163.43917846679688
2024-08-09,164.9853973388672
2024-08-12,163.54891967773438
2024-08-13,165.52406311035156
2024-08-14,161.6336212158203
2024-08-15,162.7708282470703
2024-08-16,164.33700561523438
2024-08-19,167.98802185058594
2024-08-20,168.5466766357422
2024-08-21,167.2199249267578
2024-08-22,165.0851593017578
2024-08-23,167.02040100097656
2024-08-26,167.51918029785156
2024-08-27,165.9729766845703
2024-08-28,164.09756469726562
2024-08-29,163.00025939941406
2024-08-30,164.70608520507812
2024-09-03,158.22198486328125
2024-09-04,157.4239501953125
2024-09-05,158.21202087402344
2024-09-06,151.75784301757812
2024-09-09,149.3705291748047
2024-09-10,149.83999633789062
2024-09-11,151.97756958007812
2024-09-12,155.36373901367188
2024-09-13,158.19053649902344
2024-09-16,158.80984497070312
2024-09-17,160.09837341308594
2024-09-18,160.6277618408203
2024-09-19,163.05502319335938
2024-09-20,164.45343017578125
2024-09-23,162.88522338867188
2024-09-24,163.45455932617188
2024-09-25,162.8052978515625
2024-09-26,163.64434814453125
2024-09-27,165.10269165039062
2024-09-30,167.00054931640625
2024-10-01,168.22914123535156
2024-10-02,167.1204071044922
2024-10-03,167.02052307128906
2024-10-04,168.36898803710938
2024-10-07,164.20370483398438
2024-10-08,165.51222229003906
2024-10-09,162.87521362304688
2024-10-10,162.9950714111328
2024-10-11,164.3335723876953
2024-10-14,166.1614990234375
2024-10-15,166.7108612060547
2024-10-16,166.55105590820312
2024-10-17,164.32357788085938
2024-10-18,164.8629608154297
2024-10-21,165.61212158203125
2024-10-22,166.63096618652344
2024-10-23,164.29360961914062
2024-10-24,164.3435516357422
2024-10-25,166.80076599121094
2024-10-28,168.14923095703125
2024-10-29,170.94606018066406
2024-10-30,175.94039916992188
2024-10-31,172.4943084716797
2024-11-01,172.454345703125
2024-11-04,170.486572265625
