,RL
2021-06-09,111.52957916259766
2021-06-10,109.89482879638672
2021-06-11,112.71428680419922
2021-06-14,110.55606079101562
2021-06-15,111.4101791381836
2021-06-16,111.55712127685547
2021-06-17,107.4978256225586
2021-06-18,104.21917724609375
2021-06-21,106.01002502441406
2021-06-22,107.77332305908203
2021-06-23,109.90399932861328
2021-06-24,111.20457458496094
2021-06-25,111.93431854248047
2021-06-28,108.25797271728516
2021-06-29,107.99009704589844
2021-06-30,108.8214340209961
2021-07-01,109.024658203125
2021-07-02,108.80294799804688
2021-07-06,106.3921127319336
2021-07-07,104.81256866455078
2021-07-08,104.90492248535156
2021-07-09,107.51902770996094
2021-07-12,106.8724136352539
2021-07-13,105.92100524902344
2021-07-14,105.0157699584961
2021-07-15,103.05752563476562
2021-07-16,100.38800811767578
2021-07-19,95.87112426757812
2021-07-20,100.72056579589844
2021-07-21,102.19847869873047
2021-07-22,101.51493835449219
2021-07-23,101.59807586669922
2021-07-26,102.94668579101562
2021-07-27,101.73661041259766
2021-07-28,101.9952621459961
2021-07-29,101.75509643554688
2021-07-30,104.8587417602539
2021-08-02,108.98767852783203
2021-08-03,115.66606903076172
2021-08-04,113.7817153930664
2021-08-05,115.02870178222656
2021-08-06,113.7447509765625
2021-08-09,111.51866149902344
2021-08-10,111.75879669189453
2021-08-11,113.40298461914062
2021-08-12,114.7331314086914
2021-08-13,114.9548110961914
2021-08-16,113.15360260009766
2021-08-17,110.11461639404297
2021-08-18,107.41739654541016
2021-08-19,106.09650421142578
2021-08-20,107.39892578125
2021-08-23,109.23709869384766
2021-08-24,111.30619812011719
2021-08-25,110.8628158569336
2021-08-26,107.42664337158203
2021-08-27,109.28326416015625
2021-08-30,108.10093688964844
2021-08-31,107.26959991455078
2021-09-01,109.86521911621094
2021-09-02,108.52583312988281
2021-09-03,106.06880950927734
2021-09-07,104.28604888916016
2021-09-08,102.26313781738281
2021-09-09,105.08042907714844
2021-09-10,104.03663635253906
2021-09-13,105.02500915527344
2021-09-14,103.19608306884766
2021-09-15,103.57479858398438
2021-09-16,104.03663635253906
2021-09-17,104.41537475585938
2021-09-20,102.57720184326172
2021-09-21,101.7828140258789
2021-09-22,104.6093521118164
2021-09-23,107.48847198486328
2021-09-24,108.24124145507812
2021-09-27,109.6352767944336
2021-09-28,110.60177612304688
2021-09-29,108.63157653808594
2021-09-30,103.19489288330078
2021-10-01,106.67993927001953
2021-10-04,109.06837463378906
2021-10-05,111.01070404052734
2021-10-06,107.12602233886719
2021-10-07,108.92896270751953
2021-10-08,105.24874877929688
2021-10-11,103.58519744873047
2021-10-12,106.93087005615234
2021-10-13,108.01820373535156
2021-10-14,109.58879852294922
2021-10-15,110.39732360839844
2021-10-18,110.88990020751953
2021-10-19,110.22075653076172
2021-10-20,110.29509735107422
2021-10-21,112.90657806396484
2021-10-22,114.43069458007812
2021-10-25,115.30429077148438
2021-10-26,115.6016845703125
2021-10-27,113.21327209472656
2021-10-28,115.9362564086914
2021-10-29,118.1852798461914
2021-11-01,120.58299255371094
2021-11-02,108.85459899902344
2021-11-03,114.25414276123047
2021-11-04,115.57379150390625
2021-11-05,118.52912902832031
2021-11-08,119.84881591796875
2021-11-09,119.99750518798828
2021-11-10,117.34886169433594
2021-11-11,116.31729125976562
2021-11-12,116.0849609375
2021-11-15,116.19647216796875
2021-11-16,118.59420776367188
2021-11-17,116.81912994384766
2021-11-18,116.96782684326172
2021-11-19,113.20397186279297
2021-11-22,115.8804931640625
2021-11-23,115.56451416015625
2021-11-24,112.96233367919922
2021-11-26,108.20406341552734
2021-11-29,110.70401763916016
2021-11-30,107.84162139892578
2021-12-01,108.22264099121094
2021-12-02,110.72259521484375
2021-12-03,107.96244049072266
2021-12-06,113.90098571777344
2021-12-07,115.7225112915039
2021-12-08,115.39723205566406
2021-12-09,113.9939193725586
2021-12-10,114.21695709228516
2021-12-13,111.59619903564453
2021-12-14,108.60369873046875
2021-12-15,107.66504669189453
2021-12-16,106.33607482910156
2021-12-17,106.92158508300781
2021-12-20,101.20606231689453
2021-12-21,104.0591812133789
2021-12-22,104.35652923583984
2021-12-23,104.86150360107422
2021-12-27,109.34058380126953
2021-12-28,109.17227935791016
2021-12-29,109.83618927001953
2021-12-30,110.27569580078125
2021-12-31,111.14532470703125
2022-01-03,113.07160949707031
2022-01-04,116.11067962646484
2022-01-05,114.20307922363281
2022-01-06,112.2580795288086
2022-01-07,110.39724731445312
2022-01-10,108.03146362304688
2022-01-11,109.66787719726562
2022-01-12,107.58262634277344
2022-01-13,109.75202941894531
2022-01-14,107.38623809814453
2022-01-18,105.02045440673828
2022-01-19,105.74982452392578
2022-01-20,102.80427551269531
2022-01-21,101.4577407836914
2022-01-24,103.16897583007812
2022-01-25,101.12110900878906
2022-01-26,98.9329833984375
2022-01-27,100.23278045654297
2022-01-28,102.19647979736328
2022-01-31,103.64586639404297
2022-02-01,106.14256286621094
2022-02-02,106.29218292236328
2022-02-03,110.04192352294922
2022-02-04,110.93025207519531
2022-02-07,111.59416198730469
2022-02-08,116.5782241821289
2022-02-09,118.89724731445312
2022-02-10,117.4384994506836
2022-02-11,113.83839416503906
2022-02-14,114.58647918701172
2022-02-15,120.40275573730469
2022-02-16,121.59967803955078
2022-02-17,118.47645568847656
2022-02-18,118.3642349243164
2022-02-22,121.21630096435547
2022-02-23,120.72071075439453
2022-02-24,120.56172180175781
2022-02-25,125.405517578125
2022-02-28,123.46985626220703
2022-03-01,116.60627746582031
2022-03-02,120.13158416748047
2022-03-03,116.48472595214844
2022-03-04,108.51770782470703
2022-03-07,95.24871063232422
2022-03-08,94.45388793945312
2022-03-09,101.58866119384766
2022-03-10,102.0374984741211
2022-03-11,100.56005859375
2022-03-14,100.60680389404297
2022-03-15,101.00890350341797
2022-03-16,106.60076141357422
2022-03-17,111.4819564819336
2022-03-18,113.52046203613281
2022-03-21,110.8086929321289
2022-03-22,109.66787719726562
2022-03-23,108.81693267822266
2022-03-24,109.94840240478516
2022-03-25,109.81749725341797
2022-03-28,111.37909698486328
2022-03-29,114.67062377929688
2022-03-30,111.94950103759766
2022-03-31,106.69023132324219
2022-04-01,105.3359146118164
2022-04-04,108.2232437133789
2022-04-05,104.04742431640625
2022-04-06,99.6082763671875
2022-04-07,98.57371520996094
2022-04-08,99.32612609863281
2022-04-11,98.79004669189453
2022-04-12,99.52363586425781
2022-04-13,101.254150390625
2022-04-14,102.06298065185547
2022-04-18,102.23225402832031
2022-04-19,106.09770965576172
2022-04-20,108.51480102539062
2022-04-21,107.44263458251953
2022-04-22,102.7495346069336
2022-04-25,101.97832489013672
2022-04-26,98.11287689208984
2022-04-27,97.23821258544922
2022-04-28,100.4076919555664
2022-04-29,98.13166809082031
2022-05-02,100.35127258300781
2022-05-03,99.51422119140625
2022-05-04,101.17891693115234
2022-05-05,94.24742889404297
2022-05-06,92.67678833007812
2022-05-09,89.23455810546875
2022-05-10,89.39445495605469
2022-05-11,86.87391662597656
2022-05-12,89.7800521850586
2022-05-13,93.98408508300781
2022-05-16,92.45108032226562
2022-05-17,95.9309310913086
2022-05-18,89.62017059326172
2022-05-19,86.6105728149414
2022-05-20,87.69214630126953
2022-05-23,85.53839874267578
2022-05-24,85.71709442138672
2022-05-25,88.11536407470703
2022-05-26,92.55452728271484
2022-05-27,92.98715209960938
2022-05-31,95.07505798339844
2022-06-01,95.16911315917969
2022-06-02,97.90597534179688
2022-06-03,98.93109893798828
2022-06-06,99.53303527832031
2022-06-07,100.1913833618164
2022-06-08,98.22573852539062
2022-06-09,97.04070281982422
2022-06-10,93.85242462158203
2022-06-13,88.7737045288086
2022-06-14,88.94300842285156
2022-06-15,90.16565704345703
2022-06-16,81.95509338378906
2022-06-17,84.37218475341797
2022-06-21,86.67642211914062
2022-06-22,86.77986907958984
2022-06-23,87.77679443359375
2022-06-24,90.61710357666016
2022-06-27,88.58561706542969
2022-06-28,87.53227233886719
2022-06-29,86.08390045166016
2022-06-30,85.0123519897461
2022-07-01,86.00804138183594
2022-07-05,86.05545043945312
2022-07-06,85.3821792602539
2022-07-07,88.32180786132812
2022-07-08,88.37870788574219
2022-07-11,87.05113220214844
2022-07-12,88.45455932617188
2022-07-13,89.0804214477539
2022-07-14,87.80026245117188
2022-07-15,88.19853210449219
2022-07-18,87.45887756347656
2022-07-19,92.02006530761719
2022-07-20,93.09159851074219
2022-07-21,93.1390151977539
2022-07-22,91.92523956298828
2022-07-25,91.77351379394531
2022-07-26,85.941650390625
2022-07-27,90.31317901611328
2022-07-28,92.3045425415039
2022-07-29,93.5278091430664
2022-08-01,92.87349700927734
2022-08-02,90.05714416503906
2022-08-03,93.27176666259766
2022-08-04,93.62264251708984
2022-08-05,95.03556823730469
2022-08-08,95.92691040039062
2022-08-09,91.7640151977539
2022-08-10,90.57868194580078
2022-08-11,93.9924545288086
2022-08-12,93.72693634033203
2022-08-15,93.37608337402344
2022-08-16,95.64244842529297
2022-08-17,93.04418182373047
2022-08-18,94.07780456542969
2022-08-19,92.98729705810547
2022-08-22,90.22782897949219
2022-08-23,90.34161376953125
2022-08-24,90.16143798828125
2022-08-25,93.16746520996094
2022-08-26,89.23213958740234
2022-08-29,88.31233978271484
2022-08-30,89.56403350830078
2022-08-31,86.60546112060547
2022-09-01,85.39165496826172
2022-09-02,85.3537368774414
2022-09-06,84.87010955810547
2022-09-07,87.65802764892578
2022-09-08,89.34593963623047
2022-09-09,91.5459213256836
2022-09-12,94.03987121582031
2022-09-13,89.23213958740234
2022-09-14,88.94766998291016
2022-09-15,88.2649154663086
2022-09-16,88.65369415283203
2022-09-19,91.28987884521484
2022-09-20,89.3364486694336
2022-09-21,87.53473663330078
2022-09-22,83.81752014160156
2022-09-23,81.01065826416016
2022-09-26,79.61669921875
2022-09-27,81.09599304199219
2022-09-28,84.3864974975586
2022-09-29,83.4588394165039
2022-09-30,81.2210464477539
2022-10-03,83.06675720214844
2022-10-04,87.74320220947266
2022-10-05,89.91407012939453
2022-10-06,89.44546508789062
2022-10-07,86.79644775390625
2022-10-10,84.7690200805664
2022-10-11,86.60517883300781
2022-10-12,88.47958374023438
2022-10-13,90.00970458984375
2022-10-14,88.49871063232422
2022-10-17,90.79389953613281
2022-10-18,90.31573486328125
2022-10-19,87.77189636230469
2022-10-20,85.78272247314453
2022-10-21,86.74860382080078
2022-10-24,85.26631927490234
2022-10-25,89.71324157714844
2022-10-26,89.43589782714844
2022-10-27,87.81014251708984
2022-10-28,89.20638275146484
2022-10-31,88.64215850830078
2022-11-01,89.42635345458984
2022-11-02,86.35652160644531
2022-11-03,86.73905944824219
2022-11-04,90.90864562988281
2022-11-07,90.44005584716797
2022-11-08,90.9947280883789
2022-11-09,86.29914855957031
2022-11-10,91.28162384033203
2022-11-11,99.8216323852539
2022-11-14,96.91439819335938
2022-11-15,99.33392333984375
2022-11-16,95.7476806640625
2022-11-17,97.6125259399414
2022-11-18,98.37757873535156
2022-11-21,96.7518310546875
2022-11-22,101.58128356933594
2022-11-23,102.42285919189453
2022-11-25,104.6893539428711
2022-11-28,103.23573303222656
2022-11-29,107.74005126953125
2022-11-30,108.17996978759766
2022-12-01,108.90676879882812
2022-12-02,110.5134048461914
2022-12-05,106.16210174560547
2022-12-06,105.98040771484375
2022-12-07,104.9858169555664
2022-12-08,107.23320007324219
2022-12-09,102.81495666503906
2022-12-12,106.3629379272461
2022-12-13,106.30555725097656
2022-12-14,105.64568328857422
2022-12-15,101.91600799560547
2022-12-16,100.58670806884766
2022-12-19,98.52103424072266
2022-12-20,97.21086883544922
2022-12-21,98.81751251220703
2022-12-22,99.22871398925781
2022-12-23,99.8025131225586
2022-12-27,99.6877670288086
2022-12-28,97.92810821533203
2022-12-29,100.84716796875
2022-12-30,101.80091857910156
2023-01-03,105.1149673461914
2023-01-04,109.01667785644531
2023-01-05,110.26907348632812
2023-01-06,111.72379302978516
2023-01-09,110.19200897216797
2023-01-10,109.90298461914062
2023-01-11,111.96463775634766
2023-01-12,115.05711364746094
2023-01-13,114.45980834960938
2023-01-17,114.90296173095703
2023-01-18,114.56578063964844
2023-01-19,113.04362487792969
2023-01-20,116.61778259277344
2023-01-23,122.22468566894531
2023-01-24,121.67556762695312
2023-01-25,119.44051361083984
2023-01-26,119.6620864868164
2023-01-27,118.3229751586914
2023-01-30,117.39812469482422
2023-01-31,119.31526947021484
2023-02-01,123.0531997680664
2023-02-02,122.25358581542969
2023-02-03,121.28057098388672
2023-02-06,116.54071807861328
2023-02-07,117.82202911376953
2023-02-08,112.79313659667969
2023-02-09,113.3133773803711
2023-02-10,113.88175964355469
2023-02-13,118.38076782226562
2023-02-14,117.64860534667969
2023-02-15,119.10332489013672
2023-02-16,118.428955078125
2023-02-17,118.2748031616211
2023-02-21,114.24784851074219
2023-02-22,114.71990966796875
2023-02-23,114.27677154541016
2023-02-24,114.59466552734375
2023-02-27,114.73918914794922
2023-02-28,113.86251068115234
2023-03-01,112.6004638671875
2023-03-02,114.05517578125
2023-03-03,114.53687286376953
2023-03-06,112.7546157836914
2023-03-07,112.07061004638672
2023-03-08,111.98390197753906
2023-03-09,110.50028228759766
2023-03-10,109.18045043945312
2023-03-13,106.66602325439453
2023-03-14,107.72573852539062
2023-03-15,107.55233764648438
2023-03-16,108.07255554199219
2023-03-17,106.85869598388672
2023-03-20,107.95696258544922
2023-03-21,110.33651733398438
2023-03-22,107.79317474365234
2023-03-23,107.35966491699219
2023-03-24,107.02246856689453
2023-03-27,108.65058898925781
2023-03-28,111.36734008789062
2023-03-29,112.3499984741211
2023-03-30,110.80828857421875
2023-03-31,113.12569427490234
2023-04-03,113.94985961914062
2023-04-04,112.030029296875
2023-04-05,110.38166046142578
2023-04-06,108.6557388305664
2023-04-10,113.35840606689453
2023-04-11,116.76175689697266
2023-04-12,114.6576919555664
2023-04-13,116.33514404296875
2023-04-14,116.42239379882812
2023-04-17,114.45406341552734
2023-04-18,113.79472351074219
2023-04-19,113.36808776855469
2023-04-20,112.2530288696289
2023-04-21,111.61307525634766
2023-04-24,112.60208892822266
2023-04-25,109.01449584960938
2023-04-26,108.58785247802734
2023-04-27,111.25431060791016
2023-04-28,111.30280303955078
2023-05-01,110.24591064453125
2023-05-02,109.08235931396484
2023-05-03,108.93692016601562
2023-05-04,106.50318145751953
2023-05-05,110.38166046142578
2023-05-08,108.345458984375
2023-05-09,107.35645294189453
2023-05-10,106.42560577392578
2023-05-11,107.5988540649414
2023-05-12,108.94662475585938
2023-05-15,109.80957794189453
2023-05-16,106.15411376953125
2023-05-17,108.59756469726562
2023-05-18,109.35387420654297
2023-05-19,105.8050537109375
2023-05-22,105.51417541503906
2023-05-23,104.68029022216797
2023-05-24,104.93238830566406
2023-05-25,110.53679656982422
2023-05-26,109.33448028564453
2023-05-30,105.99897003173828
2023-05-31,103.08041381835938
2023-06-01,102.86709594726562
2023-06-02,109.15994262695312
2023-06-05,109.74171447753906
2023-06-06,111.98152160644531
2023-06-07,115.41400146484375
2023-06-08,114.15349578857422
2023-06-09,113.76564025878906
2023-06-12,114.71586608886719
2023-06-13,116.95569610595703
2023-06-14,118.04166412353516
2023-06-15,117.77987670898438
2023-06-16,119.43791961669922
2023-06-20,119.63184356689453
2023-06-21,119.89364624023438
2023-06-22,119.05007934570312
2023-06-23,115.98607635498047
2023-06-26,115.10371398925781
2023-06-27,117.80896759033203
2023-06-28,118.35194396972656
2023-06-29,120.10804748535156
2023-06-30,120.29342651367188
2023-07-03,120.67391967773438
2023-07-05,121.51293182373047
2023-07-06,120.67391967773438
2023-07-07,119.56170654296875
2023-07-10,125.61051940917969
2023-07-11,127.6593246459961
2023-07-12,126.24467468261719
2023-07-13,123.59100341796875
2023-07-14,122.32270050048828
2023-07-17,122.91783142089844
2023-07-18,125.21051788330078
2023-07-19,125.46419525146484
2023-07-20,124.10807800292969
2023-07-21,123.08368682861328
2023-07-24,125.38613891601562
2023-07-25,125.025146484375
2023-07-26,125.1422348022461
2023-07-27,123.38612365722656
2023-07-28,124.56661987304688
2023-07-31,128.12762451171875
2023-08-01,128.58616638183594
2023-08-02,128.27394104003906
2023-08-03,128.9861602783203
2023-08-04,128.52761840820312
2023-08-07,128.41053771972656
2023-08-08,126.97637939453125
2023-08-09,125.35688018798828
2023-08-10,119.31781005859375
2023-08-11,118.498291015625
2023-08-14,118.11780548095703
2023-08-15,116.7129135131836
2023-08-16,114.87874603271484
2023-08-17,113.87386322021484
2023-08-18,112.61532592773438
2023-08-21,112.24459838867188
2023-08-22,110.34213256835938
2023-08-23,110.92750549316406
2023-08-24,109.74702453613281
2023-08-25,109.12261962890625
2023-08-28,111.01531219482422
2023-08-29,113.04460144042969
2023-08-30,113.35679626464844
2023-08-31,113.78606414794922
2023-09-01,115.44461059570312
2023-09-05,114.47875213623047
2023-09-06,114.80070495605469
2023-09-07,113.45436096191406
2023-09-08,114.09825897216797
2023-09-11,113.64948272705078
2023-09-12,114.54705047607422
2023-09-13,111.42506408691406
2023-09-14,112.2348403930664
2023-09-15,111.08361053466797
2023-09-18,111.92263793945312
2023-09-19,111.44458770751953
2023-09-20,112.26411437988281
2023-09-21,109.50311279296875
2023-09-22,109.40554809570312
2023-09-25,110.42019653320312
2023-09-26,110.6640853881836
2023-09-27,112.44947052001953
2023-09-28,113.31363677978516
2023-09-29,114.00104522705078
2023-10-02,113.85374450683594
2023-10-03,110.30870819091797
2023-10-04,111.65404510498047
2023-10-05,110.17122650146484
2023-10-06,111.6147689819336
2023-10-09,112.1646957397461
2023-10-10,110.21050262451172
2023-10-11,109.80787658691406
2023-10-12,107.83404541015625
2023-10-13,107.5983657836914
2023-10-16,109.81769561767578
2023-10-17,113.98139953613281
2023-10-18,114.21707153320312
2023-10-19,114.94377899169922
2023-10-20,113.7064437866211
2023-10-23,113.9715805053711
2023-10-24,114.5804214477539
2023-10-25,112.095947265625
2023-10-26,111.2317886352539
2023-10-27,107.8438720703125
2023-10-30,110.04356384277344
2023-10-31,110.5051040649414
2023-11-01,109.44453430175781
2023-11-02,110.49528503417969
2023-11-03,113.09759521484375
2023-11-06,111.18268585205078
2023-11-07,110.82916259765625
2023-11-08,114.37419891357422
2023-11-09,114.4920425415039
2023-11-10,113.53949737548828
2023-11-13,113.2841796875
2023-11-14,118.27276611328125
2023-11-15,121.69014739990234
2023-11-16,118.52808380126953
2023-11-17,119.55918884277344
2023-11-20,120.36444091796875
2023-11-21,119.60829162597656
2023-11-22,120.46263885498047
2023-11-24,122.29899597167969
2023-11-27,123.48721313476562
2023-11-28,124.35137939453125
2023-11-29,127.1206283569336
2023-11-30,127.0519027709961
2023-12-01,131.22543334960938
2023-12-04,126.84567260742188
2023-12-05,126.77693176269531
2023-12-06,127.15009307861328
2023-12-07,128.80967712402344
2023-12-08,129.3890838623047
2023-12-11,131.83425903320312
2023-12-12,132.90463256835938
2023-12-13,135.89976501464844
2023-12-14,139.29751586914062
2023-12-15,138.51190185546875
2023-12-18,141.00619506835938
2023-12-19,143.77545166015625
2023-12-20,142.93092346191406
2023-12-21,145.25828552246094
2023-12-22,142.85238647460938
2023-12-26,143.32373046875
2023-12-27,143.00949096679688
2023-12-28,143.8188934326172
2023-12-29,142.3382568359375
2024-01-02,144.14462280273438
2024-01-03,140.74905395507812
2024-01-04,140.7984161376953
2024-01-05,141.07479858398438
2024-01-08,143.424072265625
2024-01-09,141.26234436035156
2024-01-10,141.90394592285156
2024-01-11,140.6898193359375
2024-01-12,136.23806762695312
2024-01-16,135.8432159423828
2024-01-17,135.07327270507812
2024-01-18,136.2183074951172
2024-01-19,136.30714416503906
2024-01-22,138.2813262939453
2024-01-23,137.73843383789062
2024-01-24,137.2350311279297
2024-01-25,140.01861572265625
2024-01-26,142.23956298828125
2024-01-29,143.57211303710938
2024-01-30,144.569091796875
2024-01-31,141.8151092529297
2024-02-01,144.4703826904297
2024-02-02,145.8621826171875
2024-02-05,145.5265655517578
2024-02-06,145.43771362304688
2024-02-07,145.2403106689453
2024-02-08,169.63128662109375
2024-02-09,172.75048828125
2024-02-12,175.50445556640625
2024-02-13,173.0861053466797
2024-02-14,175.40576171875
2024-02-15,178.8210906982422
2024-02-16,178.5150909423828
2024-02-20,180.98281860351562
2024-02-21,181.703369140625
2024-02-22,184.71401977539062
2024-02-23,186.00709533691406
2024-02-26,184.5758056640625
2024-02-27,180.2425079345703
2024-02-28,181.3282928466797
2024-02-29,183.51962280273438
2024-03-01,182.6016387939453
2024-03-04,175.87954711914062
2024-03-05,177.991943359375
2024-03-06,176.90614318847656
2024-03-07,177.3898162841797
2024-03-08,173.75732421875
2024-03-11,176.08685302734375
2024-03-12,178.1202392578125
2024-03-13,180.4497833251953
2024-03-14,179.90687561035156
2024-03-15,179.2554168701172
2024-03-18,180.62745666503906
2024-03-19,181.930419921875
2024-03-20,187.86282348632812
2024-03-21,187.96153259277344
2024-03-22,185.1779327392578
2024-03-25,180.5188751220703
2024-03-26,180.52874755859375
2024-03-27,184.8501739501953
2024-03-28,186.09902954101562
2024-04-01,182.98680114746094
2024-04-02,174.63137817382812
2024-04-03,171.60836791992188
2024-04-04,169.6260528564453
2024-04-05,170.42889404296875
2024-04-08,169.15029907226562
2024-04-09,168.17897033691406
2024-04-10,164.9973602294922
2024-04-11,163.56019592285156
2024-04-12,158.8720245361328
2024-04-15,158.74317932128906
2024-04-16,159.46673583984375
2024-04-17,157.8412322998047
2024-04-18,155.938232421875
2024-04-19,157.0582275390625
2024-04-22,160.53717041015625
2024-04-23,166.59312438964844
2024-04-24,166.72198486328125
2024-04-25,165.4532928466797
2024-04-26,165.00726318359375
2024-04-29,165.5524139404297
2024-04-30,162.19239807128906
2024-05-01,162.17257690429688
2024-05-02,163.46107482910156
2024-05-03,165.1658477783203
2024-05-06,165.18568420410156
2024-05-07,165.24514770507812
2024-05-08,163.69895935058594
2024-05-09,166.553466796875
2024-05-10,165.6713409423828
2024-05-13,164.1449737548828
2024-05-14,164.83877563476562
2024-05-15,165.50283813476562
2024-05-16,164.6207275390625
2024-05-17,166.3948974609375
2024-05-20,165.4632110595703
2024-05-21,166.51382446289062
2024-05-22,162.7474365234375
2024-05-23,168.0699462890625
2024-05-24,171.91561889648438
2024-05-28,179.64662170410156
2024-05-29,181.7974090576172
2024-05-30,183.799560546875
2024-05-31,185.22682189941406
2024-06-03,183.64096069335938
2024-06-04,179.53758239746094
2024-06-05,182.77865600585938
2024-06-06,180.37014770507812
2024-06-07,180.1620330810547
2024-06-10,186.65408325195312
2024-06-11,184.661865234375
2024-06-12,184.64202880859375
2024-06-13,184.65194702148438
2024-06-14,178.0904998779297
2024-06-17,181.31173706054688
2024-06-18,180.2809600830078
2024-06-20,182.94715881347656
2024-06-21,180.9945831298828
2024-06-24,182.33265686035156
2024-06-25,180.62786865234375
2024-06-26,178.24908447265625
2024-06-27,174.314208984375
2024-06-28,174.3291473388672
2024-07-01,171.3516387939453
2024-07-02,168.03553771972656
2024-07-03,167.01979064941406
2024-07-05,167.9658203125
2024-07-08,176.3307647705078
2024-07-09,178.74066162109375
2024-07-10,178.23277282714844
2024-07-11,183.1720733642578
2024-07-12,180.82192993164062
2024-07-15,170.34584045410156
2024-07-16,172.46694946289062
2024-07-17,169.01144409179688
2024-07-18,167.069580078125
2024-07-19,164.61984252929688
2024-07-22,167.50775146484375
2024-07-23,166.312744140625
2024-07-24,163.22569274902344
2024-07-25,160.46725463867188
2024-07-26,167.39820861816406
2024-07-29,172.80552673339844
2024-07-30,172.40721130371094
2024-07-31,174.85693359375
2024-08-01,171.87942504882812
2024-08-02,163.71363830566406
2024-08-05,159.1328582763672
2024-08-06,164.2613525390625
2024-08-07,158.7245635986328
2024-08-08,160.94525146484375
2024-08-09,161.48300170898438
2024-08-12,158.36607360839844
2024-08-13,161.72198486328125
2024-08-14,157.86814880371094
2024-08-15,163.58419799804688
2024-08-16,162.59832763671875
2024-08-19,166.312744140625
2024-08-20,166.04388427734375
2024-08-21,169.4296875
2024-08-22,168.32431030273438
2024-08-23,173.8511505126953
2024-08-26,170.42550659179688
2024-08-27,171.73004150390625
2024-08-28,168.76248168945312
2024-08-29,169.9574737548828
2024-08-30,170.5449981689453
2024-09-03,173.15406799316406
2024-09-04,171.63046264648438
2024-09-05,172.6760711669922
2024-09-06,172.1283721923828
2024-09-09,172.96485900878906
2024-09-10,171.97898864746094
2024-09-11,174.1697998046875
2024-09-12,174.62789916992188
2024-09-13,177.89419555664062
2024-09-16,180.68251037597656
2024-09-17,183.44094848632812
2024-09-18,182.84344482421875
2024-09-19,183.9886474609375
2024-09-20,184.53634643554688
2024-09-23,185.12388610839844
2024-09-24,189.81422424316406
2024-09-25,188.5196533203125
2024-09-26,196.78500366210938
2024-09-27,196.52999877929688
2024-09-30,193.8699951171875
2024-10-01,192.22999572753906
2024-10-02,193.1199951171875
2024-10-03,192.41000366210938
2024-10-04,196.1699981689453
2024-10-07,195.5500030517578
2024-10-08,194.57000732421875
2024-10-09,195.72999572753906
2024-10-10,199.1199951171875
2024-10-11,201.88999938964844
2024-10-14,206.10000610351562
2024-10-15,201.25
2024-10-16,202.1300048828125
2024-10-17,202.94000244140625
2024-10-18,206.24000549316406
2024-10-21,203.5399932861328
2024-10-22,199.19000244140625
2024-10-23,196.50999450683594
2024-10-24,197.94000244140625
2024-10-25,197.58999633789062
2024-10-28,203.02999877929688
2024-10-29,203.55999755859375
2024-10-30,201.69000244140625
2024-10-31,197.92999267578125
2024-11-01,197.66000366210938
2024-11-04,199.88999938964844
2024-11-05,203.36000061035156
2024-11-06,208.0399932861328
2024-11-07,221.6999969482422
2024-11-08,222.5800018310547
2024-11-11,213.8699951171875
2024-11-12,209.58999633789062
2024-11-13,210.77000427246094
2024-11-14,211.47000122070312
2024-11-15,208.3800048828125
2024-11-18,207.8300018310547
2024-11-19,205.52999877929688
2024-11-20,202.14999389648438
2024-11-21,207.1199951171875
2024-11-22,212.14999389648438
2024-11-25,220.0
2024-11-26,223.24000549316406
2024-11-27,222.6699981689453
2024-11-29,231.39999389648438
2024-12-02,233.41000366210938
2024-12-03,231.82000732421875
2024-12-04,232.8699951171875
2024-12-05,233.19000244140625
2024-12-06,230.74000549316406
2024-12-09,228.1300048828125
2024-12-10,227.4499969482422
2024-12-11,227.41000366210938
2024-12-12,226.05999755859375
2024-12-13,227.4499969482422
2024-12-16,231.66000366210938
2024-12-17,227.92999267578125
