,STLD
2020-05-04,22.308635711669922
2020-05-05,22.152694702148438
2020-05-06,21.90502166748047
2020-05-07,22.13434600830078
2020-05-08,23.27179718017578
2020-05-11,22.290285110473633
2020-05-12,21.317951202392578
2020-05-13,20.318099975585938
2020-05-14,20.409828186035156
2020-05-15,20.657503128051758
2020-05-18,22.345325469970703
2020-05-19,22.189388275146484
2020-05-20,22.583818435668945
2020-05-21,22.71224594116211
2020-05-22,22.40953826904297
2020-05-26,23.63871192932129
2020-05-27,25.106388092041016
2020-05-28,24.73029327392578
2020-05-29,24.363372802734375
2020-06-01,24.638566970825195
2020-06-02,24.9504451751709
2020-06-03,25.583377838134766
2020-06-04,25.83104705810547
2020-06-05,26.729995727539062
2020-06-08,27.133609771728516
2020-06-09,26.931804656982422
2020-06-10,26.436466217041016
2020-06-11,23.473594665527344
2020-06-12,24.234954833984375
2020-06-15,24.519315719604492
2020-06-16,25.80352783203125
2020-06-17,25.115554809570312
2020-06-18,24.55600357055664
2020-06-19,24.922931671142578
2020-06-22,24.96879005432129
2020-06-23,24.987136840820312
2020-06-24,23.730438232421875
2020-06-25,24.491796493530273
2020-06-26,23.317659378051758
2020-06-29,23.8457088470459
2020-06-30,24.16995620727539
2020-07-01,23.64190101623535
2020-07-02,24.05878257751465
2020-07-06,24.040254592895508
2020-07-07,23.706745147705078
2020-07-08,23.067527770996094
2020-07-09,22.706228256225586
2020-07-10,23.901290893554688
2020-07-13,23.678953170776367
2020-07-14,24.521987915039062
2020-07-15,25.02224349975586
2020-07-16,25.040775299072266
2020-07-17,24.83696746826172
2020-07-20,24.53125
2020-07-21,25.068565368652344
2020-07-22,25.679994583129883
2020-07-23,25.531770706176758
2020-07-24,25.781902313232422
2020-07-27,26.28215980529785
2020-07-28,25.318695068359375
2020-07-29,25.93012237548828
2020-07-30,25.541034698486328
2020-07-31,25.392810821533203
2020-08-03,26.0690860748291
2020-08-04,25.85601043701172
2020-08-05,26.087614059448242
2020-08-06,25.93012237548828
2020-08-07,26.39333152770996
2020-08-10,27.96822166442871
2020-08-11,28.079387664794922
2020-08-12,28.422161102294922
2020-08-13,28.310991287231445
2020-08-14,28.67228889465332
2020-08-17,28.607440948486328
2020-08-18,28.153499603271484
2020-08-19,27.949691772460938
2020-08-20,27.958953857421875
2020-08-21,27.412378311157227
2020-08-24,28.07012176513672
2020-08-25,27.643978118896484
2020-08-26,27.542072296142578
2020-08-27,27.597660064697266
2020-08-28,27.97748565673828
2020-08-31,27.3475284576416
2020-09-01,27.884845733642578
2020-09-02,28.505537033081055
2020-09-03,28.079387664794922
2020-09-04,28.40363311767578
2020-09-08,27.21782875061035
2020-09-09,27.180770874023438
2020-09-10,26.9213809967041
2020-09-11,27.1715087890625
2020-09-14,27.875581741333008
2020-09-15,28.134973526000977
2020-09-16,28.21834945678711
2020-09-17,28.959476470947266
2020-09-18,29.672805786132812
2020-09-21,27.19003677368164
2020-09-22,27.227094650268555
2020-09-23,26.865795135498047
2020-09-24,26.745365142822266
2020-09-25,26.736099243164062
2020-09-28,27.7736759185791
2020-09-29,26.77408218383789
2020-09-30,26.746055603027344
2020-10-01,27.175792694091797
2020-10-02,27.74564552307129
2020-10-05,28.950761795043945
2020-10-06,28.838661193847656
2020-10-07,29.83824920654297
2020-10-08,30.679025650024414
2020-10-09,30.43613624572754
2020-10-12,31.024675369262695
2020-10-13,30.557584762573242
2020-10-14,31.071382522583008
2020-10-15,31.19283103942871
2020-10-16,31.19283103942871
2020-10-19,30.94060516357422
2020-10-20,29.782197952270508
2020-10-21,29.137603759765625
2020-10-22,30.02508544921875
2020-10-23,30.43613624572754
2020-10-26,29.287073135375977
2020-10-27,29.333784103393555
2020-10-28,28.55839729309082
2020-10-29,29.539306640625
2020-10-30,29.408519744873047
2020-11-02,29.791540145874023
2020-11-03,30.193241119384766
2020-11-04,28.73589515686035
2020-11-05,30.127849578857422
2020-11-06,29.93166732788086
2020-11-09,31.15546417236328
2020-11-10,31.678619384765625
2020-11-11,31.613218307495117
2020-11-12,30.931259155273438
2020-11-13,32.341896057128906
2020-11-16,34.48120880126953
2020-11-17,34.16358947753906
2020-11-18,33.28543472290039
2020-11-19,33.46293640136719
2020-11-20,32.93043899536133
2020-11-23,33.87397766113281
2020-11-24,36.08803176879883
2020-11-25,35.38737487792969
2020-11-27,35.172508239746094
2020-11-30,33.827266693115234
2020-12-01,34.882911682128906
2020-12-02,34.71475601196289
2020-12-03,35.13514709472656
2020-12-04,36.28420639038086
2020-12-07,35.89183807373047
2020-12-08,35.873165130615234
2020-12-09,36.228153228759766
2020-12-10,37.003543853759766
2020-12-11,36.55512619018555
2020-12-14,35.44343185424805
2020-12-15,36.07868194580078
2020-12-16,35.79841613769531
2020-12-17,35.11646270751953
2020-12-18,33.743194580078125
2020-12-21,34.51856994628906
2020-12-22,33.948707580566406
2020-12-23,33.976741790771484
2020-12-24,33.986087799072266
2020-12-28,33.61240768432617
2020-12-29,33.976741790771484
2020-12-30,34.41884994506836
2020-12-31,34.68223571777344
2021-01-04,34.44706726074219
2021-01-05,35.698158264160156
2021-01-06,38.21913528442383
2021-01-07,37.48541259765625
2021-01-08,37.14677810668945
2021-01-11,37.63591766357422
2021-01-12,39.3008918762207
2021-01-13,38.313201904296875
2021-01-14,37.98396301269531
2021-01-15,36.87397384643555
2021-01-19,37.372535705566406
2021-01-20,37.79582977294922
2021-01-21,36.441287994384766
2021-01-22,36.40365219116211
2021-01-25,36.15907287597656
2021-01-26,34.43767166137695
2021-01-27,33.18657684326172
2021-01-28,33.07370376586914
2021-01-29,32.23651885986328
2021-02-01,32.84794235229492
2021-02-02,33.23361587524414
2021-02-03,34.67283248901367
2021-02-04,34.96443176269531
2021-02-05,35.39713668823242
2021-02-08,36.12145233154297
2021-02-09,36.15907287597656
2021-02-10,36.12145233154297
2021-02-11,36.478904724121094
2021-02-12,36.996273040771484
2021-02-16,38.74589920043945
2021-02-17,38.29438018798828
2021-02-18,37.34431076049805
2021-02-19,38.41666793823242
2021-02-22,39.54547119140625
2021-02-23,40.2885856628418
2021-02-24,41.25748062133789
2021-02-25,39.57368087768555
2021-02-26,39.112762451171875
2021-03-01,41.398563385009766
2021-03-02,41.21043395996094
2021-03-03,42.04762268066406
2021-03-04,40.64604187011719
2021-03-05,43.00711441040039
2021-03-08,45.21766662597656
2021-03-09,44.57801055908203
2021-03-10,45.89494323730469
2021-03-11,45.81968688964844
2021-03-12,46.271202087402344
2021-03-15,45.66918182373047
2021-03-16,44.05125045776367
2021-03-17,45.123600006103516
2021-03-18,44.54039001464844
2021-03-19,44.3898811340332
2021-03-22,44.23937225341797
2021-03-23,42.14168930053711
2021-03-24,43.336334228515625
2021-03-25,44.70970916748047
2021-03-26,47.36237716674805
2021-03-29,46.76976013183594
2021-03-30,48.49075698852539
2021-03-31,47.999046325683594
2021-04-01,48.1976318359375
2021-04-05,49.00138854980469
2021-04-06,48.46239471435547
2021-04-07,48.30164337158203
2021-04-08,48.01795959472656
2021-04-09,48.40565490722656
2021-04-12,49.01084518432617
2021-04-13,47.67753601074219
2021-04-14,48.055782318115234
2021-04-15,48.121978759765625
2021-04-16,48.69879913330078
2021-04-19,48.40565490722656
2021-04-20,47.39385986328125
2021-04-21,48.39619445800781
2021-04-22,47.592437744140625
2021-04-23,49.06758117675781
2021-04-26,51.686920166015625
2021-04-27,52.02733612060547
2021-04-28,52.131343841552734
2021-04-29,52.27318572998047
2021-04-30,51.27084732055664
2021-05-03,53.61595153808594
2021-05-04,56.178550720214844
2021-05-05,56.698638916015625
2021-05-06,58.29671096801758
2021-05-07,59.91371154785156
2021-05-10,60.4999885559082
2021-05-11,60.84039306640625
2021-05-12,57.54022979736328
2021-05-13,60.20684814453125
2021-05-14,60.29194259643555
2021-05-17,61.029518127441406
2021-05-18,59.84751510620117
2021-05-19,58.826255798339844
2021-05-20,58.58039855957031
2021-05-21,58.19269943237305
2021-05-24,58.68441390991211
2021-05-25,56.906673431396484
2021-05-26,57.615882873535156
2021-05-27,58.589847564697266
2021-05-28,59.0342903137207
2021-06-01,60.991695404052734
2021-06-02,60.282493591308594
2021-06-03,60.72692108154297
2021-06-04,61.332115173339844
2021-06-07,60.69855880737305
2021-06-08,62.89236831665039
2021-06-09,61.00115966796875
2021-06-10,60.859310150146484
2021-06-11,61.473960876464844
2021-06-14,59.69620895385742
2021-06-15,59.743492126464844
2021-06-16,58.826255798339844
2021-06-17,55.91378402709961
2021-06-18,54.684486389160156
2021-06-21,56.77428436279297
2021-06-22,56.86884689331055
2021-06-23,56.44331741333008
2021-06-24,57.66316223144531
2021-06-25,56.963409423828125
2021-06-28,55.44097900390625
2021-06-29,55.80190658569336
2021-06-30,56.60926055908203
2021-07-01,57.85352325439453
2021-07-02,57.67305374145508
2021-07-06,55.29850387573242
2021-07-07,58.14796829223633
2021-07-08,56.951194763183594
2021-07-09,58.413917541503906
2021-07-12,59.6961669921875
2021-07-13,58.1004753112793
2021-07-14,58.12896728515625
2021-07-15,58.527896881103516
2021-07-16,56.87520980834961
2021-07-19,54.98506164550781
2021-07-20,56.14384078979492
2021-07-21,56.46677780151367
2021-07-22,56.18183898925781
2021-07-23,56.1153564453125
2021-07-26,57.995994567871094
2021-07-27,58.02448272705078
2021-07-28,58.185951232910156
2021-07-29,61.40584182739258
2021-07-30,61.215877532958984
2021-08-02,59.75315475463867
2021-08-03,61.40584182739258
2021-08-04,59.81015396118164
2021-08-05,58.527896881103516
2021-08-06,59.686668395996094
2021-08-09,61.168392181396484
2021-08-10,64.86319732666016
2021-08-11,67.93109893798828
2021-08-12,69.27985382080078
2021-08-13,69.45083618164062
2021-08-16,68.07357025146484
2021-08-17,65.4140853881836
2021-08-18,65.76551818847656
2021-08-19,63.78989791870117
2021-08-20,63.618927001953125
2021-08-23,65.49956512451172
2021-08-24,67.61766052246094
2021-08-25,66.96231079101562
2021-08-26,65.6610336303711
2021-08-27,67.35173034667969
2021-08-30,66.71533203125
2021-08-31,64.10332489013672
2021-09-01,63.6759147644043
2021-09-02,64.03684997558594
2021-09-03,63.419464111328125
2021-09-07,63.13451385498047
2021-09-08,62.55513381958008
2021-09-09,62.640602111816406
2021-09-10,62.498130798339844
2021-09-13,60.66498947143555
2021-09-14,58.86033248901367
2021-09-15,61.776275634765625
2021-09-16,60.513023376464844
2021-09-17,58.841331481933594
2021-09-20,55.20352554321289
2021-09-21,54.85209274291992
2021-09-22,55.27001190185547
2021-09-23,56.200836181640625
2021-09-24,56.83721160888672
2021-09-27,58.689361572265625
2021-09-28,58.73684310913086
2021-09-29,56.800575256347656
2021-09-30,55.77997589111328
2021-10-01,55.598751068115234
2021-10-04,55.80859375
2021-10-05,56.60981750488281
2021-10-06,54.88337326049805
2021-10-07,56.695655822753906
2021-10-08,56.36181640625
2021-10-11,57.916561126708984
2021-10-12,58.7940788269043
2021-10-13,58.21224594116211
2021-10-14,58.822696685791016
2021-10-15,59.02299880981445
2021-10-18,59.53806686401367
2021-10-19,60.56821060180664
2021-10-20,62.05617141723633
2021-10-21,60.158058166503906
2021-10-22,60.56821060180664
2021-10-25,63.99244689941406
2021-10-26,64.17367553710938
2021-10-27,61.57926559448242
2021-10-28,62.46632385253906
2021-10-29,63.02909469604492
2021-11-01,61.24542236328125
2021-11-02,59.84330368041992
2021-11-03,60.66358947753906
2021-11-04,61.31218719482422
2021-11-05,62.037105560302734
2021-11-08,63.773075103759766
2021-11-09,62.695255279541016
2021-11-10,61.70326232910156
2021-11-11,63.19124984741211
2021-11-12,63.10539627075195
2021-11-15,62.456790924072266
2021-11-16,62.34233474731445
2021-11-17,60.05313491821289
2021-11-18,60.67313766479492
2021-11-19,60.19621658325195
2021-11-22,63.93522262573242
2021-11-23,64.37398529052734
2021-11-24,62.142024993896484
2021-11-26,60.577735900878906
2021-11-29,58.565162658691406
2021-11-30,57.039031982421875
2021-12-01,56.36181640625
2021-12-02,56.848270416259766
2021-12-03,56.628883361816406
2021-12-06,57.229801177978516
2021-12-07,59.31868362426758
2021-12-08,58.42208480834961
2021-12-09,58.24086380004883
2021-12-10,57.29656982421875
2021-12-13,57.039031982421875
2021-12-14,58.54609298706055
2021-12-15,56.10428237915039
2021-12-16,59.51899719238281
2021-12-17,59.46176528930664
2021-12-20,56.58119583129883
2021-12-21,58.259944915771484
2021-12-22,58.612857818603516
2021-12-23,58.803619384765625
2021-12-27,59.84330368041992
2021-12-28,59.423606872558594
2021-12-29,59.490379333496094
2021-12-30,59.270076751708984
2021-12-31,59.45206832885742
2022-01-03,59.05935287475586
2022-01-04,60.84090805053711
2022-01-05,63.178009033203125
2022-01-06,61.34856033325195
2022-01-07,59.68194580078125
2022-01-10,58.03449249267578
2022-01-11,58.39846420288086
2022-01-12,60.91753387451172
2022-01-13,60.17043685913086
2022-01-14,59.58616256713867
2022-01-18,57.373592376708984
2022-01-19,56.473236083984375
2022-01-20,54.55759048461914
2022-01-21,50.23781204223633
2022-01-24,52.392913818359375
2022-01-25,51.837371826171875
2022-01-26,50.87955093383789
2022-01-27,52.048091888427734
2022-01-28,52.60363006591797
2022-01-31,53.17832946777344
2022-02-01,55.180179595947266
2022-02-02,56.67438507080078
2022-02-03,56.38703155517578
2022-02-04,56.45407485961914
2022-02-07,55.869808197021484
2022-02-08,58.0440673828125
2022-02-09,59.91182327270508
2022-02-10,58.75285720825195
2022-02-11,58.14942932128906
2022-02-14,59.011470794677734
2022-02-15,61.08994674682617
2022-02-16,61.57843017578125
2022-02-17,60.57271957397461
2022-02-18,61.252777099609375
2022-02-22,60.38115692138672
2022-02-23,59.538272857666016
2022-02-24,60.59187316894531
2022-02-25,66.099365234375
2022-02-28,67.60315704345703
2022-03-01,69.1260757446289
2022-03-02,72.05701446533203
2022-03-03,73.83856201171875
2022-03-04,74.1163330078125
2022-03-07,69.32721710205078
2022-03-08,67.01886749267578
2022-03-09,68.91535949707031
2022-03-10,69.33680725097656
2022-03-11,69.07818603515625
2022-03-14,68.47476196289062
2022-03-15,70.02643585205078
2022-03-16,71.84628295898438
2022-03-17,77.64112854003906
2022-03-18,80.65827178955078
2022-03-21,81.58735656738281
2022-03-22,80.648681640625
2022-03-23,81.85553741455078
2022-03-24,84.92058563232422
2022-03-25,85.71558380126953
2022-03-28,83.49341583251953
2022-03-29,80.61038970947266
2022-03-30,80.437255859375
2022-03-31,80.23530578613281
2022-04-01,81.7355728149414
2022-04-04,80.39878845214844
2022-04-05,79.37939453125
2022-04-06,79.0235595703125
2022-04-07,80.437255859375
2022-04-08,80.01410675048828
2022-04-11,80.44688415527344
2022-04-12,81.39897918701172
2022-04-13,83.99559020996094
2022-04-14,84.93805694580078
2022-04-18,87.04420471191406
2022-04-19,88.45791625976562
2022-04-20,87.9866714477539
2022-04-21,89.66966247558594
2022-04-22,86.17867279052734
2022-04-25,85.90939331054688
2022-04-26,84.18792724609375
2022-04-27,84.7457046508789
2022-04-28,86.2171401977539
2022-04-29,82.46647644042969
2022-05-02,80.42764282226562
2022-05-03,83.05311584472656
2022-05-04,86.0824966430664
2022-05-05,78.29266357421875
2022-05-06,76.60968017578125
2022-05-09,74.26309967041016
2022-05-10,74.09961700439453
2022-05-11,72.48395538330078
2022-05-12,71.87806701660156
2022-05-13,71.29141998291016
2022-05-16,72.23390197753906
2022-05-17,75.44600677490234
2022-05-18,72.9840316772461
2022-05-19,72.84938049316406
2022-05-20,73.0032730102539
2022-05-23,75.13825225830078
2022-05-24,75.1093978881836
2022-05-25,77.5521469116211
2022-05-26,81.15853881835938
2022-05-27,84.42835998535156
2022-05-31,82.11064147949219
2022-06-01,80.75463104248047
2022-06-02,81.72595977783203
2022-06-03,79.76407623291016
2022-06-06,79.2062759399414
2022-06-07,82.5337905883789
2022-06-08,78.23495483398438
2022-06-09,73.84957122802734
2022-06-10,71.29141998291016
2022-06-13,67.87738037109375
2022-06-14,68.30050659179688
2022-06-15,69.29107666015625
2022-06-16,67.19454956054688
2022-06-17,69.10834503173828
2022-06-21,68.02161407470703
2022-06-22,64.81912231445312
2022-06-23,63.4534912109375
2022-06-24,66.25206756591797
2022-06-27,66.63676452636719
2022-06-28,64.7806625366211
2022-06-29,64.59701538085938
2022-06-30,63.93974304199219
2022-07-01,64.01705932617188
2022-07-05,62.34485626220703
2022-07-06,62.25786590576172
2022-07-07,64.35536193847656
2022-07-08,63.94940185546875
2022-07-11,63.68842315673828
2022-07-12,63.504756927490234
2022-07-13,65.01263427734375
2022-07-14,63.72706985473633
2022-07-15,64.81932830810547
2022-07-18,65.44760131835938
2022-07-19,64.39403533935547
2022-07-20,65.82457733154297
2022-07-21,68.36669921875
2022-07-22,64.37469482421875
2022-07-25,67.66108703613281
2022-07-26,68.12505340576172
2022-07-27,70.39653778076172
2022-07-28,71.69176483154297
2022-07-29,75.27779388427734
2022-08-01,74.79449462890625
2022-08-02,73.99224090576172
2022-08-03,73.8085708618164
2022-08-04,74.89117431640625
2022-08-05,76.14771270751953
2022-08-08,76.11872100830078
2022-08-09,78.42887115478516
2022-08-10,80.23638916015625
2022-08-11,80.70034790039062
2022-08-12,81.78292083740234
2022-08-15,80.75834655761719
2022-08-16,81.82158660888672
2022-08-17,80.265380859375
2022-08-18,81.60894012451172
2022-08-19,79.06681060791016
2022-08-22,77.56861877441406
2022-08-23,78.3225326538086
2022-08-24,78.6705093383789
2022-08-25,83.86109161376953
2022-08-26,83.9674072265625
2022-08-29,83.35845184326172
2022-08-30,78.69950866699219
2022-08-31,78.02291107177734
2022-09-01,74.7558364868164
2022-09-02,75.33580017089844
2022-09-06,76.7083511352539
2022-09-07,77.03697204589844
2022-09-08,80.21705627441406
2022-09-09,83.62909698486328
2022-09-12,80.70034790039062
2022-09-13,79.17314910888672
2022-09-14,72.0590591430664
2022-09-15,73.68292236328125
2022-09-16,72.51335144042969
2022-09-19,74.61084747314453
2022-09-20,73.31562042236328
2022-09-21,71.72074127197266
2022-09-22,70.13554382324219
2022-09-23,67.84473419189453
2022-09-26,67.35177612304688
2022-09-27,68.39569854736328
2022-09-28,70.21287536621094
2022-09-29,68.66878509521484
2022-09-30,68.90184020996094
2022-10-03,73.21366882324219
2022-10-04,75.76775360107422
2022-10-05,75.583251953125
2022-10-06,74.91316223144531
2022-10-07,73.69924926757812
2022-10-10,75.47642517089844
2022-10-11,76.82628631591797
2022-10-12,76.59322357177734
2022-10-13,78.68114471435547
2022-10-14,75.80659484863281
2022-10-17,77.71001434326172
2022-10-18,79.38037872314453
2022-10-19,78.35096740722656
2022-10-20,83.177490234375
2022-10-21,90.23763275146484
2022-10-24,93.48120880126953
2022-10-25,94.88935089111328
2022-10-26,95.20982360839844
2022-10-27,94.65628814697266
2022-10-28,91.70405578613281
2022-10-31,91.33502197265625
2022-11-01,93.91822814941406
2022-11-02,89.69378662109375
2022-11-03,88.90718078613281
2022-11-04,92.64603424072266
2022-11-07,93.18987274169922
2022-11-08,93.97647857666016
2022-11-09,89.39274597167969
2022-11-10,93.55890655517578
2022-11-11,93.94734954833984
2022-11-14,97.50171661376953
2022-11-15,97.57939147949219
2022-11-16,96.43346405029297
2022-11-17,98.0940933227539
2022-11-18,97.7347640991211
2022-11-21,100.04606628417969
2022-11-22,103.36735534667969
2022-11-23,100.94921875
2022-11-25,100.97835540771484
2022-11-28,99.91010284423828
2022-11-29,99.67703247070312
2022-11-30,100.9297866821289
2022-12-01,102.09516143798828
2022-12-02,106.3875732421875
2022-12-05,103.65869140625
2022-12-06,105.14451599121094
2022-12-07,104.49385070800781
2022-12-08,106.86341857910156
2022-12-09,105.28047180175781
2022-12-12,106.59151458740234
2022-12-13,107.193603515625
2022-12-14,105.52326202392578
2022-12-15,98.97782897949219
2022-12-16,98.10379791259766
2022-12-19,98.60879516601562
2022-12-20,100.22087097167969
2022-12-21,101.79409790039062
2022-12-22,99.88097381591797
2022-12-23,99.62847137451172
2022-12-27,99.92952728271484
2022-12-28,97.00642395019531
2022-12-29,95.89554595947266
2022-12-30,95.20368957519531
2023-01-03,92.73834228515625
2023-01-04,96.1878890991211
2023-01-05,96.2658462524414
2023-01-06,100.06619262695312
2023-01-09,98.78965759277344
2023-01-10,104.12964630126953
2023-01-11,107.18941497802734
2023-01-12,107.54997253417969
2023-01-13,108.67057037353516
2023-01-17,107.37455749511719
2023-01-18,105.45491027832031
2023-01-19,104.58763885498047
2023-01-20,105.26000213623047
2023-01-23,104.93844604492188
2023-01-24,105.26974487304688
2023-01-25,107.58894348144531
2023-01-26,118.33712005615234
2023-01-27,115.8912582397461
2023-01-30,116.04715728759766
2023-01-31,117.55755615234375
2023-02-01,122.11798095703125
2023-02-02,122.63444519042969
2023-02-03,124.90489959716797
2023-02-06,120.3542251586914
2023-02-07,120.0521469116211
2023-02-08,120.86093139648438
2023-02-09,118.2494125366211
2023-02-10,119.19462585449219
2023-02-13,120.58809661865234
2023-02-14,123.26782989501953
2023-02-15,122.46878814697266
2023-02-16,122.95601654052734
2023-02-17,121.77691650390625
2023-02-21,118.66842651367188
2023-02-22,117.36266326904297
2023-02-23,115.96920013427734
2023-02-24,115.47222900390625
2023-02-27,118.23966979980469
2023-02-28,122.8877944946289
2023-03-01,125.82086944580078
2023-03-02,129.49456787109375
2023-03-03,132.5835723876953
2023-03-06,128.6078338623047
2023-03-07,127.64312744140625
2023-03-08,129.22171020507812
2023-03-09,124.9146499633789
2023-03-10,117.28471374511719
2023-03-13,114.08850860595703
2023-03-14,113.3187026977539
2023-03-15,99.15020751953125
2023-03-16,103.5547103881836
2023-03-17,101.25502014160156
2023-03-20,104.91893768310547
2023-03-21,108.21260070800781
2023-03-22,104.5291748046875
2023-03-23,104.75328826904297
2023-03-24,105.62055206298828
2023-03-27,107.8617935180664
2023-03-28,106.43910217285156
2023-03-29,107.63766479492188
2023-03-30,108.92401123046875
2023-03-31,110.59675598144531
2023-04-03,110.70435333251953
2023-04-04,101.03961181640625
2023-04-05,100.97114562988281
2023-04-06,101.17656707763672
2023-04-10,104.00360107421875
2023-04-11,105.65679168701172
2023-04-12,104.24815368652344
2023-04-13,102.90799713134766
2023-04-14,102.18412017822266
2023-04-17,103.72969818115234
2023-04-18,105.14810943603516
2023-04-19,103.9057846069336
2023-04-20,109.03160858154297
2023-04-21,107.65233612060547
2023-04-24,106.66433715820312
2023-04-25,101.73414611816406
2023-04-26,99.93423461914062
2023-04-27,102.09609985351562
2023-04-28,101.68524169921875
2023-05-01,102.15477752685547
2023-05-02,100.89288330078125
2023-05-03,99.83641815185547
2023-05-04,94.27039337158203
2023-05-05,96.06051635742188
2023-05-08,95.74748229980469
2023-05-09,95.39532470703125
2023-05-10,94.37799072265625
2023-05-11,94.87686920166016
2023-05-12,95.08228302001953
2023-05-15,95.88443756103516
2023-05-16,93.3997802734375
2023-05-17,94.54429626464844
2023-05-18,95.67901611328125
2023-05-19,94.94534301757812
2023-05-22,95.072509765625
2023-05-23,93.75192260742188
2023-05-24,91.21835327148438
2023-05-25,92.6661148071289
2023-05-26,93.56607818603516
2023-05-30,91.0031509399414
2023-05-31,89.89777374267578
2023-06-01,90.16188049316406
2023-06-02,95.58118438720703
2023-06-05,95.55184173583984
2023-06-06,97.13656616210938
2023-06-07,99.16145324707031
2023-06-08,98.17344665527344
2023-06-09,97.05829620361328
2023-06-12,98.8484115600586
2023-06-13,104.76660919189453
2023-06-14,102.40911865234375
2023-06-15,103.65143585205078
2023-06-16,100.29617309570312
2023-06-20,98.77995300292969
2023-06-21,99.88532257080078
2023-06-22,100.18856048583984
2023-06-23,100.44290161132812
2023-06-26,101.46024322509766
2023-06-27,104.40467071533203
2023-06-28,104.63943481445312
2023-06-29,107.18802642822266
2023-06-30,106.9817886352539
2023-07-03,108.79869079589844
2023-07-05,103.36760711669922
2023-07-06,102.15959167480469
2023-07-07,103.27922058105469
2023-07-10,103.32831573486328
2023-07-11,104.88988494873047
2023-07-12,105.0470199584961
2023-07-13,105.96038055419922
2023-07-14,104.45775604248047
2023-07-17,105.02737426757812
2023-07-18,106.7755355834961
2023-07-19,103.41670989990234
2023-07-20,100.34268188476562
2023-07-21,98.50613403320312
2023-07-24,100.15608215332031
2023-07-25,103.23992919921875
2023-07-26,101.90424346923828
2023-07-27,100.6569595336914
2023-07-28,101.95336151123047
2023-07-31,104.67381286621094
2023-08-01,105.08629608154297
2023-08-02,103.47563171386719
2023-08-03,103.55420684814453
2023-08-04,101.9337158203125
2023-08-07,102.59172821044922
2023-08-08,102.0908432006836
2023-08-09,102.69976806640625
2023-08-10,100.26411437988281
2023-08-11,100.47036743164062
2023-08-14,105.72467803955078
2023-08-15,102.34619140625
2023-08-16,103.96669006347656
2023-08-17,103.55420684814453
2023-08-18,103.35778045654297
2023-08-21,102.0024642944336
2023-08-22,102.9747543334961
2023-08-23,101.0498046875
2023-08-24,99.24271392822266
2023-08-25,99.94002532958984
2023-08-28,100.2935791015625
2023-08-29,104.66398620605469
2023-08-30,104.51667022705078
2023-08-31,104.68363189697266
2023-09-01,105.38094329833984
2023-09-05,103.69169616699219
2023-09-06,102.13013458251953
2023-09-07,103.1810073852539
2023-09-08,101.09892272949219
2023-09-11,98.54541015625
2023-09-12,98.38827514648438
2023-09-13,96.88563537597656
2023-09-14,100.69625091552734
2023-09-15,96.94457244873047
2023-09-18,96.35530090332031
2023-09-19,97.51419830322266
2023-09-20,98.45703125
2023-09-21,97.75972747802734
2023-09-22,99.29181671142578
2023-09-25,102.5229721069336
2023-09-26,100.98107147216797
2023-09-27,104.53632354736328
2023-09-28,104.47222137451172
2023-09-29,105.7245101928711
2023-10-02,104.82719421386719
2023-10-03,104.72859954833984
2023-10-04,105.07371520996094
2023-10-05,105.4780044555664
2023-10-06,106.74015045166016
2023-10-09,107.21344757080078
2023-10-10,108.22908020019531
2023-10-11,108.94890594482422
2023-10-12,104.34403991699219
2023-10-13,104.43278503417969
2023-10-16,103.25938415527344
2023-10-17,105.29064178466797
2023-10-18,101.9676513671875
2023-10-19,97.81636810302734
2023-10-20,97.56985473632812
2023-10-23,97.37264251708984
2023-10-24,100.20262145996094
2023-10-25,98.44744873046875
2023-10-26,100.93229675292969
2023-10-27,102.65789794921875
2023-10-30,103.13117980957031
2023-10-31,105.02442169189453
2023-11-01,107.49939727783203
2023-11-02,109.9842529296875
2023-11-03,110.30965423583984
2023-11-06,110.25048065185547
2023-11-07,108.71224212646484
2023-11-08,107.64730834960938
2023-11-09,107.18386840820312
2023-11-10,107.49939727783203
2023-11-13,105.94143676757812
2023-11-14,109.20527648925781
2023-11-15,109.70816802978516
2023-11-16,108.347412109375
2023-11-17,109.38275909423828
2023-11-20,110.29979705810547
2023-11-21,111.08863830566406
2023-11-22,111.1280746459961
2023-11-24,109.94480895996094
2023-11-27,113.64250946044922
2023-11-28,112.6367416381836
2023-11-29,113.879150390625
2023-11-30,117.46839141845703
2023-12-01,118.07974243164062
2023-12-04,117.11341857910156
2023-12-05,114.98353576660156
2023-12-06,112.09440612792969
2023-12-07,112.8142318725586
2023-12-08,111.5816650390625
2023-12-11,113.16919708251953
2023-12-12,112.20287322998047
2023-12-13,113.7509765625
2023-12-14,117.46839141845703
2023-12-15,122.783203125
2023-12-18,120.42654418945312
2023-12-19,121.59994506835938
2023-12-20,118.59249114990234
2023-12-21,118.51361083984375
2023-12-22,120.14059448242188
2023-12-26,119.55882263183594
2023-12-27,119.21369934082031
2023-12-28,117.83331298828125
2023-12-29,116.86356353759766
2024-01-02,117.66509246826172
2024-01-03,117.86299133300781
2024-01-04,115.24073791503906
2024-01-05,115.00325012207031
2024-01-08,115.81466674804688
2024-01-09,111.82685089111328
2024-01-10,111.65863037109375
2024-01-11,111.93570709228516
2024-01-12,112.03465270996094
2024-01-16,110.43161010742188
2024-01-17,111.17376708984375
2024-01-18,111.51020812988281
2024-01-19,111.67843627929688
