,HRL
2020-07-29,45.503849029541016
2020-07-30,45.42329025268555
2020-07-31,45.52173614501953
2020-08-03,45.46804428100586
2020-08-04,45.763397216796875
2020-08-05,45.52173614501953
2020-08-06,45.80814743041992
2020-08-07,46.20197677612305
2020-08-10,46.52418899536133
2020-08-11,46.01401901245117
2020-08-12,46.56893539428711
2020-08-13,46.64949417114258
2020-08-14,46.747947692871094
2020-08-17,46.917999267578125
2020-08-18,47.17756271362305
2020-08-19,46.92695999145508
2020-08-20,47.03435516357422
2020-08-21,47.15071487426758
2020-08-24,47.11491012573242
2020-08-25,46.13037109375
2020-08-26,45.62914276123047
2020-08-27,45.924503326416016
2020-08-28,45.30693054199219
2020-08-31,45.62914276123047
2020-09-01,45.36958312988281
2020-09-02,45.942420959472656
2020-09-03,45.638099670410156
2020-09-04,45.718658447265625
2020-09-08,44.975772857666016
2020-09-09,45.351688385009766
2020-09-10,44.50139617919922
2020-09-11,44.599849700927734
2020-09-14,44.975772857666016
2020-09-15,44.58195114135742
2020-09-16,44.259735107421875
2020-09-17,44.31343078613281
2020-09-18,43.63319778442383
2020-09-21,43.38259506225586
2020-09-22,43.59739685058594
2020-09-23,42.657623291015625
2020-09-24,43.21254348754883
2020-09-25,43.71376037597656
2020-09-28,43.8211555480957
2020-09-29,43.41838836669922
2020-09-30,43.75851058959961
2020-10-01,44.10757064819336
2020-10-02,43.8748664855957
2020-10-05,44.30448913574219
2020-10-06,43.72270965576172
2020-10-07,44.15233612060547
2020-10-08,43.946468353271484
2020-10-09,43.8211555480957
2020-10-12,44.84150314331055
2020-10-13,45.32483673095703
2020-10-14,44.95786666870117
2020-10-15,45.17267990112305
2020-10-16,44.54594421386719
2020-10-19,44.07836151123047
2020-10-20,43.84457015991211
2020-10-21,44.303157806396484
2020-10-22,44.357112884521484
2020-10-23,44.608882904052734
2020-10-26,44.46501541137695
2020-10-27,44.98653793334961
2020-10-28,43.71868133544922
2020-10-29,43.790618896484375
2020-10-30,43.78163146972656
2020-11-02,44.474002838134766
2020-11-03,44.95957565307617
2020-11-04,45.09444808959961
2020-11-05,44.56393051147461
2020-11-06,44.869651794433594
2020-11-09,44.5009880065918
2020-11-10,45.8048095703125
2020-11-11,46.721981048583984
2020-11-12,46.50617599487305
2020-11-13,46.89283752441406
2020-11-16,47.21653747558594
2020-11-17,46.15550231933594
2020-11-18,44.96855926513672
2020-11-19,44.95058059692383
2020-11-20,45.07646560668945
2020-11-23,44.98653793334961
2020-11-24,42.450828552246094
2020-11-25,42.14509582519531
2020-11-27,42.441837310791016
2020-11-30,42.42384338378906
2020-12-01,42.73855972290039
2020-12-02,42.23501968383789
2020-12-03,42.47779846191406
2020-12-04,42.60369110107422
2020-12-07,42.396873474121094
2020-12-08,42.693603515625
2020-12-09,42.32493591308594
2020-12-10,41.902320861816406
2020-12-11,42.441837310791016
2020-12-14,42.441837310791016
2020-12-15,42.55873107910156
2020-12-16,42.45981979370117
2020-12-17,42.954368591308594
2020-12-18,43.10723876953125
2020-12-21,42.83747100830078
2020-12-22,42.28896713256836
2020-12-23,42.56772232055664
2020-12-24,42.41485595703125
2020-12-28,42.45981979370117
2020-12-29,42.037193298339844
2020-12-30,41.75844192504883
2020-12-31,41.91130828857422
2021-01-04,41.64155578613281
2021-01-05,41.173973083496094
2021-01-06,41.425743103027344
2021-01-07,41.11101531982422
2021-01-08,41.07938766479492
2021-01-11,40.166316986083984
2021-01-12,39.84085464477539
2021-01-13,39.786617279052734
2021-01-14,39.750465393066406
2021-01-15,40.564083099365234
2021-01-19,40.45560073852539
2021-01-20,40.43751907348633
2021-01-21,40.907630920410156
2021-01-22,41.05226135253906
2021-01-25,42.525840759277344
2021-01-26,43.86381530761719
2021-01-27,45.653812408447266
2021-01-28,43.3575553894043
2021-01-29,42.36312484741211
2021-02-01,42.4173583984375
2021-02-02,44.07174301147461
2021-02-03,43.28523635864258
2021-02-04,44.315834045410156
2021-02-05,44.35200500488281
2021-02-08,45.0209846496582
2021-02-09,44.731693267822266
2021-02-10,45.04810333251953
2021-02-11,43.55644607543945
2021-02-12,43.610694885253906
2021-02-16,42.55296325683594
2021-02-17,42.453521728515625
2021-02-18,42.93265914916992
2021-02-19,42.580078125
2021-02-22,42.74281311035156
2021-02-23,42.797054290771484
2021-02-24,42.381202697753906
2021-02-25,42.652408599853516
2021-02-26,41.92013931274414
2021-03-01,41.893028259277344
2021-03-02,42.34503936767578
2021-03-03,42.4264030456543
2021-03-04,42.453521728515625
2021-03-05,43.14059066772461
2021-03-08,43.30331039428711
2021-03-09,43.0230712890625
2021-03-10,43.610694885253906
2021-03-11,43.16770935058594
2021-03-12,43.7914924621582
2021-03-15,43.78245544433594
2021-03-16,43.60165023803711
2021-03-17,43.3575553894043
2021-03-18,43.65589141845703
2021-03-19,43.36659622192383
2021-03-22,43.89093780517578
2021-03-23,44.01750946044922
2021-03-24,43.447959899902344
2021-03-25,43.827659606933594
2021-03-26,43.312355041503906
2021-03-29,43.999420166015625
2021-03-30,43.538368225097656
2021-03-31,43.1948356628418
2021-04-01,43.032100677490234
2021-04-05,43.21290969848633
2021-04-06,43.46604919433594
2021-04-07,42.96881866455078
2021-04-08,42.688575744628906
2021-04-09,42.120601654052734
2021-04-12,42.73855209350586
2021-04-13,42.393226623535156
2021-04-14,42.31144714355469
2021-04-15,42.14786911010742
2021-04-16,42.565895080566406
2021-04-19,42.275089263916016
2021-04-20,42.95665740966797
2021-04-21,42.99300003051758
2021-04-22,42.720375061035156
2021-04-23,42.156951904296875
2021-04-26,41.80253982543945
2021-04-27,41.947940826416016
2021-04-28,41.757102966308594
2021-04-29,42.32052230834961
2021-04-30,41.98429489135742
2021-05-03,42.52043914794922
2021-05-04,42.87485885620117
2021-05-05,43.20201873779297
2021-05-06,43.13840866088867
2021-05-07,42.83852005004883
2021-05-10,43.229270935058594
2021-05-11,42.911216735839844
2021-05-12,42.60224533081055
2021-05-13,43.09297180175781
2021-05-14,42.329612731933594
2021-05-17,42.30234909057617
2021-05-18,42.09333801269531
2021-05-19,41.775272369384766
2021-05-20,44.85594177246094
2021-05-21,44.91046905517578
2021-05-24,44.76506423950195
2021-05-25,44.537879943847656
2021-05-26,44.32886505126953
2021-05-27,44.1652946472168
2021-05-28,44.110774993896484
2021-06-01,43.92901611328125
2021-06-02,44.71054458618164
2021-06-03,45.110389709472656
2021-06-04,44.919559478759766
2021-06-07,44.69236755371094
2021-06-08,44.27434539794922
2021-06-09,43.87449264526367
2021-06-10,44.22889709472656
2021-06-11,44.32886505126953
2021-06-14,44.44700241088867
2021-06-15,44.201637268066406
2021-06-16,43.592777252197266
2021-06-17,43.92901611328125
2021-06-18,43.09297180175781
2021-06-21,43.45646286010742
2021-06-22,43.38376998901367
2021-06-23,43.102046966552734
2021-06-24,43.07478713989258
2021-06-25,43.40193557739258
2021-06-28,43.41102981567383
2021-06-29,43.20201873779297
2021-06-30,43.39285659790039
2021-07-01,43.229270935058594
2021-07-02,43.41102981567383
2021-07-06,43.52916717529297
2021-07-07,43.647308349609375
2021-07-08,43.39285659790039
2021-07-09,43.33347702026367
2021-07-12,42.96809768676758
2021-07-13,43.050315856933594
2021-07-14,43.123390197753906
2021-07-15,43.707984924316406
2021-07-16,44.09162902832031
2021-07-19,44.128177642822266
2021-07-20,43.726261138916016
2021-07-21,43.08685302734375
2021-07-22,42.71234130859375
2021-07-23,43.24213409423828
2021-07-26,43.16905975341797
2021-07-27,43.56183624267578
2021-07-28,42.849361419677734
2021-07-29,42.85849380493164
2021-07-30,42.3652458190918
2021-08-02,42.55705642700195
2021-08-03,42.29215621948242
2021-08-04,41.616214752197266
2021-08-05,41.579681396484375
2021-08-06,41.54313659667969
2021-08-09,41.917659759521484
2021-08-10,41.76235580444336
2021-08-11,41.76235580444336
2021-08-12,41.460941314697266
2021-08-13,42.01812744140625
2021-08-16,42.301300048828125
2021-08-17,43.0594482421875
2021-08-18,42.20995330810547
2021-08-19,42.420040130615234
2021-08-20,42.31956481933594
2021-08-23,42.00899887084961
2021-08-24,41.451805114746094
2021-08-25,41.42439651489258
2021-08-26,40.775856018066406
2021-08-27,41.031620025634766
2021-08-30,41.36958312988281
2021-08-31,41.59794235229492
2021-09-01,41.71669387817383
2021-09-02,39.7984733581543
2021-09-03,39.10426712036133
2021-09-07,38.565338134765625
2021-09-08,38.912437438964844
2021-09-09,38.54707336425781
2021-09-10,38.647544860839844
2021-09-13,38.98551559448242
2021-09-14,38.738887786865234
2021-09-15,37.989864349365234
2021-09-16,38.23649597167969
2021-09-17,38.38264846801758
2021-09-20,38.090354919433594
2021-09-21,37.74324035644531
2021-09-22,37.30479049682617
2021-09-23,37.11296844482422
2021-09-24,37.26825714111328
2021-09-27,37.39613342285156
2021-09-28,37.56969451904297
2021-09-29,38.017269134521484
2021-09-30,37.45094299316406
2021-10-01,37.3504638671875
2021-10-04,37.67017364501953
2021-10-05,37.69757080078125
2021-10-06,38.190834045410156
2021-10-07,37.76150894165039
2021-10-08,38.081214904785156
2021-10-11,38.291297912597656
2021-10-12,38.647544860839844
2021-10-13,38.69321823120117
2021-10-14,39.1682014465332
2021-10-15,39.1911735534668
2021-10-18,38.6950798034668
2021-10-19,38.26329803466797
2021-10-20,38.4745979309082
2021-10-21,38.272491455078125
2021-10-22,38.594024658203125
2021-10-25,38.53890609741211
2021-10-26,38.7593879699707
2021-10-27,38.82369613647461
2021-10-28,39.37491226196289
2021-10-29,38.87881851196289
2021-11-01,39.45758819580078
2021-11-02,39.567832946777344
2021-11-03,39.83424758911133
2021-11-04,39.63214111328125
2021-11-05,39.696449279785156
2021-11-08,39.99960708618164
2021-11-09,39.73320007324219
2021-11-10,39.96287536621094
2021-11-11,39.81587600708008
2021-11-12,39.889381408691406
2021-11-15,39.898555755615234
2021-11-16,39.58620834350586
2021-11-17,39.77912902832031
2021-11-18,39.1544189453125
2021-11-19,39.163612365722656
2021-11-22,39.52190017700195
2021-11-23,39.73320007324219
2021-11-24,39.44839859008789
2021-11-26,39.328975677490234
2021-11-29,39.03498840332031
2021-11-30,38.03363037109375
2021-12-01,38.63995361328125
2021-12-02,38.548091888427734
2021-12-03,39.25547409057617
2021-12-06,39.53108215332031
2021-12-07,38.97987365722656
2021-12-08,39.31059646606445
2021-12-09,41.15716552734375
2021-12-10,42.259586334228516
2021-12-13,43.43549728393555
2021-12-14,44.005088806152344
2021-12-15,44.63898849487305
2021-12-16,45.19019317626953
2021-12-17,44.253135681152344
2021-12-20,44.52873992919922
2021-12-21,43.64680099487305
2021-12-22,43.82135772705078
2021-12-23,43.885658264160156
2021-12-27,44.07857894897461
2021-12-28,44.49199676513672
2021-12-29,44.583858489990234
2021-12-30,44.62060546875
2021-12-31,44.841094970703125
2022-01-03,45.13507843017578
2022-01-04,45.02482986450195
2022-01-05,45.60360336303711
2022-01-06,45.31882095336914
2022-01-07,45.79652786254883
2022-01-10,45.79652786254883
2022-01-11,45.649532318115234
2022-01-12,45.04320526123047
2022-01-13,45.48418045043945
2022-01-14,45.32717514038086
2022-01-18,45.46570587158203
2022-01-19,45.391822814941406
2022-01-20,45.17940139770508
2022-01-21,45.37335205078125
2022-01-24,45.26253128051758
2022-01-25,44.52369689941406
2022-01-26,42.9998664855957
2022-01-27,43.1845703125
2022-01-28,43.61863327026367
2022-01-31,43.84028244018555
2022-02-01,43.507808685302734
2022-02-02,43.94186782836914
2022-02-03,44.14504623413086
2022-02-04,43.38774490356445
2022-02-07,43.8310432434082
2022-02-08,43.94186782836914
2022-02-09,44.338985443115234
2022-02-10,43.52627944946289
2022-02-11,44.25586700439453
2022-02-14,43.8310432434082
2022-02-15,43.65556716918945
2022-02-16,43.507808685302734
2022-02-17,43.69251251220703
2022-02-18,43.821815490722656
2022-02-22,43.96033477783203
2022-02-23,44.052696228027344
2022-02-24,43.43391799926758
2022-02-25,44.75457763671875
2022-02-28,43.997283935546875
2022-03-01,45.75200653076172
2022-03-02,46.62013244628906
2022-03-03,47.54365921020508
2022-03-04,47.77454376220703
2022-03-07,48.20861053466797
2022-03-08,46.4354133605957
2022-03-09,46.09370803833008
2022-03-10,46.62013244628906
2022-03-11,46.62013244628906
2022-03-14,46.213768005371094
2022-03-15,45.42876434326172
2022-03-16,45.595001220703125
2022-03-17,45.899776458740234
2022-03-18,45.493412017822266
2022-03-21,45.945953369140625
2022-03-22,45.92747116088867
2022-03-23,46.112178802490234
2022-03-24,46.41694259643555
2022-03-25,46.823307037353516
2022-03-28,46.54624557495117
2022-03-29,46.84177780151367
2022-03-30,47.5621337890625
2022-03-31,47.59907531738281
2022-04-01,48.41178512573242
2022-04-04,47.74684524536133
2022-04-05,48.27326202392578
2022-04-06,48.716552734375
2022-04-07,48.8550910949707
2022-04-08,48.92005157470703
2022-04-11,49.29129409790039
2022-04-12,49.49546813964844
2022-04-13,49.63468933105469
2022-04-14,49.588279724121094
2022-04-18,49.207759857177734
2022-04-19,49.8667106628418
2022-04-20,50.74840545654297
2022-04-21,50.86906433105469
2022-04-22,49.727500915527344
2022-04-25,49.70893478393555
2022-04-26,48.59522247314453
2022-04-27,49.04998016357422
2022-04-28,49.68109130859375
2022-04-29,48.62306213378906
2022-05-02,48.09404373168945
2022-05-03,47.945552825927734
2022-05-04,48.49312210083008
2022-05-05,47.86201858520508
2022-05-06,48.2703857421875
2022-05-09,48.77155303955078
2022-05-10,48.372467041015625
2022-05-11,48.44672393798828
2022-05-12,48.55809783935547
2022-05-13,49.38409423828125
2022-05-16,49.532596588134766
2022-05-17,49.059261322021484
2022-05-18,44.762168884277344
2022-05-19,44.37237548828125
2022-05-20,44.79001235961914
2022-05-23,44.98491668701172
2022-05-24,45.59746170043945
2022-05-25,45.43040084838867
2022-05-26,44.93851089477539
2022-05-27,45.1334114074707
2022-05-31,45.1705322265625
2022-06-01,44.80857849121094
2022-06-02,42.46976852416992
2022-06-03,41.87578201293945
2022-06-06,42.32126998901367
2022-06-07,42.34912109375
2022-06-08,42.33055877685547
2022-06-09,42.0428466796875
2022-06-10,42.54401779174805
2022-06-13,41.977874755859375
2022-06-14,41.87578201293945
2022-06-15,41.66232681274414
2022-06-16,41.67160415649414
2022-06-17,41.47669982910156
2022-06-21,42.052120208740234
2022-06-22,42.432647705078125
2022-06-23,42.980224609375
2022-06-24,43.96400833129883
2022-06-27,44.11249923706055
2022-06-28,43.704139709472656
2022-06-29,44.5115852355957
2022-06-30,43.95472717285156
2022-07-01,44.28884506225586
2022-07-05,44.17747116088867
2022-07-06,44.5672721862793
2022-07-07,44.87354278564453
2022-07-08,44.36966323852539
2022-07-11,44.60293960571289
2022-07-12,44.86421203613281
2022-07-13,44.966854095458984
2022-07-14,44.87354278564453
2022-07-15,44.59361267089844
2022-07-18,44.20170211791992
2022-07-19,44.52829360961914
2022-07-20,44.061737060546875
2022-07-21,44.11771774291992
2022-07-22,44.406986236572266
2022-07-25,44.574947357177734
2022-07-26,44.92953109741211
2022-07-27,45.03217315673828
2022-07-28,45.955963134765625
2022-07-29,46.03994369506836
2022-08-01,46.03061294555664
2022-08-02,46.08659362792969
2022-08-03,46.04926681518555
2022-08-04,45.65736389160156
2022-08-05,45.63869857788086
2022-08-08,45.7413444519043
2022-08-09,46.5251579284668
2022-08-10,46.51582336425781
2022-08-11,46.2918815612793
2022-08-12,46.5251579284668
2022-08-15,47.047698974609375
2022-08-16,47.252986907958984
2022-08-17,47.42094421386719
2022-08-18,47.55158996582031
2022-08-19,47.65422439575195
2022-08-22,47.327640533447266
2022-08-23,47.840850830078125
2022-08-24,48.008811950683594
2022-08-25,47.99947738647461
2022-08-26,47.66355895996094
2022-08-29,47.850181579589844
2022-08-30,47.27164840698242
2022-08-31,46.91706466674805
2022-09-01,43.83778381347656
2022-09-02,43.28724670410156
2022-09-06,43.436546325683594
2022-09-07,44.03373718261719
2022-09-08,43.707149505615234
2022-09-09,43.725807189941406
2022-09-12,43.93109893798828
2022-09-13,43.08196258544922
2022-09-14,42.87667465209961
2022-09-15,42.87667465209961
2022-09-16,42.727378845214844
2022-09-19,43.16594314575195
2022-09-20,42.93266296386719
2022-09-21,43.45520782470703
2022-09-22,43.903106689453125
2022-09-23,43.735137939453125
2022-09-26,43.725807189941406
2022-09-27,43.29657745361328
2022-09-28,43.79113006591797
2022-09-29,42.83002471923828
2022-09-30,42.400787353515625
2022-10-03,43.109954833984375
2022-10-04,43.76313781738281
2022-10-05,43.21259689331055
2022-10-06,41.90623092651367
2022-10-07,41.56098937988281
2022-10-10,42.251487731933594
2022-10-11,42.923336029052734
2022-10-12,42.55008316040039
2022-10-13,42.9046745300293
2022-10-14,42.12578201293945
2022-10-17,42.548072814941406
2022-10-18,42.95158767700195
2022-10-19,43.280033111572266
2022-10-20,42.12578201293945
2022-10-21,42.20085144042969
2022-10-24,42.36976623535156
2022-10-25,42.379150390625
2022-10-26,42.942203521728516
2022-10-27,43.19557571411133
2022-10-28,44.068321228027344
2022-10-31,43.5897216796875
2022-11-01,43.5897216796875
2022-11-02,43.45833969116211
2022-11-03,42.998512268066406
2022-11-04,43.22373580932617
2022-11-07,44.11522674560547
2022-11-08,44.53752517700195
2022-11-09,44.23723220825195
2022-11-10,44.65013122558594
2022-11-11,44.48122024536133
2022-11-14,44.10585021972656
2022-11-15,44.23723220825195
2022-11-16,45.034889221191406
2022-11-17,45.109962463378906
2022-11-18,45.663631439208984
2022-11-21,46.27360534667969
2022-11-22,46.25483703613281
2022-11-23,46.12345886230469
2022-11-25,46.36745071411133
2022-11-28,46.08592224121094
2022-11-29,45.222572326660156
2022-11-30,44.10585021972656
2022-12-01,44.65951919555664
2022-12-02,44.70643997192383
2022-12-05,44.284149169921875
2022-12-06,43.95570373535156
2022-12-07,44.68767166137695
2022-12-08,44.715816497802734
2022-12-09,44.12461471557617
2022-12-12,44.27476501464844
2022-12-13,43.78678512573242
2022-12-14,43.646026611328125
2022-12-15,42.87651062011719
2022-12-16,42.848365783691406
2022-12-19,42.688838958740234
2022-12-20,42.454227447509766
2022-12-21,42.6137580871582
2022-12-22,42.6137580871582
2022-12-23,42.820213317871094
2022-12-27,43.01728057861328
2022-12-28,42.57622528076172
2022-12-29,42.70759582519531
2022-12-30,42.74513626098633
2023-01-03,42.93282699584961
2023-01-04,43.06420135498047
2023-01-05,43.2143440246582
2023-01-06,44.021392822265625
2023-01-09,43.25188446044922
2023-01-10,43.082977294921875
2023-01-11,43.93693161010742
2023-01-12,43.664791107177734
2023-01-13,43.51846694946289
2023-01-17,43.75447082519531
2023-01-18,41.97031021118164
2023-01-19,41.97031021118164
2023-01-20,42.083587646484375
2023-01-23,42.14967346191406
2023-01-24,42.10246276855469
2023-01-25,42.253509521484375
2023-01-26,42.253509521484375
2023-01-27,42.37622833251953
2023-01-30,42.27238464355469
2023-01-31,42.77271270751953
2023-02-01,42.801029205322266
2023-02-02,42.801029205322266
2023-02-03,42.70663070678711
2023-02-06,43.08423614501953
2023-02-07,42.64999008178711
2023-02-08,42.12134552001953
2023-02-09,42.03638458251953
2023-02-10,42.43286895751953
2023-02-13,42.82935333251953
2023-02-14,42.47063446044922
2023-02-15,42.61222839355469
2023-02-16,42.43286895751953
2023-02-17,43.17863082885742
2023-02-21,42.933189392089844
2023-02-22,42.86711502075195
2023-02-23,42.72551727294922
2023-02-24,42.57447052001953
2023-02-27,42.2912712097168
2023-02-28,41.89479064941406
2023-03-01,41.37559127807617
2023-03-02,39.487586975097656
2023-03-03,38.35477828979492
2023-03-06,38.260379791259766
2023-03-07,37.741180419921875
2023-03-08,37.97718048095703
2023-03-09,37.4957389831543
2023-03-10,36.98598098754883
2023-03-13,37.127586364746094
2023-03-14,37.108699798583984
2023-03-15,37.23141860961914
2023-03-16,36.967098236083984
2023-03-17,36.20246124267578
2023-03-20,36.589500427246094
2023-03-21,36.35349655151367
2023-03-22,36.04197692871094
2023-03-23,35.82485580444336
2023-03-24,36.485660552978516
2023-03-27,36.787750244140625
2023-03-28,36.967098236083984
2023-03-29,37.09925842285156
2023-03-30,37.04262161254883
2023-03-31,37.646785736083984
2023-04-03,38.15653991699219
2023-04-04,38.60966110229492
2023-04-05,38.22262954711914
2023-04-06,38.052703857421875
2023-04-10,37.96774673461914
2023-04-11,38.081016540527344
2023-04-12,37.96774673461914
2023-04-13,37.901668548583984
2023-04-14,37.31709671020508
2023-04-17,37.84938430786133
2023-04-18,37.78284454345703
2023-04-19,37.85889434814453
2023-04-20,37.9254264831543
2023-04-21,37.877891540527344
2023-04-24,37.73532485961914
2023-04-25,38.03947830200195
2023-04-26,37.86839294433594
2023-04-27,38.410186767578125
2023-04-28,38.43870162963867
2023-05-01,38.619293212890625
2023-05-02,38.2200813293457
2023-05-03,38.619293212890625
2023-05-04,38.88543701171875
2023-05-05,39.16108703613281
2023-05-08,38.62880325317383
2023-05-09,38.17256164550781
2023-05-10,38.144046783447266
2023-05-11,38.29612350463867
2023-05-12,38.248600006103516
2023-05-15,37.65928268432617
2023-05-16,37.09847640991211
2023-05-17,37.40263748168945
2023-05-18,37.326602935791016
2023-05-19,37.39313888549805
2023-05-22,36.96540832519531
2023-05-23,37.165016174316406
2023-05-24,36.96540832519531
2023-05-25,36.34757614135742
2023-05-26,36.566192626953125
2023-05-30,36.43312454223633
2023-05-31,36.35708236694336
2023-06-01,38.21057891845703
2023-06-02,38.75237274169922
2023-06-05,38.552764892578125
2023-06-06,38.429195404052734
2023-06-07,38.37215805053711
2023-06-08,38.619293212890625
2023-06-09,38.847415924072266
2023-06-12,38.85692596435547
2023-06-13,38.80939865112305
2023-06-14,39.208614349365234
2023-06-15,39.256141662597656
2023-06-16,39.227622985839844
2023-06-20,38.761871337890625
2023-06-21,38.66682434082031
2023-06-22,38.60028839111328
2023-06-23,38.46721649169922
2023-06-26,38.761871337890625
2023-06-27,38.486228942871094
2023-06-28,37.47868347167969
2023-06-29,37.88740921020508
2023-06-30,38.22958755493164
2023-07-03,38.60979080200195
2023-07-05,38.17256164550781
2023-07-06,37.839881896972656
2023-07-07,37.40263748168945
2023-07-10,37.14600372314453
2023-07-11,37.26957321166992
2023-07-12,37.21253967285156
2023-07-13,37.7923469543457
2023-07-14,38.40970230102539
2023-07-17,37.70142364501953
2023-07-18,37.64400100708008
2023-07-19,37.864139556884766
2023-07-20,38.486270904541016
2023-07-21,38.419273376464844
2023-07-24,38.782981872558594
2023-07-25,38.8978385925293
2023-07-26,39.060550689697266
2023-07-27,38.888267517089844
2023-07-28,39.280696868896484
2023-07-31,39.12755584716797
2023-08-01,38.84998321533203
2023-08-02,39.61568832397461
2023-08-03,39.07012176513672
2023-08-04,38.802127838134766
2023-08-07,39.012699127197266
2023-08-08,38.419273376464844
2023-08-09,38.96483612060547
2023-08-10,39.04140853881836
2023-08-11,39.81668472290039
2023-08-14,39.117977142333984
2023-08-15,38.51498794555664
2023-08-16,38.352272033691406
2023-08-17,37.71099853515625
2023-08-18,37.605716705322266
2023-08-21,37.270713806152344
2023-08-22,37.28028869628906
2023-08-23,36.82086944580078
2023-08-24,37.2515754699707
2023-08-25,37.691856384277344
2023-08-28,38.03642272949219
2023-08-29,38.10342025756836
2023-08-30,37.95985412597656
2023-08-31,36.93571853637695
2023-09-01,36.753868103027344
2023-09-05,36.036014556884766
2023-09-06,35.65316390991211
2023-09-07,35.39473342895508
2023-09-08,35.52873229980469
2023-09-11,35.758445739746094
2023-09-12,35.796730041503906
2023-09-13,35.940303802490234
2023-09-14,36.76343536376953
2023-09-15,36.60072708129883
2023-09-18,36.581581115722656
2023-09-19,36.7825813293457
2023-09-20,37.12714767456055
2023-09-21,37.64400100708008
2023-09-22,37.24199676513672
2023-09-25,37.261146545410156
2023-09-26,37.184574127197266
2023-09-27,36.68686294555664
2023-09-28,36.39972686767578
2023-09-29,36.39972686767578
2023-10-02,35.93073272705078
2023-10-03,36.0838737487793
2023-10-04,36.46672439575195
2023-10-05,35.74887466430664
2023-10-06,35.289451599121094
2023-10-09,34.50460433959961
2023-10-10,35.23202896118164
2023-10-11,34.6768913269043
2023-10-12,31.269495010375977
2023-10-13,30.907527923583984
2023-10-16,31.004053115844727
2023-10-17,31.28397560119629
2023-10-18,30.75308609008789
2023-10-19,30.714475631713867
2023-10-20,30.3283748626709
2023-10-23,29.884353637695312
2023-10-24,29.884353637695312
2023-10-25,31.004053115844727
2023-10-26,30.926834106445312
2023-10-27,30.299415588378906
2023-10-30,30.94614028930664
2023-10-31,31.419111251831055
2023-11-01,31.31293487548828
2023-11-02,32.0272216796875
2023-11-03,31.727994918823242
2023-11-06,31.399805068969727
2023-11-07,31.45772361755371
2023-11-08,31.341896057128906
2023-11-09,31.3804988861084
2023-11-10,31.370849609375
2023-11-13,31.303285598754883
2023-11-14,31.776256561279297
2023-11-15,31.60251235961914
2023-11-16,31.52528953552246
2023-11-17,31.390155792236328
2023-11-20,31.071619033813477
2023-11-21,31.322587966918945
2023-11-22,31.45772361755371
2023-11-24,31.583208084106445
2023-11-27,30.849609375
2023-11-28,30.8399600982666
2023-11-29,29.411378860473633
2023-11-30,29.527210235595703
2023-12-01,30.231847763061523
2023-12-04,30.63725471496582
2023-12-05,30.25115394592285
2023-12-06,30.79169464111328
2023-12-07,30.74343490600586
2023-12-08,30.289762496948242
2023-12-11,30.60829734802246
2023-12-12,30.56003189086914
2023-12-13,31.563901901245117
2023-12-14,30.811002731323242
2023-12-15,30.000185012817383
2023-12-18,30.51177406311035
2023-12-19,30.62760353088379
2023-12-20,30.33802604675293
2023-12-21,30.569686889648438
2023-12-22,30.65656089782715
2023-12-26,30.704822540283203
2023-12-27,30.704822540283203
2023-12-28,30.830307006835938
2023-12-29,30.99439811706543
2024-01-02,31.660429000854492
2024-01-03,31.46737289428711
2024-01-04,31.19710350036621
2024-01-05,31.04266357421875
2024-01-08,30.965442657470703
2024-01-09,31.1102294921875
2024-01-10,30.78204345703125
2024-01-11,30.666213989257812
2024-01-12,30.980792999267578
2024-01-16,30.503568649291992
2024-01-17,30.396432876586914
2024-01-18,30.26982307434082
2024-01-19,29.841291427612305
2024-01-22,29.55885124206543
2024-01-23,29.919206619262695
2024-01-24,29.6075496673584
2024-01-25,29.627029418945312
2024-01-26,30.18216896057129
2024-01-29,29.773117065429688
2024-01-30,29.8802490234375
2024-01-31,29.578330993652344
2024-02-01,30.055559158325195
2024-02-02,29.802335739135742
2024-02-05,29.0231876373291
2024-02-06,29.30562973022461
2024-02-07,28.955015182495117
2024-02-08,28.70178985595703
2024-02-09,28.302478790283203
2024-02-12,28.828401565551758
2024-02-13,27.97134017944336
2024-02-14,28.04925537109375
2024-02-15,28.35117530822754
2024-02-16,28.23430633544922
2024-02-20,28.672574996948242
2024-02-21,28.964754104614258
2024-02-22,29.490678787231445
2024-02-23,29.71468162536621
2024-02-26,29.656246185302734
2024-02-27,30.094514846801758
2024-02-28,30.02634048461914
2024-02-29,34.399295806884766
2024-03-01,32.50012969970703
2024-03-04,32.88969802856445
2024-03-05,33.13318634033203
2024-03-06,33.29875183105469
2024-03-07,33.08448791503906
2024-03-08,33.22084045410156
2024-03-11,33.29875183105469
2024-03-12,33.269535064697266
2024-03-13,33.58119583129883
2024-03-14,32.841007232666016
2024-03-15,33.25005340576172
2024-03-18,33.45458221435547
2024-03-19,33.58119583129883
2024-03-20,33.600669860839844
2024-03-21,33.36692810058594
2024-03-22,33.48379898071289
2024-03-25,33.327972412109375
2024-03-26,33.45458221435547
2024-03-27,33.94154739379883
2024-03-28,33.980506896972656
2024-04-01,34.06815719604492
2024-04-02,34.321380615234375
2024-04-03,33.824676513671875
2024-04-04,34.25320816040039
2024-04-05,33.79545974731445
2024-04-08,34.19477081298828
2024-04-09,34.389556884765625
2024-04-10,33.8636360168457
2024-04-11,34.0389404296875
2024-04-12,33.31529235839844
