,DHR
2018-12-06,90.65897369384766
2018-12-07,88.07393646240234
2018-12-10,87.94424438476562
2018-12-11,87.59839630126953
2018-12-12,88.21224975585938
2018-12-13,88.61859130859375
2018-12-14,86.80301666259766
2018-12-17,86.77705383300781
2018-12-18,87.0796890258789
2018-12-19,87.01914978027344
2018-12-20,85.03929138183594
2018-12-21,85.14302825927734
2018-12-24,82.00462341308594
2018-12-26,86.42259979248047
2018-12-27,87.89472961425781
2018-12-28,88.18048858642578
2018-12-31,89.2975845336914
2019-01-02,87.02875518798828
2019-01-03,84.5348129272461
2019-01-04,86.98544311523438
2019-01-07,87.34049987792969
2019-01-08,89.5660171508789
2019-01-09,90.37135314941406
2019-01-10,91.23731231689453
2019-01-11,91.15071868896484
2019-01-14,90.13754272460938
2019-01-15,90.96019744873047
2019-01-16,90.48394775390625
2019-01-17,91.4191665649414
2019-01-18,93.04717254638672
2019-01-22,92.14656066894531
2019-01-23,91.90411376953125
2019-01-24,91.8348388671875
2019-01-25,92.0772933959961
2019-01-28,91.81751251220703
2019-01-29,91.15938568115234
2019-01-30,94.39805603027344
2019-01-31,96.05204010009766
2019-02-01,94.64917755126953
2019-02-04,94.90031433105469
2019-02-05,94.83103942871094
2019-02-06,94.96092224121094
2019-02-07,94.03437042236328
2019-02-08,94.60591125488281
2019-02-11,94.97825622558594
2019-02-12,96.44172668457031
2019-02-13,96.31181335449219
2019-02-14,95.56709289550781
2019-02-15,96.32915496826172
2019-02-19,96.39845275878906
2019-02-20,97.16046905517578
2019-02-21,97.35962677001953
2019-02-22,98.26890563964844
2019-02-25,106.64269256591797
2019-02-26,106.69465637207031
2019-02-27,109.44842529296875
2019-02-28,109.99396514892578
2019-03-01,110.64341735839844
2019-03-04,109.01542663574219
2019-03-05,108.54781341552734
2019-03-06,107.93296813964844
2019-03-07,107.777099609375
2019-03-08,108.27937316894531
2019-03-11,109.39646911621094
2019-03-12,110.35767364501953
2019-03-13,110.95516967773438
2019-03-14,110.9378433227539
2019-03-15,111.44011688232422
2019-03-18,110.90320587158203
2019-03-19,112.45329284667969
2019-03-20,112.34937286376953
2019-03-21,114.55754852294922
2019-03-22,112.30604553222656
2019-03-25,112.1069107055664
2019-03-26,113.50975799560547
2019-03-27,112.34937286376953
2019-03-28,112.58350372314453
2019-03-29,114.4737548828125
2019-04-01,114.30032348632812
2019-04-02,114.12690734863281
2019-04-03,113.56330108642578
2019-04-04,113.1297607421875
2019-04-05,114.10087585449219
2019-04-08,114.41303253173828
2019-04-09,114.30900573730469
2019-04-10,114.02285766601562
2019-04-11,113.96216583251953
2019-04-12,114.13558197021484
2019-04-15,113.15575408935547
2019-04-16,111.14409637451172
2019-04-17,108.28270721435547
2019-04-18,109.92149353027344
2019-04-22,110.0082015991211
2019-04-23,110.79727172851562
2019-04-24,112.11524963378906
2019-04-25,113.06038665771484
2019-04-26,113.52861785888672
2019-04-29,113.86679077148438
2019-04-30,114.83792877197266
2019-05-01,114.07488250732422
2019-05-02,115.76571655273438
2019-05-03,116.6935043334961
2019-05-06,116.00849914550781
2019-05-07,113.35519409179688
2019-05-08,114.21360778808594
2019-05-09,113.88411712646484
2019-05-10,114.1789321899414
2019-05-13,112.25399780273438
2019-05-14,113.37252807617188
2019-05-15,113.6326675415039
2019-05-16,114.69051361083984
2019-05-17,113.67601013183594
2019-05-20,112.99969482421875
2019-05-21,112.90430450439453
2019-05-22,114.23096466064453
2019-05-23,114.13558197021484
2019-05-24,114.4910888671875
2019-05-28,112.83491516113281
2019-05-29,112.96499633789062
2019-05-30,114.83792877197266
2019-05-31,114.465087890625
2019-06-03,114.38704681396484
2019-06-04,114.84659576416016
2019-06-05,116.364013671875
2019-06-06,116.98833465576172
2019-06-07,119.24275207519531
2019-06-10,119.63296508789062
2019-06-11,119.5809326171875
2019-06-12,120.32664489746094
2019-06-13,120.8902359008789
2019-06-14,121.07232666015625
2019-06-17,120.82955169677734
2019-06-18,122.2688980102539
2019-06-19,123.5955810546875
2019-06-20,124.55805206298828
2019-06-21,124.6274185180664
2019-06-24,123.25740814208984
2019-06-25,123.30076599121094
2019-06-26,122.18219757080078
2019-06-27,123.25872039794922
2019-06-28,124.07476806640625
2019-07-01,125.0123519897461
2019-07-02,125.13390350341797
2019-07-03,126.14962768554688
2019-07-05,125.40302276611328
2019-07-08,124.68244934082031
2019-07-09,123.52783966064453
2019-07-10,123.79695892333984
2019-07-11,123.89244079589844
2019-07-12,121.56584167480469
2019-07-15,122.50342559814453
2019-07-16,121.39219665527344
2019-07-17,121.23595428466797
2019-07-18,124.14421081542969
2019-07-19,122.93749237060547
2019-07-22,122.9461898803711
2019-07-23,123.71882629394531
2019-07-24,123.87510681152344
2019-07-25,124.32653045654297
2019-07-26,123.51915740966797
2019-07-29,123.86640167236328
2019-07-30,123.88379669189453
2019-07-31,121.97386169433594
2019-08-01,121.73079681396484
2019-08-02,120.83659362792969
2019-08-05,117.80679321289062
2019-08-06,120.00318908691406
2019-08-07,119.97713470458984
2019-08-08,122.31242370605469
2019-08-09,121.80892181396484
2019-08-12,120.15943908691406
2019-08-13,122.00859069824219
2019-08-14,118.37975311279297
2019-08-15,119.10031127929688
2019-08-16,121.84363555908203
2019-08-19,123.0243148803711
2019-08-20,121.60054779052734
2019-08-21,121.81758880615234
2019-08-22,121.15779876708984
2019-08-23,117.54632568359375
2019-08-26,118.41448211669922
2019-08-27,120.02054595947266
2019-08-28,121.09703063964844
2019-08-29,122.9982681274414
2019-08-30,123.35420989990234
2019-09-03,121.42692565917969
2019-09-04,121.76551818847656
2019-09-05,124.1008071899414
2019-09-06,125.29886627197266
2019-09-09,120.98417663574219
2019-09-10,118.57942199707031
2019-09-11,121.1057357788086
2019-09-12,123.05036926269531
2019-09-13,122.42529296875
2019-09-16,122.10408020019531
2019-09-17,123.56255340576172
2019-09-18,124.96895599365234
2019-09-19,126.5315933227539
2019-09-20,127.15662384033203
2019-09-23,125.5332260131836
2019-09-24,125.48980712890625
2019-09-25,124.96895599365234
2019-09-26,124.08238983154297
2019-09-27,123.0394058227539
2019-09-30,125.53388214111328
2019-10-01,123.35230255126953
2019-10-02,119.17160034179688
2019-10-03,120.64918518066406
2019-10-04,123.11759948730469
2019-10-07,121.40534210205078
2019-10-08,117.87652587890625
2019-10-09,119.24981689453125
2019-10-10,120.60572814941406
2019-10-11,120.5709457397461
2019-10-14,120.64049530029297
2019-10-15,119.58878326416016
2019-10-16,119.41495513916016
2019-10-17,119.74524688720703
2019-10-18,119.95384979248047
2019-10-21,120.14507293701172
2019-10-22,119.14551544189453
2019-10-23,120.33625793457031
2019-10-24,118.58924102783203
2019-10-25,118.09383392333984
2019-10-28,118.38934326171875
2019-10-29,119.31066131591797
2019-10-30,120.1624526977539
2019-10-31,119.7887191772461
2019-11-01,118.7022476196289
2019-11-04,117.52886199951172
2019-11-05,116.00782012939453
2019-11-06,117.2159652709961
2019-11-07,116.903076171875
2019-11-08,117.53756713867188
2019-11-11,116.92044830322266
2019-11-12,117.80702209472656
2019-11-13,119.11943817138672
2019-11-14,118.33719635009766
2019-11-15,124.28230285644531
2019-11-18,121.8833999633789
2019-11-19,124.8125
2019-11-20,124.25623321533203
2019-11-21,124.44745635986328
2019-11-22,124.56910705566406
2019-11-25,125.97716522216797
2019-11-26,126.88109588623047
2019-11-27,127.41130065917969
2019-11-29,126.88109588623047
2019-12-02,126.62906646728516
2019-12-03,127.49823760986328
2019-12-04,128.03712463378906
2019-12-05,127.93282318115234
2019-12-06,128.82803344726562
2019-12-09,128.22830200195312
2019-12-10,129.366943359375
2019-12-11,130.08834838867188
2019-12-12,131.5050811767578
2019-12-13,129.08883666992188
2019-12-16,131.62681579589844
2019-12-17,131.04443359375
2019-12-18,130.38388061523438
2019-12-19,130.75762939453125
2019-12-20,132.85231018066406
2019-12-23,133.19126892089844
2019-12-24,133.27821350097656
2019-12-26,132.97364807128906
2019-12-27,133.02586364746094
2019-12-30,132.9910430908203
2019-12-31,133.54794311523438
2020-01-02,134.96621704101562
2020-01-03,134.13092041015625
2020-01-06,134.53115844726562
2020-01-07,135.85377502441406
2020-01-08,135.99301147460938
2020-01-09,137.1937713623047
2020-01-10,137.58535766601562
2020-01-13,138.84703063964844
2020-01-14,140.4306640625
2020-01-15,139.9173126220703
2020-01-16,140.5351104736328
2020-01-17,141.88380432128906
2020-01-21,142.44935607910156
2020-01-22,142.5015869140625
2020-01-23,141.3791046142578
2020-01-24,141.178955078125
2020-01-27,140.265380859375
2020-01-28,142.49290466308594
2020-01-29,143.7632598876953
2020-01-30,147.0959014892578
2020-01-31,139.9782257080078
2020-02-03,140.09132385253906
2020-02-04,141.62274169921875
2020-02-05,141.7358856201172
2020-02-06,142.68431091308594
2020-02-07,140.9527587890625
2020-02-10,141.82289123535156
2020-02-11,142.4232635498047
2020-02-12,142.55377197265625
2020-02-13,142.19705200195312
2020-02-14,144.3984832763672
2020-02-18,142.7017059326172
2020-02-19,142.6234130859375
2020-02-20,139.4474334716797
2020-02-21,140.85702514648438
2020-02-24,136.45416259765625
2020-02-25,131.95556640625
2020-02-26,132.4254913330078
2020-02-27,127.95296478271484
2020-02-28,125.8037338256836
2020-03-02,131.12026977539062
2020-03-03,128.3793487548828
2020-03-04,135.72325134277344
2020-03-05,130.05870056152344
2020-03-06,129.15377807617188
2020-03-09,123.2020492553711
2020-03-10,125.56879425048828
2020-03-11,121.27035522460938
2020-03-12,112.15135955810547
2020-03-13,123.02802276611328
2020-03-16,111.06371307373047
2020-03-17,114.66606903076172
2020-03-18,111.49874877929688
2020-03-19,108.06175994873047
2020-03-20,107.7311019897461
2020-03-23,105.6253890991211
2020-03-24,112.37760162353516
2020-03-25,112.52552795410156
2020-03-26,120.82074737548828
2020-03-27,120.75102233886719
2020-03-30,122.70284271240234
2020-03-31,120.60289001464844
2020-04-01,112.14212036132812
2020-04-02,118.87763977050781
2020-04-03,117.7623291015625
2020-04-06,123.67875671386719
2020-04-07,120.50703430175781
2020-04-08,126.45832824707031
2020-04-09,126.98114013671875
2020-04-13,127.32968139648438
2020-04-14,132.56646728515625
2020-04-15,133.10671997070312
2020-04-16,134.94525146484375
2020-04-17,136.39169311523438
2020-04-20,135.78175354003906
2020-04-21,133.96934509277344
2020-04-22,139.63308715820312
2020-04-23,139.9816131591797
2020-04-24,143.83297729492188
2020-04-27,147.7017364501953
2020-04-28,144.0595245361328
2020-04-29,143.74583435058594
2020-04-30,142.43011474609375
2020-05-01,140.08616638183594
2020-05-04,140.3911590576172
2020-05-05,143.292724609375
2020-05-06,142.88319396972656
2020-05-07,142.4475555419922
2020-05-08,140.66127014160156
2020-05-11,140.90524291992188
2020-05-12,139.65048217773438
2020-05-13,139.31939697265625
2020-05-14,140.86167907714844
2020-05-15,142.76991271972656
2020-05-18,141.3670654296875
2020-05-19,138.6484375
2020-05-20,138.53517150878906
2020-05-21,137.37631225585938
2020-05-22,137.89910888671875
2020-05-26,138.17791748046875
2020-05-27,140.09487915039062
2020-05-28,142.87451171875
2020-05-29,145.1748046875
2020-06-01,144.1031036376953
2020-06-02,145.47984313964844
2020-06-03,147.81503295898438
2020-06-04,147.07435607910156
2020-06-05,150.94313049316406
2020-06-08,149.44442749023438
2020-06-09,147.64944458007812
2020-06-10,150.47264099121094
2020-06-11,143.68482971191406
2020-06-12,146.71710205078125
2020-06-15,149.47927856445312
2020-06-16,152.39830017089844
2020-06-17,153.64430236816406
2020-06-18,153.3567657470703
2020-06-19,150.6991424560547
2020-06-22,152.3460235595703
2020-06-23,152.99952697753906
2020-06-24,149.40087890625
2020-06-25,150.1597137451172
2020-06-26,149.77593994140625
2020-06-29,150.36032104492188
2020-06-30,154.24192810058594
2020-07-01,154.5297393798828
2020-07-02,156.7278594970703
2020-07-06,159.62376403808594
2020-07-07,158.78639221191406
2020-07-08,160.8623809814453
2020-07-09,161.77825927734375
2020-07-10,160.20816040039062
2020-07-13,159.10914611816406
2020-07-14,161.7607879638672
2020-07-15,164.28163146972656
2020-07-16,164.6915740966797
2020-07-17,166.55824279785156
2020-07-20,168.66909790039062
2020-07-21,170.09088134765625
2020-07-22,170.6229248046875
2020-07-23,173.77183532714844
2020-07-24,170.32640075683594
2020-07-27,173.56248474121094
2020-07-28,173.58863830566406
2020-07-29,176.31008911132812
2020-07-30,176.31883239746094
2020-07-31,177.76681518554688
2020-08-03,180.40972900390625
2020-08-04,179.74681091308594
2020-08-05,179.28448486328125
2020-08-06,179.41534423828125
2020-08-07,179.16238403320312
2020-08-10,176.24034118652344
2020-08-11,174.46092224121094
2020-08-12,179.615966796875
2020-08-13,180.72378540039062
2020-08-14,178.69139099121094
2020-08-17,179.3107147216797
2020-08-18,181.1511993408203
2020-08-19,179.62472534179688
2020-08-20,179.38919067382812
2020-08-21,181.25587463378906
2020-08-24,179.30194091796875
2020-08-25,181.0552215576172
2020-08-26,181.5960235595703
2020-08-27,178.28140258789062
2020-08-28,179.37173461914062
2020-08-31,180.09573364257812
2020-09-01,181.76173400878906
2020-09-02,183.1486358642578
2020-09-03,175.24594116210938
2020-09-04,171.4690704345703
2020-09-08,171.09397888183594
2020-09-09,176.14439392089844
2020-09-10,177.14747619628906
2020-09-11,178.70010375976562
2020-09-14,181.36923217773438
2020-09-15,182.03213500976562
2020-09-16,180.6016387939453
2020-09-17,180.68885803222656
2020-09-18,179.95616149902344
2020-09-21,179.52001953125
2020-09-22,180.68885803222656
2020-09-23,178.9879150390625
2020-09-24,177.65338134765625
2020-09-25,180.85740661621094
2020-09-28,183.15350341796875
2020-09-29,184.2185516357422
2020-09-30,187.99008178710938
2020-10-01,187.41390991210938
2020-10-02,185.51939392089844
2020-10-05,190.62664794921875
2020-10-06,190.5305938720703
2020-10-07,193.8394317626953
2020-10-08,192.68701171875
2020-10-09,197.35772705078125
2020-10-12,197.0870819091797
2020-10-13,196.9735870361328
2020-10-14,197.78550720214844
2020-10-15,196.7989959716797
2020-10-16,198.5712432861328
2020-10-19,195.41087341308594
2020-10-20,198.20462036132812
2020-10-21,197.78550720214844
2020-10-22,204.2721405029297
2020-10-23,203.11973571777344
2020-10-26,205.08401489257812
2020-10-27,209.3357391357422
2020-10-28,202.630859375
2020-10-29,200.85862731933594
2020-10-30,200.39585876464844
2020-11-02,202.9276885986328
2020-11-03,204.953125
2020-11-04,209.98178100585938
2020-11-05,209.8246612548828
2020-11-06,214.29458618164062
2020-11-09,204.09750366210938
2020-11-10,197.2006072998047
2020-11-11,203.53878784179688
2020-11-12,203.40786743164062
2020-11-13,204.88330078125
2020-11-16,200.49191284179688
2020-11-17,200.23001098632812
2020-11-18,196.17042541503906
2020-11-19,197.15695190429688
2020-11-20,197.09584045410156
2020-11-23,193.010009765625
2020-11-24,190.548095703125
2020-11-25,189.64013671875
2020-11-27,189.25595092773438
2020-11-30,196.10931396484375
2020-12-01,196.43234252929688
2020-12-02,196.25770568847656
2020-12-03,194.98309326171875
2020-12-04,195.93470764160156
2020-12-07,197.43630981445312
2020-12-08,195.12277221679688
2020-12-09,194.5465850830078
2020-12-10,194.86959838867188
2020-12-11,195.34103393554688
2020-12-14,193.0274658203125
2020-12-15,194.83470153808594
2020-12-16,193.7259521484375
2020-12-17,195.987060546875
2020-12-18,197.40138244628906
2020-12-21,197.44505310058594
2020-12-22,194.62513732910156
2020-12-23,192.5647735595703
2020-12-24,193.52589416503906
2020-12-28,194.62681579589844
2020-12-29,194.72291564941406
2020-12-30,192.81817626953125
2020-12-31,194.0938262939453
2021-01-04,195.0462646484375
2021-01-05,199.88677978515625
2021-01-06,206.509765625
2021-01-07,209.44552612304688
2021-01-08,212.748291015625
2021-01-11,213.2987823486328
2021-01-12,210.3018035888672
2021-01-13,209.5591583251953
2021-01-14,206.81553649902344
2021-01-15,206.85923767089844
2021-01-19,206.30006408691406
2021-01-20,207.12136840820312
2021-01-21,203.67007446289062
2021-01-22,207.98638916015625
2021-01-25,208.08250427246094
2021-01-26,204.43898010253906
2021-01-27,194.146240234375
2021-01-28,199.71200561523438
2021-01-29,207.81163024902344
2021-02-01,211.22801208496094
2021-02-02,214.14625549316406
2021-02-03,208.15240478515625
2021-02-04,205.7932891845703
2021-02-05,205.845703125
2021-02-08,205.8981170654297
2021-02-09,207.0777130126953
2021-02-10,207.50584411621094
2021-02-11,210.2755889892578
2021-02-12,214.85401916503906
2021-02-16,211.6823272705078
2021-02-17,209.62026977539062
2021-02-18,207.42718505859375
2021-02-19,202.044921875
2021-02-22,197.0296173095703
2021-02-23,195.58790588378906
2021-02-24,194.84523010253906
2021-02-25,191.57745361328125
2021-02-26,191.93569946289062
2021-03-01,197.17816162109375
2021-03-02,195.79763793945312
2021-03-03,191.94439697265625
2021-03-04,187.3397674560547
2021-03-05,190.78233337402344
2021-03-08,185.56607055664062
2021-03-09,189.02610778808594
2021-03-10,186.04661560058594
2021-03-11,191.54248046875
2021-03-12,187.57568359375
2021-03-15,189.602783203125
2021-03-16,188.64166259765625
2021-03-17,187.1038818359375
2021-03-18,188.6853485107422
2021-03-19,193.1501922607422
2021-03-22,195.3258056640625
2021-03-23,192.5036163330078
2021-03-24,191.7609405517578
2021-03-25,191.26243591308594
2021-03-26,197.89178466796875
2021-03-29,198.42527770996094
2021-03-30,195.03182983398438
2021-03-31,196.85098266601562
2021-04-01,196.85098266601562
2021-04-05,198.119140625
2021-04-06,198.57391357421875
2021-04-07,197.71685791015625
2021-04-08,201.1014862060547
2021-04-09,203.21792602539062
2021-04-12,205.3869171142578
2021-04-13,212.38357543945312
2021-04-14,207.53839111328125
2021-04-15,212.16493225097656
2021-04-16,212.57598876953125
2021-04-19,211.64016723632812
2021-04-20,211.5177459716797
2021-04-21,213.74794006347656
2021-04-22,221.19935607910156
2021-04-23,227.19898986816406
2021-04-26,225.72970581054688
2021-04-27,225.6597442626953
2021-04-28,225.98333740234375
2021-04-29,224.40032958984375
2021-04-30,222.09144592285156
2021-05-03,222.72987365722656
2021-05-04,223.9193572998047
2021-05-05,222.58120727539062
2021-05-06,224.75889587402344
2021-05-07,226.06201171875
2021-05-10,226.54306030273438
2021-05-11,225.56353759765625
2021-05-12,218.89048767089844
2021-05-13,220.9807586669922
2021-05-14,221.776611328125
2021-05-17,219.44143676757812
2021-05-18,218.58438110351562
2021-05-19,218.05963134765625
2021-05-20,222.94854736328125
2021-05-21,220.8932647705078
2021-05-24,222.06521606445312
2021-05-25,223.14096069335938
2021-05-26,220.19358825683594
2021-05-27,223.2196502685547
2021-05-28,224.01553344726562
2021-06-01,214.45635986328125
2021-06-02,211.6576690673828
2021-06-03,210.78311157226562
2021-06-04,211.88507080078125
2021-06-07,210.10964965820312
2021-06-08,210.07467651367188
2021-06-09,210.51199340820312
2021-06-10,215.37466430664062
2021-06-11,216.03933715820312
2021-06-14,216.38040161132812
2021-06-15,214.3601531982422
2021-06-16,214.04530334472656
2021-06-17,224.837646484375
2021-06-18,224.7414093017578
2021-06-21,229.65660095214844
2021-06-22,233.54849243164062
2021-06-23,234.95655822753906
2021-06-24,234.00250244140625
2021-06-25,233.31103515625
2021-06-28,237.80117797851562
2021-06-29,237.08343505859375
2021-06-30,234.88656616210938
2021-07-01,238.25631713867188
2021-07-02,239.8493194580078
2021-07-06,243.95428466796875
2021-07-07,243.80548095703125
2021-07-08,242.43133544921875
2021-07-09,242.86021423339844
2021-07-12,243.33285522460938
2021-07-13,242.23004150390625
2021-07-14,241.67860412597656
2021-07-15,245.90614318847656
2021-07-16,249.2671661376953
2021-07-19,248.35687255859375
2021-07-20,248.22560119628906
2021-07-21,244.89956665039062
2021-07-22,252.91705322265625
2021-07-23,254.93885803222656
2021-07-26,253.98484802246094
2021-07-27,254.35250854492188
2021-07-28,256.3480529785156
2021-07-29,260.505615234375
2021-07-30,260.383056640625
2021-08-02,259.9892272949219
2021-08-03,264.61932373046875
2021-08-04,267.4990234375
2021-08-05,268.8293151855469
2021-08-06,268.9519348144531
2021-08-09,269.5558776855469
2021-08-10,270.352294921875
2021-08-11,271.8315124511719
2021-08-12,274.6323547363281
2021-08-13,275.93658447265625
2021-08-16,279.0350036621094
2021-08-17,280.9168395996094
2021-08-18,275.6827087402344
2021-08-19,279.9014892578125
2021-08-20,281.4331970214844
2021-08-23,278.87744140625
2021-08-24,280.6542663574219
2021-08-25,279.6301574707031
2021-08-26,278.6323547363281
2021-08-27,279.2975769042969
2021-08-30,286.220947265625
2021-08-31,283.72637939453125
2021-09-01,286.7373352050781
2021-09-02,290.0896301269531
2021-09-03,290.9648742675781
2021-09-07,288.8380126953125
2021-09-08,289.2843322753906
2021-09-09,287.4200439453125
2021-09-10,288.8292236328125
2021-09-13,281.3544616699219
2021-09-14,283.66510009765625
2021-09-15,284.689208984375
2021-09-16,283.5863952636719
2021-09-17,284.05023193359375
2021-09-20,283.6827087402344
2021-09-21,284.1990661621094
2021-09-22,283.70013427734375
2021-09-23,284.4879150390625
2021-09-24,284.02398681640625
2021-09-27,276.5842590332031
2021-09-28,266.0373229980469
2021-09-29,268.5510559082031
2021-09-30,266.650390625
2021-10-01,264.7935485839844
2021-10-04,261.5090637207031
2021-10-05,262.34112548828125
2021-10-06,263.2870178222656
2021-10-07,265.0474853515625
2021-10-08,262.56005859375
2021-10-11,261.6579284667969
2021-10-12,260.0025329589844
2021-10-13,259.1354064941406
2021-10-14,263.13812255859375
2021-10-15,263.97021484375
2021-10-18,266.4226379394531
2021-10-19,270.18890380859375
2021-10-20,275.7419738769531
2021-10-21,272.1683654785156
2021-10-22,274.4806823730469
2021-10-25,268.1043395996094
2021-10-26,268.831298828125
2021-10-27,267.35107421875
2021-10-28,266.7641906738281
2021-10-29,273.070556640625
2021-11-01,271.23992919921875
2021-11-02,274.3667907714844
2021-11-03,272.26470947265625
2021-11-04,268.00799560546875
2021-11-05,255.8245849609375
2021-11-08,263.9439392089844
2021-11-09,262.052001953125
2021-11-10,264.53955078125
2021-11-11,266.7379455566406
2021-11-12,266.59783935546875
2021-11-15,262.48126220703125
2021-11-16,267.6576232910156
2021-11-17,271.2312316894531
2021-11-18,273.8412780761719
2021-11-19,275.1375732421875
2021-11-22,274.78717041015625
2021-11-23,274.603271484375
2021-11-24,276.3199462890625
2021-11-26,283.74737548828125
2021-11-29,285.98956298828125
2021-11-30,281.71539306640625
2021-12-01,280.03369140625
2021-12-02,276.8279724121094
2021-12-03,274.0952453613281
2021-12-06,268.8050231933594
2021-12-07,274.4543762207031
2021-12-08,278.7549133300781
2021-12-09,279.6483459472656
2021-12-10,278.0805358886719
2021-12-13,278.9739074707031
2021-12-14,269.5057067871094
2021-12-15,275.882080078125
2021-12-16,278.9563903808594
2021-12-17,274.50689697265625
2021-12-20,275.2777404785156
2021-12-21,274.95361328125
2021-12-22,279.9986572265625
2021-12-23,280.97088623046875
2021-12-27,286.7691345214844
2021-12-28,283.2919006347656
2021-12-29,286.22802734375
2021-12-30,287.884521484375
2021-12-31,288.3577575683594
2022-01-03,276.74493408203125
2022-01-04,269.2951965332031
2022-01-05,267.577392578125
2022-01-06,266.36785888671875
2022-01-07,259.1372375488281
2022-01-10,265.587890625
2022-01-11,267.6036682128906
2022-01-12,268.5238952636719
2022-01-13,255.96446228027344
2022-01-14,257.0688171386719
2022-01-18,252.7655029296875
2022-01-19,251.5647735595703
2022-01-20,247.99765014648438
2022-01-21,245.7978057861328
2022-01-24,242.65139770507812
2022-01-25,237.69073486328125
2022-01-26,233.80809020996094
2022-01-27,236.6127471923828
2022-01-28,246.3762664794922
2022-01-31,250.47799682617188
2022-02-01,251.7926483154297
2022-02-02,258.0504150390625
2022-02-03,254.08897399902344
2022-02-04,252.09063720703125
2022-02-07,249.9170684814453
2022-02-08,250.3290252685547
2022-02-09,255.9295196533203
2022-02-10,247.3315887451172
2022-02-11,238.97035217285156
2022-02-14,237.95364379882812
2022-02-15,235.82391357421875
2022-02-16,234.6144256591797
2022-02-17,235.99920654296875
2022-02-18,233.94834899902344
2022-02-22,233.291015625
2022-02-23,229.9692840576172
2022-02-24,238.0062255859375
2022-02-25,244.74609375
2022-02-28,240.50411987304688
2022-03-01,238.4181671142578
2022-03-02,240.58297729492188
2022-03-03,242.397216796875
2022-03-04,238.86517333984375
2022-03-07,230.52145385742188
2022-03-08,225.48193359375
2022-03-09,232.09902954101562
2022-03-10,231.2313690185547
2022-03-11,230.08323669433594
2022-03-14,233.8782196044922
2022-03-15,237.41903686523438
2022-03-16,243.58042907714844
2022-03-17,246.63043212890625
2022-03-18,256.0871887207031
2022-03-21,253.52801513671875
2022-03-22,257.5859069824219
2022-03-23,250.70587158203125
2022-03-24,251.3462371826172
2022-03-25,252.2234649658203
2022-03-28,255.6796875
2022-03-29,259.5130920410156
2022-03-30,260.84637451171875
2022-03-31,257.3112487792969
2022-04-01,255.87257385253906
2022-04-04,253.7322540283203
2022-04-05,252.08311462402344
2022-04-06,253.8024139404297
2022-04-07,262.86395263671875
2022-04-08,262.5393981933594
2022-04-11,255.3726348876953
2022-04-12,246.2672119140625
2022-04-13,248.8813018798828
2022-04-14,242.9689178466797
2022-04-18,241.29345703125
2022-04-19,239.56533813476562
2022-04-20,245.95143127441406
2022-04-21,244.07420349121094
2022-04-22,232.073974609375
2022-04-25,228.47744750976562
2022-04-26,220.1614990234375
2022-04-27,221.30186462402344
2022-04-28,225.44229125976562
2022-04-29,220.2930908203125
2022-05-02,219.7579803466797
2022-05-03,217.99481201171875
2022-05-04,225.11773681640625
2022-05-05,220.97732543945312
2022-05-06,218.63519287109375
2022-05-09,209.97714233398438
2022-05-10,210.92453002929688
2022-05-11,207.99464416503906
2022-05-12,210.135009765625
2022-05-13,218.59130859375
2022-05-16,216.11758422851562
2022-05-17,218.39833068847656
2022-05-18,213.68771362304688
2022-05-19,218.6965789794922
2022-05-20,220.88082885742188
2022-05-23,222.0387420654297
2022-05-24,221.05625915527344
2022-05-25,219.58255004882812
2022-05-26,220.80184936523438
2022-05-27,233.76699829101562
2022-05-31,231.4248504638672
2022-06-01,228.9511260986328
2022-06-02,239.7057342529297
2022-06-03,233.3810272216797
2022-06-06,231.3546905517578
2022-06-07,235.3284454345703
2022-06-08,232.98629760742188
2022-06-09,226.98619079589844
2022-06-10,220.60012817382812
2022-06-13,213.88072204589844
2022-06-14,212.65261840820312
2022-06-15,214.86317443847656
2022-06-16,211.27537536621094
2022-06-17,209.3016815185547
2022-06-21,213.92457580566406
2022-06-22,215.71408081054688
2022-06-23,224.0736083984375
2022-06-24,225.52244567871094
2022-06-27,225.15367126464844
2022-06-28,221.1758270263672
2022-06-29,222.03639221191406
2022-06-30,222.6159210205078
2022-07-01,226.59371948242188
2022-07-05,224.3633575439453
2022-07-06,228.34115600585938
2022-07-07,231.33546447753906
2022-07-08,231.607666015625
2022-07-11,232.95997619628906
2022-07-12,221.89590454101562
2022-07-13,220.48216247558594
2022-07-14,217.82150268554688
2022-07-15,224.6004638671875
2022-07-18,216.9434051513672
2022-07-19,224.57412719726562
2022-07-20,224.7936248779297
2022-07-21,245.19187927246094
2022-07-22,240.45896911621094
2022-07-25,240.05499267578125
2022-07-26,242.794677734375
2022-07-27,245.91192626953125
2022-07-28,253.7797088623047
2022-07-29,255.9398193359375
2022-08-01,252.80502319335938
2022-08-02,250.7239532470703
2022-08-03,253.35824584960938
2022-08-04,253.72702026367188
2022-08-05,254.64901733398438
2022-08-08,252.0059356689453
2022-08-09,250.46929931640625
2022-08-10,255.6500244140625
2022-08-11,255.6851806640625
2022-08-12,261.4542541503906
2022-08-15,265.4935607910156
2022-08-16,263.85150146484375
2022-08-17,261.0328369140625
2022-08-18,258.3984680175781
2022-08-19,256.7915954589844
2022-08-22,251.1190643310547
2022-08-23,249.4155731201172
2022-08-24,250.20587158203125
2022-08-25,255.500732421875
2022-08-26,246.1577911376953
2022-08-29,242.96151733398438
