,CI
2021-06-11,227.66506958007812
2021-06-14,225.53759765625
2021-06-15,225.05752563476562
2021-06-16,223.090087890625
2021-06-17,222.8076934814453
2021-06-18,218.36451721191406
2021-06-21,222.61000061035156
2021-06-22,222.16758728027344
2021-06-23,219.26824951171875
2021-06-24,221.0003204345703
2021-06-25,223.1936492919922
2021-06-28,225.96119689941406
2021-06-29,222.8076934814453
2021-06-30,223.16542053222656
2021-07-01,224.32325744628906
2021-07-02,224.06910705566406
2021-07-06,221.44273376464844
2021-07-07,222.09225463867188
2021-07-08,217.83740234375
2021-07-09,221.1226806640625
2021-07-12,221.42391967773438
2021-07-13,221.7439727783203
2021-07-14,222.177001953125
2021-07-15,221.132080078125
2021-07-16,220.1154327392578
2021-07-19,214.27911376953125
2021-07-20,218.4115753173828
2021-07-21,219.87071228027344
2021-07-22,218.6186981201172
2021-07-23,219.22116088867188
2021-07-26,215.04156494140625
2021-07-27,215.45578002929688
2021-07-28,213.92138671875
2021-07-29,215.5216522216797
2021-07-30,216.02999877929688
2021-08-02,215.89822387695312
2021-08-03,220.23782348632812
2021-08-04,217.90325927734375
2021-08-05,194.11541748046875
2021-08-06,197.024169921875
2021-08-09,198.7656707763672
2021-08-10,198.57736206054688
2021-08-11,198.90689086914062
2021-08-12,197.38189697265625
2021-08-13,198.25732421875
2021-08-16,198.53030395507812
2021-08-17,198.15374755859375
2021-08-18,193.5411834716797
2021-08-19,194.08717346191406
2021-08-20,195.35801696777344
2021-08-23,195.55567932128906
2021-08-24,199.46226501464844
2021-08-25,198.9915771484375
2021-08-26,195.6027374267578
2021-08-27,198.32321166992188
2021-08-30,195.30148315429688
2021-08-31,199.23635864257812
2021-09-01,198.67152404785156
2021-09-02,205.41160583496094
2021-09-03,204.19723510742188
2021-09-07,204.5755157470703
2021-09-08,201.77627563476562
2021-09-09,202.33416748046875
2021-09-10,193.57693481445312
2021-09-13,197.74754333496094
2021-09-14,192.59341430664062
2021-09-15,195.36434936523438
2021-09-16,194.36190795898438
2021-09-17,194.45645141601562
2021-09-20,191.53421020507812
2021-09-21,191.40182495117188
2021-09-22,191.02352905273438
2021-09-23,191.468017578125
2021-09-24,192.82037353515625
2021-09-27,195.39268493652344
2021-09-28,192.24351501464844
2021-09-29,192.8582000732422
2021-09-30,189.29287719726562
2021-10-01,191.60040283203125
2021-10-04,188.62142944335938
2021-10-05,190.46556091308594
2021-10-06,192.21511840820312
2021-10-07,193.5958709716797
2021-10-08,194.0403289794922
2021-10-11,192.8582000732422
2021-10-12,191.1275634765625
2021-10-13,188.64036560058594
2021-10-14,192.0164794921875
2021-10-15,194.9955291748047
2021-10-18,193.46347045898438
2021-10-19,195.41162109375
2021-10-20,203.10018920898438
2021-10-21,204.49038696289062
2021-10-22,204.65118408203125
2021-10-25,203.91354370117188
2021-10-26,203.9608154296875
2021-10-27,201.81405639648438
2021-10-28,204.03646850585938
2021-10-29,202.0126495361328
2021-11-01,204.39581298828125
2021-11-02,203.05294799804688
2021-11-03,206.40074157714844
2021-11-04,201.58706665039062
2021-11-05,202.4949493408203
2021-11-08,206.31564331054688
2021-11-09,204.46206665039062
2021-11-10,206.01300048828125
2021-11-11,205.8805694580078
2021-11-12,205.90896606445312
2021-11-15,203.82838439941406
2021-11-16,205.9373321533203
2021-11-17,205.1996612548828
2021-11-18,206.8736114501953
2021-11-19,199.08096313476562
2021-11-22,200.06451416015625
2021-11-23,201.6627655029297
2021-11-24,199.14718627929688
2021-11-26,191.06137084960938
2021-11-29,188.7727508544922
2021-11-30,181.4813690185547
2021-12-01,184.14822387695312
2021-12-02,187.0515594482422
2021-12-03,189.0091552734375
2021-12-06,196.35626220703125
2021-12-07,197.6678924560547
2021-12-08,197.9910430908203
2021-12-09,200.8329315185547
2021-12-10,204.29263305664062
2021-12-13,204.4922332763672
2021-12-14,205.88938903808594
2021-12-15,206.6877899169922
2021-12-16,207.83786010742188
2021-12-17,208.74081420898438
2021-12-20,206.2505645751953
2021-12-21,209.33010864257812
2021-12-22,211.31655883789062
2021-12-23,214.70022583007812
2021-12-27,216.5726318359375
2021-12-28,219.119873046875
2021-12-29,220.1748809814453
2021-12-30,219.31947326660156
2021-12-31,218.2549285888672
2022-01-03,222.59854125976562
2022-01-04,221.74314880371094
2022-01-05,224.80361938476562
2022-01-06,216.26846313476562
2022-01-07,221.6290740966797
2022-01-10,222.11383056640625
2022-01-11,228.2443084716797
2022-01-12,226.95167541503906
2022-01-13,228.63400268554688
2022-01-14,230.17373657226562
2022-01-18,228.0922393798828
2022-01-19,226.97068786621094
2022-01-20,228.48193359375
2022-01-21,224.5469970703125
2022-01-24,224.7085723876953
2022-01-25,223.11183166503906
2022-01-26,222.42745971679688
2022-01-27,216.16390991210938
2022-01-28,221.8856964111328
2022-01-31,219.04383850097656
2022-02-01,214.71920776367188
2022-02-02,218.62564086914062
2022-02-03,206.7828369140625
2022-02-04,210.40411376953125
2022-02-07,213.36004638671875
2022-02-08,220.28892517089844
2022-02-09,220.8687286376953
2022-02-10,218.86325073242188
2022-02-11,216.23043823242188
2022-02-14,214.08241271972656
2022-02-15,217.0953826904297
2022-02-16,217.65615844726562
2022-02-17,215.85977172851562
2022-02-18,217.323486328125
2022-02-22,216.44906616210938
2022-02-23,213.93980407714844
2022-02-24,213.3125
2022-02-25,221.30592346191406
2022-02-28,226.00123596191406
2022-03-01,225.3549041748047
2022-03-02,228.59596252441406
2022-03-03,226.02976989746094
2022-03-04,229.66055297851562
2022-03-07,226.0677490234375
2022-03-08,218.7814178466797
2022-03-09,220.84410095214844
2022-03-10,219.12518310546875
2022-03-11,216.6422882080078
2022-03-14,216.0120086669922
2022-03-15,222.5821533203125
2022-03-16,226.8031005859375
2022-03-17,231.47283935546875
2022-03-18,230.29824829101562
2022-03-21,232.5423583984375
2022-03-22,232.56149291992188
2022-03-23,227.75799560546875
2022-03-24,231.1958770751953
2022-03-25,232.60922241210938
2022-03-28,232.6856231689453
2022-03-29,232.38002014160156
2022-03-30,234.7578887939453
2022-03-31,228.81802368164062
2022-04-01,235.158935546875
2022-04-04,231.34864807128906
2022-04-05,234.0511932373047
2022-04-06,238.36761474609375
2022-04-07,243.6390380859375
2022-04-08,246.28424072265625
2022-04-11,242.67449951171875
2022-04-12,243.3429718017578
2022-04-13,247.3251495361328
2022-04-14,247.5352325439453
2022-04-18,247.29644775390625
2022-04-19,249.27328491210938
2022-04-20,256.76019287109375
2022-04-21,252.6920166015625
2022-04-22,243.57215881347656
2022-04-25,242.9036865234375
2022-04-26,241.2229766845703
2022-04-27,239.4753875732422
2022-04-28,242.7891082763672
2022-04-29,235.6650848388672
2022-05-02,235.02528381347656
2022-05-03,236.1521453857422
2022-05-04,244.1547088623047
2022-05-05,240.72637939453125
2022-05-06,254.87884521484375
2022-05-09,249.6361846923828
2022-05-10,248.9103546142578
2022-05-11,248.48065185546875
2022-05-12,248.3183135986328
2022-05-13,247.51614379882812
2022-05-16,254.48736572265625
2022-05-17,259.12847900390625
2022-05-18,245.96913146972656
2022-05-19,245.31021118164062
2022-05-20,247.8026580810547
2022-05-23,251.50784301757812
2022-05-24,253.0262908935547
2022-05-25,253.7806854248047
2022-05-26,256.76971435546875
2022-05-27,260.1311950683594
2022-05-31,256.2063293457031
2022-06-01,252.66339111328125
2022-06-02,251.56517028808594
2022-06-03,242.53125
2022-06-06,246.6853485107422
2022-06-07,251.55763244628906
2022-06-08,250.1189727783203
2022-06-09,247.04978942871094
2022-06-10,242.9351806640625
2022-06-13,232.32733154296875
2022-06-14,235.66506958007812
2022-06-15,236.99826049804688
2022-06-16,238.14915466308594
2022-06-17,234.52371215820312
2022-06-21,241.87057495117188
2022-06-22,245.4384765625
2022-06-23,249.06393432617188
2022-06-24,254.29116821289062
2022-06-27,256.9287109375
2022-06-28,255.3270263671875
2022-06-29,256.4107666015625
2022-06-30,252.74696350097656
2022-07-01,257.07257080078125
2022-07-05,254.0129852294922
2022-07-06,260.00750732421875
2022-07-07,264.5057678222656
2022-07-08,267.7763671875
2022-07-11,268.4669494628906
2022-07-12,267.9298095703125
2022-07-13,262.5587463378906
2022-07-14,254.0801239013672
2022-07-15,262.904052734375
2022-07-18,257.3795471191406
2022-07-19,263.3739929199219
2022-07-20,255.81614685058594
2022-07-21,255.46131896972656
2022-07-22,258.19476318359375
2022-07-25,261.48455810546875
2022-07-26,263.5945739746094
2022-07-27,263.4986877441406
2022-07-28,262.0503845214844
2022-07-29,264.1029357910156
2022-08-01,262.232666015625
2022-08-02,260.34320068359375
2022-08-03,260.630859375
2022-08-04,268.649169921875
2022-08-05,270.2508850097656
2022-08-08,270.2508850097656
2022-08-09,273.3872375488281
2022-08-10,275.334228515625
2022-08-11,274.3079833984375
2022-08-12,279.0268249511719
2022-08-15,278.97882080078125
2022-08-16,278.7294616699219
2022-08-17,279.67901611328125
2022-08-18,278.9980163574219
2022-08-19,281.0025939941406
2022-08-22,279.5830993652344
2022-08-23,274.6244812011719
2022-08-24,276.955078125
2022-08-25,279.9188537597656
2022-08-26,273.2241516113281
2022-08-29,275.44927978515625
2022-08-30,273.4159851074219
2022-08-31,271.86224365234375
2022-09-01,276.2646179199219
2022-09-02,275.9384765625
2022-09-06,274.6578674316406
2022-09-07,279.2314453125
2022-09-08,279.91510009765625
2022-09-09,281.96600341796875
2022-09-12,283.22735595703125
2022-09-13,276.1695556640625
2022-09-14,273.5312805175781
2022-09-15,279.1929016113281
2022-09-16,279.5684509277344
2022-09-19,278.57672119140625
2022-09-20,277.38275146484375
2022-09-21,274.3689880371094
2022-09-22,272.3951110839844
2022-09-23,267.4555969238281
2022-09-26,266.5216369628906
2022-09-27,267.3111877441406
2022-09-28,272.05810546875
2022-09-29,270.1419982910156
2022-09-30,267.16668701171875
2022-10-03,276.5547180175781
2022-10-04,282.13934326171875
2022-10-05,283.11181640625
2022-10-06,282.19708251953125
2022-10-07,277.67156982421875
2022-10-10,275.1200256347656
2022-10-11,280.1462097167969
2022-10-12,277.6523132324219
2022-10-13,286.5877685546875
2022-10-14,284.33465576171875
2022-10-17,279.1544494628906
2022-10-18,282.8325500488281
2022-10-19,282.19708251953125
2022-10-20,283.38140869140625
2022-10-21,290.15032958984375
2022-10-24,295.5520935058594
2022-10-25,299.3746643066406
2022-10-26,303.2550354003906
2022-10-27,304.8244934082031
2022-10-28,312.7007751464844
2022-10-31,311.0638122558594
2022-11-01,313.04730224609375
2022-11-02,308.945556640625
2022-11-03,312.1999816894531
2022-11-04,310.1683654785156
2022-11-07,312.3252258300781
2022-11-08,315.5700378417969
2022-11-09,312.9221496582031
2022-11-10,311.33343505859375
2022-11-11,292.5382995605469
2022-11-14,295.4557800292969
2022-11-15,293.83819580078125
2022-11-16,295.3017578125
2022-11-17,300.5108337402344
2022-11-18,307.3567810058594
2022-11-21,303.58233642578125
2022-11-22,307.4916076660156
2022-11-23,307.96337890625
2022-11-25,311.8726501464844
2022-11-28,307.64569091796875
2022-11-29,308.79150390625
2022-11-30,316.6773376464844
2022-12-01,311.4393615722656
2022-12-02,315.0501403808594
2022-12-05,316.3158264160156
2022-12-06,318.4897155761719
2022-12-07,320.9534606933594
2022-12-08,322.2191467285156
2022-12-09,320.8858337402344
2022-12-12,327.82293701171875
2022-12-13,319.0791015625
2022-12-14,323.3592224121094
2022-12-15,320.23846435546875
2022-12-16,316.2192077636719
2022-12-19,319.59112548828125
2022-12-20,318.3930969238281
2022-12-21,321.890625
2022-12-22,322.0065612792969
2022-12-23,323.0017395019531
2022-12-27,322.79888916015625
2022-12-28,320.62493896484375
2022-12-29,319.5331726074219
2022-12-30,320.1322021484375
2023-01-03,310.6057434082031
2023-01-04,299.80389404296875
2023-01-05,293.90057373046875
2023-01-06,292.4416198730469
2023-01-09,292.78948974609375
2023-01-10,293.5141296386719
2023-01-11,298.7701110839844
2023-01-12,299.7265930175781
2023-01-13,303.5816345214844
2023-01-17,304.34490966796875
2023-01-18,297.9294738769531
2023-01-19,300.1517028808594
2023-01-20,297.9294738769531
2023-01-23,297.7459716796875
2023-01-24,298.5382385253906
2023-01-25,302.98260498046875
2023-01-26,302.6058044433594
2023-01-27,297.8715515136719
2023-01-30,299.8618469238281
2023-01-31,305.95843505859375
2023-02-01,302.6830749511719
2023-02-02,291.3305358886719
2023-02-03,282.69293212890625
2023-02-06,278.6833190917969
2023-02-07,279.2243347167969
2023-02-08,280.3837890625
2023-02-09,281.6495056152344
2023-02-10,286.4803771972656
2023-02-13,288.4609680175781
2023-02-14,289.23394775390625
2023-02-15,288.4803466796875
2023-02-16,289.3015441894531
2023-02-17,290.87640380859375
2023-02-21,284.0359191894531
2023-02-22,284.9441223144531
2023-02-23,284.6832580566406
2023-02-24,283.7944030761719
2023-02-27,286.33538818359375
2023-02-28,282.21954345703125
2023-03-01,278.98284912109375
2023-03-02,277.8620910644531
2023-03-03,277.2630310058594
2023-03-06,278.7123718261719
2023-03-07,273.356201171875
2023-03-08,271.0274353027344
2023-03-09,263.8568115234375
2023-03-10,267.4566955566406
2023-03-13,264.9435729980469
2023-03-14,264.0508728027344
2023-03-15,262.33343505859375
2023-03-16,266.2825927734375
2023-03-17,261.450439453125
2023-03-20,264.79803466796875
2023-03-21,268.4075927734375
2023-03-22,262.41107177734375
2023-03-23,248.9625244140625
2023-03-24,252.48477172851562
2023-03-27,254.00819396972656
2023-03-28,248.8849334716797
2023-03-29,246.48826599121094
2023-03-30,246.5464630126953
2023-03-31,247.94371032714844
2023-04-03,254.22161865234375
2023-04-04,248.92373657226562
2023-04-05,257.9864807128906
2023-04-06,257.4139709472656
2023-04-10,255.28897094726562
2023-04-11,258.5686340332031
2023-04-12,253.02816772460938
2023-04-13,255.9779052734375
2023-04-14,251.40774536132812
2023-04-17,250.9905242919922
2023-04-18,251.98020935058594
2023-04-19,248.49679565429688
2023-04-20,248.18629455566406
2023-04-21,244.63494873046875
2023-04-24,248.49679565429688
2023-04-25,246.17776489257812
2023-04-26,240.80224609375
2023-04-27,242.8981170654297
2023-04-28,245.77020263671875
2023-05-01,247.33241271972656
2023-05-02,242.9854278564453
2023-05-03,238.6966552734375
2023-05-04,236.45523071289062
2023-05-05,252.9990234375
2023-05-08,256.831787109375
2023-05-09,254.98817443847656
2023-05-10,255.62863159179688
2023-05-11,252.281005859375
2023-05-12,248.95286560058594
2023-05-15,250.34039306640625
2023-05-16,247.89520263671875
2023-05-17,255.4054412841797
2023-05-18,248.87521362304688
2023-05-19,247.55560302734375
2023-05-22,247.93402099609375
2023-05-23,244.44090270996094
2023-05-24,242.3450164794922
2023-05-25,239.7349090576172
2023-05-26,236.8530731201172
2023-05-30,235.43641662597656
2023-05-31,240.06480407714844
2023-06-01,245.86724853515625
2023-06-02,249.39918518066406
2023-06-05,254.93968200683594
2023-06-06,256.58721923828125
2023-06-07,255.21266174316406
2023-06-08,257.8642883300781
2023-06-09,259.1998596191406
2023-06-12,260.281982421875
2023-06-13,265.4098205566406
2023-06-14,257.1428527832031
2023-06-15,262.7191467285156
2023-06-16,262.07574462890625
2023-06-20,263.26507568359375
2023-06-21,266.95013427734375
2023-06-22,268.41241455078125
2023-06-23,267.94451904296875
2023-06-26,269.46533203125
2023-06-27,268.87066650390625
2023-06-28,267.8372497558594
2023-06-29,270.2842102050781
2023-06-30,273.5500183105469
2023-07-03,273.28680419921875
2023-07-05,273.6962585449219
2023-07-06,271.9902648925781
2023-07-07,270.1575012207031
2023-07-10,271.3468322753906
2023-07-11,274.661376953125
2023-07-12,261.9393005371094
2023-07-13,263.27484130859375
2023-07-14,275.6557922363281
2023-07-17,274.0959777832031
2023-07-18,277.6640319824219
2023-07-19,285.3070373535156
2023-07-20,286.8278503417969
2023-07-21,286.3891296386719
2023-07-24,284.72210693359375
2023-07-25,287.28607177734375
2023-07-26,283.38653564453125
2023-07-27,285.394775390625
2023-07-28,284.7610778808594
2023-07-31,287.6857604980469
2023-08-01,288.2121887207031
2023-08-02,291.877685546875
2023-08-03,280.4131774902344
2023-08-04,279.3797607421875
2023-08-07,284.4881286621094
2023-08-08,284.8098449707031
2023-08-09,281.0858154296875
2023-08-10,281.6512756347656
2023-08-11,282.2362060546875
2023-08-14,282.5578918457031
2023-08-15,282.021728515625
2023-08-16,281.6999816894531
2023-08-17,263.7330627441406
2023-08-18,269.07537841796875
2023-08-21,274.1934509277344
2023-08-22,273.03338623046875
2023-08-23,274.7491149902344
2023-08-24,275.2853088378906
2023-08-25,272.2144470214844
2023-08-28,274.4761657714844
2023-08-29,274.56390380859375
2023-08-30,275.56805419921875
2023-08-31,269.3190612792969
2023-09-01,269.71881103515625
2023-09-05,272.96002197265625
2023-09-06,269.9048156738281
2023-09-07,275.447265625
2023-09-08,275.63336181640625
2023-09-11,278.9039306640625
2023-09-12,280.57843017578125
2023-09-13,279.28582763671875
2023-09-14,277.4253234863281
2023-09-15,277.3371887207031
2023-09-18,279.4131164550781
2023-09-19,278.7276611328125
2023-09-20,281.3617858886719
2023-09-21,284.7989196777344
2023-09-22,283.427978515625
2023-09-25,288.2261962890625
2023-09-26,282.4781494140625
2023-09-27,282.615234375
2023-09-28,284.2897033691406
2023-09-29,280.12799072265625
2023-10-02,281.56744384765625
2023-10-03,278.5024719238281
2023-10-04,279.1585388183594
2023-10-05,279.42291259765625
2023-10-06,282.2431335449219
2023-10-09,283.6531982421875
2023-10-10,285.6997985839844
2023-10-11,288.33392333984375
2023-10-12,289.6558532714844
2023-10-13,298.75286865234375
2023-10-16,305.64666748046875
2023-10-17,304.1484375
2023-10-18,305.46063232421875
2023-10-19,303.7274169921875
2023-10-20,300.4078063964844
2023-10-23,294.79681396484375
2023-10-24,298.312255859375
2023-10-25,297.577880859375
2023-10-26,297.9010314941406
2023-10-27,296.94134521484375
2023-10-30,298.88018798828125
2023-10-31,302.77752685546875
2023-11-01,302.983154296875
2023-11-02,312.2662658691406
2023-11-03,304.1973876953125
2023-11-06,300.4665832519531
2023-11-07,288.9018859863281
2023-11-08,289.2152099609375
2023-11-09,282.90899658203125
2023-11-10,287.1196594238281
2023-11-13,288.0107727050781
2023-11-14,284.05462646484375
2023-11-15,277.1022033691406
2023-11-16,276.37750244140625
2023-11-17,276.6908874511719
2023-11-20,278.39471435546875
2023-11-21,280.5392150878906
2023-11-22,282.3214416503906
2023-11-24,281.8710021972656
2023-11-27,280.31402587890625
2023-11-28,280.13775634765625
2023-11-29,257.40985107421875
2023-11-30,257.419677734375
2023-12-01,263.43212890625
2023-12-04,257.44903564453125
2023-12-05,253.6121063232422
2023-12-06,253.32679748535156
2023-12-07,253.76951599121094
2023-12-08,254.6156005859375
2023-12-11,297.0876159667969
2023-12-12,291.9126281738281
2023-12-13,292.3750305175781
2023-12-14,293.8114929199219
2023-12-15,285.80303955078125
2023-12-18,287.3476867675781
2023-12-19,289.56134033203125
2023-12-20,291.06658935546875
2023-12-21,292.43408203125
2023-12-22,293.27032470703125
2023-12-26,295.2675476074219
2023-12-27,294.3033752441406
2023-12-28,294.55914306640625
2023-12-29,294.6083984375
2024-01-02,305.086181640625
2024-01-03,298.7503356933594
2024-01-04,301.2688903808594
2024-01-05,308.5197448730469
2024-01-08,308.5591125488281
2024-01-09,307.81134033203125
2024-01-10,302.7446594238281
2024-01-11,302.4200134277344
2024-01-12,300.0784606933594
2024-01-16,301.9772644042969
2024-01-17,303.49237060546875
2024-01-18,304.0826416015625
2024-01-19,297.1761779785156
2024-01-22,300.09814453125
2024-01-23,299.47833251953125
2024-01-24,299.57672119140625
2024-01-25,293.7425842285156
2024-01-26,293.0047302246094
2024-01-29,294.0475769042969
2024-01-30,294.1164855957031
2024-01-31,296.0841369628906
2024-02-01,302.3511047363281
2024-02-02,318.60400390625
2024-02-05,316.0755615234375
2024-02-06,322.2835693359375
2024-02-07,325.20550537109375
2024-02-08,326.9173889160156
2024-02-09,329.5146789550781
2024-02-12,331.7972106933594
2024-02-13,331.9644470214844
2024-02-14,333.13519287109375
2024-02-15,333.7156677246094
2024-02-16,335.5751037597656
2024-02-20,335.8309020996094
2024-02-21,337.828125
2024-02-22,336.6278076171875
2024-02-23,338.6741638183594
2024-02-26,336.775390625
2024-02-27,335.2307434082031
2024-02-28,329.7114562988281
2024-02-29,330.70513916015625
2024-03-01,327.5765686035156
2024-03-04,331.3544616699219
2024-03-05,328.7167053222656
2024-03-06,335.72113037109375
2024-03-07,338.6059265136719
2024-03-08,337.66741943359375
2024-03-11,338.1415710449219
2024-03-12,339.7914733886719
2024-03-13,344.5138244628906
2024-03-14,345.2943115234375
2024-03-15,347.8036193847656
2024-03-18,348.37664794921875
2024-03-19,348.1197509765625
2024-03-20,349.5621337890625
2024-03-21,349.4534912109375
2024-03-22,347.53692626953125
2024-03-25,351.26141357421875
2024-03-26,353.4151306152344
2024-03-27,358.9574890136719
2024-03-28,358.80926513671875
2024-04-01,359.6885070800781
2024-04-02,358.7104797363281
2024-04-03,356.7148742675781
2024-04-04,356.0232849121094
2024-04-05,358.07818603515625
2024-04-08,353.6621398925781
2024-04-09,353.16815185546875
2024-04-10,353.5238037109375
2024-04-11,348.82122802734375
2024-04-12,345.62030029296875
2024-04-15,344.691650390625
2024-04-16,342.6663513183594
2024-04-17,341.9056091308594
2024-04-18,344.5730895996094
2024-04-19,348.13958740234375
2024-04-22,348.9200134277344
2024-04-23,348.3963928222656
2024-04-24,348.0308532714844
2024-04-25,350.2339782714844
2024-04-26,350.1944580078125
2024-04-29,352.1407165527344
2024-04-30,352.73345947265625
2024-05-01,352.8717346191406
2024-05-02,340.3447265625
2024-05-03,337.3808898925781
2024-05-06,338.2799072265625
2024-05-07,342.5181884765625
2024-05-08,343.16033935546875
2024-05-09,346.73663330078125
2024-05-10,344.18780517578125
2024-05-13,344.9287414550781
2024-05-14,342.2415771484375
2024-05-15,339.139404296875
2024-05-16,335.1679382324219
2024-05-17,334.6245422363281
2024-05-20,329.34893798828125
2024-05-21,332.3226623535156
2024-05-22,332.4115295410156
2024-05-23,333.7551574707031
2024-05-24,328.5981140136719
2024-05-28,329.19085693359375
2024-05-29,328.9043884277344
2024-05-30,327.0075378417969
2024-05-31,340.4632568359375
2024-06-03,337.37103271484375
2024-06-04,334.365234375
2024-06-05,331.50823974609375
2024-06-06,335.20843505859375
2024-06-07,335.39691162109375
2024-06-10,335.9425354003906
2024-06-11,335.2381896972656
2024-06-12,333.36328125
2024-06-13,331.4784851074219
2024-06-14,330.6253662109375
2024-06-17,331.2304992675781
2024-06-18,332.123291015625
2024-06-20,335.1786804199219
2024-06-21,337.26190185546875
2024-06-24,340.3966369628906
2024-06-25,336.09130859375
2024-06-26,334.88104248046875
2024-06-27,331.4784851074219
2024-06-28,327.9271240234375
2024-07-01,323.6614990234375
2024-07-02,323.30438232421875
2024-07-03,322.8282165527344
2024-07-05,316.56866455078125
2024-07-08,321.19140625
2024-07-09,325.74468994140625
2024-07-10,327.27239990234375
2024-07-11,330.8932189941406
2024-07-12,332.1134033203125
2024-07-15,328.77032470703125
2024-07-16,336.9940490722656
2024-07-17,342.0036926269531
2024-07-18,337.7975769042969
2024-07-19,333.1549987792969
2024-07-22,333.10540771484375
2024-07-23,333.48236083984375
2024-07-24,339.47406005859375
2024-07-25,338.4225158691406
2024-07-26,340.89263916015625
2024-07-29,343.7694396972656
2024-07-30,349.94964599609375
2024-07-31,345.8824157714844
2024-08-01,329.94091796875
2024-08-02,334.6330871582031
2024-08-05,323.10595703125
2024-08-06,326.6573486328125
2024-08-07,326.37957763671875
2024-08-08,332.3415222167969
2024-08-09,333.4526062011719
2024-08-12,325.47686767578125
2024-08-13,330.0599365234375
2024-08-14,332.2225036621094
2024-08-15,334.00811767578125
2024-08-16,339.58319091796875
2024-08-19,339.5931091308594
2024-08-20,339.8609619140625
2024-08-21,339.66253662109375
2024-08-22,343.70001220703125
2024-08-23,351.1598815917969
2024-08-26,351.1102600097656
2024-08-27,351.0606994628906
2024-08-28,355.0683898925781
2024-08-29,358.17333984375
2024-08-30,358.9173583984375
2024-09-03,362.55804443359375
2024-09-04,365.1073303222656
2024-09-05,353.6354675292969
2024-09-06,352.01226806640625
2024-09-09,356.11505126953125
2024-09-10,356.60302734375
2024-09-11,356.2843322753906
2024-09-12,360.656005859375
2024-09-13,363.1953430175781
2024-09-16,365.3164367675781
2024-09-17,354.7408447265625
2024-09-18,353.90435791015625
2024-09-19,355.76654052734375
2024-09-20,354.6512145996094
2024-09-23,353.4562072753906
2024-09-24,351.6936340332031
2024-09-25,347.401611328125
2024-09-26,343.54779052734375
2024-09-27,346.2464904785156
2024-09-30,344.99176025390625
2024-10-01,346.6348571777344
2024-10-02,339.28570556640625
2024-10-03,339.1363220214844
2024-10-04,340.2715759277344
2024-10-07,338.8475341796875
2024-10-08,342.49224853515625
2024-10-09,345.27056884765625
2024-10-10,349.0347900390625
2024-10-11,348.8356018066406
2024-10-14,349.9808349609375
2024-10-15,347.3817138671875
2024-10-16,357.08099365234375
2024-10-17,351.6438293457031
2024-10-18,334.59539794921875
2024-10-21,318.8913269042969
2024-10-22,316.1329040527344
2024-10-23,316.242431640625
2024-10-24,316.9096374511719
2024-10-25,315.52545166015625
2024-10-28,313.603515625
2024-10-29,306.9414978027344
2024-10-30,311.58203125
2024-10-31,313.4939880371094
2024-11-01,315.16693115234375
2024-11-04,311.014404296875
2024-11-05,317.05902099609375
2024-11-06,313.9022521972656
2024-11-07,318.1543884277344
2024-11-08,318.4332275390625
2024-11-11,341.6258850097656
2024-11-12,338.44921875
2024-11-13,330.6519470214844
2024-11-14,322.52606201171875
2024-11-15,320.1759033203125
2024-11-18,321.10205078125
2024-11-19,321.1518249511719
2024-11-20,322.0381164550781
2024-11-21,328.690185546875
2024-11-22,327.07696533203125
2024-11-25,331.6178894042969
2024-11-26,333.5995788574219
2024-11-27,335.0932922363281
2024-11-29,336.3878479003906
2024-12-02,335.6509704589844
2024-12-03,333.5
2024-12-04,330.1199951171875
2024-12-05,322.6099853515625
2024-12-06,317.80999755859375
2024-12-09,319.1499938964844
2024-12-10,311.3699951171875
2024-12-11,294.0299987792969
2024-12-12,282.9599914550781
2024-12-13,281.8599853515625
2024-12-16,273.260009765625
2024-12-17,265.5899963378906
