,COST
2021-06-15,366.6463317871094
2021-06-16,362.34869384765625
2021-06-17,367.4485168457031
2021-06-18,363.7525939941406
2021-06-21,369.4063415527344
2021-06-22,374.54443359375
2021-06-23,374.34381103515625
2021-06-24,374.43939208984375
2021-06-25,376.7696838378906
2021-06-28,378.70843505859375
2021-06-29,380.8572082519531
2021-06-30,377.8775329589844
2021-07-01,376.7886962890625
2021-07-02,381.0004577636719
2021-07-06,380.92401123046875
2021-07-07,386.4822998046875
2021-07-08,388.8411865234375
2021-07-09,393.82647705078125
2021-07-12,389.5384826660156
2021-07-13,388.75531005859375
2021-07-14,391.5153503417969
2021-07-15,393.30120849609375
2021-07-16,391.91644287109375
2021-07-19,395.52642822265625
2021-07-20,397.5224914550781
2021-07-21,396.3477478027344
2021-07-22,398.7640075683594
2021-07-23,404.38916015625
2021-07-26,404.19818115234375
2021-07-27,405.25823974609375
2021-07-28,403.23358154296875
2021-07-29,406.9172668457031
2021-07-30,411.16558837890625
2021-08-02,410.4001159667969
2021-08-03,416.2845764160156
2021-08-04,416.25592041015625
2021-08-05,424.05401611328125
2021-08-06,420.6477355957031
2021-08-09,421.45147705078125
2021-08-10,423.90087890625
2021-08-11,425.1160583496094
2021-08-12,426.1302795410156
2021-08-13,428.484130859375
2021-08-16,433.30645751953125
2021-08-17,432.80889892578125
2021-08-18,426.943603515625
2021-08-19,434.64605712890625
2021-08-20,439.1717529296875
2021-08-23,435.2870788574219
2021-08-24,432.28265380859375
2021-08-25,431.7469177246094
2021-08-26,429.90972900390625
2021-08-27,430.8952941894531
2021-08-30,436.2439270019531
2021-08-31,435.82293701171875
2021-09-01,436.8084411621094
2021-09-02,441.0663146972656
2021-09-03,442.5780944824219
2021-09-07,439.7554931640625
2021-09-08,445.5921325683594
2021-09-09,445.8217468261719
2021-09-10,445.0754089355469
2021-09-13,439.8128662109375
2021-09-14,438.6169128417969
2021-09-15,440.8367004394531
2021-09-16,443.30523681640625
2021-09-17,439.6694030761719
2021-09-20,431.6607360839844
2021-09-21,432.5888671875
2021-09-22,432.79931640625
2021-09-23,433.22991943359375
2021-09-24,447.5535888671875
2021-09-27,440.6740417480469
2021-09-28,428.0343322753906
2021-09-29,432.28265380859375
2021-09-30,429.947998046875
2021-10-01,428.9720458984375
2021-10-04,421.1357116699219
2021-10-05,426.9722900390625
2021-10-06,429.9384765625
2021-10-07,433.3160705566406
2021-10-08,432.3401184082031
2021-10-11,430.282958984375
2021-10-12,427.57513427734375
2021-10-13,426.0728759765625
2021-10-14,431.20147705078125
2021-10-15,432.8567810058594
2021-10-18,442.0039978027344
2021-10-19,446.9124450683594
2021-10-20,449.486328125
2021-10-21,456.62420654296875
2021-10-22,461.1787109375
2021-10-25,468.9385070800781
2021-10-26,464.5658874511719
2021-10-27,467.9912414550781
2021-10-28,470.1093444824219
2021-10-29,471.07720947265625
2021-11-01,471.3934326171875
2021-11-02,476.30035400390625
2021-11-03,481.41802978515625
2021-11-04,494.15472412109375
2021-11-05,491.7588806152344
2021-11-08,482.8363952636719
2021-11-09,487.5324401855469
2021-11-10,484.4656677246094
2021-11-11,490.8580017089844
2021-11-12,495.6402282714844
2021-11-15,498.2469787597656
2021-11-16,504.7926940917969
2021-11-17,504.3805847167969
2021-11-18,507.3324279785156
2021-11-19,511.568359375
2021-11-22,517.1845092773438
2021-11-23,522.560791015625
2021-11-24,526.8447265625
2021-11-26,523.3946533203125
2021-11-29,531.7804565429688
2021-11-30,516.9255981445312
2021-12-01,507.78271484375
2021-12-02,503.633056640625
2021-12-03,506.9107360839844
2021-12-06,511.00299072265625
2021-12-07,519.4556884765625
2021-12-08,508.0415344238281
2021-12-09,502.50225830078125
2021-12-10,535.5563354492188
2021-12-13,534.02294921875
2021-12-14,522.6375732421875
2021-12-15,541.9391479492188
2021-12-16,529.6240844726562
2021-12-17,524.8131103515625
2021-12-20,525.7235107421875
2021-12-21,522.7236938476562
2021-12-22,526.7872924804688
2021-12-23,527.4581909179688
2021-12-27,540.0126953125
2021-12-28,541.1341552734375
2021-12-29,544.1337280273438
2021-12-30,540.4343872070312
2021-12-31,544.066650390625
2022-01-03,543.1179809570312
2022-01-04,540.7410278320312
2022-01-05,527.0267944335938
2022-01-06,526.9117431640625
2022-01-07,513.85888671875
2022-01-10,497.202392578125
2022-01-11,500.29791259765625
2022-01-12,503.91094970703125
2022-01-13,495.3623352050781
2022-01-14,482.0505676269531
2022-01-18,467.7517395019531
2022-01-19,469.75469970703125
2022-01-20,462.72027587890625
2022-01-21,461.56060791015625
2022-01-24,468.547119140625
2022-01-25,457.44921875
2022-01-26,463.34320068359375
2022-01-27,462.4326477050781
2022-01-28,471.93017578125
2022-01-31,484.1014709472656
2022-02-01,487.2449035644531
2022-02-02,500.2884521484375
2022-02-03,500.80670166015625
2022-02-04,498.8869934082031
2022-02-07,495.16290283203125
2022-02-08,500.21160888671875
2022-02-09,507.5830383300781
2022-02-10,497.6488342285156
2022-02-11,489.19281005859375
2022-02-14,486.2077331542969
2022-02-15,493.2720031738281
2022-02-16,491.81317138671875
2022-02-17,494.318359375
2022-02-18,492.0722961425781
2022-02-22,482.00372314453125
2022-02-23,475.3617858886719
2022-02-24,485.2671203613281
2022-02-25,496.6986083984375
2022-02-28,498.38787841796875
2022-03-01,501.9200744628906
2022-03-02,506.7863464355469
2022-03-03,511.6334228515625
2022-03-04,504.3868103027344
2022-03-07,507.2855529785156
2022-03-08,502.3327331542969
2022-03-09,506.450439453125
2022-03-10,511.31671142578125
2022-03-11,506.2296142578125
2022-03-14,504.8188171386719
2022-03-15,520.5310668945312
2022-03-16,521.5580444335938
2022-03-17,530.580322265625
2022-03-18,538.79638671875
2022-03-21,533.2103271484375
2022-03-22,536.9440307617188
2022-03-23,531.760986328125
2022-03-24,535.6865844726562
2022-03-25,533.3829956054688
2022-03-28,542.5013427734375
2022-03-29,547.0797119140625
2022-03-30,553.3089599609375
2022-03-31,552.7138671875
2022-04-01,552.4450073242188
2022-04-04,552.0228271484375
2022-04-05,552.2052001953125
2022-04-06,561.2947998046875
2022-04-07,583.6201171875
2022-04-08,575.9320068359375
2022-04-11,561.179443359375
2022-04-12,558.0025024414062
2022-04-13,567.341552734375
2022-04-14,566.6697387695312
2022-04-18,558.7318725585938
2022-04-19,570.4225463867188
2022-04-20,579.2817993164062
2022-04-21,567.9654541015625
2022-04-22,548.7306518554688
2022-04-25,545.380859375
2022-04-26,531.5112915039062
2022-04-27,531.8185424804688
2022-04-28,540.2979736328125
2022-04-29,511.1872253417969
2022-05-02,508.524169921875
2022-05-03,507.68780517578125
2022-05-04,523.406494140625
2022-05-05,497.3432922363281
2022-05-06,483.9223327636719
2022-05-09,479.56732177734375
2022-05-10,482.095703125
2022-05-11,470.19378662109375
2022-05-12,467.4057312011719
2022-05-13,478.0675048828125
2022-05-16,475.43328857421875
2022-05-17,471.53009033203125
2022-05-18,412.81829833984375
2022-05-19,406.5982666015625
2022-05-20,400.3492126464844
2022-05-23,412.89532470703125
2022-05-24,420.8074645996094
2022-05-25,423.1147766113281
2022-05-26,447.03399658203125
2022-05-27,452.5812683105469
2022-05-31,448.216552734375
2022-06-01,439.343017578125
2022-06-02,468.7805480957031
2022-06-03,457.8592529296875
2022-06-06,454.2251892089844
2022-06-07,453.5618591308594
2022-06-08,449.91815185546875
2022-06-09,453.8214111328125
2022-06-10,445.4189147949219
2022-06-13,434.78594970703125
2022-06-14,437.237548828125
2022-06-15,441.0734558105469
2022-06-16,434.3149108886719
2022-06-17,429.4407043457031
2022-06-21,445.22662353515625
2022-06-22,442.1982727050781
2022-06-23,456.65753173828125
2022-06-24,465.66571044921875
2022-06-27,463.1468200683594
2022-06-28,450.51422119140625
2022-06-29,451.69677734375
2022-06-30,460.772216796875
2022-07-01,467.001953125
2022-07-05,469.40545654296875
2022-07-06,473.62591552734375
2022-07-07,475.837158203125
2022-07-08,482.17266845703125
2022-07-11,479.63458251953125
2022-07-12,471.6262512207031
2022-07-13,473.2125244140625
2022-07-14,492.1710205078125
2022-07-15,502.7558288574219
2022-07-18,496.3626403808594
2022-07-19,500.140869140625
2022-07-20,503.95758056640625
2022-07-21,509.01446533203125
2022-07-22,509.264404296875
2022-07-25,508.70684814453125
2022-07-26,492.16143798828125
2022-07-27,502.1406555175781
2022-07-28,516.36474609375
2022-07-29,521.2955932617188
2022-08-01,526.6019287109375
2022-08-02,523.3756713867188
2022-08-03,526.7945556640625
2022-08-04,523.202392578125
2022-08-05,520.688720703125
2022-08-08,521.8734130859375
2022-08-09,516.01806640625
2022-08-10,519.8703002929688
2022-08-11,512.5318603515625
2022-08-12,517.356689453125
2022-08-15,525.5810546875
2022-08-16,532.5823364257812
2022-08-17,535.7604370117188
2022-08-18,540.22900390625
2022-08-19,534.0365600585938
2022-08-22,525.3114624023438
2022-08-23,522.037109375
2022-08-24,523.1444702148438
2022-08-25,530.41552734375
2022-08-26,512.1658935546875
2022-08-29,511.43402099609375
2022-08-30,504.7696838378906
2022-08-31,502.8050842285156
2022-09-01,509.6137390136719
2022-09-02,499.9255676269531
2022-09-06,499.723388671875
2022-09-07,510.0664978027344
2022-09-08,509.56561279296875
2022-09-09,516.7499389648438
2022-09-12,519.581298828125
2022-09-13,491.44110107421875
2022-09-14,489.2261657714844
2022-09-15,484.89251708984375
2022-09-16,485.50885009765625
2022-09-19,487.8489685058594
2022-09-20,481.0595397949219
2022-09-21,474.8479309082031
2022-09-22,469.16595458984375
2022-09-23,449.16357421875
2022-09-26,462.5498352050781
2022-09-27,460.6237487792969
2022-09-28,470.2445983886719
2022-09-29,461.2787170410156
2022-09-30,454.8166198730469
2022-10-03,460.0748596191406
2022-10-04,468.1644287109375
2022-10-05,462.5691223144531
2022-10-06,464.658935546875
2022-10-07,450.8488464355469
2022-10-10,449.076904296875
2022-10-11,454.5758361816406
2022-10-12,449.1443176269531
2022-10-13,450.69476318359375
2022-10-14,437.8478088378906
2022-10-17,447.0159912109375
2022-10-18,455.7796325683594
2022-10-19,454.0076599121094
2022-10-20,447.4493408203125
2022-10-21,460.5082092285156
2022-10-24,478.60382080078125
2022-10-25,480.6165771484375
2022-10-26,480.99212646484375
2022-10-27,479.05291748046875
2022-10-28,492.87823486328125
2022-10-31,483.8382873535156
2022-11-01,482.35247802734375
2022-11-02,466.4818115234375
2022-11-03,469.16387939453125
2022-11-04,469.27972412109375
2022-11-07,471.3443298339844
2022-11-08,475.40606689453125
2022-11-09,472.71429443359375
2022-11-10,495.0587158203125
2022-11-11,497.31622314453125
2022-11-14,491.7301940917969
2022-11-15,507.9288330078125
2022-11-16,505.6519775390625
2022-11-17,502.9602355957031
2022-11-18,505.2274169921875
2022-11-21,504.9380187988281
2022-11-22,513.2158813476562
2022-11-23,515.6663818359375
2022-11-25,514.8656005859375
2022-11-28,512.2221069335938
2022-11-29,510.3311462402344
2022-11-30,520.2587280273438
2022-12-01,486.1151123046875
2022-12-02,477.1136779785156
2022-12-05,471.4504089355469
2022-12-06,464.2145690917969
2022-12-07,464.9960021972656
2022-12-08,464.4654541015625
2022-12-09,466.0090637207031
2022-12-12,470.50494384765625
2022-12-13,471.0066223144531
2022-12-14,466.491455078125
2022-12-15,447.5721130371094
2022-12-16,445.1987609863281
2022-12-19,442.4780578613281
2022-12-20,441.6965637207031
2022-12-21,445.7872314453125
2022-12-22,442.5552062988281
2022-12-23,446.3564758300781
2022-12-27,442.35260009765625
2022-12-28,437.03668212890625
2022-12-29,440.4519958496094
2022-12-30,440.42303466796875
2023-01-03,437.3164367675781
2023-01-04,440.4809265136719
2023-01-05,434.3352966308594
2023-01-06,465.86431884765625
2023-01-09,461.8894958496094
2023-01-10,464.44610595703125
2023-01-11,467.253662109375
2023-01-12,465.4398498535156
2023-01-13,468.1605529785156
2023-01-17,469.62701416015625
2023-01-18,462.5840759277344
2023-01-19,452.9555358886719
2023-01-20,463.2015686035156
2023-01-23,475.2613220214844
2023-01-24,474.7789306640625
2023-01-25,473.5922546386719
2023-01-26,480.75091552734375
2023-01-27,485.5652160644531
2023-01-30,485.5555725097656
2023-01-31,493.1387939453125
2023-02-01,499.6702575683594
2023-02-02,505.8750305175781
2023-02-03,497.5344543457031
2023-02-06,498.2980041503906
2023-02-07,499.2064208984375
2023-02-08,486.91302490234375
2023-02-09,483.8396911621094
2023-02-10,483.22113037109375
2023-02-13,489.4644775390625
2023-02-14,486.34283447265625
2023-02-15,494.1324462890625
2023-02-16,487.1933288574219
2023-02-17,490.4599304199219
2023-02-21,484.9124450683594
2023-02-22,480.7083740234375
2023-02-23,476.60089111328125
2023-02-24,472.2228088378906
2023-02-27,470.6958312988281
2023-02-28,467.9413757324219
2023-03-01,462.6162109375
2023-03-02,469.4007568359375
2023-03-03,459.320556640625
2023-03-06,466.8782958984375
2023-03-07,468.8788757324219
2023-03-08,469.7390441894531
2023-03-09,463.43768310546875
2023-03-10,455.3387451171875
2023-03-13,456.1698913574219
2023-03-14,465.7572021484375
2023-03-15,469.37176513671875
2023-03-16,470.9180908203125
2023-03-17,470.71514892578125
2023-03-20,472.8800048828125
2023-03-21,474.3877258300781
2023-03-22,471.16937255859375
2023-03-23,471.4013366699219
2023-03-24,478.6593933105469
2023-03-27,476.67822265625
2023-03-28,470.44451904296875
2023-03-29,474.4070129394531
2023-03-30,474.99658203125
2023-03-31,480.2057800292969
2023-04-03,480.36041259765625
2023-04-04,481.03692626953125
2023-04-05,480.4571228027344
2023-04-06,469.6809997558594
2023-04-10,477.2677307128906
2023-04-11,481.9260559082031
2023-04-12,472.93804931640625
2023-04-13,481.19158935546875
2023-04-14,474.82257080078125
2023-04-17,477.37408447265625
2023-04-18,480.2347717285156
2023-04-19,479.39398193359375
2023-04-20,488.6236572265625
2023-04-21,489.36785888671875
2023-04-24,494.267822265625
2023-04-25,486.29449462890625
2023-04-26,478.06988525390625
2023-04-27,484.4582214355469
2023-04-28,486.34283447265625
2023-05-01,477.0357666015625
2023-05-02,478.2148742675781
2023-05-03,473.62420654296875
2023-05-04,474.88323974609375
2023-05-05,483.32830810546875
2023-05-08,483.32830810546875
2023-05-09,485.0037841796875
2023-05-10,483.909423828125
2023-05-11,486.06915283203125
2023-05-12,488.1804504394531
2023-05-15,486.21441650390625
2023-05-16,480.5100402832031
2023-05-17,479.39630126953125
2023-05-18,482.3985900878906
2023-05-19,480.8683776855469
2023-05-22,476.3649597167969
2023-05-23,469.58563232421875
2023-05-24,467.54217529296875
2023-05-25,471.2127380371094
2023-05-26,491.26983642578125
2023-05-30,492.01556396484375
2023-05-31,495.4342956542969
2023-06-01,496.4414978027344
2023-06-02,496.431884765625
2023-06-05,501.9134521484375
2023-06-06,499.98614501953125
2023-06-07,495.11468505859375
2023-06-08,503.6954650878906
2023-06-09,500.9740295410156
2023-06-12,504.54766845703125
2023-06-13,505.5646057128906
2023-06-14,510.58123779296875
2023-06-15,512.4988403320312
2023-06-16,507.1431884765625
2023-06-20,503.3177490234375
2023-06-21,503.240234375
2023-06-22,507.6758728027344
2023-06-23,507.9083251953125
2023-06-26,506.9204406738281
2023-06-27,513.6126708984375
2023-06-28,516.0048217773438
2023-06-29,514.9297485351562
2023-06-30,521.4088134765625
2023-07-03,523.9849243164062
2023-07-05,524.0721435546875
2023-07-06,520.4307250976562
2023-07-07,508.4989929199219
2023-07-10,510.3972473144531
2023-07-11,512.9443969726562
2023-07-12,521.0408935546875
2023-07-13,521.4766845703125
2023-07-14,529.466552734375
2023-07-17,535.529296875
2023-07-18,536.139404296875
2023-07-19,536.6430053710938
2023-07-20,539.4031982421875
2023-07-21,540.2747192382812
2023-07-24,546.1535034179688
2023-07-25,547.3737182617188
2023-07-26,548.3229370117188
2023-07-27,544.1197509765625
2023-07-28,545.5626831054688
2023-07-31,542.9962158203125
2023-08-01,537.9600830078125
2023-08-02,534.9384765625
2023-08-03,540.110107421875
2023-08-04,534.6382446289062
2023-08-07,540.8074951171875
2023-08-08,538.5897216796875
2023-08-09,542.0568237304688
2023-08-10,543.7904663085938
2023-08-11,545.2140502929688
2023-08-14,543.7709350585938
2023-08-15,540.904296875
2023-08-16,541.42724609375
2023-08-17,529.8636474609375
2023-08-18,527.7620849609375
2023-08-21,526.0866088867188
2023-08-22,521.399169921875
2023-08-23,523.8106689453125
2023-08-24,515.922119140625
2023-08-25,518.1537475585938
2023-08-28,520.26904296875
2023-08-29,526.6536254882812
2023-08-30,526.1588134765625
2023-08-31,532.970458984375
2023-09-01,528.0897216796875
2023-09-05,528.5554809570312
2023-09-06,530.457275390625
2023-09-07,532.3300170898438
2023-09-08,534.82373046875
2023-09-11,542.1882934570312
2023-09-12,542.197998046875
2023-09-13,543.13916015625
2023-09-14,548.00048828125
2023-09-15,539.840087890625
2023-09-18,546.0113525390625
2023-09-19,547.5928955078125
2023-09-20,547.0883178710938
2023-09-21,538.5983276367188
2023-09-22,542.0040283203125
2023-09-25,542.0330810546875
2023-09-26,536.5411376953125
2023-09-27,546.7973022460938
2023-09-28,551.745849609375
2023-09-29,548.184814453125
2023-10-02,554.3462524414062
2023-10-03,548.262451171875
2023-10-04,554.8217163085938
2023-10-05,552.6094360351562
2023-10-06,540.9755249023438
2023-10-09,542.3726806640625
2023-10-10,545.4000854492188
2023-10-11,548.7282104492188
2023-10-12,547.039794921875
2023-10-13,550.009033203125
2023-10-16,555.2486572265625
2023-10-17,557.2862548828125
2023-10-18,557.577392578125
2023-10-19,548.8348388671875
2023-10-20,536.5120849609375
2023-10-23,535.8909912109375
2023-10-24,535.454345703125
2023-10-25,533.6593017578125
2023-10-26,531.34033203125
2023-10-27,526.906005859375
2023-10-30,538.4041137695312
2023-10-31,536.0365600585938
2023-11-01,540.26708984375
2023-11-02,540.4517822265625
2023-11-03,545.2442626953125
2023-11-06,553.9152221679688
2023-11-07,555.3247680664062
2023-11-08,551.5433349609375
2023-11-09,547.5480346679688
2023-11-10,561.011474609375
2023-11-13,562.0904541015625
2023-11-14,574.3096313476562
2023-11-15,580.122802734375
2023-11-16,562.4307250976562
2023-11-17,561.0407104492188
2023-11-20,564.5887451171875
2023-11-21,567.9910888671875
2023-11-22,572.6376342773438
2023-11-24,574.85400390625
2023-11-27,578.2952880859375
2023-11-28,577.4202880859375
2023-11-29,571.4515991210938
2023-11-30,576.1954345703125
2023-12-01,579.6075439453125
2023-12-04,582.3585205078125
2023-12-05,588.4535522460938
2023-12-06,590.4754028320312
2023-12-07,593.897216796875
2023-12-08,593.7320556640625
2023-12-11,606.4468994140625
2023-12-12,611.929443359375
2023-12-13,624.0805053710938
2023-12-14,613.173828125
2023-12-15,640.4310913085938
2023-12-18,662.2252197265625
2023-12-19,658.8228759765625
2023-12-20,642.5502319335938
2023-12-21,646.5941162109375
2023-12-22,652.8543701171875
2023-12-26,655.7899780273438
2023-12-27,662.9283447265625
2023-12-28,659.2498168945312
2023-12-29,656.247314453125
2024-01-02,646.8721313476562
2024-01-03,640.94677734375
2024-01-04,644.58544921875
2024-01-05,652.2010498046875
2024-01-08,657.8480834960938
2024-01-09,663.3060913085938
2024-01-10,668.853759765625
2024-01-11,669.6690063476562
2024-01-12,679.27294921875
2024-01-16,677.5331420898438
2024-01-17,680.2174072265625
2024-01-18,683.3192138671875
2024-01-19,690.934814453125
2024-01-22,688.4890747070312
2024-01-23,683.59765625
2024-01-24,682.52392578125
2024-01-25,675.9523315429688
2024-01-26,682.8917846679688
2024-01-29,689.9804077148438
2024-01-30,696.6713256835938
2024-01-31,690.8453369140625
2024-02-01,701.419189453125
2024-02-02,706.3974609375
2024-02-05,708.0701904296875
2024-02-06,707.7017822265625
2024-02-07,716.6527099609375
2024-02-08,721.0136108398438
2024-02-09,720.2570190429688
2024-02-12,719.271240234375
2024-02-13,711.146728515625
2024-02-14,719.042236328125
2024-02-15,721.3621826171875
2024-02-16,720.8444213867188
2024-02-20,722.5369873046875
2024-02-21,719.8786010742188
2024-02-22,731.2091674804688
2024-02-23,734.7238159179688
2024-02-26,742.111572265625
2024-02-27,741.474365234375
2024-02-28,744.7103271484375
2024-02-29,740.657958984375
2024-03-01,746.183837890625
2024-03-04,755.8815307617188
2024-03-05,756.6481323242188
2024-03-06,769.8804321289062
2024-03-07,782.1768188476562
2024-03-08,722.4075927734375
2024-03-11,710.9774780273438
2024-03-12,733.6784057617188
2024-03-13,731.0100708007812
2024-03-14,728.7698364257812
2024-03-15,722.477294921875
2024-03-18,728.361572265625
2024-03-19,728.9888305664062
2024-03-20,737.501708984375
2024-03-21,739.333740234375
2024-03-22,731.607421875
2024-03-25,727.7841186523438
2024-03-26,727.8040161132812
2024-03-27,728.8992309570312
2024-03-28,729.4468994140625
2024-04-01,718.1063842773438
2024-04-02,708.20947265625
2024-04-03,702.6239013671875
2024-04-04,701.8174438476562
2024-04-05,710.6190185546875
2024-04-08,708.7173461914062
2024-04-09,715.4678955078125
2024-04-10,719.4406127929688
2024-04-11,729.1680297851562
2024-04-12,728.132568359375
2024-04-15,715.1592407226562
2024-04-16,712.8592529296875
2024-04-17,712.0826416015625
2024-04-18,708.1598510742188
2024-04-19,706.4273071289062
2024-04-22,712.3515014648438
2024-04-23,719.5400390625
2024-04-24,720.744873046875
2024-04-25,719.877197265625
2024-04-26,727.1771240234375
2024-04-29,724.3349609375
2024-04-30,720.9144287109375
2024-05-01,720.2362060546875
2024-05-02,730.42822265625
2024-05-03,741.8567504882812
2024-05-06,754.3722534179688
2024-05-07,769.1914672851562
2024-05-08,761.3131103515625
2024-05-09,776.9002075195312
2024-05-10,785.02783203125
2024-05-13,773.0208740234375
2024-05-14,775.7633666992188
2024-05-15,784.878173828125
2024-05-16,790.8916625976562
2024-05-17,793.6241455078125
2024-05-20,790.8218383789062
2024-05-21,798.7301025390625
2024-05-22,799.657470703125
2024-05-23,794.1527099609375
2024-05-24,807.5059204101562
2024-05-28,810.9364624023438
2024-05-29,804.3047485351562
2024-05-30,813.1005249023438
2024-05-31,807.6654663085938
2024-06-03,813.150390625
2024-06-04,825.1173706054688
2024-06-05,832.0083618164062
2024-06-06,840.3255004882812
2024-06-07,843.2574462890625
2024-06-10,846.0098266601562
2024-06-11,846.9771728515625
2024-06-12,845.4813232421875
2024-06-13,843.6364135742188
2024-06-14,853.3197021484375
2024-06-17,865.5260620117188
2024-06-18,868.3582763671875
2024-06-20,860.0711059570312
2024-06-21,845.9799194335938
2024-06-24,845.830322265625
2024-06-25,853.16015625
2024-06-26,854.4865112304688
2024-06-27,848.2835693359375
2024-06-28,847.6552734375
2024-07-01,843.34716796875
2024-07-02,856.9995727539062
2024-07-03,860.2904663085938
2024-07-05,883.2373046875
2024-07-08,878.4205932617188
2024-07-09,884.4140014648438
2024-07-10,881.8810424804688
2024-07-11,844.2646484375
2024-07-12,840.5847778320312
2024-07-15,846.3987426757812
2024-07-16,848.4332275390625
2024-07-17,843.9555053710938
2024-07-18,837.064453125
2024-07-19,835.827880859375
2024-07-22,845.0923461914062
2024-07-23,849.7694702148438
2024-07-24,828.5380249023438
2024-07-25,813.7088012695312
2024-07-26,816.5150146484375
2024-07-29,814.477783203125
2024-07-30,808.9551391601562
2024-07-31,820.9092407226562
2024-08-01,815.8060302734375
2024-08-02,820.9891357421875
2024-08-05,800.7659912109375
2024-08-06,815.7960205078125
2024-08-07,809.2247314453125
2024-08-08,838.3161010742188
2024-08-09,853.7955322265625
2024-08-12,862.424072265625
2024-08-13,863.6724243164062
2024-08-14,861.5652465820312
2024-08-15,876.1857299804688
2024-08-16,869.4347534179688
2024-08-19,871.1923828125
2024-08-20,875.0372924804688
2024-08-21,880.2503662109375
2024-08-22,876.3955078125
2024-08-23,878.0433349609375
2024-08-26,891.32568359375
2024-08-27,907.6939086914062
2024-08-28,886.87158203125
2024-08-29,885.4534912109375
2024-08-30,891.1958618164062
2024-09-03,877.4041748046875
2024-09-04,888.8389892578125
2024-09-05,884.8043212890625
2024-09-06,875.5166625976562
2024-09-09,895.3003540039062
2024-09-10,893.103271484375
2024-09-11,899.2052001953125
2024-09-12,913.8157958984375
2024-09-13,914.7844848632812
2024-09-16,906.665283203125
2024-09-17,896.079345703125
2024-09-18,891.335693359375
2024-09-19,899.5447387695312
2024-09-20,905.7764282226562
2024-09-23,915.8630981445312
2024-09-24,900.3436279296875
2024-09-25,907.2145385742188
2024-09-26,900.2438354492188
2024-09-27,884.44482421875
2024-09-30,885.3436279296875
2024-10-01,876.2157592773438
2024-10-02,877.3642578125
2024-10-03,874.5079956054688
2024-10-04,881.9381103515625
2024-10-07,872.4307861328125
2024-10-08,889.2384033203125
2024-10-09,907.8936157226562
2024-10-10,892.4441528320312
2024-10-11,887.8502807617188
2024-10-14,888.579345703125
2024-10-15,893.4228515625
2024-10-16,886.2024536132812
2024-10-17,884.115234375
2024-10-18,888.3795776367188
2024-10-21,885.5933227539062
2024-10-22,892.3043212890625
2024-10-23,897.976806640625
2024-10-24,892.2344360351562
2024-10-25,890.037353515625
2024-10-28,889.7777099609375
2024-10-29,885.81298828125
2024-10-30,877.9235229492188
2024-10-31,873.0199584960938
2024-11-01,877.3099975585938
2024-11-04,886.0700073242188
2024-11-05,890.1699829101562
2024-11-06,899.25
2024-11-07,913.9299926757812
2024-11-08,943.7999877929688
2024-11-11,932.8800048828125
2024-11-12,932.3800048828125
2024-11-13,933.72998046875
2024-11-14,923.8900146484375
2024-11-15,907.0700073242188
2024-11-18,919.510009765625
2024-11-19,930.1500244140625
2024-11-20,928.0800170898438
2024-11-21,955.6500244140625
2024-11-22,964.010009765625
2024-11-25,960.8900146484375
2024-11-26,971.5
2024-11-27,961.5499877929688
2024-11-29,971.8800048828125
2024-12-02,975.0
2024-12-03,982.1500244140625
2024-12-04,990.9199829101562
2024-12-05,982.260009765625
2024-12-06,992.6099853515625
2024-12-09,987.8599853515625
2024-12-10,993.4000244140625
2024-12-11,994.6900024414062
2024-12-12,988.3900146484375
2024-12-13,989.3499755859375
2024-12-16,992.8699951171875
2024-12-17,982.0800170898438
