,AEP
2019-01-08,59.76570129394531
2019-01-09,59.3129997253418
2019-01-10,60.40434265136719
2019-01-11,60.177982330322266
2019-01-14,59.652523040771484
2019-01-15,60.93790054321289
2019-01-16,61.21275329589844
2019-01-17,61.43910217285156
2019-01-18,61.511863708496094
2019-01-22,61.74628448486328
2019-01-23,62.25559616088867
2019-01-24,62.85382080078125
2019-01-25,62.08583068847656
2019-01-28,62.12624740600586
2019-01-29,62.2232780456543
2019-01-30,62.376861572265625
2019-01-31,63.96134948730469
2019-02-01,63.95325469970703
2019-02-04,64.24427795410156
2019-02-05,63.87242126464844
2019-02-06,64.03409576416016
2019-02-07,64.7760238647461
2019-02-08,65.24075317382812
2019-02-11,65.29781341552734
2019-02-12,65.46905517578125
2019-02-13,64.8575668334961
2019-02-14,64.69449615478516
2019-02-15,64.6292724609375
2019-02-19,65.2896728515625
2019-02-20,65.6484146118164
2019-02-21,66.16206359863281
2019-02-22,66.62678527832031
2019-02-25,65.8603744506836
2019-02-26,65.56687927246094
2019-02-27,65.73809814453125
2019-02-28,66.16206359863281
2019-03-01,66.36587524414062
2019-03-04,66.38218688964844
2019-03-05,66.0642318725586
2019-03-06,66.2517318725586
2019-03-07,66.40664672851562
2019-03-08,66.81429290771484
2019-03-11,67.34424591064453
2019-03-12,67.76005554199219
2019-03-13,67.81712341308594
2019-03-14,67.65408325195312
2019-03-15,68.33076477050781
2019-03-18,68.06172180175781
2019-03-19,67.31163024902344
2019-03-20,67.56436157226562
2019-03-21,68.55904388427734
2019-03-22,69.4151382446289
2019-03-25,69.5618667602539
2019-03-26,70.09998321533203
2019-03-27,69.48849487304688
2019-03-28,68.314453125
2019-03-29,68.2818603515625
2019-04-01,67.52360534667969
2019-04-02,67.73560333251953
2019-04-03,67.59700012207031
2019-04-04,67.36054992675781
2019-04-05,68.13508605957031
2019-04-08,67.79266357421875
2019-04-09,68.13508605957031
2019-04-10,67.95573425292969
2019-04-11,68.43675231933594
2019-04-12,68.60797882080078
2019-04-15,68.6976547241211
2019-04-16,67.71114349365234
2019-04-17,67.83343505859375
2019-04-18,67.67853546142578
2019-04-22,67.6133041381836
2019-04-23,68.13508605957031
2019-04-24,68.50196838378906
2019-04-25,69.16236877441406
2019-04-26,69.06452178955078
2019-04-29,68.51828002929688
2019-04-30,69.74939727783203
2019-05-01,69.26021575927734
2019-05-02,69.05638122558594
2019-05-03,69.65156555175781
2019-05-06,69.16236877441406
2019-05-07,68.99931335449219
2019-05-08,68.26553344726562
2019-05-09,68.10939025878906
2019-05-10,69.58056640625
2019-05-13,70.96131896972656
2019-05-14,70.32024383544922
2019-05-15,69.90107727050781
2019-05-16,70.18875122070312
2019-05-17,70.55860137939453
2019-05-20,71.17499542236328
2019-05-21,71.18321990966797
2019-05-22,71.74211120605469
2019-05-23,72.47357177734375
2019-05-24,72.56399536132812
2019-05-28,71.23252868652344
2019-05-29,70.42709350585938
2019-05-30,70.1065673828125
2019-05-31,70.78050994873047
2019-06-03,71.807861328125
2019-06-04,71.54486083984375
2019-06-05,73.45161437988281
2019-06-06,73.96942138671875
2019-06-07,73.59134674072266
2019-06-10,73.16395568847656
2019-06-11,72.58865356445312
2019-06-12,73.46806335449219
2019-06-13,73.63243103027344
2019-06-14,74.44611358642578
2019-06-17,74.03514862060547
2019-06-18,73.78858947753906
2019-06-19,74.67621612548828
2019-06-20,74.6844482421875
2019-06-21,75.2433090209961
2019-06-24,74.70909881591797
2019-06-25,74.27349090576172
2019-06-26,72.73657989501953
2019-06-27,72.24344635009766
2019-06-28,72.33386993408203
2019-07-01,72.4324722290039
2019-07-02,73.30367279052734
2019-07-03,74.08448028564453
2019-07-05,73.8379135131836
2019-07-08,73.91187286376953
2019-07-09,74.2652816772461
2019-07-10,74.63513946533203
2019-07-11,74.73373413085938
2019-07-12,74.17488098144531
2019-07-15,74.94744873046875
2019-07-16,74.38858032226562
2019-07-17,74.80774688720703
2019-07-18,75.4159164428711
2019-07-19,74.19953918457031
2019-07-22,74.06803131103516
2019-07-23,73.5666732788086
2019-07-24,73.64888000488281
2019-07-25,73.21327209472656
2019-07-26,73.10641479492188
2019-07-29,73.7557144165039
2019-07-30,72.91738891601562
2019-07-31,72.16947937011719
2019-08-01,72.99134826660156
2019-08-02,72.90093994140625
2019-08-05,72.34207916259766
2019-08-06,73.2625961303711
2019-08-07,73.7557144165039
2019-08-08,74.12005615234375
2019-08-09,74.5009765625
2019-08-12,74.88187408447266
2019-08-13,74.73284149169922
2019-08-14,73.26714324951172
2019-08-15,74.82391357421875
2019-08-16,74.7162857055664
2019-08-19,74.98125457763672
2019-08-20,75.16341400146484
2019-08-21,75.64371490478516
2019-08-22,75.32902526855469
2019-08-23,74.17801666259766
2019-08-26,75.2131118774414
2019-08-27,75.08061981201172
2019-08-28,74.21943664550781
2019-08-29,75.12201690673828
2019-08-30,75.47809600830078
2019-09-03,76.82783508300781
2019-09-04,77.05140686035156
2019-09-05,75.79273986816406
2019-09-06,75.42840576171875
2019-09-09,75.66854095458984
2019-09-10,75.42840576171875
2019-09-11,75.92524719238281
2019-09-12,76.19849395751953
2019-09-13,75.80103302001953
2019-09-16,75.94181823730469
2019-09-17,76.78641510009766
2019-09-18,77.02657318115234
2019-09-19,77.1590576171875
2019-09-20,77.1590576171875
2019-09-23,77.34123992919922
2019-09-24,78.3266372680664
2019-09-25,78.02853393554688
2019-09-26,78.07823181152344
2019-09-27,78.00369262695312
2019-09-30,77.58136749267578
2019-10-01,77.19217681884766
2019-10-02,76.28960418701172
2019-10-03,76.59598541259766
2019-10-04,77.51510620117188
2019-10-07,77.59793090820312
2019-10-08,76.64566802978516
2019-10-09,76.91063690185547
2019-10-10,76.68706512451172
2019-10-11,76.4634780883789
2019-10-14,76.20677185058594
2019-10-15,75.96664428710938
2019-10-16,76.67879486083984
2019-10-17,77.010009765625
2019-10-18,77.9540023803711
2019-10-21,78.23554229736328
2019-10-22,77.96228790283203
2019-10-23,78.2024154663086
2019-10-24,79.26236724853516
2019-10-25,78.12789154052734
2019-10-28,77.31639099121094
2019-10-29,77.15077209472656
2019-10-30,77.9208755493164
2019-10-31,78.16101837158203
2019-11-01,77.47372436523438
2019-11-04,76.84440612792969
2019-11-05,75.68509674072266
2019-11-06,76.16539001464844
2019-11-07,74.54661560058594
2019-11-08,74.32132720947266
2019-11-11,74.07098388671875
2019-11-12,73.84571075439453
2019-11-13,74.98052215576172
2019-11-14,74.7635498046875
2019-11-15,74.73017883300781
2019-11-18,75.22250366210938
2019-11-19,75.65637969970703
2019-11-20,76.3155746459961
2019-11-21,75.99016571044922
2019-11-22,76.38233184814453
2019-11-25,75.8399658203125
2019-11-26,76.34896087646484
2019-11-27,76.42404174804688
2019-11-29,76.22379302978516
2019-12-02,75.33097076416016
2019-12-03,75.83162689208984
2019-12-04,76.79117584228516
2019-12-05,77.14999389648438
2019-12-06,77.09156799316406
2019-12-09,76.64935302734375
2019-12-10,76.7160873413086
2019-12-11,76.8913345336914
2019-12-12,76.048583984375
2019-12-13,76.80787658691406
2019-12-16,77.62560272216797
2019-12-17,77.78413391113281
2019-12-18,78.22638702392578
2019-12-19,78.40995788574219
2019-12-20,79.18598175048828
2019-12-23,78.22638702392578
2019-12-24,78.30146789550781
2019-12-26,78.33484649658203
2019-12-27,78.5935287475586
2019-12-30,78.46003723144531
2019-12-31,78.86054229736328
2020-01-02,77.98440551757812
2020-01-03,77.90095520019531
2020-01-06,78.15962219238281
2020-01-07,78.17632293701172
2020-01-08,77.94268798828125
2020-01-09,78.33484649658203
2020-01-10,78.71868896484375
2020-01-13,78.96067810058594
2020-01-14,79.25271606445312
2020-01-15,80.60447692871094
2020-01-16,81.19691467285156
2020-01-17,82.23992919921875
2020-01-21,82.89075469970703
2020-01-22,83.44149017333984
2020-01-23,84.2508544921875
2020-01-24,85.24382781982422
2020-01-27,84.9267349243164
2020-01-28,85.26884460449219
2020-01-29,85.78618621826172
2020-01-30,86.8625717163086
2020-01-31,86.96270751953125
2020-02-03,86.96270751953125
2020-02-04,85.83625030517578
2020-02-05,85.21044158935547
2020-02-06,85.31890106201172
2020-02-07,85.14246368408203
2020-02-10,85.62976837158203
2020-02-11,85.88182830810547
2020-02-12,85.52053833007812
2020-02-13,86.4111099243164
2020-02-14,87.1756820678711
2020-02-18,87.65457153320312
2020-02-19,86.95723724365234
2020-02-20,86.01625061035156
2020-02-21,85.45333099365234
2020-02-24,84.05025482177734
2020-02-25,82.4791488647461
2020-02-26,81.857421875
2020-02-27,77.17769622802734
2020-02-28,74.99327850341797
2020-03-02,79.89142608642578
2020-03-03,80.19389343261719
2020-03-04,83.86542510986328
2020-03-05,83.00006103515625
2020-03-06,82.0842514038086
2020-03-09,79.7822036743164
2020-03-10,79.5805892944336
2020-03-11,75.37974548339844
2020-03-12,69.34734344482422
2020-03-13,72.6491928100586
2020-03-16,68.60800170898438
2020-03-17,76.6231689453125
2020-03-18,74.1698989868164
2020-03-19,67.89385223388672
2020-03-20,60.0298957824707
2020-03-23,58.811668395996094
2020-03-24,60.534000396728516
2020-03-25,61.57579803466797
2020-03-26,68.72563171386719
2020-03-27,70.06990051269531
2020-03-30,70.33033752441406
2020-03-31,67.1965103149414
2020-04-01,62.65123748779297
2020-04-02,64.51640319824219
2020-04-03,60.91206741333008
2020-04-06,66.02870178222656
2020-04-07,66.16312408447266
2020-04-08,69.9858627319336
2020-04-09,72.5147705078125
2020-04-13,70.15391540527344
2020-04-14,72.46436309814453
2020-04-15,70.246337890625
2020-04-16,70.61602020263672
2020-04-17,72.57357788085938
2020-04-20,69.65821838378906
2020-04-21,69.28852844238281
2020-04-22,71.4141616821289
2020-04-23,69.75062561035156
2020-04-24,69.92706298828125
2020-04-27,70.25474548339844
2020-04-28,71.10330963134766
2020-04-29,69.84304809570312
2020-04-30,69.82624053955078
2020-05-01,68.38114929199219
2020-05-04,69.77584075927734
2020-05-05,69.99427795410156
2020-05-06,66.221923828125
2020-05-07,66.62881469726562
2020-05-08,67.69692993164062
2020-05-11,67.11200714111328
2020-05-12,66.04391479492188
2020-05-13,65.89131927490234
2020-05-14,66.20497131347656
2020-05-15,66.48470306396484
2020-05-18,67.71385192871094
2020-05-19,65.39118194580078
2020-05-20,65.90827941894531
2020-05-21,65.58616638183594
2020-05-22,66.78141021728516
2020-05-26,67.74777221679688
2020-05-27,69.03627014160156
2020-05-28,72.13884735107422
2020-05-29,72.26598358154297
2020-06-01,73.02042388916016
2020-06-02,72.88481903076172
2020-06-03,73.7409896850586
2020-06-04,71.54545593261719
2020-06-05,72.48640441894531
2020-06-08,74.52086639404297
2020-06-09,72.82546997070312
2020-06-10,72.36772155761719
2020-06-11,69.30754852294922
2020-06-12,69.3414535522461
2020-06-15,69.30754852294922
2020-06-16,69.17189025878906
2020-06-17,69.72288513183594
2020-06-18,69.31600189208984
2020-06-19,67.56974792480469
2020-06-22,68.34117126464844
2020-06-23,68.62089538574219
2020-06-24,68.41743469238281
2020-06-25,67.22220611572266
2020-06-26,66.12020874023438
2020-06-29,67.45108795166016
2020-06-30,67.51042175292969
2020-07-01,69.510986328125
2020-07-02,69.95178985595703
2020-07-06,69.61272430419922
2020-07-07,69.84156799316406
2020-07-08,69.86702728271484
2020-07-09,69.5279312133789
2020-07-10,71.33351135253906
2020-07-13,71.85062408447266
2020-07-14,72.35076904296875
2020-07-15,71.78279113769531
2020-07-16,72.13035583496094
2020-07-17,74.1817855834961
2020-07-20,73.51209259033203
2020-07-21,74.22417449951172
2020-07-22,75.68219757080078
2020-07-23,75.19901275634766
2020-07-24,74.63951873779297
2020-07-27,70.5790786743164
2020-07-28,71.83367156982422
2020-07-29,71.884521484375
2020-07-30,72.96110534667969
2020-07-31,73.64773559570312
2020-08-03,72.706787109375
2020-08-04,72.5118179321289
2020-08-05,71.90994262695312
2020-08-06,72.36772155761719
2020-08-07,74.01726531982422
2020-08-10,73.45319366455078
2020-08-11,71.18821716308594
2020-08-12,71.92325592041016
2020-08-13,71.50446319580078
2020-08-14,70.8976058959961
2020-08-17,69.42752838134766
2020-08-18,69.70104217529297
2020-08-19,69.16256713867188
2020-08-20,67.87198638916016
2020-08-21,67.58993530273438
2020-08-24,69.04290771484375
2020-08-25,68.17965698242188
2020-08-26,67.1882095336914
2020-08-27,66.98308563232422
2020-08-28,66.96598815917969
2020-08-31,67.37623596191406
2020-09-01,66.51300048828125
2020-09-02,68.64118957519531
2020-09-03,68.00017547607422
2020-09-04,67.56428527832031
2020-09-08,67.50444793701172
2020-09-09,68.29932403564453
2020-09-10,67.1113052368164
2020-09-11,67.64974975585938
2020-09-14,68.66683197021484
2020-09-15,68.3762435913086
2020-09-16,68.7694091796875
2020-09-17,68.41043090820312
2020-09-18,67.33350372314453
2020-09-21,67.82923889160156
2020-09-22,68.248046875
2020-09-23,67.6753921508789
2020-09-24,68.79505157470703
2020-09-25,68.93179321289062
2020-09-28,68.93179321289062
2020-09-29,69.20532989501953
2020-09-30,69.8548812866211
2020-10-01,70.99163818359375
2020-10-02,72.90618133544922
2020-10-05,74.40191650390625
2020-10-06,75.5813980102539
2020-10-07,75.73523712158203
2020-10-08,76.39334869384766
2020-10-09,76.7694320678711
2020-10-12,77.3335189819336
2020-10-13,76.2651596069336
2020-10-14,76.35918426513672
2020-10-15,76.53011322021484
2020-10-16,78.22242736816406
2020-10-19,78.01730346679688
2020-10-20,77.50447845458984
2020-10-21,77.26515197753906
2020-10-22,78.80362701416016
2020-10-23,78.5301284790039
2020-10-26,79.99166107177734
2020-10-27,79.08567810058594
2020-10-28,77.19677734375
2020-10-29,77.38480377197266
2020-10-30,76.86345672607422
2020-11-02,77.97457885742188
2020-11-03,77.68396759033203
2020-11-04,77.05147552490234
2020-11-05,77.53011322021484
2020-11-06,77.70958709716797
2020-11-09,77.7785415649414
2020-11-10,78.2352523803711
2020-11-11,78.54545593261719
2020-11-12,77.24427795410156
2020-11-13,77.44246673583984
2020-11-16,76.87374114990234
2020-11-17,74.73667907714844
2020-11-18,72.49622344970703
2020-11-19,71.04853057861328
2020-11-20,71.08300018310547
2020-11-23,71.87577056884766
2020-11-24,73.09078979492188
2020-11-25,73.56474304199219
2020-11-27,73.17697143554688
2020-11-30,73.15113067626953
2020-12-01,73.42687225341797
2020-12-02,73.99560546875
2020-12-03,73.02186584472656
2020-12-04,71.8585433959961
2020-12-07,72.2463150024414
2020-12-08,71.94471740722656
2020-12-09,72.03950500488281
2020-12-10,71.07439422607422
2020-12-11,71.31565856933594
2020-12-14,70.84172058105469
2020-12-15,72.63408660888672
2020-12-16,71.3759765625
2020-12-17,72.26355743408203
2020-12-18,71.7723617553711
2020-12-21,70.76416778564453
2020-12-22,70.14372253417969
2020-12-23,69.54914855957031
2020-12-24,70.16095733642578
2020-12-28,70.0403060913086
2020-12-29,69.95413970947266
2020-12-30,70.238525390625
2020-12-31,71.75513458251953
2021-01-04,70.26437377929688
2021-01-05,70.16956329345703
2021-01-06,70.72969818115234
2021-01-07,68.84253692626953
2021-01-08,68.23072814941406
2021-01-11,67.88603973388672
2021-01-12,67.07600402832031
2021-01-13,67.3431625366211
2021-01-14,67.92912292480469
2021-01-15,69.34233856201172
2021-01-19,69.54914855957031
2021-01-20,69.58360290527344
2021-01-21,69.773193359375
2021-01-22,70.72969818115234
2021-01-25,71.1691665649414
2021-01-26,70.50564575195312
2021-01-27,69.31648254394531
2021-01-28,69.41987609863281
2021-01-29,69.72150421142578
2021-02-01,69.95413970947266
2021-02-02,70.75554656982422
2021-02-03,70.0403060913086
2021-02-04,70.84172058105469
2021-02-05,70.8244857788086
2021-02-08,69.78180694580078
2021-02-09,69.4339370727539
2021-02-10,69.581787109375
2021-02-11,68.65995025634766
2021-02-12,68.36426544189453
2021-02-16,67.9990005493164
2021-02-17,68.2598648071289
2021-02-18,69.99053955078125
2021-02-19,68.77301025390625
2021-02-22,66.76406860351562
2021-02-23,67.91201782226562
2021-02-24,67.05107116699219
2021-02-25,66.35535430908203
2021-02-26,65.09432220458984
2021-03-01,66.7118911743164
2021-03-02,66.48577117919922
2021-03-03,66.37272644042969
2021-03-04,67.1815185546875
2021-03-05,68.616455078125
2021-03-08,69.99921417236328
2021-03-09,70.09488677978516
2021-03-10,70.61668395996094
2021-03-11,69.57308959960938
2021-03-12,70.4775390625
2021-03-15,71.55591583251953
2021-03-16,72.61690521240234
2021-03-17,71.41678619384766
2021-03-18,71.83421325683594
2021-03-19,72.76473999023438
2021-03-22,72.72997283935547
2021-03-23,73.60832977294922
2021-03-24,73.9127197265625
2021-03-25,73.67789459228516
2021-03-26,73.9127197265625
2021-03-29,74.65193176269531
2021-03-30,73.68661499023438
2021-03-31,73.6604995727539
2021-04-01,74.39102172851562
2021-04-05,75.04326629638672
2021-04-06,75.46070098876953
2021-04-07,75.39115142822266
2021-04-08,74.85195922851562
2021-04-09,74.69540405273438
2021-04-12,74.79107666015625
2021-04-13,75.417236328125
2021-04-14,75.72161102294922
2021-04-15,76.36515045166016
2021-04-16,77.00870513916016
2021-04-19,77.09568786621094
2021-04-20,78.39147186279297
2021-04-21,77.70443725585938
2021-04-22,76.48690795898438
2021-04-23,76.26949310302734
2021-04-26,76.18252563476562
2021-04-27,75.83465576171875
2021-04-28,75.42593383789062
2021-04-29,76.6086654663086
2021-04-30,77.1478500366211
2021-05-03,77.12176513671875
2021-05-04,76.86087036132812
2021-05-05,76.0694808959961
2021-05-06,76.63475799560547
2021-05-07,76.4681167602539
2021-05-10,76.79261779785156
2021-05-11,75.78404235839844
2021-05-12,74.52989196777344
2021-05-13,75.88050842285156
2021-05-14,76.09100341796875
2021-05-17,74.94210052490234
2021-05-18,75.20519256591797
2021-05-19,75.35430908203125
2021-05-20,75.6524887084961
2021-05-21,75.99451446533203
2021-05-24,75.92436218261719
2021-05-25,75.36309051513672
2021-05-26,75.20519256591797
2021-05-27,75.02980041503906
2021-05-28,75.4244613647461
2021-06-01,74.6351318359375
2021-06-02,75.11748504638672
2021-06-03,75.38937377929688
2021-06-04,75.45076751708984
2021-06-07,75.1350326538086
2021-06-08,72.76704406738281
2021-06-09,74.06507873535156
2021-06-10,74.3106460571289
2021-06-11,74.33695983886719
2021-06-14,74.66143798828125
2021-06-15,74.7579116821289
2021-06-16,74.0212173461914
2021-06-17,74.01244354248047
2021-06-18,72.22329711914062
2021-06-21,72.96002197265625
2021-06-22,73.02140808105469
2021-06-23,72.48641967773438
2021-06-24,72.66181945800781
2021-06-25,74.34571075439453
2021-06-28,74.4597396850586
2021-06-29,73.60901641845703
2021-06-30,74.18785095214844
2021-07-01,74.77546691894531
2021-07-02,74.72283935546875
2021-07-06,74.7579116821289
2021-07-07,75.09117889404297
2021-07-08,74.81930541992188
2021-07-09,74.88948059082031
2021-07-12,74.90701293945312
2021-07-13,74.7579116821289
2021-07-14,75.58232116699219
2021-07-15,76.45935821533203
2021-07-16,76.73123931884766
2021-07-19,75.22274017333984
2021-07-20,75.19642639160156
2021-07-21,74.3018569946289
2021-07-22,74.44219207763672
2021-07-23,75.40692901611328
2021-07-26,76.89786529541016
2021-07-27,78.3975830078125
2021-07-28,78.04678344726562
2021-07-29,78.17832946777344
2021-07-30,77.28376007080078
2021-08-02,77.4767074584961
2021-08-03,78.13446807861328
2021-08-04,77.90644836425781
2021-08-05,78.63438415527344
2021-08-06,78.35374450683594
2021-08-09,78.49522399902344
2021-08-10,78.48638153076172
2021-08-11,78.85781860351562
2021-08-12,78.66326141357422
2021-08-13,79.31769561767578
2021-08-16,79.85713958740234
2021-08-17,80.06937408447266
2021-08-18,79.3707504272461
2021-08-19,79.945556640625
2021-08-20,80.54694366455078
2021-08-23,79.6979751586914
2021-08-24,78.910888671875
2021-08-25,78.99932098388672
2021-08-26,78.92855834960938
2021-08-27,78.96394348144531
2021-08-30,79.25579071044922
2021-08-31,79.21155548095703
2021-09-01,80.03401947021484
2021-09-02,80.41427612304688
2021-09-03,79.95442962646484
2021-09-07,78.62789916992188
2021-09-08,80.19318389892578
2021-09-09,79.945556640625
2021-09-10,78.5571517944336
2021-09-13,78.1061019897461
2021-09-14,77.67278289794922
2021-09-15,77.23059844970703
2021-09-16,76.0367202758789
2021-09-17,74.37413787841797
2021-09-20,73.66665649414062
2021-09-21,73.39249420166016
2021-09-22,73.15373992919922
2021-09-23,72.79115295410156
2021-09-24,72.56122589111328
2021-09-27,71.9510269165039
2021-09-28,71.88025665283203
2021-09-29,72.66734313964844
2021-09-30,71.79183197021484
2021-10-01,71.96868896484375
2021-10-04,73.43672180175781
2021-10-05,73.41903686523438
2021-10-06,74.78094482421875
2021-10-07,74.4095230102539
2021-10-08,73.91429138183594
2021-10-11,72.96802520751953
2021-10-12,73.00341033935547
2021-10-13,73.80816650390625
2021-10-14,74.32992553710938
2021-10-15,73.83468627929688
2021-10-18,73.39249420166016
2021-10-19,74.10883331298828
2021-10-20,75.08161926269531
2021-10-21,75.34693145751953
2021-10-22,75.68299102783203
2021-10-25,74.87821960449219
2021-10-26,74.6571273803711
2021-10-27,74.551025390625
2021-10-28,74.91360473632812
2021-10-29,74.91360473632812
2021-11-01,75.28502655029297
2021-11-02,75.43537902832031
2021-11-03,75.108154296875
2021-11-04,74.18842315673828
2021-11-05,75.20543670654297
2021-11-08,74.19728088378906
2021-11-09,74.1258544921875
2021-11-10,75.14347839355469
2021-11-11,73.74201965332031
2021-11-12,73.21536254882812
2021-11-15,73.9830322265625
2021-11-16,73.69738006591797
2021-11-17,74.30437469482422
2021-11-18,73.92948913574219
2021-11-19,74.42935180664062
2021-11-22,75.2506103515625
2021-11-23,75.25952911376953
2021-11-24,74.82213592529297
2021-11-26,73.68846893310547
2021-11-29,74.36688232421875
2021-11-30,72.34947967529297
2021-12-01,71.6621322631836
2021-12-02,72.58157348632812
2021-12-03,73.50099182128906
2021-12-06,74.52754974365234
2021-12-07,74.9024658203125
2021-12-08,75.00065612792969
2021-12-09,74.5543212890625
2021-12-10,74.973876953125
2021-12-13,75.85760498046875
2021-12-14,75.99150085449219
2021-12-15,77.86607360839844
2021-12-16,78.55341339111328
2021-12-17,77.25015258789062
2021-12-20,77.86607360839844
2021-12-21,77.4375991821289
2021-12-22,77.32154846191406
2021-12-23,77.23229217529297
2021-12-27,77.732177734375
2021-12-28,78.74087524414062
2021-12-29,79.0711441040039
2021-12-30,79.16934204101562
2021-12-31,79.4192886352539
2022-01-03,79.09793853759766
2022-01-04,79.1336441040039
2022-01-05,79.8656234741211
2022-01-06,79.60674285888672
2022-01-07,81.05284881591797
2022-01-10,80.78504943847656
2022-01-11,80.1333999633789
2022-01-12,80.59757232666016
2022-01-13,81.10639953613281
2022-01-14,81.2135238647461
2022-01-18,80.6243667602539
2022-01-19,80.60652160644531
2022-01-20,80.26730346679688
2022-01-21,80.31193542480469
2022-01-24,79.5531997680664
2022-01-25,79.41035461425781
2022-01-26,79.2943344116211
2022-01-27,79.8031234741211
2022-01-28,80.45477294921875
2022-01-31,80.69576263427734
2022-02-01,78.8658447265625
2022-02-02,80.23160552978516
2022-02-03,80.50833892822266
2022-02-04,79.59782409667969
2022-02-07,80.16912841796875
2022-02-08,80.51724243164062
2022-02-09,80.48123168945312
2022-02-10,78.68936157226562
2022-02-11,78.92346954345703
2022-02-14,77.5998306274414
2022-02-15,76.93350219726562
2022-02-16,76.90648651123047
2022-02-17,76.97852325439453
2022-02-18,77.17662048339844
2022-02-22,77.42874145507812
2022-02-23,76.21315002441406
2022-02-24,77.94198608398438
2022-02-25,80.55326843261719
2022-02-28,81.6247787475586
2022-03-01,81.22859954833984
2022-03-02,82.15605926513672
2022-03-03,84.62327575683594
2022-03-04,86.7392807006836
2022-03-07,87.57669830322266
2022-03-08,85.76681518554688
2022-03-09,85.55070495605469
2022-03-10,86.43313598632812
2022-03-11,86.0279312133789
2022-03-14,85.3075942993164
2022-03-15,86.54119110107422
2022-03-16,85.60474395751953
2022-03-17,85.48766326904297
2022-03-18,84.70428466796875
2022-03-21,85.2625732421875
2022-03-22,85.76681518554688
2022-03-23,86.4511489868164
2022-03-24,86.83834075927734
2022-03-25,87.1985092163086
2022-03-28,87.89185333251953
2022-03-29,88.86432647705078
2022-03-30,89.52163696289062
2022-03-31,89.8367919921875
2022-04-01,91.403564453125
2022-04-04,90.62918853759766
2022-04-05,91.22348022460938
2022-04-06,94.08685302734375
2022-04-07,93.07837677001953
2022-04-08,92.73619842529297
2022-04-11,91.30450439453125
2022-04-12,92.12389373779297
2022-04-13,92.06987762451172
2022-04-14,91.88079833984375
2022-04-18,91.53862762451172
2022-04-19,92.23196411132812
2022-04-20,92.5921401977539
2022-04-21,91.95282745361328
2022-04-22,90.26901245117188
2022-04-25,90.49411010742188
2022-04-26,89.35955810546875
2022-04-27,89.62069702148438
2022-04-28,92.23196411132812
2022-04-29,89.24249267578125
2022-05-02,88.36007690429688
2022-05-03,88.76527404785156
2022-05-04,90.69220733642578
2022-05-05,89.73776245117188
2022-05-06,89.72875213623047
2022-05-09,90.47293090820312
2022-05-10,89.91931915283203
2022-05-11,90.55459594726562
2022-05-12,89.42017364501953
2022-05-13,90.47293090820312
2022-05-16,90.20066833496094
2022-05-17,91.11727142333984
2022-05-18,90.64535522460938
2022-05-19,89.88301849365234
2022-05-20,90.48199462890625
2022-05-23,90.99930572509766
2022-05-24,92.76901245117188
2022-05-25,93.00496673583984
2022-05-26,93.0957260131836
2022-05-27,93.99419403076172
2022-05-31,92.5965805053711
2022-06-01,92.60565948486328
2022-06-02,92.79623413085938
2022-06-03,92.52395629882812
2022-06-06,92.6238021850586
2022-06-07,92.9595947265625
2022-06-08,91.23526763916016
2022-06-09,89.17514038085938
2022-06-10,89.17514038085938
2022-06-13,84.41055297851562
2022-06-14,82.0781478881836
2022-06-15,82.26873779296875
2022-06-16,80.94374084472656
2022-06-17,80.23584747314453
2022-06-21,81.63346099853516
2022-06-22,81.9601821899414
2022-06-23,83.86602020263672
2022-06-24,84.94599914550781
2022-06-27,86.19840240478516
2022-06-28,86.28915405273438
2022-06-29,86.5523452758789
2022-06-30,87.06964111328125
2022-07-01,88.89379119873047
2022-07-05,84.92784118652344
2022-07-06,86.03504943847656
2022-07-07,85.78092956542969
2022-07-08,85.6175537109375
2022-07-11,86.22562408447266
2022-07-12,85.64480590820312
2022-07-13,85.21825408935547
2022-07-14,85.55404663085938
2022-07-15,86.41619873046875
2022-07-18,84.73725128173828
2022-07-19,84.9369125366211
2022-07-20,84.13827514648438
2022-07-21,84.21089172363281
2022-07-22,85.62664794921875
2022-07-25,86.94258117675781
2022-07-26,87.5052719116211
2022-07-27,87.38728332519531
2022-07-28,88.59431457519531
2022-07-29,89.44739532470703
2022-08-01,89.9374771118164
2022-08-02,89.35664367675781
2022-08-03,90.38216400146484
2022-08-04,90.70889282226562
2022-08-05,90.2641830444336
2022-08-08,90.82686614990234
2022-08-09,91.98851013183594
2022-08-10,92.69279479980469
2022-08-11,92.56474304199219
2022-08-12,94.92460632324219
2022-08-15,95.63804626464844
2022-08-16,95.54658508300781
2022-08-17,95.42766571044922
2022-08-18,95.46424865722656
2022-08-19,95.9856185913086
2022-08-22,94.58616638183594
2022-08-23,93.936767578125
2022-08-24,93.90016174316406
2022-08-25,94.55873107910156
2022-08-26,93.13184356689453
2022-08-29,94.14713287353516
2022-08-30,92.69279479980469
2022-08-31,91.65006256103516
2022-09-01,93.64405822753906
2022-09-02,92.4641342163086
2022-09-06,92.89403533935547
2022-09-07,95.80268096923828
2022-09-08,95.1075439453125
2022-09-09,95.7752456665039
2022-09-12,96.20514678955078
2022-09-13,93.47942352294922
2022-09-14,94.50386047363281
2022-09-15,91.64093780517578
2022-09-16,91.79643249511719
2022-09-19,92.48242950439453
2022-09-20,91.24762725830078
2022-09-21,90.15916442871094
2022-09-22,90.44270324707031
