,EFX
2019-04-17,119.76250457763672
2019-04-18,119.99160766601562
2019-04-22,119.1515884399414
2019-04-23,119.45704650878906
2019-04-24,119.72431182861328
2019-04-25,118.86518859863281
2019-04-26,119.57160949707031
2019-04-29,120.43073272705078
2019-04-30,120.23026275634766
2019-05-01,118.8174819946289
2019-05-02,117.70060729980469
2019-05-03,118.53107452392578
2019-05-06,118.2637939453125
2019-05-07,115.72462463378906
2019-05-08,114.55045318603516
2019-05-09,113.6340560913086
2019-05-10,113.97771453857422
2019-05-13,111.1426010131836
2019-05-14,113.29997253417969
2019-05-15,113.32861328125
2019-05-16,116.03008270263672
2019-05-17,115.61959838867188
2019-05-20,115.77233123779297
2019-05-21,117.2042007446289
2019-05-22,118.21607971191406
2019-05-23,115.92740631103516
2019-05-24,116.55941009521484
2019-05-28,118.1681900024414
2019-05-29,117.15312957763672
2019-05-30,117.92878723144531
2019-05-31,115.77418518066406
2019-06-03,115.41987609863281
2019-06-04,118.9247055053711
2019-06-05,122.57318878173828
2019-06-06,123.62654113769531
2019-06-07,124.65116119384766
2019-06-10,124.68949127197266
2019-06-11,123.19560241699219
2019-06-12,125.4364013671875
2019-06-13,127.00686645507812
2019-06-14,126.44188690185547
2019-06-17,126.97811889648438
2019-06-18,127.13134002685547
2019-06-19,128.19427490234375
2019-06-20,129.25723266601562
2019-06-21,128.38580322265625
2019-06-24,127.514404296875
2019-06-25,125.42681121826172
2019-06-26,125.54176330566406
2019-06-27,126.8153305053711
2019-06-28,129.50625610351562
2019-07-01,130.07119750976562
2019-07-02,130.33932495117188
2019-07-03,132.73336791992188
2019-07-05,132.20663452148438
2019-07-08,130.425537109375
2019-07-09,131.37355041503906
2019-07-10,129.51580810546875
2019-07-11,130.87557983398438
2019-07-12,131.8236083984375
2019-07-15,131.39273071289062
2019-07-16,131.5938262939453
2019-07-17,132.1396484375
2019-07-18,133.336669921875
2019-07-19,131.4788818359375
2019-07-22,131.99598693847656
2019-07-23,134.53363037109375
2019-07-24,136.21900939941406
2019-07-25,131.7565460205078
2019-07-26,136.30519104003906
2019-07-29,136.66908264160156
2019-07-30,135.4050750732422
2019-07-31,133.19297790527344
2019-08-01,132.3406982421875
2019-08-02,132.2161865234375
2019-08-05,128.9699249267578
2019-08-06,131.58419799804688
2019-08-07,134.30377197265625
2019-08-08,137.9044189453125
2019-08-09,135.69235229492188
2019-08-12,133.9303436279297
2019-08-13,136.7073974609375
2019-08-14,134.00694274902344
2019-08-15,135.29965209960938
2019-08-16,137.64584350585938
2019-08-19,137.89483642578125
2019-08-20,136.69778442382812
2019-08-21,138.10552978515625
2019-08-22,138.1823272705078
2019-08-23,136.10824584960938
2019-08-26,137.71182250976562
2019-08-27,138.9504852294922
2019-08-28,139.12332153320312
2019-08-29,140.24673461914062
2019-08-30,140.55398559570312
2019-09-03,139.82424926757812
2019-09-04,140.59239196777344
2019-09-05,140.9380645751953
2019-09-06,140.9188690185547
2019-09-09,138.7488250732422
2019-09-10,134.4279327392578
2019-09-11,135.52256774902344
2019-09-12,136.29066467285156
2019-09-13,135.6761932373047
2019-09-16,134.40872192382812
2019-09-17,135.95465087890625
2019-09-18,135.98342895507812
2019-09-19,135.7145538330078
2019-09-20,135.43612670898438
2019-09-23,135.340087890625
2019-09-24,135.2440948486328
2019-09-25,137.15487670898438
2019-09-26,137.51014709472656
2019-09-27,135.685791015625
2019-09-30,135.07127380371094
2019-10-01,132.7667999267578
2019-10-02,129.07000732421875
2019-10-03,131.0672607421875
2019-10-04,132.5458984375
2019-10-07,132.2770538330078
2019-10-08,130.6543426513672
2019-10-09,133.967041015625
2019-10-10,135.87783813476562
2019-10-11,138.20147705078125
2019-10-14,137.62539672851562
2019-10-15,139.1905517578125
2019-10-16,139.40176391601562
2019-10-17,140.8612518310547
2019-10-18,138.92166137695312
2019-10-21,139.7186279296875
2019-10-22,133.78457641601562
2019-10-23,133.822998046875
2019-10-24,132.2098846435547
2019-10-25,132.41151428222656
2019-10-28,131.2496795654297
2019-10-29,130.43350219726562
2019-10-30,129.63653564453125
2019-10-31,131.26885986328125
2019-11-01,133.1796875
2019-11-04,129.4348907470703
2019-11-05,127.94658660888672
2019-11-06,129.7997589111328
2019-11-07,128.5611114501953
2019-11-08,128.6283416748047
2019-11-11,129.56932067871094
2019-11-12,129.73257446289062
2019-11-13,130.54872131347656
2019-11-14,132.18104553222656
2019-11-15,132.89158630371094
2019-11-18,133.93824768066406
2019-11-19,135.7145538330078
2019-11-20,134.33187866210938
2019-11-21,132.8683319091797
2019-11-22,132.99346923828125
2019-11-25,133.68679809570312
2019-11-26,136.0554656982422
2019-11-27,136.08438110351562
2019-11-29,134.4570770263672
2019-12-02,133.099365234375
2019-12-03,131.10623168945312
2019-12-04,131.35658264160156
2019-12-05,132.82017517089844
2019-12-06,133.359375
2019-12-09,132.55055236816406
2019-12-10,131.45286560058594
2019-12-11,130.90406799316406
2019-12-12,133.38827514648438
2019-12-13,133.5519256591797
2019-12-16,133.11865234375
2019-12-17,131.10623168945312
2019-12-18,132.5409393310547
2019-12-19,132.66612243652344
2019-12-20,133.46534729003906
2019-12-23,134.26449584960938
2019-12-24,134.322265625
2019-12-26,135.0059356689453
2019-12-27,135.0059356689453
2019-12-30,133.76380920410156
2019-12-31,134.91925048828125
2020-01-02,137.10496520996094
2020-01-03,137.567138671875
2020-01-06,138.15452575683594
2020-01-07,137.8945770263672
2020-01-08,140.85060119628906
2020-01-09,142.48756408691406
2020-01-10,141.27430725097656
2020-01-13,143.07489013671875
2020-01-14,141.71722412109375
2020-01-15,144.21109008789062
2020-01-16,145.4147186279297
2020-01-17,147.35011291503906
2020-01-21,148.61146545410156
2020-01-22,149.00625610351562
2020-01-23,149.19883728027344
2020-01-24,148.29367065429688
2020-01-27,147.35011291503906
2020-01-28,148.9099578857422
2020-01-29,148.68850708007812
2020-01-30,147.0612335205078
2020-01-31,144.3362579345703
2020-02-03,146.61827087402344
2020-02-04,149.57437133789062
2020-02-05,150.10394287109375
2020-02-06,150.18093872070312
2020-02-07,149.83432006835938
2020-02-10,148.9773712158203
2020-02-11,147.61968994140625
2020-02-12,148.78480529785156
2020-02-13,156.23753356933594
2020-02-14,156.9115447998047
2020-02-18,153.70510864257812
2020-02-19,155.87159729003906
2020-02-20,155.4382781982422
2020-02-21,153.6088409423828
2020-02-24,149.9209747314453
2020-02-25,146.54129028320312
2020-02-26,147.6967315673828
2020-02-27,139.70480346679688
2020-02-28,136.76800537109375
2020-03-02,145.27027893066406
2020-03-03,146.03294372558594
2020-03-04,157.2313232421875
2020-03-05,152.77127075195312
2020-03-06,148.84217834472656
2020-03-09,136.7845916748047
2020-03-10,147.56785583496094
2020-03-11,140.44337463378906
2020-03-12,130.77993774414062
2020-03-13,135.83848571777344
2020-03-16,124.46632385253906
2020-03-17,129.36080932617188
2020-03-18,119.81320190429688
2020-03-19,111.4144287109375
2020-03-20,101.99229431152344
2020-03-23,100.99798583984375
2020-03-24,109.72499084472656
2020-03-25,111.71367645263672
2020-03-26,117.43836212158203
2020-03-27,115.41108703613281
2020-03-30,117.87279510498047
2020-03-31,115.31453704833984
2020-04-01,109.54158020019531
2020-04-02,105.52559661865234
2020-04-03,102.92872619628906
2020-04-06,109.90840911865234
2020-04-07,112.21566772460938
2020-04-08,118.43272399902344
2020-04-09,119.9194107055664
2020-04-13,117.21633911132812
2020-04-14,125.29655456542969
2020-04-15,119.95801544189453
2020-04-16,117.77626037597656
2020-04-17,123.5395736694336
2020-04-20,121.45435333251953
2020-04-21,125.53790283203125
2020-04-22,127.9030990600586
2020-04-23,126.7735824584961
2020-04-24,126.87013244628906
2020-04-27,133.3092041015625
2020-04-28,135.8095245361328
2020-04-29,138.53192138671875
2020-04-30,134.0911407470703
2020-05-01,133.1161346435547
2020-05-04,136.8038787841797
2020-05-05,141.5438690185547
2020-05-06,141.19635009765625
2020-05-07,143.1753692626953
2020-05-08,144.20834350585938
2020-05-11,142.43202209472656
2020-05-12,140.43368530273438
2020-05-13,137.9526824951172
2020-05-14,140.01856994628906
2020-05-15,139.4200439453125
2020-05-18,141.0419158935547
2020-05-19,141.1480712890625
2020-05-20,144.3338165283203
2020-05-21,141.9915313720703
2020-05-22,142.31089782714844
2020-05-26,146.39549255371094
2020-05-27,146.0567169189453
2020-05-28,149.05722045898438
2020-05-29,148.63137817382812
2020-06-01,150.07351684570312
2020-06-02,161.756103515625
2020-06-03,168.42495727539062
2020-06-04,170.9027862548828
2020-06-05,171.32870483398438
2020-06-08,173.69033813476562
2020-06-09,169.41224670410156
2020-06-10,169.42190551757812
2020-06-11,163.2370147705078
2020-06-12,162.58848571777344
2020-06-15,163.53709411621094
2020-06-16,164.2920379638672
2020-06-17,164.99859619140625
2020-06-18,165.35670471191406
2020-06-19,162.51112365722656
2020-06-22,165.8697509765625
2020-06-23,166.1213836669922
2020-06-24,160.83660888671875
2020-06-25,162.54981994628906
2020-06-26,162.1529541015625
2020-06-29,162.33688354492188
2020-06-30,166.36334228515625
2020-07-01,167.9991455078125
2020-07-02,166.3826904296875
2020-07-06,166.0439453125
2020-07-07,163.28541564941406
2020-07-08,163.67257690429688
2020-07-09,156.59716796875
2020-07-10,157.87484741210938
2020-07-13,158.38778686523438
2020-07-14,158.19424438476562
2020-07-15,159.64608764648438
2020-07-16,159.9073944091797
2020-07-17,161.44639587402344
2020-07-20,162.41432189941406
2020-07-21,160.991455078125
2020-07-22,162.6175537109375
2020-07-23,170.97055053710938
2020-07-24,161.79483032226562
2020-07-27,160.0525665283203
2020-07-28,157.16824340820312
2020-07-29,160.31394958496094
2020-07-30,158.1845245361328
2020-07-31,157.34246826171875
2020-08-03,157.63284301757812
2020-08-04,155.59056091308594
2020-08-05,157.40052795410156
2020-08-06,157.55540466308594
2020-08-07,161.29153442382812
2020-08-10,159.38473510742188
2020-08-11,159.22018432617188
2020-08-12,161.50442504882812
2020-08-13,161.3883056640625
2020-08-14,159.45249938964844
2020-08-17,159.0943603515625
2020-08-18,159.51055908203125
2020-08-19,156.626220703125
2020-08-20,156.27777099609375
2020-08-21,154.21615600585938
2020-08-24,154.64305114746094
2020-08-25,155.4192657470703
2020-08-26,156.47691345214844
2020-08-27,161.2506561279297
2020-08-28,163.36585998535156
2020-08-31,163.26882934570312
2020-09-01,163.67633056640625
2020-09-02,168.95468139648438
2020-09-03,163.83160400390625
2020-09-04,161.44468688964844
2020-09-08,158.9511260986328
2020-09-09,162.7157745361328
2020-09-10,156.8843994140625
2020-09-11,157.7188262939453
2020-09-14,158.4659881591797
2020-09-15,155.46778869628906
2020-09-16,154.39080810546875
2020-09-17,154.4296112060547
2020-09-18,151.28587341308594
2020-09-21,150.49026489257812
2020-09-22,151.45083618164062
2020-09-23,147.63766479492188
2020-09-24,147.42420959472656
2020-09-25,151.76133728027344
2020-09-28,153.41082763671875
2020-09-29,153.14881896972656
2020-09-30,152.23678588867188
2020-10-01,153.31378173828125
2020-10-02,154.23558044433594
2020-10-05,155.1184844970703
2020-10-06,152.5957794189453
2020-10-07,156.2828369140625
2020-10-08,156.98141479492188
2020-10-09,159.39739990234375
2020-10-12,159.6691436767578
2020-10-13,159.98931884765625
2020-10-14,159.29071044921875
2020-10-15,157.5539093017578
2020-10-16,158.4853515625
2020-10-19,153.8668670654297
2020-10-20,154.96327209472656
2020-10-21,157.5248260498047
2020-10-22,151.26649475097656
2020-10-23,148.4041748046875
2020-10-26,146.4248046875
2020-10-27,143.41693115234375
2020-10-28,136.70262145996094
2020-10-29,135.41213989257812
2020-10-30,132.54013061523438
2020-11-02,137.6340789794922
2020-11-03,145.5418701171875
2020-11-04,147.4339141845703
2020-11-05,147.1427764892578
2020-11-06,145.60977172851562
2020-11-09,147.38539123535156
2020-11-10,150.01483154296875
2020-11-11,154.45872497558594
2020-11-12,157.68972778320312
2020-11-13,160.18338012695312
2020-11-16,166.4125213623047
2020-11-17,166.8394775390625
2020-11-18,166.8394775390625
2020-11-19,168.4501495361328
2020-11-20,166.53868103027344
2020-11-23,167.84182739257812
2020-11-24,161.23863220214844
2020-11-25,161.43312072753906
2020-11-27,160.20779418945312
2020-11-30,162.30838012695312
2020-12-01,162.34727478027344
2020-12-02,160.08135986328125
2020-12-03,160.70376586914062
2020-12-04,161.91937255859375
2020-12-07,166.13023376464844
2020-12-08,179.1615753173828
2020-12-09,175.0285186767578
2020-12-10,178.34469604492188
2020-12-11,182.96400451660156
2020-12-14,183.9170379638672
2020-12-15,188.2543487548828
2020-12-16,187.9334259033203
2020-12-17,188.419677734375
2020-12-18,189.80059814453125
2020-12-21,189.19766235351562
2020-12-22,188.69198608398438
2020-12-23,187.56387329101562
2020-12-24,188.6239013671875
2020-12-28,188.3321533203125
2020-12-29,185.502197265625
2020-12-30,185.91064453125
2020-12-31,187.5347137451172
2021-01-04,182.78897094726562
2021-01-05,184.65615844726562
2021-01-06,176.95404052734375
2021-01-07,176.30245971679688
2021-01-08,180.94122314453125
2021-01-11,179.6089630126953
2021-01-12,178.8503875732422
2021-01-13,177.13882446289062
2021-01-14,172.74314880371094
2021-01-15,172.13050842285156
2021-01-19,171.17745971679688
2021-01-20,173.23915100097656
2021-01-21,173.57952880859375
2021-01-22,173.8226318359375
2021-01-25,173.8323516845703
2021-01-26,175.52447509765625
2021-01-27,173.79345703125
2021-01-28,176.15663146972656
2021-01-29,172.23745727539062
2021-02-01,175.3494110107422
2021-02-02,175.49530029296875
2021-02-03,173.87123107910156
2021-02-04,175.9134521484375
2021-02-05,173.72537231445312
2021-02-08,174.47418212890625
2021-02-09,178.1696319580078
2021-02-10,177.96543884277344
2021-02-11,172.0818634033203
2021-02-12,172.31527709960938
2021-02-16,170.0201873779297
2021-02-17,171.73178100585938
2021-02-18,172.67506408691406
2021-02-19,172.06105041503906
2021-02-22,165.61874389648438
2021-02-23,167.50953674316406
2021-02-24,166.3692626953125
2021-02-25,159.35189819335938
2021-02-26,157.77301025390625
2021-03-01,162.38299560546875
2021-03-02,161.876220703125
2021-03-03,162.8020782470703
2021-03-04,159.67352294921875
2021-03-05,165.44332885742188
2021-03-08,168.74732971191406
2021-03-09,170.46267700195312
2021-03-10,168.1723175048828
2021-03-11,166.38873291015625
2021-03-12,166.20355224609375
2021-03-15,169.244384765625
2021-03-16,168.19178771972656
2021-03-17,167.62648010253906
2021-03-18,168.3184814453125
2021-03-19,169.76092529296875
2021-03-22,170.6868438720703
2021-03-23,171.0279541015625
2021-03-24,169.98513793945312
2021-03-25,172.50938415527344
2021-03-26,177.86981201171875
2021-03-29,179.0296630859375
2021-03-30,178.6300506591797
2021-03-31,176.5346221923828
2021-04-01,177.97706604003906
2021-04-05,182.0023193359375
2021-04-06,180.32591247558594
2021-04-07,176.98297119140625
2021-04-08,179.07838439941406
2021-04-09,181.0959014892578
2021-04-12,182.47012329101562
2021-04-13,183.22055053710938
2021-04-14,180.82298278808594
2021-04-15,183.57144165039062
2021-04-16,186.13473510742188
2021-04-19,184.780029296875
2021-04-20,187.32373046875
2021-04-21,187.74282836914062
2021-04-22,215.7926788330078
2021-04-23,223.89183044433594
2021-04-26,219.8081512451172
2021-04-27,228.3946533203125
2021-04-28,221.5332794189453
2021-04-29,222.2154998779297
2021-04-30,223.41424560546875
2021-05-03,227.95606994628906
2021-05-04,230.9968719482422
2021-05-05,233.76483154296875
2021-05-06,231.14308166503906
2021-05-07,233.48219299316406
2021-05-10,233.10208129882812
2021-05-11,232.54656982421875
2021-05-12,227.3030548095703
2021-05-13,231.0066375732422
2021-05-14,233.33602905273438
2021-05-17,231.65965270996094
2021-05-18,227.73191833496094
2021-05-19,227.50770568847656
2021-05-20,227.39077758789062
2021-05-21,231.11386108398438
2021-05-24,231.8558349609375
2021-05-25,229.34683227539062
2021-05-26,227.677490234375
2021-05-27,229.9130859375
2021-05-28,229.45425415039062
2021-06-01,227.5603790283203
2021-06-02,226.04721069335938
2021-06-03,223.53829956054688
2021-06-04,227.8532257080078
2021-06-07,223.28445434570312
2021-06-08,224.27047729492188
2021-06-09,223.20635986328125
2021-06-10,223.5675811767578
2021-06-11,225.47122192382812
2021-06-14,223.411376953125
2021-06-15,225.9300537109375
2021-06-16,225.4126739501953
2021-06-17,228.68304443359375
2021-06-18,227.26747131347656
2021-06-21,233.04678344726562
2021-06-22,232.45132446289062
2021-06-23,229.15164184570312
2021-06-24,233.4958953857422
2021-06-25,233.31039428710938
2021-06-28,231.80697631835938
2021-06-29,233.62278747558594
2021-06-30,233.81805419921875
2021-07-01,235.43858337402344
2021-07-02,236.58078002929688
2021-07-06,240.04641723632812
2021-07-07,242.32101440429688
2021-07-08,239.1190185546875
2021-07-09,242.6334686279297
2021-07-12,241.37411499023438
2021-07-13,239.2361297607422
2021-07-14,241.4228973388672
2021-07-15,244.74209594726562
2021-07-16,248.57872009277344
2021-07-19,242.8189239501953
2021-07-20,250.48236083984375
2021-07-21,248.97897338867188
2021-07-22,243.78538513183594
2021-07-23,247.0557861328125
2021-07-26,249.0473175048828
2021-07-27,252.15174865722656
2021-07-28,252.75697326660156
2021-07-29,254.4165802001953
2021-07-30,254.40682983398438
2021-08-02,252.3469696044922
2021-08-03,253.51849365234375
2021-08-04,250.0040283203125
2021-08-05,249.73065185546875
2021-08-06,247.7977294921875
2021-08-09,247.2217559814453
2021-08-10,253.01080322265625
2021-08-11,255.10977172851562
2021-08-12,253.29393005371094
2021-08-13,253.91871643066406
2021-08-16,254.5142059326172
2021-08-17,255.6954803466797
2021-08-18,248.42250061035156
2021-08-19,252.63011169433594
2021-08-20,252.36651611328125
2021-08-23,253.6844482421875
2021-08-24,252.95223999023438
2021-08-25,258.6144104003906
2021-08-26,256.739990234375
2021-08-27,260.51806640625
2021-08-30,260.8500061035156
2021-08-31,265.7897644042969
2021-09-01,267.20526123046875
2021-09-02,271.3152160644531
2021-09-03,272.0483703613281
2021-09-07,268.050048828125
2021-09-08,269.39910888671875
2021-09-09,269.7119445800781
2021-09-10,266.7595520019531
2021-09-13,267.7176208496094
2021-09-14,267.7274169921875
2021-09-15,266.9941711425781
2021-09-16,267.8642272949219
2021-09-17,262.4776306152344
2021-09-20,257.32562255859375
2021-09-21,253.57167053222656
2021-09-22,256.7977294921875
2021-09-23,259.1830139160156
2021-09-24,259.5546569824219
2021-09-27,256.60235595703125
2021-09-28,250.7561492919922
2021-09-29,250.8050079345703
2021-09-30,247.7451171875
2021-10-01,250.57040405273438
2021-10-04,247.72557067871094
2021-10-05,252.71136474609375
2021-10-06,251.26446533203125
2021-10-07,253.55206298828125
2021-10-08,252.88729858398438
2021-10-11,251.84130859375
2021-10-12,249.90560913085938
2021-10-13,249.2310791015625
2021-10-14,255.2042236328125
2021-10-15,258.0393371582031
2021-10-18,262.8980712890625
2021-10-19,267.0626220703125
2021-10-20,263.6996154785156
2021-10-21,249.7491912841797
2021-10-22,262.2723388671875
2021-10-25,268.62677001953125
2021-10-26,264.90216064453125
2021-10-27,261.3533935546875
2021-10-28,269.3697509765625
2021-10-29,271.2173767089844
2021-11-01,271.3347473144531
2021-11-02,268.3628234863281
2021-11-03,271.5498962402344
2021-11-04,278.2073059082031
2021-11-05,278.1877746582031
2021-11-08,280.47540283203125
2021-11-09,281.8831481933594
2021-11-10,271.08062744140625
2021-11-11,269.4577331542969
2021-11-12,273.81793212890625
2021-11-15,276.0468444824219
2021-11-16,284.7671203613281
2021-11-17,284.1120910644531
2021-11-18,282.7141418457031
2021-11-19,282.3914794921875
2021-11-22,274.8736877441406
2021-11-23,276.9980773925781
2021-11-24,277.497314453125
2021-11-26,271.89764404296875
2021-11-29,278.084716796875
2021-11-30,272.78851318359375
2021-12-01,271.721435546875
2021-12-02,284.878662109375
2021-12-03,276.5575256347656
2021-12-06,276.2148742675781
2021-12-07,285.7206726074219
2021-12-08,288.72601318359375
2021-12-09,285.6912536621094
2021-12-10,288.91204833984375
2021-12-13,290.8014221191406
2021-12-14,282.1571960449219
2021-12-15,285.37799072265625
2021-12-16,284.13470458984375
2021-12-17,270.82080078125
2021-12-20,270.1648864746094
2021-12-21,274.17864990234375
2021-12-22,277.4385986328125
2021-12-23,280.99224853515625
2021-12-27,284.9765930175781
2021-12-28,287.8254089355469
2021-12-29,288.13861083984375
2021-12-30,285.4073486328125
2021-12-31,286.6310729980469
2022-01-03,278.02593994140625
2022-01-04,279.60211181640625
2022-01-05,273.3954772949219
2022-01-06,273.9632873535156
2022-01-07,261.82415771484375
2022-01-10,255.29440307617188
2022-01-11,257.6537170410156
2022-01-12,256.3027038574219
2022-01-13,249.5576934814453
2022-01-14,244.251708984375
2022-01-18,235.59767150878906
2022-01-19,228.99940490722656
2022-01-20,223.84030151367188
2022-01-21,220.91319274902344
2022-01-24,229.26373291015625
2022-01-25,221.3047637939453
2022-01-26,221.84317016601562
2022-01-27,220.188720703125
2022-01-28,229.12667846679688
2022-01-31,234.716552734375
2022-02-01,237.1248321533203
2022-02-02,240.01278686523438
2022-02-03,228.53932189941406
2022-02-04,229.14627075195312
2022-02-07,229.49867248535156
2022-02-08,231.1042022705078
2022-02-09,235.34310913085938
2022-02-10,226.30726623535156
2022-02-11,220.2670440673828
2022-02-14,216.33160400390625
2022-02-15,217.06582641601562
2022-02-16,217.06582641601562
2022-02-17,207.54052734375
2022-02-18,208.94300842285156
2022-02-22,208.15838623046875
2022-02-23,204.15687561035156
2022-02-24,211.7676239013672
2022-02-25,214.3568878173828
2022-02-28,214.14108276367188
2022-03-01,214.82762145996094
2022-03-02,220.2512969970703
2022-03-03,219.89820861816406
2022-03-04,223.29165649414062
2022-03-07,213.64089965820312
2022-03-08,213.08187866210938
2022-03-09,220.72207641601562
2022-03-10,221.8597412109375
2022-03-11,219.59413146972656
2022-03-14,224.03704833984375
2022-03-15,226.35166931152344
2022-03-16,229.33319091796875
2022-03-17,234.81573486328125
2022-03-18,236.47320556640625
2022-03-21,233.26609802246094
2022-03-22,234.99224853515625
2022-03-23,232.0695343017578
2022-03-24,231.9812774658203
2022-03-25,230.931884765625
2022-03-28,234.0507049560547
2022-03-29,238.45436096191406
2022-03-30,234.92356872558594
2022-03-31,232.54034423828125
2022-04-01,229.62744140625
2022-04-04,229.99032592773438
2022-04-05,227.3912811279297
2022-04-06,218.7506866455078
2022-04-07,220.1139678955078
2022-04-08,218.85858154296875
2022-04-11,214.06263732910156
2022-04-12,213.01318359375
2022-04-13,210.8653564453125
2022-04-14,212.2187957763672
2022-04-18,208.8057098388672
2022-04-19,214.22933959960938
2022-04-20,217.1520233154297
2022-04-21,199.0470428466797
2022-04-22,199.6845703125
2022-04-25,209.29608154296875
2022-04-26,203.56837463378906
2022-04-27,196.55589294433594
2022-04-28,202.36204528808594
2022-04-29,199.60609436035156
2022-05-02,201.54803466796875
2022-05-03,201.09686279296875
2022-05-04,208.53109741210938
2022-05-05,204.2255096435547
2022-05-06,201.15573120117188
2022-05-09,195.79090881347656
2022-05-10,196.54608154296875
2022-05-11,187.87608337402344
2022-05-12,188.95497131347656
2022-05-13,194.3785858154297
2022-05-16,192.22091674804688
2022-05-17,193.52532958984375
2022-05-18,184.46299743652344
2022-05-19,187.4838104248047
2022-05-20,190.867431640625
2022-05-23,193.19186401367188
2022-05-24,188.2095184326172
2022-05-25,192.23863220214844
2022-05-26,198.734375
2022-05-27,202.72418212890625
2022-05-31,199.07830810546875
2022-06-01,195.1474609375
2022-06-02,200.1298370361328
2022-06-03,197.09323120117188
2022-06-06,196.0220947265625
2022-06-07,197.07357788085938
2022-06-08,192.78895568847656
2022-06-09,188.6517333984375
2022-06-10,180.1807403564453
2022-06-13,176.48570251464844
2022-06-14,169.04656982421875
2022-06-15,175.25730895996094
2022-06-16,167.4054412841797
2022-06-17,170.12754821777344
2022-06-21,172.28952026367188
2022-06-22,177.6453399658203
2022-06-23,179.18817138671875
2022-06-24,181.63514709472656
2022-06-27,181.74325561523438
2022-06-28,176.3677978515625
2022-06-29,177.05569458007812
2022-06-30,179.62057495117188
2022-07-01,183.325439453125
2022-07-05,182.79473876953125
2022-07-06,185.6446075439453
2022-07-07,187.68865966796875
2022-07-08,187.15798950195312
2022-07-11,186.4111328125
2022-07-12,183.9445037841797
2022-07-13,181.43861389160156
2022-07-14,186.14581298828125
2022-07-15,189.0939483642578
2022-07-18,188.3568878173828
2022-07-19,197.525634765625
2022-07-20,201.62356567382812
2022-07-21,197.09323120117188
2022-07-22,197.37823486328125
2022-07-25,194.73472595214844
2022-07-26,189.86044311523438
2022-07-27,194.96075439453125
2022-07-28,203.91329956054688
2022-07-29,205.2989044189453
2022-08-01,207.13658142089844
2022-08-02,202.7438507080078
2022-08-03,209.32803344726562
2022-08-04,210.0945587158203
2022-08-05,208.7777099609375
2022-08-08,209.41648864746094
2022-08-09,208.64013671875
2022-08-10,215.7648162841797
2022-08-11,214.526611328125
2022-08-12,218.48695373535156
2022-08-15,216.4330596923828
2022-08-16,212.2565460205078
2022-08-17,210.32058715820312
2022-08-18,209.10198974609375
2022-08-19,205.08270263671875
2022-08-22,204.12945556640625
2022-08-23,200.9847869873047
2022-08-24,202.31143188476562
2022-08-25,204.12945556640625
2022-08-26,193.72251892089844
2022-08-29,188.7598114013672
2022-08-30,186.50938415527344
2022-08-31,185.48736572265625
2022-09-01,186.76490783691406
2022-09-02,184.63787841796875
2022-09-06,184.51971435546875
2022-09-07,190.52658081054688
2022-09-08,193.37246704101562
2022-09-09,194.15040588378906
2022-09-12,195.5979766845703
2022-09-13,188.409423828125
2022-09-14,185.08099365234375
2022-09-15,183.86981201171875
2022-09-16,180.4527587890625
2022-09-19,179.822509765625
2022-09-20,175.12533569335938
2022-09-21,173.99288940429688
2022-09-22,169.6600341796875
2022-09-23,172.24005126953125
2022-09-26,170.70387268066406
2022-09-27,166.7452392578125
2022-09-28,170.48724365234375
2022-09-29,164.54928588867188
2022-09-30,168.8131561279297
2022-10-03,170.69403076171875
2022-10-04,179.51724243164062
2022-10-05,177.232666015625
2022-10-06,171.65907287597656
2022-10-07,166.24305725097656
2022-10-10,165.97714233398438
2022-10-11,161.31935119628906
2022-10-12,162.18589782714844
2022-10-13,162.4123992919922
2022-10-14,156.6615447998047
2022-10-17,161.73292541503906
2022-10-18,163.406982421875
2022-10-19,157.6758270263672
2022-10-20,147.9466552734375
2022-10-21,149.699462890625
2022-10-24,154.6034393310547
2022-10-25,159.0150604248047
2022-10-26,162.4714813232422
2022-10-27,164.00765991210938
2022-10-28,168.28143310546875
2022-10-31,166.9520263671875
2022-11-01,166.41041564941406
2022-11-02,159.3892822265625
2022-11-03,157.31149291992188
2022-11-04,160.60049438476562
2022-11-07,163.2198944091797
2022-11-08,165.287841796875
2022-11-09,162.59951782226562
2022-11-10,184.943115234375
2022-11-11,191.02882385253906
2022-11-14,194.88897705078125
2022-11-15,203.93870544433594
2022-11-16,200.058837890625
2022-11-17,195.97216796875
2022-11-18,197.12429809570312
2022-11-21,193.589111328125
2022-11-22,191.3690643310547
2022-11-23,195.2960968017578
2022-11-25,197.76280212402344
2022-11-28,188.25111389160156
2022-11-29,186.40599060058594
2022-11-30,194.74354553222656
2022-12-01,199.55859375
2022-12-02,198.70018005371094
2022-12-05,191.10264587402344
2022-12-06,191.47760009765625
2022-12-07,191.260498046875
2022-12-08,195.44410705566406
2022-12-09,194.82247924804688
2022-12-12,196.0164031982422
2022-12-13,204.20594787597656
2022-12-14,200.24929809570312
2022-12-15,195.1776885986328
2022-12-16,189.34632873535156
2022-12-19,188.6260528564453
2022-12-20,187.6689453125
2022-12-21,194.39820861816406
2022-12-22,191.63548278808594
2022-12-23,193.1253662109375
2022-12-27,191.75389099121094
2022-12-28,187.6689453125
2022-12-29,194.1712646484375
2022-12-30,191.7736053466797
2023-01-03,195.6710205078125
2023-01-04,201.88722229003906
2023-01-05,195.46388244628906
