,APTV
2014-12-11,56.094261169433594
2014-12-12,54.99855041503906
2014-12-15,55.25868606567383
2014-12-16,54.76995849609375
2014-12-17,55.9681510925293
2014-12-18,57.174217224121094
2014-12-19,57.94673538208008
2014-12-22,58.104400634765625
2014-12-23,58.23052978515625
2014-12-24,57.89942932128906
2014-12-26,58.033447265625
2014-12-29,58.167457580566406
2014-12-30,57.796958923339844
2014-12-31,57.323997497558594
2015-01-02,57.22150802612305
2015-01-05,54.72264862060547
2015-01-06,54.37580490112305
2015-01-07,54.80936050415039
2015-01-08,56.15733337402344
2015-01-09,55.30598449707031
2015-01-12,54.30485916137695
2015-01-13,53.327396392822266
2015-01-14,52.925357818603516
2015-01-15,52.925357818603516
2015-01-16,52.49181365966797
2015-01-20,53.18550491333008
2015-01-21,54.099910736083984
2015-01-22,54.58864974975586
2015-01-23,54.91973114013672
2015-01-26,54.84089660644531
2015-01-27,55.02220153808594
2015-01-28,53.7373046875
2015-01-29,54.52558135986328
2015-01-30,54.17873764038086
2015-02-02,55.8183708190918
2015-02-03,57.33975601196289
2015-02-04,57.347633361816406
2015-02-05,59.81496047973633
2015-02-06,60.82396697998047
2015-02-09,60.863380432128906
2015-02-10,61.95122146606445
2015-02-11,61.41518783569336
2015-02-12,61.53342056274414
2015-02-13,62.23725891113281
2015-02-17,62.079105377197266
2015-02-18,62.031639099121094
2015-02-19,62.798728942871094
2015-02-20,62.68801498413086
2015-02-23,62.632667541503906
2015-02-24,62.34798812866211
2015-02-25,63.146697998046875
2015-02-26,62.52192306518555
2015-02-27,62.34798812866211
2015-03-02,63.376033782958984
2015-03-03,63.281131744384766
2015-03-04,63.882164001464844
2015-03-05,63.36813735961914
2015-03-06,62.54566192626953
2015-03-09,62.45867919921875
2015-03-10,61.39898681640625
2015-03-11,60.79796600341797
2015-03-12,61.636234283447266
2015-03-13,60.734703063964844
2015-03-16,61.90511703491211
2015-03-17,61.84974670410156
2015-03-18,62.60893630981445
2015-03-19,62.616844177246094
2015-03-20,63.23366165161133
2015-03-23,63.138790130615234
2015-03-24,62.64847946166992
2015-03-25,61.25662612915039
2015-03-26,60.80586624145508
2015-03-27,61.280372619628906
2015-03-30,62.640560150146484
2015-03-31,63.05970001220703
2015-04-01,62.35588455200195
2015-04-02,64.198486328125
2015-04-06,66.27042388916016
2015-04-07,65.54287719726562
2015-04-08,65.8038330078125
2015-04-09,66.61046600341797
2015-04-10,66.99006652832031
2015-04-13,66.40484619140625
2015-04-14,66.52347564697266
2015-04-15,66.23089599609375
2015-04-16,66.44438934326172
2015-04-17,65.85126495361328
2015-04-20,65.89872741699219
2015-04-21,65.66149139404297
2015-04-22,65.54287719726562
2015-04-23,65.78801727294922
2015-04-24,66.04107666015625
2015-04-27,65.41633605957031
2015-04-28,65.38469696044922
2015-04-29,64.79158782958984
2015-04-30,65.63776397705078
2015-05-01,66.69745635986328
2015-05-04,68.0418472290039
2015-05-05,66.5313949584961
2015-05-06,66.82398986816406
2015-05-07,66.30995178222656
2015-05-08,67.48036193847656
2015-05-11,67.29002380371094
2015-05-12,67.90865325927734
2015-05-13,67.70244598388672
2015-05-14,68.64627838134766
2015-05-15,69.20148468017578
2015-05-18,69.16181182861328
2015-05-19,69.15390014648438
2015-05-20,68.88421630859375
2015-05-21,69.23319244384766
2015-05-22,69.01904296875
2015-05-26,68.35282897949219
2015-05-27,69.13803100585938
2015-05-28,69.47906494140625
2015-05-29,68.98731994628906
2015-06-01,68.86835479736328
2015-06-02,69.3997802734375
2015-06-03,70.07391357421875
2015-06-04,69.034912109375
2015-06-05,69.25700378417969
2015-06-08,68.87628936767578
2015-06-09,68.66213989257812
2015-06-10,70.0342788696289
2015-06-11,69.60597229003906
2015-06-12,69.45529174804688
2015-06-15,69.24906158447266
2015-06-16,69.53459930419922
2015-06-17,70.46257019042969
2015-06-18,70.6291275024414
2015-06-19,70.71637725830078
2015-06-22,70.45462799072266
2015-06-23,70.22462463378906
2015-06-24,69.73287963867188
2015-06-25,70.38323974609375
2015-06-26,70.28014373779297
2015-06-29,67.04414367675781
2015-06-30,67.48829650878906
2015-07-01,68.21003723144531
2015-07-02,68.20213317871094
2015-07-06,67.2662353515625
2015-07-07,66.65550231933594
2015-07-08,62.04736328125
2015-07-09,61.817344665527344
2015-07-10,62.81671142578125
2015-07-13,63.44329071044922
2015-07-14,63.625701904296875
2015-07-15,64.02227783203125
2015-07-16,60.91315841674805
2015-07-17,61.817344665527344
2015-07-20,61.92045211791992
2015-07-21,62.166324615478516
2015-07-22,61.468360900878906
2015-07-23,61.72217559814453
2015-07-24,61.35731887817383
2015-07-27,59.77896499633789
2015-07-28,61.349395751953125
2015-07-29,62.182193756103516
2015-07-30,61.468360900878906
2015-07-31,61.92838668823242
2015-08-03,61.198699951171875
2015-08-04,61.72217559814453
2015-08-05,61.46043395996094
2015-08-06,61.365257263183594
2015-08-07,62.80877685546875
2015-08-10,64.57512664794922
2015-08-11,61.83012390136719
2015-08-12,60.732120513916016
2015-08-13,61.289066314697266
2015-08-14,60.64459228515625
2015-08-17,61.83807373046875
2015-08-18,61.941505432128906
2015-08-19,61.26521301269531
2015-08-20,59.36360168457031
2015-08-21,57.34263610839844
2015-08-24,56.109375
2015-08-25,55.87864303588867
2015-08-26,58.4565544128418
2015-08-27,59.6977653503418
2015-08-28,59.952388763427734
2015-08-31,60.087642669677734
2015-09-01,57.310813903808594
2015-09-02,57.90754699707031
2015-09-03,58.289466857910156
2015-09-04,57.294898986816406
2015-09-08,60.111507415771484
2015-09-09,60.20698547363281
2015-09-10,59.86486053466797
2015-09-11,60.787818908691406
2015-09-14,60.732120513916016
2015-09-15,61.4163818359375
2015-09-16,63.36573791503906
2015-09-17,63.02360534667969
2015-09-18,61.782371520996094
2015-09-21,61.44821548461914
2015-09-22,59.228336334228516
2015-09-23,58.95781326293945
2015-09-24,57.98712158203125
2015-09-25,58.289466857910156
2015-09-28,55.99003601074219
2015-09-29,58.034854888916016
2015-09-30,60.50137710571289
2015-10-01,61.61529541015625
2015-10-02,62.0449333190918
2015-10-05,62.5621223449707
2015-10-06,62.10859298706055
2015-10-07,63.44528579711914
2015-10-08,64.36824798583984
2015-10-09,65.15594482421875
2015-10-12,65.06842041015625
2015-10-13,63.52485656738281
2015-10-14,63.779457092285156
2015-10-15,64.3045883178711
2015-10-16,64.5273666381836
2015-10-19,64.90132904052734
2015-10-20,65.45828247070312
2015-10-21,65.1718521118164
2015-10-22,67.27239227294922
2015-10-23,67.67816162109375
2015-10-26,67.65430450439453
2015-10-27,67.05756378173828
2015-10-28,68.55337524414062
2015-10-29,63.68400192260742
2015-10-30,66.1902847290039
2015-11-02,67.16893768310547
2015-11-03,66.37328338623047
2015-11-04,65.8958969116211
2015-11-05,66.26188659667969
2015-11-06,66.27781677246094
2015-11-09,65.68726348876953
2015-11-10,66.26185607910156
2015-11-11,66.96412658691406
2015-11-12,65.9825439453125
2015-11-13,64.08316802978516
2015-11-16,64.7774658203125
2015-11-17,64.38643646240234
2015-11-18,65.4957275390625
2015-11-19,66.98807525634766
2015-11-20,68.79965209960938
2015-11-23,68.90338897705078
2015-11-24,69.3822250366211
2015-11-25,70.00468444824219
2015-11-27,69.90095520019531
2015-11-30,70.13236999511719
2015-12-01,70.73091125488281
2015-12-02,69.14280700683594
2015-12-03,68.5282974243164
2015-12-04,70.10844421386719
2015-12-07,69.05500030517578
2015-12-08,68.23301696777344
2015-12-09,67.35518646240234
2015-12-10,67.37113952636719
2015-12-11,65.43988037109375
2015-12-14,65.55956268310547
2015-12-15,66.77259826660156
2015-12-16,68.44053649902344
2015-12-17,66.60501861572266
2015-12-18,66.6449203491211
2015-12-21,67.07586669921875
2015-12-22,67.6025619506836
2015-12-23,69.52587127685547
2015-12-24,69.30241394042969
2015-12-28,69.57374572753906
2015-12-29,69.93286895751953
2015-12-30,69.06301879882812
2015-12-31,68.41657257080078
2016-01-04,67.02796936035156
2016-01-05,65.16851806640625
2016-01-06,63.43675231933594
2016-01-07,59.885459899902344
2016-01-08,58.72030258178711
2016-01-11,60.523887634277344
2016-01-12,59.813629150390625
2016-01-13,55.98300552368164
2016-01-14,55.400428771972656
2016-01-15,53.84424591064453
2016-01-19,53.74049377441406
2016-01-20,52.44765853881836
2016-01-21,51.95286560058594
2016-01-22,51.90497970581055
2016-01-25,51.29846954345703
2016-01-26,52.96638488769531
2016-01-27,52.85466384887695
2016-01-28,51.18674087524414
2016-01-29,51.82518768310547
2016-02-01,52.99032974243164
2016-02-02,51.05107116699219
2016-02-03,49.9178466796875
2016-02-04,49.662479400634766
2016-02-05,47.42794418334961
2016-02-08,45.496673583984375
2016-02-09,45.999427795410156
2016-02-10,47.052860260009766
2016-02-11,46.78950500488281
2016-02-12,49.11534881591797
2016-02-16,50.623130798339844
2016-02-17,52.940948486328125
2016-02-18,52.42766571044922
2016-02-19,52.259239196777344
2016-02-22,53.01312255859375
2016-02-23,51.65773391723633
2016-02-24,51.08027648925781
2016-02-25,53.478302001953125
2016-02-26,53.51038360595703
2016-02-29,53.478302001953125
2016-03-01,55.234718322753906
2016-03-02,55.29084777832031
2016-03-03,56.77457809448242
2016-03-04,57.368072509765625
2016-03-07,56.61417770385742
2016-03-08,55.29084777832031
2016-03-09,55.42719650268555
2016-03-10,54.83370590209961
2016-03-11,56.36554718017578
2016-03-14,56.18911361694336
2016-03-15,56.92695999145508
2016-03-16,57.857295989990234
2016-03-17,58.627227783203125
2016-03-18,58.258304595947266
2016-03-21,58.03374481201172
2016-03-22,58.75555419921875
2016-03-23,58.178104400634766
2016-03-24,58.04176330566406
2016-03-28,57.95354461669922
2016-03-29,59.28487777709961
2016-03-30,60.07887268066406
2016-03-31,60.16709518432617
2016-04-01,59.10042190551758
2016-04-04,56.806663513183594
2016-04-05,56.95101547241211
2016-04-06,57.47233581542969
2016-04-07,57.10340118408203
2016-04-08,57.41618728637695
2016-04-11,58.24226379394531
2016-04-12,58.02572250366211
2016-04-13,61.28992462158203
2016-04-14,61.907470703125
2016-04-15,61.1295166015625
2016-04-18,61.36209487915039
2016-04-19,61.57062530517578
2016-04-20,61.45833969116211
2016-04-21,60.953067779541016
2016-04-22,60.73652267456055
2016-04-25,60.98515701293945
2016-04-26,62.45283889770508
2016-04-27,61.77113342285156
2016-04-28,60.14303207397461
2016-04-29,59.052303314208984
2016-05-02,59.11646270751953
2016-05-03,58.683372497558594
2016-05-04,56.213165283203125
2016-05-05,55.58759689331055
2016-05-06,56.50990676879883
2016-05-09,56.38911819458008
2016-05-10,57.41992950439453
2016-05-11,56.59849166870117
2016-05-12,56.10725402832031
2016-05-13,55.14085388183594
2016-05-16,55.22943878173828
2016-05-17,54.00535202026367
2016-05-18,54.20667266845703
2016-05-19,53.038944244384766
2016-05-20,53.76374053955078
2016-05-23,53.31275939941406
2016-05-24,54.810672760009766
2016-05-25,54.762351989746094
2016-05-26,54.11003875732422
2016-05-27,54.58518600463867
2016-05-31,54.73014831542969
2016-06-01,54.00535202026367
2016-06-02,55.03616714477539
2016-06-03,54.013389587402344
2016-06-06,54.383846282958984
2016-06-07,55.03616714477539
2016-06-08,55.599884033203125
2016-06-09,55.51130676269531
2016-06-10,54.222782135009766
2016-06-13,53.08726501464844
2016-06-14,52.467159271240234
2016-06-15,53.03089904785156
2016-06-16,53.344970703125
2016-06-17,53.52214813232422
2016-06-20,56.12336349487305
2016-06-21,55.70458984375
2016-06-22,55.59184265136719
2016-06-23,56.944793701171875
2016-06-24,49.98675537109375
2016-06-27,47.56270980834961
2016-06-28,48.899559020996094
2016-06-29,50.53437805175781
2016-06-30,50.41358184814453
2016-07-01,51.235008239746094
2016-07-05,48.47273254394531
2016-07-06,49.06062698364258
2016-07-07,50.486053466796875
2016-07-08,52.22556686401367
2016-07-11,52.523536682128906
2016-07-12,53.69126510620117
2016-07-13,53.957027435302734
2016-07-14,54.09393310546875
2016-07-15,54.013389587402344
2016-07-18,54.02950668334961
2016-07-19,53.74763870239258
2016-07-20,54.97174072265625
2016-07-21,55.3744010925293
2016-07-22,55.05227279663086
2016-07-25,55.03616714477539
2016-07-26,55.89786148071289
2016-07-27,55.760963439941406
2016-07-28,54.49658966064453
2016-07-29,54.61739730834961
2016-08-01,54.60128402709961
2016-08-02,52.60407257080078
2016-08-03,51.581298828125
2016-08-04,51.13032150268555
2016-08-05,53.361080169677734
2016-08-08,53.12651443481445
2016-08-09,53.037532806396484
2016-08-10,52.72208023071289
2016-08-11,52.859580993652344
2016-08-12,51.751426696777344
2016-08-15,52.398529052734375
2016-08-16,52.19630432128906
2016-08-17,52.53602981567383
2016-08-18,52.633094787597656
2016-08-19,52.82722473144531
2016-08-22,52.62500762939453
2016-08-23,54.88984680175781
2016-08-24,55.528846740722656
2016-08-25,55.528846740722656
2016-08-26,56.313446044921875
2016-08-29,57.30027389526367
2016-08-30,56.95246124267578
2016-08-31,57.1546745300293
2016-09-01,56.86347579956055
2016-09-02,56.75832748413086
2016-09-06,57.0009880065918
2016-09-07,56.85539627075195
2016-09-08,57.16276550292969
2016-09-09,55.01116943359375
2016-09-12,55.828125
2016-09-13,55.148685455322266
2016-09-14,55.35899353027344
2016-09-15,55.90092849731445
2016-09-16,56.434783935546875
2016-09-19,56.273014068603516
2016-09-20,55.69062805175781
2016-09-21,56.23256301879883
2016-09-22,56.80686950683594
2016-09-23,56.22447204589844
2016-09-26,55.61782455444336
2016-09-27,55.326629638671875
2016-09-28,57.130409240722656
2016-09-29,56.36198425292969
2016-09-30,57.68852233886719
2016-10-03,57.60763931274414
2016-10-04,57.19512176513672
2016-10-05,58.052520751953125
2016-10-06,57.45396041870117
2016-10-07,56.717891693115234
2016-10-10,56.588470458984375
2016-10-11,54.84130859375
2016-10-12,54.73615264892578
2016-10-13,53.31255340576172
2016-10-14,53.37725830078125
2016-10-17,53.72507095336914
2016-10-18,51.8565788269043
2016-10-19,52.6816291809082
2016-10-20,52.107337951660156
2016-10-21,51.70289993286133
2016-10-24,51.95364761352539
2016-10-25,51.144779205322266
2016-10-26,51.98599624633789
2016-10-27,52.1316032409668
2016-10-28,52.34189987182617
2016-10-31,52.633094787597656
2016-11-01,52.738250732421875
2016-11-02,53.95964813232422
2016-11-03,53.66036605834961
2016-11-04,54.000083923339844
2016-11-07,56.177310943603516
2016-11-08,56.957218170166016
2016-11-09,53.27705383300781
2016-11-10,54.000083923339844
2016-11-11,52.992713928222656
2016-11-14,54.073211669921875
2016-11-15,54.24380874633789
2016-11-16,54.05695343017578
2016-11-17,55.28367233276367
2016-11-18,55.39741134643555
2016-11-21,55.78736114501953
2016-11-22,54.414405822753906
2016-11-23,54.47940444946289
2016-11-25,54.85309982299805
2016-11-28,53.87821960449219
2016-11-29,51.53852081298828
2016-11-30,51.99346923828125
2016-12-01,53.31767654418945
2016-12-02,51.765987396240234
2016-12-05,51.79036331176758
2016-12-06,53.52076721191406
2016-12-07,57.160316467285156
2016-12-08,57.96458435058594
2016-12-09,58.10269546508789
2016-12-12,56.36416244506836
2016-12-13,56.90034484863281
2016-12-14,55.89297103881836
2016-12-15,56.096073150634766
2016-12-16,55.32429504394531
2016-12-19,54.98308181762695
2016-12-20,54.65813446044922
2016-12-21,56.209808349609375
2016-12-22,54.633750915527344
2016-12-23,55.08057403564453
2016-12-27,55.29179763793945
2016-12-28,54.682498931884766
2016-12-29,54.723121643066406
2016-12-30,54.714996337890625
2017-01-03,54.869354248046875
2017-01-04,56.90034484863281
2017-01-05,56.55101776123047
2017-01-06,56.19356155395508
2017-01-09,55.29179763793945
2017-01-10,57.24967575073242
2017-01-11,58.11894607543945
2017-01-12,57.72899627685547
2017-01-13,58.19205856323242
2017-01-17,58.240806579589844
2017-01-18,58.086448669433594
2017-01-19,58.500770568847656
2017-01-20,57.40403747558594
2017-01-23,56.924720764160156
2017-01-24,58.04582595825195
2017-01-25,59.605628967285156
2017-01-26,58.378910064697266
2017-01-27,57.67212677001953
2017-01-30,56.62412643432617
2017-01-31,56.91659927368164
2017-02-01,57.68024826049805
2017-02-02,59.96429443359375
2017-02-03,60.15190887451172
2017-02-06,60.14374923706055
2017-02-07,60.4537353515625
2017-02-08,60.31505584716797
2017-02-09,60.1682243347168
2017-02-10,60.62503433227539
2017-02-13,61.995460510253906
2017-02-14,61.962833404541016
2017-02-15,62.199398040771484
2017-02-16,61.359195709228516
2017-02-17,61.554969787597656
2017-02-21,61.86494827270508
2017-02-22,62.10966491699219
2017-02-23,61.979156494140625
2017-02-24,62.558311462402344
2017-02-27,62.97433853149414
2017-02-28,62.10150146484375
2017-03-01,62.623573303222656
2017-03-02,63.129329681396484
2017-03-03,62.95801544189453
2017-03-06,61.930206298828125
2017-03-07,61.97099685668945
2017-03-08,62.509361267089844
2017-03-09,62.232017517089844
2017-03-10,62.884605407714844
2017-03-13,65.4215316772461
2017-03-14,66.07411193847656
2017-03-15,67.12639617919922
2017-03-16,67.1100845336914
2017-03-17,66.7674789428711
2017-03-20,66.1719970703125
2017-03-21,63.75743865966797
2017-03-22,64.22239685058594
2017-03-23,64.11634826660156
2017-03-24,64.361083984375
2017-03-27,64.80973052978516
2017-03-28,65.56837463378906
2017-03-29,65.65808868408203
2017-03-30,66.07411193847656
2017-03-31,65.65808868408203
2017-04-03,63.83087158203125
2017-04-04,61.979156494140625
2017-04-05,61.253150939941406
2017-04-06,61.277610778808594
2017-04-07,61.29393005371094
2017-04-10,61.61206817626953
2017-04-11,61.10631561279297
2017-04-12,60.5924072265625
2017-04-13,60.16006851196289
2017-04-17,60.94316864013672
2017-04-18,60.64950942993164
2017-04-19,61.48155212402344
2017-04-20,63.54534912109375
2017-04-21,62.48489761352539
2017-04-24,64.6465835571289
2017-04-25,64.7852554321289
2017-04-26,64.6465835571289
2017-04-27,65.22576141357422
2017-04-28,65.58467864990234
2017-05-01,65.25837707519531
2017-05-02,63.99399185180664
2017-05-03,70.9766616821289
2017-05-04,71.8331527709961
2017-05-05,71.53949737548828
2017-05-08,71.53949737548828
2017-05-09,72.24335479736328
2017-05-10,71.8259506225586
2017-05-11,71.09754180908203
2017-05-12,70.95023345947266
2017-05-15,70.9583969116211
2017-05-16,71.25305938720703
2017-05-17,69.73075103759766
2017-05-18,69.67346954345703
2017-05-19,70.30365753173828
2017-05-22,71.28577423095703
2017-05-23,70.71288299560547
2017-05-24,70.80290985107422
2017-05-25,70.901123046875
2017-05-26,71.61316680908203
2017-05-30,70.8765640258789
2017-05-31,71.9978256225586
2017-06-01,72.9881362915039
2017-06-02,72.87355041503906
2017-06-05,72.12876892089844
2017-06-06,72.71806335449219
2017-06-07,72.18606567382812
2017-06-08,70.4100570678711
2017-06-09,70.13179016113281
2017-06-12,69.69800567626953
2017-06-13,70.89293670654297
2017-06-14,70.32820892333984
2017-06-15,70.31185150146484
2017-06-16,69.57525634765625
2017-06-19,70.79473114013672
2017-06-20,69.01053619384766
2017-06-21,70.2300033569336
2017-06-22,70.18090057373047
2017-06-23,70.4100570678711
2017-06-26,70.82747650146484
2017-06-27,70.78653717041016
2017-06-28,71.2121353149414
2017-06-29,70.7374267578125
2017-06-30,71.7359390258789
2017-07-03,71.85868835449219
2017-07-05,71.9405288696289
2017-07-06,70.98296356201172
2017-07-07,72.93902587890625
2017-07-10,74.42039489746094
2017-07-11,75.10787963867188
2017-07-12,75.78717803955078
2017-07-13,75.11607360839844
2017-07-14,74.8296127319336
2017-07-17,75.23883056640625
2017-07-18,74.97693634033203
2017-07-19,76.0245361328125
2017-07-20,76.19640350341797
2017-07-21,74.42039489746094
2017-07-24,74.0684585571289
2017-07-25,74.42039489746094
2017-07-26,74.20759582519531
2017-07-27,74.07665252685547
2017-07-28,73.61832427978516
2017-07-31,74.00299072265625
2017-08-01,73.52012634277344
2017-08-02,74.49405670166016
2017-08-03,75.9999771118164
2017-08-04,76.27005767822266
2017-08-07,76.73802185058594
2017-08-08,77.10746765136719
2017-08-09,76.18795776367188
2017-08-10,74.83332061767578
2017-08-11,75.81031036376953
2017-08-14,76.75444793701172
2017-08-15,76.63130187988281
2017-08-16,77.25524139404297
2017-08-17,75.87599182128906
2017-08-18,75.75284576416016
2017-08-21,76.27826690673828
2017-08-22,77.32093048095703
2017-08-23,77.32913970947266
2017-08-24,77.6082763671875
2017-08-25,77.3865966796875
2017-08-28,77.575439453125
2017-08-29,77.3865966796875
2017-08-30,78.03519439697266
2017-08-31,79.1435317993164
2017-09-01,80.14512634277344
2017-09-05,79.29951477050781
2017-09-06,79.4144515991211
2017-09-07,79.52940368652344
2017-09-08,79.35698699951172
2017-09-11,80.03840637207031
2017-09-12,80.28470611572266
2017-09-13,80.44891357421875
2017-09-14,80.36680603027344
2017-09-15,82.25508117675781
2017-09-18,82.56706237792969
2017-09-19,82.83799743652344
2017-09-20,83.04325103759766
2017-09-21,82.95291900634766
2017-09-22,84.3814468383789
2017-09-25,84.93151092529297
2017-09-26,84.65237426757812
2017-09-27,81.09748077392578
2017-09-28,80.24364471435547
2017-09-29,80.78551483154297
2017-10-02,82.05805969238281
2017-10-03,81.78711700439453
2017-10-04,83.9955825805664
2017-10-05,83.9955825805664
2017-10-06,82.46853637695312
2017-10-09,82.19762420654297
2017-10-10,80.96612548828125
2017-10-11,81.48334503173828
2017-10-12,80.53922271728516
2017-10-13,80.03020477294922
2017-10-16,80.44070434570312
2017-10-17,79.83316040039062
2017-10-18,80.2354507446289
2017-10-19,80.16156005859375
2017-10-20,79.50476837158203
2017-10-23,80.26830291748047
2017-10-24,80.67877960205078
2017-10-25,79.96450805664062
2017-10-26,81.33556365966797
2017-10-27,81.05643463134766
2017-10-30,80.66236114501953
2017-10-31,81.59008026123047
2017-11-01,81.59008026123047
2017-11-02,81.53260040283203
2017-11-03,79.54581451416016
2017-11-06,79.8577880859375
2017-11-07,80.08836364746094
2017-11-08,79.33901977539062
2017-11-09,78.70497131347656
2017-11-10,78.46617126464844
2017-11-13,78.69673919677734
2017-11-14,82.58340454101562
2017-11-15,80.8294677734375
2017-11-16,81.71878814697266
2017-11-17,81.27412414550781
2017-11-20,84.10677337646484
2017-11-21,83.99149322509766
2017-11-22,82.98689270019531
2017-11-24,83.05276489257812
2017-11-27,82.97865295410156
2017-11-28,83.76093292236328
2017-11-29,84.03268432617188
2017-11-30,86.19010162353516
2017-12-01,85.23489379882812
2017-12-04,85.88542175292969
2017-12-05,87.20507049560547
2017-12-06,83.85519409179688
2017-12-07,82.89247131347656
2017-12-08,83.7176742553711
2017-12-11,84.3758544921875
2017-12-12,84.15972900390625
2017-12-13,82.0869140625
2017-12-14,81.58592224121094
2017-12-15,82.912109375
2017-12-18,82.75494384765625
2017-12-19,84.1106185913086
2017-12-20,84.35620880126953
2017-12-21,83.48190307617188
2017-12-22,83.29524993896484
2017-12-26,83.38365936279297
2017-12-27,83.2363052368164
2017-12-28,84.05167388916016
2017-12-29,83.33453369140625
2018-01-02,84.59197998046875
2018-01-03,85.99677276611328
2018-01-04,87.34261322021484
2018-01-05,89.95571899414062
2018-01-08,90.30936431884766
2018-01-09,91.11491394042969
2018-01-10,88.86528778076172
2018-01-11,90.43708038330078
2018-01-12,91.2720947265625
2018-01-16,90.92827606201172
2018-01-17,91.91063690185547
2018-01-18,91.45874786376953
2018-01-19,91.87134552001953
2018-01-22,91.90082550048828
2018-01-23,91.19351196289062
2018-01-24,91.8909912109375
2018-01-25,90.8594970703125
2018-01-26,92.81441497802734
2018-01-29,93.21719360351562
2018-01-30,92.9617691040039
2018-01-31,93.20735931396484
2018-02-01,94.32726287841797
2018-02-02,92.76171875
2018-02-05,89.73890686035156
2018-02-06,91.17646026611328
2018-02-07,92.24971008300781
2018-02-08,87.89765930175781
2018-02-09,87.19856262207031
2018-02-12,90.0343017578125
