,ETN
2019-04-04,73.78006744384766
2019-04-05,73.8421401977539
2019-04-08,74.22354125976562
2019-04-09,73.04383850097656
2019-04-10,73.10592651367188
2019-04-11,73.6026611328125
2019-04-12,74.40094757080078
2019-04-15,74.1614761352539
2019-04-16,74.64041900634766
2019-04-17,74.88878631591797
2019-04-18,75.58064270019531
2019-04-22,75.34117126464844
2019-04-23,75.91770935058594
2019-04-24,75.69596099853516
2019-04-25,74.32999420166016
2019-04-26,74.30338287353516
2019-04-29,74.49850463867188
2019-04-30,73.46073913574219
2019-05-01,72.65357208251953
2019-05-02,72.85041046142578
2019-05-03,74.08517456054688
2019-05-06,73.40516662597656
2019-05-07,72.50144958496094
2019-05-08,72.43883514404297
2019-05-09,72.43883514404297
2019-05-10,72.91304016113281
2019-05-13,70.23773956298828
2019-05-14,70.8193359375
2019-05-15,71.16830444335938
2019-05-16,71.58882904052734
2019-05-17,70.46141815185547
2019-05-20,70.16616821289062
2019-05-21,71.50828552246094
2019-05-22,70.62248992919922
2019-05-23,68.92244720458984
2019-05-24,69.24457550048828
2019-05-28,68.1708984375
2019-05-29,67.634033203125
2019-05-30,67.86666107177734
2019-05-31,66.64981842041016
2019-06-03,67.4461441040039
2019-06-04,69.58458709716797
2019-06-05,69.98722076416016
2019-06-06,70.05879974365234
2019-06-07,70.75669860839844
2019-06-10,70.97144317626953
2019-06-11,70.87303161621094
2019-06-12,70.38986206054688
2019-06-13,70.94461822509766
2019-06-14,70.12145233154297
2019-06-17,69.46826934814453
2019-06-18,71.10564422607422
2019-06-19,71.53514862060547
2019-06-20,73.9420166015625
2019-06-21,74.46094512939453
2019-06-24,73.6109619140625
2019-06-25,73.44093322753906
2019-06-26,73.93305969238281
2019-06-27,74.01358032226562
2019-06-28,74.51466369628906
2019-07-01,74.4251708984375
2019-07-02,73.1367416381836
2019-07-03,73.65569305419922
2019-07-05,73.19937133789062
2019-07-08,72.7072525024414
2019-07-09,71.8035659790039
2019-07-10,70.72090911865234
2019-07-11,70.8193359375
2019-07-12,72.66253662109375
2019-07-15,72.19725036621094
2019-07-16,72.60882568359375
2019-07-17,70.998291015625
2019-07-18,70.73880767822266
2019-07-19,71.45462036132812
2019-07-22,71.1861801147461
2019-07-23,73.19937133789062
2019-07-24,74.02254486083984
2019-07-25,73.35147857666016
2019-07-26,72.984619140625
2019-07-29,72.5372543334961
2019-07-30,74.37149810791016
2019-07-31,73.53937530517578
2019-08-01,72.17652130126953
2019-08-02,71.57183074951172
2019-08-05,69.342529296875
2019-08-06,71.20178985595703
2019-08-07,70.47972869873047
2019-08-08,71.98699951171875
2019-08-09,71.3281478881836
2019-08-12,70.35338592529297
2019-08-13,71.67110443115234
2019-08-14,67.86235046386719
2019-08-15,68.51220703125
2019-08-16,69.7847900390625
2019-08-19,71.42740631103516
2019-08-20,70.54293060302734
2019-08-21,70.98515319824219
2019-08-22,70.73247528076172
2019-08-23,69.12591552734375
2019-08-26,69.342529296875
2019-08-27,69.36961364746094
2019-08-28,70.28118896484375
2019-08-29,71.8786849975586
2019-08-30,72.85343170166016
2019-09-03,70.84076690673828
2019-09-04,71.45449829101562
2019-09-05,73.96356964111328
2019-09-06,75.1368637084961
2019-09-09,76.58094787597656
2019-09-10,78.37700653076172
2019-09-11,79.4510269165039
2019-09-12,78.79217529296875
2019-09-13,78.94561004638672
2019-09-16,78.03404998779297
2019-09-17,77.70913696289062
2019-09-18,76.69828033447266
2019-09-19,76.27407836914062
2019-09-20,75.42568969726562
2019-09-23,75.73255920410156
2019-09-24,74.29750061035156
2019-09-25,74.61341094970703
2019-09-26,74.45093536376953
2019-09-27,74.9202651977539
2019-09-30,75.04661560058594
2019-10-01,72.92564392089844
2019-10-02,70.18190002441406
2019-10-03,70.82270812988281
2019-10-04,71.58988189697266
2019-10-07,70.66928100585938
2019-10-08,68.81905364990234
2019-10-09,69.84795379638672
2019-10-10,70.94004821777344
2019-10-11,73.43107604980469
2019-10-14,72.97980499267578
2019-10-15,74.11701202392578
2019-10-16,73.1693344116211
2019-10-17,73.47621154785156
2019-10-18,74.51411437988281
2019-10-21,75.36251068115234
2019-10-22,76.46361541748047
2019-10-23,76.40946197509766
2019-10-24,76.03942108154297
2019-10-25,77.27590942382812
2019-10-28,78.71998596191406
2019-10-29,80.29041290283203
2019-10-30,79.64961242675781
2019-10-31,79.25835418701172
2019-11-01,80.62315368652344
2019-11-04,82.94331359863281
2019-11-05,82.47017669677734
2019-11-06,82.9797134399414
2019-11-07,82.70674133300781
2019-11-08,83.90775299072266
2019-11-11,83.59842681884766
2019-11-12,84.02603149414062
2019-11-13,82.59756469726562
2019-11-14,82.6976547241211
2019-11-15,83.51652526855469
2019-11-18,82.55207824707031
2019-11-19,82.07894897460938
2019-11-20,81.72409057617188
2019-11-21,82.03345489501953
2019-11-22,82.5611572265625
2019-11-25,83.84408569335938
2019-11-26,84.3445053100586
2019-11-27,84.61746978759766
2019-11-29,84.16254425048828
2019-12-02,83.68939971923828
2019-12-03,83.16167449951172
2019-12-04,82.90690612792969
2019-12-05,83.58023071289062
2019-12-06,84.69025421142578
2019-12-09,84.39910888671875
2019-12-10,84.3262939453125
2019-12-11,84.97232055664062
2019-12-12,85.936767578125
2019-12-13,85.16339111328125
2019-12-16,85.6001205444336
2019-12-17,85.73660278320312
2019-12-18,85.91856384277344
2019-12-19,85.74568939208984
2019-12-20,85.89127349853516
2019-12-23,86.55546569824219
2019-12-24,85.96408081054688
2019-12-26,86.47359466552734
2019-12-27,86.4281005859375
2019-12-30,86.37348937988281
2019-12-31,86.18244171142578
2020-01-02,87.22879791259766
2020-01-03,86.582763671875
2020-01-06,86.74653625488281
2020-01-07,86.29161834716797
2020-01-08,86.55546569824219
2020-01-09,86.61007690429688
2020-01-10,86.41899871826172
2020-01-13,86.30982208251953
2020-01-14,85.6183090209961
2020-01-15,85.43634796142578
2020-01-16,86.2734146118164
2020-01-17,87.05589294433594
2020-01-21,86.00045776367188
2020-01-22,88.40251159667969
2020-01-23,89.07579803466797
2020-01-24,88.11133575439453
2020-01-27,86.1096420288086
2020-01-28,87.59273529052734
2020-01-29,88.13862609863281
2020-01-30,88.46619415283203
2020-01-31,85.9549789428711
2020-02-03,86.88301849365234
2020-02-04,91.81449890136719
2020-02-05,93.11560821533203
2020-02-06,93.24298858642578
2020-02-07,92.76986694335938
2020-02-10,93.63423156738281
2020-02-11,94.1983413696289
2020-02-12,94.65326690673828
2020-02-13,93.61603546142578
2020-02-14,94.21654510498047
2020-02-18,95.0536117553711
2020-02-19,94.90805053710938
2020-02-20,95.62683868408203
2020-02-21,95.4721450805664
2020-02-24,92.48780059814453
2020-02-25,89.35785675048828
2020-02-26,87.87477111816406
2020-02-27,84.8358154296875
2020-02-28,82.54297637939453
2020-03-02,87.05589294433594
2020-03-03,84.48096466064453
2020-03-04,89.2759780883789
2020-03-05,85.21797943115234
2020-03-06,84.40818786621094
2020-03-09,75.6370849609375
2020-03-10,81.03260040283203
2020-03-11,76.76532745361328
2020-03-12,69.67986297607422
2020-03-13,78.52750396728516
2020-03-16,69.12918853759766
2020-03-17,67.6790542602539
2020-03-18,63.1634407043457
2020-03-19,66.49508666992188
2020-03-20,59.593177795410156
2020-03-23,53.02167892456055
2020-03-24,65.35700988769531
2020-03-25,68.46836853027344
2020-03-26,71.81835174560547
2020-03-27,68.41329193115234
2020-03-30,71.88258361816406
2020-03-31,71.30438232421875
2020-04-01,67.12835693359375
2020-04-02,67.54136657714844
2020-04-03,65.39370727539062
2020-04-06,71.03822326660156
2020-04-07,69.90013885498047
2020-04-08,73.55300903320312
2020-04-09,74.74615478515625
2020-04-13,71.94685363769531
2020-04-14,73.27764129638672
2020-04-15,69.51466369628906
2020-04-16,69.58806610107422
2020-04-17,72.7453384399414
2020-04-20,71.48794555664062
2020-04-21,70.58849334716797
2020-04-22,71.26766967773438
2020-04-23,71.72657775878906
2020-04-24,72.37821197509766
2020-04-27,75.75574493408203
2020-04-28,76.26971435546875
2020-04-29,78.72943115234375
2020-04-30,76.63683319091797
2020-05-01,75.32437133789062
2020-05-04,72.80042266845703
2020-05-05,74.15875244140625
2020-05-06,73.35108184814453
2020-05-07,73.66314697265625
2020-05-08,75.48957824707031
2020-05-11,74.4157485961914
2020-05-12,71.0932846069336
2020-05-13,67.79837036132812
2020-05-14,68.75286865234375
2020-05-15,67.65152740478516
2020-05-18,71.83670806884766
2020-05-19,70.06533813476562
2020-05-20,71.524658203125
2020-05-21,71.85505676269531
2020-05-22,72.2038345336914
2020-05-26,75.18669891357422
2020-05-27,79.1883316040039
2020-05-28,78.13286590576172
2020-05-29,77.92176055908203
2020-06-01,77.70149993896484
2020-06-02,78.58258056640625
2020-06-03,81.98764038085938
2020-06-04,84.42900085449219
2020-06-05,87.58625793457031
2020-06-08,87.80653381347656
2020-06-09,87.57707214355469
2020-06-10,84.41983032226562
2020-06-11,78.13286590576172
2020-06-12,78.94054412841797
2020-06-15,79.56464385986328
2020-06-16,81.62971496582031
2020-06-17,81.53791809082031
2020-06-18,80.33560943603516
2020-06-19,81.99681854248047
2020-06-22,79.92257690429688
2020-06-23,79.95929718017578
2020-06-24,77.10491180419922
2020-06-25,78.44490814208984
2020-06-26,78.4724349975586
2020-06-29,79.76656341552734
2020-06-30,80.28971099853516
2020-07-01,79.94094848632812
2020-07-02,80.98724365234375
2020-07-06,81.57462310791016
2020-07-07,80.2162857055664
2020-07-08,80.16120147705078
2020-07-09,78.6009292602539
2020-07-10,79.33517456054688
2020-07-13,80.24382019042969
2020-07-14,83.2175064086914
2020-07-15,85.72311401367188
2020-07-16,85.86994934082031
2020-07-17,86.79695129394531
2020-07-20,85.15406036376953
2020-07-21,85.86994934082031
2020-07-22,86.24628448486328
2020-07-23,86.11776733398438
2020-07-24,85.9158706665039
2020-07-27,87.40269470214844
2020-07-28,85.66803741455078
2020-07-29,88.9262466430664
2020-07-30,86.69599151611328
2020-07-31,85.4753189086914
2020-08-03,87.07229614257812
2020-08-04,86.87039184570312
2020-08-05,88.4214859008789
2020-08-06,88.5774917602539
2020-08-07,89.7247543334961
2020-08-10,91.56037902832031
2020-08-11,93.78146362304688
2020-08-12,94.12103271484375
2020-08-13,93.76053619384766
2020-08-14,93.2613754272461
2020-08-17,93.2706069946289
2020-08-18,93.09497833251953
2020-08-19,92.88238525390625
2020-08-20,91.94873809814453
2020-08-21,92.98406219482422
2020-08-24,95.10089874267578
2020-08-25,95.04542541503906
2020-08-26,94.65719604492188
2020-08-27,94.37062072753906
2020-08-28,95.68324279785156
2020-08-31,94.37986755371094
2020-09-01,95.60929107666016
2020-09-02,97.58751678466797
2020-09-03,94.42609405517578
2020-09-04,94.8235855102539
2020-09-08,92.88238525390625
2020-09-09,94.80509185791016
2020-09-10,93.36306762695312
2020-09-11,94.76811218261719
2020-09-14,95.37821197509766
2020-09-15,95.10089874267578
2020-09-16,96.49671936035156
2020-09-17,97.06983947753906
2020-09-18,95.58158111572266
2020-09-21,90.01677703857422
2020-09-22,91.80083465576172
2020-09-23,91.3109130859375
2020-09-24,92.11511993408203
2020-09-25,92.40169525146484
2020-09-28,94.60173797607422
2020-09-29,93.52943420410156
2020-09-30,94.3151626586914
2020-10-01,92.98406219482422
2020-10-02,94.88829040527344
2020-10-05,97.14379119873047
2020-10-06,96.54293060302734
2020-10-07,98.8631362915039
2020-10-08,99.35308837890625
2020-10-09,99.39930725097656
2020-10-12,100.02787017822266
2020-10-13,99.46400451660156
2020-10-14,100.00939178466797
2020-10-15,100.41609954833984
2020-10-16,100.99848175048828
2020-10-19,99.73208618164062
2020-10-20,100.517822265625
2020-10-21,100.09259033203125
2020-10-22,101.57159423828125
2020-10-23,101.50691223144531
2020-10-26,99.2975845336914
2020-10-27,97.4488296508789
2020-10-28,94.5739974975586
2020-10-29,96.33956909179688
2020-10-30,95.94209289550781
2020-11-02,99.2236557006836
2020-11-03,102.8380126953125
2020-11-04,97.89253997802734
2020-11-05,102.21147918701172
2020-11-06,102.35108947753906
2020-11-09,105.64612579345703
2020-11-10,106.91201782226562
2020-11-11,106.17668151855469
2020-11-12,105.47859191894531
2020-11-13,106.5303955078125
2020-11-16,109.36935424804688
2020-11-17,108.03829956054688
2020-11-18,108.6712417602539
2020-11-19,109.9464340209961
2020-11-20,109.2762680053711
2020-11-23,111.93836212158203
2020-11-24,114.7214584350586
2020-11-25,113.73479461669922
2020-11-27,113.46488189697266
2020-11-30,112.72953796386719
2020-12-01,112.34790802001953
2020-12-02,110.69107818603516
2020-12-03,108.65262603759766
2020-12-04,110.5979995727539
2020-12-07,109.2762680053711
2020-12-08,109.7044448852539
2020-12-09,109.73235321044922
2020-12-10,107.18196105957031
2020-12-11,107.60081481933594
2020-12-14,105.96260833740234
2020-12-15,108.47576904296875
2020-12-16,107.38673400878906
2020-12-17,107.31227111816406
2020-12-18,108.04759216308594
2020-12-21,108.88533782958984
2020-12-22,108.54093170166016
2020-12-23,108.92256164550781
2020-12-24,109.89988708496094
2020-12-28,109.5741195678711
2020-12-29,109.05287170410156
2020-12-30,111.04478454589844
2020-12-31,111.82665252685547
2021-01-04,110.53282928466797
2021-01-05,111.7056655883789
2021-01-06,117.70001220703125
2021-01-07,120.1573486328125
2021-01-08,118.10027313232422
2021-01-11,118.17472839355469
2021-01-12,119.45924377441406
2021-01-13,116.73201751708984
2021-01-14,115.99665832519531
2021-01-15,114.64698791503906
2021-01-19,116.81576538085938
2021-01-20,117.26255798339844
2021-01-21,116.47136688232422
2021-01-22,115.8198013305664
2021-01-25,113.39041137695312
2021-01-26,112.38514709472656
2021-01-27,106.91201782226562
2021-01-28,110.10469055175781
2021-01-29,109.55550384521484
2021-02-01,113.12979125976562
2021-02-02,112.10589599609375
2021-02-03,111.2681655883789
2021-02-04,112.19898223876953
2021-02-05,113.50210571289062
2021-02-08,111.901123046875
2021-02-09,111.53811645507812
2021-02-10,113.33455657958984
2021-02-11,114.98209381103516
2021-02-12,115.40095520019531
2021-02-16,116.35037231445312
2021-02-17,116.3782958984375
2021-02-18,116.52721405029297
2021-02-19,118.95661926269531
2021-02-22,121.79557037353516
2021-02-23,121.80487060546875
2021-02-24,123.4989242553711
2021-02-25,121.15331268310547
2021-02-26,121.18122100830078
2021-03-01,124.95100402832031
2021-03-02,124.69966125488281
2021-03-03,126.15168762207031
2021-03-04,125.14644622802734
2021-03-05,127.88302612304688
2021-03-08,129.79115295410156
2021-03-09,126.8218994140625
2021-03-10,129.6143035888672
2021-03-11,129.57705688476562
2021-03-12,131.0291290283203
2021-03-15,130.5986328125
2021-03-16,128.05313110351562
2021-03-17,129.14804077148438
2021-03-18,128.17477416992188
2021-03-19,124.71209716796875
2021-03-22,126.20948791503906
2021-03-23,124.40325164794922
2021-03-24,125.82575988769531
2021-03-25,127.10790252685547
2021-03-26,129.79379272460938
2021-03-29,129.6627960205078
2021-03-30,130.70159912109375
2021-03-31,129.41009521484375
2021-04-01,130.54251098632812
2021-04-05,133.2283935546875
2021-04-06,132.0679473876953
2021-04-07,131.37542724609375
2021-04-08,130.92616271972656
2021-04-09,131.44088745117188
2021-04-12,132.22703552246094
2021-04-13,130.8325958251953
2021-04-14,131.24436950683594
2021-04-15,131.76846313476562
2021-04-16,132.09600830078125
2021-04-19,131.74974060058594
2021-04-20,129.5785675048828
2021-04-21,132.43289184570312
2021-04-22,132.32994079589844
2021-04-23,133.79925537109375
2021-04-26,134.173583984375
2021-04-27,135.3153533935547
2021-04-28,135.25921630859375
2021-04-29,135.71774291992188
2021-04-30,133.76181030273438
2021-05-03,135.10011291503906
2021-05-04,135.3902130126953
2021-05-05,136.1482391357422
2021-05-06,137.0466766357422
2021-05-07,138.05740356445312
2021-05-10,137.96383666992188
2021-05-11,136.4102783203125
2021-05-12,134.47308349609375
2021-05-13,137.17324829101562
2021-05-14,139.39361572265625
2021-05-17,138.706787109375
2021-05-18,135.7902374267578
2021-05-19,134.31314086914062
2021-05-20,135.13165283203125
2021-05-21,134.94349670410156
2021-05-24,135.1410675048828
2021-05-25,134.36016845703125
2021-05-26,134.5200958251953
2021-05-27,136.0348663330078
2021-05-28,136.65582275390625
2021-06-01,137.6342315673828
2021-06-02,137.3332061767578
2021-06-03,137.756591796875
2021-06-04,139.72291564941406
2021-06-07,138.16111755371094
2021-06-08,138.41513061523438
2021-06-09,137.7471923828125
2021-06-10,138.13290405273438
2021-06-11,137.9541473388672
2021-06-14,137.36148071289062
2021-06-15,139.10194396972656
2021-06-16,137.70950317382812
2021-06-17,134.18138122558594
2021-06-18,131.02024841308594
2021-06-21,134.57655334472656
2021-06-22,134.37896728515625
2021-06-23,135.86546325683594
2021-06-24,137.03211975097656
2021-06-25,138.01058959960938
2021-06-28,137.83180236816406
2021-06-29,137.82241821289062
2021-06-30,139.41244506835938
2021-07-01,141.28466796875
2021-07-02,142.44190979003906
2021-07-06,140.8424835205078
2021-07-07,143.17576599121094
2021-07-08,141.66102600097656
2021-07-09,144.47412109375
2021-07-12,145.89476013183594
2021-07-13,144.92568969726562
2021-07-14,144.32357788085938
2021-07-15,144.76576232910156
2021-07-16,143.70263671875
2021-07-19,140.36268615722656
2021-07-20,144.97276306152344
2021-07-21,146.42164611816406
2021-07-22,146.81678771972656
2021-07-23,147.45655822753906
2021-07-26,146.79795837402344
2021-07-27,146.90145874023438
2021-07-28,146.26168823242188
2021-07-29,148.3785400390625
2021-07-30,148.6984405517578
2021-08-02,147.2307586669922
2021-08-03,153.1768035888672
2021-08-04,152.25479125976562
2021-08-05,152.33946228027344
2021-08-06,153.25204467773438
2021-08-09,153.6283721923828
2021-08-10,157.44818115234375
2021-08-11,157.0342254638672
2021-08-12,157.99826049804688
2021-08-13,158.42356872558594
2021-08-16,159.2647247314453
2021-08-17,157.74305725097656
2021-08-18,157.30831909179688
2021-08-19,157.78086853027344
2021-08-20,158.2723388671875
2021-08-23,159.57664489746094
2021-08-24,160.096435546875
2021-08-25,160.87147521972656
2021-08-26,160.06808471679688
2021-08-27,160.70132446289062
2021-08-30,160.87147521972656
2021-08-31,159.12298583984375
2021-09-01,157.60130310058594
2021-09-02,158.90562438964844
2021-09-03,157.2515869140625
2021-09-07,154.71864318847656
2021-09-08,154.39730834960938
2021-09-09,152.6676788330078
2021-09-10,151.59022521972656
2021-09-13,149.58656311035156
2021-09-14,147.72463989257812
2021-09-15,151.741455078125
2021-09-16,150.55056762695312
2021-09-17,148.8871612548828
2021-09-20,147.9136962890625
2021-09-21,146.1084747314453
2021-09-22,147.84750366210938
2021-09-23,149.3313751220703
2021-09-24,147.45054626464844
2021-09-27,146.6376953125
2021-09-28,145.54139709472656
2021-09-29,145.04994201660156
2021-09-30,141.11810302734375
2021-10-01,142.38462829589844
2021-10-04,140.22024536132812
2021-10-05,142.961181640625
2021-10-06,143.37698364257812
2021-10-07,145.4752197265625
2021-10-08,145.13497924804688
2021-10-11,144.1898193359375
2021-10-12,143.30140686035156
2021-10-13,144.9742889404297
2021-10-14,150.81527709960938
2021-10-15,152.59207153320312
2021-10-18,152.4219512939453
2021-10-19,152.6204376220703
2021-10-20,154.2460479736328
2021-10-21,153.225341796875
2021-10-22,153.47105407714844
2021-10-25,153.5939483642578
2021-10-26,152.4881134033203
2021-10-27,151.33505249023438
2021-10-28,155.90953063964844
2021-10-29,155.72047424316406
2021-11-01,155.3235321044922
2021-11-02,162.21356201171875
2021-11-03,160.19097900390625
2021-11-04,162.5443572998047
2021-11-05,161.9016571044922
2021-11-08,164.18887329101562
2021-11-09,165.0773162841797
2021-11-10,163.15029907226562
2021-11-11,161.29922485351562
2021-11-12,163.0838623046875
2021-11-15,163.97616577148438
2021-11-16,164.98240661621094
2021-11-17,164.31790161132812
2021-11-18,164.5267333984375
2021-11-19,163.55850219726562
2021-11-22,163.57749938964844
2021-11-23,163.8148193359375
2021-11-24,162.2769775390625
2021-11-26,159.0115203857422
2021-11-29,158.8881072998047
2021-11-30,153.8380126953125
2021-12-01,153.27793884277344
2021-12-02,158.17616271972656
2021-12-03,157.99581909179688
2021-12-06,161.21383666992188
2021-12-07,161.93527221679688
2021-12-08,161.29922485351562
2021-12-09,160.0366973876953
2021-12-10,161.81185913085938
2021-12-13,161.09039306640625
2021-12-14,156.47695922851562
2021-12-15,160.67271423339844
2021-12-16,160.23605346679688
2021-12-17,156.69529724121094
2021-12-20,155.73651123046875
2021-12-21,158.75518798828125
2021-12-22,158.28057861328125
2021-12-23,159.51458740234375
2021-12-27,162.01116943359375
2021-12-28,162.51429748535156
2021-12-29,162.99842834472656
2021-12-30,162.72314453125
2021-12-31,164.05209350585938
2022-01-03,160.10317993164062
2022-01-04,162.76112365722656
2022-01-05,160.43539428710938
2022-01-06,160.8151092529297
2022-01-07,159.3342742919922
2022-01-10,157.976806640625
2022-01-11,159.24880981445312
2022-01-12,162.76112365722656
2022-01-13,162.4953155517578
2022-01-14,162.24850463867188
2022-01-18,158.17616271972656
2022-01-19,155.1005401611328
2022-01-20,152.88877868652344
2022-01-21,152.39511108398438
2022-01-24,152.56602478027344
2022-01-25,149.45242309570312
2022-01-26,150.21182250976562
2022-01-27,147.5348663330078
2022-01-28,148.74044799804688
2022-01-31,150.39218139648438
2022-02-01,151.303466796875
2022-02-02,153.22100830078125
2022-02-03,148.87335205078125
2022-02-04,143.3391571044922
2022-02-07,142.51327514648438
2022-02-08,143.81373596191406
2022-02-09,148.89234924316406
2022-02-10,146.9368438720703
2022-02-11,143.01641845703125
2022-02-14,144.44976806640625
2022-02-15,147.63929748535156
2022-02-16,149.06320190429688
2022-02-17,144.6680908203125
2022-02-18,145.57940673828125
2022-02-22,144.06056213378906
2022-02-23,141.73484802246094
2022-02-24,142.6841278076172
2022-02-25,146.3008270263672
2022-02-28,146.46221923828125
2022-03-01,139.0199737548828
2022-03-02,144.44976806640625
2022-03-03,147.10772705078125
2022-03-04,142.18104553222656
2022-03-07,138.39341735839844
2022-03-08,138.7826690673828
2022-03-09,141.55450439453125
2022-03-10,141.44949340820312
2022-03-11,140.2278289794922
2022-03-14,141.6976776123047
2022-03-15,143.4252166748047
2022-03-16,146.3554229736328
2022-03-17,147.64393615722656
2022-03-18,148.4933624267578
2022-03-21,147.55801391601562
2022-03-22,148.17840576171875
2022-03-23,145.48681640625
2022-03-24,146.2217559814453
2022-03-25,147.1571502685547
2022-03-28,147.18577575683594
2022-03-29,150.35455322265625
2022-03-30,148.37884521484375
2022-03-31,144.84735107421875
2022-04-01,144.8950958251953
2022-04-04,144.0456085205078
2022-04-05,139.9319610595703
2022-04-06,138.26170349121094
2022-04-07,139.22569274902344
2022-04-08,138.5670928955078
2022-04-11,135.7896270751953
2022-04-12,134.4056854248047
2022-04-13,135.3124237060547
2022-04-14,133.53713989257812
2022-04-18,134.2529754638672
2022-04-19,139.13021850585938
2022-04-20,142.57579040527344
2022-04-21,143.11981201171875
2022-04-22,139.3878936767578
2022-04-25,140.3710174560547
2022-04-26,137.23086547851562
2022-04-27,139.07296752929688
2022-04-28,141.14407348632812
2022-04-29,138.41433715820312
2022-05-02,139.82693481445312
2022-05-03,139.9033203125
2022-05-04,143.10072326660156
2022-05-05,141.62132263183594
2022-05-06,140.58099365234375
2022-05-09,141.220458984375
2022-05-10,134.55838012695312
2022-05-11,134.3961181640625
2022-05-12,136.07606506347656
2022-05-13,135.6729278564453
2022-05-16,133.41697692871094
2022-05-17,137.64085388183594
2022-05-18,131.05543518066406
2022-05-19,130.63304138183594
2022-05-20,128.7707061767578
2022-05-23,131.2858123779297
2022-05-24,128.47311401367188
2022-05-25,128.71311950683594
2022-05-26,130.82504272460938
2022-05-27,134.22332763671875
2022-05-31,133.05218505859375
2022-06-01,132.2073974609375
2022-06-02,135.18331909179688
2022-06-03,134.73214721679688
2022-06-06,135.70169067382812
2022-06-07,139.589599609375
2022-06-08,138.69683837890625
2022-06-09,136.79608154296875
2022-06-10,131.54502868652344
2022-06-13,127.53235626220703
2022-06-14,125.29560852050781
2022-06-15,125.76597595214844
2022-06-16,121.06212615966797
2022-06-17,120.49573516845703
2022-06-21,121.09091186523438
2022-06-22,121.167724609375
2022-06-23,121.81090545654297
2022-06-24,126.55316925048828
2022-06-27,126.95633697509766
2022-06-28,124.14363098144531
2022-06-29,122.17568969726562
2022-06-30,120.94692993164062
2022-07-01,122.27169036865234
2022-07-05,121.60929870605469
2022-07-06,122.87648010253906
2022-07-07,124.40282440185547
2022-07-08,122.70367431640625
2022-07-11,122.73247528076172
2022-07-12,121.80130767822266
2022-07-13,120.68773651123047
2022-07-14,120.03496551513672
2022-07-15,123.82686614990234
2022-07-18,121.80130767822266
2022-07-19,127.00434875488281
2022-07-20,128.49232482910156
2022-07-21,131.8426055908203
2022-07-22,131.18023681640625
2022-07-25,131.6122283935547
2022-07-26,133.570556640625
2022-07-27,135.9993133544922
2022-07-28,140.4055633544922
2022-07-29,142.45030212402344
2022-08-01,141.59593200683594
2022-08-02,140.53038024902344
2022-08-03,142.74789428710938
2022-08-04,142.75750732421875
2022-08-05,142.6998748779297
2022-08-08,142.00872802734375
2022-08-09,140.54957580566406
2022-08-10,143.36227416992188
2022-08-11,144.25027465820312
2022-08-12,147.13623046875
2022-08-15,147.116943359375
2022-08-16,147.77330017089844
2022-08-17,146.70188903808594
2022-08-18,148.01458740234375
2022-08-19,145.5919189453125
2022-08-22,141.6442108154297
2022-08-23,141.2195281982422
2022-08-24,140.45700073242188
2022-08-25,142.89895629882812
2022-08-26,136.17147827148438
2022-08-29,135.81436157226562
2022-08-30,134.3955078125
2022-08-31,131.88597106933594
2022-09-01,133.94186401367188
2022-09-02,132.5229949951172
2022-09-06,133.6426544189453
2022-09-07,136.3549041748047
2022-09-08,138.25634765625
2022-09-09,140.64041137695312
2022-09-12,142.4742889404297
2022-09-13,137.55172729492188
2022-09-14,138.1212158203125
2022-09-15,136.200439453125
2022-09-16,133.45924377441406
2022-09-19,135.34140014648438
2022-09-20,134.33758544921875
2022-09-21,133.0345458984375
2022-09-22,130.42849731445312
2022-09-23,129.4729461669922
2022-09-26,128.88417053222656
2022-09-27,126.73174285888672
2022-09-28,129.25094604492188
2022-09-29,129.4825897216797
2022-09-30,128.7200927734375
2022-10-03,132.99595642089844
2022-10-04,138.48797607421875
2022-10-05,139.47250366210938
2022-10-06,137.4938201904297
2022-10-07,132.06936645507812
2022-10-10,131.63502502441406
2022-10-11,131.6736297607422
2022-10-12,130.7373809814453
2022-10-13,133.29518127441406
2022-10-14,129.63702392578125
2022-10-17,133.4110107421875
2022-10-18,135.7467803955078
2022-10-19,134.16384887695312
2022-10-20,130.55397033691406
2022-10-21,134.4823760986328
2022-10-24,136.64443969726562
2022-10-25,140.9685821533203
2022-10-26,140.45700073242188
2022-10-27,141.5863037109375
2022-10-28,145.05137634277344
2022-10-31,144.84872436523438
2022-11-01,146.36407470703125
2022-11-02,145.36993408203125
2022-11-03,149.21144104003906
2022-11-04,153.16879272460938
2022-11-07,152.8888702392578
2022-11-08,152.6862030029297
2022-11-09,151.63839721679688
2022-11-10,157.29449462890625
2022-11-11,156.7803497314453
2022-11-14,156.82882690429688
2022-11-15,157.5467529296875
2022-11-16,156.91615295410156
2022-11-17,157.77960205078125
2022-11-18,160.088623046875
2022-11-21,159.64231872558594
2022-11-22,161.51475524902344
2022-11-23,160.42816162109375
2022-11-25,161.1558074951172
2022-11-28,157.70199584960938
2022-11-29,157.31387329101562
2022-11-30,158.5751495361328
2022-12-01,158.4878387451172
2022-12-02,158.43931579589844
2022-12-05,155.57730102539062
2022-12-06,153.10336303710938
2022-12-07,152.57948303222656
2022-12-08,154.01531982421875
2022-12-09,153.55934143066406
2022-12-12,156.0332794189453
2022-12-13,158.75946044921875
2022-12-14,156.54747009277344
2022-12-15,150.74581909179688
2022-12-16,149.89208984375
