,NI
2018-08-14,21.836210250854492
2018-08-15,22.022502899169922
2018-08-16,22.28978729248047
2018-08-17,22.354581832885742
2018-08-20,22.216894149780273
2018-08-21,22.00630760192871
2018-08-22,21.868616104125977
2018-08-23,21.90101432800293
2018-08-24,21.917211532592773
2018-08-27,21.8281192779541
2018-08-28,21.8281192779541
2018-08-29,22.07110023498535
2018-08-30,21.9901065826416
2018-08-31,21.925310134887695
2018-09-04,21.965810775756836
2018-09-05,22.30599021911621
2018-09-06,22.41938018798828
2018-09-07,22.15209197998047
2018-09-10,22.37078285217285
2018-09-11,22.459877014160156
2018-09-12,22.589468002319336
2018-09-13,22.743356704711914
2018-09-14,20.07862663269043
2018-09-17,20.83997917175293
2018-09-18,20.993871688842773
2018-09-19,20.68609046936035
2018-09-20,20.435009002685547
2018-09-21,20.694190979003906
2018-09-24,20.483600616455078
2018-09-25,20.159618377685547
2018-09-26,19.892337799072266
2018-09-27,20.070533752441406
2018-09-28,20.18391990661621
2018-10-01,20.07862663269043
2018-10-02,20.29731559753418
2018-10-03,20.094831466674805
2018-10-04,20.289215087890625
2018-10-05,20.22441864013672
2018-10-08,20.289215087890625
2018-10-09,20.240615844726562
2018-10-10,20.31351089477539
2018-10-11,19.965234756469727
2018-10-12,19.689851760864258
2018-10-15,20.046234130859375
2018-10-16,20.378307342529297
2018-10-17,20.273014068603516
2018-10-18,20.443103790283203
2018-10-19,20.572694778442383
2018-10-22,20.394512176513672
2018-10-23,20.491701126098633
2018-10-24,21.212556838989258
2018-10-25,20.993871688842773
2018-10-26,20.605091094970703
2018-10-29,20.904773712158203
2018-10-30,21.121044158935547
2018-10-31,20.696666717529297
2018-11-01,20.704822540283203
2018-11-02,20.753793716430664
2018-11-05,21.161848068237305
2018-11-06,21.300588607788086
2018-11-07,21.34955406188965
2018-11-08,21.18633460998535
2018-11-09,21.34955406188965
2018-11-12,21.300588607788086
2018-11-13,21.18633460998535
2018-11-14,20.884368896484375
2018-11-15,20.655860900878906
2018-11-16,20.965978622436523
2018-11-19,21.161848068237305
2018-11-20,21.014955520629883
2018-11-21,20.859886169433594
2018-11-23,20.949661254882812
2018-11-26,21.04759979248047
2018-11-27,21.202651977539062
2018-11-28,21.023109436035156
2018-11-29,21.259782791137695
2018-11-30,21.56174659729004
2018-12-03,21.986127853393555
2018-12-04,22.10854148864746
2018-12-06,21.880029678344727
2018-12-07,22.14934730529785
2018-12-10,22.247285842895508
2018-12-11,22.443147659301758
2018-12-12,22.190156936645508
2018-12-13,22.54108238220215
2018-12-14,22.43498992919922
2018-12-17,21.741289138793945
2018-12-18,21.61071014404297
2018-12-19,21.520938873291016
2018-12-20,21.447492599487305
2018-12-21,21.259782791137695
2018-12-24,20.313091278076172
2018-12-26,20.451831817626953
2018-12-27,20.672178268432617
2018-12-28,20.794601440429688
2018-12-31,20.688508987426758
2019-01-02,20.459989547729492
2019-01-03,20.484474182128906
2019-01-04,20.843563079833984
2019-01-07,20.95782470703125
2019-01-08,21.34955406188965
2019-01-09,21.333234786987305
2019-01-10,21.76577377319336
2019-01-11,21.537260055541992
2019-01-14,21.1536922454834
2019-01-15,21.4964542388916
2019-01-16,21.586227416992188
2019-01-17,21.814741134643555
2019-01-18,21.74945640563965
2019-01-22,21.667837142944336
2019-01-23,21.896352767944336
2019-01-24,21.912673950195312
2019-01-25,21.512781143188477
2019-01-28,21.374042510986328
2019-01-29,21.50461769104004
2019-01-30,21.83106231689453
2019-01-31,22.26360511779785
2019-02-01,21.863706588745117
2019-02-04,21.406679153442383
2019-02-05,21.54542350769043
2019-02-06,21.471973419189453
2019-02-07,21.716808319091797
2019-02-08,21.85660171508789
2019-02-11,21.799041748046875
2019-02-12,22.021059036254883
2019-02-13,22.012836456298828
2019-02-14,22.021059036254883
2019-02-15,22.267744064331055
2019-02-19,22.152626037597656
2019-02-20,21.609912872314453
2019-02-21,21.741474151611328
2019-02-22,21.90593147277832
2019-02-25,21.757925033569336
2019-02-26,21.9881649017334
2019-02-27,22.152626037597656
2019-02-28,22.185514450073242
2019-03-01,22.12795639038086
2019-03-04,22.169069290161133
2019-03-05,22.12795639038086
2019-03-06,22.259521484375
2019-03-07,22.41576385498047
2019-03-08,22.547327041625977
2019-03-11,22.843351364135742
2019-03-12,23.02425765991211
2019-03-13,23.007810592651367
2019-03-14,22.9173583984375
2019-03-15,22.933805465698242
2019-03-18,23.06537628173828
2019-03-19,22.85979652404785
2019-03-20,22.983142852783203
2019-03-21,23.361398696899414
2019-03-22,23.525856018066406
2019-03-25,23.550521850585938
2019-03-26,23.69853973388672
2019-03-27,23.583419799804688
2019-03-28,23.468294143676758
2019-03-29,23.56697654724121
2019-04-01,23.172271728515625
2019-04-02,23.20516014099121
2019-04-03,23.081817626953125
2019-04-04,22.95024871826172
2019-04-05,23.238054275512695
2019-04-08,23.032482147216797
2019-04-09,22.991365432739258
2019-04-10,22.9173583984375
2019-04-11,23.05714988708496
2019-04-12,23.081817626953125
2019-04-15,23.007810592651367
2019-04-16,22.695337295532227
2019-04-17,22.687110900878906
2019-04-18,22.662450790405273
2019-04-22,22.456872940063477
2019-04-23,22.448650360107422
2019-04-24,22.621337890625
2019-04-25,22.892688751220703
2019-04-26,22.925580978393555
2019-04-29,22.743366241455078
2019-04-30,23.008407592773438
2019-05-01,22.693674087524414
2019-05-02,22.842758178710938
2019-05-03,23.074663162231445
2019-05-06,23.09122657775879
2019-05-07,22.97527503967285
2019-05-08,22.751651763916016
2019-05-09,22.7847843170166
2019-05-10,23.256874084472656
2019-05-13,23.439088821411133
2019-05-14,23.2237491607666
2019-05-15,23.240310668945312
2019-05-16,23.347986221313477
2019-05-17,23.430805206298828
2019-05-20,23.323135375976562
2019-05-21,23.290008544921875
2019-05-22,23.505342483520508
2019-05-23,23.571605682373047
2019-05-24,23.613019943237305
2019-05-28,23.08294677734375
2019-05-29,22.726808547973633
2019-05-30,22.81791114807129
2019-05-31,23.066383361816406
2019-06-03,23.298288345336914
2019-06-04,23.256874084472656
2019-06-05,23.613019943237305
2019-06-06,23.704126358032227
2019-06-07,23.63786506652832
2019-06-10,23.538476943969727
2019-06-11,23.331418991088867
2019-06-12,23.62958335876465
2019-06-13,23.588172912597656
2019-06-14,23.811792373657227
2019-06-17,24.151371002197266
2019-06-18,24.01057243347168
2019-06-19,24.383275985717773
2019-06-20,24.366714477539062
2019-06-21,24.317018508911133
2019-06-24,24.292173385620117
2019-06-25,24.300453186035156
2019-06-26,23.76209831237793
2019-06-27,23.69584083557129
2019-06-28,23.85320281982422
2019-07-01,23.679277420043945
2019-07-02,24.085111618041992
2019-07-03,24.441255569458008
2019-07-05,24.39156150817871
2019-07-08,24.35014533996582
2019-07-09,24.482667922973633
2019-07-10,24.43297004699707
2019-07-11,24.449539184570312
2019-07-12,24.300453186035156
2019-07-15,24.366714477539062
2019-07-16,24.13480567932129
2019-07-17,24.234195709228516
2019-07-18,24.50751495361328
2019-07-19,24.18450164794922
2019-07-22,24.13480567932129
2019-07-23,24.201066970825195
2019-07-24,24.39984130859375
2019-07-25,24.341861724853516
2019-07-26,24.43297004699707
2019-07-29,24.68972396850586
2019-07-30,24.664710998535156
2019-07-31,24.756431579589844
2019-08-01,25.04827117919922
2019-08-02,24.773107528686523
2019-08-05,23.438980102539062
2019-08-06,23.430641174316406
2019-08-07,23.03874397277832
2019-08-08,24.014318466186523
2019-08-09,23.82254409790039
2019-08-12,23.889245986938477
2019-08-13,23.93927574157715
2019-08-14,23.922595977783203
2019-08-15,24.206104278564453
2019-08-16,24.53129768371582
2019-08-19,24.706401824951172
2019-08-20,24.447912216186523
2019-08-21,24.73141860961914
2019-08-22,24.714736938476562
2019-08-23,24.197769165039062
2019-08-26,24.53129768371582
2019-08-27,24.381206512451172
2019-08-28,24.26447296142578
2019-08-29,24.5479736328125
2019-08-30,24.639694213867188
2019-09-03,25.06494903564453
2019-09-04,25.19002342224121
2019-09-05,24.739755630493164
2019-09-06,24.45625114440918
2019-09-09,24.10604476928711
2019-09-10,24.15607261657715
2019-09-11,24.29782485961914
2019-09-12,24.272811889648438
2019-09-13,24.214441299438477
2019-09-16,24.214441299438477
2019-09-17,24.539634704589844
2019-09-18,24.57299041748047
2019-09-19,24.5479736328125
2019-09-20,24.581327438354492
2019-09-23,24.69806480407715
2019-09-24,24.9815673828125
2019-09-25,25.073284149169922
2019-09-26,25.48186492919922
2019-09-27,25.039934158325195
2019-09-30,24.948211669921875
2019-10-01,24.78978729248047
2019-10-02,24.522960662841797
2019-10-03,24.489608764648438
2019-10-04,24.706401824951172
2019-10-07,24.45625114440918
2019-10-08,24.039335250854492
2019-10-09,24.214441299438477
2019-10-10,24.189430236816406
2019-10-11,24.29782485961914
2019-10-14,23.797529220581055
2019-10-15,23.46399688720703
2019-10-16,23.322240829467773
2019-10-17,23.30556869506836
2019-10-18,23.33057975769043
2019-10-21,23.388952255249023
2019-10-22,23.57239532470703
2019-10-23,23.472333908081055
2019-10-24,23.51402473449707
2019-10-25,23.380613327026367
2019-10-28,22.888654708862305
2019-10-29,22.771915435791016
2019-10-30,23.107906341552734
2019-10-31,23.553098678588867
2019-11-01,23.225507736206055
2019-11-04,22.939910888671875
2019-11-05,22.629117965698242
2019-11-06,22.75511360168457
2019-11-07,22.410724639892578
2019-11-08,22.18392562866211
2019-11-11,21.915130615234375
2019-11-12,21.915130615234375
2019-11-13,22.175527572631836
2019-11-14,22.10832405090332
2019-11-15,22.259523391723633
2019-11-18,22.049528121948242
2019-11-19,21.873136520385742
2019-11-20,21.88993263244629
2019-11-21,22.024330139160156
2019-11-22,22.14192771911621
2019-11-25,22.30152130126953
2019-11-26,22.225927352905273
2019-11-27,22.284725189208984
2019-11-29,22.217527389526367
2019-12-02,21.990732192993164
2019-12-03,22.18392562866211
2019-12-04,22.259523391723633
2019-12-05,22.385522842407227
2019-12-06,22.511520385742188
2019-12-09,22.444324493408203
2019-12-10,22.679519653320312
2019-12-11,22.58711814880371
2019-12-12,22.40232276916504
2019-12-13,22.57872200012207
2019-12-16,22.822311401367188
2019-12-17,22.897912979125977
2019-12-18,23.14150619506836
2019-12-19,23.191905975341797
2019-12-20,23.317903518676758
2019-12-23,23.057512283325195
2019-12-24,23.040714263916016
2019-12-26,22.973506927490234
2019-12-27,22.923112869262695
2019-12-30,23.116310119628906
2019-12-31,23.38510513305664
2020-01-02,22.830717086791992
2020-01-03,23.0155086517334
2020-01-06,23.007108688354492
2020-01-07,23.208707809448242
2020-01-08,23.233901977539062
2020-01-09,23.30950164794922
2020-01-10,23.217105865478516
2020-01-13,23.401899337768555
2020-01-14,23.670696258544922
2020-01-15,24.099082946777344
2020-01-16,24.22508430480957
2020-01-17,24.39307975769043
2020-01-21,24.519075393676758
2020-01-22,24.409879684448242
2020-01-23,24.519075393676758
2020-01-24,24.426677703857422
2020-01-27,24.2670841217041
2020-01-28,24.46027946472168
2020-01-29,24.519075393676758
2020-01-30,24.443479537963867
2020-01-31,24.619873046875
2020-02-03,25.0230655670166
2020-02-04,24.762670516967773
2020-02-05,25.00626564025879
2020-02-06,25.073461532592773
2020-02-07,25.03145980834961
2020-02-10,25.259872436523438
2020-02-11,25.319087982177734
2020-02-12,25.234498977661133
2020-02-13,25.539033889770508
2020-02-14,25.555952072143555
2020-02-18,25.555952072143555
2020-02-19,25.39522361755371
2020-02-20,25.420602798461914
2020-02-21,25.276790618896484
2020-02-24,24.743846893310547
2020-02-25,24.00787353515625
2020-02-26,23.474929809570312
2020-02-27,23.094257354736328
2020-02-28,22.857393264770508
2020-03-02,24.16014289855957
2020-03-03,24.00787353515625
2020-03-04,25.259872436523438
2020-03-05,25.0653018951416
2020-03-06,24.921493530273438
2020-03-09,23.424177169799805
2020-03-10,24.126306533813477
2020-03-11,22.925065994262695
2020-03-12,20.319562911987305
2020-03-13,21.30085563659668
2020-03-16,17.71405792236328
2020-03-17,20.78483009338379
2020-03-18,19.96426773071289
2020-03-19,19.761240005493164
2020-03-20,17.764814376831055
2020-03-23,17.64638328552246
2020-03-24,18.559999465942383
2020-03-25,19.312891006469727
2020-03-26,20.767911911010742
2020-03-27,20.9455623626709
2020-03-30,22.062206268310547
2020-03-31,21.12320899963379
2020-04-01,19.50745391845703
2020-04-02,19.871212005615234
2020-04-03,19.0252685546875
2020-04-06,20.767911911010742
2020-04-07,20.39569854736328
2020-04-08,21.546180725097656
2020-04-09,22.485179901123047
2020-04-13,21.74920654296875
2020-04-14,22.519018173217773
2020-04-15,21.529258728027344
2020-04-16,21.93531608581543
2020-04-17,22.315988540649414
2020-04-20,21.554637908935547
2020-04-21,21.470043182373047
2020-04-22,22.002988815307617
2020-04-23,21.867633819580078
2020-04-24,22.01991081237793
2020-04-27,22.206016540527344
2020-04-28,22.713581085205078
2020-04-29,22.10822868347168
2020-04-30,21.409082412719727
2020-05-01,20.863418579101562
2020-05-04,20.803730010986328
2020-05-05,20.914567947387695
2020-05-06,19.541866302490234
2020-05-07,19.52481460571289
2020-05-08,19.840280532836914
2020-05-11,20.027851104736328
2020-05-12,19.413976669311523
2020-05-13,19.107032775878906
2020-05-14,19.17523956298828
2020-05-15,19.072925567626953
2020-05-18,19.755020141601562
2020-05-19,19.65270233154297
2020-05-20,19.678281784057617
2020-05-21,19.601545333862305
2020-05-22,19.68680763244629
2020-05-26,19.94259262084961
2020-05-27,19.882911682128906
2020-05-28,20.479740142822266
2020-05-29,20.317739486694336
2020-06-01,20.641735076904297
2020-06-02,21.076562881469727
2020-06-03,21.588130950927734
2020-06-04,20.991304397583008
2020-06-05,21.383502960205078
2020-06-08,21.83539390563965
2020-06-09,21.170352935791016
2020-06-10,20.812257766723633
2020-06-11,19.712385177612305
2020-06-12,19.831756591796875
2020-06-15,20.019325256347656
2020-06-16,20.155744552612305
2020-06-17,20.079011917114258
2020-06-18,20.232479095458984
2020-06-19,19.584489822387695
2020-06-22,19.806171417236328
2020-06-23,19.4821834564209
2020-06-24,19.098506927490234
2020-06-25,19.0388240814209
2020-06-26,19.055879592895508
2020-06-29,19.345762252807617
2020-06-30,19.388391494750977
2020-07-01,20.00227165222168
2020-07-02,19.917015075683594
2020-07-06,19.85733413696289
2020-07-07,19.89143180847168
2020-07-08,19.934062957763672
2020-07-09,19.56744384765625
2020-07-10,20.0960636138916
2020-07-13,20.479740142822266
2020-07-14,20.249536514282227
2020-07-15,20.223957061767578
2020-07-16,20.334794998168945
2020-07-17,20.752573013305664
2020-07-20,20.249536514282227
2020-07-21,20.300687789916992
2020-07-22,21.008350372314453
2020-07-23,21.093616485595703
2020-07-24,20.923095703125
2020-07-27,20.701414108276367
2020-07-28,21.033937454223633
2020-07-29,21.110673904418945
2020-07-30,21.05907440185547
2020-07-31,21.024682998657227
2020-08-03,20.620527267456055
2020-08-04,20.766706466674805
2020-08-05,20.94728660583496
2020-08-06,20.930089950561523
2020-08-07,21.282651901245117
2020-08-10,21.334245681762695
2020-08-11,20.88709831237793
2020-08-12,21.282651901245117
2020-08-13,20.938692092895508
2020-08-14,20.74091339111328
2020-08-17,20.60332679748535
2020-08-18,20.276559829711914
2020-08-19,20.15617561340332
2020-08-20,19.752016067504883
2020-08-21,19.537044525146484
2020-08-24,19.803617477416992
2020-08-25,19.554241180419922
2020-08-26,19.081295013427734
2020-08-27,19.072696685791016
2020-08-28,19.218881607055664
2020-08-31,19.055500030517578
2020-09-01,18.393369674682617
2020-09-02,19.150089263916016
2020-09-03,19.27907371520996
2020-09-04,19.1586856842041
2020-09-08,18.892118453979492
2020-09-09,19.012502670288086
2020-09-10,18.81472396850586
2020-09-11,18.952306747436523
2020-09-14,19.24467658996582
2020-09-15,19.012502670288086
2020-09-16,19.1414852142334
2020-09-17,19.27907371520996
2020-09-18,18.900714874267578
2020-09-21,19.08989143371582
2020-09-22,18.986709594726562
2020-09-23,18.582550048828125
2020-09-24,18.616943359375
2020-09-25,19.038299560546875
2020-09-28,18.788925170898438
2020-09-29,18.88351821899414
2020-09-30,18.917911529541016
2020-10-01,18.917911529541016
2020-10-02,19.038299560546875
2020-10-05,18.909313201904297
2020-10-06,19.270475387573242
2020-10-07,18.96091079711914
2020-10-08,19.227479934692383
2020-10-09,19.339263916015625
2020-10-12,19.846609115600586
2020-10-13,19.872407913208008
2020-10-14,20.035785675048828
2020-10-15,20.113182067871094
2020-10-16,20.207775115966797
2020-10-19,20.181976318359375
2020-10-20,20.293766021728516
2020-10-21,20.276559829711914
2020-10-22,20.672121047973633
2020-10-23,20.904293060302734
2020-10-26,20.852697372436523
2020-10-27,20.861295700073242
2020-10-28,19.932601928710938
2020-10-29,19.923925399780273
2020-10-30,19.932601928710938
2020-11-02,20.349130630493164
2020-11-03,20.852434158325195
2020-11-04,20.522686004638672
2020-11-05,20.522686004638672
2020-11-06,20.1495418548584
2020-11-09,20.921855926513672
2020-11-10,21.754913330078125
2020-11-11,21.381771087646484
2020-11-12,20.713590621948242
2020-11-13,21.234251022338867
2020-11-16,21.364421844482422
2020-11-17,21.477224349975586
2020-11-18,20.79169273376465
2020-11-19,20.479297637939453
2020-11-20,20.739622116088867
2020-11-23,21.095409393310547
2020-11-24,21.642101287841797
2020-11-25,21.607389450073242
2020-11-27,21.268962860107422
2020-11-30,20.999956130981445
2020-12-01,21.251605987548828
2020-12-02,21.364421844482422
2020-12-03,21.138797760009766
2020-12-04,20.82640266418457
2020-12-07,20.756982803344727
2020-12-08,20.1408634185791
2020-12-09,20.13218879699707
2020-12-10,19.58549690246582
2020-12-11,19.86318016052246
2020-12-14,19.65491485595703
2020-12-15,20.13218879699707
2020-12-16,19.785079956054688
2020-12-17,19.79376220703125
2020-12-18,19.437973022460938
2020-12-21,18.68301773071289
2020-12-22,18.839216232299805
2020-12-23,19.01276969909668
2020-12-24,19.16896629333496
2020-12-28,19.3511962890625
2020-12-29,19.385906219482422
2020-12-30,19.56813621520996
2020-12-31,19.906566619873047
2021-01-04,19.59417152404785
2021-01-05,19.54210662841797
2021-01-06,19.975990295410156
2021-01-07,19.203676223754883
2021-01-08,18.925994873046875
2021-01-11,18.986738204956055
2021-01-12,18.978059768676758
2021-01-13,19.09954833984375
2021-01-14,18.969383239746094
2021-01-15,19.897890090942383
2021-01-19,19.490041732788086
2021-01-20,19.420618057250977
2021-01-21,19.021446228027344
2021-01-22,19.030126571655273
2021-01-25,19.186325073242188
2021-01-26,18.839216232299805
2021-01-27,18.44872283935547
2021-01-28,19.238391876220703
2021-01-29,19.221036911010742
2021-02-01,19.281774520874023
2021-02-02,19.49871826171875
2021-02-03,19.316486358642578
2021-02-04,19.7503719329834
2021-02-05,19.785079956054688
2021-02-08,19.55726432800293
2021-02-09,19.592315673828125
2021-02-10,19.688695907592773
2021-02-11,19.934038162231445
2021-02-12,19.741268157958984
2021-02-16,19.609834671020508
2021-02-17,19.863941192626953
2021-02-18,20.012901306152344
2021-02-19,20.012901306152344
2021-02-22,19.609834671020508
2021-02-23,19.811365127563477
2021-02-24,19.434589385986328
2021-02-25,19.373258590698242
2021-02-26,18.92638397216797
2021-03-01,19.27687644958496
2021-03-02,19.075340270996094
2021-03-03,18.900096893310547
2021-03-04,18.838762283325195
2021-03-05,19.15420150756836
2021-03-08,19.311922073364258
2021-03-09,19.303159713745117
2021-03-10,19.390777587890625
2021-03-11,19.45212173461914
2021-03-12,19.7587890625
2021-03-15,20.179380416870117
2021-03-16,20.547391891479492
2021-03-17,20.547391891479492
2021-03-18,20.652542114257812
2021-03-19,20.757686614990234
2021-03-22,20.52110481262207
2021-03-23,20.608728408813477
2021-03-24,20.924165725708008
2021-03-25,21.344757080078125
2021-03-26,20.85407257080078
2021-03-29,21.160747528076172
2021-03-30,21.020551681518555
2021-03-31,21.125703811645508
2021-04-01,21.09065055847168
2021-04-05,21.40609359741211
2021-04-06,21.484949111938477
2021-04-07,21.581335067749023
2021-04-08,21.598857879638672
2021-04-09,21.651430130004883
2021-04-12,21.686481475830078
2021-04-13,21.476186752319336
2021-04-14,22.13335418701172
2021-04-15,22.413745880126953
2021-04-16,22.448795318603516
2021-04-19,22.553939819335938
2021-04-20,22.939476013183594
2021-04-21,22.808042526245117
2021-04-22,22.694135665893555
2021-04-23,22.53641700744629
2021-04-26,22.492605209350586
2021-04-27,22.396221160888672
2021-04-28,22.440032958984375
2021-04-29,22.76704216003418
2021-04-30,22.996835708618164
2021-05-03,22.890775680541992
2021-05-04,22.926132202148438
2021-05-05,22.784717559814453
2021-05-06,22.76704216003418
2021-05-07,22.961483001708984
2021-05-10,23.394548416137695
2021-05-11,22.81123161315918
2021-05-12,22.448869705200195
2021-05-13,22.76704216003418
2021-05-14,22.758201599121094
2021-05-17,22.493061065673828
2021-05-18,22.316301345825195
2021-05-19,22.254430770874023
2021-05-20,22.378164291381836
2021-05-21,22.4665470123291
2021-05-24,22.590280532836914
2021-05-25,22.38700294494629
2021-05-26,22.501895904541016
2021-05-27,22.54608917236328
2021-05-28,22.537256240844727
2021-06-01,22.475385665893555
2021-06-02,22.58144187927246
2021-06-03,22.519573211669922
2021-06-04,22.528413772583008
2021-06-07,22.54608917236328
2021-06-08,22.4665470123291
2021-06-09,22.643310546875
2021-06-10,22.758201599121094
2021-06-11,22.988000869750977
2021-06-14,23.00567054748535
2021-06-15,23.120567321777344
2021-06-16,22.81123161315918
2021-06-17,22.87310218811035
2021-06-18,22.113019943237305
2021-06-21,22.440034866333008
2021-06-22,22.227914810180664
2021-06-23,21.97161102294922
2021-06-24,21.953933715820312
2021-06-25,22.183725357055664
2021-06-28,22.23675537109375
2021-06-29,21.777170181274414
2021-06-30,21.65343475341797
2021-07-01,21.918581008911133
2021-07-02,21.945096969604492
2021-07-06,21.980449676513672
2021-07-07,22.121858596801758
2021-07-08,22.05115509033203
2021-07-09,22.21907615661621
2021-07-12,22.307458877563477
2021-07-13,22.068830490112305
2021-07-14,22.254430770874023
2021-07-15,22.590280532836914
2021-07-16,22.758201599121094
2021-07-19,22.059988021850586
2021-07-20,22.24559211730957
2021-07-21,21.909740447998047
2021-07-22,21.989286422729492
2021-07-23,22.280942916870117
2021-07-26,22.307458877563477
2021-07-27,22.62563133239746
2021-07-28,22.537256240844727
2021-07-29,22.465932846069336
2021-07-30,22.08258628845215
2021-08-02,22.40352439880371
2021-08-03,22.563995361328125
2021-08-04,22.510509490966797
2021-08-05,22.67989158630371
2021-08-06,22.64423370361328
2021-08-09,22.501590728759766
2021-08-10,22.350038528442383
2021-08-11,22.60857391357422
2021-08-12,22.546167373657227
2021-08-13,22.70663833618164
2021-08-16,22.858192443847656
2021-08-17,22.902769088745117
2021-08-18,22.70663833618164
2021-08-19,22.733386993408203
2021-08-20,22.92060089111328
2021-08-23,22.590742111206055
2021-08-24,22.448101043701172
2021-08-25,22.314376831054688
2021-08-26,22.08258628845215
2021-08-27,22.127161026000977
2021-08-30,22.073667526245117
2021-08-31,21.97559928894043
2021-09-01,22.47484588623047
2021-09-02,22.626401901245117
2021-09-03,22.34111976623535
2021-09-07,22.038007736206055
2021-09-08,22.376779556274414
2021-09-09,22.323293685913086
2021-09-10,21.9399471282959
2021-09-13,22.02909278869629
2021-09-14,21.6724910736084
2021-09-15,21.56551170349121
2021-09-16,21.440702438354492
2021-09-17,21.422868728637695
2021-09-20,21.333717346191406
2021-09-21,21.3961238861084
2021-09-22,21.512022018432617
2021-09-23,21.315889358520508
2021-09-24,21.405038833618164
2021-09-27,21.28914451599121
2021-09-28,21.25348663330078
2021-09-29,21.601171493530273
2021-09-30,21.601171493530273
2021-10-01,21.66357421875
2021-10-04,21.9221134185791
2021-10-05,21.743810653686523
2021-10-06,21.97559928894043
2021-10-07,21.89537239074707
2021-10-08,21.77947425842285
2021-10-11,21.699237823486328
2021-10-12,21.71706771850586
2021-10-13,22.011262893676758
2021-10-14,22.198476791381836
2021-10-15,22.180648803710938
2021-10-18,21.850793838500977
2021-10-19,21.966690063476562
2021-10-20,22.2073974609375
2021-10-21,22.198476791381836
2021-10-22,22.332204818725586
2021-10-25,22.260887145996094
2021-10-26,22.251968383789062
2021-10-27,22.144989013671875
2021-10-28,22.198959350585938
2021-10-29,22.189960479736328
2021-11-01,22.33387565612793
2021-11-02,22.252927780151367
2021-11-03,22.747634887695312
2021-11-04,22.549753189086914
2021-11-05,22.765623092651367
2021-11-08,22.549753189086914
2021-11-09,22.51377296447754
2021-11-10,22.765623092651367
2021-11-11,22.567737579345703
2021-11-12,22.558744430541992
2021-11-15,22.972503662109375
2021-11-16,22.7386417388916
2021-11-17,22.747634887695312
2021-11-18,22.594724655151367
2021-11-19,22.68467140197754
2021-11-22,22.9095401763916
2021-11-23,22.972503662109375
2021-11-24,22.9095401763916
2021-11-26,22.477792739868164
2021-11-29,22.711658477783203
2021-11-30,22.04604721069336
2021-12-01,21.947107315063477
2021-12-02,22.32488441467285
2021-12-03,22.57673454284668
2021-12-06,23.098432540893555
2021-12-07,23.233352661132812
2021-12-08,23.21535873413086
2021-12-09,23.2513427734375
2021-12-10,23.32329750061035
2021-12-13,23.62911605834961
2021-12-14,23.575145721435547
2021-12-15,23.92594337463379
2021-12-16,24.20478057861328
2021-12-17,24.17779541015625
2021-12-20,24.31271743774414
2021-12-21,24.123828887939453
2021-12-22,24.213775634765625
2021-12-23,24.168800354003906
2021-12-27,24.34869384765625
2021-12-28,24.609542846679688
2021-12-29,24.915363311767578
2021-12-30,24.780441284179688
2021-12-31,24.83441162109375
2022-01-03,24.753454208374023
2022-01-04,24.843408584594727
2022-01-05,24.97832489013672
2022-01-06,24.870386123657227
2022-01-07,25.06827163696289
2022-01-10,24.97832489013672
2022-01-11,25.01430320739746
2022-01-12,25.140230178833008
2022-01-13,25.482027053833008
2022-01-14,25.482027053833008
2022-01-18,25.329118728637695
2022-01-19,25.131237030029297
2022-01-20,25.041290283203125
2022-01-21,24.762451171875
2022-01-24,24.32170867919922
2022-01-25,24.411657333374023
2022-01-26,24.582557678222656
2022-01-27,25.158220291137695
2022-01-28,26.327533721923828
2022-01-31,26.246578216552734
2022-02-01,25.9317684173584
2022-02-02,26.62435531616211
2022-02-03,26.750280380249023
2022-02-04,26.399490356445312
2022-02-07,26.104801177978516
2022-02-08,26.20454216003418
2022-02-09,26.313352584838867
2022-02-10,25.841848373413086
2022-02-11,26.07759666442871
2022-02-14,25.760242462158203
2022-02-15,25.624235153198242
2022-02-16,25.751174926757812
2022-02-17,25.90532112121582
2022-02-18,25.7965145111084
2022-02-22,25.71491050720215
2022-02-23,25.578895568847656
2022-02-24,25.68770408630371
2022-02-25,26.277080535888672
2022-02-28,26.23174476623535
2022-03-01,25.977855682373047
2022-03-02,26.467493057250977
2022-03-03,26.90272331237793
2022-03-04,27.637178421020508
2022-03-07,27.301687240600586
2022-03-08,26.84832191467285
2022-03-09,26.884592056274414
2022-03-10,27.12940788269043
2022-03-11,27.011533737182617
2022-03-14,26.84832191467285
2022-03-15,27.065937042236328
2022-03-16,27.283552169799805
2022-03-17,27.32889175415039
2022-03-18,27.283552169799805
2022-03-21,27.528369903564453
2022-03-22,27.40142822265625
2022-03-23,27.42862892150879
2022-03-24,27.69158172607422
2022-03-25,28.23562240600586
2022-03-28,28.154016494750977
2022-03-29,28.49857521057129
2022-03-30,28.661785125732422
2022-03-31,28.834062576293945
2022-04-01,29.087949752807617
2022-04-04,28.761524200439453
2022-04-05,28.88846778869629
2022-04-06,29.43250274658203
2022-04-07,29.115148544311523
2022-04-08,29.060745239257812
2022-04-11,28.91567039489746
2022-04-12,29.115148544311523
2022-04-13,28.725257873535156
2022-04-14,28.788726806640625
2022-04-18,28.7796630859375
2022-04-19,28.806861877441406
2022-04-20,29.106082916259766
2022-04-21,28.46230125427246
2022-04-22,27.990802764892578
2022-04-25,27.727848052978516
2022-04-26,27.383291244506836
2022-04-27,27.301687240600586
